Game ID                             	  Our GS	  Our GC	Result  	   P(Win)	    Luck %	  Allan Shots	  Sertalp Shots	  Our Shots	  Opponent Shots	  Allan Goals	  Sertalp Goals	  Allan Goals from Shots	  Sertalp Goals from Shots	  Our Goals from Shots	  Opponent Goals from Shots	  Allan Goals from Non-Shots	  Sertalp Goals from Non-Shots	  Our Goals from Non-Shots	  Opponent Goals from Non-Shots	  Allan Saves	  Sertalp Saves	  Our Saves	  Opponent Saves	  Allan Assists	  Sertalp Assists	  Our Assists	  Opponent Assists	   Allan xG	  Sertalp xG	  Our xG	  Opponent xG	  Allan Shot xG	  Sertalp Shot xG	  Our Shot xG	  Opponent Shot xG	  Allan Non-Shot xG	  Sertalp Non-Shot xG	  Our Non-Shot xG	  Opponent Non-Shot xG	  Allan MVP	  Sertalp MVP	  Opponent 1 MVP	  Opponent 2 MVP	  Allan Passes	  Sertalp Passes	  Our Passes	  Opponent Passes	  Allan Dribbles	  Sertalp Dribbles	  Our Dribbles	  Opponent Dribbles	  Allan Aerials	  Sertalp Aerials	  Our Aerials	  Opponent Aerials	  Allan Clears	  Sertalp Clears	  Our Clears	  Opponent Clears	  Allan Balls Won	  Sertalp Balls Won	  Our Balls Won	  Opponent Balls Won	  Allan Balls Lost	  Sertalp Balls Lost	  Our Balls Lost	  Opponent Balls Lost	  Allan Demos	  Sertalp Demos	  Our Demos	  Opponent Demos	  Allan Demoed	  Sertalp Demoed	  Our Demoed	  Opponent Demoed	  Allan Touches	  Sertalp Touches	  Our Touches	  Opponent Touches	  Allan Score	  Sertalp Score	  Our Score	  Opponent Score	  Allan Misses	  Sertalp Misses	  Our Misses	  Opponent Misses	  Allan Other Goals	  Sertalp Other Goals	  Our Other Goals	  Opponent Other Goals
1789cb42-ff99-4031-bcc2-bda7d41e3a1f	       2	       1	W       	  41.7967	   58.2033	            4	              1	          5	               4	            1	              1	                       1	                         1	                     2	                          1	                           0	                             0	                         0	                              0	            4	              0	          4	               2	              1	                1	            2	                 1	    2.03194	     1.56378	 3.59572	      4.03423	       0.857787	         0.672497	      1.53028	           1.70773	            1.17416	             0.891284	          2.06544	                2.3265	          1	            0	               0	               0	             3	               3	           6	                5	              15	                 4	            19	                 11	              8	                1	            9	                 8	             5	               8	          13	               11	               10	                  4	             14	                  13	                 9	                   4	              13	                   14	            1	              1	          2	               1	             1	               0	           1	                2	             56	               22	           78	                62	          656	            298	        954	             670	             3	               0	           3	                3	                  0	                    0	                0	                     0
fd3839f4-148c-46fe-8cab-17595f43c857	       1	       5	L       	  14.3742	  -14.3742	            0	              4	          4	               7	            0	              1	                       0	                         0	                     0	                          4	                           0	                             1	                         1	                              1	            1	              2	          3	               2	              1	                0	            1	                 3	     1.2959	      2.2177	 3.51359	      6.04588	              0	         0.576362	     0.576362	           3.24822	             1.2959	              1.64133	          2.93723	               2.79766	          0	            0	               1	               0	             4	               4	           8	                9	              15	                 7	            22	                 14	              5	                1	            6	                13	             3	               2	           5	                8	                9	                  7	             16	                  14	                 7	                   7	              14	                   16	            1	              1	          2	               1	             0	               1	           1	                2	             49	               29	           78	                71	          270	            406	        676	            1208	             0	               4	           4	                3	                  0	                    0	                0	                     0
f2ca41b5-4c22-44b2-90ce-cbdb85983c54	       3	       1	W       	  11.1044	   88.8956	            2	              3	          5	               8	            1	              2	                       1	                         1	                     2	                          1	                           0	                             1	                         1	                              0	            4	              3	          7	               5	              0	                1	            1	                 1	   0.845299	     1.17518	 2.02048	      4.59153	       0.246574	         0.181795	     0.428369	           2.58355	           0.598725	             0.993388	          1.59211	               2.00798	          0	            1	               0	               0	             2	               3	           5	               13	               4	                12	            16	                 13	              9	                1	           10	                13	             3	               5	           8	               10	                4	                  9	             13	                  18	                 8	                  10	              18	                   13	            0	              1	          1	               3	             1	               2	           3	                1	             22	               42	           64	                67	          516	            715	       1231	             841	             1	               2	           3	                7	                  0	                    0	                0	                     0
62e3f80d-0111-49f4-a1fc-1da5908581eb	       6	       2	W       	  89.2007	   10.7993	            8	              6	         14	               7	            3	              3	                       3	                         3	                     6	                          1	                           0	                             0	                         0	                              1	            1	              2	          3	               3	              2	                1	            3	                 2	    4.19973	     3.33851	 7.53824	      4.23456	        2.63524	          2.24589	      4.88114	           1.16242	            1.56449	              1.09261	           2.6571	               3.07215	          1	            0	               0	               0	             5	               5	          10	               17	               9	                 6	            15	                 22	              8	                2	           10	                17	             5	               0	           5	                3	               10	                  7	             17	                  19	                 9	                  10	              19	                   17	            2	              2	          4	               1	             0	               1	           1	                4	             39	               35	           74	                91	          781	            613	       1394	             910	             5	               3	           8	                6	                  0	                    0	                0	                     0
379f3312-fae1-49e7-9db8-e678a802eec4	       4	       3	W*      	  34.1336	   65.8664	            4	              6	         10	               6	            1	              3	                       1	                         3	                     4	                          2	                           0	                             0	                         0	                              1	            1	              3	          4	               3	              3	                1	            4	                 2	    2.41205	     1.80283	 4.21488	      5.16652	        1.27985	          1.52751	      2.80736	           1.99903	             1.1322	             0.275318	          1.40752	               3.16749	          0	            1	               0	               0	             3	               5	           8	               10	               7	                 3	            10	                 24	             11	                2	           13	                20	            10	               2	          12	                8	                7	                  6	             13	                  21	                13	                   8	              21	                   13	            0	              0	          0	               0	             0	               0	           0	                0	             36	               30	           66	                96	          639	            770	       1409	            1079	             3	               3	           6	                4	                  0	                    0	                0	                     0
bfbd88eb-5882-4540-85e5-cd21457a472e	       4	       0	W       	  99.9158	 0.0842086	            6	              3	          9	               0	            3	              1	                       3	                         1	                     4	                          0	                           0	                             0	                         0	                              0	            0	              0	          0	               4	              1	                2	            3	                 0	    3.23811	     2.80211	 6.04022	     0.383009	         2.3329	          1.84946	      4.18236	                 0	           0.905216	             0.952643	          1.85786	              0.383009	          1	            0	               0	               0	             6	               6	          12	                5	               5	                 6	            11	                  6	              4	                2	            6	                 7	             2	               3	           5	                8	                9	                  4	             13	                   7	                 2	                   5	               7	                   13	            0	              0	          0	               3	             2	               1	           3	                0	             23	               29	           52	                36	          545	            330	        875	             451	             3	               2	           5	                0	                  0	                    0	                0	                     0
52ec9fef-24d0-42c4-9533-f554f04bd103	       1	       5	L       	  3.09889	  -3.09889	            2	              2	          4	              11	            0	              1	                       0	                         1	                     1	                          5	                           0	                             0	                         0	                              0	            2	              1	          3	               1	              1	                0	            1	                 2	   0.802649	     2.08652	 2.88917	      7.36706	      0.0326397	         0.627035	     0.659674	           5.00364	           0.770009	              1.45949	           2.2295	               2.36341	          0	            0	               1	               0	             5	               3	           8	               12	               7	                10	            17	                 25	              4	                3	            7	                21	             2	               3	           5	                6	                8	                  8	             16	                  18	                10	                   8	              18	                   16	            2	              0	          2	               1	             0	               1	           1	                2	             32	               34	           66	                87	          329	            320	        649	            1145	             2	               1	           3	                6	                  0	                    0	                0	                     0
f20a2762-ec2b-4021-bdec-e0b22ba5aa19	       3	       2	W       	  56.3649	   43.6351	            2	              2	          4	               7	            2	              1	                       2	                         1	                     3	                          2	                           0	                             0	                         0	                              0	            3	              0	          3	               1	              0	                0	            0	                 0	    2.38552	     2.41537	 4.80088	      4.41874	       0.787761	         0.554816	      1.34258	           2.93603	            1.59776	              1.86055	          3.45831	               1.48271	          1	            0	               0	               0	            10	               5	          15	                5	               4	                 8	            12	                 22	              7	                2	            9	                15	             5	               2	           7	                7	               10	                  7	             17	                  15	                 5	                  10	              15	                   17	            0	              1	          1	               1	             1	               0	           1	                1	             32	               33	           65	                77	          638	            310	        948	             640	             0	               1	           1	                5	                  0	                    0	                0	                     0
47082291-ea2d-43f8-b713-fbb109260fd4	       1	       8	L       	  25.5184	  -25.5184	            5	              2	          7	              14	            1	              0	                       1	                         0	                     1	                          6	                           0	                             0	                         0	                              2	            2	              1	          3	               2	              0	                0	            0	                 2	    3.28933	     2.45073	 5.74006	      7.56958	       0.748725	         0.657066	      1.40579	           4.19416	             2.5406	              1.79367	          4.33427	               3.37542	          0	            0	               0	               1	             3	               6	           9	               14	               5	                 6	            11	                 32	              5	                3	            8	                17	             3	               3	           6	                9	                5	                 10	             15	                  24	                14	                  10	              24	                   15	            2	              0	          2	               0	             0	               0	           0	                2	             38	               32	           70	               110	          398	            130	        528	            1636	             4	               2	           6	                8	                  0	                    0	                0	                     0
41d79639-5f2c-4b40-8aff-41b3020def2f	       3	       1	W       	  55.4594	   44.5406	            5	              1	          6	               5	            2	              1	                       2	                         1	                     3	                          1	                           0	                             0	                         0	                              0	            4	              1	          5	               2	              0	                0	            0	                 1	    2.44012	     1.70988	 4.14999	      3.83735	        1.41452	         0.414489	      1.82901	           1.70247	             1.0256	              1.29539	          2.32099	               2.13488	          1	            0	               0	               0	             4	               5	           9	                6	               8	                 7	            15	                 10	              2	                7	            9	                10	             6	               5	          11	                9	               10	                  9	             19	                  15	                 8	                   7	              15	                   19	            0	              0	          0	               2	             0	               2	           2	                0	             37	               37	           74	                61	          711	            407	       1118	             668	             3	               0	           3	                4	                  0	                    0	                0	                     0
e2ab47d6-bcd7-459b-8b34-5ddff9b9ab88	       2	       3	L       	  3.19362	  -3.19362	            3	              1	          4	              10	            1	              1	                       1	                         0	                     1	                          2	                           0	                             0	                         0	                              1	            2	              3	          5	               2	              0	                1	            1	                 2	   0.936054	    0.399519	 1.33557	      5.41455	       0.320325	        0.0177861	     0.338111	           2.46518	           0.615729	             0.381733	         0.997462	               2.94936	          0	            0	               0	               1	             3	               8	          11	               11	               9	                 5	            14	                 22	              5	                1	            6	                24	             4	               5	           9	                5	                6	                  6	             12	                  16	                12	                   4	              16	                   12	            0	              2	          2	               0	             0	               0	           0	                2	             36	               27	           63	                75	          450	            480	        930	             936	             2	               1	           3	                8	                  0	                    1	                1	                     0
1edf2a0b-8665-4063-a630-88c58f299a58	       5	       4	W*      	  74.6545	   25.3455	            6	              5	         11	               9	            1	              4	                       1	                         3	                     4	                          4	                           0	                             1	                         1	                              0	            2	              1	          3	               6	              1	                1	            2	                 4	    1.96055	      3.7497	 5.71025	      4.13086	        1.01067	          2.00618	      3.01685	           3.15875	           0.949881	              1.74351	           2.6934	               0.97211	          0	            1	               0	               0	             4	               4	           8	               14	               9	                10	            19	                 23	              3	                2	            5	                22	             5	               4	           9	                9	                8	                 11	             19	                  19	                11	                   8	              19	                   19	            2	              0	          2	               0	             0	               0	           0	                2	             38	               45	           83	                97	          480	            817	       1297	            1310	             5	               2	           7	                5	                  0	                    0	                0	                     0
4d228708-fbf1-4f7f-af8e-d8c49bc68201	       6	       4	W       	  49.1779	   50.8221	            5	              4	          9	               8	            3	              3	                       3	                         3	                     6	                          3	                           0	                             0	                         0	                              1	            2	              1	          3	               2	              2	                0	            2	                 4	    2.54409	     2.48903	 5.03312	      5.10471	       0.715913	          2.25732	      2.97324	           1.70692	            1.82818	             0.231705	          2.05989	               3.39779	          1	            0	               0	               0	             6	               4	          10	                8	               8	                 7	            15	                 10	              8	                2	           10	                 9	             4	               1	           5	                7	               11	                  8	             19	                  12	                 8	                   4	              12	                   19	            0	              0	          0	               0	             0	               0	           0	                0	             52	               32	           84	                81	          863	            528	       1391	            1154	             2	               1	           3	                5	                  0	                    0	                0	                     0
88ab90cd-fe5f-4d14-8fd0-d46985f81efc	       8	       2	W       	  95.0752	   4.92483	            5	              6	         11	               4	            5	              3	                       5	                         2	                     7	                          2	                           0	                             0	                         0	                              0	            1	              0	          1	               1	              1	                1	            2	                 1	    3.26675	     2.22236	 5.48911	      1.98807	         2.4579	           2.0263	       4.4842	          0.703761	           0.808847	             0.196065	          1.00491	               1.28431	          1	            0	               0	               0	            10	              10	          20	                3	              10	                 1	            11	                  9	              2	                3	            5	                 2	             0	               4	           4	                6	               10	                  5	             15	                   8	                 4	                   4	               8	                   15	            1	              0	          1	               0	             0	               0	           0	                1	             37	               22	           59	                39	          825	            505	       1330	             425	             0	               4	           4	                2	                  0	                    1	                1	                     0
ba48c6be-a75f-4983-8512-ee0fbe974d4e	       2	       3	L*      	  30.1719	  -30.1719	            1	              2	          3	              10	            1	              1	                       0	                         1	                     1	                          3	                           1	                             0	                         1	                              0	            2	              4	          6	               3	              0	                1	            1	                 1	    1.37291	     1.88345	 3.25636	      4.46622	       0.774367	         0.896776	      1.67114	           2.55895	           0.598547	             0.986671	          1.58522	               1.90726	          0	            1	               0	               0	             8	               5	          13	               14	               4	                 5	             9	                 21	              6	                1	            7	                16	             4	               8	          12	                8	               10	                  9	             19	                  22	                 6	                  16	              22	                   19	            1	              1	          2	               0	             0	               0	           0	                2	             27	               41	           68	                87	          337	            678	       1015	            1097	             1	               1	           2	                7	                  0	                    0	                0	                     0
7f189941-e33b-4e5f-9802-43efabb3f211	       6	       2	W       	  92.2939	   7.70605	            3	              5	          8	               5	            1	              5	                       1	                         4	                     5	                          2	                           0	                             1	                         1	                              0	            1	              0	          1	               2	              4	                1	            5	                 2	    2.15265	     3.00894	 5.16159	      2.27575	        1.14795	          2.22212	      3.37007	           1.51472	             1.0047	             0.786822	          1.79152	              0.761032	          0	            1	               0	               0	             7	               5	          12	                8	               5	                 6	            11	                  9	              4	                5	            9	                 7	             2	               4	           6	                4	                8	                  8	             16	                   9	                 4	                   5	               9	                   16	            1	              0	          1	               0	             0	               0	           0	                1	             25	               27	           52	                48	          532	            787	       1319	             597	             2	               1	           3	                3	                  0	                    0	                0	                     0
7123fef7-4d70-4176-9b57-53dd0a5aab22	       2	       4	L       	  50.0997	  -50.0997	            1	              4	          5	               8	            1	              1	                       1	                         1	                     2	                          4	                           0	                             0	                         0	                              0	            2	              1	          3	               7	              1	                1	            2	                 4	    1.72045	     2.63308	 4.35353	      4.32424	      0.0117668	          1.06205	      1.07381	           2.85693	            1.70868	              1.57104	          3.27972	               1.46731	          0	            0	               1	               0	             1	               6	           7	               14	               6	                 8	            14	                 16	              3	                4	            7	                11	             2	               1	           3	                8	                5	                  9	             14	                  13	                 9	                   4	              13	                   14	            1	              1	          2	               1	             0	               1	           1	                2	             31	               32	           63	                83	          430	            434	        864	            1644	             0	               3	           3	                4	                  0	                    0	                0	                     0
7f358a45-5c79-4a21-8176-bb30fcba0980	       4	       1	W       	  64.6275	   35.3725	            3	              8	         11	               4	            1	              3	                       1	                         3	                     4	                          1	                           0	                             0	                         0	                              0	            2	              1	          3	               2	              3	                1	            4	                 0	    1.37784	     3.52084	 4.89868	      4.04198	       0.967262	          3.20043	       4.1677	          0.831907	            0.41058	             0.320406	         0.730986	               3.21008	          0	            1	               0	               0	             7	               6	          13	                8	               3	                11	            14	                 15	              6	                1	            7	                 6	             7	               6	          13	                7	                5	                  7	             12	                  14	                 8	                   6	              14	                   12	            1	              2	          3	               1	             0	               1	           1	                3	             30	               42	           72	                69	          597	            651	       1248	             556	             2	               5	           7	                3	                  0	                    0	                0	                     0
c182b94f-55cd-4f34-8c2f-6831e6d9fe42	       1	       2	L*      	   75.387	   -75.387	            2	              2	          4	               4	            1	              0	                       1	                         0	                     1	                          2	                           0	                             0	                         0	                              0	            1	              4	          5	               4	              0	                0	            0	                 2	    2.45887	     3.26761	 5.72647	      4.12331	       0.737326	         0.649618	      1.38694	           1.61403	            1.72154	              2.61799	          4.33953	               2.50929	          0	            0	               1	               0	             6	               0	           6	               10	               9	                 9	            18	                 15	              6	                2	            8	                10	             6	               5	          11	               11	               12	                  7	             19	                  16	                10	                   6	              16	                   19	            1	              1	          2	               2	             0	               2	           2	                2	             35	               31	           66	                69	          353	            372	        725	             970	             1	               2	           3	                2	                  0	                    0	                0	                     0
74a59845-708c-4d47-9ba2-f8c36bb6c757	       2	       3	L       	  65.8169	  -65.8169	            4	              5	          9	               3	            1	              1	                       1	                         1	                     2	                          3	                           0	                             0	                         0	                              0	            1	              0	          1	               5	              0	                0	            0	                 1	     3.2008	     1.79462	 4.99541	      4.06732	       0.976764	         0.954962	      1.93173	           1.40879	            2.22403	             0.839657	          3.06369	               2.65853	          0	            0	               0	               1	             4	               7	          11	               15	               6	                 6	            12	                 19	              6	                3	            9	                14	             6	               1	           7	                5	                8	                  7	             15	                  13	                 7	                   6	              13	                   15	            0	              1	          1	               2	             0	               2	           2	                1	             34	               31	           65	                85	          402	            232	        634	            1084	             3	               4	           7	                0	                  0	                    0	                0	                     0
71e63e29-b068-4e93-a160-e18392023b51	       5	       2	W       	  54.5726	   45.4274	            3	              3	          6	               4	            2	              3	                       2	                         3	                     5	                          2	                           0	                             0	                         0	                              0	            0	              2	          2	               3	              2	                1	            3	                 1	    1.67771	     2.64581	 4.32351	      4.04826	       0.719333	         0.835544	      1.55488	          0.810739	           0.958374	              1.81026	          2.76864	               3.23752	          0	            1	               0	               0	             8	               5	          13	               11	               5	                 7	            12	                 13	              4	                3	            7	                 4	             6	               6	          12	                9	               11	                  6	             17	                  12	                 6	                   6	              12	                   17	            2	              1	          3	               4	             2	               2	           4	                3	             34	               38	           72	                78	          562	            675	       1237	             766	             1	               0	           1	                2	                  0	                    0	                0	                     0
e4a2463c-d13e-43da-8a69-c542de943ab6	       5	       2	W       	  94.9096	   5.09035	            4	              2	          6	               1	            3	              2	                       3	                         1	                     4	                          1	                           0	                             1	                         1	                              1	            0	              2	          2	               1	              1	                2	            3	                 1	    4.05175	     2.45467	 6.50641	      2.63464	         2.1175	         0.858116	      2.97562	          0.347585	            1.93425	              1.59655	           3.5308	               2.28706	          1	            0	               0	               0	             4	               8	          12	               14	              12	                 8	            20	                 23	              2	                0	            2	                13	             4	               3	           7	               11	                9	                 10	             19	                  20	                17	                   3	              20	                   19	            2	              0	          2	               1	             0	               1	           1	                2	             48	               36	           84	                91	          591	            559	       1150	             670	             1	               1	           2	                0	                  0	                    0	                0	                     0
96e79a3b-0701-4872-bbae-9253c611baa1	       2	       5	L       	  3.69832	  -3.69832	            2	              2	          4	              12	            1	              1	                       1	                         1	                     2	                          5	                           0	                             0	                         0	                              0	            4	              2	          6	               1	              1	                0	            1	                 2	    1.03162	     2.21267	 3.24429	      7.60322	        0.18593	          1.09759	      1.28352	            3.7748	            0.84569	              1.11508	          1.96077	               3.82842	          0	            0	               1	               0	             3	               3	           6	               12	              10	                 2	            12	                 16	              7	                2	            9	                13	             6	               4	          10	                7	                8	                  5	             13	                  16	                10	                   6	              16	                   13	            2	              2	          4	               3	             1	               2	           3	                4	             48	               23	           71	                83	          641	            332	        973	            1139	             1	               1	           2	                7	                  0	                    0	                0	                     0
59aa322e-a1b4-4d27-96bf-2920be57ca9c	       3	       5	L       	  12.8888	  -12.8888	            4	              1	          5	               8	            3	              0	                       3	                         0	                     3	                          4	                           0	                             0	                         0	                              1	            3	              1	          4	               2	              0	                1	            1	                 1	    2.37516	     1.36368	 3.73884	       6.4919	        1.83314	         0.214655	      2.04779	           3.27151	           0.542017	              1.14903	          1.69104	               3.22039	          1	            0	               0	               0	             5	               7	          12	               14	               7	                 5	            12	                 27	              3	                1	            4	                13	             7	               4	          11	                8	                9	                  8	             17	                  21	                10	                  11	              21	                   17	            1	              0	          1	               0	             0	               0	           0	                1	             38	               30	           68	                94	          685	            216	        901	            1094	             1	               1	           2	                4	                  0	                    0	                0	                     0
007b7ff4-03d6-42aa-9364-10ff373abe34	       4	       0	W       	  80.1118	   19.8882	            2	              1	          3	               1	            1	              3	                       1	                         1	                     2	                          0	                           0	                             2	                         2	                              0	            2	              0	          2	               3	              1	                0	            1	                 0	   0.836537	     1.83234	 2.66887	      1.30015	       0.533115	         0.388012	     0.921128	            0.2408	           0.303422	              1.44433	          1.74775	               1.05935	          0	            1	               0	               0	             3	               0	           3	                1	               4	                 1	             5	                 12	              4	                0	            4	                 5	             3	               2	           5	                5	                6	                  0	              6	                   8	                 4	                   4	               8	                    6	            0	              1	          1	               0	             0	               0	           0	                1	             16	               12	           28	                39	          356	            415	        771	             374	             1	               0	           1	                1	                  0	                    0	                0	                     0
2069f8f6-5626-4b0f-ac6a-d8987d979450	       3	       2	W*      	  64.0084	   35.9916	            2	              3	          5	               4	            0	              3	                       0	                         3	                     3	                          1	                           0	                             0	                         0	                              1	            3	              0	          3	               3	              2	                0	            2	                 2	    2.65447	     2.70441	 5.35888	      4.46216	       0.100862	          1.22591	      1.32677	           1.31923	            2.55361	               1.4785	           4.0321	               3.14292	          0	            1	               0	               0	             7	               7	          14	               15	               8	                 8	            16	                 21	              6	                6	           12	                12	             3	               4	           7	               15	                6	                  9	             15	                  21	                10	                  11	              21	                   15	            3	              0	          3	               2	             1	               1	           2	                3	             37	               43	           80	                87	          455	            602	       1057	             921	             2	               0	           2	                3	                  0	                    0	                0	                     0
a5b89cd4-174d-48af-99ad-ad8512496d92	       1	       2	L*      	  33.0153	  -33.0153	            3	              2	          5	               9	            1	              0	                       1	                         0	                     1	                          2	                           0	                             0	                         0	                              0	            1	              0	          1	               9	              0	                1	            1	                 0	     2.0885	     1.16841	 3.25691	       4.3077	       0.504848	         0.505711	      1.01056	           2.07177	            1.58365	             0.662702	          2.24635	               2.23592	          0	            0	               1	               0	             4	               7	          11	                3	              12	                 9	            21	                 20	              7	                4	           11	                10	             9	               4	          13	               14	               11	                 12	             23	                  15	                 7	                   8	              15	                   23	            1	              0	          1	               1	             1	               0	           1	                1	             48	               40	           88	                87	          557	            296	        853	            1236	             2	               2	           4	                7	                  0	                    0	                0	                     0
6e8f7bc3-c552-45f1-a0c4-8357a181b69f	       2	       3	L*      	  38.9244	  -38.9244	            2	              3	          5	               6	            2	              0	                       1	                         0	                     1	                          3	                           1	                             0	                         1	                              0	            1	              1	          2	               4	              0	                1	            1	                 1	    1.37835	    0.926628	 2.30498	      2.85917	       0.810041	         0.119899	      0.92994	           1.21483	           0.568306	             0.806729	          1.37504	               1.64434	          0	            0	               1	               0	             6	               6	          12	                9	               9	                 8	            17	                 22	              8	                7	           15	                 8	             5	               5	          10	                9	                6	                 10	             16	                  16	                 9	                   7	              16	                   16	            0	              1	          1	               1	             1	               0	           1	                1	             36	               37	           73	                79	          434	            300	        734	            1061	             1	               3	           4	                3	                  0	                    0	                0	                     0
bc521809-c92f-4474-b7c8-70c8204bbc4f	       7	       1	W       	    78.53	     21.47	            4	              2	          6	               4	            4	              3	                       4	                         2	                     6	                          1	                           0	                             1	                         1	                              0	            1	              1	          2	               0	              1	                2	            3	                 0	    2.01203	     1.82741	 3.83944	      2.24119	         1.3696	          0.45211	      1.82171	          0.403026	           0.642428	               1.3753	          2.01773	               1.83816	          1	            0	               0	               0	             6	               2	           8	                4	               5	                 8	            13	                 18	              3	                4	            7	                 5	             3	               4	           7	                5	                9	                  7	             16	                  15	                 8	                   7	              15	                   16	            2	              2	          4	               2	             2	               0	           2	                4	             27	               29	           56	                58	          744	            659	       1403	             428	             0	               0	           0	                3	                  0	                    0	                0	                     0
