,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
125,7185,227,False,False,0,9825.314551586847,564.9600219726562,-4576.08984375,139.3699951171875,-7153.699951171875,10952.900390625,7189.2999267578125,-4908.699951171875,-3206.300048828125,1274.1999816894531,0.0,0.2997055403355165,-0.16898705523452343,3.0100653791624197,b6beb4fd03b,supremejovanotti,11.0,640.9199829101562,-4889.85009765625,132.8300018310547,-4761.7999267578125,3281.300048828125,-13903.699951171875,2339.2999267578125,1363.0000305175781,1193.7999725341797,255.0,128.0,False,0.10391176306297949,1.7333131425288524,-0.21177523279035257,True,232.0,False,16,8,26,,4813354133817742819,TheLegend_ofLord,14.0,1023.010009765625,-4876.3798828125,132.3699951171875,9600.0,1038.8999938964844,-164.20000076293945,-394.70001220703125,5405.3997802734375,935.5999755859375,255.0,128.0,,0.5018230093884327,-2.6568852721231644,-3.096970105253628,True,255.0,False,26,23,False,,enpitsu,76561198039309853,25,1391.3599853515625,-4103.47998046875,403.1300048828125,-1003.0000305175781,4122.900085449219,-9871.699829101562,92.29999542236328,-1333.2000732421875,-39.90000009536743,128.0,128.0,False,-0.868193195838203,-3.0741735967352506,-0.032923764499517644,True,92.0,False,10.0,False,8,,games5425898691,bf81d8692db,18.0,1930.469970703125,886.8300170898438,17.010000228881836,-10219.400024414062,-13873.599853515625,0.5000000074505806,0.5999999865889549,0.7999999821186066,1879.4000244140625,255.0,224.0,0.009588060266285522,-2.135702055374695,-2.0938331003868636e-06,True,233.06368175373282,True,26,22,False,,
126,7236,229,False,False,0,7704.981436852728,-728.469970703125,-2563.159912109375,364.7699890136719,-8524.69970703125,23997.099609375,3480.8999633789062,-1723.0000305175781,1191.8000030517578,-2514.1000366210938,0.0,0.9601243782730138,0.8101607620855183,-1.2383040049485112,b6beb4fd03b,supremejovanotti,11.0,-683.4000244140625,-2776.85009765625,212.6300048828125,-14684.300537109375,17573.499755859375,2131.199951171875,-2108.3999633789062,-4070.10009765625,-3039.5001220703125,255.0,255.0,False,-0.4827250034634316,1.651813937186731,-0.4349912446604149,True,116.79468389480344,True,17,8,28,,4813354133817742819,TheLegend_ofLord,14.0,1616.530029296875,-3942.2099609375,17.010000228881836,-13024.100341796875,8706.300048828125,0.0,-1.2999999523162842,0.5999999865889549,180.49999237060547,255.0,128.0,,0.009562270004187566,2.5719530007724143,-0.00015201658825574044,True,201.79468389480343,True,26,24,False,,enpitsu,76561198039309853,25,591.3499755859375,-2696.340087890625,17.059999465942383,-5457.1002197265625,17895.799560546875,-3.1999999284744263,0.09999999776482582,-0.3999999910593033,-213.4000015258789,255.0,128.0,False,0.016777571036163244,1.8488865623945137,0.00017545317248544306,True,22.19692037438835,True,10.0,False,8,,games5425898691,bf81d8692db,18.0,-511.7699890136719,-1952.9599609375,215.2899932861328,-15825.799560546875,-16513.199462890625,2419.499969482422,1173.3000183105469,-1148.499984741211,-107.29999542236328,255.0,128.0,-0.4628832914697746,-2.3126760684673737,0.017258794164912883,True,161.1969203743883,True,28,22,False,,
127,7431,236,False,False,1,9911.325612106268,1771.0699462890625,-4732.6201171875,182.80999755859375,26848.60107421875,-10156.400146484375,3923.2998657226562,-2325.0999450683594,-1701.3999938964844,3895.0,1.0,0.5706859772142981,2.6137072861396424,1.4100554481324652,bf81d8692db,games5425898691,18.0,1540.56005859375,-4603.1201171875,117.05999755859375,14323.900146484375,-17250.2001953125,3034.4000244140625,-656.2999725341797,-379.7999954223633,1371.7999267578125,255.0,226.0,,0.21938380461269483,-2.5124107250773737,-0.022853295816257398,True,185.0,False,28,False,34,,76561198039309853,enpitsu,25.0,4078.93994140625,-3408.5400390625,1184.81005859375,-2.5,-4137.799987792969,-5273.699951171875,-40.39999961853027,-0.0,0.09999999776482582,255.0,0.0,,-0.8710552820622562,-1.5966359289609846,1.590577364440869,True,31.0,False,12,8,False,,supremejovanotti,b6beb4fd03b,11,2571.1298828125,-4263.83984375,54.2400016784668,-12735.2001953125,-4690.899963378906,3184.2001342773438,63.400001525878906,-120.29999732971191,-1464.4999694824219,128.0,0.0,False,-0.019577128051560054,-0.2765026949306088,-0.001769770972956421,True,255.0,False,32.0,8,18,,TheLegend_ofLord,4813354133817742819,14.0,978.5599975585938,-2913.68994140625,17.010000228881836,-13878.599853515625,680.4000091552734,2.7000001072883606,0.29999999329447746,-0.0,-2216.6000366210938,245.0,0.0,-0.009560214535512451,0.11529296447234708,1.567437496510015e-05,True,201.0,False,26,24,False,,
128,7481,238,False,False,1,8903.863633224963,3963.75,-3218.68994140625,179.77000427246094,-446.1000061035156,9517.19970703125,4100.400085449219,-3938.2998657226562,1869.2999267578125,-4122.39990234375,1.0,-1.0202632973160806,-0.7521850099005922,-0.9154791406263095,76561198039309853,enpitsu,25.0,3980.840087890625,-2919.52001953125,66.58999633789062,-180.6999969482422,-42.39999771118164,-126.5999984741211,55.10000228881836,116.80000305175781,-64.89999771118164,128.0,128.0,,-0.10661178155841516,1.4474586729969612,-0.624955738477907,True,31.0,False,8,False,12,,bf81d8692db,games5425898691,18.0,3288.360107421875,-4355.330078125,16.649999618530273,5781.9000244140625,12800.799560546875,-118.10000419616699,491.6999816894531,430.09998321533203,-321.50001525878906,255.0,75.0,,-0.01122053182564645,1.969417203880877,0.004684345561064705,True,135.0,False,34,28,False,,supremejovanotti,b6beb4fd03b,12,691.6099853515625,-4073.639892578125,40.540000915527344,4131.499938964844,13252.5,3338.3999633789062,29.500000476837158,573.8000106811523,-2306.6000366210938,255.0,70.0,True,-0.01941062351549019,2.0195739160084885,0.006698327940286826,True,215.0,False,34.0,8,18,,TheLegend_ofLord,4813354133817742819,14.0,1558.75,-878.030029296875,17.010000228881836,14942.900390625,5299.5001220703125,2.7000001072883606,0.09999999776482582,-0.0,-2024.2999267578125,210.0,0.0,-0.009552015593033479,2.8639717322953473,-2.185404405392662e-05,True,168.0,False,26,24,False,,
129,7520,239,False,False,1,7646.911319546526,3900.929931640625,-1891.760009765625,104.4000015258789,-2469.199981689453,16019.100341796875,-9632.100219726562,-5166.300048828125,2687.39990234375,-1444.4999694824219,1.0,-0.027256375801171993,0.3762293187124515,0.46126754855106705,bf81d8692db,games5425898691,18.0,3899.75,-2000.22998046875,231.3000030517578,5653.699951171875,22186.79931640625,-163.4000015258789,-5125.999755859375,1976.6999816894531,256.5999984741211,255.0,128.0,,-0.39403551844511553,-1.3778324229281715,-3.1175240191163547,True,89.0,False,29,False,36,,76561198039309853,enpitsu,25.0,3887.5400390625,-2325.8798828125,25.1299991607666,-475.6999969482422,11497.099609375,-96.70000076293945,0.7000000029802322,155.10000228881836,-38.90000104904175,255.0,128.0,,-0.025705462496419158,1.5395583069238377,-0.20054740137431096,True,0.0,False,12,8,False,,supremejovanotti,b6beb4fd03b,12,781.8900146484375,-1265.760009765625,17.030000686645508,2882.7999877929688,18648.199462890625,11.000000238418579,2.3000000417232513,0.7999999821186066,-1459.7999572753906,255.0,0.0,False,-0.016881431661856357,1.7426451761707968,-0.00031311186330584633,True,215.0,False,34.0,8,20,,TheLegend_ofLord,4813354133817742819,14.0,3422.699951171875,-293.6000061035156,17.010000228881836,9346.199951171875,10503.699951171875,2.5999999046325684,1.2999999523162842,1.0000000149011612,1244.1999816894531,233.0,255.0,-0.009567759649087498,2.3123951162418224,0.00029123346164676325,True,199.0,False,26,24,False,,
130,7566,241,False,False,0,5880.044286922666,-2912.39990234375,-383.5,93.29000091552734,-507.7000045776367,14186.500244140625,821.6999816894531,-412.2999954223633,695.1999664306641,-5945.30029296875,0.0,0.07045085074341795,0.7608628205682121,-1.7858230149425325,4813354133817742819,TheLegend_ofLord,14.0,-2895.449951171875,-583.2100219726562,73.66000366210938,-1676.4999389648438,6742.60009765625,3050.2999877929688,-1868.6000061035156,-3792.9998779296875,3153.900146484375,128.0,255.0,,0.010841776444042155,1.151872655251405,-0.05234708082666993,True,199.0,False,25,False,28,,b6beb4fd03b,supremejovanotti,12.0,-1039.68994140625,-1765.6300048828125,17.059999465942383,7169.6002197265625,-16357.39990234375,2.5999999046325684,0.29999999329447746,-0.5999999865889549,2342.7999877929688,255.0,255.0,True,0.016777400587947848,-1.0695238761699557,0.00011342778757172878,True,245.0,False,34,20,8,,enpitsu,76561198039309853,25,-3007.89990234375,303.95001220703125,71.29000091552734,5645.30029296875,-13109.300537109375,3882.5,1145.8999633789062,488.80001068115234,-15.700000524520874,255.0,0.0,,0.08426306227707385,-1.1684445663470968,1.767102626225792e-05,True,0.0,False,14.0,False,9,,games5425898691,bf81d8692db,18.0,-4078.989990234375,882.9600219726562,492.6600036621094,3.400000035762787,3806.9000244140625,3993.2000732421875,-2263.800048828125,0.09999999776482582,0.09999999776482582,255.0,0.0,-0.8707689679532166,1.5855456856409413,1.5594825609765088,True,89.0,False,36,30,False,,
131,7572,241,False,False,1,5305.482266141447,2924.7900390625,237.74000549316406,93.23999786376953,1727.7999877929688,21741.8994140625,487.79998779296875,-1099.5999908447266,375.49999237060547,5262.2998046875,1.0,-0.18168896528061534,0.01610234429264802,-1.8166530608704243,76561198039309853,enpitsu,25.0,2907.97998046875,48.90999984741211,146.4499969482422,-1958.0999755859375,14702.099609375,2575.0,-4331.099853515625,2198.300018310547,-2580.2999877929688,255.0,0.0,,-0.9444826237088857,1.1960404238154918,0.5647832692608901,True,0.0,False,9,False,14,,bf81d8692db,games5425898691,18.0,4078.989990234375,-969.6500244140625,551.6799926757812,-3.400000035762787,-5973.4002685546875,2628.0999755859375,2379.1000366210938,-0.0,0.0,255.0,0.0,,0.46368032395193487,-1.5814240884320925,1.5660341456154387,True,89.0,False,36,30,False,,supremejovanotti,b6beb4fd03b,11,896.4500122070312,1998.7900390625,17.059999465942383,-10780.2001953125,12646.099853515625,3.1999999284744263,0.29999999329447746,-0.0,3242.7999877929688,255.0,255.0,False,-0.016787074635835463,0.6149010983657129,0.00012064212376104907,True,245.0,False,34.0,8,20,,TheLegend_ofLord,4813354133817742819,14.0,2928.489990234375,469.57000732421875,109.04000091552734,1230.5999755859375,-4158.399963378906,-151.09999656677246,1489.6000671386719,5293.0999755859375,-116.70000076293945,128.0,255.0,0.00939358648394456,-1.3292951661108228,-1.9192155838137914,True,199.0,False,28,25,False,,True
132,7573,241,False,False,0,5783.243241897253,-2934.47998046875,-272.07000732421875,92.91000366210938,-2631.6000366210938,11649.200439453125,947.3999786376953,435.6999969482422,-1198.3000183105469,-3094.5001220703125,0.0,0.14129220190426284,0.050900503021610644,-1.739155867781773,4813354133817742819,TheLegend_ofLord,14.0,-2930.6298828125,-465.6099853515625,108.94000244140625,-1322.7000427246094,666.2999725341797,39.90000009536743,-2360.500030517578,-4400.899963378906,2304.199981689453,128.0,255.0,True,0.011069117665765347,1.3606564135650696,-2.051155371208289,True,199.0,False,25,False,28,,b6beb4fd03b,supremejovanotti,11.0,-797.9500122070312,-2086.780029296875,17.059999465942383,12563.699951171875,-8659.500122070312,3.3000001311302185,-0.7000000029802322,0.19999999552965164,3374.5999145507812,255.0,255.0,False,0.016772637577196506,-0.336567123503272,6.715474640434514e-05,True,245.0,False,34,20,8,,enpitsu,76561198039309853,25,-2907.97998046875,-48.90999984741211,146.4499969482422,1958.0999755859375,-14702.099609375,2575.0,4331.099853515625,-2198.300018310547,-2580.2999877929688,255.0,0.0,,0.9444826237088857,-1.1960404238154918,0.5647832692608901,True,0.0,False,14.0,False,9,,games5425898691,bf81d8692db,18.0,-4078.989990234375,1023.75,568.9000244140625,3.400000035762787,6895.7000732421875,1566.3999938964844,-2421.0000610351562,0.0,0.09999999776482582,255.0,0.0,-0.26343839592371543,1.580629332669891,1.5682291152320749,True,89.0,False,36,30,False,,
133,7574,241,False,False,1,5275.664599675828,2955.610107421875,282.9800109863281,93.19999694824219,8797.60009765625,11928.499755859375,613.3000183105469,-319.6999931335449,956.8000030517578,-5912.5,1.0,-0.12137046600308801,0.17168142606311093,-1.7572020078201251,76561198039309853,enpitsu,25.0,2890.7900390625,166.72000122070312,161.0399932861328,-2277.2999572753906,12839.69970703125,325.29998779296875,-4670.400085449219,2132.7999877929688,-1971.9000244140625,255.0,0.0,,-1.1776308801574285,0.31416473450431764,1.8464677566668959,True,0.0,False,9,False,14,,bf81d8692db,games5425898691,19.0,4078.989990234375,-1023.75,568.9000244140625,-3.400000035762787,-6895.7000732421875,1566.3999938964844,2421.0000610351562,-0.0,0.09999999776482582,255.0,0.0,,0.26343839592371543,-1.580629332669891,1.5682291152320749,True,89.0,False,36,30,False,,supremejovanotti,b6beb4fd03b,11,797.9500122070312,2086.780029296875,17.059999465942383,-12563.699951171875,8659.500122070312,3.3000001311302185,0.7000000029802322,-0.19999999552965164,3374.5999145507812,255.0,255.0,False,-0.016772637577196506,0.336567123503272,6.715474640434514e-05,True,245.0,False,34.0,8,20,,TheLegend_ofLord,4813354133817742819,14.0,2930.6298828125,465.6099853515625,108.94000244140625,1322.7000427246094,-666.2999725341797,39.90000009536743,2360.500030517578,4400.899963378906,2304.199981689453,128.0,255.0,-0.011069117665765347,-1.3606564135650696,-2.051155371208289,True,199.0,False,28,25,False,,True
134,7575,241,False,False,0,5813.209389704883,-2966.89990234375,-291.8299865722656,92.9000015258789,-8047.1002197265625,5099.100036621094,-765.5000305175781,1971.4999389648438,-932.7999877929688,-1018.8999938964844,0.0,0.11014220082127346,-0.22695757238796255,-1.7351567679089441,4813354133817742819,TheLegend_ofLord,14.0,-2939.989990234375,-462.9800109863281,108.43000030517578,-1867.5999450683594,-775.8000183105469,43.09999942779541,-1321.3999938964844,-3812.6998901367188,3737.2000122070312,128.0,255.0,True,0.07163677794877714,1.4532415235230811,-2.546068787034944,True,199.0,False,25,False,28,,b6beb4fd03b,supremejovanotti,11.0,-688.9500122070312,-2137.330078125,17.059999465942383,13339.89990234375,-3915.4000854492188,3.3000001311302185,-0.7999999821186066,0.0,3243.9999389648438,255.0,255.0,False,0.0167693369261429,-0.059844975785159786,1.6645189966671473e-08,True,245.0,False,34,20,8,,enpitsu,76561198039309853,25,-2890.7900390625,-166.72000122070312,161.0399932861328,2277.2999572753906,-12839.69970703125,325.29998779296875,4670.400085449219,-2132.7999877929688,-1971.9000244140625,255.0,0.0,,1.1776308801574285,-0.31416473450431764,1.8464677566668959,True,0.0,False,14.0,False,9,,games5425898691,bf81d8692db,19.0,-4078.989990234375,1072.1400146484375,575.530029296875,3.400000035762787,7521.199951171875,524.3000030517578,-2445.0,0.0,0.0,255.0,0.0,-0.10110775315463484,1.5803649881254673,1.569824449547441,True,89.0,False,36,30,False,,
135,7624,243,False,False,0,5730.423411912773,-3993.429931640625,318.8299865722656,206.05999755859375,-710.9999847412109,1840.8000183105469,3347.9000854492188,-3896.7999267578125,-3792.60009765625,901.9999694824219,0.0,-1.0165910772945626,3.0966026596245237,1.3254496365442026,4813354133817742819,TheLegend_ofLord,14.0,-3896.889892578125,285.30999755859375,25.34000015258789,-14067.60009765625,7912.39990234375,2773.0999755859375,1043.0999755859375,5162.2998046875,1584.7999572753906,255.0,255.0,,-0.20346316425307173,2.7002539377062074,0.08635978712950129,True,251.84985831219663,True,26,False,28,,b6beb4fd03b,supremejovanotti,11.0,167.5500030517578,-1099.260009765625,17.059999465942383,-10646.400146484375,4425.5999755859375,2.5,0.7999999821186066,-0.19999999552965164,2109.9000549316406,255.0,238.0,,0.01672015616651787,2.7737038525599567,0.00017623347818745494,True,255.0,False,34,20,8,,enpitsu,76561198039309853,25,-2789.239990234375,-2410.169921875,17.059999465942383,-4076.7001342773438,-13243.1005859375,1.899999976158142,0.5000000074505806,0.19999999552965164,-1.0000000149011612,255.0,255.0,,0.016708650083094512,-1.8696064402349537,3.10553991713135e-05,,,False,14.0,False,10,,games5425898691,bf81d8692db,19.0,-4009.679931640625,646.8499755859375,87.6500015258789,-6821.6998291015625,-12182.80029296875,5909.7998046875,951.9000244140625,4020.4000854492188,1138.1999969482422,255.0,255.0,-0.4610872059061776,-2.0930760029567574,-0.660119506978814,True,85.84985831219663,True,36,30,False,,
136,7627,243,False,False,1,6254.617918737314,3981.97998046875,-300.30999755859375,312.75,-7484.69970703125,14292.19970703125,17784.89990234375,5905.5999755859375,261.00000381469727,1027.0999908447266,1.0,0.5866460634654886,-2.696279960946196,2.0637502092328717,bf81d8692db,games5425898691,19.0,4053.949951171875,-528.3200073242188,150.16000366210938,3510.0,13660.0,6836.6998291015625,-1664.7000122070312,-3420.7998657226562,1224.5999908447266,255.0,255.0,,0.45271630233350896,1.8152332280965178,-1.0504980148820968,True,76.47203459021866,True,30,False,36,,76561198039309853,enpitsu,25.0,2868.239990234375,2666.68994140625,17.059999465942383,4146.600036621094,13460.799560546875,1.899999976158142,-0.7000000029802322,-0.0,0.0,255.0,255.0,,-0.01671505917675916,1.869633283837485,2.2150826736001598e-05,,,False,14,10,False,,supremejovanotti,b6beb4fd03b,11,30.559999465942383,1040.18994140625,17.059999465942383,11802.39990234375,-2711.7999267578125,1.899999976158142,1.2999999523162842,-0.0,184.3000030517578,255.0,128.0,,-0.016702391089869765,-2.9357917133225575,-0.0001790688749722194,True,255.0,False,34.0,8,20,,TheLegend_ofLord,4813354133817742819,14.0,4001.949951171875,-340.3599853515625,77.80999755859375,10065.800170898438,-5230.7000732421875,8717.60009765625,-1275.5999755859375,-5075.5999755859375,1691.199951171875,255.0,255.0,0.7071349222451969,-2.7616389562630967,0.2417548436631457,True,242.47203459021867,True,28,26,False,,
137,7704,246,False,False,0,8440.769279694128,-2245.27001953125,-3192.22998046875,317.739990234375,16283.800048828125,-17715.50048828125,-3212.7999877929688,-1142.300033569336,201.00000381469727,-1116.9000244140625,0.0,-0.08333316673744581,-1.763955317172453,-0.3175200663722051,b6beb4fd03b,supremejovanotti,12.0,-2167.260009765625,-3211.820068359375,247.92999267578125,-6709.4000244140625,-12137.19970703125,2416.999969482422,138.50000381469727,891.1000061035156,-60.0,255.0,128.0,False,-0.9527333521848318,-1.9073717319998857,-1.8240536952068462,True,225.0,False,20,10,36,,4813354133817742819,TheLegend_ofLord,14.0,-2582.14990234375,-3012.469970703125,16.989999771118164,13530.2001953125,-18595.899658203125,4.799999892711639,0.0,0.0,0.09999999776482582,247.0,128.0,,0.009566285832372531,-0.9417558716542409,-8.851109316582476e-06,False,60.0,False,28,26,False,,enpitsu,76561198039309853,25,-2394.820068359375,-3068.47998046875,115.62000274658203,13770.30029296875,9464.400024414062,3873.2000732421875,-5.099999904632568,-3.4999999403953552,-416.3999938964844,128.0,0.0,False,0.016838457233344536,0.5780665658373754,-0.00016534550600638223,True,179.0,False,16.0,False,11,,games5425898691,bf81d8692db,19.0,-2373.669921875,-3120.409912109375,235.3699951171875,8169.2999267578125,-13070.10009765625,-551.5999984741211,4427.0001220703125,1890.5000305175781,2660.10009765625,255.0,128.0,0.6731160439725067,0.288759290140616,1.5979585008148063,True,0.0,False,38,31,False,,
138,7705,246,False,False,1,2354.453349145725,2253.820068359375,3216.52001953125,329.70001220703125,-9435.800170898438,14362.2998046875,8908.400268554688,3655.2999877929688,4615.899963378906,-1153.8999938964844,1.0,0.16900616259999515,1.9307911432686846,-0.19362284202980898,bf81d8692db,games5425898691,19.0,2360.050048828125,3142.18994140625,234.75,-8177.39990234375,13067.19970703125,-328.10001373291016,-4439.100036621094,-1569.4000244140625,2842.60009765625,255.0,128.0,,-0.672428694129037,-0.433086456900683,1.7305282625980265,True,0.0,False,31,False,38,,76561198039309853,enpitsu,24.0,2371.860107421875,3052.699951171875,121.94000244140625,-13770.30029296875,-9464.400024414062,3764.8001098632812,7.300000190734863,4.900000095367432,-567.9999923706055,128.0,0.0,False,-0.016831996880532323,-0.5692232430200421,-0.0002976385028680718,True,179.0,False,16,11,False,,supremejovanotti,b6beb4fd03b,12,2167.260009765625,3211.820068359375,247.92999267578125,6709.4000244140625,12137.19970703125,2416.999969482422,-138.50000381469727,-891.1000061035156,-60.0,255.0,128.0,False,0.9527333521848318,1.9073717319998857,-1.8240536952068462,True,225.0,False,36.0,10,20,,TheLegend_ofLord,4813354133817742819,14.0,2491.909912109375,3136.469970703125,16.989999771118164,-13530.400390625,18595.10009765625,4.799999892711639,-0.0,-0.0,0.0,248.0,128.0,-0.009566285832372531,0.9417558716542409,-8.851109316582476e-06,False,60.0,False,28,26,False,,
139,7706,246,False,False,0,8507.858847870806,-2224.159912109375,-3263.550048828125,358.260009765625,3235.4998779296875,-6105.999755859375,11883.1005859375,314.3000030517578,1806.6000366210938,-3887.0999145507812,0.0,-0.21391316629026658,-2.0160764897727477,-0.06476931883273067,b6beb4fd03b,supremejovanotti,12.0,-2207.320068359375,-3319.75,263.0299987792969,-3926.7999267578125,-13207.5,1691.9999694824219,1398.0000305175781,4809.599914550781,-2271.999969482422,255.0,128.0,False,-0.8529335615583485,-1.506203621821182,-2.5176641901430843,True,225.0,False,20,10,36,,4813354133817742819,TheLegend_ofLord,14.0,-2491.909912109375,-3136.469970703125,16.989999771118164,13530.400390625,-18595.10009765625,4.799999892711639,0.0,0.0,0.0,248.0,128.0,,0.009566285832372531,-0.9417558716542409,-8.851109316582476e-06,False,60.0,False,28,26,False,,enpitsu,76561198039309853,24,-2295.8798828125,-3017.139892578125,139.82000732421875,18039.49951171875,2403.0999755859375,3439.5999145507812,3627.0999145507812,2175.399932861328,-1094.4999694824219,128.0,0.0,False,0.017184994563241265,0.5275517986442392,0.05249829970259305,True,179.0,False,16.0,False,11,,games5425898691,bf81d8692db,19.0,-2360.050048828125,-3142.18994140625,234.75,8177.39990234375,-13067.19970703125,-328.10001373291016,4439.100036621094,1569.4000244140625,2842.60009765625,255.0,128.0,0.672428694129037,0.433086456900683,1.7305282625980265,True,0.0,False,38,31,False,,
140,7801,249,False,False,0,10025.645574728876,-1154.989990234375,-4882.2998046875,629.22998046875,6858.800048828125,13416.500244140625,10558.299560546875,1227.9000091552734,-5790.5999755859375,-979.8999786376953,0.0,-0.019855399514126026,1.6498020866381333,1.52043576518514,b6beb4fd03b,supremejovanotti,12.0,-1082.7900390625,-4915.93994140625,481.70001220703125,19789.89990234375,6798.2000732421875,2547.899932861328,-5322.9998779296875,1144.3000030517578,-778.3000183105469,255.0,255.0,False,0.24751918013772856,-0.7344861137148461,-2.16005405788414,True,106.02683027585337,True,21,10,38,,4813354133817742819,TheLegend_ofLord,14.0,570.010009765625,-5295.91015625,148.77999877929688,7839.6002197265625,-874.1000366210938,-6107.2998046875,402.40001678466797,1410.7000732421875,389.1999816894531,255.0,128.0,False,0.5652361655055174,2.707157436109237,0.10013090538684315,True,90.0,False,28,26,False,,enpitsu,76561198039309853,25,574.8499755859375,-670.27001953125,17.059999465942383,1726.9000244140625,-5259.0997314453125,1.899999976158142,0.3999999910593033,-1.8000000715255737,-870.1000213623047,255.0,128.0,False,0.016622479863842354,-1.3113004222471585,0.0003300216590780158,True,230.61197427011305,True,16.0,False,12,,games5425898691,bf81d8692db,18.0,-2669.14990234375,-3649.389892578125,76.02999877929688,-9130.700073242188,14831.700439453125,2689.89990234375,-4809.700012207031,-2666.099853515625,-87.60000228881836,255.0,128.0,0.3543785903697626,2.071306465216761,-0.001279810145912269,False,0.0,False,40,33,False,,
141,7900,253,False,False,1,5253.771711044062,-1180.6600341796875,314.07000732421875,154.77000427246094,-3461.9000244140625,11649.200439453125,-1682.5,4571.000061035156,1050.5000305175781,2656.6000366210938,1.0,0.30662895562568165,-1.8708897876714063,-1.2567692961747237,76561198039309853,enpitsu,25.0,-1182.0899658203125,136.80999755859375,98.88999938964844,2250.8999633789062,9582.899780273438,3481.400146484375,-5354.89990234375,1254.8999786376953,4.699999988079071,255.0,,,-0.25765652369036235,1.8008026740463026,4.215825976281003e-05,True,236.0,False,13,False,18,,bf81d8692db,games5425898691,19.0,3323.1298828125,-3328.969970703125,17.010000228881836,-4110.199890136719,-21927.7001953125,2.5999999046325684,-0.0,-0.29999999329447746,14.900000095367432,255.0,,,-0.00959635322877166,-1.387402802767924,-3.965243360097996e-05,True,48.0,False,42,36,False,,supremejovanotti,b6beb4fd03b,12,-3646.52001953125,2115.300048828125,16.850000381469727,12286.500244140625,-3602.2000122070312,60.10000228881836,-44.29999828338623,104.60000038146973,2245.5999755859375,255.0,255.0,,-0.011997016439128483,-2.9104776509512913,0.004489339419774316,True,234.0,False,38.0,10,22,,TheLegend_ofLord,4813354133817742819,14.0,-1556.6600341796875,2797.050048828125,17.010000228881836,13300.799560546875,-779.1000366210938,2.7000001072883606,-0.09999999776482582,-0.0,2285.8999633789062,255.0,255.0,-0.009532673572159225,3.133753854739085,1.0388331330559592e-05,True,61.0,False,28,26,False,,
