,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
44,2601,88,False,False,0,7587.426269940152,3761.909912109375,-849.4000244140625,151.6699981689453,21891.4990234375,6692.80029296875,3953.3999633789062,2356.6000366210938,1471.199951171875,-5317.9998779296875,0.0,0.10388666214306455,2.054662188727284,0.9470585097697504,76561198039309853,enpitsu,25.0,3594.239990234375,-956.1500244140625,115.61000061035156,7727.2998046875,11522.60009765625,3879.89990234375,0.29999999329447746,-0.29999999329447746,0.0,128.0,128.0,False,0.01669391621449289,0.9800350715675674,8.303981663517284e-06,True,221.0,False,False,24,18,,bf81d8692db,games5425898691,24.0,3663.580078125,-3545.25,17.010000228881836,3124.5999145507812,-13749.69970703125,2.0999999344348907,-0.09999999776482582,0.7999999821186066,-0.29999999329447746,255.0,128.0,,0.009588754546751316,-1.3474155881250371,6.972668872146777e-05,True,40,False,38,231.0,False,,max_stetsun,9008577481387032148,9.0,1697.010009765625,2347.27001953125,16.989999771118164,8561.500244140625,-3828.9999389648438,4.600000083446503,-3.4999999403953552,4.000000059604645,1408.8999938964844,41.0,128.0,False,0.00978137247142366,-0.3422854361781723,-7.548274339899211e-05,True,201.0,False,36,8,28,24.0,chickenlegpeice_,764997303082394243,14.0,3922.52001953125,-55.68000030517578,39.709999084472656,-1949.7999572753906,-18185.2001953125,2437.4000549316406,-15.499999523162842,299.50000762939453,112.5,238.0,147.0,0.02950884127690102,-1.6060035010298672,0.36211046571889,True,0.0,False,35,24,False,,
45,2684,91,False,False,1,6649.716254029542,-2000.8599853515625,-845.5599975585938,928.1699829101562,5292.7001953125,14414.89990234375,7563.499755859375,3303.599853515625,-1590.5000305175781,-4749.200134277344,1.0,-0.2539841256589975,-2.209101675785064,0.25943483224232455,9008577481387032148,max_stetsun,9.0,-2019.72998046875,-964.0999755859375,775.0,2763.5000610351562,11558.699951171875,3564.7000122070312,2323.300018310547,427.7000045776367,4966.7999267578125,186.0,150.0,False,1.4583512576124633,2.5810932106022793,3.0320860480917213,True,76.49470097787918,True,10,38,28,,764997303082394243,chickenlegpeice_,12.0,-1897.81005859375,492.2900085449219,96.20999908447266,4233.299865722656,-19274.300537109375,-960.6999969482422,2345.2999877929688,-1951.6000366210938,-628.4000015258789,204.0,128.0,False,0.1965625145226704,-2.182334149085713,-0.9361283590098376,True,38,False,26,31.0,False,,enpitsu,76561198039309853,25.0,-2951.669921875,1340.199951171875,17.049999237060547,10309.000244140625,8799.299926757812,2.7000001072883606,0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,False,-0.0167081123313634,2.4350290273077255,-4.306068367086459e-05,True,221.0,False,24,False,18,,games5425898691,bf81d8692db,24.0,-2109.659912109375,3798.330078125,17.010000228881836,10087.999877929688,6517.5,2.0000000298023224,1.2999999523162842,0.7000000029802322,156.19999885559082,255.0,128.0,-0.009559024596989266,2.5478746651487287,-0.0001731421213848573,True,255.0,False,40,38,False,,
46,2756,94,False,False,0,8056.5143561285595,677.6099853515625,-2761.340087890625,662.72998046875,6826.6998291015625,465.60001373291016,-12919.7998046875,-3700.0,1196.6000366210938,-4569.200134277344,0.0,1.0678559811159558,-2.082162338081829,-1.2115390937162103,bf81d8692db,games5425898691,24.0,576.3300170898438,-2811.949951171875,736.97998046875,-7481.300048828125,7953.0999755859375,-1323.3999633789062,-3968.9999389648438,-2306.300048828125,3029.4000244140625,255.0,99.0,,0.43223160334465865,-1.244236357028664,2.3484727741200446,True,233.0797589850682,True,False,42,38,,76561198039309853,enpitsu,25.0,762.719970703125,-3570.97998046875,17.049999237060547,-8273.499755859375,-1707.4000549316406,2.5999999046325684,0.5000000074505806,-0.09999999776482582,0.0,255.0,0.0,,0.01682307920307765,-2.9381031788410774,4.191412721994823e-05,True,24,False,18,221.0,False,,max_stetsun,9008577481387032148,9.0,631.47998046875,-2292.64990234375,408.489990234375,-6042.1002197265625,-14018.399658203125,-7056.5997314453125,3030.0,-919.4999694824219,4496.9000244140625,,225.0,,-1.3505877205710277,-0.0721205566227926,2.056214799917172,True,,False,38,10,28,,chickenlegpeice_,764997303082394243,12.0,1980.1099853515625,4129.2099609375,17.010000228881836,-5622.19970703125,11898.199462890625,3.1999999284744263,0.3999999910593033,-0.09999999776482582,3545.7998657226562,255.0,249.0,0.009575233708338654,2.5420154500549734,4.9923349897475986e-05,True,31.0,False,38,26,False,,False
47,2850,97,False,False,0,8213.529152679763,2441.39990234375,-2364.919921875,196.86000061035156,17383.199462890625,19667.7001953125,8124.5001220703125,5266.6998291015625,-2626.4999389648438,-1167.5,0.0,0.5990078059347463,3.089081847399981,-0.3189212418649223,76561198039309853,enpitsu,25.0,2309.9599609375,-2556.949951171875,130.63999938964844,16029.200439453125,16151.99951171875,3342.6998901367188,-3114.1000366210938,2642.3001098632812,217.09999084472656,255.0,128.0,False,0.0783881033951112,0.8705575259166768,-0.0008318010307661632,True,133.0,False,False,26,19,,bf81d8692db,games5425898691,24.0,-501.80999755859375,-2613.610107421875,17.010000228881836,12513.199462890625,-1822.5,2.199999988079071,-1.1999999731779099,0.19999999552965164,-1224.4000244140625,255.0,18.0,,0.009549972219360051,-0.13913393110251757,-0.00023821428915528253,True,42,False,38,98.0,False,,max_stetsun,9008577481387032148,9.0,-1919.68994140625,-3746.27001953125,95.63999938964844,-17440.2001953125,-5910.0,-150.2999973297119,1528.0000305175781,-5259.1998291015625,-505.29998779296875,201.0,128.0,,-0.585002274059624,0.002870289279287971,-2.9071687170815195,True,9.0,False,40,10,29,,chickenlegpeice_,764997303082394243,11.0,3400.260009765625,379.3800048828125,17.010000228881836,5622.80029296875,-12909.200439453125,2.0999999344348907,-0.19999999552965164,0.9000000357627869,-8.399999737739563,237.0,128.0,0.009577247201446433,-1.1613190233734245,7.182494745513488e-05,True,8.0,False,38,26,False,,False
48,2916,99,True,False,0,5074.598391315917,2551.0,1415.7900390625,103.70999908447266,-7070.10009765625,9365.399780273438,4972.9998779296875,-4250.799865722656,-3269.4000244140625,-2690.7998657226562,0.0,-0.32783428993296515,1.056568933692941,-0.1761238083059416,76561198039309853,enpitsu,26.0,2690.39990234375,1275.5999755859375,45.779998779296875,-17994.49951171875,13929.100341796875,3342.6998901367188,-216.90000534057617,-355.40000915527344,737.6000213623047,255.0,0.0,False,0.025485223446382908,2.5762521848059423,-0.0008236118906955307,True,34.0,False,False,28,21,,bf81d8692db,games5425898691,24.0,1712.8699951171875,508.6199951171875,17.010000228881836,-532.400016784668,22520.10009765625,2.3000000417232513,0.0,-0.7999999821186066,1914.2999267578125,255.0,255.0,,0.009581567150309023,1.6645887658709306,8.30541416099863e-05,True,42,False,38,20.0,False,,max_stetsun,9008577481387032148,9.0,-3223.77001953125,-1236.8800048828125,76.16000366210938,7952.19970703125,21580.50048828125,-206.8000030517578,213.29999923706055,5215.2001953125,-1733.5000610351562,230.0,71.0,False,0.2081788985758384,1.5665903969998567,-1.690802553017462,True,92.0421676225559,True,40,10,31,,chickenlegpeice_,764997303082394243,11.0,4079.010009765625,1117.6099853515625,431.57000732421875,-2.800000011920929,21610.0,-7874.1998291015625,40.39999961853027,0.09999999776482582,0.19999999552965164,255.0,127.0,0.3345042592306606,1.5605971365661517,-1.5741613159605254,True,113.92779372071699,True,38,26,False,,False
49,3222,101,False,False,0,5168.842330724893,-15.819999694824219,46.650001525878906,108.68000030517578,-6277.80029296875,21501.298828125,6753.599853515625,5371.199951171875,2673.800048828125,18.40000033378601,0.0,0.07141005850959047,0.005655266923004965,0.14428247342646106,76561198039309853,enpitsu,25.0,40.0,-166.2100067138672,17.049999237060547,-9410.999755859375,17120.899658203125,2.7000001072883606,-2.8999999165534973,5.5000001192092896,-1045.8999633789062,255.0,128.0,,0.01677728100225466,2.041996637514458,-0.00013889208919186014,True,0.0,False,False,False,False,,bf81d8692db,games5425898691,24.0,175.97000122070312,-4682.39013671875,17.010000228881836,-1472.2000122070312,5005.199890136719,2.0999999344348907,-0.19999999552965164,-0.3999999910593033,0.0,255.0,128.0,,0.009452762614795968,1.8568975401445407,3.572058680290943e-05,True,4,False,4,116.0,False,,max_stetsun,9008577481387032148,9.0,90.08999633789062,993.8900146484375,19.059999465942383,12606.300048828125,-6573.4002685546875,-1525.2000427246094,-4569.4000244140625,-1637.1000671386719,2548.800048828125,210.0,255.0,False,0.021085726370470365,0.018878559429547633,0.16986529188467583,True,61.0,False,4,False,False,,chickenlegpeice_,764997303082394243,14.0,19.799999237060547,4616.919921875,17.010000228881836,487.59998321533203,-5051.099853515625,2.0999999344348907,0.7999999821186066,0.0,-3.8999998569488525,255.0,127.0,0.009418208641784592,-1.4742623260844046,-3.357296817801381e-06,True,116.0,False,False,False,False,,
50,3269,103,False,False,1,8750.695299833256,1063.0799560546875,-3609.10009765625,300.8399963378906,14925.400390625,4546.000061035156,3380.0,3764.8001098632812,-4175.299987792969,2095.5999755859375,1.0,0.30806827942935844,-0.7701665057359385,-2.259028782178658,764997303082394243,chickenlegpeice_,14.0,967.9199829101562,-3727.3798828125,233.3699951171875,15361.500244140625,3580.4000854492188,-196.8000030517578,3998.900146484375,3583.900146484375,1188.7999725341797,255.0,10.0,,-0.1834583838393389,2.3266261019682033,1.8785553540762188,True,59.57460641091869,True,False,4,3,,9008577481387032148,max_stetsun,9.0,-652.4600219726562,-2444.9599609375,17.0,-2242.7999877929688,-11493.599853515625,3.4999999403953552,-0.0,0.5000000074505806,1280.2999877929688,199.0,189.0,False,-0.009570330112975157,-1.3874037399456787,0.0001772721024308988,True,4,False,False,61.0,False,,enpitsu,76561198039309853,25.0,1385.6199951171875,-2591.409912109375,92.55000305175781,14311.99951171875,-16013.199462890625,-154.7000026702881,2855.5999755859375,4698.299865722656,143.80000114440918,128.0,128.0,,1.0988528189883084,0.49485204405789984,3.083985624919289,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,1380.3900146484375,4248.89013671875,17.010000228881836,18019.100341796875,3951.6000366210938,1.5000000596046448,0.19999999552965164,0.09999999776482582,0.09999999776482582,255.0,128.0,-0.009590494804373724,2.9256642371537085,-1.8678443425910512e-05,True,54.0,False,4,4,False,,
51,3326,105,False,False,1,8441.475201231122,3880.239990234375,-2756.3798828125,205.19000244140625,6654.000244140625,15091.099853515625,7326.300048828125,4551.600036621094,3390.4998779296875,1945.8999633789062,1.0,0.4289583950016078,-0.45745034969952447,1.9383514572736382,764997303082394243,chickenlegpeice_,14.0,3901.10009765625,-2905.010009765625,79.44000244140625,8123.2000732421875,14742.39990234375,3472.5,0.29999999329447746,3.0000001192092896,1344.4000244140625,172.0,255.0,,-0.00963210672813641,1.8331970990258564,-0.00037065992916365337,False,0.0,False,False,6,4,,9008577481387032148,max_stetsun,9.0,-2999.0,-4378.5498046875,17.0,6680.9002685546875,-10209.600219726562,1.7000000178813934,-0.5999999865889549,0.3999999910593033,3096.7999267578125,255.0,252.0,False,-0.009582504316266805,-2.355237445291968,-3.226205643704069e-05,True,4,False,False,233.0180127389969,True,,enpitsu,76561198039309853,25.0,3894.5,-3908.31005859375,50.9900016784668,-2572.3001098632812,11043.699951171875,-3950.4998779296875,986.8000030517578,3053.9999389648438,2778.9999389648438,255.0,255.0,True,-0.3787198270928643,1.2443612264571717,-0.3895026929147673,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,3314.800048828125,3899.760009765625,95.91999816894531,-2373.699951171875,63.400001525878906,-287.1999931335449,-3667.60009765625,-3527.60009765625,-979.4000244140625,255.0,128.0,-1.090028981659025,-1.2470992878875244,-0.9858271885848174,True,54.0,False,6,6,False,,
52,3400,108,False,False,1,5538.117886842263,3136.280029296875,75.2300033569336,237.89999389648438,-9253.099975585938,-2220.399932861328,6512.0001220703125,-1775.3999328613281,2702.60009765625,4892.099914550781,1.0,-0.17032920131870233,1.2252725009408918,3.1223777229590235,764997303082394243,chickenlegpeice_,20.0,3228.760009765625,169.47999572753906,125.7300033569336,-12023.199462890625,1899.7999572753906,2931.199951171875,604.900016784668,1889.9000549316406,-273.6000061035156,153.0,199.0,False,0.31368026231177354,0.35306896878347815,0.015802146863082525,True,220.73249917901973,True,False,8,6,,9008577481387032148,max_stetsun,9.0,655.469970703125,-2721.510009765625,17.0,3530.7000732421875,22406.4990234375,3.1999999284744263,-0.0,-0.0,288.1999969482422,255.0,128.0,,-0.009593679047547373,1.6987882228439704,-0.0001331575306592284,True,4,False,False,146.0,False,,enpitsu,76561198039309853,25.0,1862.68994140625,-2528.02001953125,17.059999465942383,-6218.900146484375,20788.5009765625,1.0000000149011612,-0.09999999776482582,0.5000000074505806,45.59999942779541,255.0,128.0,False,-0.01677755155912781,1.275274796943842,-5.591725666106977e-05,True,175.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,1994.47998046875,5004.5498046875,27.309999465942383,-5707.39990234375,107.20000267028809,25.799999237060547,-163.09999465942383,548.8000106811523,-2178.000030517578,255.0,0.0,-0.01801684790788432,0.006932202854371435,-0.31283080015521125,True,255.0,False,8,8,False,,
53,3504,112,True,True,0,4608.814457900938,-333.8299865722656,565.5999755859375,136.1300048828125,985.5999755859375,30392.5,7635.8001708984375,4229.5001220703125,4232.0001220703125,-447.7000045776367,0.0,0.8490240486733741,-2.34422001435619,-0.9600565922607514,76561198039309853,enpitsu,25.0,-315.1400146484375,310.9700012207031,79.20999908447266,-2649.7000122070312,22678.701171875,2757.3001098632812,-1958.6000061035156,-190.9000015258789,-87.79999732971191,255.0,128.0,False,0.034010005680602126,1.6676781034319796,0.0004266704300639218,True,87.0,False,False,4,3,,bf81d8692db,games5425898691,24.0,23.93000030517578,-2720.919921875,16.989999771118164,-39.50000047683716,22945.50048828125,4.399999976158142,0.0,-1.5999999642372131,432.00000762939453,255.0,128.0,,0.009601111263078017,1.6077721615196314,-8.955144838590868e-05,True,8,False,8,144.0,False,,max_stetsun,9008577481387032148,9.0,-4079.050048828125,-1687.8699951171875,554.1400146484375,21.600000858306885,5723.499755859375,11120.400390625,-3037.6998901367188,-8.799999952316284,17.5,255.0,10.0,False,-0.9259818729025655,1.5850905149670032,1.558770544868482,True,93.1525334824798,True,6,4,False,,chickenlegpeice_,764997303082394243,15.0,,,,,,,,,,,,,,,True,,,,,,,
54,3802,113,False,False,1,5117.042670392269,98.66000366210938,85.45999908447266,100.45999908447266,20840.0,17676.400146484375,1599.6000671386719,-3533.3999633789062,2729.5999145507812,3600.4000854492188,1.0,0.1509805848515114,-0.1683109861392251,0.1646587877360242,764997303082394243,chickenlegpeice_,11.0,-101.4000015258789,-101.52999877929688,69.9800033569336,12500.0,13352.7001953125,2842.7999877929688,4054.4000244140625,-1214.8999786376953,-1617.8999328613281,229.0,14.0,,0.03080231438483261,1.9356993449794184,-0.01728386289453803,True,0.0,False,False,4,3,,9008577481387032148,max_stetsun,9.0,-178.52000427246094,-4085.909912109375,17.010000228881836,-2201.3999938964844,5726.7999267578125,2.5,1.2999999523162842,-3.100000023841858,-1251.6000366210938,255.0,30.0,,-0.009501136803187243,1.1615649969613013,-0.00016332610423970288,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25.0,-31.639999389648438,3633.860107421875,17.049999237060547,-856.1000061035156,-10274.3994140625,2.5999999046325684,0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,False,-0.016648081354458253,-1.4876369672576528,3.2747726964886255e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,58.93000030517578,305.3999938964844,82.04000091552734,-607.7999877929688,-22881.59912109375,2109.2999267578125,5499.69970703125,-38.09999942779541,-29.100000858306885,255.0,116.0,-0.7470069378678529,-1.7449258360316726,0.11955080158041896,True,31.0,False,4,3,False,,
55,3803,113,False,False,0,5272.061651618197,-130.36000061035156,-76.16999816894531,113.33000183105469,-20786.0009765625,10109.89990234375,8007.60009765625,4433.399963378906,-2257.5,3353.800048828125,0.0,-0.27617576582428294,0.26827765097259854,0.31968650181939884,bf81d8692db,games5425898691,24.0,-58.93000030517578,-305.3999938964844,82.04000091552734,607.7999877929688,22881.59912109375,2109.2999267578125,-5499.69970703125,38.09999942779541,-29.100000858306885,255.0,116.0,,0.7470069378678529,1.7449258360316726,0.11955080158041896,True,31.0,False,False,4,3,,76561198039309853,enpitsu,25.0,31.639999389648438,-3633.860107421875,17.049999237060547,856.1000061035156,10274.3994140625,2.5999999046325684,-0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,False,0.016648081354458253,1.4876369672576528,3.2747726964886255e-05,True,False,False,False,116.0,False,,max_stetsun,9008577481387032148,9.0,194.13999938964844,4034.050048828125,17.010000228881836,1559.6000671386719,-6626.400146484375,2.5,0.3999999910593033,-1.0000000149011612,-2168.5000610351562,255.0,13.0,,0.009504484076476442,-1.3165280576727112,-0.00022341500239343978,True,116.0,False,False,False,False,,chickenlegpeice_,764997303082394243,11.0,101.4000015258789,101.52999877929688,69.9800033569336,-12500.0,-13352.7001953125,2842.7999877929688,-4054.4000244140625,1214.8999786376953,-1617.8999328613281,229.0,14.0,-0.03080231438483261,-1.9356993449794184,-0.01728386289453803,True,0.0,False,4,3,False,,
56,3884,116,False,False,1,10170.031604177479,1714.760009765625,-4997.02001953125,335.1700134277344,16627.7001953125,-8734.69970703125,13930.0,-4174.89990234375,-2433.3999633789062,3556.400146484375,1.0,0.9930723128362955,-0.32876815432844575,-1.2177511147053055,9008577481387032148,max_stetsun,9.0,1588.219970703125,-4908.97021484375,186.24000549316406,14047.5,-16788.299560546875,2692.0999145507812,889.1000366210938,-3063.3999633789062,-840.9999847412109,201.0,24.0,,0.75212896517324,-2.7061322203595886,-1.4713901731790249,True,50.225169881697646,True,False,4,3,,764997303082394243,chickenlegpeice_,11.0,2273.699951171875,-2266.22998046875,59.720001220703125,7535.9002685546875,-17119.69970703125,-2575.7000732421875,1610.8999633789062,588.1999969482422,-5.799999833106995,255.0,128.0,False,0.17549164601575953,-1.922016204840361,-0.003721924496957429,True,6,False,6,0.0,False,,enpitsu,76561198039309853,25.0,3045.89990234375,4246.759765625,17.049999237060547,8865.0,-2457.2999572753906,5.099999904632568,-0.09999999776482582,-0.3999999910593033,-3187.39990234375,255.0,0.0,False,-0.016708421579521415,-2.1188644281656153,2.091142768552465e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,3727.89990234375,85.63999938964844,17.010000228881836,10013.800048828125,9349.7998046875,2.3000000417232513,-0.3999999910593033,-0.29999999329447746,2204.2999267578125,255.0,255.0,-0.009574266645369272,2.325697705983952,5.334085266413315e-05,True,255.0,False,4,4,False,,
57,3977,120,False,False,0,3709.4573534897245,-3725.0,2740.659912109375,327.760009765625,-9848.499755859375,19353.1005859375,7778.599853515625,5949.6002197265625,654.8000335693359,-415.09998321533203,0.0,-0.6248016250482014,0.022937128252362812,-1.953416537550505,bf81d8692db,games5425898691,24.0,-3654.64990234375,2605.8701171875,196.1699981689453,-3175.4000854492188,22624.49951171875,2654.5001220703125,-5422.8997802734375,-705.5999755859375,-585.9999847412109,255.0,167.0,,-0.24688413305753418,1.554269132646075,-0.10025452382939684,True,175.4710020839527,True,False,6,5,,76561198039309853,enpitsu,25.0,-3262.43994140625,-504.3500061035156,17.049999237060547,2127.899932861328,6607.7001953125,2.5999999046325684,1.2999999523162842,-0.7000000029802322,-13.40000033378601,255.0,128.0,,0.016945582330582402,1.2568737138385897,3.7143610929087165e-05,True,False,False,False,255.0,False,,max_stetsun,9008577481387032148,9.0,-3289.719970703125,3734.47998046875,17.010000228881836,-7301.099853515625,-5696.400146484375,2.5,-0.5999999865889549,0.3999999910593033,-2740.4000854492188,251.0,0.0,False,0.009591220942625605,-2.5848596967611694,-4.752677761184638e-05,True,244.0,False,4,False,4,,chickenlegpeice_,764997303082394243,11.0,-3643.56005859375,2803.889892578125,875.47998046875,6209.89990234375,-9569.299926757812,-151.19999885559082,368.3000183105469,-1026.1000061035156,-5390.8001708984375,184.0,128.0,-0.5446301051906076,0.37244467033517786,-1.8037185332804988,True,,False,8,8,False,,False
58,4007,121,False,False,0,2723.449499956002,-3517.56005859375,4402.02978515625,641.4400024414062,10268.800048828125,5512.8997802734375,-1056.2000274658203,1243.7999725341797,-582.2000122070312,5840.5999755859375,0.0,-0.11930248339242056,-1.7324447464299326,-0.8192589932267446,bf81d8692db,games5425898691,24.0,-3724.06005859375,4316.1298828125,403.3900146484375,4683.999938964844,4622.60009765625,6464.69970703125,-1711.7999267578125,1667.2000122070312,26.19999885559082,255.0,0.0,,-0.767177374914552,0.7953537635797765,1.5639706806566545,True,167.0,False,False,6,6,,76561198039309853,enpitsu,25.0,-2655.0400390625,400.5899963378906,17.049999237060547,9624.7998046875,7741.5997314453125,2.5999999046325684,-0.5999999865889549,-0.29999999329447746,-32.40000009536743,255.0,128.0,,0.016716218586770658,0.6732915233007801,7.156749399002266e-05,True,False,False,False,242.48055933624184,True,,max_stetsun,9008577481387032148,9.0,-3565.5400390625,4374.2998046875,90.0199966430664,10903.499755859375,10438.299560546875,-307.7000045776367,-191.5999984741211,-136.899995803833,-12.100000381469727,255.0,128.0,False,0.02635252674763372,0.7772934569745061,0.798967001177654,True,153.24727756489986,True,4,False,4,,chickenlegpeice_,764997303082394243,11.0,-2949.280029296875,1736.739990234375,494.8699951171875,6261.500244140625,-9705.2001953125,-6925.2001953125,-580.4000091552734,-1624.4999694824219,1568.0000305175781,207.0,128.0,-0.807899524691105,-1.8345447613561148,-2.285090536221214,True,,False,8,8,False,,False
59,4037,122,False,False,1,10251.912177198239,2406.260009765625,-5000.06005859375,148.6300048828125,-10401.500244140625,-8145.4998779296875,1381.7999267578125,-7.900000214576721,1680.2000427246094,5759.89990234375,1.0,0.07587768242782979,1.4288718489498395,-0.7726209753634127,9008577481387032148,max_stetsun,9.0,2469.1201171875,-4935.91015625,17.25,-11252.2998046875,-4408.900146484375,88.80000114440918,-427.09999084472656,167.70000457763672,-2023.800048828125,255.0,3.0,False,-0.0007669232660485303,-0.3580658286707606,0.008455654580352478,True,140.3498836922389,True,False,4,4,,764997303082394243,chickenlegpeice_,11.0,2246.27001953125,-776.6699829101562,17.010000228881836,-10434.49951171875,1546.9999694824219,2.5,-0.0,0.09999999776482582,2469.600067138672,255.0,253.0,False,-0.009549442160064222,0.07691225012189101,-2.7290937451487048e-05,True,8,False,8,,False,,enpitsu,76561198039309853,25.0,1353.4000244140625,-1572.6099853515625,17.049999237060547,-5914.5001220703125,-10472.7001953125,2.5,-3.799999952316284,0.7999999821186066,180.0,255.0,128.0,,-0.01717919904184568,-1.079158099503717,-0.00015692519884205632,True,235.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,2934.6298828125,-4674.2099609375,12.380000114440918,-10816.8994140625,9022.899780273438,535.8000183105469,-353.4000015258789,-59.000000953674316,-5.799999833106995,255.0,128.0,0.02113008943002301,0.7002399658222913,-0.03528892463382064,True,152.0,False,6,6,False,,
60,4062,123,True,True,0,905.9046016049309,-1608.719970703125,4580.81005859375,278.9599914550781,15854.200439453125,6570.3997802734375,4915.899963378906,228.79999160766602,-318.0999946594238,3551.4999389648438,0.0,0.2648098859223093,-2.2791150487545435,-0.915224549001794,bf81d8692db,games5425898691,24.0,-1727.3800048828125,4475.97021484375,138.57000732421875,15498.1005859375,3218.2000732421875,2534.9000549316406,256.1000061035156,-1915.5000305175781,2352.7000427246094,255.0,128.0,,-0.5300584804499444,0.9308939566690586,-0.18621835597509723,True,130.19893334501538,True,False,8,6,,76561198039309853,enpitsu,25.0,-1036.31005859375,2487.510009765625,17.049999237060547,656.9000244140625,6842.7001953125,2.5999999046325684,1.1999999731779099,0.0,4.1999998688697815,255.0,0.0,,0.016925241144317822,1.4758668776816548,-1.729269052361253e-05,True,False,False,False,235.0,False,,max_stetsun,9008577481387032148,9.0,-1611.6300048828125,5022.4501953125,35.58000183105469,8066.5997314453125,-2586.7999267578125,-1222.300033569336,-1262.2000122070312,759.8999786376953,-2175.500030517578,255.0,0.0,False,0.14436550261464734,-0.32017113230127314,0.4946306881892593,True,111.19893334501533,True,4,False,4,,chickenlegpeice_,764997303082394243,11.0,-1409.6700439453125,1338.1500244140625,17.010000228881836,8926.599731445312,9170.999755859375,2.0999999344348907,0.19999999552965164,0.29999999329447746,0.5999999865889549,232.0,128.0,0.00956289075628037,0.7990338565123423,-5.565039040516194e-05,True,,False,8,8,False,,False
