,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
116,8455,227.0,False,False,0,5863.838093778342,771.760009765625,-481.6700134277344,483.9200134277344,-18184.300537109375,15879.300537109375,1908.6000061035156,-2439.7999572753906,-281.200008392334,459.70001220703125,0.0,-0.4342070797205409,1.3420196053339701,2.0405564307129045,b6247822c2b,fedeprune,13.0,896.8800048828125,-603.8300170898438,345.6400146484375,-15164.7998046875,11116.300048828125,2918.3999633789062,482.2999954223633,-318.1999969482422,367.5,255.0,115.0,,-0.9930989256867608,2.782099506916733,-0.2779395335961127,True,22,180.0,False,20,False,,bf0a0065e5b,EliGremi,13.0,-1602.3399658203125,1087.1300048828125,16.989999771118164,3560.7998657226562,-755.0,5.5000001192092896,-0.5999999865889549,0.29999999329447746,1594.1000366210938,128.0,255.0,,0.009617528792325835,-0.272327004847267,4.903994970300792e-05,True,14,False,12,255.0,False,,enpitsu,76561198039309853,26,2441.360107421875,-5105.8701171875,225.30999755859375,-22403.5009765625,413.69998931884766,-568.1999969482422,75.0,-1833.0999755859375,230.20000457763672,255.0,0.0,,0.06927675163610947,3.1377791923005955,1.5761858281290406,True,10,False,59.42590100278137,True,10,,games5425898691,bf81d8692db,19.0,1675.8399658203125,-733.1300048828125,19.469999313354492,-11089.599609375,10121.599731445312,2960.7000732421875,-1.1999999731779099,1.1999999731779099,-1418.800048828125,255.0,69.0,,0.00960113246191824,2.3416216512952586,5.8441093224118886e-05,True,18.0,False,18,False,19,
117,8486,228.0,False,False,0,3867.691668115538,-1213.22998046875,1285.3399658203125,299.57000732421875,-498.10001373291016,25553.30078125,2641.7001342773438,-3151.4999389648438,-3543.5000610351562,3675.7000732421875,0.0,0.8085680585390772,-1.1993206689151588,-1.3658025019802078,bf0a0065e5b,EliGremi,13.0,-1312.780029296875,1170.449951171875,177.19000244140625,1232.0999908447266,6197.19970703125,461.3999938964844,-3627.39990234375,-1025.8000183105469,-2054.499969482422,128.0,255.0,True,-0.4578981954979173,0.178448885825146,-0.045742952980767325,True,16,255.0,False,13,False,,b6247822c2b,fedeprune,13.0,-767.8900146484375,598.0,170.69000244140625,-15267.39990234375,11071.700439453125,-5219.0997314453125,190.6999969482422,180.6999969482422,-29.30000066757202,255.0,69.0,,0.25024363569332625,2.3553577615567165,-0.06125934908524457,True,22,False,20,180.0,False,,enpitsu,76561198039309853,26,947.4199829101562,-3598.679931640625,17.049999237060547,5537.7001953125,21203.798828125,3.4999999403953552,0.0,0.0,-2062.5,255.0,128.0,,0.01676099645537472,1.2354140958710682,2.5400543037579225e-06,True,10,False,0.0,False,10,,games5425898691,bf81d8692db,19.0,165.17999267578125,904.1400146484375,56.77000045776367,-13517.900390625,14792.900390625,-2249.7000122070312,-1666.300048828125,-1075.999984741211,-24.200000762939453,255.0,128.0,,-0.3242455446845347,2.148627856444521,-0.013165423714211298,True,48.0,False,20,False,20,
118,8595,232.0,False,True,0,2235.909797047876,-1208.6700439453125,2926.06005859375,746.7100219726562,3050.10009765625,10964.49951171875,95.29999732971191,-2835.10009765625,-1425.5000305175781,1317.4000549316406,0.0,0.6809278766478327,0.2698738418404772,1.6155306595339083,bf0a0065e5b,EliGremi,13.0,-1240.22998046875,2785.580078125,650.77001953125,3265.7998657226562,4475.799865722656,2533.800048828125,-3120.8999633789062,-691.2000274658203,971.3999938964844,128.0,128.0,True,-0.4992590821374575,1.6223448752664247,0.021085426746396525,True,18,166.0,False,14,False,,b6247822c2b,fedeprune,12.0,-2753.080078125,4980.56982421875,30.280000686645508,-10691.199951171875,-11419.200439453125,-3135.4998779296875,-4725.899963378906,-1253.3000183105469,890.9999847412109,255.0,226.0,,0.17533039859493768,-2.2892814142087143,-0.34353489947851995,True,24,False,20,17.558735360381423,True,,enpitsu,76561198039309853,26,2979.260009765625,4147.47998046875,17.049999237060547,-18422.60009765625,11304.7998046875,3.6000001430511475,-0.09999999776482582,0.0,2063.8999938964844,255.0,128.0,,0.016758192843817122,2.670599223950066,-9.912709403489122e-06,True,10,False,255.0,False,10,,games5425898691,bf81d8692db,20.0,-2653.110107421875,4152.6298828125,17.020000457763672,8835.399780273438,-8263.699951171875,1.7000000178813934,0.0,0.0,2355.8999633789062,255.0,255.0,,0.009548844959352223,-0.6871118455927462,-6.894155322190401e-06,True,47.0,False,20,False,20,
119,8630,233.0,False,False,1,9451.782875026931,799.47998046875,-4311.2900390625,214.6300048828125,-16948.399658203125,6806.400146484375,-3486.0000610351562,-1237.2000122070312,927.3999786376953,-5797.2998046875,1.0,-0.39954423571843517,-0.6807770628462293,-2.5663020235917675,bf81d8692db,games5425898691,20.0,913.469970703125,-4417.72998046875,175.1199951171875,-19896.300048828125,-537.2000122070312,-24.200000762939453,-4204.89990234375,-2007.2000122070312,2922.0999145507812,255.0,0.0,,0.015494255286044246,-0.30076247206718215,1.4172019466111216,True,22,24.74059364103503,True,21,False,,76561198039309853,enpitsu,26.0,-201.3300018310547,-4782.8798828125,63.43000030517578,22643.00048828125,1741.9999694824219,3640.8999633789062,-7.400000095367432,-0.0,636.3000106811523,255.0,255.0,,-0.01701316143481033,2.9462500945312464,-0.0016342430458543696,True,12,False,10,188.0,False,,fedeprune,b6247822c2b,12,3390.489990234375,-2346.340087890625,89.88999938964844,4006.400146484375,22379.49951171875,-284.89999771118164,-5050.0,795.6999969482422,-16.49999976158142,255.0,128.0,,1.378452757415016,2.1016824196942903,0.3677005920819952,True,26,False,255.0,False,22,,EliGremi,bf0a0065e5b,13.0,801.0599975585938,-3138.64990234375,316.989990234375,-3355.10009765625,-2693.9999389648438,-6790.30029296875,-527.5,543.6999893188477,-150.0,252.0,128.0,False,0.11572236019143067,-0.7496827884371217,0.22901515119907417,True,166.0,False,14,False,18,
120,8688,235.0,False,False,0,3511.0602388903,1999.3599853515625,3153.93994140625,103.98999786376953,23505.6005859375,13347.7001953125,6398.499755859375,5949.4000244140625,646.3999938964844,-430.99998474121094,0.0,-1.1628917978334783,-0.4298164202832296,-1.746706571372131,bf0a0065e5b,EliGremi,13.0,1865.68994140625,3013.64990234375,17.0,21112.80029296875,9124.000244140625,1.4000000059604645,2.7000001072883606,1.1999999731779099,681.6999816894531,255.0,206.0,,0.009598157988112992,0.43613342364042307,-9.99901342781725e-05,True,18,28.18776786199182,True,14,False,,b6247822c2b,fedeprune,12.0,-2444.570068359375,-1971.800048828125,17.059999465942383,16336.800537109375,-13972.2998046875,2.3000000417232513,-0.7000000029802322,0.29999999329447746,1951.6000366210938,255.0,255.0,,0.01678358298638251,-0.6413580257812986,9.305080957319366e-05,True,26,False,22,255.0,False,,enpitsu,76561198039309853,26,-3549.989990234375,4401.25,94.2300033569336,3847.6998901367188,12076.800537109375,6375.30029296875,1626.9000244140625,3755.7998657226562,-1531.3999938964844,255.0,0.0,,-0.47034469071018126,1.2541379983336503,0.7280331733025927,True,12,False,177.0,False,12,,games5425898691,bf81d8692db,20.0,2938.239990234375,4378.81982421875,17.010000228881836,10623.399658203125,-14321.8994140625,2.5999999046325684,-1.5999999642372131,2.3999999463558197,-824.1999816894531,255.0,16.0,,0.009600648880631786,-0.9714347213897169,0.0001476533099932204,True,14.0,False,22,False,22,
121,8736,237.0,False,False,0,4528.569410814377,2996.260009765625,2825.2099609375,94.11000061035156,-5371.400146484375,-10903.299560546875,3736.300048828125,5181.6998291015625,-2028.3999633789062,2243.800048828125,0.0,-0.024282625840582474,1.124564003423227,2.2487622681550503,bf0a0065e5b,EliGremi,13.0,2986.1298828125,3007.030029296875,94.54000091552734,-1.4000000059604645,-12643.800048828125,2380.399932861328,3552.9000854492188,-4195.899963378906,141.00000381469727,165.0,128.0,False,0.44942119703469247,-1.3731423924685713,0.7252231157606964,True,20,0.0,False,15,False,,b6247822c2b,fedeprune,12.0,355.92999267578125,-491.0899963378906,17.059999465942383,16400.899658203125,14898.900146484375,1.8000000715255737,-0.5000000074505806,-0.29999999329447746,-56.39999866485596,255.0,128.0,,0.016769874013660497,0.7314745573226228,6.189774697693236e-05,True,26,False,22,224.0,False,,enpitsu,76561198039309853,26,-1039.25,4959.93994140625,15.649999618530273,16613.699951171875,-5430.0,-91.5999984741211,-198.79999160766602,119.89999771118164,-1789.4999694824219,255.0,128.0,,0.0040602827597815685,-0.393971226175477,-0.014414971972060089,True,12,False,145.0,False,12,,games5425898691,bf81d8692db,20.0,1778.77001953125,3551.699951171875,17.010000228881836,-1314.6000671386719,13240.799560546875,2.8999999165534973,-0.09999999776482582,0.0,-2266.0000610351562,255.0,0.0,,0.009545626837577962,1.6016648643008657,-5.265294054493109e-06,True,14.0,False,22,False,22,
122,8848,241.0,False,False,1,8859.474464994857,-929.3200073242188,-3529.39990234375,170.92999267578125,1548.0000305175781,22301.79931640625,9544.500122070312,3665.4998779296875,4356.9000244140625,-1892.2000122070312,1.0,-0.35484845847502344,-1.723660080714995,1.4476708073068363,76561198039309853,enpitsu,26.0,-898.8099975585938,-3591.760009765625,102.30000305175781,-6889.2999267578125,20452.60009765625,1279.4000244140625,-5002.60009765625,-2285.2000427246094,30.59999942779541,255.0,128.0,False,-0.807376810300539,1.1674366646663852,0.0014489066016120768,True,14,60.0,False,13,False,,bf81d8692db,games5425898691,20.0,-1613.4100341796875,-4154.68994140625,17.010000228881836,12784.89990234375,-5290.4998779296875,2.8999999165534973,-1.5000000596046448,0.5000000074505806,1945.5999755859375,255.0,239.0,,-0.00959254254075644,-2.7893837482988313,0.00017252056270109092,True,22,False,22,44.0,False,,fedeprune,b6247822c2b,12,-1571.4000244140625,-3581.68994140625,17.040000915527344,21187.900390625,8907.80029296875,4.1999998688697815,-1.899999976158142,-1.0999999940395355,-283.4000015258789,255.0,51.0,,-0.016797941556701012,2.7273947145360293,-0.00021365845274125465,True,28,False,151.0,False,24,,EliGremi,bf0a0065e5b,13.0,-2082.5400390625,890.6500244140625,101.41000366210938,18089.200439453125,4488.900146484375,-63.89999866485596,-1497.7000427246094,5292.0001220703125,-32.59999990463257,255.0,128.0,False,-1.4892991238040523,-2.9596573630896748,-0.4570252274968957,True,31.0,False,17,False,22,
123,8926,244.0,False,False,0,7815.150270229171,548.469970703125,-2540.5,211.86000061035156,28476.10107421875,1914.2999267578125,1577.2999572753906,-1331.9000244140625,-412.90000915527344,-5835.5999755859375,0.0,-1.1215893695195698,1.782969624514347,2.416796881351287,bf0a0065e5b,EliGremi,13.0,308.3500061035156,-2660.47998046875,115.48999786376953,12684.49951171875,10056.900024414062,3513.9999389648438,-5066.600036621094,-2136.1000061035156,-127.39999771118164,128.0,244.0,True,-0.15301901643458765,0.47665037407071403,-0.14704185120539517,True,24,25.918468816306007,True,19,False,,b6247822c2b,fedeprune,12.0,360.57000732421875,-1961.0400390625,17.040000915527344,-3697.39990234375,-22511.201171875,4.799999892711639,-0.09999999776482582,-1.0000000149011612,-1769.1000366210938,255.0,0.0,,0.016786632761061262,-1.7847756913820256,-0.00016839861226438562,True,28,False,24,110.0,False,,enpitsu,76561198039309853,26,1128.1500244140625,-2352.75,113.05000305175781,-10373.599853515625,-19642.099609375,3966.7999267578125,5.0,7.699999809265137,-596.8999862670898,,0.0,,0.01717696469529706,-2.0988871054850717,-0.00019425451640917534,True,16,False,,False,15,,games5425898691,bf81d8692db,20.0,-3763.47998046875,3484.080078125,17.010000228881836,-10739.300537109375,-20338.699951171875,0.5000000074505806,0.29999999329447746,0.0,1976.1000061035156,255.0,255.0,,0.009562863590083313,-1.9782596289091878,1.8711400381586095e-05,True,232.918468816306,True,24,False,24,
124,8929,244.0,False,False,1,3145.107001637266,-837.8900146484375,2516.010009765625,232.3000030517578,3086.199951171875,-11755.10009765625,10179.600219726562,945.4000091552734,-3640.7000732421875,-4674.5001220703125,1.0,0.8698559262195855,-0.8790931617169898,2.543922327220293,76561198039309853,enpitsu,26.0,-1029.4100341796875,2507.35009765625,143.50999450683594,17768.299560546875,14186.700439453125,3359.2001342773438,2370.5999755859375,3496.099853515625,-1428.0000305175781,,0.0,,-0.01764655406962308,2.183399584654314,0.051890438331438235,True,16,,False,15,False,,bf81d8692db,games5425898691,20.0,3880.2900390625,-3103.110107421875,22.40999984741211,2671.6000366210938,22431.59912109375,656.6999816894531,-591.6999816894531,-1510.8999633789062,1913.0000305175781,255.0,255.0,,0.0008020093540368966,1.6284300822943967,-0.17383732546343764,True,24,False,24,207.0,False,,fedeprune,b6247822c2b,12,-316.1400146484375,2144.580078125,17.040000915527344,6725.9002685546875,21532.5,4.799999892711639,0.29999999329447746,0.5000000074505806,-1938.0000305175781,255.0,0.0,,-0.016782888977104705,1.941000912742755,-7.64430172737881e-05,True,28,False,110.0,False,24,,EliGremi,bf0a0065e5b,13.0,-508.8500061035156,2511.31005859375,149.24000549316406,-11201.99951171875,-7951.099853515625,59.099998474121094,4987.0001220703125,101.89999580383301,-2316.999969482422,128.0,128.0,False,0.17372042245410765,-0.10983167382874655,-1.1922011285169372,True,9.0,False,19,False,24,
125,9003,247.0,False,False,1,5704.34165625341,-71.23999786376953,-481.739990234375,588.5,-14552.60009765625,19613.00048828125,8345.399780273438,4654.700012207031,2348.6000061035156,-2969.4000244140625,1.0,0.013791656804146594,2.287282971358315,1.5427122167103435,bf81d8692db,games5425898691,20.0,49.20000076293945,-650.9000244140625,468.1300048828125,-19500.50048828125,11946.800537109375,2449.4000244140625,-2315.5999755859375,-2312.4000549316406,-33.90000104904175,255.0,97.0,,0.2982326138711417,0.6195867810037737,0.0719533731659512,True,26,109.7537636218532,True,25,False,,76561198039309853,enpitsu,26.0,2971.9599609375,4178.81005859375,17.059999465942383,5577.1002197265625,-16426.199951171875,1.8000000715255737,-0.09999999776482582,0.5000000074505806,-432.20001220703125,255.0,0.0,,-0.016780951936578206,-1.8581161739515584,0.00022267326350855715,True,16,False,16,248.6989334321791,True,40.0,fedeprune,b6247822c2b,12,645.4299926757812,2735.64990234375,17.049999237060547,-15111.400146484375,2902.3001098632812,3.100000023841858,-0.29999999329447746,0.09999999776482582,-635.6000137329102,255.0,128.0,False,-0.016775556263153905,0.2425526878886688,0.0002544057382664771,True,28,False,52.0,False,24,,EliGremi,bf0a0065e5b,14.0,-3250.580078125,281.3599853515625,16.989999771118164,-11616.500244140625,-7986.7999267578125,5.199999809265137,0.7999999821186066,0.29999999329447746,-73.89999866485596,255.0,102.0,False,-0.009569583421854584,-0.6034522871662636,2.3347536705840407e-05,True,0.0,False,20,False,24,
126,9092,250.0,False,False,1,4067.2841733378286,-2944.320068359375,3800.320068359375,173.7100067138672,15963.299560546875,15472.7001953125,16102.5,5629.5001220703125,1883.0999755859375,-872.5,1.0,1.16811616165393,-2.9528492870596805,2.266886726328799,bf81d8692db,games5425898691,19.0,-3025.8701171875,3651.7900390625,46.220001220703125,4966.499938964844,20054.3994140625,3473.0999755859375,0.19999999552965164,4.4999998807907104,1917.5999450683594,255.0,163.0,,-0.009584877693920977,1.6755752324794868,0.00037598560567512877,True,28,0.0,False,26,False,,76561198039309853,enpitsu,26.0,-950.9099731445312,542.3699951171875,17.059999465942383,-15216.8994140625,-2241.999969482422,2.7000001072883606,-1.1999999731779099,-0.0,-2492.5999450683594,255.0,0.0,False,-0.01677626652361727,-0.038819322814893385,-2.5070013885439984e-05,True,16,False,16,239.0,False,,fedeprune,b6247822c2b,12,-2220.489990234375,4177.72998046875,17.059999465942383,-3057.9998779296875,-12214.89990234375,2.3999999463558197,0.19999999552965164,0.7999999821186066,2077.5999450683594,234.0,255.0,False,-0.016736341241822498,-1.3590933613022866,0.0001705871836174614,True,28,False,0.0,False,24,,EliGremi,bf0a0065e5b,14.0,-2602.610107421875,3675.989990234375,17.010000228881836,11239.7998046875,10421.800537109375,2.5999999046325684,-0.0,-0.0,-16.90000057220459,255.0,128.0,False,-0.009588638391520101,2.396265011037345,2.3980045804300613e-05,True,235.0,False,20,False,24,
127,9190,253.0,False,False,1,2545.4111884838935,1232.72998046875,2616.9599609375,410.1300048828125,-1176.6999816894531,-12674.300537109375,-5616.9000244140625,780.5000305175781,-2440.2999877929688,5425.3997802734375,1.0,0.8956780474373698,-2.291080850724175,1.331381492477497,76561198039309853,enpitsu,26.0,1261.530029296875,2636.3798828125,363.4800109863281,6651.7999267578125,7811.5997314453125,-154.49999809265137,881.9999694824219,-4065.5999755859375,-3597.5,128.0,255.0,False,0.6935348213298727,1.4014404152635205,2.107060047645824,True,18,125.0,False,18,False,,bf81d8692db,games5425898691,20.0,-940.8800048828125,1847.3900146484375,17.010000228881836,16677.2998046875,-2681.9000244140625,3.0000001192092896,-0.09999999776482582,-0.0,1987.5999450683594,255.0,255.0,,-0.009586728580714401,-3.0520024421392034,2.929417654703316e-05,True,30,False,28,196.0,False,,fedeprune,b6247822c2b,12,-971.3800048828125,4799.7998046875,17.059999465942383,11973.00048828125,4347.5,2.5,0.5000000074505806,0.09999999776482582,-2274.4000244140625,255.0,0.0,False,-0.016735087043603998,2.848246536854565,-6.349798108063133e-05,True,28,False,0.0,False,24,,EliGremi,bf0a0065e5b,13.0,504.1000061035156,4981.3701171875,17.0,5151.300048828125,-6054.0997314453125,3.8999998569488525,-0.5999999865889549,0.9000000357627869,-57.800002098083496,255.0,128.0,False,-0.009499070767667199,-2.2680529526944473,0.00010815157233463234,True,255.0,False,20,False,24,
128,9228,255.0,False,False,1,3930.0902976995662,1039.489990234375,1212.530029296875,291.57000732421875,-3762.0999145507812,-3634.5999145507812,7044.69970703125,4650.0,-2107.5999450683594,3152.0001220703125,1.0,1.1651518129320797,1.564707633136019,1.2628419037823322,bf81d8692db,games5425898691,20.0,1048.4599609375,1208.550048828125,111.23999786376953,6302.9998779296875,-5158.0999755859375,2506.0000610351562,-5105.299987792969,-2038.5000610351562,-171.70000076293945,255.0,159.0,,0.7424551900278686,-2.2204056827522005,-0.1495580878187767,True,32,147.0,False,29,False,,76561198039309853,enpitsu,26.0,2148.60009765625,3592.93994140625,16.049999237060547,635.6000137329102,941.9999694824219,151.19999885559082,122.60000228881836,-26.099998950958252,-1019.5999908447266,255.0,128.0,,-0.00839328477112575,-1.3906271661897909,-0.0002832092311119037,True,18,False,18,125.0,False,,fedeprune,b6247822c2b,12,-5.449999809265137,3593.030029296875,17.059999465942383,-2663.699951171875,-16244.300537109375,1.0000000149011612,0.19999999552965164,1.4000000059604645,-129.60000038146973,255.0,128.0,,-0.016761976284347765,-1.394005894190535,0.00012292499250694534,True,28,False,0.0,False,24,,EliGremi,bf0a0065e5b,13.0,909.1300048828125,3247.699951171875,17.0,933.7000274658203,-20021.700439453125,1.5000000596046448,-0.0,0.9000000357627869,0.0,255.0,128.0,,-0.009598587330055563,-1.6174008734906382,7.871114958204804e-05,True,208.6487653973282,True,20,False,24,
129,9283,257.0,False,False,0,5648.720819033658,-335.260009765625,-480.82000732421875,402.6199951171875,-9423.699951171875,24520.90087890625,4983.800048828125,-1475.2000427246094,4047.9000854492188,4025.8999633789062,0.0,-0.6186970975099575,-1.9797143616563566,1.362466590938575,b6247822c2b,fedeprune,12.0,-263.489990234375,-617.1400146484375,272.1300048828125,-6914.4000244140625,19085.6005859375,1980.5000305175781,-3438.0999755859375,-3027.0999145507812,-867.6999664306641,255.0,128.0,,-0.5772534208857701,2.4164605555134675,-0.3874665842201216,True,30,0.0,False,25,False,,bf0a0065e5b,EliGremi,13.0,-387.0299987792969,-844.02001953125,17.0,5417.1002197265625,13431.8994140625,1.5000000596046448,0.0,0.5999999865889549,82.70000457763672,255.0,128.0,,0.009572984627673,1.1974230497330265,-8.452295105148415e-05,True,24,False,20,124.0,False,,enpitsu,76561198039309853,26,-1561.81005859375,-1114.4200439453125,17.059999465942383,4990.899963378906,22451.8994140625,-3.100000023841858,0.0,-0.7999999821186066,0.0,255.0,128.0,,0.016775680478181898,1.3520421294344165,4.590933812495053e-05,True,18,False,23.0,False,18,,games5425898691,bf81d8692db,20.0,-1733.27001953125,645.3400268554688,17.0,1175.4000091552734,18697.099609375,1.5000000596046448,0.0,0.19999999552965164,47.199997901916504,255.0,128.0,,0.009600223833275743,1.5138513377354308,-5.207404713583052e-05,True,56.26318271185767,True,30,False,32,
130,9332,259.0,False,False,1,8960.056264440065,1949.81005859375,-3757.8701171875,263.8699951171875,-8165.7000732421875,-11621.500244140625,5865.3997802734375,2195.7000732421875,-3578.900146484375,4285.899963378906,1.0,-0.7424313226618224,-2.6241157999852525,1.330016595220694,bf81d8692db,games5425898691,20.0,2041.1800537109375,-3768.360107421875,133.11000061035156,2398.9999389648438,-5427.60009765625,2509.4000244140625,-4958.299865722656,-2379.9000549316406,-25.399999618530273,255.0,134.0,,0.9389963309996098,-2.0545783258856454,-0.02427774667973446,True,34,55.0,False,31,False,,76561198039309853,enpitsu,26.0,2240.0400390625,-2240.25,17.059999465942383,22451.79931640625,1907.5,-2.3000000417232513,-0.19999999552965164,-0.0,2057.5999450683594,255.0,255.0,,-0.01677349592902803,2.978184897288773,1.4875636644830657e-05,False,18,False,18,23.0,False,,fedeprune,b6247822c2b,12,1334.9300537109375,-2365.330078125,16.860000610351562,11491.800537109375,-12410.10009765625,45.999999046325684,20.299999713897705,-16.100000143051147,159.60000038146973,255.0,128.0,,-0.016507502883386215,-2.336043847639344,-0.0016794010882344769,True,30,False,0.0,False,26,,EliGremi,bf0a0065e5b,13.0,456.6099853515625,-1136.1500244140625,17.0,12758.900146484375,-6535.9002685546875,1.899999976158142,0.3999999910593033,0.19999999552965164,2168.9999389648438,255.0,253.0,,-0.00955797300649831,-2.735899521611895,-4.3637357148018546e-05,True,95.78184954068995,True,20,False,24,
131,9390,261.0,True,True,0,923.8652854457639,-381.3299865722656,4372.77001953125,134.1199951171875,13701.400146484375,14004.89990234375,110.60000419616699,4012.5,3082.9998779296875,3040.2999877929688,0.0,0.6281732536976171,2.854767551905862,1.5663572958477465,b6247822c2b,fedeprune,12.0,-468.17999267578125,4232.83984375,121.7699966430664,10989.100341796875,13317.5,2521.6000366210938,-5379.000244140625,576.5000152587891,991.3999938964844,255.0,162.0,,0.8064994398956942,0.8550283444276129,-0.3678869078376772,True,32,0.0,False,27,False,,bf0a0065e5b,EliGremi,13.0,-846.9199829101562,3391.43994140625,17.0,18574.89990234375,9677.000122070312,4.000000059604645,2.8999999165534973,1.1999999731779099,-1203.1999969482422,239.0,106.0,,0.009598774185929275,0.4189980492213063,1.672375973978043e-05,True,24,False,20,31.0,False,,enpitsu,76561198039309853,26,-2865.469970703125,-840.510009765625,17.059999465942383,16784.7998046875,-119.39999580383301,2.3999999463558197,0.3999999910593033,0.0,2034.4000244140625,255.0,255.0,False,0.0167814435516577,0.06152866403233357,-2.8706654709772188e-05,True,18,False,255.0,False,18,,games5425898691,bf81d8692db,19.0,-1398.5,4896.72021484375,16.989999771118164,14032.80029296875,1376.300048828125,5.0,0.0,0.5000000074505806,-0.7999999821186066,255.0,128.0,,0.009543135520798312,0.09761597206108977,1.78478770427251e-05,True,0.0,False,32,False,34,
132,9660,261.0,False,False,1,5207.112687548325,-0.8299999833106995,10.699999809265137,95.54000091552734,535.9999847412109,-8.999999761581421,4286.099853515625,2957.0001220703125,2774.5999145507812,4422.300109863281,1.0,0.10942581627134639,-0.05664246412114071,-0.11474849189075442,76561198039309853,enpitsu,26.0,90.58999633789062,-137.52000427246094,104.63999938964844,1870.2000427246094,5183.499755859375,1189.4999694824219,-5291.9000244140625,-1494.9000549316406,100.10000228881836,255.0,0.0,,-0.9009298175050655,1.4019317075836262,0.35275409255011625,True,2,2.0,False,1,False,,bf81d8692db,games5425898691,19.0,-2896.219970703125,-3917.639892578125,17.010000228881836,-16430.899658203125,5357.39990234375,2.800000011920929,-0.29999999329447746,-0.0,-1966.300048828125,255.0,0.0,,-0.009594349907244861,0.38503839682913926,-3.997249035066688e-05,True,False,False,False,0.0,False,,fedeprune,b6247822c2b,12,-100.12000274658203,198.11000061035156,76.0999984741211,12316.500244140625,-15641.600341796875,3408.9999389648438,1100.2999877929688,900.1000213623047,68.09999942779541,255.0,104.0,,-0.1064234053724617,-2.259673769943727,3.1995227153575546e-05,False,4,False,0.0,False,False,,EliGremi,bf0a0065e5b,12.0,-189.27999877929688,4672.85986328125,17.010000228881836,1139.4000244140625,-5518.0999755859375,2.7000001072883606,0.7999999821186066,-0.0,0.0,255.0,128.0,,-0.00941734349203322,-1.7744670349118266,3.703128712176775e-06,True,116.0,False,False,False,False,
