,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
100,7684,236,True,True,0,1541.8114614400872,39.33000183105469,3914.300048828125,192.19000244140625,2252.5,29304.3994140625,333.49998474121094,389.00001525878906,2718.699951171875,-5334.5001220703125,0.0,0.7094370646687034,-2.671963179653453,-1.3916402527973863,bf81d8692db,games5425898691,24.0,72.30999755859375,3636.010009765625,184.6199951171875,-432.7000045776367,20442.5,1858.3000183105469,1626.7999267578125,-5160.0,-988.3000183105469,255.0,255.0,,-0.21948262310906919,1.922914263641863,-0.8861510878899378,True,82.10601286734303,True,19,False,20,,76561198039309853,enpitsu,27.0,-1856.989990234375,5102.93994140625,215.0800018310547,6782.8997802734375,-2.199999988079071,-1217.3999786376953,-1.1999999731779099,2325.2000427246094,1.0999999940395355,255.0,0.0,,0.11849565032638106,0.016713652896896587,1.5728339036014112,True,24,False,24,147.0,False,,Charles De Gaulle,76561198423825760,13.0,-1601.989990234375,5103.0,647.8800048828125,8610.2001953125,-1.899999976158142,5578.2000732421875,0.0,2377.2999572753906,0.0,255.0,0.0,,-0.5549732649940671,0.011222991370490706,1.5648994477006541,True,18,14,4,204.88305370012918,True,,fosors,b89a082000b,8.0,-3207.739990234375,387.510009765625,17.010000228881836,-1625.0999450683594,3321.400146484375,2.3000000417232513,0.29999999329447746,0.0,-1822.2999572753906,228.0,0.0,,0.009556502847606842,2.116860697595302,-3.357138568776429e-05,True,16,4,20,89.0,False,
101,7949,237,False,False,1,5116.316239251771,-37.20000076293945,109.51000213623047,104.9000015258789,-9097.80029296875,28047.80029296875,3237.3001098632812,1430.8999633789062,1010.9999847412109,-5738.4002685546875,1.0,0.052856393647635225,0.25525949837895184,-0.05757646832758465,b89a082000b,fosors,8.0,-10.729999542236328,-114.70999908447266,70.86000061035156,-15067.900390625,13506.199951171875,1625.5000305175781,-802.0999908447266,-5435.0,-258.99999618530273,255.0,159.0,,-0.5027500696087653,0.9794941003143884,-0.423946828202511,True,0.0,False,3,False,4,,76561198423825760,Charles De Gaulle,13.0,-33.220001220703125,-1435.5799560546875,17.010000228881836,2500.500030517578,13875.6005859375,2.0999999344348907,-0.09999999776482582,-0.3999999910593033,-11.299999952316284,255.0,128.0,,-0.009581155858007492,1.750861302497292,6.196118810413887e-05,True,False,False,False,65.0,False,,enpitsu,76561198039309853,27.0,2594.2900390625,4059.989990234375,17.049999237060547,14026.800537109375,4913.999938964844,3.1999999284744263,-2.0999999344348907,-1.0000000149011612,-1396.9999694824219,255.0,0.0,False,-0.016783399648035657,2.8091418808173194,-0.00029677557739683276,True,False,False,False,0.0,False,,games5425898691,bf81d8692db,24.0,-26.18000030517578,290.5899963378906,80.05999755859375,4035.4000854492188,-22423.60107421875,2549.2999267578125,5306.5997314453125,1419.7999572753906,-271.00000381469727,128.0,131.0,,-0.591940732633281,-1.4585760583530931,-0.24732515713973577,True,3,False,4,0.0,False,
102,7950,237,False,False,0,5326.619049134983,58.0099983215332,-100.48999786376953,141.99000549316406,8889.500122070312,20429.300537109375,14293.1005859375,5771.400146484375,779.8000335693359,-1443.0000305175781,0.0,0.07139803884242557,-0.3754460173060909,0.19636706695850709,bf81d8692db,games5425898691,24.0,20.3700008392334,-258.7099914550781,82.5199966430664,-3286.7999267578125,17928.00048828125,1649.1000366210938,-3191.7999267578125,1645.2000427246094,-4165.899963378906,128.0,128.0,,0.7799534191058592,1.316094366675307,-0.2215088886044174,True,0.0,False,3,False,4,,76561198039309853,enpitsu,27.0,-2664.800048828125,-4082.669921875,17.049999237060547,-14148.900146484375,-4254.599914550781,3.1999999284744263,-0.5000000074505806,0.0,-2019.6000671386719,255.0,0.0,False,0.016782245654458218,-2.898518603611062,-0.00030357434252064496,True,False,False,False,0.0,False,,Charles De Gaulle,76561198423825760,13.0,16.450000762939453,1343.0999755859375,17.010000228881836,-2522.2999572753906,-13872.5,2.0999999344348907,0.09999999776482582,0.3999999910593033,-3.700000047683716,255.0,128.0,,0.00958116874649273,-1.7512828187670635,5.994190734030328e-05,True,False,False,False,65.0,False,,fosors,b89a082000b,8.0,35.849998474121094,92.19000244140625,73.43000030517578,15073.1005859375,-13514.200439453125,1511.4999389648438,1103.6000061035156,5384.0997314453125,-206.8000030517578,255.0,155.0,,0.5857179621942419,-1.0378865446486465,-0.527425651107534,True,3,False,4,0.0,False,
103,7951,237,False,False,1,5165.80035394159,-85.04000091552734,68.20999908447266,193.72999572753906,-6270.3997802734375,7355.30029296875,19370.400390625,4947.799987792969,-367.20001220703125,-3373.9999389648438,1.0,-0.041172642128940486,0.5453543725424947,0.09293073350051906,b89a082000b,fosors,8.0,-35.849998474121094,-92.19000244140625,73.43000030517578,-15073.1005859375,13514.200439453125,1511.4999389648438,-1103.6000061035156,-5384.0997314453125,-206.8000030517578,255.0,155.0,,-0.5857179621942419,1.0378865446486465,-0.527425651107534,True,0.0,False,3,False,4,,76561198423825760,Charles De Gaulle,13.0,-16.450000762939453,-1343.0999755859375,17.010000228881836,2522.2999572753906,13872.5,2.0999999344348907,-0.09999999776482582,-0.3999999910593033,-3.700000047683716,255.0,128.0,,-0.00958116874649273,1.7512828187670635,5.994190734030328e-05,True,False,False,False,65.0,False,,enpitsu,76561198039309853,27.0,2664.800048828125,4082.669921875,17.049999237060547,14148.900146484375,4254.599914550781,3.1999999284744263,0.5000000074505806,-0.0,-2019.6000671386719,255.0,0.0,False,-0.016782245654458218,2.898518603611062,-0.00030357434252064496,True,False,False,False,0.0,False,,games5425898691,bf81d8692db,24.0,-20.3700008392334,258.7099914550781,82.5199966430664,3286.7999267578125,-17928.00048828125,1649.1000366210938,3191.7999267578125,-1645.2000427246094,-4165.899963378906,128.0,128.0,,-0.7799534191058592,-1.316094366675307,-0.2215088886044174,True,3,False,4,0.0,False,
104,8027,240,False,False,1,4005.7244156447387,-1459.0,1899.6600341796875,98.48999786376953,-2062.7999877929688,3111.300048828125,9925.700073242188,-3409.5999145507812,-2260.5999755859375,-2245.0,1.0,-0.27684436329765066,-1.7734245650071216,1.9748198016375242,76561198423825760,Charles De Gaulle,13.0,-1409.300048828125,1681.3800048828125,175.60000610351562,832.3999786376953,22317.19970703125,2692.3001098632812,-4664.4000244140625,2914.1000366210938,29.100000858306885,128.0,0.0,False,-0.4795216548536876,0.9315370568851054,0.8698406764171699,True,85.0,False,3,False,4,,b89a082000b,fosors,8.0,-1609.949951171875,2059.449951171875,17.010000228881836,2017.7000427246094,-1701.199951171875,2.3999999463558197,-0.0,-0.0,-1316.199951171875,128.0,0.0,,-0.009629467542954212,-2.5330758238561244,3.5370001058262075e-05,True,4,False,4,0.0,False,,enpitsu,76561198039309853,27.0,881.8900146484375,4616.39013671875,17.049999237060547,-15101.199951171875,7823.800048828125,2.5999999046325684,-0.5000000074505806,0.09999999776482582,64.6999979019165,255.0,128.0,False,-0.01676651814580455,0.47068314604858214,-6.478775553033917e-05,True,False,False,False,211.0,False,,games5425898691,bf81d8692db,24.0,2617.860107421875,-692.8200073242188,94.16999816894531,15249.89990234375,11326.099853515625,-236.39999389648438,-2924.5999145507812,4343.299865722656,-90.20000457763672,255.0,128.0,,1.3819666192569227,1.7675168542206774,-0.7747783970889901,True,6,False,6,31.0,False,
105,8028,240,False,False,1,3980.283300207505,-1474.449951171875,1942.56005859375,116.80000305175781,-8298.499755859375,27951.8994140625,1390.5000305175781,1223.499984741211,3369.1000366210938,4676.499938964844,1.0,-0.24539339123857323,-1.808704482574795,1.9498871295207065,b89a082000b,fosors,8.0,-1606.72998046875,2056.6298828125,17.010000228881836,1904.1000366210938,-1688.9999389648438,2.3999999463558197,-0.0,-0.0,-1281.6000366210938,128.0,0.0,,-0.009642203531825558,-2.511574423214442,4.111908842395614e-05,True,0.0,False,4,False,4,,76561198423825760,Charles De Gaulle,13.0,-1409.300048828125,1681.3800048828125,175.60000610351562,832.3999786376953,22317.19970703125,2692.3001098632812,-4664.4000244140625,2914.1000366210938,29.100000858306885,128.0,0.0,False,-0.4795216548536876,0.9315370568851054,0.8698406764171699,True,3,False,4,85.0,False,,enpitsu,76561198039309853,27.0,806.239990234375,4655.240234375,17.049999237060547,-15145.6005859375,7735.5999755859375,2.5999999046325684,-0.3999999910593033,-0.0,31.700000762939453,255.0,128.0,False,-0.016766578109990746,0.4685084660899727,-4.6556642600693305e-05,True,False,False,False,211.0,False,,games5425898691,bf81d8692db,24.0,2617.860107421875,-692.8200073242188,94.16999816894531,15249.89990234375,11326.099853515625,-236.39999389648438,-2924.5999145507812,4343.299865722656,-90.20000457763672,255.0,128.0,,1.3819666192569227,1.7675168542206774,-0.7747783970889901,True,6,False,6,31.0,False,
106,8082,242,False,False,0,8782.311358188388,1092.8900146484375,-3414.139892578125,95.51000213623047,6053.800048828125,20471.8994140625,1358.5000610351562,-3932.9998779296875,-668.7999725341797,4481.499938964844,0.0,-1.0284922396282017,1.9548539715780255,-2.863118992941981,76561198039309853,enpitsu,27.0,1015.510009765625,-3554.469970703125,162.69000244140625,6282.2998046875,17289.69970703125,-151.00000381469727,-4631.199951171875,2927.9000854492188,-477.59998321533203,128.0,128.0,,0.29613279525907293,-2.111128353458563,-3.050985569317472,True,185.0,False,1,False,2,,bf81d8692db,games5425898691,24.0,-3288.409912109375,-2968.929931640625,16.989999771118164,7208.4002685546875,-21840.90087890625,4.1999998688697815,-0.09999999776482582,0.29999999329447746,-5.5000001192092896,255.0,128.0,,0.009604420963496481,-1.252692752856858,4.9311680426377015e-05,True,6,False,6,165.0,False,,Charles De Gaulle,76561198423825760,12.0,1815.02001953125,-5061.6201171875,61.209999084472656,15960.0,-2616.0000610351562,2687.5,-3392.2000122070312,1548.9999389648438,1521.9999694824219,254.0,255.0,,-0.14749169660166914,-0.15946605932497845,-0.7942823410048123,False,4,4,False,85.0,False,,fosors,b89a082000b,8.0,1091.800048828125,-2831.47998046875,96.0199966430664,-1635.0,-11008.599853515625,4239.100036621094,-1054.7000122070312,109.30000305175781,112.39999771118164,255.0,128.0,,-0.12404251275997093,-1.6587525856870633,-0.001443607217425119,True,4,False,6,,False,
107,8095,242,False,False,0,7953.364269564052,1367.5400390625,-2484.4599609375,94.05000305175781,5658.499755859375,19410.0,765.5000305175781,-4822.799987792969,138.29999923706055,3566.6000366210938,0.0,-0.13612260149587108,-2.706772512272729,-1.384720532414983,76561198039309853,enpitsu,27.0,1281.77001953125,-2820.550048828125,150.67999267578125,6267.80029296875,17266.300048828125,-966.2000274658203,-3211.9000244140625,2043.800048828125,-332.09999084472656,128.0,128.0,,-0.6959152552239534,1.0771263690711266,-0.11362828854320378,True,185.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,-2959.1298828125,-3886.8798828125,16.989999771118164,10515.799560546875,-20213.499755859375,4.799999892711639,-0.5000000074505806,0.9000000357627869,1794.2999267578125,255.0,255.0,,0.009606659428921223,-1.034437677683782,0.00013963054604184137,True,6,False,6,165.0,False,,Charles De Gaulle,76561198423825760,12.0,2638.89990234375,-4895.3798828125,15.34000015258789,15983.00048828125,10774.89990234375,171.39999389648438,514.5000076293945,52.69999980926514,1761.300048828125,255.0,255.0,,-0.004740937071588914,0.6605430782031377,0.025356721491354088,False,4,4,False,47.381789120294734,True,,fosors,b89a082000b,8.0,1011.5599975585938,-3429.659912109375,200.92999267578125,-2061.6000366210938,-16228.699951171875,-156.70000076293945,5473.3001708984375,-491.3999938964844,226.29999160766602,255.0,255.0,,1.4511825469983866,-1.3103686926901414,0.3086294822015759,True,5,False,6,,False,
108,8106,242,False,False,0,7283.442719671337,1594.280029296875,-1704.489990234375,93.06999969482422,5325.9002685546875,18452.19970703125,295.0,-5298.0999755859375,688.6000061035156,2730.2999877929688,0.0,-1.2497198887797623,2.5342220818981525,1.7114082181164267,76561198039309853,enpitsu,27.0,1558.4300537109375,-2057.8798828125,43.4900016784668,6267.80029296875,17266.300048828125,-3833.5000610351562,-886.6000366210938,563.6000061035156,-90.10000228881836,255.0,255.0,,0.2378750396347541,0.9834076506426346,-0.08965314554422717,True,185.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,-2201.22998046875,-4489.77001953125,16.989999771118164,22286.79931640625,-5682.80029296875,2.5,-0.19999999552965164,0.09999999776482582,1978.800048828125,255.0,255.0,,0.009591650889951769,-0.17104797534856891,2.7771453194281577e-05,True,6,False,6,143.08373326896339,True,,Charles De Gaulle,76561198423825760,12.0,3048.320068359375,-4345.75,17.020000457763672,6821.300048828125,20338.399658203125,-1.5999999642372131,0.0,-0.19999999552965164,1999.4000244140625,255.0,255.0,,0.009608918198374545,1.3234243425684755,-7.211588098477973e-05,False,4,4,False,251.85810746685152,True,,fosors,b89a082000b,8.0,927.7899780273438,-4089.070068359375,194.49000549316406,-2046.300048828125,-16049.100341796875,-140.6999969482422,5469.1998291015625,-387.59998321533203,432.99999237060547,255.0,128.0,,-1.2604690884615384,1.748850515792482,2.8807847705882454,True,6,False,6,,False,
109,8143,244,True,True,0,5527.891033056233,2207.780029296875,565.7100219726562,103.9000015258789,-9373.900146484375,20675.80078125,3999.2001342773438,-1738.5000610351562,4295.10009765625,3811.7001342773438,0.0,0.11011044777842927,2.262637303310446,-3.036888824728171,76561198039309853,enpitsu,27.0,2350.530029296875,491.2699890136719,16.149999618530273,-4868.599853515625,21083.40087890625,-45.70000171661377,9.800000190734863,-56.39999866485596,-621.5999984741211,255.0,128.0,,0.02218172136305567,1.8399310183494815,0.013821122515731771,True,124.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,-73.62000274658203,-2652.0400390625,16.989999771118164,8785.499877929688,21193.60107421875,4.699999988079071,0.29999999329447746,0.9000000357627869,1358.3999633789062,255.0,255.0,,0.00960041508080667,1.2051407836219732,0.0001413643566754721,True,6,False,6,80.0,False,,Charles De Gaulle,76561198423825760,12.0,2470.68994140625,-1191.489990234375,56.06999969482422,-5205.4998779296875,22320.30029296875,-1924.2999267578125,-1824.1000366210938,106.00000381469727,-526.3000106811523,255.0,0.0,,-0.2951885934239766,2.2233522599022875,-0.2670833297272225,False,6,6,False,203.0,False,,fosors,b89a082000b,8.0,754.030029296875,-5317.509765625,16.8799991607666,-854.7000122070312,4531.300048828125,-66.79999828338623,164.89999771118164,-151.8000030517578,-1726.199951171875,255.0,0.0,,0.007452997127653068,1.8304175017260458,0.008213194858384254,True,6,False,6,,False,
110,8464,246,False,False,1,5233.405463431825,-29.670000076293945,-10.890000343322754,97.62000274658203,-14056.800537109375,5212.0001220703125,7122.80029296875,-826.5000152587891,-5811.300048828125,-1242.9000091552734,1.0,0.11829332215420035,-0.05443363597462011,0.196463500434796,76561198423825760,Charles De Gaulle,13.0,90.87000274658203,-119.91999816894531,123.86000061035156,685.0,4094.2001342773438,3388.699951171875,-5071.199951171875,-82.89999961853027,2127.2000122070312,128.0,0.0,,-0.13475800576486485,0.6621366416628915,0.588782365079928,True,0.0,False,3,False,4,,b89a082000b,fosors,8.0,23.43000030517578,-2644.7900390625,17.010000228881836,320.6999969482422,13793.399658203125,2.0999999344348907,-0.5000000074505806,-0.0,0.0,255.0,128.0,,-0.009522384508370481,1.5940613936747658,1.89345534959673e-05,True,False,False,False,146.0,False,,enpitsu,76561198039309853,27.0,-26.690000534057617,149.0500030517578,120.44000244140625,8968.900146484375,-21050.50048828125,103.90000343322754,4917.200012207031,-2184.9000549316406,-1138.7999725341797,255.0,0.0,,-0.9157746035821244,-2.4870951894168885,1.2840217849275957,True,2,1,False,0.0,False,,games5425898691,bf81d8692db,24.0,-2202.949951171875,3801.139892578125,17.010000228881836,-17924.89990234375,10575.50048828125,2.0000000298023224,0.09999999776482582,-0.0,-12.5,255.0,128.0,,-0.0096107919901925,0.5346605947578222,2.465075112330771e-05,True,False,False,False,0.0,False,
111,8512,248,False,False,1,7731.874876359681,-2107.35009765625,-1984.72998046875,93.1500015258789,-10281.500244140625,-9636.400146484375,0.0,3134.7000122070312,-4016.400146484375,-3168.800048828125,1.0,0.42365366172424895,-2.3297734022918775,0.36182106635700145,b89a082000b,fosors,8.0,-1898.75,-1975.31005859375,17.010000228881836,-10542.80029296875,-16850.10009765625,2.0999999344348907,-0.19999999552965164,-0.19999999552965164,273.29999923706055,255.0,128.0,,-0.009604358986526956,-1.0398912626745238,-0.00015224812539670068,True,60.0,False,False,False,False,,76561198423825760,Charles De Gaulle,13.0,245.27999877929688,-172.13999938964844,17.010000228881836,-3048.2000732421875,-4547.300109863281,2.3000000417232513,0.29999999329447746,0.29999999329447746,2226.4999389648438,255.0,255.0,,-0.009493642365182523,-0.9460443334161073,5.281078097269673e-05,True,4,False,4,0.0,False,,enpitsu,76561198039309853,27.0,-157.9499969482422,-74.43000030517578,17.049999237060547,-7641.5997314453125,-1406.4999389648438,3.100000023841858,-0.0,-0.09999999776482582,-2456.7999267578125,255.0,128.0,,-0.01665868357519165,-0.16759768454156593,-2.9337697252840037e-06,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,24.0,-3956.81005859375,2086.969970703125,49.7599983215332,2861.300048828125,-22749.3994140625,-1808.6000061035156,-18.50000023841858,-1564.7999572753906,28.19999933242798,255.0,128.0,,-0.0970693847482242,-1.7018949314118093,-0.5273606091639873,True,False,False,False,174.0,False,
112,8517,248,False,False,1,7964.146436089614,-2292.5,-2158.02001953125,93.1500015258789,-9931.699829101562,-9285.599975585938,0.0,3406.300048828125,-4143.599853515625,-2688.2000732421875,1.0,0.07501275335981428,-1.495610916001849,1.2865386588727816,b89a082000b,fosors,8.0,-2059.969970703125,-2264.02001953125,17.010000228881836,-8869.7998046875,-17724.100341796875,2.0999999344348907,0.7999999821186066,1.899999976158142,433.8999938964844,254.0,128.0,,-0.00959434142765019,-1.1324447418406096,-1.8931041942389502e-05,False,60.0,False,False,False,False,,76561198423825760,Charles De Gaulle,13.0,194.77000427246094,-289.44000244140625,17.010000228881836,-2228.5000610351562,-6893.800048828125,2.0999999344348907,0.09999999776482582,-0.0,412.40001678466797,255.0,128.0,,-0.009496597732513705,-1.292129701376578,-0.00023784422074977758,True,4,False,4,0.0,False,,enpitsu,76561198039309853,27.0,-295.8599853515625,-74.63999938964844,17.049999237060547,-8765.900268554688,914.1999816894531,2.5999999046325684,-0.19999999552965164,-0.0,-669.1999816894531,255.0,128.0,,-0.016664990535824264,0.1542367292852616,0.00034097059201996415,True,2,2,False,0.0,False,,games5425898691,bf81d8692db,24.0,-3879.419921875,1537.25,22.540000915527344,3199.2999267578125,-22769.09912109375,-575.6999969482422,198.99999618530273,-1237.7999877929688,-100.10000228881836,255.0,128.0,,-0.03976126056142679,-1.711196359064749,-0.16700301471413992,True,False,False,False,174.0,False,
113,8577,250,False,False,1,10108.558065541447,-3962.7900390625,-3724.260009765625,161.8699951171875,-13686.700439453125,6630.999755859375,7472.39990234375,5267.19970703125,2163.800048828125,1890.3999328613281,1.0,-0.29195782335357817,-1.2356250227721333,1.8762019389563889,b89a082000b,fosors,8.0,-3797.909912109375,-3834.610107421875,127.22000122070312,-9277.2998046875,6987.1002197265625,-151.49999618530273,2173.0999755859375,-5050.5999755859375,-135.9000015258789,255.0,255.0,,-0.03692189519261129,1.1595857812884005,-2.173216669331433,True,244.0,False,3,False,4,,76561198423825760,Charles De Gaulle,13.0,-57.779998779296875,-3114.419921875,17.010000228881836,864.7000122070312,-16534.7998046875,2.0999999344348907,-0.0,4.300000071525574,712.2000122070312,255.0,,,-0.00958795381036738,-1.652678917422204,6.44229083495821e-05,True,4,False,4,31.0,False,,enpitsu,76561198039309853,27.0,-2159.3798828125,1364.449951171875,17.049999237060547,-2998.599853515625,13772.7001953125,2.5,-0.0,-0.7000000029802322,0.0,255.0,,,-0.01675244462212275,1.3564159880221323,6.071700813835253e-05,True,2,2,False,61.0,False,,games5425898691,bf81d8692db,24.0,-4074.610107421875,-3428.489990234375,222.41000366210938,452.40001678466797,-22871.79931640625,-2381.4999389648438,1710.0,-1034.1000366210938,372.40001678466797,255.0,255.0,,-0.15048160963848783,-1.589967094904965,-1.447741649979811,True,False,False,False,229.94406020769506,True,
114,8579,250,False,False,0,5058.238369092136,3959.659912109375,3722.840087890625,225.6999969482422,-16873.599853515625,22486.0009765625,7557.1002197265625,1497.5,3921.7999267578125,4286.700134277344,0.0,0.40149795391632764,1.6901703748762946,2.1925205999477333,bf81d8692db,games5425898691,24.0,4074.610107421875,3428.489990234375,222.41000366210938,-452.40001678466797,22871.79931640625,-2381.4999389648438,-1710.0,1034.1000366210938,372.40001678466797,255.0,255.0,,0.15048160963848783,1.589967094904965,-1.447741649979811,True,223.6817206362242,True,False,False,False,,76561198039309853,enpitsu,27.0,2184.3798828125,-1479.25,17.049999237060547,2999.5999145507812,-13777.39990234375,2.5,0.0,0.7000000029802322,0.0,255.0,,,0.01675244462212275,-1.3564159880221323,6.071700813835253e-05,True,2,False,2,61.0,False,,Charles De Gaulle,76561198423825760,13.0,44.52000045776367,3279.330078125,17.010000228881836,-1633.6000061035156,16458.399658203125,2.0999999344348907,0.0,0.19999999552965164,123.19999694824219,255.0,,,0.009594094501632627,1.6832292654404932,-7.140474694432294e-05,True,4,4,False,31.0,False,,fosors,b89a082000b,8.0,3865.47998046875,3785.64990234375,126.11000061035156,7988.3001708984375,-5770.3997802734375,-152.5,-2560.7998657226562,4867.39990234375,-2.3999999463558197,255.0,255.0,,0.0196175677062966,-1.110342145980552,-2.778754481994213,True,3,False,4,244.0,False,
115,8580,251,False,False,1,10146.864004416404,-3939.909912109375,-3780.360107421875,265.6000061035156,2783.0999755859375,-15970.699462890625,13306.199951171875,1917.5,-240.0,4643.500061035156,1.0,-0.462453125390869,-1.8545134914463306,2.21522082391096,b89a082000b,fosors,8.0,-3877.889892578125,-3776.570068359375,125.2699966430664,-7411.199951171875,5450.10009765625,-498.49998474121094,2051.999969482422,-5100.299987792969,-160.59999465942383,255.0,255.0,,-0.027630348786518922,1.1168832581871582,-2.904888356223564,True,244.0,False,3,False,4,,76561198423825760,Charles De Gaulle,13.0,-35.79999923706055,-3361.56005859375,17.010000228881836,1806.1000061035156,-16438.499755859375,2.0999999344348907,-0.0,-0.19999999552965164,54.49999809265137,255.0,,,-0.00959421585723177,-1.6871469303534137,-5.261114894528902e-05,True,4,False,4,31.0,False,,enpitsu,76561198039309853,27.0,-2189.3798828125,1502.2099609375,17.049999237060547,-2999.5999145507812,13777.80029296875,2.5,-0.0,-0.7000000029802322,0.0,255.0,,,-0.01675244462212275,1.3564159880221323,6.071700813835253e-05,True,2,2,False,61.0,False,,games5425898691,bf81d8692db,24.0,-4069.64990234375,-3608.27001953125,193.0399932861328,1170.0,-19809.000244140625,-3813.2998657226562,-852.7999877929688,-1296.6999816894531,717.6000213623047,255.0,255.0,,-0.1656573316303846,-1.633223465650738,-1.2501440312547174,True,False,False,False,220.5382107662898,True,
116,8673,254,False,False,1,10218.440212390731,-1083.52001953125,-4884.8701171875,526.6199951171875,-8607.80029296875,1019.3000030517578,-12075.30029296875,-955.9999847412109,-5416.9000244140625,-2396.300048828125,1.0,-0.7704721656808886,-2.289099797730542,2.9371095191497236,76561198423825760,Charles De Gaulle,13.0,-941.4000244140625,-4897.0,678.4000244140625,-8041.199951171875,-645.1999664306641,3393.2998657226562,3462.9000854492188,-3897.6998901367188,1750.8000183105469,255.0,128.0,,-0.40802923244149647,0.4071314578205757,-0.7230405710733452,True,0.0,False,4,4,6,,b89a082000b,fosors,8.0,-777.4600219726562,-5065.0,746.3300170898438,15538.699951171875,-3404.5001220703125,5001.099853515625,-930.1000213623047,-712.5,-5373.699951171875,175.0,0.0,,0.9367859055365357,-1.0821434042422107,1.0686689071475566,True,4,4,6,106.0,False,,enpitsu,76561198039309853,27.0,-675.47998046875,4223.259765625,17.049999237060547,13639.7998046875,-3244.5999145507812,3.100000023841858,1.4000000059604645,-0.29999999329447746,-1975.8000183105469,255.0,0.0,,-0.016760574784673802,-2.8707602899374116,-0.00018742194666843874,True,2,2,False,92.0,False,,games5425898691,bf81d8692db,24.0,-1067.3399658203125,-4685.16015625,572.8200073242188,4624.599914550781,-2686.4999389648438,6216.5997314453125,4421.700134277344,-1603.699951171875,-2850.4998779296875,255.0,201.0,,0.9536927416150593,-1.2280169456401782,-0.367954773814301,True,3,False,4,78.14227981721201,True,
