,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
119,7306,232.0,False,False,0,8325.49109249157,1799.93994140625,-2736.909912109375,113.1500015258789,-3834.4000244140625,16486.800537109375,5613.2000732421875,4988.299865722656,-348.49998474121094,-1802.5999450683594,0.0,0.6271673187928558,-2.5091741848968656,1.7791252394703854,bf81d8692db,games5425898691,24.0,1819.300048828125,-2950.090087890625,17.010000228881836,-7490.8001708984375,11994.000244140625,-0.3999999910593033,2.5,-4.099999964237213,822.6999664306641,255.0,128.0,,0.009574561017808526,2.1812189623805707,-0.0001511327139704429,True,27.028163281820156,True,24,4,26,,76561198039309853,enpitsu,27.0,2884.02001953125,-994.9199829101562,13.579999923706055,-4632.900085449219,-6543.499755859375,-2257.7000427246094,-2374.2999267578125,-4957.699890136719,183.09999465942383,255.0,0.0,False,-0.04948987092365059,-2.2267212983002262,-0.13787664342151984,True,215.0,False,False,24,26,,Chuilzevale,2535414359215580,10.0,2202.260009765625,-1406.2900390625,16.989999771118164,-20049.3994140625,7926.7999267578125,4.799999892711639,-0.19999999552965164,0.0,-2005.5000305175781,255.0,0.0,,0.00957841039795747,2.685488271822318,-3.545815532630437e-05,True,215.0,False,40,4,32,,Chuipoudic,2535405930685548,7.0,3456.800048828125,-4222.60009765625,16.459999084472656,-10660.400390625,-813.7999725341797,-229.20000076293945,888.1999969482422,241.8000030517578,-1324.4999694824219,254.0,0.0,False,0.019423509825937685,-3.0855862280697814,0.020087531355213024,True,1.0,False,30,False,26,
120,7363,234.0,False,True,0,5062.055430487436,1050.239990234375,467.0400085449219,168.02000427246094,-1438.699951171875,24606.59912109375,1223.3000183105469,1700.2999877929688,-1761.6999816894531,122.60000228881836,0.0,0.27028542689031326,1.2608503461740779,-1.0774539966594603,bf81d8692db,games5425898691,24.0,1022.5800170898438,304.8999938964844,105.02999877929688,-1582.2999572753906,21200.0,16.200000047683716,-5489.7998046875,-333.10001373291016,-6.000000238418579,255.0,128.0,,1.4287197939499532,1.62359923061938,-0.007883569524801345,True,31.0,False,25,4,28,,76561198039309853,enpitsu,27.0,1596.3599853515625,-22.489999771118164,17.059999465942383,-711.5000152587891,7352.0001220703125,1.1999999731779099,0.0,-0.7999999821186066,-0.5000000074505806,255.0,128.0,False,0.016846816187282208,1.6671847886129576,7.157035910865249e-05,True,221.0,False,False,24,26,,Chuilzevale,2535414359215580,10.0,833.510009765625,1564.9599609375,16.989999771118164,-3794.7000122070312,13577.39990234375,4.600000083446503,0.19999999552965164,-0.09999999776482582,0.0,255.0,128.0,,0.009606339037435171,1.8433464196421572,3.123251099256439e-05,True,215.0,False,40,4,32,,Chuipoudic,2535405930685548,7.0,2087.9599609375,-816.7999877929688,16.0,-5198.3001708984375,22210.6005859375,114.89999771118164,13.200000524520874,-21.80000066757202,26.700000762939453,255.0,128.0,False,0.01060142676922511,1.810262135054147,0.0032196349833039707,True,190.0,False,32,False,28,
121,7390,235.0,False,False,1,8106.964816027658,-944.969970703125,-2755.169921875,133.5800018310547,-13040.6005859375,-12436.8994140625,4291.199951171875,3775.2999877929688,1288.3000183105469,1983.8999938964844,1.0,-0.03495289836370487,-2.1508686641440007,-2.3825952046749164,2535414359215580,Chuilzevale,10.0,-785.9299926757812,-2788.3701171875,69.80999755859375,-8583.300170898438,-12749.200439453125,2667.5,4584.200134277344,-2373.8999938964844,1897.1000671386719,128.0,114.0,,-0.15442082327259168,-0.7925423159138641,-0.05881834296234583,True,215.0,False,33,4,42,,2535405930685548,Chuipoudic,7.0,-1641.469970703125,-1348.5899658203125,17.010000228881836,7833.900146484375,-20850.70068359375,2.199999988079071,-1.2999999523162842,3.400000035762787,1549.6000671386719,255.0,128.0,False,-0.009590385672063521,-2.001467552415065,3.5889657901287656e-05,True,190.0,False,False,28,32,,enpitsu,76561198039309853,27.0,-1215.1400146484375,-711.2999877929688,17.059999465942383,10488.199462890625,-3558.699951171875,1.1999999731779099,-1.0999999940395355,0.29999999329447746,776.2999725341797,255.0,0.0,False,-0.016708548496306267,-2.873514065440439,-0.0003097221235774388,True,221.0,False,26,False,24,,games5425898691,bf81d8692db,24.0,-872.5900268554688,-2276.5,21.950000762939453,-10.0,-21975.6005859375,-1955.2000427246094,3272.0999145507812,-864.4999694824219,2337.2999572753906,255.0,108.0,,0.10262617124464685,-1.579053339745765,-0.03450571079939686,True,9.086984926654448,True,28,4,26,
122,7437,236.0,False,False,0,3962.670782457292,3052.080078125,4800.259765625,154.67999267578125,9193.300170898438,18679.3994140625,4255.7000732421875,-557.2000122070312,2853.9999389648438,1980.5999755859375,0.0,0.11942343084793418,2.8952265200248086,-0.5983896495129354,bf81d8692db,games5425898691,24.0,3043.110107421875,4620.080078125,46.20000076293945,10242.2998046875,15779.69970703125,3470.4000854492188,346.30001068115234,-198.99999618530273,608.6999893188477,255.0,151.0,,0.0014746183176864989,1.075809173785117,-0.0007975328020804889,True,,False,26,4,30,,76561198039309853,enpitsu,27.0,1566.8199462890625,1380.8499755859375,17.059999465942383,7385.2001953125,-9319.89990234375,1.8000000715255737,3.100000023841858,-4.399999976158142,-2054.7000122070312,255.0,255.0,True,0.016721843972418174,-0.9688130357908418,4.6172096161665325e-05,True,221.0,False,False,24,26,,Chuilzevale,2535414359215580,10.0,2223.070068359375,4482.14990234375,49.13999938964844,13170.999755859375,4599.89990234375,3532.0001220703125,103.00000190734863,-319.4000053405762,26.400001049041748,255.0,202.0,,0.0032097914277933416,0.30376830768066987,0.0003876055479206513,True,243.61647313897328,True,43,4,34,,Chuipoudic,2535405930685548,7.0,-470.489990234375,4211.68017578125,17.010000228881836,-3796.199951171875,19975.400390625,2.5,0.0,-0.5999999865889549,-2629.5001220703125,255.0,0.0,True,0.009588796916118969,1.625884529714316,-9.453807280501689e-05,True,190.0,False,32,False,28,
123,7553,241.0,False,False,1,10438.326405417918,-1919.2099609375,-4911.52978515625,124.30000305175781,-29738.89892578125,2956.199951171875,169.3000030517578,-504.3000030517578,-1153.7000274658203,-82.89999961853027,1.0,-0.14670643196449187,-2.958585337800105,-0.666515488439392,2535405930685548,Chuipoudic,7.0,-1643.3199462890625,-4929.72021484375,171.2100067138672,-22638.1005859375,622.0999908447266,3191.199951171875,564.900016784668,-4925.4998779296875,-2381.1000061035156,254.0,128.0,True,-0.3852151450586806,0.09948568680925644,-0.500929552215404,True,106.0,False,29,False,34,,2535414359215580,Chuilzevale,10.0,-1851.8299560546875,-4994.52001953125,510.45001220703125,525.9999847412109,5126.6998291015625,-15564.000244140625,2491.699981689453,155.0,-13.500000238418579,255.0,128.0,,-1.31974171658376,1.4856011563007774,0.08449273751129954,True,158.0,False,4,34,46,,enpitsu,76561198039309853,27.0,-1768.43994140625,-2761.5,17.059999465942383,-108.19999694824219,865.8000183105469,0.19999999552965164,-2.5999999046325684,2.199999988079071,-252.70000457763672,255.0,0.0,False,-0.01655721627785226,-1.588699269978013,-5.785000904147597e-05,True,232.0,False,26,False,24,,games5425898691,bf81d8692db,24.0,-3462.18994140625,-2628.85009765625,17.010000228881836,7708.699951171875,10785.2001953125,2.3000000417232513,-0.0,0.09999999776482582,-2266.699981689453,255.0,0.0,,-0.009568295675098107,2.2586109905383025,-6.912735587899699e-06,True,255.0,False,30,4,28,
124,7619,243.0,False,False,0,5523.600209333689,3978.320068359375,2541.699951171875,1130.7099609375,-19480.0,15993.900146484375,1138.7000274658203,-445.40000915527344,156.30000114440918,5981.300048828125,0.0,-0.48237991789896795,-2.9771871618045638,-1.364295646649065,bf81d8692db,games5425898691,24.0,4081.5,2411.27001953125,1100.06005859375,1537.4000549316406,15197.099609375,2523.8999938964844,0.0,2378.6000061035156,256.70000076293945,255.0,255.0,,-0.14157918032629785,1.557898616203819,-1.5469294415469634,True,126.78474859268437,True,28,4,30,,76561198039309853,enpitsu,27.0,2355.31005859375,1538.93994140625,17.059999465942383,-9064.89990234375,-9237.80029296875,1.1999999731779099,1.0000000149011612,0.9000000357627869,-102.79999732971191,255.0,0.0,False,0.016728509637400538,-2.359105290995663,0.0001486032162739455,True,232.0,False,False,24,26,,Chuilzevale,2535414359215580,10.0,2955.18994140625,3422.280029296875,17.010000228881836,-8384.400024414062,-8910.700073242188,2.3999999463558197,0.09999999776482582,0.0,-2348.8999938964844,254.0,0.0,,0.009542305323035344,-2.3912810394452886,1.806740845113582e-05,True,141.0,False,46,4,34,,Chuipoudic,2535405930685548,7.0,4079.889892578125,3503.85009765625,528.989990234375,-114.30000305175781,-10997.80029296875,-9117.19970703125,3308.9999389648438,-73.49999904632568,-19.40000057220459,255.0,0.0,False,0.930564769262047,-1.5638223029372889,1.58153196445713,True,13.0,False,34,False,30,
125,7700,246.0,False,False,0,1300.2216873000132,-321.6300048828125,3973.52001953125,346.70001220703125,10919.49951171875,14006.8994140625,9441.199951171875,3904.8001098632812,-4537.900085449219,-399.00001525878906,0.0,-0.5899593999758203,-2.3604838017058163,-1.0038520054514273,76561198039309853,enpitsu,27.0,-452.0,3787.27001953125,216.13999938964844,6272.39990234375,12799.300537109375,2906.199951171875,2250.399932861328,4445.7000732421875,2328.0999755859375,,0.0,,-0.4936970142736214,1.0581368987926756,0.7956828496442669,True,123.0,False,25,False,28,,bf81d8692db,games5425898691,24.0,1168.550048828125,2639.22998046875,95.77999877929688,-19724.69970703125,-4923.399963378906,-165.30000686645508,1676.4999389648438,-5238.0999755859375,32.00000047683716,255.0,,,0.5772471935707879,0.34663101163538323,-3.1263870872750505,True,119.0,False,4,29,32,,Chuilzevale,2535414359215580,10.0,-144.33999633789062,4509.27001953125,17.010000228881836,-9654.7998046875,-11985.799560546875,2.0999999344348907,2.0999999344348907,2.5999999046325684,909.3000030517578,255.0,,,0.009579234627384045,-2.182825813652673,-0.00014604249604653955,True,113.0,False,46,4,34,,Chuipoudic,2535405930685548,7.0,811.1699829101562,4896.66015625,17.010000228881836,-11924.200439453125,5004.100036621094,2.0999999344348907,-1.0000000149011612,-1.5000000596046448,-467.99999237060547,1.0,,,0.009644750948236887,2.6965367469043846,0.00021264348648708024,True,13.0,False,34,False,30,
126,7774,249.0,False,False,1,9094.101223872089,-1901.0999755859375,-3513.260009765625,99.31999969482422,-22315.50048828125,16528.800048828125,-5229.4000244140625,-1326.1000061035156,919.7000122070312,-1139.4000244140625,1.0,0.31907700662726973,0.6327621895207439,2.6753400079932312,2535414359215580,Chuilzevale,10.0,-1765.3599853515625,-3623.10009765625,104.12999725341797,-21092.900390625,5244.2999267578125,1807.5,-3339.2001342773438,-3635.7998657226562,-2424.7999572753906,255.0,128.0,,-0.7490493136225592,0.2617341227219483,0.1699372530617691,True,33.662339554038105,True,35,4,48,,2535405930685548,Chuipoudic,7.0,-1055.75,-4160.9599609375,17.010000228881836,-11409.100341796875,229.89999771118164,2.0999999344348907,3.6000001430511475,-0.0,945.0,255.0,128.0,False,-0.0095492001023405,-0.042670530650133785,-0.0001685627426857985,True,13.0,False,False,30,34,,enpitsu,76561198039309853,27.0,-688.219970703125,-4710.97021484375,17.020000457763672,-1596.6999816894531,13940.0,2.800000011920929,-0.7000000029802322,-0.0,2241.3999938964844,255.0,255.0,False,-0.01671385965352716,1.3954968161865264,-2.4755167407669733e-05,True,66.5998967257879,True,28,False,26,,games5425898691,bf81d8692db,24.0,187.92999267578125,141.4499969482422,17.0,-13785.400390625,8845.599975585938,3.3000001311302185,-0.5000000074505806,0.19999999552965164,0.7000000029802322,255.0,128.0,,-0.009592569960961951,0.5703474663698819,-5.18612669021612e-05,True,119.0,False,32,4,30,
127,7852,251.0,False,False,1,7418.552112629362,-3980.2099609375,-450.8399963378906,1080.2900390625,3727.2000122070312,18837.900390625,997.6000213623047,-1963.699951171875,-4562.9998779296875,2633.2998657226562,1.0,0.7161468318164819,2.490042215654608,-2.05158675843267,2535414359215580,Chuilzevale,10.0,-4039.830078125,-632.1400146484375,1023.7999877929688,3808.3999633789062,14204.300537109375,3869.89990234375,-1029.8999786376953,1701.199951171875,1241.6000366210938,128.0,26.0,,0.24405968896044825,1.534434123607872,1.62932394409695,True,0.0,False,36,4,50,,2535405930685548,Chuipoudic,7.0,-2420.06005859375,-2465.739990234375,17.010000228881836,7572.0001220703125,15673.699951171875,2.0000000298023224,-0.7999999821186066,-2.0000000298023224,-631.8000030517578,254.0,43.0,False,-0.009590658157413464,2.0209266653103506,-9.03101917499229e-05,True,3.0,False,False,30,34,,enpitsu,76561198039309853,27.0,-3908.64990234375,-2379.800048828125,27.40999984741211,6941.400146484375,20128.900146484375,-2022.5,1258.7999725341797,-2880.10009765625,1683.0000305175781,255.0,128.0,False,-0.10031369743169802,1.8699193973090855,0.27317925803710663,True,183.34363862263257,True,28,False,26,,games5425898691,bf81d8692db,24.0,-4079.510009765625,473.3500061035156,435.5400085449219,101.89999580383301,14269.300537109375,9725.599975585938,-1858.699951171875,-269.89999771118164,11.499999761581421,255.0,0.0,,0.5552043227386373,1.570264344018133,1.5816934966251621,True,223.66695054115786,True,32,4,30,
128,7905,253.0,False,False,0,9735.541351534535,2927.199951171875,-3813.429931640625,99.6500015258789,-10958.00048828125,745.5000305175781,-9800.900268554688,-5743.900146484375,18.200000524520874,1734.1000366210938,0.0,0.6602147831146363,2.8383063015964467,-1.2334824637374453,bf81d8692db,games5425898691,24.0,2989.2900390625,-3930.5400390625,108.91000366210938,-7576.099853515625,-5113.800048828125,2385.399932861328,-3597.0999145507812,4140.400085449219,-408.4000015258789,255.0,81.0,,-0.7355513037309858,-3.076698470746262,0.49844602734562776,True,255.0,False,31,4,34,,76561198039309853,enpitsu,27.0,3562.580078125,-2061.56005859375,17.049999237060547,3409.7000122070312,-22215.400390625,2.800000011920929,-0.9000000357627869,5.400000214576721,-670.6999969482422,255.0,0.0,False,0.01677701935600148,-1.4165723484488315,-0.00014234247296913592,True,170.0,False,False,26,28,,Chuilzevale,2535414359215580,10.0,2227.14990234375,-2495.75,563.469970703125,-9553.599853515625,-16641.800537109375,-8035.0,1213.6000061035156,-2113.5000610351562,-1108.0999755859375,255.0,128.0,,-0.30784445654347703,-1.6282382530428998,-0.014998929007384426,True,0.0,False,50,4,38,,Chuipoudic,2535405930685548,7.0,-349.5299987792969,2486.969970703125,113.1500015258789,-15994.599609375,12801.199951171875,-150.600004196167,-5433.800048828125,-839.3000030517578,137.7999973297119,254.0,128.0,False,-0.35925296108729704,-2.441411066296563,-2.6524638628290425,False,0.0,False,36,False,31,
129,7955,255.0,False,False,0,8940.548604675872,1554.0999755859375,-3458.280029296875,110.20999908447266,-21628.20068359375,9887.899780273438,1560.0,-887.6999664306641,1950.8999633789062,-1853.9999389648438,0.0,-1.1099445621147863,2.1119456336650444,-0.5501486761853738,76561198039309853,enpitsu,27.0,1771.300048828125,-3571.27001953125,17.049999237060547,-18519.100341796875,6606.6998291015625,-1.5000000596046448,1.2999999523162842,-0.29999999329447746,1922.7000427246094,255.0,0.0,False,0.016792597689637312,2.8573729233210052,8.797021573269797e-05,True,119.50233110048443,True,26,False,28,,bf81d8692db,games5425898691,24.0,1587.7900390625,-4140.33984375,16.989999771118164,-10496.300048828125,9088.599853515625,4.4999998807907104,-0.29999999329447746,0.19999999552965164,58.499999046325684,255.0,128.0,,0.009579800121656368,2.435769952728392,-7.331138990081806e-05,True,228.0,False,4,32,34,,Chuilzevale,2535414359215580,10.0,3.2799999713897705,-2952.9599609375,72.66000366210938,-12874.300537109375,15625.699462890625,2927.9000854492188,-1656.4999389648438,-5211.9000244140625,-584.5999908447266,128.0,255.0,,0.13598715918712853,1.6108446816764337,-0.22950888442107953,True,31.0,False,52,4,39,8.0,Chuipoudic,2535405930685548,7.0,-3396.419921875,3748.679931640625,17.010000228881836,-9004.299926757812,-14328.900146484375,0.0,0.0,0.0,2177.2999572753906,255.0,255.0,False,0.009617805675488193,-2.0376329180511132,-5.165664748194596e-05,True,242.45829668096317,True,36,False,32,
130,8012,257.0,False,False,0,6914.493632840938,-2479.889892578125,-1590.6400146484375,93.13999938964844,-16474.49951171875,7758.599853515625,0.0,-2886.4999389648438,-5182.19970703125,-901.1000061035156,0.0,-0.5228251946009409,0.2112375474475031,-0.920211376363574,76561198039309853,enpitsu,27.0,-2524.949951171875,-1761.3399658203125,17.040000915527344,-8230.999755859375,21476.69921875,0.19999999552965164,0.0,0.0,-2041.199951171875,128.0,0.0,,0.016774873471172902,1.858073979301279,-2.123088630075337e-06,True,85.0,False,26,False,28,,bf81d8692db,games5425898691,25.0,-1009.0999755859375,-4482.85986328125,16.989999771118164,-13784.599609375,1715.5999755859375,4.600000083446503,-3.8999998569488525,0.5000000074505806,-1510.2000427246094,255.0,118.0,,0.009570583580315314,2.9490708031382984,4.6034649452570255e-05,True,206.0,False,4,32,34,,Chuilzevale,2535414359215580,10.0,-3225.8701171875,-77.58000183105469,21.979999542236328,-21231.59912109375,5667.1002197265625,2999.4000244140625,5.299999713897705,-2.0999999344348907,1201.6999816894531,128.0,128.0,,0.009611734713420214,2.936036949605683,6.620409582249326e-05,,0.0,False,53,4,40,,Chuipoudic,2535405930685548,7.0,-2986.27001953125,68.94000244140625,17.010000228881836,4756.000061035156,-12879.3994140625,2.3000000417232513,0.3999999910593033,0.5000000074505806,1740.3999328613281,71.0,255.0,,0.009903611322064054,-1.158043993753493,5.452818766482011e-05,True,200.0,False,36,False,32,
131,8144,262.0,False,False,0,415.9512145460606,-1129.6300048828125,4795.85986328125,153.07000732421875,10277.7001953125,-2696.300048828125,3046.7001342773438,-3406.9000244140625,-1316.300048828125,4760.199890136719,0.0,0.01890953116174998,-2.958695437239778,2.5032162091868555,76561198039309853,enpitsu,27.0,-1181.8599853515625,4794.490234375,16.260000228881836,10472.19970703125,-6600.10009765625,-201.20000839233398,-32.99999952316284,-135.0,913.0000305175781,255.0,0.0,False,0.012116306677582876,-0.5111085786099668,-0.015795386333298123,True,0.0,False,26,False,28,,bf81d8692db,games5425898691,24.0,-459.6099853515625,2195.22998046875,17.0,2390.0,18088.199462890625,3.3000001311302185,0.19999999552965164,1.7000000178813934,-278.99999618530273,255.0,128.0,,0.00960288594095525,1.4214086670954176,1.5859664712036575e-05,True,147.0,False,4,32,34,,Chuilzevale,2535414359215580,10.0,-1190.4300537109375,4699.240234375,17.15999984741211,9328.300170898438,-5459.69970703125,-12.5,-80.29999732971191,58.499999046325684,430.49999237060547,1.0,255.0,,0.00785928212405122,-0.48207514310150107,0.013462321081302995,True,96.0,False,54,4,40,,Chuipoudic,2535405930685548,7.0,-446.3999938964844,4842.43994140625,21.969999313354492,-17468.800048828125,-4039.7000122070312,2995.1998901367188,-4.399999976158142,-0.5999999865889549,641.9999694824219,255.0,187.0,False,0.009612885151192158,-2.905194239062958,7.131057558528751e-05,True,76.79966472810318,True,39,False,34,
132,8150,262.0,False,False,1,9883.026619209282,956.760009765625,-4742.83984375,214.9199981689453,15188.00048828125,1644.4000244140625,13237.7001953125,574.900016784668,-5645.30029296875,1949.1000366210938,1.0,0.2707129992645229,1.9707280061184604,2.9284203289394015,2535405930685548,Chuipoudic,7.0,833.219970703125,-4750.3798828125,95.3499984741211,20666.59912109375,1747.5,2336.1000061035156,2110.2000427246094,5071.199951171875,-281.9000053405762,255.0,58.0,True,-0.21497436382014135,2.7904726848754713,0.1160893301679235,True,58.02729465628186,True,35,False,40,,2535414359215580,Chuilzevale,10.0,1079.47998046875,-4636.3701171875,17.049999237060547,-4217.699890136719,2400.8999633789062,-6.3999998569488525,45.39999961853027,-31.400001049041748,-595.099983215332,0.0,148.0,,-0.009170991666616838,0.5114076565926986,0.004600532485336205,True,96.0,False,4,40,54,,enpitsu,76561198039309853,27.0,1002.6500244140625,-4692.39013671875,16.979999542236328,-10745.799560546875,6277.80029296875,21.90000057220459,-45.300002098083496,14.800000190734863,-1098.0999755859375,255.0,255.0,False,-0.016084656886417803,0.5199792560177997,-0.0044853274749724155,True,0.0,False,28,False,26,,games5425898691,bf81d8692db,24.0,426.07000732421875,-2527.090087890625,17.0,-392.7000045776367,-18120.10009765625,3.4999999403953552,-0.0,2.3000000417232513,1581.7999267578125,255.0,215.0,,-0.009588941723259853,-1.5927038603121968,0.00016607936097406918,True,147.0,False,34,4,32,
133,8256,266.0,False,False,0,3865.8021847452906,-3847.1298828125,2642.949951171875,119.23999786376953,-17470.10009765625,15999.300537109375,6493.599853515625,4535.400085449219,-3362.5,-2030.3999328613281,0.0,1.1367446260652492,-1.4070995222052394,-0.4695612667323655,bf81d8692db,games5425898691,24.0,-3706.89990234375,2505.52001953125,172.27999877929688,-15689.300537109375,7748.499755859375,1859.1999816894531,-572.2000122070312,3714.2001342773438,1541.6000366210938,255.0,107.0,,0.41775761223366414,2.4652976881708004,0.46485363174512,True,172.48395712144912,True,33,4,36,,76561198039309853,enpitsu,27.0,3705.31005859375,-167.0399932861328,17.049999237060547,3318.800048828125,-20270.899658203125,0.19999999552965164,0.09999999776482582,-0.9000000357627869,-1963.3000183105469,255.0,0.0,,0.016771435099761336,-1.473316182986244,-9.853966004706213e-05,True,236.16880014378538,True,False,28,30,,Chuilzevale,2535414359215580,10.0,-2288.989990234375,4143.64013671875,17.040000915527344,-13412.099609375,-286.8000030517578,-2.3000000417232513,1.1999999731779099,-0.09999999776482582,120.0,254.0,128.0,,0.009556346989399054,-3.1101988901294315,-6.040707338742755e-05,True,96.0,False,54,4,40,,Chuipoudic,2535405930685548,7.0,-4021.360107421875,2614.1201171875,99.06999969482422,8378.400268554688,-9463.300170898438,-10017.2998046875,1493.0999755859375,-5275.10009765625,439.59999084472656,255.0,255.0,,0.6905173388333088,-0.7664395275080722,-0.5614583895762584,True,29.06136774760421,True,40,False,36,
134,8317,268.0,False,False,1,9855.084623784076,3430.9599609375,-4383.47998046875,1365.4599609375,-6645.4998779296875,10572.7001953125,-514.5000076293945,-1656.3999938964844,-386.50001525878906,5753.800048828125,1.0,-0.9310322928624843,0.4672833667492479,0.29405153817662366,2535414359215580,Chuilzevale,10.0,3466.06005859375,-4573.8701171875,1361.93994140625,7732.7001953125,7735.8001708984375,7240.30029296875,-1575.2999877929688,1575.2999877929688,-0.19999999552965164,128.0,255.0,,0.5155616903334984,2.3671973367961687,-1.5653643280303178,True,60.0,False,40,4,54,,2535405930685548,Chuipoudic,7.0,-206.94000244140625,-3062.6298828125,16.610000610351562,-21888.40087890625,-3192.5,83.29999923706055,-9.399999976158142,8.00000011920929,-57.30000019073486,254.0,128.0,False,-0.010091399138752937,-0.1381251078000213,-0.00039972079253356823,False,0.0,False,False,38,42,,enpitsu,76561198039309853,27.0,-899.9500122070312,-691.1300048828125,67.27999877929688,12544.200439453125,-18518.1005859375,-1398.9999389648438,2846.0000610351562,1460.0,371.8000030517578,255.0,255.0,False,0.7247710548230939,-1.941794955933782,-0.058781418599922156,True,255.0,False,32,False,30,,games5425898691,bf81d8692db,24.0,3837.8798828125,-3760.5,87.41000366210938,-1294.4999694824219,-5031.000061035156,-736.6000366210938,4986.199951171875,2306.0000610351562,262.7000045776367,255.0,0.0,,0.3479120994401076,1.1098133076192664,-0.9370340908111393,True,150.0,False,36,4,34,
135,8366,270.0,False,False,0,2955.0439240640826,-2371.68994140625,2579.800048828125,335.3500061035156,-15277.19970703125,-1881.300048828125,6499.89990234375,4493.800048828125,1586.4999389648438,3645.2999877929688,0.0,0.5714196445897959,-2.3944967320189052,-0.02357101380981959,76561198039309853,enpitsu,27.0,-2251.43994140625,2613.550048828125,179.72999572753906,-12696.99951171875,16859.599609375,-349.50000762939453,-4350.10009765625,3360.2999877929688,185.30000686645508,128.0,128.0,False,-0.016264303475578418,2.3196247884619816,1.3551901683121148,True,239.0,False,31,False,34,,bf81d8692db,games5425898691,24.0,-3543.93994140625,3268.110107421875,17.010000228881836,811.5000152587891,-10828.399658203125,2.0999999344348907,0.0,0.7999999821186066,-34.60000038146973,255.0,128.0,,0.009539228598193793,-1.5010802374576933,9.599857688285633e-05,True,150.0,False,4,34,36,,Chuilzevale,2535414359215580,10.0,-3209.530029296875,4250.56982421875,15.369999885559082,12587.099609375,-9534.600219726562,327.2999954223633,139.89999771118164,79.49999809265137,-1842.7999877929688,255.0,2.0,,0.0006223837493612496,-0.6925529966458404,-0.004680836387979495,True,255.0,False,54,4,40,,Chuipoudic,2535405930685548,7.0,588.3200073242188,5100.89013671875,17.010000228881836,-9237.60009765625,1638.699951171875,2.0999999344348907,4.799999892711639,0.19999999552965164,981.8000030517578,255.0,128.0,False,0.009597898803011089,3.0172301021717547,-0.00011651239234612968,True,31.0,False,42,False,38,
