,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
117,7725,228.0,False,False,1,9548.679804748126,3901.4599609375,-3923.360107421875,614.0499877929688,-2969.1000366210938,14309.000244140625,529.3999862670898,-3028.599853515625,2036.0000610351562,4762.5,1.0,-0.45101353367586294,-0.7120851468162688,-0.31809674584307884,76561198039309853,enpitsu,27.0,3910.949951171875,-4118.02001953125,651.239990234375,6979.6002197265625,8352.899780273438,7601.400146484375,-1368.0000305175781,1055.8000183105469,-48.69999885559082,255.0,255.0,False,0.5248578199476036,2.2659158864377495,-1.5853432776231056,True,False,False,False,255.0,False,,bf81d8692db,games5425898691,17.0,-3517.639892578125,71.55000305175781,50.709999084472656,-13360.2001953125,-5790.2001953125,-3992.39990234375,-2331.3999938964844,3199.8001098632812,428.69998931884766,255.0,128.0,,-0.17228540617116944,-0.6109664750320748,0.14675429645488516,True,6,4,False,255.0,False,,TTv-skaace,beb2912b13b,14,3873.159912109375,-823.2999877929688,21.440000534057617,-6974.000244140625,-7510.4998779296875,-1243.499984741211,331.8000030517578,2316.699981689453,-2295.500030517578,202.0,0.0,False,-0.10283052351296675,-0.7401387970084184,0.12417247470567361,True,False,255.0,False,False,False,,kolala14710,3226530983475684152,16.0,-2147.06005859375,-645.3400268554688,17.059999465942383,-6265.3997802734375,14828.399658203125,-4.000000059604645,0.7000000029802322,-1.2999999523162842,-527.400016784668,255.0,82.0,,-0.01679894946851435,1.1717066601605362,-0.0001599084789618137,False,False,6.017230036438157,True,4,4,
118,7763,230.0,False,False,1,7603.850391508704,3504.52001953125,-2002.4200439453125,99.0199966430664,-1495.8999633789062,10586.500244140625,4825.10009765625,-5503.900146484375,-777.6999664306641,2258.699951171875,1.0,0.5504610372879336,-2.457107921683045,-0.9405216617966612,76561198039309853,enpitsu,27.0,3645.669921875,-2112.0400390625,40.18000030517578,-14351.400146484375,17930.0,1245.0,-3015.1998901367188,850.1000213623047,1229.7000122070312,255.0,128.0,,0.21520554645803971,0.9082198612483618,0.4266611546809744,True,1,False,2,189.0,False,,bf81d8692db,games5425898691,17.0,-3603.030029296875,-2223.090087890625,16.989999771118164,7236.400146484375,-21831.8994140625,2.199999988079071,-0.19999999552965164,4.300000071525574,0.3999999910593033,255.0,128.0,,-0.009541176429949765,-1.8908714240494564,0.00021087171083304564,True,6,4,False,144.0,False,,TTv-skaace,beb2912b13b,13,3509.2099609375,-975.4600219726562,17.049999237060547,-1567.7999877929688,-2029.7999572753906,2.5999999046325684,0.9000000357627869,0.09999999776482582,15.90000033378601,255.0,108.0,,-0.016524157078460652,-0.9177087272028228,-6.231727307099749e-05,True,False,255.0,False,False,False,,kolala14710,3226530983475684152,17.0,-2814.4599609375,1976.6400146484375,132.2899932861328,-5251.5997314453125,21614.09912109375,-1385.7000732421875,-2872.0001220703125,-860.2999877929688,55.39999961853027,255.0,128.0,,0.5144559424442144,1.290255630196533,-0.0009393099735604758,,False,,False,6,6,
119,7935,236.0,False,False,1,4413.193846512027,-3464.429931640625,4459.60986328125,343.29998779296875,9882.60009765625,2754.4000244140625,4671.9000244140625,-1137.6000213623047,-2081.9000244140625,5510.999755859375,1.0,0.8298487238773736,-1.0627349930057564,-1.5029514031171212,76561198039309853,enpitsu,27.0,-3489.489990234375,4372.8798828125,214.10000610351562,-3667.60009765625,6747.5,-335.0,-4640.0,557.5,-2899.89990234375,255.0,128.0,False,-1.3150857847241202,1.060917483811074,0.40358465718014686,True,3,False,4,25.0,False,,bf81d8692db,games5425898691,17.0,-2775.409912109375,-1474.219970703125,16.989999771118164,-17158.00048828125,9572.7001953125,4.699999988079071,-0.29999999329447746,-0.0,-1787.7000427246094,255.0,0.0,,-0.009586586969662438,0.5605051617472516,-0.00010394205004186092,True,6,4,False,219.0,False,,TTv-skaace,beb2912b13b,13,-3277.580078125,4352.1298828125,149.05999755859375,-14867.099609375,4558.0999755859375,2975.10009765625,-4492.300109863281,599.3999862670898,-256.9000053405762,255.0,0.0,,0.4258312220655934,0.16969230750866565,0.14878843049085574,True,3,220.32095504063435,True,4,False,,kolala14710,3226530983475684152,17.0,-3865.909912109375,3818.5400390625,26.190000534057617,6773.2000732421875,-9634.400024414062,-2773.900146484375,-509.59999084472656,-4066.0000610351562,2275.399932861328,255.0,244.0,False,-0.21241960637503127,-2.2604215939518935,-0.14335105492028175,True,False,170.0,False,6,6,
120,7984,238.0,False,False,0,10454.814211924544,1781.2099609375,-4966.22021484375,162.25,-2811.4999389648438,-28635.90087890625,1006.2999725341797,1559.1000366210938,1616.6999816894531,3972.9998779296875,0.0,-1.1905559606064449,0.14321561883138056,-2.684691937386339,3226530983475684152,kolala14710,17.0,1731.9000244140625,-4819.6201171875,126.05999755859375,-8305.399780273438,-21361.0009765625,1930.0,5481.300048828125,260.49999237060547,370.6999969482422,128.0,168.0,False,0.4209344863347774,-1.9197350161327165,-0.09338682029856585,True,7,False,8,74.54116965622032,True,,beb2912b13b,TTv-skaace,13.0,3212.080078125,-4483.52001953125,17.8799991607666,-9364.7998046875,-3543.9999389648438,-241.8000030517578,594.0999984741211,243.99999618530273,42.69999980926514,255.0,128.0,,0.03181414101333154,-2.7912436580504285,0.04277776539148512,True,4,4,False,179.48188358481215,True,,enpitsu,76561198039309853,27,3895.9599609375,-3657.6201171875,48.939998626708984,745.8000183105469,4107.5,-1436.0000610351562,-5190.0,460.0,-1761.199951171875,255.0,128.0,False,0.2500451402813782,3.0530279933259874,-0.7652454321028288,True,4,25.0,False,4,False,,games5425898691,bf81d8692db,17.0,1739.47998046875,-1666.68994140625,16.989999771118164,-11298.900146484375,-20022.099609375,4.399999976158142,-1.0999999940395355,-2.0000000298023224,517.7999877929688,255.0,191.0,,0.00959456235980333,-2.0757933152801584,-9.2353720759058e-06,True,False,168.0,False,4,6,
121,8048,240.0,False,False,1,4646.542968150406,-3521.97998046875,3700.6201171875,141.77000427246094,13558.900146484375,-1324.4999694824219,7790.7000732421875,3521.400146484375,-4789.800109863281,-810.1999664306641,1.0,0.34181650916850853,2.9895198563849243,0.6231743185216824,76561198039309853,enpitsu,27.0,-3684.39990234375,3644.179931640625,66.98999786376953,9442.7001953125,4092.9000854492188,2925.7998657226562,-461.89998626708984,4558.2000732421875,-2418.9999389648438,255.0,0.0,False,-0.11391223681704081,2.395148314222269,0.02955580659667338,True,5,False,6,0.0,False,,bf81d8692db,games5425898691,17.0,-2604.31005859375,2452.530029296875,16.989999771118164,8960.10009765625,-9276.300048828125,4.799999892711639,0.09999999776482582,-0.0,2303.0999755859375,255.0,255.0,,-0.009549110292673592,-2.406345536985297,-1.8238246645236946e-05,True,6,4,False,168.0,False,,TTv-skaace,beb2912b13b,13,-690.3599853515625,4386.60986328125,17.040000915527344,-4422.200012207031,-3405.4998779296875,4.4999998807907104,0.09999999776482582,0.09999999776482582,-2349.4000244140625,255.0,0.0,False,-0.016643848543995515,-0.6563855862230648,4.239649194543434e-05,True,4,158.0,False,4,False,,kolala14710,3226530983475684152,17.0,-884.1699829101562,4774.6298828125,17.049999237060547,-2423.8999938964844,-1484.7999572753906,2.7000001072883606,0.5000000074505806,-0.09999999776482582,-106.5999984741211,255.0,110.0,,-0.016538164315251822,-0.5638977068056247,-6.785095116206057e-05,True,False,59.0,False,8,8,
122,8094,242.0,False,False,1,2776.359689470547,-1347.1400146484375,3504.0,531.469970703125,60.70000171661377,9901.500244140625,5571.099853515625,5078.500061035156,-2081.3999938964844,-2160.8999633789062,1.0,-0.9334617632214673,-1.0337989489804773,-2.5920716615824673,bf81d8692db,games5425898691,17.0,-1294.5899658203125,3396.340087890625,373.04998779296875,4060.2999877929688,11292.2998046875,4340.400085449219,758.1999969482422,-2367.7000427246094,421.89998626708984,255.0,255.0,,0.7600339925510307,-0.13736050991424836,-1.7050056114391836,True,4,False,8,149.0,False,,76561198039309853,enpitsu,27.0,-2154.969970703125,3885.6201171875,17.020000457763672,9788.499755859375,-10634.000244140625,2.8999999165534973,0.19999999552965164,-0.0,-2214.600067138672,255.0,128.0,False,-0.01674852372289638,-2.2486235231345844,1.4776566313864798e-05,True,6,6,False,202.0,False,,TTv-skaace,beb2912b13b,13,-1296.52001953125,3566.43994140625,183.0500030517578,720.8000183105469,-8713.499755859375,3135.4000854492188,-3169.89990234375,348.10001373291016,1356.1000061035156,255.0,139.0,False,1.0261614173056595,-2.241514670194907,-0.38893665015606393,True,4,132.98991829092785,True,6,False,,kolala14710,3226530983475684152,17.0,-993.77001953125,4221.2001953125,17.049999237060547,7171.199951171875,-4302.39990234375,3.1999999284744263,-0.0,0.09999999776482582,2477.5,255.0,255.0,,-0.01665952881321923,-2.626571917062319,2.5426913073850544e-05,True,False,59.0,False,8,8,
123,8161,244.0,False,False,1,2249.848050760538,-1347.3599853515625,4969.259765625,246.97000122070312,11244.000244140625,12124.599609375,14697.19970703125,2946.4999389648438,-2691.7999267578125,-4480.10009765625,1.0,0.2085005236793659,-2.0428321330343646,-1.238246833693619,76561198039309853,enpitsu,27.0,-1449.300048828125,4827.7099609375,155.83999633789062,-2859.5999145507812,14264.100341796875,933.0000305175781,46.10000133514404,-362.5,-1007.7999877929688,128.0,128.0,False,-0.005475833094942671,2.092802246682069,0.39853952274803744,True,6,False,8,157.0,False,,bf81d8692db,games5425898691,17.0,47.58000183105469,5384.77978515625,18.239999771118164,9865.10009765625,-2550.2999877929688,-82.70000457763672,-69.6999979019165,59.40000057220459,-2376.6000366210938,255.0,0.0,,-0.020251348749020598,-2.8384609779483005,0.03720336728415175,True,8,4,False,149.0,False,,TTv-skaace,beb2912b13b,13,-1271.02001953125,2133.6201171875,17.049999237060547,-4173.599853515625,4275.7000732421875,2.5,0.7000000029802322,-0.7000000029802322,-55.59999942779541,255.0,128.0,False,-0.01662113587253711,0.803622709458872,0.0001177911183588359,True,4,135.0,False,6,False,,kolala14710,3226530983475684152,17.0,-1361.02001953125,4707.8798828125,95.77999877929688,-12929.7998046875,-10000.399780273438,2212.2999572753906,5232.8997802734375,-1692.7000427246094,-26.90000057220459,255.0,154.0,False,-0.6755610895349113,-0.9745809037554003,-0.05354948323359053,True,False,32.0,False,9,10,
124,8270,248.0,False,False,1,2540.5768566954957,1074.050048828125,2605.669921875,395.1499938964844,15628.299560546875,7297.5,5288.4002685546875,5310.30029296875,1482.8999328613281,2366.4999389648438,1.0,0.3412687694252728,-0.7283757759591111,-0.008610520681854722,76561198039309853,enpitsu,27.0,981.2899780273438,2518.820068359375,284.32000732421875,13680.400390625,2544.1000366210938,485.49999237060547,-2127.899932861328,-4620.899963378906,-2090.0,128.0,255.0,False,0.5097879125246769,2.4251438228961044,-1.4454592458674937,True,7,False,10,78.0,False,,bf81d8692db,games5425898691,17.0,3224.030029296875,338.80999755859375,17.010000228881836,17738.800048828125,-14337.60009765625,2.0999999344348907,-1.0999999940395355,0.9000000357627869,-1185.999984741211,255.0,0.0,,-0.009592000147621974,-2.4517746746903137,-0.00021876447411906964,True,10,6,False,130.0,False,,TTv-skaace,beb2912b13b,13,944.3400268554688,3015.830078125,212.8800048828125,9923.599853515625,-14991.199951171875,3353.2998657226562,-1012.3000335693359,-644.4999694824219,202.09999084472656,255.0,128.0,False,0.8363125312315143,-2.326553217117359,-0.07698615617490441,True,4,125.2572558490179,True,8,False,,kolala14710,3226530983475684152,17.0,-55.34000015258789,2805.409912109375,17.059999465942383,11698.499755859375,692.3000335693359,2.0000000298023224,-0.9000000357627869,-0.0,2188.8999938964844,128.0,254.0,False,-0.016856890183452048,3.034022894045888,9.171964268259244e-05,True,False,93.0,False,10,10,
125,8332,250.0,False,False,1,3035.380909925964,3620.9599609375,3802.7900390625,148.9499969482422,4024.2001342773438,24830.30029296875,740.6999969482422,-843.4999847412109,48.89999866485596,5940.2001953125,1.0,-0.0741029859896663,-0.42255042149044303,-0.8068371401929771,76561198039309853,enpitsu,27.0,3541.260009765625,3554.52001953125,114.69000244140625,9002.39990234375,14613.399658203125,3748.3999633789062,393.49998474121094,4210.0,-1093.1999969482422,128.0,0.0,,-0.016910149030469532,1.6765007325124426,0.05208228562110917,True,9,False,12,52.0,False,,bf81d8692db,games5425898691,17.0,2155.52001953125,-1136.5,17.020000457763672,-9273.900146484375,15940.699462890625,-2.0999999344348907,-0.0,-0.5000000074505806,-11.100000143051147,255.0,128.0,,-0.00958431104917828,1.0454039866339608,2.5473517858833257e-05,True,10,6,False,242.8494625501735,True,20.0,TTv-skaace,beb2912b13b,13,3142.25,-137.1300048828125,17.049999237060547,37.69999980926514,1591.0000610351562,2.5,-0.7000000029802322,3.4999999403953552,-468.6000061035156,255.0,105.0,,-0.016541802230112656,1.5003871976378271,-0.00017320315124650363,True,6,113.0,False,8,False,,kolala14710,3226530983475684152,17.0,3170.18994140625,4270.1201171875,17.059999465942383,5395.999755859375,13654.100341796875,3.400000035762787,0.19999999552965164,-0.5999999865889549,3765.1998901367188,255.0,255.0,False,-0.01677475233617401,1.5137770517888385,5.858055011387568e-05,True,False,255.0,False,10,10,
126,8434,254.0,False,False,1,834.8584988017531,1382.5400390625,4461.56982421875,767.5900268554688,-6788.2000732421875,19265.0,5604.7998046875,-605.2000045776367,-5397.2998046875,2550.0,1.0,0.1554954413690906,0.9617923704785903,1.5356162106113294,bf81d8692db,games5425898691,17.0,1446.8199462890625,4368.14013671875,696.3200073242188,13063.599853515625,12017.099609375,4348.299865722656,724.5999908447266,-2916.0000610351562,4606.700134277344,255.0,145.0,,0.5734219623241149,-2.4879602376566874,1.6541482767191886,True,6,False,12,133.73101083950326,True,,76561198039309853,enpitsu,27.0,1703.7099609375,4140.39990234375,280.6400146484375,-15086.800537109375,6981.6998291015625,847.9000091552734,-2678.2000732421875,600.6999969482422,4766.099853515625,128.0,0.0,,1.083495869755203,0.2875343578918506,0.8870699065873421,True,14,11,False,0.0,False,,TTv-skaace,beb2912b13b,13,-121.93000030517578,4697.93994140625,17.049999237060547,8249.69970703125,8299.500122070312,3.8999998569488525,0.7000000029802322,0.19999999552965164,-3079.89990234375,255.0,0.0,False,-0.016730440048616697,2.5360566541130436,8.850590006204269e-05,True,6,92.0,False,8,False,,kolala14710,3226530983475684152,17.0,1141.4200439453125,4560.91015625,624.5900268554688,-878.0000305175781,-9884.400024414062,-1019.4000244140625,4636.199951171875,2200.0,1978.699951171875,128.0,233.0,False,-0.12646191539649929,-1.5962661289965787,-0.3111150678191,True,False,242.0,False,11,12,
127,8595,260.0,False,False,0,5912.477532148568,871.47998046875,-502.1099853515625,127.87999725341797,8044.0997314453125,9827.60009765625,2196.7999267578125,-630.0,-2409.1000366210938,-1091.9000244140625,0.0,-0.5723858710758353,-2.038942564572918,-0.9001683622671997,beb2912b13b,TTv-skaace,14.0,794.8800048828125,-571.2100219726562,16.709999084472656,7378.2000732421875,7665.4998779296875,-95.79999923706055,115.39999961853027,-106.40000343322754,73.69999885559082,255.0,128.0,,0.010680631241935305,0.8019903860685542,0.00027998900522608196,True,6,False,8,35.0,False,,3226530983475684152,kolala14710,16.0,-1524.8900146484375,-945.1400146484375,17.049999237060547,14801.700439453125,1426.0000610351562,2.5999999046325684,-4.399999976158142,-0.5999999865889549,257.39999771118164,255.0,71.0,,0.016773634280687302,0.15562220445502148,-0.00033179595489664544,True,12,12,False,174.0,False,,enpitsu,76561198039309853,27,669.1300048828125,204.6699981689453,17.059999465942383,11316.99951171875,1363.699951171875,2.0999999344348907,0.0,0.0,-2401.4999389648438,255.0,0.0,False,0.016726193574569902,0.061161937287178614,9.706311970486533e-06,True,14,24.613711928808563,True,17,False,,games5425898691,bf81d8692db,17.0,-273.7799987792969,2436.1201171875,17.010000228881836,-13575.899658203125,12139.89990234375,2.0000000298023224,-0.7999999821186066,0.5000000074505806,96.49999618530273,255.0,128.0,,0.009579225873522588,2.4243626600855066,-0.00012794990983541215,True,False,101.0,False,8,14,
128,8607,260.0,False,False,1,5437.318335127196,-1252.1400146484375,145.00999450683594,196.89999389648438,-12129.89990234375,12648.900146484375,8362.100219726562,5347.8997802734375,2234.199981689453,-1551.4999389648438,1.0,-0.0614105740755228,2.8519106682370667,0.2351734801787064,76561198039309853,enpitsu,27.0,-1215.7900390625,38.75,93.05999755859375,-12547.099609375,8830.399780273438,-5.299999713897705,-5147.7001953125,-1623.0000305175781,1056.3999938964844,128.0,128.0,False,-0.8824209337844113,0.30517917830071867,0.9249393598775651,True,15,False,18,44.0,False,,bf81d8692db,games5425898691,17.0,913.3300170898438,-3095.3701171875,17.010000228881836,10328.900146484375,-14751.099853515625,2.0999999344348907,-2.3000000417232513,3.3000001311302185,-1005.0,255.0,0.0,,-0.009595921666498789,-2.172169631371615,-5.978121132498037e-05,True,14,8,False,101.0,False,,TTv-skaace,beb2912b13b,14,-1098.02001953125,254.5399932861328,46.13999938964844,-9136.799926757812,-9657.899780273438,3450.1998901367188,302.7000045776367,-284.3000030517578,109.70000267028809,255.0,130.0,,-0.025318017379718467,-0.8196826502196933,6.446164786887991e-05,True,6,19.475234503387124,True,10,False,,kolala14710,3226530983475684152,16.0,883.5499877929688,993.010009765625,17.049999237060547,-14134.3994140625,3441.400146484375,2.5999999046325684,1.7000000178813934,-0.5000000074505806,-577.2999954223633,255.0,84.0,,-0.016768567995518353,0.24132708988531112,-6.055611652538873e-05,True,False,174.0,False,12,12,
129,8727,265.0,False,False,0,9943.066387212039,2848.159912109375,-4071.179931640625,138.30999755859375,21107.099609375,21001.201171875,5510.10009765625,269.3000030517578,896.2999725341797,-559.7000122070312,0.0,-0.5885856770300962,-1.2471212680618047,0.06533923137551967,3226530983475684152,kolala14710,17.0,2734.570068359375,-4194.85009765625,110.70999908447266,15203.299560546875,10756.700439453125,3117.2000122070312,-573.8000106811523,-2124.4000244140625,5040.4998779296875,128.0,128.0,,-0.08365678215601094,0.5970664572053608,-0.01021692721812772,True,12,False,14,122.0,False,,beb2912b13b,TTv-skaace,14.0,3994.090087890625,-1989.52001953125,76.87000274658203,-3454.5999145507812,-13053.199462890625,-2874.4000244140625,876.9000244140625,2025.2000427246094,-1174.1000366210938,255.0,18.0,,0.2377360315228625,-1.8236764900915348,0.6942491658715033,True,12,8,False,0.0,False,,enpitsu,76561198039309853,27,2930.199951171875,-3828.030029296875,130.6999969482422,-11022.5,-20024.000244140625,2557.5999450683594,-880.8000183105469,-5321.099853515625,-1076.9000244140625,128.0,0.0,False,0.01791752475186242,-1.7538823925816198,0.10424488947703615,True,17,99.0,False,20,False,,games5425898691,bf81d8692db,17.0,3272.570068359375,872.8599853515625,17.010000228881836,-5810.9002685546875,-21987.7001953125,2.0999999344348907,0.0,0.0,61.99999809265137,255.0,147.0,,0.009586579745205211,-1.8294805650693398,6.1018193211385826e-05,True,False,231.0,False,8,14,
130,8776,267.0,False,True,1,3475.335765882707,-1610.4300537109375,2732.56005859375,118.29000091552734,7886.300048828125,12559.000244140625,3458.5000610351562,3735.2999877929688,-2552.100067138672,3941.199951171875,1.0,0.5498932503416324,-0.6236018463604567,-0.17899342782839564,bf81d8692db,games5425898691,17.0,-1630.1600341796875,2594.18994140625,17.010000228881836,17388.699951171875,14252.099609375,-0.09999999776482582,-1.7000000178813934,-1.4000000059604645,-1361.199951171875,255.0,0.0,,-0.009597917063169346,2.499430925628469,1.4044516526198064e-05,True,8,False,14,177.5236387534808,True,,76561198039309853,enpitsu,27.0,-1896.8399658203125,4990.5400390625,25.280000686645508,10362.099609375,-3432.9000854492188,-756.2000274658203,-2258.3999633789062,356.30001068115234,-1795.5999755859375,255.0,128.0,False,-0.07207244524818163,-2.752801601165147,0.2726554988527778,True,20,18,False,99.0,False,,TTv-skaace,beb2912b13b,13,-2357.840087890625,3705.56005859375,54.95000076293945,14048.599853515625,2142.7000427246094,3427.3001098632812,-109.79999542236328,718.4999847412109,-1.1999999731779099,255.0,128.0,,-0.040974609883233946,2.9906055247208423,-1.0558977803939886e-06,True,8,0.0,False,14,False,,kolala14710,3226530983475684152,17.0,-3723.31005859375,4194.3798828125,75.01000213623047,7826.199951171875,6484.2999267578125,-819.1000366210938,-254.3000030517578,-360.49999237060547,-218.60000610351562,255.0,128.0,,-0.0911134985902418,2.4482906140212686,0.710873426729043,True,False,195.49956112779594,True,12,14,
131,8827,268.0,True,True,1,1206.8091394914006,-277.7699890136719,4859.5498046875,92.94000244140625,5595.999755859375,8974.299926757812,1377.8999328613281,-4038.900146484375,2432.7999877929688,3710.4998779296875,1.0,0.24914081975399677,2.1106229894629,-0.9624206344078559,bf81d8692db,games5425898691,17.0,-188.0,4705.16015625,109.1500015258789,-2541.699981689453,18862.39990234375,539.0999984741211,-3725.0,4003.0999755859375,-590.4000091552734,255.0,0.0,,-0.4610813091508654,1.0083379769894185,1.1771519306246192,True,9,False,16,178.0,False,,76561198039309853,enpitsu,27.0,-662.02001953125,4387.919921875,17.059999465942383,10135.800170898438,3916.300048828125,0.5999999865889549,-7.099999785423279,-1.2999999523162842,1328.2000732421875,128.0,128.0,False,-0.01677023106566746,2.7024988027594863,-0.0002210804767893875,True,20,18,False,58.0,False,,TTv-skaace,beb2912b13b,13,805.5999755859375,4535.14013671875,17.049999237060547,10186.099853515625,14009.300537109375,3.100000023841858,-0.0,0.09999999776482582,2004.7000122070312,255.0,255.0,,-0.01676061824403511,2.130993345643201,5.5230418446410795e-06,True,10,31.0,False,14,False,,kolala14710,3226530983475684152,17.0,-612.6300048828125,5003.68017578125,37.380001068115234,21279.19921875,-5627.19970703125,1467.7999877929688,3476.300048828125,397.40001678466797,4243.399963378906,255.0,197.0,,-0.07323379269384733,3.0809088311514494,0.7712953426393153,True,False,84.0,False,13,14,
132,8829,269.0,False,False,0,10187.704270000817,226.10000610351562,-4985.72021484375,100.16000366210938,-18051.300048828125,-33332.5,3854.89990234375,-497.7000045776367,2608.2998657226562,-5380.3997802734375,0.0,-0.006779660544576398,-1.9893010316472464,-1.0385362983945647,3226530983475684152,kolala14710,17.0,437.17999267578125,-4960.080078125,50.56999969482422,-20858.20068359375,5139.6002197265625,660.0,-4256.7999267578125,-1635.2000427246094,3074.89990234375,255.0,198.0,,0.10928574399883181,-2.6814622704764526,1.239314619098567,True,13,False,14,84.0,False,,beb2912b13b,TTv-skaace,13.0,-878.6599731445312,-4657.9501953125,17.049999237060547,-7580.10009765625,-15263.900146484375,3.100000023841858,0.19999999552965164,0.0,2019.1999816894531,255.0,255.0,,0.016750749292352034,-1.9632632839221063,1.5024498425737505e-05,True,14,10,False,31.0,False,,enpitsu,76561198039309853,27,581.52001953125,-4424.0400390625,17.059999465942383,-9302.7001953125,-4594.200134277344,1.0999999940395355,-1.2999999523162842,-0.9000000357627869,349.00001525878906,128.0,128.0,False,0.016849836843666196,-2.6457748765839755,-0.00028165039788497517,True,18,58.0,False,20,False,,games5425898691,bf81d8692db,17.0,188.0,-4705.16015625,109.1500015258789,2541.699981689453,-18862.39990234375,539.0999984741211,3725.0,-4003.0999755859375,-590.4000091552734,255.0,0.0,,0.4610813091508654,-1.0083379769894185,1.1771519306246192,True,False,178.0,False,9,16,
133,9084,269.0,False,False,1,5220.083207272596,-7.949999809265137,-1.2200000286102295,92.55999755859375,-3737.2000122070312,4174.700012207031,4805.7000732421875,4102.39990234375,1180.8000183105469,4216.099853515625,1.0,-0.06479019981491269,-0.2706060964046268,-0.2315323848698206,76561198039309853,enpitsu,27.0,-51.939998626708984,-198.50999450683594,129.8699951171875,17541.300048828125,14848.699951171875,-166.29999160766602,-460.8000183105469,4949.89990234375,-2352.7000427246094,255.0,0.0,,-0.9484854716580298,0.7581879137343799,2.7330096198809266,True,1,False,2,9.0,False,,bf81d8692db,games5425898691,17.0,2218.489990234375,-3768.280029296875,17.010000228881836,18617.19970703125,-9548.200073242188,2.0000000298023224,-0.19999999552965164,-0.0,-26.600000858306885,255.0,128.0,,-0.009607822122572374,-2.6643392171137275,3.355169092475877e-05,True,False,False,False,0.0,False,,TTv-skaace,beb2912b13b,13,50.630001068115234,233.4199981689453,129.66000366210938,-6959.7998046875,-20241.800537109375,409.3000030517578,3856.9000244140625,3861.400146484375,680.6999969482422,255.0,230.0,,-0.4223696376989288,-1.4296335772306148,-0.45391553027296716,True,3,0.0,False,4,False,,kolala14710,3226530983475684152,16.0,-0.0,2441.830078125,36.31999969482422,-0.0,-14190.6005859375,-3174.5001220703125,1345.5000305175781,-0.0,0.0,255.0,,,-0.0016326921384435462,-1.5707359755090557,5.335660161592378e-05,True,False,146.0,False,4,4,
