,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect
61,4348,114,False,False,0,5410.673740864738,-3396.610107421875,341.8399963378906,169.5500030517578,8562.2998046875,25905.30029296875,6643.3001708984375,2282.899932861328,-4677.0001220703125,2985.4000854492188,0.0,-0.1810160081258427,-0.43998216161473785,1.4415744715808276,bf81d8692db,games5425898691,24.0,-3499.47998046875,116.66000366210938,52.189998626708984,12644.89990234375,18412.60009765625,3606.099853515625,1.7000000178813934,6.800000071525574,-1910.7000732421875,255.0,128.0,,0.009891041262865085,0.7682394410876425,0.000477537444594797,True,False,False,3,209.0,False,,76561198039309853,enpitsu,28.0,-3656.02001953125,53.54999923706055,49.43000030517578,11399.3994140625,3726.7999267578125,3716.7999267578125,-175.79999923706055,675.8999633789062,1684.4999694824219,255.0,128.0,False,0.027345106121251832,0.3719382553755866,-0.0009981543366054224,True,226.66457633049257,True,4,False,3,,jamdef13,3351595734301454363,8.0,-3819.699951171875,1216.3499755859375,17.209999084472656,3363.2000732421875,11770.999755859375,-80.79999923706055,-18.200000524520874,-447.79998779296875,24.500000476837158,255.0,128.0,,0.020104898926586956,1.287046738211456,0.013899437762808178,False,4,False,4,9.0,False,,CarGoesBrummm,4397455427977710418,10.0,-2572.070068359375,1653.4599609375,17.020000457763672,12127.39990234375,-225.20000457763672,-1.2999999523162842,0.0,0.0,2483.000030517578,255.0,255.0,False,0.009560518002678927,0.06270383940830504,-5.0997046649777255e-05,True,False,False,144.49651592521258,True,False,
62,4425,117,False,False,0,1327.239971381965,-1360.93994140625,3896.860107421875,215.8000030517578,7107.1002197265625,22264.49951171875,3570.5999755859375,4416.600036621094,2520.399932861328,-3184.2999267578125,0.0,-0.3908293243728817,0.017896531472483913,-0.7791153058027854,bf81d8692db,games5425898691,24.0,-1397.4599609375,3690.429931640625,170.14999389648438,-2001.6999816894531,10480.899658203125,1169.8999786376953,982.9000091552734,-575.8000183105469,-2914.5999145507812,255.0,195.0,,-0.23828148334237703,1.8806939866060042,-0.06460066010334814,True,False,False,6,202.37257635721593,True,,76561198039309853,enpitsu,28.0,-1361.719970703125,2291.739990234375,17.049999237060547,757.9000091552734,5391.199951171875,2.5999999046325684,0.0,0.7999999821186066,0.5999999865889549,255.0,0.0,False,0.01686687267426622,1.4312508054186976,-6.984991228279014e-05,True,227.0,False,4,False,4,,jamdef13,3351595734301454363,8.0,-2296.429931640625,5102.97998046875,363.1400146484375,11302.39990234375,-5.899999737739563,2173.000030517578,-2.0999999344348907,2322.100067138672,11.59999966621399,255.0,0.0,,-0.16281867649774037,0.008982109510943564,1.5692583805530527,False,6,False,6,255.0,False,,CarGoesBrummm,4397455427977710418,10.0,-1595.8599853515625,4874.7900390625,16.049999237060547,1806.0000610351562,-7631.9000244140625,158.100004196167,173.89999389648438,89.30000305175781,2554.2999267578125,255.0,255.0,False,-0.001741176971916226,-1.295781066448909,0.0017847068310435194,True,False,False,0.0,False,4,
63,4464,119,True,True,0,1163.2508245148085,-627.8400268554688,4008.080078125,157.22999572753906,7357.0001220703125,24742.80029296875,6727.80029296875,1522.2000122070312,3408.2000732421875,-3844.5001220703125,0.0,1.430143970600645,0.02503412581467024,-2.6765111594959174,76561198039309853,enpitsu,28.0,-654.77001953125,3825.610107421875,112.5199966430664,5313.2000732421875,13069.000244140625,3124.89990234375,4171.300048828125,-621.8000030517578,1621.9000244140625,128.0,128.0,False,-0.09202569712548408,1.3773606787836656,0.005750159921010367,True,4,False,6,191.0,False,,bf81d8692db,games5425898691,24.0,-1548.52001953125,5092.39990234375,129.9600067138672,132.89999961853027,1527.2999572753906,4617.5,2098.000030517578,-1778.8999938964844,888.6000061035156,255.0,255.0,,-1.4942822462527905,0.4045487183357869,1.1219841229367344,True,191.0,False,6,False,False,,jamdef13,3351595734301454363,8.0,-1427.780029296875,5102.830078125,196.60000610351562,3681.4999389648438,-123.69999885559082,3140.7998657226562,802.6999664306641,800.1000213623047,-145.39999961853027,255.0,255.0,,0.4975342074872588,-0.0088974647837366,1.4687143075105547,False,6,False,6,255.0,False,,CarGoesBrummm,4397455427977710418,10.0,-529.0599975585938,4366.39990234375,17.010000228881836,2666.300048828125,-9009.299926757812,2.5,0.0,0.0,-2460.800018310547,255.0,0.0,False,0.009532215141400327,-1.3285855895633472,-1.58350932632547e-05,True,False,False,0.0,False,4,
64,4734,119,False,False,1,5153.519869205977,22.540000915527344,61.040000915527344,100.08999633789062,10471.400146484375,26292.7001953125,3402.5,-3250.8999633789062,1146.6000366210938,-2103.9999389648438,1.0,0.02648264616313723,0.05371412807843571,0.08202165868579064,4397455427977710418,CarGoesBrummm,9.0,-73.61000061035156,-163.3699951171875,48.13999938964844,4093.800048828125,21994.69970703125,3563.3999633789062,-96.09999656677246,-386.3999938964844,-1773.800048828125,251.0,0.0,,-0.005948226128314117,1.877201850713416,-0.05098716134081417,True,4,False,6,31.0,False,,3351595734301454363,jamdef13,8.0,-0.0,-5352.27001953125,17.399999618530273,-0.0,-6328.599853515625,147.5,-310.10000228881836,-0.0,0.0,210.0,,,-0.017860768979844774,1.5707929298166066,3.0115408506887716e-08,,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-0.0,4403.1298828125,17.049999237060547,-0.0,-6898.499755859375,2.5999999046325684,0.7999999821186066,-0.0,0.0,255.0,,,-0.016571293998840494,-1.5707734616731892,7.380093861737067e-06,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,24.0,-8.239999771118164,609.8099975585938,59.93000030517578,1428.0000305175781,-22791.8994140625,2627.6998901367188,4436.9000244140625,1434.9000549316406,-108.10000419616699,128.0,159.0,,-0.09924475100523046,-1.530410849422397,-0.038689444581807605,True,3,False,31.0,False,4,
65,4736,119,False,False,0,5397.664564337659,-130.8699951171875,-203.16000366210938,147.30999755859375,-31105.50048828125,14688.900146484375,13127.2998046875,4897.200012207031,-914.7000122070312,3343.699951171875,0.0,-0.0885724660254998,-0.03739580006377964,0.5286387956116898,bf81d8692db,games5425898691,24.0,-3.6600000858306885,-419.9100036621094,79.33000183105469,-1428.0000305175781,22791.8994140625,2085.7000732421875,-5307.7001953125,-1439.2999267578125,-78.60000133514404,128.0,158.0,,0.6616508322788742,1.4344444411534092,-0.26529690643427817,True,3,False,4,31.0,False,,76561198039309853,enpitsu,27.0,0.0,-4342.33984375,17.049999237060547,0.0,7612.1002197265625,2.5999999046325684,-0.7999999821186066,0.0,0.0,255.0,,,0.016578923935711868,1.570773461671743,-2.5001750516758935e-07,True,116.0,False,False,False,False,,jamdef13,3351595734301454363,8.0,0.0,5396.5,18.75,0.0,2812.0001220703125,86.99999809265137,151.899995803833,0.0,0.0,246.0,,,0.04243048418601562,-1.5707886422376682,1.6287070144332847e-07,,False,False,False,116.0,False,,CarGoesBrummm,4397455427977710418,9.0,49.88999938964844,68.06999969482422,63.75,-11162.39990234375,-15523.499755859375,2945.4998779296875,-4171.099853515625,-1362.7000427246094,-3315.7000732421875,255.0,0.0,,-0.1701191074807862,-2.070857313886546,0.0136201524216566,True,5,False,31.0,False,6,
66,4833,123,True,True,0,1326.5791444514607,-156.2899932861328,4038.800048828125,415.8800048828125,-4677.900085449219,21402.39990234375,-5259.0997314453125,270.40000915527344,-4247.900085449219,2235.2999877929688,0.0,-0.9634943303978238,1.346539042898677,1.4982388841102756,bf81d8692db,games5425898691,24.0,-14.84000015258789,3844.18994140625,366.739990234375,1512.4000549316406,16426.500244140625,-1002.5,-5155.8001708984375,1606.4999389648438,1042.3999786376953,255.0,0.0,,-0.12987321211075276,3.039950530432493,-0.4476620485501021,True,5,False,6,0.0,False,,76561198039309853,enpitsu,28.0,-2771.43994140625,-2985.52001953125,17.049999237060547,7529.7998046875,10724.300537109375,2.5999999046325684,-0.3999999910593033,-0.5000000074505806,-0.7999999821186066,255.0,128.0,False,0.016732922894209492,0.9585006198491851,5.6000364319959284e-05,True,255.0,False,False,False,False,,jamdef13,3351595734301454363,8.0,122.1500015258789,4878.0400390625,37.70000076293945,4169.89990234375,-7802.1002197265625,3267.39990234375,-93.10000419616699,-50.300002098083496,2.5999999046325684,255.0,128.0,,0.008565552055033444,-1.0794030482921109,-3.085841805516074e-05,,False,False,3,116.0,False,,CarGoesBrummm,4397455427977710418,10.0,-3940.469970703125,1740.9000244140625,53.36000061035156,-3308.699951171875,21170.0,641.8000030517578,-1090.5000305175781,5296.6998291015625,-1002.6000213623047,255.0,30.0,False,-0.040976372749239286,1.6156607229146398,-0.18829985315227385,True,8,False,255.0,False,8,
67,5098,123,False,False,1,5207.022238253442,10.0,8.90999984741211,97.2300033569336,18187.099609375,19268.00048828125,7980.5999755859375,3158.599853515625,-3768.2998657226562,447.20001220703125,1.0,-0.03145086277063053,-0.003315543445175443,-0.02626241400223001,4397455427977710418,CarGoesBrummm,9.0,-90.98999786376953,-109.33000183105469,16.239999771118164,13598.599853515625,12543.599853515625,-822.9000091552734,32.30000019073486,-3524.4000244140625,1545.7000732421875,253.0,0.0,,0.012192020985752757,2.389679493919118,-0.020791804558843177,True,4,False,4,0.0,False,,3351595734301454363,jamdef13,8.0,-87.41999816894531,-5387.080078125,18.110000610351562,-4180.199890136719,-12020.30029296875,315.6999969482422,-640.5999755859375,155.39999961853027,1956.1000061035156,0.0,8.0,,-0.03423879884645355,1.7646897390010003,-0.00793000586472591,,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-41.9900016784668,4158.85986328125,17.049999237060547,-190.9000015258789,-5619.1998291015625,2.5,0.09999999776482582,0.5000000074505806,-2.5,255.0,128.0,False,-0.016597499966520678,-1.5364588132334434,5.070157222066678e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,24.0,110.11000061035156,661.8800048828125,48.13999938964844,-871.8000030517578,-18224.599609375,3050.1998901367188,519.0000152587891,12.100000381469727,840.0,255.0,128.0,,-0.022574076476416804,-1.6154649770925054,-7.106833781009877e-06,True,False,False,0.0,False,4,
68,5218,128,False,False,1,2264.6164538249027,1546.4300537109375,2970.800048828125,98.98999786376953,-12547.900390625,10014.199829101562,5184.5001220703125,4915.899963378906,-3378.2998657226562,-648.1999969482422,1.0,0.6239480836690078,1.5491318837411947,1.178867243739643,4397455427977710418,CarGoesBrummm,9.0,1640.550048828125,2814.860107421875,16.989999771118164,-11170.50048828125,6933.499755859375,4.699999988079071,7.599999904632568,-1.0999999940395355,-281.00000381469727,205.0,0.0,,-0.00973761745157274,0.4989376012177978,-0.0002596196905100629,True,4,False,4,166.0,False,,3351595734301454363,jamdef13,8.0,-18.68000030517578,-4197.8798828125,17.010000228881836,-40.900001525878906,332.09999084472656,2.3000000417232513,1.5000000596046448,1.899999976158142,449.90001678466797,0.0,52.0,,-0.009907019446733781,1.9301055967084075,6.95275102084282e-05,,146.0,False,False,False,False,,enpitsu,76561198039309853,28.0,1431.6199951171875,3533.60009765625,68.33999633789062,-2768.900146484375,-22653.20068359375,2856.7999267578125,4210.10009765625,1906.9000244140625,1700.0,255.0,255.0,,-0.11414450332707542,-1.3326786097529917,-0.03559586434112111,True,1,False,2,159.0,False,,games5425898691,bf81d8692db,24.0,-3545.050048828125,630.3599853515625,16.989999771118164,4344.200134277344,20324.100341796875,2.3000000417232513,-0.7000000029802322,-3.3000001311302185,-1308.800048828125,255.0,0.0,,-0.009588646421111064,1.8062696741633992,-5.8616058036805575e-05,True,4,False,226.7059266823594,True,4,
69,5222,128,False,False,0,8251.580633109668,-1372.68994140625,-3097.800048828125,170.17999267578125,9307.000122070312,19563.900146484375,13207.2998046875,5283.800048828125,2839.4000244140625,136.70000076293945,0.0,-0.9698758313491279,-0.8403776312986151,0.19360174948716508,76561198039309853,enpitsu,28.0,-1405.6300048828125,-3324.889892578125,90.0,2869.1000366210938,22739.3994140625,1918.3000183105469,-4424.200134277344,-3178.2000732421875,758.1999969482422,255.0,128.0,,0.563638211624996,1.2715191454620782,-0.5491520164366859,True,1,False,2,159.0,False,,bf81d8692db,games5425898691,24.0,3493.7900390625,-817.8699951171875,16.989999771118164,-6590.9002685546875,-20550.10009765625,2.3000000417232513,-1.0999999940395355,-3.799999952316284,-838.3999633789062,255.0,128.0,,0.009581524094867093,-1.930238149551687,2.7201567477759573e-05,True,214.29243872242586,True,4,False,4,,jamdef13,3351595734301454363,8.0,29.8799991607666,4214.9501953125,17.010000228881836,1045.199966430664,2113.2000732421875,2.3000000417232513,-0.09999999776482582,0.09999999776482582,1431.199951171875,0.0,58.0,,0.009709439507620014,-1.7670925813083185,0.0001172506233560285,,False,False,False,146.0,False,,CarGoesBrummm,4397455427977710418,9.0,-1463.0,-2934.669921875,16.959999084472656,9305.10009765625,-8130.0,17.5,59.000000953674316,-25.0,-2159.7000122070312,227.0,26.0,,0.008726367391329582,-0.7572287110669668,-0.0030359749944383623,True,4,False,166.0,False,4,
70,5391,134,False,False,0,4220.902632956328,3203.4599609375,4134.7900390625,325.3699951171875,-3487.9998779296875,17619.49951171875,-2598.699951171875,50.50000190734863,917.3000335693359,5929.1998291015625,0.0,-0.4409084141290141,0.06797931927160467,0.05213210966163993,bf81d8692db,games5425898691,24.0,3239.590087890625,3924.169921875,283.3900146484375,-325.49999237060547,19733.1005859375,1731.199951171875,-618.4000015258789,1867.8999328613281,-1383.0000305175781,255.0,0.0,,-0.0440106809077626,0.6738812319252041,0.6083981055456612,True,4,False,6,121.01673997858526,True,,76561198039309853,enpitsu,27.0,3576.179931640625,2590.110107421875,17.049999237060547,-8799.600219726562,-10985.0,3.4999999403953552,5.199999809265137,-2.199999988079071,-539.0999984741211,255.0,0.0,False,0.01647765790413518,-2.2374514168717865,-0.0003765281244845638,True,245.5329378702307,True,2,False,2,,jamdef13,3351595734301454363,8.0,101.62000274658203,5411.4599609375,19.15999984741211,-4707.799987792969,3915.2999877929688,140.39999961853027,92.60000228881836,-0.3999999910593033,4.000000059604645,128.0,128.0,,0.03634638960803512,-0.6969124858747094,0.030788557466194046,,False,False,False,146.0,False,,CarGoesBrummm,4397455427977710418,9.0,2799.85009765625,4063.570068359375,17.010000228881836,10915.799560546875,-1953.800048828125,2.0999999344348907,0.5999999865889549,0.0,0.0,253.0,128.0,False,0.009533181768544804,-0.17710268655920253,-5.0232399645419415e-05,True,6,False,163.0,False,6,
71,5445,136,False,False,0,2510.140483419995,1606.3199462890625,4942.009765625,194.72999572753906,-21216.201171875,10323.00048828125,3993.800048828125,-91.09999656677246,987.3000335693359,-5917.5,0.0,-0.46009476430915197,-0.22369640471984467,-1.1421908571351878,bf81d8692db,games5425898691,24.0,1699.1300048828125,4850.91015625,90.45999908447266,-21669.7998046875,1502.7999877929688,2473.8999938964844,-798.7000274658203,-5439.2999267578125,-159.3000030517578,255.0,83.0,,0.6884936561393789,-2.9388734211378265,0.21129151490618264,True,5,False,8,30.0,False,,76561198039309853,enpitsu,27.0,1373.050048828125,3385.530029296875,17.049999237060547,-13558.299560546875,-5029.89990234375,-2.199999988079071,-2.7000001072883606,-1.1999999731779099,390.0,255.0,128.0,False,0.016771575523565882,-2.748211721974957,-0.00032710618399425865,True,176.0,False,2,False,2,,jamdef13,3351595734301454363,8.0,801.77001953125,5047.0400390625,17.25,7547.19970703125,-3118.5000610351562,63.29999923706055,136.00000381469727,-281.200008392334,-22.200000286102295,167.0,128.0,,0.0007588897344387091,-0.3888053943000022,0.008741473028131589,,False,False,False,146.0,False,,CarGoesBrummm,4397455427977710418,9.0,1946.969970703125,5074.43017578125,79.44999694824219,-20603.30078125,-1597.1000671386719,-2380.0999450683594,-2039.9000549316406,-996.1000061035156,1193.3999633789062,255.0,195.0,False,0.15331080084755602,-3.0442505441845307,-0.9824326840680577,True,6,False,70.51517434017633,True,6,
72,5479,137,False,False,0,921.2475141671677,-458.3800048828125,4329.330078125,102.12999725341797,-13589.599609375,-4930.199890136719,2698.800048828125,1293.0999755859375,-4328.0999755859375,-3948.9999389648438,0.0,-0.4296303393079764,-1.4575847760288954,-1.0808608852999158,bf81d8692db,games5425898691,24.0,-749.489990234375,4146.919921875,279.8299865722656,-21008.1005859375,-8083.3001708984375,-691.3999938964844,-116.70000076293945,-1335.2999877929688,1124.5999908447266,255.0,255.0,,-0.37376618682809265,2.7805134502856395,-0.3205065170838225,True,6,False,8,30.0,False,,76561198039309853,enpitsu,27.0,-639.6699829101562,3402.60009765625,17.049999237060547,-15882.099609375,13449.000244140625,2.5999999046325684,0.0,0.19999999552965164,-2015.0999450683594,128.0,0.0,False,0.016783394906377334,2.367374354198093,-3.1706447114204084e-05,True,144.0,False,3,False,2,,jamdef13,3351595734301454363,8.0,877.7000122070312,4694.259765625,85.0199966430664,71.79999828338623,-1627.5,-1248.8999938964844,-2377.100067138672,171.20000839233398,1561.6999816894531,108.0,128.0,,-0.409731759798616,-0.7771817851668337,2.19272662131261,True,4,False,4,146.0,False,,CarGoesBrummm,4397455427977710418,9.0,402.1300048828125,4113.1298828125,16.989999771118164,-14247.80029296875,-2471.3999938964844,2.5,0.09999999776482582,-0.09999999776482582,-2184.600067138672,255.0,0.0,False,0.009587266189472124,-3.038672142269022,2.3828085370873154e-05,True,6,False,20.389970018017685,True,8,
73,5491,138,False,False,0,997.9938561983159,-1015.030029296875,4149.1298828125,162.47000122070312,-772.9000091552734,15103.299560546875,2883.5000610351562,-109.20000076293945,-4962.300109863281,628.6000061035156,0.0,1.1234550666061476,2.9586973977992916,-0.4259926802710039,76561198039309853,enpitsu,27.0,-1080.02001953125,3962.909912109375,113.36000061035156,-4047.2000122070312,9130.800170898438,2587.6998901367188,3096.300048828125,4540.199890136719,-221.10000610351562,128.0,128.0,,-0.4476705427180091,1.545471088290684,0.5291860986339244,True,3,False,4,144.0,False,,bf81d8692db,games5425898691,24.0,-1665.8699951171875,3797.489990234375,188.94000244140625,-21258.1005859375,-8065.8001708984375,-3468.800048828125,115.20000457763672,-920.6999969482422,1334.2999267578125,255.0,250.0,,0.10329239560926695,-2.8571555551522296,-0.38813687992258367,True,30.0,False,8,False,6,,jamdef13,3351595734301454363,8.0,877.030029296875,4650.4599609375,43.81999969482422,80.10000228881836,-683.0999755859375,-763.7999725341797,-2278.800048828125,-1111.3999938964844,793.8999938964844,0.0,,,-0.009379754047203915,-0.5142898764551938,1.5399000297198242,False,4,False,4,146.0,False,,CarGoesBrummm,4397455427977710418,9.0,-389.2300109863281,4192.5,96.37000274658203,-22485.10009765625,4371.300048828125,79.29999828338623,-2849.89990234375,-4697.099914550781,-253.89999389648438,255.0,128.0,,1.1526223154007489,-2.7455780514808206,0.8864278355165617,True,7,False,21.0,False,10,
74,5547,140,True,True,0,1212.7268652109622,-1204.4300537109375,3967.14990234375,112.91000366210938,12880.6005859375,17565.6005859375,8593.099975585938,4395.7000732421875,89.79999542236328,-1945.0,0.0,0.06674967278154305,-3.0204938302433173,-0.15070764485620033,bf81d8692db,games5425898691,24.0,-1343.9100341796875,3740.260009765625,21.979999542236328,6807.2998046875,12828.1005859375,2999.1000366210938,3.400000035762787,6.1000001430511475,-617.9000091552734,255.0,128.0,,0.009618834788185102,1.0406385839044199,0.00010831153978320044,True,6,False,10,0.0,False,,76561198039309853,enpitsu,27.0,-2858.320068359375,4733.39990234375,16.780000686645508,5984.2999267578125,-1529.1000366210938,31.099998950958252,60.79999923706055,32.40000009536743,-2305.2000427246094,255.0,128.0,False,0.013204582713820877,-0.23623734484450154,-0.003224018971712807,True,144.0,False,4,False,4,,jamdef13,3351595734301454363,8.0,-91.18000030517578,5555.31005859375,24.940000534057617,-1005.5999755859375,3941.7001342773438,160.9000015258789,-5.799999833106995,-47.30000019073486,1199.8999786376953,246.0,0.0,,0.045255377535552595,-1.1272549698186412,0.016941280977049354,False,4,False,4,146.0,False,,CarGoesBrummm,4397455427977710418,10.0,-2563.219970703125,5103.1201171875,681.4000244140625,11600.0,186.20000839233398,-152.70000457763672,-70.0,2340.500030517578,-521.1999893188477,255.0,0.0,False,0.03574607300644364,0.023868754976974403,1.570341953709673,True,8,False,5.346012915334395,True,10,
