,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
115,6891,226,False,False,1,1912.938161801792,-1002.5499877929688,4905.81982421875,423.9200134277344,12154.89990234375,18048.199462890625,5374.89990234375,-1731.199951171875,3348.599853515625,3577.9000854492188,1.0,-1.049360334456485,-1.3930696655367503,-1.7058639947377703,bab4d0f12eb,CiJey .-,12.0,-980.010009765625,4783.56982421875,292.94000244140625,15170.899658203125,13052.60009765625,2603.599853515625,5368.499755859375,-262.60000228881836,1165.8000183105469,128.0,128.0,False,0.7437703233459887,2.4563725634912985,0.016394339766598123,True,18,6,22,87.0,False,,b410453f7cb,JaimeQuint96,15.0,-222.05999755859375,2375.2099609375,17.010000228881836,12122.39990234375,11268.199462890625,0.29999999329447746,-0.19999999552965164,-0.0,2024.4999694824219,255.0,255.0,False,-0.009577191160694352,2.324498790945067,2.508883059818204e-05,True,55.810262369853206,True,False,22,18,,enpitsu,76561198039309853,26,-1100.06005859375,4712.02001953125,17.059999465942383,10125.399780273438,9582.80029296875,-3.700000047683716,-0.5000000074505806,-0.09999999776482582,-9.800000190734863,255.0,128.0,,-0.016737257155746765,2.3849265840083334,2.8773208171065215e-05,True,4,120.22977210629374,True,6,2,,games5425898691,bf81d8692db,24.0,-3207.3701171875,3705.070068359375,17.010000228881836,4709.800109863281,21860.6005859375,2.3999999463558197,-0.0,-0.09999999776482582,-1264.8999786376953,255.0,20.0,-0.009589549443778869,1.805280886282396,-0.00017689365915787448,True,0.0,False,16,16,False,,
116,7021,231,False,False,1,437.31121349678745,1114.9200439453125,4761.43017578125,486.6400146484375,-5526.500244140625,8423.200073242188,2877.6998901367188,-3265.4998779296875,720.1999664306641,2422.4000549316406,1.0,-1.134318265985261,-2.3759030262292558,-2.010471223088628,b410453f7cb,JaimeQuint96,15.0,1198.52001953125,4616.14013671875,380.44000244140625,-1086.8000030517578,8564.099731445312,3588.9999389648438,259.6999931335449,-144.399995803833,-10.700000524520874,175.0,255.0,False,1.0496326261188704,2.141835556893864,0.608575449337437,True,18,False,24,0.0,False,,bab4d0f12eb,CiJey .-,12.0,3294.3701171875,4064.1298828125,17.0,-6456.300048828125,1919.9000549316406,3.799999952316284,1.0000000149011612,-0.29999999329447746,2291.300048828125,245.0,198.0,False,-0.00950628530124296,0.28071539340476925,-8.254865630786776e-06,True,0.0,False,6,22,18,,enpitsu,76561198039309853,26,720.3699951171875,4875.919921875,49.150001525878906,6019.4000244140625,-390.99998474121094,3525.0,-7.599999904632568,-513.1999969482422,1765.2999877929688,0.0,128.0,False,-0.004574491389030662,3.12024593427018,-0.00045291886843811544,True,4,82.0,False,10,4,,games5425898691,bf81d8692db,25.0,4061.81005859375,2139.39990234375,168.91000366210938,-3995.5999755859375,-2101.699981689453,-12500.10009765625,1832.7999877929688,5170.9002685546875,389.1999816894531,255.0,0.0,-1.1772457165563546,-0.25598951912508816,0.23412072731300057,True,150.0,False,18,18,False,,
117,7070,232,True,True,1,887.9128537949435,466.8399963378906,4362.68994140625,102.72000122070312,-5786.6998291015625,18564.300537109375,1664.4000244140625,924.4999694824219,-2058.5000610351562,-5559.4000244140625,1.0,-0.36528287411731114,-2.7352115110353807,-2.80046638917443,bab4d0f12eb,CiJey .-,12.0,464.5899963378906,4180.77978515625,117.83999633789062,-20401.8994140625,8228.400268554688,2698.5000610351562,-3853.599853515625,3922.0001220703125,131.30000114440918,128.0,0.0,,0.04102518624450175,0.4106187192836294,0.5753299299327281,True,19,6,24,162.5672945002074,True,,b410453f7cb,JaimeQuint96,15.0,1275.6300048828125,5102.97998046875,569.9400024414062,3673.9999389648438,-2.0000000298023224,1678.6000061035156,-0.09999999776482582,1962.4000549316406,0.0,226.0,0.0,,0.5718423492949324,3.130285648474117,1.5646598127997038,True,,False,False,24,18,,enpitsu,76561198039309853,26,2004.2900390625,4859.56982421875,16.709999084472656,-5.5000001192092896,475.49999237060547,51.30000114440918,24.90000009536743,25.399999618530273,1111.500015258789,255.0,255.0,,-0.017941782146472077,0.7834398187953294,-0.00041260321287071866,True,4,82.0,False,10,4,,games5425898691,bf81d8692db,25.0,2115.050048828125,4264.6298828125,17.0,-18874.89990234375,12879.7998046875,3.4999999403953552,0.09999999776482582,-0.09999999776482582,286.8000030517578,255.0,128.0,-0.009587722807128671,0.5708087646808396,-0.00010887804300301805,True,75.0,False,18,18,False,,
118,7345,233,False,False,0,5242.599364693653,-3.0299999713897705,-25.989999771118164,100.80000305175781,-16.799999475479126,-1899.4000244140625,-1129.000015258789,564.5999908447266,-3293.2000732421875,1554.9000549316406,0.0,-0.1681003219580262,-0.0248696737472612,0.05929481548284114,bf81d8692db,games5425898691,24.0,3.200000047683716,-148.69000244140625,85.43000030517578,1586.0000610351562,22807.2998046875,41.30000114440918,-5414.4000244140625,965.8000183105469,-32.99999952316284,128.0,128.0,,1.357716854166264,1.3663939749931138,-0.028178799645313012,True,3,False,4,31.0,False,,76561198039309853,enpitsu,26.0,-3059.860107421875,-4141.31005859375,17.049999237060547,-13954.7998046875,1553.3999633789062,3.700000047683716,-1.0999999940395355,0.19999999552965164,-2560.8999633789062,255.0,0.0,False,0.016771453753041326,2.9313446009430955,-7.16432777956576e-05,True,255.0,False,False,False,False,,JaimeQuint96,b410453f7cb,15,3140.5,4125.990234375,17.010000228881836,15049.200439453125,-3450.5999755859375,2.8999999165534973,0.19999999552965164,0.0,-2899.8001098632812,234.0,0.0,True,0.009598375390173731,-0.403633278032223,2.0014809645872338e-06,True,False,255.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,-1.8899999856948853,134.2899932861328,82.47000122070312,520.6999969482422,-22993.89892578125,-72.89999961853027,5494.89990234375,-235.10000228881836,25.59999942779541,255.0,178.0,1.3578976515559302,-1.5918870157789562,0.004451535318829456,True,0.0,False,4,3,False,,
119,7357,233,False,False,0,5281.832235050074,-12.229999542236328,-67.37000274658203,93.13999938964844,-73.20000171661377,-1009.4999694824219,0.0,1106.2999725341797,-80.20000457763672,-252.5,0.0,-0.11626543929328455,-0.10766503388099619,0.1742284460002569,bf81d8692db,games5425898691,24.0,29.299999237060547,-242.4499969482422,102.70999908447266,568.4999847412109,-2441.699981689453,-139.20000076293945,-5485.9002685546875,-131.70000076293945,370.8000183105469,255.0,128.0,,-0.9500357318185461,-1.4521214767838448,3.025408950427677,True,4,False,4,31.0,False,,76561198039309853,enpitsu,26.0,-3500.31005859375,-3809.080078125,17.049999237060547,-5581.5997314453125,12134.7998046875,2.199999988079071,0.0,0.0,-2293.8999938964844,255.0,0.0,False,0.016737438730568658,1.9368261732633654,-5.820475144900987e-06,True,239.39747095108035,True,False,False,False,,JaimeQuint96,b410453f7cb,15,3492.929931640625,3713.909912109375,17.010000228881836,-2896.0000610351562,-9399.199829101562,2.8999999165534973,0.0,0.0,-2704.2999267578125,236.0,0.0,False,0.009551921071218347,-1.9873110938656189,7.13168663351968e-05,True,False,255.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,46.02000045776367,188.22000122070312,92.20999908447266,1110.8999633789062,2400.800018310547,-142.29999542236328,5299.6002197265625,-1445.5000305175781,273.1999969482422,255.0,121.0,-1.0668140301260471,1.3948684218617111,3.040575767389335,True,0.0,False,4,4,False,,
120,7377,234,False,False,0,5354.161322185149,-17.56999969482422,-141.61000061035156,93.13999938964844,-68.49999904632568,-991.6999816894531,0.0,1086.8000030517578,-75.10000228881836,-252.5,0.0,0.018236923424356167,-0.347998563302957,0.9785770159638884,bf81d8692db,games5425898691,24.0,37.9900016784668,-353.5400085449219,56.95000076293945,-4785.199890136719,4992.0001220703125,3140.0,-1821.199951171875,-1743.5000610351562,1064.4999694824219,255.0,128.0,,0.05194040417055831,2.329576706010144,-0.0018154122566434979,True,5,False,6,31.0,False,,76561198039309853,enpitsu,26.0,-3067.590087890625,-2830.27001953125,17.049999237060547,15858.1005859375,7507.1002197265625,3.1999999284744263,-0.29999999329447746,0.0,-2008.699951171875,255.0,128.0,False,0.016775289834960423,0.3726439294481833,3.854455866623348e-05,True,199.0,False,False,False,False,,JaimeQuint96,b410453f7cb,15,2751.97998046875,3485.219970703125,17.010000228881836,-12080.999755859375,4390.199890136719,2.3999999463558197,-2.3999999463558197,1.1999999731779099,1010.1000213623047,242.0,255.0,False,0.00956034829130178,2.7460859563346514,0.00045575971660528344,True,False,232.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,83.02999877929688,274.3699951171875,16.950000762939453,-1647.5999450683594,-2147.899932861328,18.99999976158142,-20.0,-23.69999885559082,-2.5,241.0,128.0,0.009557060550854507,-2.2255496025350303,-0.0016340832954078524,True,0.0,False,4,4,False,,
121,7379,234,False,False,0,5347.69772844244,-19.8700008392334,-135.44000244140625,93.81999969482422,-1179.3000030517578,8725.499877929688,813.6000061035156,3201.0000610351562,438.3000183105469,-3602.9000854492188,0.0,0.05783058362837934,-0.41544492510442266,1.068857862726547,bf81d8692db,games5425898691,24.0,-5.440000057220459,-310.1700134277344,82.69999694824219,-4632.799987792969,4252.60009765625,2529.4000244140625,-3740.2999877929688,-4026.6000366210938,215.10000228881836,255.0,128.0,,0.6775414014328336,2.383367521039324,-0.0031633039677403108,True,5,False,6,31.0,False,,76561198039309853,enpitsu,26.0,-3067.590087890625,-2830.27001953125,17.049999237060547,15858.1005859375,7507.1002197265625,3.1999999284744263,-0.29999999329447746,0.0,-2008.699951171875,255.0,128.0,False,0.016775289834960423,0.3726439294481833,3.854455866623348e-05,True,199.0,False,False,False,False,,JaimeQuint96,b410453f7cb,15,2639.22998046875,3521.840087890625,17.010000228881836,-12533.199462890625,3412.5,2.5999999046325684,2.7000001072883606,-0.7000000029802322,2001.7999267578125,237.0,255.0,False,0.009573678989479278,2.900708078777327,0.0003031139872187855,True,False,232.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,66.6500015258789,253.0399932861328,17.010000228881836,-2216.6000366210938,-2884.7000122070312,3.1999999284744263,-4.4999998807907104,-5.600000023841858,-0.29999999329447746,238.0,128.0,0.009496631714118166,-2.2256161090087194,-0.0003649832434809706,True,0.0,False,4,4,False,,
122,7384,234,False,False,1,5208.701223213626,56.65999984741211,-0.6299999952316284,103.87999725341797,6477.2998046875,8410.599975585938,2748.5000610351562,-2087.7000427246094,-692.3999786376953,-4872.60009765625,1.0,-0.5241132512395011,1.0727705720546254,1.4725063472303426,bab4d0f12eb,CiJey .-,12.0,-3.609999895095825,-170.97000122070312,48.33000183105469,2538.8999938964844,2947.0001220703125,3235.8999633789062,2053.0999755859375,-1509.7000122070312,3080.8999633789062,255.0,245.0,,0.055482708267206644,2.1317423521463965,-0.0021543137377979496,True,4,False,5,0.0,False,,b410453f7cb,JaimeQuint96,15.0,-2424.919921875,-3544.030029296875,17.010000228881836,12921.500244140625,789.7000122070312,2.5999999046325684,-0.7000000029802322,-0.0,2255.7000732421875,232.0,241.0,False,-0.009579748368351848,3.018408727094771,5.568161765217864e-05,True,232.0,False,False,False,False,,enpitsu,76561198039309853,26,2636.949951171875,2713.64990234375,17.049999237060547,-16974.3994140625,-3073.2000732421875,2.800000011920929,1.0000000149011612,-0.0,-85.9000015258789,255.0,255.0,False,-0.01675889214236257,-0.16935287884980518,0.00010682226112129863,True,False,199.0,False,False,False,,games5425898691,bf81d8692db,24.0,82.97000122070312,239.02000427246094,95.98999786376953,4655.5999755859375,-4274.599914550781,-164.50000762939453,3705.2999877929688,4064.4000244140625,-30.59999942779541,255.0,87.0,-1.2582167290674153,0.721707386992482,-3.1119345524220248,True,31.0,False,6,5,False,,
123,7387,234,False,False,0,5239.488740890895,-104.5,-39.36000061035156,127.8499984741211,-1149.1000366210938,6100.30029296875,1855.5999755859375,5041.099853515625,-1143.499984741211,-3046.099853515625,0.0,0.8445605986396139,-1.4424228555295757,1.56943983881965,bf81d8692db,games5425898691,24.0,-121.68000030517578,-203.47000122070312,94.58999633789062,-4632.699890136719,4253.999938964844,-166.20000839233398,-3685.4000854492188,-4082.5,-15.90000033378601,255.0,75.0,,0.6553197144557786,-0.7320921071706766,-3.1210093349546155,True,5,False,6,31.0,False,,76561198039309853,enpitsu,26.0,-2495.330078125,-2688.989990234375,17.049999237060547,17004.49951171875,2892.60009765625,2.800000011920929,-0.7999999821186066,0.0,-26.500000953674316,255.0,255.0,False,0.016759070211014287,0.16538958411325638,7.361119484437299e-05,True,199.0,False,False,False,False,,JaimeQuint96,b410453f7cb,15,2318.7099609375,3527.110107421875,17.010000228881836,-12586.500244140625,-2929.8001098632812,2.3999999463558197,2.8999999165534973,0.7000000029802322,1688.5000610351562,232.0,161.0,False,0.009574218798819313,-2.842111223497456,-6.681375948960062e-05,True,False,232.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,-1.6399999856948853,157.6300048828125,58.66999816894531,1330.5999755859375,-7137.5,3020.8999633789062,-235.10000228881836,2814.7000122070312,3146.0000610351562,255.0,249.0,-0.12707391433923326,-2.021632886240109,-0.02971235875149667,True,0.0,False,6,5,False,,
124,7388,234,False,False,1,5168.777850202354,121.75,29.540000915527344,137.6999969482422,10681.199951171875,4336.099853515625,3413.5000610351562,-1126.1000061035156,153.1999969482422,-5891.300048828125,1.0,-0.9908011498342283,1.5856214434377633,1.6474134503069333,bab4d0f12eb,CiJey .-,12.0,-9.350000381469727,-97.91999816894531,81.37000274658203,-1310.5999755859375,7188.699951171875,2483.800048828125,-3390.2999877929688,-4296.700134277344,-541.1999893188477,255.0,229.0,,-0.009216280927141315,1.9121081340707533,-0.5844432243964208,True,5,False,6,0.0,False,,b410453f7cb,JaimeQuint96,15.0,-2318.7099609375,-3527.110107421875,17.010000228881836,12586.500244140625,2929.8001098632812,2.3999999463558197,-2.8999999165534973,-0.7000000029802322,1688.5000610351562,232.0,161.0,False,-0.009574218798819313,2.842111223497456,-6.681375948960062e-05,True,232.0,False,False,False,False,,enpitsu,76561198039309853,26,2495.330078125,2688.989990234375,17.049999237060547,-17004.49951171875,-2892.60009765625,2.800000011920929,0.7999999821186066,-0.0,-26.500000953674316,255.0,255.0,False,-0.016759070211014287,-0.16538958411325638,7.361119484437299e-05,True,False,199.0,False,False,False,,games5425898691,bf81d8692db,24.0,121.68000030517578,203.47000122070312,94.58999633789062,4632.699890136719,-4253.999938964844,-166.20000839233398,3685.4000854492188,4082.5,-15.90000033378601,255.0,75.0,-0.6553197144557786,0.7320921071706766,-3.1210093349546155,True,31.0,False,6,5,False,,
125,7424,236,False,False,0,5708.9181944308475,-1481.739990234375,-538.7899780273438,117.98999786376953,14944.3994140625,18247.099609375,11825.2001953125,3257.7999877929688,-3108.800048828125,-3965.0,0.0,1.4337293841780983,1.5615689558004004,-0.1090967195878086,76561198039309853,enpitsu,26.0,-1614.97998046875,-792.469970703125,22.020000457763672,1581.6999816894531,21707.900390625,3000.4000854492188,-0.3999999910593033,1.0000000149011612,-1804.4999694824219,128.0,0.0,False,0.016788893174850057,1.446094908859482,-0.00021498987959848076,True,False,False,2,173.0,False,,bf81d8692db,games5425898691,24.0,-794.989990234375,-11.119999885559082,21.959999084472656,-10758.00048828125,418.80001068115234,3001.9000244140625,2.3999999463558197,0.3999999910593033,-191.10000610351562,255.0,100.0,,0.00955290956136749,3.1200281601376636,-0.00017314382437736564,True,0.0,False,False,7,6,,JaimeQuint96,b410453f7cb,15,497.79998779296875,3446.2900390625,17.010000228881836,-15984.3994140625,-3416.400146484375,0.7999999821186066,-1.2999999523162842,-0.19999999552965164,-1525.5999755859375,240.0,0.0,False,0.009600471165935997,-2.9439875132530005,-0.0003223479027938743,True,False,203.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,225.47999572753906,-762.760009765625,16.989999771118164,3836.7999267578125,-7369.89990234375,9.200000166893005,3.3000001311302185,-10.800000429153442,2448.800048828125,224.0,255.0,0.009607160102807709,-1.063335327442748,-0.0005746921427700298,False,0.0,False,6,6,False,,
126,7548,240,False,False,1,9238.519536481059,-2170.719970703125,-3574.669921875,408.1000061035156,10314.3994140625,19273.599853515625,6511.500244140625,516.1999893188477,216.39999389648438,-783.0000305175781,1.0,0.2622512676440605,-1.2095452836186151,-1.0031293947473185,b410453f7cb,JaimeQuint96,15.0,-2254.860107421875,-3747.6298828125,227.36000061035156,7262.2998046875,17298.399658203125,3978.3999633789062,-1296.0000610351562,2120.2000427246094,-20.799999237060547,255.0,128.0,,0.8695406418568179,2.581344517751509,0.3233852059634039,True,3,False,4,145.43630126214794,True,,bab4d0f12eb,CiJey .-,12.0,-3609.60009765625,-2633.050048828125,16.989999771118164,7320.7000732421875,-15938.00048828125,4.900000095367432,-2.3000000417232513,5.5000001192092896,872.7999877929688,226.0,128.0,,-0.00958077183350351,-2.043988200304271,0.00010473313096574384,True,254.0,False,False,8,8,,enpitsu,76561198039309853,26,-1766.760009765625,-2337.260009765625,129.8699951171875,-2906.6000366210938,-5176.7999267578125,3917.2000122070312,-1617.8999328613281,1167.7999877929688,1497.2000122070312,128.0,128.0,,0.3068278782929199,-1.1854531588750346,-0.02637533451744596,True,False,106.43630126214798,True,4,False,,games5425898691,bf81d8692db,24.0,2684.030029296875,-4223.52978515625,16.989999771118164,-19549.200439453125,-7019.5001220703125,5.0,-0.0,-0.09999999776482582,-2011.3999938964844,255.0,0.0,-0.009578088887427531,-0.2660663602318091,-2.9967501206252892e-05,True,255.0,False,8,8,False,,
127,7693,246,False,False,0,9456.11646281584,-2046.8800048828125,-4245.81982421875,127.48999786376953,1524.4000244140625,6689.4000244140625,7203.3001708984375,4169.5001220703125,1701.6000366210938,-3964.7000122070312,0.0,0.014021132904493553,-0.19118911968602675,2.7756051348684316,bf81d8692db,games5425898691,24.0,-2090.2900390625,-4350.1298828125,16.989999771118164,-17898.499755859375,10894.200439453125,3.400000035762787,-0.09999999776482582,0.29999999329447746,-1965.0,255.0,0.0,,0.009622917753130485,2.521053769335744,-4.306285888019766e-05,True,8,False,8,123.74941087538195,True,,76561198039309853,enpitsu,26.0,3850.43994140625,-67.7699966430664,86.30000305175781,1176.6000366210938,-22851.99951171875,2246.0000610351562,5475.5999755859375,-504.0999984741211,112.39999771118164,255.0,128.0,False,0.5578432666592376,-1.6459272602430706,0.043890196014022165,True,55.0,False,False,8,5,,JaimeQuint96,b410453f7cb,15,-3693.8701171875,240.89999389648438,17.010000228881836,-15236.500244140625,-4911.7999267578125,2.7000001072883606,1.0000000149011612,0.19999999552965164,2348.5000610351562,129.0,255.0,True,0.009597227319043791,-2.7545082521423736,0.0002592653406052321,True,6,129.0,False,6,False,,CiJey .-,bab4d0f12eb,12.0,-3661.02001953125,1931.43994140625,16.989999771118164,-4577.799987792969,-14686.700439453125,5.0,0.19999999552965164,0.19999999552965164,2044.7000122070312,241.0,255.0,0.00956728156605053,-1.8046201071070946,2.8626373423653527e-05,True,226.0,False,8,8,False,,
128,7760,248,True,True,1,2502.189960508696,1675.969970703125,2762.47998046875,162.91000366210938,-17178.699951171875,25726.59912109375,3693.800048828125,5829.7998046875,667.9000091552734,-1251.500015258789,1.0,0.06875433030547745,1.563447019152615,2.6526337303849616,b410453f7cb,JaimeQuint96,15.0,1822.3699951171875,2559.659912109375,167.24000549316406,-14959.599609375,17374.200439453125,1817.5999450683594,-3799.8001098632812,-3970.7998657226562,207.70000457763672,255.0,115.0,,-0.36209163261075955,0.42539885495821933,0.15708181240373695,True,7,False,8,0.0,False,,bab4d0f12eb,CiJey .-,12.0,1394.56005859375,2248.0400390625,16.989999771118164,-18463.599853515625,9950.2001953125,4.799999892711639,-0.9000000357627869,-0.0,103.4000015258789,128.0,128.0,,-0.009621493122466938,0.4813971743022759,-0.0001119082752594958,True,131.0,False,False,8,8,,enpitsu,76561198039309853,26,-2062.4599609375,4715.759765625,17.059999465942383,20292.60009765625,7684.89990234375,1.5000000596046448,-0.7999999821186066,-0.19999999552965164,-306.8000030517578,255.0,0.0,,-0.016768700653006934,2.8092145007809965,0.00018154265720324818,True,6,255.0,False,8,False,,games5425898691,bf81d8692db,24.0,2754.43994140625,4338.89990234375,17.010000228881836,-13269.89990234375,5485.9002685546875,0.0,0.09999999776482582,-0.09999999776482582,-332.5,255.0,128.0,-0.00959216575574572,0.42395110934415897,0.0002368300112860288,True,217.29016780853271,True,8,8,False,,
129,8039,249,False,True,1,5196.865494272961,3.880000114440918,20.280000686645508,92.51000213623047,456.5999984741211,26956.69921875,1015.1999664306641,1074.1999816894531,-639.900016784668,-2912.2000122070312,1.0,-0.005226447484259301,0.024284964268999946,-0.009014152715202976,bab4d0f12eb,CiJey .-,12.0,13.40999984741211,-119.41000366210938,97.18000030517578,3618.900146484375,18046.099853515625,2727.3001098632812,-1498.699951171875,-4684.100036621094,2462.100067138672,255.0,252.0,,-0.164161828381746,1.7800425474195076,-0.6677419626973683,,3,False,4,0.0,False,,b410453f7cb,JaimeQuint96,15.0,2963.14990234375,-4093.780029296875,17.010000228881836,17411.700439453125,-1487.4000549316406,2.8999999165534973,-1.1999999731779099,-0.0,2879.7000122070312,255.0,255.0,False,-0.009589120483118888,3.0625202593775134,0.00012556128866675508,True,255.0,False,False,False,False,310.0,enpitsu,76561198039309853,26,18.450000762939453,3584.830078125,17.049999237060547,-330.49999237060547,-10301.300048828125,2.8999999165534973,0.5000000074505806,0.29999999329447746,-0.09999999776482582,255.0,128.0,False,-0.01665022060596454,-1.5386807692967202,3.0141135271413264e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,142.22999572753906,418.94000244140625,80.58000183105469,-2401.4999389648438,-22701.79931640625,2207.2000122070312,5490.2001953125,-327.5,-17.999999523162842,128.0,99.0,-0.6450862228655081,-1.5336202108819117,0.00615922278002362,True,0.0,False,4,3,False,,
130,8040,249,False,False,0,5332.29028729308,27.959999084472656,-111.62999725341797,100.4000015258789,25413.30078125,4760.5999755859375,3428.0999755859375,1452.5,-564.3000030517578,-5794.000244140625,0.0,0.01556141129251848,-0.3682915259821905,0.01964031724810538,bf81d8692db,games5425898691,24.0,-120.2300033569336,-210.82000732421875,94.18000030517578,2401.4999389648438,22701.79931640625,198.99999618530273,-5470.10009765625,499.00001525878906,-278.99999618530273,128.0,59.0,,1.3070867844493157,1.5878843963897455,0.09099338459332061,True,3,False,4,0.0,False,,76561198039309853,enpitsu,26.0,-18.450000762939453,-3584.830078125,17.049999237060547,330.49999237060547,10301.300048828125,2.8999999165534973,-0.5000000074505806,-0.29999999329447746,-0.09999999776482582,255.0,128.0,False,0.01665022060596454,1.5386807692967202,3.0141135271413264e-05,True,116.0,False,False,False,False,,JaimeQuint96,b410453f7cb,15,-2963.14990234375,4093.780029296875,17.010000228881836,-17411.700439453125,1487.4000549316406,2.8999999165534973,1.1999999731779099,0.0,2879.7000122070312,255.0,255.0,False,0.009589120483118888,-3.0625202593775134,0.00012556128866675508,True,False,255.0,False,False,False,,CiJey .-,bab4d0f12eb,12.0,-13.40999984741211,119.41000366210938,97.18000030517578,-3618.900146484375,-18046.099853515625,2727.3001098632812,1498.699951171875,4684.100036621094,2462.100067138672,255.0,252.0,0.164161828381746,-1.7800425474195076,-0.6677419626973683,,0.0,False,4,3,False,,
131,8041,249,False,False,1,5070.269247269281,-110.87000274658203,170.7100067138672,112.0999984741211,-26593.701171875,20955.2001953125,3675.4000854492188,1363.0000305175781,-320.49999237060547,5834.2999267578125,1.0,-0.015752924068798402,0.08808053592783217,-0.04763183678381749,bab4d0f12eb,CiJey .-,12.0,13.40999984741211,-119.41000366210938,97.18000030517578,3618.900146484375,18046.099853515625,2727.3001098632812,-1498.699951171875,-4684.100036621094,2462.100067138672,255.0,252.0,,-0.164161828381746,1.7800425474195076,-0.6677419626973683,,3,False,4,0.0,False,,b410453f7cb,JaimeQuint96,15.0,3104.469970703125,-4087.669921875,17.010000228881836,16430.50048828125,2585.2999877929688,2.8999999165534973,-1.0000000149011612,-0.29999999329447746,2794.5999145507812,255.0,255.0,False,-0.009604689559264865,2.824137434861397,3.500136350550525e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26,15.630000114440918,3496.97998046875,17.049999237060547,-344.50000762939453,-10733.699951171875,2.8999999165534973,0.5000000074505806,0.29999999329447746,0.0,255.0,128.0,False,-0.01665022060596454,-1.5386807692967202,3.0141135271413264e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,24.0,120.2300033569336,210.82000732421875,94.18000030517578,-2401.4999389648438,-22701.79931640625,198.99999618530273,5470.10009765625,-499.00001525878906,-278.99999618530273,128.0,59.0,-1.3070867844493157,-1.5878843963897455,0.09099338459332061,True,0.0,False,4,3,False,,
