,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
123,7240,229,False,False,1,3313.0667668522924,3925.10009765625,3798.0,1181.1199951171875,-18374.7998046875,17056.300048828125,-882.3000335693359,-135.10000228881836,1637.5999450683594,5770.5999755859375,1.0,1.013294166819004,0.5813480076271449,-0.6957871661800743,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,4078.10009765625,3615.050048828125,1233.3800048828125,-385.0,22993.20068359375,-404.70001220703125,-1638.3999633789062,-5.199999809265137,1291.7999267578125,255.0,255.0,-0.04677064942318038,1.5487964886716674,-1.5707112562758754,True,95.0,False,6,6,False,,76561198039309853,enpitsu,27.0,3477.39990234375,2453.679931640625,17.020000457763672,1889.9000549316406,-22922.19970703125,2.199999988079071,-0.0,0.3999999910593033,-95.79999923706055,255.0,128.0,False,-0.016786173105122367,-1.6436377699551656,6.188978335327304e-05,False,6,False,6,55.0,False,,héhéhé is back,76561198397404879,4.0,3887.8798828125,4140.77001953125,215.67999267578125,7636.099853515625,-5961.5997314453125,10597.60009765625,2778.0999755859375,-3759.5001220703125,-1770.8000183105469,249.0,128.0,False,0.8731639931091438,-2.419543636073929,1.3216220128566454,True,221.0,False,4,False,4,,N E V E K,76561198343350165,5.0,-874.1099853515625,2621.969970703125,17.0,12172.19970703125,4942.9998779296875,3.799999952316284,-0.29999999329447746,-0.0,2282.4000549316406,255.0,255.0,False,-0.009552565116746781,2.6878693723340965,4.022694468190463e-05,True,191.0,False,10,10,False,,
124,7289,231,False,False,1,1189.7288311763432,1343.22998046875,4037.530029296875,169.0399932861328,-30087.7001953125,5411.099853515625,-2150.500030517578,4233.2000732421875,-1950.5999755859375,3778.0999755859375,1.0,0.9640465988532061,1.924905029633912,-1.3984689492358804,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,1493.5,3961.81005859375,132.16000366210938,-19795.799560546875,5101.700134277344,-1095.199966430664,-5471.7999267578125,-554.900016784668,33.69999885559082,255.0,128.0,-0.37297860744558026,0.10557578317843326,1.9305062229272902,True,19.0,False,8,7,False,,76561198039309853,enpitsu,27.0,3260.429931640625,-1688.010009765625,16.729999542236328,-1305.8999633789062,-22401.39892578125,64.49999809265137,-32.799999713897705,4.000000059604645,384.39998626708984,255.0,128.0,False,-0.01866620336099038,-1.5259993715069506,-1.3759409132118512e-05,False,8,False,8,55.0,False,,héhéhé is back,76561198397404879,4.0,3283.760009765625,4756.14990234375,742.1300048828125,-8048.800048828125,8049.0997314453125,-8198.300170898438,-242.90000915527344,-244.59999084472656,0.5999999865889549,249.0,128.0,False,-0.6370550593622581,0.7973113409025067,-1.5781257509810536,True,221.0,False,4,False,4,,N E V E K,76561198343350165,5.0,1210.8299560546875,4126.240234375,64.16999816894531,18168.800048828125,-12879.300537109375,2917.0001220703125,4588.2000732421875,-2091.699981689453,-1932.1000671386719,128.0,0.0,True,-0.01953753466627482,-2.650808769136439,0.1713228864676265,True,84.21275680295882,True,12,11,False,,
125,7414,236,False,False,0,7860.670314872838,1794.77001953125,-2245.7900390625,150.6199951171875,-9595.900268554688,7298.499755859375,748.0000305175781,-245.59999465942383,-2255.399932861328,-1814.2999267578125,0.0,0.06622226386636142,-2.5350658076431967,0.04060837857381493,76561198397404879,héhéhé is back,4.0,1847.72998046875,-2272.489990234375,17.010000228881836,-8414.199829101562,9242.899780273438,2.0000000298023224,0.5000000074505806,1.0000000149011612,24.600000381469727,128.0,128.0,0.009719095915842363,2.313374495735083,-2.2996592505122888e-05,False,192.0,False,6,6,False,,76561198343350165,N E V E K,5.0,-20.81999969482422,-4130.5400390625,17.0,15174.89990234375,4718.399963378906,3.4999999403953552,7.400000095367432,1.8000000715255737,454.7999954223633,255.0,255.0,,0.009599284835210173,0.2677001658110104,0.00014401465582424586,True,14,False,14,134.0,False,,enpitsu,76561198039309853,27.0,1173.1700439453125,303.5299987792969,17.059999465942383,2377.2000122070312,-20535.10009765625,1.1999999731779099,0.09999999776482582,-0.5000000074505806,-391.30001068115234,255.0,128.0,,0.0167630216236025,-1.4877096385176327,0.000139362454163553,True,251.51162150085614,True,10,False,11,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,3430.080078125,-63.869998931884766,17.010000228881836,13006.500244140625,11312.099609375,2.3000000417232513,-0.7999999821186066,-0.5000000074505806,1887.7000427246094,255.0,255.0,,0.00957770461672328,0.7737913358772518,9.826310580998315e-05,True,255.0,False,10,10,False,,False
126,7435,236,False,False,0,7125.729264150272,1031.72998046875,-1720.02001953125,191.5800018310547,-8763.900146484375,8809.89990234375,4160.4998779296875,340.49999237060547,140.9000015258789,-1830.3999328613281,0.0,0.5868724128448392,-3.1385894460149113,1.770749909670863,76561198397404879,héhéhé is back,4.0,1031.3399658203125,-1775.1400146484375,45.70000076293945,-10763.699951171875,7988.499755859375,2841.7999267578125,-896.8000030517578,2180.2000427246094,-1568.800048828125,204.0,128.0,-0.0042869635654108,2.408958365840321,0.01706671479922883,False,173.0,False,8,6,False,,76561198343350165,N E V E K,5.0,939.739990234375,-3603.219970703125,17.0,13270.6005859375,3038.5000610351562,3.400000035762787,5.099999904632568,0.7999999821186066,-1392.5999450683594,255.0,128.0,,0.009577014525671586,0.15229914609398854,6.520792767123127e-05,True,14,False,14,134.0,False,,enpitsu,76561198039309853,27.0,1101.199951171875,-1467.8599853515625,193.72000122070312,-7425.999755859375,-21712.099609375,-73.29999923706055,-434.70001220703125,-5470.7000732421875,-363.10001373291016,128.0,0.0,,0.061943103178188824,-1.6891484568019934,1.463731337675311,True,213.0,False,11,False,12,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,3597.27001953125,1109.8399658203125,17.010000228881836,-7249.6002197265625,14612.900390625,2.199999988079071,-0.7000000029802322,1.5999999642372131,1534.4999694824219,255.0,255.0,,0.009588898008676227,2.0591801407298895,0.00010903211878418568,True,246.0,False,10,10,False,,False
127,7436,236,False,False,1,3906.744651717944,-995.510009765625,1721.68994140625,201.91000366210938,21294.3994140625,26003.60107421875,2597.3001098632812,-215.30000686645508,-183.60000610351562,-1975.0999450683594,1.0,-0.5815326226713146,-3.0756567418157186,1.7585898040033612,76561198039309853,enpitsu,27.0,-1101.199951171875,1467.8599853515625,193.72000122070312,7425.999755859375,21712.099609375,-73.29999923706055,434.70001220703125,5470.7000732421875,-363.10001373291016,128.0,0.0,-0.061943103178188824,1.6891484568019934,1.463731337675311,True,213.0,False,12,11,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,-3529.429931640625,-1226.780029296875,17.010000228881836,8917.2998046875,-13477.5,2.3000000417232513,-0.29999999329447746,0.3999999910593033,1881.6000366210938,255.0,255.0,,-0.009595553464341487,-2.2061281578969325,0.00010315250813154805,True,10,False,10,246.0,False,,héhéhé is back,76561198397404879,4.0,-1031.3399658203125,1775.1400146484375,45.70000076293945,10763.699951171875,-7988.499755859375,2841.7999267578125,896.8000030517578,-2180.2000427246094,-1568.800048828125,204.0,128.0,False,0.0042869635654108,-2.408958365840321,0.01706671479922883,False,173.0,False,6,False,8,,N E V E K,76561198343350165,5.0,-1051.6800537109375,3588.780029296875,17.0,-13515.0,-720.0,3.6000001430511475,0.9000000357627869,-0.0,-2037.8999328613281,255.0,0.0,,-0.009565014006049673,-0.00024264516843620036,-2.5813830637388165e-05,True,134.0,False,14,14,False,,
128,7579,242,False,False,0,7324.852637324277,-2856.97998046875,-1917.47998046875,335.8999938964844,-1029.8999786376953,34031.10107421875,-4691.000061035156,-3087.5,1550.8000183105469,-4905.299987792969,0.0,0.09068433021587868,-0.5319755553282546,1.0083555357575906,76561198343350165,N E V E K,5.0,-2806.02001953125,-2170.330078125,276.1499938964844,-1341.1000061035156,22832.5,2423.6000061035156,-4365.10009765625,-1097.699966430664,1380.8000183105469,255.0,0.0,-0.38341617792941396,2.7070703381075796,-0.5426699785390747,True,22.287114058771444,True,16,15,False,,76561198397404879,héhéhé is back,3.0,-4078.97998046875,-1384.949951171875,451.3399963378906,1.899999976158142,-12626.99951171875,-7474.0997314453125,-8.100000023841858,-0.5999999865889549,-0.19999999552965164,240.0,128.0,False,0.5174438973145362,-1.5818473008617853,-1.5763225570069188,True,8,False,8,14.0,False,,enpitsu,76561198039309853,27.0,-3022.429931640625,-1817.6500244140625,157.64999389648438,9979.69970703125,-3779.7000122070312,5887.80029296875,0.7000000029802322,0.0,47.10000038146973,128.0,128.0,False,0.01667488841326987,-0.3366988107539419,6.051149205804715e-06,True,230.0,False,12,2,14,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,-4078.97998046875,1358.8199462890625,361.1600036621094,1.899999976158142,13162.099609375,-7984.0997314453125,-15.0,-0.5999999865889549,0.29999999329447746,255.0,128.0,,0.5321237521483672,1.5819327803749075,1.5765280754074464,True,247.0,False,10,10,False,,True
129,7580,242,False,False,1,3895.409677818847,2860.929931640625,1776.47998046875,316.29998779296875,-9633.099975585938,-41029.501953125,2490.0999450683594,4769.599914550781,-553.8000106811523,-3597.6998901367188,1.0,-0.045412344045967015,0.7436934892652707,0.8544582824087399,76561198039309853,enpitsu,27.0,2939.2900390625,1849.0400390625,204.13999938964844,-9910.0,3642.5,5224.2999267578125,1038.7999725341797,-686.9999694824219,633.3000183105469,128.0,128.0,-0.019279972649617436,0.3283461724680058,-0.010013418318025989,True,230.0,False,14,12,2,,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,4078.97998046875,-1358.8199462890625,361.1600036621094,-1.899999976158142,-13162.099609375,-7984.0997314453125,15.0,0.5999999865889549,0.29999999329447746,255.0,128.0,,-0.5321237521483672,-1.5819327803749075,1.5765280754074464,True,10,False,10,247.0,False,,héhéhé is back,76561198397404879,3.0,4078.97998046875,1491.1800537109375,388.3399963378906,-1.899999976158142,12851.600341796875,-7619.5001220703125,26.500000953674316,0.19999999552965164,0.0,240.0,128.0,False,-0.5157756959700197,1.5818524599875063,-1.5762632807869041,True,14.0,False,8,False,8,,N E V E K,76561198343350165,5.0,2815.8701171875,1994.1500244140625,288.80999755859375,1301.4999389648438,-20713.40087890625,1079.1999816894531,5350.8001708984375,1234.1999816894531,308.6000061035156,128.0,0.0,True,0.02428290624600311,-2.735399037011468,-0.06920887430571021,True,19.412619498468217,True,16,15,False,,False
130,7667,245,False,False,0,2974.0422039473706,-301.1700134277344,2226.050048828125,158.27000427246094,30021.99951171875,7877.9998779296875,868.3000183105469,2228.000030517578,-674.1000366210938,-5030.10009765625,0.0,1.004009125252515,2.7515464702703856,-2.6926557659760704,76561198343350165,N E V E K,5.0,-484.70001220703125,2093.35009765625,120.47000122070312,18050.899658203125,1580.8999633789062,-60.39999961853027,-5410.999755859375,-984.4000244140625,-32.00000047683716,128.0,255.0,0.04727483445591116,0.18780498165583692,-1.3498527267596845,True,0.0,False,18,17,False,,76561198397404879,héhéhé is back,4.0,-294.760009765625,-3698.52001953125,17.020000457763672,16316.800537109375,-3639.4000244140625,0.7000000029802322,-0.09999999776482582,-0.3999999910593033,-1.899999976158142,221.0,128.0,,0.009635777843593148,-0.21975990535178125,1.7021809416259107e-05,True,8,False,8,0.0,False,,enpitsu,76561198039309853,27.0,-63.380001068115234,-1739.56005859375,17.059999465942383,1181.3999938964844,12978.499755859375,1.1999999731779099,0.0,1.2999999523162842,78.20000171661377,255.0,128.0,,0.01673208886095951,1.4895724626692084,-0.0001378193859757575,True,230.0,False,12,2,14,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,-1067.449951171875,5035.830078125,25.100000381469727,9154.099731445312,2564.89990234375,428.69998931884766,1364.9000549316406,-56.30000114440918,-344.00001525878906,255.0,128.0,,-0.038460724072996895,0.29683467898141513,0.27623613555366683,True,255.0,False,10,10,False,,True
131,7869,252,False,False,0,3781.8076202773354,2778.050048828125,4243.66015625,481.0799865722656,-11661.700439453125,46.99999809265137,6300.10009765625,4102.0001220703125,-157.10000038146973,-1627.8999328613281,0.0,-0.8460896815367993,1.1519320956710655,-2.866100173548964,76561198343350165,N E V E K,5.0,2842.5,4251.8701171875,318.04998779296875,-8048.900146484375,3547.6998901367188,2765.1998901367188,105.0,1633.9999389648438,4171.400146484375,255.0,0.0,-0.7871314636923065,-2.7851661678417576,0.6330905772625014,True,162.76568593773789,True,22,18,4,,76561198397404879,héhéhé is back,4.0,3147.27001953125,1425.5899658203125,17.010000228881836,-4862.0001220703125,4249.100036621094,0.0,0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,0.009543853324100904,2.423360903269971,1.880528264041406e-05,True,8,False,8,245.64905797281574,True,,enpitsu,76561198039309853,27.0,2469.27001953125,4369.10009765625,210.5399932861328,7430.999755859375,-6570.999755859375,3951.7999267578125,-1724.6000671386719,-1528.3000183105469,678.0999755859375,128.0,128.0,False,-0.9654371127282632,-0.4062240761124001,-0.21434915840538896,True,203.0,False,12,2,16,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,2164.989990234375,4667.6201171875,17.010000228881836,5624.5001220703125,-5941.7999267578125,2.199999988079071,0.3999999910593033,1.899999976158142,-221.70000076293945,128.0,69.0,,0.009532779155655844,-0.7720563423700398,-0.000258010805979708,True,152.0,False,10,10,False,,False
132,7924,254,False,False,1,9495.517688521953,-523.9400024414062,-4248.75,436.4200134277344,9364.299926757812,7309.0997314453125,7982.1002197265625,-467.5,-5824.2999267578125,-140.39999961853027,1.0,-0.20055787008627496,1.7549276530554387,-0.6987706906379214,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,-599.3599853515625,-4289.740234375,238.97999572753906,20058.00048828125,1862.2000122070312,3600.4998779296875,-2530.0,998.0999755859375,-4780.400085449219,255.0,255.0,1.101872083152271,-2.794645596721416,-0.6152013665443437,True,107.97488185667225,True,12,11,False,,76561198039309853,enpitsu,27.0,-3983.31005859375,-3036.389892578125,68.86000061035156,-1219.8999786376953,5794.89990234375,1124.000015258789,-1727.2999572753906,975.9999847412109,-1334.4000244140625,255.0,0.0,,0.24663853357347051,1.2066835305247519,0.6046245147210845,True,16,2,12,203.0,False,,héhéhé is back,76561198397404879,4.0,-549.780029296875,-3553.780029296875,144.97000122070312,16642.900390625,-15590.699462890625,2990.1998901367188,-2196.199951171875,-1321.199951171875,-1017.9000091552734,244.0,113.0,,0.42424289513208857,-1.9320495278628784,0.050187545566357114,True,146.82775071615814,True,8,False,10,,N E V E K,76561198343350165,5.0,-942.6199951171875,-4521.8798828125,352.17999267578125,10240.899658203125,-1046.6000366210938,-5368.699951171875,-1467.7999877929688,-122.20000267028809,155.600004196167,128.0,128.0,False,-0.21717136227477352,2.6408159478967956,-0.08124493363647955,True,118.0,False,22,18,4,,
133,8000,257,False,False,0,3033.342221834131,-1968.8499755859375,2302.719970703125,124.68000030517578,-18654.300537109375,-12340.10009765625,-468.10001373291016,-0.7999999821186066,4382.39990234375,-1131.6000366210938,0.0,-0.17383094177363118,-1.459169047472971,1.933040355990413,76561198343350165,N E V E K,5.0,-1846.9200439453125,2362.080078125,15.9399995803833,-12247.5,-13215.400390625,-1096.6999816894531,-1043.3000183105469,-5392.39990234375,-287.5,255.0,255.0,0.04149595636620408,-2.3154379015975888,0.05201302364493371,True,145.7204731407986,True,22,18,4,23.0,76561198397404879,héhéhé is back,4.0,-1521.800048828125,4894.990234375,16.5,-11062.2998046875,-6472.19970703125,54.49999809265137,64.40000057220459,-3.700000047683716,426.1000061035156,255.0,149.0,False,0.0060695595342411465,-2.573039802331804,0.010985329479915634,True,10,False,8,87.94406007438577,True,,enpitsu,76561198039309853,27.0,797.8699951171875,1902.27001953125,17.049999237060547,-14295.799560546875,-2735.4998779296875,2.7000001072883606,-0.3999999910593033,0.5999999865889549,0.0,255.0,128.0,False,0.016818870437029735,-2.952502250178533,-3.624006063210745e-05,True,233.0,False,14,2,18,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,-3904.0,2514.989990234375,27.6200008392334,-4354.5001220703125,-15478.00048828125,1112.6000213623047,597.2999954223633,2291.4999389648438,1392.7999877929688,255.0,193.0,,-0.05589711818147963,-1.8248314673365285,-0.24162782992701284,True,255.0,False,12,12,False,,False
134,8022,258,False,False,1,6948.10980192107,3287.280029296875,-1383.6500244140625,112.19999694824219,-17564.7998046875,16068.900146484375,10236.900024414062,-1250.5000305175781,4302.39990234375,-3990.5999755859375,1.0,-0.6682389272575028,2.4255702883051806,-0.012441180805603786,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,3486.320068359375,-1452.0400390625,17.0,-15767.60009765625,8363.300170898438,2.0999999344348907,6.600000262260437,-5.899999737739563,1964.9000549316406,255.0,255.0,-0.009502404792962974,0.4190952885576272,0.0004114514496308078,True,217.36103228343427,True,12,12,False,,76561198039309853,enpitsu,27.0,244.8800048828125,-1541.0899658203125,17.049999237060547,9010.700073242188,10555.50048828125,3.100000023841858,-0.29999999329447746,-0.3999999910593033,2213.000030517578,255.0,255.0,False,-0.0167463020286203,2.2139892995279062,5.8110499152142794e-05,True,18,2,14,233.0,False,,héhéhé is back,76561198397404879,4.0,2326.3701171875,-3984.18994140625,16.989999771118164,10597.60009765625,17070.10009765625,2.199999988079071,0.29999999329447746,0.3999999910593033,11.299999952316284,255.0,128.0,False,-0.009602748196941428,2.1248862841788427,-6.550279367836586e-05,True,18.839569973689255,True,8,False,10,,N E V E K,76561198343350165,5.0,2806.889892578125,-1127.4599609375,16.989999771118164,16387.60009765625,14544.599609375,4.799999892711639,-1.7000000178813934,-1.5000000596046448,1649.4999694824219,255.0,255.0,False,-0.009584138242403731,2.3805068820465047,0.0002838596518628794,True,102.0,False,22,18,4,,
135,8103,261,False,True,1,3207.8769117383194,-1668.9100341796875,3213.419921875,236.44000244140625,10137.899780273438,12605.6005859375,2790.0,-1820.8000183105469,-1648.6000061035156,-5038.599853515625,1.0,-0.10088706314831768,2.065398887639203,-0.6099875668913387,76561198039309853,enpitsu,27.0,-1841.97998046875,3088.530029296875,128.74000549316406,6276.5997314453125,15246.800537109375,2574.1000366210938,3709.4000244140625,4011.4999389648438,-630.6000137329102,128.0,0.0,-0.0443542548182473,2.3631826749463776,0.57569621085591,True,174.0,False,20,15,2,,30ede34f15234a558b3594e92eb7afb6,games5425898691,20.0,-2688.659912109375,-948.8900146484375,17.010000228881836,-18376.700439453125,13005.999755859375,2.0999999344348907,0.9000000357627869,-0.5999999865889549,-126.70000076293945,255.0,94.0,,-0.009601957407078228,0.6159172399081649,1.983193306963151e-05,True,14,False,14,158.0,False,,héhéhé is back,76561198397404879,4.0,3643.81005859375,2161.639892578125,17.0,-2491.0000610351562,20818.798828125,3.400000035762787,-0.29999999329447746,1.5999999642372131,1043.1999969482422,243.0,235.0,False,-0.009580965009656637,1.4453487874929263,0.00020423281160977452,True,0.0,False,10,False,12,,N E V E K,76561198343350165,5.0,76.11000061035156,4219.85009765625,17.010000228881836,-19903.299560546875,10226.500244140625,2.0999999344348907,-0.7000000029802322,-0.0,32.200000286102295,128.0,128.0,False,-0.009585449429736747,0.4705717199793274,-7.326699334745736e-05,True,252.0,False,24,20,4,1.0,False
136,8129,262,False,False,0,9594.810579228686,743.9000244140625,-4313.6298828125,240.92999267578125,-7807.8997802734375,7812.1002197265625,6021.5997314453125,5243.800048828125,-2845.4998779296875,635.9999847412109,0.0,-0.1845223079638634,-0.9890920778176777,-0.052508054068682426,76561198343350165,N E V E K,5.0,753.3099975585938,-4452.2099609375,110.62000274658203,-626.1999893188477,3561.7999267578125,501.8000030517578,-4208.299865722656,-3396.6000366210938,-1001.2999725341797,128.0,255.0,-0.2861315626683801,0.765354753234744,-0.7594185552203152,True,252.0,False,26,21,4,,76561198397404879,héhéhé is back,4.0,-3025.489990234375,-4158.97998046875,17.0,9554.7998046875,-20830.10009765625,3.400000035762787,0.5999999865889549,-1.7000000178813934,1237.9000091552734,243.0,252.0,False,0.009597761923097897,-1.1221307847867998,0.00015532202516222837,True,12,False,10,255.0,False,,enpitsu,76561198039309853,27.0,1461.4000244140625,-4552.06005859375,82.62000274658203,-4006.4999389648438,-15716.500244140625,-2541.1000061035156,-113.00000190734863,-850.0,-611.8999862670898,255.0,0.0,False,0.22712401022044335,-2.082929054291615,-0.7754128917675805,True,174.0,False,16,2,20,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,3615.010009765625,-706.4400024414062,17.010000228881836,-2894.2001342773438,-20885.10009765625,0.7000000029802322,-0.3999999910593033,-2.800000011920929,-1007.7999877929688,255.0,103.0,,0.009593456665162856,-1.770176041012328,9.08960836171885e-05,True,251.92229654199335,True,14,14,False,,False
137,8184,264,False,False,0,7913.210208010046,-757.6099853515625,-2772.0,138.47000122070312,5167.2998046875,14607.39990234375,2520.0999450683594,5390.0,-2220.399932861328,-1420.3999328613281,0.0,-0.34318249490756375,-0.9918624028272306,-0.4470615789862188,76561198397404879,héhéhé is back,4.0,-854.6199951171875,-2829.89990234375,15.920000076293945,1328.5000610351562,19548.599853515625,-8.899999856948853,-86.40000343322754,725.9999847412109,-339.50000762939453,226.0,0.0,0.04973297848129084,1.4944180711672608,0.033828823681403594,False,236.0,False,12,10,False,,76561198343350165,N E V E K,5.0,270.0799865722656,-2991.469970703125,95.93000030517578,-7805.4998779296875,19251.700439453125,-530.9000015258789,-4333.399963378906,-1982.7000427246094,-1257.0999908447266,0.0,128.0,,0.4830181847411358,-1.0098502027960632,0.73704170348838,True,26,4,23,252.0,False,,enpitsu,76561198039309853,27.0,542.3699951171875,-3214.43994140625,17.030000686645508,2583.699951171875,14779.69970703125,5.099999904632568,0.5000000074505806,1.899999976158142,-634.0999984741211,255.0,128.0,,0.016790832387718953,1.3502042451736416,0.00016699243947815003,True,86.0,False,16,2,20,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,-176.5500030517578,-2165.989990234375,54.400001525878906,-22364.89990234375,-4063.699951171875,3506.400146484375,-158.1999969482422,709.4999694824219,473.3000183105469,255.0,147.0,,-0.014610531139980903,-2.908926693046157,-0.00023544822361879723,True,152.26925574323184,True,15,14,False,,
138,8204,264,False,False,0,6884.906172241818,-386.92999267578125,-1726.06005859375,148.1699981689453,5872.60009765625,15785.999755859375,1237.3999786376953,1153.3999633789062,-2983.5000610351562,-1387.1000671386719,0.0,-0.14233158808733368,0.3535973963879818,-2.413931471557788,76561198343350165,N E V E K,5.0,-300.9200134277344,-1591.0899658203125,71.86000061035156,-7974.1998291015625,19347.2998046875,-726.3999938964844,-4435.199890136719,2856.4999389648438,1555.0,255.0,0.0,-0.2015458312049812,2.32985140738603,-2.843672711455097,True,252.0,False,26,24,4,,76561198397404879,héhéhé is back,4.0,-453.1499938964844,-1848.02001953125,17.0,8468.699951171875,9551.400146484375,3.3000001311302185,-0.3999999910593033,-0.7999999821186066,-131.899995803833,215.0,128.0,,0.009598997675134927,0.8289611624086083,0.0001388015454489273,False,12,False,10,232.82179798362077,True,,enpitsu,76561198039309853,27.0,634.0800170898438,-2102.949951171875,27.100000381469727,-3465.10009765625,15223.00048828125,3081.6000366210938,4.300000071525574,-15.499999523162842,-1026.500015258789,255.0,128.0,,0.016765817076458075,1.8064051512486703,-0.0006663441941441546,True,76.0,False,17,2,22,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,-1652.3699951171875,-2942.14990234375,169.77999877929688,-19003.299560546875,-12955.6005859375,-153.90000343322754,4891.199951171875,2506.699981689453,-203.60000610351562,255.0,128.0,,-0.037046489771321446,-2.667996482588713,2.3724602572472753,True,147.0,False,16,15,False,,True
139,8228,265,False,False,0,5467.701264968143,124.56999969482422,-231.61000061035156,93.83999633789062,5612.5,19204.599609375,796.2999725341797,-2136.4999389648438,-902.0999908447266,-2838.5000610351562,0.0,-0.44859236231140237,2.981842668546292,-0.03181250248282511,76561198397404879,héhéhé is back,4.0,95.76000213623047,-457.25,16.979999542236328,9600.800170898438,18075.10009765625,3.4999999403953552,1.5999999642372131,-2.0000000298023224,-672.9000091552734,255.0,128.0,0.009731228732188686,1.0313134181022172,0.0003253792113911103,False,190.4696686293489,True,12,10,False,,76561198343350165,N E V E K,5.0,-1154.3699951171875,40.380001068115234,17.010000228881836,-11896.600341796875,15973.800048828125,2.0999999344348907,0.29999999329447746,-0.5999999865889549,19.800000190734863,255.0,128.0,False,0.00958059203333771,2.2134947470869055,3.716965830140344e-05,True,26,4,24,255.0,False,,enpitsu,76561198039309853,27.0,304.5400085449219,-350.3900146484375,92.36000061035156,-3745.10009765625,20238.399658203125,-911.9000244140625,-3913.800048828125,-83.80000114440918,-84.0999984741211,128.0,128.0,,-0.9731276560006786,1.624075061482144,-0.038297912526444156,True,76.0,False,18,2,22,,games5425898691,30ede34f15234a558b3594e92eb7afb6,20.0,-3319.570068359375,-3958.97998046875,15.510000228881836,-12173.299560546875,3812.3001098632812,236.70000076293945,124.89999771118164,-125.29999732971191,-2516.9000244140625,255.0,0.0,,0.00641626881135592,2.5736882703094066,0.008563619546369588,True,147.0,False,16,16,False,,
