,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
44,2885,80,False,False,0,7685.359078292979,3668.659912109375,-1042.9300537109375,180.02999877929688,25812.5,10199.099731445312,2963.3999633789062,-6.899999976158142,-124.70000267028809,-5998.599853515625,0.0,1.1976013585198853,0.29075322684049404,2.106868608271639,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,3495.530029296875,-1205.6199951171875,140.5399932861328,6347.0001220703125,21941.0009765625,2702.9998779296875,-2170.8999633789062,-2805.8999633789062,281.3999938964844,255.0,255.0,True,-0.2240177928991982,1.2355804702551207,0.3723374165714314,True,30,25,136.20937621208927,True,False,,76561198311210071,S1lva,15.0,3324.239990234375,-2764.050048828125,17.010000228881836,-6687.80029296875,-3439.89990234375,2.0999999344348907,3.700000047683716,2.0999999344348907,927.5,255.0,128.0,False,0.009525796115000684,-2.6184466383785576,-0.0001808438861288948,True,217.0,False,30,8,22,,enpitsu,76561198039309853,27.0,3696.580078125,-754.5900268554688,68.31999969482422,2341.1000061035156,-18051.600341796875,3012.7999877929688,3752.39990234375,2623.900146484375,3047.0001220703125,255.0,128.0,False,0.7890552863370398,-1.3733013396596165,-0.4927870957262363,True,13,False,14,47.0,False,,games5425898691,bf81d8692db,23.0,1495.550048828125,3470.0400390625,17.010000228881836,14008.699951171875,7815.3997802734375,2.3000000417232513,0.0,0.09999999776482582,-2023.3000183105469,255.0,0.0,,0.009586559486663036,0.4399472985805325,-2.9038324785724897e-05,True,167.0,False,18,False,18,
45,2886,80,True,False,1,6239.299033144732,-3797.429931640625,1028.969970703125,202.24000549316406,-27836.8994140625,17860.10009765625,9743.200073242188,3395.2999877929688,-1637.8999328613281,4667.799987792969,1.0,-1.2482273622332132,0.059260778802130466,1.7881073747590905,76561198039309853,enpitsu,27.0,-3716.22998046875,903.969970703125,86.08999633789062,-2401.199951171875,17692.60009765625,805.8000183105469,-3323.699951171875,-3618.2998657226562,2471.7999267578125,255.0,128.0,False,-1.1649325750017419,1.697796815518682,-1.1954441078506035,True,14,13,47.0,False,False,,bf81d8692db,games5425898691,23.0,-1495.550048828125,-3470.0400390625,17.010000228881836,-14008.699951171875,-7815.3997802734375,2.3000000417232513,-0.0,-0.09999999776482582,-2023.3000183105469,255.0,0.0,,-0.009586559486663036,-0.4399472985805325,-2.9038324785724897e-05,True,167.0,False,18,False,18,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,-3530.06005859375,1048.3900146484375,160.19000244140625,-3877.0001220703125,-18522.900390625,2162.899932861328,4344.100036621094,3118.900146484375,-1284.7999572753906,255.0,255.0,True,0.10761219699954902,-1.1522979474391992,-0.21362797769064407,True,25,False,30,133.1384599926651,True,,S1lva,76561198311210071,15.0,-3267.030029296875,2796.260009765625,17.010000228881836,7018.4002685546875,4177.0001220703125,2.0999999344348907,1.1999999731779099,0.7000000029802322,193.99999618530273,255.0,128.0,False,-0.009518861810769148,2.582570914919702,-0.0002144883836471248,True,217.0,False,30,8,22,
46,2973,83,False,False,0,10339.234496971496,-629.1400146484375,-5195.7900390625,204.10000610351562,-17962.5,-3469.89990234375,597.9999923706055,5590.10009765625,-2018.3999633789062,-821.8000030517578,0.0,-0.04529937317278813,0.3415458758157279,-2.9602578753970348,76561198311210071,S1lva,15.0,-450.6000061035156,-5267.580078125,264.510009765625,-15254.000244140625,-9871.500244140625,-4609.2999267578125,514.1999816894531,729.0000152587891,2176.999969482422,128.0,128.0,,0.10804779152704856,2.2610261246554813,-0.39071649362669786,True,32,22,150.0,False,10,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,1743.06005859375,1000.3099975585938,67.44999694824219,-10943.900146484375,-19852.7001953125,3885.4000854492188,-3.3000001311302185,-6.9999998807907104,892.2000122070312,128.0,255.0,,0.009602410949471568,-2.0204151675683075,0.0003399138354956001,True,17.0,False,32,False,26,,enpitsu,76561198039309853,27.0,1397.6300048828125,-4438.64990234375,17.049999237060547,-16976.300048828125,-2244.600067138672,2.5,0.5999999865889549,-0.3999999910593033,0.0,128.0,128.0,,0.01681634984001938,-3.010134529072871,5.2644390532634476e-05,True,14,False,14,,False,,games5425898691,bf81d8692db,23.0,-423.1700134277344,-831.0800170898438,17.010000228881836,-16800.699462890625,-15641.800537109375,1.899999976158142,0.3999999910593033,0.5000000074505806,0.0,255.0,,,0.009600743168435497,-2.3919067829366654,7.285630557250759e-05,True,75.0,False,18,False,18,
47,3236,83,False,True,1,5110.542584081451,1.8300000429153442,108.29000091552734,94.37000274658203,-151.30000114440918,26691.298828125,278.8999938964844,4722.900085449219,-769.0000152587891,-3030.7000732421875,1.0,-0.01939744776419785,0.12863805903319406,-0.19829599989346186,bf81d8692db,games5425898691,23.0,26.190000534057617,-10.6899995803833,94.27999877929688,1403.3000183105469,20341.500244140625,-136.899995803833,-5372.7001953125,16.799999475479126,1176.1000061035156,128.0,174.0,,-1.229496056894669,-1.0886158372193349,2.6116780105946864,True,4,3,31.0,False,False,,76561198039309853,enpitsu,27.0,-0.0,-3442.260009765625,17.049999237060547,-0.0,11006.400146484375,2.5999999046325684,-0.5999999865889549,-0.0,0.0,255.0,,,-0.016639900639519194,1.5707739685896973,1.858732232883196e-07,True,116.0,False,False,False,False,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,17.0,4.46999979019165,5455.27001953125,21.0,-42.800002098083496,-8957.39990234375,-355.8000183105469,0.7000000029802322,-0.0,0.0,255.0,,,-0.048932100642667224,-1.5659624214736043,-0.00019460656552346356,True,4,False,4,78.75163867909421,True,,S1lva,76561198311210071,15.0,-624.75,363.30999755859375,17.010000228881836,-17441.600341796875,-12539.89990234375,1.899999976158142,0.7000000029802322,0.7000000029802322,-63.499999046325684,255.0,128.0,,-0.00960713719434296,-0.6154084235894638,0.00010390916165573169,False,0.0,False,False,False,False,
48,3271,85,False,False,0,8419.128228785752,25.3700008392334,-3228.56005859375,101.9000015258789,11058.199462890625,21975.6005859375,6838.499755859375,5953.0999755859375,-415.60001373291016,-622.2999954223633,0.0,-0.6166459986439986,-2.3813480802264557,2.8844191675117683,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,17.0,-39.38999938964844,-3449.06005859375,63.47999954223633,3708.599853515625,22561.4990234375,2494.4000244140625,-3037.2000122070312,4565.5999755859375,-424.3000030517578,255.0,0.0,True,0.09897611879388342,1.6144534641584545,0.19036824922807435,True,6,5,3.1485074540620244,True,False,,76561198311210071,S1lva,15.0,3305.89990234375,100.20999908447266,17.010000228881836,19978.800048828125,9656.199951171875,2.3999999463558197,0.29999999329447746,0.19999999552965164,2278.9999389648438,255.0,255.0,True,0.009585830747099153,0.5462938112134645,8.028938231875985e-05,True,0.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-62.41999816894531,2666.830078125,17.049999237060547,803.8999938964844,4627.699890136719,2.5999999046325684,-0.7999999821186066,0.0,0.0,0.0,128.0,,0.017030501654621596,-1.7428529403820054,-6.029479533583889e-06,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,23.0,-131.83999633789062,-2525.52001953125,105.87000274658203,-181.39999389648438,-21421.201171875,2820.4000854492188,-2694.4000244140625,179.59999084472656,-115.69999694824219,255.0,228.0,,-0.30076738552348636,-1.651809966647576,0.007988570064418606,True,15.332455742743708,True,6,False,4,
49,3330,87,False,False,0,4964.644405873486,2287.949951171875,1330.780029296875,127.26000213623047,-18117.60009765625,9473.200073242188,10073.300170898438,-2822.9998779296875,1472.2999572753906,-5085.4998779296875,0.0,-0.9805463630533806,-2.6868998556485786,3.0141755678037607,76561198311210071,S1lva,15.0,2461.070068359375,1345.06005859375,50.790000915527344,-5230.8001708984375,-6047.0001220703125,2943.599853515625,-1269.4999694824219,2809.89990234375,1695.2000427246094,128.0,255.0,False,-0.035335005906687006,-2.1794346604966837,-0.02762980768340025,True,3,False,0.0,False,False,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,-280.19000244140625,634.4099731445312,70.8499984741211,-6311.9000244140625,20723.00048828125,-1615.2000427246094,-1452.5,-1837.1000671386719,71.10000133514404,128.0,128.0,False,-0.406771658205726,1.7701913128335485,0.355497662024412,True,0.0,False,8,False,8,,enpitsu,76561198039309853,27.0,300.4700012207031,4876.47998046875,17.049999237060547,-6073.900146484375,10810.10009765625,2.5999999046325684,-1.0999999940395355,0.3999999910593033,1048.0000305175781,255.0,128.0,False,0.01675081443581908,-0.8296193317723427,-0.0001788933713052984,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,23.0,-402.5299987792969,-5702.89013671875,29.84000015258789,-6222.9998779296875,8796.199951171875,-285.6999969482422,120.79999923706055,-181.29999160766602,-2336.999969482422,255.0,0.0,,0.03432084433032291,2.1223307922861476,0.00643783777153712,True,0.0,False,6,False,6,
50,3415,90,False,False,0,2325.846950342354,-2996.219970703125,4140.68017578125,103.5199966430664,13099.49951171875,11401.700439453125,2109.4000244140625,-4226.400146484375,-1996.199951171875,3761.9000244140625,0.0,-0.8559068350797054,-2.2695284858612212,3.0922814410178896,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,-3184.610107421875,4070.699951171875,17.010000228881836,6547.1002197265625,3520.4998779296875,0.29999999329447746,0.0,-0.19999999552965164,-2408.000030517578,255.0,0.0,,0.009545025732086952,0.4837187687793962,-1.7997990647768476e-05,True,8,8,245.60076571279956,True,False,,76561198311210071,S1lva,15.0,18.81999969482422,-63.099998474121094,117.30000305175781,-19263.199462890625,3106.0000610351562,-155.79999923706055,-913.3000183105469,-5423.599853515625,-2.5,128.0,128.0,,1.1508442324514987,-0.16574987543536987,-3.1403762606136127,False,0.0,False,6,False,3,,enpitsu,76561198039309853,27.0,-532.6400146484375,5102.509765625,17.049999237060547,-51.39999866485596,-24.800000190734863,2.5,-4.399999976158142,4.4999998807907104,5.0,255.0,128.0,False,0.016952961951409516,-2.5829157186098253,-7.055174983516494e-05,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,23.0,3480.409912109375,-3530.68994140625,17.010000228881836,9425.999755859375,18943.199462890625,0.0,-0.29999999329447746,0.0,2004.7999572753906,255.0,255.0,,0.009565544501020836,1.1854831668428962,2.288725204988392e-05,True,217.4068128165378,True,8,False,8,
51,3451,91,False,False,1,10185.67626585725,1613.97998046875,-5020.33984375,395.69000244140625,4834.100036621094,-9099.89990234375,14515.10009765625,759.5999908447266,-5865.9002685546875,1006.5000152587891,1.0,0.3062936972922834,-1.8301135600725633,-0.3921408570150537,76561198039309853,enpitsu,27.0,1594.949951171875,-4971.89013671875,240.94000244140625,14203.199462890625,3.400000035762787,2781.400146484375,487.7000045776367,-3978.2000732421875,-2299.4000244140625,128.0,0.0,False,0.7583281359634139,-2.7211199244368243,0.16539722754837038,True,2,1,33.0,False,False,,bf81d8692db,games5425898691,23.0,-3649.659912109375,531.989990234375,101.63999938964844,1166.2000274658203,-22432.80029296875,-145.2999973297119,4900.799865722656,2388.8999938964844,723.8999938964844,255.0,128.0,,0.7542962492121638,0.3346610723435019,2.4563213565046738,True,211.0,False,10,False,9,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,1925.1099853515625,-4375.259765625,177.9600067138672,-8580.900268554688,-1631.6000366210938,2592.39990234375,-1180.5000305175781,4068.0999755859375,3333.699951171875,128.0,0.0,True,0.8645968876912891,-1.2203431823007096,-0.5094140337815236,True,8,False,10,205.0,False,,S1lva,76561198311210071,15.0,2585.2099609375,-17.6299991607666,17.010000228881836,20883.798828125,5754.6002197265625,2.3999999463558197,0.7000000029802322,-0.0,-1625.2000427246094,255.0,0.0,,-0.009609665971765958,2.908824261542367,-0.00019638055988040255,True,0.0,False,6,False,4,
52,3536,94,False,False,0,2386.525320524651,-2554.929931640625,3424.35009765625,505.0899963378906,10204.000244140625,-7669.000244140625,-5086.000061035156,-2987.60009765625,2474.600067138672,-3711.199951171875,0.0,-0.521724579079683,1.9732804669202102,-0.5693668048901466,76561198311210071,S1lva,16.0,-2709.47998046875,3378.969970703125,446.04998779296875,8143.699951171875,14935.899658203125,1728.699951171875,3963.9999389648438,3425.10009765625,1674.6000671386719,0.0,0.0,True,0.0025734801896273073,0.16675764257246076,-2.5864863577095827,True,8,4,157.90390539169306,True,4,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,-851.9299926757812,3099.5,17.020000457763672,-7636.300048828125,-2795.2999877929688,1.5999999642372131,-0.29999999329447746,0.0,-3289.2001342773438,255.0,0.0,False,0.009532655959749843,-3.140368121536513,-2.1137727922172223e-05,True,130.0,False,10,False,10,,enpitsu,76561198039309853,27.0,-2970.219970703125,4323.31005859375,17.059999465942383,11010.799560546875,-1631.199951171875,6.600000262260437,0.0,12.899999618530273,2370.0999450683594,255.0,128.0,False,0.016030740668229647,-0.09492705729234514,0.00012970992239870637,True,2,False,2,33.0,False,,games5425898691,bf81d8692db,23.0,1041.449951171875,4859.0400390625,17.0,-21875.10009765625,417.2999954223633,3.3000001311302185,-2.0000000298023224,-0.19999999552965164,-145.10000228881836,255.0,158.0,,0.009567936176465744,3.102234716071854,5.450277381164493e-05,True,224.0,False,10,False,10,
53,3581,96,False,False,1,7599.346915650684,1168.77001953125,-2454.449951171875,295.0,13374.49951171875,27781.59912109375,3978.699951171875,-2216.199951171875,-5553.599853515625,-495.40000915527344,1.0,-0.8933341926251458,1.5721157770289205,-1.5771795374125963,bf81d8692db,games5425898691,23.0,1019.9299926757812,-2637.75,194.17999267578125,14754.89990234375,17388.499755859375,2988.5000610351562,676.9000244140625,1362.4000549316406,177.39999771118164,255.0,101.0,,0.6967562317982552,2.8960445587602877,0.64565252627164,True,12,11,192.67932907996638,True,False,,76561198039309853,enpitsu,27.0,866.3800048828125,-3260.489990234375,17.059999465942383,-11340.6005859375,13738.299560546875,1.7000000178813934,-0.5999999865889549,0.7999999821186066,-1718.0999755859375,255.0,0.0,False,-0.016857773384296053,0.9216373882085376,-0.00017186708476265563,True,31.0,False,2,False,2,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,791.0,-2576.889892578125,102.01000213623047,-4750.799865722656,10125.30029296875,-270.3000068664551,-5024.2999267578125,-2193.8999938964844,438.69998931884766,128.0,128.0,False,-0.6529507595415396,1.0978040599299008,-3.0405283807520123,True,11,False,12,120.62720005230237,True,,S1lva,76561198311210071,16.0,1290.9200439453125,-4970.4501953125,19.799999237060547,-6469.000244140625,-2464.9000549316406,176.90000534057617,-440.40000915527344,-255.49999237060547,-2337.4000549316406,255.0,0.0,False,0.03856646657824137,-0.3839753822358617,0.06545543662153047,True,147.0,False,8,4,4,
54,3696,100,False,False,1,1239.004835869432,2130.5400390625,5034.91015625,174.91000366210938,-1726.6000366210938,24426.0009765625,8550.999755859375,3363.800048828125,-4611.499938964844,-841.2000274658203,1.0,0.6770286958061925,2.0974922349932728,-2.825494317465777,bf81d8692db,games5425898691,23.0,2109.610107421875,4850.68017578125,96.44000244140625,-3983.800048828125,19104.69970703125,2330.500030517578,392.99999237060547,60.79999923706055,-1890.0,255.0,0.0,,0.03306306481899925,1.574464986763464,0.002418583323432538,True,14,12,141.0,False,False,,76561198039309853,enpitsu,27.0,1051.0699462890625,2842.429931640625,17.059999465942383,-2685.7000732421875,14712.7001953125,1.1999999731779099,-0.0,0.7999999821186066,0.19999999552965164,255.0,255.0,,-0.016782912540279995,1.3901811429224393,-6.60084865936478e-05,True,0.0,False,2,False,2,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,-168.6999969482422,4643.22021484375,17.010000228881836,5140.0,13440.799560546875,2.199999988079071,-2.0000000298023224,-5.199999809265137,-591.5999984741211,0.0,0.0,False,-0.009927487409234511,1.9016553859618592,-0.00021099837047418773,True,16,False,16,88.0,False,,S1lva,76561198311210071,15.0,-245.3300018310547,2692.449951171875,17.010000228881836,966.2999725341797,22532.19970703125,2.3999999463558197,-0.0,0.9000000357627869,-1828.3999633789062,255.0,0.0,,-0.009596354101951064,1.6732970107191907,-0.0001255544494826149,True,87.0,False,12,4,8,
55,3782,103,False,False,1,2805.7695231931207,3531.159912109375,4176.52978515625,96.02999877929688,-4920.4998779296875,5235.30029296875,7411.5997314453125,1063.3999633789062,1170.5000305175781,38.69999885559082,1.0,-0.4524676184989036,3.03840173400835,-0.35189497053249796,bf81d8692db,games5425898691,23.0,3601.919921875,4066.760009765625,20.209999084472656,3923.2998657226562,2603.0999755859375,3137.60009765625,413.69998931884766,-441.3999938964844,1856.0000610351562,128.0,255.0,,0.015857446832437585,2.5678245446577086,0.012663197995252548,True,15,12,141.0,False,False,,76561198039309853,enpitsu,27.0,4016.8798828125,3823.3798828125,142.8000030517578,3198.5000610351562,-9608.699951171875,999.3000030517578,2077.2000122070312,-372.79998779296875,-2173.800048828125,255.0,128.0,False,0.0769717488032903,-1.88248426589548,1.070878907818353,True,0.0,False,4,False,4,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,4016.080078125,3921.75,277.510009765625,-14.500000476837158,8.100000023841858,405.60001373291016,-1188.499984741211,-422.79998779296875,69.20000076293945,255.0,255.0,False,0.4113996551853052,1.2086720349827835,-1.5628321211925453,True,18,False,18,255.0,False,,S1lva,76561198311210071,15.0,3159.469970703125,4380.990234375,132.07000732421875,10750.999755859375,616.1000061035156,-4881.300048828125,3379.89990234375,-3821.099853515625,529.3999862670898,128.0,128.0,False,-0.19782827900662064,-2.868805576093061,-0.4576407680111048,True,87.0,False,14,6,8,
56,3845,105,False,False,0,10163.693125479514,-2456.06005859375,-4903.25,152.72999572753906,4846.600036621094,5623.800048828125,1551.199951171875,-16.59999966621399,-1632.8999328613281,-4271.700134277344,0.0,0.16415783936366876,1.3125914084122228,-2.7999285323599117,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,-2470.449951171875,-4958.41015625,17.209999084472656,6153.800048828125,3285.10009765625,-355.40000915527344,1393.3000183105469,553.4000015258789,2168.300018310547,255.0,255.0,False,0.049675359455816054,0.516872412574467,-0.09068251126344405,True,18,18,227.65314424678843,True,False,,76561198311210071,S1lva,15.0,-2852.469970703125,-5040.41015625,125.95999908447266,11813.00048828125,-2038.9999389648438,-6718.3001708984375,3375.5999755859375,-235.30000686645508,1199.800033569336,255.0,255.0,False,0.5124928004274019,-0.15099106581924676,-1.1113741418329421,True,87.0,False,14,6,8,,enpitsu,76561198039309853,27.0,-3650.719970703125,-805.2999877929688,17.049999237060547,709.4999694824219,14083.499755859375,2.5999999046325684,0.0,0.5999999865889549,0.0,255.0,0.0,True,0.016765941749200347,1.520466552517518,-5.573187346498125e-05,True,4,False,4,0.0,False,,games5425898691,bf81d8692db,23.0,-4055.5,-3797.06005859375,327.0299987792969,694.7000122070312,-3689.1000366210938,-971.8000030517578,1712.8999328613281,375.40000915527344,358.4000015258789,255.0,250.0,,0.06919634531289313,-1.3495771585462433,-1.5688468538894893,True,141.0,False,16,False,14,
57,3859,106,False,False,0,9845.834546566964,-2211.179931640625,-4617.60009765625,156.1199951171875,7989.6002197265625,11865.30029296875,5162.19970703125,157.5,-3396.199951171875,-3522.5,0.0,-0.5002851894318782,-0.8979510592723808,-2.914885005919607,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,-2204.830078125,-4625.6201171875,17.010000228881836,3607.0999145507812,4807.699890136719,2.5,-1.0000000149011612,2.199999988079071,-1323.2000732421875,0.0,0.0,False,0.00976132506578636,0.9464802449105167,-0.00018382881572948716,True,18,18,223.0,False,False,,76561198311210071,S1lva,15.0,-2313.070068359375,-4783.0,21.90999984741211,10254.49951171875,9319.7998046875,3028.2000732421875,-165.40000915527344,-37.5,367.79998779296875,255.0,128.0,False,0.007578337361571792,0.7688673959862904,0.004154190642192978,True,87.0,False,15,6,8,,enpitsu,76561198039309853,27.0,-3479.610107421875,-132.74000549316406,17.049999237060547,9131.500244140625,8975.30029296875,3.700000047683716,1.0000000149011612,0.5000000074505806,-2852.2000122070312,255.0,0.0,False,0.016759777733155068,0.6429729907532032,-4.195920184335402e-05,True,4,False,4,248.76290748196263,True,160.0,games5425898691,bf81d8692db,23.0,-3914.72998046875,-4008.179931640625,105.19999694824219,7290.7000732421875,-936.9000244140625,-7567.5,3032.7999877929688,-3226.6000366210938,2688.699951171875,255.0,255.0,,0.7848278721442248,-0.034131160726682444,-0.4355743395966581,True,125.34268370751411,True,16,False,14,
58,3904,108,False,False,0,7840.8340306461605,-930.0700073242188,-2700.760009765625,118.47000122070312,5280.30029296875,19265.699462890625,-290.6999969482422,-1387.5999450683594,59.80000019073486,-5837.0001220703125,0.0,-0.17526299719723926,-2.809539276085478,-1.7628143595751429,76561198311210071,S1lva,15.0,-922.2100219726562,-2911.5400390625,17.010000228881836,-1342.1000671386719,10220.2001953125,-0.19999999552965164,2.0999999344348907,-6.000000238418579,1705.8999633789062,255.0,128.0,,0.009603375031730416,1.756489761571073,-2.527868872081357e-05,True,16,10,71.26118717398694,True,6,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,-277.92999267578125,-2629.389892578125,56.22999954223633,13350.799560546875,10383.499755859375,-420.8000183105469,-806.5000152587891,-1356.3999938964844,-350.8000183105469,,,,-0.4631427648893036,-2.3632508947051774,-1.074909750182633,True,255.0,False,18,4,18,,enpitsu,76561198039309853,27.0,-993.3499755859375,-1283.52001953125,17.049999237060547,12494.200439453125,-19095.30029296875,2.7000001072883606,0.29999999329447746,0.3999999910593033,-1365.2999877929688,128.0,128.0,,0.016794121450608716,-1.0135993044738623,-0.0002590806568033316,True,4,False,6,119.38218507459088,True,,games5425898691,bf81d8692db,23.0,-1500.010009765625,-2366.169921875,16.989999771118164,22552.19970703125,4515.899963378906,3.100000023841858,-1.0000000149011612,0.0,-1579.7999572753906,255.0,0.0,,0.009591168493799892,0.1559671388420325,-0.00010009553765463992,True,20.68898923935429,True,16,False,14,
59,3909,108,False,False,1,2759.368235334008,774.0,2383.330078125,115.52999877929688,-32617.099609375,-2983.599853515625,4754.800109863281,2890.7000732421875,-501.3999938964844,5233.699951171875,1.0,0.12034274662221608,-2.6525638180759126,-1.4692268703952491,bf81d8692db,games5425898691,23.0,1024.510009765625,2331.050048828125,46.0,-22739.09912109375,-308.8999938964844,3440.1998901367188,-15.299999713897705,-415.2000045776367,-360.6999969482422,255.0,110.0,,-0.01824090040671697,0.03648442224561709,0.000471191429855806,True,18,14,21.0,False,False,,76561198039309853,enpitsu,27.0,808.3599853515625,1633.6099853515625,54.97999954223633,-9799.000244140625,20501.0009765625,3562.0001220703125,-0.7000000029802322,-1.0000000149011612,-1356.0000610351562,255.0,0.0,,-0.01697331144218534,1.2870385942565044,-7.260133010291548e-05,True,111.67295462854446,True,6,False,5,,brunozzzZ_,51c1771d3b234feab856731bf9ed6d83,16.0,46.029998779296875,2454.280029296875,40.9900016784668,-13212.099609375,-9214.7998046875,-1550.7000732421875,3652.7999877929688,2316.3999938964844,-2077.100067138672,,,,0.38645066398246103,2.7083693949622796,-0.5906213857376179,True,18,4,18,255.0,False,,S1lva,76561198311210071,15.0,955.1699829101562,2715.85009765625,17.020000457763672,1680.5000305175781,-12239.49951171875,-50.10000228881836,-206.8000030517578,415.9000015258789,-1478.5000610351562,255.0,0.0,,-0.015298514780387809,-1.7036314619211286,0.01566838572881013,True,55.60652040409784,True,16,6,10,
60,4067,114,False,False,0,7164.329558990636,1956.719970703125,-1431.8800048828125,661.6900024414062,496.19998931884766,19593.800048828125,10817.099609375,1636.6000366210938,5245.7000732421875,-816.5000152587891,0.0,-0.6848727315026415,-0.8994665387668055,-1.4769928054595172,76561198311210071,S1lva,15.0,1943.2099609375,-1546.5799560546875,479.2799987792969,151.99999809265137,20501.69921875,4940.5999755859375,758.7000274658203,-1367.2000122070312,344.3000030517578,128.0,128.0,False,-0.8781628901257618,0.7754446695505491,0.49125924744698146,True,20,12,95.2061074651697,True,7,,51c1771d3b234feab856731bf9ed6d83,brunozzzZ_,16.0,3768.860107421875,346.80999755859375,16.979999542236328,-485.9000015258789,10867.80029296875,3.700000047683716,-0.7999999821186066,-0.9000000357627869,-2166.999969482422,255.0,0.0,False,0.009492317668261127,1.5916914502961337,-7.631162682588584e-05,True,67.58990974323726,True,22,4,20,,enpitsu,76561198039309853,27.0,-127.61000061035156,-744.6699829101562,17.030000686645508,455.49999237060547,22889.29931640625,5.099999904632568,0.0,0.0,0.0,255.0,128.0,False,0.01678568754428937,1.550899342221364,-6.83100569579981e-06,True,6,False,6,31.0,False,,games5425898691,bf81d8692db,23.0,1225.1199951171875,3226.739990234375,17.020000457763672,-8566.199951171875,-15528.800048828125,1.0000000149011612,0.19999999552965164,0.0,1975.5000305175781,255.0,255.0,,0.009564544628091696,-2.0027997850471344,1.806304534994059e-05,True,255.0,False,18,False,16,
