,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
105,5009,157,False,False,0,10134.986525246411,-1388.5699462890625,-4983.009765625,268.7200012207031,-20141.800537109375,-5211.099853515625,4756.600036621094,-2537.899932861328,459.50000762939453,-5417.2998046875,0.0,-0.07798464536346522,-2.509663208754134,0.14457130932610837,76561198039309853,enpitsu,26.0,-1295.9300537109375,-4911.72021484375,218.99000549316406,-3565.5999755859375,-18494.7998046875,-323.8999938964844,1675.3999328613281,-4308.500061035156,2979.8001098632812,255.0,0.0,False,0.38033606054396485,-1.3401077799455574,1.225701391993273,True,8,7,False,173.0,False,,bf81d8692db,games5425898691,20.0,1019.8400268554688,-3558.090087890625,16.809999465942383,-1042.0999908447266,-18711.800537109375,47.199997901916504,-20.199999809265137,4.099999964237213,-1797.2999572753906,255.0,0.0,,0.010761395614053279,-1.674133120473466,9.284969749995943e-05,True,False,31.0,False,22,24,,DaigoShigueno06,b8a489d3a8b,19.0,-1584.1099853515625,-3253.52001953125,17.010000228881836,-431.3999938964844,-4578.500061035156,3.0000001192092896,-0.3999999910593033,-0.09999999776482582,-1823.800048828125,170.0,0.0,,0.009613344497358838,-1.613100582292955,-8.890600370780596e-05,True,10,False,0.0,False,10,,Nezhaq,b20343a1a6b,16.0,-2880.610107421875,-1428.1400146484375,17.020000457763672,6783.599853515625,-9405.399780273438,1.5999999642372131,-0.09999999776482582,0.29999999329447746,-1831.300048828125,255.0,0.0,,0.009549259898718968,-0.953992513917271,-0.0002408833878538083,True,0.0,False,32,26,False,
106,5127,161,False,False,0,7795.272117768902,-3903.179931640625,-2051.8798828125,126.37000274658203,-5638.2000732421875,25690.90087890625,5926.400146484375,3045.1998901367188,2256.7999267578125,870.8999633789062,0.0,-0.23381404032109238,-2.3448434410165246,2.924085328386886,76561198039309853,enpitsu,26.0,-3885.820068359375,-2228.3701171875,22.670000076293945,-5885.4998779296875,19496.600341796875,1264.000015258789,-1161.1000061035156,2423.2000732421875,-2713.3999633789062,255.0,0.0,,-0.039713687010487914,1.7691065681246028,0.19903934615852342,True,8,8,False,0.0,False,,bf81d8692db,games5425898691,21.0,-1178.5899658203125,-2989.5400390625,17.010000228881836,-9280.999755859375,10512.19970703125,2.7000001072883606,1.899999976158142,-2.199999988079071,623.3000183105469,255.0,128.0,,0.009574339613826942,2.3288821300634477,-3.809654252387278e-05,True,False,61.0,False,22,24,,DaigoShigueno06,b8a489d3a8b,18.0,-3072.77001953125,-1106.550048828125,17.010000228881836,-6062.1002197265625,12656.300048828125,0.0,-2.0000000298023224,4.4999998807907104,-687.7999877929688,255.0,128.0,False,0.009580145702457566,1.9784794895447682,8.719217061675053e-05,True,10,False,242.47466680824115,True,10,,Nezhaq,b20343a1a6b,16.0,-3259.510009765625,2255.699951171875,16.5,1694.4000244140625,22169.7998046875,99.39999580383301,11.59999966621399,-10.199999809265137,1556.7999267578125,255.0,255.0,,0.010277449730149367,1.5275595389387633,0.0009758923722309274,,,False,34,28,False,
107,5210,164,False,False,0,2774.8402330629847,-3550.9599609375,4333.2001953125,286.7900085449219,11532.60009765625,23248.40087890625,11578.00048828125,3478.0999755859375,4741.300048828125,-1192.6000213623047,0.0,-0.27862755729916255,2.771415194986619,1.272581641498121,76561198039309853,enpitsu,26.0,-3617.139892578125,4166.830078125,145.1699981689453,-5211.400146484375,20420.699462890625,2905.2999877929688,247.60000228881836,3725.4000854492188,-4001.4999389648438,128.0,0.0,,-0.09957830716459735,1.8075742005180864,0.06394396327312925,True,12,11,False,0.0,False,,bf81d8692db,games5425898691,21.0,-1825.1700439453125,1586.6199951171875,17.010000228881836,13478.399658203125,10480.10009765625,2.8999999165534973,-0.3999999910593033,0.0,-1977.7999877929688,255.0,0.0,,0.009568192341245058,0.5909889891145909,4.2251047310393287e-05,True,False,153.0,False,24,26,,DaigoShigueno06,b8a489d3a8b,18.0,-2328.179931640625,4221.27001953125,17.010000228881836,14556.099853515625,13071.500244140625,2.7000001072883606,3.400000035762787,2.8999999165534973,-1232.7999877929688,221.0,128.0,False,0.009591220713650267,0.6632124882596867,3.311264791092785e-05,True,10,False,219.0,False,10,,Nezhaq,b20343a1a6b,16.0,-3211.56005859375,4828.919921875,275.94000244140625,-8283.499755859375,-7877.5,2994.89990234375,1496.7999267578125,-707.6999664306641,665.4000091552734,255.0,255.0,False,-0.29135850738632635,-2.375139075016595,-1.5555042968786619,True,215.0,False,34,28,False,
108,5341,169,False,False,0,4525.337603731579,3270.52001953125,3373.989990234375,230.42999267578125,-18651.300048828125,9742.80029296875,10321.199951171875,4022.9998779296875,-2790.0,3468.5000610351562,0.0,0.16879386953738018,0.6189198792106201,2.8790552674162995,bf81d8692db,games5425898691,21.0,3428.47998046875,3145.469970703125,120.62000274658203,-3996.400146484375,13956.400146484375,5224.2999267578125,-691.9999694824219,-239.50000762939453,506.6999816894531,255.0,128.0,,0.16417742618188977,2.012116968468685,0.00715212893409345,True,28,24,4,175.0,False,,76561198039309853,enpitsu,26.0,265.9800109863281,1351.449951171875,17.049999237060547,-4806.300048828125,-13244.200439453125,3.100000023841858,0.29999999329447746,0.5999999865889549,-2.3000000417232513,255.0,128.0,False,0.016759765259380704,-1.919264557179864,6.352206501352288e-05,True,False,92.0,False,12,12,,DaigoShigueno06,b8a489d3a8b,19.0,2944.610107421875,3941.2900390625,17.010000228881836,-5454.2999267578125,-10514.89990234375,2.8999999165534973,0.0,0.0,-2355.2999877929688,229.0,0.0,False,0.009554776713053775,-2.1129592423843437,-1.067935645738007e-05,True,10,False,255.0,False,10,,Nezhaq,b20343a1a6b,16.0,-1871.949951171875,3159.97998046875,17.020000457763672,6082.1002197265625,12593.900146484375,1.4000000059604645,0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,False,0.009564322881146023,1.1208824571109812,-6.758923488198022e-05,True,215.0,False,36,30,False,
109,5427,172,True,True,0,965.1997286386888,-1484.6099853515625,4375.0498046875,133.97999572753906,20326.700439453125,19497.099609375,-12335.0,-4042.2000122070312,4420.400085449219,-345.40000915527344,0.0,0.7919493950933187,-3.0960558302298975,1.5370303624894355,76561198039309853,enpitsu,26.0,-1673.9200439453125,4205.7099609375,197.94000244140625,11806.199951171875,19682.099609375,1491.3999938964844,1906.6999816894531,5142.5,-411.19998931884766,255.0,0.0,,0.031115238482370966,1.185867180948818,0.5979138119536992,True,14,13,False,43.0,False,,bf81d8692db,games5425898691,20.0,2992.31005859375,3782.780029296875,17.010000228881836,-4678.900146484375,-11535.899658203125,2.800000011920929,0.0,-0.19999999552965164,-1898.0999755859375,255.0,10.0,,0.009552650943994939,-1.9857794960885276,-0.00013984166942770473,True,4,175.0,False,24,28,,DaigoShigueno06,b8a489d3a8b,18.0,-294.0299987792969,4990.18994140625,17.010000228881836,-10552.900390625,-3859.89990234375,2.800000011920929,8.399999737739563,3.400000035762787,327.40001678466797,128.0,26.0,,0.009634542100056579,-2.7243159996613806,-0.00016042943914646587,True,10,False,255.0,False,10,,Nezhaq,b20343a1a6b,16.0,-1926.47998046875,4412.83984375,21.989999771118164,-1663.9999389648438,-2462.2999572753906,2999.2001342773438,-0.29999999329447746,-2.3000000417232513,997.0999908447266,128.0,255.0,,0.009590503823564482,-2.2523279433581878,0.0001771615299551475,True,215.0,False,37,30,False,
110,5698,173,False,False,0,5270.951889213872,52.439998626708984,-44.91999816894531,103.5199966430664,15944.3994140625,14847.60009765625,4953.2000732421875,5743.4002685546875,316.9000053405762,-1706.4999389648438,0.0,-0.08434146143899447,0.2416973170360272,0.20699111182460866,bf81d8692db,games5425898691,20.0,-26.06999969482422,-154.55999755859375,94.0999984741211,3697.9998779296875,18943.399658203125,-390.0,-3949.5999145507812,1571.300048828125,-3490.0,128.0,133.0,,1.4709622222806868,1.4800375070478298,0.2715258729148851,True,4,3,False,0.0,False,,76561198039309853,enpitsu,26.0,13.529999732971191,-3478.2900390625,17.049999237060547,-855.0,10625.30029296875,3.1999999284744263,-0.19999999552965164,0.5000000074505806,0.0,255.0,128.0,False,0.016670587135088743,1.651123690174393,-4.789846545798922e-05,True,False,116.0,False,False,False,,DaigoShigueno06,b8a489d3a8b,18.0,25.469999313354492,1731.510009765625,17.010000228881836,952.3999786376953,-13943.399658203125,2.7000001072883606,0.09999999776482582,0.0,0.0,255.0,128.0,,0.00955766981131979,-1.5025715131060855,-2.0944914851760367e-06,True,False,False,116.0,False,False,,Nezhaq,b20343a1a6b,16.0,-156.5500030517578,-6.690000057220459,104.9800033569336,-10847.39990234375,-17850.6005859375,-63.80000114440918,4419.2999267578125,3196.7999267578125,707.0999908447266,255.0,255.0,,0.1792506895683375,-2.5640785646602753,-2.1889695088322907,True,0.0,False,4,3,False,
111,5867,179,False,True,0,2662.1302612237905,1711.6800537109375,4604.330078125,271.0400085449219,-20784.7998046875,6583.3001708984375,-4082.9000854492188,3064.7000122070312,1379.4999694824219,1471.0000610351562,0.0,1.0120199259624816,-2.9469716479151136,1.7580234501685714,76561198039309853,enpitsu,26.0,1871.3900146484375,4540.3701171875,226.8699951171875,-14481.8994140625,7726.400146484375,-1127.300033569336,-944.4999694824219,-5418.0999755859375,35.0,255.0,255.0,,0.5337563723950749,2.2410242693703166,-0.592995990304802,True,2,1,False,23.0,False,,bf81d8692db,games5425898691,20.0,2346.639892578125,-5068.10009765625,69.1500015258789,-16581.500244140625,-1161.3999938964844,1693.9999389648438,-1670.5000305175781,-1758.9999389648438,-1136.6000366210938,255.0,0.0,,-0.061915995929877676,-3.0765177990678656,0.8874802263810153,True,False,245.75061499431567,True,6,6,,DaigoShigueno06,b8a489d3a8b,18.0,913.5399780273438,5103.75,318.4599914550781,-5525.30029296875,194.0999984741211,-5143.0999755859375,320.49999237060547,-87.89999961853027,-521.5999984741211,255.0,128.0,,0.7008387818252806,3.1017600598987296,-1.5794270163714808,True,False,False,255.0,False,False,,Nezhaq,b20343a1a6b,16.0,1129.31005859375,4425.14990234375,157.17999267578125,16826.099853515625,15424.3994140625,2124.7000122070312,-1896.300048828125,-1004.3000030517578,1733.3000183105469,255.0,255.0,,0.010951188096853701,0.55811251947404,-0.01634162369362381,True,143.0,False,8,7,False,
112,5870,179,False,False,1,10104.244904881842,-1548.0999755859375,-4664.18994140625,234.77999877929688,-11324.7998046875,-1790.5000305175781,1108.0999755859375,-1761.9999694824219,966.9999694824219,-5653.3001708984375,1.0,-0.9337195938264847,-2.7473135240115467,1.1677626271714403,b20343a1a6b,Nezhaq,16.0,-1418.9300537109375,-4696.1201171875,180.63999938964844,-13619.200439453125,-15706.99951171875,-365.0,3663.9999389648438,3304.2999267578125,2430.2000427246094,128.0,128.0,,-0.07674698173911268,-0.7141180332523237,-1.335702741721636,True,8,7,False,143.0,False,,b8a489d3a8b,DaigoShigueno06,18.0,-815.4400024414062,-5117.6298828125,220.1999969482422,5588.800048828125,-1178.6000061035156,-6124.000244140625,-471.30001068115234,164.3000030517578,-1775.8999633789062,255.0,55.0,,-0.7488974380204947,-2.755855465027631,-1.7194826437308621,True,False,255.0,False,False,False,,enpitsu,76561198039309853,26.0,-1750.0,-4605.81005859375,218.5399932861328,14588.599853515625,-7873.900146484375,-320.8000183105469,-158.59999656677246,5462.5,620.9999847412109,255.0,255.0,,-0.826853338011501,-1.8329968749596273,-1.2931668361282,True,1,False,23.0,False,2,,games5425898691,bf81d8692db,20.0,-2190.110107421875,5069.919921875,73.3499984741211,17421.800537109375,-589.1999816894531,-532.0999908447266,-203.29999923706055,1312.8999328613281,-1358.699951171875,255.0,0.0,,-0.07208715037810767,-3.0898432179806914,0.9551621587474167,True,236.34681294041292,True,6,6,False,
113,5872,179,False,False,0,2433.509893917978,1494.5799560546875,4684.919921875,233.19000244140625,-19795.699462890625,1830.5999755859375,-574.7999954223633,-1893.3000183105469,1386.0000610351562,5522.1002197265625,0.0,0.9210756802413803,2.536808634883052,1.0958274634826062,76561198039309853,enpitsu,26.0,1641.5400390625,4669.7001953125,218.3699951171875,-11402.099609375,7330.8001708984375,90.29999732971191,658.4999847412109,-3568.599853515625,-3564.1000366210938,255.0,255.0,,0.80196878517243,1.3095363289541304,-1.8148222950012727,True,2,1,False,23.0,False,,bf81d8692db,games5425898691,20.0,2042.780029296875,-5057.5498046875,60.529998779296875,-17841.800537109375,2276.4999389648438,-2260.8999633789062,2433.699951171875,-1024.1000366210938,-1436.3999938964844,255.0,0.0,,0.16375557368873753,2.9636836273107265,0.8368016188898425,True,False,230.08467076927099,True,6,6,,DaigoShigueno06,b8a489d3a8b,18.0,815.4400024414062,5117.6298828125,220.1999969482422,-5588.800048828125,1178.6000061035156,-6124.000244140625,471.30001068115234,-164.3000030517578,-1775.8999633789062,255.0,55.0,,0.7488974380204947,2.755855465027631,-1.7194826437308621,True,False,False,255.0,False,False,,Nezhaq,b20343a1a6b,16.0,1418.9300537109375,4696.1201171875,180.63999938964844,13619.200439453125,15706.99951171875,-365.0,-3663.9999389648438,-3304.2999267578125,2430.2000427246094,128.0,128.0,,0.07674698173911268,0.7141180332523237,-1.335702741721636,True,143.0,False,8,7,False,
114,5964,183,False,False,1,10076.976140051867,3251.830078125,-4657.72998046875,282.739990234375,5291.199951171875,15271.99951171875,15490.999755859375,-5018.500061035156,-3186.6000366210938,-811.9000244140625,1.0,-0.2689544861482206,-2.3346541985080203,-2.632853913004517,b8a489d3a8b,DaigoShigueno06,18.0,3240.64990234375,-4733.41015625,108.45999908447266,14246.400146484375,-1874.4999694824219,13688.199462890625,-3211.199951171875,-4462.300109863281,157.39999771118164,255.0,4.0,,0.8378733273993365,-2.9715760708785623,-0.48538704050867554,True,False,False,False,86.72935057968228,True,,b20343a1a6b,Nezhaq,16.0,-2298.489990234375,-4430.64990234375,17.020000457763672,11629.300537109375,3284.1000366210938,1.5999999642372131,1.7000000178813934,0.5000000074505806,1360.5000305175781,255.0,255.0,,-0.009538393352554372,2.8821744417039414,0.0003247565621151739,True,False,143.0,False,8,8,,enpitsu,76561198039309853,26.0,140.6699981689453,-5687.9599609375,29.68000030517578,7483.800048828125,8059.4000244140625,-262.5,-7.5,66.79999828338623,2364.199981689453,255.0,255.0,False,-0.04340161380076558,2.264940270521817,-0.02134097781034135,True,2,False,23.0,False,2,,games5425898691,bf81d8692db,20.0,3540.679931640625,1757.43994140625,17.0,7915.999755859375,-2157.2000122070312,3.8999998569488525,-2.5999999046325684,0.29999999329447746,-450.49999237060547,255.0,63.0,,-0.009539923110047326,-2.8872999424698245,-3.9343475337943695e-05,True,164.0,False,6,6,False,
115,6058,186,False,False,1,6016.346093283307,3015.800048828125,-490.5299987792969,261.19000244140625,65.99999904632568,25057.900390625,-5902.8997802734375,1187.5,2590.4000854492188,-5280.0,1.0,1.484893638229385,-2.557946916747973,-3.091173318525142,b8a489d3a8b,DaigoShigueno06,18.0,2999.639892578125,-653.1199951171875,175.13999938964844,-6190.5999755859375,22138.20068359375,757.3999786376953,-4022.3001098632812,-154.89999771118164,3747.7999877929688,255.0,30.0,,0.31090428624734867,0.837548952303808,0.732906517603653,True,4,3,False,45.0,False,,b20343a1a6b,Nezhaq,16.0,903.3499755859375,-3247.909912109375,17.020000457763672,4505.5999755859375,12664.300537109375,1.5999999642372131,-0.19999999552965164,-0.7000000029802322,1832.5999450683594,255.0,239.0,,-0.009577826144400564,1.8920266290906687,0.000249126270555614,True,False,204.0,False,8,8,,enpitsu,76561198039309853,26.0,-67.08000183105469,3.5899999141693115,17.059999465942383,113.59999656677246,19378.1005859375,2.0000000298023224,0.3999999910593033,-0.0,-0.09999999776482582,255.0,128.0,False,-0.01681558691313422,1.5766833293882667,3.909432990159474e-06,True,4,False,92.0,False,4,,games5425898691,bf81d8692db,21.0,3003.10009765625,2659.110107421875,17.010000228881836,-6668.499755859375,5782.19970703125,2.8999999165534973,-0.09999999776482582,0.09999999776482582,-2466.999969482422,255.0,8.0,,-0.009538080572034662,0.7541861014985389,1.1518956567136301e-05,True,195.0,False,8,8,False,
116,6110,188,False,False,0,8786.606506870718,-3087.669921875,-3368.8798828125,146.0,1416.6000366210938,4630.7000732421875,6054.4000244140625,5590.8001708984375,508.6000061035156,-2117.5,0.0,0.6126951929368797,-2.8357648600583625,-2.162668848252676,bf81d8692db,games5425898691,21.0,-3103.679931640625,-3510.239990234375,99.88999938964844,-5478.4002685546875,6718.2000732421875,2179.199981689453,-5480.10009765625,230.0,-406.50001525878906,255.0,56.0,,0.6380010375667949,2.4125942418305106,0.5737164589854172,True,10,9,False,195.0,False,,76561198039309853,enpitsu,26.0,6.840000152587891,-3552.669921875,17.059999465942383,513.6000061035156,-19242.099609375,1.899999976158142,-0.19999999552965164,5.299999713897705,743.0000305175781,255.0,0.0,True,0.016793600265092565,-1.5051273068068671,9.621982679999247e-06,True,False,153.0,False,4,4,,DaigoShigueno06,b8a489d3a8b,18.0,-2795.10009765625,-3292.7099609375,45.4900016784668,-15979.7998046875,-16183.00048828125,3095.0,-662.5,-1084.000015258789,-1732.7000427246094,255.0,25.0,,0.01878938621678962,-2.488912138484309,0.025046832268009564,True,4,False,12.0,False,6,,Nezhaq,b20343a1a6b,16.0,-2023.6500244140625,1646.0699462890625,17.020000457763672,-10726.700439453125,-8084.1998291015625,1.5999999642372131,0.5000000074505806,0.19999999552965164,2241.1000061035156,255.0,255.0,,0.00956423559355006,-2.42979917607244,5.017787549461211e-05,True,204.0,False,8,8,False,
117,6163,190,False,False,0,7883.553011155332,-2801.590087890625,-2509.780029296875,109.06999969482422,19180.699462890625,4577.5,1842.5,-865.1000213623047,-584.1999816894531,5908.4002685546875,0.0,-0.05041251842397834,-1.9728304033741524,-1.221174812828139,bf81d8692db,games5425898691,21.0,-2963.860107421875,-2541.3798828125,15.75,12034.3994140625,-5810.30029296875,-359.7999954223633,-1486.1000061035156,1248.8999938964844,48.80000114440918,255.0,30.0,,0.021272051034465094,-0.4777233897708643,-0.049833597011768,True,10,10,False,153.71796118059467,True,,76561198039309853,enpitsu,26.0,-2152.81005859375,-3573.919921875,64.18000030517578,-12090.10009765625,19209.200439453125,3719.2001342773438,0.0,0.0,-13.799999952316284,128.0,128.0,False,0.016805635805723657,2.1294887195809618,1.859456063471323e-05,True,False,128.0,False,4,6,,DaigoShigueno06,b8a489d3a8b,18.0,-3213.85009765625,-4121.97998046875,16.950000762939453,11135.400390625,4824.200134277344,21.30000114440918,-33.80000114440918,17.59999990463257,1692.5,255.0,255.0,False,0.007842943688227582,0.40472817570507746,0.0015265556289071694,True,6,False,255.0,False,6,40.0,Nezhaq,b20343a1a6b,16.0,-2856.10009765625,-1725.2900390625,19.459999084472656,700.1000213623047,-22803.30078125,2918.2998657226562,0.0,-7.900000214576721,-741.9000244140625,255.0,188.0,,0.009605054905662,-1.5771725255026274,-0.0001374356940038372,True,82.73440845038301,True,9,8,False,
118,6211,192,False,False,0,7004.460086383584,279.0799865722656,-1765.18994140625,93.13999938964844,14908.499755859375,3671.7999267578125,0.0,-1502.2999572753906,5123.699951171875,2736.7001342773438,0.0,0.39138362169098534,2.29615934795986,-0.8161483662976232,bf81d8692db,games5425898691,21.0,302.29998779296875,-1945.0899658203125,16.989999771118164,14783.499755859375,16703.699951171875,5.199999809265137,-0.5999999865889549,-0.7999999821186066,1405.0999450683594,255.0,205.0,,0.009598885788379183,0.8889416293752055,0.00010788474117572786,True,10,10,False,58.0,False,,76561198039309853,enpitsu,26.0,-998.3599853515625,-3300.14990234375,15.90999984741211,10009.199829101562,849.1000366210938,134.7000026702881,-31.099998950958252,31.500000953674316,-2526.699981689453,255.0,0.0,False,0.016563472284685327,0.13346318235562407,0.0006149371800035802,True,False,147.0,False,6,6,,DaigoShigueno06,b8a489d3a8b,19.0,-2222.219970703125,-1472.25,15.710000038146973,4530.5999755859375,20225.2001953125,-155.10000228881836,-174.3000030517578,-123.69999885559082,-155.9000015258789,255.0,128.0,False,0.009338351724052554,1.3477820255168236,-0.0012759524098293262,True,8,False,226.8229677728427,True,8,,Nezhaq,b20343a1a6b,16.0,-3694.6298828125,-1489.8399658203125,16.770000457763672,1308.9999389648438,5384.2999267578125,45.70000171661377,14.500000476837158,-36.19999885559082,2313.9999389648438,255.0,255.0,,0.011221191804461983,1.2343754923062769,0.0013679394706846196,True,66.0,False,10,10,False,
119,6288,194,False,False,0,4382.916337715037,2374.659912109375,2222.340087890625,93.1500015258789,5957.9998779296875,10874.200439453125,-29.800000190734863,-5025.299987792969,2961.400146484375,1405.5999755859375,0.0,-0.6341505488091101,1.5124046253529055,-2.7666220526539798,bf81d8692db,games5425898691,21.0,2148.389892578125,2144.840087890625,16.989999771118164,20427.7001953125,3511.4999389648438,5.299999713897705,-1.1999999731779099,-0.09999999776482582,1514.1999816894531,255.0,255.0,,0.009591243559117947,0.19154791936937174,0.0002981525210616132,True,10,10,False,0.0,False,,76561198039309853,enpitsu,26.0,3353.659912109375,-3833.929931640625,17.059999465942383,6489.6002197265625,18080.699462890625,2.5,0.0,0.0,2064.7000122070312,255.0,128.0,False,0.01676670322659849,1.302470729455067,-7.35259748334756e-06,True,False,255.0,False,6,6,,DaigoShigueno06,b8a489d3a8b,18.0,1095.7099609375,3211.659912109375,16.989999771118164,21971.298828125,6232.39990234375,5.099999904632568,-0.3999999910593033,0.0,-11.90000057220459,255.0,128.0,False,0.009584380575453893,0.2748760288242641,4.576514794230827e-05,True,8,False,255.0,False,8,,Nezhaq,b20343a1a6b,16.0,-2317.3701171875,2592.93994140625,16.709999084472656,13591.300048828125,15590.400390625,69.20000076293945,3.4999999403953552,18.899999856948853,-38.59999895095825,255.0,128.0,,0.00897268342266413,0.8456769999912174,-0.0011269913393637673,True,255.0,False,12,12,False,
120,6336,196,False,False,1,10494.972266354263,-3555.489990234375,-4364.14013671875,1067.72998046875,-950.5999755859375,4932.900085449219,11025.400390625,1810.5999755859375,-5336.199951171875,2060.500030517578,1.0,1.3335274160532111,1.2138805056954276,0.05883563986866969,b8a489d3a8b,DaigoShigueno06,18.0,-3479.39990234375,-4469.39013671875,976.1699829101562,3517.9998779296875,2258.000030517578,12893.599853515625,2025.5999755859375,2452.7000427246094,-619.3000030517578,128.0,128.0,False,1.4171294848346747,-2.760582422128204,-1.9834746365859104,True,10,8,False,255.0,False,,b20343a1a6b,Nezhaq,16.0,92.05999755859375,-4749.58984375,17.010000228881836,-6245.4998779296875,-4486.7999267578125,2.8999999165534973,-1.899999976158142,-0.7999999821186066,-1738.0999755859375,242.0,87.0,,-0.00955993162311909,-0.6403865978030928,-0.00029126054139765647,True,False,255.0,False,12,12,,enpitsu,76561198039309853,26.0,-2580.75,910.2100219726562,17.059999465942383,12567.7001953125,-12630.400390625,2.3000000417232513,-0.5000000074505806,1.0000000149011612,1908.5000610351562,255.0,128.0,False,-0.016753397069377264,-2.4109629402209576,0.00011323061426531494,True,6,False,255.0,False,6,,games5425898691,bf81d8692db,21.0,-3502.679931640625,-4487.240234375,127.47000122070312,277.90000915527344,-10308.199462890625,11043.299560546875,-4538.399963378906,3034.4000244140625,-666.8000030517578,255.0,18.0,,0.868123311315633,-1.5620165718000485,-0.6139125611719454,True,0.0,False,10,10,False,
121,6411,199,False,False,1,8434.226897183027,-3143.5,-2263.9599609375,550.0599975585938,-23591.4990234375,24974.599609375,-815.0,4084.5001220703125,-861.5000152587891,1849.4000244140625,1.0,-1.1299798161767987,-1.7206518265524335,-0.16986700141720618,b20343a1a6b,Nezhaq,15.0,-2966.469970703125,-2399.9599609375,447.4200134277344,-15780.0,16527.7001953125,2586.199951171875,-1953.0000305175781,-1428.3000183105469,459.39998626708984,255.0,23.0,,0.6323366427981709,-0.0552988088703375,-0.5512170754363963,True,14,13,False,115.0,False,,b8a489d3a8b,DaigoShigueno06,19.0,-3971.3701171875,-2945.81005859375,59.880001068115234,3742.39990234375,-2023.3000183105469,-2592.0999145507812,183.50000381469727,-2206.999969482422,-999.1000366210938,255.0,128.0,,-0.3956871818693486,-2.277670546526603,-0.43778162072587085,True,False,255.0,False,10,10,,enpitsu,76561198039309853,26.0,-2962.090087890625,-1835.8199462890625,305.0400085449219,-10078.900146484375,-15017.099609375,3045.0,-272.8000068664551,105.60000419616699,-194.89999771118164,255.0,128.0,False,0.6065566963585167,-0.719255749090181,0.11568843575983856,True,7,False,171.67764288635664,True,8,,games5425898691,bf81d8692db,21.0,-3909.10009765625,-2112.469970703125,29.06999969482422,2986.6000366210938,16173.00048828125,-944.5999908447266,531.5000152587891,-1408.2000732421875,32.89999961853027,255.0,128.0,,-0.06584160617534979,1.7503965788801177,0.29387287205054263,False,,False,10,10,False,
