,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
109,6951,219,False,True,1,1842.1081270787597,1852.739990234375,3565.830078125,132.74000549316406,-14654.200439453125,8368.699951171875,656.2000274658203,-2811.7001342773438,2842.6998901367188,-2029.6000671386719,1.0,-0.43161649298443017,1.6290639598950727,-1.9591487523716584,2535471263675040,T1Anders7,10.0,1963.969970703125,3507.9599609375,16.40999984741211,-14139.69970703125,4250.10009765625,-134.79999542236328,-784.0000152587891,-340.8000183105469,57.199997901916504,255.0,128.0,,-0.029516265296892247,0.27561717125149615,0.014061313413978392,True,120.33239549718877,True,28,False,10,,2535435908546018,abarneswills3,10.0,575.97998046875,901.6300048828125,17.010000228881836,-4901.600036621094,17881.300048828125,2.0000000298023224,0.5999999865889549,-2.3999999463558197,856.2000274658203,255.0,128.0,,-0.009585415165817538,1.2374732688565806,-0.00018242065525223336,True,198.0,False,12,8,False,,enpitsu,76561198039309853,30,1161.5,4331.6298828125,29.670000076293945,7594.000244140625,-10546.700439453125,3110.7998657226562,-7.699999809265137,9.200000166893005,-704.1999816894531,255.0,128.0,,-0.016702248435196885,-2.2048209292598226,-0.00017327628829375008,True,196.0,False,16,False,15,,games5425898691,bf81d8692db,19.0,1840.0999755859375,3071.8701171875,84.56999969482422,-17024.200439453125,8446.099853515625,2462.4000549316406,-2871.0000610351562,-4690.899963378906,-47.39999771118164,255.0,128.0,-0.694607503185656,0.5562877193144378,-0.005207640358073991,True,15,False,16,0.0,False,,
110,6959,219,False,False,0,8946.509298766347,-1391.989990234375,-3792.75,176.52000427246094,12852.19970703125,18677.60009765625,9136.900024414062,3259.4000244140625,1746.9000244140625,-4724.800109863281,0.0,1.298829745416801,-1.46485462555142,-0.8075762744025364,76561198039309853,enpitsu,30.0,-1410.739990234375,-3966.889892578125,114.8499984741211,-10541.700439453125,16328.1005859375,1878.3000183105469,-4901.9000244140625,-2472.2000122070312,-329.70001220703125,255.0,0.0,,0.8778066604136809,1.9655354860484124,-0.04873576190971511,True,188.0,False,16,False,15,,bf81d8692db,games5425898691,19.0,-1414.010009765625,-3283.2900390625,96.0,17022.80029296875,-8445.700073242188,-166.00000381469727,2891.400146484375,4678.500061035156,-26.19999885559082,255.0,128.0,,0.6383092817037894,2.591550942531251,-3.1356162975035367,True,0.0,False,16,15,False,,abarneswills3,2535435908546018,10,-417.8500061035156,-1335.4300537109375,17.010000228881836,6546.7999267578125,-17254.300537109375,2.0999999344348907,-0.7000000029802322,1.4000000059604645,-689.4999694824219,169.0,64.0,,0.009600225856347504,-1.207708857707492,-0.00015369143672396522,True,198.0,False,12,False,8,,T1Anders7,2535471263675040,10.0,-1572.68994140625,-3571.9599609375,16.979999542236328,16946.099853515625,-1004.3000030517578,3.1999999284744263,-8.899999856948853,-6.000000238418579,-755.5000305175781,255.0,0.0,0.009884966907440765,-0.024608473885392994,-0.0003644212942885021,True,10,False,28,94.86124718573785,True,,
111,7172,227,False,False,1,10429.012845065867,-2893.300048828125,-4576.25,97.37999725341797,2107.5999450683594,11080.6005859375,3223.5000610351562,1178.6000061035156,5050.7000732421875,-1301.7999267578125,1.0,-1.398379615055013,-2.9376891565461434,0.17244616340242674,2535471263675040,T1Anders7,10.0,-2850.070068359375,-4762.22021484375,16.989999771118164,-2894.7000122070312,5456.400146484375,2.5999999046325684,-2.199999988079071,3.8999998569488525,-2185.2000427246094,255.0,0.0,False,-0.00952102827988001,1.0490684898407423,-0.0003169575710743601,True,229.95201710731754,True,34,False,14,,2535435908546018,abarneswills3,10.0,-559.6400146484375,-4870.85986328125,17.010000228881836,6322.60009765625,-2676.300048828125,2.3999999463558197,-0.09999999776482582,0.09999999776482582,-2326.199951171875,1.0,226.0,False,-0.00968341679344203,0.6353773787227931,-3.23195280838327e-05,True,129.0,False,14,10,False,,enpitsu,76561198039309853,30,1012.9099731445312,-1507.43994140625,17.030000686645508,-5320.8001708984375,11059.300537109375,5.799999833106995,0.3999999910593033,-1.0000000149011612,2216.199951171875,255.0,255.0,False,-0.016724870991325597,1.0858020662700865,0.0002860291314059152,True,255.0,False,16,False,16,,games5425898691,bf81d8692db,19.0,-3544.409912109375,-2819.090087890625,17.010000228881836,3599.5999145507812,-22588.5009765625,2.0999999344348907,-0.0,-0.5000000074505806,80.50000190734863,255.0,134.0,-0.009596301737228337,-1.7353956826772492,-5.052645462834025e-05,True,16,False,16,255.0,False,,
112,7193,227,False,False,1,9611.513330672955,-2733.6298828125,-3759.830078125,158.22000122070312,9071.599731445312,17954.69970703125,3164.8001098632812,1923.3999633789062,-415.09998321533203,3173.3999633789062,1.0,0.8077998450718232,2.6920326118772215,-0.45635833772730783,2535471263675040,T1Anders7,10.0,-2798.409912109375,-3892.6298828125,74.91999816894531,10452.80029296875,14349.000244140625,2674.2999267578125,-5246.400146484375,1202.3999786376953,1130.8000183105469,255.0,29.0,False,-0.25547337149844285,2.129673206877607,0.07485509688775875,True,164.15237863858542,True,36,False,15,,2535435908546018,abarneswills3,10.0,-451.7099914550781,-4948.31005859375,17.010000228881836,-2158.0999755859375,3823.900146484375,2.5,0.29999999329447746,-1.2999999523162842,-1528.2000732421875,255.0,0.0,False,-0.009466918088019107,0.9774558949548923,-0.00022541842281028512,True,129.0,False,14,10,False,,enpitsu,76561198039309853,30,173.67999267578125,-1280.510009765625,17.040000915527344,-12620.999755859375,-403.3000183105469,3.8999998569488525,0.09999999776482582,-0.0,-234.79999542236328,255.0,255.0,False,-0.01672902888946787,-0.01050513554281041,0.00012563864000010024,True,255.0,False,16,False,16,,games5425898691,bf81d8692db,19.0,-2722.550048828125,-3981.179931640625,142.17999267578125,21763.00048828125,4797.60009765625,3498.9999389648438,-4776.000061035156,2684.8001098632812,480.9000015258789,255.0,255.0,-0.06636302567245443,-2.6620865225866956,-1.4376992631687924,True,17,False,18,255.0,False,,
113,7226,229,False,False,0,4312.93545450147,1686.31005859375,1685.5699462890625,107.86000061035156,6902.1002197265625,14272.19970703125,8321.099853515625,1302.1000671386719,-1936.9000244140625,5527.39990234375,0.0,-0.5552698895644834,3.031944044351129,-1.9825962038804497,76561198039309853,enpitsu,30.0,1637.760009765625,1544.93994140625,56.88999938964844,14496.800537109375,6603.2000732421875,2265.7000732421875,2806.9000244140625,-381.1000061035156,-690.1000213623047,128.0,255.0,,-0.009988608522367,0.23463930780893388,0.10887529435216589,True,204.0,False,18,False,17,,bf81d8692db,games5425898691,19.0,-7.920000076293945,3347.830078125,16.649999618530273,-19977.60009765625,-11396.700439453125,70.9000015258789,-9.300000071525574,-4.4999998807907104,1994.4000244140625,255.0,255.0,,0.00963232184354547,-2.5444685151403235,-0.0006875585952214408,True,233.08061075466935,True,18,18,False,,abarneswills3,2535435908546018,10,439.80999755859375,3922.449951171875,17.010000228881836,-1593.9999389648438,-11843.00048828125,2.0999999344348907,0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,0.009554756453709732,-1.7046139549321593,6.32280059224751e-05,True,129.0,False,14,False,10,,T1Anders7,2535471263675040,10.0,1569.27001953125,1957.6800537109375,15.649999618530273,885.6999969482422,-18021.500244140625,186.20000839233398,5.600000023841858,17.200000286102295,3064.1000366210938,255.0,255.0,0.007036212783419761,-1.2792745101776604,0.0066467044704624535,True,16,False,36,146.93857194274983,True,,
114,7293,231,False,False,1,10584.215754409499,-3075.85009765625,-4670.7099609375,190.9600067138672,-29591.8994140625,-87.70000457763672,-2710.1998901367188,-1325.0,-1065.5999755859375,-5754.000244140625,1.0,-0.7796492814536264,-3.0237384652391075,-2.466326748496205,2535435908546018,abarneswills3,13.0,-2829.760009765625,-4646.2998046875,186.64999389648438,-21038.60107421875,-8957.899780273438,2475.7000732421875,-622.400016784668,-5464.5001220703125,-33.90000104904175,254.0,119.0,True,-0.21600569603630812,0.11774470099585285,0.014425753322179793,True,67.54391422579367,True,16,False,11,,2535471263675040,T1Anders7,10.0,-3812.780029296875,-4057.64990234375,53.349998474121094,3194.89990234375,-16182.7001953125,3775.1998901367188,-2007.7000427246094,2182.2000122070312,2683.0999755859375,255.0,255.0,,0.24972488598102546,-1.8175580326036707,-0.49428100149247106,True,7.513101211158193,True,36,16,False,,enpitsu,76561198039309853,30,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19.0,-2242.219970703125,-575.280029296875,16.989999771118164,-14236.99951171875,-9971.900024414062,4.4999998807907104,-0.7000000029802322,-0.5000000074505806,74.29999828338623,255.0,128.0,-0.009593841072581441,-0.6208780426730903,-0.0001119384940890479,True,18,False,18,193.0,False,,
115,7398,235,False,False,0,6257.3460475849115,3225.260009765625,431.5400085449219,143.27000427246094,-9866.799926757812,9406.199951171875,11310.30029296875,5526.199951171875,1608.0999755859375,1695.2999877929688,0.0,-0.26016245309759944,-0.2921412331473327,2.953609393453266,bf81d8692db,games5425898691,19.0,3341.5400390625,246.5,17.010000228881836,-8601.599731445312,7515.999755859375,-0.29999999329447746,-4.1999998688697815,3.8999998569488525,-1080.6999969482422,255.0,143.0,,0.009550427312168269,2.3585547133261726,0.00016031332602806257,True,180.46354413288898,True,18,False,18,,76561198039309853,enpitsu,30.0,-2946.909912109375,-4167.97998046875,17.049999237060547,-6118.499755859375,6861.9000244140625,3.3000001311302185,-2.5999999046325684,2.3000000417232513,-2151.999969482422,255.0,0.0,,0.01666170646629642,2.3003442067568365,-0.00036704585741859585,True,255.0,False,False,False,False,,abarneswills3,2535435908546018,10,3404.39990234375,2307.169921875,17.010000228881836,-8574.600219726562,-9450.30029296875,2.3999999463558197,0.0,-0.09999999776482582,-2295.399932861328,254.0,0.0,False,0.009560293516118113,-2.371389072725321,-1.9180170549260776e-05,True,80.0,False,16,False,12,,T1Anders7,2535471263675040,10.0,-3275.56005859375,3759.760009765625,17.010000228881836,-4040.7998657226562,-16828.699951171875,2.7000001072883606,0.0,0.7000000029802322,2955.1998901367188,255.0,255.0,0.00959164153710585,-1.6090757764445078,-1.5725621944476002e-05,True,18,False,38,255.0,False,,False
116,7473,238,True,True,0,2755.632444676505,668.3499755859375,2871.449951171875,763.4600219726562,-10040.700073242188,21562.80029296875,-3346.9000244140625,-5963.0999755859375,-251.39999389648438,-614.7999954223633,0.0,-0.41980450310586837,0.8621224966667355,-0.15527621560601493,bf81d8692db,games5425898691,19.0,680.030029296875,2707.909912109375,734.6799926757812,-12081.500244140625,12493.499755859375,5359.000244140625,-3493.5000610351562,-96.09999656677246,-2553.3999633789062,255.0,4.0,,-0.5211237325033075,2.159938744236609,-0.1483408582922861,True,86.3744948166673,True,20,False,18,,76561198039309853,enpitsu,30.0,-440.989990234375,-1243.8599853515625,17.049999237060547,14859.49951171875,6234.89990234375,2.5999999046325684,-0.5999999865889549,-0.19999999552965164,-2.3999999463558197,255.0,255.0,,0.01677801520392356,0.3969604995930339,5.6289187458860225e-05,True,230.0,False,False,False,False,,abarneswills3,2535435908546018,11,784.52001953125,3252.179931640625,303.45001220703125,-12268.599853515625,1725.5999755859375,2316.0000610351562,-1330.3999328613281,-173.09999465942383,-176.70000076293945,254.0,128.0,False,-1.0340062062044257,-2.5999310044954074,1.8838528665990966,True,7.915784940924698,True,18,False,12,,T1Anders7,2535471263675040,10.0,779.9099731445312,3115.68994140625,762.1799926757812,21055.10009765625,-4082.6998901367188,-1023.7999725341797,1011.5000152587891,-2162.7999877929688,-4954.599914550781,128.0,0.0,1.0903172272350734,-2.0148912130279655,2.1874835076585217,True,18,False,40,94.84343231365249,True,,False
117,7754,239,False,False,1,5139.146898798764,-86.94000244140625,95.7300033569336,135.30999755859375,-17947.80029296875,19582.7001953125,8297.2998046875,4241.600036621094,3901.099853515625,-479.00001525878906,1.0,0.19616294921725708,0.0031339681333767107,-0.21251012710730652,2535471263675040,T1Anders7,9.0,41.040000915527344,-39.349998474121094,15.5600004196167,-12666.500244140625,13498.599853515625,161.70000076293945,-250.0,-127.20000267028809,2117.4000549316406,254.0,255.0,,0.01041932854183712,0.7546691796283209,-0.0096414970622821,True,0.0,False,4,False,4,,2535435908546018,abarneswills3,10.0,-597.3499755859375,-4173.02001953125,17.010000228881836,-14195.6005859375,-830.9999847412109,-0.3999999910593033,1.2999999523162842,-0.0,616.8000030517578,255.0,128.0,,-0.009585543445257536,-0.11269801372200991,-0.00028601306342386187,False,51.91803874251666,True,False,False,False,,enpitsu,76561198039309853,30,-0.0,2172.64990234375,17.049999237060547,-0.0,-12631.8994140625,2.7000001072883606,-0.7000000029802322,-0.0,0.0,255.0,0.0,,-0.016777294718223888,-1.5708329477737895,2.4699149625570214e-07,True,111.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-222.99000549316406,566.9299926757812,56.15999984741211,964.1000366210938,-22770.70068359375,2983.800048828125,4285.10009765625,71.79999828338623,-400.09998321533203,128.0,131.0,-0.08428463305124972,-1.5503461324715218,-0.0018933534453579586,True,3,False,4,0.0,False,,
118,7756,239,False,False,0,5472.535485341597,217.47999572753906,-218.05999755859375,205.1300048828125,12278.399658203125,16326.99951171875,22147.60009765625,5119.2999267578125,1072.3999786376953,-2939.7000122070312,0.0,-0.41333926175521996,-0.10134224314585756,-0.34403236048087105,bf81d8692db,games5425898691,19.0,214.19000244140625,-358.1499938964844,80.54000091552734,-964.1000366210938,22770.70068359375,2387.5999450683594,-5499.69970703125,29.200000762939453,-39.30000066757202,128.0,128.0,,0.736965265975153,1.5237724977860407,-0.029759432082378055,True,0.0,False,4,False,3,,76561198039309853,enpitsu,30.0,0.0,-2172.64990234375,17.049999237060547,0.0,12631.8994140625,2.7000001072883606,0.7000000029802322,0.0,0.0,255.0,0.0,,0.016777294718223888,1.5708329477737895,2.4699149625570214e-07,True,111.0,False,2,2,False,,abarneswills3,2535435908546018,11,731.3499755859375,4186.41015625,17.010000228881836,14982.39990234375,1848.6000061035156,-0.3999999910593033,2.0000000298023224,0.19999999552965164,135.9000015258789,255.0,128.0,,0.009587785386014012,0.13980269939832132,-0.0001453198619419099,False,45.65208604002514,True,False,False,False,,T1Anders7,2535471263675040,9.0,60.779998779296875,-53.400001525878906,16.540000915527344,14271.099853515625,-11408.1005859375,88.29999923706055,111.99999809265137,54.29999828338623,1966.0000610351562,255.0,255.0,0.0030053367714526326,-0.6041289057814956,-0.002885933106114119,True,4,False,4,0.0,False,,
119,7963,246,False,False,1,9600.63768203513,-2329.68994140625,-3902.52001953125,238.42999267578125,-5526.300048828125,433.69998931884766,5216.9000244140625,-582.400016784668,3832.5,-1348.9999389648438,1.0,-0.4192350429887822,-0.5891370821558872,0.6442840363657193,2535435908546018,abarneswills3,10.0,-2263.8798828125,-3928.719970703125,101.0199966430664,-4761.9000244140625,-518.1000137329102,1775.8999633789062,1471.6000366210938,-5255.3997802734375,-681.2000274658203,254.0,255.0,True,-0.016979157177930016,1.1833889150887877,-0.8648774622617109,False,60.0,False,8,False,5,,2535471263675040,T1Anders7,10.0,1869.6300048828125,-4989.1201171875,22.84000015258789,-14120.10009765625,743.0999755859375,-190.59999465942383,390.0,-12.999999523162842,-458.3000183105469,254.0,79.0,False,-0.024072686347321754,0.04018003262516078,0.20215385591714644,True,255.0,False,6,6,False,,enpitsu,76561198039309853,30,-2670.429931640625,-4385.39013671875,17.049999237060547,-5096.700134277344,10283.00048828125,2.5999999046325684,-0.5999999865889549,-0.0,4.699999988079071,255.0,128.0,False,-0.016668049165345693,1.1099628671152464,-3.176661992639447e-05,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2147.3798828125,-3731.409912109375,17.010000228881836,-21131.8994140625,-9079.69970703125,-0.29999999329447746,-0.19999999552965164,0.19999999552965164,78.89999866485596,255.0,144.0,-0.009615162233027049,-0.40572620749924243,3.352758547825347e-05,True,4,False,4,157.31489040518323,True,,
120,8011,248,False,False,1,9886.405328324736,-3269.18994140625,-3826.169921875,150.24000549316406,-2475.7000732421875,8049.89990234375,2438.3999633789062,440.2000045776367,2026.7999267578125,-950.8000183105469,1.0,0.381048950673873,-0.2765829882036154,0.4126386877571516,2535435908546018,abarneswills3,12.0,-3250.110107421875,-3926.8701171875,19.479999542236328,-6396.6998291015625,3406.7999267578125,2959.5001220703125,-0.5000000074505806,-0.0,-2252.7000427246094,160.0,11.0,False,-0.009623855648020907,0.5103575295732345,-1.834897202063259e-05,False,60.0,False,9,False,6,,2535471263675040,T1Anders7,10.0,-458.760009765625,-4564.9599609375,17.010000228881836,-14067.19970703125,-964.4999694824219,2.0999999344348907,-0.7999999821186066,-0.0,85.10000228881836,255.0,133.0,False,-0.009582557352878059,-0.06824218536069822,-3.456923766170714e-05,True,255.0,False,6,6,False,,enpitsu,76561198039309853,30,-3050.989990234375,-3278.580078125,140.69000244140625,-2713.5000610351562,-4171.199951171875,3476.400146484375,3713.800048828125,-1997.2000122070312,1896.300048828125,128.0,255.0,False,-0.01730103953924684,0.471684550880677,-0.05052052581524202,True,0.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,-3468.139892578125,-3358.27001953125,17.010000228881836,7652.80029296875,133.99999618530273,2.5999999046325684,5.5000001192092896,-0.3999999910593033,623.6999893188477,255.0,255.0,-0.009516516162628028,-3.0847628820346293,0.0004365262166335459,True,4,False,4,151.0,False,,
121,8032,249,False,False,1,9423.19861618637,-3448.610107421875,-3221.8798828125,152.69000244140625,-1383.0999755859375,11650.799560546875,-583.8999938964844,168.4000015258789,492.40001678466797,1085.5000305175781,1.0,1.286395031112163,-2.321470772540064,-2.487884274215371,2535435908546018,abarneswills3,12.0,-3427.449951171875,-3372.0,95.37999725341797,-1449.1999816894531,7228.0999755859375,-555.4999923706055,-3466.099853515625,3362.6998901367188,-2632.0001220703125,255.0,4.0,False,-0.6913793106384102,0.9823875546606076,-1.6742104356884935,False,60.0,False,10,False,7,,2535471263675040,T1Anders7,10.0,-1548.949951171875,-4350.97998046875,17.010000228881836,-10343.399658203125,9314.099731445312,2.0000000298023224,0.7999999821186066,-0.7999999821186066,13.799999952316284,255.0,134.0,False,-0.009569311536020258,0.7497541262194887,0.00017108222815422294,True,255.0,False,6,6,False,,enpitsu,76561198039309853,30,-3254.389892578125,-3591.780029296875,171.49000549316406,-2713.5000610351562,-4171.199951171875,-857.7999877929688,2902.60009765625,-1402.2000122070312,291.200008392334,128.0,128.0,False,-0.0897469995812665,0.4508962688073582,1.0134542561093978,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-3030.3701171875,-2890.260009765625,17.010000228881836,-929.0000152587891,10663.499755859375,2.5,-0.0,-0.0,2382.5999450683594,255.0,255.0,-0.009537548616960826,1.4283944682497494,7.137517153782182e-06,True,4,False,4,151.0,False,,
122,8048,250,False,False,0,5129.985570739468,3560.389892578125,2598.8701171875,126.62000274658203,13460.30029296875,621.1000061035156,4052.0999145507812,4190.10009765625,1580.3999328613281,-1753.699951171875,0.0,-0.5845201903187902,-1.9752861577562404,2.109343968060034,bf81d8692db,games5425898691,19.0,3384.669921875,2514.659912109375,60.400001525878906,10903.800048828125,-2884.2999267578125,3140.7998657226562,2279.4000244140625,2302.7000427246094,43.29999923706055,255.0,128.0,,0.05929103396917133,-0.07060555641314524,0.03716452162029766,True,151.0,False,6,False,5,,76561198039309853,enpitsu,30.0,3409.110107421875,3826.110107421875,25.649999618530273,2662.39990234375,3733.5000610351562,-2659.89990234375,-5395.8001708984375,-1058.3000183105469,-119.89999771118164,255.0,0.0,False,0.1743464066750155,-0.49299244941651255,0.12761413267183103,True,0.0,False,6,6,False,,abarneswills3,2535435908546018,12,3540.409912109375,2944.02001953125,15.970000267028809,2887.2000122070312,-7969.6002197265625,123.29999923706055,47.30000019073486,330.40000915527344,-74.89999771118164,255.0,128.0,False,0.0033674233267178954,-1.2287462349405067,0.011165450756208086,False,53.77570741920061,True,10,False,8,,T1Anders7,2535471263675040,10.0,2082.679931640625,3736.27001953125,17.010000228881836,6962.0001220703125,-12253.199462890625,2.0999999344348907,-0.3999999910593033,0.7000000029802322,-62.39999771118164,255.0,128.0,0.009595600262105104,-1.062743658204798,0.00011087734876910565,True,6,False,6,255.0,False,,False
123,8092,251,False,False,1,8790.598813285516,-3088.760009765625,-2695.580078125,225.5500030517578,10882.099609375,7263.2000732421875,4864.5001220703125,2781.400146484375,1790.0999450683594,-3847.2000122070312,1.0,-0.24708967059268278,2.852463185350577,0.40878916751640015,2535471263675040,T1Anders7,10.0,-3198.43994140625,-2773.949951171875,81.41000366210938,4375.10009765625,6652.0001220703125,5049.4000244140625,130.2999973297119,616.8999862670898,3738.800048828125,89.0,116.0,False,0.04047470018487018,0.34264035636161694,0.06097674660081957,True,239.0,False,8,False,6,,2535435908546018,abarneswills3,10.0,-3961.610107421875,-566.489990234375,53.11000061035156,2232.5999450683594,15174.49951171875,-1457.4000549316406,-1125.6999969482422,-891.1000061035156,-1563.3000183105469,255.0,0.0,False,-0.13139550864618407,1.756993110764312,0.5571353788269143,True,20.0,False,12,10,False,,enpitsu,76561198039309853,30,-3257.909912109375,-2910.530029296875,16.979999542236328,6023.3001708984375,4871.700134277344,1.4000000059604645,-2.0000000298023224,8.799999952316284,-181.70000076293945,255.0,128.0,False,-0.018081322024822898,2.48551186366449,-9.77950281647701e-05,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-4078.989990234375,-950.3699951171875,346.7300109863281,2.7000001072883606,12147.099609375,-6376.199951171875,-136.09999656677246,-1.5999999642372131,0.7000000029802322,255.0,94.0,-0.4629173118787677,1.5600999028314586,1.575616880935779,True,6,False,6,182.0,False,,
124,8147,253,False,False,0,4242.95468761996,1056.8199462890625,1373.1500244140625,173.97999572753906,-8850.499877929688,13312.7001953125,11505.999755859375,5188.3001708984375,1192.300033569336,-2767.5,0.0,0.15200729669324492,0.23686728526659762,0.3259654169140494,bf81d8692db,games5425898691,19.0,1059.6199951171875,1264.260009765625,48.16999816894531,-15853.399658203125,14769.3994140625,2634.5001220703125,-2044.7000122070312,865.8000183105469,-1177.7999877929688,255.0,255.0,,0.017905366020336638,2.3076197855161524,0.01696374500948613,True,57.0,False,8,False,6,,76561198039309853,enpitsu,30.0,1337.6700439453125,1309.9300537109375,110.9800033569336,-13618.599853515625,-7962.80029296875,-262.90000915527344,-2052.899932861328,-4555.299987792969,-1230.0,,,,-0.4935719893726426,-2.135313314309685,-1.3685300920343988,True,,False,8,8,False,,abarneswills3,2535435908546018,10,,,,,,,,,,,,,,,,True,,,,,,,T1Anders7,2535471263675040,28.0,2194.159912109375,2151.10009765625,17.010000228881836,-8713.300170898438,-374.3000030517578,2.0999999344348907,-1.2999999523162842,0.0,190.59999465942383,255.0,128.0,0.009522717155113892,-3.0763633710339033,-0.00020209163771390826,True,6,False,8,206.0,False,,
125,8235,256,False,False,1,10198.685893828568,1819.81005859375,-5016.759765625,588.2000122070312,17046.500244140625,8219.400024414062,-715.6999969482422,-232.5,221.10000610351562,-5991.400146484375,1.0,-0.14751915454096134,-0.01501330345228528,0.5112876430835792,2535471263675040,T1Anders7,28.0,1567.27001953125,-4901.5498046875,484.989990234375,12919.69970703125,-8809.89990234375,-1253.0000305175781,-1297.5999450683594,4597.699890136719,42.10000038146973,254.0,255.0,,-0.44893461066102486,-2.764238466064723,-1.3131401488463603,True,110.0,False,10,False,6,,2535435908546018,abarneswills3,11.0,-2337.830078125,-4301.35009765625,17.010000228881836,-3138.800048828125,6990.0,2.5,0.19999999552965164,-0.9000000357627869,2436.3999938964844,254.0,255.0,,-0.009517591971207863,1.1373064149212213,9.588787341024281e-05,False,85.0,False,False,False,False,,enpitsu,76561198039309853,30,3432.52001953125,135.92999267578125,17.049999237060547,15708.699951171875,2090.399932861328,3.4999999403953552,0.09999999776482582,-0.0,-3046.7999267578125,255.0,0.0,False,-0.01679007680555485,-2.8669491966424054,-8.188817377659754e-05,True,255.0,False,8,False,8,160.0,games5425898691,bf81d8692db,19.0,3673.409912109375,-1416.699951171875,17.010000228881836,1622.5999450683594,22933.89892578125,2.0000000298023224,0.09999999776482582,1.5999999642372131,608.6000061035156,255.0,199.0,-0.009604351629568218,1.6339507885461955,5.5382868135915985e-05,False,8,False,8,7.0,False,,
126,8301,259,False,False,1,8499.375800632131,3738.550048828125,-2869.949951171875,390.7699890136719,-23255.6005859375,8475.30029296875,26579.49951171875,-2503.5000610351562,1415.5000305175781,-3811.7001342773438,1.0,-0.3704040933945017,1.3834107482111797,1.5511623413169129,2535471263675040,T1Anders7,12.0,3761.090087890625,-2932.050048828125,240.13999938964844,6307.19970703125,21147.60009765625,-400.8000183105469,-2506.9000244140625,-4718.500061035156,-1303.9999389648438,254.0,97.0,,-0.6543346755855496,2.0412077697293767,-1.6316467622961275,True,192.149832325597,True,12,False,7,,2535435908546018,abarneswills3,11.0,-2049.469970703125,-4908.97998046875,17.010000228881836,13995.699462890625,409.3000030517578,2.3000000417232513,-1.5000000596046448,0.19999999552965164,2013.3000183105469,254.0,255.0,False,-0.009554387894697394,3.0689878355547515,0.0001688546844065599,True,239.0,False,False,False,False,,enpitsu,76561198039309853,30,3877.739990234375,-2824.7099609375,232.92999267578125,-6959.69970703125,-13612.900390625,2305.0,-4796.600036621094,-1447.1000671386719,2268.8999938964844,128.0,0.0,False,0.5008622149897884,-1.2062632809227165,1.3065057664242534,True,143.0,False,10,False,9,,games5425898691,bf81d8692db,19.0,3131.760009765625,4050.909912109375,17.010000228881836,-7042.7001953125,21398.1005859375,2.3000000417232513,0.29999999329447746,-0.9000000357627869,1865.0999450683594,255.0,255.0,-0.009590413331294395,1.1888668891314844,0.00011339043796299235,True,10,False,10,255.0,False,,
