,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
157,10559,315,False,False,1,10114.323031674741,-705.6099853515625,-4846.7099609375,165.25999450683594,4320.10009765625,17099.599609375,4228.999938964844,1073.7999725341797,-4774.100036621094,-2579.2999267578125,1.0,-0.538747393474629,0.16759642581734174,2.915490129724095,76561198039309853,enpitsu,27.0,-736.969970703125,-4998.419921875,99.51000213623047,1166.2000274658203,8878.800048828125,328.10001373291016,-5397.1002197265625,1052.300033569336,-112.79999732971191,255.0,0.0,,-1.2723732272359276,1.8301598999689828,-0.06877068921921332,True,199.0,False,10,False,7,,bf81d8692db,games5425898691,18.0,2653.860107421875,-2393.39990234375,16.989999771118164,-8360.0,-21146.10107421875,4.699999988079071,0.29999999329447746,1.0000000149011612,-1373.699951171875,255.0,0.0,-0.009591999916827652,-1.1704817756203068,-0.00018659179571680755,True,6,False,6,227.0,False,,Markelio Neibol,b22a5f48e7b,20.0,-805.1400146484375,-4152.66015625,186.36000061035156,1647.4000549316406,-1732.2000122070312,-335.60001373291016,4864.5001220703125,283.799991607666,1124.1999816894531,255.0,128.0,False,-0.6180940718058581,3.02728883743317,-1.4983924867349945,True,4,113.0,False,4,False,,ru63n28,b09992df59b,10,-861.9000244140625,-2719.7900390625,17.010000228881836,-15200.699462890625,-4265.799865722656,2.3000000417232513,-0.0,-0.0,-2034.1000366210938,255.0,0.0,,-0.009583624421577017,-0.20460143568707995,-8.594187221883678e-06,True,8,64.0,False,10,False,,
158,10623,317,False,False,0,3939.5657435913504,-192.80999755859375,1263.699951171875,114.5,-25876.59912109375,12309.100341796875,1579.1000366210938,75.59999942779541,-3607.9000854492188,4793.399963378906,0.0,-0.0474913021162878,-1.679562799549388,1.797546804660185,b09992df59b,ru63n28,10.0,-66.75,1148.0799560546875,94.5199966430664,-16295.50048828125,12683.599853515625,2923.2998657226562,-400.9000015258789,2359.499969482422,-4633.900146484375,255.0,0.0,,-0.03273964252115464,2.4515725594234534,0.016118576259616914,True,31.0,False,12,False,9,,b22a5f48e7b,Markelio Neibol,20.0,532.5700073242188,2167.449951171875,16.989999771118164,1481.9999694824219,-18326.600341796875,4.399999976158142,0.0,-0.7999999821186066,0.09999999776482582,255.0,128.0,0.00960084646193481,-1.4900735698570886,-7.042526375403676e-05,True,4,False,4,0.0,False,,games5425898691,bf81d8692db,18.0,-97.91999816894531,1585.9300537109375,16.989999771118164,-6014.0997314453125,-22164.599609375,4.399999976158142,-0.09999999776482582,-0.5000000074505806,-274.7999954223633,255.0,128.0,,0.009604171238669974,-1.8609359479742809,8.49784074151533e-05,True,6,156.0,False,6,False,,enpitsu,76561198039309853,27,-82.87999725341797,3996.050048828125,17.049999237060547,-6870.9002685546875,-9117.5,2.5999999046325684,-0.7000000029802322,-1.0000000149011612,297.39999771118164,255.0,128.0,,0.01671269236213104,-2.1859875073461006,-0.00023389899327508825,True,8,230.0,False,10,False,,False
159,10705,320,False,False,1,9515.579773744155,3944.35009765625,-3874.090087890625,1300.3499755859375,-5862.0001220703125,3727.7999877929688,12966.700439453125,-2764.4000244140625,19.40000057220459,4839.2999267578125,1.0,-0.26213331026426373,2.197926783197162,1.0558503671340966,76561198039309853,enpitsu,27.0,3997.469970703125,-3969.570068359375,1068.1600341796875,587.2000122070312,1202.300033569336,13134.69970703125,1967.2000122070312,-1013.3999633789062,115.10000228881836,255.0,0.0,,1.519517591873974,2.3350871205287325,-1.2253379768427566,True,255.0,False,10,False,8,,bf81d8692db,games5425898691,18.0,2897.93994140625,230.9499969482422,88.47000122070312,-4833.800048828125,-19197.7001953125,2347.5999450683594,4640.7000732421875,-2933.800048828125,-325.9000015258789,255.0,63.0,-0.7327175953161708,-1.3702429197911026,0.2327379718849101,True,9,False,10,156.0,False,,Markelio Neibol,b22a5f48e7b,19.0,2495.830078125,265.5799865722656,16.989999771118164,13949.7998046875,-1520.0,4.799999892711639,-2.3000000417232513,-0.0,1977.7000427246094,255.0,255.0,False,-0.009589844826297883,-3.0708358751956326,0.00022739732717144126,True,4,31.0,False,4,False,,ru63n28,b09992df59b,10,2975.43994140625,-3633.39990234375,17.010000228881836,4654.2999267578125,11393.199462890625,2.5,-0.09999999776482582,-0.0,2345.2000427246094,255.0,255.0,,-0.009538783356281094,1.892825861254286,4.313284369161672e-06,True,10,22.0,False,12,False,,
160,10774,323,False,False,1,8622.419056129507,2653.280029296875,-3301.449951171875,144.0,1626.7999267578125,17232.80029296875,10653.800048828125,5838.800048828125,-118.4000015258789,-1376.199951171875,1.0,-0.3683685429338087,-1.2660532428398548,-2.8564300241851495,76561198039309853,enpitsu,27.0,2592.489990234375,-3451.909912109375,90.91000366210938,-8035.8001708984375,21503.40087890625,1418.6000061035156,-5490.0,170.40000915527344,-282.7000045776367,255.0,0.0,,-0.8579344394780176,1.6612751737533669,-0.06257236767119145,True,135.0,False,12,False,9,,bf81d8692db,games5425898691,18.0,172.9199981689453,-2572.159912109375,17.0,-15151.099853515625,-6770.9002685546875,3.4999999403953552,0.29999999329447746,0.09999999776482582,1994.2999267578125,255.0,255.0,-0.009589556493059153,-0.48867713866230755,5.0124736060797175e-05,True,10,False,10,156.0,False,,Markelio Neibol,b22a5f48e7b,21.0,3154.570068359375,3582.989990234375,16.989999771118164,902.6999664306641,17039.599609375,4.600000083446503,-0.0,-0.7000000029802322,-0.09999999776482582,255.0,128.0,,-0.009603136507686598,1.6237591031594165,7.381717443202337e-05,True,4,0.0,False,4,False,,ru63n28,b09992df59b,10,2219.469970703125,-904.4099731445312,17.010000228881836,-9221.300048828125,9325.800170898438,2.3999999463558197,0.19999999552965164,-0.0,3210.5999755859375,255.0,255.0,True,-0.009566829222950374,0.22633918070817716,4.7456104301290946e-05,True,10,22.0,False,12,False,,
161,10858,326,False,False,1,4074.9990881525905,3129.860107421875,1731.8499755859375,307.45001220703125,816.2999725341797,23305.10009765625,7719.0997314453125,5331.500244140625,-2337.5,-413.80001068115234,1.0,0.1076634333844084,-1.4025612767802809,-2.731770687329894,76561198039309853,enpitsu,27.0,3153.929931640625,1713.5899658203125,165.88999938964844,7925.9002685546875,20768.89892578125,583.1999969482422,-2874.5999145507812,-3886.400146484375,2623.2000732421875,255.0,128.0,,-0.6550802937542075,1.9444497085311567,-0.06679617316835891,True,90.0,False,14,False,11,,bf81d8692db,games5425898691,18.0,1335.72998046875,-4422.27978515625,17.0,10664.49951171875,5482.7001953125,3.400000035762787,3.100000023841858,1.5999999642372131,-538.1999969482422,255.0,128.0,-0.00954451774291991,2.6930725723043625,2.4557948779367856e-06,True,10,False,10,217.0,False,,Markelio Neibol,b22a5f48e7b,23.0,2451.909912109375,4741.669921875,17.010000228881836,-5929.69970703125,5615.9002685546875,2.0000000298023224,-0.19999999552965164,-0.3999999910593033,0.0,128.0,128.0,False,-0.009582173195330087,-2.3835054595712717,-1.3031695613419325e-05,True,4,255.0,False,4,False,,ru63n28,b09992df59b,10,2645.06005859375,951.2000122070312,16.59000015258789,4118.399963378906,10108.099975585938,82.89999961853027,-49.20000076293945,18.99999976158142,2216.199951171875,255.0,255.0,False,-0.006439534330268162,1.9286159890618189,0.0009675752731040727,True,10,8.0,False,12,False,,
162,10922,328,False,False,0,9965.686053571042,-1725.9100341796875,-4791.06982421875,202.14999389648438,7819.6002197265625,-6682.8997802734375,12162.7001953125,-3145.1998901367188,3867.7999877929688,-3338.599853515625,0.0,1.1773804882579146,1.687260105058771,-2.13783726032783,b22a5f48e7b,Markelio Neibol,23.0,-1733.06005859375,-4753.56005859375,63.720001220703125,4781.099853515625,-8751.199951171875,3387.9998779296875,3389.5999145507812,-2533.3999633789062,-3321.6000366210938,255.0,0.0,False,0.01050287586427156,-0.6824213280009096,0.0527084202635284,True,255.0,False,6,False,5,,b09992df59b,ru63n28,10.0,-1125.489990234375,-3775.77001953125,17.010000228881836,5141.9000244140625,-16727.19970703125,1.899999976158142,0.0,0.3999999910593033,-8.399999737739563,255.0,128.0,0.009588603184129768,-1.2737756389548032,5.3703046712445724e-05,True,10,False,12,0.0,False,,games5425898691,bf81d8692db,18.0,-3681.300048828125,2818.550048828125,17.0,-920.2999877929688,-18124.49951171875,1.0000000149011612,0.0,-0.7000000029802322,64.60000038146973,255.0,128.0,,0.00959806886406305,-1.6135338311752134,-9.066341968157574e-05,True,10,200.02453303849825,True,10,False,,enpitsu,76561198039309853,27,-1802.52001953125,-4659.27001953125,110.05999755859375,19974.7998046875,-10703.00048828125,3690.5999755859375,-0.19999999552965164,0.29999999329447746,-347.7000045776367,128.0,128.0,False,0.016892046121011348,-0.6200355480229712,0.0010410491355499285,True,12,21.0,False,16,False,,False
163,10923,328,False,False,1,840.085437776709,1680.719970703125,4840.06982421875,247.2100067138672,-14340.400390625,16674.200439453125,13730.2001953125,4198.500061035156,1993.699951171875,-3794.2999267578125,1.0,-1.3387485884849404,-1.2228884549373025,-2.4627167050747603,76561198039309853,enpitsu,27.0,1802.52001953125,4659.27001953125,110.05999755859375,-19974.7998046875,10703.00048828125,3690.5999755859375,0.19999999552965164,-0.29999999329447746,-347.7000045776367,128.0,128.0,False,-0.016892046121011348,0.6200355480229712,0.0010410491355499285,True,21.0,False,16,False,12,,bf81d8692db,games5425898691,18.0,3688.300048828125,-2663.699951171875,17.0,801.2999725341797,18956.099853515625,1.0000000149011612,-0.0,0.7000000029802322,17.799999713897705,255.0,128.0,-0.009598188285794887,1.6106927460808866,-7.702845076297543e-05,True,10,False,10,196.8689288734108,True,,Markelio Neibol,b22a5f48e7b,23.0,1733.06005859375,4753.56005859375,63.720001220703125,-4781.099853515625,8751.199951171875,3387.9998779296875,-3389.5999145507812,2533.3999633789062,-3321.6000366210938,255.0,0.0,False,-0.01050287586427156,0.6824213280009096,0.0527084202635284,True,6,255.0,False,5,False,,ru63n28,b09992df59b,10,1083.18994140625,3915.35009765625,24.510000228881836,-4867.60009765625,16819.69970703125,3039.2999267578125,1.8000000715255737,-6.600000262260437,-693.0000305175781,255.0,0.0,False,-0.009590927902421782,1.286435068425737,-7.604553424255293e-05,True,10,0.0,False,13,False,,
164,11055,333,False,False,1,5316.192130376154,-2801.590087890625,1320.3499755859375,99.62000274658203,-5905.30029296875,-4654.4000244140625,3450.0,3539.89990234375,-4491.199951171875,-1815.8000183105469,1.0,0.28961959401124815,-0.32994911588705356,1.395426441826042,bf81d8692db,games5425898691,18.0,-2897.969970703125,1182.5899658203125,17.0,-3363.699951171875,18992.80029296875,1.0000000149011612,-0.0,-0.9000000357627869,90.10000228881836,255.0,128.0,,-0.009599317392888988,1.3940213354967503,6.176634277945882e-05,True,150.8167054396804,True,10,False,10,,76561198039309853,enpitsu,27.0,-2728.5400390625,4183.2001953125,17.059999465942383,-13405.999755859375,-4200.799865722656,1.8000000715255737,1.2999999523162842,0.29999999329447746,1726.6999816894531,255.0,255.0,-0.016754657788104664,-0.3197819687614894,0.0003030478432056241,True,12,False,16,0.0,False,,Markelio Neibol,b22a5f48e7b,23.0,-3446.60009765625,3813.840087890625,17.010000228881836,-9837.19970703125,2640.4998779296875,2.7000001072883606,-0.0,-0.0,-3453.9999389648438,255.0,0.0,False,-0.00956256766263512,0.6947492349696822,-3.688681244245288e-05,True,False,255.0,False,False,False,,ru63n28,b09992df59b,10,-706.6599731445312,5015.919921875,16.989999771118164,-34.100000858306885,-27.200000286102295,4.600000083446503,-1.4000000059604645,1.5000000596046448,0.0,128.0,128.0,,-0.009575720706955719,-0.6786497050534338,-1.2559075927649313e-05,True,10,,False,14,False,,
165,11105,335,False,False,1,3102.0082061829835,-1363.97998046875,3015.159912109375,551.969970703125,25114.29931640625,10870.999755859375,1060.1000213623047,2193.3999633789062,957.9000091552734,263.99999618530273,1.0,1.183137337983614,-1.4730655498901704,1.7520548523663175,bf81d8692db,games5425898691,18.0,-1525.02001953125,2980.3701171875,478.55999755859375,17793.299560546875,3888.900146484375,3689.5001220703125,238.1999969482422,4468.800048828125,2533.2000732421875,255.0,77.0,,0.13299369671737538,-3.072748363763325,0.2923328648640878,True,64.75999988791764,True,12,False,11,,76561198039309853,enpitsu,27.0,-3872.669921875,1417.81005859375,36.650001525878906,-5176.300048828125,-18437.099609375,-2548.300018310547,3760.4998779296875,93.50000381469727,809.7000122070312,255.0,255.0,0.14846531349822067,-1.408536703183905,-0.043354457417383835,True,14,False,18,31.0,False,,Markelio Neibol,b22a5f48e7b,24.0,-1809.7900390625,4461.080078125,17.0,12748.900146484375,6007.8997802734375,3.3000001311302185,0.7000000029802322,-0.0,16.59999966621399,255.0,128.0,False,-0.009608969131606217,2.698648772521255,-6.493544556318621e-05,True,False,208.0,False,False,False,,ru63n28,b09992df59b,10,-518.1199951171875,5165.39990234375,16.989999771118164,-208.60000610351562,-3307.6998901367188,4.600000083446503,1.5999999642372131,1.4000000059604645,1673.699951171875,128.0,255.0,,-0.009511820576121701,-1.412740429905045,8.094335573765216e-05,True,10,,False,14,False,,
166,11208,338,False,False,0,7978.847445698624,-2957.360107421875,-2567.969970703125,173.25,23669.19921875,4318.2000732421875,11170.2001953125,-2263.000030517578,-5469.89990234375,-978.7000274658203,0.0,-1.423195016495382,1.9837735375855352,1.9500309680474905,b22a5f48e7b,Markelio Neibol,21.0,-3182.969970703125,-2574.739990234375,44.689998626708984,20746.79931640625,9473.599853515625,2863.3999633789062,1580.7000732421875,1466.9000244140625,-2401.999969482422,255.0,0.0,False,0.011401055386810459,0.6567864798821215,0.017842772250283374,True,70.0,False,4,False,3,,b09992df59b,ru63n28,10.0,-720.52001953125,-3950.10009765625,16.989999771118164,4976.600036621094,10812.900390625,4.600000083446503,-0.19999999552965164,-0.9000000357627869,-30.09999990463257,255.0,128.0,0.009569466188487877,1.134772978125146,9.152554811711845e-05,True,10,False,14,,False,,games5425898691,bf81d8692db,18.0,-3588.43994140625,-2330.010009765625,16.989999771118164,11099.100341796875,12334.89990234375,6.800000071525574,6.800000071525574,20.399999618530273,-13.40000033378601,255.0,128.0,,0.009125136649754298,0.8364347621293771,-0.0009920649530841825,True,12,233.07283427125662,True,12,False,,enpitsu,76561198039309853,27,1230.3599853515625,5092.02978515625,110.1500015258789,-6450.8001708984375,678.6000061035156,1187.5,1741.7999267578125,-1100.999984741211,188.29999923706055,255.0,0.0,False,1.2328660068742476,-1.4518896029527424,0.1628196632291268,True,16,255.0,False,20,False,,
167,11301,342,False,False,1,5996.461006495864,-3630.31005859375,1206.800048828125,181.75,-33018.89892578125,922.9000091552734,-3199.89990234375,761.2000274658203,-182.39999771118164,-2220.0,1.0,0.10616949371276405,-2.4561057373869954,0.6820906994294085,bf81d8692db,games5425898691,18.0,-3359.18994140625,1200.469970703125,151.64999389648438,-22939.599609375,-913.3999633789062,1391.4999389648438,73.09999942779541,-2361.199951171875,-179.59999084472656,255.0,151.0,,0.3930879392442485,0.11330240809548331,0.021321751580444605,True,100.41018496533879,True,14,False,13,,76561198039309853,enpitsu,27.0,-2952.639892578125,-4092.820068359375,17.049999237060547,242.80000686645508,1478.2000732421875,2.5,0.7000000029802322,-0.0,-0.09999999776482582,255.0,0.0,-0.016909455438383295,1.7338549350330144,-3.7352863793956536e-06,True,16,False,20,255.0,False,,Markelio Neibol,b22a5f48e7b,17.0,-1471.8399658203125,2340.830078125,17.010000228881836,-10393.00048828125,-1005.5000305175781,2.0000000298023224,-0.5000000074505806,-0.5999999865889549,0.0,128.0,128.0,,-0.009600151057879487,-0.09645979839165118,-4.973101988355688e-05,True,4,70.0,False,4,False,,ru63n28,b09992df59b,10,-2814.4599609375,4261.490234375,16.989999771118164,-8894.199829101562,619.5000076293945,4.900000095367432,1.1999999731779099,-0.09999999776482582,2131.3999938964844,,255.0,,-0.00963558229378188,0.04698766699157885,0.00013513514051637063,True,10,31.0,False,14,False,,
168,11408,346,False,True,1,4268.268853998998,-959.9500122070312,1296.3599853515625,381.010009765625,4544.200134277344,33821.4990234375,-2428.9999389648438,679.7000122070312,-2171.3999938964844,-5551.7999267578125,1.0,-0.5830809102617107,-0.9575607491160021,-1.611862008057637,76561198039309853,enpitsu,27.0,-939.8300170898438,1121.3900146484375,304.8299865722656,5330.30029296875,19185.50048828125,85.29999732971191,-5267.80029296875,-554.7000122070312,1480.7000732421875,255.0,128.0,,0.12654230054276944,1.5867923522518,-0.15544730362730705,True,131.0,False,22,False,17,,bf81d8692db,games5425898691,18.0,-3547.72998046875,-1454.3499755859375,82.7300033569336,2541.1000061035156,-19058.499755859375,-959.8000335693359,3059.5999145507812,270.79999923706055,-18.700000047683716,255.0,128.0,0.7258557687488895,-1.6648543440183774,-0.008252296268772047,False,16,False,16,29.853599794449345,True,,Markelio Neibol,b22a5f48e7b,16.0,-1057.719970703125,1191.27001953125,86.63999938964844,13973.499755859375,-5125.0,-4609.100036621094,-17.200000286102295,121.80000305175781,241.70000076293945,255.0,229.0,False,-0.07563817028516266,2.847160587899296,-0.2585310484550329,True,6,49.63292045490716,True,4,False,,ru63n28,b09992df59b,10,-928.72998046875,4470.580078125,16.989999771118164,5141.7999267578125,75.79999923706055,4.600000083446503,-0.3999999910593033,-0.09999999776482582,-4.1999998688697815,255.0,128.0,,-0.00950014650328799,3.1273767538416877,5.134322315386084e-05,True,10,255.0,False,14,False,,
169,11435,347,False,False,0,9597.184021846337,537.510009765625,-4349.52001953125,207.77999877929688,-11238.800048828125,4118.2000732421875,14758.299560546875,5883.499755859375,466.1000061035156,-1080.1000213623047,0.0,-0.8572893565304891,1.6282891218076352,2.937390001295472,b09992df59b,ru63n28,10.0,573.0599975585938,-4470.02001953125,106.44000244140625,-7263.0999755859375,-2735.7998657226562,998.7999725341797,2708.9999389648438,-4705.299987792969,877.9000091552734,255.0,128.0,,0.6172831097568969,3.0410308166793687,-0.1015150653167202,True,235.53288595650787,True,16,False,11,,b22a5f48e7b,Markelio Neibol,16.0,588.5599975585938,-2007.75,16.989999771118164,1741.3999938964844,-13992.2998046875,4.399999976158142,0.0,-0.7000000029802322,3.400000035762787,255.0,128.0,0.009597198718390458,-1.4462853512772986,-5.9153257485329906e-05,True,4,False,6,1.0,False,,games5425898691,bf81d8692db,18.0,3318.969970703125,3507.280029296875,17.010000228881836,-2228.6000061035156,22767.099609375,2.0999999344348907,0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,,0.009647565731051378,1.6683785533984652,-2.4988624410484866e-06,True,16,0.0,False,16,False,,enpitsu,76561198039309853,27,449.260009765625,-2909.760009765625,252.07000732421875,-5378.2000732421875,-19445.10009765625,-2255.0999450683594,3448.900146484375,-3078.0999755859375,-15.700000524520874,128.0,128.0,,-0.8781227691374457,-2.2953460947663125,0.8534840596913076,True,18,131.0,False,22,False,,False
170,11614,353,False,False,0,7769.245824225861,-2556.429931640625,-2449.739990234375,148.8300018310547,7650.10009765625,21621.39892578125,9488.900146484375,2723.5000610351562,4517.799987792969,-2858.3999633789062,0.0,-0.6297352101683278,-0.7554986053834584,-0.6199072354873122,b22a5f48e7b,Markelio Neibol,16.0,-2568.530029296875,-2691.72998046875,51.58000183105469,-4905.199890136719,17303.499755859375,2699.2001342773438,-1937.4000549316406,-3674.7000122070312,2464.499969482422,255.0,255.0,,0.04067810353511026,1.6361931373619465,-0.044170612308638633,True,135.0,False,10,False,7,,b09992df59b,ru63n28,10.0,-569.530029296875,-2905.169921875,17.010000228881836,9644.400024414062,7436.400146484375,2.0000000298023224,-0.3999999910593033,-0.19999999552965164,-403.3000183105469,255.0,128.0,0.009551216546964123,0.6144693978835294,0.0002401178674404238,True,12,False,16,255.0,False,,games5425898691,bf81d8692db,18.0,-1647.9100341796875,4386.77001953125,17.010000228881836,13507.7001953125,1080.5000305175781,2.3000000417232513,0.0,0.0,-2195.800018310547,255.0,0.0,,0.009565638141788079,0.017668252246307987,-2.8789539997091352e-05,True,16,255.0,False,16,False,,enpitsu,76561198039309853,27,-57.650001525878906,2159.780029296875,17.049999237060547,1414.2999267578125,14030.400390625,2.5999999046325684,0.0,-0.19999999552965164,-3.1999999284744263,128.0,128.0,,0.016769326324000824,1.4698803011594086,2.394483055901339e-05,True,18,254.0,False,22,False,,
171,11676,355,False,False,1,7373.029997594412,883.8699951171875,-2233.02001953125,583.8400268554688,-1169.8999786376953,26078.40087890625,-4648.699951171875,-2772.2000122070312,-1645.5999755859375,5060.199890136719,1.0,-0.2526470034641652,1.0233044744747286,-0.9742645632937436,bf81d8692db,games5425898691,18.0,857.9600219726562,-2496.06005859375,566.7000122070312,4081.4999389648438,18939.100341796875,3580.1998901367188,-4221.9000244140625,1015.9999847412109,3375.2999877929688,255.0,87.0,,0.1243446726734368,1.6491478056449944,0.7049368744065069,True,154.753083785375,True,18,False,17,,76561198039309853,enpitsu,27.0,-48.16999816894531,-3669.080078125,17.049999237060547,239.50000762939453,-315.79999923706055,2.5,-2.199999988079071,-1.0999999940395355,0.0,255.0,128.0,-0.01676557453636292,-2.2210053425209564,3.930577611957671e-05,True,18,False,22,255.0,False,,Markelio Neibol,b22a5f48e7b,15.0,3172.64990234375,-168.91000366210938,17.010000228881836,-11179.300537109375,-347.00000762939453,2.0999999344348907,-1.2999999523162842,-0.09999999776482582,-1417.7000427246094,255.0,82.0,False,-0.00953655449592617,0.0324939633801561,0.00016338359641005786,True,10,255.0,False,8,False,,ru63n28,b09992df59b,10,-1514.280029296875,1911.5400390625,17.010000228881836,-9239.69970703125,5410.7000732421875,2.3999999463558197,-0.9000000357627869,0.29999999329447746,-2201.7999267578125,255.0,0.0,,-0.009540533488500773,0.5608421745151944,-0.00014844002201726234,True,12,255.0,False,16,False,,False
172,11747,358,False,False,0,8342.519199827237,-600.9500122070312,-3197.300048828125,135.77999877929688,-30480.0,12430.0,6504.000244140625,4976.499938964844,-460.49999237060547,-901.3999938964844,0.0,-0.10928491460679923,2.4938666344318046,1.056121305077163,b09992df59b,ru63n28,10.0,-403.8599853515625,-3336.820068359375,99.6500015258789,-19689.599609375,9734.400024414062,3202.60009765625,-2502.2999572753906,-2707.2000122070312,-1564.1999816894531,255.0,128.0,,0.05563569890183592,2.373953955717975,-0.0018991639559362923,True,213.60629676747067,True,18,False,13,,b22a5f48e7b,Markelio Neibol,16.0,-1975.2099609375,-3382.860107421875,17.010000228881836,-4117.699890136719,-17573.00048828125,2.0999999344348907,0.0,0.5000000074505806,-1.8000000715255737,255.0,128.0,0.009599289193389728,-1.8012490150291904,5.640153829533124e-05,True,8,False,10,255.0,False,,games5425898691,bf81d8692db,18.0,-1894.77001953125,-831.02001953125,17.010000228881836,-10793.499755859375,4080.8999633789062,2.3000000417232513,5.5000001192092896,-2.199999988079071,-1195.5999755859375,255.0,0.0,,0.009540904507767182,2.765982504362745,7.034395739508022e-05,True,18,138.0,False,18,False,,enpitsu,76561198039309853,27,334.44000244140625,4553.240234375,17.049999237060547,-3119.2001342773438,-3066.099853515625,2.800000011920929,-0.29999999329447746,-0.19999999552965164,-1964.9000549316406,255.0,0.0,False,0.016632605593341922,-2.284871903797228,-9.705314279478036e-05,True,18,255.0,False,22,False,,False
173,11820,361,False,True,1,4504.981053870849,1535.989990234375,680.7100219726562,218.47999572753906,-9618.699951171875,23309.69970703125,5396.300048828125,4091.0000610351562,-3991.6000366210938,-1824.7999572753906,1.0,0.8730491544916202,-0.7755977861117113,-0.38208504407681143,bf81d8692db,games5425898691,18.0,1547.280029296875,479.739990234375,136.5399932861328,-10585.699462890625,16530.2001953125,1808.0000305175781,-2599.7000122070312,-4385.899963378906,-2062.5999450683594,255.0,255.0,,0.3016841740651569,1.8497572074062791,-0.49392537424371186,True,106.6125850164762,True,20,False,19,,76561198039309853,enpitsu,27.0,637.780029296875,-3307.25,17.049999237060547,-1254.000015258789,9907.39990234375,2.5999999046325684,0.5000000074505806,-0.0,0.0,255.0,128.0,-0.01673409422281733,1.4448733192787295,3.880863348234014e-08,True,18,False,22,255.0,False,,Markelio Neibol,b22a5f48e7b,16.0,1608.56005859375,4226.7998046875,17.010000228881836,-11199.100341796875,6185.8001708984375,2.0999999344348907,-3.400000035762787,1.5999999642372131,-1679.6000671386719,128.0,119.0,False,-0.009629183483449967,0.5770855268896334,3.994477340563502e-05,True,10,250.0,False,8,False,,ru63n28,b09992df59b,10,1350.47998046875,2142.860107421875,88.7300033569336,-15479.7998046875,-8743.300170898438,4338.2000732421875,-748.8999938964844,718.7000274658203,1841.0000610351562,0.0,128.0,,0.038009108698402995,-0.8830805035545948,-0.0017880235204631684,True,14,78.39206052082844,True,20,False,,False
