,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
136,9063,277.0,False,False,0,10127.168087067013,-1736.8499755859375,-4952.2001953125,152.8000030517578,-11800.10009765625,-1695.2000427246094,-8515.599975585938,-856.6999816894531,-993.7000274658203,-5854.69970703125,0.0,1.1013032089335302,0.5997721095086921,-0.5048426430396421,76561198039309853,enpitsu,24.0,-1577.5899658203125,-4911.6298828125,204.08999633789062,-7834.69970703125,-21581.201171875,1366.4999389648438,2078.2000732421875,-4909.4000244140625,-1351.9999694824219,255.0,0.0,,0.653853259466033,-1.8721913431704897,0.47112061069124617,True,141.0,False,16,False,15,,bf81d8692db,games5425898691,18.0,-1440.6600341796875,-4857.2900390625,48.86000061035156,6384.7998046875,-7868.0999755859375,3296.099853515625,780.1000213623047,-1247.7999877929688,-2111.3999938964844,128.0,0.0,,0.011010450166506227,-1.0667333938904053,0.03777788670972347,True,6,False,16,255.0,False,,DANDK,76561198149179287,5,-3251.97998046875,-4105.009765625,17.010000228881836,-11502.099609375,6308.800048828125,2.5,-0.3999999910593033,0.0,-2281.0000610351562,245.0,0.0,False,0.009558492783008616,2.5720097356461853,-4.9455398209033476e-05,True,20,20,,False,False,,JayTea,76561198032526074,7.0,-274.4599914550781,-1186.5799560546875,16.450000762939453,13428.00048828125,-5074.800109863281,110.29999732971191,-3.0000001192092896,10.199999809265137,2116.0000610351562,255.0,255.0,0.008950573048610813,-0.27360760520006044,0.0009733438054847029,True,10,8,False,193.0,False,,False
137,9126,279.0,False,False,0,9807.345768064084,-3219.68994140625,-4388.08984375,184.14999389648438,-10041.199951171875,14783.499755859375,3328.5000610351562,-2411.9000244140625,2925.4998779296875,-2493.699951171875,0.0,0.14652411639083532,-2.109326448797859,-1.0821026578426787,76561198039309853,enpitsu,24.0,-3153.510009765625,-4539.31982421875,87.66999816894531,-12719.300537109375,11482.5,2348.5000610351562,-4653.699951171875,-593.3000183105469,-2870.4998779296875,255.0,0.0,,0.2666226098119164,2.4123459215891523,0.14650980525458673,True,70.0,False,18,False,17,,bf81d8692db,games5425898691,18.0,-1846.8599853515625,-4724.27978515625,17.010000228881836,143.69999885559082,7446.5997314453125,2.5,0.0,1.2999999523162842,-2474.4000244140625,255.0,0.0,,0.009529059617329073,1.5365483095910992,-8.688737242278849e-05,True,8,False,16,255.0,False,,DANDK,76561198149179287,5,-3992.64990234375,-3887.469970703125,176.36000061035156,5355.3997802734375,-10102.999877929688,2368.2000732421875,-660.1999664306641,305.40000915527344,1042.699966430664,128.0,128.0,False,-0.19272190568354408,-1.3142646733008707,-1.1727285087236266,True,21,20,,False,False,,JayTea,76561198032526074,7.0,-887.3300170898438,-1677.47998046875,17.010000228881836,-6135.8001708984375,11536.99951171875,2.0999999344348907,0.0,0.0,-785.6999969482422,255.0,110.0,0.009569997041378694,2.0123687910668733,0.0001774946725372881,True,10,8,False,185.0,False,,False
138,9181,281.0,False,False,0,7749.41835407017,-3393.139892578125,-2196.06005859375,143.55999755859375,-17269.599609375,25874.19921875,7142.80029296875,-4262.60009765625,3907.7999877929688,-1599.4999694824219,0.0,0.31122645872229876,0.8004523478811632,-0.6256772561259026,bf81d8692db,games5425898691,18.0,-3284.2900390625,-2318.510009765625,73.95999908447266,-18268.599853515625,8322.5,2917.0999145507812,-1883.6000061035156,3028.900146484375,-4186.499938964844,255.0,0.0,,-0.016303756886241794,2.6456289161422983,0.03881792319680189,True,110.96387104321548,True,17,False,8,,76561198039309853,enpitsu,24.0,-4065.139892578125,-2644.169921875,180.36000061035156,3298.3999633789062,9222.100219726562,-12170.6005859375,-1913.8999938964844,-5119.4000244140625,-614.5000076293945,255.0,128.0,,0.9433910990438672,1.1198894318567572,1.0209759470772135,True,18,False,18,19.0,False,,DANDK,76561198149179287,5,-1697.81005859375,-4846.31982421875,16.510000228881836,8023.3001708984375,8736.300048828125,88.90000343322754,-106.99999809265137,-42.39999771118164,2329.1000366210938,253.0,255.0,False,0.006855588446823105,0.9050801456070285,0.008761923955060482,True,22,22,,False,False,,JayTea,76561198032526074,7.0,-2923.22998046875,-1404.3299560546875,37.70000076293945,-12024.7998046875,-13690.10009765625,3267.0999145507812,78.60000133514404,-67.5,-584.5999908447266,255.0,83.0,0.010415697687667548,-2.305022532760559,-0.0003351480147410611,True,11,8,False,124.0,False,,False
139,9284,285.0,True,True,0,1467.4744730054979,-1189.1300048828125,3702.10009765625,112.13999938964844,19111.099853515625,14243.499755859375,3947.5,-2540.2999877929688,-3660.5999755859375,1805.0999450683594,0.0,-0.03305141246759163,-0.23570076907862694,-2.8237141573727293,bf81d8692db,games5425898691,18.0,-1313.4599609375,3677.18994140625,16.6200008392334,16271.500244140625,11684.7998046875,63.89999866485596,94.49999809265137,6.299999952316284,-3017.6998901367188,128.0,0.0,,-0.01346407081586084,0.5080092035612717,0.011392140189889533,True,167.0,False,18,False,8,,76561198039309853,enpitsu,24.0,-601.0900268554688,2776.60009765625,17.049999237060547,12732.19970703125,14142.39990234375,2.5999999046325684,-0.19999999552965164,-0.09999999776482582,0.0,255.0,128.0,,0.016768721077028547,0.8378193871654805,1.970988105439733e-05,True,18,False,18,31.0,False,,DANDK,76561198149179287,5,-903.6699829101562,2138.0,17.010000228881836,6614.0997314453125,21618.701171875,6.200000047683716,1.8000000715255737,-3.3000001311302185,11.699999570846558,206.0,128.0,False,0.009753676133697058,1.2753210077046917,0.00012969700466985165,True,26,26,8.0,False,False,,JayTea,76561198032526074,7.0,-2105.780029296875,-366.79998779296875,15.720000267028809,9143.200073242188,20673.40087890625,84.70000267028809,23.80000114440918,4.4999998807907104,-274.59999084472656,255.0,128.0,0.013688575353207597,1.1367377558988674,-0.001237076634340614,True,14,12,False,53.746520370565435,True,,False
140,9562,286.0,False,False,1,5177.447617934151,9.739999771118164,38.970001220703125,92.44999694824219,6177.0001220703125,26169.7998046875,342.79998779296875,-1741.3999938964844,785.8999633789062,5687.60009765625,1.0,0.017854094842385603,-0.1344530409299335,0.026878697565894148,76561198149179287,DANDK,5.0,-30.389999389648438,-149.4199981689453,75.86000061035156,15150.799560546875,17236.099853515625,-1538.8999938964844,1878.9999389648438,4791.7999267578125,1938.3000183105469,255.0,177.0,True,0.20816414273947767,1.989432347223522,0.834083413223515,True,0.0,False,4,False,4,,76561198032526074,JayTea,7.0,1150.280029296875,-3085.010009765625,17.010000228881836,-4344.700012207031,-11307.19970703125,2.0999999344348907,-0.09999999776482582,-0.7000000029802322,0.0,255.0,128.0,,-0.009546530854968826,-1.2039611484487986,-7.155695346262182e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,24,2974.9599609375,3976.72998046875,17.049999237060547,6365.4998779296875,10602.900390625,2.5,-0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,,-0.016749590690243756,-1.0301104117244324,-1.0304729710184896e-05,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,18.0,-58.209999084472656,705.260009765625,27.079999923706055,4495.199890136719,-17806.099853515625,3079.5999145507812,2.5,-5.199999809265137,-1088.8999938964844,128.0,97.0,-0.009683377860118865,-1.7526461681572552,0.00017041616811697838,True,3,False,False,0.0,False,,
141,9565,286.0,False,False,0,5442.989369293863,-135.50999450683594,-249.60000610351562,101.30000305175781,-26357.19970703125,19554.000244140625,3753.9999389648438,1568.3000183105469,-233.79999160766602,5786.5997314453125,0.0,-0.21041068457259027,0.8980921156839923,0.19317740582785328,bf81d8692db,games5425898691,18.0,4.949999809265137,-435.9599914550781,71.0,-1441.4999389648438,16757.7001953125,2517.2000122070312,-192.70000457763672,1861.300048828125,5171.7999267578125,128.0,111.0,,0.2694296622745354,1.692064647158198,0.07353288328353218,True,0.0,False,4,False,3,,76561198039309853,enpitsu,24.0,-3067.550048828125,-4130.93994140625,17.049999237060547,-3850.1998901367188,-6413.3001708984375,2.5,1.0000000149011612,-0.5999999865889549,0.0,255.0,128.0,,0.016333416920995537,1.0301085613808483,2.089683846930453e-06,True,False,False,False,255.0,False,,DANDK,76561198149179287,5,-88.88999938964844,26.510000228881836,62.63999938964844,-14331.600341796875,-14880.999755859375,-1831.199951171875,-4212.099914550781,-3232.5,1434.6000671386719,255.0,128.0,True,-0.4644905583911843,-2.033244222141126,1.2618942989271467,True,4,4,0.0,False,False,,JayTea,76561198032526074,7.0,-1072.6600341796875,3264.550048828125,17.010000228881836,5817.19970703125,11095.999755859375,2.3000000417232513,0.0,0.09999999776482582,-1831.7999267578125,255.0,0.0,0.009548945604753034,1.0708626510545913,-0.00022527480609767637,True,False,False,False,146.0,False,28.0,
142,9566,286.0,False,False,1,4963.169499592577,203.77999877929688,225.33999633789062,113.80999755859375,12556.600341796875,11797.19970703125,4039.7000122070312,1872.1000671386719,1903.0000305175781,5373.4002685546875,1.0,0.22141349859849535,-1.1028834746984597,0.15632724908361248,76561198149179287,DANDK,5.0,193.92999267578125,81.80999755859375,61.119998931884766,13918.699951171875,14328.399658203125,124.0999984741211,-1686.3999938964844,2983.699951171875,803.0999755859375,255.0,128.0,True,0.32565211590445087,2.055144167016789,1.457453904296281,True,0.0,False,4,False,4,,76561198032526074,JayTea,7.0,1072.6600341796875,-3264.550048828125,17.010000228881836,-5817.19970703125,-11095.999755859375,2.3000000417232513,-0.0,-0.09999999776482582,-1831.7999267578125,255.0,0.0,,-0.009548945604753034,-1.0708626510545913,-0.00022527480609767637,True,False,False,False,146.0,False,,enpitsu,76561198039309853,24,3067.550048828125,4130.93994140625,17.049999237060547,3850.1998901367188,6413.3001708984375,2.5,-1.0000000149011612,0.5999999865889549,0.0,255.0,128.0,,-0.016333416920995537,-1.0301085613808483,2.089683846930453e-06,True,False,False,255.0,False,False,,games5425898691,bf81d8692db,18.0,-4.949999809265137,435.9599914550781,71.0,1441.4999389648438,-16757.7001953125,2517.2000122070312,192.70000457763672,-1861.300048828125,5171.7999267578125,128.0,111.0,-0.2694296622745354,-1.692064647158198,0.07353288328353218,True,4,3,False,0.0,False,,
143,9660,290.0,False,False,1,3299.2113413267534,3731.330078125,3453.080078125,94.4000015258789,-5852.7001953125,14928.599853515625,2369.9000549316406,-2884.5999145507812,3696.4999389648438,-3743.5000610351562,1.0,0.270455541184065,-2.4663930536119154,-0.6579445241630408,76561198149179287,DANDK,5.0,3877.909912109375,3291.320068359375,54.220001220703125,-3647.7999877929688,11721.800537109375,2686.199951171875,-424.90001678466797,-428.10001373291016,2748.5000610351562,184.0,255.0,False,-0.08768839218638053,1.1640754965621627,-0.3733923695344182,True,0.0,False,8,False,6,,76561198032526074,JayTea,7.0,1563.6700439453125,-1627.3399658203125,17.010000228881836,10739.599609375,13591.500244140625,1.899999976158142,0.29999999329447746,0.7999999821186066,10.499999523162842,255.0,128.0,False,-0.009575563807701176,2.2379981058420624,-7.246222920808174e-05,True,False,False,False,129.0,False,,enpitsu,76561198039309853,24,3320.469970703125,4164.6201171875,22.010000228881836,11260.699462890625,-11954.49951171875,2996.0000610351562,0.09999999776482582,-0.0,-2063.6000061035156,128.0,128.0,False,-0.01677041797762353,-2.258218177153406,-3.47050357621558e-05,True,1,False,106.0,False,False,,games5425898691,bf81d8692db,18.0,-3068.840087890625,-743.3900146484375,64.52999877929688,-16017.099609375,14059.7998046875,-1831.9999694824219,-1798.699951171875,-1616.7999267578125,-347.2999954223633,255.0,0.0,0.49039066639968476,0.7616538490342253,0.005211235231881755,True,6,6,False,0.0,False,,
144,9666,290.0,False,False,0,9246.335487973207,-3641.800048828125,-3689.22998046875,137.94000244140625,-10670.400390625,22673.40087890625,4719.599914550781,-1802.7000427246094,-3447.3001098632812,-4567.900085449219,0.0,-0.19951557109238804,1.8474502758386344,-1.657101225789314,76561198039309853,enpitsu,24.0,-3505.72998046875,-3944.72998046875,81.44000244140625,-11439.300537109375,13906.300048828125,4178.999938964844,2.3999999463558197,-5.299999713897705,-1500.3999328613281,255.0,255.0,False,0.016753448186770104,1.9637664951860379,-0.00033700547579953104,True,96.0,False,2,False,1,,bf81d8692db,games5425898691,18.0,3333.85009765625,506.3999938964844,25.450000762939453,15169.000244140625,-14853.399658203125,-2540.5999755859375,1863.9999389648438,2286.4999389648438,610.2999877929688,255.0,0.0,,-0.15116620912058648,-0.8900753595902722,0.031810033425439276,False,6,False,6,0.0,False,,DANDK,76561198149179287,5,-3718.0,-3489.5400390625,97.37000274658203,8788.599853515625,-7794.7998046875,748.6000061035156,-3159.2999267578125,4411.099853515625,899.8999786376953,233.0,236.0,False,0.3639122433752923,-0.8961296084005151,-1.4956774659299654,True,8,7,0.0,False,False,,JayTea,76561198032526074,7.0,-1742.3499755859375,1400.5899658203125,17.010000228881836,-10712.099609375,-13611.800537109375,1.899999976158142,-0.29999999329447746,-0.7999999821186066,0.5999999865889549,255.0,128.0,0.009575584292554628,-2.237422387147186,-6.970577181884021e-05,True,False,False,False,129.0,False,,False
145,9667,290.0,False,False,1,3155.722645439929,3673.260009765625,3641.530029296875,156.5,7614.69970703125,-49.29999828338623,7886.099853515625,2923.800048828125,1391.9999694824219,-5051.000061035156,1.0,0.013373375972527388,-1.545642897206098,-1.7591661120141697,76561198149179287,DANDK,5.0,3718.0,3489.5400390625,97.37000274658203,-8788.599853515625,7794.7998046875,748.6000061035156,3159.2999267578125,-4411.099853515625,899.8999786376953,233.0,236.0,False,-0.3639122433752923,0.8961296084005151,-1.4956774659299654,True,0.0,False,8,False,7,,76561198032526074,JayTea,7.0,1831.6800537109375,-1287.219970703125,17.010000228881836,10745.50048828125,13583.699951171875,1.899999976158142,-0.19999999552965164,-0.0,-122.5,255.0,99.0,False,-0.009575526912781055,2.2389935521485587,-7.722796094814819e-05,True,False,False,False,129.0,False,,enpitsu,76561198039309853,24,3596.97998046875,3838.10009765625,112.30000305175781,11590.400390625,-14786.500244140625,3299.5999145507812,-1228.3999633789062,-469.1999816894531,623.1000137329102,255.0,128.0,False,0.1583729871373629,-1.9319705436612509,0.0018016600157642474,True,2,1,96.0,False,False,,games5425898691,bf81d8692db,18.0,-3452.469970703125,-376.57000732421875,15.729999542236328,-13545.2001953125,16109.599609375,67.30000019073486,-37.40000009536743,-15.099999904632568,-1002.3000335693359,255.0,0.0,-0.0105807094642115,0.8907662897788646,-0.0031439927759926434,False,6,6,False,0.0,False,,
146,9668,290.0,False,False,0,9188.195540769186,-3710.050048828125,-3606.659912109375,182.97000122070312,-14388.399658203125,21788.40087890625,8086.5997314453125,4311.9000244140625,1060.6999969482422,-2165.800018310547,0.0,-0.0353600123997172,1.4250352267422735,-1.7589209961645054,76561198039309853,enpitsu,24.0,-3596.97998046875,-3838.10009765625,112.30000305175781,-11590.400390625,14786.500244140625,3299.5999145507812,1228.3999633789062,469.1999816894531,623.1000137329102,255.0,128.0,False,-0.1583729871373629,1.9319705436612509,0.0018016600157642474,True,96.0,False,2,False,1,,bf81d8692db,games5425898691,18.0,3452.469970703125,376.57000732421875,15.729999542236328,13545.2001953125,-16109.599609375,67.30000019073486,37.40000009536743,15.099999904632568,-1002.3000335693359,255.0,0.0,,0.0105807094642115,-0.8907662897788646,-0.0031439927759926434,False,6,False,6,0.0,False,,DANDK,76561198149179287,5,-3646.159912109375,-3548.419921875,97.05999755859375,8282.39990234375,-6029.0997314453125,-202.70000457763672,-3270.2999877929688,4009.5999145507812,1864.7999572753906,170.0,221.0,False,0.3537117359998767,-0.9399711193296578,-2.156735861647962,True,8,7,0.0,False,False,,JayTea,76561198032526074,7.0,-1831.6800537109375,1287.219970703125,17.010000228881836,-10745.50048828125,-13583.699951171875,1.899999976158142,0.19999999552965164,0.0,-122.5,255.0,99.0,0.009575526912781055,-2.2389935521485587,-7.722796094814819e-05,True,False,False,False,129.0,False,,False
147,9718,292.0,False,False,1,4647.821363096841,2638.699951171875,831.260009765625,211.22999572753906,-21592.900390625,6024.000244140625,-3182.7999877929688,-1651.9999694824219,-367.59998321533203,5756.300048828125,1.0,0.3934289764003065,1.46374991212327,-1.9593548932948368,76561198032526074,JayTea,7.0,2771.06005859375,719.010009765625,183.80999755859375,-128.50000381469727,10379.69970703125,-21.500000953674316,-706.2000274658203,5233.2000732421875,1537.5999450683594,128.0,0.0,False,0.0331253221051006,1.1061651391109002,1.3261323429129916,True,159.0,False,4,False,3,,76561198149179287,DANDK,5.0,1892.06005859375,4054.300048828125,17.010000228881836,-12546.300048828125,-3591.199951171875,2.0999999344348907,-0.3999999910593033,-0.29999999329447746,0.3999999910593033,170.0,128.0,,-0.009556526686402477,-0.27888453795455465,-4.787394539711576e-05,True,8,False,8,,False,,enpitsu,76561198039309853,24,3949.580078125,1885.199951171875,159.44000244140625,-470.2000045776367,-9789.000244140625,-4695.10009765625,146.40000343322754,183.09999465942383,-331.1000061035156,255.0,128.0,False,-0.06522320236786999,-1.1009369375244233,0.15880202017364842,True,2,2,96.0,False,False,,games5425898691,bf81d8692db,18.0,-2069.5,3225.93994140625,17.010000228881836,13399.69970703125,18691.500244140625,1.899999976158142,-0.29999999329447746,-0.29999999329447746,0.0,255.0,128.0,-0.009590320454258288,2.192771453302005,4.290559267050916e-05,True,6,6,False,167.0,False,,
148,9781,294.0,False,False,0,7473.221726919316,1376.3900146484375,-1979.3599853515625,96.62999725341797,20885.80078125,2944.5999145507812,1661.3999938964844,1593.2000732421875,1827.2999572753906,5488.3001708984375,0.0,-0.37043922862134165,0.08218634819891614,-2.0927306258969995,bf81d8692db,games5425898691,18.0,1240.010009765625,-2091.590087890625,17.010000228881836,22952.60009765625,-1176.1000061035156,0.29999999329447746,3.400000035762787,-0.3999999910593033,-914.8000335693359,255.0,128.0,,0.009613576400383904,-0.11901028783532014,0.00016766831059578707,True,101.0,False,6,False,6,,76561198039309853,enpitsu,24.0,-2442.760009765625,1638.9100341796875,17.030000686645508,15487.099609375,16693.599853515625,5.099999904632568,-0.19999999552965164,-0.09999999776482582,-1.7000000178813934,255.0,0.0,False,0.016770382813353798,0.8226791313636492,2.3126491983911833e-05,True,2,False,2,216.0,False,,DANDK,76561198149179287,5,493.1199951171875,-1278.43994140625,16.75,10454.200439453125,16457.60009765625,56.70000076293945,16.399999856948853,-11.499999761581421,-19.09999966621399,247.0,132.0,,0.010743529395373985,1.001254471556809,6.67160288330327e-05,True,10,10,15.0,False,False,,JayTea,76561198032526074,7.0,-3508.6298828125,-2135.530029296875,17.010000228881836,-5473.0999755859375,11045.2001953125,-0.09999999776482582,-1.5000000596046448,3.100000023841858,-1784.1000366210938,255.0,83.0,0.009559691444592814,1.962464514125968,7.634526757717029e-05,False,4,4,False,143.34143649634493,True,,False
149,9797,295.0,False,False,0,7765.161925459046,2561.81005859375,-1812.7900390625,97.13999938964844,19548.1005859375,2665.7000732421875,777.7999877929688,820.1999664306641,3765.7998657226562,4598.399963378906,0.0,-1.0301576119775468,2.9137911751686656,-1.186781392840823,bf81d8692db,games5425898691,18.0,2517.93994140625,-1986.0999755859375,17.010000228881836,18811.400146484375,10323.800048828125,1.5000000596046448,-0.3999999910593033,-0.19999999552965164,1978.3999633789062,255.0,255.0,,0.009588137881302142,0.5770747082910904,6.036957092853519e-05,True,97.93170734631119,True,6,False,6,,76561198039309853,enpitsu,24.0,-1358.780029296875,2318.35009765625,17.030000686645508,21290.400390625,1031.9999694824219,5.5000001192092896,0.09999999776482582,0.0,-2061.0000610351562,255.0,0.0,False,0.016774212974751235,-0.02995972597207172,-1.9289639775453577e-05,True,2,False,2,247.0,False,,DANDK,76561198149179287,5,899.239990234375,-284.17999267578125,17.010000228881836,5605.4998779296875,18426.300048828125,2.0999999344348907,0.0,-0.09999999776482582,-95.60000419616699,236.0,96.0,,0.009605736500155641,1.2770388228114966,-7.914433688270064e-05,True,10,10,15.0,False,False,,JayTea,76561198032526074,7.0,-3711.0400390625,-1264.3499755859375,50.040000915527344,-949.4999694824219,16520.899658203125,2874.5001220703125,-609.3999862670898,7.099999785423279,-1127.699966430664,255.0,86.0,0.027269152056124984,1.5230762608672948,-0.00029214901722982473,False,6,4,False,115.0,False,,False
150,9818,295.0,False,False,0,7684.1011074304,3975.389892578125,-802.6400146484375,234.89999389648438,-10714.599609375,9079.69970703125,5007.099914550781,647.6999664306641,1898.9999389648438,-5654.5001220703125,0.0,0.6780344458326957,2.0180525667559928,-1.016416672496143,bf81d8692db,games5425898691,18.0,3854.179931640625,-1026.010009765625,18.860000610351562,10611.800537109375,16795.6005859375,855.4000091552734,245.20000457763672,-2480.2999877929688,2080.2000427246094,128.0,255.0,,-0.03547789123806492,1.0742793859437536,-0.04767528684462231,True,87.0,False,6,False,6,,76561198039309853,enpitsu,24.0,-285.260009765625,1453.6500244140625,17.030000686645508,7442.0001220703125,-17548.499755859375,5.0,-0.29999999329447746,0.5999999865889549,-54.80000019073486,255.0,128.0,False,0.01678359861245525,-1.1758512471413047,7.46113274886889e-05,True,2,False,2,247.0,False,,DANDK,76561198149179287,5,1622.780029296875,1197.510009765625,103.0199966430664,10540.899658203125,20191.800537109375,-151.00000381469727,-4314.700012207031,3409.5999145507812,-84.39999580383301,242.0,128.0,,-0.4319935994715814,-2.2466479410238915,-3.1246394990755126,False,12,11,46.0,False,False,,JayTea,76561198032526074,7.0,-3754.570068359375,338.19000244140625,82.06999969482422,-583.1999969482422,21441.201171875,-528.6000061035156,-4482.699890136719,647.3000335693359,-4.4999998807907104,255.0,128.0,-1.2117300806152718,1.4724997760389105,-0.04272704681112511,True,6,6,False,115.0,False,,False
151,9860,297.0,False,False,0,5658.613367793801,2384.52001953125,529.3499755859375,240.64999389648438,-7195.30029296875,-5558.3001708984375,318.8999938964844,367.00000762939453,3344.7000122070312,-2455.2000427246094,0.0,0.9243338252781341,-0.09694740880358103,-0.09483129345643321,bf81d8692db,games5425898691,18.0,2407.7900390625,660.010009765625,122.16999816894531,-8177.9998779296875,900.6999969482422,2591.4999389648438,2049.7000122070312,5100.0,-194.3000030517578,255.0,178.0,,-0.7939291382071729,3.085174944407679,-0.19065913574163218,True,58.0,False,8,False,7,,76561198039309853,enpitsu,24.0,1706.3699951171875,431.3599853515625,22.010000228881836,14372.19970703125,7973.900146484375,3000.5999755859375,-2.8999999165534973,-2.0000000298023224,-148.69999885559082,255.0,128.0,False,0.016788938761382252,0.5233704215262973,-0.00018929098608655852,True,3,False,4,228.9770924378467,True,,DANDK,76561198149179287,5,2916.969970703125,4423.08984375,17.010000228881836,-7816.099853515625,18082.19970703125,2.5999999046325684,0.5000000074505806,-0.9000000357627869,2620.8999633789062,255.0,255.0,False,0.009603711092970302,2.1294161246108687,2.703462165046507e-07,True,12,12,255.0,False,False,,JayTea,76561198032526074,7.0,-3301.239990234375,3785.2099609375,16.989999771118164,10916.8994140625,19561.400146484375,4.799999892711639,0.5000000074505806,0.5999999865889549,-1840.5000305175781,255.0,0.0,0.009614797534898469,1.00086923137574,-9.760993279302878e-05,True,6,6,False,86.0,False,,False
152,9918,299.0,False,False,0,5991.225210395379,1251.8199462890625,-453.0,101.16000366210938,8522.100219726562,-18634.3994140625,3416.300048828125,-2188.6000061035156,-5574.6002197265625,365.09998321533203,0.0,-0.30983615822782,1.7605109710881783,-3.0796001508206836,bf81d8692db,games5425898691,18.0,1137.6400146484375,-332.32000732421875,84.18000030517578,5503.0999755859375,-16378.00048828125,2131.4999389648438,4022.3001098632812,3085.7998657226562,2132.5999450683594,255.0,128.0,,0.781984576901633,-1.1725230799287474,-0.031689840019439246,True,31.0,False,10,False,9,,76561198039309853,enpitsu,24.0,4078.949951171875,1388.469970703125,984.219970703125,-3.1999999284744263,3006.0000610351562,6361.400146484375,189.3000030517578,-0.29999999329447746,0.0,128.0,128.0,False,-1.3451256911367684,1.4956180378501118,-1.497522171530695,True,4,False,4,224.0,False,,DANDK,76561198149179287,5,1115.9100341796875,2251.47998046875,17.010000228881836,3777.0001220703125,-22687.7001953125,-0.19999999552965164,0.5000000074505806,-3.4999999403953552,1016.6999816894531,255.0,247.0,False,0.009591288973760156,-1.3947246591564726,0.0001495899784030245,True,12,12,168.64188367577006,True,False,,JayTea,76561198032526074,7.0,-683.02001953125,2377.080078125,16.989999771118164,3232.9998779296875,-20728.40087890625,4.600000083446503,0.0,0.5999999865889549,1.5999999642372131,255.0,128.0,0.00959818326925153,-1.4162460457715231,6.978260617981539e-05,True,6,6,False,245.0,False,,False
