,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
126,8105,224,False,False,1,3771.2833663463252,-2791.7099609375,4350.4599609375,102.7300033569336,2747.0999145507812,-272.5,3747.2000122070312,-4317.39990234375,-1602.5999450683594,-3845.7998657226562,1.0,-0.059907863902239865,1.8035182583816385,-1.2692126522883171,2535415034069482,luk3f3rr13r,8.0,-2790.360107421875,4486.33984375,16.520000457763672,7468.3001708984375,4230.799865722656,-114.79999542236328,-332.5,-1038.6000061035156,-3276.9000244140625,3.0,15.0,False,0.011544764518807113,2.7670066554186388,-0.016008733984382673,True,255.0,False,22,18,False,,2535452288653959,Byrom ig,9.0,-764.9099731445312,720.9400024414062,17.020000457763672,5780.7000732421875,12860.999755859375,1.4000000059604645,-0.09999999776482582,-0.7999999821186066,0.0,254.0,128.0,False,-0.009612308210530551,1.9932534653944658,6.903832504448792e-05,True,18,255.0,False,18,False,,enpitsu,76561198039309853,25,-2445.949951171875,4426.669921875,152.27999877929688,3057.9000854492188,11414.200439453125,-2482.7000427246094,387.2999954223633,-355.99998474121094,14.700000286102295,255.0,128.0,False,1.2122840071494947,-0.6023124467585833,-2.514931848928871,True,10,False,10,245.0,False,,games5425898691,bf81d8692db,19.0,-837.0700073242188,91.62999725341797,62.84000015258789,7578.4002685546875,21198.5009765625,-2016.3999938964844,-2030.2000427246094,655.5999755859375,-39.20000076293945,255.0,128.0,0.42064028498995737,1.8747724957900145,-0.020641712666867804,True,194.85906242298825,True,14,False,16,,
127,8140,225,False,False,1,3451.2626467634104,-2458.010009765625,4326.47021484375,114.37000274658203,10667.900390625,-3859.7000122070312,5098.599853515625,-5168.900146484375,-1386.3999938964844,-1577.4000549316406,1.0,-0.6091933788779196,2.808048218121088,-1.7515100990997023,2535415034069482,luk3f3rr13r,8.0,-2601.06005859375,4373.68017578125,16.770000457763672,7708.800048828125,-5290.999755859375,-264.50000762939453,-2504.199981689453,581.3000106811523,956.2000274658203,255.0,0.0,False,-0.0018384357659326882,-2.5503241123696205,-0.020202528211035357,True,205.07176745322445,True,22,18,False,,2535452288653959,Byrom ig,9.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25,-1878.1700439453125,5102.93017578125,273.0,8458.400268554688,-2.3999999463558197,-2320.0999450683594,0.29999999329447746,2719.5999145507812,0.19999999552965164,255.0,0.0,False,-0.29533795751682,3.1241696800985475,1.5758656393826285,True,10,False,10,245.0,False,,games5425898691,bf81d8692db,19.0,325.760009765625,2695.989990234375,16.989999771118164,14344.3994140625,17839.7998046875,5.299999713897705,0.09999999776482582,-0.0,1437.7000427246094,255.0,255.0,-0.009605506044161216,2.2212320062234405,0.00021519925685482472,True,123.0,False,14,False,16,,
128,8175,227,False,False,0,9151.086875217625,1087.3599853515625,-3793.570068359375,265.70001220703125,-18424.7998046875,14820.2001953125,5143.3001708984375,5265.3997802734375,-1139.800033569336,2641.199951171875,0.0,0.5246752159088642,2.954772074928,-2.7144369305729104,76561198039309853,enpitsu,25.0,1222.4000244140625,-3915.659912109375,158.2100067138672,-10167.60009765625,15692.2998046875,1228.0999755859375,-2096.9000244140625,-4985.0,1000.8999633789062,255.0,255.0,,0.9656942309920897,2.3700131284541586,-0.28626092846537987,True,177.0,False,12,11,False,,bf81d8692db,games5425898691,19.0,-398.1000061035156,-4272.7900390625,16.989999771118164,-1033.0999755859375,-7696.7999267578125,5.099999904632568,-0.19999999552965164,-1.7000000178813934,-641.3999938964844,255.0,128.0,,0.00951171181723991,-1.7485972832503838,0.00023984512979531537,True,14,123.0,False,16,False,,Byrom ig,2535452288653959,9,,,,,,,,,,,,,,,,True,,,,,,,luk3f3rr13r,2535415034069482,9.0,1291.6099853515625,-3604.0,81.3499984741211,-15264.49951171875,-2835.2999877929688,3989.5001220703125,-595.6000137329102,1414.9000549316406,1603.2000732421875,254.0,128.0,-0.09145862054002366,-2.638532251900745,-0.007621703958520646,True,153.84652041107097,True,18,False,24,,False
129,8336,232,False,False,0,4069.477278237659,-3800.77001953125,2289.919921875,325.6700134277344,2049.600067138672,30823.89892578125,-2548.6000061035156,-2371.9000244140625,-2375.0999450683594,-3942.5,0.0,-0.5337512791795116,2.1365936464256707,-1.263978375053374,bf81d8692db,games5425898691,19.0,-3803.0,2099.300048828125,283.8399963378906,886.6999816894531,20902.5,-361.50001525878906,-3201.300048828125,3709.5001220703125,2498.000030517578,255.0,0.0,,0.38889779206510566,2.0011798125633145,1.064723695806136,True,33.59815902607417,True,20,17,False,,76561198039309853,enpitsu,25.0,,,,,,,,,,,,,,,,True,,,,,,,Byrom ig,2535452288653959,9,-2613.68994140625,3761.510009765625,17.010000228881836,-8296.699829101562,-2264.1000366210938,3.0000001192092896,0.3999999910593033,0.0,-1689.2999267578125,253.0,0.0,False,0.009519727549645184,-2.850621147881446,-0.0003335794101951207,True,False,False,False,255.0,False,,luk3f3rr13r,2535415034069482,8.0,-3481.679931640625,4558.31005859375,547.25,13612.80029296875,13595.799560546875,790.2999877929688,-140.6999969482422,140.6999969482422,9.599999785423279,254.0,94.0,-0.05896968297002704,0.7944291381038865,1.570153603088287,True,73.0,False,20,False,26,,False
130,8413,235,False,False,1,10162.542518569317,1498.1099853515625,-5004.68994140625,1136.18994140625,773.7999725341797,8048.0999755859375,4271.600036621094,-627.0999908447266,4947.799987792969,3335.4998779296875,1.0,-0.19910150984676742,-0.5462468186873806,2.6781775275629127,2535415034069482,luk3f3rr13r,8.0,1387.300048828125,-5103.60986328125,1077.0,-5754.000244140625,-514.0000152587891,8390.2001953125,-2532.7000427246094,-1072.6000213623047,1807.2999572753906,255.0,0.0,False,1.06773481120282,0.003762528996497834,1.5979419448313295,True,42.0,False,26,20,False,,2535452288653959,Byrom ig,9.0,1723.5699462890625,-5102.990234375,1295.530029296875,-8808.599853515625,2.7000001072883606,8317.7001953125,-0.09999999776482582,-2295.7000732421875,0.29999999329447746,206.0,0.0,False,0.7164462149041758,-0.012684490105744598,1.5624397402756924,True,False,144.0,False,False,False,,enpitsu,76561198039309853,25,3044.510009765625,3003.889892578125,17.059999465942383,-3683.3999633789062,-17412.19970703125,-3.1999999284744263,0.19999999552965164,1.8000000715255737,-119.49999809265137,255.0,128.0,False,-0.016779041536777745,-1.3503283144268485,0.00013095652461826498,True,False,False,False,175.12290738731303,True,,games5425898691,bf81d8692db,19.0,2074.159912109375,-4266.509765625,17.010000228881836,-11743.699951171875,7725.9002685546875,2.7000001072883606,2.0000000298023224,-1.1999999731779099,-938.4999847412109,255.0,38.0,-0.009593975962418061,0.5867047960343791,-8.587881287091337e-05,True,18.0,False,18,False,20,,
131,8483,238,False,False,0,2246.754877058061,-1688.06005859375,3037.489990234375,126.30999755859375,2796.300048828125,5139.2999267578125,-881.8000030517578,307.1999931335449,2663.599853515625,-1531.9999694824219,0.0,-0.06073968238532024,2.660976473395936,0.8010000489163435,bf81d8692db,games5425898691,19.0,-1765.06005859375,2958.659912109375,15.59000015258789,-8759.299926757812,663.3999633789062,-1243.3999633789062,-1538.9999389648438,4028.800048828125,-3413.0999755859375,128.0,0.0,,-0.03441514769551313,2.9213217649089316,0.027947286182733313,True,79.0,False,20,18,False,,76561198039309853,enpitsu,25.0,-1926.77001953125,2400.820068359375,162.25999450683594,5525.30029296875,22125.6005859375,2107.100067138672,-0.29999999329447746,-0.09999999776482582,0.0,255.0,128.0,,0.01679907457773343,1.3260206378335657,2.4530765152673924e-05,True,1,104.0,False,2,False,,Byrom ig,2535452288653959,10,-665.3499755859375,4957.97998046875,245.67999267578125,-630.099983215332,2298.000030517578,-154.7000026702881,-5053.800048828125,-1514.1000366210938,1554.2999267578125,128.0,64.0,,-0.7494002622424455,2.3348106666717636,3.006548700456931,True,4,False,3,144.0,False,,luk3f3rr13r,2535415034069482,8.0,-741.8800048828125,5119.18017578125,17.010000228881836,-1129.1000366210938,-3515.7000732421875,4.099999964237213,5.199999809265137,-1.1999999731779099,1860.0,255.0,255.0,0.009199595368991655,-1.933662286400049,0.0001274087070990068,True,42.0,False,20,False,26,,False
132,8493,238,False,False,0,2046.145971761369,-1576.4200439453125,3210.300048828125,101.5,15646.8994140625,9597.899780273438,-2401.300048828125,-2057.7000427246094,-477.09999084472656,-5615.8001708984375,0.0,-0.27853697847512726,1.6642559612596097,1.6775753144095273,76561198039309853,enpitsu,25.0,-1759.7900390625,3068.89990234375,186.27999877929688,5586.7999267578125,22310.0,-220.79999923706055,-5346.6998291015625,1269.4000244140625,-225.79999923706055,255.0,0.0,,1.3025903895502755,1.187482923739422,-0.11213022359039268,True,95.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-1980.780029296875,3113.9599609375,17.010000228881836,-4225.5999755859375,7006.5997314453125,2.800000011920929,-6.600000262260437,3.8999998569488525,-1371.6000366210938,255.0,128.0,,0.009313175376108623,2.0574806058468305,4.027112053612419e-05,True,18,79.0,False,20,False,,Byrom ig,2535452288653959,10,-686.8400268554688,5034.7099609375,236.75,-686.5000152587891,2306.199951171875,-844.7000122070312,-3575.7998657226562,-761.8000030517578,1534.7999572753906,255.0,76.0,,0.7217609316837149,-2.9722139641559346,-1.7634228630257915,True,4,False,4,144.0,False,,luk3f3rr13r,2535415034069482,8.0,-800.1500244140625,4936.89990234375,85.2699966430664,-1951.199951171875,-5704.69970703125,3375.4998779296875,-624.3999862670898,231.5999984741211,-972.3000335693359,255.0,128.0,-0.0691231390546959,-2.0325665113132763,0.0036064947871661994,True,42.0,False,20,False,28,,False
133,8609,242,False,False,1,10572.611262763356,-2395.72998046875,-4907.1201171875,98.93000030517578,-12552.60009765625,7802.7001953125,2075.2000427246094,-67.69999980926514,885.1999664306641,-1501.9000244140625,1.0,-0.6953242553874612,1.1110404724765226,-2.8190934525941165,2535452288653959,Byrom ig,10.0,-2240.7099609375,-5036.9501953125,41.33000183105469,-11359.89990234375,4681.400146484375,-3063.900146484375,4412.300109863281,701.6999816894531,2425.500030517578,254.0,248.0,,-0.22577801145159823,0.3976642984950099,0.5433883472180319,True,28.0,False,4,4,False,,2535415034069482,luk3f3rr13r,8.0,-2434.139892578125,-1572.18994140625,47.90999984741211,-15150.6005859375,17172.2998046875,-2136.9000244140625,-503.8999938964844,796.2000274658203,-864.8999786376953,255.0,22.0,False,0.03417791736202934,0.6672760482214861,-0.28977051730789855,False,24,0.0,False,30,False,,enpitsu,76561198039309853,25,358.07000732421875,-4731.14990234375,17.059999465942383,-309.6999931335449,8823.200073242188,2.800000011920929,-0.0,-0.5000000074505806,2786.7001342773438,255.0,255.0,False,-0.016695528261579367,1.4430326321785087,2.0618106151277226e-05,True,2,False,2,95.0,False,,games5425898691,bf81d8692db,19.0,-721.510009765625,-763.7000122070312,17.0,-21843.00048828125,-7202.80029296875,2.3999999463558197,0.7000000029802322,-0.7999999821186066,1947.7000427246094,255.0,255.0,-0.009524254438897794,-0.39294533930828984,4.199499365667421e-05,True,25.630159052469406,True,20,False,22,,
134,8660,244,False,False,1,9974.896397975566,-3996.110107421875,-3552.860107421875,311.239990234375,4050.7000732421875,14068.199462890625,10316.8994140625,658.1999969482422,3083.800048828125,-1083.0000305175781,1.0,-0.60716113899204,-0.18816183669828115,0.49772291608490216,2535452288653959,Byrom ig,10.0,-4001.090087890625,-3692.4599609375,84.2300033569336,-9928.099975585938,9743.800048828125,7750.5999755859375,-1019.8999786376953,4718.800048828125,-2133.9999389648438,255.0,0.0,,0.5412667527088868,0.8003996355243375,0.5917657971720016,True,216.10220205655665,True,4,4,False,,2535415034069482,luk3f3rr13r,9.0,-2963.239990234375,439.6099853515625,17.010000228881836,2792.9998779296875,-13088.399658203125,0.0,0.5999999865889549,-2.7000001072883606,-882.6999664306641,255.0,128.0,False,-0.009559604887879864,-1.71535418913542,0.0002408513326761145,True,24,214.2784774559801,True,30,False,,enpitsu,76561198039309853,25,-1381.5400390625,-2466.889892578125,17.059999465942383,-7046.099853515625,18106.400146484375,1.899999976158142,0.19999999552965164,-0.29999999329447746,-9.700000286102295,255.0,0.0,False,-0.016782344923181106,1.2007882763647548,3.594092703677179e-05,True,2,False,2,49.0,False,,games5425898691,bf81d8692db,19.0,-4077.739990234375,-3063.469970703125,255.89999389648438,1982.4000549316406,-16455.0,10971.500244140625,1846.4999389648438,3988.0999755859375,-533.6000061035156,255.0,255.0,0.5665313808524238,-1.5702424519687568,-1.5328833894714535,True,31.0,False,20,False,23,,
135,8663,244,False,False,0,5138.8879016149085,3949.919921875,3429.669921875,412.3999938964844,-20389.89990234375,17577.39990234375,10968.599853515625,3580.0,-1293.2000732421875,4637.9998779296875,0.0,0.31406434785241505,0.11155182473468737,0.43911280608825676,bf81d8692db,games5425898691,19.0,4059.830078125,3205.9599609375,334.3800048828125,-2203.5000610351562,17430.0,8428.200073242188,-1188.0000305175781,-3922.0999145507812,-379.90001678466797,255.0,255.0,,-0.40373395492568,1.6983933910702975,-1.8963815622245446,True,31.0,False,23,20,False,,76561198039309853,enpitsu,25.0,1439.6500244140625,2315.830078125,17.059999465942383,6737.2998046875,-18200.699462890625,2.0999999344348907,-2.0999999344348907,5.600000023841858,-691.6000366210938,255.0,0.0,False,0.016781515053019797,-1.2133049122455837,-0.00010798793571183384,True,2,49.0,False,2,False,,Byrom ig,2535452288653959,10,4081.090087890625,3499.919921875,251.60000610351562,900.5999755859375,-11501.99951171875,10498.299560546875,81.99999809265137,-3567.9998779296875,425.40000915527344,255.0,128.0,,-0.7746109819068342,-1.531905425007499,1.4887974071209995,True,4,False,4,206.7078364433781,True,,luk3f3rr13r,2535415034069482,9.0,2941.530029296875,-301.54998779296875,17.010000228881836,-1802.4000549316406,14336.800537109375,0.0,0.0,-1.899999976158142,-165.40000915527344,255.0,128.0,0.009586581516866172,1.6756505421541885,0.0001745424752168375,True,204.88411184280156,True,24,False,30,,False
136,8742,247,False,False,1,8259.963529356513,391.29998779296875,-3104.530029296875,474.8900146484375,18998.499755859375,5200.10009765625,13904.49951171875,320.29998779296875,-5528.4002685546875,-2309.4000244140625,1.0,-0.6770692080702515,-0.30616765132858537,0.23929459826872937,2535415034069482,luk3f3rr13r,9.0,142.91000366210938,-3181.6298828125,289.8800048828125,20634.599609375,3574.5001220703125,3112.5,-3583.900146484375,-2057.2999572753906,-3629.4000244140625,255.0,244.0,True,0.638129857285467,2.9830694335170858,-2.7820066138644743,True,79.69819358856448,True,32,25,False,,2535452288653959,Byrom ig,9.0,-2400.18994140625,-3117.330078125,121.54000091552734,15012.900390625,-10367.60009765625,-161.00000381469727,5118.299865722656,1481.3999938964844,-1363.0999755859375,255.0,128.0,,-0.3141073780359506,2.196835794896725,-3.129190601830044,True,5,183.0,False,6,False,,enpitsu,76561198039309853,25,415.2099914550781,-3085.81005859375,280.739990234375,742.5,-8096.199951171875,-1722.5999450683594,-5285.2001953125,-1502.2999572753906,-244.0999984741211,128.0,128.0,,0.31650931968248097,-0.2011873686506829,1.9065486745753992,True,4,False,3,0.0,False,,games5425898691,bf81d8692db,19.0,-2387.35009765625,-2361.02001953125,1256.449951171875,6709.4000244140625,6162.0001220703125,-10320.699462890625,-438.8999938964844,361.8000030517578,-4.600000083446503,255.0,128.0,-1.2963623788718457,-0.9144895158437223,-0.21618299819798356,True,31.0,False,20,False,24,,
137,8908,253,False,False,0,4278.467931704415,-2200.679931640625,1065.31005859375,114.25,-8102.39990234375,-178.29999923706055,7457.60009765625,-756.3999938964844,2026.6999816894531,-5429.69970703125,0.0,-0.3470114743685382,0.7576667255514868,-1.003761675375342,76561198039309853,enpitsu,25.0,-2008.3499755859375,1102.1700439453125,17.059999465942383,-7147.39990234375,-10430.50048828125,1.8000000715255737,1.5999999642372131,0.7000000029802322,-363.69998931884766,128.0,0.0,False,0.016794133730078722,-2.2110062119629035,0.000276184780649802,True,111.0,False,6,4,False,,bf81d8692db,games5425898691,19.0,1083.1400146484375,-3652.570068359375,17.020000457763672,-6202.1002197265625,-10800.899658203125,1.7000000178813934,-0.09999999776482582,-0.29999999329447746,-2295.2999877929688,255.0,0.0,,0.009552628808923751,-2.1510512303060962,-3.3339915334099166e-05,True,22,61.0,False,26,False,,Byrom ig,2535452288653959,10,939.1900024414062,1970.0999755859375,17.010000228881836,12737.39990234375,-4712.60009765625,3.1999999284744263,0.3999999910593033,-0.09999999776482582,-2973.599853515625,255.0,0.0,False,0.009575954566875667,-0.529204002141863,-0.00011857688550152871,True,6,False,6,213.0,False,,luk3f3rr13r,2535415034069482,8.0,,,,,,,,,,,,,,,True,,,,,,,
138,9010,257,False,False,1,6506.3788989424165,3360.0400390625,-881.75,107.38999938964844,15218.699951171875,24337.7001953125,8402.999877929688,4018.0999755859375,-4455.7000732421875,-36.500000953674316,1.0,0.12562056350081582,0.1691944367706236,-1.3122108913398185,2535452288653959,Byrom ig,10.0,3278.1201171875,-1002.719970703125,15.210000038146973,12605.30029296875,15707.2998046875,-1565.0999450683594,-2183.699951171875,-2414.600067138672,2751.7999267578125,255.0,128.0,,-0.012379683131088825,2.212270834916137,-0.027765536638965263,True,73.07765152633833,True,6,6,False,,2535415034069482,luk3f3rr13r,8.0,1732.030029296875,-4146.83984375,17.010000228881836,-10093.499755859375,-2042.2999572753906,3.0000001192092896,-2.3999999463558197,-0.5999999865889549,-2308.9999389648438,255.0,0.0,True,-0.009539846424905971,-0.16784126453644843,-0.000329026587266926,True,False,116.0,False,False,False,,enpitsu,76561198039309853,25,3722.1201171875,-10.380000114440918,55.16999816894531,-3166.7001342773438,-7939.5001220703125,3654.8001098632812,682.5,-257.1999931335449,1184.7000122070312,255.0,128.0,False,-0.040875311162232884,-1.269542325422743,0.002316378363447508,True,8,False,7,236.79085597171579,True,,games5425898691,bf81d8692db,19.0,2760.919921875,213.0,16.989999771118164,12194.300537109375,-19501.199951171875,2.7000001072883606,-0.0,-0.19999999552965164,167.39999771118164,255.0,128.0,-0.009597647193094427,-2.1467926100721697,-8.508054018319634e-05,True,10.526090280984047,True,24,False,28,,
139,9118,261,False,False,1,572.036998754747,1452.530029296875,5007.7099609375,124.4800033569336,-4656.400146484375,2240.500030517578,7387.80029296875,-4826.600036621094,-2963.599853515625,-1979.7999572753906,1.0,-1.1585390888958231,-2.157099043242537,2.7072675117653584,2535452288653959,Byrom ig,10.0,1545.5400390625,4984.22998046875,205.2899932861328,-8769.400024414062,14421.199951171875,3160.1998901367188,304.59999084472656,4865.4998779296875,838.7000274658203,254.0,128.0,,0.08406700179998164,0.9000785898500275,0.11691795607900983,True,0.0,False,8,6,False,,2535415034069482,luk3f3rr13r,8.0,423.7099914550781,2818.719970703125,17.0,-3983.699951171875,12528.800048828125,4.000000059604645,-0.0,0.29999999329447746,1360.7000732421875,128.0,233.0,False,-0.009653968491505783,1.2512677447211435,0.0001800634282470122,True,4,0.0,False,4,False,,enpitsu,76561198039309853,25,1558.27001953125,3351.3798828125,17.030000686645508,-13485.899658203125,18630.999755859375,5.5000001192092896,0.29999999329447746,-0.7000000029802322,0.0,255.0,128.0,False,-0.016771538203885678,0.9442501610769238,6.772603873457579e-05,True,8,False,8,78.0,False,,games5425898691,bf81d8692db,19.0,-14.649999618530273,3257.93994140625,17.010000228881836,1453.800048828125,22953.9990234375,0.19999999552965164,-0.0,-0.3999999910593033,-136.899995803833,255.0,128.0,-0.009600713964625657,1.648140246904894,8.664537206443182e-05,True,12.150855941157186,True,26,False,30,,
140,9192,264,False,False,1,2008.7701393887576,-1097.6700439453125,4894.16015625,94.55999755859375,-6698.3001708984375,188.29999923706055,836.9000244140625,-164.20000076293945,-5838.599853515625,-1372.2999572753906,1.0,-0.5409544498018943,-1.044719944192162,-1.5307672940924029,2535415034069482,luk3f3rr13r,8.0,-838.1900024414062,4960.52978515625,46.099998474121094,-9689.500122070312,-7589.69970703125,3349.4000244140625,-57.89999961853027,-384.1999816894531,54.60000038146973,255.0,87.0,True,-0.014711782031201439,-0.6758857611112128,0.005015759346355026,True,0.0,False,6,4,False,,2535452288653959,Byrom ig,9.0,327.6400146484375,3880.72998046875,17.010000228881836,1595.3999328613281,-12174.000244140625,2.8999999165534973,-0.0,0.19999999552965164,2330.8999633789062,255.0,255.0,,-0.009549509923206518,-1.7638113198383982,1.2325259749740004e-05,False,6,0.0,False,8,False,,enpitsu,76561198039309853,25,124.37999725341797,5803.43017578125,261.7099914550781,-655.6999969482422,-2256.0000610351562,-5561.7999267578125,-1981.7999267578125,1191.2000274658203,-326.6999816894531,128.0,128.0,False,-1.154076726734183,-1.6383536004409822,0.28484969162314855,True,10,False,10,34.117032035704604,True,,games5425898691,bf81d8692db,19.0,603.0399780273438,5486.10009765625,22.209999084472656,-5422.9998779296875,-9622.19970703125,-378.3000183105469,1.5999999642372131,79.60000038146973,-2374.4000244140625,255.0,0.0,-0.042499475993676414,-1.0046715695670503,-0.021638101752299695,True,21.575750348388507,True,28,False,32,,
141,9257,266,False,False,1,4843.626769939104,-3830.659912109375,4081.97998046875,210.49000549316406,3700.8999633789062,6509.6002197265625,10171.099853515625,4799.4000244140625,-1994.9000549316406,-2997.5,1.0,-0.26263400405616416,0.0033661650578472326,-0.5438905803572884,2535415034069482,luk3f3rr13r,8.0,-3877.719970703125,3997.6298828125,66.48999786376953,-4158.500061035156,8558.300170898438,4372.60009765625,-55.10000228881836,5495.4998779296875,-213.70000839233398,255.0,128.0,,0.5441812434842449,1.2358349141987923,0.41336237424824424,True,226.77491617459125,True,6,6,False,,2535452288653959,Byrom ig,9.0,2856.550048828125,597.5499877929688,17.010000228881836,8501.199951171875,-19747.80029296875,2.7000001072883606,0.09999999776482582,-0.09999999776482582,-2.800000011920929,255.0,,,-0.009592739962212455,-1.976916173353021,-1.8980653975519535e-05,,8,,False,10,False,,enpitsu,76561198039309853,25,-1679.199951171875,4232.06982421875,17.049999237060547,-9538.200073242188,-4004.4000244140625,3.1999999284744263,1.0000000149011612,-2.5,-3.8999998569488525,0.0,,,-0.01715049703673459,-0.3968506939299006,9.197348833923258e-06,True,10,False,10,31.0,False,,games5425898691,bf81d8692db,19.0,-2557.3701171875,4660.22998046875,17.010000228881836,-14073.199462890625,-446.30001068115234,2.7000001072883606,-2.0000000298023224,-0.29999999329447746,-425.99998474121094,255.0,128.0,-0.009565101579890248,0.0018499887786379008,9.365461838133608e-05,True,,False,28,False,32,,
142,9275,267,False,False,1,4469.836427150687,-3506.8798828125,4369.22998046875,683.8800048828125,8410.499877929688,3604.5001220703125,6706.5997314453125,4453.0999755859375,-1437.7999877929688,-2198.5000610351562,1.0,0.6888733117099793,1.5313083205481435,2.83484358057616,2535415034069482,luk3f3rr13r,8.0,-3679.2099609375,4360.72998046875,548.530029296875,5909.1998291015625,5906.9000244140625,7795.10009765625,-1295.8999633789062,1292.7000427246094,8.00000011920929,255.0,0.0,,0.7648310048070142,2.343491807367755,1.5615294486603526,True,201.63655061106527,True,6,6,False,,2535452288653959,Byrom ig,9.0,3203.75,-701.1199951171875,40.47999954223633,-1983.3000183105469,-20646.59912109375,3335.4000854492188,203.4000015258789,-45.59999942779541,-926.5000152587891,254.0,140.0,,-0.012221919574085104,-1.3767066351203967,0.0005042721526717372,,8,,False,11,False,,enpitsu,76561198039309853,25,-1710.5,4218.89013671875,17.049999237060547,4852.900085449219,2032.7999877929688,3.1999999284744263,-0.3999999910593033,0.5000000074505806,0.0,0.0,,,-0.01700240066599979,-0.39667406905182284,-2.208177152816717e-05,True,10,False,10,31.0,False,,games5425898691,bf81d8692db,19.0,-3149.409912109375,4891.0498046875,291.8299865722656,936.2000274658203,1229.7000122070312,11192.7001953125,757.3999786376953,804.4999694824219,-258.700008392334,255.0,128.0,1.4296815957056868,2.5161051802095122,1.685348216805856,True,,False,28,False,32,,
143,9293,267,False,False,0,10474.543959283243,2965.97998046875,-4596.58984375,978.2000122070312,-13785.699462890625,8414.89990234375,4415.799865722656,-812.9000091552734,-863.3000183105469,5881.5997314453125,0.0,0.30846877394341315,0.49658661396547615,-1.2704389930639617,bf81d8692db,games5425898691,19.0,3049.4599609375,-4680.77001953125,949.9500122070312,-5235.5999755859375,8803.499755859375,5057.099914550781,-2872.3001098632812,-2199.9000549316406,-4142.39990234375,255.0,255.0,,-0.8647289678987596,0.6769814791348513,-2.816509815836283,True,,False,34,29,False,,76561198039309853,enpitsu,25.0,1209.6199951171875,-4428.7099609375,17.049999237060547,-9577.000122070312,-4011.6000366210938,3.1999999284744263,0.5999999865889549,-0.5000000074505806,0.0,0.0,255.0,,0.016917772834607533,0.39667377891374644,-3.909257775538495e-05,True,10,31.0,False,10,False,,Byrom ig,2535452288653959,9,-3154.64990234375,2118.419921875,122.73999786376953,478.49998474121094,22775.70068359375,-150.20000457763672,-5465.10009765625,-204.20000076293945,582.9999923706055,255.0,247.0,,-0.4415952534859791,-1.042332843471389,2.76917698684289,,12,False,9,,False,,luk3f3rr13r,2535415034069482,8.0,3219.3798828125,-4683.0,854.47998046875,-7414.6002197265625,-1510.0999450683594,1525.8000183105469,-1452.8999328613281,-1386.6000366210938,-1700.8000183105469,255.0,128.0,-0.5186792013537651,-2.6455421954518537,1.7932648250189873,True,191.71244734333408,True,6,False,8,,True
