,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
44,3143,98,True,True,0,385.9145989488341,-561.489990234375,4947.56005859375,526.6500244140625,12139.69970703125,17064.49951171875,-6561.400146484375,-1977.5999450683594,3736.199951171875,-4257.799987792969,0.0,0.4756708521923812,-2.6385077512964012,-2.7305977980246743,76561198419557807,FRKZDMR,10.0,-704.1400146484375,4767.919921875,517.0599975585938,-620.9999847412109,14448.399658203125,-744.5999908447266,2889.89990234375,-2850.7998657226562,-3710.8999633789062,255.0,128.0,,-0.6980747597822682,1.411393858631657,0.1201667974076064,True,140.63525178355556,True,8,12,4,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-1333.1400146484375,2447.010009765625,17.059999465942383,-10835.999755859375,8624.299926757812,1.899999976158142,-0.09999999776482582,0.09999999776482582,-2200.0999450683594,157.0,0.0,,0.01677292685893848,2.405679675237756,-3.097575869658651e-05,True,217.0,False,34,4,30,,enpitsu,76561198039309853,28,-703.9600219726562,5246.4599609375,464.0899963378906,-11385.699462890625,3027.9000854492188,-144.49999809265137,3166.9000244140625,1965.8999633789062,-4044.1000366210938,,255.0,,-0.7894187769157808,-2.5668661381851723,-2.801964308438872,True,25,147.0,False,26,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,3950.6298828125,513.489990234375,47.02000045776367,-3117.9000854492188,13517.900390625,-1664.9000549316406,-517.7999877929688,1614.1999816894531,1887.2000122070312,255.0,249.0,0.1484289877607513,1.8496659724019853,-0.49429061916251044,True,54.0,False,False,24,26,,
45,3400,98,False,False,1,5206.320752151181,-3.890000104904175,12.039999961853027,92.91000366210938,-8340.900268554688,22468.701171875,-1257.5,1873.699951171875,670.0,-5134.7998046875,1.0,0.005905280036275122,0.042745311040542446,-0.015484790843019267,76561198039309853,enpitsu,28.0,33.97999954223633,-99.58000183105469,155.94000244140625,-10064.89990234375,18480.999755859375,796.1000061035156,-5287.80029296875,-1391.7999267578125,-592.599983215332,255.0,128.0,,-1.5031248869658442,-2.300602417863985,-2.590290685139771,True,11.0,False,1,2,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,2273.81005859375,-3887.669921875,17.010000228881836,17733.499755859375,-9890.700073242188,2.0999999344348907,2.199999988079071,-1.0999999940395355,787.3000335693359,255.0,242.0,,-0.009583185665693926,-2.63522707282182,0.0001451276151628471,True,4.0,False,False,False,False,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,228.2100067138672,-71.11000061035156,111.80000305175781,4367.900085449219,-20919.3994140625,118.69999885559082,1180.4000091552734,-5361.400146484375,-333.4000015258789,247.0,128.0,,-0.11500161678494987,-1.7725623082185809,1.3269180097747464,True,5,0.0,False,6,False,,FRKZDMR,76561198419557807,10.0,2742.260009765625,4168.85986328125,17.010000228881836,22546.4990234375,-1139.1000366210938,2.0999999344348907,-4.900000095367432,0.5000000074505806,-751.2999725341797,255.0,0.0,-0.009566728052671393,-3.0910532176512153,-5.2921492907404295e-05,True,0.0,False,False,False,False,,True
46,3418,99,False,False,1,4035.7756294442415,-501.69000244140625,1353.97998046875,93.1500015258789,-7533.4002685546875,20293.699951171875,0.0,-2943.2998657226562,-1112.7999877929688,-5108.599853515625,1.0,-0.14037018743985713,-2.8614545400104956,-0.6636657418482962,76561198039309853,enpitsu,28.0,-622.030029296875,1094.06005859375,146.44000244140625,-10083.499755859375,18295.50048828125,-776.6000366210938,-1619.6000671386719,-979.5999908447266,-3273.3999633789062,128.0,128.0,False,-0.5668735348560765,0.5363597065903744,-0.6952088977760366,True,11.0,False,2,2,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,3410.68994140625,-3912.389892578125,17.010000228881836,15734.300537109375,10295.699462890625,0.29999999329447746,-0.3999999910593033,-0.0,1992.7999877929688,255.0,255.0,,-0.009580728674840708,2.488926271540154,4.7317608652134174e-05,True,248.69212888902234,True,False,False,False,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,529.7899780273438,-1513.68994140625,85.73999786376953,4450.799865722656,-21287.60009765625,-1563.699951171875,433.10001373291016,-1851.7999267578125,-163.29999923706055,226.0,128.0,,-0.02621580356208635,-1.738461173527754,-0.7642119667785199,True,6,0.0,False,6,False,,FRKZDMR,76561198419557807,10.0,3663.7099609375,3386.780029296875,17.010000228881836,-72.39999771118164,-17746.99951171875,2.3999999463558197,0.3999999910593033,0.19999999552965164,-1995.2000427246094,255.0,0.0,-0.009560557813698495,-1.4916298274686854,2.6040901334379743e-05,True,255.0,False,False,False,False,,False
47,3425,99,False,False,1,3624.658429896819,-698.8400268554688,1885.06005859375,93.1500015258789,-7261.400146484375,19561.600341796875,0.0,-3907.39990234375,-1465.5000305175781,-4310.899963378906,1.0,0.7612418507763685,-1.5717851301318209,-0.8838011672798007,76561198039309853,enpitsu,28.0,-873.1099853515625,1550.800048828125,106.93000030517578,-10037.5,18259.200439453125,-2356.999969482422,-1240.5000305175781,-32.200000286102295,-2208.800048828125,128.0,128.0,False,-0.8914039482752988,1.0664906115983241,-0.2890755527762319,True,11.0,False,2,2,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,3701.02001953125,-3609.780029296875,17.010000228881836,10705.10009765625,17071.600341796875,0.0,-0.0,-0.0,2002.1000671386719,255.0,255.0,,-0.00958142904979381,2.056295411910169,1.0033806959257972e-06,True,226.81540631478836,True,False,False,False,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,641.7899780273438,-2047.25,28.06999969482422,4667.300109863281,-21313.30078125,-2167.5,261.299991607666,-5004.700012207031,1250.6999969482422,226.0,255.0,,-0.07088923495677212,-1.856793828508206,-0.3845453256367791,True,6,0.0,False,6,False,,FRKZDMR,76561198419557807,10.0,3553.139892578125,2973.2900390625,17.010000228881836,-8161.300048828125,-14789.69970703125,2.3999999463558197,-0.0,-0.0,-1989.4000244140625,255.0,0.0,-0.009600909935754751,-0.9963837251231388,-3.7683764238522807e-06,True,255.0,False,False,False,False,,False
48,3514,103,False,False,1,3137.9039985115887,-2237.3798828125,4971.56005859375,612.4099731445312,15367.19970703125,-9090.800170898438,3290.8999633789062,-3231.300048828125,-3305.10009765625,-3825.4000854492188,1.0,1.3624336764506808,-1.000812688856659,-1.255719714333164,76561198039309853,enpitsu,28.0,-2459.050048828125,5064.06982421875,600.3699951171875,14580.699462890625,-408.69998931884766,-5188.4002685546875,-415.09998321533203,1081.2999725341797,-885.2999877929688,,,,-0.583824770378895,-3.0499388694790284,1.4571386722609092,True,212.0,False,2,4,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,3443.02001953125,3148.340087890625,17.020000457763672,-15081.600341796875,10726.300048828125,-1.4000000059604645,2.5999999046325684,-1.5000000596046448,1819.9000549316406,255.0,221.0,,-0.009601639904951439,0.5466855751316076,1.4247523148654655e-05,True,242.51964716501132,True,4,False,4,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,4078.93994140625,1204.0699462890625,426.1600036621094,-3.700000047683716,18873.699951171875,-349.59999084472656,-1967.2999572753906,4.000000059604645,-7.599999904632568,232.0,255.0,,-0.06831073684825731,1.5872070856997433,-1.5721640538695303,True,8,,False,8,False,,FRKZDMR,76561198419557807,10.0,-1896.989990234375,5017.60986328125,536.5399780273438,-19938.599853515625,-2945.4998779296875,11080.30029296875,-1936.7999267578125,174.79999542236328,-2448.2000732421875,255.0,128.0,0.6951421476008849,0.11385297579494652,-1.560683214400713,True,190.93405576931534,True,False,3,4,,
49,3516,103,False,False,0,10447.71927217403,2114.85009765625,-4864.47998046875,651.1400146484375,7217.19970703125,23889.19921875,8503.599853515625,-1339.6000671386719,-412.59998321533203,5833.900146484375,0.0,-1.1750326016510695,-0.03983128930785352,-0.256181958863086,76561198419557807,FRKZDMR,10.0,2060.429931640625,-4995.39013671875,626.5399780273438,17913.299560546875,2086.300048828125,10068.499755859375,3525.1998901367188,1129.7000122070312,-4067.6998901367188,255.0,128.0,,-0.5565720054134735,-0.7611841706285587,-1.1813408314016085,True,184.59678258434417,True,3,4,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-4078.93994140625,-1359.6099853515625,409.2300109863281,2.800000011920929,-18431.99951171875,-3393.5000610351562,1962.2000122070312,-0.19999999552965164,-2.0000000298023224,234.0,203.0,,0.2325190636451974,-1.5879277953010476,-1.574796323485332,True,,False,9,False,8,,enpitsu,76561198039309853,28,2346.169921875,-5063.7998046875,552.9400024414062,-12965.699462890625,-150.2999973297119,-6026.6998291015625,-1158.499984741211,-2271.0000610351562,-1929.9000549316406,,,,0.7444150625521501,2.94199207518184,1.4943836587838764,True,2,212.0,False,4,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-3222.52001953125,-3275.1298828125,17.020000457763672,17618.299560546875,-8710.999755859375,-2.199999988079071,2.5,-1.0000000149011612,434.00001525878906,255.0,162.0,0.00959422220879776,-0.4307874413083339,-0.00019386236980811154,True,236.18237398004015,True,False,4,4,,
50,3661,108,False,False,0,3834.505841944418,2930.35009765625,4890.0400390625,168.7100067138672,-8516.099853515625,25919.49951171875,4230.4998779296875,-2140.0,-581.5999984741211,-1411.4999389648438,0.0,0.9111575774931061,1.7793355308226901,-0.2760909437700039,76561198419557807,FRKZDMR,10.0,2981.679931640625,4724.56005859375,110.41000366210938,-9918.099975585938,19045.50048828125,1739.7999572753906,3179.8001098632812,1817.2999572753906,-471.3999938964844,255.0,0.0,,0.033093327127590805,2.1919934280601168,-0.27289228453262,True,229.8827699692019,True,4,6,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,955.219970703125,2299.679931640625,17.059999465942383,-12310.899658203125,-4765.799865722656,1.7000000178813934,-5.5000001192092896,-2.0000000298023224,1041.6000366210938,172.0,246.0,False,0.01675389502614211,-2.7802400352399688,0.00018124281488429486,True,61.0,False,14,False,14,,enpitsu,76561198039309853,28,1394.1199951171875,2704.530029296875,17.030000686645508,-16850.799560546875,13118.599853515625,5.0,-0.5000000074505806,0.29999999329447746,49.49999809265137,255.0,128.0,,0.01677345971521683,2.485423015375013,-6.19198837990708e-05,True,2,158.0,False,4,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,18.0,1971.9000244140625,4987.97021484375,117.0,22712.5,2927.60009765625,2137.2999572753906,116.5999984741211,-1937.5,-594.7999954223633,255.0,91.0,-0.44930291616117934,-0.08990305344861425,0.0316960438413455,True,159.8827699692019,True,False,6,8,,
51,3787,113,False,False,1,8400.12792998321,3480.47998046875,-2852.659912109375,210.0,-3459.5001220703125,19074.300537109375,7158.499755859375,4012.9998779296875,4042.6998901367188,-1884.4999694824219,1.0,0.8251606346976631,0.3934275095069854,0.6491383296289555,76561198039309853,enpitsu,28.0,3513.090087890625,-2957.35009765625,71.93000030517578,-4685.899963378906,20549.29931640625,3221.400146484375,-2305.0,-1738.5000610351562,1887.8999328613281,255.0,128.0,,-0.10530751641653935,1.4152887218976318,-0.007834619443289172,True,245.0,False,3,6,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,1873.489990234375,-4231.56005859375,17.010000228881836,13955.30029296875,8240.10009765625,2.3000000417232513,-1.0000000149011612,-0.3999999910593033,1800.5999755859375,255.0,255.0,,-0.00958562138577937,2.5670493083407995,0.00017122865654694173,True,158.0,False,10,False,8,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,2850.10009765625,4632.990234375,17.059999465942383,-9052.000122070312,6656.099853515625,3.799999952316284,0.5999999865889549,0.09999999776482582,3718.900146484375,227.0,255.0,,-0.016755090600037343,0.15198883806819158,-1.5110037884947357e-05,True,18,255.0,False,18,False,,FRKZDMR,76561198419557807,13.0,-192.69000244140625,-1497.25,16.989999771118164,-3212.2000122070312,15837.7001953125,4.699999988079071,-1.0000000149011612,5.0,741.6000366210938,255.0,255.0,-0.009586708139461596,1.3753086933448708,3.5447392627500954e-05,True,204.0,False,False,6,6,,
52,3852,115,False,False,1,4062.254072691075,2695.110107421875,1497.8699951171875,109.86000061035156,-1830.3999328613281,13468.299560546875,4561.300048828125,-5823.4002685546875,210.49999237060547,-1429.2999267578125,1.0,1.1897241319357263,-2.1151789641395333,-2.544380357498975,76561198039309853,enpitsu,28.0,2700.179931640625,1192.1400146484375,67.8499984741211,-10822.80029296875,11177.60009765625,2706.099853515625,-861.6000366210938,-1035.8000183105469,-881.3999938964844,255.0,0.0,,-0.09530025841278801,0.7722256750005566,-0.007036766801197866,True,234.0,False,5,8,False,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,479.45001220703125,-2629.070068359375,17.010000228881836,-11172.5,-8601.500244140625,2.0000000298023224,-0.0,-0.19999999552965164,-20.899999141693115,255.0,115.0,,-0.009574573555453969,-0.6574635482982039,-4.5755349332897785e-05,True,170.0,False,10,False,8,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,2548.239990234375,2420.18994140625,64.66000366210938,-149.0999984741211,-215.59999465942383,3750.2999877929688,-5.899999737739563,4.399999976158142,-8.100000023841858,206.0,128.0,,-0.015864216090745308,-0.950855551794483,5.930227066894542e-06,True,18,198.0,False,20,False,,FRKZDMR,76561198419557807,13.0,-1536.77001953125,2104.199951171875,16.989999771118164,2149.199981689453,17057.19970703125,2.199999988079071,-0.09999999776482582,-0.7000000029802322,-195.30000686645508,255.0,128.0,-0.0095884458909072,1.7179188571855535,0.00014254996460872745,True,188.32566017232912,True,False,6,6,,
53,3868,116,False,False,0,7536.211850884638,-2602.239990234375,-2200.52001953125,281.260009765625,-1453.6000061035156,5202.7001953125,9126.400146484375,5639.2999267578125,833.3999633789062,-1871.4999389648438,0.0,0.8563501000090957,-3.0187008452412902,-0.32876540769936013,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-2607.159912109375,-2357.110107421875,170.47000122070312,-3986.7001342773438,3145.5999755859375,46.70000076293945,-2973.9999389648438,-4614.599914550781,331.89998626708984,250.0,157.0,,0.1259549019855279,1.0588537551973447,-1.1525939996484853,True,198.0,False,19,20,False,,76561198419557807,FRKZDMR,13.0,1134.489990234375,-3075.7099609375,16.989999771118164,-9965.800170898438,-16846.199951171875,4.399999976158142,0.29999999329447746,0.5999999865889549,-10.399999618530273,255.0,128.0,,0.009595004626466353,-2.106433905241144,8.065561038251728e-05,True,165.0,False,6,False,6,,enpitsu,76561198039309853,28,-2186.719970703125,-2140.1201171875,99.7699966430664,9558.300170898438,-17646.099853515625,-151.99999809265137,5373.699951171875,-466.1000061035156,-1075.1000213623047,255.0,0.0,,-0.2669845867837778,0.48548072929107516,-2.4268414974420156,True,6,234.0,False,8,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,260.6700134277344,2779.4599609375,17.010000228881836,12451.99951171875,-5253.2000732421875,2.3000000417232513,0.3999999910593033,-0.09999999776482582,-2243.5000610351562,255.0,0.0,0.009564561566250776,-0.4673434522059091,-5.279781847072187e-05,True,201.0,False,False,8,10,,
54,3951,119,True,False,0,6216.051772059758,-3005.590087890625,-707.1300048828125,129.64999389648438,7110.10009765625,10602.900390625,7499.4000244140625,1807.1000671386719,-3547.5,-713.0999755859375,0.0,0.2824383714466337,-2.0384674207891122,0.8748425061502905,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-3111.820068359375,-815.5900268554688,64.5,3983.5000610351562,8400.599975585938,5541.7999267578125,1276.9999694824219,-585.9999847412109,-1453.6000061035156,171.0,128.0,,-0.03190436809654353,1.0638736092337047,0.002952288443778719,True,198.0,False,20,22,3,,76561198419557807,FRKZDMR,10.0,-1716.949951171875,-737.7000122070312,16.989999771118164,6501.6998291015625,19319.89990234375,4.399999976158142,-0.09999999776482582,-0.7000000029802322,-0.7000000029802322,255.0,128.0,False,0.009605051567893711,1.2460423872519912,6.550549387346741e-05,True,187.0,False,6,False,6,,enpitsu,76561198039309853,28,-3516.6298828125,-2185.360107421875,17.059999465942383,-4543.900146484375,22510.70068359375,1.1999999731779099,0.0,0.7000000029802322,21.30000114440918,255.0,128.0,,0.016792809578368054,1.7722412231519993,-6.66262413513253e-05,True,6,171.0,False,8,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,-2646.659912109375,1579.5,17.010000228881836,-6889.2999267578125,14609.200439453125,2.3000000417232513,-0.19999999552965164,0.0,-2021.7999267578125,255.0,0.0,0.009568879023192494,1.9419739613158504,-2.7690727292536214e-05,True,171.0,False,False,8,10,,
55,4009,121,False,False,1,6643.540468404363,1541.8800048828125,-1472.0699462890625,234.88999938964844,-285.5999946594238,-10290.30029296875,7144.89990234375,947.6999664306641,5870.9002685546875,-796.2000274658203,1.0,-0.5085342543073805,0.21922252409618118,-2.521092414975316,76561198039309853,enpitsu,28.0,1528.3599853515625,-1444.0699462890625,95.58000183105469,-21622.60009765625,-4781.7999267578125,6104.1998291015625,-1.4000000059604645,-2.0000000298023224,-427.2999954223633,255.0,128.0,,-0.017622733615881316,-0.08482733515241987,0.0009369077912407737,True,230.0,False,6,10,2,,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,2537.1201171875,-4358.580078125,17.010000228881836,-10067.000122070312,-5221.300048828125,2.199999988079071,-3.3000001311302185,-1.7000000178813934,-1841.1000061035156,255.0,79.0,,-0.009547824121706894,-0.4361664444551493,-0.00012203828455143093,True,171.0,False,10,False,8,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,1622.1400146484375,-1316.550048828125,36.060001373291016,-9793.200073242188,-12651.300048828125,-5810.30029296875,62.5,-282.2999954223633,-697.6000213623047,217.0,0.0,,0.12948881097901402,-0.9239199109948047,0.005196842119883316,False,20,137.0,False,22,4,,FRKZDMR,76561198419557807,10.0,-347.8699951171875,-2006.489990234375,16.989999771118164,-14049.599609375,-981.2999725341797,4.4999998807907104,0.5999999865889549,-0.0,-8.600000143051147,255.0,128.0,-0.009579609516521908,-0.06836135883191401,5.2269058093489855e-05,True,187.0,False,False,6,6,,False
56,4062,123,False,False,1,8544.646940812243,1481.8399658203125,-3384.5400390625,390.1000061035156,-13790.10009765625,14518.399658203125,3838.9999389648438,2582.0001220703125,5256.9000244140625,1294.4999694824219,1.0,-1.4696734225343209,0.12601326386838957,-2.579947985816803,30ede34f15234a558b3594e92eb7afb6,games5425898691,17.0,1565.6300048828125,-3497.97998046875,305.07000732421875,-3410.4998779296875,7810.5999755859375,2759.8001098632812,-3199.2999267578125,-3137.60009765625,3188.800048828125,255.0,179.0,,0.4767448704598756,1.1229408378130432,-0.16281188393477924,True,180.07360015889648,True,9,12,False,,76561198039309853,enpitsu,28.0,-2533.909912109375,-2371.8701171875,71.87999725341797,-19821.199951171875,-4521.499938964844,-882.9000091552734,262.8000068664551,604.900016784668,-1791.7999267578125,255.0,255.0,,-0.030802908715044784,-1.8878441469228129,-2.761959312195897,True,255.0,False,10,2,6,,Gummiged V2,8770c947f1404cf98c6570e8452169d5,14,1435.199951171875,-3213.909912109375,400.45001220703125,565.6999969482422,-9953.699951171875,3088.9999389648438,-570.6000137329102,-2829.5001220703125,3125.4000854492188,,0.0,,0.3643368895474095,-0.8559360541680967,2.7358421311882624,,20,111.0,False,24,6,,FRKZDMR,76561198419557807,10.0,-366.0,-2273.739990234375,16.989999771118164,8561.099853515625,11124.000244140625,4.799999892711639,1.7000000178813934,2.5,-1803.6000061035156,255.0,0.0,-0.00956664420676807,2.2422908010791778,-0.00037278778342210504,True,148.0,False,False,6,6,,
57,4368,124,False,False,0,5189.470078605728,-15.109999656677246,25.84000015258789,83.80000305175781,-17474.000244140625,9096.799926757812,-6675.4998779296875,-1326.0000610351562,1095.1000213623047,5748.2000732421875,0.0,0.10240886150677389,0.4032858798471541,-0.13242957730532168,76561198419557807,FRKZDMR,10.0,12.170000076293945,-128.88999938964844,99.68000030517578,9557.2998046875,10272.39990234375,4681.199951171875,5460.0,638.3000183105469,173.99999618530273,255.0,255.0,False,-0.0652902124690396,0.9123529701145461,-0.0036036863305886555,True,20.40408606426691,True,5,6,False,,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,0.0,-2144.780029296875,17.049999237060547,0.9000000357627869,14094.89990234375,2.7000001072883606,0.19999999552965164,0.0,0.0,255.0,,,0.01679255475424301,1.5706988681543446,-8.782516153819453e-07,True,118.0,False,4,False,4,,enpitsu,76561198039309853,28,0.0,2485.9599609375,17.049999237060547,0.0,-9813.300170898438,2.5,-0.5000000074505806,0.0,0.0,255.0,,,0.016731457360090674,-1.5707747324698187,1.805487853338757e-07,True,False,109.0,False,False,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,62.189998626708984,194.67999267578125,92.98999786376953,-5122.19970703125,-22223.40087890625,95.69999694824219,5442.0001220703125,-796.1000061035156,22.699999809265137,128.0,128.0,1.3486715178579196,-1.6977953897687856,0.018556998568705557,True,0.0,False,False,3,4,,
58,4479,129,False,False,0,5845.865443489715,-3945.97998046875,152.83999633789062,1264.8900146484375,7708.0999755859375,8816.599731445312,7721.099853515625,-838.7000274658203,-3364.4000244140625,-760.5999755859375,0.0,0.9973864265060212,0.8457871677038272,-0.29972140949490955,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-4049.2900390625,39.40999984741211,1063.8699951171875,3685.7998657226562,3041.300048828125,8131.7999267578125,-269.89999771118164,815.9999847412109,987.7999877929688,234.0,128.0,,-1.2065124532576534,1.593120780570649,1.5763308558612024,True,255.0,False,6,8,False,,76561198419557807,FRKZDMR,10.0,2970.47998046875,-703.239990234375,17.020000457763672,-14851.600341796875,-3125.4998779296875,-0.7000000029802322,0.19999999552965164,0.0,-2055.399932861328,255.0,0.0,,0.009597998297193867,-3.0008156786832774,2.2313380079562717e-05,True,218.4808860312226,True,6,False,6,,enpitsu,76561198039309853,28,-2639.6298828125,3357.300048828125,17.049999237060547,9958.300170898438,5865.999755859375,3.3000001311302185,-0.3999999910593033,0.0,2385.7000732421875,255.0,128.0,,0.016708581904469007,0.5900559441143872,3.124995458663453e-05,True,False,255.0,False,False,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,2959.330078125,750.5800170898438,106.4000015258789,2320.500030517578,19702.7001953125,-165.9000015258789,-5490.5999755859375,-313.99999618530273,65.3000020980835,255.0,,1.1714224684239305,-1.5418982241999841,3.1109037927780094,,31.0,False,False,7,8,,
59,4542,131,False,False,0,3319.709306765019,-2241.419921875,2105.14990234375,1299.8800048828125,6585.2001953125,15131.700439453125,-5045.5999755859375,3899.2999267578125,-3252.9998779296875,-740.6999969482422,0.0,-0.5770767395466804,-0.05664810995128093,-1.2625708535106155,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-2201.22998046875,1973.3800048828125,1230.75,8744.69970703125,14198.800048828125,-5730.2001953125,-4472.0001220703125,3190.2999877929688,268.1999969482422,255.0,128.0,,0.397322898560433,2.581043064930084,2.068383828486541,False,166.88227948065725,True,8,8,False,,76561198419557807,FRKZDMR,10.0,-395.2699890136719,1581.3299560546875,17.020000457763672,-8379.7998046875,15021.199951171875,1.2999999523162842,-0.5999999865889549,1.0000000149011612,-2577.0999145507812,128.0,0.0,False,0.00962531303518818,1.9474716896098774,-5.277246260388035e-05,True,211.0,False,6,False,6,,enpitsu,76561198039309853,28,-1439.510009765625,4432.02001953125,17.049999237060547,2007.4000549316406,-4076.4999389648438,2.5999999046325684,-1.5999999642372131,-0.9000000357627869,0.0,255.0,0.0,False,0.01677424762894491,-1.1131767967322055,-1.0301783204357273e-05,True,False,255.0,False,False,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,2632.9599609375,4874.22998046875,17.010000228881836,-16483.199462890625,6040.4998779296875,2.3000000417232513,-0.09999999776482582,-0.09999999776482582,1970.0,255.0,255.0,0.009571898843831833,2.86180356378639,-2.1947903026283256e-06,True,255.0,False,False,8,8,,
60,4563,132,False,False,0,2062.6889284213084,-1748.2099609375,3261.590087890625,733.4099731445312,4344.4000244140625,19049.200439453125,-7431.400146484375,2138.699951171875,-2204.600067138672,-2590.7000732421875,0.0,1.0781164390591516,-0.6647245659755405,2.8208109842830926,8770c947f1404cf98c6570e8452169d5,Gummiged V2,14.0,-1701.260009765625,3152.179931640625,614.4299926757812,4570.799865722656,16980.50048828125,-8981.300048828125,-225.9000015258789,139.20000076293945,257.60000228881836,255.0,128.0,,-0.6396268389148458,2.2701300866548677,-1.705336506300265,False,119.35243863956904,True,8,8,False,,76561198419557807,FRKZDMR,10.0,-841.02001953125,2849.260009765625,17.020000457763672,-11970.400390625,13569.000244140625,1.0999999940395355,-0.7000000029802322,0.5000000074505806,2299.199981689453,255.0,255.0,True,0.00958208189366566,2.3837961011959217,4.646508591104347e-05,True,191.0,False,6,False,6,,enpitsu,76561198039309853,28,-1391.56005859375,4112.3701171875,19.520000457763672,115.60000419616699,639.3000030517578,2958.9999389648438,-4.000000059604645,0.9000000357627869,-7.200000286102295,128.0,128.0,False,0.016905950982840298,-1.7471641461442138,2.1880842312450837e-05,True,False,255.0,False,2,False,,games5425898691,30ede34f15234a558b3594e92eb7afb6,17.0,1231.260009765625,4731.83984375,17.010000228881836,-19125.0,-174.89999771118164,2.0000000298023224,2.199999988079071,-0.09999999776482582,-557.5,255.0,76.0,0.00958667031762164,3.137422562234253,2.8565003162018704e-05,True,231.0,False,False,8,8,,
