,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
123,9337,251,False,False,0,9877.924119603253,845.9299926757812,-4583.1201171875,193.0500030517578,-21638.40087890625,-15076.99951171875,13690.699462890625,5078.800048828125,2681.6000366210938,1736.1000061035156,0.0,0.20174174783080986,0.3704108419654874,-2.414450094476937,76561198039309853,enpitsu,26.0,1036.22998046875,-4559.06982421875,48.849998474121094,-18527.099609375,-963.7000274658203,3282.0999145507812,-27.100000381469727,-518.3000183105469,-2456.4999389648438,255.0,128.0,False,0.029736067099558436,3.001157224963047,-0.0008313588752511714,True,6,3,171.0,False,False,,bf81d8692db,games5425898691,24.0,404.19000244140625,-4432.240234375,129.38999938964844,22676.8994140625,3712.9998779296875,985.1999664306641,1364.6000671386719,5310.0,436.5999984741211,255.0,160.0,,0.24547259370615507,-0.2316049671031835,0.10925300336451484,True,126.3557249064087,True,7,False,8,,ellcryse29,2171731167940764173,11.0,834.5800170898438,-4355.2099609375,155.39999389648438,415.49999237060547,-15096.99951171875,1295.8000183105469,-3663.900146484375,692.3999786376953,1886.7999267578125,216.0,128.0,,-0.46102400269999116,-0.27305206323549097,-0.5823734722154299,True,181.0,False,6,4,False,,STR_Valevlk,5286497341037460591,12.0,2044.1700439453125,-3757.919921875,17.010000228881836,-4742.9998779296875,12106.300048828125,1.899999976158142,0.29999999329447746,-1.0999999940395355,-75.19999980926514,255.0,128.0,,0.009526698965221755,1.9346718876165696,0.000123581356829599,True,6,6,False,0.0,False,
124,9416,254,False,False,0,8861.506941316802,-2680.35009765625,-3540.0,100.12000274658203,-10516.199951171875,24311.59912109375,1694.4000244140625,186.29999160766602,-4658.2000732421875,3777.0001220703125,0.0,-1.1814997012880009,2.5605377425746836,1.4171906252930278,76561198039309853,enpitsu,26.0,-2664.18994140625,-3692.14990234375,21.149999618530273,-4642.9998779296875,15856.800537109375,2059.7000122070312,-2072.4000549316406,2674.5001220703125,-129.89999771118164,255.0,255.0,False,0.027314698827541662,1.8522173208555945,0.02691160279863127,True,8,4,136.90614176052873,True,False,,bf81d8692db,games5425898691,24.0,2298.159912109375,-4815.68994140625,16.8799991607666,-11611.700439453125,7258.800048828125,28.499999046325684,-115.50000190734863,5.199999809265137,-8.500000238418579,255.0,124.0,,0.006902273529202323,2.5847890179435,-0.004649232397926158,True,108.0,False,8,False,8,,ellcryse29,2171731167940764173,11.0,-537.0599975585938,-3738.60009765625,92.11000061035156,-15184.599609375,12552.7001953125,-187.80000686645508,-3515.4000854492188,-4054.1000366210938,-105.20000457763672,255.0,103.0,,-1.409436219125347,-2.9309968404534543,-0.9163118052554657,True,120.0,False,8,6,False,,STR_Valevlk,5286497341037460591,12.0,-19.549999237060547,506.9599914550781,85.83000183105469,-16207.60009765625,16195.799560546875,1950.5999755859375,-4218.299865722656,-2965.5999755859375,1913.2000732421875,255.0,166.0,,0.3421500817532177,3.0219678277531776,0.624121752875716,False,9,10,False,0.0,False,
125,9484,256,False,False,0,4834.123094226984,-3981.0400390625,1418.27001953125,541.8400268554688,4134.200134277344,24820.10009765625,-301.299991607666,-2736.0000610351562,-2380.2000427246094,-1235.2999877929688,0.0,0.7373703193169633,-2.4665829339058853,2.1793877390548775,76561198039309853,enpitsu,26.0,-4078.969970703125,1111.6199951171875,526.2899780273438,2.199999988079071,22871.39892578125,2428.699951171875,-1159.1000366210938,-1.5999999642372131,-0.09999999776482582,255.0,0.0,False,-0.10860784991435625,1.587671690149373,1.5687202284311792,True,8,6,25.311414964737416,True,False,,bf81d8692db,games5425898691,24.0,826.9199829101562,-573.239990234375,94.2699966430664,-2796.7999267578125,22626.0009765625,-162.5,-5484.69970703125,398.8999938964844,-89.70000267028809,255.0,100.0,,0.3565702586767178,-1.7556763536398743,3.132356810999143,True,138.0,False,11,False,12,,ellcryse29,2171731167940764173,11.0,-2936.449951171875,1146.5400390625,18.6299991607666,-5344.1998291015625,22065.30029296875,6.1000001430511475,4.699999988079071,-22.200000286102295,-276.49999618530273,163.0,128.0,,0.00599644336819982,1.7847684312076357,3.78059533809438e-05,True,145.0,False,10,8,False,,STR_Valevlk,5286497341037460591,12.0,-3002.409912109375,4881.6298828125,58.400001525878906,8127.39990234375,12931.600341796875,3456.400146484375,1568.0999755859375,2504.499969482422,-2567.6998901367188,255.0,0.0,False,0.0230763789041115,0.6879964432497784,0.6357315649959657,True,10,10,False,245.0,False,
126,9539,258,False,False,0,1961.073046919891,-2850.010009765625,4973.7099609375,640.2100219726562,18726.500244140625,2373.699951171875,7782.5,-709.3000030517578,3270.2999877929688,2275.500030517578,0.0,-0.7565493641346239,2.8628393286628384,-0.6590931751018061,76561198039309853,enpitsu,26.0,-3035.56005859375,4971.14013671875,559.3699951171875,14073.00048828125,5726.7999267578125,9540.900268554688,-143.100004196167,1893.8999938964844,-1499.4999694824219,255.0,0.0,,-0.5440336846323952,0.5666779801291076,1.5763391230665984,True,10,6,,False,False,,bf81d8692db,games5425898691,24.0,782.3499755859375,3539.530029296875,17.010000228881836,-3410.5999755859375,13235.2001953125,2.0000000298023224,-0.5999999865889549,0.0,32.00000047683716,0.0,136.0,,0.00989936504319182,1.8208734298489688,3.704920550196245e-05,True,169.0,False,12,False,12,,ellcryse29,2171731167940764173,11.0,-3064.56005859375,4940.56982421875,183.8000030517578,9181.500244140625,12179.69970703125,11761.8994140625,3680.0,3521.9000244140625,-2074.4000244140625,255.0,44.0,,-0.7145216775925312,0.8818275625099,1.2383576911570395,True,102.0,False,10,8,False,,STR_Valevlk,5286497341037460591,12.0,-1622.5,5103.27978515625,304.5,-1488.3999633789062,-70.3000020980835,8084.89990234375,-103.4000015258789,-1536.0000610351562,-77.30000019073486,255.0,128.0,,-1.3406618379503845,3.1260300042461786,-1.5522349445240478,True,10,10,False,245.0,False,
127,9556,259,False,False,1,10142.704566880067,1743.56005859375,-4967.22998046875,985.5499877929688,-11863.399658203125,14163.1005859375,14581.600341796875,563.8999938964844,-4698.699951171875,3688.2998657226562,1.0,0.6694257132010385,-1.662015057195554,-2.7894083336971534,5286497341037460591,STR_Valevlk,12.0,1732.4100341796875,-5070.25,759.8900146484375,1364.4000244140625,3796.9000244140625,9731.599731445312,-92.29999542236328,-723.3999633789062,8.399999737739563,255.0,143.0,,1.5016425027012306,-3.0328865302835175,-1.4623785159729752,True,11,10,223.0452472548331,True,False,,2171731167940764173,ellcryse29,11.0,2155.929931640625,-5101.35009765625,688.1799926757812,-14014.3994140625,3.3000001311302185,155.39999961853027,3.1999999284744263,-1973.0999755859375,1.4000000059604645,255.0,0.0,,-0.008186222812313435,-0.005874935505645624,1.570856006169797,True,102.0,False,8,False,10,,enpitsu,76561198039309853,26.0,2191.52001953125,-5102.9599609375,793.9199829101562,-14758.699951171875,6.000000238418579,3020.8999633789062,-40.999999046325684,-956.9000244140625,18.799999952316284,255.0,0.0,,0.20390327041795303,-0.016932821222620645,1.5649606718263,True,,False,10,6,False,,games5425898691,bf81d8692db,24.0,-549.2899780273438,-4011.389892578125,17.010000228881836,2371.6000366210938,-2908.0999755859375,2.0999999344348907,2.0000000298023224,-0.5999999865889549,-148.80000114440918,0.0,128.0,,-0.009886053892913403,-2.2480590435112986,-4.4212210018262785e-06,True,12,12,False,169.0,False,
128,9673,263,False,False,1,6532.057228587203,-1294.5799560546875,-1013.7899780273438,769.3900146484375,-9471.699829101562,18052.2998046875,9839.500122070312,-2082.7000427246094,2707.9998779296875,-2348.2000732421875,1.0,0.5533114476325373,-2.188741019742457,0.8785895205600629,5286497341037460591,STR_Valevlk,12.0,-1203.8499755859375,-1158.550048828125,561.0499877929688,-13697.099609375,13633.199462890625,7065.5999755859375,1007.3999786376953,2363.699951171875,4862.799987792969,255.0,159.0,,1.2613417244533491,2.722021035425247,-1.5831239257659677,True,14,10,38.285410909242536,True,4,,2171731167940764173,ellcryse29,11.0,-1345.989990234375,-1354.3900146484375,754.469970703125,-5764.7998046875,20186.800537109375,4826.300048828125,-3814.7000122070312,927.7999877929688,2892.0001220703125,213.0,67.0,,-0.1951692517937654,1.663375974008823,0.9342818496018189,True,7.701101292846026,True,8,False,12,,enpitsu,76561198039309853,26.0,2689.9599609375,-2146.1201171875,16.030000686645508,8753.499755859375,15507.5,-456.3999938964844,986.9999694824219,-561.6999816894531,1290.5000305175781,255.0,128.0,,-0.045606135881211735,2.075390693928159,0.0009451748270528774,False,,False,12,8,False,,games5425898691,bf81d8692db,24.0,-477.95001220703125,-793.3200073242188,83.70999908447266,538.4000015258789,22720.6005859375,-430.9000015258789,-4746.9000244140625,265.6999969482422,8.00000011920929,255.0,128.0,,1.3039106932008737,1.7208766009342453,0.09125559673484337,True,14,16,False,54.0,False,
129,9679,263,False,False,1,6215.792322691722,-1489.75,-599.7100219726562,961.3200073242188,-6961.400146484375,24601.59912109375,7380.2001953125,4050.7998657226562,622.7000045776367,-201.29999160766602,1.0,0.4295274742496088,-2.112340015495761,0.24859434918918966,2171731167940764173,ellcryse29,11.0,-1504.7099609375,-805.9600219726562,846.2999877929688,-7576.300048828125,21151.69921875,3427.39990234375,882.2000122070312,1684.1000366210938,5160.9002685546875,241.0,36.0,,-0.8564773985491598,0.11384146503020638,1.8896242116068473,True,12,8,0.0,False,False,,5286497341037460591,STR_Valevlk,12.0,-1545.9599609375,-800.27001953125,731.77001953125,-11032.2998046875,12879.200439453125,5141.5997314453125,2298.300018310547,4724.700012207031,467.00000762939453,255.0,22.0,,0.5640199353288244,-2.9939888640868673,0.08144908980635367,True,27.0,False,10,4,14,,enpitsu,76561198039309853,26.0,2832.510009765625,-1869.3399658203125,16.959999084472656,7700.8001708984375,16030.10009765625,25.899999141693115,12.799999713897705,-5.299999713897705,75.0,255.0,128.0,,-0.01748083231560081,2.0108144053524724,-7.055207273845796e-05,False,,False,13,8,False,,games5425898691,bf81d8692db,24.0,-468.04998779296875,-376.2099914550781,65.41000366210938,544.3000030517578,22788.60107421875,-1523.699951171875,-2781.7999267578125,165.79999923706055,20.0,255.0,128.0,,0.6376231869088099,1.6561361199479758,0.02103518819694602,True,14,16,False,54.0,False,
130,9767,267,False,False,0,9807.336482212904,1974.5999755859375,-4237.81982421875,125.66000366210938,24100.6005859375,17511.099853515625,3496.9000244140625,-2609.4000244140625,-2816.099853515625,4610.799865722656,0.0,0.7798169334181306,-2.8554706515062063,2.731978016560261,bf81d8692db,games5425898691,24.0,1856.7900390625,-4266.77001953125,49.880001068115234,18111.700439453125,13611.8994140625,1052.699966430664,735.8999633789062,4974.89990234375,-2226.6000366210938,255.0,117.0,,0.08990416457471948,0.58291882566923,0.11976450028291334,True,18,15,73.0,False,False,,76561198039309853,enpitsu,26.0,-2602.409912109375,-4406.68017578125,17.059999465942383,21054.49951171875,-5691.9000244140625,1.2999999523162842,0.5999999865889549,0.0,347.2999954223633,255.0,255.0,,0.01676637657094928,-0.23198333757281286,-0.00018834253081085773,True,255.0,False,10,False,14,,ellcryse29,2171731167940764173,11.0,2528.35009765625,-4747.4599609375,18.670000076293945,-9050.999755859375,7078.0999755859375,-0.09999999776482582,-10.0,7.900000214576721,-2412.7999877929688,255.0,0.0,False,0.006063611234907748,2.4115045550780936,-0.00019779135703491672,True,255.0,False,12,8,False,,STR_Valevlk,5286497341037460591,12.0,3275.6298828125,-2514.10009765625,16.989999771118164,-13293.900146484375,6295.9002685546875,2.5,-1.0999999940395355,0.19999999552965164,-2061.999969482422,255.0,0.0,,0.009550023143888796,2.6463072820041105,-0.00010525723178787187,True,10,14,4,23.607122708392396,True,
131,9936,273,True,True,0,2829.1949132147643,-119.1500015258789,2419.550048828125,124.54000091552734,3228.2998657226562,26304.49951171875,7137.1002197265625,-485.2000045776367,-4539.100036621094,-155.6999969482422,0.0,0.18789015958635955,2.0948104975215127,2.889417274357229,bf81d8692db,games5425898691,24.0,-186.3300018310547,2213.199951171875,48.880001068115234,137.70000457763672,22731.4990234375,3501.099853515625,-31.700000762939453,5.5000001192092896,-980.1999664306641,255.0,128.0,,0.0109418581822521,1.4539175571862597,9.351514747577251e-05,True,20,16,0.0,False,False,,76561198039309853,enpitsu,26.0,812.2000122070312,4604.580078125,17.059999465942383,-22268.5009765625,5754.0997314453125,-4.099999964237213,-1.4000000059604645,0.29999999329447746,276.3999938964844,255.0,128.0,False,0.016782030887446533,2.9128893885168705,-0.0002169139596560388,False,125.74494638237907,True,12,False,16,,ellcryse29,2171731167940764173,12.0,-165.6699981689453,4968.33984375,18.639999389648438,904.7000122070312,-2922.2000122070312,3.4999999403953552,0.5999999865889549,-1.7000000178813934,425.0,235.0,168.0,False,0.00590785773321083,-1.3175531352867915,-9.3208465455043e-06,True,186.0,False,14,10,False,,STR_Valevlk,5286497341037460591,12.0,-2660.35009765625,-719.4099731445312,14.729999542236328,-20340.6005859375,-801.2000274658203,378.69998931884766,-122.79999732971191,17.40000009536743,-1500.2000427246094,255.0,4.0,,0.010068443867512846,-3.1223964090305265,-0.005185180005608117,True,10,16,6,93.86313124113185,True,
132,10220,274,False,False,1,5225.3827511177815,-23.25,-3.890000104904175,94.95999908447266,-3979.1000366210938,-7423.800048828125,-1146.3999938964844,-945.1000213623047,217.09999084472656,-4267.799987792969,1.0,-0.09536658231590636,0.2573044856847475,0.22017601880324034,2171731167940764173,ellcryse29,11.0,-0.5899999737739563,-164.77999877929688,127.5,-6280.999755859375,-464.90001678466797,3513.599853515625,-5424.89990234375,-903.0999755859375,-61.30000114440918,255.0,34.0,,-0.8146827766509163,1.3021833768858695,0.17798661762965123,True,6,5,24.829771995544434,True,False,,5286497341037460591,STR_Valevlk,12.0,33.310001373291016,-4404.06982421875,17.010000228881836,-68.4000015258789,-1393.0000305175781,2.0000000298023224,0.5999999865889549,-0.0,0.0,255.0,128.0,,-0.009280013866162331,1.6193696523230092,-4.106654724735996e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-21.290000915527344,120.55000305175781,102.6500015258789,6890.9002685546875,-4578.500061035156,-709.3000030517578,5257.19970703125,1201.6999816894531,-1080.2999877929688,255.0,128.0,,-1.510957567317482,1.8010578370094368,2.7169140692800586,True,0.0,False,2,1,False,,games5425898691,bf81d8692db,24.0,272.3599853515625,5329.68017578125,17.110000610351562,836.9000244140625,2368.800048828125,29.40000057220459,94.60000038146973,87.70000457763672,4.600000083446503,255.0,128.0,,-0.011547105922235266,-1.236241128769845,-0.004015732260171664,True,4,4,False,116.0,False,
133,10221,274,False,False,0,5212.821134327585,37.86000061035156,11.510000228881836,92.91999816894531,4838.800048828125,4864.700012207031,-1833.3999633789062,1993.699951171875,-824.7000122070312,-5598.599853515625,0.0,0.11159954244376152,-0.41218642580170683,0.24896002358760605,76561198039309853,enpitsu,26.0,-22.18000030517578,-126.83999633789062,101.77999877929688,-5315.0,-92.89999961853027,-163.60000610351562,-5472.5,161.70000076293945,-523.8999938964844,255.0,255.0,,0.9891867628185202,-1.6064123987078514,-3.094652652873929,True,2,1,0.0,False,False,,bf81d8692db,games5425898691,24.0,-272.3599853515625,-5329.68017578125,17.110000610351562,-836.9000244140625,-2368.800048828125,29.40000057220459,-94.60000038146973,-87.70000457763672,4.600000083446503,255.0,128.0,,0.011547105922235266,1.236241128769845,-0.004015732260171664,True,116.0,False,4,False,4,,ellcryse29,2171731167940764173,11.0,0.5899999737739563,164.77999877929688,127.5,6280.999755859375,464.90001678466797,3513.599853515625,5424.89990234375,903.0999755859375,-61.30000114440918,255.0,34.0,,0.8146827766509163,-1.3021833768858695,0.17798661762965123,True,23.0,False,6,5,False,,STR_Valevlk,5286497341037460591,12.0,-33.310001373291016,4404.06982421875,17.010000228881836,68.4000015258789,1393.0000305175781,2.0000000298023224,-0.5999999865889549,0.0,0.0,255.0,128.0,,0.009280013866162331,-1.6193696523230092,-4.106654724735996e-06,True,False,False,False,116.0,False,
134,10225,274,False,False,1,5287.936168024612,-96.80999755859375,-53.900001525878906,94.70999908447266,-2509.7000122070312,4238.0999755859375,-2921.400146484375,605.2000045776367,266.49999618530273,-3230.10009765625,1.0,-0.15906208410393077,1.1880418020598735,0.15157405618565156,2171731167940764173,ellcryse29,11.0,-106.97000122070312,-176.42999267578125,143.30999755859375,-6397.5,-725.4000091552734,-164.79999542236328,-5411.500244140625,-812.9000091552734,551.3999938964844,255.0,37.0,,-1.093356031705753,-1.5234616267340597,2.9569929180046235,True,6,5,23.0,False,False,,5286497341037460591,STR_Valevlk,12.0,33.91999816894531,-4391.419921875,17.010000228881836,98.4000015258789,2030.0,2.0000000298023224,-0.7000000029802322,-0.0,0.0,255.0,128.0,,-0.00936409838836766,1.6193691755849486,1.484754201042669e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,98.69000244140625,130.80999755859375,99.83000183105469,5093.500061035156,314.89999771118164,-155.9000015258789,5424.2999267578125,-798.6000061035156,-434.00001525878906,255.0,255.0,,0.07586428208166318,1.7256376425336728,-3.062877939782525,True,0.0,False,2,1,False,,games5425898691,bf81d8692db,24.0,272.4800109863281,5329.4599609375,17.200000762939453,-493.3000183105469,-1423.6000061035156,-22.300000190734863,-48.60000133514404,-21.19999885559082,-2.0999999344348907,255.0,128.0,,-0.012259783990514297,-1.235775567740197,-0.008356289858946573,True,4,4,False,116.0,False,
135,10283,276,False,False,1,4799.974408817497,-448.0799865722656,532.0499877929688,93.13999938964844,-1635.5999755859375,2731.7999267578125,0.0,-2993.699951171875,-1792.5,-3230.10009765625,1.0,0.6224457238634749,-1.4612733493565677,-1.3088407796197739,2171731167940764173,ellcryse29,11.0,-608.280029296875,453.04998779296875,79.48999786376953,8461.500244140625,14732.099609375,3185.2999877929688,-4422.099914550781,2327.5,-1477.7999877929688,255.0,181.0,,-0.14704217270861106,2.438279685123807,-0.030079227251399707,True,8,7,7.2445677326571545,True,False,,5286497341037460591,STR_Valevlk,12.0,-99.86000061035156,-4077.81005859375,17.010000228881836,-2815.8999633789062,3489.89990234375,1.8000000715255737,-0.19999999552965164,-1.4000000059604645,-174.40000534057617,128.0,123.0,,-0.009546257344083656,0.8997222456862694,0.00010507656762504031,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-177.0399932861328,600.5499877929688,74.61000061035156,-13369.000244140625,1829.6000671386719,3168.699951171875,1638.5000610351562,-4051.199951171875,3339.4000244140625,255.0,255.0,,-0.13607287691652462,0.2023251581932516,-0.023567825293960905,True,0.0,False,4,3,False,,games5425898691,bf81d8692db,24.0,298.4800109863281,5408.14013671875,19.149999618530273,-3982.60009765625,-4760.299987792969,-187.99999237060547,2.0000000298023224,17.899999618530273,-393.1999969482422,255.0,67.0,,-0.039987653122047655,-0.8830322803984747,-0.024996350292179354,True,4,4,False,116.0,False,
136,10284,276,False,False,0,5861.654136130335,436.20001220703125,-568.260009765625,97.51000213623047,15431.099853515625,-2011.4999389648438,3748.900146484375,2748.3999633789062,-4873.699951171875,-2166.199951171875,0.0,-0.8048751717388551,1.2732013683378278,-1.2622369863920213,76561198039309853,enpitsu,26.0,284.7099914550781,-616.760009765625,98.0199966430664,10158.800048828125,-2635.2999877929688,2545.500030517578,-3408.5000610351562,3694.4000244140625,2232.100067138672,255.0,255.0,,0.5955733281449755,-0.17080309416883793,-0.5301297664447411,True,4,3,0.0,False,False,,bf81d8692db,games5425898691,24.0,-298.4800109863281,-5408.14013671875,19.149999618530273,3982.60009765625,4760.299987792969,-187.99999237060547,-2.0000000298023224,-17.899999618530273,-393.1999969482422,255.0,67.0,,0.039987653122047655,0.8830322803984747,-0.024996350292179354,True,116.0,False,4,False,4,,ellcryse29,2171731167940764173,11.0,608.280029296875,-453.04998779296875,79.48999786376953,-8461.500244140625,-14732.099609375,3185.2999877929688,4422.099914550781,-2327.5,-1477.7999877929688,255.0,181.0,,0.14704217270861106,-2.438279685123807,-0.030079227251399707,True,4.074640827794228,True,8,7,False,,STR_Valevlk,5286497341037460591,12.0,99.86000061035156,4077.81005859375,17.010000228881836,2815.8999633789062,-3489.89990234375,1.8000000715255737,0.19999999552965164,1.4000000059604645,-174.40000534057617,128.0,123.0,,0.009546257344083656,-0.8997222456862694,0.00010507656762504031,True,False,False,False,116.0,False,
137,10285,276,False,False,1,4712.978684537061,-435.3699951171875,618.97998046875,119.75,2228.9999389648438,10343.1005859375,4120.199890136719,-126.49999618530273,-349.3000030517578,1694.7999572753906,1.0,0.9358195662515447,-1.582112705586403,-1.6236910959261408,2171731167940764173,ellcryse29,11.0,-588.469970703125,546.47998046875,110.05999755859375,-899.7000122070312,9688.599853515625,4177.200012207031,-4559.700012207031,646.2000274658203,-3006.9000244140625,255.0,21.0,,-0.3448585640836983,2.8823889010113204,-0.3437854536820618,True,8,7,0.9405677190390964,True,False,,5286497341037460591,STR_Valevlk,12.0,-121.69999694824219,-4049.8798828125,17.010000228881836,-2539.7000122070312,3327.7999877929688,1.8000000715255737,0.5999999865889549,-0.09999999776482582,-192.90000915527344,255.0,120.0,,-0.009585497002973125,0.914270469791625,1.6584286842400722e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-284.7099914550781,616.760009765625,98.0199966430664,-10158.800048828125,2635.2999877929688,2545.500030517578,3408.5000610351562,-3694.4000244140625,2232.100067138672,255.0,255.0,,-0.5955733281449755,0.17080309416883793,-0.5301297664447411,True,0.0,False,4,3,False,,games5425898691,bf81d8692db,24.0,260.6700134277344,5368.31005859375,17.850000381469727,-4993.599853515625,-4764.599914550781,-137.60000228881836,-225.30000686645508,84.49999809265137,-1593.9999389648438,255.0,27.0,,-0.028484336917537743,-0.7873932475947322,-0.01851888249394409,True,4,4,False,116.0,False,
138,10287,276,False,False,0,5965.371237848385,451.1000061035156,-671.280029296875,130.4499969482422,2463.8999938964844,-8886.099853515625,784.1999816894531,2106.9000244140625,715.8000183105469,499.39998626708984,0.0,-1.0970119588054377,1.6645181020842197,-1.693370646427242,76561198039309853,enpitsu,26.0,315.07000732421875,-668.1799926757812,108.2699966430664,3000.4998779296875,-6776.300048828125,338.69998931884766,-2502.100067138672,4193.599853515625,-2530.2999877929688,255.0,255.0,,0.9359027203295633,-1.0192253728066232,-1.4427573912885667,True,4,3,0.0,False,False,,bf81d8692db,games5425898691,24.0,-215.27999877929688,-5327.77978515625,17.049999237060547,5770.4998779296875,4975.5999755859375,-55.900001525878906,235.20000457763672,48.60000133514404,-619.5999908447266,255.0,128.0,,0.012214622117416408,0.6877962963427522,-0.010473272846580036,True,116.0,False,4,False,4,,ellcryse29,2171731167940764173,11.0,588.469970703125,-546.47998046875,110.05999755859375,899.7000122070312,-9688.599853515625,4177.200012207031,4559.700012207031,-646.2000274658203,-3006.9000244140625,255.0,21.0,,0.3448585640836983,-2.8823889010113204,-0.3437854536820618,True,0.0,False,8,7,False,,STR_Valevlk,5286497341037460591,12.0,145.25,4018.5,17.010000228881836,3071.0000610351562,-4100.7000732421875,1.8000000715255737,-0.19999999552965164,-0.5999999865889549,-108.4000015258789,255.0,128.0,,0.009498562364771472,-0.9292925428998373,1.222800803426118e-05,True,False,False,False,116.0,False,
139,10289,276,False,False,1,4621.386126780188,-494.0400085449219,732.6199951171875,126.19999694824219,-3129.8001098632812,10067.80029296875,-1089.000015258789,-350.99998474121094,-2498.0999755859375,2965.7000732421875,1.0,1.234600340226884,-1.7210604649426178,-1.7149857000687576,2171731167940764173,ellcryse29,11.0,-603.97998046875,623.9000244140625,136.1199951171875,-2210.7000732421875,9169.299926757812,650.1999664306641,-3756.400146484375,3647.0001220703125,-1684.6000671386719,255.0,1.0,,-0.6701959002518659,-2.9455900928426075,-0.8480989864025583,True,8,7,0.0,False,False,,5286497341037460591,STR_Valevlk,12.0,-176.14999389648438,-3977.010009765625,17.010000228881836,-3616.6000366210938,4868.900146484375,1.8000000715255737,0.09999999776482582,0.19999999552965164,-17.999999523162842,255.0,128.0,,-0.009488932007900148,0.9335070454436889,-2.93257472410574e-06,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-335.19000244140625,734.8200073242188,108.52999877929688,-2057.5999450683594,7384.89990234375,-129.399995803833,1177.699966430664,-5367.0001220703125,241.00000381469727,255.0,255.0,,-0.7598258178827252,1.8642878056897512,-2.319244340284401,True,0.0,False,4,3,False,,games5425898691,bf81d8692db,24.0,157.91000366210938,5282.10009765625,16.809999465942383,-6714.2999267578125,-4862.099914550781,16.299999952316284,18.40000033378601,-12.400000095367432,-1034.8999786376953,255.0,31.0,,-0.007764042820525955,-0.6362556467792663,0.004243721281357243,True,4,4,False,116.0,False,
