,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
103,7386,216,False,False,1,5103.996777378646,-3853.27001953125,3270.449951171875,248.8699951171875,6497.8997802734375,3788.9999389648438,361.6999816894531,2746.099853515625,-1230.8999633789062,-5190.5999755859375,1.0,-0.5004556411559424,-1.9864474658943805,-0.29225064247511073,b682192fbcb,worryinglywashed,8.0,-3925.080078125,3179.39990234375,149.16000366210938,4516.400146484375,5298.599853515625,-1179.3000030517578,-1795.0,-1186.9999694824219,4417.9998779296875,128.0,246.0,False,-0.7456292523338026,-2.59703442600412,-0.5302418119382923,True,18,17,239.27523464284917,True,False,,b4e6564961b,LastOfKhyira,4.0,-3663.02001953125,1798.6800537109375,17.0,6918.499755859375,4655.5999755859375,4.399999976158142,0.5000000074505806,0.29999999329447746,-2500.2000427246094,255.0,0.0,,-0.009532089735724203,2.5802124180879487,-5.3541225488519086e-05,True,4,False,203.0,False,4,,enpitsu,76561198039309853,26,-42.810001373291016,4795.580078125,17.059999465942383,-2941.6000366210938,-3094.89990234375,2.0999999344348907,0.29999999329447746,0.19999999552965164,1940.5999755859375,255.0,255.0,False,-0.016637021946258573,-0.7266932039625411,9.823260394940567e-05,True,35.0,False,10,False,10,,games5425898691,bf81d8692db,17.0,-3311.639892578125,4089.919921875,17.010000228881836,-11988.1005859375,6439.89990234375,2.8999999165534973,-0.5000000074505806,0.09999999776482582,-2228.2000732421875,255.0,0.0,,-0.009564444485214724,0.560156844413275,-6.221674472419272e-05,True,10,False,10,38.0,False,
104,7408,217,False,False,1,4517.360584843853,-3339.3798828125,3568.97998046875,104.16000366210938,4578.500061035156,2235.399932861328,2370.0999450683594,-1429.7999572753906,3561.9000244140625,-4611.700134277344,1.0,-0.5602458279306225,-2.900843467477879,-1.2592709048251556,b682192fbcb,worryinglywashed,8.0,-3527.18994140625,3467.820068359375,82.18000030517578,2520.2999877929688,1434.7999572753906,-715.8000183105469,-3707.9000854492188,-791.3999938964844,1477.2000122070312,255.0,164.0,,-1.0223379199664935,-3.011055197737296,0.7482897403681614,True,18,18,224.0,False,False,,b4e6564961b,LastOfKhyira,4.0,-2941.830078125,1571.5699462890625,17.0,7939.6002197265625,-8548.800048828125,3.8999998569488525,-0.7000000029802322,0.7999999821186066,-114.89999771118164,255.0,128.0,,-0.009554660828770252,-2.304184971210907,0.0001471496236087309,True,4,False,203.0,False,4,,enpitsu,76561198039309853,27,-72.93000030517578,4302.97021484375,17.059999465942383,1012.6999664306641,-4341.099853515625,1.8000000715255737,4.099999964237213,0.09999999776482582,2.3999999463558197,0.0,,,-0.01698009895691741,-1.800631525288736,-5.9990478808053664e-05,True,65.0,False,10,False,10,,games5425898691,bf81d8692db,16.0,-3317.139892578125,4722.89990234375,364.3299865722656,8211.599731445312,8187.5,1436.6000366210938,-1657.8999328613281,1610.0999450683594,20.0,255.0,0.0,,0.09554225453823785,2.3480446034245244,1.571440678568036,True,10,False,10,38.0,False,
105,7439,218,False,True,1,3953.8400230158973,-2829.669921875,3816.280029296875,111.44000244140625,13747.2998046875,7519.7998046875,2787.5,705.0,-959.8000335693359,-2594.5001220703125,1.0,-0.9324587038875216,-2.477836057382208,-1.5372161957781765,b682192fbcb,worryinglywashed,8.0,-3009.52001953125,3702.56005859375,17.010000228881836,9571.699829101562,7452.0001220703125,0.19999999552965164,0.09999999776482582,0.29999999329447746,-90.9000015258789,255.0,116.0,,-0.009539455155252743,2.4689360741213804,-0.00013391501593562106,True,18,18,173.8760514361884,True,False,,b4e6564961b,LastOfKhyira,4.0,-1650.5899658203125,1354.219970703125,17.0,14651.8994140625,1770.0,1.5000000596046448,-5.600000023841858,-0.19999999552965164,928.4999847412109,255.0,128.0,False,-0.009577223725437142,2.9737931318179904,-1.2477458423855984e-06,True,4,False,184.1927137836333,True,4,,enpitsu,76561198039309853,26,-310.04998779296875,4866.81005859375,17.059999465942383,-3928.9999389648438,8918.800048828125,2.0999999344348907,-0.3999999910593033,-1.7000000178813934,-2406.3999938964844,128.0,128.0,False,-0.016846942181857526,-1.688662666878999,-0.0001677667365221142,True,65.0,False,10,False,10,,games5425898691,bf81d8692db,16.0,-2280.219970703125,4528.259765625,17.020000457763672,2387.2000122070312,-12854.300537109375,1.7000000178813934,-0.0,-0.9000000357627869,-2278.300018310547,255.0,0.0,,-0.009594249247426868,-1.6884898419950556,-4.616922447017154e-05,True,10,False,10,38.0,False,
106,7448,218,False,False,0,9753.82368156462,2437.6298828125,-4026.4599609375,168.8800048828125,4829.89990234375,9363.699951171875,11767.7001953125,4402.5,-4073.3999633789062,-154.60000038146973,0.0,0.8314528613686418,1.9569957664983442,-1.2667032009962487,bf81d8692db,games5425898691,16.0,2332.699951171875,-4153.8701171875,53.099998474121094,6621.400146484375,16658.299560546875,2941.7999267578125,-2121.3999938964844,1213.7999725341797,-2351.3999938964844,255.0,128.0,,0.04669612929086581,1.0128759049402338,-0.0014858340137329884,True,12,11,38.0,False,False,,76561198039309853,enpitsu,27.0,341.5899963378906,-5115.52978515625,17.059999465942383,-667.0999908447266,-5972.1002197265625,1.899999976158142,3.6000001430511475,-1.4000000059604645,-29.800000190734863,255.0,0.0,False,0.016537963857847063,1.4254808965327728,9.671544403464412e-05,True,10,False,65.0,False,10,,LastOfKhyira,b4e6564961b,4,1130.56005859375,-1464.27001953125,17.0,-14926.099853515625,-4613.999938964844,4.000000059604645,0.09999999776482582,0.0,1629.9000549316406,255.0,255.0,False,0.009581913703401132,-2.8177315923171116,0.00020419571317868178,True,179.0,False,4,False,4,,worryinglywashed,b682192fbcb,7.0,2655.1201171875,-3992.25,16.989999771118164,-11582.39990234375,-9752.2998046875,2.800000011920929,2.3999999463558197,-0.7999999821186066,-130.600004196167,255.0,108.0,,0.00946681278338077,-2.436621459022325,-2.9823458467118537e-05,True,18,False,18,145.69109659810218,True,
107,7571,222,False,False,0,7101.118083574801,3409.860107421875,-506.7200012207031,117.69000244140625,5727.80029296875,23425.0,7151.7999267578125,3219.89990234375,-4945.7000732421875,-1082.5,0.0,-0.756814768417327,0.6414260994351617,-2.24720084499501,76561198039309853,enpitsu,27.0,3322.760009765625,-687.9600219726562,15.670000076293945,1088.7999725341797,19014.7998046875,-365.9000015258789,257.5,387.5,-3458.800048828125,255.0,128.0,False,0.013030075536355401,1.4270948808591384,0.023204023120122257,True,10,10,0.0,False,False,,bf81d8692db,games5425898691,17.0,1683.699951171875,-191.07000732421875,17.010000228881836,1484.9000549316406,-12407.19970703125,2.8999999165534973,0.0,0.09999999776482582,2192.899932861328,128.0,255.0,,0.009635059317006738,-1.3886523544411886,2.9527929820295456e-05,True,12,False,239.0,False,12,,LastOfKhyira,b4e6564961b,4,2838.530029296875,60.900001525878906,21.959999084472656,8985.700073242188,-6281.500244140625,2997.0001220703125,6.600000262260437,-5.699999928474426,-1225.0,255.0,128.0,False,0.00953842103130676,-0.6769553576271764,0.0002396941681164398,True,94.14944497744243,True,5,False,4,,worryinglywashed,b682192fbcb,7.0,1065.199951171875,2040.530029296875,17.010000228881836,9758.099975585938,4624.700012207031,3.799999952316284,0.09999999776482582,-0.3999999910593033,-3304.89990234375,226.0,0.0,False,0.009588907832589678,-0.1094575026707515,-2.28433590372112e-05,True,20,False,20,98.0,False,
108,7634,225,False,False,0,4564.009835361684,3592.1298828125,4311.22021484375,186.36000061035156,-13396.800537109375,9838.900146484375,11210.699462890625,-3810.4998779296875,-296.1000061035156,-4625.10009765625,0.0,-0.6297084949753995,0.7399584005304276,2.958477198521096,76561198039309853,enpitsu,27.0,3644.669921875,4115.52978515625,83.18000030517578,-614.5000076293945,21751.298828125,3038.2000732421875,1010.5999755859375,-1039.5999908447266,1518.0999755859375,128.0,128.0,False,-0.03621962840473776,1.6627400662973866,-0.057940866136726145,True,14,12,19.0,False,False,,bf81d8692db,games5425898691,17.0,1820.699951171875,1368.530029296875,17.010000228881836,-11230.10009765625,13436.099853515625,2.7000001072883606,1.899999976158142,-2.0999999344348907,-1249.1000366210938,255.0,0.0,,0.009598823613155538,2.2515275761255222,-0.00011327730648961086,True,12,False,198.0,False,12,,LastOfKhyira,b4e6564961b,4,3110.97998046875,-569.760009765625,68.91999816894531,-14154.000244140625,16277.39990234375,2809.8001098632812,-4155.4998779296875,-3602.9998779296875,-5.799999833106995,255.0,128.0,False,0.1737532816870157,2.284888290705647,2.2318260158597504e-05,True,26.0023826706794,True,8,False,7,,worryinglywashed,b682192fbcb,7.0,3090.60009765625,4195.2099609375,82.13999938964844,10600.50048828125,20126.8994140625,3395.7998657226562,2348.300018310547,802.6000213623047,-324.3000030517578,255.0,48.0,True,-0.10659333231237454,1.0390934958924998,0.10015775979194964,True,20,False,22,242.60197848402044,True,
109,7718,228,False,False,1,9105.677112737969,-156.97000122070312,-3904.590087890625,340.45001220703125,-4390.5999755859375,11335.50048828125,1248.8999938964844,-1753.2000732421875,635.2999877929688,-5702.80029296875,1.0,1.1586506096282676,-0.5154596853653074,-2.8500947131729,b4e6564961b,LastOfKhyira,4.0,-78.45999908447266,-3951.7099609375,197.94000244140625,-3699.2001342773438,-3107.39990234375,2260.2000427246094,-2799.4000244140625,-4173.500061035156,2234.7000122070312,255.0,0.0,True,0.636271617482007,-1.1634915800115617,0.8667418657488586,True,10,9,,False,False,,b682192fbcb,worryinglywashed,8.0,-337.69000244140625,-4926.41015625,217.25,12792.099609375,-728.7000274658203,3647.0999145507812,-231.90000534057617,-2218.9999389648438,1902.1000671386719,128.0,177.0,,0.2361469818049452,3.0382534589385752,-0.02909492707070822,True,24,4,158.0,False,20,,enpitsu,76561198039309853,27,-2795.77001953125,-3552.64990234375,17.059999465942383,5405.999755859375,11594.3994140625,2.5,-0.0,-0.0,-2328.3999633789062,255.0,0.0,,-0.01673177283302503,2.070562953557049,-2.45133586553689e-06,True,19.0,False,14,False,12,,games5425898691,bf81d8692db,17.0,-213.8800048828125,-4379.77001953125,651.780029296875,3933.2998657226562,-17353.299560546875,-165.0,3371.0000610351562,4344.100036621094,-117.60000228881836,255.0,237.0,,-0.2047392780485726,-0.26883921937754507,-2.8996457252810317,True,13,False,14,78.0,False,
110,7802,231,False,False,0,4404.613156564984,1131.510009765625,1229.780029296875,110.66000366210938,-2016.7999267578125,6716.7999267578125,5381.5997314453125,5563.499755859375,1984.7000122070312,-1052.6000213623047,0.0,-0.9546227391633961,1.608200190625791,2.26579305357441,76561198039309853,enpitsu,26.0,1210.469970703125,1068.5999755859375,17.059999465942383,-4387.900085449219,3187.9998779296875,1.899999976158142,-0.09999999776482582,0.3999999910593033,-427.59998321533203,128.0,128.0,False,0.01663429367053097,2.492716284498043,0.000228233427004482,True,14,12,0.0,False,False,,bf81d8692db,games5425898691,16.0,-616.6300048828125,5374.240234375,18.010000228881836,3169.1000366210938,-8634.199829101562,-236.29999160766602,-390.9000015258789,55.50000190734863,-1289.6000671386719,255.0,128.0,,0.03943971207035366,-1.2735775975426038,0.007263386968921259,True,14,False,68.56170319998137,True,14,,LastOfKhyira,b4e6564961b,4,-632.4099731445312,4610.14013671875,17.010000228881836,-108.00000190734863,-10865.6005859375,3.100000023841858,0.29999999329447746,-0.19999999552965164,2403.000030517578,255.0,255.0,False,0.009517409380614851,-1.520064553345748,-1.8014657755052313e-05,True,,False,10,False,10,,worryinglywashed,b682192fbcb,8.0,-737.02001953125,3650.2099609375,117.5999984741211,6065.7000732421875,-13758.499755859375,-600.4999923706055,3932.2000122070312,-1014.5999908447266,-569.7999954223633,255.0,128.0,False,-0.6120453788647858,-0.591955446650725,-1.1015926713529223,True,22,4,26,94.0,False,
111,7835,232,False,True,0,3591.433598692109,893.3499755859375,2026.06005859375,284.8699951171875,-2808.599853515625,15716.500244140625,6249.89990234375,5831.500244140625,1329.6000671386719,-474.00001525878906,0.0,-1.1823611368322644,-0.7066821250063149,-1.7666241641078668,76561198039309853,enpitsu,26.0,913.5900268554688,1878.8299560546875,133.3800048828125,-2358.2000732421875,13258.00048828125,2795.7000732421875,-5416.500244140625,-954.1999816894531,-0.19999999552965164,255.0,128.0,False,0.6638298211660151,1.7451754527906802,1.073453417945754e-05,True,16,13,0.0,False,False,,bf81d8692db,games5425898691,16.0,251.80999755859375,3804.4599609375,16.989999771118164,15266.400146484375,-8838.200073242188,5.099999904632568,-1.0999999940395355,0.5000000074505806,-992.9000091552734,255.0,0.0,,0.009579354209129384,-0.5034933027035668,-0.000374943267338971,True,14,False,0.0,False,14,,LastOfKhyira,b4e6564961b,4,-65.02999877929688,4263.2099609375,17.010000228881836,-2688.3999633789062,69.6999979019165,2.199999988079071,-3.8999998569488525,-0.29999999329447746,-654.4000244140625,0.0,255.0,False,0.00975265680917484,-0.12530288919269683,-6.587150836784913e-05,True,31.0,False,10,False,10,,worryinglywashed,b682192fbcb,8.0,577.719970703125,2478.800048828125,102.87000274658203,14945.10009765625,-5973.4002685546875,4124.200134277344,-1035.1000213623047,-1915.7000732421875,-1132.7999877929688,128.0,89.0,False,-0.189712683740818,-0.5936735416247282,0.010264777716575644,True,22,4,28,101.0,False,
112,7873,233,False,False,1,9368.860947219655,-526.5,-4120.240234375,523.8400268554688,-13743.399658203125,-2943.3999633789062,3016.6000366210938,-2356.699981689453,210.0,3008.5000610351562,1.0,-0.6304002129271208,1.1837822396103945,-1.1169819350895562,b4e6564961b,LastOfKhyira,4.0,-421.1099853515625,-4169.1201171875,398.2699890136719,-7061.5997314453125,1248.3000183105469,3385.0,-539.5000076293945,-76.10000133514404,-1903.9999389648438,255.0,252.0,True,1.0613500228156947,1.3068424324371113,0.9004639078060437,True,12,10,0.0,False,4,,b682192fbcb,worryinglywashed,8.0,-1792.4300537109375,-1604.27001953125,148.4499969482422,-8457.999877929688,6491.5997314453125,-3505.5999755859375,-111.00000381469727,-160.79999923706055,918.6000061035156,243.0,128.0,False,0.49135972018307034,0.8920929443906053,-0.9046085383304804,True,28,4,80.0,False,24,,enpitsu,76561198039309853,27,-713.0999755859375,-3113.469970703125,17.059999465942383,169.69999313354492,-9575.900268554688,6.000000238418579,-0.5000000074505806,1.4000000059604645,-146.19999885559082,255.0,128.0,False,-0.016715994438210962,-1.573975838815136,0.0001791083909465042,True,0.0,False,16,False,14,,games5425898691,bf81d8692db,16.0,-2132.239990234375,-1952.219970703125,86.81999969482422,-15178.00048828125,17133.1005859375,-165.40000915527344,-4142.39990234375,-3617.9998779296875,-2.0000000298023224,255.0,128.0,,-0.5869872438015495,-2.2890064400690924,-3.141115345886165,False,15,False,16,38.0,False,
113,7979,237,False,False,0,4433.762339357215,3315.43994140625,3753.6298828125,177.2899932861328,-8714.7998046875,7605.999755859375,8114.000244140625,3710.1998901367188,4693.900146484375,-447.99999237060547,0.0,0.09951430489751562,1.3782974460336652,2.7409400466695653,76561198039309853,enpitsu,26.0,3383.159912109375,3665.449951171875,90.58000183105469,-11203.599853515625,3796.7999267578125,1968.800048828125,-4743.800048828125,-2640.2999877929688,-879.7000122070312,128.0,128.0,,0.6004450190480417,3.0051459685063016,0.5752489614127879,True,18,15,238.0,False,False,,bf81d8692db,games5425898691,17.0,2294.2099609375,1716.3800048828125,17.010000228881836,10547.900390625,17079.49951171875,2.800000011920929,-0.29999999329447746,-0.29999999329447746,-1395.2000427246094,128.0,0.0,,0.009629621794165235,0.9913750495791056,-0.00017172449063846665,True,16,False,249.0,False,16,,LastOfKhyira,b4e6564961b,4,178.9499969482422,4465.7001953125,17.010000228881836,-8933.900146484375,-9540.700073242188,2.5999999046325684,2.8999999165534973,3.400000035762787,942.9000091552734,255.0,124.0,,0.009565675152073115,-2.2577759064029688,-0.00012352217641592566,True,,False,12,4,10,,worryinglywashed,b682192fbcb,8.0,3128.60009765625,4184.5,21.979999542236328,5049.100036621094,-9730.800170898438,3000.0,0.0,-1.0000000149011612,-1829.9000549316406,255.0,56.0,,0.009538437831493777,-1.112322247378654,-0.00021863853998057515,True,26,4,31,0.0,False,
114,8040,240,False,False,0,2455.337305255811,1540.9200439453125,4839.830078125,357.6600036621094,-18362.60009765625,9349.299926757812,-191.70000076293945,1040.8999633789062,-3157.2000122070312,4994.800109863281,0.0,1.2097670027603278,1.5044989806501528,-2.3796255884852884,76561198039309853,enpitsu,26.0,1700.6300048828125,4687.6201171875,270.5799865722656,-4293.299865722656,8592.899780273438,5451.7999267578125,-5330.999755859375,-249.0999984741211,-147.5,128.0,128.0,,-0.4023202933443411,1.7965636859790173,-0.1769156634485886,True,20,16,227.0,False,False,,bf81d8692db,games5425898691,16.0,1629.4000244140625,4693.9501953125,178.8300018310547,-15113.499755859375,6275.3997802734375,113.00000190734863,3966.400146484375,-2949.7000122070312,-2411.6000366210938,255.0,255.0,,-0.4054270084633677,2.5851329278525768,-1.2146454318790478,True,18,False,235.0,False,17,,LastOfKhyira,b4e6564961b,4,-28.5,4973.2900390625,17.010000228881836,11667.80029296875,3909.4000244140625,2.5999999046325684,-1.0999999940395355,2.0000000298023224,-0.5000000074505806,0.0,128.0,False,0.009609757340064164,0.32319324394504584,3.0610045832025803e-05,True,31.0,False,12,4,10,,worryinglywashed,b682192fbcb,8.0,2524.10009765625,2416.889892578125,17.010000228881836,-8894.69970703125,8377.5,2.5999999046325684,0.7000000029802322,-0.7000000029802322,-279.4000053405762,255.0,128.0,,0.009559842858954688,2.3537900187265324,0.00021558600964180993,True,28,4,32,0.0,False,
115,8047,240,False,False,0,1995.2514760914617,1094.469970703125,5001.9501953125,331.1600036621094,-13025.2001953125,-5564.6002197265625,-1715.2000427246094,876.3999938964844,-1917.7000427246094,-5617.2998046875,0.0,0.8025199139903485,1.0351410212168228,2.5097665938202915,bf81d8692db,games5425898691,16.0,1211.77001953125,4867.77978515625,175.24000549316406,-15255.400390625,6364.7998046875,-148.69999885559082,4266.700134277344,-2745.4998779296875,-2122.7999877929688,255.0,228.0,,-0.37520685076904164,2.56719118737141,3.028044427271864,True,18,17,235.0,False,False,,76561198039309853,enpitsu,27.0,1604.5699462890625,4877.18017578125,369.489990234375,-3656.400146484375,7176.5997314453125,2915.5999755859375,-2219.7000122070312,-1186.9999694824219,1366.6000366210938,255.0,255.0,,0.5238991357403011,2.168087488887064,-0.2718570340122381,True,20,False,227.0,False,16,,LastOfKhyira,b4e6564961b,4,158.5800018310547,5035.740234375,17.010000228881836,3086.199951171875,948.3999633789062,2.8999999165534973,-0.9000000357627869,-0.19999999552965164,-214.3000030517578,0.0,57.0,False,0.00991835316449569,0.3174333668741495,-1.3241215787185266e-05,True,31.0,False,12,4,10,,worryinglywashed,b682192fbcb,8.0,2294.929931640625,2649.169921875,17.010000228881836,-9028.499755859375,9341.599731445312,2.5999999046325684,0.29999999329447746,-0.7999999821186066,-3.6000001430511475,255.0,128.0,,0.009541622731216145,2.3385164550583832,6.883614648398292e-05,True,28,4,32,0.0,False,
116,8127,243,False,False,1,8985.542006916367,1660.8599853515625,-3812.929931640625,95.61000061035156,16524.7998046875,18406.300048828125,988.4999847412109,98.59999656677246,3025.8999633789062,3721.4999389648438,1.0,-1.2341812762430167,1.2159349164569488,-1.4458492520559627,b4e6564961b,LastOfKhyira,4.0,1500.02001953125,-3988.860107421875,53.88999938964844,19000.899658203125,8894.600219726562,1302.1000671386719,-749.8999786376953,150.600004196167,1051.9000244140625,255.0,255.0,False,-0.04945108626848059,2.8688331808607446,-0.2150280039431931,True,12,10,0.0,False,4,,b682192fbcb,worryinglywashed,8.0,1741.8800048828125,-4159.18017578125,17.020000457763672,6102.0001220703125,6738.900146484375,1.2999999523162842,-0.0,-1.4000000059604645,211.29999160766602,128.0,103.0,,-0.009698411897972112,2.2638356066930734,-0.00023303198528558554,True,34,4,31.0,False,30,,enpitsu,76561198039309853,26,-48.849998474121094,-4030.06005859375,17.020000457763672,11443.299560546875,15371.800537109375,2.800000011920929,-0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,,-0.01673191578772674,2.210719256306359,-3.034458751046398e-05,True,104.82813752851179,True,20,False,16,,games5425898691,bf81d8692db,16.0,1437.7099609375,-4072.989990234375,16.969999313354492,14912.39990234375,7955.9002685546875,5.699999928474426,3.799999952316284,4.799999892711639,-944.5999908447266,255.0,128.0,,-0.009486236320398168,2.7105314286020845,-0.00027027092449358626,True,18,False,18,74.8794151070298,True,
117,8266,248,False,False,0,7644.544069436122,-3612.409912109375,-2005.6400146484375,97.30999755859375,8566.300048828125,7113.2000732421875,4709.700012207031,5756.7999267578125,850.9999847412109,1460.7000732421875,0.0,1.1687044319312034,-0.3859396305835524,2.949053319248232,76561198039309853,enpitsu,27.0,-3692.7099609375,-2157.2099609375,16.889999389648438,8593.499755859375,3689.2001342773438,32.89999961853027,9.399999976158142,43.499999046325684,1759.9000549316406,255.0,0.0,,0.014678287927737583,0.39025840935962786,-0.0012288498161234695,True,20,16,211.1268901953133,True,False,,bf81d8692db,games5425898691,16.0,-2390.1201171875,-4424.52978515625,17.010000228881836,12714.200439453125,1866.3999938964844,0.7999999821186066,-0.09999999776482582,-0.19999999552965164,2295.5999755859375,255.0,255.0,,0.00958250573718187,0.20789915761277614,1.7939541527732753e-05,True,20,False,245.64435273088435,True,20,,LastOfKhyira,b4e6564961b,4,2828.280029296875,3961.5,17.010000228881836,7910.30029296875,-1029.800033569336,3.1999999284744263,-0.19999999552965164,0.0,2738.800048828125,255.0,255.0,False,0.009523917655052064,-0.046632256395814316,-2.2438794797963078e-05,True,85.0,False,False,False,False,,worryinglywashed,b682192fbcb,8.0,-3930.52001953125,-1373.47998046875,34.97999954223633,8943.200073242188,-12241.500244140625,-4500.400085449219,681.1000061035156,-4346.700134277344,1827.4000549316406,238.0,254.0,,0.27167833729979657,-0.8158265170460329,-0.2958418763194877,True,32,4,36,174.0,False,
118,8305,249,False,False,1,4385.115407480475,2412.02001953125,1025.280029296875,105.81999969482422,-13439.7998046875,1682.5,-757.3999786376953,-5420.4998779296875,-1001.5000152587891,1948.0000305175781,1.0,0.49905113014276814,-1.7414727012514615,-1.466172498638908,b682192fbcb,worryinglywashed,8.0,2559.7099609375,934.3499755859375,19.489999771118164,-8132.5,-2661.9000244140625,2958.599853515625,-0.09999999776482582,-0.19999999552965164,-2254.2999267578125,128.0,0.0,,-0.00964048350147347,-0.2772613265501038,-3.301593730327362e-05,False,37,32,163.0,False,4,,b4e6564961b,LastOfKhyira,4.0,-2605.0,-4597.2900390625,17.010000228881836,12180.30029296875,4955.5999755859375,0.29999999329447746,-4.300000071525574,-1.8000000715255737,1626.0000610351562,255.0,128.0,False,-0.009555338942532743,2.680968340765347,-8.126829866701324e-05,True,False,False,229.81583683721482,True,False,,enpitsu,76561198039309853,27,2181.070068359375,1411.1300048828125,19.5,-4875.7000732421875,-12875.6005859375,2957.3001098632812,-1.0000000149011612,-2.800000011920929,1602.1000671386719,255.0,255.0,False,-0.016730520929673188,-1.2157893236261135,0.00027748124149510906,True,180.9636990178016,True,22,False,17,,games5425898691,bf81d8692db,16.0,396.010009765625,2636.4599609375,17.010000228881836,-19407.39990234375,-12020.699462890625,2.5,1.0000000149011612,0.7000000029802322,203.89999389648438,255.0,140.0,,-0.009597162578409694,-0.5562173008534752,8.635088105164409e-05,True,20,False,20,182.0,False,
119,8310,249,False,False,0,6267.648153141903,-2207.300048828125,-988.9400024414062,104.94999694824219,-6435.7000732421875,25563.9990234375,3733.3999633789062,3332.9998779296875,2835.4998779296875,-2969.7000122070312,0.0,-1.5225255396375246,1.64295826123285,-1.1419604385015953,76561198039309853,enpitsu,27.0,-2115.7900390625,-1189.3399658203125,69.61000061035156,1081.3999938964844,15311.600341796875,2653.5000610351562,-589.3999862670898,2209.499969482422,1533.699951171875,255.0,255.0,False,0.09710405650700474,1.557856779006571,0.01638258341020344,True,22,17,175.0,False,False,,bf81d8692db,games5425898691,16.0,-61.04999923706055,-2419.27001953125,17.010000228881836,18541.8994140625,13227.099609375,2.7000001072883606,0.7999999821186066,0.3999999910593033,1339.2999267578125,255.0,253.0,,0.009604642793143018,0.6445053356979393,0.0001754228680754015,True,20,False,182.0,False,20,,LastOfKhyira,b4e6564961b,4,2407.830078125,4494.7900390625,17.010000228881836,-12786.99951171875,-7460.0,0.0,-1.1999999731779099,-1.0999999940395355,112.5,255.0,128.0,False,0.009562346791286855,-2.59906381472645,-0.00013471154276439878,True,214.1234236635188,True,False,False,False,,worryinglywashed,b682192fbcb,8.0,-2397.85009765625,-935.8499755859375,78.18000030517578,6377.19970703125,-3907.60009765625,2045.0,5255.4998779296875,-766.5000152587891,-1428.8999938964844,128.0,0.0,,0.12404568762167693,0.08563217592859719,0.3542306041539817,False,33,4,38,163.0,False,
