,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
126,7790,258,False,False,1,4445.45885125225,-3062.639892578125,3117.31005859375,186.97000122070312,14446.099853515625,7519.2999267578125,5415.5999755859375,3572.6998901367188,-2705.8999633789062,-3989.1000366210938,1.0,-1.2331097561651936,1.815394711799874,2.2874043063817764,76561198039309853,enpitsu,24.0,-3189.969970703125,3019.68994140625,65.22000122070312,11091.500244140625,6737.1002197265625,3088.599853515625,-1494.1999816894531,2458.3999633789062,0.0,255.0,0.0,,-0.08780568067605296,2.5955962138276796,-2.296010779975638e-05,True,4,19.0,False,3,False,,bf81d8692db,games5425898691,22.0,234.11000061035156,2454.219970703125,17.020000457763672,-7832.80029296875,-1256.1000061035156,1.8000000715255737,-0.3999999910593033,-0.0,-2491.0000610351562,255.0,0.0,,-0.009525595274340647,-0.13570411873700647,-5.0211820374238395e-05,True,10,10,False,247.0,False,,VincyChris9847,2535444074137743,12,-1062.8399658203125,4452.8701171875,17.020000457763672,2783.3999633789062,4904.89990234375,1.8000000715255737,1.2999999523162842,1.899999976158142,1489.7999572753906,254.0,255.0,False,-0.009502385318739249,2.1392707972294125,0.00020453160281703211,True,175.0,False,8,False,8,,Trapanator7701,2004924535638888352,12.0,-1870.0899658203125,4968.10986328125,19.860000610351562,11721.500244140625,-3635.1998901367188,-473.3000183105469,-1562.5999450683594,438.4000015258789,-2337.5,183.0,0.0,-0.04108774982283365,-2.737635560786976,0.12733191686578066,True,113.0,False,False,12,8,,True
127,7825,260,False,False,0,9418.947175947484,1279.06005859375,-4024.3701171875,356.9700012207031,-15446.700439453125,9810.999755859375,7824.7998046875,5371.199951171875,-1821.4999389648438,1957.2000122070312,0.0,0.4789329861092841,-2.6315415928069816,2.2018481721143104,2004924535638888352,Trapanator7701,12.0,1305.1099853515625,-4090.2900390625,217.52999877929688,-6364.2999267578125,7723.3001708984375,366.50001525878906,-2624.1000366210938,-4694.800109863281,-1149.800033569336,251.0,149.0,,0.8877326107274582,3.014187646343603,0.4680945055416278,True,14,113.0,False,9,False,,2535444074137743,VincyChris9847,12.0,861.510009765625,-4767.5,17.020000457763672,-4213.500061035156,-1693.8999938964844,1.4000000059604645,-0.29999999329447746,-0.29999999329447746,-2074.499969482422,255.0,0.0,,0.009485276713286367,-2.6931172804828214,-7.766940399512893e-05,True,8,8,False,175.0,False,,enpitsu,76561198039309853,24,1869.8699951171875,-3615.550048828125,16.889999389648438,-9781.099853515625,3852.9000854492188,39.80000019073486,7.599999904632568,-1.5999999642372131,-2373.8999938964844,255.0,0.0,,0.016690070946077343,2.7110097791813836,0.00048645523358818043,True,19.0,False,4,False,4,,games5425898691,bf81d8692db,22.0,761.9299926757812,-3645.5,120.2300033569336,9915.900268554688,-16495.0,4037.39990234375,-1413.2000732421875,-771.5000152587891,618.8999938964844,255.0,255.0,-0.25368108882502777,-0.9675740155063399,-0.007505409263145396,True,165.49889037429642,True,False,12,10,,
128,7905,263,False,False,0,6812.614853944207,-2917.64990234375,-1365.739990234375,207.42999267578125,-3171.7001342773438,20657.900390625,8850.10009765625,1240.0,-2850.10009765625,-5132.1002197265625,0.0,0.9432488725641678,2.0562954347380953,-2.3629688476373287,2535444074137743,VincyChris9847,12.0,-2935.81005859375,-1608.5699462890625,102.23999786376953,-11020.30029296875,19553.800048828125,5019.800109863281,-1.5000000596046448,2.199999988079071,-543.4999847412109,254.0,128.0,,0.009722629250163562,1.9387494108300847,0.001382383358272817,True,10,0.0,False,8,4,,2004924535638888352,Trapanator7701,12.0,-2257.6201171875,-2656.93994140625,16.989999771118164,-12890.30029296875,-14468.299560546875,2.8999999165534973,1.2999999523162842,1.2999999523162842,1618.0999755859375,255.0,177.0,,0.0095902674355526,-2.2266729150015236,-2.3152281047642893e-05,False,14,10,False,61.8251782719807,True,,enpitsu,76561198039309853,24,-2223.340087890625,-984.1400146484375,88.88999938964844,-19774.599609375,11558.599853515625,1994.4000244140625,-3144.5001220703125,-4512.200012207031,-35.39999961853027,255.0,0.0,,0.7482682654242895,2.527090612076626,-0.004875513371196094,True,31.0,False,8,False,7,,games5425898691,bf81d8692db,22.0,1700.8900146484375,-2758.6298828125,94.6500015258789,-10105.30029296875,18659.7998046875,-139.20000076293945,-4787.699890136719,-2706.9000244140625,4.900000095367432,255.0,128.0,-1.5538440843712686,-1.002562396082,3.0879146712198615,True,84.0,False,False,14,12,,
129,8067,268,False,False,1,10139.064374691805,1667.22998046875,-4969.68994140625,184.49000549316406,19477.39990234375,-3683.800048828125,3461.400146484375,299.3000030517578,-5948.800048828125,-722.0999908447266,1.0,-0.6209815002728056,2.371723180671649,2.903034684765806,bf81d8692db,games5425898691,23.0,1531.2900390625,-4939.02001953125,114.19000244140625,16497.80029296875,-1542.4000549316406,1225.5000305175781,792.6000213623047,5278.2000732421875,1327.2999572753906,255.0,128.0,,-0.5579633486327985,-2.9175132261399797,0.1361873429234425,True,18,58.0,False,15,False,,76561198039309853,enpitsu,24.0,716.8599853515625,-4378.39990234375,17.049999237060547,-9842.000122070312,-8071.6998291015625,3.700000047683716,0.3999999910593033,0.19999999552965164,2312.899932861328,255.0,255.0,True,-0.0167278873539804,-0.7471310262251676,6.121636094851418e-05,True,8,8,False,151.0,False,,VincyChris9847,2535444074137743,12,1899.800048828125,-4674.759765625,115.44000244140625,-19357.099609375,-8323.599853515625,5315.3997802734375,-1.4000000059604645,-0.09999999776482582,-187.09999084472656,254.0,128.0,,-0.009575311075232297,-0.3449512932853277,0.0010821504048646033,True,182.8698493075628,True,12,6,8,,Trapanator7701,2004924535638888352,12.0,1777.6199951171875,-1766.6300048828125,17.010000228881836,4257.39990234375,-6387.5,3.0000001192092896,-0.0,0.09999999776482582,2487.100067138672,255.0,255.0,-0.009509999488407913,-2.1783598967791025,1.4901325570919857e-05,True,225.0,False,False,16,12,,False
130,8089,269,False,False,1,10241.836619174524,3032.010009765625,-4876.6201171875,239.2899932861328,7622.60009765625,10754.100341796875,-1294.1999816894531,226.10000610351562,-1676.6000366210938,-5756.500244140625,1.0,-0.012459462906986499,0.5368747025006474,-2.4713762086097018,bf81d8692db,games5425898691,23.0,2815.81005859375,-5044.2001953125,108.4800033569336,14202.5,1968.699951171875,2475.2999877929688,-5425.4998779296875,302.2999954223633,-849.5999908447266,255.0,255.0,,0.5043650583605389,3.0500753560302494,-0.8622529239792862,True,18,58.0,False,16,False,,76561198039309853,enpitsu,23.0,766.530029296875,-5188.85009765625,17.3700008392334,6709.1998291015625,-5888.699951171875,218.09999465942383,-193.4000015258789,-708.3999633789062,3165.0,0.0,128.0,False,-0.006796871008773651,3.020138462593018,-0.006272474264208679,True,8,8,False,151.0,False,,VincyChris9847,2535444074137743,12,411.3900146484375,-5090.169921875,318.0799865722656,-18666.500244140625,-536.8000030517578,97.10000038146973,-1539.1999816894531,-187.19999313354492,651.2000274658203,255.0,128.0,,0.12061283316862456,-0.3306450684392694,0.9659597108168383,True,173.0,False,12,6,8,,Trapanator7701,2004924535638888352,12.0,2552.929931640625,-2005.510009765625,17.010000228881836,11518.00048828125,1338.6000061035156,2.8999999165534973,2.5,0.19999999552965164,1701.4999389648438,253.0,255.0,-0.009552113936817814,3.0168839704436428,0.0001585590159438468,True,225.0,False,False,16,12,,
131,8114,270,False,False,1,9451.817213542596,3642.929931640625,-3903.85009765625,109.26000213623047,6301.099853515625,17815.699462890625,1756.9999694824219,-2552.100067138672,77.39999771118164,-4575.0,1.0,1.0687516032189488,-0.642793792933257,2.937157056891801,bf81d8692db,games5425898691,23.0,3609.030029296875,-4171.56005859375,26.93000030517578,4553.500061035156,15857.2998046875,772.7999877929688,2622.0999145507812,2270.500030517578,390.8000183105469,255.0,128.0,,-0.11280282038451882,1.8617035460012632,-0.21809395827829903,True,20,37.0,False,16,False,,76561198039309853,enpitsu,23.0,635.5,-5550.5498046875,24.809999465942383,-4012.2000122070312,-6611.5997314453125,262.8000068664551,-0.3999999910593033,36.90000057220459,1203.0999755859375,255.0,128.0,False,-0.05327537281327008,1.9811177844354653,-0.015719013078886766,True,8,8,False,151.0,False,,VincyChris9847,2535444074137743,12,-782.1400146484375,-5066.97021484375,15.3100004196167,826.9000244140625,990.5999755859375,-688.3999633789062,5366.400146484375,-375.99998474121094,-204.40000534057617,255.0,0.0,,-0.012872859473499377,0.08931928097920572,0.19216300186290003,True,173.0,False,12,6,8,,Trapanator7701,2004924535638888352,12.0,3406.6298828125,-1361.1700439453125,17.010000228881836,9742.60009765625,9526.400146484375,2.5999999046325684,0.29999999329447746,0.7000000029802322,0.0,255.0,128.0,-0.009544786177203207,2.36739445723697,-7.632581597280668e-05,True,225.0,False,False,16,12,,
132,8127,271,False,False,1,8740.107564760146,3934.25,-3055.030029296875,130.4199981689453,1820.8999633789062,15233.399658203125,4116.499938964844,-4155.10009765625,1162.7999877929688,-4169.200134277344,1.0,0.21815287285511187,2.400234742029302,-2.5490896937813767,bf81d8692db,games5425898691,23.0,3752.719970703125,-3232.489990234375,93.91000366210938,899.4999694824219,17688.800048828125,1105.5999755859375,-4818.699951171875,-2650.10009765625,80.29999732971191,255.0,128.0,,-0.8050661734539127,-2.0577337353415266,3.1240485113921954,True,20,37.0,False,17,False,,76561198039309853,enpitsu,24.0,571.3499755859375,-5678.56005859375,29.8700008392334,105.69999694824219,2594.8001098632812,-102.10000038146973,-0.19999999552965164,55.19999980926514,1408.8999938964844,255.0,255.0,False,-0.05530427142323257,1.76897296594337,-0.0076162972341278405,True,8,8,False,151.0,False,,VincyChris9847,2535444074137743,12,-898.1300048828125,-4986.64990234375,17.389999389648438,-4826.9000244140625,4615.199890136719,-108.90000343322754,417.7000045776367,-21.80000066757202,-1602.5999450683594,255.0,116.0,,-0.017934537056621652,0.7733569232681754,0.014361120661673813,True,157.34234851150103,True,12,6,8,,Trapanator7701,2004924535638888352,12.0,3758.179931640625,-788.0399780273438,17.010000228881836,1749.9000549316406,13594.3994140625,2.5999999046325684,-0.19999999552965164,-3.799999952316284,1063.0999755859375,254.0,128.0,-0.009574427787200426,1.6289587634238853,-0.00015639301412956306,True,225.0,False,False,16,12,,
133,8163,272,False,False,1,7039.220370852264,3933.260009765625,-1210.25,144.38999938964844,2164.7999572753906,3487.0001220703125,3632.7999877929688,-3290.5999755859375,1444.7000122070312,-4485.899963378906,1.0,-0.18636629277856917,-2.71320137430417,2.669155657088426,bf81d8692db,games5425898691,22.0,3904.18994140625,-1098.1199951171875,27.530000686645508,1444.1999816894531,6562.60009765625,-437.09999084472656,1144.800033569336,344.59999084472656,563.6999893188477,0.0,128.0,,0.08341363288261355,1.8865855133796325,-0.2286267927701605,True,20,20.0,False,18,False,,76561198039309853,enpitsu,23.0,125.94999694824219,-4646.740234375,17.049999237060547,-5243.699951171875,11080.999755859375,3.1999999284744263,-0.7000000029802322,-0.09999999776482582,0.0,255.0,0.0,False,-0.01665087743285952,1.128794431366868,-1.2477447364307766e-05,True,8,8,False,144.68447289671948,True,,VincyChris9847,2535444074137743,12,-2683.10009765625,-4299.18994140625,16.989999771118164,-20364.89990234375,6839.6002197265625,2.800000011920929,0.5999999865889549,-0.0,-0.29999999329447746,255.0,128.0,,-0.009613020454140756,0.3240784725293417,5.2064182097313e-05,True,44.511784932946675,True,12,6,8,,Trapanator7701,2004924535638888352,12.0,3855.090087890625,1006.239990234375,19.170000076293945,222.00000762939453,14064.89990234375,21.099998950958252,-69.20000076293945,-128.4000015258789,865.8999633789062,250.0,255.0,-0.009498934994707225,1.6216146364770914,-0.0751667651684008,True,225.0,False,False,16,12,,
134,8198,273,False,False,1,6614.48296127103,3934.43994140625,-735.3099975585938,124.38999938964844,-1789.9000549316406,9985.0,-894.8000335693359,-3735.7998657226562,102.89999961853027,-1772.4000549316406,1.0,-0.17044219917576453,-2.343698226179504,2.607396072535033,bf81d8692db,games5425898691,22.0,3971.85009765625,-902.8400268554688,59.540000915527344,1104.5999908447266,6323.0999755859375,846.2000274658203,-1225.199966430664,-1034.1000366210938,1386.3999938964844,255.0,213.0,,0.14605054342967871,1.7800374197409048,-0.5997760209106325,True,20,20.0,False,18,False,,76561198039309853,enpitsu,24.0,45.150001525878906,-2732.14990234375,17.049999237060547,-943.4999847412109,16418.1005859375,3.1999999284744263,-0.0,-0.0,1.5000000596046448,255.0,128.0,False,-0.016784338806043093,1.513184118011594,-4.864328985797763e-06,True,8,8,False,178.0,False,,VincyChris9847,2535444074137743,12,-3422.39990234375,-2003.1500244140625,16.989999771118164,6053.2000732421875,22189.09912109375,2.8999999165534973,-0.0,-0.29999999329447746,1481.300048828125,255.0,255.0,,-0.009599247228187894,1.807820463549812,0.00021696593045062473,True,209.75427085609846,True,12,6,8,,Trapanator7701,2004924535638888352,12.0,3380.070068359375,1556.739990234375,17.020000457763672,1036.9999694824219,-8825.399780273438,-0.09999999776482582,0.19999999552965164,-0.0,2500.8999633789062,255.0,255.0,-0.00950342231609512,-1.723314401421943,-7.776104122047698e-07,True,196.50872253089824,True,False,16,12,,False
135,8217,274,False,False,1,5982.864165574683,3783.469970703125,-99.95999908447266,92.87000274658203,-2032.8999328613281,7985.9002685546875,0.0,-5641.199951171875,-1268.7999725341797,-1601.9000244140625,1.0,-0.18205103359231228,1.7984552001584186,-1.731784436415272,bf81d8692db,games5425898691,22.0,3937.699951171875,-260.2200012207031,43.22999954223633,-3056.7001342773438,11006.199951171875,1933.0000305175781,-744.4999694824219,625.4999923706055,1562.8999328613281,255.0,252.0,,-0.07926837389659848,1.410927350175373,-0.4251644995650377,True,21,20.0,False,18,False,,76561198039309853,enpitsu,24.0,10.880000114440918,-1590.27001953125,17.049999237060547,2696.099853515625,14563.199462890625,3.6000001430511475,-0.0,0.7999999821186066,-1923.2000732421875,255.0,0.0,False,-0.016854627296039225,1.802822460363015,-0.0001129705280360233,True,8,8,False,178.0,False,,VincyChris9847,2535444074137743,12,-3602.969970703125,-321.260009765625,16.989999771118164,-1166.8000030517578,22970.30029296875,2.800000011920929,-0.0,4.300000071525574,-905.1999664306641,255.0,128.0,,-0.009597914562942596,1.5755284210058924,3.069717523091678e-05,True,150.2853676478068,True,12,6,8,,Trapanator7701,2004924535638888352,12.0,3668.179931640625,607.52001953125,21.979999542236328,2678.800048828125,-17106.8994140625,2994.1000366210938,-0.0,1.0000000149011612,-298.700008392334,255.0,100.0,-0.009599345004595503,-1.722759492998591,-5.73248957801812e-05,True,137.03981932260658,True,False,17,12,,False
136,8220,274,False,False,1,5917.381372032228,3766.820068359375,-34.34000015258789,92.87000274658203,-1972.4000549316406,7783.900146484375,0.0,-5666.300048828125,-1311.300048828125,-1473.800048828125,1.0,-0.5939989807965581,2.0402325918995077,-2.015782158998325,bf81d8692db,games5425898691,22.0,3907.60009765625,-168.1699981689453,59.119998931884766,-3812.0999145507812,11065.999755859375,1864.2999267578125,-931.6999816894531,580.4000091552734,2035.5999755859375,255.0,255.0,,-0.1361950842222446,1.2521362440140533,-0.35701210254788435,True,22,20.0,False,18,False,,76561198039309853,enpitsu,24.0,51.75,-1450.8399658203125,17.049999237060547,5290.30029296875,13409.49951171875,3.6000001430511475,0.5000000074505806,0.19999999552965164,-2085.5999755859375,255.0,0.0,False,-0.016800779803684215,2.004703816468402,-5.471977645280286e-05,True,8,8,False,178.0,False,,VincyChris9847,2535444074137743,12,-3604.590087890625,-129.0,16.989999771118164,429.1999816894531,22995.90087890625,2.7000001072883606,-0.0,-0.3999999910593033,-248.4000015258789,255.0,128.0,,-0.00959558346458935,1.614772714368964,0.00014001603067011182,True,248.78003420368316,True,12,6,8,190.0,Trapanator7701,2004924535638888352,12.0,3688.77001953125,460.8800048828125,49.09000015258789,2465.2000427246094,-17995.699462890625,3522.3001098632812,515.0,64.0999984741211,-1067.7999877929688,255.0,85.0,-0.02257232714718995,-1.6518251775695592,-0.0007726041072504678,True,127.622451443826,True,False,18,12,,False
137,8222,274,False,False,0,5889.633103737399,-3694.360107421875,-42.369998931884766,98.23999786376953,11503.199462890625,31485.400390625,4675.10009765625,2637.39990234375,-706.9999694824219,-5342.60009765625,0.0,0.9527829134266383,-2.755919229584735,-2.409801910711032,2004924535638888352,Trapanator7701,12.0,-3707.39990234375,-319.29998779296875,73.25,-2438.699951171875,22691.69921875,2852.7999877929688,-3179.2999267578125,-88.80000114440918,-990.4000091552734,255.0,126.0,False,0.11471045462254732,1.5739172210728467,-0.004719312589635336,True,18,121.3762580015326,True,13,False,,2535444074137743,VincyChris9847,12.0,3596.64990234375,-82.43000030517578,16.989999771118164,-1105.5000305175781,-22973.40087890625,2.7000001072883606,0.0,0.5999999865889549,-64.49999809265137,255.0,128.0,,0.00959623896844668,-1.6264934635989512,8.377955249676821e-05,True,12,8,6,242.53384076138977,True,,enpitsu,76561198039309853,24,-99.43000030517578,1354.949951171875,17.049999237060547,-7189.69970703125,-12236.400146484375,3.700000047683716,-0.19999999552965164,-0.09999999776482582,-2144.199981689453,255.0,0.0,True,0.016796143407473266,-2.163758026761009,-4.1230859461534924e-05,True,178.0,False,8,False,8,,games5425898691,bf81d8692db,22.0,-3886.14990234375,124.31999969482422,66.19999694824219,10470.50048828125,-8307.60009765625,1589.1000366210938,216.20000839233398,1486.3999938964844,2747.7999877929688,255.0,255.0,0.16745408839066608,-1.1528624777640155,-0.33939060361178963,True,20.0,False,False,22,19,,
138,8223,274,False,False,1,5819.577534400319,3600.340087890625,-13.0600004196167,107.1500015258789,-31036.59912109375,-21781.201171875,4653.999938964844,-1424.7999572753906,450.60001373291016,-5810.9002685546875,1.0,-1.049628289686768,3.1230868545902517,-2.6411145338088344,bf81d8692db,games5425898691,22.0,3797.239990234375,-64.66000366210938,80.05999755859375,-7185.999755859375,2217.100067138672,1153.499984741211,3652.9000854492188,-3348.699951171875,2385.5999755859375,255.0,255.0,,-0.08742349152795097,0.7990077479820366,-0.9687011082843311,True,22,20.0,False,19,False,,76561198039309853,enpitsu,24.0,168.3300018310547,-1260.27001953125,17.049999237060547,9127.39990234375,10609.599609375,3.700000047683716,0.09999999776482582,-0.09999999776482582,-2191.4999389648438,255.0,0.0,True,-0.016776182957092236,2.344646498147672,-1.414176176882242e-05,True,8,8,False,178.0,False,,VincyChris9847,2535444074137743,12,-3596.64990234375,82.43000030517578,16.989999771118164,1105.5000305175781,22973.40087890625,2.7000001072883606,-0.0,-0.5999999865889549,-64.49999809265137,255.0,128.0,,-0.00959623896844668,1.6264934635989512,8.377955249676821e-05,True,239.40034415132254,True,12,6,8,,Trapanator7701,2004924535638888352,12.0,3720.739990234375,162.72999572753906,94.80000305175781,146.30000114440918,-14914.89990234375,2515.800018310547,3503.699951171875,-2580.5999755859375,-3363.5000610351562,255.0,58.0,-0.5257162268117831,-1.2869089202326198,0.14738410923447212,True,118.24276139146538,True,False,18,13,,False
139,8399,281,False,False,1,8435.916438568402,-2319.679931640625,-2658.97998046875,188.8300018310547,-5411.5997314453125,20451.300048828125,2078.9999389648438,206.70000076293945,3371.6000366210938,4958.699951171875,1.0,1.2456236898122763,-3.0247605538190188,1.1883184489748098,76561198039309853,enpitsu,23.0,-2262.85009765625,-2842.909912109375,211.1699981689453,2749.4000244140625,19215.999755859375,-144.7000026702881,-156.09999656677246,-4841.7999267578125,-2604.2999267578125,255.0,255.0,,0.469557500287803,1.5681481851607089,-2.2330592751884426,True,10,0.0,False,9,False,,bf81d8692db,games5425898691,22.0,-420.6000061035156,-4820.58984375,17.010000228881836,7674.000244140625,3304.5001220703125,2.5999999046325684,0.3999999910593033,0.7000000029802322,0.0,0.0,128.0,,-0.009710252949426712,-0.4066407511955089,5.7532531602319745e-05,True,22,20,False,111.0,False,,VincyChris9847,2535444074137743,12,-2297.409912109375,-3629.780029296875,510.2699890136719,3979.4000244140625,-18510.999755859375,5510.0,-160.10000228881836,-37.5,-0.7000000029802322,255.0,128.0,,1.3188895350565195,-1.772060956194582,0.02218798092190648,True,88.0,False,16,8,10,,Trapanator7701,2004924535638888352,12.0,-1703.030029296875,51.619998931884766,17.010000228881836,-3611.9000244140625,-11729.599609375,2.5999999046325684,0.3999999910593033,2.0000000298023224,-467.00000762939453,225.0,99.0,-0.009580740433016906,-1.2679174619718363,1.9712727719316305e-05,True,242.0,False,False,20,16,,False
140,8480,284,False,False,0,8826.652673028693,3603.080078125,-2453.949951171875,93.44000244140625,10878.299560546875,-17606.199951171875,215.30000686645508,5212.0001220703125,-139.3000030517578,2968.900146484375,0.0,-0.7005280290124624,0.6789284814308639,3.012937503943934,2004924535638888352,Trapanator7701,12.0,3436.110107421875,-2329.52001953125,136.88999938964844,5637.7001953125,-20116.199951171875,-953.0000305175781,-693.1999969482422,-2022.5999450683594,750.8000183105469,6.0,19.0,False,-0.17701388007934132,-2.042267732414288,-1.3030276527355784,True,20,122.0,False,16,False,,2535444074137743,VincyChris9847,12.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,23,3878.64990234375,-1172.1400146484375,22.65999984741211,7600.0,-11844.000244140625,1037.3999786376953,-289.89999771118164,-2348.0999755859375,-2346.300048828125,255.0,0.0,,-0.08559092052012086,-1.0477051572379645,0.12847812192972854,True,0.0,False,10,False,10,,games5425898691,bf81d8692db,23.0,2855.72998046875,4051.409912109375,17.469999313354492,13280.799560546875,-5774.89990234375,-9.900000095367432,-43.60000133514404,259.89999771118164,-1127.0999908447266,255.0,0.0,-0.009339709174185333,-0.31997889704637655,0.012594963850010162,True,1.7343828601221993,True,False,22,20,,
141,8492,284,False,False,0,9643.147857145414,3989.050048828125,-3174.239990234375,195.4199981689453,3023.2000732421875,-13772.80029296875,6582.5,4263.699951171875,2751.7001342773438,3201.300048828125,0.0,-0.006160107035440324,-0.3223878175189397,-0.30894557658060945,2004924535638888352,Trapanator7701,12.0,3649.969970703125,-3158.739990234375,54.619998931884766,4916.099853515625,-18851.8994140625,-1017.3999786376953,4289.5001220703125,-749.8000335693359,3359.5999145507812,185.0,134.0,False,-0.6864604778909588,-0.53066350881639,-0.7743053121444863,True,20,153.0,False,16,False,,2535444074137743,VincyChris9847,12.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,24,3932.199951171875,-1743.22998046875,52.36000061035156,-3634.2999267578125,-13821.700439453125,1663.8999938964844,37.10000038146973,1239.1000366210938,-152.60000228881836,255.0,0.0,,0.08737592308525902,-1.7540433005093805,0.42753172936636047,True,0.0,False,12,False,11,,games5425898691,bf81d8692db,23.0,3362.510009765625,3678.6201171875,17.010000228881836,9029.69970703125,-11720.999755859375,2.800000011920929,-0.7000000029802322,0.3999999910593033,-1701.4999389648438,255.0,0.0,0.009608678046285686,-0.9460085937868302,-0.00013575133357214995,True,0.0,False,False,22,20,,
142,8538,286,False,False,0,10669.148644731556,3207.409912109375,-4708.490234375,398.1199951171875,-3849.8001098632812,5086.000061035156,-304.7999954223633,-1184.800033569336,2056.7999267578125,5475.7000732421875,0.0,-0.7888207034273406,3.0525552579309214,1.0681319448031912,2004924535638888352,Trapanator7701,12.0,3176.7900390625,-4861.58984375,383.0299987792969,-1133.7000274658203,-1048.499984741211,2096.7999267578125,1047.5,-1189.4000244140625,-65.50000190734863,255.0,0.0,False,-1.1459387473049434,-2.3628862238858193,1.5435911052381097,True,20,153.0,False,16,False,,2535444074137743,VincyChris9847,12.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,24,2781.469970703125,-3828.969970703125,17.049999237060547,3217.0001220703125,-862.6000213623047,3.100000023841858,0.29999999329447746,-0.19999999552965164,-1639.1999816894531,255.0,0.0,False,0.01663891932102556,-0.1333510837799364,-0.0001324148528156226,True,0.0,False,12,False,12,,games5425898691,bf81d8692db,23.0,3580.739990234375,886.77001953125,76.33000183105469,-265.9000015258789,-18834.7998046875,-1807.1000671386719,2236.7999267578125,-118.80000114440918,45.999999046325684,255.0,128.0,-0.49808365201787297,-1.6355257782224986,0.023469369241586102,True,24.751905618175382,True,False,24,22,,
143,8561,286,False,False,1,3847.8013326225237,-2858.85009765625,4299.35986328125,174.80999755859375,11451.500244140625,-369.50000762939453,3979.2001342773438,5309.5001220703125,-193.1999969482422,2787.60009765625,1.0,0.3267863368428189,-2.1351016923279467,0.6048896906184634,76561198039309853,enpitsu,24.0,-2966.070068359375,4288.02001953125,47.060001373291016,2764.4000244140625,8306.699829101562,2660.2999877929688,-420.49999237060547,4276.600036621094,-3320.7998657226562,255.0,0.0,False,-0.07919854560353105,2.0739719260066827,0.10626678492769312,True,14,247.0,False,13,False,,bf81d8692db,games5425898691,23.0,-3532.590087890625,971.8900146484375,17.0,627.9000091552734,22991.39892578125,1.5000000596046448,-0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,-0.00955271062440871,1.5981002226715746,-1.5969277010049518e-05,True,24,22,False,217.19458054470763,True,,VincyChris9847,2535444074137743,12,,,,,,,,,,,,,,,,True,,,,,,,Trapanator7701,2004924535638888352,12.0,-2760.659912109375,5082.3798828125,419.75,7182.8997802734375,1456.9000244140625,-6255.8001708984375,-246.8000030517578,2439.9000549316406,-788.6000061035156,255.0,8.0,-0.7026458717024371,2.9311532785612004,1.5786625320395216,True,153.0,False,False,20,16,,False
