,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
119,8526,230,False,False,0,6525.278929565864,3708.93994140625,516.8200073242188,329.69000244140625,-7546.9000244140625,-12372.80029296875,2662.0001220703125,5436.500244140625,2504.9000549316406,-412.09999084472656,0.0,0.5926728480571456,1.0387678196292285,1.5884130534636383,76561198039309853,enpitsu,28.0,3738.39990234375,573.6599731445312,187.91000366210938,-6952.1002197265625,7527.2998046875,208.89999389648438,3965.2999877929688,-3471.099853515625,1573.8999938964844,128.0,255.0,False,0.2911912567319054,2.4646950262418716,-1.5892105848118028,True,34,False,222.0,False,31,,bf81d8692db,games5425898691,20.0,1992.1600341796875,-2426.389892578125,17.010000228881836,14595.699462890625,-11677.2998046875,2.5999999046325684,2.5,-2.0999999344348907,-878.6000061035156,255.0,128.0,,0.009595648728151579,-0.7353389907605677,0.0001021459645163183,True,40,195.0,False,False,34,,Myxow,b989b169aab,8,4078.969970703125,2314.179931640625,711.9600219726562,-0.29999999329447746,9720.2001953125,-5942.80029296875,1480.0,3.0000001192092896,-2.199999988079071,189.0,98.0,False,0.48695902907621463,1.55999410300715,-1.575961482158836,True,12,207.0,False,8,22,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,4069.219970703125,754.739990234375,202.02000427246094,-1064.5999908447266,-4241.700134277344,-4215.799865722656,-124.39999580383301,1703.5000610351562,-392.09999084472656,255.0,128.0,,0.7513597063630457,-1.8285015744905184,1.263386762981907,True,,False,False,14,16,
120,8617,233,False,False,1,3590.9378298038264,-1900.449951171875,2887.2900390625,105.61000061035156,11425.0,8445.800170898438,2196.6000366210938,-3495.2999877929688,-1343.800048828125,-3270.1998901367188,1.0,-0.13965145754830774,-0.9013933494074916,2.9582649465468,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-2070.820068359375,2836.050048828125,17.010000228881836,8048.900146484375,11503.199462890625,2.7000001072883606,0.19999999552965164,0.3999999910593033,-1807.4000549316406,255.0,0.0,,-0.009547763294154589,2.2054395993294165,-0.0001965678675436336,True,16,False,,False,14,,b989b169aab,Myxow,8.0,-886.9500122070312,-3430.169921875,17.010000228881836,9023.099975585938,10869.69970703125,2.800000011920929,0.09999999776482582,-0.0,-1843.800048828125,231.0,44.0,False,-0.009603120925156612,2.300557727559333,-0.00013190075939101877,True,22,240.0,False,8,12,,enpitsu,76561198039309853,28,-1860.6099853515625,1925.0400390625,17.020000457763672,5075.299987792969,22433.00048828125,3.0000001192092896,-0.19999999552965164,-0.5000000074505806,-1373.3000183105469,255.0,255.0,False,-0.016760844944800735,1.8154509943315866,-0.0002233677096908456,True,32,46.13191396959367,True,False,34,,games5425898691,bf81d8692db,20.0,-1258.1600341796875,4884.25,17.010000228881836,10554.89990234375,-3417.9000854492188,3.1999999284744263,7.200000286102295,-0.7000000029802322,-2146.7999267578125,255.0,0.0,,-0.009479569824884833,-2.801298087185538,-0.0004846370076321926,True,195.0,False,False,34,40,
121,8646,234,False,False,0,9007.871798424965,822.6900024414062,-3702.389892578125,118.95999908447266,12830.999755859375,7854.89990234375,2923.9999389648438,2120.800018310547,-426.50001525878906,-5596.400146484375,0.0,0.22566544351328788,0.049591988232489295,1.6191442520701202,bf81d8692db,games5425898691,20.0,656.47998046875,-3819.93994140625,61.63999938964844,-337.20001220703125,15866.400146484375,2698.699951171875,-522.7999877929688,-4036.9000244140625,2630.7998657226562,255.0,0.0,,0.049268610077938195,1.718185804761003,-0.01971782641864011,True,42,False,157.0,False,35,,76561198039309853,enpitsu,28.0,1496.2900390625,-4115.2900390625,16.6200008392334,-1886.9000244140625,-17968.00048828125,28.399999141693115,-98.59999656677246,7.200000286102295,-1646.0000610351562,255.0,0.0,False,0.023512936000180337,-1.70691183476388,-0.0004862333250575023,True,34,0.0,False,False,32,,Myxow,b989b169aab,8,-22.31999969482422,2276.31005859375,17.010000228881836,-258.8999938964844,-13957.7001953125,2.7000001072883606,0.0,1.5999999642372131,777.0999908447266,227.0,133.0,False,0.009584349181161073,-1.5465516196290252,-8.981927048051411e-05,True,12,255.0,False,8,22,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,,,,,,,,,,,,,,,,True,,,,,,
122,8739,238,False,False,1,5950.03532904352,-3999.530029296875,1758.1800537109375,270.4200134277344,2576.099853515625,8582.000122070312,13539.3994140625,4390.10009765625,1909.7000122070312,-3616.4999389648438,1.0,-1.18959874630091,3.1361018233637874,-0.7168183527227364,b989b169aab,Myxow,8.0,-4025.0,1660.8699951171875,101.4800033569336,-9312.19970703125,8636.300048828125,10268.00048828125,643.3000183105469,5462.19970703125,-4.900000095367432,155.0,127.0,,0.7503058199176422,0.7254083950051783,0.49643090712552634,True,22,8,194.0,False,12,,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-2692.85009765625,-4578.22021484375,17.010000228881836,-700.5999755859375,2688.2998657226562,2.5999999046325684,-0.0,-0.19999999552965164,1446.1000061035156,255.0,255.0,,-0.009466571799233702,1.45870901120714,0.00015666916112768426,True,False,85.0,False,False,False,,enpitsu,76561198039309853,28,-2359.10009765625,4069.719970703125,17.059999465942383,-17709.3994140625,5877.0001220703125,2.5999999046325684,1.0000000149011612,-0.19999999552965164,2663.2000732421875,255.0,255.0,True,-0.016764635406576717,0.1681697673173679,0.00022745971769447395,True,32,0.0,False,False,34,,games5425898691,bf81d8692db,20.0,-1464.050048828125,3801.260009765625,17.020000457763672,-11187.099609375,12249.3994140625,1.4000000059604645,-1.1999999731779099,1.5999999642372131,-552.2000122070312,255.0,128.0,,-0.009602516242344527,0.8652249502473469,6.397298640688989e-05,True,127.0,False,False,36,42,
123,8930,244,False,False,0,9442.216716020144,1253.9599609375,-4054.18994140625,229.66000366210938,-868.0999755859375,15454.599609375,8291.199951171875,4673.999938964844,-3747.9000854492188,-326.30001068115234,0.0,-0.11679069888532724,-1.9365681765232374,-2.934583057659906,bf81d8692db,games5425898691,20.0,1222.4300537109375,-4164.330078125,103.7699966430664,-471.1000061035156,14662.39990234375,2108.0999755859375,-4369.100036621094,2982.9998779296875,-1503.9999389648438,255.0,128.0,,0.5793404420144284,1.3553140988134151,0.08096870002706603,True,46,False,84.0,False,39,,76561198039309853,enpitsu,28.0,1685.510009765625,-4081.27001953125,17.059999465942383,-17268.800048828125,-3049.1000366210938,1.7000000178813934,1.5999999642372131,-0.09999999776482582,-160.0,128.0,128.0,False,0.016821841754091776,-2.9836717092474436,0.00017833545774962643,True,36,209.0,False,False,34,,Myxow,b989b169aab,8,3294.169921875,-3413.77001953125,34.970001220703125,5087.099914550781,17717.39990234375,3200.4000854492188,0.29999999329447746,1.1999999731779099,742.7999877929688,235.0,161.0,,0.009621171013673761,1.3220578685515774,8.12465792695858e-05,False,12,0.0,False,8,26,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,888.489990234375,106.75,17.010000228881836,-14228.900146484375,3958.900146484375,2.7000001072883606,-0.3999999910593033,0.0,-2070.2999877929688,255.0,0.0,False,0.009561642073247816,2.8079436279351633,-3.997057196799513e-05,True,222.0,False,False,False,False,
124,8991,247,False,True,0,6207.902391043659,1065.22998046875,-749.9600219726562,462.3999938964844,-5689.6002197265625,28145.80078125,2812.9998779296875,-1870.3999328613281,555.9999847412109,-5673.800048828125,0.0,0.3591678120363628,-2.0389551969911026,-2.7692074982911943,bf81d8692db,games5425898691,20.0,1129.0999755859375,-956.0800170898438,321.239990234375,-6308.800048828125,19202.60009765625,4856.600036621094,-2376.999969482422,59.20000076293945,-2867.39990234375,255.0,203.0,,-1.4617238812795783,1.722915693459662,-0.21067531005851695,True,48,False,30.722701031674628,True,41,,76561198039309853,enpitsu,28.0,-1755.5799560546875,-4106.39013671875,17.059999465942383,-9630.999755859375,11281.700439453125,2.3999999463558197,-0.09999999776482582,0.09999999776482582,-2092.7000427246094,255.0,128.0,,0.016765592646267792,2.2126620820113834,-3.063580029466384e-05,True,36,242.4756903417649,True,False,34,,Myxow,b989b169aab,8,3446.590087890625,1490.4000244140625,17.010000228881836,6748.699951171875,20198.800048828125,2.7000001072883606,-0.29999999329447746,-0.7999999821186066,1203.8999938964844,207.0,193.0,,0.009584364792018282,1.270115442578477,0.00020716904297697378,False,14,0.0,False,8,26,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,560.25,1733.02001953125,17.010000228881836,-251.39999389648438,4652.5,2.5,-0.09999999776482582,0.5999999865889549,377.7000045776367,0.0,128.0,False,0.00969073776631593,-1.457206964364159,-0.00015206644147923426,True,187.0,False,False,False,False,
125,9024,248,False,False,1,7864.483511258484,-424.2099914550781,-2612.8798828125,333.1700134277344,-15817.80029296875,-7795.0,3483.900146484375,5244.6002197265625,-1089.000015258789,2703.2000732421875,1.0,-0.043325606178683154,2.8320257539748557,-2.455129206852043,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-261.2799987792969,-2633.449951171875,213.92999267578125,-3010.1998901367188,-7490.2001953125,3680.4998779296875,1626.4999389648438,-4152.099914550781,-508.80001068115234,255.0,255.0,False,0.710627428249048,0.5391775652817914,-0.38919239791971133,True,4,False,152.57353132514544,True,3,,b989b169aab,Myxow,8.0,-3229.219970703125,-3984.830078125,17.010000228881836,12459.69970703125,-15744.69970703125,2.800000011920929,-0.0,0.19999999552965164,1984.4999694824219,201.0,255.0,,-0.009567780711461218,-2.3139524294742095,1.0916082089563249e-05,True,26,31.0,False,8,14,,enpitsu,76561198039309853,28,1540.469970703125,2030.010009765625,17.059999465942383,-4124.599914550781,-22627.099609375,-2.5999999046325684,-0.0,0.5000000074505806,1953.5000610351562,255.0,128.0,,-0.016782358914073883,-1.459563432650601,3.604713851115695e-05,True,34,158.0,False,False,36,,games5425898691,bf81d8692db,20.0,-471.0799865722656,-1388.3299560546875,272.55999755859375,5289.0997314453125,-19474.200439453125,-3496.0000610351562,2313.6000061035156,1106.2999725341797,-674.0000152587891,255.0,128.0,,1.0768564831484453,-2.317796061907769,-0.38358297205449343,True,17.0,False,False,42,48,
126,9173,253,False,False,1,8805.515524161547,-3152.43994140625,-2679.669921875,96.7699966430664,532.7000045776367,3670.4000854492188,2250.800018310547,-4024.5999145507812,584.1999816894531,2634.5001220703125,1.0,0.6449663246004633,-0.6632216413429365,-2.9344320416855085,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3143.159912109375,-2924.97998046875,16.989999771118164,464.00001525878906,4969.700012207031,5.400000214576721,-0.0,-1.0000000149011612,-1569.9000549316406,255.0,0.0,False,-0.009481558692373116,1.5934140240520693,-0.00021405007690440765,True,4,False,255.0,False,4,,b989b169aab,Myxow,8.0,-353.3699951171875,-4076.050048828125,17.010000228881836,-11991.199951171875,10739.3994140625,2.5,-0.0,-0.0,-425.99998474121094,225.0,111.0,False,-0.009582522780742255,0.7433933364442303,-7.342586207226712e-07,True,26,0.0,False,8,14,,enpitsu,76561198039309853,28,-3416.300048828125,-1374.4000244140625,211.13999938964844,-595.9000015258789,-16758.900146484375,2549.9000549316406,-402.5,123.10000419616699,667.6000213623047,255.0,255.0,False,0.3309502210299847,-1.8482598541849162,-0.0637278530054491,True,35,176.86756121215,True,False,38,,games5425898691,bf81d8692db,20.0,1211.6800537109375,1910.25,16.989999771118164,-186.00000381469727,20926.69921875,5.099999904632568,-0.0,2.199999988079071,724.7000122070312,255.0,226.0,,-0.009589707708186344,1.5582085408904318,0.00010613581204426871,True,233.0,False,False,42,48,
127,9200,254,False,False,1,8453.959031321694,-3100.4599609375,-2309.679931640625,103.05999755859375,493.3000183105469,7556.400146484375,-1672.5,-2022.8999328613281,391.89998626708984,1049.7000122070312,1.0,-0.025335172634309944,-0.1311973860162318,2.291192126638377,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3133.0,-2512.669921875,120.06999969482422,-306.200008392334,6303.499755859375,-753.8999938964844,-0.0,-2.0999999344348907,-270.9000015258789,128.0,128.0,False,-0.009744591990687989,1.5171941825574133,6.279232172271983e-05,True,6,False,226.82763007379342,True,4,,b989b169aab,Myxow,8.0,-1362.199951171875,-2887.280029296875,17.010000228881836,-8618.400268554688,13386.99951171875,2.7000001072883606,0.9000000357627869,-1.5000000596046448,91.40000343322754,224.0,127.0,False,-0.009594960053868092,1.0004634850260476,8.580023207798325e-05,True,26,31.0,False,8,14,,enpitsu,76561198039309853,28,-2877.080078125,-3195.590087890625,237.58999633789062,6397.39990234375,-18448.199462890625,-1383.2000732421875,675.1000213623047,2551.3999938964844,138.1999969482422,128.0,128.0,False,0.579487768679649,-2.019539291841565,0.6132435825283448,True,36,171.0,False,False,38,,games5425898691,bf81d8692db,20.0,-34.0,3038.889892578125,16.989999771118164,-18442.099609375,-5127.39990234375,3.100000023841858,0.29999999329447746,-0.0,1989.1000366210938,255.0,255.0,,-0.009583024944774726,-0.3434348878421987,2.4812009791378532e-05,True,220.50035256467837,True,False,42,48,
128,9218,255,False,False,1,8013.081177553276,-3052.0400390625,-1832.97998046875,95.75,1905.3999328613281,11713.399658203125,-5.099999904632568,-1917.5999450683594,-48.69999885559082,619.5000076293945,1.0,0.29074535857239253,0.47112234421698107,-0.5713456399500997,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3104.080078125,-2024.5999755859375,16.81999969482422,2135.500030517578,9613.599853515625,40.300002098083496,-8.00000011920929,-16.699999570846558,497.5,255.0,128.0,False,-0.009266161737787553,1.7620886829528595,0.0007972001578280181,True,6,False,207.32979788831486,True,4,,b989b169aab,Myxow,8.0,-1893.4300537109375,-1996.5,17.010000228881836,-2703.599853515625,14821.500244140625,2.8999999165534973,-0.5000000074505806,-0.0,-1994.4999694824219,128.0,50.0,False,-0.00957543675324009,1.4557311342699721,1.279443834973768e-06,True,26,61.0,False,8,14,,enpitsu,76561198039309853,28,-2468.199951171875,-4357.64013671875,28.670000076293945,6904.69970703125,-15618.299560546875,-2246.7999267578125,-2177.2999572753906,-2423.8999938964844,4430.899963378906,255.0,255.0,True,-0.244608050799781,-3.045501605154865,0.15474931874457912,True,36,171.0,False,False,38,,games5425898691,bf81d8692db,20.0,-1156.8199462890625,2477.429931640625,16.989999771118164,-21155.70068359375,-8877.100219726562,5.099999904632568,-0.29999999329447746,-0.09999999776482582,-1585.2000427246094,255.0,0.0,,-0.009590244159167528,-0.3599048672339132,-0.00018000030910033537,True,175.0,False,False,42,48,
129,9224,255,False,False,1,7786.476303570458,-3013.330078125,-1593.969970703125,93.26000213623047,1789.7999572753906,11113.399658203125,174.20000076293945,-3359.5001220703125,233.60000610351562,619.5000076293945,1.0,0.0780371501843731,0.4264383188955087,-0.0941653271160055,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3057.139892578125,-1759.0999755859375,16.93000030517578,1178.6000061035156,12636.099853515625,0.19999999552965164,-0.7000000029802322,2.3999999463558197,1825.8000183105469,255.0,255.0,False,-0.011334874698824533,1.6521258449403016,0.00027185064260693253,True,6,False,188.51926898699935,True,4,,b989b169aab,Myxow,8.0,-1887.4599609375,-1705.1199951171875,17.010000228881836,1552.2999572753906,9884.500122070312,2.5999999046325684,0.9000000357627869,-1.1999999731779099,30.799999237060547,171.0,138.0,False,-0.009666382964756082,1.74664084282097,0.0001818803789513973,True,26,61.0,False,8,14,,enpitsu,76561198039309853,28,-2357.080078125,-4510.18994140625,16.65999984741211,4586.9000244140625,-3040.5999755859375,64.20000076293945,-0.5999999865889549,34.60000038146973,2096.7999267578125,255.0,128.0,False,-0.014121493643073931,2.5858816414574677,-0.001262330690931941,True,36,155.35734196375776,True,False,38,,games5425898691,bf81d8692db,20.0,-1688.1600341796875,2357.219970703125,16.989999771118164,-22322.900390625,-782.0999908447266,5.299999713897705,-0.09999999776482582,-0.19999999552965164,-1900.8999633789062,255.0,0.0,,-0.009565555872954535,0.033951878981128274,-4.909278122223345e-05,True,206.0,False,False,42,48,
130,9235,256,False,False,1,7243.4491725055195,-2925.030029296875,-1013.6400146484375,93.12999725341797,2674.5999145507812,15062.5,0.0,-1487.5999450683594,486.5999984741211,-940.8000183105469,1.0,-0.01257280498285783,0.7294784585554804,0.5247280174317485,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-3021.4599609375,-1162.0999755859375,17.0,1879.4000244140625,16419.49951171875,-9.399999976158142,-35.899999141693115,41.19999885559082,-128.80000114440918,255.0,128.0,,-0.009177789708697927,1.6966096274338476,-0.0012661245691983907,True,6,False,210.40304541844193,True,4,,b989b169aab,Myxow,8.0,-1892.9599609375,-1271.800048828125,17.010000228881836,-3640.7998657226562,10626.700439453125,2.8999999165534973,0.3999999910593033,-1.0000000149011612,2255.0999450683594,237.0,201.0,,-0.009554138721275545,1.1882420248882704,6.274262941249832e-05,True,26,61.0,False,8,14,,enpitsu,76561198039309853,28,-2182.590087890625,-4395.740234375,17.030000686645508,5569.000244140625,6569.000244140625,2.3999999463558197,-1.4000000059604645,-1.0000000149011612,-1497.2999572753906,255.0,255.0,,-0.016627128875466832,2.238938006322632,-0.00037614349062065153,True,36,158.40304541844193,True,False,38,,games5425898691,bf81d8692db,20.0,-2528.8798828125,2667.889892578125,16.989999771118164,-16770.699462890625,12761.700439453125,5.199999809265137,3.700000047683716,-2.7000001072883606,-1054.3000030517578,255.0,0.0,,-0.009602636487055694,0.6727943461096879,1.9724128459308515e-05,True,206.0,False,False,42,48,
131,9249,256,False,False,1,6449.507268081972,-2733.31005859375,-191.44000244140625,93.1500015258789,3734.4000244140625,15677.2998046875,0.0,-3139.1000366210938,633.1999969482422,-1462.5,1.0,-0.727647652088149,1.2702515746096206,1.1015798433519375,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-2876.409912109375,-212.67999267578125,16.969999313354492,5305.10009765625,20580.0,5.299999713897705,-0.0,0.9000000357627869,-1710.0999450683594,255.0,0.0,,-0.009559911169529823,1.8645946169112817,-0.0001805356801864792,True,6,False,166.62037861219017,True,4,,b989b169aab,Myxow,8.0,-2291.860107421875,-943.2899780273438,17.010000228881836,-11468.00048828125,2073.6000061035156,2.5999999046325684,3.700000047683716,-0.3999999910593033,1383.2000732421875,238.0,128.0,,-0.0095604140512125,0.10761030065467506,-0.000142115697149877,True,26,92.0,False,8,14,,enpitsu,76561198039309853,28,-1867.1700439453125,-3905.389892578125,17.030000686645508,3190.1998901367188,14181.700439453125,1.899999976158142,-1.1999999731779099,-5.0,1893.8999938964844,255.0,128.0,,-0.016763003862025807,1.7234300553911088,-2.6842725321620414e-05,True,36,114.6203786121902,True,False,38,,games5425898691,bf81d8692db,20.0,-3002.1298828125,3498.1201171875,16.989999771118164,-438.69998931884766,17357.7001953125,5.299999713897705,-0.19999999552965164,-0.0,-1937.7000427246094,128.0,0.0,,-0.00962307100859247,1.6169825305538348,-8.585609695300031e-06,True,206.0,False,False,42,48,
132,9258,256,False,False,1,5899.249875946036,-2475.56005859375,299.1600036621094,103.27999877929688,12253.399658203125,13579.89990234375,1183.1999969482422,-1613.3000183105469,134.60000038146973,-5052.60009765625,1.0,-1.239339158990046,-3.127389097512438,0.5589520136791105,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-2633.570068359375,285.5299987792969,17.020000457763672,12338.00048828125,17660.400390625,0.5999999865889549,7.300000190734863,9.700000286102295,-317.39999771118164,255.0,128.0,,-0.009643633425776796,2.2114679596371087,-0.00022520949883994253,False,6,False,102.0,False,4,,b989b169aab,Myxow,8.0,-2669.780029296875,-846.5700073242188,17.010000228881836,-11379.69970703125,4953.399963378906,2.800000011920929,4.300000071525574,-1.7000000178813934,-951.6000366210938,242.0,53.0,,-0.009579251753324983,0.4251108185077244,6.851210355284644e-05,True,26,92.0,False,8,14,,enpitsu,76561198039309853,28,-1823.56005859375,-3384.89990234375,17.030000686645508,723.0999755859375,17624.000244140625,1.4000000059604645,-0.0,0.9000000357627869,15.299999713897705,255.0,128.0,,-0.01677891572020817,1.61001897950628,-8.491042221758911e-05,True,36,86.42233126137849,True,False,38,,games5425898691,bf81d8692db,20.0,-2835.889892578125,4009.72998046875,16.989999771118164,9324.000244140625,12075.50048828125,5.299999713897705,-0.09999999776482582,-0.0,-2042.2000122070312,255.0,0.0,,-0.009564536559666924,2.295755772615712,3.8145194681214492e-06,True,206.0,False,False,42,48,
133,9270,257,False,False,1,5062.749462418514,-1910.06005859375,926.0399780273438,95.20999908447266,11420.30029296875,12728.00048828125,814.5999908447266,-3201.400146484375,1821.300048828125,-4736.400146484375,1.0,-0.596771885890397,-0.45429238196449107,0.2912386046920113,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,-1969.8499755859375,1174.6700439453125,17.010000228881836,10891.800537109375,18350.10009765625,2.5999999046325684,-0.3999999910593033,-0.7999999821186066,1766.9999694824219,255.0,255.0,,-0.009559037739261624,2.0585244056419842,0.00015313738382629984,False,6,False,133.0,False,4,,b989b169aab,Myxow,8.0,-3060.81005859375,-488.8699951171875,17.010000228881836,-6971.9000244140625,10902.7001953125,2.800000011920929,0.5999999865889549,-1.2999999523162842,-1763.5000610351562,241.0,12.0,,-0.009553988364875641,1.020105687585446,-0.00017075343387446692,True,26,92.0,False,8,14,,enpitsu,76561198039309853,28,-1791.0899658203125,-2544.6298828125,17.030000686645508,836.1000061035156,21833.89892578125,1.4000000059604645,-0.0,0.7999999821186066,0.0,255.0,128.0,,-0.01678672800954039,1.6090755615925783,-6.951339067947146e-05,True,36,48.842873334884665,True,False,38,,games5425898691,bf81d8692db,20.0,-2303.8701171875,4353.580078125,16.989999771118164,13227.2998046875,6186.199951171875,5.199999809265137,-3.4999999403953552,-1.8000000715255737,-848.0999755859375,255.0,10.0,,-0.009607105011227548,2.6955518160302048,-0.00013900883972737087,True,206.0,False,False,42,48,
134,9310,258,False,False,0,7807.07399152583,437.5899963378906,-2552.330078125,101.12000274658203,-11856.500244140625,25798.5009765625,11416.600341796875,5450.0,-2033.5000610351562,1470.2999877929688,0.0,-0.12118096994925667,-1.0962792613349097,1.870763569977721,bf81d8692db,games5425898691,20.0,456.7099914550781,-2710.989990234375,18.100000381469727,-8314.600219726562,17397.19970703125,1581.0000610351562,1376.1000061035156,3494.5999145507812,-2427.5,255.0,238.0,,-0.013135873987243332,1.9954259227842426,0.02251914169349292,True,49,False,80.61890744906607,True,42,,76561198039309853,enpitsu,28.0,784.4600219726562,-754.280029296875,17.040000915527344,-6459.89990234375,-21738.30078125,4.399999976158142,0.0,0.0,0.0,255.0,128.0,,0.016783517517205263,-1.8596492856055664,-4.638553455735844e-06,True,38,31.0,False,False,36,,Myxow,b989b169aab,8,3700.909912109375,526.0900268554688,19.459999084472656,-4121.9000244140625,14030.0,2958.800048828125,-0.19999999552965164,-5.0,-705.2999877929688,255.0,97.0,False,0.009511638114637599,1.8461495623146857,0.00011630840217243805,False,14,29.324198022965476,True,8,27,,Sayrox-尺ㄖㄩᎶ乇,b46d711507b,44.0,245.60000610351562,-3713.64990234375,17.010000228881836,-22747.099609375,-1859.9000549316406,2.3999999463558197,-0.09999999776482582,-0.09999999776482582,-2010.2000427246094,255.0,0.0,,0.009543464232940262,-3.1378972181610685,-9.340554532383464e-06,True,57.0,False,False,4,6,
135,9497,265,False,False,1,6755.068273128801,239.58999633789062,-1583.0999755859375,122.0,5263.3001708984375,27347.60009765625,-548.1999969482422,-1313.3999633789062,-5474.1998291015625,-1839.7999572753906,1.0,-0.2918290783085392,-1.0263189521395784,-1.3582377177329839,b46d711507b,Sayrox-尺ㄖㄩᎶ乇,44.0,137.8800048828125,-1781.68994140625,121.62999725341797,-3363.5000610351562,21190.80078125,1221.3999938964844,-4980.4998779296875,2333.0999755859375,1.8000000715255737,255.0,0.0,,-0.4749588791858726,1.142477975057266,0.4279404481939611,True,8,False,123.39706667007945,True,5,,b989b169aab,Myxow,8.0,-181.3699951171875,-4356.77001953125,17.020000457763672,1282.5,8692.19970703125,1.4000000059604645,-0.0,0.19999999552965164,-40.50000190734863,239.0,135.0,False,-0.009523326269083658,1.724664359244955,5.404583147581213e-05,True,28,64.0,False,8,16,,enpitsu,76561198039309853,28,289.1499938964844,-974.3800048828125,134.88999938964844,-12359.100341796875,-19159.89990234375,3024.2999267578125,-245.20000457763672,-2140.2000427246094,-592.400016784668,128.0,0.0,False,-0.016846787986069367,-1.452723022411755,0.01644586118245821,True,37,165.0,False,False,40,,games5425898691,bf81d8692db,20.0,-1938.3800048828125,-2454.3798828125,180.10000610351562,-12620.2001953125,18015.0,-153.1999969482422,-4777.5,-2723.900146484375,-71.10000133514404,255.0,128.0,,-0.9454043445990167,-2.106942794569248,-3.1194353353201048,False,0.0,False,False,47,54,
