,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
122,8015,230,False,False,1,5198.703616624278,-16.1299991607666,21.940000534057617,130.92999267578125,-6718.0999755859375,9091.099853515625,2554.600067138672,2797.9998779296875,1308.3000183105469,352.00000762939453,1.0,0.22052593060585313,-0.16837118872122367,-0.2698931559731832,76561198039309853,enpitsu,27.0,6.590000152587891,-97.08000183105469,104.16999816894531,-5669.7998046875,-162.70000457763672,-126.19999885559082,-2837.60009765625,-1255.5000305175781,397.59998321533203,255.0,128.0,,-1.509879368223539,-0.02797161870475678,1.3205335886996035,True,2,1,False,0.0,False,,bf81d8692db,games5425898691,18.0,2801.639892578125,-4066.280029296875,17.010000228881836,17708.800048828125,-1974.7000122070312,2.800000011920929,-0.5000000074505806,-0.0,1920.3999328613281,255.0,255.0,,-0.009579881604414217,-3.094377981393374,5.9807942341818054e-05,True,False,False,255.0,False,False,,Awaide ✞,76561198308935706,9,-85.31999969482422,197.22999572753906,94.55000305175781,3987.0999145507812,-18484.69970703125,2387.100067138672,2253.6000061035156,-5009.89990234375,-267.39999771118164,255.0,0.0,True,0.0672153762258402,-2.0711120041054305,0.9655793382555372,,3,False,4,0.0,False,,Himich_h,76561198846586373,8.0,13.329999923706055,1947.22998046875,17.010000228881836,-676.5000152587891,-13568.499755859375,2.7000001072883606,-0.0,0.3999999910593033,-5.899999737739563,255.0,128.0,-0.009571767394691424,-1.5200204067384637,5.4583994123157216e-05,True,False,False,False,116.0,False,,
123,8036,231,False,False,1,5159.490961669563,-176.8300018310547,93.27999877929688,93.0999984741211,-1730.5999755859375,432.2999954223633,884.4000244140625,-473.69998931884766,-1896.4999389648438,1426.9000244140625,1.0,-0.4234865907501547,-1.5987029291419694,0.07349714170171037,76561198039309853,enpitsu,27.0,-331.19000244140625,-197.55999755859375,72.5199966430664,-4558.399963378906,-1359.4999694824219,-1740.3999328613281,-2654.5999145507812,889.5999908447266,-1267.6000213623047,255.0,0.0,,0.41052939480995576,1.6958678367548503,0.13749751886077646,True,2,2,False,0.0,False,,bf81d8692db,games5425898691,18.0,3731.090087890625,-3359.139892578125,17.010000228881836,1175.5000305175781,13700.400390625,2.800000011920929,-0.0,-0.0,2100.0,128.0,255.0,,-0.009659360075648762,1.5911173375826237,1.040558958683393e-06,True,False,False,255.0,False,False,,Awaide ✞,76561198308935706,9,-409.04998779296875,313.6700134277344,81.70999908447266,-4349.2999267578125,1932.1000671386719,-1576.3999938964844,1539.1000366210938,-1445.7000732421875,1600.0999450683594,255.0,153.0,False,-0.116116897117175,-2.212550656679747,-0.4526665183885675,True,4,False,4,0.0,False,,Himich_h,76561198846586373,8.0,-76.3499984741211,879.1799926757812,17.010000228881836,-2785.8999633789062,-13818.00048828125,2.7000001072883606,-0.0,0.5000000074505806,-50.999999046325684,255.0,128.0,-0.00959526691010239,-1.3649844773188802,7.522053255852866e-05,True,False,False,False,146.0,False,,
124,8049,231,False,False,0,5325.5533998772635,261.9100036621094,-58.150001525878906,113.12000274658203,3025.0,16844.100341796875,5647.7001953125,3794.8001098632812,2536.699981689453,-260.49999237060547,0.0,-0.26591757289973755,2.377207797597838,0.7068925097017483,76561198846586373,Himich_h,8.0,229.2899932861328,-283.2300109863281,17.010000228881836,1443.5000610351562,12725.400390625,0.9000000357627869,0.09999999776482582,-0.19999999552965164,1935.8999633789062,255.0,255.0,,0.009570851080143716,1.4808316271906454,0.00020307516392179193,True,False,False,False,136.52795703693104,True,,76561198308935706,Awaide ✞,9.0,520.4500122070312,-349.6700134277344,16.959999084472656,-1582.8999328613281,1202.300033569336,16.49999976158142,7.699999809265137,-12.200000286102295,-41.39999866485596,255.0,128.0,False,0.009135066829420667,2.5143578426207505,0.0007294255903293812,True,False,4,0.0,False,4,,enpitsu,76561198039309853,27,435.6400146484375,216.25999450683594,59.119998931884766,-5615.9002685546875,357.99999237060547,3043.699951171875,7.5,-2596.0000610351562,-1789.1000366210938,255.0,128.0,,0.06423151152669809,-2.552628117144623,0.010739700653677279,True,3,False,4,0.0,False,,games5425898691,bf81d8692db,18.0,-3499.25,2836.75,17.010000228881836,11313.1005859375,-9071.199951171875,0.5999999865889549,0.19999999552965164,0.09999999776482582,2178.8999938964844,255.0,255.0,0.009586273227568666,-0.6069338369835745,-2.263701005041908e-05,True,False,False,False,236.15753967274904,True,,
125,8053,231,False,False,1,5385.832580184645,-279.260009765625,-116.04000091552734,199.94000244140625,4817.300109863281,-289.6999931335449,10315.6005859375,4522.0001220703125,-3930.7998657226562,315.3000068664551,1.0,0.6814295969706966,-2.2121385262250604,0.912441497185149,76561198039309853,enpitsu,27.0,-343.1199951171875,-226.3699951171875,96.30999755859375,5183.499755859375,-1578.2000732421875,382.00000762939453,2028.6000061035156,4978.900146484375,-1159.3000030517578,255.0,128.0,,-0.7670968775417906,2.275704083636002,1.105764806348359,True,4,3,False,0.0,False,,bf81d8692db,games5425898691,18.0,3302.77001953125,-2728.110107421875,17.010000228881836,-14522.60009765625,5431.199951171875,0.5999999865889549,-0.09999999776482582,-0.0,2067.899932861328,255.0,255.0,,-0.009577999071487516,0.2898173124590517,-7.48284480165732e-06,True,False,False,223.69533741345975,True,False,,Awaide ✞,76561198308935706,9,-483.5199890136719,314.6099853515625,17.010000228881836,2567.60009765625,-3040.4998779296875,2.8999999165534973,0.29999999329447746,0.3999999910593033,-1797.4000549316406,255.0,0.0,False,-0.009465038084014612,-2.3656804102346967,-0.00015566924017656434,True,4,False,4,0.0,False,,Himich_h,76561198846586373,8.0,-238.9199981689453,98.62999725341797,16.809999465942383,-326.1000061035156,-13109.7998046875,41.500000953674316,72.39999771118164,116.5999984741211,76.99999809265137,255.0,128.0,-0.00609475811908236,-1.5529515858300833,0.005828151754220638,True,False,False,False,124.06575477764173,True,,
126,8141,234,False,False,1,5335.839896524311,1192.9599609375,-187.57000732421875,114.48999786376953,6685.7000732421875,23570.10009765625,2272.5999450683594,-705.2999877929688,-1042.0999908447266,-2763.3999633789062,1.0,0.5765401443519114,-1.9621479738477496,1.328411579608825,76561198039309853,enpitsu,27.0,1140.550048828125,-432.5799865722656,22.030000686645508,5269.000244140625,14256.099853515625,2999.2999267578125,0.5999999865889549,1.5999999642372131,1793.5000610351562,255.0,128.0,,-0.0167729367636345,1.8870123110950252,0.00014574250214236575,True,6,5,False,0.0,False,,bf81d8692db,games5425898691,18.0,876.27001953125,555.8099975585938,129.5399932861328,-1910.3999328613281,16923.299560546875,-4718.500061035156,-1090.5000305175781,607.0999908447266,251.29999160766602,255.0,128.0,,0.4148551976643683,2.1206135515123066,0.14320223144196342,True,False,4,148.0,False,4,,Awaide ✞,76561198308935706,9,770.1300048828125,2708.22998046875,17.010000228881836,9156.599731445312,10430.10009765625,2.8999999165534973,0.5000000074505806,0.5999999865889549,-2102.5,176.0,0.0,,-0.009581105625683584,2.3455796973687595,-8.580565897148358e-05,True,4,False,4,,False,,Himich_h,76561198846586373,8.0,4020.780029296875,438.1600036621094,96.12999725341797,6852.0001220703125,17280.0,8103.699951171875,-2003.800048828125,-4554.89990234375,1270.199966430664,255.0,255.0,0.3616513101066233,1.9081484826320316,-0.7527374419061953,True,False,False,False,255.0,False,,False
127,8171,235,False,False,0,7420.988808128389,-1901.1600341796875,-2212.60009765625,124.41000366210938,-10619.49951171875,20975.0,6828.800048828125,5147.2998046875,-242.80000686645508,3073.3999633789062,0.0,1.0020728442503068,-1.233508212512917,2.963646249527483,76561198308935706,Awaide ✞,9.0,-1849.1700439453125,-2432.840087890625,66.80999755859375,-9412.2998046875,15220.30029296875,2913.900146484375,-2678.699951171875,-1296.7999267578125,-1366.6000366210938,255.0,128.0,True,0.09109105079706437,1.980812596603057,-0.005002424028380729,True,6,5,False,,False,,76561198846586373,Himich_h,8.0,-3715.340087890625,-2616.080078125,16.190000534057617,8254.89990234375,-21308.1005859375,156.19999885559082,69.89999771118164,266.299991607666,-890.1999664306641,255.0,128.0,False,-0.0004882372154205602,-1.2515712283002307,0.01421762269495954,True,False,False,215.0,False,False,,enpitsu,76561198039309853,27,-1597.1199951171875,-1310.699951171875,47.95000076293945,-4117.60009765625,-16298.800048828125,-2048.000030517578,2349.4000244140625,145.0,-206.29999160766602,255.0,0.0,,-0.13360290420563298,-1.497266914489937,0.008843993520095541,True,6,False,6,0.0,False,,games5425898691,bf81d8692db,18.0,-1638.469970703125,-2093.93994140625,17.010000228881836,-11950.400390625,-15710.999755859375,0.09999999776482582,-1.7000000178813934,-2.3000000417232513,743.0999755859375,255.0,201.0,0.009595067844256823,-2.207058186493856,1.3016963292462108e-05,True,4,False,4,100.0,False,,
128,8308,240,False,False,1,10293.99680037381,2567.830078125,-5017.330078125,317.489990234375,10584.7998046875,-4869.800109863281,5332.5,981.3999938964844,153.50000381469727,5917.1002197265625,1.0,-0.490915906255206,0.8078872298657287,-1.3852842940770824,76561198039309853,enpitsu,27.0,2405.639892578125,-5024.27001953125,259.8699951171875,-2870.4998779296875,-20910.50048828125,5033.500061035156,-2080.7000732421875,-860.9999847412109,2249.9000549316406,128.0,128.0,,0.04180015045222729,-1.4771064740277593,0.010050090293026698,True,12,10,2,0.0,False,,bf81d8692db,games5425898691,18.0,1718.719970703125,-831.6699829101562,30.799999237060547,-4721.099853515625,-22210.6005859375,-3660.10009765625,2186.4999389648438,-658.1999969482422,-481.19998931884766,255.0,0.0,,0.3478687316500471,-1.3685432886391442,0.0014318742426635564,True,False,8,126.2480513998257,True,8,,Awaide ✞,76561198308935706,9,2967.449951171875,-4996.1201171875,151.0500030517578,-7692.8997802734375,-8805.599975585938,8329.199829101562,-4199.599914550781,-2743.2998657226562,-2255.2999877929688,110.0,0.0,False,0.6621581419173108,-0.7970549189982632,1.128573495244532,False,8,False,8,255.0,False,,Himich_h,76561198846586373,8.0,-305.32000732421875,-2142.239990234375,17.020000457763672,-1313.0000305175781,-8145.0,1.2999999523162842,-0.5999999865889549,2.3999999463558197,378.8999938964844,128.0,128.0,-0.00970394227765137,-1.437680881815872,-0.00010393759383297095,True,False,False,False,234.0,False,,False
129,8368,243,False,False,1,8477.45398109283,3328.469970703125,-2980.97998046875,308.6000061035156,15724.200439453125,3301.300048828125,6442.8997802734375,-1723.0000305175781,730.0,2397.100067138672,1.0,-0.7204927407373678,0.27587715890489295,-0.9084318834203269,bf81d8692db,games5425898691,18.0,3235.3701171875,-2947.52001953125,164.0,9931.099853515625,6910.7000732421875,3303.5000610351562,2226.4999389648438,-948.0999755859375,-2345.7000732421875,255.0,128.0,,0.5582019302674687,-3.1040533925687765,0.2127114961086934,True,10,8,3,116.0,False,,76561198039309853,enpitsu,27.0,2015.989990234375,-4524.72021484375,17.059999465942383,-3172.7999877929688,7421.199951171875,1.899999976158142,2.0999999344348907,-4.699999988079071,1167.699966430664,255.0,128.0,,-0.01665361248937664,1.1125174521865202,-0.0002601070326594567,True,2,10,0.0,False,12,,Awaide ✞,76561198308935706,9,2704.010009765625,-3520.919921875,17.020000457763672,4815.10009765625,17822.60009765625,0.09999999776482582,-0.0,0.5999999865889549,9.700000286102295,255.0,128.0,False,-0.009591820833154683,1.8333317140692462,-3.5077525497097087e-05,True,8,False,8,198.0,False,,Himich_h,76561198846586373,8.0,1953.280029296875,-1736.6400146484375,17.020000457763672,7318.0999755859375,16314.100341796875,1.5999999642372131,-0.29999999329447746,-0.0,1977.8999328613281,255.0,255.0,-0.009564470729621372,1.9201676415919862,2.4179838603134522e-05,True,False,False,False,180.0,False,,False
130,8419,244,False,False,1,7943.5717485339455,2706.31005859375,-2594.5400390625,254.6699981689453,-4394.800109863281,20761.39892578125,10396.99951171875,3188.599853515625,-4837.9998779296875,1557.5,1.0,-0.6282589964448387,-1.7119338256821355,0.2723173295929052,76561198039309853,enpitsu,27.0,2752.169921875,-2618.080078125,133.17999267578125,10934.100341796875,15808.699951171875,1518.2000732421875,-4287.5,-2192.5999450683594,2656.7999267578125,255.0,255.0,,-0.5402158100066312,2.4448537633159515,-0.450757615819293,True,14,11,2,2.0,False,,bf81d8692db,games5425898691,18.0,3573.610107421875,-2162.080078125,17.010000228881836,-5356.6998291015625,8448.599853515625,3.100000023841858,-2.5,-1.0999999940395355,-2394.7999572753906,255.0,0.0,,-0.009371508244054728,1.055867172841609,-2.547472712166887e-05,True,4,8,116.0,False,10,,Awaide ✞,76561198308935706,9,2480.719970703125,-1689.449951171875,17.020000457763672,-5479.1998291015625,1307.5,1.7000000178813934,-0.5999999865889549,0.09999999776482582,-2230.500030517578,255.0,0.0,,-0.009509420882920783,0.20155406751277197,-6.690508675537575e-05,True,8,False,8,198.0,False,,Himich_h,76561198846586373,8.0,2793.780029296875,211.1300048828125,17.020000457763672,5071.600036621094,10260.799560546875,1.7000000178813934,-0.5000000074505806,-1.0999999940395355,2128.000030517578,255.0,255.0,-0.009555709642551985,2.001799720823623,0.00019660101605162246,True,False,False,False,211.0,False,,
131,8506,248,False,False,0,8792.95218876197,-1376.199951171875,-3639.830078125,246.16000366210938,15413.599853515625,7302.60009765625,2772.9000854492188,4724.2999267578125,-2551.4999389648438,2677.60009765625,0.0,0.5904449698844801,1.7616764447909707,0.26999397740118813,76561198846586373,Himich_h,8.0,-1439.6700439453125,-3743.7099609375,176.42999267578125,20095.999755859375,1671.300048828125,2318.2000732421875,-5019.89990234375,2004.2999267578125,1015.9999847412109,255.0,255.0,,0.546122892397971,0.3193454679790774,-0.45834536695900624,True,4,3,False,152.4221933785305,True,,76561198308935706,Awaide ✞,9.0,-2618.110107421875,-3588.530029296875,17.010000228881836,9685.399780273438,-17189.69970703125,2.5999999046325684,0.29999999329447746,-0.7000000029802322,10.700000524520874,255.0,128.0,,0.00960527619392413,-1.0562303295786986,-7.611577038063064e-05,True,False,10,150.0,False,10,,enpitsu,76561198039309853,27,-2224.449951171875,167.9199981689453,17.06999969482422,13916.300048828125,-1148.1999969482422,0.5000000074505806,-0.7999999821186066,0.0,-31.600000858306885,255.0,128.0,,0.01675933998320541,-0.0862436500295119,8.144232080317379e-05,True,12,2,14,255.0,False,,games5425898691,bf81d8692db,18.0,-1471.8399658203125,-3494.300048828125,39.70000076293945,10376.500244140625,-19356.300048828125,2134.7000122070312,3250.10009765625,2188.800048828125,-544.5999908447266,255.0,128.0,0.3368119836682466,-1.156873181407278,-0.15200770689147847,True,8,4,13,0.0,False,,
132,8575,250,False,False,1,4155.24306616232,-1984.25,2144.969970703125,122.63999938964844,3770.7998657226562,24660.400390625,2793.2998657226562,-2133.000030517578,-1016.6000366210938,-5515.10009765625,1.0,-0.2540636089350074,-2.2333222162305297,0.031227371344479928,76561198039309853,enpitsu,27.0,-2055.699951171875,1984.949951171875,101.19999694824219,-6595.5999755859375,19030.6005859375,2285.0999450683594,1646.0000610351562,-298.1999969482422,2567.9000854492188,128.0,0.0,,0.005733390846274065,1.0948740140058861,-0.03634367259703139,True,16,13,2,120.0,False,,bf81d8692db,games5425898691,18.0,-940.260009765625,4479.9599609375,16.979999542236328,-7435.999755859375,-11697.39990234375,9.49999988079071,11.000000238418579,12.200000286102295,-2186.3999938964844,255.0,0.0,,-0.009392666333937264,-0.9392053207030907,0.000791807415888285,True,4,8,0.0,False,14,,Awaide ✞,76561198308935706,9,-867.3699951171875,3841.830078125,17.010000228881836,-11751.400146484375,-7086.9000244140625,2.800000011920929,-3.400000035762787,-1.8000000715255737,988.1999969482422,228.0,242.0,,-0.009585899642420145,-0.5360263593134873,0.00015409912407353957,True,10,False,10,181.0,False,,Himich_h,76561198846586373,8.0,-1970.52001953125,2415.760009765625,119.79000091552734,-11448.699951171875,-19855.30029296875,1920.8000183105469,5215.3997802734375,1098.0999755859375,1357.5,255.0,128.0,-0.7016304418869125,-0.8822957781341836,-0.48067326605469957,True,5,False,6,63.280128848168125,True,,
133,8576,250,False,False,0,7903.818354171253,1970.9599609375,-2225.52001953125,141.75999450683594,-1043.0000305175781,8164.89990234375,6576.400146484375,4610.0,-1526.0000610351562,3523.9999389648438,0.0,-0.003877782782851671,2.175703146193453,-0.1717626368369,76561198846586373,Himich_h,8.0,1970.52001953125,-2415.760009765625,119.79000091552734,11448.699951171875,19855.30029296875,1920.8000183105469,-5215.3997802734375,-1098.0999755859375,1357.5,255.0,128.0,,0.7016304418869125,0.8822957781341836,-0.48067326605469957,True,6,5,False,60.22240864846011,True,,76561198308935706,Awaide ✞,9.0,971.5,-3771.050048828125,17.010000228881836,10921.300048828125,8352.7001953125,2.8999999165534973,-1.0000000149011612,-0.7000000029802322,1941.9999694824219,232.0,255.0,,0.009578607227498528,0.6860243132258954,0.00020710133016614996,True,False,10,181.0,False,10,,enpitsu,76561198039309853,27,2055.699951171875,-1984.949951171875,101.19999694824219,6595.5999755859375,-19030.6005859375,2285.0999450683594,-1646.0000610351562,298.1999969482422,2567.9000854492188,128.0,0.0,,-0.005733390846274065,-1.0948740140058861,-0.03634367259703139,True,13,2,16,120.0,False,,games5425898691,bf81d8692db,18.0,940.260009765625,-4479.9599609375,16.979999542236328,7435.999755859375,11697.39990234375,9.49999988079071,-11.000000238418579,-12.200000286102295,-2186.3999938964844,255.0,0.0,0.009392666333937264,0.9392053207030907,0.000791807415888285,True,8,4,14,0.0,False,,
134,8666,253,True,True,0,2911.213370203023,1092.93994140625,3014.139892578125,180.82000732421875,-7568.900146484375,24612.80029296875,4047.9998779296875,473.1999969482422,5422.80029296875,-774.4999694824219,0.0,-0.09099058053811673,2.6586097812168155,-0.3201924252414763,76561198308935706,Awaide ✞,9.0,1166.31005859375,2791.2099609375,64.5199966430664,-10580.50048828125,20282.60009765625,2380.800018310547,-296.70000076293945,-5188.800048828125,1799.4999694824219,255.0,231.0,True,0.09877779985989214,2.061445465501634,-0.18738520823583857,True,14,13,False,88.19715272739369,True,,76561198846586373,Himich_h,8.0,3064.3798828125,1362.1199951171875,17.0,-11361.700439453125,8346.300048828125,3.8999998569488525,-0.5999999865889549,0.3999999910593033,19.800000190734863,255.0,128.0,,0.009595153332701157,2.511017858851201,-7.105483573119771e-05,True,False,6,255.0,False,6,,enpitsu,76561198039309853,27,3032.239990234375,-3513.489990234375,17.030000686645508,313.1999969482422,17307.7001953125,1.2999999523162842,-0.09999999776482582,-0.7000000029802322,-5.699999928474426,255.0,128.0,,0.016771003289958876,1.55200308932369,6.361153074852064e-05,True,14,2,16,57.35582790067119,True,,games5425898691,bf81d8692db,18.0,2778.300048828125,-572.9099731445312,350.2200012207031,-8620.10009765625,21057.39990234375,3357.9000854492188,226.00000381469727,145.39999961853027,-7.900000214576721,255.0,128.0,-0.8926771264871681,2.1040554355653143,-0.05606346339058045,True,8,4,16,150.98167755526882,True,,
135,8953,254,False,False,1,5236.479987444817,59.84000015258789,-29.290000915527344,100.33000183105469,17094.300537109375,6932.9998779296875,1151.9999694824219,931.5000152587891,2314.4000244140625,-5456.5997314453125,1.0,0.12999898822460615,0.031760706888947804,-0.19299318328987095,76561198039309853,enpitsu,27.0,-14.869999885559082,-141.0399932861328,132.94000244140625,-128.100004196167,5664.0997314453125,168.1999969482422,-1867.4000549316406,-501.50001525878906,-5148.800048828125,255.0,255.0,,-1.1751982187821615,-2.847725688734871,-1.7240278597833614,True,2,1,False,31.0,False,,bf81d8692db,games5425898691,17.0,2737.56005859375,-3871.300048828125,17.010000228881836,16089.300537109375,-7638.0999755859375,2.5999999046325684,-2.5,1.0000000149011612,-402.20001220703125,255.0,47.0,,-0.009598182217116233,-2.6998095958753225,-2.659954993417585e-05,True,False,False,0.0,False,False,,Awaide ✞,76561198308935706,9,-10.4399995803833,120.5999984741211,88.51000213623047,5130.9002685546875,-4470.400085449219,2065.0,-3419.4000244140625,3260.0,2815.8999633789062,255.0,255.0,,0.2043380351314873,-2.003923936513148,-0.45672158015949726,False,3,False,4,0.0,False,,Himich_h,76561198846586373,8.0,-899.5599975585938,2614.840087890625,17.010000228881836,3564.5999145507812,-12728.800048828125,2.5999999046325684,0.09999999776482582,-1.0999999940395355,66.79999828338623,255.0,128.0,-0.009571422989944001,-1.853444331770889,-0.0001101451609371286,True,False,False,False,146.0,False,,
136,9089,259,False,False,1,4766.710764305006,3838.18994140625,1389.6600341796875,97.88999938964844,260.49999237060547,1493.5000610351562,6007.80029296875,-1553.6000061035156,726.2999725341797,-1292.7000427246094,1.0,-0.9671019959477549,-2.730188316907464,1.1412279492056117,76561198039309853,enpitsu,27.0,3812.929931640625,1121.280029296875,51.45000076293945,1033.6000061035156,18239.7998046875,3223.3999633789062,-623.4000015258789,2.5999999046325684,313.700008392334,255.0,128.0,,-0.03496284104433721,1.579616819578236,-0.0011156710734433718,True,4,3,False,209.0,False,,bf81d8692db,games5425898691,18.0,1930.75,-4793.81005859375,16.8700008392334,429.0999984741211,9073.200073242188,38.69999885559082,-53.00000190734863,-55.79999923706055,1921.3999938964844,255.0,196.0,,-0.006801428657757379,1.5917346644011774,0.0032248914666607974,True,False,False,255.0,False,False,,Awaide ✞,76561198308935706,9,-111.0199966430664,3969.0400390625,84.05999755859375,-21196.99951171875,3168.2998657226562,-141.899995803833,-453.80001068115234,-5481.199951171875,16.399999856948853,255.0,128.0,,1.110306106545394,-3.0649926969997066,3.134877310097806,,7,False,8,,False,,Himich_h,76561198846586373,8.0,3877.659912109375,1590.9200439453125,20.649999618530273,-5447.2998046875,-12886.400146484375,-870.9999847412109,332.09999084472656,1769.7000122070312,2131.999969482422,255.0,255.0,-0.07160606105802643,-1.187222854541714,0.14203143464120854,True,False,False,False,255.0,False,,
137,9090,259,False,False,0,7164.13539746698,-3837.550048828125,-1392.3900146484375,128.25999450683594,1963.699951171875,12919.300537109375,10493.1005859375,5481.199951171875,-2274.2999267578125,-884.7000122070312,0.0,0.9421408529374319,2.439422210268135,0.8679891372635196,76561198846586373,Himich_h,8.0,-3877.659912109375,-1590.9200439453125,20.649999618530273,5447.2998046875,12886.400146484375,-870.9999847412109,-332.09999084472656,-1769.7000122070312,2131.999969482422,255.0,255.0,,0.07160606105802643,1.187222854541714,0.14203143464120854,True,False,False,False,255.0,False,,76561198308935706,Awaide ✞,9.0,287.6000061035156,-3995.43994140625,82.73999786376953,21186.201171875,-3167.2000122070312,-236.29999160766602,432.20001220703125,5221.500244140625,15.59999942779541,255.0,128.0,,-1.4605042825922967,-0.10959088920817084,0.027135989620219948,,False,8,,False,8,,enpitsu,76561198039309853,27,-3818.06005859375,-1216.47998046875,66.54000091552734,-988.3999633789062,-22806.79931640625,2805.5999755859375,2981.6000366210938,1.0000000149011612,282.00000762939453,255.0,128.0,,0.09875281187973552,-1.5648109847280784,-0.000888229657309103,True,3,False,4,209.0,False,,games5425898691,bf81d8692db,18.0,-1930.9200439453125,4715.759765625,17.010000228881836,284.50000762939453,-9589.7998046875,5.400000214576721,11.000000238418579,17.300000190734863,492.09999084472656,255.0,128.0,0.008982125362209496,-1.5028619527087292,0.0005342334559531872,True,False,False,False,255.0,False,,
138,9091,259,False,False,1,4761.788579257738,3835.110107421875,1393.5,151.6699981689453,1572.7000427246094,22846.59912109375,18459.89990234375,5969.000244140625,173.09999465942383,582.9999923706055,1.0,-1.032711749382257,-2.5750010179125566,1.0175926584469535,76561198039309853,enpitsu,27.0,3818.06005859375,1216.47998046875,66.54000091552734,988.3999633789062,22806.79931640625,2805.5999755859375,-2981.6000366210938,-1.0000000149011612,282.00000762939453,255.0,128.0,,-0.09875281187973552,1.5648109847280784,-0.000888229657309103,True,4,3,False,209.0,False,,bf81d8692db,games5425898691,18.0,1930.9200439453125,-4715.759765625,17.010000228881836,-284.50000762939453,9589.7998046875,5.400000214576721,-11.000000238418579,-17.300000190734863,492.09999084472656,255.0,128.0,,-0.008982125362209496,1.5028619527087292,0.0005342334559531872,True,False,False,255.0,False,False,,Awaide ✞,76561198308935706,9,-287.6000061035156,3995.43994140625,82.73999786376953,-21186.201171875,3167.2000122070312,-236.29999160766602,-432.20001220703125,-5221.500244140625,15.59999942779541,255.0,128.0,,1.4605042825922967,0.10959088920817084,0.027135989620219948,,8,False,8,,False,,Himich_h,76561198846586373,8.0,3843.6201171875,1506.4599609375,17.040000915527344,-4765.0,-12141.199951171875,-97.60000228881836,-34.100000858306885,1509.7000122070312,960.8000183105469,128.0,0.0,0.0023353089025170853,-1.2670544874120502,0.019992930861432,True,False,False,False,255.0,False,,
