,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
111,8249,220,False,False,1,7912.465389830668,1254.050048828125,-2764.360107421875,120.33999633789062,-754.7000122070312,23381.69921875,6830.3997802734375,3460.8999633789062,1706.1000061035156,3954.5001220703125,1.0,0.9156434238551673,-0.5603450000802667,-1.3145195885450747,5364590267745823719,LunaticStyles,13.0,1303.260009765625,-2949.0400390625,71.80999755859375,4410.7000732421875,10741.300048828125,1656.199951171875,-853.0999755859375,5396.400146484375,633.1999969482422,128.0,25.0,False,-0.3051084919863683,1.4820041218492876,0.6039608442220833,True,,False,False,13,14,,b01147202bb,SynixRL,8.0,-37.58000183105469,-618.8499755859375,16.270000457763672,6451.300048828125,-16131.600341796875,113.90000343322754,-22.5,-6.899999976158142,163.50000381469727,245.0,128.0,False,-0.011397089959533882,-1.963704267770002,0.00011345908939240755,True,4,12,10,0.0,False,,enpitsu,76561198039309853,26,1047.4300537109375,-1933.6800537109375,166.8000030517578,10746.500244140625,-20173.499755859375,2551.3999938964844,-419.70001220703125,-223.4000015258789,0.0,128.0,128.0,False,0.26573352758082186,-2.0602779498341963,-5.485969314230149e-06,True,41.0,False,14,False,12,,games5425898691,bf81d8692db,18.0,1798.219970703125,493.1499938964844,17.010000228881836,5647.0001220703125,12820.699462890625,2.3999999463558197,-0.0,-0.09999999776482582,2169.600067138672,255.0,255.0,-0.009585671393971963,1.9185734329713626,2.0329067110382008e-05,True,168.0,False,16,False,16,,
112,8254,220,False,False,0,2732.54486584675,-1270.1400146484375,2433.18994140625,224.1699981689453,-12624.000244140625,19734.69970703125,2796.300048828125,-1897.4000549316406,-936.8000030517578,5166.6998291015625,0.0,-0.5043052361464172,1.7419735996125032,-1.9705308523392002,76561198039309853,enpitsu,26.0,-1230.77001953125,2275.820068359375,201.6999969482422,-8602.7001953125,15326.400146484375,1724.2999267578125,3861.7999267578125,-725.8999633789062,-3616.9000244140625,128.0,128.0,False,-0.4444045218783097,1.9604294845995516,-0.09426397680861993,True,41.0,False,False,12,14,,bf81d8692db,games5425898691,18.0,-1844.989990234375,-819.8300170898438,17.010000228881836,1583.0999755859375,-13559.300537109375,2.3999999463558197,0.0,0.0,2205.2999877929688,255.0,253.0,,0.009568753053693846,-1.386364716809534,1.143458407949148e-05,True,False,16,16,168.0,False,,SynixRL,b01147202bb,8,-90.5199966430664,926.1599731445312,17.010000228881836,-6780.8001708984375,15991.8994140625,3.1999999284744263,1.2999999523162842,0.3999999910593033,8.700000047683716,247.0,128.0,False,0.00964044229419368,1.9728955999580766,-5.172060066801998e-06,True,31.0,False,12,4,10,,LunaticStyles,5364590267745823719,13.0,-1380.6300048828125,2761.8701171875,83.12999725341797,-4457.300109863281,-10428.00048828125,800.8000183105469,2330.2999877929688,-4872.60009765625,1037.5,128.0,43.0,0.39810282702276145,-0.7422098466120763,2.000240305897907,True,,False,14,False,13,,False
113,8388,225,False,False,0,1998.4840882333492,-2724.320068359375,4333.0400390625,293.3900146484375,17547.099609375,10421.099853515625,-9266.699829101562,-5557.80029296875,1738.3999633789062,-1444.7999572753906,0.0,0.1085773787526946,-1.4689105205075772,0.8852934390787347,76561198039309853,enpitsu,26.0,-2864.179931640625,4267.5498046875,266.489990234375,9718.599853515625,13806.500244140625,1076.2999725341797,-795.5000305175781,-408.1999969482422,-5426.7999267578125,255.0,128.0,,-0.7678555693675737,0.6929709184846943,0.03817725310974025,True,178.0,False,False,13,16,,bf81d8692db,games5425898691,18.0,-898.1199951171875,2280.68994140625,17.010000228881836,13635.50048828125,2487.5,2.3000000417232513,-0.7999999821186066,0.0,2131.9000244140625,255.0,255.0,,0.00956746926853196,0.2367134614896487,8.915712809113744e-05,True,False,16,16,188.0,False,,SynixRL,b01147202bb,8,637.5599975585938,4961.41015625,17.010000228881836,-15054.300537109375,3335.0,1.899999976158142,-0.5000000074505806,-0.5000000074505806,0.0,128.0,128.0,,0.00955246275847229,2.9235800963095766,-4.142246631371826e-05,True,198.0,False,14,4,12,,LunaticStyles,5364590267745823719,13.0,-1860.800048828125,5091.759765625,118.5,5872.9998779296875,-1590.2999877929688,-4842.900085449219,-4540.0,2018.3999633789062,-1111.6000366210938,103.0,0.0,0.7051475677487196,-0.3438937185967912,1.1824556951200134,True,,False,16,False,16,,
114,8439,227,False,False,1,9586.385045954268,751.1099853515625,-4445.2900390625,288.92999267578125,11833.900146484375,6570.8001708984375,5823.3001708984375,1812.1000671386719,-1501.7999267578125,4618.2000732421875,1.0,-0.9892240556799621,0.7812615072726701,2.6028719913358116,b01147202bb,SynixRL,9.0,566.7899780273438,-4485.0400390625,152.42999267578125,6256.300048828125,7557.39990234375,3732.6998901367188,1292.4000549316406,-699.4000244140625,-3114.2999267578125,237.0,128.0,,0.3388725350050499,2.910338522332842,0.13123331561755083,True,160.47261922846556,True,4,12,16,,5364590267745823719,LunaticStyles,13.0,904.2000122070312,-4288.990234375,16.600000381469727,-4686.700134277344,6367.0001220703125,-136.99999809265137,520.9000015258789,-807.6999664306641,-2513.3999633789062,255.0,0.0,,0.0006031779755529758,0.967178593035202,0.020212485455706388,True,False,18,16,,False,,enpitsu,76561198039309853,26,1590.199951171875,-4890.990234375,16.09000015258789,-3745.10009765625,3997.3001098632812,-202.5,-463.6000061035156,987.3999786376953,1362.1000671386719,255.0,128.0,False,-0.02296858305611593,0.9445648156324078,-0.015580650663957567,True,165.45321298158296,True,16,False,14,,games5425898691,bf81d8692db,18.0,989.780029296875,-4703.83984375,155.1999969482422,10499.100341796875,-16141.99951171875,-311.5999984741211,-2752.9000854492188,3784.8001098632812,-1346.9000244140625,255.0,128.0,0.1647217440295372,-2.1577530390304194,1.2352107522739388,True,120.0,False,18,False,18,,
115,8495,229,False,False,0,2990.1470126338113,-3124.77001953125,3146.6201171875,125.37999725341797,-31684.19921875,-5478.3001708984375,2074.199981689453,-890.5999755859375,-1955.2999877929688,5602.0001220703125,0.0,1.1535376512481363,-0.7532128753186413,-1.6718004473919432,76561198039309853,enpitsu,26.0,-2925.75,3153.9599609375,51.70000076293945,-22737.2998046875,56.10000133514404,3465.1998901367188,-13.600000143051147,395.40000915527344,908.8999938964844,128.0,255.0,False,0.0015809982953340275,-3.1162086991155107,0.0008347472578453099,True,3.8971869817344094,True,False,15,18,,bf81d8692db,games5425898691,18.0,-2668.14990234375,3642.570068359375,16.989999771118164,-10875.10009765625,-16840.2001953125,2.3000000417232513,-1.899999976158142,-2.800000011920929,792.9000091552734,255.0,255.0,,0.009596652337614826,-2.1436972735663558,0.00012404594858101545,True,False,18,18,13.48249441833905,True,,SynixRL,b01147202bb,9,-2041.47998046875,3264.919921875,16.5,-10154.600219726562,-3567.0999145507812,90.50000190734863,-75.3000020980835,65.9000015258789,-150.6999969482422,243.0,128.0,False,0.014101055591387883,-2.870371970885759,-0.001468096234393256,True,99.0,False,16,4,12,,LunaticStyles,5364590267745823719,13.0,-2543.969970703125,3418.260009765625,17.010000228881836,-11894.100341796875,-6477.7001953125,2.0999999344348907,1.8000000715255737,1.0000000149011612,477.59998321533203,255.0,127.0,0.00957417116613337,-2.604370273333453,-0.00012314677861426275,True,,False,18,False,16,,
116,8578,232,False,False,1,7809.652520616991,2529.860107421875,-2496.830078125,97.5199966430664,-9193.900146484375,8020.0,11673.1005859375,3699.5999145507812,-2742.7999877929688,2679.1000366210938,1.0,0.0037439581023461215,-2.1824166394481406,0.8621694596064224,b01147202bb,SynixRL,8.0,2683.5400390625,-2564.699951171875,17.59000015258789,-8131.300048828125,-1939.1000366210938,696.8000030517578,3780.7998657226562,3646.7999267578125,1629.6000671386719,255.0,128.0,False,0.03036129651035767,-0.21482091452569804,-0.06294947431844412,True,67.71864955912355,True,4,12,16,,5364590267745823719,LunaticStyles,13.0,2079.25,-3779.56005859375,16.989999771118164,-13464.89990234375,-1387.4000549316406,4.600000083446503,4.799999892711639,0.5999999865889549,1218.7999725341797,255.0,128.0,False,-0.009563964606355765,-0.17004055993832934,-8.910537195249252e-05,True,False,18,16,,False,,enpitsu,76561198039309853,26,3915.419921875,-1111.3499755859375,675.0599975585938,-465.8000183105469,6494.000244140625,-6017.5,-349.59999084472656,-201.00000381469727,458.8999938964844,128.0,128.0,False,-0.02598730930204116,1.0202303762385603,-0.7235792260609276,True,4.0,False,18,False,16,,games5425898691,bf81d8692db,18.0,2277.7900390625,1274.72998046875,17.010000228881836,-11303.00048828125,9650.499877929688,2.199999988079071,-2.199999988079071,1.7000000178813934,-1665.5000305175781,255.0,86.0,-0.009578456738450015,0.7751191748236188,1.1583826076019254e-05,True,255.0,False,18,False,18,,
117,8654,235,False,False,0,4740.847723093708,-134.07000732421875,460.7799987792969,768.8699951171875,-4862.200012207031,18919.100341796875,-5377.39990234375,-5006.499938964844,465.99998474121094,3273.599853515625,0.0,-0.36576252883140764,-3.0823579981984746,2.709251455142572,bf81d8692db,games5425898691,18.0,-42.709999084472656,252.10000610351562,777.6799926757812,8531.900024414062,15595.0,4724.4000244140625,-3648.599853515625,-137.89999961853027,1529.2999267578125,255.0,217.0,,-0.008068404898676006,1.6052799029931981,-0.26859616477442255,True,129.68224539551684,True,False,18,20,,76561198039309853,enpitsu,26.0,-3545.610107421875,-1938.3399658203125,70.30999755859375,801.2999725341797,-17106.099853515625,-1527.1000671386719,2784.5999145507812,130.0,0.09999999776482582,255.0,128.0,,-0.5884362493702656,-1.524043548248576,0.00017629444425135493,True,False,20,18,,False,,SynixRL,b01147202bb,9,-118.5,237.05999755859375,507.760009765625,10900.899658203125,-13810.699462890625,816.5000152587891,-247.19999313354492,-5337.60009765625,-1303.0000305175781,228.0,176.0,True,-0.6088463868294742,1.2051026659239301,2.0144180327501684,True,0.0,False,18,6,12,,LunaticStyles,5364590267745823719,13.0,2698.31005859375,4359.39990234375,17.010000228881836,17336.800537109375,-4389.200134277344,2.5,0.7000000029802322,0.0,-2507.7000427246094,255.0,0.0,0.009591519332638689,-0.3568474792889393,-0.00022224408718636126,True,,False,20,False,18,,True
118,8734,238,False,False,1,10023.113356969878,1314.56005859375,-4874.3701171875,144.85000610351562,28866.0009765625,-3021.7001342773438,5080.400085449219,4577.300109863281,-1707.7999877929688,-3482.9000854492188,1.0,0.45590886811272935,-2.575025058580413,1.6487668202698718,5364590267745823719,LunaticStyles,13.0,978.6699829101562,-4896.60986328125,79.19999694824219,22488.798828125,-3133.2000732421875,3446.099853515625,-3607.5,487.5,773.4999847412109,171.0,255.0,False,-0.03979073030917778,3.130960458609516,-0.26032406992428775,True,109.0,False,False,18,22,,b01147202bb,SynixRL,8.0,-3187.340087890625,486.760009765625,98.41999816894531,-13111.800537109375,-13278.900146484375,-150.39999961853027,3759.4000244140625,-4014.5001220703125,-13.200000524520874,238.0,227.0,False,0.4812188357168087,2.390253389370242,3.1006359016937117,True,6,20,13,0.0,False,,enpitsu,76561198039309853,26,2812.14990234375,3082.830078125,17.040000915527344,-67.1999979019165,-18549.7998046875,-0.09999999776482582,0.29999999329447746,-5.600000023841858,851.9000244140625,255.0,128.0,False,-0.01675505316290042,-1.5651235005733755,0.0002041939884497711,True,104.65940636973221,True,20,False,18,,games5425898691,bf81d8692db,18.0,-2417.18994140625,-4398.1298828125,17.010000228881836,-12528.399658203125,-6910.7000732421875,2.3999999463558197,-0.0,-0.09999999776482582,-2121.1000061035156,255.0,0.0,-0.009577151073478297,-0.4375375443138743,1.5411279321585595e-06,True,118.0,False,20,False,18,,
119,8795,240,False,False,1,8366.700293073234,3800.10009765625,-2706.52001953125,97.13999938964844,-8871.900024414062,22284.29931640625,2710.4998779296875,1536.9000244140625,-1450.0,920.8000183105469,1.0,-0.6319227345106254,-0.7566070159565912,0.3592947768627836,5364590267745823719,LunaticStyles,13.0,3901.739990234375,-2847.800048828125,26.979999542236328,-920.1999664306641,21164.29931640625,-224.69999313354492,410.29998779296875,-290.79999923706055,4017.0001220703125,255.0,255.0,False,-0.01627876446225219,1.4421224768388397,-0.28678745140362844,True,66.65535470490815,True,False,18,22,,b01147202bb,SynixRL,8.0,-2736.530029296875,-3329.43994140625,17.0,19080.999755859375,-12540.10009765625,3.0000001192092896,0.5999999865889549,-0.19999999552965164,238.89999389648438,233.0,128.0,False,-0.009554124571713382,-2.5843204238384696,-0.00012400422992261305,True,6,22,16,192.0,False,,enpitsu,76561198039309853,26,3802.570068359375,-1651.719970703125,21.969999313354492,1005.6999969482422,-22786.0009765625,2963.800048828125,-0.09999999776482582,0.5000000074505806,-1677.4000549316406,128.0,0.0,False,-0.016785080668875043,-1.5721427375193089,-0.00022527974660178525,True,42.79058918388941,True,22,False,19,,games5425898691,bf81d8692db,18.0,-3183.02001953125,-1207.47998046875,17.010000228881836,-26.500000953674316,22191.298828125,2.199999988079071,-0.09999999776482582,-1.8000000715255737,1744.7000122070312,255.0,189.0,-0.009574597607778861,1.4919381300550958,3.5811494755912433e-06,False,31.0,False,20,False,18,,
120,8801,240,False,False,0,3909.169976333994,-3515.8701171875,2238.639892578125,161.66000366210938,32284.89990234375,-889.4000244140625,6759.7998046875,2718.2000732421875,-309.59999084472656,-5339.89990234375,0.0,0.9370025048521073,0.8018611577444407,0.5528422316613416,76561198039309853,enpitsu,26.0,-3744.9599609375,2183.10009765625,95.31999969482422,7276.099853515625,18450.2001953125,1924.7999572753906,1853.5000610351562,4659.700012207031,-2258.5000610351562,128.0,0.0,False,0.034173242149810205,1.1305681054910965,0.4921303223922076,True,36.0,False,False,19,22,,bf81d8692db,games5425898691,18.0,3221.2099609375,842.3200073242188,17.010000228881836,3560.8999633789062,-21708.9990234375,2.0000000298023224,0.0,-0.9000000357627869,145.9000015258789,255.0,128.0,,0.009594912847834607,-1.3909707135093001,-0.00013081090489787137,False,False,20,18,31.0,False,,SynixRL,b01147202bb,8,2406.530029296875,3515.9599609375,17.0,-20587.2998046875,9478.099975585938,3.3000001311302185,2.0999999344348907,-1.0000000149011612,1480.8999633789062,235.0,161.0,False,0.009561870175562853,2.7605774338933977,9.54882924165457e-05,True,192.0,False,22,6,16,,LunaticStyles,5364590267745823719,13.0,-3804.659912109375,2486.8701171875,16.020000457763672,9643.400268554688,-19554.100341796875,-209.3000030517578,282.8000068664551,-1282.7999877929688,1981.0000610351562,255.0,255.0,0.013505986803254011,-1.011823224091917,-0.008339718200381778,True,47.83292890876853,True,22,False,18,,False
121,8949,246,False,False,1,7220.304678027419,-683.1099853515625,-1905.510009765625,849.530029296875,10573.599853515625,17385.2001953125,5741.5997314453125,4136.400146484375,1059.1000366210938,-4215.199890136719,1.0,-0.7335257862934709,-0.2094617130798873,1.1583905865358937,b01147202bb,SynixRL,8.0,-665.6099853515625,-2013.0400390625,694.489990234375,11536.800537109375,13046.99951171875,3517.9000854492188,504.70001220703125,-4466.7999267578125,1522.4000549316406,231.0,255.0,True,0.4526471054777395,0.024538166304231064,1.950527845363818,True,66.79954410881123,True,8,16,24,,5364590267745823719,LunaticStyles,13.0,-726.4400024414062,-2635.159912109375,184.13999938964844,-8375.900268554688,9403.200073242188,-1374.9000549316406,800.8000183105469,-1358.8999938964844,-1402.2000122070312,255.0,135.0,False,0.6084127469453664,1.3522858409327165,0.7652150018313587,True,False,24,20,29.0,False,,enpitsu,76561198039309853,26,457.2099914550781,-1570.9200439453125,17.049999237060547,-4582.900085449219,-1620.3999328613281,3.3000001311302185,-0.3999999910593033,-0.0,1499.9000549316406,128.0,128.0,False,-0.016635311695364537,-0.2617977137043618,0.00032366979202533194,True,232.0,False,22,False,20,,games5425898691,bf81d8692db,18.0,-295.04998779296875,4836.2998046875,17.010000228881836,10128.300170898438,-2098.0999755859375,2.3999999463558197,1.0999999940395355,-0.09999999776482582,-2307.4000549316406,255.0,0.0,-0.009536226915662289,-2.896912418817857,-0.00011260819947786751,True,255.0,False,20,False,18,,
122,9011,248,False,False,0,6857.982531358124,-1593.5999755859375,-1682.4100341796875,520.0499877929688,-3973.2000732421875,29103.00048828125,-1158.0000305175781,2776.400146484375,-2165.2999877929688,-1210.4000091552734,0.0,0.5079581592277742,-0.5700564199358794,0.7890072655778739,bf81d8692db,games5425898691,18.0,-1612.260009765625,-1935.3900146484375,481.07000732421875,-6744.89990234375,16354.300537109375,3463.900146484375,-3771.099853515625,-161.00000381469727,-4000.1998901367188,255.0,128.0,,-0.3441847178203511,1.4712079693317566,0.5143520032919351,True,176.85794392965173,True,False,19,22,,76561198039309853,enpitsu,26.0,-109.25,371.7200012207031,17.049999237060547,-214.89999771118164,-12593.900146484375,2.5999999046325684,0.0,-1.0999999940395355,26.90000057220459,255.0,0.0,False,0.016731293794029836,-1.5843841326186987,-9.841558156342104e-05,True,False,22,20,255.0,False,,SynixRL,b01147202bb,8,-1816.4300537109375,-1486.52001953125,350.69000244140625,-11828.800048828125,-17399.599609375,-6723.4002685546875,846.2999725341797,2039.2999267578125,-1322.5,230.0,18.0,False,-0.1618790443998261,-0.7962275940901743,-0.5736553510967574,True,0.0,False,24,8,16,,LunaticStyles,5364590267745823719,13.0,-200.74000549316406,1003.239990234375,94.55000305175781,-16810.10009765625,-882.3999786376953,-141.30000114440918,-3670.2999877929688,-4081.6000366210938,-344.1999816894531,255.0,128.0,-1.0773561118463644,-2.0605405927277602,-1.835795100650306,True,29.0,False,26,False,21,,False
123,9040,249,False,False,1,6460.1526972579195,2029.3499755859375,-1219.9599609375,108.18000030517578,25501.298828125,3648.2000732421875,3820.5999755859375,5834.4000244140625,1398.0999755859375,68.89999866485596,1.0,0.034704578615755606,0.8605624770579577,-2.0020485394069367,5364590267745823719,LunaticStyles,13.0,1944.3699951171875,-1356.52001953125,103.62000274658203,19754.200439453125,-8400.10009765625,2578.2998657226562,-2882.2000122070312,4249.5001220703125,1970.7000732421875,128.0,251.0,False,-0.363632813164423,-2.465489870209504,-0.9147511117396546,True,0.0,False,False,23,28,,b01147202bb,SynixRL,8.0,2409.389892578125,3155.800048828125,17.010000228881836,5393.900146484375,14899.3994140625,2.0000000298023224,1.5999999642372131,3.6000001430511475,-1354.7999572753906,234.0,128.0,False,-0.00958405031787159,1.982053491495971,2.7329909395349242e-05,False,8,24,16,0.0,False,,enpitsu,76561198039309853,26,761.9600219726562,212.5399932861328,17.049999237060547,7562.60009765625,-8582.60009765625,-1.8000000715255737,3.100000023841858,-3.6000001430511475,-1026.6999816894531,255.0,128.0,False,-0.01670576130256263,-2.2279030982326034,0.00034282646009570374,True,229.95151815875883,True,22,False,20,,games5425898691,bf81d8692db,18.0,2352.639892578125,-16.75,399.3699951171875,6738.800048828125,-17961.700439453125,-3317.9000854492188,2817.0999145507812,218.79999160766602,1035.8999633789062,255.0,128.0,0.8025622060018206,-1.2590092448118269,0.2675988302194092,True,166.0,False,22,False,20,,
124,9124,252,False,False,0,4635.632470631302,-1035.5999755859375,506.4700012207031,126.66000366210938,8813.200073242188,10666.99951171875,294.3000030517578,1455.5999755859375,1438.5000610351562,-5024.200134277344,0.0,0.4447462802082356,-1.017912622719572,-1.0963070161331017,76561198039309853,enpitsu,26.0,-1091.3399658203125,330.20001220703125,17.049999237060547,5396.199951171875,5955.4998779296875,-0.5999999865889549,1.0000000149011612,-0.5000000074505806,1.0000000149011612,255.0,255.0,False,0.016710665556850104,0.8348199029066126,-7.58409964507499e-06,True,186.0692387652654,True,False,20,22,,bf81d8692db,games5425898691,18.0,-2827.919921875,-62.18000030517578,17.010000228881836,20581.10107421875,4601.300048828125,0.0,0.0,0.0,2005.3999328613281,255.0,255.0,,0.00958111016308639,0.29631780268743946,1.7270645932827197e-05,True,False,22,20,211.16384507507414,True,,SynixRL,b01147202bb,9,-1728.0699462890625,-377.17999267578125,17.010000228881836,8449.89990234375,20773.30078125,1.899999976158142,-0.7000000029802322,-2.0999999344348907,663.1999969482422,244.0,128.0,False,0.009568575112616797,1.2322581253613463,-7.956439461374595e-05,True,166.0,False,24,8,16,,LunaticStyles,5364590267745823719,13.0,-2594.530029296875,4180.27978515625,17.010000228881836,13741.099853515625,3147.9000854492188,2.0999999344348907,-0.7000000029802322,0.0,-25.499999523162842,255.0,128.0,0.009573827347295663,0.22138860966790125,5.9931192766229146e-05,True,255.0,False,28,False,24,,False
125,9135,253,False,False,0,4218.001308877232,-687.4000244140625,927.1599731445312,96.7300033569336,8078.3001708984375,9534.400024414062,1082.9000091552734,-1278.7999725341797,3114.8001098632812,-4966.000061035156,0.0,0.487847117040308,2.8501024615827837,-1.7478882835632437,76561198039309853,enpitsu,26.0,-820.3900146484375,698.5599975585938,17.020000457763672,8092.60009765625,10714.300537109375,2.800000011920929,2.3999999463558197,2.3000000417232513,-2020.0,255.0,128.0,False,0.01678184608214916,0.8969522050333234,-0.0003246085281969824,True,151.60765590462643,True,False,20,22,,bf81d8692db,games5425898691,18.0,-2060.919921875,413.6000061035156,17.010000228881836,17503.399658203125,14920.799560546875,-0.29999999329447746,0.09999999776482582,0.7000000029802322,41.70000076293945,255.0,128.0,,0.009574067784581876,0.7109643739462504,-4.22186263073313e-05,True,False,22,20,176.70226221443517,True,,SynixRL,b01147202bb,9,-1479.47998046875,324.94000244140625,17.010000228881836,9226.799926757812,20217.19970703125,2.0999999344348907,0.3999999910593033,1.0000000149011612,-1749.7999572753906,244.0,20.0,False,0.009569780120831097,1.0942797298660258,-0.0001651435430993657,True,166.0,False,24,8,16,,LunaticStyles,5364590267745823719,13.0,-2030.97998046875,4294.06982421875,17.010000228881836,13987.900390625,1144.1999816894531,2.3000000417232513,0.5000000074505806,0.0,-1863.3999633789062,255.0,4.0,0.009572711374217257,0.050387194741710085,-0.00018510515744000916,True,255.0,False,28,False,24,,False
126,9146,253,False,False,0,3891.871695674767,-386.8999938964844,1281.5699462890625,93.9800033569336,7605.30029296875,8816.799926757812,692.6000213623047,-2484.2999267578125,3503.0999755859375,-4189.89990234375,0.0,0.38275755930098804,1.295906482865077,-0.5721887406357785,76561198039309853,enpitsu,26.0,-330.1300048828125,1128.1099853515625,17.020000457763672,11530.10009765625,12746.99951171875,2.5999999046325684,-0.9000000357627869,-1.0999999940395355,1918.0999755859375,128.0,255.0,False,0.01677625264551986,0.8883195007033906,0.00013875871400035643,True,128.0,False,False,20,22,,bf81d8692db,games5425898691,18.0,-1303.56005859375,966.3400268554688,17.010000228881836,19185.999755859375,12587.099609375,2.0000000298023224,-0.09999999776482582,0.0,-12.699999809265137,255.0,128.0,,0.00959005539901993,0.5790106587098457,2.5207653046281813e-05,True,False,22,20,171.0,False,,SynixRL,b01147202bb,9,-907.0700073242188,1048.1600341796875,17.010000228881836,15891.99951171875,16625.0,1.8000000715255737,-0.09999999776482582,-0.3999999910593033,-23.900001049041748,244.0,128.0,False,0.00958158459472801,0.8053279528693637,4.09915929402012e-05,True,145.0,False,24,8,16,,LunaticStyles,5364590267745823719,13.0,-1416.8699951171875,4210.52978515625,17.010000228881836,16535.799560546875,-4153.0999755859375,0.0,-1.4000000059604645,0.0,-1404.1999816894531,255.0,1.0,0.009593479481878293,-0.2616813013196862,-0.0002449029617962162,True,220.4886366859559,True,28,False,24,,False
127,9155,253,False,False,1,6943.508758877559,192.32000732421875,-1767.760009765625,144.82000732421875,-7951.9000244140625,-24716.39892578125,7074.1998291015625,630.9000015258789,4926.400146484375,3366.199951171875,1.0,-0.6760957839388227,-1.76912175525663,0.05300210976078361,b01147202bb,SynixRL,9.0,329.5,-1577.8199462890625,17.010000228881836,-18002.19970703125,-14190.10009765625,1.8000000715255737,-0.0,-0.0,-103.80000114440918,245.0,128.0,,-0.009556921318019426,-0.6573613483328162,3.893548293964107e-05,True,145.0,False,8,16,24,,5364590267745823719,LunaticStyles,13.0,856.219970703125,-3925.1298828125,17.010000228881836,-16061.700439453125,11925.999755859375,-0.09999999776482582,2.199999988079071,-1.5000000596046448,-1461.0000610351562,255.0,7.0,,-0.009586436660093985,0.6666260553940546,-0.00016203244648066312,True,False,28,24,199.0,False,,enpitsu,76561198039309853,26,107.0999984741211,-1586.5999755859375,45.290000915527344,-4081.7999267578125,-16298.900146484375,3084.8001098632812,1745.8999633789062,182.80000686645508,1097.0999908447266,255.0,255.0,,-0.06874367796095322,-1.4709397971530946,-0.013594665791183005,True,109.0,False,24,False,21,,games5425898691,bf81d8692db,18.0,679.27001953125,-1374.1700439453125,17.010000228881836,-19214.200439453125,-12540.400390625,2.0000000298023224,0.09999999776482582,-0.0,0.0,255.0,,-0.009590064353607984,-0.5782451454208931,2.153696085908371e-05,True,171.0,False,22,False,20,,
