,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
125,8419,244.0,False,False,1,9879.330370196392,455.1700134277344,-4729.490234375,196.4600067138672,-21092.2998046875,7357.0001220703125,-1269.8999786376953,3085.1998901367188,-2833.2000732421875,4295.7000732421875,1.0,0.25814818552209234,-1.874729910450503,0.5313581322420885,bf81d8692db,games5425898691,20.0,617.489990234375,-4894.2998046875,179.38999938964844,-10770.6005859375,3321.0000610351562,2708.0999755859375,-1856.9000244140625,-5176.400146484375,77.60000228881836,255.0,125.0,,0.13609878687533766,0.2449970861627934,0.014618481225890392,True,116.0,False,3,4,False,,76561198039309853,enpitsu,26.0,768.72998046875,2432.489990234375,17.049999237060547,-9995.0,-9947.5,2.5,-0.19999999552965164,-0.7000000029802322,0.0,255.0,128.0,,-0.01674677966558653,-0.7830460539620911,-6.0957350886030503e-05,True,255.0,False,False,4,4,,max_stetsun,9008577481387032148,9.0,-235.1199951171875,-2309.9599609375,17.010000228881836,2379.9000549316406,-9422.7001953125,2.3999999463558197,0.09999999776482582,-0.19999999552965164,-1429.6000671386719,111.0,12.0,,-0.009932050158559573,-1.8145528025117603,-0.00019777694669888566,True,152.0,False,4,False,4,,chickenlegpeice_,764997303082394243,11.0,718.0700073242188,-4592.2001953125,326.8999938964844,-14022.900390625,-17182.5,2123.3999633789062,-910.1999664306641,-2574.89990234375,1799.7000122070312,220.0,128.0,0.2145435074104349,0.4854201643718496,0.8858990276495519,True,99.0,False,6,4,False,,
126,8556,249.0,False,False,1,9237.440227591822,-3958.0400390625,-2719.300048828125,157.8699951171875,10578.299560546875,18439.100341796875,-2491.999969482422,-538.4000015258789,-1165.999984741211,-5344.89990234375,1.0,0.32354218754389924,-0.23227857066860202,-0.5871664738661249,bf81d8692db,games5425898691,20.0,-4040.47998046875,-2926.570068359375,130.02000427246094,1637.4000549316406,16021.400146484375,-2593.800048828125,-1592.2000122070312,-1493.8999938964844,-953.8999938964844,255.0,0.0,,-0.1979186603057382,1.698125693397599,1.0107345013807538,True,208.00837005338363,True,4,4,False,,76561198039309853,enpitsu,26.0,-1004.2000122070312,-4892.75,17.049999237060547,-7464.4000244140625,3574.2001342773438,3.400000035762787,0.19999999552965164,-0.09999999776482582,-2520.2999877929688,255.0,0.0,False,-0.016665661606257664,0.47857485761625634,4.9053969919740856e-05,True,181.0,False,False,4,4,,max_stetsun,9008577481387032148,9.0,-3161.2900390625,-2801.52001953125,21.969999313354492,15.800000429153442,9293.400268554688,3000.5999755859375,0.29999999329447746,1.0999999940395355,-1276.2000274658203,247.0,83.0,,-0.009513288097402348,1.580136825264298,-0.0001512438518589093,True,0.0,False,7,False,6,,chickenlegpeice_,764997303082394243,15.0,-3595.969970703125,-64.77999877929688,17.010000228881836,-3635.2999877929688,19056.400146484375,2.199999988079071,-0.5000000074505806,3.0000001192092896,-1626.7999267578125,255.0,95.0,-0.009586199871851366,1.452265472153515,-3.498826142860927e-05,True,255.0,False,8,6,False,,
127,8590,251.0,False,False,1,6907.311652648976,-2799.8798828125,-695.3599853515625,107.0999984741211,13959.000244140625,13030.30029296875,1393.0000305175781,-2547.5,1030.199966430664,-5333.699951171875,1.0,0.4622769167494647,0.8530883235498872,-0.3901838359693619,bf81d8692db,games5425898691,20.0,-2931.93994140625,-656.8099975585938,16.84000015258789,13282.099609375,18561.099853515625,-185.59999465942383,94.60000038146973,-517.0999908447266,-2010.0999450683594,255.0,0.0,,-0.006279454340407901,2.260355594367629,-0.0030333307625802163,True,101.50222812929462,True,4,4,False,,76561198039309853,enpitsu,26.0,-1103.1800537109375,-3588.6201171875,17.049999237060547,4292.099914550781,13909.69970703125,-1.1999999731779099,0.09999999776482582,2.800000011920929,-1988.699951171875,255.0,128.0,False,-0.016764196224668036,1.9111388405343825,-0.000155650110795381,True,149.66262375667526,True,False,4,4,,max_stetsun,9008577481387032148,9.0,-2913.760009765625,-1110.6300048828125,17.780000686645508,3106.099853515625,13439.000244140625,-1199.4000244140625,-703.6000061035156,3050.7000732421875,193.1999969482422,207.0,121.0,,-0.01878121740120022,1.742593272730259,-0.06856836359831212,True,0.0,False,8,False,8,,chickenlegpeice_,764997303082394243,15.0,-3290.97998046875,2242.0,17.010000228881836,12926.700439453125,7390.5999755859375,2.5,-3.0000001192092896,-1.0000000149011612,-1769.9000549316406,134.0,26.0,-0.009603808079734547,2.83311610939049,6.81710586843589e-05,True,244.0,False,8,6,False,,False
128,8642,253.0,False,False,0,5973.692431396709,9.989999771118164,-764.5900268554688,130.02999877929688,-2315.399932861328,22454.89990234375,13410.400390625,5901.7999267578125,148.69999885559082,-1070.199966430664,0.0,-0.18344583101601103,0.2184749089232779,-1.7547739775139972,764997303082394243,chickenlegpeice_,12.0,53.38999938964844,-983.9400024414062,69.73999786376953,-11105.400390625,20001.800537109375,2365.800018310547,-4226.700134277344,861.8000030517578,-2992.9000854492188,228.0,69.0,,0.08760008397246326,1.951697512988488,0.026721105881302363,True,167.89783220906412,True,7,10,False,14.0,9008577481387032148,max_stetsun,9.0,1983.199951171875,-2071.070068359375,17.010000228881836,-4797.099914550781,-17779.000244140625,2.0999999344348907,0.09999999776482582,0.5000000074505806,0.5000000074505806,213.0,,,0.009595263809486637,-1.834269301924113,4.462519411939057e-05,True,,False,False,10,10,,enpitsu,76561198039309853,26.0,-173.02999877929688,193.6699981689453,19.520000457763672,-45.0,-20528.30078125,2958.9999389648438,0.3999999910593033,-0.19999999552965164,4.300000071525574,255.0,0.0,,0.016846007849851838,-1.5724947367980209,-2.1936412884867e-05,True,95.0,False,6,False,4,,games5425898691,bf81d8692db,21.0,-115.87999725341797,-570.0499877929688,17.010000228881836,-479.90001678466797,-19404.69970703125,2.199999988079071,0.0,0.0,1899.4000244140625,128.0,248.0,0.009631620828449653,-1.5201693027391785,-7.989308630744553e-06,True,31.0,False,4,4,False,,
129,8752,257.0,False,True,0,1650.0987041480446,-813.4000244140625,3491.969970703125,153.5,-658.7000274658203,17883.800048828125,-11795.10009765625,-5077.39990234375,518.8999938964844,3154.4000244140625,0.0,0.5704010874043758,0.2185733802394895,2.6016340916455727,764997303082394243,chickenlegpeice_,13.0,-822.9299926757812,3307.659912109375,188.82000732421875,8748.699951171875,11082.60009765625,2293.5000610351562,72.30000019073486,5429.4000244140625,874.8000335693359,255.0,38.0,,-0.05638023337331955,1.34327404680831,0.6675522573228974,True,143.46966001808,True,9,12,False,,9008577481387032148,max_stetsun,9.0,-2695.5,-2149.93994140625,16.989999771118164,10284.3994140625,14923.900146484375,4.399999976158142,0.0,-0.3999999910593033,0.0,161.0,128.0,False,0.009625115712461075,0.9673992541799554,4.10029531098118e-05,True,198.0,False,False,12,12,,enpitsu,76561198039309853,26.0,-3779.52001953125,1459.780029296875,17.030000686645508,-264.50000762939453,22973.798828125,5.099999904632568,0.0,-0.5000000074505806,-22.5,255.0,128.0,,0.016777259091839258,1.579937386002581,4.610487935674163e-05,True,225.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,-942.9099731445312,3215.679931640625,89.4000015258789,-3492.3001098632812,19061.800537109375,-1688.800048828125,-2525.399932861328,-567.9999923706055,90.79999923706055,255.0,128.0,-0.4319123904288217,1.7475877498918153,0.05087830018889235,True,0.0,False,8,8,False,,
130,8821,259.0,True,True,0,1289.8590389859505,385.0299987792969,4989.33984375,113.1500015258789,5843.4002685546875,9885.800170898438,3479.8001098632812,2231.0000610351562,5564.0997314453125,251.49999618530273,0.0,1.3112411523774483,2.8111240620075635,2.864435311757242,764997303082394243,chickenlegpeice_,13.0,365.0400085449219,4841.1298828125,100.76000213623047,1400.8999633789062,5979.69970703125,2704.4000244140625,-463.8999938964844,4974.4000244140625,-2299.7999572753906,0.0,201.0,,0.018139773646066847,-1.2881817035847787,-0.6564049392620621,True,165.0,False,11,14,False,,9008577481387032148,max_stetsun,9.0,-324.9700012207031,1501.4300537109375,16.989999771118164,8165.0,11352.7001953125,4.600000083446503,-0.5000000074505806,0.0,0.0,128.0,128.0,False,0.009609553741750461,0.9472932045023025,4.542165760695163e-05,True,228.0,False,False,12,12,,enpitsu,76561198039309853,26.0,-735.5599975585938,4952.18994140625,80.02999877929688,22609.7998046875,1515.0,3936.7001342773438,0.0,0.19999999552965164,-88.59999656677246,128.0,128.0,,0.016815697549419636,0.0432351287025537,0.00018550345344964462,True,169.57774627080528,True,10,False,8,,games5425898691,bf81d8692db,21.0,-163.55999755859375,5875.47021484375,185.3000030517578,4853.500061035156,-635.6999969482422,-2511.1000061035156,1911.6000366210938,725.8999633789062,-2771.400146484375,255.0,18.0,-0.5865963242717129,0.7797299388033796,0.3276958986208977,True,0.0,False,10,10,False,,
131,9090,259.0,False,False,1,5144.895057571542,98.81999969482422,57.2400016784668,103.16000366210938,9137.2998046875,5931.199951171875,169.69999313354492,2938.2998657226562,-1474.1000366210938,-1389.1000366210938,1.0,-0.08346946642459407,-0.025239473393953125,-0.43661367114342947,bf81d8692db,games5425898691,20.0,68.06999969482422,-88.51000213623047,103.58000183105469,5912.60009765625,1835.5999755859375,835.1000213623047,-5191.9000244140625,-153.100004196167,-1808.3000183105469,128.0,128.0,,-1.3046182627348841,-1.4589698108509646,3.0308312866026332,True,31.0,False,3,4,False,,76561198039309853,enpitsu,26.0,-0.0,-2441.590087890625,17.049999237060547,-0.0,13076.700439453125,2.7000001072883606,-0.7999999821186066,-0.0,0.0,255.0,0.0,,-0.016655160615188423,1.5707740956181881,1.8463962586854095e-07,True,116.0,False,False,2,2,,max_stetsun,9008577481387032148,9.0,-0.0,4176.0498046875,17.010000228881836,-0.0,-5408.2000732421875,2.0999999344348907,-0.09999999776482582,-0.0,0.0,231.0,,,-0.009521520296360534,-1.5707884791262157,7.591773697999232e-06,True,116.0,False,False,False,False,,chickenlegpeice_,764997303082394243,11.0,20.190000534057617,196.07000732421875,75.08999633789062,7318.2000732421875,3345.10009765625,1223.3999633789062,-3352.39990234375,3972.3001098632812,-1797.5999450683594,255.0,229.0,0.5196997252490225,-1.9615258546992498,-0.4645487018716159,True,0.0,False,4,3,False,,
132,9102,260.0,False,False,1,4979.609612994354,471.0,178.55999755859375,93.47000122070312,8684.000244140625,2828.3999633789062,191.5999984741211,2534.4000244140625,4182.300109863281,-315.49999237060547,1.0,0.7505830254038007,-0.45117500649728004,-2.020223031917253,bf81d8692db,games5425898691,20.0,322.4200134277344,-29.280000686645508,107.55999755859375,6272.60009765625,1352.5,-383.69998931884766,-4754.599914550781,1078.7999725341797,-248.60000610351562,255.0,0.0,,1.5020991271732158,-0.5105111697357548,-2.237993704549766,True,31.0,False,4,4,False,,76561198039309853,enpitsu,26.0,106.75,-1917.0899658203125,17.049999237060547,7105.7000732421875,11255.999755859375,3.1999999284744263,0.09999999776482582,0.29999999329447746,-2264.199981689453,255.0,128.0,,-0.016742630034035824,2.195379270243136,-4.184767573814482e-05,True,100.3151399525263,True,False,2,2,,max_stetsun,9008577481387032148,9.0,29.850000381469727,3903.06005859375,17.010000228881836,3187.2000122070312,-8656.599731445312,0.09999999776482582,-0.19999999552965164,1.4000000059604645,2391.4999389648438,255.0,254.0,,-0.009531101342237613,-1.9469899585760406,0.00011337420826744074,True,100.3151399525263,True,False,False,False,,chickenlegpeice_,764997303082394243,11.0,347.45001220703125,353.989990234375,79.20999908447266,7797.39990234375,3644.5001220703125,-146.899995803833,-2392.2000122070312,4050.7000732421875,-2849.2999267578125,255.0,241.0,0.5107145415575964,-2.081956618182097,2.629503762316184,True,0.0,False,4,3,False,,
133,9124,261.0,False,False,1,4789.082680391169,1121.93994140625,356.25,93.1500015258789,7173.0999755859375,1561.6999816894531,0.0,-718.0999755859375,5952.2998046875,-231.5999984741211,1.0,-0.3448059989538341,-1.2158239907698398,-0.8333517806717204,bf81d8692db,games5425898691,20.0,978.1300048828125,112.55000305175781,17.010000228881836,11449.7998046875,1663.5000610351562,2.8999999165534973,10.700000524520874,3.400000035762787,1352.7999877929688,255.0,239.0,,-0.009451476300814655,3.003239645209439,-0.000215784440466118,True,31.0,False,4,4,False,17.0,76561198039309853,enpitsu,26.0,1082.8199462890625,-973.9199829101562,17.049999237060547,12968.00048828125,16070.50048828125,-1.5000000596046448,-0.5000000074505806,-0.7000000029802322,1539.1000366210938,255.0,128.0,,-0.01677179364206971,2.222387121573632,0.00030134414679735345,True,31.413815167642408,True,False,2,2,,max_stetsun,9008577481387032148,9.0,1013.6400146484375,3414.679931640625,17.010000228881836,16018.399658203125,-392.79998779296875,0.0,2.800000011920929,-0.0,1265.199966430664,255.0,195.0,,-0.009586814025361315,-3.137681883519027,0.00010533590674578294,False,80.68132491521939,True,False,False,False,,chickenlegpeice_,764997303082394243,11.0,903.719970703125,524.010009765625,19.139999389648438,6863.599853515625,-862.6999664306641,3023.800048828125,-22.100000381469727,-30.999999046325684,269.50000762939453,201.0,128.0,-0.011262539984013331,-3.0382323529845627,0.0006112882901671029,True,0.0,False,5,4,False,,
134,9129,261.0,False,False,1,4769.982383890683,1249.43994140625,383.1300048828125,93.1500015258789,6750.3997802734375,1388.0999755859375,0.0,-1005.4000091552734,5912.0001220703125,-192.09999084472656,1.0,0.2773206696942345,-1.1311236255794366,-1.7664284000692052,bf81d8692db,games5425898691,20.0,1188.5899658203125,166.07000732421875,48.540000915527344,11475.30029296875,3623.699951171875,3172.5,-151.09999656677246,379.3000030517578,1834.4000244140625,255.0,214.0,,-0.019691297467393065,2.7046422443644382,0.00044269291589573426,True,31.0,False,4,6,False,,76561198039309853,enpitsu,26.0,1311.68994140625,-630.3699951171875,17.049999237060547,11382.19970703125,19323.800048828125,-2.0999999344348907,1.0000000149011612,1.5000000596046448,145.10000228881836,255.0,128.0,,-0.01679243788583447,2.08900676886571,-0.00013356153923710392,True,26.0,False,False,2,2,,max_stetsun,9008577481387032148,9.0,1319.8599853515625,3445.919921875,17.010000228881836,17126.8994140625,3888.800048828125,-0.19999999552965164,-4.699999988079071,-1.0999999940395355,1143.1999969482422,255.0,128.0,,-0.00959169350238246,2.8586107007155217,-4.5094313740921276e-05,False,65.02573779834216,True,False,False,False,,chickenlegpeice_,764997303082394243,11.0,1048.780029296875,507.9700012207031,81.88999938964844,12201.300048828125,-1198.1999969482422,2946.400146484375,405.0,5123.699951171875,98.00000190734863,255.0,128.0,-0.17991154241547655,-3.0639673423906992,-0.0016874711310392156,True,0.0,False,6,5,False,,
135,9130,261.0,False,False,0,5523.121344514154,-1288.1800537109375,-369.17999267578125,94.37000274658203,-12305.10009765625,4972.200012207031,435.99998474121094,4244.599914550781,-3963.2998657226562,-1508.3000183105469,0.0,-0.4683522247547071,1.1020049730457946,-1.8290778737294286,764997303082394243,chickenlegpeice_,11.0,-1048.780029296875,-507.9700012207031,81.88999938964844,-12201.300048828125,1198.1999969482422,2946.400146484375,-405.0,-5123.699951171875,98.00000190734863,255.0,128.0,,0.17991154241547655,3.0639673423906992,-0.0016874711310392156,True,0.0,False,5,6,False,,9008577481387032148,max_stetsun,9.0,-1319.8599853515625,-3445.919921875,17.010000228881836,-17126.8994140625,-3888.800048828125,-0.19999999552965164,4.699999988079071,1.0999999940395355,1143.1999969482422,255.0,128.0,,0.00959169350238246,-2.8586107007155217,-4.5094313740921276e-05,False,61.90486904113526,True,False,False,False,,enpitsu,76561198039309853,26.0,-1311.68994140625,630.3699951171875,17.049999237060547,-11382.19970703125,-19323.800048828125,-2.0999999344348907,-1.0000000149011612,-1.5000000596046448,145.10000228881836,255.0,128.0,,0.01679243788583447,-2.08900676886571,-0.00013356153923710392,True,26.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-1227.9200439453125,-183.08999633789062,58.65999984741211,-12736.99951171875,-9544.299926757812,2955.10009765625,2141.699981689453,-1222.300033569336,2049.7000122070312,255.0,214.0,0.051414183778604586,-2.6400472851582255,-0.009483410801814071,True,31.0,False,6,5,False,,
136,9131,261.0,False,False,1,4776.02361498389,1334.6199951171875,384.1600036621094,96.61000061035156,15687.39990234375,15609.599609375,1327.5,-2546.7999267578125,3662.39990234375,-1903.8999938964844,1.0,0.6274123605692468,-1.0833345365997804,-1.9009526486423283,bf81d8692db,games5425898691,20.0,1227.9200439453125,183.08999633789062,58.65999984741211,12736.99951171875,9544.299926757812,2955.10009765625,-2141.699981689453,1222.300033569336,2049.7000122070312,255.0,214.0,,-0.051414183778604586,2.6400472851582255,-0.009483410801814071,True,31.0,False,5,6,False,,76561198039309853,enpitsu,26.0,1386.9000244140625,-498.3800048828125,17.049999237060547,11050.6005859375,20171.300048828125,-1.899999976158142,3.4999999403953552,6.3999998569488525,886.9000244140625,255.0,255.0,,-0.016781853899924083,2.064370269729346,0.00015474275630380206,True,26.0,False,False,2,2,,max_stetsun,9008577481387032148,9.0,1435.050048828125,3476.969970703125,17.010000228881836,17410.699462890625,5191.5997314453125,-0.29999999329447746,-0.09999999776482582,-0.0,375.0,255.0,128.0,,-0.009596686433697797,2.816137324387538,-0.00021214609520068124,False,58.73490752712375,True,False,False,False,,chickenlegpeice_,764997303082394243,11.0,1168.3499755859375,498.489990234375,108.95999908447266,11703.599853515625,-696.9000244140625,2515.5999755859375,6.499999761581421,5498.599853515625,121.5999984741211,255.0,128.0,-0.8843746397015503,-3.064483983738137,-0.05966498921336147,True,0.0,False,6,5,False,,
137,9247,265.0,False,False,0,9905.270591002654,-3476.10009765625,-4423.33984375,348.7099914550781,2114.7999572753906,6426.7999267578125,-4799.89990234375,3010.2999877929688,-54.000000953674316,-5189.7998046875,0.0,-0.2551998996040172,0.3939841850101903,-1.0762241599480242,9008577481387032148,max_stetsun,9.0,-3455.669921875,-4584.22998046875,339.6700134277344,-1625.7000732421875,1626.0000610351562,-7521.6998291015625,-233.29999923706055,-233.29999923706055,0.29999999329447746,255.0,128.0,False,1.2867194853935422,2.3901515391572934,1.603664982674198,True,184.83925156952233,True,False,False,False,,764997303082394243,chickenlegpeice_,13.0,-4078.97998046875,-361.4700012207031,305.2200012207031,2.0000000298023224,-8801.900024414062,-7538.499755859375,4.000000059604645,-0.19999999552965164,0.0,128.0,128.0,False,0.601168514559862,-1.582460784585375,-1.5774076543984226,True,,False,False,8,8,,enpitsu,76561198039309853,26.0,-3130.85009765625,-1663.1300048828125,17.049999237060547,-5503.3001708984375,-11908.699951171875,0.7999999821186066,0.7999999821186066,2.5,-1427.2000122070312,255.0,128.0,False,0.01674299539033688,-2.0003495015846333,-0.00024760076355293155,True,41.327819398654405,True,2,False,2,,games5425898691,bf81d8692db,21.0,-3808.590087890625,1581.27001953125,17.280000686645508,-8424.000244140625,-7622.80029296875,160.79999923706055,1.7000000178813934,813.0000305175781,2407.5,255.0,255.0,-5.4084522634764336e-05,-2.348516787570738,-0.009187478928004733,True,255.0,False,6,6,False,,
138,9258,265.0,False,False,0,9629.89433034576,-3392.179931640625,-4160.75,126.3499984741211,2630.4998779296875,15043.00048828125,1169.7000122070312,1031.3999938964844,-1067.300033569336,-4239.4000244140625,0.0,0.3524399617541088,-1.7719640078537169,-0.3157932260384192,9008577481387032148,max_stetsun,9.0,-3396.179931640625,-4302.009765625,15.930000305175781,5510.9002685546875,11185.400390625,516.3999938964844,-1520.5999755859375,-3788.599853515625,1219.4999694824219,255.0,254.0,False,0.05614130681689287,1.093849120610669,-0.01521434608277476,True,164.7412129935398,True,False,3,False,,764997303082394243,chickenlegpeice_,13.0,-3931.06005859375,-769.8200073242188,35.83000183105469,6597.2998046875,-10908.699951171875,-3021.400146484375,-477.5,-2241.4999389648438,-1323.699951171875,233.0,105.0,False,0.20109797391412723,-1.0244464125745698,-0.3541978392507176,True,,False,False,8,8,,enpitsu,76561198039309853,26.0,-3382.8701171875,-2097.590087890625,17.049999237060547,-6518.900146484375,-13893.199462890625,3.0000001192092896,0.9000000357627869,1.8000000715255737,1856.6000366210938,255.0,255.0,False,0.016781282701901396,-1.9705848680800375,0.0002199676612603028,True,36.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-3943.330078125,1128.4599609375,42.90999984741211,934.4000244140625,-12025.699462890625,-373.8999938964844,198.89999389648438,-448.8999938964844,345.99998474121094,255.0,128.0,0.05445720742042607,-1.4671733611414297,-0.457273823587968,True,255.0,False,6,6,False,,
139,9274,266.0,False,False,0,8733.841306171098,-3237.56005859375,-3274.10009765625,100.08000183105469,2287.4000549316406,13473.499755859375,1077.0999908447266,-2521.4999389648438,-263.700008392334,-4239.4000244140625,0.0,0.9755845905021331,1.5761450362450695,-0.821473561597359,9008577481387032148,max_stetsun,9.0,-3353.1298828125,-3535.199951171875,21.959999084472656,-2492.7000427246094,15550.10009765625,3007.5,1.0999999940395355,-16.59999966621399,-1618.0999755859375,242.0,25.0,False,0.009526318966659876,1.7120424557715088,0.00026853068800440584,True,129.90147112774594,True,False,5,False,,764997303082394243,chickenlegpeice_,13.0,-3513.340087890625,-1538.8800048828125,114.94000244140625,8845.800170898438,-16543.599853515625,-92.29999542236328,4826.400146484375,2590.4998779296875,494.90001678466797,255.0,128.0,False,1.4691838071301955,0.011928803245574498,1.0922294498824234,True,,False,False,9,10,,enpitsu,76561198039309853,26.0,-3352.530029296875,-3092.169921875,152.88999938964844,3038.2998657226562,-16584.000244140625,3339.5999145507812,-280.6999969482422,21.80000066757202,507.79998779296875,255.0,255.0,False,-0.263371640615483,-1.1053403953207301,-0.030164543802457634,True,38.0,False,4,False,3,,games5425898691,bf81d8692db,21.0,-3767.239990234375,314.9599914550781,16.81999969482422,4630.899963378906,-15980.899658203125,32.00000047683716,-11.90000057220459,79.49999809265137,2.199999988079071,255.0,128.0,0.00877817033821552,-1.2880861969275192,0.0054105988544545765,True,223.73563880561503,True,6,6,False,,
140,9276,266.0,False,False,1,3001.5238426276933,3211.360107421875,3229.9599609375,95.48999786376953,-17283.800048828125,3130.2999877929688,-6177.9998779296875,-5670.9002685546875,-389.39998626708984,1920.3999328613281,1.0,-0.8510582226036818,-1.531471824555783,-0.7895000197730047,76561198039309853,enpitsu,26.0,3338.580078125,3154.89990234375,163.58999633789062,-5330.2001953125,21051.69921875,3128.3999633789062,-3201.7001342773438,-1767.8999328613281,352.2999954223633,255.0,255.0,False,0.219031600534134,1.0896413075607243,-0.03440016363943061,True,38.0,False,3,4,False,,bf81d8692db,games5425898691,20.0,3735.6201171875,-206.05999755859375,16.950000762939453,-4829.4000244140625,16611.199951171875,12.200000286102295,4.799999892711639,-34.20000076293945,0.9000000357627869,255.0,128.0,,-0.009309130505799224,1.2879903834137747,0.0018415202571868364,True,217.4246624849176,True,False,6,6,,max_stetsun,9008577481387032148,9.0,3373.06005859375,3323.219970703125,64.41000366210938,-6171.9000244140625,-15624.300537109375,2968.3999633789062,-252.09999084472656,-2126.4999389648438,-2647.60009765625,225.0,5.0,False,-0.009522938733416945,-1.4333101414172267,0.015572589698497777,True,123.59049480704853,True,6,False,3,,chickenlegpeice_,764997303082394243,13.0,3439.639892578125,1676.7099609375,113.6500015258789,-8843.900146484375,16530.30029296875,-168.09999465942383,-4861.700134277344,-2529.7999572753906,461.5999984741211,255.0,189.0,-1.0080320628394335,-1.9166283027510986,2.9694445121652113,True,,False,10,9,False,,False
141,9342,269.0,True,True,1,1264.8457447897733,338.9200134277344,4004.43994140625,93.29000091552734,-16569.200439453125,21989.09912109375,-4550.299987792969,-2471.4999389648438,-5461.199951171875,-256.00000381469727,1.0,0.5116910992772888,-2.0757030858510044,0.7596886513374785,bf81d8692db,games5425898691,20.0,412.2300109863281,3847.449951171875,153.25,-15342.5,14700.799560546875,320.29998779296875,-335.09998321533203,-4708.299865722656,1749.1000366210938,255.0,179.0,,-0.7089374327986059,0.6261772412662753,-0.05507757162488585,True,92.54055072927987,True,7,8,False,,76561198039309853,enpitsu,26.0,1686.260009765625,4566.43017578125,17.049999237060547,-5878.800048828125,-9868.300170898438,2.5,3.1999999284744263,0.9000000357627869,4.099999964237213,128.0,128.0,False,-0.016767237723483982,-1.0340319174998918,0.00014428790110176837,True,24.0,False,False,4,4,,max_stetsun,9008577481387032148,9.0,1990.9100341796875,3115.81005859375,16.979999542236328,-6568.699951171875,12464.3994140625,5.699999928474426,0.09999999776482582,-0.7000000029802322,0.0,204.0,128.0,False,-0.009577920331576955,1.0857882842155862,7.437064828695063e-05,True,51.0,False,6,False,4,,chickenlegpeice_,764997303082394243,12.0,1073.6500244140625,4138.27001953125,81.70999908447266,-14800.0,7759.69970703125,-139.0999984741211,-2514.499969482422,-4891.499938964844,1.899999976158142,255.0,128.0,1.5583534866401358,0.5036105826015498,0.028768759483803422,True,,False,12,12,False,,False
