,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
44,2838,87,False,False,1,9514.413397432636,736.1099853515625,-4373.06982421875,109.62000274658203,1238.3000183105469,3412.5,8254.199829101562,4601.300048828125,2571.7999267578125,-2865.7998657226562,1.0,0.19337403871027592,2.851342867808148,2.7032667532900128,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,747.3300170898438,-4505.8701171875,16.059999465942383,-8726.300048828125,2159.1000366210938,-927.5,3018.9999389648438,-2687.5,3729.89990234375,255.0,128.0,False,-0.0245328544388417,0.45643148457684385,-0.05684373938521748,True,193.0,False,10,8,False,,103c82311657444795b58cd981691cd2,eriksa,5.0,-374.44000244140625,-185.7899932861328,17.0,-476.19998931884766,-21582.39990234375,3.3000001311302185,0.5000000074505806,0.29999999329447746,-1.7000000178813934,128.0,128.0,False,-0.009606378634228557,-1.5484823664663752,3.0155935581788388e-05,True,182.0,False,8,8,False,,enpitsu,76561198039309853,26,770.22998046875,-3695.0,81.86000061035156,-485.99998474121094,-21544.7998046875,-1398.0000305175781,2240.399932861328,718.3999633789062,1018.0999755859375,255.0,128.0,False,0.21974883538787504,-1.0074576774410076,0.742997522550598,True,38.0,False,4,False,4,,games5425898691,bf81d8692db,18.0,482.7900085449219,1410.8800048828125,76.16999816894531,-4119.800109863281,-18343.299560546875,-1794.4999694824219,1884.4000244140625,-1346.9999694824219,-648.0000305175781,255.0,128.0,,0.47348730189322735,-1.291278909454374,-0.4030661041229113,True,6,255.0,False,6,False,
45,2903,90,True,True,0,1457.885583534639,-985.27001953125,3684.85009765625,208.4600067138672,10379.3994140625,26315.400390625,-7381.400146484375,-3808.599853515625,-872.9000091552734,-4553.2000732421875,0.0,0.5832595023052798,2.7103203710985633,-2.3580239834726897,bf81d8692db,games5425898691,18.0,-1077.8699951171875,3457.1298828125,244.11000061035156,-6253.0999755859375,19406.700439453125,-1246.2999725341797,191.00000381469727,-523.1000137329102,-1716.300048828125,255.0,0.0,,0.18711647037942955,1.7818852805277479,-0.06982585014457715,True,135.9454878812195,True,8,6,False,,76561198039309853,enpitsu,27.0,370.510009765625,3656.409912109375,17.049999237060547,1474.1000366210938,-13606.300048828125,2.5999999046325684,0.0,-0.7999999821186066,18.300000429153442,255.0,128.0,,0.016738257459836602,-1.4605046236717893,-7.70037372824413e-05,True,38.0,False,4,4,False,,eriksa,103c82311657444795b58cd981691cd2,5,-665.780029296875,3091.139892578125,17.0,-5333.900146484375,7668.800048828125,3.4999999403953552,2.199999988079071,-2.0999999344348907,-636.1999893188477,248.0,33.0,,0.009584876781355724,2.192868213417196,-0.00010028992548672326,True,182.0,False,8,False,8,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,-794.3800048828125,3756.330078125,19.459999084472656,-10149.099731445312,-4410.4998779296875,2957.0001220703125,-0.5000000074505806,-0.29999999329447746,4.000000059604645,255.0,128.0,,0.00950809117814978,-2.730974887930589,-6.442000764503625e-05,True,11,207.2107956127454,True,8,False,
46,3174,90,False,False,0,5231.378629583817,-52.02000045776367,-22.850000381469727,152.55999755859375,-13354.3994140625,16212.80029296875,7927.39990234375,4494.89990234375,2628.2998657226562,2981.099853515625,0.0,-0.25655345990741907,0.13002814832294482,0.7715314756469356,76561198039309853,enpitsu,26.0,-71.80000305175781,-140.14999389648438,89.52999877929688,1480.2999877929688,6162.39990234375,-246.8000030517578,-2918.0999755859375,-710.4000091552734,3738.0999755859375,255.0,255.0,,1.4060165395976747,0.9606131205124847,-0.34909596128139425,True,0.0,False,2,1,False,,bf81d8692db,games5425898691,18.0,24.6299991607666,-117.66000366210938,90.37999725341797,-2358.5000610351562,13254.100341796875,501.50001525878906,-2505.399932861328,1552.4000549316406,-1329.6000671386719,255.0,121.0,,1.2553740562096314,1.4569691952932122,-0.5620114987762562,True,0.0,False,4,3,False,,eriksa,103c82311657444795b58cd981691cd2,6,-20.049999237060547,25.84000015258789,98.66999816894531,-8977.899780273438,-7726.500244140625,1272.300033569336,-1184.5999908447266,883.6000061035156,3621.7999267578125,128.0,95.0,False,-1.4040167039086198,3.093596237428961,1.2167916032949715,True,4.0,False,4,False,4,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,-3040.070068359375,4072.409912109375,16.920000076293945,-3612.2000122070312,5519.4000244140625,24.100000858306885,1.8000000715255737,2.0000000298023224,-0.09999999776482582,255.0,128.0,,0.009094468771734917,-0.9911779370025071,4.493905845404344e-05,True,4,255.0,False,4,False,
47,3175,90,False,False,1,5211.890846369101,90.12000274658203,-9.210000038146973,177.25999450683594,11166.8994140625,-5737.60009765625,7508.2000732421875,3085.7000732421875,390.60001373291016,-4707.9998779296875,1.0,0.2423708951334708,-0.04606724206219678,0.7329118327591148,103c82311657444795b58cd981691cd2,eriksa,6.0,65.30000305175781,-98.69999694824219,125.94999694824219,5771.400146484375,-11139.69970703125,3718.2000732421875,5271.9000244140625,206.29999160766602,1553.5000610351562,128.0,101.0,False,1.1045495993079526,-2.002184675207258,2.8528740720449153,True,4.0,False,4,4,False,,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,3062.85009765625,-4107.22998046875,17.010000228881836,2014.9000549316406,-3078.3999633789062,3.8999998569488525,-0.7000000029802322,-0.3999999910593033,0.0,255.0,128.0,,-0.009208367870761826,0.9911784983863917,-1.663612014859015e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,26,71.80000305175781,140.14999389648438,89.52999877929688,-1480.2999877929688,-6162.39990234375,-246.8000030517578,2918.0999755859375,710.4000091552734,3738.0999755859375,255.0,255.0,,-1.4060165395976747,-0.9606131205124847,-0.34909596128139425,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,18.0,-24.6299991607666,117.66000366210938,90.37999725341797,2358.5000610351562,-13254.100341796875,501.50001525878906,2505.399932861328,-1552.4000549316406,-1329.6000671386719,255.0,121.0,,-1.2553740562096314,-1.4569691952932122,-0.5620114987762562,True,4,0.0,False,3,False,
48,3236,93,False,False,1,6518.548686274414,2470.330078125,-1185.5799560546875,233.8699951171875,-6020.3997802734375,26763.60107421875,2078.2000732421875,5148.699951171875,54.099998474121094,3080.10009765625,1.0,0.2210446963497275,-0.2186564613891467,0.6721780229433042,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,2538.429931640625,-1382.1500244140625,189.6300048828125,-1022.9000091552734,22028.30078125,2415.8999633789062,-5250.10009765625,1626.4999389648438,200.30000686645508,255.0,128.0,,-0.37880284770530864,1.856733563761316,0.06941888068043846,True,165.0,False,6,5,False,,103c82311657444795b58cd981691cd2,eriksa,6.0,1674.3299560546875,-2169.06005859375,17.010000228881836,11485.899658203125,-5817.2998046875,2.3000000417232513,2.5999999046325684,-1.2999999523162842,1545.2999877929688,255.0,255.0,False,-0.009572522383045982,-2.6817112680954365,0.00015835800919051143,True,31.0,False,4,4,False,,enpitsu,76561198039309853,26,908.760009765625,-65.62000274658203,17.059999465942383,4108.999938964844,10826.300048828125,2.0000000298023224,-0.0,-0.29999999329447746,2326.4999389648438,255.0,128.0,,-0.016714780322099478,1.883706386023788,5.129140916534506e-05,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,18.0,1770.47998046875,-1038.3699951171875,17.010000228881836,14306.800537109375,6887.19970703125,1.899999976158142,0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,,-0.009577557731448794,2.6929288625877192,-4.465448098793647e-05,True,4,0.0,False,4,False,
49,3309,95,False,False,0,10167.09193523497,-1064.219970703125,-5025.7001953125,140.60000610351562,-6288.2000732421875,5175.7000732421875,16956.500244140625,4024.1000366210938,-3243.5000610351562,-3047.2000122070312,0.0,0.2450264335433196,1.087006691636101,2.2391634871028407,76561198039309853,enpitsu,27.0,-955.6900024414062,-4914.5,56.52000045776367,2040.8999633789062,-14212.60009765625,1438.0999755859375,-3005.1998901367188,-1183.7999725341797,-4451.600036621094,128.0,128.0,,-0.11884795446500117,-1.9729060455602,0.05044862030028543,True,0.0,False,6,5,False,,bf81d8692db,games5425898691,18.0,-3576.97998046875,-2760.5400390625,16.90999984741211,5956.500244140625,-9304.500122070312,-0.19999999552965164,1.5999999642372131,12.000000476837158,138.90000343322754,255.0,128.0,,0.011135922601813023,-0.9802941297719354,0.0002768338782198473,True,217.0,False,4,4,False,,eriksa,103c82311657444795b58cd981691cd2,5,-2093.0,-684.1099853515625,17.010000228881836,1247.699966430664,-12735.899658203125,2.0999999344348907,0.0,0.0,18.799999952316284,128.0,128.0,,0.009641854580927494,-1.4703177177633224,-2.7009295479776767e-05,True,31.0,False,4,False,4,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,,,,,,,,,,,,,,,,True,,,,,,
50,3394,98,False,False,1,3660.4068546606254,3735.18994140625,2829.679931640625,106.88999938964844,-2885.10009765625,20199.49951171875,10938.399658203125,-3829.5001220703125,-3070.7998657226562,3450.2999877929688,1.0,0.44595706485658854,-0.7844746019594114,1.2061233306412666,103c82311657444795b58cd981691cd2,eriksa,6.0,3788.22998046875,2667.4599609375,49.16999816894531,1321.4999389648438,13268.299560546875,2682.9000854492188,3807.6998901367188,13.799999952316284,3814.2999267578125,128.0,128.0,False,0.09099141872256092,1.3982756090725612,-0.011814063895238293,True,18.0,False,6,4,False,,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,2691.60009765625,-4566.169921875,16.670000076293945,304.7999954223633,3302.39990234375,62.89999961853027,-5.199999809265137,0.5999999865889549,-8.00000011920929,255.0,,,-0.009133718397307273,1.6639480550343249,-2.0920534967826344e-05,True,85.0,False,False,False,False,,enpitsu,76561198039309853,26,370.7699890136719,5100.89013671875,17.049999237060547,-2419.2999267578125,589.7000122070312,2.5999999046325684,-0.7999999821186066,-3.100000023841858,0.0,255.0,128.0,False,-0.01644989541782792,-2.902375085065407,1.7171689541221067e-05,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,18.0,3717.429931640625,3083.97998046875,32.459999084472656,-12152.19970703125,-13020.0,1666.7999267578125,514.0999984741211,3942.9000854492188,364.70001220703125,255.0,220.0,,0.23241873439673003,-0.8421735345589372,-0.2914611073988802,True,6,215.0,False,4,False,
51,3473,101,False,False,0,9987.64079282131,-1077.5699462890625,-4845.990234375,259.2799987792969,-9479.099731445312,13591.800537109375,2855.7998657226562,3854.7000122070312,-1063.0999755859375,-2788.2998657226562,0.0,-0.5192493308607625,0.6993299872144118,-0.19115601031363305,76561198039309853,enpitsu,26.0,-997.510009765625,-4956.7099609375,174.72999572753906,-6604.89990234375,1184.4999694824219,193.29999923706055,-2838.599853515625,-3903.9999389648438,-2636.300048828125,255.0,0.0,False,1.2114946520859933,2.83738921895593,0.19616904797525506,True,0.0,False,8,7,False,,bf81d8692db,games5425898691,18.0,-442.260009765625,-1512.0799560546875,17.010000228881836,8070.10009765625,-11505.999755859375,2.199999988079071,-1.0999999940395355,1.5000000596046448,-1555.0,255.0,0.0,,0.009589035346620962,-0.9738160858481808,-0.0001627546618399233,True,215.0,False,6,6,False,,eriksa,103c82311657444795b58cd981691cd2,6,-2476.419921875,-3641.81005859375,17.010000228881836,2700.2999877929688,11548.499755859375,2.3999999463558197,-0.09999999776482582,0.0,2359.499969482422,239.0,255.0,False,0.009555156446154626,1.4048533037309903,9.224599184224206e-06,True,18.0,False,6,False,4,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,-2913.56005859375,526.239990234375,17.020000457763672,-3174.2001342773438,-9985.30029296875,1.0999999940395355,0.0,1.7000000178813934,2123.8999938964844,128.0,255.0,,0.00966142480899498,-1.843006738348028,0.00014767249823663555,True,4,34.0,False,4,False,
52,3518,103,False,False,1,2891.5924186485804,2548.43994140625,2767.080078125,170.47999572753906,-2724.5001220703125,5068.599853515625,6257.60009765625,4225.299987792969,4025.0,-1394.7999572753906,1.0,0.4979419468572636,-1.0881627139702006,-2.6829426416711217,103c82311657444795b58cd981691cd2,eriksa,5.0,2628.22998046875,2663.090087890625,100.30999755859375,-5374.89990234375,2404.2999267578125,2750.4998779296875,-4543.399963378906,-3065.7000732421875,-456.1000061035156,128.0,0.0,False,-0.03430925194361205,-0.5561639983344342,0.6532019821225159,True,18.0,False,8,5,False,,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,2576.97998046875,1197.27001953125,17.020000457763672,-4837.39990234375,10438.800048828125,0.7999999821186066,-0.19999999552965164,0.3999999910593033,87.5,223.0,137.0,,-0.009558749510961456,1.1368972544066143,-1.8090472190304023e-05,True,34.0,False,4,4,False,,enpitsu,76561198039309853,26,1759.3499755859375,4667.1201171875,17.049999237060547,-2023.5000610351562,-5585.9002685546875,2.7000001072883606,0.9000000357627869,-0.0,-17.5,255.0,255.0,False,-0.016571461897491983,-1.2203775703692803,3.396912772236926e-05,True,0.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-583.5599975585938,3537.429931640625,17.010000228881836,-5227.60009765625,13023.900146484375,2.199999988079071,-0.29999999329447746,0.5999999865889549,-1616.9000244140625,255.0,29.0,,-0.00957309695117386,1.2298405472081817,-7.064875346791202e-05,True,6,246.0,False,6,False,
53,3565,105,False,False,0,8817.740683530132,-2101.85009765625,-3594.89990234375,284.8500061035156,-5402.5,11882.60009765625,5853.2000732421875,5460.3997802734375,2217.4000549316406,-1125.5000305175781,0.0,-0.20936296096539886,0.2877625554675495,0.0484595869517735,76561198039309853,enpitsu,26.0,-2026.760009765625,-3758.489990234375,170.49000549316406,-6331.5997314453125,12656.600341796875,2778.3999633789062,-2015.8000183105469,-799.7000122070312,-322.40001678466797,255.0,,,0.03886354337741342,1.9431880423113306,-0.0029901653767491817,True,0.0,False,10,9,False,,bf81d8692db,games5425898691,18.0,96.43000030517578,-5155.39013671875,17.010000228881836,-6759.69970703125,-4147.5,2.3999999463558197,-0.7000000029802322,-0.5000000074505806,-2453.3999633789062,255.0,0.0,,0.009525607709156579,-2.6087446339831737,-9.015472605544117e-05,True,246.0,False,6,6,False,,eriksa,103c82311657444795b58cd981691cd2,5,-1882.8499755859375,-2498.52001953125,17.010000228881836,591.3999938964844,8790.10009765625,2.3999999463558197,0.0,0.0,2435.8999633789062,255.0,255.0,,0.009538645523708889,1.5366840084855347,2.8054942287390218e-05,True,18.0,False,8,False,6,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,-2237.6298828125,-3594.1298828125,268.1199951171875,-857.9000091552734,-12613.00048828125,56.500000953674316,-3830.4998779296875,-2972.3001098632812,1296.3999938964844,201.0,,,-1.1962504018716167,1.8394244047703343,3.090578983262928,True,6,,False,4,4,
54,3613,106,False,False,1,4096.1413735057195,3024.31005859375,1640.18994140625,316.7799987792969,5617.1002197265625,10136.599731445312,-355.49999237060547,-3920.2999877929688,-1871.0000610351562,-2787.3001098632812,1.0,-0.3065020592750501,-0.731114036620419,-1.9674514863758192,103c82311657444795b58cd981691cd2,eriksa,7.0,2998.260009765625,1455.5400390625,239.7899932861328,3277.0001220703125,2928.599853515625,1905.0,549.3000030517578,-4064.89990234375,-3663.900146484375,128.0,157.0,True,0.12305904508570581,1.5947478937486015,-1.7948497893680333,True,22.0,False,10,7,False,,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,2351.0,5101.52001953125,169.07000732421875,-843.8999938964844,216.20000839233398,1638.5000610351562,501.6999816894531,1332.7000427246094,137.2000026702881,233.0,0.0,,1.0367118378942246,0.07282813561408416,-1.478154586332401,True,,False,6,4,4,,enpitsu,76561198039309853,26,3012.550048828125,1599.0400390625,115.19000244140625,5897.60009765625,-17396.700439453125,2832.9998779296875,5215.2001953125,1746.6999816894531,-9.100000262260437,255.0,,,-0.7675358906778453,-1.8922988149916695,-0.0022256979944339185,True,0.0,False,12,False,11,,games5425898691,bf81d8692db,18.0,1424.469970703125,4524.33984375,17.010000228881836,10937.099609375,-3542.6998901367188,2.0999999344348907,0.5999999865889549,-0.0,0.5000000074505806,255.0,128.0,,-0.009523409596402724,-2.8284529178522657,-4.5130698574884344e-05,True,6,230.0,False,6,False,
55,3657,108,False,False,0,8664.322551641406,-3734.85009765625,-3046.050048828125,138.17999267578125,-7517.7001953125,23536.10107421875,-2927.7999877929688,-1900.0,-2083.0999755859375,-5296.199951171875,0.0,0.7094013547289063,-1.4313906964133454,-0.5161165940511447,bf81d8692db,games5425898691,18.0,-3737.570068359375,-3204.590087890625,141.3699951171875,-16793.1005859375,10920.999755859375,1426.7999267578125,1444.2999267578125,1493.0000305175781,-4225.899963378906,255.0,34.0,,-0.15560245973677808,1.4765027379037718,0.2112478042227885,True,146.59912254733416,True,8,6,False,,76561198039309853,enpitsu,26.0,-3447.0400390625,644.3200073242188,17.059999465942383,9169.89990234375,7505.7000732421875,2.800000011920929,0.5000000074505806,0.0,-3194.7000122070312,255.0,0.0,False,0.01673648974658496,0.4824971254474784,1.215322624224454e-05,True,255.0,False,12,12,False,,eriksa,103c82311657444795b58cd981691cd2,7,-3619.909912109375,-1225.6500244140625,106.55999755859375,-4013.800048828125,1614.9000549316406,-5680.2001953125,-1897.7000427246094,-393.49998474121094,-2633.599853515625,255.0,128.0,False,-0.04604664432914598,1.8251288605998723,0.5844068944764766,True,22.0,False,10,False,8,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,-2984.969970703125,-4967.2099609375,122.3499984741211,-4661.199951171875,7925.3997802734375,-7319.000244140625,3216.400146484375,-1933.8999938964844,-1033.7999725341797,255.0,64.0,False,0.6551261315260781,2.0667211410793467,0.8720369130362307,True,6,,False,4,4,
56,3742,111,False,False,0,3989.705041894178,-3580.0,2188.070068359375,95.54000091552734,15830.999755859375,19638.499755859375,3268.699951171875,-2314.7999572753906,-2140.500030517578,-991.6999816894531,0.0,0.017929276737271994,-3.0051006713464803,-1.1530727345577876,bf81d8692db,games5425898691,18.0,-3741.43994140625,2072.719970703125,16.299999237060547,10666.600341796875,20149.000244140625,142.60000228881836,48.499999046325684,260.3000068664551,-719.8999786376953,255.0,128.0,,0.003297204036203208,1.0373828766108553,-0.02032580600996641,True,27.0,False,8,6,False,,76561198039309853,enpitsu,26.0,-778.4500122070312,1364.6800537109375,17.059999465942383,8630.900268554688,11151.199951171875,1.1999999731779099,-0.5000000074505806,-0.19999999552965164,0.0,255.0,0.0,False,0.01674709005689066,0.9121062024082573,4.894195255218032e-05,True,224.0,False,12,12,False,,eriksa,103c82311657444795b58cd981691cd2,5,-3299.7900390625,2489.340087890625,93.02999877929688,3738.9999389648438,18856.600341796875,-749.8000335693359,-4156.199951171875,678.7999725341797,16.49999976158142,128.0,128.0,False,-1.090324507746628,1.4011092620400487,0.008653747199382571,True,0.0,False,12,False,10,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,-2023.449951171875,770.7100219726562,83.5999984741211,770.2999877929688,22875.80078125,-199.20000076293945,-3767.0999145507812,-3725.1998901367188,107.70000457763672,255.0,128.0,False,-0.46123290211002077,0.846201818946647,1.4282209805280868,True,10,237.0,False,8,4,
57,3834,114,False,False,1,10018.493589067102,-370.1700134277344,-4798.16015625,1022.9000244140625,-21076.99951171875,9560.30029296875,-1200.6999969482422,4116.499938964844,-228.4000015258789,4359.100036621094,1.0,1.3740458421952628,0.5509565818886583,0.29393594683081703,a316907b664b48ceabf7e5fd99736e48,GoatedBarban,8.0,-163.91000366210938,-4907.83984375,1015.1799926757812,-13494.49951171875,12478.299560546875,22.899999618530273,-5470.9002685546875,-350.6999969482422,442.5,255.0,,,0.06036477761056802,-0.061771731601633455,3.032245444335929,True,210.0,False,12,9,4,,103c82311657444795b58cd981691cd2,eriksa,5.0,663.5,-5078.66015625,546.8099975585938,-11325.50048828125,2311.3999938964844,-637.9999923706055,1523.0999755859375,-7.200000286102295,840.1999664306641,128.0,245.0,True,-0.005147180056817118,-0.2637189417913374,1.540868963254339,True,,False,12,10,4,,enpitsu,76561198039309853,27,-1444.4599609375,-3083.14990234375,17.059999465942383,-11537.2998046875,254.3000030517578,1.4000000059604645,0.29999999329447746,-0.5000000074505806,-27.40000009536743,255.0,,,-0.01666659537421311,0.025340648118856172,4.2397235803308785e-05,True,224.0,False,12,False,12,,games5425898691,bf81d8692db,18.0,858.5999755859375,-4285.68017578125,764.2899780273438,-3209.7000122070312,7753.900146484375,-2141.4999389648438,-137.70000457763672,-1181.8000030517578,-3011.300048828125,255.0,128.0,,-0.17877649578032087,-0.043636867686307784,1.020821737633399,True,10,,False,8,False,
58,3874,116,False,False,0,4533.879691163768,3338.219970703125,3519.06005859375,200.22000122070312,13319.49951171875,15917.19970703125,-3187.60009765625,-1389.7999572753906,4287.300109863281,-2575.1998901367188,0.0,-0.20703555778447552,2.1964719687185625,-0.6252190749912296,76561198039309853,enpitsu,26.0,3278.070068359375,3295.580078125,170.8000030517578,9810.399780273438,8960.599975585938,2791.7999267578125,-3329.1000366210938,-4351.300048828125,481.89998626708984,255.0,128.0,,0.04292512436345859,0.9558570047820694,-0.7028866152763488,True,188.0,False,14,13,False,,bf81d8692db,games5425898691,18.0,-328.3399963378906,3072.659912109375,16.959999084472656,5440.30029296875,-8516.599731445312,14.900000095367432,7.699999809265137,3.799999952316284,2091.999969482422,255.0,235.0,,0.009031182506060362,-0.9659355993060083,-5.143937377992718e-05,True,,False,10,8,False,,eriksa,103c82311657444795b58cd981691cd2,5,945.030029296875,4771.93017578125,16.719999313354492,11501.500244140625,-3056.0000610351562,62.199997901916504,36.30000114440918,-8.899999856948853,-1031.6000366210938,255.0,125.0,False,0.009595114708217679,-0.3050345843993838,-0.0017423384371432807,True,,False,12,4,10,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,2059.090087890625,3134.760009765625,745.5,12638.1005859375,-11807.39990234375,-5726.7999267578125,-1591.6000366210938,-128.00000190734863,-89.49999809265137,128.0,,,-0.05606009947469377,0.08125919191717239,0.018348650100520645,True,12,210.0,False,10,4,
59,3967,119,False,False,0,4405.187106920713,3448.2099609375,4409.580078125,177.6999969482422,-10471.500244140625,5863.800048828125,459.00001525878906,1064.1000366210938,-426.6999816894531,3032.60009765625,0.0,-0.008998877438466623,1.266418904592497,0.5204037871862406,76561198039309853,enpitsu,26.0,3564.580078125,4319.47021484375,58.36000061035156,-3743.900146484375,5940.2001953125,909.1999816894531,-183.60000610351562,-1319.7999572753906,1045.5999755859375,255.0,255.0,,-0.1846948784517304,2.067381305758878,-0.5484853325881792,True,174.0,False,14,14,False,,bf81d8692db,games5425898691,18.0,2262.169921875,1756.27001953125,17.010000228881836,-9282.80029296875,-7710.30029296875,2.3999999463558197,0.09999999776482582,0.0,-2357.7999877929688,255.0,0.0,,0.009546993524995502,-2.5132308349490877,-6.154680764246671e-07,True,61.0,False,10,8,False,,eriksa,103c82311657444795b58cd981691cd2,7,2421.3798828125,5042.0400390625,46.47999954223633,-2088.300018310547,8.299999833106995,-37.200000286102295,-117.70000457763672,671.3999938964844,-945.9999847412109,255.0,23.0,False,0.03893505270494661,-3.1193830147687134,-0.6192285792781801,True,255.0,False,12,4,10,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,4078.97998046875,1432.5899658203125,378.1400146484375,-1.7000000178813934,2126.9000244140625,-14459.49951171875,2135.399932861328,-0.09999999776482582,-0.09999999776482582,255.0,0.0,,1.3540210021558106,1.5262658575883497,-1.6142904756982128,True,12,192.0,False,10,4,
60,3988,120,False,False,0,3563.144556557945,2655.77001953125,4855.52001953125,119.56999969482422,-17574.49951171875,14080.10009765625,2201.1000061035156,1852.1000671386719,-1476.9999694824219,3751.6000366210938,0.0,0.40132446561092616,-2.4339675891676205,0.5739146470986757,76561198039309853,enpitsu,26.0,2824.760009765625,4700.9501953125,69.04000091552734,-12557.7001953125,12126.8994140625,2683.2998657226562,-4732.0001220703125,-825.8000183105469,-2678.699951171875,255.0,0.0,,0.08892164139845983,2.442988123567086,0.11113051482682412,True,133.0,False,16,15,False,,bf81d8692db,games5425898691,18.0,1326.6700439453125,1937.72998046875,17.010000228881836,-9930.599975585938,8595.700073242188,2.0999999344348907,0.19999999552965164,-0.19999999552965164,-206.49999618530273,255.0,128.0,,0.009573211999140603,2.406068831331244,0.00013303376080926936,True,61.0,False,10,8,False,,eriksa,103c82311657444795b58cd981691cd2,7,2300.340087890625,5026.419921875,42.709999084472656,777.2000122070312,-1643.6000061035156,2517.5,-121.00000381469727,19.199999570846558,-48.400001525878906,0.0,137.0,False,0.021301530661221275,-3.1409944138544867,-0.5204062472686328,True,255.0,False,13,4,10,,GoatedBarban,a316907b664b48ceabf7e5fd99736e48,8.0,3719.219970703125,2273.8701171875,17.0,-2562.9998779296875,13863.399658203125,3.400000035762787,-1.5000000596046448,-5.799999833106995,-16.799999475479126,255.0,128.0,,0.009451500142273344,1.7509055117738053,0.00027126592730882535,True,12,192.0,False,10,4,
