,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_ball_cam,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_ball_cam,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
104,9019,257.0,False,False,0,5341.269353672026,3368.85009765625,1924.3800048828125,94.11000061035156,-3604.5001220703125,13279.69970703125,604.0000152587891,-5023.500061035156,952.5,1770.7000732421875,0.0,-0.12484825754676508,-1.393966247459911,2.7834416657679495,b12e1fb671b,TrimThoseToes,5.0,3608.02001953125,1877.9300537109375,17.0,-5031.300048828125,17677.80029296875,3.6000001430511475,-0.19999999552965164,1.1999999731779099,1718.3999633789062,255.0,255.0,True,0.009595241909767049,1.8762332472818208,0.000249508157361336,False,4,4,32.0,False,False,,76561198017152282,blry.,5.0,2009.8699951171875,-1564.72998046875,17.010000228881836,3582.9998779296875,13612.60009765625,2.0999999344348907,-0.19999999552965164,-1.0999999940395355,-114.70000267028809,255.0,128.0,0.009592386403559933,1.2982198839277823,0.0001476752047449708,True,8,18,24,208.0,False,,enpitsu,76561198039309853,25.0,True,-589.9400024414062,-415.0899963378906,57.900001525878906,-3759.1000366210938,22187.7001953125,2832.9998779296875,-922.0999908447266,-142.70000457763672,-1567.5,255.0,128.0,False,0.05559008753242707,1.6309967909736123,-0.0035563184099264146,86.0,False,23,False,30,,games5425898691,bf81d8692db,22.0,True,-1654.3699951171875,3557.300048828125,17.010000228881836,-130.9000015258789,19892.39990234375,2.3000000417232513,0.0,0.29999999329447746,-1995.3999328613281,255.0,0.0,,0.009586604265096195,1.5023645888978538,-4.5688356192575415e-05,28,False,28,126.0,False,,
105,9026,257.0,False,False,0,5075.41130832617,3266.93994140625,2236.60009765625,102.93000030517578,-9494.199829101562,5026.300048828125,3896.0000610351562,-3626.7999267578125,1129.4999694824219,4644.2999267578125,0.0,-0.9421861633208665,-0.08693383454468284,1.5864927939466844,b12e1fb671b,TrimThoseToes,5.0,3418.449951171875,2273.77001953125,17.0,-10596.400146484375,12363.800048828125,4.099999964237213,0.3999999910593033,-0.5999999865889549,3314.5999145507812,128.0,238.0,False,0.009596883865048016,2.5675118142535958,9.767519261865811e-05,False,4,4,32.0,False,False,,76561198017152282,blry.,5.0,2106.179931640625,-1201.8299560546875,17.010000228881836,2686.099853515625,13789.000244140625,2.3000000417232513,0.0,-0.3999999910593033,1713.5000610351562,255.0,255.0,0.009587248401249623,1.3967684595123113,0.00025115831982573694,True,8,18,24,208.0,False,,enpitsu,76561198039309853,25.0,True,-544.8599853515625,153.75999450683594,93.0199966430664,2406.3999938964844,22863.89892578125,-135.50000190734863,-3375.0,4287.9998779296875,-686.8000030517578,255.0,128.0,False,0.8549024286589636,2.293670492223305,1.6544073017390561,86.0,False,23,False,30,,games5425898691,bf81d8692db,22.0,True,-1573.1300048828125,4040.22998046875,17.010000228881836,5499.7998046875,18733.599853515625,2.199999988079071,-0.5000000074505806,-1.8000000715255737,-1355.5000305175781,255.0,6.0,,0.009592636457163288,1.2580381687235955,-9.900553550859244e-05,28,False,28,126.0,False,,
106,9055,258.0,False,False,0,3967.218079723174,2278.449951171875,2760.570068359375,147.8000030517578,-9150.499877929688,5479.4000244140625,1449.4000244140625,-930.6999969482422,804.8000335693359,4668.0999755859375,0.0,-0.933381867535398,-0.010002212318240509,1.5554461636833936,b12e1fb671b,TrimThoseToes,5.0,2293.77001953125,2760.659912109375,17.020000457763672,-9675.0,5702.5,0.7000000029802322,0.5999999865889549,0.19999999552965164,0.0,231.0,128.0,False,0.009600352768877617,2.6089677865684298,3.7273208926467964e-05,False,4,4,32.0,False,False,,76561198017152282,blry.,5.0,1598.3499755859375,151.13999938964844,17.010000228881836,-9840.0,10068.699951171875,2.0999999344348907,-0.7000000029802322,0.5999999865889549,148.80000114440918,255.0,128.0,0.009589252290211578,2.3634883847223644,-0.00014706957579390412,True,8,18,24,239.0,False,,enpitsu,76561198039309853,25.0,True,-287.5299987792969,2451.22998046875,16.420000076293945,5546.500244140625,22039.3994140625,72.89999961853027,22.100000381469727,-35.59999942779541,-1751.300048828125,255.0,0.0,False,0.017267771469865332,1.2817758781958815,0.001997428447741401,86.0,False,24,False,30,,games5425898691,bf81d8692db,22.0,True,-528.9099731445312,5033.509765625,17.010000228881836,1928.0000305175781,930.4000091552734,2.0000000298023224,-0.7000000029802322,0.19999999552965164,0.0,0.0,128.0,,0.00991175745464347,0.4495278352503998,4.6954355429233495e-05,28,False,28,126.0,False,,
107,9081,259.0,False,False,1,8665.453441503027,-1532.7099609375,-3178.139892578125,104.52999877929688,-12592.5,9847.999877929688,5724.4000244140625,-3696.199951171875,-4726.199951171875,2.3000000417232513,1.0,0.7782335132801395,1.913833994855315,1.521684963254083,76561198039309853,enpitsu,25.0,-1441.5,-3315.06005859375,176.75999450683594,-16485.899658203125,5208.900146484375,3405.1998901367188,-3854.7000122070312,3561.099853515625,-1645.8999633789062,128.0,0.0,,-0.00740278413478983,0.8005217304762394,0.4861612337677448,True,32,False,112.0,False,25,,bf81d8692db,games5425898691,22.0,536.5399780273438,-5026.22998046875,17.010000228881836,-2063.5000610351562,-420.6999969482422,2.0999999344348907,0.5000000074505806,-0.09999999776482582,-1203.8999938964844,255.0,0.0,-0.009472352115792476,-0.3695490238001566,-0.00014495259597390955,True,False,28,28,126.0,False,,blry.,76561198017152282,5.0,True,-493.2900085449219,-818.1599731445312,17.010000228881836,12584.300537109375,-6348.499755859375,2.0999999344348907,0.5000000074505806,-0.19999999552965164,-554.5000076293945,255.0,117.0,,-0.00958778162671049,-2.666115103129848,-8.629279416594764e-05,239.0,False,18,8,24,,TrimThoseToes,b12e1fb671b,5.0,,-1775.6600341796875,-3065.699951171875,17.010000228881836,2663.2000732421875,-1563.3999633789062,2.0999999344348907,-0.29999999329447746,0.09999999776482582,0.0,213.0,128.0,,-0.009508531011319285,-2.6107124947530593,3.705664674509963e-05,False,4,4,32.0,False,,
108,9137,261.0,False,False,1,7998.667931332177,-3945.2900390625,-1227.1500244140625,173.6300048828125,-3862.9000854492188,23478.798828125,4130.799865722656,2912.7999877929688,-5192.2998046875,-745.1999664306641,1.0,1.0212276140067718,2.34462569906153,2.0849437314620793,76561198039309853,enpitsu,25.0,-3978.9599609375,-1360.3900146484375,142.19000244140625,-76.10000133514404,18123.399658203125,1567.2000122070312,-4765.10009765625,1834.4000244140625,2043.8999938964844,255.0,0.0,,-0.6469081612155062,0.4840596530523584,1.112237959524379,True,34,False,90.0,False,27,,bf81d8692db,games5425898691,22.0,-518.7999877929688,-3287.300048828125,17.010000228881836,-9280.0,10598.599853515625,2.0999999344348907,0.7999999821186066,-0.9000000357627869,315.0,255.0,128.0,-0.00959241996363492,0.8259677459726027,-8.612575275400139e-05,True,False,28,28,112.0,False,,blry.,76561198017152282,4.0,True,-1061.8199462890625,-1589.06005859375,17.010000228881836,-2456.3999938964844,12596.8994140625,2.0000000298023224,-0.0,-0.09999999776482582,-462.7000045776367,255.0,128.0,,-0.00956761718373352,1.424983230256856,0.00023979754050986618,255.0,False,18,8,24,,TrimThoseToes,b12e1fb671b,5.0,False,-1677.18994140625,-1770.4000244140625,94.88999938964844,-15934.100341796875,12139.599609375,1943.6000061035156,1083.499984741211,-5041.600036621094,1912.4000549316406,255.0,143.0,True,-0.4424919687353591,1.3019625153573997,-1.1315701074573365,3,4,6,0.0,False,,
109,9261,265.0,False,False,0,10680.262851112766,2557.179931640625,-4966.60986328125,310.1000061035156,-8567.999877929688,3291.099853515625,-3927.3001098632812,1068.7999725341797,525.9000015258789,-1958.3000183105469,0.0,0.9512501508609004,-0.9730235409944883,-1.0461616482004321,b12e1fb671b,TrimThoseToes,5.0,2529.2099609375,-5104.4599609375,306.9599914550781,-12052.60009765625,-156.49999618530273,-4376.000061035156,-161.10000610351562,137.7999973297119,-971.6999816894531,163.0,128.0,False,0.30754698333465735,3.122033811843702,1.5899146948919851,True,8,4,255.0,False,6,,76561198017152282,blry.,5.0,2579.52001953125,-5103.60009765625,166.3300018310547,-10293.1005859375,-884.7000122070312,6954.2999267578125,-2170.2999877929688,-32.89999961853027,-687.7999877929688,255.0,128.0,-0.6492466773654606,-3.0754830213006445,1.4931646879299107,True,8,18,24,0.0,False,,enpitsu,76561198039309853,25.0,True,2658.1201171875,-4821.35986328125,142.49000549316406,-7996.9000244140625,-11760.400390625,3366.4999389648438,2.0000000298023224,6.000000238418579,38.90000104904175,128.0,0.0,,0.016650471952397054,-2.002053239899496,-0.003358106086820148,201.5534021316036,True,29,False,36,,games5425898691,bf81d8692db,22.0,True,-398.6099853515625,-2269.330078125,17.010000228881836,-16384.100341796875,-6867.5,2.0999999344348907,-2.0999999344348907,-0.7000000029802322,1022.9000091552734,255.0,255.0,,0.009602106260017392,-2.741999535779667,0.000177525914701596,30,False,30,138.0,False,,
110,9264,265.0,False,False,1,3345.297904684307,-2443.93994140625,4950.740234375,300.95001220703125,18203.1005859375,2692.5,6014.7998046875,4438.699951171875,-2945.2999877929688,-2760.8999633789062,1.0,-0.8944980385218232,1.443914084678609,-1.3244648315267062,76561198039309853,enpitsu,25.0,-2483.0400390625,4945.47998046875,176.50999450683594,14781.600341796875,8636.900024414062,1638.699951171875,2036.6999816894531,5093.2000732421875,-400.49999237060547,128.0,0.0,,-0.07632565397900158,2.018726826564754,0.6533768781588953,True,36,False,202.0,False,29,,bf81d8692db,games5425898691,22.0,656.6799926757812,2409.25,17.010000228881836,14275.999755859375,10108.900146484375,2.3000000417232513,-0.7999999821186066,-0.5999999865889549,1876.7999267578125,255.0,255.0,-0.009604121324185446,2.467380167854166,0.00011336668663961136,True,False,30,30,138.0,False,,blry.,76561198017152282,5.0,True,-2518.139892578125,5104.97021484375,192.24000549316406,8436.799926757812,-113.90000343322754,3004.7000122070312,-90.9000015258789,2701.0000610351562,-348.6000061035156,255.0,128.0,,0.5023980832813922,3.136223367209547,1.574765955303465,0.0,False,18,8,24,,TrimThoseToes,b12e1fb671b,5.0,True,-2373.3798828125,5088.97998046875,318.0299987792969,19614.7998046875,-2070.399932861328,-420.0,-1403.9999389648438,-834.5999908447266,276.49999618530273,171.0,128.0,False,-0.21193683327105586,-3.113571729367099,1.482795530499559,6,4,8,255.0,False,,
111,9307,267.0,True,True,1,845.14746455336,85.19999694824219,4901.509765625,371.6400146484375,-17915.0,22016.298828125,-316.70000076293945,2697.39990234375,-859.8000335693359,-5290.0,1.0,-0.18127859965976376,2.857027478287079,-1.7013138420731424,bf81d8692db,games5425898691,22.0,256.2799987792969,4759.97998046875,308.0,-13926.199951171875,13843.399658203125,4395.5999755859375,-848.6000061035156,-3691.9000244140625,-3987.3001098632812,255.0,169.0,,0.6404979009773271,0.35434205534988056,-0.7065764490688504,True,32,False,111.14165163809251,True,30,,76561198039309853,enpitsu,25.0,-461.1499938964844,4854.4599609375,17.040000915527344,10931.600341796875,-2152.2000122070312,8.199999928474426,-2.199999988079071,-10.299999713897705,12.200000286102295,128.0,128.0,-0.01741583424859913,-2.948794596418086,1.237991084514412e-05,True,False,30,36,202.0,False,,blry.,76561198017152282,5.0,True,-662.9000244140625,4966.0498046875,434.92999267578125,13218.699951171875,-4172.900085449219,-1008.1999969482422,4707.799987792969,11.90000057220459,519.3999862670898,128.0,128.0,,0.11194605928890762,3.133164183842866,2.0877664985296156,0.0,False,18,8,26,,TrimThoseToes,b12e1fb671b,5.0,True,41.810001373291016,4860.10009765625,17.010000228881836,2693.0999755859375,300.3000068664551,2.3999999463558197,0.09999999776482582,-1.0999999940395355,1255.199966430664,128.0,182.0,False,-0.009706068596957043,3.1171370853872395,-5.400505746732545e-06,6,4,8,255.0,False,,
112,9564,267.0,False,False,1,5177.715541716215,47.38999938964844,32.29999923706055,92.05000305175781,12644.69970703125,12853.00048828125,1910.8999633789062,5484.6002197265625,-768.8999938964844,-2308.0999755859375,1.0,-0.026600715414973646,0.0077409350692094975,-0.1707864877583989,76561198039309853,enpitsu,25.0,-7.710000038146973,-90.29000091552734,93.25,12965.6005859375,15788.800048828125,-145.6999969482422,-3059.5001220703125,2222.5999450683594,3993.599853515625,255.0,128.0,,-1.4652936209376006,-0.9800426467096759,3.06314663524091,True,2,False,0.0,False,1,,bf81d8692db,games5425898691,22.0,2816.449951171875,-4109.22998046875,17.010000228881836,17549.300537109375,-2271.9000244140625,2.3000000417232513,-0.3999999910593033,-0.0,1938.0999755859375,255.0,255.0,-0.009581739112878953,-3.0793313499952975,4.165637880248216e-05,True,False,False,False,0.0,False,,blry.,76561198017152282,4.0,True,21.760000228881836,245.22999572753906,56.959999084472656,-4846.199951171875,-19085.999755859375,2712.6998901367188,2342.4000549316406,3522.0999145507812,1859.6000671386719,128.0,255.0,,-0.010392859234809542,-1.006634758009447,-0.05194854031586317,0.0,False,3,False,4,,TrimThoseToes,b12e1fb671b,5.0,True,302.7200012207031,2295.639892578125,17.010000228881836,10077.2998046875,1393.3999633789062,2.5,-0.09999999776482582,-0.0,2383.000030517578,255.0,255.0,,-0.009541878332809004,2.9527015427960848,9.747591142456026e-06,4,False,4,116.0,False,,
113,9651,270.0,True,False,0,7744.186876144054,-3964.18994140625,-1970.4599609375,602.1599731445312,13302.2998046875,23824.3994140625,-4877.099914550781,-4026.6000366210938,-2439.1000366210938,-3719.7000122070312,0.0,-0.517631908218484,-0.05129094011280258,-1.3151679882353153,b12e1fb671b,TrimThoseToes,5.0,-3987.139892578125,-2196.8798828125,632.22998046875,3134.89990234375,21807.19970703125,6525.9002685546875,-3251.9000244140625,707.9000091552734,4378.699951171875,255.0,99.0,False,0.2604238738731584,1.9507028348781066,1.5637401857786493,True,6,False,198.0,False,5,,76561198017152282,blry.,5.0,2628.68994140625,183.6699981689453,15.890000343322754,14760.30029296875,4.699999988079071,-70.3000020980835,-727.3999786376953,-195.59999465942383,-31.19999885559082,255.0,128.0,0.013688907841104369,-0.037709586893750285,-0.0034471036381203946,True,False,6,6,0.0,False,,enpitsu,76561198039309853,25.0,True,-3883.469970703125,-332.1499938964844,23.440000534057617,-3743.9999389648438,-11210.6005859375,767.0999908447266,954.4000244140625,1739.9000549316406,2882.0001220703125,255.0,255.0,False,-0.03583995924054193,-1.772090067590194,-0.17855127371191962,255.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,True,-4078.97998046875,-1773.0799560546875,599.3699951171875,-0.5000000074505806,-20468.299560546875,-10490.2001953125,303.29999923706055,-0.3999999910593033,-0.19999999552965164,255.0,128.0,,0.49347003275583423,-1.5816948550567964,-1.5761753674745986,False,False,False,134.54738896123825,True,,
114,9759,274.0,False,False,1,10278.841878667537,263.7699890136719,-5119.3798828125,119.58000183105469,-17995.30029296875,-14222.2998046875,3477.0999145507812,1696.0000610351562,-270.0,-5648.599853515625,1.0,-0.49579760964232333,-0.6169921078233969,0.28743439071872734,76561198039309853,enpitsu,25.0,482.760009765625,-5012.33984375,19.479999542236328,-12792.39990234375,-18886.600341796875,2940.4998779296875,3.1999999284744263,4.900000095367432,-1125.6999969482422,255.0,0.0,,-0.016772028989462603,-0.9629029075163837,-0.00021534441766988784,True,4,False,0.0,False,3,,bf81d8692db,games5425898691,22.0,1591.719970703125,-3376.4599609375,17.010000228881836,-9129.600219726562,-20372.39990234375,2.3000000417232513,-0.19999999552965164,-0.7999999821186066,-1929.4999694824219,255.0,0.0,-0.009579463504738346,-1.0780220626313002,-7.270597116570064e-05,True,False,4,4,134.0,False,,blry.,76561198017152282,4.0,True,-2613.4599609375,-2400.949951171875,16.989999771118164,1390.8000183105469,-11475.699462890625,4.600000083446503,-0.0,0.5999999865889549,0.0,128.0,128.0,False,-0.009641637991636701,-1.6914188795427267,7.010365134608567e-05,187.0,False,6,False,6,,TrimThoseToes,b12e1fb671b,5.0,False,663.8499755859375,-5078.990234375,60.81999969482422,-22350.10009765625,-4813.2000732421875,2491.7999267578125,-4339.599914550781,-2987.39990234375,-1578.800048828125,255.0,10.0,,-0.0898171161329584,-0.33149440679871733,0.2371741757186728,7,False,8,0.0,False,,
115,10023,274.0,False,True,1,5142.346569565206,0.5899999737739563,76.20999908447266,119.16999816894531,-397.59998321533203,24438.30078125,7871.099853515625,5960.9002685546875,-675.9999847412109,100.10000228881836,1.0,-0.024692307164219725,-0.0009662657237835535,-0.21582208009767442,76561198039309853,enpitsu,25.0,8.0600004196167,-216.33999633789062,17.049999237060547,491.50001525878906,20057.2998046875,-1.1999999731779099,-0.0,0.5999999865889549,-1530.8000183105469,255.0,128.0,,-0.01676774082977836,1.6206960156421948,-0.0002887051099670857,True,False,False,10.0,False,False,,bf81d8692db,games5425898691,22.0,-3311.929931640625,-4099.1201171875,17.010000228881836,-14143.1005859375,8270.0,2.3000000417232513,-0.3999999910593033,-0.0,-2011.9000244140625,255.0,0.0,-0.009577503445513554,0.5987308202274808,-4.835912285126812e-05,True,False,False,False,255.0,False,,blry.,76561198017152282,5.0,True,155.07000732421875,5179.580078125,17.010000228881836,-2041.7999267578125,2250.8999633789062,2.0999999344348907,-1.2999999523162842,-1.7000000178813934,1.1999999731779099,254.0,128.0,,-0.009389222377285057,-2.310262579780425,-1.0479252935522649e-05,116.0,False,False,False,False,,TrimThoseToes,b12e1fb671b,5.0,True,1280.010009765625,4345.2998046875,17.010000228881836,-7418.2000732421875,10300.6005859375,2.3000000417232513,-2.8999999165534973,4.399999976158142,945.8000183105469,217.0,182.0,,-0.009577172891524443,0.9512472594060777,6.143352221213091e-05,False,False,False,116.0,False,,
116,10344,277.0,False,True,1,5203.411405071013,0.699999988079071,14.1899995803833,98.77999877929688,-3080.10009765625,23266.39892578125,7492.1002197265625,5992.60009765625,-296.9000053405762,0.0,1.0,-0.003434611770746996,0.00011364009589270619,-0.06928899250445664,76561198039309853,enpitsu,25.0,33.209999084472656,-101.20999908447266,15.6899995803833,626.6999816894531,18687.2998046875,-18.600000143051147,204.40000534057617,-40.900001525878906,2777.9998779296875,255.0,0.0,,-0.008822783284389974,1.535521853055353,-0.048838262410030475,True,False,False,15.0,False,False,,bf81d8692db,games5425898691,22.0,2771.550048828125,-4137.60009765625,17.010000228881836,19315.50048828125,-6647.39990234375,2.3000000417232513,-0.9000000357627869,0.3999999910593033,1875.3999328613281,255.0,255.0,-0.009571352872181516,-2.8701589955922615,0.0001140875992428173,True,False,False,False,0.0,False,,blry.,76561198017152282,5.0,True,-249.6999969482422,5012.740234375,17.010000228881836,4067.9000854492188,1641.4999389648438,2.0999999344348907,0.09999999776482582,-0.19999999552965164,-263.99999618530273,0.0,128.0,,-0.009694360548104101,-0.33505038658208386,0.00016760569282978178,116.0,False,False,False,False,,TrimThoseToes,b12e1fb671b,5.0,True,873.7100219726562,3700.27001953125,17.0,-3717.9998779296875,3034.8001098632812,3.400000035762787,-0.09999999776482582,-0.0,-2117.899932861328,251.0,29.0,False,-0.009509793371918438,0.6286228144322322,-4.526487901086954e-05,4,False,4,85.0,False,,
117,10402,279.0,False,False,0,10040.996737320145,634.8099975585938,-4783.6201171875,209.9600067138672,4296.300048828125,2463.3999633789062,2971.300048828125,1795.0999450683594,-2522.2000122070312,5139.5001220703125,0.0,-0.03721510481110241,0.09178342998452489,-0.1721525953892512,b12e1fb671b,TrimThoseToes,5.0,550.9500122070312,-4895.56982421875,96.62000274658203,10025.399780273438,-3360.4000854492188,2509.4000244140625,-27.699999809265137,-628.1999969482422,2081.3999938964844,128.0,132.0,False,-0.0826113804871691,0.24704985925452078,-0.018385650663446707,True,6,False,85.0,False,4,,76561198017152282,blry.,5.0,649.1900024414062,-5050.169921875,71.83000183105469,6840.2001953125,1926.7999267578125,-1615.3999328613281,-406.1000061035156,2589.7000122070312,580.2999877929688,128.0,180.0,-0.11367116406479465,0.7999855523797808,-0.7318513546943751,True,False,4,4,89.0,False,,enpitsu,76561198039309853,25.0,True,777.3599853515625,-3820.419921875,214.3300018310547,3015.7998657226562,-19153.499755859375,-147.29999542236328,-698.0000305175781,-4856.300048828125,2485.5999755859375,128.0,0.0,,-0.4520046901147875,-1.7528506499810417,2.0284013291535055,0.0,False,1,False,2,,games5425898691,bf81d8692db,22.0,True,-2659.010009765625,1115.989990234375,17.010000228881836,18925.400390625,-11937.7001953125,2.0999999344348907,-0.09999999776482582,0.0,882.9000091552734,255.0,192.0,,0.009611863414733846,-0.5370660851001393,5.756648077753378e-05,False,False,False,187.0,False,,
118,10433,280.0,False,False,0,9859.145529314654,1099.8800048828125,-4515.009765625,136.50999450683594,4239.700012207031,-2501.999969482422,685.0,1073.0000305175781,-803.3999633789062,5848.3001708984375,0.0,-0.22282137923650092,0.4474002004495394,-0.09718484616169536,76561198017152282,blry.,5.0,1079.6099853515625,-4424.4599609375,17.010000228881836,178.1999969482422,1280.0999450683594,2.0999999344348907,-0.7000000029802322,0.5000000074505806,227.09999084472656,0.0,128.0,,0.009904635363545338,1.4844738294666993,-0.00017575789555479866,True,4,False,89.0,False,4,,b12e1fb671b,TrimThoseToes,5.0,1241.8399658203125,-4923.85009765625,16.989999771118164,-1164.4999694824219,2282.4000549316406,-58.69999885559082,187.19999313354492,-84.89999771118164,-71.10000133514404,9.0,128.0,0.007020973374047419,-1.0485808247563415,-0.006858168394150661,True,False,4,6,85.0,False,,enpitsu,76561198039309853,25.0,True,972.9400024414062,-5089.35009765625,79.56999969482422,-742.0999908447266,-163.50000381469727,293.50000381469727,-237.70000457763672,-954.1999816894531,-316.49999618530273,255.0,0.0,,-1.004918519559352,-2.8477940099799595,1.0163362050781541,0.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,True,-695.4099731445312,-197.27999877929688,17.010000228881836,14901.600341796875,-16155.400390625,2.0999999344348907,-0.3999999910593033,0.29999999329447746,-12.5,255.0,128.0,,0.009603682296716915,-0.8273690759745083,6.715380479466906e-05,False,False,False,218.0,False,,False
119,10447,280.0,False,False,0,10025.859474854104,1310.3299560546875,-4640.080078125,96.04000091552734,2845.7998657226562,-2058.800048828125,1356.0000610351562,1901.0000610351562,2481.1000061035156,5121.500244140625,0.0,-0.4933544077074084,-2.6330612599501966,-0.5853007824290145,b12e1fb671b,TrimThoseToes,5.0,1152.18994140625,-4766.169921875,17.0,-162.29999542236328,285.0,3.400000035762787,-1.1999999731779099,-0.5000000074505806,0.0,232.0,,,0.009338128641577566,-1.052246673550854,-1.5851379514601055e-06,True,6,False,85.0,False,4,,76561198017152282,blry.,5.0,1074.56005859375,-4567.64990234375,17.0,-493.6000061035156,-5715.2001953125,3.1999999284744263,0.19999999552965164,0.0,1850.7000732421875,0.0,24.0,0.009695337212509028,1.661434818580859,0.00025639431553595436,True,False,4,4,89.0,False,,enpitsu,76561198039309853,25.0,True,852.1300048828125,-5119.39013671875,95.6500015258789,-3134.5001220703125,-1516.6999816894531,-944.4999694824219,95.60000419616699,-2527.2000122070312,2863.3999633789062,255.0,0.0,,0.021565138124713657,-2.6341505258595164,1.4723703481503774,,False,2,False,2,,games5425898691,bf81d8692db,22.0,True,51.619998931884766,-1027.7099609375,17.010000228881836,14317.80029296875,-16663.299560546875,2.0999999344348907,0.0,-0.19999999552965164,-13.600000143051147,255.0,128.0,,0.009610056121394454,-0.8626114734642865,-1.0133093220264129e-05,False,False,False,218.0,False,,
120,10467,281.0,False,False,0,10214.449963031462,1511.780029296875,-4786.60986328125,93.86000061035156,2599.89990234375,-1907.5999450683594,405.8000183105469,2074.600067138672,2827.60009765625,4868.299865722656,0.0,0.358869606167039,1.9119788606946102,-0.23856733651126105,b12e1fb671b,TrimThoseToes,5.0,1328.4599609375,-4924.7998046875,17.15999984741211,4373.500061035156,-2428.6000061035156,50.39999961853027,-233.89999389648438,-74.0999984741211,904.1000366210938,128.0,,,0.006888180276378097,-0.4733124100132807,-0.006483792105035411,True,6,False,85.0,False,4,,76561198017152282,blry.,5.0,1216.6700439453125,-4860.990234375,16.979999542236328,4117.699890136719,-2755.7000732421875,2.7000001072883606,-4.099999964237213,-0.5999999865889549,408.69998931884766,0.0,45.0,0.011089076729218144,2.6847193076089555,-0.0005454527756705213,True,False,4,4,89.0,False,,enpitsu,76561198039309853,25.0,True,706.72998046875,-5220.08984375,16.15999984741211,525.0,-1456.9000244140625,-70.3000020980835,326.5999984741211,-304.20000076293945,2011.6999816894531,255.0,0.0,,0.008682934513651326,-0.49093789931189147,-0.007809138180862781,,False,2,False,2,,games5425898691,bf81d8692db,22.0,True,1368.25,-2136.5400390625,17.010000228881836,17830.0,-14454.100341796875,2.0000000298023224,-0.09999999776482582,0.0,-18.50000023841858,255.0,128.0,,0.009610518330454334,-0.6835147080725136,2.2696763300963757e-05,False,False,False,204.0,False,,
