,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
119,8343,222,False,False,0,9195.36379652933,-2243.27001953125,-3956.1298828125,123.94000244140625,2458.800048828125,23014.7998046875,8787.80029296875,2208.800048828125,4702.799987792969,-3000.5999755859375,0.0,-0.26463389735687204,-2.594522468241992,2.063009166638871,2535427712759491,White obama4616,12.0,-2248.669921875,-4113.2900390625,15.800000190734863,-16537.2998046875,13332.7001953125,-452.79998779296875,-210.0,608.1000137329102,-3561.4999389648438,255.0,6.0,,0.0029122781577353486,2.3365180009547117,0.020156194631210857,True,False,4,136.91397011664606,True,4,,2535449130861869,TTV MixMaxTax,15.0,-2838.530029296875,-3404.169921875,18.780000686645508,6445.4998779296875,-10510.0,2.800000011920929,-0.7000000029802322,0.7999999821186066,-853.0000305175781,255.0,128.0,False,-0.004778258918454822,-1.0916808491274133,-8.327252673962578e-05,True,4,False,20.0,False,False,,enpitsu,76561198039309853,27.0,-2542.760009765625,-998.2899780273438,17.059999465942383,8694.7998046875,6982.5,2.0999999344348907,0.0,0.0,2388.800048828125,255.0,255.0,False,0.01672099434410112,0.7312428912710635,6.578182673746232e-06,True,255.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-2717.5400390625,-3697.419921875,107.80999755859375,14920.999755859375,-6706.7999267578125,3068.2998657226562,-174.59999084472656,-284.20000076293945,987.2000122070312,255.0,152.0,-0.09792135059891316,-0.25871459795485946,-0.008249382635816963,True,185.0,False,6,False,8,,
120,8423,225,False,True,0,2823.230464416391,-1534.97998046875,2390.030029296875,160.4199981689453,5500.9002685546875,20220.10009765625,-3123.900146484375,-5146.7999267578125,2388.9999389648438,-1121.500015258789,0.0,-1.2378891285701925,-0.11845935771664051,2.343938708422459,2535427712759491,White obama4616,12.0,-1582.5999755859375,2270.300048828125,297.5199890136719,3946.199951171875,22492.60009765625,979.4999694824219,2238.0999755859375,-2014.9000549316406,-1414.1999816894531,217.0,128.0,,-1.2159117131157586,1.4509703759113985,-0.05853400151558043,False,4,4,0.0,False,6,,2535449130861869,TTV MixMaxTax,15.0,1265.739990234375,-2940.070068359375,18.780000686645508,12785.999755859375,12280.799560546875,2.800000011920929,0.5999999865889549,0.3999999910593033,741.9000244140625,254.0,128.0,True,-0.004791037485672709,0.8302377625473326,7.568009263133084e-05,False,7,False,50.0,False,4,,enpitsu,76561198039309853,27.0,-1317.97998046875,2304.159912109375,108.12999725341797,683.7999725341797,1039.800033569336,-156.19999885559082,4474.2999267578125,-3197.0001220703125,-96.80000305175781,128.0,255.0,False,-0.6215408284633347,-2.1785928512792845,-3.1216766869721924,True,247.0,False,4,False,3,,games5425898691,bf81d8692db,21.0,1158.77001953125,-1536.9599609375,87.77999877929688,-174.3000030517578,22819.69970703125,-147.5,-5380.5999755859375,-1128.7000274658203,155.600004196167,255.0,128.0,-0.6409600696569336,-1.1934399140423437,3.0161855039460486,True,127.0,False,9,False,10,,
121,8429,225,False,True,0,2409.840353926318,-1426.1600341796875,2789.199951171875,96.16999816894531,4961.499938964844,17726.99951171875,2520.8999633789062,-5683.4002685546875,1843.3000183105469,-547.599983215332,0.0,-0.3103345957480193,0.6809767621172838,1.0559073193082573,2535427712759491,White obama4616,12.0,-1494.219970703125,2786.7099609375,328.20001220703125,3779.5001220703125,22147.7001953125,614.7000122070312,-1962.5999450683594,-579.1999816894531,-1876.9999694824219,187.0,128.0,,-0.9173238851156501,1.852482613658808,-1.0776709032295753,False,4,4,0.0,False,6,,2535449130861869,TTV MixMaxTax,15.0,1562.9200439453125,-2604.4599609375,89.69000244140625,13641.800537109375,17942.60009765625,2712.0999145507812,-5201.5997314453125,1783.800048828125,104.89999771118164,255.0,170.0,True,0.5116791695803935,0.8738970771524852,-0.1778392382568189,False,8,False,50.0,False,5,,enpitsu,76561198039309853,27.0,-1307.719970703125,2319.820068359375,105.79000091552734,683.7999725341797,1039.800033569336,-154.7000026702881,4471.300048828125,-3200.7998657226562,-106.99999809265137,128.0,128.0,False,0.4637143142485335,-2.201814172081998,-3.119692917664485,True,231.41396124901308,True,4,False,4,,games5425898691,bf81d8692db,21.0,1154.8900146484375,-967.0900268554688,79.95999908447266,-146.49999618530273,22808.5009765625,-824.7000122070312,-3822.6998901367188,-772.7999877929688,200.30000686645508,255.0,128.0,-0.9709311249194018,1.5245463291258285,0.2327177806538875,True,127.0,False,10,False,10,,
122,8464,226,True,True,0,227.53423710764642,-828.1099853515625,4922.830078125,93.0,4177.60009765625,14835.50048828125,895.0,-5756.300048828125,1675.7000732421875,-236.90000534057617,0.0,0.8024224807511479,0.3703938916450734,0.168738735011132,2535427712759491,White obama4616,11.0,-1065.550048828125,5097.39013671875,95.7699966430664,508.80001068115234,-108.19999694824219,432.40001678466797,1030.1000213623047,-191.90000534057617,-119.39999580383301,229.0,255.0,False,0.2902651174969659,-0.032695253763469184,1.4795018705534464,True,4,4,0.0,False,6,,2535449130861869,TTV MixMaxTax,15.0,3305.989990234375,-342.4200134277344,18.600000381469727,12985.2001953125,18409.89990234375,43.499999046325684,3.1999999284744263,9.800000190734863,1659.4000244140625,255.0,255.0,False,-0.00495705488827451,1.0010587960526827,-0.0006392065559945256,True,8,False,81.0,False,6,,enpitsu,76561198039309853,27.0,-1082.22998046875,2937.5,17.030000686645508,3386.400146484375,11234.300537109375,5.199999809265137,0.0,0.7000000029802322,0.0,128.0,128.0,False,0.01669481720628208,1.278041017377108,-6.293695204558547e-05,True,186.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,1162.93994140625,1929.3900146484375,17.0,3133.900146484375,22591.59912109375,3.400000035762787,0.0,-0.29999999329447746,-78.80000114440918,255.0,128.0,0.009589879535907649,1.4239299830346248,5.9520512825465245e-05,True,148.0,False,10,False,10,,
123,8719,226,False,False,0,5205.3231741822265,8.760000228881836,13.90999984741211,98.7699966430664,9616.400146484375,22667.5,7351.199951171875,2713.599853515625,-2427.7000427246094,1655.5000305175781,0.0,-0.02037991884305702,0.013577850487485357,0.02248436448938579,2535449130861869,TTV MixMaxTax,15.0,-106.2699966430664,-213.77000427246094,24.959999084472656,13166.800537109375,16176.099853515625,-2593.5000610351562,397.90000915527344,2127.7999877929688,23.599998950958252,135.0,128.0,False,-0.01918300211039723,0.9132084565563824,-0.11534076737674169,True,False,4,7.0,False,4,,2535427712759491,White obama4616,11.0,17.280000686645508,-5240.5498046875,17.010000228881836,115.39999961853027,550.8000183105469,2.0000000298023224,-1.2999999523162842,0.09999999776482582,0.0,255.0,128.0,,0.009343012890309142,1.3643019664016762,6.041853276353578e-06,True,False,False,116.0,False,False,,enpitsu,76561198039309853,27.0,194.1699981689453,317.19000244140625,112.33000183105469,-17980.799560546875,-14240.10009765625,1666.0000610351562,79.49999809265137,-5213.900146484375,-1748.800048828125,255.0,0.0,,0.7578227035171399,-2.276529365724971,0.469758168909727,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,21.0,2620.510009765625,4160.2998046875,17.010000228881836,17665.6005859375,2302.899932861328,2.3000000417232513,0.3999999910593033,0.09999999776482582,-1930.5999755859375,255.0,0.0,0.009582471041558042,0.06432310403829708,-5.334670146261346e-05,True,0.0,False,False,False,False,,
124,8720,226,False,False,1,5310.233126699009,-38.720001220703125,-87.31999969482422,131.22000122070312,7767.39990234375,15210.0,11577.19970703125,4470.400085449219,-2163.8999938964844,3366.300048828125,1.0,0.01393317012963125,-0.18502881190468584,-0.030231875632177652,76561198039309853,enpitsu,27.0,-194.1699981689453,-317.19000244140625,112.33000183105469,17980.799560546875,14240.10009765625,1666.0000610351562,-79.49999809265137,5213.900146484375,-1748.800048828125,255.0,0.0,,-0.7578227035171399,2.276529365724971,0.469758168909727,True,False,1,0.0,False,2,,bf81d8692db,games5425898691,21.0,-2620.510009765625,-4160.2998046875,17.010000228881836,-17665.6005859375,-2302.899932861328,2.3000000417232513,-0.3999999910593033,-0.09999999776482582,-1930.5999755859375,255.0,0.0,,-0.009582471041558042,-0.06432310403829708,-5.334670146261346e-05,True,False,False,0.0,False,False,,TTV MixMaxTax,2535449130861869,15.0,14.510000228881836,100.36000061035156,20.90999984741211,-10899.3994140625,-14407.80029296875,1717.7000427246094,-1582.8999328613281,2193.800048828125,2787.3001098632812,128.0,128.0,True,0.08796466610817634,-1.0320755057624496,-0.07216389651929427,True,7.0,False,5,False,4,,White obama4616,2535427712759491,11.0,-17.280000686645508,5240.5498046875,17.010000228881836,-115.39999961853027,-550.8000183105469,2.0000000298023224,1.2999999523162842,-0.09999999776482582,0.0,255.0,128.0,-0.009343012890309142,-1.3643019664016762,6.041853276353578e-06,True,116.0,False,False,False,False,,
125,8721,227,False,False,0,5138.5981075823565,11.15999984741211,82.11000061035156,217.07000732421875,-5040.10009765625,8643.599853515625,20039.300537109375,5296.7999267578125,-2346.1000061035156,1561.7999267578125,0.0,-0.15810302663440812,0.30886280670328736,0.13924066075465075,2535449130861869,TTV MixMaxTax,15.0,-14.510000228881836,-100.36000061035156,20.90999984741211,10899.3994140625,14407.80029296875,1717.7000427246094,1582.8999328613281,-2193.800048828125,2787.3001098632812,128.0,128.0,True,-0.08796466610817634,1.0320755057624496,-0.07216389651929427,True,False,4,7.0,False,5,,2535427712759491,White obama4616,11.0,19.739999771118164,-5228.81005859375,17.010000228881836,391.50001525878906,1869.7999572753906,2.0000000298023224,-0.7000000029802322,0.0,0.0,254.0,128.0,,0.009396920952318007,1.3643021773380788,8.127728668191985e-06,True,False,False,116.0,False,False,,enpitsu,76561198039309853,27.0,11.390000343322754,187.3800048828125,120.06999969482422,-15920.899658203125,-10070.999755859375,-120.50000190734863,711.9000244140625,-5004.4000244140625,-2167.5999450683594,255.0,0.0,,1.19155713493464,-1.399682225566773,1.7854104320085225,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,21.0,2752.8701171875,4167.06005859375,17.010000228881836,17578.199462890625,-226.5999984741211,2.3000000417232513,0.29999999329447746,0.09999999776482582,-1951.4999389648438,255.0,0.0,0.009582136250139721,-0.08150162728283425,-3.974197587116656e-05,True,0.0,False,False,False,False,,
126,8722,227,False,False,1,5287.249789231177,2.990000009536743,-71.29000091552734,246.41000366210938,8524.000244140625,13039.200439453125,19838.299560546875,4733.999938964844,-96.89999580383301,3684.89990234375,1.0,0.09319133148277908,-0.45689989078249366,-0.013737528115344589,76561198039309853,enpitsu,27.0,-11.390000343322754,-187.3800048828125,120.06999969482422,15920.899658203125,10070.999755859375,-120.50000190734863,-711.9000244140625,5004.4000244140625,-2167.5999450683594,255.0,0.0,,-1.19155713493464,1.399682225566773,1.7854104320085225,True,False,1,0.0,False,2,,bf81d8692db,games5425898691,21.0,-2752.8701171875,-4167.06005859375,17.010000228881836,-17578.199462890625,226.5999984741211,2.3000000417232513,-0.29999999329447746,-0.09999999776482582,-1951.4999389648438,255.0,0.0,,-0.009582136250139721,0.08150162728283425,-3.974197587116656e-05,True,False,False,0.0,False,False,,TTV MixMaxTax,2535449130861869,15.0,-62.619998931884766,-14.760000228881836,33.650001525878906,-8143.4002685546875,-13373.1005859375,1606.4999389648438,-3827.6998901367188,1763.3000183105469,1672.2999572753906,128.0,7.0,True,0.40481189727973665,-1.2511407203833194,-0.1527581070173364,True,7.0,False,6,False,4,,White obama4616,2535427712759491,11.0,-19.739999771118164,5228.81005859375,17.010000228881836,-391.50001525878906,-1869.7999572753906,2.0000000298023224,0.7000000029802322,-0.0,0.0,254.0,128.0,-0.009396920952318007,-1.3643021773380788,8.127728668191985e-06,True,116.0,False,False,False,False,,
127,8796,229,False,False,0,8057.74688404797,-1822.8800048828125,-2864.260009765625,176.35000610351562,-5843.599853515625,29735.0,9263.200073242188,3004.89990234375,-3278.800048828125,1786.0000610351562,0.0,0.8464770945191084,-1.327183073384393,2.9644677962670296,2535427712759491,White obama4616,11.0,-1819.8699951171875,-3038.1201171875,168.6699981689453,-8253.499755859375,17635.10009765625,1273.499984741211,1457.2999572753906,221.10000610351562,-5298.699951171875,255.0,128.0,,0.288092961807697,1.834647534636176,-0.004176077677632734,True,False,3,12.5713115789557,True,4,,2535449130861869,TTV MixMaxTax,15.0,3378.320068359375,201.0500030517578,78.37000274658203,16909.49951171875,-7898.499755859375,-1944.1999816894531,2040.3999328613281,1592.8999328613281,-1531.4999389648438,255.0,0.0,False,-0.3713089194789804,-0.6754417998894927,0.12458801812893927,True,8,False,0.0,False,6,,enpitsu,76561198039309853,27.0,-3541.699951171875,-800.760009765625,17.059999465942383,-6691.300048828125,11119.3994140625,1.899999976158142,0.0,0.0,-2317.2000122070312,255.0,128.0,,0.01673554650829518,2.0481043568101365,-1.1517577795592545e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,359.1000061035156,2005.0699462890625,16.459999084472656,-20817.80029296875,-1982.5999450683594,99.0999984741211,6.9999998807907104,49.20000076293945,-1288.800048828125,255.0,22.0,0.012472829588789308,-3.056783565952511,0.0003942348620720594,True,226.0,False,4,False,4,,
128,8885,233,False,False,1,9759.7154817881,2324.139892578125,-4514.66015625,204.9199981689453,-1232.699966430664,14785.0,13693.800048828125,1530.8999633789062,-5457.80029296875,1966.6000366210938,1.0,0.5832220372325932,-2.7070505302004926,-0.8768641812387316,bf81d8692db,games5425898691,22.0,2296.93994140625,-4583.080078125,85.16999816894531,9393.900146484375,6697.8997802734375,2037.2000122070312,-5057.5,1934.1999816894531,964.4000244140625,255.0,196.0,,-0.5614102089589339,2.576516805744947,-0.2889629543615426,True,False,5,226.0,False,6,,76561198039309853,enpitsu,27.0,1444.1099853515625,-3235.18994140625,17.059999465942383,-7513.499755859375,-14726.8994140625,1.1999999731779099,-0.09999999776482582,-0.5000000074505806,0.0,255.0,,,-0.016773329236874423,-1.099037670232326,-4.5373787837760735e-05,True,2,False,241.0,False,2,,TTV MixMaxTax,2535449130861869,15.0,509.17999267578125,488.6400146484375,18.799999237060547,7923.699951171875,-18822.19970703125,0.5000000074505806,-0.5000000074505806,1.1999999731779099,417.00000762939453,254.0,255.0,,0.004803853177812786,-1.934198231054065,-0.00011464641389222326,True,178.0,False,8,False,6,,White obama4616,2535427712759491,12.0,2500.169921875,-2975.449951171875,17.010000228881836,-13751.500244140625,-12548.199462890625,2.199999988079071,-2.0000000298023224,-1.5999999642372131,-1484.7999572753906,255.0,94.0,-0.00960623927281467,-0.67686508896489,-1.0356867698602838e-05,True,,False,4,False,4,,
129,8975,236,False,False,0,5354.474178950575,-1938.5400390625,-112.0,1077.2900390625,2719.7000122070312,-17260.899658203125,-4504.5001220703125,2070.5999755859375,5603.0999755859375,563.4999847412109,0.0,-1.1416330519291582,2.15049745370598,0.1882888059194003,2535449130861869,TTV MixMaxTax,15.0,-1976.6400146484375,-4.289999961853027,1011.1500244140625,-2167.2999572753906,-10367.39990234375,-462.99999237060547,4239.200134277344,3303.699951171875,-1167.9000091552734,254.0,255.0,True,0.37137336258537534,-1.1015388541078996,2.76415686768631,True,4,6,21.364997897096863,True,10,,2535427712759491,White obama4616,11.0,606.1099853515625,-531.5399780273438,17.010000228881836,-9202.2998046875,-16654.89990234375,2.0000000298023224,0.29999999329447746,0.7999999821186066,-24.800000190734863,255.0,128.0,,0.009606615364109108,-2.0789730962079025,8.27291042483332e-05,True,6,False,31.0,False,6,,enpitsu,76561198039309853,27.0,-199.5500030517578,1791.3900146484375,17.059999465942383,-2528.0999755859375,-13198.00048828125,1.1999999731779099,0.09999999776482582,0.7000000029802322,-64.29999828338623,255.0,255.0,False,0.016737219643980363,-1.7678078513848146,8.632517501572782e-05,True,241.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,-2392.6201171875,242.3000030517578,588.8699951171875,9055.800170898438,-20050.2001953125,3659.1000366210938,-177.29999542236328,463.10001373291016,320.8000183105469,255.0,82.0,-0.8915952473703166,-0.5656532210358394,-0.5023142698607138,True,111.40761299287122,True,6,False,8,,
130,8989,236,True,True,1,4191.778420035847,1770.0,1040.3499755859375,773.239990234375,-8984.000244140625,29289.09912109375,-6471.500244140625,-3119.8001098632812,-4429.89990234375,-2577.0999145507812,1.0,-0.9109522471450701,-0.2925136718988574,-2.7309723811650537,bf81d8692db,games5425898691,21.0,1871.5,782.4400024414062,779.4299926757812,-10715.999755859375,19188.299560546875,3031.099853515625,-884.7000122070312,-1589.4000244140625,-2152.100067138672,255.0,0.0,,0.13850836644740724,0.6368650406726545,-0.5116291603644497,True,False,6,67.51404725864373,True,8,,76561198039309853,enpitsu,27.0,152.33999633789062,-1151.25,17.059999465942383,-3334.2001342773438,13567.19970703125,1.1999999731779099,-0.19999999552965164,0.9000000357627869,34.40000057220459,255.0,128.0,False,-0.016745969324053138,1.3255143203843514,-8.832248114051636e-05,True,2,False,241.0,False,2,,TTV MixMaxTax,2535449130861869,15.0,2087.389892578125,543.1699829101562,851.5800170898438,2220.5999755859375,10678.800048828125,-4952.200012207031,-2394.1000366210938,-1788.9999389648438,4353.900146484375,254.0,255.0,False,-0.916251295653597,2.7545828968703674,-0.5134276586372,True,16.0,False,10,4,6,,White obama4616,2535427712759491,11.0,-134.63999938964844,1376.050048828125,17.010000228881836,9282.100219726562,16607.60009765625,2.0000000298023224,-0.19999999552965164,-0.7999999821186066,0.0,254.0,128.0,-0.00961213389046166,2.0804621307536517,6.6270468208536e-05,True,31.0,False,6,False,6,,
131,9290,238,False,False,0,5192.885614176508,19.989999771118164,28.540000915527344,102.87000274658203,16699.49951171875,21136.39892578125,7375.999755859375,4166.099853515625,-767.3000335693359,-4248.999938964844,0.0,-0.011238086764598006,-0.08010462108130453,0.07859176380316064,2535427712759491,White obama4616,11.0,-108.52999877929688,-171.0500030517578,16.93000030517578,2002.2999572753906,22912.60009765625,15.399999618530273,8.600000143051147,-3.6000001430511475,-1726.4999389648438,255.0,13.0,False,0.010109967509684487,1.43437361893167,5.210441300562769e-06,,False,4,0.0,True,4,,2535449130861869,TTV MixMaxTax,15.0,-3029.77001953125,-4124.22021484375,18.780000686645508,-16620.699462890625,-3170.2999877929688,2.7000001072883606,0.0,0.0,-3092.0001220703125,254.0,0.0,False,-0.004802440458529973,2.8815253290265215,1.32195619087657e-05,True,False,False,255.0,False,False,,enpitsu,76561198039309853,27.0,2668.93994140625,4183.43017578125,17.049999237060547,14213.1005859375,2539.9000549316406,3.1999999284744263,-0.09999999776482582,0.0,-1793.2000732421875,255.0,0.0,False,0.016772051631991046,0.1562393377081967,-0.00030510586179534436,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-3.700000047683716,634.969970703125,65.73999786376953,1676.4999389648438,-22729.29931640625,3038.800048828125,2813.0999755859375,929.3000030517578,203.50000381469727,128.0,148.0,0.08012034113829394,-1.531384514072347,-0.03001581320975282,True,31.0,False,3,False,4,,
132,9435,243,False,False,0,2801.7930074490396,978.1300048828125,3057.2900390625,826.02001953125,1713.2000732421875,21393.89892578125,-2041.7999267578125,2290.5999755859375,-3272.7999877929688,4476.700134277344,0.0,-0.1690243249315326,-0.13196732145337267,0.4598758989987787,2535449130861869,TTV MixMaxTax,15.0,939.010009765625,2828.320068359375,757.5700073242188,9795.399780273438,17457.80029296875,856.9999694824219,-601.6999816894531,-3966.400146484375,1245.8999633789062,254.0,128.0,True,-0.7392408341858945,1.7817421170177958,-1.8271488035766252,True,4,4,75.0,False,6,,2535427712759491,White obama4616,12.0,1411.02001953125,2438.280029296875,17.010000228881836,-10399.200439453125,-3986.7999267578125,2.0999999344348907,-1.0999999940395355,-0.29999999329447746,195.6999969482422,128.0,128.0,,0.009655110062940253,-2.7502213789844365,-0.00018156078991294277,True,6,False,230.0,False,4,,enpitsu,76561198039309853,27.0,604.0499877929688,5533.4501953125,24.139999389648438,-1762.5999450683594,-1889.1000366210938,-74.00000095367432,0.5000000074505806,-0.19999999552965164,-0.7999999821186066,255.0,128.0,False,0.045285604199046134,-2.32533705533953,-0.027009117688363032,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,1888.0799560546875,4843.830078125,17.010000228881836,-9431.400146484375,9484.199829101562,2.3000000417232513,-0.19999999552965164,-0.09999999776482582,2133.2000732421875,128.0,255.0,0.009623508601593335,2.418310486545142,2.225867369499706e-05,True,92.0,False,6,False,6,,
133,9536,247,False,False,0,2345.658128495961,-141.47000122070312,2919.010009765625,142.52000427246094,-18626.800537109375,4323.800048828125,936.2999725341797,2376.7999267578125,-3300.1998901367188,-4411.099853515625,0.0,0.9891292447793275,-1.4698479064183152,-2.5907869959511394,2535449130861869,TTV MixMaxTax,15.0,79.98999786376953,2797.8701171875,87.04000091552734,-17500.699462890625,-2715.7998657226562,3372.3001098632812,-3960.1998901367188,-570.6000137329102,-170.10000228881836,254.0,0.0,True,-0.0015012491529237497,-3.0134938800835793,0.33268376297710717,True,4,4,31.0,False,8,,2535427712759491,White obama4616,12.0,2964.3701171875,5009.35986328125,206.6999969482422,7340.4998779296875,-3596.7999267578125,2962.39990234375,1963.699951171875,1709.6000671386719,-1147.699966430664,253.0,12.0,False,-0.3576266266817881,-0.4413990644694043,1.469975071247966,True,8,False,206.0,False,6,,enpitsu,76561198039309853,27.0,1973.1700439453125,1049.25,31.3799991607666,5116.7999267578125,-21391.69921875,-4273.299865722656,3661.099853515625,-363.1999969482422,573.4999847412109,255.0,0.0,True,-0.3979123436442936,-1.4939241446526685,-0.034292637941211256,True,171.0,False,2,False,2,22.0,games5425898691,bf81d8692db,21.0,-1029.06005859375,3086.489990234375,17.010000228881836,4389.4000244140625,-9813.900146484375,2.3999999463558197,0.7999999821186066,0.3999999910593033,2293.8999938964844,128.0,255.0,0.009572178887985882,-1.0894325149570143,-1.5223555371896464e-05,True,153.0,False,8,False,8,,
134,9605,249,False,False,0,3381.216523029894,-3974.889892578125,3742.47998046875,192.47000122070312,-3001.0000610351562,642.3000335693359,6866.5997314453125,-1208.0999755859375,-5877.1002197265625,-4.000000059604645,0.0,0.43305205425201043,-1.2284165969108891,0.23313460661934157,2535449130861869,TTV MixMaxTax,15.0,-4065.530029296875,3590.27001953125,200.85000610351562,-10705.799560546875,15426.600341796875,3897.60009765625,314.59999084472656,-2980.10009765625,-4611.7999267578125,254.0,0.0,True,-0.06615239906013082,1.5747162726279904,1.7581268686606368,True,4,4,0.0,False,10,,2535427712759491,White obama4616,12.0,562.97998046875,3203.68994140625,17.010000228881836,-4080.10009765625,1211.6000366210938,2.0000000298023224,0.5000000074505806,-0.5999999865889549,-2.800000011920929,3.0,128.0,False,0.009915435852593114,2.8518080966271593,6.338090096880581e-05,True,8,False,99.0,False,6,,enpitsu,76561198039309853,27.0,-115.81999969482422,2553.360107421875,17.059999465942383,2919.4000244140625,21700.30029296875,1.1999999731779099,0.0,-0.19999999552965164,-2.3999999463558197,255.0,128.0,False,0.016770537289094358,1.436776329374543,2.1519329556049068e-05,True,115.0,False,2,False,2,,games5425898691,bf81d8692db,21.0,226.1199951171875,4897.080078125,17.010000228881836,-1820.7000732421875,4176.099853515625,2.5999999046325684,1.5999999642372131,1.2999999523162842,1651.6999816894531,128.0,255.0,0.009775055624823135,1.959944043271171,-2.1462211969668874e-06,True,153.0,False,8,False,8,,
135,9660,251,False,False,0,1055.8788531820705,-1890.9000244140625,4786.3701171875,382.760009765625,18371.8994140625,1863.2000732421875,7245.999755859375,912.2000122070312,-3078.699951171875,5068.399963378906,0.0,-1.1449136587827393,1.7908896206873646,1.8825641362198624,2535449130861869,TTV MixMaxTax,15.0,-2072.239990234375,4740.77001953125,193.41000366210938,16950.6005859375,1841.7999267578125,3248.9999389648438,4799.100036621094,1830.8000183105469,1966.300048828125,255.0,1.0,True,-0.6538016621208845,0.4292356937279522,1.4367008422896312,True,4,5,186.07648145767953,True,12,,2535427712759491,White obama4616,12.0,-792.7100219726562,3973.56005859375,17.010000228881836,-8756.599731445312,-1816.7999267578125,0.0,0.5999999865889549,0.0,2468.300018310547,255.0,255.0,False,0.009515287515528936,-2.908551521055735,5.460089323125339e-05,True,8,False,4.542287916265511,True,6,,enpitsu,76561198039309853,27.0,-728.9500122070312,4623.669921875,17.059999465942383,-2279.9000549316406,-332.20001220703125,1.1999999731779099,0.5999999865889549,0.3999999910593033,-1.899999976158142,128.0,128.0,False,0.016888017640135224,-2.9974475884490936,5.636132871554862e-05,True,137.0,False,2,False,2,,games5425898691,bf81d8692db,22.0,-1310.81005859375,4923.669921875,107.9800033569336,-12648.499755859375,-1648.8999938964844,2112.2999572753906,216.10000610351562,548.3000183105469,1504.7999572753906,255.0,189.0,-0.23775584979866213,-2.849544609868112,-0.03056618452504602,True,131.07602568339277,True,8,False,10,,
