,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
114,7036,221,False,False,1,9238.897308521102,2637.080078125,-3933.360107421875,146.6699981689453,15679.3994140625,5170.10009765625,1463.800048828125,3023.900146484375,-22.100000381469727,2050.2999877929688,1.0,0.15038512830037928,-2.9267437927534248,0.24467428174811823,5417135860859824013,tricaespinhas,12.0,2531.64990234375,-3979.9599609375,16.8799991607666,10435.999755859375,7651.500244140625,2.199999988079071,100.79999923706055,62.199997901916504,-1706.1000061035156,128.0,0.0,,-0.01878862453524195,2.489288615625716,0.015222592765938653,True,245.0,False,4,False,4,,4836773994170625710,shakz_m2855,13.0,3759.72998046875,-3107.760009765625,17.010000228881836,13178.800048828125,-11382.099609375,2.0999999344348907,-1.0000000149011612,0.7000000029802322,-171.49999618530273,235.0,81.0,-0.009604811149270354,-2.4342520088055273,-4.383132673202013e-05,True,31.0,False,6,False,6,,enpitsu,76561198039309853,25.0,1991.550048828125,-3083.81005859375,68.08999633789062,15662.900390625,-12394.3994140625,-1831.6000366210938,1449.7000122070312,2148.0999755859375,3.400000035762787,255.0,255.0,,0.5094695492092413,-2.5470177956985918,0.0017138480213921004,True,0.0,False,6,6,False,,games5425898691,bf81d8692db,19.0,3206.820068359375,-440.67999267578125,17.010000228881836,17152.099609375,-11464.7998046875,2.0999999344348907,1.8000000715255737,-1.1999999731779099,-1026.8000030517578,255.0,104.0,,-0.009588005310865061,-2.509883015006447,-2.8772010309780958e-05,True,False,False,False,187.0,False,,
115,7064,222,False,False,1,9156.061043473386,3999.6201171875,-3474.0,240.1699981689453,600.2999877929688,2095.7000732421875,8138.2000732421875,-1359.2999267578125,5731.6998291015625,-1139.5999908447266,1.0,-0.6419899907590298,2.498643702910345,-3.053078744058694,5417135860859824013,tricaespinhas,12.0,3999.419921875,-3628.2099609375,76.33000183105469,12523.00048828125,5078.999938964844,10090.999755859375,-235.9000015258789,-5469.2999267578125,530.0,255.0,255.0,,0.690136514968384,2.768262328328477,-0.2669114478370533,True,192.42332041904496,True,4,False,4,,4836773994170625710,shakz_m2855,13.0,3616.02001953125,-4101.72021484375,16.93000030517578,-11391.99951171875,1523.0000305175781,-958.0000305175781,2657.6998901367188,1364.2999267578125,282.90000915527344,235.0,160.0,-0.05422486748701874,0.1755703504379189,0.04920896435930459,True,31.0,False,6,False,6,,enpitsu,76561198039309853,25.0,3691.469970703125,-3710.840087890625,17.049999237060547,9610.399780273438,-11373.599853515625,4.099999964237213,0.29999999329447746,-0.7000000029802322,-3370.2999877929688,255.0,0.0,False,-0.016782502077280173,-2.0108940675354434,-2.2401520910600426e-05,False,0.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,4079.179931640625,-2192.419921875,423.17999267578125,-44.099998474121094,-21044.599609375,9280.10009765625,1064.4000244140625,124.89999771118164,9.599999785423279,255.0,0.0,,0.4177142949396519,-1.5777651911259123,1.57358318707691,True,False,False,False,140.06826663273642,True,,False
116,7105,224,False,False,1,7588.769894337264,3290.10009765625,-2061.22998046875,1379.7099609375,-8106.199951171875,12821.600341796875,3790.4998779296875,-1293.2000732421875,2057.100067138672,-120.20000457763672,1.0,-0.030364162935433387,-2.427783853906024,-1.8431189395495815,5417135860859824013,tricaespinhas,12.0,3457.610107421875,-2253.72998046875,1277.43994140625,-7485.30029296875,11440.899658203125,3679.5001220703125,138.99999618530273,560.2000045776367,1014.3000030517578,128.0,0.0,,0.1457497180823334,0.05776945195262302,-0.08574413168728742,True,139.46800871305567,True,6,False,4,,4836773994170625710,shakz_m2855,13.0,1852.010009765625,-4328.93017578125,17.0,-9576.900024414062,10903.399658203125,1.2999999523162842,-0.09999999776482582,-0.0,-2178.8999938964844,255.0,0.0,-0.009590294789728006,0.9191794636927885,2.726383881925075e-06,True,236.19951832679007,True,6,False,6,,enpitsu,76561198039309853,25.0,2654.77001953125,-3895.0,17.059999465942383,-208.4000015258789,12556.8994140625,2.0999999344348907,-0.0,-0.0,-2346.4999389648438,255.0,128.0,False,-0.016728472313266147,1.6172958259661898,2.0571104549075703e-07,True,0.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,2666.4599609375,-3734.77001953125,17.030000686645508,-16885.30029296875,15616.700439453125,-3.700000047683716,0.5000000074505806,-0.3999999910593033,-1977.2999572753906,255.0,0.0,,-0.009581964461064588,0.8247540056828508,3.0284796997976998e-05,True,False,False,False,36.00553114183489,True,,False
117,7133,225,False,False,1,6118.297869623149,2480.360107421875,-769.5999755859375,1424.6300048828125,-7297.19970703125,16531.800537109375,-2285.399932861328,446.1000061035156,1681.6999816894531,-667.3000335693359,1.0,-0.11129330897844612,-1.8382129821883546,1.987420685710081,5417135860859824013,tricaespinhas,12.0,2515.300048828125,-1039.52001953125,1373.1300048828125,-10110.10009765625,14462.900390625,-1652.7000427246094,-1647.2999572753906,270.3000068664551,-1779.6000671386719,128.0,128.0,,-0.08719756919924875,1.8318989127241043,0.28429526754550366,True,94.0624431948508,True,6,False,4,,4836773994170625710,shakz_m2855,13.0,1600.0999755859375,-2499.610107421875,17.0,-1034.800033569336,22976.69921875,0.9000000357627869,-0.0,-0.7999999821186066,0.0,255.0,128.0,-0.009598646791842686,1.5257886380107595,7.104782974201454e-05,True,148.48165162148,True,6,False,6,,enpitsu,76561198039309853,25.0,3041.199951171875,-2316.780029296875,93.20999908447266,4736.700134277344,17848.800048828125,-154.60000038146973,-5312.1002197265625,1425.0999450683594,-1.1999999731779099,128.0,128.0,False,0.8374486116980778,-1.3084373199022457,-3.1412318036298634,True,0.0,False,8,8,False,,games5425898691,bf81d8692db,20.0,2180.8701171875,-1510.6300048828125,85.87999725341797,-1688.800048828125,22768.1005859375,-151.19999885559082,-5499.69970703125,-44.000000953674316,-17.40000009536743,255.0,128.0,,0.3971205638660934,-1.577478457496132,-3.1381665545678525,True,3,False,4,18.0,False,,False
118,7181,227,False,False,1,3124.2207316484723,1243.81005859375,2035.199951171875,109.73999786376953,-4497.699890136719,11073.599853515625,7736.400146484375,-5551.6998291015625,-2254.9000549316406,-305.10000228881836,1.0,0.7856416567813557,-0.39322645823828256,-0.4707187943399727,5417135860859824013,tricaespinhas,12.0,976.5999755859375,1876.1800537109375,15.460000038146973,-8099.2999267578125,15885.50048828125,-9534.69970703125,-4009.5999145507812,3711.400146484375,630.8000183105469,255.0,128.0,,0.05601453425883779,-3.103939189153838,0.2651687875095381,True,73.0,False,6,False,4,,4836773994170625710,shakz_m2855,14.0,1056.3699951171875,1327.8699951171875,17.0,-16176.300048828125,14101.500244140625,3.4999999403953552,-0.29999999329447746,-0.0,2003.2000732421875,207.0,255.0,-0.00957414550146514,0.6379673623934088,-3.15136169677583e-05,True,55.0,False,6,False,6,,enpitsu,76561198039309853,25.0,3413.669921875,829.530029296875,17.049999237060547,-9505.700073242188,18434.599609375,2.3999999463558197,-0.3999999910593033,1.4000000059604645,363.3000183105469,255.0,128.0,False,-0.01679593622474623,1.0606972729780517,-0.000249067576761204,True,229.0,False,8,8,False,,games5425898691,bf81d8692db,20.0,1056.1300048828125,2106.330078125,104.94000244140625,-4546.400146484375,8809.600219726562,132.39999771118164,2315.500030517578,4981.7999267578125,-263.799991607666,255.0,116.0,,1.1741911499884858,1.5142324288971951,1.0493757435177733,True,5,False,6,1.0,False,,False
119,7235,229,False,False,0,9296.15689527144,-371.8800048828125,-4141.3701171875,357.1099853515625,23072.900390625,-1116.2999725341797,3120.1998901367188,4214.200134277344,-1498.5000610351562,3999.2999267578125,0.0,-0.528361550891472,1.0825897019690673,-1.4323780590429176,76561198039309853,enpitsu,25.0,-549.47998046875,-4176.56982421875,249.9600067138672,18747.900390625,-9579.199829101562,1738.3999633789062,-2943.0999755859375,2135.7000732421875,756.6000366210938,255.0,255.0,False,-0.45018188174505286,0.33801658221656844,-0.49295000360732966,True,137.0,False,10,False,9,,bf81d8692db,games5425898691,20.0,-318.739990234375,-3911.179931640625,17.010000228881836,-268.99999618530273,-12729.200439453125,2.0999999344348907,0.0,0.7999999821186066,-0.5000000074505806,255.0,128.0,0.009560911668900567,-1.592053746621151,6.623346839039305e-05,True,0.0,False,6,False,6,,shakz_m2855,4836773994170625710,14.0,-388.19000244140625,-3964.300048828125,234.72000122070312,-9033.300170898438,-18957.099609375,2816.9000244140625,50.999999046325684,-31.90000057220459,1243.1999969482422,204.0,128.0,False,0.01566318067628003,-1.806664108529333,0.003353264591879707,True,13.798193390651422,True,8,6,4,,tricaespinhas,5417135860859824013,12.0,-602.5700073242188,-3576.780029296875,17.0,7975.5999755859375,-13305.899658203125,3.400000035762787,0.0,0.5000000074505806,1367.5999450683594,128.0,230.0,False,0.009622076538084617,-1.0053974514138597,0.0001335114461462763,True,4,False,6,0.0,False,,
120,7366,233,False,False,0,8645.510746303022,3730.260009765625,-2163.60009765625,179.52999877929688,-3629.1000366210938,25785.400390625,6142.8997802734375,4655.299987792969,-2717.39990234375,-2342.7999877929688,0.0,-0.35751622675927064,-0.08906998978785334,0.7219453733465038,76561198039309853,enpitsu,25.0,3758.800048828125,-2242.429931640625,91.69999694824219,2681.4999389648438,21018.00048828125,705.8999633789062,-3412.60009765625,-3134.2001342773438,2962.9998779296875,255.0,128.0,,0.753392091550974,1.6680175274862463,-0.03785577922070722,True,94.0,False,12,False,11,,bf81d8692db,games5425898691,20.0,3207.070068359375,-670.1099853515625,17.010000228881836,8145.5999755859375,17386.300048828125,2.0999999344348907,0.0,0.0,-99.60000038146973,255.0,128.0,0.009602992432280024,1.1225649823920838,4.120716801367107e-05,True,,False,8,False,8,,shakz_m2855,4836773994170625710,14.0,-88.30000305175781,-3426.7099609375,25.469999313354492,1277.6000213623047,14317.2998046875,-2516.0000610351562,-2960.8999633789062,-138.99999618530273,-1440.5000305175781,255.0,128.0,,-0.14726268309737187,1.5704078708254967,0.020600310174437857,True,,False,10,8,4,,tricaespinhas,5417135860859824013,12.0,2359.889892578125,387.8900146484375,17.010000228881836,-650.2999877929688,16328.00048828125,2.0999999344348907,1.899999976158142,-0.29999999329447746,-189.59999084472656,255.0,128.0,,0.009711564089650161,1.5892131344244833,0.0001199508157585155,True,6,False,8,210.0,False,,
121,7416,235,False,False,1,8484.318580062201,-3104.22998046875,-2342.10009765625,233.11000061035156,-5582.8997802734375,-16902.2998046875,8428.599853515625,4735.199890136719,3556.099853515625,-964.8999786376953,1.0,-0.9853835372727067,-0.07563767855842177,-1.0234660406011935,5417135860859824013,tricaespinhas,12.0,-3086.7099609375,-2342.31005859375,90.88999938964844,-6368.0999755859375,-7134.2999267578125,-1159.8999786376953,2322.2999572753906,-725.5000305175781,2897.6998901367188,255.0,128.0,,-0.09164079448196104,-1.2311862571759435,-0.00417749219317782,True,210.0,False,10,False,6,,4836773994170625710,shakz_m2855,14.0,-49.88999938964844,-154.11000061035156,106.81999969482422,1915.8999633789062,-22798.9990234375,-166.29999160766602,5259.69970703125,1598.699951171875,170.20000457763672,255.0,135.0,-1.1336367869938684,0.9328182117908737,-2.8447644983606755,False,61.0,False,11,4,14,,enpitsu,76561198039309853,25.0,-3834.3798828125,-1425.5699462890625,18.059999465942383,2720.4998779296875,-20275.699462890625,-85.10000228881836,52.69999980926514,-388.69998931884766,-24.800000190734863,255.0,128.0,,-0.02421163784069636,-1.7046935029455845,-0.03988043246423284,True,94.0,False,12,12,False,,games5425898691,bf81d8692db,20.0,-4078.989990234375,498.2699890136719,643.4099731445312,3.0000001192092896,9949.299926757812,-7417.19970703125,-2307.2000122070312,0.09999999776482582,0.0,255.0,0.0,,-0.6769561936628423,1.55854835774829,1.578467184246161,True,8,False,8,255.0,False,,
122,7488,238,False,False,1,9513.62386735005,-2195.60009765625,-3857.280029296875,201.1300048828125,-467.7000045776367,224.50000762939453,2103.9999389648438,5070.10009765625,353.10001373291016,-1400.7000732421875,1.0,0.6359609630606857,2.902006799995275,-0.7225147925440513,5417135860859824013,tricaespinhas,12.0,-2096.06005859375,-3906.830078125,133.55999755859375,2505.5999755859375,2344.1000366210938,-156.70000076293945,-5388.800048828125,-644.7000122070312,891.2999725341797,0.0,221.0,,0.31226536209946,2.543962983638846,-2.3915643578786807,True,163.0,False,12,False,7,,4836773994170625710,shakz_m2855,14.0,586.6599731445312,-5260.33984375,21.950000762939453,-12256.600341796875,-6633.3001708984375,-542.400016784668,2162.7999877929688,815.2999877929688,-3184.2001342773438,128.0,0.0,-0.02308602472271027,-0.2643842310890792,0.24651632127705586,True,122.0,False,12,4,14,,enpitsu,76561198039309853,25.0,-2231.449951171875,-3700.47998046875,143.1300048828125,14362.60009765625,4083.2000732421875,223.50000381469727,2666.300048828125,4497.900085449219,-1705.5999755859375,255.0,0.0,,-1.013182970361967,2.4076060973855995,1.1983566636881846,True,233.0,False,14,13,False,,games5425898691,bf81d8692db,19.0,-1181.77001953125,-1479.1199951171875,16.989999771118164,13729.300537109375,-10826.199951171875,4.600000083446503,-0.19999999552965164,0.09999999776482582,-50.70000171661377,255.0,111.0,,-0.009591540415519934,-2.4743963980713795,-1.8099882020453793e-05,True,8,False,8,215.0,False,,False
123,7537,240,False,False,1,9559.749010572188,-2343.760009765625,-3854.0400390625,129.97000122070312,-20108.900146484375,17799.49951171875,7429.5001220703125,3448.900146484375,4377.60009765625,-2222.7999877929688,1.0,0.22700983881579562,-2.5251040945180674,-0.7548178285524,4836773994170625710,shakz_m2855,14.0,-2201.27001953125,-4010.2900390625,14.649999618530273,-18168.1005859375,9710.2001953125,-31.600000858306885,-394.39998626708984,499.0999984741211,-1498.0000305175781,255.0,255.0,False,0.004831260842714684,0.5242324049256265,0.06714564168272949,True,42.89584532860786,True,14,4,12,,5417135860859824013,tricaespinhas,12.0,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25.0,79.08000183105469,-2951.469970703125,17.059999465942383,7059.2999267578125,10289.300537109375,2.0999999344348907,-0.0,-0.0,2383.0999755859375,255.0,255.0,False,-0.01673350319652251,2.104507393935132,-1.0725662516125143e-05,True,255.0,False,14,14,False,,games5425898691,bf81d8692db,19.0,-2018.0,-3737.989990234375,16.959999084472656,-10258.599853515625,-7941.099853515625,5.799999833106995,10.299999713897705,0.09999999776482582,1.0999999940395355,255.0,128.0,,-0.009309504474293896,-0.6588441582841342,0.00026932209765444877,True,8,False,8,123.92757875944984,True,,
124,7600,242,False,False,1,6791.699656450047,-2440.860107421875,-775.4500122070312,190.94000244140625,2441.1000061035156,19366.500244140625,6125.30029296875,3542.2000122070312,4584.100036621094,1561.3999938964844,1.0,0.23088484837000786,1.8593910792279613,-0.4312924001756472,4836773994170625710,shakz_m2855,14.0,-2410.6298828125,-1018.7100219726562,71.12999725341797,4158.299865722656,19848.800048828125,3105.4998779296875,-1560.2000427246094,-3917.9998779296875,3021.7001342773438,255.0,255.0,,-0.021050310139597652,1.8465043601518465,-0.051199288294945494,True,0.0,False,16,4,13,,5417135860859824013,tricaespinhas,12.0,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,25.0,-2312.080078125,-628.239990234375,156.22000122070312,-22717.19970703125,1685.8999633789062,2416.9000244140625,5152.9998779296875,-1883.0999755859375,387.40001678466797,128.0,255.0,,-0.038086531490340116,0.3181277306344944,-0.7812862457305303,True,168.0,False,16,15,False,,games5425898691,bf81d8692db,20.0,-2951.56005859375,-1146.25,16.989999771118164,15951.099853515625,16343.900146484375,4.699999988079071,0.19999999552965164,0.19999999552965164,-1633.2000732421875,255.0,0.0,,-0.009587734954512964,2.386292873079718,-0.00016062767328908626,True,8,False,8,0.0,False,,
125,7601,242,False,False,0,5526.87640314978,2457.280029296875,746.6099853515625,232.85000610351562,8652.2998046875,9107.19970703125,9763.499755859375,2458.0999755859375,-4188.699951171875,3522.9998779296875,0.0,-0.1441643696007532,-1.7405217833847977,-0.14157128888496096,76561198039309853,enpitsu,25.0,2478.330078125,608.219970703125,165.13999938964844,21256.201171875,-4084.8001098632812,-31.90000057220459,-4852.099914550781,1085.5000305175781,2351.199951171875,128.0,255.0,,0.04040299962973395,-0.20175966888708918,-1.309657311812815,True,168.0,False,16,False,15,,bf81d8692db,games5425898691,20.0,2797.010009765625,1006.3400268554688,16.989999771118164,-17514.200439453125,-14437.60009765625,4.600000083446503,-2.199999988079071,-1.5000000596046448,-659.4000244140625,255.0,128.0,0.00960489122860813,-2.501522514489676,8.588325754172982e-05,True,0.0,False,8,False,8,,shakz_m2855,4836773994170625710,14.0,2370.360107421875,841.5399780273438,95.4000015258789,-4520.5999755859375,-19053.599853515625,2321.4999389648438,1299.2999267578125,5320.2001953125,506.5999984741211,255.0,255.0,,0.07207517612245061,-1.7423917597595515,-0.7063412571679079,True,0.0,False,16,13,4,,tricaespinhas,5417135860859824013,12.0,,,,,,,,,,,,,,,,True,,,,,,,
126,7682,245,False,False,1,9176.680796656801,-3478.06005859375,-2927.159912109375,195.02999877929688,-10820.30029296875,24184.69970703125,-3408.2000732421875,-3692.0999145507812,1920.5000305175781,-4321.9000244140625,1.0,0.9302227740760434,2.4563096919354983,-1.0052238038607506,5417135860859824013,tricaespinhas,12.0,-3338.090087890625,-3167.909912109375,137.50999450683594,-8640.900268554688,15822.19970703125,1373.6000061035156,-1052.300033569336,-1548.8999938964844,310.9000015258789,255.0,183.0,,0.42217006900592496,1.2291164017261933,-0.030774876397158476,True,59.0,False,4,False,3,,4836773994170625710,shakz_m2855,14.0,906.6599731445312,-0.3499999940395355,15.949999809265137,14896.199951171875,-11516.8994140625,-649.1000366210938,352.09999084472656,1680.7000732421875,-1056.500015258789,255.0,0.0,-0.008085242360373559,-2.440551902682035,0.006010459582482629,False,61.0,False,16,4,18,,enpitsu,76561198039309853,25.0,-3684.070068359375,-2463.93994140625,104.23999786376953,13560.799560546875,-15189.200439453125,0.0,-3261.099853515625,4285.5999755859375,1117.2000122070312,255.0,128.0,False,-0.17008454355786962,-2.266992316548167,-0.9448310894603127,True,71.0,False,18,17,False,,games5425898691,bf81d8692db,20.0,-2554.429931640625,3890.510009765625,16.989999771118164,-14688.699951171875,12684.69970703125,4.799999892711639,0.7000000029802322,-0.7999999821186066,1738.0000305175781,128.0,255.0,,-0.009641325456252813,0.6661793622544766,0.00016364861668859723,True,8,False,8,0.0,False,,
127,7745,247,False,False,0,7924.614708873933,3835.159912109375,-1217.3299560546875,312.82000732421875,7843.900146484375,27303.20068359375,8265.700073242188,5611.7999267578125,2046.1000061035156,566.1000061035156,0.0,0.8062285225715593,1.9592801325465024,-2.9414485308450815,bf81d8692db,games5425898691,20.0,3797.889892578125,-1350.780029296875,223.8000030517578,31.099998950958252,17284.000244140625,1367.7999877929688,3474.89990234375,-61.99999809265137,-190.40000915527344,255.0,156.0,,-0.4298685351778482,1.3537267168865241,0.39662305812166704,True,189.5395698162817,True,10,False,9,,76561198039309853,enpitsu,25.0,103.5999984741211,4323.39013671875,17.049999237060547,-17257.80029296875,-6254.89990234375,2.800000011920929,-4.099999964237213,-1.0999999940395355,994.5999908447266,255.0,255.0,0.016791016140055754,-2.793153373090823,0.00017805416181292867,True,102.0,False,18,False,18,,shakz_m2855,4836773994170625710,14.0,-3207.6298828125,4144.06982421875,17.0,4746.499938964844,17885.400390625,3.799999952316284,0.0,0.0,-2963.900146484375,255.0,0.0,True,0.009605450303833047,1.1189849601499038,-0.00010178871593703525,True,255.0,False,20,18,4,,tricaespinhas,5417135860859824013,12.0,3363.43994140625,-120.22000122070312,17.030000686645508,-14163.900146484375,-3618.699951171875,0.7000000029802322,-1.5999999642372131,0.3999999910593033,-3471.300048828125,255.0,0.0,False,0.009624467242981086,3.063211705317385,-4.804429093621848e-05,True,4,False,4,255.0,False,,False
128,7870,252,False,False,1,9503.987379950882,-1352.97998046875,-4094.06005859375,95.36000061035156,-4914.700012207031,21978.798828125,1927.2000122070312,-27.799999713897705,518.8000106811523,-5977.39990234375,1.0,1.5218602098114489,-0.3586354991550491,-1.6964409691598332,4836773994170625710,shakz_m2855,14.0,-1271.8399658203125,-4217.41015625,18.799999237060547,-5691.6998291015625,11327.60009765625,-1024.8999786376953,546.3000106811523,-775.8999633789062,-989.4999694824219,255.0,0.0,,-0.01593400574793855,1.1137792944613578,-0.016574886725767204,True,172.22349221219298,True,20,4,18,,5417135860859824013,tricaespinhas,12.0,-1391.81005859375,-4390.35986328125,56.220001220703125,-6699.0997314453125,5755.4998779296875,2121.6000366210938,40.300002098083496,-193.4000015258789,4516.000061035156,255.0,255.0,0.025794578227878465,2.0284908485376265,-0.01602971090644131,True,242.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-617.9600219726562,-2393.610107421875,17.049999237060547,-10355.50048828125,4938.399963378906,2.5999999046325684,0.3999999910593033,-0.5999999865889549,-0.3999999910593033,255.0,0.0,,-0.016668490120922076,0.4450779097636087,6.13030675934918e-05,True,132.0,False,18,18,False,,games5425898691,bf81d8692db,20.0,-1719.1199951171875,-4820.60986328125,15.829999923706055,220.40000915527344,12142.099609375,231.29999160766602,-122.29999542236328,-100.20000457763672,146.00000381469727,255.0,128.0,,-0.002357116066556498,1.5755788359772154,0.006219981385748701,True,10,False,12,188.1348298313797,True,,
129,7902,253,False,False,0,4452.953581875352,1916.239990234375,1687.449951171875,94.12000274658203,17906.199951171875,6608.3001708984375,-68.89999866485596,2506.1000061035156,944.1999816894531,5369.0997314453125,0.0,-0.4823336817417427,-2.606305189661817,0.8054572835464794,76561198039309853,enpitsu,25.0,1827.9599609375,1546.010009765625,127.7300033569336,17259.7998046875,-1857.2999572753906,2588.2998657226562,-3866.400146484375,3803.9999389648438,-910.8999633789062,255.0,255.0,,0.6915176366460756,-0.13370703537872955,-0.448442265223216,True,109.0,False,20,False,19,,bf81d8692db,games5425898691,20.0,1626.3699951171875,2750.2099609375,16.989999771118164,4402.699890136719,-22574.599609375,2.199999988079071,0.3999999910593033,-2.199999988079071,490.0,255.0,194.0,0.009597027762961795,-1.3600533720126216,-6.67368940017061e-05,True,87.87338482436313,True,10,False,12,,shakz_m2855,4836773994170625710,14.0,1886.6300048828125,2273.780029296875,16.989999771118164,12946.400146484375,-17874.599609375,4.799999892711639,-0.5999999865889549,0.9000000357627869,1784.1000366210938,255.0,255.0,,0.009584184455996327,-0.8905780000563087,0.00015425618366782695,True,116.0,False,20,18,4,,tricaespinhas,5417135860859824013,12.0,2217.449951171875,3861.949951171875,17.010000228881836,8863.699951171875,-417.90000915527344,4.399999976158142,-2.3000000417232513,-1.2999999523162842,2724.1000366210938,255.0,255.0,True,0.009627937385214185,0.03768638944924268,0.00018683979819648133,True,6,False,6,255.0,False,,
130,7908,253,False,False,1,7651.269553629634,-2322.889892578125,-1801.22998046875,103.58000183105469,-23901.99951171875,14548.499755859375,5734.0997314453125,3347.5,121.49999618530273,4408.2000732421875,1.0,0.2296857583890848,1.2342004376523903,0.29661469138046276,4836773994170625710,shakz_m2855,14.0,-2125.969970703125,-2026.489990234375,16.989999771118164,-16974.100341796875,13253.800048828125,4.799999892711639,0.29999999329447746,-0.19999999552965164,1972.4000549316406,255.0,255.0,,-0.009593259434486889,0.5880455236391317,5.444428559183314e-05,True,116.0,False,20,4,18,,5417135860859824013,tricaespinhas,12.0,-2438.22998046875,-3897.929931640625,17.010000228881836,-9484.69970703125,-2687.3001098632812,2.0000000298023224,-3.3000001311302185,-0.7000000029802322,-249.59999084472656,255.0,108.0,-0.009551238006304266,-0.29133224245612543,-0.00017457534071573072,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-2131.699951171875,-1513.06005859375,142.75,-17374.89990234375,1905.8999633789062,-161.8000030517578,3281.199951171875,-4190.799865722656,1385.5999755859375,255.0,255.0,,-0.8753633013245335,1.3858982568967717,-2.3621116406099283,True,109.0,False,20,19,False,,games5425898691,bf81d8692db,20.0,-1731.010009765625,-2360.419921875,16.989999771118164,-7153.699951171875,21859.09912109375,2.199999988079071,-0.0,-0.19999999552965164,217.19999313354492,255.0,128.0,,-0.009603010607262178,1.2341237984451539,-8.603799838284636e-05,True,10,False,12,68.92001691684926,True,,False
131,7992,256,True,True,1,4075.5668309740595,-1126.3499755859375,1601.5899658203125,125.77999877929688,14013.900146484375,25813.701171875,1189.5999908447266,-1841.4999389648438,4645.10009765625,75.99999904632568,1.0,-0.37715795203068053,2.0352230640354576,-0.2578514368848717,4836773994170625710,shakz_m2855,14.0,-1202.97998046875,1398.0400390625,67.41999816894531,6619.1998291015625,21879.3994140625,2539.1000366210938,-800.5999755859375,540.4000091552734,599.0999984741211,255.0,200.0,False,-0.0573050411455223,1.820005966519021,0.01716666551111291,True,0.0,False,22,4,19,,5417135860859824013,tricaespinhas,12.0,-1716.8399658203125,-995.989990234375,17.010000228881836,14435.899658203125,11743.699951171875,2.0999999344348907,-0.3999999910593033,-0.5000000074505806,295.5999946594238,255.0,128.0,-0.009596599773056286,2.430616958605998,-0.00010285515930885317,True,211.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-3508.110107421875,2064.739990234375,88.77999877929688,1296.300048828125,22875.2001953125,-371.1000061035156,-4983.299865722656,280.3000068664551,-0.19999999552965164,128.0,128.0,,1.3227397060416521,1.6267148948279442,-0.00030884252739751355,True,25.0,False,22,22,False,,games5425898691,bf81d8692db,20.0,-2404.10009765625,3565.75,16.989999771118164,15981.300048828125,16130.999755859375,4.600000083446503,-0.0,-0.0,-17.999999523162842,255.0,128.0,,-0.009584937511552634,2.353566896205624,6.235016043008118e-06,True,10,False,12,12.0,False,,False
