,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
124,7890,253.0,False,False,1,9882.560652653809,3327.179931640625,-4438.85009765625,102.87000274658203,3828.3999633789062,7659.6002197265625,2146.3999938964844,-4916.199951171875,3188.3999633789062,1290.0999450683594,1.0,-0.31726121512098154,1.825088073699114,2.8765037464528542,bf81d8692db,games5425898691,19.0,3186.97998046875,-4528.919921875,148.7100067138672,8274.099731445312,3036.199951171875,848.7000274658203,-661.9000244140625,-391.8000030517578,2105.500030517578,255.0,0.0,,-0.1066586485076301,0.7623423652003725,-0.10371879662495272,True,171.0,False,28,24,4,,76561198039309853,enpitsu,24.0,3414.830078125,-4624.9501953125,277.8299865722656,4372.300109863281,4631.600036621094,-2556.9000244140625,-1706.1000061035156,2151.3999938964844,49.40000057220459,255.0,255.0,False,-0.412563188483663,2.3525449646523797,-1.5558816062267362,True,226.0,False,26,24,False,,woonder,76561198147845115,11,3848.52001953125,-2417.199951171875,18.81999969482422,1578.9999389648438,4077.9000854492188,80.60000419616699,-135.50000190734863,-292.90000915527344,2.3000000417232513,128.0,128.0,False,-0.029853448966561943,-1.1877317628174866,0.06327415820237672,True,8,203.0,False,14,6,,Trejwik,be8a1d248fb,10.0,-591.02001953125,-934.3900146484375,16.989999771118164,16761.199951171875,4231.400146484375,4.600000083446503,0.5999999865889549,-0.0,9.599999785423279,255.0,128.0,False,-0.00961360170190106,2.892912291952645,-5.434346942220274e-05,True,255.0,False,4,False,4,
125,7923,254.0,False,False,0,3552.220572134084,-3983.3701171875,3383.179931640625,226.3699951171875,2410.2000427246094,14681.199951171875,13355.10009765625,5321.500244140625,-375.40000915527344,-2745.7998657226562,0.0,1.178198848906609,-2.8987614793562035,2.0558983585068895,76561198147845115,woonder,11.0,-3988.889892578125,3177.919921875,71.55999755859375,-4316.400146484375,13554.000244140625,3589.4000244140625,971.6999816894531,2517.7999877929688,897.5,255.0,255.0,False,-0.2636229932462401,1.920229118893373,0.611688621331633,True,125.74886907300638,True,14,8,6,,be8a1d248fb,Trejwik,10.0,-1171.22998046875,1346.550048828125,16.989999771118164,-7757.5,11584.100341796875,4.799999892711639,0.0,0.3999999910593033,-2163.0999755859375,255.0,0.0,False,0.009589391987615797,2.0963252172960765,-5.151157107616669e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,24,-2766.800048828125,4520.0498046875,17.049999237060547,8070.8001708984375,8395.10009765625,2.5999999046325684,1.0000000149011612,1.0999999940395355,141.8000030517578,255.0,128.0,False,0.016712024231167726,0.8217591829100621,-0.00017479093407055997,True,24,226.0,False,26,False,,games5425898691,bf81d8692db,19.0,-3912.050048828125,4091.1201171875,185.1199951171875,-7340.9002685546875,-7862.2998046875,4188.900146484375,-405.29998779296875,1688.0000305175781,1364.9000549316406,255.0,46.0,,-0.43393729737989034,-2.340871573161697,-1.2096473631566915,True,139.679045156766,True,28,4,24,
126,8020,258.0,False,False,1,9658.837680784483,1387.780029296875,-4506.31005859375,177.25999450683594,-5615.2001953125,16888.199462890625,1471.4999389648438,4596.700134277344,-884.4000244140625,3753.2998657226562,1.0,0.027064036355699022,-0.9492839571156645,0.5902555268285207,76561198039309853,enpitsu,24.0,1408.2900390625,-4636.3798828125,65.13999938964844,-1627.7000427246094,14367.19970703125,3069.2001342773438,-2783.3999633789062,-708.1999969482422,2990.10009765625,255.0,128.0,False,-0.08801370022279956,1.2402029744743113,0.006817693950602998,True,209.0,False,28,25,False,,bf81d8692db,games5425898691,19.0,2166.419921875,-5102.990234375,186.44000244140625,-14051.400146484375,-0.9000000357627869,-370.9000015258789,-14.09999966621399,-1689.4000244140625,-23.900001049041748,255.0,15.0,,-0.029102442376950765,-0.010025562438008668,1.5733744690998013,True,78.0,False,28,24,4,,woonder,76561198147845115,11,2933.85009765625,-2649.6201171875,17.010000228881836,-9386.199951171875,8980.499877929688,2.3000000417232513,-0.9000000357627869,0.7000000029802322,-1871.7999267578125,255.0,0.0,False,-0.00955968678294552,0.781079427905466,-0.0002892765335888226,True,8,114.0,False,14,6,,Trejwik,be8a1d248fb,10.0,-93.94000244140625,-1724.9100341796875,16.989999771118164,8053.800048828125,3258.699951171875,4.900000095367432,-3.1999999284744263,-1.0999999940395355,-580.0,255.0,0.0,,-0.009500716798108107,2.72968578417232,-0.00018108983842474196,True,255.0,False,4,False,4,
127,8051,259.0,True,True,0,2374.030065037934,-783.6500244140625,2768.6298828125,140.50999450683594,3757.7999877929688,28976.8994140625,7086.199951171875,4094.1000366210938,2954.89990234375,1157.3999786376953,0.0,0.09374986323783996,0.7255384647625152,2.1114334311336456,be8a1d248fb,Trejwik,10.0,-776.510009765625,2523.179931640625,82.27999877929688,-4339.700012207031,20073.699951171875,3415.5999755859375,-3738.2000732421875,1308.3999633789062,-936.8000030517578,255.0,0.0,,0.04252176650897263,2.077835144856244,0.03520431613550246,True,214.0,False,6,5,False,,76561198147845115,woonder,11.0,-2069.43994140625,1518.1400146484375,17.010000228881836,6166.5997314453125,-12470.999755859375,2.3000000417232513,-0.9000000357627869,1.7000000178813934,2029.7999572753906,255.0,255.0,False,0.009584210290312385,-1.0695083065219808,0.00018568064888948736,True,114.0,False,14,8,6,,enpitsu,76561198039309853,24,-1130.8199462890625,3031.360107421875,18.18000030517578,5800.7000732421875,-12473.900146484375,3029.4000244140625,-92.5,-54.20000076293945,1353.3999633789062,255.0,255.0,True,0.021495470870469116,-1.1207251788661878,-8.079545451294664e-05,True,27,205.79991410624595,True,30,False,,games5425898691,bf81d8692db,19.0,-845.8099975585938,4914.97998046875,17.0,8873.099975585938,1675.2000427246094,3.400000035762787,-4.900000095367432,-0.7999999821186066,1154.800033569336,255.0,128.0,,0.00951284934136645,0.23660391009259493,-9.171017863066926e-05,True,78.0,False,28,4,24,
128,8336,260.0,False,False,0,5224.01921029642,1.7599999904632568,-6.300000190734863,160.55999755859375,-932.5,3143.699951171875,8889.400024414062,29.100000858306885,-513.8000106811523,-538.1999969482422,0.0,-0.020601263916410303,-0.1867270960544069,-0.6181746451230841,be8a1d248fb,Trejwik,10.0,-5.5,-142.6300048828125,75.3499984741211,-696.9999694824219,299.0999984741211,4110.0,5486.199951171875,-287.09999084472656,261.9000053405762,255.0,0.0,,-0.7860816211031989,1.49732788534139,0.08454088424162186,True,0.0,False,4,False,False,,76561198147845115,woonder,10.0,3514.669921875,-4422.97998046875,80.33000183105469,9013.099975585938,-8283.099975585938,10207.5,-3573.9999389648438,-4153.999938964844,-469.0999984741211,255.0,0.0,,-0.7526637534585525,-0.7779342249565644,-0.01031048947509184,True,255.0,False,4,4,False,,enpitsu,76561198039309853,23,27.920000076293945,110.56999969482422,91.16999816894531,2418.2000732421875,-1778.2000732421875,309.59999084472656,5010.10009765625,-615.4999923706055,-1195.0,255.0,0.0,,1.4633889040243522,-1.0286329761759174,0.6873852936811088,True,1,22.0,False,2,False,,games5425898691,bf81d8692db,19.0,3418.35009765625,3978.0,17.010000228881836,13610.400390625,-8099.5001220703125,2.3000000417232513,0.19999999552965164,-0.19999999552965164,-2024.6000671386719,255.0,0.0,,0.009600462902950396,-0.6049330179238898,-4.007420220957115e-05,True,255.0,False,False,False,False,
129,8337,260.0,False,False,1,5214.3280098881205,-3.430000066757202,3.8299999237060547,183.60000610351562,1086.3999938964844,4499.89990234375,6984.7998046875,5979.000244140625,388.3000183105469,-315.79999923706055,1.0,0.08020884350173979,0.1325557790433708,-0.7535129172214076,76561198039309853,enpitsu,23.0,-27.920000076293945,-110.56999969482422,91.16999816894531,-2418.2000732421875,1778.2000732421875,309.59999084472656,-5010.10009765625,615.4999923706055,-1195.0,255.0,0.0,,-1.4633889040243522,1.0286329761759174,0.6873852936811088,True,22.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-3418.35009765625,-3978.0,17.010000228881836,-13610.400390625,8099.5001220703125,2.3000000417232513,-0.19999999552965164,0.19999999552965164,-2024.6000671386719,255.0,0.0,,-0.009600462902950396,0.6049330179238898,-4.007420220957115e-05,True,255.0,False,False,False,False,,woonder,76561198147845115,10,-3514.669921875,4422.97998046875,80.33000183105469,-9013.099975585938,8283.099975585938,10207.5,3573.9999389648438,4153.999938964844,-469.0999984741211,255.0,0.0,,0.7526637534585525,0.7779342249565644,-0.01031048947509184,True,4,255.0,False,4,False,,Trejwik,be8a1d248fb,10.0,0.3100000023841858,138.44000244140625,81.9800033569336,-3108.9999389648438,-2129.7000122070312,3964.5001220703125,-5144.89990234375,-464.90001678466797,1887.5,255.0,0.0,,0.8990766566423348,-1.5270697144751146,0.09833846140440028,True,0.0,False,4,False,3,
130,8338,260.0,False,False,0,5218.271226868138,0.9300000071525574,-0.6100000143051147,204.4600067138672,-722.9000091552734,4579.89990234375,6065.3997802734375,526.1000061035156,-827.0999908447266,2172.4000549316406,0.0,-0.10915739987484967,-0.07821272747323628,-0.7873509522249688,be8a1d248fb,Trejwik,10.0,-0.3100000023841858,-138.44000244140625,81.9800033569336,3108.9999389648438,2129.7000122070312,3964.5001220703125,5144.89990234375,464.90001678466797,1887.5,255.0,0.0,,-0.8990766566423348,1.5270697144751146,0.09833846140440028,True,0.0,False,4,3,False,,76561198147845115,woonder,10.0,3557.679931640625,-4470.7998046875,186.3699951171875,2260.800018310547,-3777.5,13665.0,-3330.10009765625,-4343.0999755859375,-545.0,255.0,0.0,,-1.268674073013001,-1.0531135973075372,0.23994694331422922,True,255.0,False,4,4,False,,enpitsu,76561198039309853,23,48.13999938964844,109.4000015258789,92.08000183105469,2425.500030517578,33.80000114440918,-126.70000076293945,5332.0001220703125,-1337.2000122070312,-174.89999771118164,255.0,0.0,,1.1880234890410981,1.14179349308544,3.018884286915514,True,1,22.0,False,2,False,,games5425898691,bf81d8692db,19.0,3523.909912109375,3901.10009765625,17.010000228881836,11849.3994140625,-10102.2998046875,2.3000000417232513,0.29999999329447746,-0.19999999552965164,-2038.0999755859375,255.0,0.0,,0.009578064944681873,-0.7743153666835273,-4.266995719149786e-05,True,255.0,False,False,False,False,
131,8436,263.0,False,False,0,3852.404388669518,-238.08999633789062,1344.18994140625,138.52999877929688,6014.6002197265625,7875.3997802734375,4394.5001220703125,2132.5,-4500.7000732421875,1875.2000427246094,0.0,0.2683859856696477,-1.521490467769211,-1.2960792493280548,be8a1d248fb,Trejwik,11.0,-372.95001220703125,1234.9200439453125,17.010000228881836,6147.60009765625,7969.2999267578125,2.0999999344348907,-0.9000000357627869,-1.0000000149011612,-253.50000381469727,255.0,128.0,,0.00952987335524251,0.8841763280765892,0.0002312995112547295,True,,False,4,4,False,,76561198147845115,woonder,10.0,-12.680000305175781,-3679.550048828125,17.0,-7941.6998291015625,11589.69970703125,3.4999999403953552,0.29999999329447746,-0.5000000074505806,-1665.5999755859375,255.0,0.0,,0.009583507849286807,2.1559889143195305,-0.00020465697789867306,True,255.0,False,4,4,False,,enpitsu,76561198039309853,24,25.649999618530273,1390.02001953125,124.37000274658203,1601.6999816894531,5976.5997314453125,-2048.000030517578,2029.2999267578125,1834.9000549316406,1576.9000244140625,255.0,255.0,,0.45963411392728587,0.13128749269918227,-0.5722169586888896,True,4,,False,4,False,,games5425898691,bf81d8692db,19.0,861.6900024414062,4528.9599609375,17.010000228881836,-13183.900146484375,190.6999969482422,2.3000000417232513,-0.19999999552965164,0.3999999910593033,2240.2999877929688,255.0,255.0,,0.009589662976484708,-3.0915499665662067,-2.846470084497477e-06,True,207.0,False,False,False,False,
132,8473,265.0,False,False,0,3089.5702553777915,548.0499877929688,2408.669921875,146.4499969482422,1726.6000366210938,10053.900146484375,286.5999984741211,2371.199951171875,-863.8999938964844,1532.8999328613281,0.0,0.44371207851921907,-0.9045425039854867,-0.4788311267325071,be8a1d248fb,Trejwik,11.0,605.1400146484375,2353.300048828125,16.459999084472656,4486.300048828125,11437.5,36.30000114440918,215.59999465942383,14.199999570846558,1868.6000061035156,255.0,255.0,,0.02176882431400641,1.2392515617329467,-0.014008424302678542,True,,False,4,4,False,,76561198147845115,woonder,11.0,33.220001220703125,-1914.9300537109375,17.0,5353.0999755859375,13030.6005859375,3.4999999403953552,0.7999999821186066,2.0999999344348907,303.700008392334,255.0,255.0,,0.009580543538515727,1.1752112339947742,8.746920662633399e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,24,77.2699966430664,2442.2099609375,68.45999908447266,-62.10000038146973,7954.5001220703125,-810.5000305175781,-2383.9999389648438,-301.70000076293945,-4827.099914550781,128.0,128.0,,-0.5249302317437539,0.5553641828579524,1.6206399496200858,True,4,,False,4,False,,games5425898691,bf81d8692db,19.0,527.510009765625,2813.10009765625,128.66000366210938,3652.0999145507812,-18838.699951171875,5521.099853515625,-1000.8000183105469,-249.40000534057617,-1696.1000061035156,255.0,128.0,,-0.29750726193104543,-1.8564592486780074,0.06666837220008993,True,137.95953562439132,True,4,3,False,
133,8542,267.0,False,False,0,4671.318932830179,-2354.780029296875,702.2999877929688,141.77999877929688,-16974.49951171875,15195.6005859375,8570.10009765625,5585.4998779296875,-1026.9999694824219,1935.7000732421875,0.0,-0.1836276732417788,0.9102497241804982,1.930663916056173,76561198147845115,woonder,11.0,-2269.030029296875,540.969970703125,17.0,-11060.30029296875,18021.8994140625,0.9000000357627869,-2.0000000298023224,4.000000059604645,-1066.3999938964844,255.0,128.0,,0.00960560885965851,2.056686301386411,6.188350307464767e-05,True,156.2948559150901,True,4,4,False,,be8a1d248fb,Trejwik,10.0,1497.800048828125,4562.7900390625,100.94000244140625,16365.799560546875,-2679.4000244140625,-167.09999084472656,1524.7000122070312,5284.2999267578125,-21.099998950958252,255.0,128.0,False,0.7497356239813936,2.8642773157491526,-3.1362672812647796,False,,False,8,7,False,,enpitsu,76561198039309853,24,-617.5700073242188,2663.840087890625,17.059999465942383,-7873.699951171875,8762.2998046875,1.899999976158142,-1.0000000149011612,1.0000000149011612,-2188.6000061035156,255.0,128.0,False,0.016713675792878507,2.268421665980147,-0.00017273027515674728,True,4,31.0,False,4,False,,games5425898691,bf81d8692db,19.0,1116.1600341796875,-621.02001953125,191.0500030517578,1657.5,-13480.699462890625,-7412.1002197265625,44.60000038146973,-42.39999771118164,60.900001525878906,255.0,128.0,,-0.26909871265929813,-2.6045351937451064,0.5691576316400061,True,136.0,False,4,4,False,
134,8611,270.0,False,False,1,9089.002536642069,2598.330078125,-3788.159912109375,172.99000549316406,12481.99951171875,777.3000335693359,-9077.100219726562,-3299.7000122070312,4622.200012207031,-1935.5999755859375,1.0,0.26636185087635705,2.755336509514331,1.0197581038877,76561198039309853,enpitsu,24.0,2434.39990234375,-3846.989990234375,225.00999450683594,4508.900146484375,84.70000267028809,738.7000274658203,-9.100000262260437,21.400001049041748,1368.699951171875,128.0,128.0,False,-0.01518160764223676,2.9427986364782877,0.00026160912143192094,True,36.0,False,6,4,False,,bf81d8692db,games5425898691,19.0,-191.44000244140625,-582.8400268554688,17.010000228881836,2679.8001098632812,-13646.199951171875,2.0999999344348907,-0.0,-0.09999999776482582,32.99999952316284,255.0,128.0,,-0.009572179752143249,-1.7690468107091144,-3.708644599180449e-05,True,136.0,False,4,False,4,,woonder,76561198147845115,10,3468.159912109375,645.219970703125,17.010000228881836,-5520.5999755859375,12362.2998046875,2.5999999046325684,0.3999999910593033,-0.5000000074505806,2928.2000732421875,255.0,255.0,False,-0.009592271711877747,0.9794714538178347,0.0001382666170001772,True,4,255.0,False,4,False,,Trejwik,be8a1d248fb,10.0,-3847.1298828125,-1602.5799560546875,36.189998626708984,-3772.0001220703125,19009.89990234375,-2386.4999389648438,-2294.499969482422,-68.29999923706055,495.6999969482422,255.0,128.0,False,0.33328988987977587,1.418342081315284,0.021251257198579017,False,31.0,False,10,False,10,
135,8685,272.0,False,False,1,8883.087409799089,3350.889892578125,-3397.139892578125,167.22000122070312,-293.1999969482422,16489.3994140625,4712.60009765625,4880.4998779296875,-1826.9999694824219,-2973.3999633789062,1.0,0.060959346013823766,-1.7134899399135273,2.8700908338564366,76561198039309853,enpitsu,24.0,3325.169921875,-3589.68994140625,79.41999816894531,-4247.200012207031,16994.49951171875,3039.2001342773438,-4847.5,-1490.5000305175781,108.29999923706055,255.0,0.0,False,-0.17700906369315308,1.270489634762399,-0.0013240586515056508,True,227.0,False,8,5,False,,bf81d8692db,games5425898691,19.0,-556.719970703125,-3879.780029296875,17.010000228881836,2816.400146484375,-10780.10009765625,2.3999999463558197,-0.0,-0.0,2242.4000549316406,128.0,255.0,,-0.009624340645830376,-1.886301374330064,9.09123688558332e-06,True,170.0,False,4,False,4,,woonder,76561198147845115,10,3515.35009765625,-649.2100219726562,17.010000228881836,1700.5999755859375,-6347.5,2.5,1.5999999642372131,-0.5000000074505806,-2252.7999877929688,128.0,0.0,False,-0.009537924900620916,-1.822117344842269,-1.7829749373206945e-05,True,4,255.0,False,4,False,,Trejwik,be8a1d248fb,10.0,-394.5899963378906,2271.510009765625,17.010000228881836,20625.50048828125,2705.2999877929688,2.0999999344348907,4.099999964237213,0.29999999329447746,-1446.4999389648438,255.0,128.0,False,-0.009579438753732588,3.0835624928260326,1.356896399779605e-05,True,255.0,False,10,False,10,
136,8717,273.0,False,True,0,4328.348596512897,-3312.840087890625,1549.25,282.1700134277344,11898.399658203125,15946.700439453125,7879.5001220703125,4531.400146484375,-1210.5000305175781,31.80000066757202,0.0,0.40050480917676806,1.435638035771696,3.0554937754361617,76561198147845115,woonder,10.0,-3375.510009765625,1401.5,180.67999267578125,6380.2001953125,12579.3994140625,3173.2998657226562,-1442.7000427246094,1639.4000244140625,-115.20000457763672,255.0,0.0,,-0.25542055976044165,1.554048434295666,-0.002057052080888807,True,233.07617213136405,True,6,5,False,,be8a1d248fb,Trejwik,10.0,-1847.9100341796875,-1605.81005859375,17.010000228881836,-18977.2998046875,6120.999755859375,2.199999988079071,3.4999999403953552,-1.1999999731779099,-719.8999786376953,255.0,0.0,,0.00957411963069513,2.8318382342453763,-0.00012428141237204963,True,255.0,False,10,10,False,,enpitsu,76561198039309853,23,-2845.64990234375,1707.5999755859375,15.479999542236328,-858.3999633789062,-14280.50048828125,-41.599998474121094,-394.1999816894531,474.00001525878906,-3482.5,255.0,0.0,False,0.023714847941335174,-1.9912829133175562,0.007304932522940034,True,6,227.0,False,8,False,,games5425898691,bf81d8692db,19.0,-547.6500244140625,4622.89013671875,17.010000228881836,-9739.600219726562,8784.400024414062,2.3000000417232513,0.3999999910593033,-0.5000000074505806,1759.9000549316406,255.0,255.0,,0.00956617782411693,2.418519636705912,0.0002987237449737732,True,201.0,False,4,4,False,
137,8770,275.0,False,False,1,9643.440763046381,1083.3800048828125,-4501.6201171875,592.010009765625,-10428.00048828125,5974.5001220703125,7450.7000732421875,5767.2998046875,-1654.4999694824219,-17.699999809265137,1.0,1.038058432910778,2.072504794693245,0.08126327249904594,bf81d8692db,games5425898691,19.0,1136.1600341796875,-4641.4501953125,460.6000061035156,-5048.599853515625,5177.39990234375,3374.7000122070312,1195.4000091552734,-4982.900085449219,-1997.5999450683594,255.0,255.0,,-0.04593875109565098,1.4651891440593208,-2.0384635878832973,True,119.52160006441096,True,6,3,4,,76561198039309853,enpitsu,23.0,3520.35009765625,-2592.72998046875,17.059999465942383,-2017.2000122070312,-6961.099853515625,2.0999999344348907,-0.5999999865889549,-0.9000000357627869,-2333.699951171875,255.0,128.0,False,-0.016689149036389725,-1.2957083032814642,-0.00012264873656641398,True,255.0,False,8,6,False,,woonder,76561198147845115,10,2061.6201171875,-3012.360107421875,17.010000228881836,-10607.099609375,-2744.5001220703125,2.0999999344348907,-0.5000000074505806,-0.0,239.50000762939453,255.0,128.0,,-0.009551629986956994,-0.2786006861127124,-0.00016976386213439165,True,6,226.0,False,6,False,,Trejwik,be8a1d248fb,10.0,1345.7900390625,-1236.72998046875,17.010000228881836,-8997.5,-16778.599853515625,2.199999988079071,2.199999988079071,4.4999998807907104,1049.8999786376953,255.0,128.0,,-0.009608623425275388,-1.1276288814360984,5.6401747820594875e-05,True,232.0,False,10,False,10,
138,8892,280.0,False,False,1,8522.324809839878,-2892.18994140625,-2494.110107421875,265.82000732421875,-20731.201171875,22754.09912109375,-1679.7000122070312,1619.7999572753906,-3908.9999389648438,3105.5999755859375,1.0,0.7932933797579786,1.325587489788597,2.3517771887664387,76561198039309853,enpitsu,23.0,-2710.52001953125,-2756.9599609375,250.7100067138672,-10851.300048828125,20251.600341796875,1058.3000183105469,-3517.3001098632812,-2142.7000427246094,834.8000335693359,255.0,128.0,False,0.037166654717891545,1.0311226885062914,-0.02053348545519511,True,131.0,False,10,7,False,,bf81d8692db,games5425898691,19.0,-2829.9599609375,-2861.699951171875,17.010000228881836,-13118.1005859375,18193.699951171875,1.899999976158142,0.09999999776482582,-0.5000000074505806,0.0,255.0,128.0,,-0.009581446332743373,0.94611673859174,4.735537733862439e-05,True,0.0,False,6,4,4,,woonder,76561198147845115,11,-2557.1298828125,609.0700073242188,17.010000228881836,-10325.999755859375,-1475.0999450683594,2.7000001072883606,0.5000000074505806,-0.19999999552965164,2622.2000122070312,128.0,255.0,False,-0.009617508084773843,-0.27152110121356204,-5.291533042750366e-05,True,8,255.0,False,8,False,,Trejwik,be8a1d248fb,10.0,-2985.830078125,-2822.159912109375,19.479999542236328,-6252.19970703125,10092.000122070312,2959.2999267578125,-0.0,0.5000000074505806,-2083.8999938964844,255.0,0.0,,-0.00954617668581914,1.0435998629898602,-0.00020533586915533764,True,228.95373767165728,True,11,False,10,
139,8998,284.0,False,False,1,4558.705458251368,-2981.510009765625,2742.77001953125,236.3000030517578,16475.30029296875,20283.900146484375,-1325.2999877929688,908.1999969482422,-3355.8999633789062,2011.9999694824219,1.0,-0.06191558351462709,-2.2664272509960655,2.482025020676733,76561198039309853,enpitsu,24.0,-3149.97998046875,2599.139892578125,160.57000732421875,12593.800048828125,19037.80029296875,2820.5999755859375,-3936.9000244140625,2531.7999267578125,33.80000114440918,255.0,0.0,,-0.12939643098828,2.1410439124198186,0.001687658170024126,True,64.0,False,12,9,False,,bf81d8692db,games5425898691,19.0,-2157.699951171875,2225.010009765625,599.97998046875,9659.400024414062,9439.89990234375,-7184.69970703125,-173.09999465942383,-118.29999923706055,-342.2999954223633,255.0,128.0,,-0.6045173792310732,2.9814680595027436,0.6384138278441431,True,,False,8,6,4,,woonder,76561198147845115,11,-1150.010009765625,4188.64013671875,17.010000228881836,5845.7000732421875,4790.5999755859375,2.0000000298023224,1.0000000149011612,-2.0000000298023224,-10.399999618530273,128.0,128.0,,-0.009834840019455018,2.457516134527789,2.550685157038758e-05,True,8,174.0,False,8,False,,Trejwik,be8a1d248fb,10.0,-2506.659912109375,4592.97998046875,17.010000228881836,5109.100036621094,17270.2001953125,2.199999988079071,0.5000000074505806,2.0999999344348907,-1525.5000305175781,255.0,0.0,,-0.009588052915637815,1.8741455242154899,-0.00033868979126884497,True,223.0,False,12,False,12,
140,9028,285.0,False,False,0,10173.621688699663,1362.5699462890625,-4779.75,150.5,13388.800048828125,-5801.199951171875,8252.60009765625,3905.5999755859375,-3959.7000122070312,-2250.800018310547,0.0,1.0212270180139624,-1.0991730335357732,-3.0504884962735117,76561198147845115,woonder,11.0,1153.8800048828125,-4803.31005859375,65.19000244140625,10198.099975585938,-609.1999816894531,3089.2999267578125,-1502.8999328613281,4158.2000732421875,3271.099853515625,255.0,255.0,,0.0960710773131611,-0.30089208702247977,-0.0307385669984711,True,174.0,False,10,9,False,,be8a1d248fb,Trejwik,10.0,1311.0699462890625,-5097.97021484375,141.92999267578125,-4991.400146484375,1074.8999786376953,-4972.900085449219,3485.2999877929688,-1623.800048828125,-498.80001068115234,0.0,0.0,,0.8804970285842553,2.9438610113741817,1.3352020486362568,True,223.0,False,12,12,False,,enpitsu,76561198039309853,24,1816.1500244140625,-4656.31005859375,98.19999694824219,-12164.100341796875,-18691.199951171875,-3042.6998901367188,1697.7999877929688,-3835.2999877929688,-995.8000183105469,255.0,0.0,,0.22056477546674352,-2.7780062634688436,0.3905519862315801,True,10,64.0,False,12,False,,games5425898691,bf81d8692db,19.0,1240.050048828125,-2721.0400390625,17.010000228881836,-5811.500244140625,6503.499755859375,2.0999999344348907,1.7000000178813934,-1.1999999731779099,-256.49999618530273,255.0,114.0,,0.00955608139187422,2.2824371959794774,0.00017361731719258336,True,,False,8,4,6,
