,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,808,23.0,False,False,0,5191.983209158974,-3024.429931640625,404.3399963378906,257.2200012207031,12769.300537109375,18779.599609375,-594.5999908447266,-379.59999084472656,5340.30029296875,-307.90000915527344,0.0,0.9681479249065944,-2.5472038007335667,2.7388074329887395,bf81d8692db,games5425898691,24.0,-3139.5400390625,216.52999877929688,129.38999938964844,6421.199951171875,14026.600341796875,1877.5,-314.6999931335449,-2648.5000610351562,547.2000122070312,255.0,255.0,,-0.4639598479591535,1.2665298747809057,-0.1200606646516832,True,120.67028808081022,True,10,False,9,,76561198039309853,enpitsu,27.0,-892.9000244140625,-2276.93994140625,17.049999237060547,2552.7999877929688,-13001.99951171875,2.5,0.29999999329447746,-1.0999999940395355,55.300002098083496,255.0,128.0,False,0.0167282220130684,-1.3700201430477508,-0.00011702582746659025,True,4,149.0,False,False,8,,ivy,76561198010193526,16,3546.97998046875,1797.550048828125,17.020000457763672,-14752.900390625,11758.699951171875,5.5000001192092896,12.200000286102295,-16.90000057220459,1987.2999572753906,255.0,255.0,,0.009290900148125891,2.542054268535588,0.0010301658230121597,True,16,14,255.0,False,False,,MyTHYQUE,4531782503231600821,9.0,-2990.85009765625,802.52001953125,91.0199966430664,675.2999877929688,-21003.00048828125,3336.4999389648438,-1741.7999267578125,-55.50000190734863,0.3999999910593033,255.0,128.0,False,-0.15136323405279217,-1.5384147396219496,-6.0431567700646466e-05,True,187.0,False,4,False,False,
11,811,23.0,False,False,1,6002.5801404521535,2873.820068359375,-527.3800048828125,295.8399963378906,-21334.19921875,2801.6000366210938,13313.900146484375,5883.900146484375,-1070.999984741211,481.8000030517578,1.0,-0.39659393179907265,2.5259358632231668,2.8584805850478863,4531782503231600821,MyTHYQUE,9.0,2979.530029296875,-609.25,118.43000030517578,-6860.3997802734375,21806.69921875,2475.7000732421875,-43.69999885559082,-3462.0999145507812,-968.7999725341797,128.0,230.0,False,0.26879546606715654,1.5363831622881583,-0.09944486022836485,True,187.0,False,4,False,3,,76561198010193526,ivy,16.0,-3389.639892578125,-1897.469970703125,17.020000457763672,16458.900146484375,-8454.7998046875,1.2999999523162842,-2.7000001072883606,1.899999976158142,1976.1000061035156,255.0,248.0,,-0.009581832122564912,-2.740922270848615,0.0001516966214742809,True,14,255.0,False,False,16,,enpitsu,76561198039309853,27,868.7100219726562,2397.0400390625,17.049999237060547,-2694.2001342773438,13185.2001953125,2.5,-0.19999999552965164,0.7999999821186066,13.799999952316284,255.0,128.0,False,-0.016741991037917674,1.3674296901215508,-7.862892846606996e-05,True,8,4,149.0,False,False,,games5425898691,bf81d8692db,24.0,3080.330078125,-344.8599853515625,141.6699981689453,-6520.999755859375,-13894.000244140625,790.8000183105469,1820.8000183105469,4229.2999267578125,-3007.7999877929688,255.0,255.0,,0.41695926263183747,-1.2570588959623883,-0.7314175311198825,True,111.30818908958025,True,10,False,9,
12,902,26.0,False,False,1,6690.940835647663,-3848.81005859375,422.42999267578125,1091.1099853515625,-13910.400390625,18556.99951171875,8064.89990234375,-3385.0,-1785.5999755859375,2451.9000244140625,1.0,0.2090650331194019,2.2735016329214606,-3.031418849878211,76561198010193526,ivy,16.0,-3768.989990234375,249.5399932861328,896.75,-13280.2001953125,11796.99951171875,7146.099853515625,-836.6999816894531,-1183.7999725341797,523.3000183105469,255.0,128.0,False,1.0327230962326366,0.9766882983778628,-1.1922547376405277,True,142.0,False,18,4,14,,4531782503231600821,MyTHYQUE,9.0,3560.669921875,3026.0,16.989999771118164,-7185.4998779296875,-17333.199462890625,2.199999988079071,0.19999999552965164,1.0000000149011612,-28.299999237060547,255.0,128.0,False,-0.009613520547207743,-1.174031904968891,9.076483002141363e-05,True,4,172.0,False,False,4,,enpitsu,76561198039309853,27,-3487.25,2934.97998046875,17.049999237060547,3704.89990234375,-16521.8994140625,2.5,0.09999999776482582,0.09999999776482582,569.3999862670898,128.0,255.0,False,-0.016842717211777533,-1.8421158480128408,-0.00024214279363138914,True,8,4,255.0,False,False,,games5425898691,bf81d8692db,24.0,-90.58000183105469,-580.1300048828125,45.0099983215332,-10000.2001953125,15784.89990234375,-2510.7000732421875,-1611.7999267578125,-700.1000213623047,-15.299999713897705,255.0,128.0,,0.2590501551902162,1.1582417120566444,-0.009313864867806615,True,106.0,False,12,False,12,
13,982,29.0,False,False,0,9867.89744529529,1832.219970703125,-4343.259765625,265.7900085449219,12919.000244140625,-18107.80029296875,-1292.4000549316406,5551.7999267578125,2275.0999450683594,-6.000000238418579,0.0,0.4803779726049596,2.3483227780287743,-2.9528370619194013,76561198039309853,enpitsu,27.0,1647.0699462890625,-4182.18017578125,177.6699981689453,4906.400146484375,-10509.69970703125,2631.400146484375,0.0,0.0,135.0,128.0,255.0,False,0.01700887390766508,-1.0271448293046024,-0.0008668012684415828,True,239.0,False,10,False,4,,bf81d8692db,games5425898691,24.0,-248.3300018310547,-4300.56005859375,17.010000228881836,-341.89998626708984,-16597.099609375,2.3000000417232513,0.19999999552965164,0.0,1946.1000061035156,128.0,255.0,,0.009615252110791046,-1.5230589838785695,2.3494215797325978e-05,True,12,75.0,False,False,12,,ivy,76561198010193526,16,4078.989990234375,-1615.739990234375,441.05999755859375,-2.7000001072883606,2295.500030517578,-15321.400146484375,-794.7000122070312,0.19999999552965164,-1.8000000715255737,200.0,232.0,False,1.4188975735886642,1.507367181397551,-1.6333683359417759,True,18,14,142.0,False,4,,MyTHYQUE,4531782503231600821,9.0,-196.24000549316406,-154.07000732421875,16.989999771118164,14559.7998046875,-8351.799926757812,4.699999988079071,-2.7000001072883606,1.4000000059604645,-1212.300033569336,255.0,0.0,False,0.009593926965493974,-0.5297183763747786,-0.00013710212816499953,True,203.0,False,4,False,4,
14,1030,31.0,False,False,1,4521.2335565557105,-3411.050048828125,3764.909912109375,98.47000122070312,14383.900146484375,18548.699951171875,1355.0,187.70000457763672,-1265.4000091552734,-5862.0001220703125,1.0,0.8840088914456976,0.9372398595757945,-2.2253224715659568,76561198010193526,ivy,16.0,-3542.739990234375,3538.929931640625,72.9800033569336,-900.5999755859375,19171.099853515625,3421.4999389648438,-789.5999908447266,2901.7999267578125,-2416.0000610351562,255.0,0.0,False,-0.08929663210767372,1.7662221196751904,0.1472260430602008,True,85.05126027394365,True,20,4,14,,4531782503231600821,MyTHYQUE,9.0,-1958.0899658203125,1118.56005859375,16.989999771118164,-5162.80029296875,8369.600219726562,5.5000001192092896,-0.0,0.3999999910593033,-3356.4999389648438,255.0,0.0,False,-0.009555136286811835,1.353027403086514,7.539695170364155e-07,True,4,233.0,False,False,4,,enpitsu,76561198039309853,27,-2056.7099609375,5085.1298828125,240.74000549316406,-1336.0000610351562,-349.7999954223633,-1451.3999938964844,-3.1999999284744263,266.9000053405762,687.7999877929688,255.0,255.0,True,-1.4820320228656494,3.132372701734651,-1.613574853681884,True,10,4,239.0,False,False,,games5425898691,bf81d8692db,24.0,-2184.97998046875,4298.75,117.5,-19813.800048828125,-8839.7998046875,2244.199981689453,-625.0,1548.0999755859375,-542.400016784668,255.0,128.0,,0.38045202929577693,-0.25330052952161053,0.024854092268157428,True,0.0,False,14,False,12,
15,1176,36.0,False,False,0,10057.587155562918,-716.780029296875,-4915.990234375,297.3399963378906,-18914.200439453125,4352.0001220703125,258.50000381469727,424.59999084472656,1144.4999694824219,-5874.4000244140625,0.0,0.7758363370214513,-1.6329231617331357,3.0444267379367926,bf81d8692db,games5425898691,24.0,-610.72998046875,-4986.330078125,209.02000427246094,-15899.100341796875,-3764.4000244140625,-330.6999969482422,2417.7000427246094,-4613.299865722656,-1766.4999389648438,255.0,149.0,,0.8850290162418167,1.4909964715395585,-1.9247487869625246,True,,False,18,False,15,,76561198039309853,enpitsu,27.0,-3462.909912109375,-3007.239990234375,83.2300033569336,-16044.200439453125,7999.2999267578125,-434.7999954223633,3186.0000610351562,2565.2999877929688,1092.5,255.0,255.0,,0.7540327667063632,-3.0589852377387965,0.7288619438603691,True,6,118.0,False,False,12,,ivy,76561198010193526,16,3362.760009765625,438.239990234375,117.29000091552734,-7548.4002685546875,19975.799560546875,232.29999542236328,-4964.4000244140625,-2366.999969482422,-34.50000047683716,255.0,128.0,,-0.7666968624776996,-1.131927484292157,-3.1328339095845217,False,24,19,255.0,False,4,,MyTHYQUE,4531782503231600821,9.0,-319.82000732421875,-5318.64990234375,16.889999389648438,3478.2000732421875,7435.3997802734375,-108.10000419616699,305.3000068664551,75.59999942779541,2459.1000366210938,255.0,255.0,,0.010548673541524273,1.1497145960692319,-0.006787251295541223,True,132.077402037959,True,6,4,4,
16,1242,39.0,False,False,1,3351.2227966755418,3961.1298828125,3785.1298828125,384.2300109863281,-5282.2998046875,-15521.8994140625,11258.199462890625,14.900000095367432,-3164.4000244140625,-1165.8000183105469,1.0,0.3261807699734489,-2.4622444195098465,0.49119318321125766,4531782503231600821,MyTHYQUE,9.0,4025.219970703125,3892.97998046875,196.52000427246094,8185.5999755859375,-12372.39990234375,12681.400146484375,1989.9000549316406,-4809.2999267578125,-1142.300033569336,64.0,128.0,,0.7167756065050016,-2.1324640169169893,1.2559697778354908,True,240.0,False,6,4,4,,76561198010193526,ivy,16.0,-596.219970703125,-3984.800048828125,17.010000228881836,17686.600341796875,6837.0001220703125,2.0000000298023224,1.0000000149011612,0.19999999552965164,113.50000381469727,255.0,128.0,,-0.009604015629893674,2.758434669573234,-0.0001320420147210705,True,20,255.0,False,4,24,,enpitsu,76561198039309853,27,2324.830078125,4371.06982421875,17.040000915527344,-18711.700439453125,4077.7999877929688,3.799999952316284,-0.5999999865889549,-0.0,472.5,255.0,0.0,False,-0.016770133942209775,0.17123829382080635,-0.00024272176558780216,True,12,6,0.0,False,False,,games5425898691,bf81d8692db,24.0,3549.159912109375,3967.85009765625,17.020000457763672,13554.300537109375,322.90000915527344,0.7000000029802322,-3.8999998569488525,-0.3999999910593033,435.09998321533203,255.0,73.0,,-0.009585296879040353,3.0545199942679293,-0.0002574211993592992,True,,False,18,False,16,
17,1318,41.0,False,False,1,5645.849289630445,2605.5,-240.82000732421875,967.6500244140625,13395.0,24713.1005859375,2908.0999755859375,-1632.5999450683594,-582.599983215332,-5744.0997314453125,1.0,-0.5280591372299553,-0.23271080735151026,2.9103676960620897,76561198010193526,ivy,16.0,2534.8701171875,-397.8299865722656,897.780029296875,8822.39990234375,13709.000244140625,1367.7999877929688,4249.5001220703125,-2019.1999816894531,2562.3001098632812,128.0,128.0,,0.38815392755507905,2.0474866783675783,0.6127868148755361,True,159.0,False,26,6,20,,4531782503231600821,MyTHYQUE,9.0,2324.409912109375,-58.77000045776367,1144.989990234375,-13469.49951171875,-16297.5,-2612.9998779296875,-2755.7000732421875,-3516.9000244140625,3207.3001098632812,107.0,18.0,,0.42211619136017114,-0.9504029710834921,1.7489591689678081,True,6,167.0,False,4,8,,enpitsu,76561198039309853,27,269.2699890136719,2058.320068359375,17.040000915527344,3379.8001098632812,-14575.30029296875,4.1999998688697815,-0.09999999776482582,0.19999999552965164,1439.1000366210938,255.0,255.0,False,-0.0167706377060052,-1.8053827794420296,0.00032441316052763986,True,12,6,31.0,False,False,,games5425898691,bf81d8692db,24.0,3495.909912109375,191.30999755859375,35.810001373291016,-2156.300048828125,-19057.80029296875,-2758.900146484375,1772.2000122070312,272.60000228881836,355.99998474121094,255.0,128.0,,0.20092706334441907,-1.7626933667607434,-0.12567154037385306,True,255.0,False,20,False,18,
18,1424,45.0,False,True,1,950.763187783038,1725.68994140625,4675.7099609375,306.8800048828125,-21334.69970703125,7054.1998291015625,-2281.699981689453,-2890.5999755859375,-1749.4000244140625,3570.7000732421875,1.0,0.03910367078786238,-0.8855951587213523,0.6805069278336391,76561198010193526,ivy,16.0,1880.3199462890625,4607.77978515625,264.6199951171875,-12311.400146484375,8719.199829101562,-594.7000122070312,3410.1998901367188,907.9000091552734,2980.4998779296875,128.0,128.0,,0.09841749024611816,0.32078522130184045,1.4139039675855132,True,71.0,False,28,6,20,,4531782503231600821,MyTHYQUE,9.0,-425.9100036621094,-240.7899932861328,17.010000228881836,6010.10009765625,12658.1005859375,2.199999988079071,1.8000000715255737,3.799999952316284,-1601.7999267578125,227.0,94.0,,-0.009579368286718676,2.065996046794035,-8.432383796259394e-05,True,6,167.0,False,4,8,,enpitsu,76561198039309853,27,1575.97998046875,4745.22998046875,209.67999267578125,12544.000244140625,6411.199951171875,2420.2999877929688,324.0999984741211,-510.29998779296875,-1764.4000244140625,128.0,128.0,False,0.3264081217412249,-2.259450331365163,0.25120844519813623,True,14,6,0.0,False,False,,games5425898691,bf81d8692db,24.0,-1283.22998046875,3245.580078125,17.010000228881836,-4025.4000854492188,20328.299560546875,2.0999999344348907,0.5000000074505806,-2.800000011920929,-1132.6000213623047,255.0,0.0,,-0.009601757818928351,1.396161902131722,-6.317900248613979e-05,True,255.0,False,22,False,20,
19,1544,49.0,False,False,1,4311.759539499715,-3261.2900390625,3996.22998046875,96.05999755859375,13495.0,7958.499755859375,5258.499755859375,3781.300048828125,847.3999786376953,-4580.7000732421875,1.0,0.16007501701279192,0.9269338310223452,-0.06155761850674363,4531782503231600821,MyTHYQUE,9.0,-3348.449951171875,3833.820068359375,17.010000228881836,-5096.400146484375,15275.799560546875,2.3000000417232513,-0.09999999776482582,0.3999999910593033,-1982.5999450683594,237.0,0.0,,-0.009578044394817731,1.3115538099501276,-5.1762721120162854e-05,True,150.0,False,8,4,6,,76561198010193526,ivy,16.0,1395.0899658203125,2726.27001953125,16.989999771118164,13674.49951171875,-10415.799560546875,2.199999988079071,-0.19999999552965164,-0.5000000074505806,36.70000076293945,255.0,128.0,,-0.00965587926501957,-2.495529249404791,-2.9430566745277347e-05,False,22,2.799664599921121,True,6,30,,enpitsu,76561198039309853,27,1206.6700439453125,4390.5,17.059999465942383,-12015.30029296875,6729.0997314453125,1.1999999731779099,0.7000000029802322,-0.29999999329447746,-54.89999771118164,255.0,128.0,False,-0.016757312071757617,0.5170848773321192,8.282560622884755e-05,True,14,6,255.0,False,False,,games5425898691,bf81d8692db,24.0,-2954.889892578125,4251.85009765625,84.16000366210938,-17979.200439453125,-12920.799560546875,2646.6000366210938,2155.8999633789062,-5052.699890136719,-268.50000381469727,255.0,89.0,,-0.5178297635955899,-0.7151145527048083,0.13649760085123416,True,255.0,False,24,False,21,
20,1546,50.0,False,False,0,10025.379864131124,3233.780029296875,-3995.27001953125,154.58999633789062,15347.900390625,17482.7001953125,10475.6005859375,1862.5,-5563.599853515625,-1255.5999755859375,0.0,-0.35042939815359875,-1.3096451041501733,0.18539756638872415,bf81d8692db,games5425898691,24.0,3104.860107421875,-4144.0498046875,102.94999694824219,18006.800537109375,12948.00048828125,1322.4000549316406,-2124.4000244140625,5066.099853515625,-267.09999084472656,255.0,75.0,,1.0724174954575842,0.9551582825353708,0.49813967262772435,True,255.0,False,24,False,21,,76561198039309853,enpitsu,27.0,-1106.2099609375,-4447.3798828125,17.059999465942383,12095.0,-6885.7000732421875,1.1999999731779099,-0.5999999865889549,0.29999999329447746,-15.59999942779541,255.0,128.0,False,0.01675740078447639,-0.51952967177014,6.23409751821312e-05,True,6,255.0,False,False,14,,ivy,76561198010193526,16,-1534.3599853515625,-2617.43994140625,16.989999771118164,-13830.899658203125,11364.49951171875,4.000000059604645,1.4000000059604645,-0.7000000029802322,-1170.0,158.0,8.0,,0.009614064130276798,2.443261316750902,-0.00016465297670976154,False,30,22,0.0,False,6,,MyTHYQUE,4531782503231600821,9.0,3376.550048828125,-3931.530029296875,16.309999465942383,3289.2001342773438,-14331.099853515625,54.099998474121094,112.60000228881836,-132.5,-1796.4999389648438,233.0,0.0,,-1.0945755767540609e-05,-1.4311016370601444,-0.017882187703737926,True,150.0,False,8,4,6,
21,1610,52.0,False,False,0,6885.044144526817,2418.02001953125,-894.989990234375,201.6999969482422,-2653.2998657226562,13137.099609375,4378.999938964844,-3506.300048828125,183.29999923706055,-4865.299987792969,0.0,0.34363100209239744,0.34688620045914637,-3.1333137469767296,bf81d8692db,games5425898691,24.0,2400.030029296875,-946.4500122070312,65.95999908447266,-8042.1002197265625,5104.2999267578125,3288.3999633789062,1371.9000244140625,2530.0999450683594,-19.09999966621399,255.0,116.0,,-0.061938399121496915,2.574663130198726,0.0016952804573188277,True,150.0,False,26,False,23,,76561198039309853,enpitsu,27.0,959.3300170898438,-2105.409912109375,17.059999465942383,-7458.699951171875,18031.800537109375,1.1999999731779099,-0.3999999910593033,0.9000000357627869,140.2999973297119,255.0,128.0,False,0.01677581693177967,1.978059464379214,-0.00012736032183913352,True,6,207.0,False,False,14,,ivy,76561198010193526,16,-3771.6298828125,1320.6400146484375,81.80000305175781,-3363.900146484375,22453.20068359375,-139.49999809265137,-5485.7000732421875,-393.49998474121094,45.300002098083496,255.0,128.0,,-1.526243001607788,-1.312457435363578,2.954899300537892,True,32,24,255.0,False,6,,MyTHYQUE,4531782503231600821,9.0,2315.639892578125,-2264.68994140625,17.010000228881836,6857.9998779296875,21953.701171875,-0.29999999329447746,0.0,-0.09999999776482582,-225.9000015258789,255.0,128.0,False,0.009596037371544764,1.2459628927326114,0.00015164510854227296,True,9.036447219951144,True,8,4,6,
22,1659,54.0,False,False,0,4766.482871145489,2009.6800537109375,1361.5899658203125,163.97999572753906,14142.19970703125,23164.89990234375,5842.60009765625,-4671.499938964844,-1475.7000732421875,-3146.9000244140625,0.0,-0.24812316254988842,2.213078920135247,-2.3090863096944814,76561198039309853,enpitsu,27.0,1807.1199951171875,1096.3499755859375,77.62000274658203,8396.500244140625,21228.701171875,2745.4998779296875,-1411.3999938964844,-1618.3999633789062,1149.000015258789,,255.0,,0.016974991706745914,0.8625002080659371,-0.01676993841519992,True,141.0,False,16,False,7,,bf81d8692db,games5425898691,24.0,1834.7900390625,531.8499755859375,16.979999542236328,6603.2000732421875,15654.300537109375,3.4999999403953552,-0.9000000357627869,-2.7000001072883606,455.09998321533203,255.0,128.0,,0.009605433488233082,1.2005730178531229,-2.1163619078522855e-05,True,24,118.74392256941849,True,False,26,,ivy,76561198010193526,16,-2238.550048828125,4670.56982421875,17.010000228881836,18799.100341796875,8695.2001953125,2.0999999344348907,2.0999999344348907,0.7000000029802322,-890.6999969482422,216.0,100.0,,0.009602886259672328,0.3846428409017554,5.072786464166074e-05,True,32,24,255.0,False,6,,MyTHYQUE,4531782503231600821,9.0,3367.10009765625,1306.469970703125,17.010000228881836,-16356.800537109375,16169.3994140625,-0.09999999776482582,1.7000000178813934,-2.0000000298023224,1188.7999725341797,255.0,128.0,,0.00957691092223911,2.4289700586649587,-8.189425629944006e-05,True,223.74392256941846,True,8,4,6,
23,1721,56.0,False,False,1,9221.236637139502,-2426.219970703125,-3461.97998046875,158.25,-7329.000244140625,30244.49951171875,1726.1000061035156,486.30001068115234,3257.60009765625,-5015.0,1.0,-0.6464031331044804,-2.0914314609468474,-2.889435038257956,76561198010193526,ivy,16.0,-2308.6201171875,-3699.179931640625,165.16000366210938,-17101.300048828125,15378.399658203125,214.20000076293945,-4831.300048828125,2012.8999328613281,1690.0999450683594,255.0,0.0,,0.08822892290627432,0.45907164391616795,1.4510605495743534,True,216.75781508927702,True,34,6,25,,4531782503231600821,MyTHYQUE,9.0,-144.02999877929688,-4398.35986328125,17.0,-5164.7998046875,-12640.50048828125,4.300000071525574,-0.3999999910593033,-0.29999999329447746,-3527.9998779296875,230.0,0.0,False,-0.009587500263347749,-0.8224109874767931,-2.7306638228649877e-05,True,6,250.0,False,4,8,,enpitsu,76561198039309853,27,-2779.27001953125,-5002.08984375,50.43000030517578,12761.400146484375,-686.9999694824219,-3093.800048828125,3465.4000854492188,-710.0,3095.4998779296875,255.0,255.0,False,-0.3272696142686465,3.0060343141144723,-0.5526150135943781,True,16,8,239.28706231937613,True,False,,games5425898691,bf81d8692db,24.0,-3061.1298828125,-4342.759765625,16.989999771118164,-15903.800048828125,206.10000610351562,2.5,-0.0,0.09999999776482582,-2033.2000732421875,255.0,0.0,,-0.009616229280475733,0.07934169417881437,1.2447630079872328e-05,True,55.64444711387799,True,26,False,24,
24,1848,61.0,False,False,0,10458.557288604312,2089.8798828125,-4883.27001953125,104.19000244140625,17100.400390625,-9202.80029296875,7790.5999755859375,-2583.5000610351562,-1917.2999572753906,5064.4000244140625,0.0,1.5259211490874074,3.0960063870490155,-2.0981816608150425,bf81d8692db,games5425898691,24.0,1930.719970703125,-4793.64990234375,17.0,5934.89990234375,-22221.0009765625,1.0000000149011612,-0.09999999776482582,0.5000000074505806,289.6999931335449,255.0,128.0,,0.009604046687422095,-1.283389556614152,-9.810184470668972e-05,True,46.27649915859264,True,28,False,26,,76561198039309853,enpitsu,27.0,-219.57000732421875,-4222.240234375,17.030000686645508,-119.79999542236328,-22450.400390625,5.799999833106995,-0.09999999776482582,0.5000000074505806,2426.300048828125,255.0,255.0,False,0.01679445966003889,-1.4680901464024954,0.0002444083938261701,True,8,160.0,False,False,16,,ivy,76561198010193526,16,3439.389892578125,-4600.419921875,267.6099853515625,-12248.900146484375,-12278.699951171875,2652.9998779296875,1079.7000122070312,-1617.4000549316406,32.200000286102295,255.0,0.0,,-0.11691583214414875,-2.3424320589357555,1.5568635563038824,True,36,28,130.0,False,6,,MyTHYQUE,4531782503231600821,9.0,-1072.47998046875,-1537.6600341796875,17.0,12535.799560546875,-7900.2001953125,3.4999999403953552,0.09999999776482582,0.0,2064.600067138672,230.0,255.0,False,0.009579115165203692,-0.49520695797846814,1.018432691747257e-05,True,231.0,False,10,4,8,
25,1922,63.0,False,False,0,9716.67910623765,3993.5400390625,-3256.800048828125,238.83999633789062,-8223.699951171875,1284.1000366210938,7324.000244140625,-1916.6999816894531,5609.5001220703125,-926.9999694824219,0.0,0.2999338828469698,1.3556920676600799,-1.58203716593437,bf81d8692db,games5425898691,24.0,3867.179931640625,-3205.1298828125,104.12000274658203,15339.69970703125,8744.299926757812,1764.4999694824219,2985.2999877929688,-2404.9000549316406,-3943.800048828125,255.0,0.0,,-0.2667272358382843,-0.09646337966152903,0.08540582549358375,True,231.0,False,30,False,26,,76561198039309853,enpitsu,27.0,1017.5800170898438,-2904.909912109375,17.049999237060547,-838.3999633789062,13746.099853515625,2.5999999046325684,-0.9000000357627869,0.29999999329447746,6.1000001430511475,128.0,128.0,False,0.01679364862391036,1.6325294234950778,-2.348515327065465e-05,True,8,190.0,False,False,16,,ivy,76561198010193526,16,69.66000366210938,-4129.31005859375,16.979999542236328,2055.800018310547,12726.400146484375,3.400000035762787,0.0,1.7000000178813934,161.8000030517578,255.0,134.0,,0.00955602062346935,1.4280798053488095,-0.00017823536420461412,True,40,28,39.19836532941428,True,6,,MyTHYQUE,4531782503231600821,9.0,2144.25,-290.6400146484375,17.0,12770.2001953125,-5026.7999267578125,3.3000001311302185,1.0999999940395355,-0.3999999910593033,278.4000015258789,227.0,191.0,False,0.009578795072410102,-0.38445509096980307,0.00010875410724118918,True,231.0,False,10,4,8,
26,2009,66.0,False,False,0,10590.722315953099,2884.260009765625,-4753.080078125,134.4600067138672,-8744.400024414062,5387.7001953125,-572.0999908447266,2852.9000854492188,-2076.9000244140625,4852.5,0.0,-0.6865140523484159,2.5524142535420955,0.24038046933965687,bf81d8692db,games5425898691,24.0,2952.3701171875,-4881.490234375,46.189998626708984,-1291.6999816894531,5598.3001708984375,604.1999816894531,2647.7999877929688,-390.29998779296875,-2065.0,255.0,0.0,,0.3268458605305102,1.5425657979979301,-0.34511967376446434,True,231.0,False,31,False,26,,76561198039309853,enpitsu,27.0,-135.47000122070312,-4047.239990234375,17.049999237060547,-944.4999694824219,-13938.00048828125,2.5999999046325684,0.0,-0.7999999821186066,60.900001525878906,255.0,255.0,False,0.01674424356333871,-1.6312123039934678,-8.615261839407516e-05,True,8,190.0,False,False,16,,ivy,76561198010193526,16,-616.1799926757812,2300.489990234375,15.9399995803833,-9174.000244140625,20100.999755859375,102.20000267028809,4.099999964237213,-23.599998950958252,-71.79999828338623,178.0,232.0,False,0.009224717252194625,1.9505555598977908,-0.003976190265277542,False,44,32,0.0,False,6,,MyTHYQUE,4531782503231600821,9.0,3317.5,-2501.93994140625,16.989999771118164,-4444.4000244140625,-16049.599609375,4.600000083446503,0.0,-0.29999999329447746,209.59999084472656,214.0,128.0,False,0.0095947420513282,-1.8184284328051006,-0.0001254214287652087,True,225.0,False,10,4,8,
