,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
121,7618,224.0,False,True,0,3462.4333466451044,729.1699829101562,2082.669921875,135.85000610351562,-4731.300048828125,19770.0,5343.3001708984375,1335.0999450683594,111.09999656677246,2144.4000244140625,0.0,-1.2702707854020987,-1.5986844897123231,-1.1405056722266715,76561198039309853,enpitsu,24.0,800.219970703125,1932.31005859375,70.56999969482422,1515.5999755859375,18461.199951171875,2859.2999267578125,-1530.5999755859375,-822.7999877929688,4026.0000610351562,255.0,128.0,,0.09701813811637246,1.6593456893497611,0.0008838643474368474,True,8,7,False,140.0,False,,bf81d8692db,games5425898691,20.0,779.1300048828125,-3593.3798828125,16.809999465942383,4103.399963378906,-17483.699951171875,44.000000953674316,-3.6000001430511475,-32.40000009536743,1637.8999328613281,255.0,255.0,,0.010208371490605368,-1.3121090838579763,-0.0015881243134586297,True,False,22,22,62.0,False,,New Kenny S Dumortier,76561198257179744,6,-261.3599853515625,3971.2900390625,17.040000915527344,4123.699951171875,7913.499755859375,4.600000083446503,-2.0999999344348907,3.700000047683716,-1522.8999328613281,25.0,0.0,False,0.017044226733808614,1.092047368425151,-0.00028012725764936356,True,8,4,False,184.0,False,,MatzeXX,76561197980958157,15.0,2037.0699462890625,3859.179931640625,17.010000228881836,-12980.0,4709.599914550781,0.0,-3.100000023841858,0.7999999821186066,581.3999938964844,255.0,211.0,0.009559197179202488,2.7909064753600235,5.4214839113531114e-05,True,18,False,22,239.28738918355717,True,,False
122,7646,225.0,False,False,1,9278.77430496175,-254.11000061035156,-4067.219970703125,342.0299987792969,2614.8001098632812,4661.099853515625,9091.500244140625,5689.4000244140625,1837.7999877929688,502.90000915527344,1.0,0.38119117068695485,-0.08271645386233385,-0.23403823198330634,76561198257179744,New Kenny S Dumortier,6.0,-226.13999938964844,-4191.52978515625,198.97000122070312,-2616.099853515625,1470.0,2590.4000854492188,-1977.1000671386719,3451.300048828125,-2333.2000732421875,255.0,3.0,False,0.5404454103742403,0.634103418439608,0.30747154305033203,True,10,5,False,174.8292816992729,True,,76561197980958157,MatzeXX,15.0,-508.57000732421875,-4183.419921875,115.9800033569336,15829.7998046875,-8989.000244140625,3901.4999389648438,-329.59999084472656,-450.49999237060547,643.0999755859375,255.0,185.0,False,0.02301821521091048,-2.5247943529050096,0.0016651202188380301,True,False,24,18,189.9892645625658,True,,enpitsu,76561198039309853,24,-936.6400146484375,-3875.830078125,48.06999969482422,-1342.7999877929688,-19328.199462890625,-2472.7999877929688,2484.2999267578125,582.9000091552734,-194.59999084472656,255.0,0.0,,0.33068990010834276,-1.827420279653053,0.009046757782029948,True,8,8,False,170.0,False,,games5425898691,bf81d8692db,20.0,-1997.6500244140625,4752.6298828125,17.010000228881836,-16137.5,4486.9000244140625,2.0999999344348907,-0.7000000029802322,-0.0,32.200000286102295,255.0,128.0,-0.009586576399797386,0.2666764793525526,-7.20687393045457e-05,True,22,False,22,62.0,False,,
123,7726,228.0,False,False,0,2401.469595566031,-496.4599914550781,2772.0,204.80999755859375,-22124.7998046875,-1023.1999969482422,4365.5999755859375,-681.9999694824219,5819.69970703125,1290.2999877929688,0.0,0.3789104865168891,-0.16978170516646215,1.0523528672108478,76561198039309853,enpitsu,24.0,-319.44000244140625,2773.159912109375,97.86000061035156,-22271.10107421875,-4448.599853515625,3633.699951171875,356.89998626708984,-2150.5999755859375,-133.29999923706055,255.0,128.0,,0.21662096154183594,-2.9898135743788306,-0.0016253019294207138,True,10,9,False,90.0,False,,bf81d8692db,games5425898691,20.0,2661.219970703125,-4479.64013671875,17.020000457763672,-7336.099853515625,-8010.5999755859375,1.0999999940395355,0.3999999910593033,0.5000000074505806,-1975.5000305175781,255.0,0.0,,0.009548962764926554,-2.3308327626339627,-0.00015826552096752996,True,False,22,22,255.0,False,,New Kenny S Dumortier,76561198257179744,6,-294.0899963378906,2866.489990234375,17.030000686645508,-8770.999755859375,-9903.400268554688,1.4000000059604645,2.8999999165534973,3.400000035762787,-1098.6000061035156,255.0,0.0,,0.016733662488589606,-2.285691266998285,-0.00024750353964358074,True,10,6,False,94.55815048371593,True,,MatzeXX,76561197980958157,12.0,-2265.219970703125,4860.509765625,16.1299991607666,-8076.7999267578125,-7802.19970703125,166.00000381469727,247.39999771118164,-27.5,-486.6999816894531,255.0,128.0,-0.00236561408096756,-2.4072798523447787,0.011395952049859942,True,18,False,24,182.0,False,,
124,7770,230.0,False,False,1,8210.793186173341,3957.360107421875,-2478.739990234375,152.33999633789062,8602.80029296875,19117.19970703125,14503.1005859375,-3288.2998657226562,3893.9999389648438,-3165.8999633789062,1.0,-0.3050905828812377,2.94858045015133,-2.606231178737282,76561197980958157,MatzeXX,14.0,3870.780029296875,-2705.050048828125,75.87000274658203,12970.50048828125,15637.39990234375,3392.3001098632812,2465.399932861328,-152.7999973297119,2183.3999633789062,255.0,207.0,,0.11363974915205674,2.0359019667790923,0.0618082680707126,True,26,18,False,101.0,False,,76561198257179744,New Kenny S Dumortier,6.0,3377.929931640625,-2262.2099609375,17.030000686645508,22742.2998046875,-0.0,5.5000001192092896,1.2999999523162842,-0.0,-1814.9000549316406,255.0,0.0,,-0.01676375738521715,-3.0868737538635065,-0.00016193709402026062,True,False,10,6,0.0,False,,enpitsu,76561198039309853,25,3427.02001953125,-2566.97998046875,79.91000366210938,5883.699951171875,-18263.900146484375,3496.4999389648438,3184.89990234375,674.4999694824219,-2115.2000427246094,255.0,255.0,,-0.1320019097753055,-1.1899582387210383,-0.02677987037842486,True,12,11,False,117.0,False,,games5425898691,bf81d8692db,20.0,-213.19000244140625,4253.06005859375,17.020000457763672,17320.30029296875,-8147.9998779296875,0.7000000029802322,-0.5999999865889549,-0.0,-0.5999999865889549,255.0,128.0,-0.009604149118057445,-2.7017671313414575,5.8857684614381044e-05,True,22,False,22,193.0,False,,
125,7872,233.0,False,False,0,8902.660174100143,-3774.18994140625,-3284.570068359375,919.7999877929688,16897.39990234375,10377.900390625,-3155.8999633789062,1518.6000061035156,-1119.800033569336,-5695.4998779296875,0.0,-0.3757527364778382,-0.13397271920785445,2.1617005180719464,bf81d8692db,games5425898691,20.0,-3903.570068359375,-3365.669921875,893.6400146484375,-1290.0,15223.699951171875,-1164.000015258789,-2093.0999755859375,3083.3999633789062,-4044.89990234375,255.0,0.0,,0.5039769549785221,2.3911551701211518,-2.570158749335903,True,24,23,False,244.0,False,,76561198039309853,enpitsu,25.0,-2949.010009765625,3653.860107421875,17.040000915527344,-9757.80029296875,1495.0999450683594,4.600000083446503,0.0,0.0,2407.7999877929688,255.0,255.0,False,0.016689140158009746,3.0335699756879526,-2.3153969611246967e-08,True,False,12,12,0.0,False,,New Kenny S Dumortier,76561198257179744,6,-1584.5899658203125,2840.1298828125,17.049999237060547,-617.9999923706055,-16857.099609375,2.5,0.0,1.4000000059604645,-275.9000015258789,255.0,128.0,,0.016778030934945128,-1.6357537970183706,0.0002182353453279297,True,10,6,False,207.0,False,,MatzeXX,76561197980958157,14.0,-2037.5,1007.780029296875,17.010000228881836,407.09999084472656,-5014.100036621094,2.0999999344348907,0.7999999821186066,4.799999892711639,1054.3000030517578,128.0,128.0,0.00956318141419056,-1.4676718437719933,-0.00011763037578306708,True,20,False,26,131.0,False,,
126,8009,238.0,False,False,1,5926.136507390202,-1930.050048828125,-68.88999938964844,111.19000244140625,-21798.798828125,5845.5999755859375,3690.5999755859375,1670.5000305175781,1433.5000610351562,-5581.500244140625,1.0,0.10428633898841658,1.4741557741346485,-1.4132288156546737,76561198257179744,New Kenny S Dumortier,6.0,-1805.699951171875,-182.39999389648438,16.1200008392334,-21797.5,-3174.2999267578125,-13.999999761581421,44.29999828338623,62.39999771118164,-147.7999973297119,255.0,131.0,,-0.02001916910246808,-0.10803450664819186,0.0031626044630985164,True,10,6,False,38.42067954873527,True,,76561197980958157,MatzeXX,14.0,1665.8399658203125,4496.419921875,17.010000228881836,-868.6000061035156,-5436.5997314453125,2.5,-0.09999999776482582,-3.400000035762787,1294.6000671386719,255.0,255.0,,-0.009465011862406465,-1.3589850919577453,0.00019073474316912985,True,False,28,22,22.0,False,,enpitsu,76561198039309853,25,211.05999755859375,1410.050048828125,17.049999237060547,-19372.7001953125,7272.80029296875,2.5,0.5000000074505806,-0.0,-0.09999999776482582,255.0,128.0,,-0.01679061927045238,0.35915732715133475,3.887518640420901e-05,True,14,14,False,200.0,False,,games5425898691,bf81d8692db,20.0,-1770.0899658203125,362.6300048828125,19.440000534057617,-15354.599609375,-16870.899658203125,2933.699951171875,-0.19999999552965164,-0.09999999776482582,1.899999976158142,255.0,128.0,-0.009603826391851603,-0.8326749731903924,-4.1675132391523176e-05,True,24,False,25,69.0,False,,
127,8115,242.0,False,False,1,5313.262319746743,-2689.14990234375,1218.5899658203125,968.77001953125,15569.69970703125,8725.700073242188,6495.8001708984375,-759.3000030517578,2530.2000427246094,-2075.0,1.0,0.8302325473186244,1.9181079422779408,-0.11264176690500641,76561198257179744,New Kenny S Dumortier,6.0,-2779.389892578125,1186.449951171875,823.6500244140625,4506.499938964844,6252.5,5471.300048828125,1352.5999450683594,2315.8999633789062,-314.7999954223633,255.0,0.0,False,0.9499147481447028,3.11485556798297,1.004692475360338,True,12,6,False,123.4380903679837,True,,76561197980958157,MatzeXX,16.0,607.3599853515625,486.5,17.010000228881836,-10142.5,3613.2998657226562,2.0999999344348907,0.5000000074505806,-0.29999999329447746,-366.6999816894531,128.0,128.0,,-0.00964581671632583,0.38377307512975545,0.00023088988857920272,True,False,28,22,84.0,False,,enpitsu,76561198039309853,25,-244.7899932861328,3484.1201171875,17.049999237060547,6656.199951171875,12426.199951171875,2.5,-0.3999999910593033,-0.3999999910593033,0.09999999776482582,128.0,128.0,,-0.01679441233853385,-1.0802262057772924,-5.1407081474476015e-05,True,14,14,False,200.0,False,,games5425898691,bf81d8692db,20.0,-1526.3900146484375,-1406.4000244140625,90.88999938964844,7330.7000732421875,20202.39990234375,-479.70001220703125,-4524.5001220703125,1031.1000061035156,32.799999713897705,255.0,128.0,1.2475421558745754,1.8162257780954132,0.02244142493266793,True,28,False,28,99.0,False,,
128,8185,245.0,True,True,1,1746.7923549347256,1064.050048828125,3401.31005859375,522.6400146484375,-5695.2001953125,17146.600341796875,-1354.4999694824219,1448.3000183105469,-1333.699951171875,4732.900085449219,1.0,-0.6770384629519742,-2.890187278633896,0.07619028533749506,76561197980958157,MatzeXX,16.0,1250.530029296875,3400.909912109375,468.9800109863281,7939.89990234375,20942.60009765625,298.50000381469727,-4616.9000244140625,-2943.2998657226562,-520.2000045776367,255.0,172.0,,-0.060084825721979214,1.932652520827542,-0.5896126934114504,True,30,23,False,19.0,False,,76561198257179744,New Kenny S Dumortier,6.0,-1533.219970703125,1815.43994140625,17.049999237060547,6783.0999755859375,-7004.89990234375,5.5000001192092896,8.299999833106995,-9.599999785423279,-40.300002098083496,255.0,128.0,False,-0.01671368954267552,-2.335593204865324,-0.0007858992791060247,True,False,12,6,0.0,False,,enpitsu,76561198039309853,25,1392.1099853515625,4456.41015625,17.040000915527344,1822.5999450683594,-7614.7998046875,3.700000047683716,1.8000000715255737,-7.900000214576721,-1173.7999725341797,255.0,128.0,False,-0.016653246916466757,-1.7572643155254144,-2.142571069472346e-05,True,15,14,False,181.43686896242122,True,,games5425898691,bf81d8692db,20.0,324.2300109863281,3732.2900390625,16.989999771118164,1936.199951171875,21586.298828125,4.799999892711639,-0.09999999776482582,0.09999999776482582,-1968.5000610351562,255.0,0.0,-0.009567849687166816,1.7349716474470487,-1.3996237030669385e-05,True,28,False,28,0.0,False,,
129,8471,246.0,False,False,1,5181.484913004904,24.979999542236328,32.25,141.86000061035156,5063.599853515625,-8679.7998046875,9432.999877929688,-5657.2998046875,-849.1000366210938,-1808.9999389648438,1.0,-0.10333216044001879,0.1473736390210494,0.3503503058965517,76561198257179744,New Kenny S Dumortier,5.0,9.319999694824219,-134.0500030517578,119.97000122070312,4189.89990234375,2578.699951171875,4278.599853515625,-3866.6000366210938,-1206.2000274658203,2813.599853515625,255.0,255.0,,-0.39278605033435904,1.8337720690481951,-0.45843879652061686,True,4,3,False,0.0,False,,76561197980958157,MatzeXX,14.0,843.8900146484375,-3328.449951171875,17.010000228881836,-10916.500244140625,-5242.8997802734375,2.3999999463558197,-0.0,-0.09999999776482582,-2337.7000427246094,255.0,0.0,,-0.009549661504850041,-0.38609359999047205,-7.672788896828807e-06,True,False,False,False,146.0,False,,enpitsu,76561198039309853,25,3131.7900390625,4219.2001953125,17.049999237060547,4628.599853515625,5453.3001708984375,2.5,-0.9000000357627869,0.7000000029802322,0.0,255.0,128.0,,-0.016333622302523172,-0.8669808563701747,-7.561749363991593e-06,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,19.0,20.229999542236328,149.52999877929688,85.43000030517578,3767.9000854492188,-1713.5000610351562,-1053.7000274658203,425.8000183105469,1208.8999938964844,5348.499755859375,128.0,128.0,-1.3742574969549677,-1.4654616413795056,-0.1202242693161625,True,3,False,4,31.0,False,,
130,8473,246.0,False,False,0,5236.522246977239,-59.38999938964844,-29.260000228881836,176.63999938964844,-5089.599914550781,2933.900146484375,3833.2998657226562,1481.300048828125,708.6000061035156,-100.0,0.0,0.13562978192369585,-0.1856445639530673,0.41546240420072716,bf81d8692db,games5425898691,19.0,-20.229999542236328,-149.52999877929688,85.43000030517578,-3767.9000854492188,1713.5000610351562,-1053.7000274658203,-425.8000183105469,-1208.8999938964844,5348.499755859375,128.0,128.0,,1.3742574969549677,1.4654616413795056,-0.1202242693161625,True,4,3,False,31.0,False,,76561198039309853,enpitsu,24.0,-3163.840087890625,-4256.9599609375,17.049999237060547,-2551.999969482422,-3006.9000244140625,2.5,0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,,0.016314039289440717,0.8669807254875391,-1.6627426226988696e-05,True,False,False,False,255.0,False,,New Kenny S Dumortier,76561198257179744,5,-9.319999694824219,134.0500030517578,119.97000122070312,-4189.89990234375,-2578.699951171875,4278.599853515625,3866.6000366210938,1206.2000274658203,2813.599853515625,255.0,255.0,,0.39278605033435904,-1.8337720690481951,-0.45843879652061686,True,4,3,False,0.0,False,,MatzeXX,76561197980958157,14.0,-738.969970703125,3364.639892578125,17.010000228881836,11809.89990234375,2830.10009765625,2.3999999463558197,-0.09999999776482582,0.0,-2348.5000610351562,255.0,0.0,0.009554789735269797,0.17115647968131645,2.373341944696721e-05,True,False,False,False,146.0,False,,
131,8486,246.0,False,False,1,5268.207974732934,298.9800109863281,-94.2699966430664,291.20001220703125,5587.60009765625,3545.5999755859375,4379.200134277344,1630.5000305175781,1159.8999786376953,-1910.0,1.0,-0.4938301835076073,0.08824091018238882,1.0179890555136735,76561198257179744,New Kenny S Dumortier,5.0,239.41000366210938,-155.88999938964844,143.61000061035156,4600.899963378906,-415.6999969482422,-143.4000015258789,-4539.800109863281,-3087.9998779296875,321.8000030517578,255.0,0.0,,0.6049293926097689,2.856916098703031,2.0907914898090514,True,4,3,False,0.0,False,,76561197980958157,MatzeXX,14.0,219.24000549316406,-3185.219970703125,17.010000228881836,-7800.2001953125,9430.700073242188,2.3999999463558197,-0.29999999329447746,0.09999999776482582,-2348.8999938964844,255.0,0.0,,-0.009542130288284495,0.9452564990425759,-2.5379057956115783e-05,True,False,False,False,146.0,False,,enpitsu,76561198039309853,25,3133.8798828125,4213.06982421875,17.049999237060547,-2539.9000549316406,-4289.200134277344,-1.1999999731779099,3.799999952316284,4.399999976158142,1434.4000244140625,255.0,255.0,,-0.016610325666340506,-0.9835114884854589,0.00026185721864559376,True,False,False,False,226.80854184653168,True,,games5425898691,bf81d8692db,19.0,208.5500030517578,154.19000244140625,91.2699966430664,3603.9999389648438,98.69999885559082,-335.60001373291016,4808.999938964844,1308.2000732421875,-476.6999816894531,255.0,239.0,1.4231143264888544,2.003856970802329,-2.521149417234878,True,4,False,4,31.0,False,,
132,8541,248.0,False,False,1,4569.402464316543,1316.0999755859375,589.9500122070312,203.85000610351562,-3449.7000122070312,9931.799926757812,6717.60009765625,3425.1998901367188,4213.999938964844,2551.3999938964844,1.0,0.3789420048150573,-1.4447171815474205,0.8731962653089608,76561198257179744,New Kenny S Dumortier,6.0,1390.4200439453125,469.9599914550781,73.37999725341797,-798.7000274658203,12108.900146484375,2101.300048828125,-1266.3999938964844,-5328.599853515625,501.30001068115234,255.0,255.0,,-0.04685082032013056,1.7656460344913054,-0.7116720804450146,True,6,5,False,0.0,False,,76561197980958157,MatzeXX,14.0,385.17999267578125,-3549.3798828125,17.010000228881836,-708.3000183105469,1598.8999938964844,1.899999976158142,-1.1999999731779099,-0.7999999821186066,-0.5999999865889549,128.0,128.0,,-0.00954791484209041,1.153753268579392,2.3935305132735922e-05,True,False,False,False,177.0,False,,enpitsu,76561198039309853,25,2230.25,3037.860107421875,17.049999237060547,-8346.099853515625,-3078.800048828125,3.400000035762787,-1.7000000178813934,0.19999999552965164,-2295.0,128.0,0.0,,-0.01674144262815216,-0.33978438433904395,-0.00017691001890762998,True,False,False,False,220.0,False,,games5425898691,bf81d8692db,20.0,2235.820068359375,1.440000057220459,93.37000274658203,21356.4990234375,-617.7999877929688,766.5000152587891,991.3999938964844,5408.900146484375,-103.69999885559082,255.0,128.0,-1.1090157613382037,2.771695734227738,0.4965243599271754,True,5,False,6,1.0,False,,
133,8588,250.0,False,False,0,7327.817978968987,-723.1900024414062,-2185.780029296875,400.6400146484375,13656.400146484375,13925.6005859375,654.4000244140625,-2044.4000244140625,-831.3999938964844,-5579.2999267578125,0.0,0.4501993908257155,-0.3915163944294482,2.780447517499904,76561198039309853,enpitsu,25.0,-779.030029296875,-2304.93994140625,315.5899963378906,12870.699462890625,12221.099853515625,2697.0999145507812,674.1000366210938,1160.199966430664,3609.8001098632812,255.0,128.0,,-1.0764953308883864,0.881051995817513,0.08987624297796398,True,2,1,False,145.0,False,,bf81d8692db,games5425898691,20.0,-4078.97998046875,-690.0900268554688,451.1499938964844,2.3000000417232513,-9819.000244140625,-6220.2001953125,2336.4999389648438,-0.09999999776482582,0.0,255.0,255.0,,0.5943077787756262,-1.5823581405244949,-1.5772871955710552,True,False,6,6,255.0,False,,New Kenny S Dumortier,76561198257179744,6,-885.9299926757812,-2279.030029296875,126.0999984741211,5861.199951171875,-2541.300048828125,2055.500030517578,-4614.5001220703125,-2981.300048828125,260.3000068664551,255.0,255.0,,-0.2340008992244048,0.33356221066736746,-0.6350027439758373,True,8,7,False,,False,,MatzeXX,76561197980958157,14.0,381.2900085449219,2473.530029296875,17.010000228881836,8433.400268554688,-7882.60009765625,2.0999999344348907,0.29999999329447746,0.09999999776482582,-55.59999942779541,142.0,119.0,0.009546594606019462,-0.7495232923498094,-6.236903912324995e-05,True,False,False,False,177.0,False,,
134,8631,252.0,False,False,1,5832.1360532602785,-1548.4000244140625,-155.16000366210938,209.36000061035156,-2000.3999328613281,24624.29931640625,9937.000122070312,5249.89990234375,-2831.9000244140625,-646.8000030517578,1.0,-0.045479658822732215,-2.553380726801588,1.0627557899122386,76561197980958157,MatzeXX,14.0,-1602.68994140625,-305.3399963378906,143.86000061035156,-7822.9998779296875,17406.600341796875,1740.5999755859375,1787.1000671386719,2083.8999938964844,-4765.799865722656,255.0,181.0,,-0.007299281053465879,1.6953609770524163,0.034412119191358594,True,4,3,False,101.0,False,,76561198257179744,New Kenny S Dumortier,6.0,-121.27999877929688,2575.090087890625,17.059999465942383,-8112.5,3769.1000366210938,1.4000000059604645,-7.099999785423279,3.700000047683716,-1534.7000122070312,255.0,128.0,False,-0.01668934156269306,0.49180179720594724,0.000121998377488695,False,False,8,8,,False,,enpitsu,76561198039309853,24,-1280.0999755859375,410.69000244140625,277.489990234375,-16223.699951171875,-13146.300048828125,-451.50001525878906,1020.2999877929688,-53.89999866485596,887.6999664306641,255.0,128.0,,0.6114147750477614,-0.8626690298679079,0.7116746592677915,True,2,2,False,91.0,False,,games5425898691,bf81d8692db,20.0,2515.449951171875,2138.030029296875,17.0,-8519.099731445312,21363.9990234375,0.9000000357627869,-0.0,-0.19999999552965164,-20.0,255.0,128.0,-0.009599242589207378,1.1938073674679606,4.473365365649573e-05,True,6,False,6,142.2994062721088,True,,
135,8634,252.0,False,False,0,5773.215829753383,1583.6800537109375,-73.55999755859375,315.3699951171875,16562.099609375,16164.200439453125,7237.39990234375,5303.3001708984375,-1434.1999816894531,2411.7999267578125,0.0,0.08039280306740249,2.564818840720616,1.5738122938736687,76561198039309853,enpitsu,25.0,1428.8800048828125,-290.0799865722656,270.44000244140625,16242.900390625,13172.5,-1026.2000274658203,-1532.4000549316406,206.00000381469727,1173.6000061035156,255.0,128.0,,-0.5209540119396991,0.9859769495782642,0.6451698421672828,True,2,2,False,91.0,False,,bf81d8692db,games5425898691,20.0,-2437.4599609375,-2334.639892578125,17.0,8460.499877929688,-21387.19970703125,1.7000000178813934,0.0,0.19999999552965164,-5.099999904632568,255.0,128.0,,0.0095992621646643,-1.1947468431779082,4.022413206965019e-05,True,False,6,6,142.0,False,,New Kenny S Dumortier,76561198257179744,6,264.0400085449219,-2659.169921875,17.059999465942383,7970.999755859375,-5853.800048828125,1.899999976158142,-3.3000001311302185,2.199999988079071,-1534.9000549316406,255.0,0.0,False,0.01667996267809652,-0.6261663704351065,-0.00016593321349949586,False,8,8,False,,False,,MatzeXX,76561197980958157,14.0,1674.4000244140625,145.97999572753906,156.6300048828125,7806.500244140625,-17463.299560546875,1133.8999938964844,5484.69970703125,408.6000061035156,-21.90000057220459,255.0,170.0,0.4699809716860804,-1.9652339009392434,-0.14351500493687722,True,3,False,4,101.0,False,,
136,8781,257.0,False,False,1,10405.45977305223,-1342.8900146484375,-5021.740234375,184.97999572753906,-9848.900146484375,8640.0,23026.79931640625,5490.5999755859375,-414.0999984741211,2383.5000610351562,1.0,0.5991536277064213,2.2584782492322732,-2.090426242702585,76561197980958157,MatzeXX,14.0,-1251.5,-4800.81005859375,95.33999633789062,4041.300048828125,-22446.99951171875,2921.4999389648438,4322.5,2198.3999633789062,-1494.2999267578125,255.0,255.0,,-0.14882033389649088,-1.0412330862876589,-0.06597314879050518,True,8,7,False,0.0,False,,76561198257179744,New Kenny S Dumortier,6.0,-2719.18994140625,-2238.85009765625,17.059999465942383,4137.099914550781,-22621.99951171875,1.1999999731779099,-0.0,-0.3999999910593033,0.0,255.0,128.0,False,-0.016780229145007635,-1.7516926679307934,-3.3309119731089845e-05,True,False,8,8,201.0,False,,enpitsu,76561198039309853,25,-1754.699951171875,-2647.47998046875,17.040000915527344,-37.5,-5345.10009765625,3.8999998569488525,0.09999999776482582,-0.5999999865889549,0.7000000029802322,255.0,128.0,False,-0.016845888652045695,-1.5639508488776057,-5.008982113782256e-05,True,2,2,False,230.0,False,,games5425898691,bf81d8692db,20.0,-1352.0899658203125,-4513.35986328125,21.959999084472656,193.50000381469727,-21253.20068359375,3001.6000366210938,-0.0,-6.3999998569488525,-651.2999725341797,255.0,128.0,-0.00959434630135121,-1.5312298885609241,0.00011540551896781048,True,8,False,9,0.0,False,,
137,8870,260.0,False,False,0,6014.367446041627,3946.14990234375,1572.6199951171875,158.86000061035156,3417.6998901367188,4379.89990234375,11430.50048828125,3584.7000122070312,-4657.9998779296875,1204.8999786376953,0.0,-0.22592486391142041,-0.9359941988598915,-2.6212201852158,76561198039309853,enpitsu,24.0,3843.169921875,1501.31005859375,18.84000015258789,9635.599975585938,4137.0001220703125,672.6000213623047,-184.20000076293945,-2238.000030517578,2388.9999389648438,255.0,255.0,,-0.03652788959355841,0.44153247247042393,-0.03301181398049795,True,2,2,False,230.0,False,,bf81d8692db,games5425898691,20.0,2889.050048828125,4138.10009765625,17.0,11621.300048828125,-6986.300048828125,3.400000035762787,0.3999999910593033,0.0,32.00000047683716,255.0,128.0,,0.009567118494650275,-0.5367309034455778,-6.280393801772075e-05,True,False,10,10,255.0,False,,New Kenny S Dumortier,76561198257179744,6,1897.8800048828125,4315.18994140625,17.059999465942383,13153.699951171875,3875.5999755859375,1.899999976158142,2.3999999463558197,0.7000000029802322,-1967.7999877929688,255.0,0.0,,0.01674132736750161,0.25629779944306064,-0.00028512099506528926,True,8,8,False,190.0,False,,MatzeXX,76561197980958157,11.0,-653.7899780273438,4716.169921875,17.010000228881836,-6495.9002685546875,-5218.599853515625,2.3999999463558197,0.0,-0.19999999552965164,-2249.7000122070312,128.0,6.0,0.009628603154137832,-2.5002950224597624,-1.4020578286406386e-05,True,8,False,8,,False,,
