,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
103,7619,225,False,False,1,5150.719345606549,23.479999542236328,63.720001220703125,115.26000213623047,9781.300048828125,25963.89892578125,8164.7998046875,5623.0999755859375,-2078.3999633789062,246.10000610351562,1.0,-0.06815229610222429,-0.0017900106864095413,-0.1834297853081695,bfc2f009f5b,BAH TA LA HAINE,8.0,-47.619998931884766,-123.70999908447266,31.719999313354492,7983.900146484375,18833.399658203125,-463.69998931884766,-4868.999938964844,2557.100067138672,54.60000038146973,255.0,148.0,,-0.30507405015194006,1.9145065191975679,-0.01113685536890862,True,5,False,6,12.327913932902842,True,,bd9c56ce0ab,IceManSrK,9.0,0.17000000178813934,-2003.9200439453125,16.06999969482422,19.800000190734863,16166.300048828125,129.60000038146973,-0.3999999910593033,-4.4999998807907104,0.0,255.0,128.0,,-0.008888467764765734,1.572224447684524,0.00026831407689752466,False,4,4,103.0,False,False,,enpitsu,76561198039309853,27.0,9.880000114440918,1739.1600341796875,16.920000076293945,1780.8000183105469,-16356.600341796875,34.60000038146973,-20.399999618530273,-0.5999999865889549,1704.4999694824219,255.0,255.0,,-0.01784081348728207,-1.7097211089296356,0.00024697807241679247,True,95.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,57.20000076293945,615.5399780273438,57.27000045776367,-50.999999046325684,-22776.10107421875,3185.7998657226562,2544.1000366210938,382.59998321533203,929.8000335693359,255.0,145.0,-0.055178237522808454,-1.6254828100866061,-0.002140094427577468,True,4,False,31.0,False,3,,
104,7622,225,False,False,0,5433.180730630967,-131.38999938964844,-239.11000061035156,223.99000549316406,-15579.000244140625,11001.8994140625,21244.29931640625,5366.9000244140625,-270.3000068664551,2668.800048828125,0.0,0.18753309347505184,0.15652443071434624,-0.3272887877045659,bf81d8692db,games5425898691,17.0,-56.7599983215332,-406.4700012207031,83.41999816894531,46.30000114440918,22832.5,2570.2999877929688,-5354.0997314453125,-1245.999984741211,173.09999465942383,255.0,148.0,,0.6786569781704044,1.6389617499606717,-0.09409575132997773,True,3,False,4,31.0,False,,76561198039309853,enpitsu,27.0,-34.04999923706055,-1605.02001953125,17.059999465942383,-3882.3001098632812,15817.099609375,6.1000001430511475,4.699999988079071,0.19999999552965164,1933.0999755859375,255.0,255.0,,0.01702054484445638,1.863926290513478,0.00010637831158808502,False,2,2,95.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,-1.649999976158142,1721.0999755859375,17.0,-439.70001220703125,-16136.300048828125,7.699999809265137,1.0000000149011612,3.1999999284744263,-874.4999694824219,255.0,0.0,,0.009498054087946519,-1.5962932061454673,-0.000105832974048146,False,103.0,False,4,4,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-26.06999969482422,-67.0999984741211,52.040000915527344,-6629.7998046875,-19173.399658203125,3282.0999145507812,4854.800109863281,-1362.4000549316406,2196.3999938964844,255.0,150.0,0.7904653682390234,-1.7352284990807219,0.002622824487216812,True,6,False,2.940412787980934,True,5,,
105,7688,227,False,False,1,7561.655029488845,3160.77001953125,-2074.530029296875,108.3499984741211,20279.300537109375,-2415.0,-6086.9000244140625,-5626.5997314453125,1924.7999572753906,-797.5,1.0,-0.19364634182824794,-1.773903222997876,1.594872604393972,bd9c56ce0ab,IceManSrK,9.0,3028.72998046875,-2112.179931640625,14.930000305175781,7369.6002197265625,-8616.400146484375,108.69999885559082,-376.1000061035156,695.9999847412109,-2468.699951171875,255.0,18.0,,-0.06475212055216133,-2.245407087291838,-0.06658084107827454,False,4,False,4,29.825806556209443,True,,bfc2f009f5b,BAH TA LA HAINE,8.0,1055.9599609375,-151.19000244140625,39.869998931884766,3165.5999755859375,-11708.00048828125,1136.1000061035156,-142.60000228881836,676.6000366210938,-3891.400146484375,241.0,7.0,False,0.03672044055461545,-0.8663923697623176,-0.09575359785111627,False,6,6,12.150365644885646,True,False,,enpitsu,76561198039309853,27.0,3946.429931640625,-298.4100036621094,40.84000015258789,10024.099731445312,-19109.49951171875,4653.0999755859375,752.9000091552734,-4710.10009765625,-1479.1000366210938,255.0,128.0,,0.21537811865284281,-2.0439282260887883,0.3990712787934258,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,951.8400268554688,-30.0,17.010000228881836,7263.499755859375,-3155.8999633789062,-3.100000023841858,-35.49999952316284,38.19999933242798,75.3000020980835,255.0,128.0,-0.008991247486592378,-2.749599934219129,0.0013224073923012363,True,4,False,31.0,False,4,,
106,7710,228,False,False,0,4134.932919045184,-3778.800048828125,2175.68994140625,440.54998779296875,18707.7001953125,20205.799560546875,9129.89990234375,2623.5000610351562,-2863.599853515625,-4573.399963378906,0.0,0.17902049539452658,1.8361016429570818,-3.0697814389569382,76561198039309853,enpitsu,27.0,-3890.300048828125,2043.1600341796875,384.8299865722656,7616.199951171875,21576.4990234375,282.39999771118164,-356.89998626708984,3376.400146484375,4326.7999267578125,255.0,0.0,,-0.46107043356228966,2.454421680903027,2.338371522021241,True,3,False,4,238.0,False,,bf81d8692db,games5425898691,17.0,-1681.550048828125,-168.41000366210938,17.010000228881836,-7634.69970703125,-8577.2998046875,2.3999999463558197,0.7999999821186066,0.7999999821186066,2264.4000244140625,255.0,255.0,,0.009541459594365077,-2.2542162287100194,0.00012082570643670674,False,4,4,31.0,False,False,,IceManSrK,bd9c56ce0ab,9.0,-3065.300048828125,3125.010009765625,16.989999771118164,3105.8999633789062,14297.39990234375,4.600000083446503,-0.09999999776482582,-0.7000000029802322,1677.1000671386719,255.0,255.0,,0.009557978120782417,1.376636622174822,0.00022668204860130996,False,0.0,False,4,4,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-1046.239990234375,962.0399780273438,17.0,3290.4998779296875,6760.7000732421875,7.400000095367432,5.5000001192092896,-4.799999892711639,868.3000183105469,255.0,120.0,0.009910905421292488,1.166471816479307,-0.000395876892598063,False,6,False,0.0,False,6,,False
107,7791,231,False,False,1,8588.235920598388,-599.02001953125,-3317.110107421875,177.0399932861328,-21386.39892578125,10542.7001953125,-2191.300048828125,-5617.7001953125,-2041.7999267578125,521.1999893188477,1.0,1.247109762424878,2.1318577044223423,1.3944537838039164,bfc2f009f5b,BAH TA LA HAINE,8.0,-484.2900085449219,-3367.159912109375,77.13999938964844,-6223.800048828125,-4657.39990234375,3125.0,-1068.0000305175781,-5319.6002197265625,-900.1000213623047,128.0,0.0,,-0.016648509789535387,-1.3701493953758432,0.3138063505618442,True,9,False,10,,False,,bd9c56ce0ab,IceManSrK,9.0,-420.17999267578125,-3406.659912109375,16.989999771118164,-16274.200439453125,9548.800048828125,-2.199999988079071,6.200000047683716,-30.499999523162842,0.09999999776482582,53.0,128.0,,-0.010087082784414727,0.5306480280892794,-0.00034267078751236706,False,4,4,179.0,False,False,,enpitsu,76561198039309853,27.0,316.8900146484375,-4050.739990234375,17.020000457763672,-17645.899658203125,14751.8994140625,2.199999988079071,0.19999999552965164,-0.19999999552965164,-168.79999160766602,255.0,255.0,False,-0.016789898413721676,0.7117871462494437,9.566550313988883e-05,True,86.92410328311307,True,4,4,False,,games5425898691,bf81d8692db,17.0,2826.35009765625,4727.02001953125,17.010000228881836,-9913.300170898438,10862.7001953125,2.3000000417232513,-0.09999999776482582,-0.0,2073.6000061035156,255.0,255.0,-0.009574134865026172,0.7644789325410176,-5.572995522305635e-06,True,6,False,255.0,False,6,,
108,7858,233,False,False,1,8086.670382485234,-3998.860107421875,-1296.969970703125,552.6199951171875,3922.9998779296875,11136.099853515625,5649.6002197265625,1877.7000427246094,-5698.2000732421875,61.30000114440918,1.0,-0.8107037349720485,0.23121727217239596,1.0924437342086337,bd9c56ce0ab,IceManSrK,9.0,-4066.510009765625,-1482.050048828125,493.07000732421875,-5046.099853515625,9495.700073242188,336.6999816894531,-676.9000244140625,-680.1000213623047,-5415.5999755859375,255.0,0.0,,-0.18374508365902034,1.1646228412685704,1.5380503778612982,False,4,4,6,71.59173317365747,True,,bfc2f009f5b,BAH TA LA HAINE,8.0,-2239.14990234375,-4171.10986328125,17.010000228881836,-14150.999755859375,-1795.2000427246094,1.7000000178813934,0.5999999865889549,-0.5000000074505806,0.0,204.0,128.0,,-0.009548709770394716,-0.12618924619269337,4.649927584953341e-05,False,10,10,0.0,False,True,,enpitsu,76561198039309853,27.0,-3105.239990234375,-395.6700134277344,17.030000686645508,-14146.800537109375,16979.100341796875,5.400000214576721,0.19999999552965164,-0.09999999776482582,1710.7000732421875,255.0,255.0,False,-0.01677823949915322,0.8305246013043283,0.000143369506754058,True,0.0,False,4,4,False,,games5425898691,bf81d8692db,17.0,-1981.7099609375,4028.72998046875,17.0,-22176.201171875,-5463.2000732421875,7.699999809265137,-1.2999999523162842,3.4999999403953552,-3.1999999284744263,255.0,128.0,-0.009811654094002321,-0.24114687452693687,-2.3051558898988505e-05,True,8,False,230.0,False,8,,
109,7929,236,False,True,1,5457.249949477795,-3070.9599609375,1392.3599853515625,216.97000122070312,13858.1005859375,15025.10009765625,7831.199951171875,-912.9000091552734,-5688.3001708984375,-1675.8999633789062,1.0,-0.7336805648303242,-2.063112414827629,2.8459718408534656,bd9c56ce0ab,IceManSrK,9.0,-3171.5400390625,1288.9200439453125,123.1500015258789,10986.99951171875,13320.400390625,2791.300048828125,4.300000071525574,4425.199890136719,3266.099853515625,128.0,0.0,,-0.10810758312540976,1.74126521875719,0.8703524074589202,False,5,4,8,0.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,-1858.8699951171875,-669.9099731445312,17.010000228881836,6154.7998046875,21110.70068359375,2.0000000298023224,0.09999999776482582,0.7000000029802322,3.700000047683716,215.0,128.0,,-0.009593084506769245,1.8539849861210242,-6.507102720285828e-05,False,10,10,192.0,False,True,,enpitsu,76561198039309853,27.0,-2519.7900390625,280.2099914550781,551.3099975585938,9325.10009765625,1734.7999572753906,-6318.0999755859375,1816.300048828125,1657.8999328613281,-1462.4000549316406,128.0,0.0,False,-0.5549389172630427,-0.5061406131441557,1.353386594708701,True,232.0,False,6,6,False,,games5425898691,bf81d8692db,17.0,-1826.3299560546875,5102.97998046875,269.79998779296875,12426.99951171875,-2.8999999165534973,-8287.999877929688,1.0000000149011612,-1297.8999328613281,-0.7000000029802322,255.0,255.0,-0.5684938767570007,3.130204378749808,1.5771836096283012,True,8,False,255.0,False,8,,
110,7984,238,False,False,0,9494.498580392323,383.57000732421875,-4267.8798828125,452.2300109863281,-12563.299560546875,13376.8994140625,-7394.7998046875,-5536.9000244140625,2274.7000122070312,-409.00001525878906,0.0,1.1573378508863124,1.6323897657578,2.055445031271721,bf81d8692db,games5425898691,17.0,445.7799987792969,-4452.2099609375,465.82000732421875,-10371.800537109375,8304.7998046875,5061.499938964844,-2997.0999145507812,-4609.89990234375,-126.99999809265137,255.0,175.0,,-0.4519346693661393,2.3994310950813738,0.03967388083870592,True,9,False,10,182.94923019665544,True,,76561198039309853,enpitsu,27.0,1884.1700439453125,-1541.6800537109375,17.049999237060547,-3370.4998779296875,-11414.599609375,2.5999999046325684,0.29999999329447746,1.1999999731779099,-49.20000076293945,255.0,128.0,False,0.016721630454400203,-1.8642085847411511,0.00011277502569282531,False,6,6,255.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,684.97998046875,-3340.090087890625,17.010000228881836,-15489.000244140625,-4663.599853515625,1.899999976158142,0.09999999776482582,-0.09999999776482582,-1.0000000149011612,223.0,128.0,,0.009545958206381332,-2.8492889767161036,1.467603242439847e-05,True,31.0,False,8,6,4,,BAH TA LA HAINE,bfc2f009f5b,8.0,371.3699951171875,-3048.739990234375,17.010000228881836,-9640.399780273438,-7110.2001953125,0.0,0.29999999329447746,0.5000000074505806,-13.799999952316284,255.0,128.0,0.009570997075279539,-2.5079301714495656,5.527793003528347e-05,True,10,False,131.46241741282964,True,10,,
111,8044,240,False,False,1,3385.7600543439885,1578.0999755859375,1823.6600341796875,125.58999633789062,14089.300537109375,-12818.199462890625,-1651.0000610351562,3454.2999267578125,400.8000183105469,-743.0999755859375,1.0,-0.32021185410203606,2.0177411806124956,-2.9676957358744454,bd9c56ce0ab,IceManSrK,9.0,1446.8800048828125,1884.489990234375,16.479999542236328,9749.099731445312,-10319.599609375,-224.69999313354492,-389.0999984741211,793.4999847412109,1835.5000305175781,255.0,128.0,,-0.018957523565025124,-2.387546262214229,-0.019930125758939033,False,6,4,8,0.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,3046.860107421875,4869.14990234375,77.16999816894531,5783.599853515625,-8028.3001708984375,-1816.0000610351562,-465.9000015258789,1303.3000183105469,-1856.300048828125,255.0,0.0,False,-0.28830740832615254,-2.0805608388576187,0.7044280559223511,False,10,12,60.33209458986918,True,True,,enpitsu,76561198039309853,27.0,1180.8599853515625,1997.1500244140625,17.049999237060547,18951.800537109375,-13031.800537109375,-1.8000000715255737,3.1999999284744263,-2.5,1086.3999938964844,255.0,128.0,,-0.016784999993330194,-2.547455632904771,0.0002948956706494515,True,119.41736760447104,True,6,6,False,,games5425898691,bf81d8692db,17.0,2151.22998046875,2619.239990234375,16.989999771118164,9999.400024414062,-16786.300048828125,2.5,0.09999999776482582,1.7000000178813934,-721.6000366210938,255.0,49.0,-0.009536644812979837,-2.0761196305998846,8.252420013844718e-05,True,10,False,109.41736760447101,True,10,,
112,8066,241,False,False,0,6247.803917636409,-2597.010009765625,-871.7899780273438,101.68000030517578,3379.5001220703125,11714.3994140625,4914.800109863281,-639.7000122070312,-3136.4999389648438,-5074.700012207031,0.0,0.6744891075785812,-2.7951659015225645,1.111805999021785,bf81d8692db,games5425898691,17.0,-2716.280029296875,-824.77001953125,16.600000381469727,-1125.1000213623047,22606.99951171875,-462.09999084472656,2266.6000366210938,-2338.5000610351562,-4432.099914550781,255.0,0.0,,-0.0127298650253066,1.4778951455492353,-0.019984876645984466,True,10,False,10,40.43959569674667,True,,76561198039309853,enpitsu,27.0,-1997.969970703125,-1158.81005859375,17.049999237060547,-938.6000061035156,2259.7999572753906,2.5,4.300000071525574,1.0000000149011612,-2.3999999463558197,128.0,128.0,,0.01722065545108435,1.9634295234122991,4.870683954456769e-05,False,6,6,145.0,False,True,13.0,IceManSrK,bd9c56ce0ab,9.0,,,,,,,,,,,,,,,,False,,,,,,,BAH TA LA HAINE,bfc2f009f5b,8.0,-3094.699951171875,-3574.7900390625,101.27999877929688,3243.5000610351562,22768.1005859375,-301.8000030517578,-5129.89990234375,1983.0999755859375,14.09999966621399,239.0,202.0,1.42388218542209,2.3026259493893115,1.0697374745839263,True,12,False,223.51518269508117,True,13,,False
113,8144,244,False,False,1,7139.957541115742,1876.0899658203125,-1932.3699951171875,115.01000213623047,-8469.600219726562,1731.300048828125,4590.799865722656,2096.300048828125,1960.7000732421875,-5268.800048828125,1.0,0.24203951272512952,1.6998380001123432,-1.5137035285685956,bfc2f009f5b,BAH TA LA HAINE,8.0,1971.68994140625,-2013.780029296875,17.010000228881836,-14379.89990234375,-6364.2999267578125,1.0000000149011612,4.099999964237213,2.0000000298023224,-1217.300033569336,183.0,0.0,False,-0.00960114593058771,-0.4056814338756584,-0.00011277280687362103,True,14,False,12,153.0,False,,bd9c56ce0ab,IceManSrK,9.0,-2303.6201171875,-4605.5,17.0,161.10000610351562,754.0000152587891,5.0,-0.09999999776482582,-1.5999999642372131,-285.10000228881836,255.0,4.0,,-0.009457736604007198,1.6414270089785756,-2.8774733565137724e-05,False,False,False,85.0,False,False,,enpitsu,76561198039309853,27.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,17.0,-110.55999755859375,-1881.8699951171875,16.989999771118164,16363.00048828125,-11848.599853515625,2.5,-0.09999999776482582,0.09999999776482582,1963.5000610351562,255.0,241.0,-0.009583821992894686,-2.588494426697863,-2.667625834480334e-07,True,10,False,11.878150737413801,True,10,,
114,8246,248,False,False,1,6818.261491996217,-460.010009765625,-1542.06005859375,94.41000366210938,-3075.1998901367188,9984.89990234375,2453.2000732421875,1540.2000427246094,-5479.7998046875,-1897.1000671386719,1.0,0.3895168281599613,-1.470472836709813,0.0556926361623307,bd9c56ce0ab,IceManSrK,9.0,-463.489990234375,-1713.3800048828125,16.790000915527344,-3259.5001220703125,6543.4002685546875,-257.1999931335449,769.1000366210938,-450.49999237060547,-213.89999389648438,255.0,128.0,,-0.005134618442812497,1.1562760880218095,-0.006139654428967931,False,False,False,False,108.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,2618.199951171875,-1984.280029296875,16.989999771118164,-12577.2998046875,6335.7000732421875,4.399999976158142,0.3999999910593033,-0.7000000029802322,0.0,190.0,128.0,False,-0.009558035458085812,0.4666552835769664,6.295089160686298e-05,False,12,14,148.0,False,True,,enpitsu,76561198039309853,27.0,-580.969970703125,4231.009765625,17.049999237060547,13337.900390625,436.3999938964844,2.800000011920929,-4.300000071525574,1.2999999523162842,-288.700008392334,255.0,0.0,True,-0.01673425599039233,3.1024715956673323,-7.732104012592256e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-456.2699890136719,-1035.5999755859375,201.77000427246094,-17144.69970703125,1425.5000305175781,-153.69999885559082,890.5000305175781,-5425.2001953125,-151.899995803833,255.0,128.0,0.2275228108895945,2.756339639006115,3.1181421354340193,True,12,False,0.0,False,11,,
115,8274,249,False,False,1,5942.227665520215,-776.22998046875,-562.0800170898438,111.05000305175781,3392.6998901367188,13676.700439453125,3193.699951171875,-301.3999938964844,-5143.2000732421875,-3075.0,1.0,1.0915640219187472,-1.0813537893413543,-0.31979870059600196,bd9c56ce0ab,IceManSrK,9.0,-885.530029296875,-709.5800170898438,17.0,20.999999046325684,13938.1005859375,3.400000035762787,-0.0,-0.0,-2193.9999389648438,255.0,0.0,,-0.00954141405245992,1.6353567300025107,-1.0403092454869537e-05,False,False,False,False,81.9066923023552,True,,bfc2f009f5b,BAH TA LA HAINE,8.0,1669.27001953125,-1418.4100341796875,16.989999771118164,-3619.89990234375,4400.899963378906,5.0,2.0999999344348907,1.5999999642372131,-1902.2999572753906,202.0,3.0,False,-0.009722626443913482,0.8514854249767372,-0.0001262350318104674,False,12,14,141.78733737494355,True,True,,enpitsu,76561198039309853,27.0,-60.790000915527344,3540.169921875,17.049999237060547,-4101.700134277344,-11327.39990234375,-1.2999999523162842,-2.7000001072883606,-6.3999998569488525,995.2999877929688,255.0,128.0,False,-0.0167215742436792,-1.2063665904125171,0.00027033248443271126,True,84.64618473155524,True,False,False,False,,games5425898691,bf81d8692db,17.0,-2156.89990234375,-869.3699951171875,15.510000228881836,-16629.000244140625,4246.7999267578125,215.0,-37.40000009536743,25.69999933242798,-61.99999809265137,255.0,128.0,-0.01086124679570241,0.27806744104262227,-0.003704324130883414,False,12,False,27.906692302355204,True,12,,
116,8299,249,True,True,1,4639.823418916834,-490.55999755859375,712.2000122070312,236.5500030517578,2124.199981689453,21491.4990234375,8384.500122070312,3785.0,-2243.8999938964844,-3200.1998901367188,1.0,0.17935964127457835,-2.6525337947282877,-1.4983251053063262,bd9c56ce0ab,IceManSrK,9.0,-487.95001220703125,640.510009765625,82.58999633789062,3000.1998901367188,18805.0,1969.9000549316406,-5222.0001220703125,-588.1999969482422,1623.0000305175781,255.0,143.0,,-0.8244543837504448,1.6844313096638834,0.022404294677685666,,3,False,4,58.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,1143.989990234375,-494.2900085449219,16.989999771118164,-6525.3997802734375,11778.299560546875,4.399999976158142,-0.0,-0.7000000029802322,0.0,205.0,,,-0.00955903093727089,1.0648721457116321,5.96618419538854e-05,False,12,14,112.0,False,True,,enpitsu,76561198039309853,27.0,-162.00999450683594,1990.1300048828125,37.689998626708984,-4604.800109863281,-19837.099609375,3256.0000610351562,-1.0000000149011612,-6.800000071525574,-409.50000762939453,128.0,128.0,,-0.016879629954456212,-1.2988836634547032,0.0005631790838913176,True,46.0,False,2,False,False,,games5425898691,bf81d8692db,17.0,-3657.22998046875,103.75,16.989999771118164,-8161.500244140625,18253.199462890625,2.7000001072883606,-0.19999999552965164,-0.0,-2001.6000366210938,255.0,0.0,-0.009576816532511448,1.225141744544473,-2.4297887636200085e-05,True,12,False,248.71359136796767,True,12,,
117,8611,252,False,False,0,5275.096847234929,15.84000015258789,-55.689998626708984,96.75,25122.099609375,6445.2001953125,804.7000122070312,1322.1000671386719,-630.9999847412109,-5818.3001708984375,0.0,-0.011961429791498258,-0.24399100731227902,0.058137170388986366,76561198039309853,enpitsu,27.0,-87.51000213623047,-122.08000183105469,125.12999725341797,8246.099853515625,15979.100341796875,-316.200008392334,-4877.200012207031,2171.7999267578125,1321.0000610351562,255.0,255.0,,0.7215325573477571,-0.8664820621429014,3.0302813439400196,True,1,False,2,14.0,False,,bf81d8692db,games5425898691,16.0,-26.1200008392334,-818.8800048828125,17.010000228881836,-72.8000020980835,20374.3994140625,0.0,0.0,0.0,0.0,255.0,128.0,,0.009605429340898742,1.5743712751529486,1.716955252969648e-05,False,False,False,21.530236433911067,True,True,,IceManSrK,bd9c56ce0ab,9.0,25.760000228881836,172.83999633789062,66.45999908447266,-5691.9000244140625,-19777.099609375,3308.5000610351562,2895.7998657226562,4089.5001220703125,1131.2000274658203,110.0,255.0,,0.015196310067816838,-2.151783651938246,-0.17003328936205572,True,0.0,False,6,5,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,-1.659999966621399,1527.77001953125,17.010000228881836,381.50001525878906,-14094.7998046875,2.0999999344348907,0.0,0.09999999776482582,20.69999933242798,245.0,128.0,0.009591168022796347,-1.541250737969436,4.354065384240596e-06,True,False,False,60.0,False,False,,
118,8612,252,False,False,1,5162.861276385859,-104.80999755859375,75.06999969482422,98.1500015258789,-29671.99951171875,2267.100067138672,2539.1000366210938,-546.6999816894531,-1947.1000671386719,-5648.800048828125,1.0,0.011711535853001189,0.5075778822552567,0.10905502752386473,bd9c56ce0ab,IceManSrK,9.0,-25.760000228881836,-172.83999633789062,66.45999908447266,5691.9000244140625,19777.099609375,3308.5000610351562,-2895.7998657226562,-4089.5001220703125,1131.2000274658203,110.0,255.0,,-0.015196310067816838,2.151783651938246,-0.17003328936205572,True,5,False,6,0.0,False,,bfc2f009f5b,BAH TA LA HAINE,8.0,-1.7100000381469727,-1410.280029296875,17.010000228881836,-418.10001373291016,14094.000244140625,2.0999999344348907,-0.0,-0.09999999776482582,4.900000095367432,245.0,128.0,,-0.009591165425862887,1.5403937140688688,8.464176027524309e-06,False,False,False,60.0,False,True,,enpitsu,76561198039309853,27.0,87.51000213623047,122.08000183105469,125.12999725341797,-8246.099853515625,-15979.100341796875,-316.200008392334,4877.200012207031,-2171.7999267578125,1321.0000610351562,255.0,255.0,,-0.7215325573477571,0.8664820621429014,3.0302813439400196,True,14.0,False,2,1,False,,games5425898691,bf81d8692db,16.0,26.1200008392334,818.8800048828125,17.010000228881836,72.8000020980835,-20374.3994140625,0.0,-0.0,-0.0,0.0,255.0,128.0,-0.009605429340898742,-1.5743712751529486,1.716955252969648e-05,True,False,False,18.433049307074597,True,False,,
119,8839,260,False,False,0,7656.075944662963,3867.010009765625,-854.0999755859375,158.9199981689453,2475.800018310547,30018.60107421875,7618.900146484375,1068.8999938964844,-3589.4000244140625,4158.399963378906,0.0,0.339738208687204,-0.9305708525792359,2.2555703597613,bf81d8692db,games5425898691,17.0,3809.8701171875,-1094.780029296875,81.83999633789062,12159.599609375,19127.60009765625,3908.599853515625,0.29999999329447746,0.7000000029802322,-156.70000076293945,255.0,128.0,,0.00961146226661661,0.9617993789529706,0.0005302002016168818,True,4,False,6,79.54562558922716,True,,76561198039309853,enpitsu,27.0,123.4800033569336,-3308.5400390625,17.049999237060547,-3242.9000854492188,-12714.200439453125,3.1999999284744263,0.0,0.0,2305.0,255.0,255.0,False,0.01674987385949258,-1.7558477311380576,1.2658111988215332e-06,False,4,4,11.0,False,True,,IceManSrK,bd9c56ce0ab,9.0,3515.860107421875,1835.0899658203125,17.010000228881836,10371.600341796875,7117.39990234375,2.199999988079071,-0.29999999329447746,0.0,2351.9000244140625,255.0,255.0,,0.009516245784251516,0.6668309100977367,3.594278653625073e-05,True,199.0,False,8,10,False,,BAH TA LA HAINE,bfc2f009f5b,8.0,3071.7099609375,-68.19000244140625,64.51000213623047,17845.999755859375,-14005.50048828125,3789.89990234375,-595.4999923706055,-835.1999664306641,1010.4000091552734,255.0,161.0,-0.03694334457995682,-0.5853514820647893,0.00027403559797650956,True,6,False,0.146873004974859,True,4,,
