,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
129,8512,230,False,False,0,5161.504738257633,-166.1999969482422,30.350000381469727,94.23999786376953,-8471.400146484375,2458.5000610351562,-1483.699951171875,3475.10009765625,786.9999694824219,1113.7999725341797,0.0,0.03212904097621633,-0.23113321414398785,0.32052385577625875,b5af45d235b,Ziltrix-YT,6.0,-69.86000061035156,-70.5199966430664,136.33999633789062,-5156.400146484375,1196.3999938964844,-110.9000015258789,-4806.9000244140625,-2472.4000549316406,1014.8000335693359,255.0,128.0,,0.5822214788446163,-1.082911943049961,3.020038315642452,True,0.0,False,4,3,False,,731525858441281225,Sergichuelo,10.0,-3169.360107421875,-4188.919921875,17.049999237060547,-19415.799560546875,2712.2000122070312,3.4999999403953552,-0.3999999910593033,0.09999999776482582,-2893.900146484375,255.0,4.0,False,0.016779852742635173,2.7198362613966616,-0.0001437373317905532,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27,3.2100000381469727,157.5399932861328,96.75,4751.7999267578125,-255.0,-162.29999542236328,5447.1002197265625,-574.3000030517578,-498.4000015258789,255.0,128.0,,0.6937692774429458,1.5125140827553847,-3.0425401670914045,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-2589.02001953125,4053.080078125,17.010000228881836,-19375.10009765625,7516.5997314453125,2.3000000417232513,0.7999999821186066,-0.29999999329447746,1657.2000122070312,255.0,255.0,0.009579590930931253,2.809804886110911,0.00020660620909233228,True,False,False,False,0.0,False,,
130,8520,230,False,False,0,5072.17272773293,-403.3399963378906,91.80999755859375,93.38999938964844,-7192.60009765625,1699.7999572753906,551.5000152587891,1448.3000183105469,-2512.5999450683594,1113.7999725341797,0.0,-0.29674322881678084,0.04404447699416726,1.0350478673650054,b5af45d235b,Ziltrix-YT,6.0,-193.49000549316406,-43.150001525878906,132.72999572753906,-5081.700134277344,1085.999984741211,-142.89999961853027,-4610.10009765625,-2930.7998657226562,637.599983215332,242.0,128.0,,-1.1456732873952906,-0.7436128201469634,2.8565385767176186,True,0.0,False,4,3,False,,731525858441281225,Sergichuelo,10.0,-3582.550048828125,-3902.840087890625,17.049999237060547,-3965.4998779296875,13514.100341796875,-0.29999999329447746,0.0,0.9000000357627869,-2989.2999267578125,255.0,16.0,False,0.016775385629515544,1.6368504654086466,0.00010380095778244685,True,236.2124643915443,True,False,False,False,,enpitsu,76561198039309853,27,158.00999450683594,152.3000030517578,91.58999633789062,4775.10009765625,-102.10000038146973,-285.3000068664551,5058.900146484375,-627.7999877929688,-404.00001525878906,255.0,255.0,,-1.484538906050963,-0.5330209082866805,-1.1625945497969619,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-3235.81005859375,4109.6201171875,17.010000228881836,-19230.50048828125,-4296.199951171875,2.3000000417232513,0.19999999552965164,0.0,2004.1000366210938,255.0,255.0,0.009579522043214952,-2.8456676205961644,2.606086140484906e-05,True,False,False,False,255.0,False,,
131,8532,230,False,False,0,4984.638574607148,-706.8900146484375,158.9499969482422,93.12999725341797,-6407.8997802734375,1248.1999969482422,0.0,273.50000381469727,-4400.7000732421875,1113.7999725341797,0.0,-1.3637843303878938,3.0851619751888166,-1.3803374995107043,b5af45d235b,Ziltrix-YT,6.0,-444.67999267578125,12.880000114440918,72.33999633789062,-5197.2998046875,1229.1999816894531,-2694.7000122070312,-568.4999847412109,-1907.2000122070312,2943.800048828125,255.0,210.0,,-0.10644834640448138,2.6929067218136935,-0.10828560760212319,True,0.0,False,4,4,False,,731525858441281225,Sergichuelo,10.0,-3394.780029296875,-3308.9599609375,17.049999237060547,8755.0,14350.2001953125,-2.199999988079071,-0.09999999776482582,-0.9000000357627869,-54.699997901916504,255.0,140.0,False,0.016801416536535416,1.0134128339671384,8.87814638858204e-05,True,198.6213332478718,True,False,False,False,,enpitsu,76561198039309853,27,358.9599914550781,144.25,25.020000457763672,4131.7999267578125,-588.1000137329102,-2449.7999572753906,4163.299865722656,-1489.9000549316406,1694.7999572753906,255.0,255.0,,-0.042683056392821044,-1.3427999460356417,-0.15436839187346052,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-3864.31005859375,3607.31005859375,20.31999969482422,-7206.400146484375,-16128.599853515625,767.6000213623047,-452.40001678466797,2213.3999633789062,2167.7000427246094,255.0,255.0,-0.042858905747512555,-1.9343905072707626,-0.09367458884513544,True,False,False,False,242.49831382946303,True,,
132,8552,231,False,False,0,4921.654142477322,-1115.8800048828125,223.25999450683594,93.12999725341797,-5332.7001953125,761.9999694824219,0.0,-835.1000213623047,-5844.000244140625,915.2999877929688,0.0,0.30798540324182727,-0.5577799411464818,1.4725540346350086,b5af45d235b,Ziltrix-YT,6.0,-986.3300170898438,17.479999542236328,17.010000228881836,-10609.69970703125,-231.8000030517578,0.0,4.699999988079071,-0.29999999329447746,-1132.699966430664,255.0,0.0,,0.009515188881215624,-3.1064223122486245,-0.00015100108494928732,True,24.7330840095397,True,4,4,False,,731525858441281225,Sergichuelo,10.0,-2801.489990234375,-1956.4100341796875,17.049999237060547,8730.499877929688,20428.499755859375,2.5,0.0,-0.09999999776482582,-6.9999998807907104,255.0,128.0,False,0.016786871480662352,1.1661550973146984,1.458178491253789e-05,True,159.0,False,False,False,False,,enpitsu,76561198039309853,27,761.5800170898438,-28.90999984741211,17.049999237060547,9016.500244140625,347.59998321533203,2.5999999046325684,1.8000000715255737,0.0,217.80000686645508,255.0,128.0,,0.01667996434659467,0.06206669435284731,-0.00023245068451977326,False,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-3493.2900390625,2243.840087890625,16.989999771118164,13772.39990234375,-18420.6005859375,2.800000011920929,-2.5,7.300000190734863,35.299999713897705,255.0,128.0,0.009469104475589477,-0.9245503806719637,0.00036283075433028527,True,False,False,False,214.33500239925996,True,,
133,8562,231,False,False,0,4907.084638763207,-1301.760009765625,249.72000122070312,93.12999725341797,-5290.7000732421875,753.6000061035156,0.0,-825.8999633789062,-5797.9998779296875,915.2999877929688,0.0,-1.3505547621207916,-2.2612505244056686,-2.373079120430755,b5af45d235b,Ziltrix-YT,6.0,-1355.1199951171875,114.98999786376953,17.010000228881836,-10421.800537109375,6656.400146484375,2.3999999463558197,-0.7000000029802322,-0.3999999910593033,-2237.2999572753906,128.0,0.0,,0.00959133431917299,2.507930255412825,-2.7880937918615438e-05,True,7.0,False,4,4,False,,731525858441281225,Sergichuelo,10.0,-2496.659912109375,-1282.010009765625,17.049999237060547,9978.300170898438,19822.2998046875,2.5,0.0,0.0,-107.10000038146973,255.0,128.0,False,0.016777928669404897,1.0949920033858855,3.7311657283910576e-05,True,159.0,False,False,False,False,,enpitsu,76561198039309853,27,1098.18994140625,-5.900000095367432,17.049999237060547,11531.99951171875,858.0999755859375,-1.5000000596046448,0.3999999910593033,0.5000000074505806,0.7999999821186066,255.0,128.0,,0.016677067482131106,0.07443035157858433,-2.150682195946939e-05,False,2.796842992946666,True,2,False,2,,games5425898691,bf81d8692db,19.0,-3031.9599609375,1680.030029296875,16.989999771118164,16123.499755859375,-16283.1005859375,4.4999998807907104,-0.7000000029802322,0.5999999865889549,319.20000076293945,255.0,128.0,0.009606143393650412,-0.762037906835473,-8.807317037248631e-05,True,False,False,False,198.0,False,,
134,8576,232,False,False,0,4588.015964674758,-1433.3499755859375,583.5599975585938,132.02999877929688,1928.9999389648438,5892.39990234375,2097.4000549316406,-1353.699951171875,-3223.5000610351562,-3864.1000366210938,0.0,-0.15277585653122566,1.4480473055068928,-2.570049887750637,b5af45d235b,Ziltrix-YT,6.0,-1547.6099853515625,539.1599731445312,17.010000228881836,1739.4000244140625,7509.4000244140625,2.5999999046325684,0.0,0.19999999552965164,-2251.699981689453,128.0,0.0,,0.00962410007359695,1.3116762895657368,-7.509529237050727e-06,True,7.0,False,4,4,False,,731525858441281225,Sergichuelo,10.0,-1936.7099609375,-123.98999786376953,17.049999237060547,12221.700439453125,18132.900390625,2.5999999046325684,-0.09999999776482582,-0.09999999776482582,-374.59999084472656,255.0,128.0,False,0.016779255315949485,0.9449186431162132,0.00015992558253966722,True,159.0,False,False,False,False,,enpitsu,76561198039309853,27,1815.8499755859375,46.84000015258789,17.049999237060547,15044.49951171875,724.1999816894531,2.8999999165534973,-4.900000095367432,-0.09999999776482582,-888.1999969482422,255.0,128.0,,0.016762610386416854,0.054553995913135686,-0.0001956783761767106,False,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-1959.06005859375,996.8200073242188,21.959999084472656,21457.19970703125,-6381.5997314453125,3001.7999267578125,-2.0999999344348907,0.5999999865889549,1491.199951171875,255.0,194.0,0.009592073090833198,-0.2307485396698231,5.603373694091929e-05,True,False,False,3,228.0,False,,
135,8584,232,False,False,1,5839.21468594158,1253.510009765625,-688.260009765625,222.55999755859375,-22516.0009765625,12249.7998046875,10383.199462890625,3745.0,4656.300048828125,-541.5000152587891,1.0,0.3716411765547992,-0.6570428805729077,2.550433968360987,bf81d8692db,games5425898691,19.0,1357.8900146484375,-790.6300048828125,87.2300033569336,-19400.10009765625,6978.4002685546875,-76.99999809265137,-2883.3999633789062,-1742.2999572753906,-4347.39990234375,255.0,7.0,,-0.9057370955015424,-0.13431816830330937,0.7400338200306436,True,228.0,False,4,3,False,,76561198039309853,enpitsu,27.0,-2303.110107421875,-29.18000030517578,17.049999237060547,-14959.200439453125,1101.9000244140625,2.5999999046325684,0.3999999910593033,-0.19999999552965164,-16.399999856948853,255.0,128.0,,-0.016764556742780816,0.07556387649762737,4.1141024756496764e-05,True,0.0,False,2,False,2,,Ziltrix-YT,b5af45d235b,6,1475.4200439453125,-680.5499877929688,21.969999313354492,-3115.8999633789062,-3584.5999145507812,3000.2999877929688,-3.8999998569488525,4.699999988079071,-1047.0999908447266,255.0,64.0,,-0.009656734901769753,-0.878413854114026,3.664551590868678e-05,True,7.0,False,5,False,4,,Sergichuelo,731525858441281225,10.0,1603.989990234375,-307.95001220703125,17.049999237060547,-14737.5,-15978.900146484375,2.8999999165534973,-0.0,0.19999999552965164,-1519.7000122070312,255.0,0.0,-0.016789218721182,-0.7895751235052779,-0.0001639846139935609,True,False,False,False,159.0,False,,False
136,8671,235,False,False,1,4644.496700484367,-3082.639892578125,2743.800048828125,258.5299987792969,14960.400390625,1289.1000366210938,8252.2998046875,1553.5000610351562,4455.899963378906,3705.4998779296875,1.0,-0.25841678813099883,0.21867474984815236,1.3677703307832796,bf81d8692db,games5425898691,19.0,-3131.820068359375,2724.02001953125,99.43000030517578,-1713.9999389648438,8689.299926757812,3528.3999633789062,3856.099853515625,492.90000915527344,254.3000030517578,255.0,149.0,,0.20416136132241355,1.3367621138424777,-0.007527275173026032,True,182.0,False,6,5,False,,76561198039309853,enpitsu,27.0,-2007.7099609375,718.9600219726562,17.049999237060547,4920.899963378906,16806.500244140625,3.0000001192092896,-0.9000000357627869,-0.9000000357627869,1831.6999816894531,128.0,255.0,,-0.016815667228642167,1.804265187174517,0.00013293477617566847,True,208.0,False,2,False,2,,Ziltrix-YT,b5af45d235b,6,1087.8499755859375,113.26000213623047,17.0,3290.7000732421875,12283.699951171875,3.400000035762787,-0.0,-0.0,-41.500000953674316,255.0,128.0,,-0.009556499226886015,1.8374343454024769,2.6949113771433967e-05,True,38.0,False,6,False,4,,Sergichuelo,731525858441281225,10.0,-2884.39990234375,3058.489990234375,17.049999237060547,-11867.099609375,3601.9000244140625,3.0000001192092896,-1.0000000149011612,0.9000000357627869,-1665.8000183105469,145.0,21.0,-0.01685558504717382,0.3174316368931415,-0.00020111146817351397,True,4,False,4,157.0,False,,
137,8738,238,False,False,0,8203.211396325412,-422.25,-3049.52001953125,324.5400085449219,-5280.10009765625,-7472.80029296875,17975.2001953125,-4567.60009765625,-3780.8999633789062,916.9000244140625,0.0,-0.4991746225347659,1.648422675215722,0.05399075313081268,b5af45d235b,Ziltrix-YT,6.0,-486.4200134277344,-2978.77001953125,162.99000549316406,11347.2998046875,-8836.500244140625,5148.900146484375,0.19999999552965164,-0.19999999552965164,0.5999999865889549,255.0,128.0,,0.009590968640859619,-0.6604173126339976,-5.3826874642321056e-05,True,38.0,False,8,4,4,,731525858441281225,Sergichuelo,10.0,270.6300048828125,-4660.10009765625,17.049999237060547,-21211.10107421875,-1780.8000183105469,2.5,0.19999999552965164,-0.3999999910593033,0.0,128.0,128.0,,0.0168190245850032,-3.057821281422752,1.9140447802787045e-05,True,181.0,False,4,False,4,,enpitsu,76561198039309853,27,-477.510009765625,-2896.330078125,140.52000427246094,-9684.400024414062,-13519.3994140625,2381.699981689453,-1371.4999389648438,4735.4998779296875,2437.899932861328,128.0,255.0,False,-0.46233993854428995,-1.7686701655701915,-0.26188477790283254,True,104.0,False,4,False,3,,games5425898691,bf81d8692db,19.0,2410.330078125,-3148.360107421875,17.010000228881836,-10984.000244140625,11378.00048828125,0.7000000029802322,1.0000000149011612,-1.1999999731779099,-777.7999877929688,255.0,54.0,0.00958439295624239,2.3335075741322813,-0.0001023675422731514,True,6,False,6,131.0,False,,
138,8814,241,False,False,1,591.6054003699652,1432.219970703125,4890.06982421875,292.17999267578125,-15331.300048828125,11534.100341796875,1193.6000061035156,-3248.3999633789062,2523.699951171875,-4367.799987792969,1.0,0.2468632003486468,2.6324672995571974,2.5372260267337903,76561198039309853,enpitsu,27.0,1523.7900390625,4867.91015625,186.4499969482422,-10485.0,2976.099853515625,471.30001068115234,-1044.1000366210938,-4937.39990234375,2186.6000366210938,128.0,0.0,False,-0.05991334230484317,-0.36707806566699014,0.6469587075913573,True,67.0,False,6,5,False,,bf81d8692db,games5425898691,19.0,1134.0400390625,2337.510009765625,17.010000228881836,13314.300537109375,-5238.699951171875,2.3000000417232513,-0.5999999865889549,0.19999999552965164,2088.800048828125,255.0,255.0,,-0.00958625917556948,-2.8276341288001308,7.210797995302536e-05,True,162.0,False,6,False,6,,Ziltrix-YT,b5af45d235b,6,407.239990234375,5684.97021484375,30.079999923706055,-5.099999904632568,-5.5000001192092896,-0.19999999552965164,-0.3999999910593033,-0.3999999910593033,0.09999999776482582,128.0,128.0,,-0.040897462485421886,-2.228006186567171,0.02409679331629223,True,38.0,False,8,4,4,,Sergichuelo,731525858441281225,10.0,1470.6199951171875,4935.77978515625,17.549999237060547,-2.5,-10.90000033378601,3.700000047683716,-0.0,0.5999999865889549,4.000000059604645,128.0,128.0,-0.026941282799107368,-2.8686528068900774,0.015791331935095923,True,4,False,4,181.0,False,,
139,8894,243,False,False,0,8939.023572498028,1405.739990234375,-3497.60009765625,102.54000091552734,12306.700439453125,17759.000244140625,855.9999847412109,900.6999969482422,2657.0999145507812,-699.7000122070312,0.0,1.467226094966042,0.375842522287863,-1.5942674038021947,b5af45d235b,Ziltrix-YT,6.0,1374.4300537109375,-3651.85009765625,95.52999877929688,12938.900146484375,11836.99951171875,3114.1000366210938,-4731.7999267578125,2060.7000732421875,1900.8000183105469,255.0,150.0,,0.6624096928904573,1.1224691158141578,-0.0005963073054373052,True,,False,10,5,4,,731525858441281225,Sergichuelo,10.0,484.1099853515625,-3915.280029296875,17.049999237060547,21428.701171875,-1883.2000732421875,2.5,-0.19999999552965164,0.0,-6.1000001430511475,247.0,,,0.01680062804116319,-0.08833944327984451,1.8856400320857098e-05,True,74.0,False,4,False,4,,enpitsu,76561198039309853,27,254.55999755859375,-5889.85009765625,430.9200134277344,-10369.200439453125,1878.800048828125,1271.6000366210938,-1646.9999694824219,-1321.3999938964844,1921.7999267578125,255.0,0.0,,-0.11877840663479143,2.960140582196685,2.512287630983976,True,,False,6,False,6,,games5425898691,bf81d8692db,19.0,1408.6700439453125,-3754.929931640625,15.850000381469727,19171.199951171875,-12705.899658203125,146.40000343322754,-37.5,-245.10000228881836,-1467.7999877929688,255.0,70.0,0.02327192912425603,-0.6499838804702947,-0.010158636725694718,True,6,False,6,149.85698070577394,True,,
140,9012,248,False,False,0,5952.77455054869,3970.97998046875,1712.4599609375,165.36000061035156,-3206.4999389648438,7539.7998046875,-2725.8999633789062,-3769.5999145507812,-407.7000045776367,-4650.0,0.0,1.128683776989558,1.9722311909710606,-1.8550874369091226,731525858441281225,Sergichuelo,10.0,4042.0,1554.0899658203125,134.25,-1657.2999572753906,11442.900390625,-2831.7001342773438,-697.6999664306641,1497.2000122070312,693.3000183105469,255.0,128.0,,0.2714074389622552,1.7361960820000701,-1.0223783528043613,True,33.67636121729369,True,6,6,False,,b5af45d235b,Ziltrix-YT,6.0,3982.0,1905.27001953125,67.33999633789062,-2008.699951171875,5577.8997802734375,-1663.0000305175781,308.0999946594238,1092.3999786376953,110.60000419616699,255.0,128.0,,0.24112006758938734,1.9248241292211643,-0.6196197370071105,True,217.0,False,10,4,6,,enpitsu,76561198039309853,27,67.26000213623047,487.989990234375,17.049999237060547,-3689.89990234375,21946.298828125,2.5999999046325684,0.0,0.29999999329447746,200.9000015258789,255.0,0.0,,0.016776360829684797,1.756057150396762,-0.00011965336261988239,True,65.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,4028.949951171875,2977.1298828125,203.1699981689453,-695.2999877929688,17344.300537109375,-1376.9000244140625,1237.2000122070312,-2433.0999755859375,-201.29999160766602,255.0,255.0,-0.6230858177264198,1.8477679287467887,-0.23548061360846134,False,6,False,6,0.0,False,,
141,9015,248,False,False,0,5827.661693013435,3916.050048828125,1852.780029296875,131.75999450683594,-5650.4998779296875,5166.099853515625,-55.79999923706055,-1910.0,249.20000076293945,-469.50000762939453,0.0,1.2733887907577568,2.5514787722883887,-1.24118205606763,b5af45d235b,Ziltrix-YT,6.0,3961.06005859375,1961.1199951171875,53.119998931884766,-2525.2000427246094,6504.0997314453125,-1390.5000305175781,45.10000228881836,1391.1000061035156,-140.600004196167,255.0,128.0,,0.21284738510335774,1.932958122369609,-0.52078558928361,True,217.0,False,10,6,4,,731525858441281225,Sergichuelo,10.0,4021.860107421875,1660.5,106.91999816894531,-2449.2999267578125,12156.99951171875,-3186.0000610351562,-91.40000343322754,1525.7000732421875,-104.49999809265137,255.0,128.0,,0.23462835066660123,1.8017565745811124,-0.8959850048140626,True,24.310460347001275,True,6,False,6,,enpitsu,76561198039309853,27,30.579999923706055,688.6199951171875,17.049999237060547,-4182.200012207031,21851.201171875,2.5999999046325684,0.0,0.29999999329447746,59.099998474121094,255.0,128.0,,0.016769899370057476,1.7660490910368607,-4.417256420464905e-05,True,65.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,4023.090087890625,3121.85009765625,189.3699951171875,-710.5000305175781,17385.799560546875,-1885.2000427246094,753.3000183105469,-2361.699981689453,774.4000244140625,255.0,255.0,-0.6292262672908311,2.033167810939907,-0.4988334636251794,False,6,False,6,0.0,False,,
142,9049,249,False,False,0,4205.522736607713,2776.949951171875,3091.6201171875,93.58999633789062,-8200.800170898438,8765.2001953125,421.5999984741211,-2728.2998657226562,-3356.4999389648438,4157.9998779296875,0.0,0.25974020979951173,1.0280112695116437,3.055284637746683,731525858441281225,Sergichuelo,10.0,2937.14990234375,3003.330078125,17.059999465942383,-12790.999755859375,10633.599853515625,1.4000000059604645,-3.4999999403953552,3.400000035762787,-1081.8000030517578,255.0,128.0,,0.016793151639331646,2.3940916610642327,7.235009860736112e-05,True,0.0,False,6,6,False,,b5af45d235b,Ziltrix-YT,6.0,2993.679931640625,4125.8701171875,16.989999771118164,-20001.199951171875,11355.6005859375,2.5,-0.19999999552965164,0.0,1974.7000122070312,255.0,255.0,,0.0095853367772903,2.703391865379674,-1.759418744101828e-05,False,248.7190794816581,True,10,4,6,,enpitsu,76561198039309853,27,-19.549999237060547,3498.219970703125,17.049999237060547,1842.2999572753906,21981.39892578125,2.5999999046325684,0.0,0.0,-0.7999999821186066,128.0,255.0,,0.016791968633196597,1.487066007894983,-9.410730849273854e-07,True,126.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,2907.179931640625,4307.14990234375,17.010000228881836,-13481.300048828125,-2882.0999145507812,2.199999988079071,4.1999998688697815,0.0,-1545.7000732421875,255.0,0.0,0.0095376226622251,-2.9245582235562035,-0.00022535352422575183,True,6,False,6,0.0,False,,
143,9062,250,False,True,0,3415.2273821754166,2152.570068359375,3600.52001953125,94.52999877929688,-13700.899658203125,10960.999755859375,640.8000183105469,-2137.2000122070312,-693.6000061035156,1205.999984741211,0.0,0.7764347010141213,1.8653083202159302,-3.0776657878345732,731525858441281225,Sergichuelo,10.0,2370.050048828125,3355.300048828125,17.030000686645508,-14666.99951171875,5295.30029296875,5.099999904632568,-0.3999999910593033,0.7999999821186066,165.59999465942383,255.0,133.0,,0.01681320456078866,2.810834326478085,-9.879063268327093e-05,True,0.0,False,6,6,False,,b5af45d235b,Ziltrix-YT,6.0,2142.699951171875,4347.7998046875,16.959999084472656,-21675.10009765625,2192.5999450683594,5.799999833106995,-0.19999999552965164,0.5999999865889549,124.70000267028809,255.0,128.0,,0.009635863255025504,3.0538812099410473,-7.185879654862223e-05,False,208.02016344121702,True,10,4,6,,enpitsu,76561198039309853,27,-9.199999809265137,4340.02978515625,17.049999237060547,1505.5000305175781,14494.000244140625,3.100000023841858,-0.5000000074505806,1.1999999731779099,-1682.1000671386719,128.0,0.0,,0.017274649750893906,1.4206405723496567,-0.00012118897910372356,True,157.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,True,,,,,,,
144,9090,251,False,False,1,9893.972633696165,-908.4199829101562,-4588.0400390625,106.86000061035156,-5581.500244140625,16368.800048828125,7780.999755859375,4246.9000244140625,4004.2999267578125,1388.5000610351562,1.0,1.050774553252454,-1.8625597512328638,-2.6756323377932647,76561198039309853,enpitsu,27.0,-829.1300048828125,-4739.06982421875,43.2400016784668,-5482.8997802734375,4582.60009765625,2073.300018310547,-997.6999664306641,2363.8999938964844,-4864.800109863281,255.0,128.0,,-0.0034560632207857023,0.9572740730695024,0.05357670505802368,True,148.0,False,10,8,False,,bf81d8692db,games5425898691,19.0,,,,,,,,,,,,,,,,True,,,,,,,Ziltrix-YT,b5af45d235b,6,-5.53000020980835,-4985.009765625,16.989999771118164,18615.10009765625,-11968.599853515625,5.0,-0.7000000029802322,0.19999999552965164,2467.2999572753906,128.0,255.0,True,-0.009587314418310223,-2.681379141199784,0.00021980001368013255,True,152.0,False,10,4,6,,Sergichuelo,731525858441281225,10.0,-459.45001220703125,-4004.669921875,87.11000061035156,19583.299560546875,-6638.4002685546875,-1222.5,1002.3000335693359,3064.7000122070312,0.7000000029802322,255.0,128.0,0.7483675196983722,-2.8249637009507382,0.0005278613903921232,True,8,False,8,0.0,False,,
145,9281,258,False,False,1,4693.665353055067,-3259.3701171875,2957.47998046875,93.1500015258789,-1401.6000366210938,5174.000244140625,0.0,-5670.2001953125,-1536.0000610351562,168.50000381469727,1.0,0.6739475250616251,2.6411348306467453,0.9840428272687722,76561198039309853,enpitsu,27.0,-3417.169921875,2805.22998046875,17.030000686645508,1941.6999816894531,22829.89990234375,5.400000214576721,-0.0,-0.29999999329447746,-1363.0000305175781,255.0,0.0,,-0.016764533426675436,1.676422207442393,-0.0002520832427325948,True,236.0,False,12,10,False,,bf81d8692db,games5425898691,19.0,-1183.4300537109375,-1964.9100341796875,17.010000228881836,-12359.000244140625,17580.999755859375,2.0999999344348907,-2.3999999463558197,3.700000047683716,-857.7999877929688,255.0,128.0,,-0.009602716452214277,1.0075904526524309,-1.814891579244584e-06,True,226.0,False,4,False,4,,Ziltrix-YT,b5af45d235b,6,-3388.300048828125,3624.010009765625,21.959999084472656,9599.69970703125,-12923.1005859375,2998.5000610351562,4.300000071525574,4.4999998807907104,-1438.9999389648438,255.0,58.0,False,-0.009344724100865856,-2.1741817833905217,-6.439113877895288e-05,True,189.16150539152085,True,11,4,6,,Sergichuelo,731525858441281225,10.0,538.9099731445312,5114.759765625,17.049999237060547,-592.2999954223633,3085.1998901367188,2.5999999046325684,-0.0,-0.7000000029802322,278.29999923706055,128.0,171.0,-0.016860099399366925,1.4176787024763424,0.00016083971046122658,True,12,False,12,217.0,False,,False
146,9288,258,False,False,0,9124.586943219036,2986.090087890625,-3117.570068359375,191.75999450683594,-23239.49951171875,10167.2998046875,10315.30029296875,5391.400146484375,-160.30000686645508,2627.9998779296875,0.0,-0.7341042389610516,-2.8906410962576214,0.19954453346319012,b5af45d235b,Ziltrix-YT,6.0,3191.139892578125,-3267.179931640625,82.5199966430664,-8427.100219726562,18722.099609375,1479.2999267578125,-3325.5999755859375,-2468.9999389648438,3618.5000610351562,255.0,38.0,False,0.6099511199951136,2.0223922625922657,0.21938860733033871,True,167.31184492829024,True,12,7,4,,731525858441281225,Sergichuelo,10.0,-508.9700012207031,-5189.1298828125,17.049999237060547,2172.7999877929688,-3588.9999389648438,2.8999999165534973,-0.5999999865889549,0.29999999329447746,1895.2999877929688,255.0,255.0,False,0.01666196149444511,-1.114624129042612,0.00012381303530169257,True,217.0,False,12,False,12,,enpitsu,76561198039309853,27,3258.989990234375,-3340.75,17.030000686645508,-10809.3994140625,-18130.50048828125,10.0,9.100000262260437,-7.400000095367432,-2061.699981689453,255.0,0.0,,0.01613623253743001,-2.1868756107037988,-8.996987754226183e-05,True,236.0,False,12,False,10,,games5425898691,bf81d8692db,19.0,1447.280029296875,1500.18994140625,17.010000228881836,8590.900268554688,-19503.900146484375,2.0999999344348907,1.4000000059604645,-3.4999999403953552,-965.2999877929688,255.0,128.0,0.009592753495997069,-1.20122705367574,-3.867970314858053e-05,True,4,False,4,226.0,False,,
