,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
51,4123,88,False,False,1,6254.52541549468,-2398.97998046875,-176.22000122070312,162.94000244140625,-23296.201171875,13447.80029296875,4069.5999145507812,5291.500244140625,1882.7000427246094,2110.7000732421875,1.0,-1.2841616931414999,2.3650927939819004,-0.6735198351814132,76561198063892773,aptalis,8.0,-2305.760009765625,-260.05999755859375,112.94000244140625,-18428.599853515625,10986.400146484375,2173.8999938964844,-5474.7998046875,242.00000762939453,-466.5999984741211,255.0,128.0,,-0.1768064329771835,0.26296835004886543,0.5906988303603941,4,54.915294685671384,True,True,False,3,,b5d2851c45b,aZù,5.0,92.79000091552734,225.14999389648438,17.010000228881836,7485.30029296875,2437.5,2.5,-0.0,-0.0,-2496.3999938964844,255.0,0.0,False,-0.009513938957426495,2.8504123228489573,4.618394737648504e-06,True,4,0.0,False,4,False,,enpitsu,76561198039309853,24,-1265.5999755859375,74.48999786376953,17.059999465942383,-8558.900146484375,3492.5,2.3000000417232513,-0.29999999329447746,0.19999999552965164,-2739.2001342773438,255.0,0.0,False,-0.01669988937761153,0.47561019381105807,3.2132305940259336e-05,True,2,2,31.0,False,False,,games5425898691,bf81d8692db,19.0,-3139.969970703125,940.3499755859375,32.15999984741211,6577.0001220703125,-21816.39892578125,3128.2998657226562,-0.29999999329447746,1.8000000715255737,-299.50000762939453,255.0,97.0,,-0.009597625977969024,-1.8589169153177398,-0.00010332000147961196,True,3,False,175.0,False,False,
52,4172,90,False,False,0,7747.626354165971,2592.260009765625,-1777.9300537109375,128.8300018310547,6196.400146484375,2154.9000549316406,4649.800109863281,-434.50000762939453,-640.1000213623047,5949.89990234375,0.0,-0.6653364072784979,2.203197665432277,-2.799894054017276,76561198039309853,enpitsu,24.0,2452.929931640625,-1855.0699462890625,95.30000305175781,6354.000244140625,-9373.400268554688,2603.2000732421875,3040.8999633789062,-2372.7999877929688,-1555.7000732421875,128.0,128.0,False,0.01066883436844879,-0.5882531751955103,0.07096212167569332,4,43.0,False,True,False,2,,bf81d8692db,games5425898691,20.0,2166.030029296875,2912.3798828125,16.65999984741211,1378.0999755859375,18536.199951171875,-941.9999694824219,-1523.5000610351562,-4249.2999267578125,-526.8999862670898,255.0,77.0,,0.012398822843636642,1.1945021601759296,0.11940975928973147,True,False,143.0,False,4,False,,aZù,b5d2851c45b,5,-1307.760009765625,-875.4099731445312,17.010000228881836,7328.699951171875,-9455.2001953125,2.5,0.09999999776482582,0.0,2364.1000366210938,255.0,255.0,False,0.009545830545281886,-0.8468190931959635,-2.3752554816494842e-05,True,4,4,31.0,False,False,,aptalis,76561198063892773,8.0,,,,,,,,,,,,,,,,True,,,,,,
53,4291,94,False,False,0,7918.933256040274,3836.97998046875,-1208.8900146484375,98.56999969482422,3182.7999877929688,15942.5,4711.400146484375,3770.8999633789062,-2241.4999389648438,495.99998474121094,0.0,-0.7350377483844956,2.4599028188929015,2.13969069344695,76561198039309853,enpitsu,24.0,3774.06005859375,-1372.699951171875,17.049999237060547,466.30001068115234,13913.199462890625,2.5,-0.29999999329447746,0.19999999552965164,0.0,255.0,128.0,,0.016718257270261043,1.5372845685235648,-2.0777006857300773e-05,4,10.0,False,True,False,2,,bf81d8692db,games5425898691,20.0,1595.25,-1516.8199462890625,17.010000228881836,-16975.999755859375,867.9000091552734,2.3000000417232513,-0.09999999776482582,0.0,-1982.7000427246094,255.0,0.0,,0.009591877260685725,3.02051681029577,-2.4696934464544138e-05,True,4,173.0,False,6,False,,aZù,b5d2851c45b,5,3378.02001953125,2055.280029296875,17.020000457763672,-9299.199829101562,2739.89990234375,2.199999988079071,1.5999999642372131,0.9000000357627869,2801.400146484375,255.0,255.0,False,0.009519547189281849,-2.4832511172541323,1.9457545853406997e-05,True,4,4,234.0,False,False,,aptalis,76561198063892773,9.0,-295.4800109863281,2995.7900390625,17.059999465942383,11822.2998046875,-7684.89990234375,1.2999999523162842,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,0.016729462890356823,-0.5764021513481365,-3.596270698256913e-05,True,False,False,146.0,False,False,
54,4332,96,False,False,1,7610.91913873976,-3867.85009765625,-795.6400146484375,135.69000244140625,-7380.5999755859375,-8337.5,7944.89990234375,-5781.500244140625,-1283.5000610351562,-962.2000122070312,1.0,-0.7418280578799609,1.4166042180480702,0.3651562556272196,b5d2851c45b,aZù,5.0,-3843.330078125,-921.989990234375,141.8800048828125,550.9000015258789,2753.900146484375,2098.800048828125,4204.4000244140625,1479.1000366210938,-3222.5,128.0,0.0,True,0.23780491006006393,2.0763494473052324,1.294752011185297,6,152.2857034385845,True,True,False,5,,76561198063892773,aptalis,9.0,-1703.3900146484375,-2847.800048828125,17.059999465942383,-13964.7998046875,1955.5000305175781,1.2999999523162842,0.7000000029802322,0.09999999776482582,-7.400000095367432,255.0,128.0,,-0.016796428488169837,0.1400982731169397,5.9958123663526316e-05,True,False,177.0,False,False,False,,enpitsu,76561198039309853,24,-3818.610107421875,-669.6900024414062,57.31999969482422,543.4000015258789,-9589.89990234375,1942.1000671386719,2741.4999389648438,2137.899932861328,-4261.700134277344,255.0,128.0,,-0.7092592183857207,-1.4789917086856685,0.1204093200646535,True,6,3,10.0,False,False,,games5425898691,bf81d8692db,20.0,85.08999633789062,-84.80000305175781,17.010000228881836,165.40000915527344,-15490.30029296875,2.3000000417232513,-0.0,-0.29999999329447746,-2021.0000610351562,255.0,0.0,,-0.009592863696200025,-1.5164653299006174,-3.169198040618817e-05,True,6,4,173.0,False,False,
55,4378,97,False,False,1,8161.613715142009,-3446.169921875,-1770.6800537109375,390.3900146484375,-11659.3994140625,13019.7998046875,128.50000381469727,-2577.0999145507812,-3983.0999755859375,726.9000244140625,1.0,0.11192221515214128,-1.0148352349907734,-0.78039659463409,76561198063892773,aptalis,9.0,-3310.7900390625,-1917.4000244140625,338.239990234375,-8248.599853515625,5865.8001708984375,3175.4998779296875,255.79999923706055,320.29998779296875,-959.0000152587891,255.0,0.0,,0.009049915364422767,0.6956889979790768,-6.415570321681606e-05,4,177.0,False,True,4,False,,b5d2851c45b,aZù,5.0,-3379.760009765625,-1033.3699951171875,17.010000228881836,7134.6002197265625,-3465.1998901367188,2.5999999046325684,1.2999999523162842,-0.5000000074505806,1729.6000671386719,255.0,193.0,False,-0.00950448616305071,-2.661775000942568,0.0002797847629935309,True,6,150.0,False,6,False,,enpitsu,76561198039309853,24,-3883.949951171875,-1134.18994140625,24.280000686645508,-75.50000190734863,-7219.69970703125,20.199999809265137,555.6000137329102,116.09999656677246,2299.7000122070312,255.0,128.0,,-0.013304656435525536,-1.5375590275270308,-0.19433657451788458,True,6,4,10.0,False,False,,games5425898691,bf81d8692db,20.0,-1588.18994140625,-62.13999938964844,17.010000228881836,-9841.900024414062,10095.700073242188,2.0000000298023224,-0.0,0.19999999552965164,-15.299999713897705,255.0,128.0,,-0.009609938268695032,0.8001470058599472,-4.699940715871384e-06,True,6,4,173.0,False,False,
56,4414,99,False,False,0,6435.861017622554,3486.169921875,426.5199890136719,137.22999572753906,25133.60107421875,10233.099975585938,8999.500122070312,4210.4998779296875,-2825.1998901367188,2338.5000610351562,0.0,0.10709638160812647,-0.4765670818451411,1.862171897499994,bf81d8692db,games5425898691,20.0,3315.969970703125,337.1000061035156,74.56999969482422,15607.099609375,13433.299560546875,4056.6000366210938,-0.5000000074505806,-0.19999999552965164,376.30001068115234,255.0,128.0,,0.009618485870072465,0.7828279882875706,-0.00015656581047572066,7,104.08915289243065,True,True,False,4,,76561198039309853,enpitsu,25.0,3551.429931640625,2504.219970703125,17.030000686645508,-3199.7000122070312,13191.99951171875,5.099999904632568,0.5999999865889549,-2.800000011920929,530.6999969482422,255.0,128.0,,0.016753063837427674,1.843282797913045,-8.290340363449772e-05,False,4,12.204507812376946,True,6,False,,aZù,b5d2851c45b,5,2992.800048828125,532.77001953125,69.69000244140625,10109.600219726562,-1651.9999694824219,3385.7998657226562,-3855.1998901367188,3267.0999145507812,2170.800018310547,128.0,255.0,True,0.04912161453732898,-0.5790811691259139,-0.19435622556110183,True,8,7,117.89887319841692,True,False,,aptalis,76561198063892773,9.0,4072.9599609375,1292.3299560546875,216.9600067138672,-379.70001220703125,-7052.5,-1534.1000366210938,1154.4000244140625,479.7999954223633,-172.00000762939453,255.0,51.0,False,0.15888611383851092,-1.5851633826221856,1.3988840169065824,True,4,False,177.0,False,4,
57,4476,101,False,False,1,7353.648907763975,-1137.3499755859375,-1926.93994140625,341.1199951171875,22016.99951171875,930.0,-1679.1000366210938,-2679.1000366210938,-4135.4998779296875,-2882.6998901367188,1.0,0.36824837415506695,-0.16569091257530208,2.812865721457918,76561198063892773,aptalis,9.0,-1204.81005859375,-2079.1201171875,296.7099914550781,22061.201171875,-4414.700012207031,-350.8000183105469,-856.2000274658203,5409.0997314453125,507.40001678466797,255.0,128.0,,-0.8155539953491453,1.806313481223884,1.084029417438169,6,65.09369438181642,True,True,4,3,,b5d2851c45b,aZù,5.0,-3129.4599609375,-203.05999755859375,89.12999725341797,17456.600341796875,-8506.900024414062,2208.2000732421875,4215.0,3532.9000854492188,-36.40000104904175,255.0,0.0,True,-0.47913247990553604,2.939296954520245,0.6868196107236918,True,9,59.364593541750345,True,10,False,,enpitsu,76561198039309853,25,-1541.780029296875,-3004.60009765625,17.040000915527344,5472.39990234375,22039.09912109375,0.0,0.3999999910593033,1.4000000059604645,-1538.0999755859375,255.0,128.0,,-0.016780925967145432,1.84370565270319,-0.0002787189763658616,True,6,4,167.0,False,False,,games5425898691,bf81d8692db,20.0,-3262.669921875,-450.8999938964844,98.83000183105469,15414.200439453125,5336.199951171875,466.5999984741211,-1627.1000671386719,5253.699951171875,20.09999990463257,255.0,128.0,,-1.2412939904621298,2.830395349565398,0.01160171702896884,True,10,5,96.0,False,False,
58,4535,103,False,False,1,7102.907767813231,2862.570068359375,-1685.239990234375,127.08999633789062,-601.5999984741211,12717.7001953125,1680.7000732421875,728.7999725341797,2100.7000732421875,5572.7001953125,1.0,0.3600970347617783,-1.1629052996707112,-1.4644720141388785,76561198063892773,aptalis,9.0,2987.659912109375,-1795.219970703125,124.08999633789062,7990.10009765625,20315.899658203125,2728.2998657226562,-1923.9999389648438,-5050.899963378906,1017.6000213623047,255.0,255.0,,-0.28214675888047785,1.6696506482915554,-0.5916441669188282,8,22.0,False,True,4,5,,b5d2851c45b,aZù,5.0,722.510009765625,-1525.1800537109375,17.010000228881836,12700.30029296875,-12081.600341796875,2.0000000298023224,-0.5000000074505806,0.5999999865889549,-22.100000381469727,255.0,128.0,False,-0.009582249238246413,-2.3780325876085566,7.695604351597817e-05,True,10,89.0,False,10,False,,enpitsu,76561198039309853,24,2559.56005859375,-1156.6099853515625,45.88999938964844,21246.298828125,-8145.9002685546875,3352.0001220703125,4.1999998688697815,-1.5000000596046448,-418.69998931884766,128.0,128.0,,-0.016799917974213766,-2.717878338811586,0.0006522059319132387,True,8,4,79.87633559268008,True,1,,games5425898691,bf81d8692db,20.0,169.63999938964844,1092.22998046875,92.97000122070312,18700.999755859375,10122.60009765625,-1122.3999786376953,-2064.2999267578125,2680.2999877929688,81.80000305175781,255.0,128.0,,0.800021688920454,2.5368051394802675,0.05388894783980348,True,12,8,127.0,False,False,
59,4579,105,False,False,0,5523.59823443112,-2787.719970703125,-49.560001373291016,126.91999816894531,6403.0999755859375,21503.798828125,10984.89990234375,4717.5,1753.8999938964844,-3266.300048828125,0.0,0.14765067287025166,-1.8192946709498379,-2.1695224233267605,bf81d8692db,games5425898691,19.0,-2810.739990234375,-299.45001220703125,17.010000228881836,-8922.2998046875,21198.798828125,-0.19999999552965164,0.3999999910593033,-0.9000000357627869,148.50000381469727,255.0,128.0,,0.009605201675630514,1.981421282652996,-5.712602731253076e-05,12,45.70579796452678,True,True,False,8,,76561198039309853,enpitsu,24.0,-3876.840087890625,2143.830078125,175.6199951171875,2013.0999755859375,7316.300048828125,-4826.199951171875,-1408.5000610351562,127.10000038146973,1059.800033569336,0.0,0.0,,0.22485860548611342,1.5739676711154666,1.9222212746043768,True,4,74.0,False,8,2,,aZù,b5d2851c45b,5,-2524.419921875,1586.8800048828125,17.010000228881836,-8181.199951171875,-14084.89990234375,2.3000000417232513,-0.7000000029802322,-1.4000000059604645,-1895.3999328613281,255.0,0.0,False,0.009585897524511552,-2.1483281024040286,-0.0001495914720619468,True,10,10,89.0,False,False,,aptalis,76561198063892773,9.0,,,,,,,,,,,,,,,,True,,,,,,
60,4671,108,False,False,1,9200.24670555718,971.1300048828125,-4059.93994140625,117.81999969482422,-2485.500030517578,13155.30029296875,-11537.39990234375,-4743.500061035156,-1050.1000213623047,-3520.7000732421875,1.0,-1.1050008929318804,-2.5403590221288384,-2.9604177708073496,b5d2851c45b,aZù,5.0,999.8300170898438,-4248.83984375,120.62999725341797,-9454.000244140625,3801.7999267578125,154.20000076293945,-4590.799865722656,3023.900146484375,172.5,128.0,0.0,False,0.6994831065380155,1.0045266525724361,2.1400854073759477,12,25.864860375722248,True,True,False,11,,76561198063892773,aptalis,9.0,1625.3499755859375,-3972.68994140625,17.059999465942383,-15702.2998046875,1972.1000671386719,1.1999999731779099,-0.29999999329447746,-0.0,251.20000839233398,255.0,144.0,,-0.016782036773261344,0.11992177245183461,1.399103791198349e-05,True,False,33.0,False,False,False,,enpitsu,76561198039309853,25,1141.02001953125,-3747.239990234375,66.69000244140625,-21906.0009765625,-4599.100036621094,2898.699951171875,2132.899932861328,-48.29999923706055,2236.7999267578125,128.0,255.0,False,-0.016589606642166153,0.007463007868309609,-0.014493792444315173,True,10,5,180.0,False,2,,games5425898691,bf81d8692db,19.0,952.8200073242188,-3917.260009765625,187.5800018310547,-13866.700439453125,-11079.100341796875,3460.7000732421875,-4420.400085449219,-493.3000183105469,2948.0999755859375,255.0,181.0,,0.45226776297160337,-1.0777433686478939,0.060037829667782774,True,14,8,19.0,False,4,
61,4673,108,False,False,0,1152.0037610780998,-955.6199951171875,3989.5400390625,115.87000274658203,-8256.799926757812,-674.4999694824219,1327.5,-3860.0,3334.8001098632812,3158.800048828125,0.0,0.8119078171932397,2.2718196264636203,3.1374911945886925,bf81d8692db,games5425898691,19.0,-840.530029296875,4007.419921875,215.75,12663.499755859375,10198.300170898438,3400.8999633789062,1511.6999816894531,3329.5001220703125,4003.2998657226562,255.0,148.0,,-0.6488204619789799,1.198740138626932,0.33748048805063224,14,19.0,False,True,4,8,,76561198039309853,enpitsu,25.0,-958.4500122070312,3785.5400390625,88.3499984741211,21906.0009765625,4599.100036621094,2356.699981689453,-5465.9002685546875,-329.3000030517578,514.7999954223633,128.0,255.0,False,0.03782298376881516,0.09774654276707534,-0.5889630097919779,True,5,180.0,False,10,2,,aZù,b5d2851c45b,5,-936.0800170898438,4228.509765625,120.95999908447266,9600.399780273438,-1567.4000549316406,-89.49999809265137,4351.700134277344,-3264.5999145507812,-809.1000366210938,128.0,0.0,False,-0.4585370355089272,-1.2956395201162998,2.619039204260954,True,12,11,19.63132042269553,True,False,,aptalis,76561198063892773,9.0,-1494.3599853515625,3957.5,17.059999465942383,15728.900146484375,-1723.2000732421875,1.1999999731779099,-0.3999999910593033,0.0,128.50000381469727,255.0,128.0,,0.016771340449890874,-0.10174541680679675,-2.7458143343228692e-05,True,False,False,33.0,False,False,
62,4677,108,False,False,1,9130.018494341924,1061.9599609375,-3988.510009765625,138.5500030517578,-11392.80029296875,-8452.39990234375,9311.199951171875,381.3999938964844,5564.1998291015625,2212.2000122070312,1.0,-0.698348325514792,2.8755263713986055,-2.2211093630027134,76561198063892773,aptalis,9.0,1218.8900146484375,-3929.840087890625,17.059999465942383,-15748.699951171875,1512.5999450683594,1.1999999731779099,-0.0,-0.0,8.199999928474426,255.0,128.0,,-0.01676979986706412,0.09479877459258342,-1.5381189929300329e-06,False,33.0,False,True,False,False,,b5d2851c45b,aZù,5.0,766.1099853515625,-4191.60986328125,118.87000274658203,-9734.7998046875,2225.2999877929688,-154.399995803833,-4348.999938964844,3366.7999267578125,-13.600000143051147,128.0,128.0,False,-0.40683087932365947,1.3330003393887888,-2.685221777564985,True,11,20.0,False,12,False,,enpitsu,76561198039309853,24,538.6300048828125,-3873.6298828125,102.06999969482422,-21906.0009765625,-4599.100036621094,-152.5,5467.80029296875,435.09998321533203,404.50000762939453,128.0,128.0,False,-0.09045203289684817,-0.11474353360588316,-2.0146266992969446,True,10,5,180.0,False,2,,games5425898691,bf81d8692db,19.0,724.3699951171875,-4101.14013671875,244.1300048828125,-12678.1005859375,-10244.200439453125,2841.4999389648438,-107.79999732971191,-1970.3999328613281,3104.7000122070312,255.0,128.0,,0.6332424995104594,-1.3356752258860307,0.6407621316673963,True,14,8,19.0,False,4,
63,4750,111,False,False,1,9783.354840167503,-1489.2900390625,-4348.1201171875,274.9200134277344,-8403.599853515625,17670.899658203125,1005.4000091552734,3585.5999755859375,3253.900146484375,3543.2998657226562,1.0,-0.13246367283643345,-1.0433811736991319,-0.6827500526054454,76561198063892773,aptalis,9.0,-1451.1300048828125,-4488.240234375,151.74000549316406,-11426.700439453125,10988.1005859375,3663.2000732421875,-4040.5999755859375,2261.300048828125,-1350.7000732421875,255.0,0.0,,0.26667315505595746,0.6496427867150951,0.12262095497226767,4,14.158615119995606,True,True,False,3,,b5d2851c45b,aZù,5.0,328.05999755859375,-4641.509765625,17.010000228881836,9302.100219726562,6450.10009765625,2.3999999463558197,0.19999999552965164,0.29999999329447746,2605.5999755859375,255.0,255.0,True,-0.009555341037064504,2.452257014243367,3.131268286724399e-05,True,12,20.0,False,12,False,,enpitsu,76561198039309853,24,-1832.9200439453125,-3834.639892578125,46.13999938964844,-1271.500015258789,-12425.2001953125,3449.1000366210938,411.50001525878906,-32.59999990463257,2295.0,255.0,255.0,,-0.02517819793994679,-1.5806730561630153,0.0015129638169004399,True,12,7,91.53655036034124,True,2,,games5425898691,bf81d8692db,19.0,-216.0500030517578,-5201.93994140625,16.829999923706055,2108.699951171875,10648.399658203125,35.19999980926514,-25.199999809265137,1.0000000149011612,108.10000419616699,255.0,143.0,,-0.00803664200821455,1.7587780841578255,0.0003842215483237302,True,14,8,19.0,False,4,
64,4874,115,False,False,1,6199.736208288249,-3969.530029296875,1297.68994140625,168.88999938964844,9482.899780273438,16131.199951171875,-4769.89990234375,-5478.0999755859375,-1564.1999816894531,-1882.4000549316406,1.0,0.6032700546216567,-1.8733308599593124,0.9950638105364358,b5d2851c45b,aZù,5.0,-4079.5,1167.8499755859375,280.7300109863281,-18.50000023841858,21155.2001953125,1874.1999816894531,-3199.2001342773438,335.49999237060547,-152.39999771118164,255.0,0.0,False,-0.14443196875546607,1.5701093561826895,1.582731519530564,14,242.0,False,True,False,14,,76561198063892773,aptalis,9.0,-2246.6298828125,-977.2899780273438,56.810001373291016,-3404.5999145507812,15557.900390625,-1844.6000671386719,-2073.800048828125,-1009.4999694824219,388.3000183105469,255.0,128.0,False,0.4382356470568409,1.3924137638508274,0.2714710930951865,True,6,7.0,False,6,False,,enpitsu,76561198039309853,25,-3705.159912109375,-1638.5400390625,17.059999465942383,105.50000190734863,22999.19921875,1.1999999731779099,-0.0,-0.5000000074505806,-0.9000000357627869,255.0,0.0,False,-0.016785135112710823,1.5755266518853528,4.4225234763080955e-05,True,12,8,184.0,False,2,,games5425898691,bf81d8692db,19.0,1088.239990234375,3580.280029296875,17.010000228881836,-2881.400146484375,21985.70068359375,2.199999988079071,-0.0,0.19999999552965164,1743.2000732421875,255.0,255.0,,-0.00958523263205994,1.3866449717663842,8.057247538872003e-05,True,18,12,49.0,False,4,
65,4899,116,False,False,1,4844.090936048823,-3223.169921875,2590.949951171875,96.87000274658203,7170.30029296875,12708.399658203125,1152.3999786376953,-5402.8997802734375,2565.2999877929688,-476.1000061035156,1.0,-0.22501685302805996,-1.3444895171101596,1.4892094842227326,b5d2851c45b,aZù,5.0,-3406.030029296875,2313.5400390625,16.989999771118164,4317.0001220703125,16670.30029296875,2.5,-1.0000000149011612,0.09999999776482582,1992.7999877929688,255.0,255.0,False,-0.00952457771751538,1.7557190471607742,5.636337364725911e-06,14,210.67544933031968,True,True,False,14,,76561198063892773,aptalis,9.0,-2221.31005859375,409.0299987792969,17.049999237060547,3417.9000854492188,15133.399658203125,2.5999999046325684,-0.0,-0.5999999865889549,-1.7000000178813934,255.0,128.0,False,-0.016787616587400026,1.793157939408182,5.2769190723094106e-05,True,6,7.0,False,6,False,,enpitsu,76561198039309853,24,-3042.360107421875,366.9599914550781,17.059999465942383,14124.000244140625,18152.39990234375,-4.099999964237213,-0.7999999821186066,-1.1999999731779099,-99.39999580383301,255.0,128.0,False,-0.016792702540745805,2.2418939162714637,9.888095805937446e-05,True,12,8,132.0,False,2,,games5425898691,bf81d8692db,19.0,-196.47999572753906,4557.27978515625,17.010000228881836,-22263.60107421875,-519.5999908447266,0.0,2.0000000298023224,-0.0,1481.300048828125,255.0,205.0,,-0.009588264926136934,-0.07317696227243634,0.0001296420276535273,True,18,12,17.675449330319644,True,4,
66,4917,117,False,False,1,4048.7755460836606,-2760.7900390625,3402.050048828125,96.31999969482422,17461.8994140625,16427.2998046875,3020.8999633789062,-4650.299987792969,-2026.4999389648438,2403.9999389648438,1.0,-0.5400007907604888,2.263824206014912,-1.9679765742506115,b5d2851c45b,aZù,5.0,-2918.760009765625,3304.090087890625,16.989999771118164,16445.6005859375,8685.999755859375,2.0999999344348907,1.899999976158142,0.9000000357627869,-223.50000381469727,255.0,134.0,False,-0.00959441109846517,2.727203359357504,0.00022522100720114314,14,172.72608187378097,True,False,False,14,,76561198063892773,aptalis,9.0,-1855.8599853515625,1374.760009765625,17.049999237060547,10640.999755859375,10296.099853515625,3.100000023841858,0.19999999552965164,0.09999999776482582,-2062.2000122070312,255.0,10.0,False,-0.016780096914705923,2.4329812404102245,-3.3851294312112365e-05,True,6,38.0,False,6,False,,enpitsu,76561198039309853,24,-2049.60009765625,1506.1400146484375,17.059999465942383,18795.699462890625,13255.899658203125,-3.100000023841858,0.5999999865889549,0.3999999910593033,-1927.7000427246094,255.0,0.0,False,-0.01678681584359187,2.5937398186945027,-5.190113347034232e-05,True,12,8,100.72608187378096,True,2,,games5425898691,bf81d8692db,20.0,-1741.9599609375,4199.06982421875,17.010000228881836,-18873.199462890625,-12017.60009765625,2.0999999344348907,2.3000000417232513,1.5000000596046448,867.9000091552734,255.0,128.0,,-0.009587069927975632,-0.6293936863907306,-0.00011880767459028582,True,18,12,31.0,False,4,3.0
67,4925,117,False,False,0,9514.748486668965,2384.080078125,-3791.489990234375,207.57000732421875,21455.6005859375,2428.3999633789062,19728.699951171875,4532.200012207031,-3861.0000610351562,742.3000335693359,0.0,1.1446190319571565,-3.1338339746547152,2.2532441448088893,bf81d8692db,games5425898691,20.0,2210.719970703125,-3853.0400390625,75.68000030517578,18236.600341796875,13881.99951171875,1887.5,-3568.2000732421875,4185.299987792969,27.999999523162842,255.0,128.0,,0.6855278885406872,0.6991619110388574,-0.0035224531934500533,20,31.0,False,True,4,13,,76561198039309853,enpitsu,25.0,1497.7900390625,-1712.1300048828125,17.059999465942383,-22865.80078125,-2480.2999877929688,-3.1999999284744263,0.0,0.0,-2035.8000183105469,255.0,255.0,False,0.016774619330077577,-3.1116546907069185,-2.469147420499826e-06,True,8,93.0,False,12,2,,aZù,b5d2851c45b,5,2527.070068359375,-3584.590087890625,16.93000030517578,-13292.39990234375,-14476.099853515625,10.399999618530273,-1.7000000178813934,-2.3000000417232513,1964.1000366210938,255.0,255.0,False,0.009915187767626033,-2.244131101169187,0.00036121141817372455,False,14,14,152.0,False,False,,aptalis,76561198063892773,9.0,1532.18994140625,-1548.550048828125,17.049999237060547,-13685.6005859375,-3091.6000366210938,3.100000023841858,0.0,0.0,-2187.899932861328,255.0,10.0,False,0.016770920597731772,-2.983694881357529,9.327560509745154e-07,True,6,6,38.0,False,False,
68,5031,121,True,True,1,2407.529967897099,-226.66000366210938,3010.25,358.2200012207031,8026.9000244140625,28923.60107421875,2641.300048828125,2320.2000427246094,-3025.5999755859375,-2499.7000122070312,1.0,0.23584318354831582,2.8266728118114903,-2.732176669364325,76561198063892773,aptalis,9.0,-230.63999938964844,2884.909912109375,231.38999938964844,3495.7000732421875,17679.69970703125,-1645.2999877929688,-1267.6000213623047,5165.10009765625,1401.3999938964844,255.0,20.0,,0.6465263135752128,1.3580995067899142,0.5871800193808556,8,0.0,False,True,False,7,,b5d2851c45b,aZù,5.0,-1380.4200439453125,2843.64990234375,125.83000183105469,-1937.1000671386719,-2008.0999755859375,-2588.9999389648438,100.10000228881836,-1841.1000061035156,55.50000190734863,128.0,,,0.17418892684809814,3.0816188678952265,-0.031444629670845825,True,16,133.0,False,16,False,,enpitsu,76561198039309853,24,-66.80999755859375,5412.330078125,18.920000076293945,3368.699951171875,7005.4998779296875,264.7999954223633,126.00000381469727,133.29999923706055,-1703.3999633789062,255.0,128.0,False,-0.03557498476548342,-2.620048076795503,0.03764831781778229,True,12,8,111.4801549219316,True,2,,games5425898691,bf81d8692db,20.0,-3204.419921875,3428.929931640625,17.010000228881836,7639.2999267578125,-8619.000244140625,2.3999999463558197,0.09999999776482582,-0.0,2376.9000244140625,255.0,255.0,,-0.009538529456909303,-2.3577018102116094,-1.394011477424054e-05,True,20,14,255.0,False,4,
