,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
115,7719,238,False,True,0,5789.757061817703,2131.52001953125,204.8800048828125,169.72999572753906,-8490.499877929688,27112.900390625,4920.799865722656,972.6000213623047,-5911.7999267578125,-323.10001373291016,0.0,0.05161896232123787,1.2597358758384622,0.9910269149423317,b454705bf8b,SkyZololo,7.0,2157.409912109375,14.609999656677246,78.30000305175781,2920.5999755859375,21100.30029296875,2925.4998779296875,-740.1999664306641,-4161.099853515625,3100.7000732421875,170.0,255.0,,0.010530897704289797,1.4323233037381407,-0.051670487187258356,True,35.0,False,38,8,29,,4616243458857636632,lilianbig1,10.0,4074.179931640625,-2566.570068359375,222.41000366210938,-1323.0999755859375,-6694.2999267578125,-9614.099731445312,2291.0000610351562,3333.2998657226562,-408.49998474121094,255.0,0.0,,1.0018916299794367,-1.799400867246103,1.3098703188171283,True,143.0,False,44,30,12,,enpitsu,76561198039309853,25,3433.889892578125,-4003.330078125,17.010000228881836,-12486.800537109375,699.0000152587891,14.199999570846558,-1.7000000178813934,-13.200000524520874,-646.9999694824219,255.0,0.0,,0.01601127461267254,3.0573555185775327,-0.00022660546917512776,True,123.0,False,18,False,20,,games5425898691,bf81d8692db,19.0,2597.6298828125,4745.7998046875,17.0,-10696.199951171875,10214.600219726562,3.4999999403953552,1.2999999523162842,0.7999999821186066,1697.7999877929688,128.0,255.0,,0.009848298999636724,2.4222889835916708,0.000118237660947139,True,255.0,False,16,False,16,
116,7757,239,False,False,1,9189.206536768155,-977.8099975585938,-3856.1298828125,249.3000030517578,2883.900146484375,8574.400024414062,9596.500244140625,5079.89990234375,730.1000213623047,3108.0999755859375,1.0,0.25753187356946167,-2.000340425038617,-0.9994690706024498,bf81d8692db,games5425898691,19.0,-937.0399780273438,-3978.179931640625,151.8699951171875,9131.099853515625,11626.199951171875,-927.3999786376953,-5196.400146484375,-1120.2999877929688,-1411.3999938964844,255.0,168.0,,-0.5481757452757496,1.5416043751715525,-0.2905317766792149,True,228.0,False,18,False,17,,76561198039309853,enpitsu,25.0,-1957.9100341796875,2614.760009765625,17.059999465942383,11980.699462890625,-17288.499755859375,-4.1999998688697815,-0.5999999865889549,1.1999999731779099,-93.00000190734863,255.0,0.0,,-0.016767441359015735,-2.1672646669682063,8.583332340126377e-05,True,32.11022790016668,True,20,18,False,,SkyZololo,b454705bf8b,7,-2213.679931640625,-2658.330078125,16.940000534057617,10561.600341796875,-13293.599853515625,17.100000381469727,7.5,-1.5999999642372131,1955.0999450683594,171.0,255.0,,-0.009278737068189274,-2.308221520774352,-0.00013635780908214743,True,35.0,False,30,8,38,,lilianbig1,4616243458857636632,10.0,-2034.0799560546875,2854.830078125,114.62000274658203,18488.800048828125,1842.7000427246094,-154.49999809265137,-546.6999816894531,5472.7001953125,7.099999785423279,128.0,128.0,,1.5492818419316654,-0.16136140035108007,3.0797732617375075,True,143.0,False,32,12,46,
117,7828,242,False,False,1,6991.244787630034,-274.5799865722656,-1752.550048828125,546.0399780273438,-2040.5999755859375,3424.1000366210938,5371.6998291015625,299.20000076293945,-4361.7999267578125,1408.5000610351562,1.0,-0.18459246214511643,2.0300454811748763,0.8667110837558577,bf81d8692db,games5425898691,19.0,-255.24000549316406,-1738.760009765625,390.6099853515625,-450.2000045776367,8671.699829101562,5106.499938964844,1981.1000061035156,3338.5000610351562,3896.0000610351562,255.0,68.0,,1.2451260161823205,-2.7984888927757834,-3.0532408767980663,True,192.26635684249217,True,20,False,19,,76561198039309853,enpitsu,25.0,84.56999969482422,-2675.679931640625,17.059999465942383,4157.60009765625,-20558.00048828125,1.2999999523162842,-0.7000000029802322,-0.0,-2.0000000298023224,255.0,128.0,,-0.016836002380792553,-1.770109381415766,1.9481307473886272e-05,True,74.0,False,20,18,False,,SkyZololo,b454705bf8b,7,1992.0899658203125,-921.4299926757812,29.5,20668.40087890625,9694.600219726562,-2618.2998657226562,239.40000534057617,3071.300048828125,530.4000091552734,172.0,126.0,,0.10190346389411982,2.6931182972424317,-0.26170298380052304,False,31.0,False,32,8,40,,lilianbig1,4616243458857636632,10.0,285.05999755859375,728.0399780273438,17.010000228881836,10053.699951171875,-2163.000030517578,2.5,-0.0,-0.09999999776482582,2445.5999755859375,255.0,255.0,False,-0.009567201893514093,-2.995958648215319,-2.1745143405682622e-05,True,157.0,False,32,12,46,
118,7936,246,False,False,0,4923.936448626009,1127.77001953125,651.1799926757812,100.95999908447266,-5358.2000732421875,11079.3994140625,7620.3997802734375,4388.800048828125,4047.0001220703125,-599.0000152587891,0.0,1.0853098547037754,-1.313199235089406,3.0712264000511382,4616243458857636632,lilianbig1,9.0,1212.02001953125,487.489990234375,17.010000228881836,-2519.199981689453,9087.5,0.0,0.0,-0.3999999910593033,2461.1000061035156,255.0,255.0,False,0.00952853327552298,1.8772625124240827,3.572519968220026e-05,True,146.82159141827657,True,46,12,32,,b454705bf8b,SkyZololo,7.0,-130.5399932861328,-1635.550048828125,17.020000457763672,8692.899780273438,10376.800537109375,1.0999999940395355,0.0,0.0,2228.300018310547,209.0,255.0,,0.009571011298318676,0.9412960141875605,2.1160882727221228e-05,True,255.0,False,40,32,8,,enpitsu,76561198039309853,25,549.8400268554688,5722.6298828125,31.610000610351562,1.5000000596046448,-2.8999999165534973,1.8000000715255737,1.4000000059604645,2.3999999463558197,2.5,128.0,128.0,False,0.05599358664215714,-1.6524114855025027,-0.0035395808391364813,True,105.0,False,18,False,20,,games5425898691,bf81d8692db,19.0,1984.5799560546875,1710.27001953125,73.83000183105469,11870.2001953125,8417.19970703125,-2881.199951171875,-910.2999877929688,1294.4000244140625,1584.4999694824219,255.0,255.0,,-0.009676128694682429,1.008905847558022,-0.5155070276061934,True,127.0,False,22,False,22,
119,7976,247,False,True,0,3143.4221484687046,358.739990234375,2257.860107421875,530.7999877929688,-6564.4000244140625,16553.199462890625,3833.2000732421875,-1528.800048828125,762.2000122070312,1707.5,0.0,-0.1597723946294204,2.501022075974082,0.5740533968701276,4616243458857636632,lilianbig1,10.0,433.3500061035156,2084.080078125,380.510009765625,-4158.0999755859375,13466.99951171875,4750.400085449219,1046.2000274658203,2856.4999389648438,2951.400146484375,255.0,86.0,False,-0.9683218999479992,1.6220249910172209,0.44331135327794363,True,90.0396040408842,True,48,14,32,,b454705bf8b,SkyZololo,7.0,-399.80999755859375,22.969999313354492,17.020000457763672,-2433.8999938964844,11947.19970703125,0.7000000029802322,0.19999999552965164,-0.7000000029802322,0.0,192.0,128.0,,0.009586574689614132,1.7717651348975416,6.172133736248045e-05,True,255.0,False,40,32,8,,enpitsu,76561198039309853,25,367.510009765625,5482.08984375,22.1200008392334,-3598.0999755859375,-3693.800048828125,-145.79999923706055,0.0,0.7999999821186066,-8.999999761581421,255.0,128.0,False,0.04506036818342688,-2.3467135097013276,-0.02759271784616452,True,105.0,False,18,False,20,,games5425898691,bf81d8692db,19.0,884.5599975585938,2675.81005859375,219.6300048828125,-16323.699951171875,5595.8001708984375,3463.800048828125,1545.3999328613281,864.4999694824219,1088.7999725341797,255.0,144.0,,-1.019152367798755,-2.592072476303309,-0.6440151605655007,True,78.24416344652894,True,22,False,24,
120,8017,249,False,False,1,9722.278282039422,581.8099975585938,-4577.2001953125,425.8699951171875,3237.39990234375,4511.199951171875,5350.999755859375,4708.299865722656,2567.6998901367188,-2090.7000732421875,1.0,1.2091292537039964,-2.176908332539428,-1.902544943882019,76561198039309853,enpitsu,25.0,605.3200073242188,-4688.080078125,283.0899963378906,5578.4002685546875,3381.199951171875,2600.10009765625,3002.0001220703125,-4527.60009765625,859.1999816894531,255.0,128.0,,0.38351265220348063,0.37536215666374817,-1.1262468933587848,True,46.0,False,22,False,19,,bf81d8692db,games5425898691,19.0,2304.77001953125,-2886.10009765625,298.9800109863281,22774.09912109375,-337.90000915527344,-3197.39990234375,2603.2998657226562,599.0999984741211,-1164.1999816894531,255.0,0.0,,1.115149622682272,2.9243203376255,-0.2254721742695864,True,32.0,False,24,24,False,,SkyZololo,b454705bf8b,7,1436.81005859375,-1298.699951171875,17.020000457763672,9341.099853515625,-5286.099853515625,0.7000000029802322,6.000000238418579,-3.3000001311302185,-1326.1000061035156,187.0,128.0,,-0.009561565814667392,-2.5745164658190127,-2.7116123322830727e-05,True,255.0,False,32,8,40,,lilianbig1,4616243458857636632,10.0,421.05999755859375,-4205.9599609375,441.739990234375,9310.700073242188,-11659.89990234375,-6163.699951171875,4177.099914550781,2003.3999633789062,-1628.6000061035156,222.0,0.0,,-0.2529079311190943,2.49464870798379,0.12833827491130972,True,30.993961431646863,True,32,14,48,
121,8073,251,False,True,0,1392.5241785253672,-1185.4000244140625,3777.8798828125,163.77999877929688,7313.2000732421875,23962.60009765625,-5974.5001220703125,-5232.19970703125,-1617.7999877929688,2450.7000732421875,0.0,-1.1158921098238619,-0.862944720618426,1.5691998580409336,b454705bf8b,SkyZololo,7.0,-1221.9000244140625,3585.580078125,157.22000122070312,8808.900146484375,11008.800048828125,-203.89999389648438,558.3000183105469,4458.999938964844,3171.0000610351562,177.0,0.0,,-0.013565195772457178,1.395639109904361,1.0937469747622477,True,236.0,False,42,8,33,,4616243458857636632,lilianbig1,10.0,-2702.340087890625,4194.68994140625,17.010000228881836,-13352.60009765625,-4466.600036621094,2.0999999344348907,-1.8000000715255737,-0.7000000029802322,357.90000915527344,255.0,162.0,,0.009572452531331856,-2.8317945313280513,0.00013515124853679902,True,0.0,False,48,32,14,,enpitsu,76561198039309853,25,-1168.300048828125,4168.8798828125,143.3800048828125,9364.099731445312,-6660.5999755859375,2792.7999877929688,2015.2000427246094,5091.9000244140625,510.29998779296875,255.0,0.0,,0.8103095237513548,-0.2785053617060103,0.12300421923933728,True,0.0,False,21,False,24,,games5425898691,bf81d8692db,19.0,-3689.889892578125,3439.43994140625,17.010000228881836,4556.700134277344,9634.299926757812,2.0999999344348907,0.29999999329447746,1.7000000178813934,-186.70000076293945,255.0,128.0,,0.009523074017237875,1.113147156242401,2.245443592625375e-05,True,0.0,False,24,False,24,
122,8076,251,False,False,1,9112.400418345964,1126.2900390625,-3969.489990234375,94.38999938964844,2498.5000610351562,7028.599853515625,4277.5,-4935.400085449219,1754.4000244140625,-2926.300048828125,1.0,1.4843930225562914,-0.611709296308127,0.10787398456879965,76561198039309853,enpitsu,25.0,1088.239990234375,-4112.85009765625,160.7100067138672,-9694.89990234375,6741.6998291015625,1098.7000274658203,-1800.0999450683594,-5185.30029296875,348.6000061035156,255.0,0.0,,-1.4023688596196335,-0.04872311400532373,0.42797798555452127,True,0.0,False,24,False,21,,bf81d8692db,games5425898691,19.0,3596.989990234375,-3608.9599609375,17.010000228881836,-6294.69970703125,-9464.500122070312,2.199999988079071,-0.09999999776482582,-0.19999999552965164,-1657.4000549316406,255.0,20.0,,-0.009547071344229387,-0.9674224996411898,-0.00015832862760942627,True,0.0,False,24,24,False,,SkyZololo,b454705bf8b,7,1148.5,-3677.419921875,155.85000610351562,-8809.199829101562,-11029.7998046875,-155.50000190734863,654.3000030517578,-4792.0001220703125,2618.699951171875,177.0,0.0,,-0.03428733425570566,-1.7079077652555463,1.6252800344745824,True,236.0,False,33,8,42,,lilianbig1,4616243458857636632,10.0,2811.9599609375,-4153.43017578125,17.010000228881836,12946.99951171875,5451.300048828125,2.3000000417232513,-0.7999999821186066,-0.19999999552965164,1739.6000671386719,255.0,255.0,,-0.009576785660445368,2.7240934115505264,0.00026957013399981646,True,0.0,False,32,14,48,
123,8078,251,False,False,0,1232.2372897608448,-1145.1800537109375,3933.219970703125,122.0999984741211,-9199.500122070312,11945.10009765625,2617.60009765625,3463.2998657226562,-1707.5,4592.300109863281,0.0,-1.2797503544256192,-1.7559337758619615,2.369833848074569,b454705bf8b,SkyZololo,7.0,-1067.760009765625,3778.60009765625,154.4199981689453,8804.400024414062,11044.100341796875,-154.49999809265137,-725.6999969482422,4778.399963378906,2624.8001098632812,167.0,0.0,,-0.058099983075014246,2.032852933867772,2.2109640545815195,True,236.0,False,42,8,33,,4616243458857636632,lilianbig1,10.0,-2926.169921875,4094.739990234375,17.010000228881836,-11956.99951171875,-7274.89990234375,2.3000000417232513,1.1999999731779099,0.7000000029802322,2072.5999450683594,255.0,255.0,,0.009590231152902357,-2.5445549474687614,0.00014575715619636318,True,255.0,False,48,32,14,310.0,enpitsu,76561198039309853,25,-992.0700073242188,4080.010009765625,160.69000244140625,10487.900390625,-3462.0001220703125,-162.90000915527344,2374.1000366210938,4813.599853515625,1200.8000183105469,255.0,0.0,,1.0139019823085762,2.284246881475866,2.664285977382086,True,0.0,False,21,False,24,,games5425898691,bf81d8692db,19.0,-3538.820068359375,3685.14990234375,17.010000228881836,7503.900146484375,8891.400146484375,2.199999988079071,1.7000000178813934,2.3999999463558197,-1415.8999633789062,255.0,87.0,,0.00953261208557626,0.8280997350467588,-3.595990649906218e-05,True,0.0,False,24,False,24,
124,8192,255,False,False,1,9968.455095775866,3255.530029296875,-4545.18017578125,172.13999938964844,2461.6000366210938,7501.199951171875,-187.5,-4656.600036621094,3230.5999755859375,-1969.4000244140625,1.0,0.3455818984612426,0.8407465794225745,2.176466504760851,bf81d8692db,games5425898691,19.0,3239.179931640625,-4728.009765625,232.3000030517578,3040.5999755859375,4396.600036621094,4647.900085449219,4497.60009765625,2923.2000732421875,-1214.5999908447266,255.0,241.0,,-0.579368372591392,0.523508864105195,-2.7774138808485023,True,0.0,False,26,False,25,,76561198039309853,enpitsu,25.0,513.9500122070312,-4617.6298828125,17.059999465942383,1281.6999816894531,53.20000171661377,1.1999999731779099,0.3999999910593033,-1.0999999940395355,0.0,255.0,128.0,False,-0.016626015728064106,3.0998703514084647,-3.623104075966895e-05,True,31.0,False,24,22,False,,SkyZololo,b454705bf8b,7,-2418.3798828125,-1974.4200439453125,16.989999771118164,14618.599853515625,11558.399658203125,4.600000083446503,-0.29999999329447746,-0.09999999776482582,-3.8999998569488525,202.0,128.0,,-0.009587986990244423,2.473128553006906,3.43725453216405e-05,True,255.0,False,34,8,42,,lilianbig1,4616243458857636632,9.0,3444.9599609375,-4503.919921875,271.6700134277344,-8910.599975585938,-7770.10009765625,2180.0,160.20000457763672,-1021.2000274658203,-894.4999694824219,128.0,128.0,False,-0.13366614699223908,-0.27655465778342936,1.3608155829714164,True,216.0,False,32,14,50,
125,8193,255,False,False,0,2418.9224138048053,-3233.969970703125,4519.4501953125,160.3800048828125,13663.299560546875,-6058.699951171875,-5637.7001953125,-1079.4000244140625,2112.5999450683594,-5510.999755859375,0.0,-0.31209374162915193,-1.0451589674751305,2.199848111655315,4616243458857636632,lilianbig1,9.0,-3444.9599609375,4503.919921875,271.6700134277344,8910.599975585938,7770.10009765625,2180.0,-160.20000457763672,1021.2000274658203,-894.4999694824219,128.0,128.0,False,0.13366614699223908,0.27655465778342936,1.3608155829714164,True,216.0,False,50,14,32,,b454705bf8b,SkyZololo,7.0,2418.3798828125,1974.4200439453125,16.989999771118164,-14618.599853515625,-11558.399658203125,4.600000083446503,0.29999999329447746,0.09999999776482582,-3.8999998569488525,202.0,128.0,,0.009587986990244423,-2.473128553006906,3.43725453216405e-05,True,255.0,False,42,34,8,,enpitsu,76561198039309853,25,-513.9500122070312,4617.6298828125,17.059999465942383,-1281.6999816894531,-53.20000171661377,1.1999999731779099,-0.3999999910593033,1.0999999940395355,0.0,255.0,128.0,False,0.016626015728064106,-3.0998703514084647,-3.623104075966895e-05,True,31.0,False,22,False,24,,games5425898691,bf81d8692db,19.0,-3266.590087890625,4688.27978515625,270.989990234375,-2940.0,-4252.39990234375,3837.0999145507812,-4269.2999267578125,-3353.2998657226562,-881.9000244140625,255.0,128.0,,-0.029990893018159,-0.702569268605296,-2.97090919595005,True,0.0,False,25,False,26,
126,8230,256,False,False,1,9110.494819374522,1823.300048828125,-3923.179931640625,110.4800033569336,6952.9998779296875,20615.80078125,5602.39990234375,-2370.399932861328,-5057.39990234375,2191.4999389648438,1.0,0.10352038235800178,1.7490203383446918,0.7570263090379254,76561198039309853,enpitsu,25.0,1676.2900390625,-4113.47998046875,49.209999084472656,11696.500244140625,6871.9000244140625,3536.4999389648438,-256.00000381469727,448.49998474121094,1821.6999816894531,255.0,255.0,False,-0.029492794210500387,2.5226541820647825,0.0024804663066614334,True,21.52937633247786,True,26,False,23,,bf81d8692db,games5425898691,19.0,2531.989990234375,-5103.02978515625,408.44000244140625,-5389.0997314453125,-58.499999046325684,-3946.099853515625,13.799999952316284,1000.2999877929688,-246.8000030517578,255.0,128.0,,-0.5466203354306245,-0.01653156146653335,1.569591352318112,True,0.0,False,26,26,False,,SkyZololo,b454705bf8b,7,-537.239990234375,-577.5999755859375,16.989999771118164,7340.4998779296875,14419.69970703125,4.699999988079071,-1.0999999940395355,-2.199999988079071,1150.1000213623047,207.0,153.0,,-0.009589958199574224,1.990026898113296,-1.9928855433141687e-05,True,255.0,False,34,8,42,,lilianbig1,4616243458857636632,9.0,2655.610107421875,-4957.64990234375,18.989999771118164,-4797.0001220703125,6508.499755859375,-1456.6999816894531,3228.699951171875,415.40000915527344,-2472.100067138672,255.0,0.0,False,-0.07380993645150284,0.9698116553177274,0.0643400219072643,True,209.65141507117977,True,32,14,50,
127,8296,259,False,False,0,6236.631487187589,-3306.7900390625,-611.8400268554688,184.24000549316406,-10394.300537109375,12145.799560546875,9642.999877929688,4913.299865722656,2019.6000671386719,-2789.2001342773438,0.0,-0.32009437596815987,2.861130895162665,-1.4463209229708531,b454705bf8b,SkyZololo,7.0,-3209.580078125,-772.239990234375,104.83999633789062,-17949.69970703125,14104.69970703125,2436.9000244140625,-5038.699951171875,2016.9999694824219,-890.0,202.0,0.0,,0.2524957954534924,2.533271210242961,0.6197574434753068,True,169.0,False,44,8,35,,4616243458857636632,lilianbig1,9.0,-3733.10009765625,584.989990234375,16.979999542236328,1335.5999755859375,-22961.10107421875,5.299999713897705,1.2999999523162842,15.199999809265137,-1777.7999877929688,255.0,40.0,,0.009466876079378097,-1.5672327646437094,0.000703522625506944,True,122.63105384508769,True,52,34,14,,enpitsu,76561198039309853,25,-3623.389892578125,337.19000244140625,89.73999786376953,-6266.300048828125,-21969.3994140625,-154.7000026702881,5338.699951171875,-1321.9999694824219,8.999999761581421,128.0,128.0,,-1.1390135616816548,1.3316074607170638,3.137647250833474,True,0.0,False,26,False,28,,games5425898691,bf81d8692db,19.0,679.9099731445312,4478.4501953125,15.779999732971191,15692.7001953125,-4171.400146484375,79.60000038146973,89.79999542236328,-25.799999237060547,-2168.8999938964844,255.0,0.0,,0.012319370668875573,-0.3343902663586904,-0.010805749083138156,True,,False,28,False,28,
128,8400,262,False,False,1,7455.386341987723,2447.840087890625,-2152.090087890625,292.2300109863281,-2217.4000549316406,17996.99951171875,7910.999755859375,2080.0999450683594,-3346.7001342773438,4524.599914550781,1.0,0.9035644490993913,-3.075385396069833,1.6129231845514724,bf81d8692db,games5425898691,19.0,2454.239990234375,-2291.22998046875,161.44000244140625,10311.600341796875,11003.399658203125,4922.699890136719,743.1999969482422,-616.1000061035156,845.8000183105469,255.0,112.0,,0.5533616943858123,1.6872188214895252,-0.1363830672209137,True,29.72175508929837,True,30,3,28,,76561198039309853,enpitsu,25.0,2329.489990234375,-363.9100036621094,17.049999237060547,-13409.7998046875,-4361.499938964844,2.5999999046325684,-0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,,-0.01672642410064303,-0.3144794047949973,-4.093790409500187e-05,True,255.0,False,28,26,False,,SkyZololo,b454705bf8b,7,3785.110107421875,3347.68994140625,16.989999771118164,-889.7000122070312,9532.999877929688,4.4999998807907104,-0.19999999552965164,-1.5000000596046448,-0.09999999776482582,195.0,128.0,,-0.009535872553527457,1.4778065235316533,7.708120160705585e-05,True,169.0,False,36,8,44,,lilianbig1,4616243458857636632,9.0,1892.1800537109375,3975.889892578125,16.989999771118164,1892.7999877929688,-10277.099609375,4.600000083446503,-0.19999999552965164,1.7000000178813934,649.8999786376953,255.0,128.0,False,-0.009529875825305237,-1.8052655035293748,-0.00022968317903908692,True,251.85657633248195,True,34,14,52,
129,8462,265,False,False,0,6923.805944347639,-1964.1300048828125,-1700.9200439453125,406.55999755859375,5804.6002197265625,20459.89990234375,-7646.5997314453125,-4457.200012207031,2220.0999450683594,-3347.2000122070312,0.0,-1.3455155694245593,2.6669927030573923,2.6363794594323147,4616243458857636632,lilianbig1,10.0,-2000.5899658203125,-1917.5799560546875,444.19000244140625,2318.2000732421875,12815.30029296875,-1008.4999847412109,1822.7999877929688,5159.7998046875,-550.8000183105469,255.0,0.0,False,0.12149035752371992,1.2582767112486815,-2.805687009168676,True,182.5919484784526,True,54,16,34,,b454705bf8b,SkyZololo,7.0,-2189.739990234375,-3704.760009765625,16.989999771118164,5780.7000732421875,8123.599853515625,4.600000083446503,0.19999999552965164,0.7000000029802322,4.799999892711639,188.0,128.0,,0.009548466830979069,0.9532259476415544,-6.680833824214787e-05,True,169.0,False,44,36,8,,enpitsu,76561198039309853,25,444.1600036621094,1395.0999755859375,17.049999237060547,1126.6999816894531,13312.099609375,3.100000023841858,0.0,-0.09999999776482582,2282.899932861328,255.0,255.0,,0.016740060847526987,1.5514128758522183,1.3181956831234202e-05,True,255.0,False,26,False,28,,games5425898691,bf81d8692db,19.0,-3627.659912109375,295.92999267578125,16.950000762939453,9936.799926757812,2647.60009765625,21.500000953674316,-29.40000057220459,13.799999952316284,2366.999969482422,255.0,255.0,,0.008373043130614183,0.3106324635948751,0.001382023500508532,True,18.0,False,28,4,30,
130,8506,266,False,False,1,6111.61992219233,1184.219970703125,-964.8200073242188,331.4599914550781,6151.099853515625,13945.2001953125,12400.6005859375,5460.999755859375,-1323.8999938964844,-2103.3999633789062,1.0,-0.5653818306620448,0.7325245532536447,1.7608938490992099,76561198039309853,enpitsu,25.0,1143.1800537109375,-1084.949951171875,196.7100067138672,6882.1002197265625,18633.00048828125,3259.5001220703125,-1148.7999725341797,-3619.5001220703125,-2554.9000549316406,255.0,255.0,False,0.7556100499308568,2.3230023702136857,-0.06411347605727169,True,191.0,False,30,False,27,,bf81d8692db,games5425898691,19.0,2095.669921875,-1585.6300048828125,17.010000228881836,-4842.60009765625,-12891.400146484375,2.0999999344348907,1.4000000059604645,3.400000035762787,1006.1000061035156,255.0,128.0,,-0.009551615126588201,-1.2731178686942102,-9.760115691342608e-05,True,18.0,False,30,28,4,,SkyZololo,b454705bf8b,7,1959.31005859375,3403.60009765625,16.989999771118164,2137.7000427246094,6923.699951171875,4.600000083446503,-1.2999999523162842,0.29999999329447746,0.0,128.0,128.0,,-0.009660264244905441,-1.2713079539837713,8.016014277552087e-07,True,169.0,False,36,8,44,,lilianbig1,4616243458857636632,10.0,1267.050048828125,-428.70001220703125,197.63999938964844,-10892.19970703125,-17694.3994140625,5771.500244140625,-695.0,479.7999954223633,917.9000091552734,255.0,128.0,False,0.2791756120079323,-1.2825702230636342,-0.0404926877246069,True,94.85533734803559,True,34,17,56,
131,8685,273,False,False,1,1930.7069298211486,2592.419921875,4218.16015625,126.19000244140625,-12413.1005859375,20547.19970703125,6149.6002197265625,5647.9998779296875,1755.8000183105469,1008.3000183105469,1.0,0.34218642572657526,1.3588830664163127,-0.5930913330685815,bf81d8692db,games5425898691,19.0,2640.820068359375,4143.35986328125,13.9399995803833,-7003.4002685546875,18157.7001953125,-80.29999732971191,336.89998626708984,-198.99999618530273,3026.7001342773438,128.0,255.0,,-0.03822051664476977,1.128810436920224,-0.06403022355031378,True,237.0,False,32,4,30,,76561198039309853,enpitsu,25.0,-3225.280029296875,4353.31982421875,17.040000915527344,-15169.000244140625,-3619.8001098632812,5.400000214576721,-0.0,0.3999999910593033,3203.2998657226562,255.0,255.0,False,-0.016748325893064776,-1.05542104092453,5.176666922912957e-05,True,6.0,False,30,28,False,,SkyZololo,b454705bf8b,7,1860.8800048828125,4452.35009765625,75.38999938964844,22812.099609375,-1366.4999389648438,2540.8999633789062,622.9999923706055,4924.700012207031,-210.30000686645508,200.0,113.0,,-0.15593464758042952,-3.1091105259778913,0.00544472951448565,True,1.0,False,37,8,48,,lilianbig1,4616243458857636632,10.0,-1128.9200439453125,2782.77001953125,21.219999313354492,7556.5997314453125,21168.798828125,-2529.7000122070312,-364.3000030517578,1434.6000671386719,1405.0999450683594,128.0,255.0,,-0.020367297148096816,1.7968867430000184,-0.07579992733931588,True,249.0,False,38,18,60,
