,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
104,6520,231.0,False,False,1,7936.963199790111,3797.610107421875,-2247.56005859375,773.0399780273438,-12881.300048828125,10433.399658203125,-1250.1000213623047,2320.2999877929688,-3636.9000244140625,4169.89990234375,1.0,-0.7362805261978638,-0.3805421994349394,2.757944126865348,bf81d8692db,games5425898691,22.0,3914.739990234375,-2151.830078125,830.3499755859375,-11127.80029296875,16165.10009765625,5901.400146484375,-751.1000061035156,-5187.8997802734375,1664.4999694824219,255.0,255.0,,-0.022811667622064092,1.462095243204121,-2.25717429257054,True,32.0,False,82,75,False,,76561198039309853,enpitsu,24.0,2610.5,-2905.7099609375,17.030000686645508,-8512.39990234375,13803.199462890625,0.7999999821186066,-0.7000000029802322,-0.19999999552965164,0.0,255.0,0.0,False,-0.016719649490499484,1.0181783504276651,-9.179748826348434e-06,12,167.0,False,10,False,True,,bizzzard-du-67,76561198041307778,5,-2099.260009765625,-1993.4000244140625,18.170000076293945,-11915.699462890625,18935.6005859375,33.499999046325684,12.400000095367432,10.700000524520874,-1846.3999938964844,255.0,0.0,,-0.0179323223191416,1.0692319898486593,-0.00024197041765476889,True,34.96365571534762,True,42,False,38,,Rocco_1004,1722548193899721132,6.0,3296.7900390625,-4689.97998046875,131.6199951171875,-10147.5,-7570.5999755859375,-3062.39990234375,2405.500030517578,-3.3000001311302185,-1336.7999267578125,255.0,0.0,-0.2713056179147326,-0.6018205224088822,1.017917509753361,True,0.0,False,False,8,12,,False
105,6556,232.0,False,False,1,6197.891849355445,2162.889892578125,-927.030029296875,105.91999816894531,-9787.000122070312,6554.000244140625,5483.0999755859375,-3177.0001220703125,-4744.200134277344,1843.5000610351562,1.0,-1.116450798259076,-2.961871565917815,-1.936837656563361,76561198039309853,enpitsu,24.0,2398.39990234375,-951.4099731445312,17.030000686645508,1863.3000183105469,12355.2001953125,5.699999928474426,-0.3999999910593033,-2.0999999344348907,1980.5000305175781,255.0,255.0,False,-0.016846488060014857,1.691791877308244,0.0002561043068336603,True,154.50100661349552,True,12,10,False,,bf81d8692db,games5425898691,22.0,2449.860107421875,33.06999969482422,649.5399780273438,-11114.300537109375,17023.00048828125,-5138.900146484375,111.89999580383301,-133.1999969482422,217.5,255.0,128.0,,0.0745061386074171,1.4720180641057208,-1.1610158537405528,82,32.0,False,76,False,True,,bizzzard-du-67,76561198041307778,5,-1495.219970703125,629.8800048828125,81.5999984741211,9422.000122070312,20541.99951171875,-1025.999984741211,-466.3999938964844,2934.5999145507812,-472.2999954223633,255.0,128.0,,0.3800189992183864,1.8172975526318202,-0.8929660245803528,True,20.0,False,44,False,40,,Rocco_1004,1722548193899721132,6.0,2524.89990234375,-3605.969970703125,114.86000061035156,3198.2000732421875,17642.099609375,-27.100000381469727,-5034.5001220703125,2210.8999633789062,-123.50000381469727,255.0,128.0,-1.5270985200995375,2.5246456946523788,-0.5401043252291106,True,0.0,False,False,9,14,,False
106,6603,234.0,False,False,1,4983.7341969522695,523.8499755859375,170.17999267578125,101.87000274658203,-7863.499755859375,5263.4002685546875,3140.4998779296875,-3286.0000610351562,-4909.200134277344,1049.3000030517578,1.0,-0.01989715606867157,1.099860090996031,1.3074916146794782,76561198039309853,enpitsu,24.0,560.5700073242188,-1.4199999570846558,17.030000686645508,-11090.30029296875,13347.80029296875,1.1999999731779099,0.29999999329447746,-0.19999999552965164,-1511.1000061035156,255.0,128.0,,-0.016784190723163277,0.900226749154528,-0.00019508311243396424,True,127.53697207922576,True,12,10,False,,bf81d8692db,games5425898691,22.0,613.7999877929688,2647.10009765625,16.979999542236328,-15593.699951171875,5671.300048828125,9.100000262260437,-11.90000057220459,0.5999999865889549,1988.5000610351562,255.0,255.0,,-0.00937730623643529,0.2810447341317721,-0.000536431986001166,82,32.0,False,76,False,True,,bizzzard-du-67,76561198041307778,5,-2469.010009765625,3763.530029296875,18.34000015258789,-19958.800048828125,9872.39990234375,1.5999999642372131,-0.0,-0.0,11.799999475479126,255.0,,,-0.017065721985523686,0.4580102222845319,-6.111375930121051e-06,True,,False,44,False,40,,Rocco_1004,1722548193899721132,6.0,3324.639892578125,-743.6300048828125,17.010000228881836,6946.6998291015625,16025.999755859375,2.0999999344348907,0.3999999910593033,-0.0,0.0,255.0,,-0.009631659260304896,1.9798214688840663,4.7686561946807255e-06,True,,False,False,10,14,,
107,6644,235.0,False,False,1,3223.0578005007533,-882.489990234375,2452.050048828125,188.22000122070312,4113.0999755859375,9551.099853515625,2597.2000122070312,4773.2000732421875,-2546.7999267578125,-2594.2001342773438,1.0,0.3281165376846299,1.061572380507096,0.6265444081669258,76561198039309853,enpitsu,24.0,-974.219970703125,2556.0,86.76000213623047,1521.9999694824219,22914.09912109375,1274.8999786376953,-634.0999984741211,4667.39990234375,-2839.5001220703125,128.0,0.0,,-0.40291654575446817,1.918403326418531,0.31261574071249804,True,53.0,False,14,11,False,,bf81d8692db,games5425898691,22.0,-1438.6600341796875,1387.6199951171875,99.55000305175781,-13775.10009765625,-14647.7001953125,-140.2999973297119,4434.5001220703125,-3253.0999755859375,37.30000019073486,255.0,128.0,,1.3242378928298095,2.1767311502829823,3.1137490243277015,84,63.0,False,77,False,True,,bizzzard-du-67,76561198041307778,5,-2465.469970703125,5102.66015625,281.3999938964844,12937.900390625,-136.00000381469727,-6568.900146484375,70.39999961853027,1369.2999267578125,92.5,255.0,36.0,False,-0.4730994856670829,3.134202313819668,1.5735532007521416,True,248.804060323264,True,44,False,40,,Rocco_1004,1722548193899721132,6.0,2407.919921875,1844.72998046875,85.33999633789062,-12922.39990234375,18788.800048828125,-140.10000228881836,-4289.5001220703125,-3442.2000122070312,22.300000190734863,255.0,128.0,1.3473051462924728,-2.264909969480953,3.123243313313555,True,217.0,False,False,11,16,,
108,6683,237.0,False,False,0,8906.779253986144,350.5299987792969,-3679.1201171875,147.97999572753906,-8303.699951171875,18011.199951171875,6820.4998779296875,4499.200134277344,1062.300033569336,-3824.7000122070312,0.0,0.09742416486068609,-2.061446403139167,0.5698935797767021,76561198041307778,bizzzard-du-67,5.0,442.1199951171875,-3846.969970703125,99.5199966430664,-12879.3994140625,18585.6005859375,1616.6000366210938,-5225.9002685546875,1240.8999633789062,-1182.9000091552734,255.0,0.0,False,0.39765358107341364,2.6640531913636227,0.760233333504344,True,210.0,False,46,41,False,,1722548193899721132,Rocco_1004,6.0,-279.32000732421875,-3943.139892578125,19.469999313354492,21719.7998046875,-1010.1999664306641,2956.6000366210938,-0.09999999776482582,0.09999999776482582,1990.8000183105469,255.0,255.0,,0.0095765856326177,0.02985111849848305,1.885203377287493e-05,18,207.66752708086403,True,12,False,True,,enpitsu,76561198039309853,24,444.3500061035156,-5419.06982421875,18.799999237060547,-15427.5,-12186.8994140625,500.0,-223.79999160766602,-55.50000190734863,-2131.0000610351562,255.0,0.0,,-0.008556451836746613,-2.552262049612909,0.03623348404029556,True,84.0,False,14,False,12,,games5425898691,bf81d8692db,22.0,3685.469970703125,23.09000015258789,17.010000228881836,17947.099609375,4056.7999267578125,2.3000000417232513,-0.9000000357627869,-0.09999999776482582,1921.7999267578125,255.0,255.0,0.0095870557479371,0.2859362808735816,7.740809154946894e-05,True,255.0,False,False,78,84,,
109,6792,241.0,False,False,0,3206.454089410005,-2366.31005859375,2290.52001953125,168.5399932861328,17183.1005859375,6391.300048828125,7711.6998291015625,-3793.0999755859375,-4508.299865722656,1134.4000244140625,0.0,0.35409485984605193,-2.346760174067284,-1.1752324710127329,76561198041307778,bizzzard-du-67,5.0,-2570.889892578125,2263.3701171875,63.779998779296875,14259.300537109375,4900.7000732421875,2727.39990234375,3515.1998901367188,2326.199951171875,-2792.3001098632812,0.0,0.0,False,0.021256483232340292,0.5323426685323103,0.05179401543694674,True,136.0,False,48,43,False,,1722548193899721132,Rocco_1004,6.0,1251.3299560546875,1312.550048828125,17.010000228881836,-1714.1999816894531,16102.39990234375,2.0999999344348907,0.0,0.7000000029802322,21.099998950958252,255.0,128.0,,0.009601163709830636,1.6798843442301976,-7.941659605267065e-05,18,254.0,False,14,False,True,,enpitsu,76561198039309853,24,-3562.89990234375,-1246.02001953125,72.44000244140625,3261.199951171875,22647.900390625,2316.999969482422,-5373.900146484375,1147.6000213623047,-230.40000915527344,255.0,255.0,False,0.2532831771526725,1.3506979062086144,-0.0008924215263044251,True,226.0,False,16,False,13,,games5425898691,bf81d8692db,22.0,404.239990234375,5085.08984375,17.0,-2428.5000610351562,966.2999725341797,3.3000001311302185,0.7000000029802322,0.9000000357627869,0.0,128.0,128.0,0.009911451587061032,2.7627743189137375,3.895304721379301e-05,True,200.0,False,False,78,84,,
110,6938,246.0,False,False,0,4457.179642644077,3462.43994140625,4207.02001953125,618.5,-20510.70068359375,-3659.5001220703125,1092.9000091552734,-2219.4000244140625,-5115.4998779296875,2214.7000122070312,0.0,1.098788690270717,-1.8263320332562232,1.8243975456873749,76561198041307778,bizzzard-du-67,5.0,3656.239990234375,4195.7998046875,596.0,-12414.7998046875,-1094.1000366210938,9408.599853515625,3849.8001098632812,-3727.3001098632812,-1239.1999816894531,255.0,255.0,,-0.3957995787221561,2.55784601509141,-2.132781383195732,True,95.0,False,50,45,False,,1722548193899721132,Rocco_1004,6.0,-1820.9599609375,2781.97998046875,86.2699966430664,2497.5999450683594,-18233.00048828125,-1018.0999755859375,1350.2000427246094,2766.199951171875,976.9000244140625,255.0,128.0,,-0.41813206956113425,-1.4319933439691879,0.8425841015897471,22,160.0,False,16,4,True,,enpitsu,76561198039309853,24,10.149999618530273,5101.2099609375,17.049999237060547,1191.500015258789,-256.70000076293945,2.7000001072883606,-0.09999999776482582,1.0000000149011612,-0.3999999910593033,255.0,0.0,,0.01649073790970757,-0.2118744798772418,3.13672851109987e-05,True,255.0,False,16,False,14,,games5425898691,bf81d8692db,22.0,2955.719970703125,4717.27001953125,17.229999542236328,-8285.30029296875,10570.799560546875,68.20000171661377,107.5,-223.89999389648438,2258.000030517578,255.0,255.0,0.008206542360975264,2.301744049717676,-0.006801307492766293,True,255.0,False,False,80,86,,
111,6976,247.0,False,False,1,8967.285645571324,-694.3200073242188,-3685.139892578125,171.2100067138672,11934.89990234375,23584.89990234375,4870.0,2876.4999389648438,4954.4000244140625,-1782.7999877929688,1.0,0.626823595498998,0.38268949759924636,2.8368017883468593,76561198039309853,enpitsu,24.0,-686.3599853515625,-3870.75,82.08999633789062,-1323.8999938964844,20534.7998046875,2159.9000549316406,-4153.800048828125,3506.9000244140625,-834.7000122070312,255.0,0.0,,-0.4770919573561618,1.406323911900476,0.42479709243978364,True,177.0,False,18,15,False,,bf81d8692db,games5425898691,22.0,-1102.4599609375,-4401.759765625,16.989999771118164,20243.699951171875,1577.8999328613281,2.199999988079071,-0.9000000357627869,-0.0,-115.29999732971191,255.0,128.0,,-0.009587712964183414,3.0774197680618545,0.00011882629218994247,86,170.27618067238922,True,80,False,True,,bizzzard-du-67,76561198041307778,5,-2160.4599609375,-4093.6298828125,415.7300109863281,11148.699951171875,448.10001373291016,-5363.699951171875,-43.00000190734863,194.89999771118164,175.9000015258789,255.0,128.0,,0.22021755745622532,-2.6142956615206576,-1.0913001900855446,True,95.0,False,50,False,46,,Rocco_1004,1722548193899721132,6.0,376.1700134277344,-1160.550048828125,17.010000228881836,-11093.800048828125,10444.200439453125,2.199999988079071,3.400000035762787,-3.3000001311302185,-879.1999816894531,231.0,43.0,-0.009586154509504985,0.7605383405593898,-1.4756785123859234e-05,True,190.0,False,4,16,22,,False
112,7025,249.0,False,False,0,5477.294804887265,-1386.5899658203125,-315.2799987792969,144.77000427246094,-24894.29931640625,11919.89990234375,8102.60009765625,5062.5,-1254.1999816894531,2966.0000610351562,0.0,0.09512889420019476,1.420736478029945,-1.964821931871006,1722548193899721132,Rocco_1004,5.0,-1199.1199951171875,-498.1400146484375,73.6500015258789,-16434.3994140625,7725.5999755859375,2739.5999145507812,-4007.39990234375,1346.1000061035156,-3041.4999389648438,255.0,0.0,False,0.010435807596654438,2.780748250954602,0.051817682114766415,True,132.0,False,24,17,4,,76561198041307778,bizzzard-du-67,5.0,758.97998046875,3382.719970703125,18.31999969482422,1025.5000305175781,-15056.500244140625,1.4000000059604645,0.3999999910593033,-1.2999999523162842,105.50000190734863,255.0,128.0,,0.017040152123336143,-1.4901199699952028,-0.00012164540690414343,50,118.0,False,46,False,True,,enpitsu,76561198039309853,24,-45.18000030517578,866.4000244140625,17.049999237060547,-16633.299560546875,-1746.199951171875,3.100000023841858,0.3999999910593033,0.0,-2036.199951171875,255.0,128.0,,0.01676414792734848,-3.1054600666632477,2.7716861075262298e-05,True,208.0,False,18,False,16,,games5425898691,bf81d8692db,22.0,-2750.8701171875,3244.280029296875,16.989999771118164,-20787.5,-9554.099731445312,4.4999998807907104,-0.19999999552965164,-0.09999999776482582,-51.39999866485596,255.0,146.0,0.009589782396372173,-2.7220868466394257,6.137363818173204e-05,True,167.0,False,False,80,86,,
113,7088,252.0,False,False,1,7295.97561859462,2317.489990234375,-2016.1600341796875,263.0199890136719,22754.09912109375,4531.9000244140625,-5128.4002685546875,-2627.9000854492188,721.5000152587891,2699.4000244140625,1.0,0.44110466069082077,-2.596294238603732,-2.3267464115082244,76561198039309853,enpitsu,24.0,2122.659912109375,-2062.610107421875,244.4499969482422,14463.00048828125,-3522.7999877929688,1331.300048828125,-1994.6000671386719,4173.900146484375,146.40000343322754,255.0,255.0,,0.10834815395596711,-2.8706722142014303,-0.0912602243951766,True,155.0,False,20,17,False,,bf81d8692db,games5425898691,22.0,2091.72998046875,-2296.550048828125,76.72000122070312,-12969.300537109375,-2295.399932861328,3537.7999877929688,-1810.5000305175781,1438.699951171875,-1455.7000732421875,128.0,65.0,,0.07212781050855391,0.10045030923443311,0.13418368581365978,88,168.0,False,80,False,True,,bizzzard-du-67,76561198041307778,5,168.16000366210938,122.52999877929688,18.34000015258789,14596.700439453125,-5053.999938964844,2.3999999463558197,0.09999999776482582,-0.0,-2072.2999572753906,255.0,0.0,False,-0.01705337275474615,-2.7354265569670897,-2.506239913743105e-05,True,118.0,False,52,False,48,,Rocco_1004,1722548193899721132,5.0,2848.72998046875,-1589.3599853515625,16.989999771118164,-14205.699462890625,-4858.599853515625,4.799999892711639,-0.0,-0.0,-2051.4999389648438,255.0,0.0,-0.00958165796814202,-0.2619522036288049,5.2253188815508695e-06,True,101.0,False,4,18,24,,False
114,7158,254.0,False,False,0,4136.772414591383,-2373.7099609375,1276.1600341796875,311.8599853515625,7999.2999267578125,20190.999755859375,6013.900146484375,3681.7001342773438,1504.4999694824219,-4492.300109863281,0.0,0.4544879977135618,-2.7228909021663887,1.7529197376855257,76561198041307778,bizzzard-du-67,5.0,-2397.8701171875,1087.6500244140625,192.6699981689453,-7876.099853515625,14104.89990234375,3098.800048828125,-2739.7000122070312,-154.89999771118164,-1060.1000213623047,255.0,128.0,,-0.2621381371293399,1.7310527790021042,0.11945294761859232,False,94.75090740060294,True,54,49,False,,1722548193899721132,Rocco_1004,5.0,-1448.4100341796875,47.630001068115234,16.989999771118164,1328.0000305175781,9688.599853515625,2.7000001072883606,-0.19999999552965164,-0.5000000074505806,2434.7000122070312,255.0,255.0,,0.009519127562620246,1.4736508346972883,3.3764341402066825e-05,24,106.94401694625937,True,18,4,True,,enpitsu,76561198039309853,24,-3223.679931640625,2758.580078125,17.040000915527344,7941.6998291015625,6398.0999755859375,4.600000083446503,0.0,0.0,2442.899932861328,255.0,128.0,,0.016696176352065224,0.7345016988890254,-2.1954661668607417e-05,True,95.0,False,20,False,18,,games5425898691,bf81d8692db,22.0,-291.7900085449219,2949.719970703125,17.010000228881836,9849.400024414062,9934.299926757812,2.3000000417232513,-0.29999999329447746,-0.7000000029802322,2117.5,255.0,255.0,0.009595984893954536,0.846855057756993,7.019828559897513e-05,True,160.0,False,False,82,88,,
115,7202,256.0,False,False,1,9535.435625856078,1142.4599609375,-4392.25,455.20001220703125,-1452.7999877929688,-2074.4000244140625,12041.099853515625,-33.80000114440918,-5970.2001953125,595.8000183105469,1.0,0.823905078212169,-0.32813398544748396,1.8338674045291394,bf81d8692db,games5425898691,22.0,1076.1099853515625,-4414.580078125,270.0299987792969,16938.900146484375,-9800.0,3509.4000244140625,1503.8999938964844,2718.2998657226562,2767.9000854492188,255.0,0.0,,0.909803961476285,2.386403472945627,-0.9164893155911146,True,100.40780202034983,True,90,83,False,,76561198039309853,enpitsu,24.0,2593.929931640625,-4587.93017578125,17.040000915527344,-12027.7001953125,-6865.10009765625,3.799999952316284,1.1999999731779099,0.5000000074505806,-80.9000015258789,255.0,128.0,,-0.016738432185685364,-0.5088766122187245,0.00013348549066124072,20,255.0,False,18,False,True,,bizzzard-du-67,76561198041307778,5,3450.510009765625,-3393.159912109375,18.25,-3958.0999755859375,-13042.19970703125,25.299999713897705,6.499999761581421,8.899999856948853,-2116.4999389648438,255.0,0.0,False,-0.016794914360811947,-1.219199227245391,0.0006276910596432042,True,75.0,False,54,False,50,,Rocco_1004,1722548193899721132,5.0,1410.6600341796875,-2050.7900390625,16.989999771118164,-1959.9000549316406,-11570.999755859375,4.600000083446503,0.09999999776482582,0.7000000029802322,408.8999938964844,128.0,128.0,-0.009644511234824162,-1.4425169175146775,-0.00017602894822865762,True,72.0,False,4,18,24,,
116,7277,258.0,False,False,1,10073.713997182085,758.8099975585938,-4932.77978515625,1239.3699951171875,-1920.3999328613281,10629.000244140625,-633.6000061035156,-345.8000183105469,913.0000305175781,-5920.0,1.0,-0.11571981299405355,-2.74300016093274,-1.2733223552837063,bf81d8692db,games5425898691,22.0,800.989990234375,-5070.169921875,1153.780029296875,-16765.0,3806.7999267578125,-5.0,-214.50000762939453,88.00000190734863,-500.09998321533203,128.0,109.0,,0.1022647915588154,0.0033977903127072498,1.574793815001002,True,0.0,False,91,84,False,,76561198039309853,enpitsu,24.0,537.239990234375,-5241.759765625,17.040000915527344,312.99999237060547,-2378.0999755859375,3.799999952316284,4.300000071525574,0.29999999329447746,0.0,255.0,128.0,False,-0.016552320065033658,1.4398579275731862,1.4797786037528182e-05,20,255.0,False,18,False,True,,bizzzard-du-67,76561198041307778,5,1096.93994140625,-4389.47021484375,660.9000244140625,-8746.699829101562,-4043.0999755859375,-1018.0999755859375,-1059.3000030517578,-2702.9000854492188,3193.5000610351562,255.0,128.0,False,0.9287685485990431,-1.8945597780882013,-0.13730047870363202,True,11.0,False,56,False,50,,Rocco_1004,1722548193899721132,5.0,842.77001953125,-3017.47998046875,16.989999771118164,-9065.800170898438,-5.0,5.0,-2.800000011920929,-0.0,1475.2000427246094,255.0,235.0,-0.009503172981965452,0.019814551499021546,0.00024573834851644006,True,72.0,False,4,18,24,,
117,7327,260.0,False,False,0,2113.609111018388,-405.2200012207031,3084.159912109375,88.01000213623047,13937.900390625,5720.4998779296875,-6767.2998046875,-3968.800048828125,3117.2000122070312,-3245.0,0.0,-0.25488581525427484,-1.8082001044713483,-1.3686658977612098,1722548193899721132,Rocco_1004,5.0,-524.8300170898438,2951.97998046875,68.81999969482422,2141.199951171875,3013.2000732421875,2546.6000366210938,-7.300000190734863,-14.900000095367432,-2273.3999633789062,255.0,0.0,,0.009074959399787828,0.8598844526487992,-0.0015540430156017874,True,40.53761711428243,True,26,18,4,,76561198041307778,bizzzard-du-67,5.0,508.8599853515625,4881.85986328125,18.34000015258789,9002.80029296875,-6060.8001708984375,2.5,-0.3999999910593033,1.4000000059604645,-2367.2999572753906,255.0,0.0,False,0.016937502381339033,-0.6490721029889146,7.90675234665414e-05,56,11.0,False,50,False,True,,enpitsu,76561198039309853,24,-470.6600036621094,3534.110107421875,155.80999755859375,5809.6002197265625,-22042.7001953125,3060.1998901367188,3958.3999633789062,3003.2000732421875,1526.6999816894531,255.0,255.0,False,0.1784305640652102,-1.5152832230313413,-0.031011773782941867,True,145.0,False,22,False,19,,games5425898691,bf81d8692db,22.0,439.8699951171875,3889.4599609375,679.5700073242188,6515.8001708984375,-6601.099853515625,-7498.599853515625,35.999999046325684,-58.09999942779541,583.1999969482422,255.0,148.0,0.096469906429882,-1.174321548748842,1.4174487375793676,True,0.0,False,False,86,92,,
118,7330,260.0,False,False,1,8289.541768323228,259.6400146484375,-3125.080078125,133.42999267578125,-22670.90087890625,13049.000244140625,1520.8999633789062,2627.9000854492188,-494.7999954223633,5371.099853515625,1.0,0.753726026432593,1.5199463277235101,-2.008872884253526,76561198039309853,enpitsu,24.0,422.70001220703125,-3349.199951171875,177.27000427246094,-5680.5999755859375,22186.39892578125,2119.7000122070312,-3393.5000610351562,-4198.599853515625,1051.2000274658203,255.0,255.0,False,-0.5990666857828671,1.5705959225458657,-0.4915572720539091,True,145.0,False,22,19,False,,bf81d8692db,games5425898691,22.0,-499.7200012207031,-3828.679931640625,607.8300170898438,-6540.10009765625,6656.199951171875,-8100.30029296875,-21.099998950958252,49.099998474121094,482.7000045776367,255.0,128.0,,-0.09667873093936405,1.1238263573295275,1.4230862594371143,92,0.0,False,86,False,True,,bizzzard-du-67,76561198041307778,5,-641.239990234375,-4743.5400390625,18.34000015258789,-6115.999755859375,9359.69970703125,2.0999999344348907,-1.5000000596046448,2.3999999463558197,-2056.1000061035156,255.0,61.0,False,-0.01699077099876022,1.059407375555741,7.289776305499737e-05,True,11.0,False,56,False,50,,Rocco_1004,1722548193899721132,5.0,512.1400146484375,-2970.1201171875,81.86000061035156,-1842.5,-2480.0999450683594,1314.4000244140625,343.49998474121094,184.79999542236328,-2619.8001098632812,255.0,0.0,-0.01974221566918908,-0.6696569395391981,-0.03797028549042355,True,31.15336762705158,True,4,18,26,,
119,7473,266.0,False,False,1,6316.365132136237,-3926.340087890625,1060.5999755859375,247.72000122070312,4861.600036621094,15648.1005859375,16614.7998046875,-286.299991607666,5458.800048828125,-2473.6000061035156,1.0,0.9511443311163164,0.49509100318300714,1.847492291142325,76561198039309853,enpitsu,24.0,-3968.639892578125,889.1199951171875,193.97000122070312,-3657.39990234375,22624.19921875,1940.5000305175781,-3381.4999389648438,4333.500061035156,188.99999618530273,255.0,0.0,,-0.36771573655796447,1.5378720366609027,0.5865253661799522,True,89.0,False,24,21,False,,bf81d8692db,games5425898691,22.0,-2718.169921875,-4481.9599609375,16.989999771118164,12228.499755859375,-6484.69970703125,4.699999988079071,-0.0,0.09999999776482582,1821.1000061035156,255.0,233.0,,-0.009570172659668008,-2.7080222321410323,-1.4155543098518142e-05,92,255.0,False,86,False,True,,bizzzard-du-67,76561198041307778,5,-3935.469970703125,1077.4599609375,122.11000061035156,-4703.299865722656,-1694.6000671386719,575.0,-3520.7000732421875,403.69998931884766,122.89999961853027,0.0,255.0,,0.03295208638409553,-0.21053668713789636,-0.5554110900122115,True,255.0,False,60,False,53,,Rocco_1004,1722548193899721132,5.0,58.869998931884766,3789.6201171875,17.010000228881836,1149.7000122070312,16825.0,2.3999999463558197,-0.09999999776482582,-0.5000000074505806,1977.5999450683594,255.0,255.0,-0.009591800681838316,1.5864282329132584,0.00016917938074085246,True,65.0,False,4,20,28,,True
120,7575,269.0,False,False,1,3341.960202984946,-2404.840087890625,4617.35986328125,271.54998779296875,12863.00048828125,6052.19970703125,9865.399780273438,4816.199951171875,1533.0000305175781,-3233.0999755859375,1.0,-0.4996938077176256,-2.846834773140068,-1.7914060826183837,76561198039309853,enpitsu,24.0,-2528.60009765625,4483.0,179.30999755859375,1796.7999267578125,11061.8994140625,2538.800048828125,-2930.4998779296875,-4638.399963378906,382.90000915527344,255.0,255.0,,-0.037143350737076274,2.101918749995084,-0.7808382868918091,True,222.0,False,26,23,False,,bf81d8692db,games5425898691,22.0,1885.31005859375,370.6499938964844,17.010000228881836,7461.199951171875,17891.500244140625,2.0999999344348907,0.19999999552965164,0.29999999329447746,0.0,255.0,128.0,,-0.009607434211287272,1.96588934677321,-4.783426917217699e-05,94,255.0,False,88,False,True,,bizzzard-du-67,76561198041307778,5,-2376.050048828125,2596.570068359375,18.329999923706055,12542.60009765625,3918.900146484375,3.0000001192092896,2.0000000298023224,0.7000000029802322,94.0999984741211,255.0,166.0,,-0.017013227877083793,2.8407614752380392,-3.512010538126176e-05,True,255.0,False,60,False,54,,Rocco_1004,1722548193899721132,5.0,-954.3300170898438,4686.10986328125,17.0,4205.400085449219,-505.8000183105469,3.1999999284744263,-0.0,-0.0,0.0,0.0,128.0,-0.009723719074907993,0.11976767284937544,1.6909607580955054e-05,True,96.0,False,4,20,28,,False
