,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
124,7739,238.0,False,False,1,9774.901328867845,-2166.919921875,-4142.6298828125,151.38999938964844,164.20000076293945,-13363.299560546875,12949.7998046875,5570.30029296875,1269.7000122070312,-1832.7999877929688,1.0,-0.6777759670039418,1.631257210803294,-1.0626016479916789,76561198358174226,ErPablixx,20.0,-2119.389892578125,-4204.25,17.010000228881836,-12166.500244140625,4123.0999755859375,2.3000000417232513,-0.19999999552965164,0.09999999776482582,-2283.300018310547,255.0,0.0,-0.009564560823977034,0.3898105037199266,-4.6010452096970146e-05,True,38,False,42,61.0,False,,b0efee0bd2b,monserdock7,16.0,918.510009765625,-3508.35009765625,16.989999771118164,-13525.50048828125,-15645.699462890625,4.600000083446503,1.7000000178813934,2.0999999344348907,1160.6999969482422,255.0,172.0,,-0.00959297122816332,-0.896860765790496,0.00010736728631562544,True,32,24,255.0,False,False,,enpitsu,76561198039309853,26,-2245.31005859375,-3916.909912109375,71.16000366210938,8659.400024414062,-16835.50048828125,3104.8001098632812,-819.0000152587891,1971.4999389648438,3093.599853515625,128.0,255.0,,-0.017075281860731102,-1.9880406883575001,-0.015968093688815025,True,38,2,33,150.0,False,,games5425898691,bf81d8692db,18.0,-585.9199829101562,-4435.419921875,17.010000228881836,-14093.699951171875,6191.6998291015625,2.0999999344348907,-3.400000035762787,1.5000000596046448,-1301.9000244140625,255.0,128.0,-0.009578868026142138,0.4857968409465455,9.974196135616174e-05,True,40,False,36,98.0,False,,
125,7841,242.0,False,False,1,8379.60105318172,-1994.3800048828125,-2725.330078125,107.08999633789062,-2450.2000427246094,20340.699462890625,-2673.0999755859375,2200.7000732421875,316.9000053405762,-1600.2999877929688,1.0,0.16401003972641476,-2.122135482864679,1.5835691942536283,b0efee0bd2b,monserdock7,16.0,-1967.81005859375,-2897.60009765625,16.989999771118164,-5471.9000244140625,12104.49951171875,2.3000000417232513,-0.0,-0.29999999329447746,-2.7000001072883606,255.0,127.0,-0.009554187083164157,1.1461803078204256,3.025558007001923e-05,True,24,False,32,239.38024969511133,True,,76561198358174226,ErPablixx,20.0,-2778.9599609375,-3102.75,17.0,-2825.4998779296875,14394.7998046875,3.3000001311302185,-0.0,0.7999999821186066,0.09999999776482582,255.0,128.0,,-0.009603926756596966,1.3769295101788828,-7.030066346330204e-05,True,42,38,210.0,False,False,,enpitsu,76561198039309853,26,74.4000015258789,-4055.7099609375,17.049999237060547,2287.899932861328,13855.899658203125,-1.0000000149011612,-0.09999999776482582,-0.0,2269.7999572753906,255.0,128.0,,-0.016735862983162264,1.6690640868450677,-1.3258234617694126e-05,True,38,2,34,141.02151420039513,True,,games5425898691,bf81d8692db,18.0,-3528.300048828125,917.969970703125,17.010000228881836,1847.7000427246094,22921.69921875,1.899999976158142,-0.0,-0.7999999821186066,-4.4999998807907104,255.0,128.0,-0.009585611804018708,1.6518568171729637,6.942205048802701e-05,True,40,False,36,241.0,False,,
126,7879,243.0,False,False,1,6296.459257029053,-2286.25,-293.1099853515625,93.18000030517578,-1856.199951171875,15518.699951171875,15.299999713897705,-5879.89990234375,-689.1999816894531,-975.4000091552734,1.0,-0.24890368414287703,-1.8544260289154575,1.1925253826767488,b0efee0bd2b,monserdock7,16.0,-2448.18994140625,-349.44000244140625,16.979999542236328,11245.10009765625,20063.499755859375,3.6000001430511475,-0.0,-0.0,-1976.1000061035156,255.0,0.0,-0.009594223479945992,2.1600169693053473,-1.710251633969404e-05,True,24,False,32,120.20356997366876,True,,76561198358174226,ErPablixx,20.0,-3162.47998046875,-450.5799865722656,17.0,-6632.39990234375,20620.30029296875,3.1999999284744263,0.29999999329447746,-1.0999999940395355,-77.30000019073486,255.0,91.0,,-0.009587442445769487,1.248847130382386,-6.63591273783511e-05,True,42,38,146.0,False,False,,enpitsu,76561198039309853,26,13.84000015258789,-1425.989990234375,17.049999237060547,420.0,22996.10107421875,-2.0000000298023224,-0.0,-6.499999761581421,492.90000915527344,255.0,128.0,,-0.016785004086582046,1.5632361788092946,-5.217905708970791e-06,True,38,2,34,72.0,False,,games5425898691,bf81d8692db,18.0,-3335.139892578125,4018.219970703125,17.010000228881836,5789.000244140625,17400.899658203125,2.0000000298023224,-0.0,-0.0,-360.0,128.0,112.0,-0.009639481521236549,1.9121085838694671,4.9762090462825004e-05,True,40,False,36,255.0,False,,
127,7965,246.0,False,False,0,10243.45112306002,-2235.3701171875,-5015.509765625,153.9199981689453,-26785.30029296875,7370.2001953125,7169.4000244140625,5372.60009765625,2179.9000549316406,-1543.3000183105469,0.0,-0.07579842176784689,-0.630512380201992,0.6170093240273821,bf81d8692db,games5425898691,18.0,-1933.6400146484375,-5100.27001953125,138.0399932861328,-22673.20068359375,-625.8000183105469,3811.9000244140625,-2371.1000061035156,-1739.6000671386719,-324.39998626708984,255.0,0.0,-0.14993679940218074,-3.104636296398599,1.4210428682219582,True,36,False,40,118.91323873304546,True,,76561198039309853,enpitsu,26.0,-152.3000030517578,-4415.18994140625,17.049999237060547,-16641.99951171875,-7648.900146484375,3.0000001192092896,-0.3999999910593033,-0.09999999776482582,-1956.199951171875,255.0,128.0,,0.016774678780705935,-2.7735929532266494,-5.5408931682928414e-05,True,38,34,169.0,False,2,,monserdock7,b0efee0bd2b,16,-2992.60009765625,-3857.510009765625,17.020000457763672,-19798.800048828125,-9485.900268554688,0.9000000357627869,-1.899999976158142,-1.0000000149011612,-445.40000915527344,253.0,128.0,,0.009585476410837592,-2.7274467475734814,5.6791821670661875e-05,True,32,False,24,,False,,ErPablixx,76561198358174226,21.0,-1808.06005859375,241.49000549316406,17.0,-17590.30029296875,10148.599853515625,3.3000001311302185,0.7000000029802322,-0.19999999552965164,-32.200000286102295,255.0,128.0,0.00960585317374751,2.6140662167784496,8.257950760043991e-05,True,42,False,38,109.0,False,,
128,8014,248.0,False,False,0,8068.058046366091,-3996.669921875,-2308.449951171875,297.2200012207031,9060.800170898438,18778.199462890625,12351.600341796875,791.1000061035156,90.9000015258789,5946.9000244140625,0.0,0.5199036924532493,-2.878494396070621,3.031795963387674,bf81d8692db,games5425898691,18.0,-3871.7900390625,-2415.5,159.5,-11240.30029296875,17293.299560546875,3129.4000244140625,1407.2000122070312,1501.0000610351562,1018.7000274658203,255.0,38.0,-0.6206235505054619,2.7912902419544467,-0.19168156497092345,True,36,False,42,51.07290316909872,True,,76561198039309853,enpitsu,26.0,-1946.699951171875,-2787.010009765625,17.049999237060547,8.899999856948853,19676.500244140625,2.5,0.0,-0.5999999865889549,-0.7999999821186066,255.0,128.0,,0.016792570729568652,1.5702265228816077,5.619382952900844e-05,True,38,34,164.0,False,2,,monserdock7,b0efee0bd2b,16,-4079.0,-2905.010009765625,541.7899780273438,2.0999999344348907,15867.80029296875,-8449.400024414062,156.899995803833,-0.5000000074505806,0.3999999910593033,255.0,128.0,,0.4621279808709665,1.5815155766707958,1.5755484444876986,True,32,False,24,168.43206865044047,True,,ErPablixx,76561198358174226,21.0,-3372.68994140625,-213.25999450683594,17.0,8104.89990234375,-5125.5999755859375,3.799999952316284,0.09999999776482582,0.0,2443.0999755859375,255.0,255.0,0.009516677529818088,-0.5166267236632114,-3.1385465241259416e-05,True,42,False,38,255.0,False,,
129,8129,252.0,False,False,0,1088.7211242777619,-1972.030029296875,4974.25,102.44000244140625,27222.19970703125,8969.199829101562,8724.69970703125,5682.8997802734375,609.0999984741211,-1825.5000305175781,0.0,-0.23604789104012983,-2.918803253258169,2.3406133340326067,bf81d8692db,games5425898691,18.0,-2096.010009765625,4888.35009765625,15.890000343322754,13444.200439453125,11547.900390625,-941.2000274658203,3163.699951171875,559.1999816894531,-4159.800109863281,255.0,0.0,-0.003069868061330638,0.6555642878453315,0.023555939261737564,True,38,False,44,235.0,False,,76561198039309853,enpitsu,26.0,92.23999786376953,2934.6298828125,17.049999237060547,-1230.1000213623047,6111.400146484375,2.5999999046325684,0.0,0.29999999329447746,254.89999771118164,255.0,128.0,False,0.01687692889701302,1.7924793687858325,-0.00017135095649484306,True,38,34,209.0,False,2,,monserdock7,b0efee0bd2b,15,-2801.050048828125,4570.8798828125,17.0,9648.099975585938,18622.7001953125,3.3000001311302185,0.3999999910593033,1.0999999940395355,-874.1000366210938,255.0,77.0,,0.00958478889009196,1.065636109016237,-7.841152714828935e-05,True,32,False,24,0.0,False,,ErPablixx,76561198358174226,21.0,-1668.9200439453125,4631.39013671875,144.52000427246094,-6037.1002197265625,19036.500244140625,3257.3001098632812,-4288.399963378906,3423.0999755859375,376.50001525878906,255.0,0.0,-0.028830956174655024,2.356923708286057,0.7239945658325092,True,44,False,39,185.0,False,,
130,8222,256.0,False,True,0,5217.148931825865,3967.93994140625,3253.010009765625,264.1099853515625,6580.4998779296875,23782.80029296875,12820.0,1645.8999633789062,-2823.599853515625,5031.600036621094,0.0,-0.07124932852325024,-0.7964820272073735,-0.6499700556345243,76561198039309853,enpitsu,26.0,3821.820068359375,3078.330078125,177.14999389648438,11648.499755859375,9395.800170898438,4570.400085449219,3450.7998657226562,-2111.9000244140625,406.6999816894531,,128.0,-0.11397091679493888,0.6427707163897111,0.04992571031069828,True,34,4,40,97.0,False,,bf81d8692db,games5425898691,18.0,3181.9599609375,3040.679931640625,17.010000228881836,5018.900146484375,14682.900390625,2.3000000417232513,-0.19999999552965164,-0.19999999552965164,2035.7000732421875,255.0,255.0,,0.009578102471845895,1.3090230014020825,3.964225616712536e-05,True,46,40,255.0,False,False,,monserdock7,b0efee0bd2b,15,444.989990234375,4675.4501953125,17.0,10563.699951171875,-2402.2999572753906,3.400000035762787,0.5000000074505806,0.29999999329447746,1.1999999731779099,255.0,128.0,,0.009501110568501552,-0.22338612022867627,-3.962973586795814e-05,True,32,4,24,,False,,ErPablixx,76561198358174226,21.0,-246.66000366210938,4491.81982421875,15.3100004196167,11558.800048828125,1799.2999267578125,81.00000381469727,435.9000015258789,-24.600000381469727,1643.8999938964844,255.0,236.0,0.011252807375823808,0.2873544260409491,0.00379207239312069,True,46,False,42,185.0,False,,
131,8307,259.0,False,False,1,10276.086782113043,-774.7899780273438,-4999.35009765625,110.02999877929688,-18170.999755859375,-2238.2000732421875,-413.1999969482422,3517.60009765625,-4784.599914550781,856.2999725341797,1.0,-0.2673658301868368,-0.8094404312582844,-0.36080300410547106,76561198358174226,ErPablixx,21.0,-609.3400268554688,-4983.5400390625,54.720001220703125,-10222.5,-2194.4000244140625,1813.8999938964844,-2680.2999877929688,-3252.7999877929688,-3533.2998657226562,255.0,62.0,-0.0496620884490599,-0.3259005881389036,0.10922516364634914,True,43,False,48,154.0,False,,b0efee0bd2b,monserdock7,20.0,-1428.3699951171875,-5102.97021484375,197.16000366210938,11880.30029296875,27.59999990463257,-5470.5999755859375,108.69999885559082,-31.19999885559082,54.40000057220459,255.0,128.0,,-0.4091897374264786,-3.1320340428907927,-1.5739775727282086,True,32,24,,False,4,,enpitsu,76561198039309853,26,-604.27001953125,-3523.489990234375,17.030000686645508,21237.39990234375,-1456.6999816894531,5.099999904632568,-6.200000047683716,-0.0,-242.80000686645508,255.0,128.0,,-0.01679170785961707,-3.1139397573901246,-0.0003023314482119205,True,40,4,34,207.0,False,,games5425898691,bf81d8692db,18.0,-1968.0799560546875,-4707.33984375,67.4000015258789,-1462.7000427246094,-1924.4000244140625,-3835.7000732421875,79.80000019073486,162.19999313354492,5359.000244140625,255.0,255.0,-0.020433077461050497,2.620679939730557,-0.2253868494965254,True,48,False,42,255.0,False,,
132,8312,259.0,False,False,1,10326.473332931391,-1055.8599853515625,-5000.330078125,92.16000366210938,13374.3994140625,14852.80029296875,-1609.9000549316406,356.6999816894531,1396.199951171875,5824.2999267578125,1.0,-1.127403937346029,-1.610285008624839,0.1624346399744972,b0efee0bd2b,monserdock7,20.0,-1246.5999755859375,-5095.419921875,117.3499984741211,11500.699462890625,894.8999786376953,-4688.599853515625,2586.300048828125,-95.9000015258789,-427.90000915527344,24.0,128.0,-0.383636261663886,3.0539965957336994,-1.3543335940319283,True,24,4,32,,False,,76561198358174226,ErPablixx,21.0,-778.5399780273438,-5018.93017578125,80.02999877929688,-9482.7001953125,-1653.0999755859375,2074.7999572753906,1175.1000213623047,-5003.399963378906,749.0000152587891,255.0,128.0,,-0.885073826214179,-0.6404313622792953,0.907485448455045,True,48,43,154.0,False,False,,enpitsu,76561198039309853,26,-287.4100036621094,-3555.530029296875,17.030000686645508,20926.4990234375,-3322.60009765625,5.199999809265137,5.799999833106995,-1.0000000149011612,-817.0999908447266,255.0,128.0,,-0.016781252312407784,-2.9392530076861654,-1.7148372583558416e-05,True,40,4,34,207.0,False,,games5425898691,bf81d8692db,18.0,-1985.949951171875,-4732.9501953125,15.09000015258789,-135.39999961853027,-372.90000915527344,83.99999618530273,116.30000114440918,478.3000183105469,973.7000274658203,255.0,255.0,-0.0051478139791333345,1.8898704428051387,-4.0097989537890246e-05,True,48,False,42,255.0,False,,
133,8314,259.0,False,False,1,10175.171762025058,-937.260009765625,-4868.66015625,92.4000015258789,12868.299560546875,14278.599853515625,0.0,-1199.4999694824219,2512.2999572753906,5315.0,1.0,-1.0479122992341845,-1.6717503126449158,-0.3308242749679708,76561198358174226,ErPablixx,21.0,-860.1599731445312,-5031.7001953125,92.79000091552734,-8665.0,-1188.6000061035156,1727.7999877929688,-275.3000068664551,-5283.800048828125,-1501.7999267578125,255.0,128.0,-1.171796947961515,-1.6403615757775973,2.0729571561223517,True,43,False,48,154.0,False,,b0efee0bd2b,monserdock7,20.0,-1182.1300048828125,-5089.580078125,90.81999969482422,6146.300048828125,667.9000091552734,-2215.399932861328,1527.2000122070312,-640.6999969482422,-984.8000335693359,0.0,128.0,,-0.24648882676283698,3.027643184189754,-1.1629677829682532,True,32,24,,False,4,,enpitsu,76561198039309853,26,-114.3499984741211,-3589.35009765625,17.030000686645508,20652.60009765625,-4542.5,5.099999904632568,-0.29999999329447746,-0.09999999776482582,-244.50000762939453,255.0,128.0,,-0.016798724658514577,-2.902495123554546,0.00011753516745227652,True,40,4,34,207.0,False,,games5425898691,bf81d8692db,18.0,-1986.22998046875,-4730.2001953125,16.450000762939453,8.999999761581421,912.2000122070312,112.10000038146973,-29.100000858306885,-21.80000066757202,840.9999847412109,255.0,255.0,-0.008236473625002183,1.8345215950017701,0.002332414709524618,True,48,False,42,255.0,False,,
134,8365,261.0,False,False,0,2524.720858898124,-1095.5799560546875,2623.179931640625,101.02999877929688,3989.8001098632812,-1308.9999389648438,5656.400146484375,2208.2000732421875,-4255.7000732421875,3607.3001098632812,0.0,0.23883448905526558,2.4902781779039933,1.6852846978148186,76561198039309853,enpitsu,26.0,-1196.989990234375,2562.89990234375,17.040000915527344,5850.5999755859375,-10240.0,3.8999998569488525,-0.19999999552965164,0.29999999329447746,432.99999237060547,128.0,255.0,0.016715306642121678,-1.0156352676853124,-0.0001954229949632307,True,34,4,40,207.0,False,,bf81d8692db,games5425898691,18.0,1877.1800537109375,2744.81005859375,16.989999771118164,-2550.0,-7742.2998046875,5.0,-1.1999999731779099,0.5000000074505806,-1869.2999267578125,128.0,0.0,,0.009839517495689322,-1.9163582786567586,-6.757390228482273e-05,True,48,42,196.0,False,False,,monserdock7,b0efee0bd2b,16,289.3500061035156,4458.97021484375,17.010000228881836,-9159.099731445312,-7547.2998046875,2.0999999344348907,0.5999999865889549,0.29999999329447746,-9.900000095367432,255.0,128.0,,0.009554612076692812,-2.4539762937490375,5.7210193618356214e-05,True,32,4,24,,False,,ErPablixx,76561198358174226,21.0,1373.9599609375,4456.56982421875,17.010000228881836,-6409.5001220703125,-5924.000244140625,2.0999999344348907,0.0,-0.19999999552965164,-879.7000122070312,255.0,104.0,0.009515919278361195,-2.420847486144832,9.796013601930059e-05,True,48,False,44,154.0,False,,False
135,8403,262.0,False,False,0,2682.2983495010285,-579.5,2476.43994140625,262.1300048828125,-5388.0999755859375,8775.10009765625,1869.7999572753906,1208.1999969482422,-2908.0999755859375,73.00000190734863,0.0,1.1895897742813493,2.2749472035090523,-0.30784783384640835,76561198039309853,enpitsu,26.0,-492.739990234375,2307.43994140625,165.9199981689453,-4242.9998779296875,2979.89990234375,2871.7999267578125,417.2999954223633,-5464.89990234375,458.80001068115234,128.0,255.0,0.03630530560258146,1.6830559726207845,-0.6503957965746662,True,35,4,42,176.0,False,,bf81d8692db,games5425898691,18.0,651.4000244140625,1895.2900390625,16.989999771118164,-5615.5999755859375,-14252.900390625,3.4999999403953552,-0.19999999552965164,-0.29999999329447746,338.80001068115234,255.0,128.0,,0.009604273834619101,-1.911792892913886,-0.00019813265693997576,True,48,42,140.0,False,False,,monserdock7,b0efee0bd2b,16,-387.9599914550781,2829.280029296875,154.92999267578125,-5940.8001708984375,-19116.400146484375,3055.0,1816.7999267578125,-990.2999877929688,-130.20000457763672,255.0,111.0,,-0.23581594697629393,-1.912401128957297,0.0157510625111197,True,34,4,25,0.0,False,,ErPablixx,76561198358174226,21.0,310.6600036621094,3303.679931640625,17.010000228881836,-8642.39990234375,-9797.60009765625,2.3999999463558197,-0.7000000029802322,-0.3999999910593033,-2251.999969482422,255.0,0.0,0.009584000224792942,-2.354677394484457,-8.125355761203454e-05,True,48,False,44,154.0,False,,False
136,8433,264.0,False,False,1,8548.087255955026,1187.0799560546875,-3403.1298828125,107.37000274658203,16827.39990234375,524.900016784668,5744.2999267578125,5915.0,-930.0,383.49998474121094,1.0,0.9674406863183135,-2.0364103116731136,2.4455301940771985,76561198358174226,ErPablixx,21.0,959.25,-3459.97998046875,17.010000228881836,14196.99951171875,-2947.9000854492188,0.09999999776482582,-0.5000000074505806,0.5000000074505806,2067.2999572753906,255.0,255.0,-0.009565272583976324,-2.991415028094064,7.568173666587143e-05,True,44,False,48,172.81943223296955,True,,b0efee0bd2b,monserdock7,16.0,699.8800048828125,-1793.81005859375,356.8699951171875,1566.3999938964844,6973.900146484375,-136.00000381469727,-890.5999755859375,2254.2999267578125,-576.3999938964844,255.0,128.0,,0.3552450543997627,2.6344626123853114,0.3229221348973776,False,34,26,0.0,False,4,,enpitsu,76561198039309853,26,1108.3299560546875,-2273.320068359375,30.3799991607666,5510.8001708984375,-2900.7998657226562,-1142.3999786376953,-854.8000335693359,5432.2998046875,93.59999656677246,255.0,255.0,False,-0.01822122198329841,-1.786760009555008,0.5507184539271426,True,42,4,36,94.69539791537863,True,,games5425898691,bf81d8692db,18.0,356.510009765625,-720.2100219726562,16.989999771118164,11867.60009765625,7851.400146484375,4.600000083446503,-0.0,-0.09999999776482582,-26.400001049041748,255.0,113.0,-0.009600436227090312,2.554606773740378,-4.607712468391988e-05,True,48,False,42,170.0,False,,
137,8483,265.0,False,False,1,8831.85661203221,4004.010009765625,-3126.919921875,286.6099853515625,-300.2000045776367,14589.200439453125,11810.30029296875,-947.9000091552734,3886.0000610351562,-4472.099914550781,1.0,-0.8046049236629885,2.6338939158676786,-0.05450710517738781,76561198358174226,ErPablixx,21.0,4048.85009765625,-3229.2099609375,135.7899932861328,5080.199890136719,17541.8994140625,9204.89990234375,-309.50000762939453,-3824.7000122070312,454.90001678466797,255.0,128.0,0.46496323492134,1.8602310380949356,-0.9761748655269721,True,44,False,48,204.85413359057517,True,,b0efee0bd2b,monserdock7,16.0,452.3599853515625,-819.030029296875,17.010000228881836,-8531.599731445312,4107.200012207031,2.0999999344348907,-0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,,-0.009474201360648086,0.4486860907496794,-2.0404055123853754e-05,False,34,26,0.0,False,4,,enpitsu,76561198039309853,26,3623.139892578125,-3115.830078125,159.47999572753906,19056.800537109375,-4914.100036621094,6124.89990234375,-0.0,1.0000000149011612,-157.39999771118164,255.0,128.0,False,-0.0175058514710908,-2.7908368700062396,0.0006839352810399514,True,44,6,36,0.0,False,,games5425898691,bf81d8692db,18.0,2706.030029296875,499.9700012207031,16.989999771118164,13054.200439453125,1429.4999694824219,4.799999892711639,0.5000000074505806,0.09999999776482582,-2124.7999572753906,128.0,0.0,-0.0096344157367656,3.0919172432488753,-6.825398001874974e-05,True,48,False,42,160.0,False,,
138,8491,266.0,False,False,1,8407.839450213267,3993.080078125,-2676.639892578125,622.1900024414062,-2366.699981689453,16273.800048828125,13129.100341796875,1825.7000732421875,585.0,-2707.9000854492188,1.0,-1.092563837107313,-0.14346087428281662,-2.2405891126472683,76561198358174226,ErPablixx,21.0,4079.56005859375,-2784.64990234375,412.7799987792969,-135.20000457763672,17336.400146484375,12304.69970703125,111.19999885559082,230.10000228881836,11.59999966621399,255.0,128.0,0.6396775637886497,1.573185384377697,-1.5812316763056709,True,44,False,48,189.0,False,,b0efee0bd2b,monserdock7,16.0,222.27999877929688,-708.27001953125,17.010000228881836,-9778.699951171875,4707.699890136719,2.0999999344348907,-0.3999999910593033,-0.3999999910593033,0.0,255.0,,,-0.009484720159631657,0.44868609998390224,-2.2804529627671534e-05,,34,26,,False,4,,enpitsu,76561198039309853,26,3968.60009765625,-3274.949951171875,324.3299865722656,-2558.9999389648438,-4262.900085449219,3523.5000610351562,-20.399999618530273,-2532.2999572753906,2863.599853515625,255.0,,,0.29337776826511164,2.9570629321039523,0.05713287966736948,True,44,6,36,,False,,games5425898691,bf81d8692db,18.0,2999.669921875,451.44000244140625,16.989999771118164,9987.100219726562,-4730.899963378906,4.900000095367432,0.29999999329447746,-0.0,-2241.300048828125,,0.0,-0.009628682355355214,-2.640028077780865,-4.4106232683051464e-05,True,48,False,42,160.0,False,,
139,8575,269.0,False,True,1,3884.064568160982,3280.449951171875,2074.0,1493.6199951171875,-17004.89990234375,15579.7998046875,-9724.000244140625,1076.8000030517578,2402.2000122070312,866.5000152587891,1.0,-0.04717795392701603,-2.8146689569924725,-1.7220732248310708,76561198358174226,ErPablixx,21.0,3415.6201171875,2076.68994140625,1526.4100341796875,-11125.2001953125,16901.600341796875,-8329.600219726562,145.600004196167,-5412.0001220703125,968.6000061035156,255.0,255.0,-0.22837593618148772,1.5635663418030383,2.7758117390577577,True,45,False,50,166.0,False,,b0efee0bd2b,monserdock7,16.0,-3552.06005859375,-179.05999755859375,17.010000228881836,-2272.7000427246094,-15814.69970703125,0.09999999776482582,0.19999999552965164,0.09999999776482582,2038.9999389648438,255.0,255.0,,-0.009581924416370468,-1.4958202635607876,7.094142610943023e-06,True,34,26,245.56809467654074,True,4,,enpitsu,76561198039309853,26,3070.070068359375,-3309.2099609375,17.049999237060547,3175.7998657226562,10254.599609375,2.5999999046325684,-0.3999999910593033,-1.2999999523162842,-392.79998779296875,255.0,255.0,,-0.016698364639247346,1.909325019993319,0.0002888025120366461,True,44,6,36,,False,,games5425898691,bf81d8692db,18.0,3078.360107421875,4353.5498046875,16.989999771118164,-5810.4998779296875,20760.6005859375,4.799999892711639,-0.09999999776482582,-1.0000000149011612,1624.7000122070312,128.0,255.0,-0.009606212725892807,1.258678197578195,0.00020619361082929944,True,48,False,42,255.0,False,,
140,8685,273.0,False,False,1,2258.721182187134,-1103.9300537109375,4090.18994140625,264.94000244140625,5082.799987792969,31622.80029296875,-3146.6000366210938,-2128.8999938964844,-2892.6998901367188,4806.099853515625,1.0,-0.7315924881230208,-1.2523374023052145,-0.16183601317914303,b0efee0bd2b,monserdock7,16.0,-1145.8800048828125,3936.300048828125,247.9199981689453,10302.7001953125,15828.00048828125,-1017.9000091552734,152.10000038146973,5412.8997802734375,962.7999877929688,255.0,145.0,0.11484754140503817,2.042624678009493,1.814964529067982,True,27,4,36,112.1068474195337,True,,76561198358174226,ErPablixx,21.0,1545.199951171875,4647.39990234375,17.010000228881836,7694.000244140625,-6067.39990234375,2.3999999463558197,0.5999999865889549,-0.3999999910593033,-2081.6000366210938,255.0,32.0,,-0.009534394148711071,-2.462713202875301,-0.00020280011631618338,True,52,46,166.0,False,False,,enpitsu,76561198039309853,26,1392.75,3400.22998046875,17.049999237060547,-14325.899658203125,17993.1005859375,2.5,-0.09999999776482582,0.19999999552965164,0.0,255.0,128.0,,-0.016786955904752307,0.8983802729748438,-2.5119093468456686e-05,True,46,6,38,126.0,False,,games5425898691,bf81d8692db,18.0,-2562.0,2052.389892578125,177.36000061035156,-14920.0,-9768.099975585938,-8446.599731445312,-1917.5999450683594,1115.5999755859375,-1134.000015258789,255.0,0.0,0.4083988716300911,-0.8206070040038858,-0.23351833001614047,True,50,4,42,178.0,False,,
