,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
109,7417,217,False,False,0,9414.928272638232,-2693.1201171875,-4101.81982421875,93.1500015258789,7194.0997314453125,-3094.1000366210938,0.0,1709.1999816894531,5630.7000732421875,1171.500015258789,0.0,-0.06195228893950924,-2.569371748678132,1.8440627682963697,befde14102b,Deepblacknight0,7.0,-2814.219970703125,-4313.02978515625,16.989999771118164,11041.8994140625,-6607.39990234375,4.600000083446503,0.5000000074505806,-0.09999999776482582,78.89999866485596,255.0,128.0,,0.009560783693474071,-0.5289243887355191,-9.076797393500082e-05,True,255.0,False,False,6,6,,76561198074156458,White General,14.0,-2419.719970703125,-4410.18994140625,16.989999771118164,-11767.19970703125,10815.6005859375,2.3999999463558197,-0.5999999865889549,0.3999999910593033,-1986.0000610351562,255.0,0.0,,0.009584656755851914,2.3395119083886113,-7.359271701560613e-05,True,189.17424508320397,True,6,False,6,,enpitsu,76561198039309853,27.0,-2252.580078125,-775.6400146484375,17.049999237060547,8849.89990234375,-5982.19970703125,3.1999999284744263,6.200000047683716,-4.000000059604645,1213.8999938964844,255.0,255.0,True,0.016698986647608244,-0.5733760610418682,-0.00011414557686794036,True,169.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,-1557.699951171875,-1407.47998046875,17.010000228881836,5758.2000732421875,-17811.199951171875,2.3000000417232513,0.09999999776482582,0.0,1998.8999938964844,255.0,255.0,,0.00957158169630046,-1.1831294388778373,-2.673626487845979e-06,True,211.0,False,4,8,10,
110,7420,217,False,False,0,9396.724612772463,-2658.199951171875,-4090.010009765625,110.5199966430664,-9388.800048828125,20227.19970703125,9795.800170898438,3196.0000610351562,5045.799865722656,-569.7000122070312,0.0,-0.3337002280847502,-2.403293146803559,1.37818178847121,76561198074156458,White General,14.0,-2582.989990234375,-4200.990234375,15.09000015258789,-7196.5997314453125,12556.700439453125,95.69999694824219,-166.20000839233398,4.399999976158142,-373.80001068115234,255.0,128.0,,-0.009560670092814881,2.0668104046401026,-0.026087512219744875,True,179.72494609894298,True,False,6,6,,befde14102b,Deepblacknight0,7.0,-2720.93994140625,-4367.9599609375,16.989999771118164,11302.099609375,-6600.3997802734375,4.600000083446503,0.5999999865889549,-0.09999999776482582,19.500000476837158,255.0,128.0,,0.009560919771027961,-0.5256273887006778,-7.500706208703137e-05,True,255.0,False,6,False,6,,enpitsu,76561198039309853,27.0,-2174.139892578125,-819.9000244140625,17.049999237060547,9852.000122070312,-4739.2999267578125,3.3000001311302185,0.09999999776482582,0.0,2065.5999755859375,255.0,255.0,False,0.01670158036970532,-0.42520846994141315,0.00013113829548238941,True,169.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,-1496.949951171875,-1549.43994140625,17.010000228881836,8498.900146484375,-16332.80029296875,2.3000000417232513,0.0,0.0,1992.8999328613281,255.0,255.0,,0.009600593600209376,-1.0168425290498282,1.66445673417334e-05,True,211.0,False,4,8,10,
111,7490,220,False,False,1,6043.76493807791,3452.47998046875,-336.45001220703125,347.7900085449219,14866.199951171875,4221.499938964844,11403.800048828125,2815.0,-4178.999938964844,3257.39990234375,1.0,0.051011899415675584,1.4883876414385397,-1.3577232587675176,76561198039309853,enpitsu,27.0,3273.110107421875,-401.19000244140625,184.38999938964844,15514.200439453125,-834.4000244140625,3425.0,-28.09999942779541,-793.3999633789062,1151.500015258789,128.0,128.0,False,0.37831512506786813,2.5547588831619024,-0.11524254247754351,True,147.0,False,False,10,12,,bf81d8692db,games5425898691,20.0,-398.3900146484375,-504.3900146484375,17.010000228881836,-1009.5999908447266,-16520.10009765625,2.0999999344348907,-0.0,-0.9000000357627869,1369.7000122070312,255.0,237.0,,-0.009602407997465362,-1.5314994150261503,0.00013943303610582856,True,219.0,False,8,4,10,,Deepblacknight0,befde14102b,7.0,1810.469970703125,2247.3701171875,16.989999771118164,3702.39990234375,-7381.099853515625,4.600000083446503,-2.5999999046325684,-1.7000000178813934,18.200000524520874,255.0,128.0,,-0.009749990602610495,-2.039367588379122,-3.3942003311735185e-05,True,255.0,False,6,False,6,,White General,76561198074156458,14.0,3447.06005859375,-158.49000549316406,187.10000610351562,-3834.8001098632812,-22507.099609375,2778.900146484375,-3.8999998569488525,-0.5000000074505806,0.0,255.0,128.0,,0.4572632916675232,-1.401741695324736,0.00034652817713678514,True,37.53577626905133,True,False,6,8,
112,7553,222,False,False,0,5524.44888915118,-2373.56005859375,-183.19000244140625,533.5700073242188,2340.8999633789062,23975.0,-2871.099853515625,-4385.7000732421875,-4090.10009765625,-189.59999084472656,0.0,1.0862076638459575,0.9207758055733938,-2.1703645028843552,befde14102b,Deepblacknight0,7.0,-2356.800048828125,-408.92999267578125,449.3999938964844,202.29999542236328,16719.7998046875,3970.8999633789062,-2535.2000427246094,2210.7000732421875,2942.60009765625,255.0,0.0,,-1.081556686668587,2.2942257244509765,-0.2532634455603673,True,193.0,False,False,7,8,,76561198074156458,White General,14.0,-2731.47998046875,4633.64013671875,16.989999771118164,13612.60009765625,14250.799560546875,5.099999904632568,0.5000000074505806,0.5000000074505806,-2908.599853515625,255.0,0.0,False,0.009587578351349615,0.6305288170049173,-4.512707678348219e-05,True,255.0,False,8,False,8,,enpitsu,76561198039309853,27.0,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,20.0,-2015.0400390625,99.37999725341797,284.8900146484375,-12834.3994140625,-18612.099609375,2963.2000732421875,-185.79999923706055,-773.0999755859375,-829.5999908447266,255.0,1.0,,-0.7480351347671309,-2.0631076311171594,0.06680280471814408,True,125.26901518657642,True,4,8,12,
113,7658,226,True,True,0,1514.118037614535,-1956.43994140625,4059.25,311.9800109863281,25986.0009765625,13783.499755859375,265.3000068664551,577.7999877929688,-2015.2000427246094,-5621.7999267578125,0.0,-0.39690066174684907,-2.075024219375674,2.3606145370533356,76561198074156458,White General,14.0,-2163.93994140625,3891.14990234375,252.7100067138672,14941.500244140625,15426.300048828125,2910.8999633789062,-3864.1000366210938,1490.8999633789062,-401.6999816894531,255.0,255.0,False,-0.45947961768525003,0.33713714745874673,-0.006961652863256768,True,190.74276985147944,True,False,9,10,,befde14102b,Deepblacknight0,7.0,-1984.3599853515625,2974.919921875,17.010000228881836,377.00000762939453,3316.9000244140625,2.0000000298023224,0.3999999910593033,0.5000000074505806,-197.60000228881836,255.0,128.0,,0.009503553422676015,1.4581314658721374,9.068189346304542e-05,True,193.0,False,8,False,8,,enpitsu,76561198039309853,27.0,483.8299865722656,4704.919921875,17.049999237060547,-16618.199462890625,6016.5997314453125,2.800000011920929,-4.699999988079071,-2.8999999165534973,913.0999755859375,128.0,128.0,False,0.016895089909392088,2.79495291849651,0.0001803452411920574,True,11.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-3432.830078125,654.6599731445312,93.45999908447266,5721.6998291015625,19381.199951171875,-165.30000686645508,-5246.099853515625,1651.1000061035156,41.10000133514404,255.0,142.0,,1.2248765601294682,-1.6948092253326337,-2.9810558616847724,True,255.0,False,4,11,14,
114,7933,227,False,True,0,5126.167409504919,-1.7799999713897705,92.43000030517578,123.13999938964844,-1017.0999908447266,22427.5,6788.900146484375,5421.300048828125,-418.49998474121094,-259.4000053405762,0.0,-0.01607299764162162,-0.012667061321109566,0.22600526393683276,76561198074156458,White General,14.0,23.219999313354492,-79.91999816894531,15.75,1074.000015258789,16622.5,121.80000305175781,-196.10000610351562,241.10000610351562,3455.2999877929688,255.0,255.0,,-0.012603826817784632,1.6427214028986876,-0.03870473440416102,True,0.0,False,False,False,False,,befde14102b,Deepblacknight0,6.0,0.0,-5127.330078125,17.010000228881836,0.0,751.6999816894531,2.0999999344348907,-1.0999999940395355,0.0,0.0,255.0,,,0.00937656043754211,1.5707877579146283,-4.031125598489495e-08,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,0.0,2762.75,17.049999237060547,-0.5999999865889549,-12431.199951171875,2.7000001072883606,-0.19999999552965164,0.0,0.0,255.0,0.0,,0.016746835284743453,-1.570878892129452,-6.910927996357826e-07,True,146.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,82.20999908447266,266.2799987792969,98.61000061035156,-4297.60009765625,-22411.0009765625,212.19999313354492,5252.39990234375,-1628.2000732421875,-103.10000419616699,128.0,77.0,,1.2584603208139205,-1.1869842666146098,0.6555080542895918,True,0.0,False,False,3,4,
115,7934,227,False,False,1,5260.572078424253,52.52000045776367,-52.5099983215332,147.50999450683594,27746.201171875,13048.499755859375,10174.89990234375,2176.300048828125,-1925.2999877929688,-5249.4000244140625,1.0,0.007993213686095652,0.18334975407021067,0.3334401921708841,bf81d8692db,games5425898691,20.0,-82.20999908447266,-266.2799987792969,98.61000061035156,4297.60009765625,22411.0009765625,212.19999313354492,-5252.39990234375,1628.2000732421875,-103.10000419616699,128.0,77.0,,-1.2584603208139205,1.1869842666146098,0.6555080542895918,True,0.0,False,False,3,4,,76561198039309853,enpitsu,27.0,-0.0,-2762.75,17.049999237060547,0.5999999865889549,12431.199951171875,2.7000001072883606,0.19999999552965164,-0.0,0.0,255.0,0.0,,-0.016746835284743453,1.570878892129452,-6.910927996357826e-07,True,146.0,False,2,False,2,,Deepblacknight0,befde14102b,6.0,-0.0,5127.330078125,17.010000228881836,-0.0,-751.6999816894531,2.0999999344348907,1.0999999940395355,-0.0,0.0,255.0,,,-0.00937656043754211,-1.5707877579146283,-4.031125598489495e-08,True,116.0,False,False,False,False,,White General,76561198074156458,14.0,-23.219999313354492,79.91999816894531,15.75,-1074.000015258789,-16622.5,121.80000305175781,196.10000610351562,-241.10000610351562,3455.2999877929688,255.0,255.0,,0.012603826817784632,-1.6427214028986876,-0.03870473440416102,True,0.0,False,False,False,False,
116,8010,229,False,False,0,8331.073398619,-1958.5999755859375,-3123.030029296875,351.510009765625,-6848.0999755859375,18232.5,12065.999755859375,4212.200012207031,3956.400146484375,-1613.3000183105469,0.0,-0.6555206883203895,2.0982415886629675,-0.1505147610416604,befde14102b,Deepblacknight0,6.0,-1889.97998046875,-3208.389892578125,221.75999450683594,-9740.800170898438,11546.199951171875,91.5999984741211,-4288.299865722656,3369.2999267578125,712.2000122070312,255.0,0.0,,-0.51137240319584,2.7445036591331866,0.6217618805377294,True,84.0,False,False,3,4,,76561198074156458,White General,14.0,-2378.780029296875,-2725.260009765625,16.989999771118164,-12925.899658203125,-16357.80029296875,4.399999976158142,0.29999999329447746,0.7000000029802322,-6.200000047683716,255.0,128.0,,0.009611195957961713,-2.2403714699289576,6.530640003628628e-05,True,0.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-2369.679931640625,-51.029998779296875,17.049999237060547,-30.59999942779541,-13959.200439453125,3.0000001192092896,-0.5999999865889549,-5.600000023841858,950.2999877929688,255.0,128.0,,0.01678619522125489,-1.5817575083988213,0.00017504052508726027,True,151.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-2199.949951171875,168.2100067138672,28.68000030517578,-13914.89990234375,1417.2999572753906,-2516.199951171875,-1332.8999328613281,-2695.7000732421875,831.8000030517578,255.0,128.0,,-0.190544062896821,3.0214035338346843,-0.10217690239118736,False,0.0,False,False,6,6,
117,8140,234,False,False,0,2767.061247403646,-3435.18994140625,4040.389892578125,480.1400146484375,-8690.800170898438,18831.600341796875,10842.39990234375,2385.500030517578,4510.299987792969,3156.7999267578125,0.0,-0.9806669781145115,0.15837876890931252,-0.3064162876186652,befde14102b,Deepblacknight0,6.0,-3345.6298828125,3872.949951171875,310.760009765625,-4956.199951171875,21570.10009765625,3542.7999877929688,-726.6999816894531,-4965.10009765625,-2251.4999389648438,255.0,255.0,,-0.6964362803029182,1.8276600202027111,-0.373666631199634,True,44.0,False,False,5,6,,76561198074156458,White General,14.0,-1511.800048828125,-540.6599731445312,17.010000228881836,12185.2001953125,17549.3994140625,2.0999999344348907,1.5000000596046448,2.3000000417232513,1032.9000091552734,255.0,255.0,False,0.009583824296752261,0.9695333485051905,0.0001758879035810169,True,166.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-168.4600067138672,4734.509765625,17.059999465942383,-3140.0,10054.89990234375,3.6000001430511475,0.5000000074505806,0.0,3437.5,255.0,128.0,False,0.016716364140382817,2.5468780191731,2.897586754740045e-05,True,181.0,False,4,False,4,,games5425898691,bf81d8692db,21.0,1211.1800537109375,2659.340087890625,17.0,19034.200439453125,11927.19970703125,3.3000001311302185,1.1999999731779099,0.3999999910593033,853.6000061035156,255.0,226.0,,0.009602412809494303,0.5699094569726738,0.0001313425249858896,True,158.0,False,False,8,8,
118,8200,236,False,False,1,8701.69348724864,1160.260009765625,-3557.679931640625,469.3500061035156,0.5000000074505806,20746.79931640625,3435.5999755859375,-158.4000015258789,-1717.5,5746.6998291015625,1.0,0.12214444761095487,0.051145853802764776,0.6783545963321733,76561198039309853,enpitsu,27.0,1110.31005859375,-3652.7900390625,343.79998779296875,2003.3000183105469,11918.800048828125,1692.7999877929688,3292.0999145507812,-806.8000030517578,-3375.4998779296875,255.0,128.0,False,1.1092035355146055,1.659146485846976,-0.09220485522879848,True,121.0,False,False,5,6,,bf81d8692db,games5425898691,21.0,414.54998779296875,-4005.929931640625,212.44000244140625,15862.39990234375,15749.3994140625,3150.5999755859375,-3890.7000732421875,-634.3000030517578,-655.5999755859375,255.0,164.0,,0.7532020215844758,1.6654728081301142,-0.5201152200124264,True,181.78112691448578,True,9,False,10,,Deepblacknight0,befde14102b,6.0,2815.8701171875,-4834.22998046875,17.049999237060547,4066.099853515625,3478.900146484375,-4.399999976158142,30.799999237060547,-17.100000381469727,815.9999847412109,255.0,128.0,,-0.01126056979015622,2.4173388028871923,-0.0001358485538044521,True,44.0,False,6,False,6,,White General,76561198074156458,14.0,2899.840087890625,3.0299999713897705,17.010000228881836,-7161.7999267578125,12085.899658203125,2.3000000417232513,-0.19999999552965164,-0.0,2158.3999633789062,255.0,255.0,False,-0.009572819989970593,0.9686911867784758,-7.527398665141822e-06,True,196.0,False,False,4,4,
119,8243,238,True,True,0,4599.745799056986,-1140.1800537109375,546.739990234375,222.0399932861328,6668.900146484375,23669.49951171875,-2630.5999755859375,-5677.0001220703125,1865.0999450683594,-541.1000061035156,0.0,-0.02783396909380246,2.72548975198503,1.4732642245890475,76561198074156458,White General,14.0,-1183.3399658203125,328.2900085449219,212.6199951171875,4698.900146484375,11619.7998046875,2238.3999633789062,1022.3999786376953,-4719.5001220703125,-2632.5,255.0,128.0,False,0.13116179920037735,1.5739400967175725,-0.5891025067793124,True,160.0,False,False,5,6,,befde14102b,Deepblacknight0,6.0,-2971.7900390625,3018.27001953125,146.38999938964844,2686.7999267578125,-20638.798828125,35.39999961853027,5490.8001708984375,-35.0,-315.79999923706055,128.0,113.0,,1.4697330597373082,0.6601793106993135,2.2487280655706265,True,227.0,False,7,False,8,,enpitsu,76561198039309853,27.0,-2120.31005859375,1351.949951171875,114.7699966430664,-6564.1998291015625,-15168.499755859375,-5495.8001708984375,2116.3999938964844,-419.3000030517578,29.800000190734863,255.0,255.0,False,-0.597797033729114,-1.7416627828894706,-0.5223522435090794,True,121.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,-2831.3798828125,1517.8499755859375,25.139999389648438,-10577.80029296875,-16390.6005859375,-1641.6999816894531,2740.8999633789062,-3485.10009765625,-3254.2999267578125,255.0,255.0,,-0.3310799319946492,-1.6791117381145804,-0.05509689496099219,True,157.0,False,False,10,10,
120,8562,240,False,False,0,5232.215820378803,-28.030000686645508,-19.719999313354492,105.91999816894531,-7104.5001220703125,-7479.1998291015625,4561.9000244140625,-5801.400146484375,-24.500000476837158,1530.5000305175781,0.0,0.13937215819275894,0.322503232724021,-0.3449911276983342,befde14102b,Deepblacknight0,6.0,-11.239999771118164,-179.1199951171875,81.16000366210938,10501.99951171875,3930.7998657226562,4412.39990234375,5451.500244140625,728.7000274658203,-7.300000190734863,146.0,151.0,,-0.07210107416837802,0.9067579311840256,0.17883730379656215,True,0.0,False,False,False,4,,76561198074156458,White General,14.0,-2970.669921875,-4040.919921875,17.010000228881836,-13349.69970703125,-11648.900146484375,2.5,0.09999999776482582,0.0,2826.400146484375,255.0,255.0,False,0.009585854749647656,-2.258419210578079,0.00013358476491639968,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,3.240000009536743,113.23999786376953,125.9000015258789,-7640.0,-6795.9002685546875,1546.7999267578125,5477.2998046875,-13.700000047683716,498.4000015258789,255.0,255.0,,1.2178556175701143,-2.5916517031607715,-0.8919300015121697,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,2877.090087890625,4111.2998046875,17.010000228881836,17498.499755859375,4733.299865722656,2.3000000417232513,0.7000000029802322,0.5000000074505806,-1885.8000183105469,255.0,0.0,,0.009569894096686047,0.20514339824941744,-8.333767803972893e-05,True,255.0,False,False,False,False,
121,8565,240,False,False,1,5101.994958640708,99.12999725341797,100.62000274658203,146.47999572753906,7473.900146484375,12512.7001953125,2956.099853515625,5952.9998779296875,-201.10000610351562,721.9000244140625,1.0,-0.3363687886293622,-0.3298758892650204,-0.9118094824714326,76561198039309853,enpitsu,27.0,47.7400016784668,-67.93000030517578,131.8800048828125,7652.5,6796.199951171875,93.99999618530273,-4786.600036621094,305.0,2691.7001342773438,255.0,255.0,,-1.2206469320737101,-2.566648065207711,-2.276586141424392,True,0.0,False,False,1,2,,bf81d8692db,games5425898691,20.0,-3142.679931640625,-4143.14990234375,17.010000228881836,-17665.400390625,281.00000381469727,2.3000000417232513,-0.29999999329447746,-0.09999999776482582,-1956.6999816894531,255.0,0.0,,-0.009582965067936301,0.08520569675924326,-3.592865274595406e-05,True,255.0,False,False,False,False,,Deepblacknight0,befde14102b,6.0,-137.25999450683594,113.80000305175781,132.5399932861328,-11598.199462890625,-6521.9000244140625,3441.7999267578125,4972.699890136719,-1114.4999694824219,2068.800048828125,132.0,168.0,,-0.12770729498900066,-1.1322325504079251,0.3182967405713686,True,0.0,False,4,False,3,,White General,76561198074156458,14.0,3069.7900390625,4145.25,17.010000228881836,10454.49951171875,13232.80029296875,2.800000011920929,-0.29999999329447746,-0.5000000074505806,3174.2999267578125,255.0,255.0,False,-0.009581751356586609,2.0048612092856644,0.00012160558457521237,True,255.0,False,False,False,False,
122,8619,242,False,False,0,8162.49865241059,-1606.239990234375,-2991.5400390625,136.9600067138672,-3374.7000122070312,24633.1005859375,14298.199462890625,5501.7999267578125,-2246.300048828125,826.5000152587891,0.0,-1.0581900398457413,2.9574342896737718,2.669266126871604,76561198074156458,White General,14.0,-1605.1300048828125,-3212.18994140625,17.0,4195.799865722656,22613.9990234375,1.0999999940395355,-0.09999999776482582,-0.7999999821186066,1504.4999694824219,255.0,255.0,False,0.009585625422155217,1.4150830169727826,0.00025467710510213427,True,172.88159146360175,True,False,False,False,,befde14102b,Deepblacknight0,6.0,2314.760009765625,701.6400146484375,17.020000457763672,11236.800537109375,-6177.19970703125,0.7000000029802322,-0.7999999821186066,0.5000000074505806,-66.30000114440918,255.0,128.0,,0.009557225795867593,-0.5122080911465902,0.00010172267635991618,False,0.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-1844.949951171875,-666.8099975585938,17.049999237060547,-11853.399658203125,4519.4000244140625,2.5999999046325684,1.0000000149011612,-0.29999999329447746,-58.60000133514404,255.0,128.0,,0.016735671693227247,2.7701906472185422,0.00011106414164693967,False,0.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,3836.5,938.6400146484375,18.260000228881836,-384.1999816894531,-22891.298828125,-19.09999966621399,66.79999828338623,-10.299999713897705,-1211.500015258789,255.0,0.0,,0.014717443660678084,-1.6175414807588286,0.050893291705578235,True,163.0,False,False,False,False,
123,8821,250,False,False,1,6062.000152702187,2252.580078125,-768.260009765625,249.36000061035156,5183.499755859375,27185.6005859375,7254.89990234375,-369.50000762939453,-1172.3999786376953,-2219.7999572753906,1.0,0.7298531407708946,2.787358302351244,2.601867924354395,76561198039309853,enpitsu,27.0,2182.6298828125,-944.719970703125,154.61000061035156,3657.39990234375,22608.00048828125,2120.8999633789062,-2638.5000610351562,-4813.299865722656,345.99998474121094,128.0,255.0,False,-0.03083568503079744,2.0437995410280285,-0.7235459305818538,True,163.0,False,False,3,4,,bf81d8692db,games5425898691,20.0,4075.219970703125,1078.3299560546875,227.10000610351562,434.59999084472656,18180.999755859375,2527.100067138672,-43.400001525878906,-1051.500015258789,21.500000953674316,255.0,128.0,,0.16175372440165864,1.613755907389558,-1.4372245681368523,True,136.0,False,4,False,4,,Deepblacknight0,befde14102b,6.0,2215.35009765625,-244.3300018310547,197.11000061035156,2424.9000549316406,-22796.298828125,1856.1000061035156,701.6000366210938,-1780.5999755859375,988.6000061035156,255.0,0.0,False,0.5177511597696677,-2.062356244812863,0.0112312344491091,True,91.56214171071207,True,8,False,7,,White General,76561198074156458,14.0,1220.9599609375,-2336.510009765625,16.989999771118164,-789.8000335693359,22986.39892578125,2.199999988079071,-0.0,-0.7999999821186066,-0.5999999865889549,255.0,128.0,,-0.009605603800302372,1.5365338045300432,7.300643219364287e-05,True,34.0,False,False,4,4,
124,8824,250,False,False,0,4829.868984972321,-2312.7099609375,522.5800170898438,327.739990234375,-19578.499755859375,9429.299926757812,16998.299560546875,4579.2999267578125,158.80000114440918,3873.5000610351562,0.0,-0.7887006862050778,-2.705075500468199,2.346010862660766,befde14102b,Deepblacknight0,6.0,-2235.469970703125,430.3500061035156,210.2100067138672,-1529.7999572753906,18562.60009765625,322.09999084472656,4276.300048828125,2585.7000732421875,2296.999969482422,255.0,0.0,False,-0.5756499997335117,2.108359199293313,0.5341125045883613,True,88.0,False,False,7,8,,76561198074156458,White General,14.0,-1214.3599853515625,2144.72998046875,16.989999771118164,788.0000305175781,-22986.39892578125,4.399999976158142,0.0,0.7999999821186066,0.0,255.0,128.0,,0.009605603800302372,-1.5365338045300432,7.300643219364287e-05,True,34.0,False,4,False,4,,enpitsu,76561198039309853,27.0,-2210.590087890625,769.1699829101562,162.0500030517578,-3340.1998901367188,-20939.19921875,12.5,2687.60009765625,4786.099853515625,-344.70001220703125,128.0,255.0,False,-0.05821159493231558,-2.10584750810647,-1.2849538637421223,True,163.0,False,4,False,3,,games5425898691,bf81d8692db,20.0,-4078.47998046875,-1394.780029296875,271.7200012207031,-99.89999771118164,-17989.69970703125,2574.8001098632812,-20.69999933242798,442.20001220703125,-90.50000190734863,255.0,128.0,,-0.16457520891613475,-1.5901320818547064,-1.5461397248227198,True,136.0,False,False,4,4,
125,8935,254,True,True,0,1578.5696640008077,-281.6099853515625,3685.89990234375,171.72999572753906,3375.8999633789062,29290.400390625,-13160.699462890625,-4390.0,-3785.8999633789062,-1547.1000671386719,0.0,-0.3515937181597977,2.4513217464368755,-3.1414120074900813,76561198074156458,White General,14.0,-257.30999755859375,3457.64990234375,250.14999389648438,-1065.1000213623047,22922.900390625,1550.5999755859375,-3655.10009765625,4103.599853515625,224.69999313354492,255.0,0.0,False,0.34834756194292527,1.6529626398068926,0.5699875154697139,True,36.0,False,False,5,6,,befde14102b,Deepblacknight0,6.0,-453.5,3083.72998046875,327.6300048828125,8581.900024414062,12877.60009765625,1249.7000122070312,-3392.0999145507812,1691.9000244140625,-466.50001525878906,128.0,128.0,False,-0.10161419954218459,1.1206448968653677,0.002697391232791363,True,0.0,False,8,4,10,,enpitsu,76561198039309853,27.0,-1054.949951171875,3333.909912109375,17.030000686645508,14370.30029296875,17917.2998046875,5.199999809265137,1.5999999642372131,2.0999999344348907,-929.5999908447266,128.0,128.0,False,0.016774981451118335,0.8797813812849289,-0.00020794825051580776,True,42.0,False,4,False,4,28.0,games5425898691,bf81d8692db,21.0,-1470.7900390625,2675.22998046875,17.0,8898.599853515625,20703.89892578125,3.400000035762787,0.09999999776482582,0.5000000074505806,-275.9000015258789,255.0,128.0,,0.009595770050188527,1.139472162808012,9.257372259101843e-05,True,0.0,False,False,4,4,
126,9215,255,False,False,0,5154.77230741953,-18.299999237060547,60.5,89.97000122070312,-10436.800537109375,13032.7001953125,-6209.4000244140625,-4370.0,-1067.9000091552734,-3970.10009765625,0.0,-0.012764257799696577,-0.11032863061770613,-0.03571979327756195,76561198074156458,White General,14.0,16.579999923706055,-83.27999877929688,114.52999877929688,88.59999656677246,20132.099609375,-88.50000381469727,-5463.699951171875,116.70000076293945,619.3999862670898,255.0,128.0,,-0.1302117554605126,-1.537836235218809,3.1282793937655473,True,31.0,False,False,3,4,,befde14102b,Deepblacknight0,7.0,-28.690000534057617,-4866.2900390625,17.010000228881836,-216.29999160766602,3442.7999877929688,2.0999999344348907,0.5999999865889549,-0.09999999776482582,-12.5,255.0,128.0,,0.009517368717902068,1.6322933514322988,3.3214199153716085e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27.0,2860.35009765625,4103.6298828125,17.049999237060547,13285.10009765625,-2728.2998657226562,3.700000047683716,0.9000000357627869,-0.3999999910593033,-2918.3999633789062,255.0,0.0,False,0.016767030883230002,-0.35105720297313475,-8.623989230228603e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,14.260000228881836,199.9499969482422,97.52999877929688,-1819.6000671386719,-22741.79931640625,218.99999618530273,5392.39990234375,-1081.6000366210938,40.999999046325684,128.0,133.0,,1.3082110979020323,-1.757765967966281,0.013075402864178763,True,31.0,False,False,3,4,
