,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
127,7899,226.0,False,False,1,5209.521826412883,-9.460000038146973,9.770000457763672,93.91000366210938,-14935.10009765625,21557.900390625,2581.6000366210938,-3217.2000122070312,-2951.7999267578125,-163.1999969482422,1.0,-0.024622399421601295,0.0010242440336223175,0.026807931347978577,b5b4ca8d29b,matserbæsj,11.0,155.13999938964844,-222.63999938964844,46.18000030517578,-14279.49951171875,15253.1005859375,3362.0001220703125,14.900000095367432,-18.09999942779541,33.399999141693115,255.0,176.0,,-0.009658243174696251,0.8180629511353806,-0.0009821356057991809,True,0.0,False,6,False,4,,b84c84cf60b,empm4ts,12.0,-2647.18994140625,-3915.199951171875,17.010000228881836,-17288.199462890625,-6245.8001708984375,2.3999999463558197,-1.899999976158142,-1.0999999940395355,559.5000076293945,240.0,188.0,,-0.009526095065474137,-0.3472464712272905,5.5010637947798615e-05,True,False,0.0,False,False,False,,enpitsu,76561198039309853,28,57.58000183105469,3554.780029296875,17.049999237060547,363.1999969482422,-10165.0,3.1999999284744263,0.29999999329447746,0.3999999910593033,0.0,255.0,128.0,False,-0.016657197048813733,-1.6065291051666617,3.813277285267605e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-113.16999816894531,557.1199951171875,63.43000030517578,236.20000839233398,-22823.89892578125,2819.89990234375,2774.89990234375,-671.2999725341797,-1583.5000610351562,255.0,92.0,,-0.08057997230019251,-1.498306019807658,0.0020963853131049713,True,4,3,False,0.0,False,
128,7902,226.0,False,False,0,5390.944289472539,160.67999267578125,-146.3699951171875,139.63999938964844,17862.80029296875,20525.50048828125,12105.899658203125,4698.699951171875,1604.4000244140625,-3368.5000610351562,0.0,0.35520591929081063,-0.09975730751313469,0.5683371416168744,bf81d8692db,games5425898691,17.0,111.61000061035156,-404.79998779296875,80.56999969482422,-231.70000076293945,22866.0009765625,2374.600067138672,-5045.0,2138.000030517578,-475.09998321533203,255.0,92.0,,0.5169325350791127,1.4600486183891042,0.12266786654637331,True,0.0,False,4,False,3,,76561198039309853,enpitsu,28.0,-61.31999969482422,-3450.2099609375,17.049999237060547,-382.00000762939453,10692.7001953125,3.1999999284744263,-0.29999999329447746,-0.3999999910593033,0.0,255.0,128.0,False,0.016657197048813733,1.6065291051666617,3.813277285267605e-05,True,False,116.0,False,False,False,,empm4ts,b84c84cf60b,12,2936.780029296875,4048.31005859375,17.010000228881836,15591.600341796875,8997.2998046875,2.800000011920929,-0.3999999910593033,-0.29999999329447746,2648.900146484375,237.0,255.0,True,0.009569222436006697,0.6661580239443116,0.00017665457585776305,True,255.0,False,False,False,False,300.0,matserbæsj,b5b4ca8d29b,11.0,-19.399999618530273,97.94999694824219,73.04000091552734,19810.799560546875,-8904.299926757812,2531.699981689453,-3673.5000610351562,745.8999633789062,-4024.7000122070312,255.0,255.0,,-0.1311719890115142,-0.9804330035755222,0.0024048962624912107,True,6,5,False,0.0,False,
129,7903,226.0,False,False,1,5133.040579446421,-283.739990234375,144.3699951171875,206.7100067138672,-27296.39892578125,10111.699829101562,13953.399658203125,3515.10009765625,1446.7999267578125,2242.2999572753906,1.0,-0.32974509293969195,0.09371303849699159,0.5298959711793918,b5b4ca8d29b,matserbæsj,11.0,-176.3300018310547,-14.930000305175781,94.58000183105469,-18815.699462890625,6155.30029296875,1916.0000610351562,4514.599914550781,-2838.9999389648438,-1344.4999694824219,255.0,255.0,,0.2862828321683226,1.1020119023433248,-0.6994123026739292,True,0.0,False,6,False,5,,b84c84cf60b,empm4ts,12.0,-2936.780029296875,-4048.31005859375,17.010000228881836,-15591.600341796875,-8997.2998046875,2.800000011920929,0.3999999910593033,0.29999999329447746,2648.900146484375,237.0,255.0,True,-0.009569222436006697,-0.6661580239443116,0.00017665457585776305,True,False,255.0,False,False,False,,enpitsu,76561198039309853,28,61.31999969482422,3450.2099609375,17.049999237060547,382.00000762939453,-10692.7001953125,3.1999999284744263,0.29999999329447746,0.3999999910593033,0.0,255.0,0.0,False,-0.016657197048813733,-1.6065291051666617,3.813277285267605e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,-110.20999908447266,195.80999755859375,93.83000183105469,-29.30000066757202,-19778.399658203125,202.09999084472656,5165.10009765625,-1814.2999267578125,-528.4999847412109,255.0,92.0,,-1.2779259516328956,-1.8141704132839254,0.5716123158809405,True,4,3,False,0.0,False,
130,7995,229.0,False,False,0,8311.085693524712,1030.469970703125,-2944.72998046875,494.75,-22886.8994140625,-9198.599853515625,-5033.599853515625,946.2000274658203,-3992.2000122070312,4377.900085449219,0.0,0.35021639689176115,-0.7797124670886174,1.1305342241823368,76561198039309853,enpitsu,28.0,1132.199951171875,-2932.8798828125,400.7099914550781,-126.49999618530273,96.09999656677246,-23.299999237060547,-3295.4000854492188,-4403.399963378906,0.29999999329447746,128.0,128.0,False,-0.44638105445742193,2.499086008665424,-3.141527932582505,True,81.0,False,2,False,1,,bf81d8692db,games5425898691,17.0,-3563.330078125,-217.4600067138672,16.239999771118164,-14187.39990234375,-17567.7001953125,124.49999809265137,-34.000000953674316,21.400001049041748,1577.1000671386719,255.0,255.0,,0.012133104794562068,-2.2158885079929167,-8.927090354774783e-05,True,6,251.95562995890134,True,False,6,,empm4ts,b84c84cf60b,13,641.3900146484375,1475.93994140625,17.010000228881836,-9088.900146484375,-19243.1005859375,4.1999998688697815,0.7000000029802322,0.0,162.00000762939453,195.0,128.0,False,0.009524268362442549,-2.0002499261851847,-4.686264023781157e-05,True,227.0,False,4,False,4,,matserbæsj,b5b4ca8d29b,11.0,2559.7099609375,134.5,17.020000457763672,-16274.3994140625,-5857.2998046875,-1.1999999731779099,-3.100000023841858,-1.2999999523162842,908.0999755859375,255.0,241.0,False,0.009576663585684693,-2.7923079528520742,0.00015034660902037156,True,6,6,False,167.25680869112725,True,
131,8057,231.0,False,False,0,10126.419209990398,-2489.60009765625,-4860.240234375,264.75,20058.599853515625,-9238.699951171875,11802.2998046875,-4829.5001220703125,-200.10000228881836,3554.5999145507812,0.0,0.7136602515425468,-0.37748332706931476,-3.0831632567944856,bf81d8692db,games5425898691,17.0,-2581.89990234375,-4720.10009765625,153.5500030517578,10347.39990234375,-17334.69970703125,519.3000030517578,-169.69999313354492,-1741.6999816894531,-2002.2000122070312,255.0,188.0,,-0.2252767744769427,-2.4721411335909984,0.8036539228525345,True,214.0,False,8,False,6,,76561198039309853,enpitsu,28.0,967.780029296875,-3298.530029296875,17.059999465942383,-3087.39990234375,-7799.69970703125,1.899999976158142,0.19999999552965164,0.7000000029802322,-1.0999999940395355,255.0,0.0,,0.016658034693970026,-1.9479355655988766,6.776966118369688e-05,True,2,112.0,False,False,2,,empm4ts,b84c84cf60b,13,-2638.0400390625,-2300.590087890625,17.010000228881836,-14066.500244140625,-18084.200439453125,2.5,-0.9000000357627869,-1.0000000149011612,1237.2000122070312,165.0,255.0,,0.009561300293300316,-2.2146037835243138,0.00016500855678484942,True,156.0,False,4,False,4,,matserbæsj,b5b4ca8d29b,11.0,-1518.9200439453125,-1129.280029296875,17.020000457763672,-5023.0999755859375,-10664.3994140625,1.7000000178813934,0.09999999776482582,0.0,2351.199951171875,245.0,255.0,,0.009535761631815017,-1.9499109627636566,1.9382256143977182e-05,True,6,6,False,129.0,False,
132,8123,234.0,False,False,1,2478.0249894360504,-1227.8399658203125,3863.320068359375,567.5700073242188,-21775.90087890625,18668.399658203125,-6557.19970703125,-4835.0,-1085.5000305175781,-3382.7999877929688,1.0,-0.5251899786436773,0.8223580292772563,2.4774875670542214,b5b4ca8d29b,matserbæsj,11.0,-1067.1600341796875,3622.340087890625,554.8400268554688,-17849.000244140625,11123.299560546875,4653.900146484375,-2715.7998657226562,3281.6000366210938,3479.1000366210938,141.0,0.0,,0.5178833027348142,1.6046549545113051,-2.6407958236038414,True,24.0,False,8,4,6,,b84c84cf60b,empm4ts,13.0,-139.17999267578125,3304.68994140625,17.010000228881836,-18104.100341796875,-7067.5,2.3000000417232513,0.09999999776482582,-0.0,-6.000000238418579,189.0,128.0,,-0.009563229227820134,-0.37146000498867376,2.3869240106459385e-05,True,4,175.0,False,False,4,,enpitsu,76561198039309853,28,-1147.02001953125,4540.85009765625,17.059999465942383,-10351.199951171875,-10854.100341796875,1.7000000178813934,-0.9000000357627869,-1.8000000715255737,195.20000457763672,0.0,128.0,False,-0.016813094450727456,-0.8308071364618096,-0.00021997736711017776,True,106.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,1826.2099609375,4360.9501953125,17.020000457763672,-9753.300170898438,6590.8001708984375,1.5999999642372131,3.4999999403953552,-2.3000000417232513,-1640.0,255.0,0.0,,-0.00955670127458273,0.6272496956761103,7.08329563840397e-05,True,8,6,False,214.0,False,
133,8153,235.0,False,False,1,4006.1871276619345,-3097.780029296875,4824.9501953125,544.280029296875,-6251.500244140625,-8687.80029296875,6966.7999267578125,-2846.099853515625,-2227.7000427246094,-4789.200134277344,1.0,-1.0772749060936828,0.6854285749620276,2.5681492767192173,b5b4ca8d29b,matserbæsj,11.0,-3045.72998046875,4616.490234375,519.27001953125,-19114.49951171875,8680.499877929688,-5395.30029296875,-2926.300048828125,1949.7000122070312,-515.9999847412109,242.0,54.0,,0.1596018554227166,-0.84735487376971,0.5314008998006743,True,0.0,False,8,4,6,,b84c84cf60b,empm4ts,13.0,-2279.330078125,2824.4599609375,17.010000228881836,-18009.7998046875,-5635.999755859375,2.3999999463558197,0.7999999821186066,0.19999999552965164,102.60000228881836,167.0,95.0,,-0.009574444485868918,-0.33414048186711803,-0.00016341859949626396,True,4,175.0,False,False,4,,enpitsu,76561198039309853,28,-1866.3599853515625,4144.91015625,17.059999465942383,-11628.900146484375,268.29999923706055,-3.100000023841858,0.5999999865889549,-0.5999999865889549,-32.10000038146973,255.0,128.0,False,-0.016688347548762382,0.026991683914586763,3.913609942815802e-05,True,95.02852479616801,True,2,False,2,,games5425898691,bf81d8692db,17.0,663.7899780273438,5066.27978515625,21.829999923706055,-13620.999755859375,1849.7000122070312,-308.700008392334,-1305.5000305175781,281.200008392334,145.9000015258789,255.0,161.0,,-0.02468194289984568,0.13943729933555066,-0.18921952553806806,True,8,6,False,214.0,False,
134,8232,238.0,False,False,0,8839.368457284587,3553.510009765625,-2497.820068359375,137.0800018310547,-1867.8999328613281,27356.69921875,8232.2998046875,3251.9000244140625,-2823.699951171875,-530.9999847412109,0.0,-0.16604189632984348,-0.3510668566836563,0.9142639851861514,76561198039309853,enpitsu,28.0,3565.7900390625,-2712.3701171875,66.06999969482422,937.2000122070312,20359.49951171875,2705.2999877929688,-1369.7000122070312,-934.1000366210938,1437.7999877929688,255.0,128.0,False,0.07185456860884473,1.6274034168977984,-0.01297248756666143,True,178.0,False,4,False,3,,bf81d8692db,games5425898691,17.0,343.95001220703125,-4734.02001953125,17.010000228881836,7507.8997802734375,8250.700073242188,2.7000001072883606,-0.5999999865889549,-0.7999999821186066,307.2999954223633,255.0,128.0,,0.009553905038943232,0.8561542793416251,-0.00010580733882436064,True,6,214.0,False,False,8,,empm4ts,b84c84cf60b,13,3921.389892578125,-3256.419921875,28.90999984741211,-10577.099609375,15662.5,-3848.2000732421875,913.7000274658203,4840.899963378906,-1753.6000061035156,255.0,0.0,False,0.17104529502613278,2.1514617108187526,-0.2955491385781733,True,45.04603886604307,True,4,False,4,,matserbæsj,b5b4ca8d29b,11.0,3694.2099609375,-1876.3599853515625,67.94999694824219,368.10001373291016,16905.699462890625,-1709.1000366210938,-2654.8001098632812,56.90000057220459,-0.09999999776482582,228.0,128.0,,-0.7148211084566942,1.549252937626503,-0.00022919817425359404,False,10,8,4,31.0,False,
135,8342,242.0,False,False,1,10312.351117702838,-1602.030029296875,-4865.22021484375,501.6499938964844,21483.9990234375,7764.6002197265625,1590.2999877929688,2950.1998901367188,-225.59999465942383,-357.20001220703125,1.0,0.8663901948843209,0.05202586701566832,-2.628599760902187,b5b4ca8d29b,matserbæsj,11.0,-1726.969970703125,-4968.8798828125,421.2900085449219,20048.599853515625,11158.800048828125,-1591.3999938964844,-596.6999816894531,-1909.4999694824219,241.39999389648438,128.0,245.0,,0.14937355085294493,2.893827625180321,-1.190979988279312,True,195.3880773693003,True,14,4,11,,b84c84cf60b,empm4ts,13.0,-1501.6199951171875,-4776.259765625,175.57000732421875,6445.8001708984375,-12156.099853515625,3197.3001098632812,-3738.5000610351562,-2955.1998901367188,452.20001220703125,134.0,128.0,,0.9212405779763532,-2.365521217214999,-0.08482490734113043,True,6,33.6981761968264,True,False,8,,enpitsu,76561198039309853,28,-2141.489990234375,-3659.39990234375,17.059999465942383,16673.199462890625,-8002.60009765625,-2.8999999165534973,-4.4999998807907104,2.0000000298023224,-1120.0,0.0,128.0,,-0.01676837612960321,-2.6894839206075294,-0.0002859609451390481,True,59.294356838349366,True,5,False,4,,games5425898691,bf81d8692db,17.0,849.760009765625,-2759.179931640625,17.010000228881836,-9211.599731445312,-21074.69970703125,0.09999999776482582,1.899999976158142,4.1999998688697815,-1071.9000244140625,255.0,0.0,,-0.009587799280101223,-1.1375501467382512,-2.4243523198851354e-05,True,10,8,False,128.66084294678066,True,
136,8415,244.0,False,False,1,8234.23457736854,3970.3798828125,-2498.77001953125,185.22999572753906,-2324.7000122070312,5696.300048828125,12386.600341796875,-2415.5999755859375,4905.199890136719,-2470.500030517578,1.0,0.9580727941722907,2.0693232955310323,-0.25048189973524737,b5b4ca8d29b,matserbæsj,11.0,3673.889892578125,-2696.68994140625,139.77000427246094,19820.799560546875,11496.500244140625,1990.8999633789062,-4848.500061035156,-1972.7000427246094,-1687.8999328613281,173.0,227.0,,0.21674320228173383,2.6171722197518448,-1.0453437932161909,True,142.19033966013183,True,16,4,13,,b84c84cf60b,empm4ts,13.0,-1556.530029296875,-4617.740234375,17.010000228881836,-5041.600036621094,3480.7000732421875,2.7000001072883606,0.5000000074505806,-0.29999999329447746,1653.3999633789062,200.0,202.0,,-0.009518779742864747,0.6319698164516524,0.00014018451220519358,True,8,12.0,False,False,8,,enpitsu,76561198039309853,28,3350.070068359375,-3801.590087890625,17.059999465942383,9021.900024414062,21156.59912109375,-3.400000035762787,0.7999999821186066,2.3999999463558197,328.8999938964844,255.0,128.0,,-0.016772388010376994,1.9430154042150154,-0.00023113411047811296,True,216.9725675711068,True,6,False,6,,games5425898691,bf81d8692db,17.0,2135.219970703125,-3328.0400390625,17.010000228881836,10691.700439453125,20363.800048828125,0.0,0.19999999552965164,0.7999999821186066,2.199999988079071,255.0,128.0,,-0.00958721795632784,2.0539514048894514,-5.991363325670792e-05,True,10,8,False,83.19033966013177,True,
137,8582,251.0,False,False,0,6011.094228704654,-3111.8701171875,-447.7699890136719,111.52999877929688,-7100.4998779296875,16266.400146484375,9015.900268554688,5197.0001220703125,620.9000015258789,-2593.900146484375,0.0,0.462195223059737,0.7095498223602217,-2.625433143795748,76561198039309853,enpitsu,28.0,-3057.409912109375,-615.7899780273438,46.86000061035156,-10026.199951171875,6923.3001708984375,2505.7000732421875,-22.899999618530273,1013.7999725341797,-4529.100036621094,255.0,0.0,,0.009735537207316734,2.2542487870077683,0.013609226271247351,True,150.56006887907623,True,10,False,9,,bf81d8692db,games5425898691,17.0,-1995.0799560546875,-1772.0899658203125,17.010000228881836,-3269.2999267578125,12023.1005859375,2.7000001072883606,-0.19999999552965164,0.5999999865889549,19.299999475479126,255.0,128.0,,0.009549566185777188,1.8392526374602673,-8.0789400026122e-05,True,8,255.0,False,False,12,,empm4ts,b84c84cf60b,13,1027.6700439453125,4532.6298828125,17.010000228881836,-12563.399658203125,6393.2000732421875,2.3999999463558197,-0.5000000074505806,0.09999999776482582,0.0,191.0,128.0,,0.009558998938972836,2.670865638759182,-4.5478276533988146e-05,True,255.0,False,8,False,8,,matserbæsj,b5b4ca8d29b,11.0,-3028.6298828125,-1782.0,17.0,-5679.89990234375,22287.60009765625,1.5000000596046448,0.0,0.3999999910593033,-124.60000038146973,255.0,128.0,,0.009592177619089148,1.809318295475779,4.2930304723358204e-05,True,16,14,4,176.65422792075782,True,
138,8699,255.0,False,False,0,2257.8129337004802,-3010.360107421875,4348.0400390625,138.6999969482422,4086.400146484375,20718.1005859375,4383.500061035156,4870.7000732421875,2882.60009765625,1991.300048828125,0.0,-0.002097565071372958,2.8437713924289487,1.2349040606364696,bf81d8692db,games5425898691,17.0,-3019.550048828125,4125.93994140625,17.010000228881836,-3274.5001220703125,19562.60009765625,0.7999999821186066,0.09999999776482582,0.3999999910593033,-1658.3000183105469,255.0,0.0,,0.009621406382926478,1.7000221543539522,-0.00017258689217995152,True,245.341797631274,True,12,False,8,,76561198039309853,enpitsu,28.0,-2304.0,-4607.75,34.18000030517578,0.19999999552965164,55.0,-540.9999847412109,0.0,0.0,-759.0000152587891,255.0,,,1.3266681147901744e-07,1.5360167658608141,7.6282408526469625e-06,True,False,85.0,False,False,False,,empm4ts,b84c84cf60b,13,-1558.75,4776.6298828125,32.279998779296875,-14944.599609375,1724.2999267578125,3152.9998779296875,-3.4999999403953552,0.0,-222.80000686645508,255.0,128.0,,0.00954184316610637,3.004808142482849,0.00028188491048969936,True,195.21762571027207,True,9,False,8,,matserbæsj,b5b4ca8d29b,11.0,-1014.280029296875,5000.5400390625,71.94000244140625,21025.70068359375,-4264.2999267578125,-6160.8001708984375,-2029.6000671386719,237.90000915527344,-855.5999755859375,227.0,202.0,False,0.3207456979451048,-0.11151048205134066,1.4370185905425994,True,18,14,4,5.142004120734434,True,
139,8713,255.0,False,False,1,10114.232897211685,2688.5400390625,-4814.1201171875,227.9600067138672,10619.100341796875,14024.7998046875,-2453.8999938964844,218.1999969482422,3134.8001098632812,5111.199951171875,1.0,0.6004720441636326,0.8181623673846105,-0.39830301596595574,b84c84cf60b,empm4ts,13.0,2465.22998046875,-4890.7998046875,211.0800018310547,19806.99951171875,-2811.199951171875,3182.9000854492188,481.6999816894531,-1063.3999633789062,-1022.3000335693359,238.0,0.0,,0.7010760384262139,-2.7336555219699608,0.12104301266246874,True,151.58985791667823,True,10,False,8,,b5b4ca8d29b,matserbæsj,11.0,-56.4900016784668,-4789.68017578125,17.0,-20568.9990234375,4790.799865722656,8.199999928474426,-20.499999523162842,3.700000047683716,-7.400000095367432,232.0,128.0,False,-0.009532757526841141,0.22960234314901776,-0.0010177539930095677,True,14,0.0,False,4,18,,enpitsu,76561198039309853,28,2281.60009765625,4481.4599609375,17.059999465942383,-1004.8999786376953,-5425.2001953125,2.0000000298023224,-0.09999999776482582,-0.0,-0.7000000029802322,255.0,255.0,,-0.016633742804236518,-1.3874835677177046,3.4564063716364538e-06,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,2598.02001953125,-5026.080078125,36.27000045776367,-15705.0,-7231.199951171875,2675.2999877929688,-3757.60009765625,101.80000305175781,-2320.800018310547,255.0,0.0,,0.1704381977502342,-0.39374760570797573,0.4577086877462224,True,12,8,False,237.0,False,
140,8815,259.0,False,False,0,4382.481099603716,-3799.449951171875,1857.300048828125,126.83000183105469,-21164.49951171875,-1760.2999877929688,4411.9000244140625,-5256.400146484375,1693.2000732421875,-2345.800018310547,0.0,0.4294092660868024,-0.716002343549819,2.266383553588542,76561198039309853,enpitsu,28.0,-3806.68994140625,1694.97998046875,158.16000366210938,114.20000076293945,6582.80029296875,4517.0001220703125,681.6999816894531,362.79998779296875,4014.1000366210938,255.0,0.0,False,0.22200154310911,1.4917667021665617,0.5062080954491512,True,216.0,False,2,False,1,,bf81d8692db,games5425898691,17.0,279.30999755859375,-792.0800170898438,17.010000228881836,-15384.000244140625,-12991.700439453125,2.5999999046325684,0.09999999776482582,0.09999999776482582,-410.60001373291016,255.0,128.0,,0.00958986163347076,-2.4816764223327423,0.00018789934173624003,True,10,223.0,False,False,14,,empm4ts,b84c84cf60b,13,-3672.360107421875,1972.0999755859375,94.69999694824219,-4759.4000244140625,-15007.2998046875,1980.0999450683594,-4486.700134277344,1061.3999938964844,-2998.800048828125,128.0,121.0,False,-0.012389347243976126,-2.1690253918706204,0.025202281291939653,True,22.0,False,12,False,9,,matserbæsj,b5b4ca8d29b,11.0,2807.68994140625,4063.239990234375,17.010000228881836,-7577.2998046875,4260.799865722656,2.5999999046325684,0.3999999910593033,-0.7000000029802322,-6.9999998807907104,255.0,128.0,False,0.00948371361056146,2.6281017466435324,7.02877662474698e-05,True,18,14,4,255.0,False,
141,8816,259.0,False,False,1,7642.174885025267,3852.14990234375,-1907.27001953125,133.2899932861328,29216.39892578125,-15581.800537109375,2823.599853515625,1669.6000671386719,-2295.399932861328,5286.099853515625,1.0,-0.4642185406001212,0.5537672163921471,2.144811784895331,b84c84cf60b,empm4ts,13.0,3672.360107421875,-1972.0999755859375,94.69999694824219,4759.4000244140625,15007.2998046875,1980.0999450683594,4486.700134277344,-1061.3999938964844,-2998.800048828125,128.0,121.0,False,0.012389347243976126,2.1690253918706204,0.025202281291939653,True,22.0,False,12,False,9,,b5b4ca8d29b,matserbæsj,11.0,-2807.68994140625,-4063.239990234375,17.010000228881836,7577.2998046875,-4260.799865722656,2.5999999046325684,-0.3999999910593033,0.7000000029802322,-6.9999998807907104,255.0,128.0,False,-0.00948371361056146,-2.6281017466435324,7.02877662474698e-05,True,14,255.0,False,4,18,,enpitsu,76561198039309853,28,3806.68994140625,-1694.97998046875,158.16000366210938,-114.20000076293945,-6582.80029296875,4517.0001220703125,-681.6999816894531,-362.79998779296875,4014.1000366210938,255.0,0.0,False,-0.22200154310911,-1.4917667021665617,0.5062080954491512,True,216.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,-279.30999755859375,792.0800170898438,17.010000228881836,15384.000244140625,12991.700439453125,2.5999999046325684,-0.09999999776482582,-0.09999999776482582,-410.60001373291016,255.0,128.0,,-0.00958986163347076,2.4816764223327423,0.00018789934173624003,True,14,10,False,223.0,False,
142,8902,262.0,False,False,0,1782.9971718097797,-2673.9599609375,5006.06982421875,252.66000366210938,21304.89990234375,-3150.7000732421875,243.70000839233398,855.1000213623047,-1598.3000183105469,5719.6002197265625,0.0,0.3252338651159934,-0.31252384120055976,0.15039167295213843,76561198039309853,enpitsu,28.0,-2845.610107421875,4948.93017578125,138.99000549316406,17274.000244140625,12460.2001953125,3.8999998569488525,505.0,5371.7999267578125,1066.6999816894531,255.0,0.0,,0.5145216837079201,1.6837433669688031,1.941165152732893,True,133.0,False,4,False,3,,bf81d8692db,games5425898691,17.0,-758.739990234375,1996.6800537109375,17.010000228881836,13412.099609375,8903.900146484375,2.800000011920929,-1.0000000149011612,-0.5000000074505806,1878.800048828125,255.0,251.0,,0.009587811973758074,0.6409796647313383,0.00010733254695857364,True,10,255.0,False,False,14,,empm4ts,b84c84cf60b,12,-3462.8798828125,2590.699951171875,17.010000228881836,5555.0,11250.2001953125,2.3999999463558197,0.09999999776482582,1.0999999940395355,96.49999618530273,255.0,128.0,,0.009517759190400089,1.124081040441876,-0.00011993306964314618,True,22.0,False,12,False,10,,matserbæsj,b5b4ca8d29b,11.0,-1078.7099609375,4956.759765625,16.940000534057617,650.6999969482422,-558.6000061035156,0.5000000074505806,0.7999999821186066,4.600000083446503,766.9000244140625,0.0,0.0,,0.011981657611099138,2.787579395288151,0.0031015775191727216,True,18,14,4,214.0,False,
143,8925,263.0,False,False,1,9878.763828988172,904.9600219726562,-4738.759765625,123.41000366210938,-5876.199951171875,12037.19970703125,9067.000122070312,-66.39999866485596,-4837.0001220703125,3549.4000244140625,1.0,-0.13045203685211212,1.8033000745818668,-0.8633607672117176,b5b4ca8d29b,matserbæsj,11.0,833.4099731445312,-4836.72021484375,21.190000534057617,-4989.89990234375,4400.7000732421875,2230.2999877929688,-1234.1000366210938,-2750.2999877929688,404.00001525878906,0.0,255.0,,0.009902441704234053,-2.021492030705256,0.016187172793310268,True,214.0,False,19,4,14,,b84c84cf60b,empm4ts,12.0,2924.070068359375,-3578.68994140625,17.010000228881836,-10183.099975585938,-9431.500244140625,2.5,-0.5000000074505806,-0.19999999552965164,-878.8999938964844,247.0,108.0,,-0.009556897302715466,-0.6987329584397725,0.00013428590279632911,True,10,22.0,False,False,12,,enpitsu,76561198039309853,28,1440.31005859375,-5020.43994140625,252.4199981689453,-16617.39990234375,212.5,-1112.699966430664,-181.39999389648438,-822.7999877929688,-2944.4000244140625,128.0,128.0,,-0.15198834362042557,-0.06985423811577188,-0.1602951446117568,True,133.0,False,4,False,4,,games5425898691,bf81d8692db,17.0,128.5800018310547,-3242.050048828125,17.010000228881836,-9555.10009765625,-16214.49951171875,2.7000001072883606,-2.3999999463558197,-3.700000047683716,-943.6000061035156,255.0,128.0,,-0.009601848769674303,-0.9788488374609676,4.724480836739624e-05,True,14,10,False,222.0,False,
