,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake,team_mate_handbrake
128,8130,234.0,False,False,1,2396.3788607868305,2216.860107421875,3140.510009765625,595.760009765625,3434.2001342773438,10045.10009765625,3096.4999389648438,-5402.19970703125,1596.3999938964844,2065.500030517578,1.0,0.14214153972112878,2.3081743798564647,1.6686042731412742,bf81d8692db,games5425898691,19.0,2148.610107421875,3076.5,463.6499938964844,-2452.4000549316406,7287.60009765625,2997.6998901367188,845.8999633789062,-2760.7000732421875,-4681.000061035156,255.0,119.0,,0.17512169363766478,-3.0763493021434725,1.0101267953380306,True,47.66130741437278,True,20,13,False,,76561198039309853,enpitsu,26.0,1415.25,833.2100219726562,17.049999237060547,2332.7999877929688,4678.299865722656,2.5999999046325684,-0.5999999865889549,0.09999999776482582,0.0,255.0,128.0,-0.01680881594744701,2.033380719798433,1.5442133874476485e-05,True,False,8,10,255.0,False,,MattMatt13,16975918336907748554,19,2003.9200439453125,3441.719970703125,126.5,-848.3999633789062,-11895.6005859375,3845.8999633789062,-1829.4000244140625,152.10000038146973,211.8000030517578,255.0,128.0,,0.2979847851435463,-1.5226193764854943,-0.003717601594203276,True,8,196.0,False,20,10,,Atlas_Premium,1908425442052235441,16.0,-219.27000427246094,5215.16015625,17.020000457763672,5152.19970703125,6385.3997802734375,1.0000000149011612,-1.4000000059604645,-1.5000000596046448,-927.6999664306641,0.0,130.0,-0.00966723961479998,-0.7791425137652375,0.00016076985260991963,True,14,10,255.0,False,4,,False,
129,8223,237.0,False,False,1,1857.7210665975904,2702.0400390625,4704.85986328125,509.2200012207031,-5214.69970703125,9903.400268554688,3503.599853515625,-1867.4000549316406,-1823.2000732421875,5402.60009765625,1.0,-0.814757728885315,3.0546900028728277,-0.006862084944540661,bf81d8692db,games5425898691,19.0,2760.419921875,4609.0498046875,368.0299987792969,7975.9002685546875,5423.3001708984375,3554.7000122070312,1519.6000671386719,-2859.2999267578125,2392.7000427246094,255.0,255.0,,0.5152188727342583,1.3200501871000059,-0.9721321600828565,True,24.720472907507293,True,22,14,False,,76561198039309853,enpitsu,26.0,3075.10009765625,69.80000305175781,17.049999237060547,12.899999618530273,1061.500015258789,2.5999999046325684,-2.0000000298023224,-0.0,0.0,255.0,255.0,-0.016411478080501928,1.5831426378404332,5.503094746120678e-06,True,False,8,10,255.0,False,,MattMatt13,16975918336907748554,20,2088.780029296875,1436.6600341796875,62.790000915527344,2395.7000732421875,2568.3999633789062,-2945.4000854492188,0.3999999910593033,-0.19999999552965164,9.49999988079071,255.0,128.0,,-0.008605464497165195,2.2770719143113447,-0.00030157214410965434,True,8,196.0,False,22,12,,Atlas_Premium,1908425442052235441,17.0,1892.8199462890625,4725.93994140625,16.989999771118164,4059.2999267578125,40.39999961853027,4.4999998807907104,-0.0,1.0999999940395355,0.0,128.0,128.0,-0.009554290360447769,3.131585100787626,1.004381281012411e-05,True,14,10,191.0,False,4,,False,False
130,8279,239.0,False,False,0,9233.15568650401,-2372.409912109375,-3974.35009765625,140.85000610351562,-8011.7999267578125,8080.5999755859375,230.0,2384.1000366210938,2331.999969482422,-2053.699951171875,0.0,1.3277631335215834,2.2941163738847368,2.8457440650352264,1908425442052235441,Atlas_Premium,16.0,-2254.25,-3986.659912109375,16.8700008392334,-8838.300170898438,9254.299926757812,-6.700000166893005,-178.70000839233398,-317.60000228881836,285.40000915527344,241.0,128.0,False,0.02100588343904803,2.392990848281423,-0.0016960699955154814,True,143.0,False,14,10,4,,16975918336907748554,MattMatt13,20.0,-3296.389892578125,-2418.4599609375,17.010000228881836,-10256.8994140625,4723.999938964844,2.0999999344348907,3.3000001311302185,-1.5000000596046448,-977.7999877929688,255.0,49.0,0.009557078589046118,2.6819883001022027,0.00014112948969712813,True,12,8,22,196.0,False,,enpitsu,76561198039309853,26,-2413.2099609375,-764.1199951171875,17.049999237060547,-405.40000915527344,5692.8997802734375,2.5999999046325684,0.0,1.2999999523162842,-78.20000171661377,0.0,128.0,False,0.016939553118118976,-1.5145048765750277,0.00016397294969516956,True,8,243.0,False,10,False,,games5425898691,bf81d8692db,19.0,-3155.659912109375,-3829.159912109375,21.969999313354492,-205.10000228881836,13336.300048828125,3000.2999877929688,0.19999999552965164,-0.9000000357627869,955.2999877929688,255.0,171.0,0.00956752730379573,1.6069337416252336,7.369326897124214e-05,False,23,14,15.0,False,False,,,
131,8284,239.0,False,False,0,9132.968686427543,-2511.35009765625,-3848.97998046875,143.44000244140625,-9416.900024414062,7610.0,201.10000610351562,2051.7999267578125,1771.1000061035156,-2257.5999450683594,0.0,0.8408211247697999,2.072793286034948,2.977283266819957,1908425442052235441,Atlas_Premium,16.0,-2419.949951171875,-3830.830078125,16.920000076293945,-9780.999755859375,8855.499877929688,-5.899999737739563,1.0000000149011612,-26.400001049041748,-31.30000114440918,232.0,128.0,False,0.014430102477288027,2.4076928216348823,-0.002350240962548376,True,143.0,False,14,10,4,,16975918336907748554,MattMatt13,19.0,-3528.489990234375,-2259.800048828125,17.010000228881836,-9217.7001953125,7781.7999267578125,2.0999999344348907,-0.09999999776482582,0.19999999552965164,-68.00000190734863,255.0,164.0,0.009564751720370964,2.4162921400892285,0.00016179108510492115,True,12,8,22,196.0,False,,enpitsu,76561198039309853,26,-2419.840087890625,-649.1099853515625,17.049999237060547,-393.49998474121094,7324.000244140625,2.5999999046325684,0.0,0.7999999821186066,-0.7000000029802322,0.0,128.0,False,0.01691872596805934,-1.5174323975493857,6.992439513062476e-05,True,8,243.0,False,10,False,,games5425898691,bf81d8692db,19.0,-3162.06005859375,-3653.1201171875,61.88999938964844,-1048.7999725341797,18429.100341796875,3022.39990234375,-4449.100036621094,-516.8000030517578,646.8000030517578,255.0,128.0,0.10031217974657097,1.699608206262247,0.001032521378710681,False,24,15,15.0,False,False,,,
132,8295,240.0,False,False,0,8967.990566907505,-2978.14990234375,-3582.929931640625,146.8699951171875,-12558.699951171875,4469.100036621094,245.0,-619.7000122070312,856.3999938964844,-3055.4998779296875,0.0,0.35417463339979044,1.2057926498699856,-2.752038795524187,1908425442052235441,Atlas_Premium,16.0,-2879.280029296875,-3549.330078125,16.950000762939453,-12420.6005859375,3733.599853515625,-0.19999999552965164,31.500000953674316,-2.8999999165534973,354.7999954223633,128.0,128.0,False,0.014548387839776248,2.8880437932293366,-0.00042399320896299123,True,143.0,False,14,10,4,,16975918336907748554,MattMatt13,19.0,-3816.090087890625,-2061.47998046875,17.65999984741211,-5050.899963378906,2991.199951171875,181.10000610351562,36.30000114440918,611.5000152587891,-351.3999938964844,128.0,65.0,-0.012193586640228272,2.6419398236729204,0.018439451060930357,True,12,8,22,196.0,False,,enpitsu,76561198039309853,26,-2440.090087890625,-270.1400146484375,17.049999237060547,-546.5999984741211,10239.600219726562,2.5999999046325684,-0.29999999329447746,0.5000000074505806,0.0,0.0,128.0,False,0.016896455441080403,-1.5174324168586173,4.6432391371167386e-05,True,8,243.0,False,10,False,,games5425898691,bf81d8692db,19.0,-3208.6298828125,-2836.93994140625,94.19999694824219,-1044.8999786376953,18411.199951171875,-155.10000228881836,-5437.60009765625,-825.0,42.5,255.0,128.0,-0.14520093205029533,-1.4190833219620669,3.133736743824063,False,24,15,15.0,False,False,,,
133,8312,240.0,False,False,0,8947.661259941953,-3767.6201171875,-3334.340087890625,96.43000030517578,-15893.00048828125,4932.200012207031,-1071.6000366210938,-230.79999923706055,-1362.5,-1946.9000244140625,0.0,0.46208215595068947,-0.5963279503078665,-2.892771790986941,1908425442052235441,Atlas_Premium,16.0,-3588.97998046875,-3375.419921875,16.959999084472656,-14210.6005859375,3328.2000732421875,5.5000001192092896,-3.799999952316284,7.099999785423279,2.800000011920929,255.0,128.0,False,0.009900009105594089,2.912081423529166,-9.300227919063528e-05,True,121.06877410540015,True,14,10,4,,16975918336907748554,MattMatt13,19.0,-3937.179931640625,-1647.4300537109375,40.47999954223633,2873.599853515625,8685.30029296875,-1272.7999877929688,-973.7000274658203,-1144.5999908447266,-2168.6000061035156,255.0,0.0,0.1432666636890965,1.2140299465417854,0.42313845001617784,True,12,8,22,196.0,False,,enpitsu,76561198039309853,26,-2475.580078125,394.4800109863281,17.049999237060547,-673.1999969482422,12609.100341796875,2.5999999046325684,-0.5000000074505806,0.29999999329447746,0.0,0.0,128.0,False,0.016881608700194013,-1.5174324326482134,3.0771298241044946e-05,True,8,243.0,False,10,False,,games5425898691,bf81d8692db,19.0,-3268.2900390625,-1780.1700439453125,43.279998779296875,-1051.500015258789,18484.3994140625,-2401.9000244140625,-1826.9999694824219,-293.50000381469727,62.30000019073486,255.0,167.0,-0.30966564901692,1.7193715157738738,0.007964614597982833,False,24,16,15.0,False,False,,,
134,8318,241.0,False,False,0,8939.348182181882,-3998.340087890625,-3243.760009765625,225.27999877929688,-1932.5999450683594,2622.6998901367188,8427.39990234375,-1373.3999633789062,-5722.5,1168.7000274658203,0.0,-0.7164184523863147,-0.8178562222859765,-2.261517997792054,1908425442052235441,Atlas_Premium,16.0,-3973.820068359375,-3285.929931640625,56.20000076293945,-13278.00048828125,3465.2999877929688,7604.89990234375,-423.10001373291016,5453.800048828125,571.6999816894531,255.0,174.0,False,-0.5703546050100329,2.8947666417619096,0.1231515721129067,True,102.25440006358649,True,14,10,4,,16975918336907748554,MattMatt13,19.0,-3854.1201171875,-1502.969970703125,19.229999542236328,6326.400146484375,7736.6998291015625,-820.1999664306641,-833.6000061035156,-2341.3999938964844,-1574.7999572753906,255.0,104.0,0.057781232051463134,0.7977752872775082,0.08913695647608284,True,12,8,22,196.0,False,,enpitsu,76561198039309853,26,-2493.47998046875,729.739990234375,17.049999237060547,-709.7000122070312,13293.299560546875,2.5999999046325684,-0.5999999865889549,0.19999999552965164,0.0,0.0,128.0,False,0.016874184922482504,-1.5174324361678349,2.2940397623204518e-05,True,8,243.0,False,10,False,,games5425898691,bf81d8692db,19.0,-3312.639892578125,-1304.969970703125,16.729999542236328,-1821.6999816894531,18374.49951171875,61.19999885559082,27.40000009536743,4.000000059604645,-0.7999999821186066,255.0,128.0,0.011171878477974505,1.6692008554368738,-8.388574858694226e-05,False,24,16,15.0,False,False,,,
135,8356,242.0,False,False,0,8073.7849420879875,-3897.1298828125,-2355.280029296875,1779.8399658203125,9176.300048828125,10625.999755859375,5855.9002685546875,-209.40000534057617,2297.7999877929688,-908.3999633789062,0.0,1.0594423321933015,0.4258647505593157,2.9364294999275566,1908425442052235441,Atlas_Premium,16.0,-4038.090087890625,-2492.10009765625,1693.8800048828125,4262.799987792969,8142.80029296875,11446.400146484375,-1176.6000366210938,1501.9999694824219,646.2999725341797,253.0,66.0,,-0.9354741968055584,1.2959940515513895,1.9543468803417108,True,43.0,False,16,10,4,,16975918336907748554,MattMatt13,19.0,-2742.35009765625,-74.30999755859375,17.0,8830.499877929688,10982.900390625,3.3000001311302185,-0.7000000029802322,-0.29999999329447746,-228.60000610351562,255.0,100.0,0.009562294426349486,0.8917743990706201,-2.7480034370994008e-05,True,12,8,22,196.0,False,,enpitsu,76561198039309853,26,-2405.77001953125,2492.639892578125,17.049999237060547,1045.8999633789062,4564.2999267578125,2.5999999046325684,-0.3999999910593033,0.0,0.0,255.0,255.0,,0.016300619670105918,-1.7961155863719944,-1.4146397610104476e-06,True,8,243.0,False,10,False,,games5425898691,bf81d8692db,19.0,-3923.14990234375,1122.9300537109375,33.290000915527344,-7542.60009765625,18047.60009765625,2353.5000610351562,329.50000762939453,3955.10009765625,57.800002098083496,255.0,128.0,-0.15925579664443193,2.00610468176001,0.2796450418029532,True,24,16,237.0,False,False,,,
136,8367,242.0,False,False,0,7540.141312836113,-3527.02001953125,-1926.219970703125,1953.510009765625,7759.000244140625,9247.2998046875,-2005.0999450683594,3206.199951171875,-1268.7000274658203,-908.3999633789062,0.0,1.174325228017292,2.706641330709121,-0.6482583280948523,1908425442052235441,Atlas_Premium,16.0,-3735.159912109375,-2031.489990234375,1952.5899658203125,9691.900024414062,13345.0,337.90000915527344,3821.9000244140625,-1747.1000671386719,3548.2000732421875,253.0,52.0,,-1.0755096072893298,1.7273001480452088,2.662963504728861,True,43.0,False,18,11,4,,16975918336907748554,MattMatt13,19.0,-2312.239990234375,303.2799987792969,17.0,11486.500244140625,8173.499755859375,3.3000001311302185,-0.5999999865889549,-0.29999999329447746,-23.09999942779541,255.0,128.0,0.009589856429283145,0.6150007969969099,8.513563485475017e-05,True,12,8,22,196.0,False,,enpitsu,76561198039309853,26,-2392.340087890625,2453.6201171875,17.049999237060547,901.2000274658203,-5050.299987792969,-1.4000000059604645,0.09999999776482582,0.5000000074505806,1975.0,255.0,255.0,,0.016636623451959792,-1.4582440943950874,0.00011958726442912782,True,8,214.76771618986638,True,10,False,,games5425898691,bf81d8692db,18.0,-4078.489990234375,1833.6199951171875,249.0,-116.19999885559082,18616.700439453125,4075.4998779296875,-1857.2000122070312,939.0000152587891,25.299999713897705,255.0,0.0,-0.1926766629810468,1.5867602304851833,1.5208077815899337,True,24,16,237.0,False,False,,,
137,8422,244.0,False,False,1,5111.332895669225,2022.3299560546875,154.30999755859375,286.4800109863281,-782.6999664306641,27278.701171875,-1948.3999633789062,-5792.8997802734375,687.3000335693359,1403.3000183105469,1.0,-0.5521912239889945,-1.5773328869306769,-1.7434543552853798,76561198039309853,enpitsu,26.0,2010.030029296875,-37.540000915527344,199.60000610351562,-1942.5,16997.2998046875,2775.1998901367188,444.90001678466797,83.29999923706055,-454.7999954223633,128.0,128.0,,0.3169980714421216,1.7199656683800246,0.04640029857004111,True,184.0,False,12,8,False,,bf81d8692db,games5425898691,18.0,1814.2900390625,-2901.719970703125,17.0,-11228.399658203125,10644.300537109375,3.400000035762787,2.5999999046325684,-2.7000001072883606,-901.3999938964844,255.0,0.0,-0.009574281351030256,0.7579132741603211,-9.035154623833723e-05,True,False,16,24,237.0,False,,MattMatt13,16975918336907748554,20,879.489990234375,670.5700073242188,106.2300033569336,-3136.099853515625,20566.79931640625,-164.20000076293945,-5496.5997314453125,-187.29999542236328,-40.19999980926514,255.0,128.0,,-0.4879280169404646,-1.60876407722467,-3.133304425567135,True,9,176.0,False,24,12,,Atlas_Premium,1908425442052235441,16.0,1760.300048828125,-688.6400146484375,1121.0999755859375,-9669.299926757812,-13319.3994140625,-10325.30029296875,510.29998779296875,-734.0000152587891,-1884.9000549316406,128.0,230.0,0.12622377888319208,-0.879155814594055,2.4413468801220115,True,18,12,43.0,False,4,,,
138,8576,250.0,False,False,1,1251.931068023919,1814.1099853515625,4288.8798828125,312.3399963378906,-19610.400390625,497.40001678466797,4556.000061035156,2969.8001098632812,1853.699951171875,4872.699890136719,1.0,1.1458566343043644,2.6478272582846465,2.701937681988909,76561198039309853,enpitsu,26.0,1882.1400146484375,4334.85009765625,208.7899932861328,-10864.100341796875,13470.699462890625,-227.90000915527344,-1141.500015258789,-5033.999938964844,1898.699951171875,255.0,255.0,False,-0.631110435844674,0.7788076156659816,-0.16173152956104123,True,156.0,False,14,9,False,,bf81d8692db,games5425898691,19.0,1495.1800537109375,4026.580078125,17.0,-11100.30029296875,5986.300048828125,3.6000001430511475,0.09999999776482582,-0.0,2323.3999633789062,255.0,255.0,-0.009564217008376974,0.4281469228653095,3.5175333362491726e-05,True,False,16,24,171.0,False,,MattMatt13,16975918336907748554,19,2495.31005859375,2914.06005859375,448.7300109863281,3282.3001098632812,-9243.099975585938,-9258.900146484375,-2462.899932861328,4914.700012207031,-169.79999542236328,255.0,4.0,,-0.024000938737741513,1.071799146959953,-2.9410832247300043,True,12,143.0,False,26,12,,Atlas_Premium,1908425442052235441,16.0,-3435.1201171875,1509.780029296875,16.989999771118164,8030.999755859375,21552.2998046875,2.0999999344348907,-0.19999999552965164,-0.7999999821186066,-8.399999737739563,255.0,128.0,-0.009604658368011264,1.9285574635880465,7.758489115391056e-05,True,20,14,217.48796550176476,True,4,,,
139,8621,252.0,False,False,0,9720.7430252206,1245.3699951171875,-4341.9501953125,205.11000061035156,-24248.701171875,11244.49951171875,8548.699951171875,-2772.0999145507812,4506.700134277344,-2829.1000366210938,0.0,-0.9158311566555901,-2.5267895800194897,-0.2852303651659359,1908425442052235441,Atlas_Premium,16.0,1552.4200439453125,-4407.3798828125,91.25,-20784.29931640625,218.70000839233398,3368.900146484375,-4214.700012207031,107.79999732971191,-3250.7998657226562,242.0,0.0,,0.012565795453196901,3.073050848655528,0.050408477746516196,True,218.0,False,22,15,4,,16975918336907748554,MattMatt13,19.0,-2864.6298828125,-3130.320068359375,17.010000228881836,-7734.6002197265625,-11722.900390625,-0.09999999776482582,0.19999999552965164,0.3999999910593033,11.299999952316284,255.0,136.0,0.009578221058892212,-2.1559406180979286,5.50868040863316e-05,True,12,12,26,76.93318684639469,True,,enpitsu,76561198039309853,26,-425.8699951171875,-5142.919921875,36.36000061035156,5687.0001220703125,-1063.1999969482422,-1637.1000671386719,4321.9000244140625,1506.199951171875,3049.8001098632812,255.0,255.0,,-0.3650945737465034,-0.9799802161398531,-0.17649501374458074,True,10,156.0,False,14,False,,games5425898691,bf81d8692db,19.0,824.97998046875,-3952.669921875,17.0,20374.100341796875,7693.3001708984375,1.0000000149011612,2.3999999463558197,0.7999999821186066,418.4000015258789,255.0,206.0,0.009597926192606028,0.3615510115784184,2.6703022744047793e-05,True,24,16,108.0,False,False,,,
140,8706,255.0,False,False,0,6838.272906061501,-2962.830078125,-1378.449951171875,234.27999877929688,15369.100341796875,23725.30029296875,3475.4000854492188,2092.2000122070312,4098.800048828125,-3849.89990234375,0.0,-0.5148586304304477,2.079899869987362,-0.05649590571854323,16975918336907748554,MattMatt13,19.0,-3035.280029296875,-1657.489990234375,164.72000122070312,-1153.3000183105469,20098.800048828125,3629.1000366210938,1267.9000091552734,2971.099853515625,-1336.6000366210938,255.0,4.0,,-0.44794852528672074,1.5046674104927646,0.1322725719976683,True,105.97594833117662,True,28,13,12,,1908425442052235441,Atlas_Premium,16.0,-2147.030029296875,-2213.610107421875,16.989999771118164,1552.5,18011.700439453125,4.4999998807907104,0.0,-0.7999999821186066,-0.09999999776482582,191.0,128.0,0.009594360682998506,1.4847811589322457,6.821420389381705e-05,True,4,16,22,200.0,False,,enpitsu,76561198039309853,26,93.18000030517578,-632.5499877929688,16.889999389648438,-2804.7000122070312,22828.30078125,32.30000019073486,-3.8999998569488525,2.5999999046325684,51.39999866485596,255.0,255.0,False,0.016535554211702132,1.6984441574984777,-0.00022763344429409891,True,12,96.94363015697849,True,16,False,,games5425898691,bf81d8692db,19.0,3594.89990234375,-666.0,92.26000213623047,-8048.499755859375,21273.798828125,3412.0001220703125,1727.7000427246094,838.4999847412109,688.1999969482422,255.0,128.0,-0.14727591756607988,2.105720756031462,-0.014444018278713652,True,26,16,153.8379784014917,True,False,,,
141,8780,258.0,False,False,1,9592.25483583941,-809.1599731445312,-4299.47998046875,130.02000427246094,-14578.399658203125,3886.7999267578125,6483.699951171875,3363.9999389648438,-3194.7000122070312,3804.7000122070312,1.0,-0.40427616742845185,0.5153857544586984,-0.11826260265558376,bf81d8692db,games5425898691,19.0,-753.6900024414062,-4403.06982421875,41.619998931884766,10334.49951171875,2562.9000854492188,1129.3000030517578,2460.0999450683594,-1255.5999755859375,1017.0999908447266,255.0,255.0,,0.08724437227288942,3.1232389407483483,0.6522680598564609,True,92.0,False,28,19,False,,76561198039309853,enpitsu,26.0,2358.580078125,-2387.27001953125,16.469999313354492,12584.200439453125,-4798.800048828125,97.29999542236328,5.5000001192092896,26.19999885559082,-2061.1000061035156,255.0,0.0,-0.01507088369179595,-2.726548160710931,0.00017324905931930863,True,False,14,18,109.0,False,,MattMatt13,16975918336907748554,19,3657.7099609375,-3070.60009765625,17.010000228881836,-1077.5,-13725.6005859375,2.0999999344348907,0.09999999776482582,2.5999999046325684,239.50000762939453,255.0,128.0,,-0.009571991443887571,-1.4934085717471008,0.0001333575735799316,True,14,137.0,False,28,12,,Atlas_Premium,1908425442052235441,16.0,-729.8400268554688,-348.92999267578125,16.989999771118164,-15227.099609375,-2578.9999389648438,4.600000083446503,0.5000000074505806,-0.0,-2.8999999165534973,195.0,128.0,-0.009593317935201481,-0.1673234207533193,6.278756829266752e-05,True,22,16,231.0,False,4,,,False
142,8915,262.0,False,False,0,4827.778997122875,3460.610107421875,3059.760009765625,167.6999969482422,-4707.200012207031,10392.60009765625,9270.999755859375,2118.2000732421875,1080.4000091552734,579.5000076293945,0.0,-0.3938746672375466,-2.06722069134878,2.232370783628311,1908425442052235441,Atlas_Premium,17.0,3510.489990234375,2910.580078125,78.87999725341797,-5458.800048828125,6152.8997802734375,5473.800048828125,-2047.1000671386719,2204.7999572753906,-2320.500030517578,221.0,128.0,,0.01196511656887074,2.215079502219001,0.02517205098964324,True,177.0,False,24,16,5,,16975918336907748554,MattMatt13,20.0,-1774.4300537109375,4010.75,17.010000228881836,2215.0999450683594,510.9000015258789,2.0999999344348907,0.19999999552965164,0.5999999865889549,0.0,255.0,,0.009413091061237442,0.22677354937904526,-3.0308104807901305e-05,True,12,14,28,253.0,False,,enpitsu,76561198039309853,26,2858.389892578125,4129.43994140625,17.059999465942383,20942.7001953125,-7512.80029296875,1.8000000715255737,0.29999999329447746,-0.09999999776482582,-2009.1999816894531,255.0,0.0,True,0.016774551808126082,-0.41899743680757345,-4.22050270401194e-05,True,14,255.0,False,18,False,,games5425898691,bf81d8692db,19.0,197.86000061035156,5100.68017578125,17.010000228881836,1866.6999816894531,-499.00001525878906,2.0999999344348907,0.0,0.5000000074505806,0.0,255.0,,0.009410496177945525,-0.26130991360248995,2.0343343940177945e-05,True,28,20,123.0,False,False,,,
143,8972,265.0,False,False,0,3421.365430354154,2520.469970703125,4957.0400390625,659.9400024414062,-14363.499755859375,1255.2999877929688,7208.900146484375,5927.9998779296875,735.9999847412109,-562.9000091552734,0.0,-0.6695940307246087,2.868437314636635,-3.010315647839792,1908425442052235441,Atlas_Premium,15.0,2625.0,4939.08984375,521.3300170898438,-6584.0997314453125,12408.00048828125,1829.4999694824219,653.7000274658203,-1661.199951171875,198.09999465942383,251.0,129.0,,-0.18955693896734416,-2.7878711532570493,-1.3005297980016064,True,45.442838550895736,True,24,16,6,,16975918336907748554,MattMatt13,20.0,-1054.9300537109375,4143.419921875,17.010000228881836,7439.0997314453125,-97.60000228881836,2.0000000298023224,-0.09999999776482582,0.5000000074505806,-12.000000476837158,255.0,128.0,0.009468402882827761,-0.014808948857031245,3.2394742561425775e-05,True,12,14,28,253.0,False,,enpitsu,76561198039309853,26,2194.06005859375,3967.719970703125,17.059999465942383,-2398.0999755859375,10030.800170898438,1.1999999731779099,0.0,-0.7000000029802322,-0.19999999552965164,128.0,128.0,False,0.016854926266679303,1.8054213235651524,6.578439976641715e-05,True,14,255.0,False,18,False,,games5425898691,bf81d8692db,19.0,136.60000610351562,5117.1298828125,17.010000228881836,-3871.400146484375,1035.0,2.0999999344348907,-0.7999999821186066,-4.1999998688697815,0.0,255.0,,0.009645846233113849,-0.2613101999781383,-1.0583975234398762e-05,True,28,20,123.0,False,False,,,
144,9033,267.0,False,False,1,10039.722451261106,482.1700134277344,-4891.18994140625,580.02001953125,17143.199462890625,8883.499755859375,-3838.3999633789062,-1819.7000122070312,1683.9999389648438,-5463.699951171875,1.0,0.9046261676440757,-2.0986420971283923,-2.1419740417138673,bf81d8692db,games5425898691,19.0,388.8599853515625,-5015.10986328125,484.8599853515625,7651.9000244140625,4700.400085449219,-204.69999313354492,-191.8000030517578,5156.500244140625,1903.3000183105469,255.0,0.0,,0.41871513326507953,1.5928087444745789,3.092691779842371,True,35.21126881978845,True,30,21,False,,76561198039309853,enpitsu,26.0,353.9700012207031,-5011.7998046875,316.42999267578125,21301.298828125,5069.100036621094,3805.0,-2133.9999389648438,-322.40001678466797,-3769.8001098632812,128.0,255.0,1.1558419186176836,-2.8772302901654334,0.18808499668415207,True,False,15,20,147.0,False,,MattMatt13,16975918336907748554,19,1475.3399658203125,-4612.2001953125,17.010000228881836,1401.300048828125,-265.0,1.5999999642372131,1.899999976158142,-0.5999999865889549,293.29999923706055,255.0,0.0,,-0.009307863982649517,0.050258743515230284,-4.507212709579075e-05,True,14,253.0,False,28,12,,Atlas_Premium,1908425442052235441,15.0,-2914.110107421875,-3219.090087890625,84.08999633789062,-7252.2998046875,14473.499755859375,-1189.8999786376953,-3033.800048828125,-1307.5,-20.299999713897705,236.0,128.0,0.7707426478099806,1.1576272255635107,-0.008700282366364089,True,26,18,0.0,False,6,,,False
