,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
117,7636,234,False,False,1,4856.384892535976,3391.679931640625,973.9400024414062,97.9800033569336,16981.400146484375,59.29999828338623,836.5000152587891,2414.7999572753906,5039.800109863281,2181.1000061035156,1.0,0.4126250804652895,1.4655518941659484,1.5911927500690073,b9a3c5b308b,yacine42152,7.0,3283.0,859.4500122070312,16.90999984741211,15090.400390625,-423.3000183105469,-116.89999580383301,898.3000183105469,327.90000915527344,-1349.4999694824219,143.0,128.0,,-0.012555678469155862,-3.109154105547479,0.007323232623316259,True,22,12,38,246.0,False,,bc87200b99b,Natsu-du-42,7.0,1235.5400390625,265.9599914550781,17.010000228881836,1371.0000610351562,2065.0999450683594,2.0999999344348907,-1.1999999731779099,1.2999999523162842,4.4999998807907104,124.0,128.0,False,-0.009831719768647319,2.1547887518811266,-2.35729828344844e-05,True,12,4,22,247.0,False,,enpitsu,76561198039309853,27,-3671.199951171875,681.3400268554688,17.020000457763672,7060.3997802734375,9696.799926757812,11.399999856948853,-1.8000000715255737,13.999999761581421,-6.899999976158142,255.0,128.0,False,-0.016176732162979456,2.2009583827216472,-0.0006424343408769298,True,15,12,False,255.0,False,,games5425898691,bf81d8692db,19.0,2980.85009765625,4199.52978515625,17.010000228881836,21525.90087890625,-6907.60009765625,2.0999999344348907,-0.3999999910593033,0.29999999329447746,-607.7000045776367,255.0,76.0,,-0.00959355937704644,-2.7918819795932506,0.00012949966683400638,True,255.0,False,16,False,18,
118,7653,235,False,False,1,5203.8395338745995,4000.47998046875,963.6199951171875,362.17999267578125,-4191.400146484375,6013.800048828125,11584.300537109375,-3059.7000122070312,2902.0999145507812,1313.699951171875,1.0,-0.8030233041326007,2.172687313648468,-1.0049432912408178,b9a3c5b308b,yacine42152,7.0,4059.330078125,835.6099853515625,156.6199951171875,6187.8997802734375,1934.2999267578125,12534.100341796875,-486.30001068115234,-5393.3001708984375,-961.9999694824219,255.0,128.0,,1.1301147511654337,2.823121695473967,-0.2790556965320991,True,22,12,38,220.94711382414707,True,,bc87200b99b,Natsu-du-42,7.0,1266.93994140625,313.44000244140625,17.010000228881836,-0.0,-0.19999999552965164,2.0999999344348907,0.9000000357627869,-0.3999999910593033,0.0,128.0,128.0,False,-0.009662191307914642,2.1546053816069093,-3.5951298688798034e-06,True,12,4,22,247.0,False,,enpitsu,76561198039309853,27,-3091.969970703125,1475.030029296875,97.55999755859375,10451.700439453125,14319.200439453125,-164.0999984741211,-4442.200012207031,3242.7999877929688,0.09999999776482582,128.0,128.0,False,-0.47683400941890064,-0.9401698540241559,3.1415361314109695,True,16,13,False,255.0,False,,games5425898691,bf81d8692db,19.0,4077.550048828125,3423.39990234375,206.9499969482422,3846.6000366210938,-14809.000244140625,15045.6005859375,77.1999979019165,-5497.39990234375,-147.29999542236328,255.0,128.0,,0.8289040539572438,-1.7580628638782525,1.270549301503458,True,208.01239561009154,True,16,False,18,
119,7680,236,False,False,0,7186.458452140281,-3581.10009765625,-1525.989990234375,1158.9200439453125,20441.500244140625,5385.4998779296875,-1076.6999816894531,-1735.8000183105469,-1643.0000305175781,-5503.3001708984375,0.0,-0.9834897807740455,2.8312253317831924,-0.33464373671075026,bf81d8692db,games5425898691,19.0,-3714.85009765625,-1590.260009765625,1257.5999755859375,11676.199951171875,18963.299560546875,-136.70000076293945,-402.20001220703125,5422.19970703125,-828.7999725341797,255.0,0.0,,0.18893188487227044,1.6554270850082615,-2.870731247110568,True,17,False,20,179.0,False,,76561198039309853,enpitsu,27.0,2085.10009765625,-2853.93994140625,17.0,-10052.19970703125,-13771.400146484375,16.399999856948853,-5.299999713897705,3.8999998569488525,0.0,255.0,0.0,False,0.0171182122202079,-2.2013363534002504,2.4027199157690447e-06,True,14,False,16,255.0,False,,yacine42152,b9a3c5b308b,7,-3764.89990234375,-1230.6199951171875,1250.5999755859375,3259.89990234375,-6826.7999267578125,5368.2000732421875,2606.6000366210938,-2920.10009765625,-3863.699951171875,255.0,36.0,True,1.2841219290759887,-1.8689704356008503,0.001805263836779752,True,40,22,12,180.28592675475664,True,,Natsu-du-42,bc87200b99b,7.0,-1358.1099853515625,-699.280029296875,17.010000228881836,-2272.100067138672,-5244.69970703125,2.3999999463558197,0.0,-1.0000000149011612,-1830.0,128.0,11.0,False,0.009628297730850829,-1.968390842571206,-7.185029920732971e-05,True,247.0,False,12,4,22,
120,7743,238,False,False,0,5696.270384935876,560.0999755859375,-367.0199890136719,415.5199890136719,-3169.5001220703125,23025.0,11440.30029296875,1651.199951171875,5763.2000732421875,-241.90000534057617,0.0,-0.4132416590048913,-2.2491455061695524,1.9702729287779033,76561198039309853,enpitsu,27.0,634.25,-539.2100219726562,275.9100036621094,182.90000915527344,22785.10009765625,2459.9000549316406,446.1000061035156,-342.99999237060547,208.09999465942383,128.0,128.0,False,-0.7445353575431857,1.2627792388877839,0.11030446407418348,True,14,False,18,140.0,False,,bf81d8692db,games5425898691,19.0,-1251.8699951171875,2542.909912109375,112.48999786376953,10160.800170898438,17319.100341796875,-11216.199951171875,8.100000023841858,-283.50000381469727,694.1999816894531,255.0,128.0,,-0.3888561693294681,1.544946948321355,0.9577782373238318,True,18,False,20,179.0,False,,yacine42152,b9a3c5b308b,7,-1803.510009765625,-2012.6300048828125,21.889999389648438,16096.8994140625,5008.399963378906,3028.9999389648438,2.7000001072883606,5.199999809265137,6.200000047683716,255.0,128.0,False,0.009411968280890772,0.303094009688729,1.300414633215008e-05,True,41,22,12,10.1983567873637,True,,Natsu-du-42,bc87200b99b,7.0,-363.7900085449219,-250.94000244140625,32.790000915527344,10658.299560546875,6538.499755859375,-2493.6000061035156,1117.7999877929688,2798.699951171875,890.2999877929688,255.0,255.0,False,-0.09905946116022833,1.07205671332087,-0.3481122387648866,True,234.47977614402768,True,14,4,24,
121,7842,242,True,True,0,1642.0330978247084,-429.2200012207031,3565.7099609375,348.29998779296875,4100.0,16534.300537109375,-192.39999771118164,2865.2999877929688,3668.2000732421875,-3786.0000610351562,0.0,0.33609670849373674,-1.7034984564252105,-0.8149465286886904,76561198039309853,enpitsu,27.0,-439.92999267578125,3380.239990234375,260.6099853515625,-7566.7999267578125,11871.600341796875,2973.5000610351562,-2266.3999938964844,3743.9999389648438,3330.8999633789062,128.0,0.0,,-0.6891582363770848,2.062544762463015,0.955485154916823,True,15,False,20,91.0,False,,bf81d8692db,games5425898691,19.0,-484.1700134277344,2840.590087890625,17.0,512.9000091552734,3562.0999145507812,3.400000035762787,-0.7000000029802322,0.09999999776482582,0.0,0.0,128.0,,0.0097914016005999,-1.713882330622981,9.652559595192548e-06,True,18,False,20,210.0,False,,yacine42152,b9a3c5b308b,7,-394.8399963378906,3693.330078125,17.020000457763672,-10234.000244140625,15817.5,0.7000000029802322,-0.9000000357627869,-1.8000000715255737,-155.600004196167,0.0,92.0,,0.009850693006204416,2.146288838275553,-2.8513063091802276e-05,True,42,24,12,66.0,False,,Natsu-du-42,bc87200b99b,7.0,-156.02000427246094,5157.740234375,584.3400268554688,141.49999618530273,309.89999771118164,-509.90001678466797,-110.50000190734863,-1146.9999694824219,-2051.4999389648438,193.0,135.0,False,-0.4072227532762805,-2.2682922572736532,-2.5610362233568837,,78.0,False,14,6,26,
122,7870,243,False,False,1,10310.917755663975,19.079999923706055,-5133.56005859375,125.31999969482422,-12616.99951171875,-1057.7999877929688,-4207.60009765625,579.5000076293945,2386.3999938964844,5429.1998291015625,1.0,0.643833733438705,0.9033817889310929,-0.976558392264221,bc87200b99b,Natsu-du-42,7.0,145.41000366210938,-5185.259765625,197.63999938964844,128.59999656677246,-1277.7999877929688,-6273.2000732421875,-2751.0000610351562,4228.0999755859375,2191.9000244140625,240.0,255.0,False,-0.04275955129027431,2.4205729381669245,-0.6516623916316325,True,14,6,26,74.8651613240601,True,,b9a3c5b308b,yacine42152,7.0,109.23999786376953,-4926.39013671875,53.63999938964844,-7937.39990234375,-19779.000244140625,2622.6998901367188,3499.2999267578125,1398.3000183105469,779.8000335693359,255.0,210.0,True,-0.05170553250049511,-1.010041325228765,-0.08032130718135068,True,25,12,44,19.01016780637927,True,,enpitsu,76561198039309853,27,1262.22998046875,-4357.77978515625,176.05999755859375,7833.800048828125,-9256.099853515625,-3346.400146484375,101.30000114440918,1184.1000366210938,2653.3999633789062,128.0,128.0,,0.36008137080189495,-2.650065245286152,-0.39118641832745765,True,20,16,False,91.0,False,,games5425898691,bf81d8692db,19.0,365.55999755859375,-3664.1201171875,17.0,-1621.0000610351562,-11252.900390625,3.400000035762787,0.7999999821186066,-0.0,0.0,0.0,128.0,,-0.009714211014948126,1.713882674797592,-1.1543064796197628e-07,True,210.0,False,18,False,20,
123,8125,243,False,False,1,5095.686922865255,-27.850000381469727,128.75999450683594,94.97000122070312,-5490.30029296875,26464.3994140625,328.6000061035156,2196.199951171875,739.4999694824219,-5534.2999267578125,1.0,0.05343840871562905,0.28229039068108186,-0.10619979971395577,bc87200b99b,Natsu-du-42,8.0,41.439998626708984,-151.44000244140625,49.54999923706055,-14082.099609375,17534.000244140625,-2092.7999877929688,-1182.3999786376953,508.6000061035156,-740.5999755859375,255.0,208.0,,0.20330206013421215,0.7081376932961942,-0.5196906205238501,True,4,False,4,0.0,False,,b9a3c5b308b,yacine42152,7.0,117.22000122070312,-1750.5,17.010000228881836,290.3000068664551,16641.700439453125,2.0999999344348907,0.19999999552965164,1.0999999940395355,729.0000152587891,255.0,192.0,False,-0.009613734686781325,1.5819875143815756,9.116731400015081e-05,True,4,False,4,92.0,False,,enpitsu,76561198039309853,27,-0.6000000238418579,2812.050048828125,17.049999237060547,-345.8000183105469,-9391.400146484375,3.3000001311302185,-0.9000000357627869,6.9999998807907104,-826.9000244140625,255.0,128.0,,-0.016791786803274096,-1.556375061737103,-0.0001669228784112731,True,False,False,False,146.0,False,,games5425898691,bf81d8692db,19.0,-64.83999633789062,514.1900024414062,67.63999938964844,-109.70000267028809,-22800.50048828125,2993.2998657226562,4525.7000732421875,-1168.7999725341797,-1068.3999633789062,255.0,102.0,,-0.11903255099388968,-1.509000978590055,0.01086060121823941,True,0.0,False,3,False,4,
124,8126,243,False,False,0,5357.834568864468,44.119998931884766,-134.7100067138672,105.86000061035156,2339.199981689453,19939.89990234375,4977.900085449219,5432.5,-234.79999542236328,-2536.199951171875,0.0,-0.011223166891379522,-0.4635827231623655,0.02965060035057242,bf81d8692db,games5425898691,19.0,65.73999786376953,-323.95001220703125,90.02999877929688,113.00000190734863,22851.10107421875,2430.8999633789062,-5173.499755859375,1848.0999755859375,-262.99999237060547,255.0,114.0,,0.695855508950215,1.526717570969187,0.17449016688883395,True,3,False,4,0.0,False,,76561198039309853,enpitsu,27.0,0.6000000238418579,-2812.050048828125,17.049999237060547,345.8000183105469,9391.400146484375,3.3000001311302185,0.9000000357627869,-6.9999998807907104,-826.9000244140625,255.0,128.0,,0.016791786803274096,1.556375061737103,-0.0001669228784112731,True,False,False,False,146.0,False,,yacine42152,b9a3c5b308b,7,-117.22000122070312,1750.5,17.010000228881836,-290.3000068664551,-16641.700439453125,2.0999999344348907,-0.19999999552965164,-1.0999999940395355,729.0000152587891,255.0,192.0,False,0.009613734686781325,-1.5819875143815756,9.116731400015081e-05,True,4,4,False,92.0,False,,Natsu-du-42,bc87200b99b,8.0,67.37999725341797,25.940000534057617,38.66999816894531,12869.7998046875,-15176.99951171875,-763.0999755859375,3725.4998779296875,-888.7999725341797,1544.7999572753906,255.0,230.0,,-0.29385759546166185,-0.6469451183686327,-0.5330118378766856,True,0.0,False,4,False,4,
125,8127,243,False,False,1,5109.097757377542,-42.45000076293945,117.83000183105469,118.5999984741211,4861.199951171875,6598.4002685546875,6264.000244140625,1913.3999633789062,-693.0000305175781,-5644.2999267578125,1.0,0.01282564746390752,0.7137762840469647,-0.008996203755167848,bc87200b99b,Natsu-du-42,8.0,-67.37999725341797,-25.940000534057617,38.66999816894531,-12869.7998046875,15176.99951171875,-763.0999755859375,-3725.4998779296875,888.7999725341797,1544.7999572753906,255.0,230.0,,0.29385759546166185,0.6469451183686327,-0.5330118378766856,True,4,False,4,0.0,False,,b9a3c5b308b,yacine42152,7.0,115.37000274658203,-1625.9000244140625,17.010000228881836,-762.7999877929688,16574.89990234375,2.0999999344348907,0.09999999776482582,-0.0,1339.2999267578125,255.0,217.0,False,-0.009599074792868397,1.4997381983315952,0.0001350658022011292,True,4,False,4,92.0,False,,enpitsu,76561198039309853,27,-9.430000305175781,2724.18994140625,17.049999237060547,-1442.4000549316406,-9739.600219726562,3.100000023841858,-1.2999999523162842,-6.9999998807907104,-1705.5999755859375,255.0,128.0,,-0.01671529276275084,-1.4083006223697752,-0.00022052632869045677,True,False,False,False,146.0,False,,games5425898691,bf81d8692db,19.0,-65.73999786376953,323.95001220703125,90.02999877929688,-113.00000190734863,-22851.10107421875,2430.8999633789062,5173.499755859375,-1848.0999755859375,-262.99999237060547,255.0,114.0,,-0.695855508950215,-1.526717570969187,0.17449016688883395,True,0.0,False,3,False,4,
126,8128,243,False,False,0,5261.369636102451,21.010000228881836,-40.84000015258789,163.77999877929688,-4641.400146484375,16966.199951171875,9065.0,5860.4998779296875,-1278.7999725341797,-136.8000030517578,0.0,0.15565226658771691,-0.6993820506632122,0.3034097110615034,bf81d8692db,games5425898691,19.0,64.5,-177.36000061035156,100.36000061035156,-315.5999946594238,15511.300048828125,46.10000133514404,-5492.7001953125,-283.0999946594238,-2.199999988079071,255.0,114.0,,1.392764827371914,2.1786768651654436,0.49549092107519055,True,3,False,4,0.0,False,,76561198039309853,enpitsu,27.0,9.430000305175781,-2724.18994140625,17.049999237060547,1442.4000549316406,9739.600219726562,3.100000023841858,1.2999999523162842,6.9999998807907104,-1705.5999755859375,255.0,128.0,,0.01671529276275084,1.4083006223697752,-0.00022052632869045677,True,False,False,False,146.0,False,,yacine42152,b9a3c5b308b,7,-115.37000274658203,1625.9000244140625,17.010000228881836,762.7999877929688,-16574.89990234375,2.0999999344348907,-0.09999999776482582,0.0,1339.2999267578125,255.0,217.0,False,0.009599074792868397,-1.4997381983315952,0.0001350658022011292,True,4,4,False,92.0,False,,Natsu-du-42,bc87200b99b,8.0,167.02999877929688,-71.51000213623047,36.08000183105469,13532.39990234375,-12421.300048828125,-387.20001220703125,1771.4999389648438,110.69999694824219,2924.1000366210938,237.0,224.0,,-0.2723175233074778,-0.39038072829947545,-0.5359727596725385,True,0.0,False,4,False,4,
127,8248,248,False,False,1,9545.582503996462,1684.3800048828125,-4372.97021484375,285.4800109863281,15949.89990234375,10261.600341796875,10130.2001953125,-471.6999816894531,-4786.099853515625,3587.39990234375,1.0,0.4190759810768766,-1.6977227996207223,2.6211586649543244,b9a3c5b308b,yacine42152,7.0,1623.6199951171875,-4412.919921875,131.89999389648438,17943.00048828125,2500.500030517578,1641.9999694824219,-1537.7000427246094,-525.4999923706055,-2270.8999633789062,255.0,176.0,True,-0.6336659480117615,2.5832865259774875,-0.2821763988144793,True,7,False,8,,False,,bc87200b99b,Natsu-du-42,7.0,-3005.989990234375,-4133.240234375,17.010000228881836,6996.400146484375,-20477.900390625,2.5999999046325684,-0.3999999910593033,1.0999999940395355,2705.10009765625,159.0,255.0,False,-0.009596893798875732,-2.0496743587855555,9.672236543826933e-05,True,4,False,4,255.0,False,,enpitsu,76561198039309853,27,2970.739990234375,-2184.449951171875,17.049999237060547,-802.5,-1572.1000671386719,2.5999999046325684,0.5000000074505806,-0.09999999776482582,0.0,0.0,,,-0.01728169989016876,-1.0987751962689785,1.0649459401366269e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,19.0,1295.5,-3220.02001953125,17.0,11148.900146484375,-8000.3997802734375,3.6000001430511475,4.900000095367432,-3.100000023841858,1573.0999755859375,255.0,255.0,,-0.009556796084488102,-2.539371800018978,-5.8672298644542564e-05,True,,False,6,False,6,
128,8388,253,False,False,1,6246.706550272252,1387.0,-1087.3800048828125,121.66000366210938,5836.300048828125,12963.800048828125,6861.300048828125,-48.400001525878906,-5953.499755859375,743.3999633789062,1.0,0.6690805956386209,1.5438512976787941,-0.6401093738875464,bc87200b99b,Natsu-du-42,7.0,1239.2900390625,-1268.0899658203125,17.010000228881836,5867.0001220703125,7790.999755859375,0.0,-0.0,-0.0,0.0,255.0,128.0,False,-0.009532325431099112,2.2162447287354614,-2.0429751975350782e-06,False,4,False,4,223.67171602864414,True,,b9a3c5b308b,yacine42152,7.0,-218.0399932861328,-2.319999933242798,17.010000228881836,-8500.2001953125,-5663.499755859375,2.7000001072883606,-0.0,-0.0,3073.9999389648438,255.0,255.0,False,-0.009568470279058765,-0.7754804679930833,-1.3933082719807826e-05,True,8,False,10,188.0,False,,enpitsu,76561198039309853,27,221.55999755859375,-1530.6500244140625,17.059999465942383,7970.999755859375,17438.699951171875,-4.1999998688697815,-0.19999999552965164,-1.1999999731779099,-78.60000133514404,255.0,128.0,False,-0.01679817244407626,2.0079915052001867,8.234429718662738e-05,True,2,2,False,150.0,False,,games5425898691,bf81d8692db,19.0,3249.550048828125,2829.360107421875,17.010000228881836,797.3000335693359,21249.7998046875,2.0999999344348907,-0.0,-0.09999999776482582,-208.4000015258789,255.0,128.0,,-0.009589854314671943,1.6296247585085075,0.00010711022526528804,True,0.0,False,8,False,8,
129,8433,254,False,False,0,6255.41862406314,-2375.659912109375,-937.9000244140625,386.6300048828125,-16829.200439453125,-1791.7999267578125,2547.2000122070312,-1706.7999267578125,2455.399932861328,1838.2000732421875,0.0,0.7935895905762522,-1.7918831591319362,2.131432463173355,76561198039309853,enpitsu,27.0,-2268.14990234375,-1064.969970703125,279.0,-14377.19970703125,-8790.399780273438,30.299999713897705,-4058.800048828125,3032.3001098632812,2140.2000427246094,128.0,0.0,False,-0.45624364255727684,2.4789345452085993,1.8226350080847253,True,3,False,4,108.0,False,,bf81d8692db,games5425898691,19.0,-2212.43994140625,-5076.81982421875,82.04000091552734,5645.2001953125,294.3000030517578,-429.0999984741211,309.6999931335449,1757.5,1210.4000091552734,255.0,255.0,,0.024380004565630005,-0.0009892921535295401,-0.9947571038205041,True,8,False,8,255.0,False,,yacine42152,b9a3c5b308b,7,-1021.3699951171875,441.25,17.010000228881836,-13657.099609375,-6496.099853515625,1.899999976158142,-0.5000000074505806,-0.29999999329447746,0.7000000029802322,255.0,128.0,False,0.009585580180041063,-2.697454133792503,-5.342394529547824e-05,True,10,8,False,148.0,False,,Natsu-du-42,bc87200b99b,7.0,-2345.219970703125,-733.3099975585938,16.989999771118164,-4301.000061035156,-13099.300537109375,2.199999988079071,-0.5999999865889549,0.0,5.0,255.0,128.0,False,0.009621930865257342,-1.887261151502279,-2.8777876153208194e-05,False,160.41126878543565,True,4,False,4,
130,8504,257,False,False,1,4368.26758796691,2691.639892578125,1157.8599853515625,115.22000122070312,-12526.099853515625,6232.5,272.39999771118164,2156.7999267578125,-5107.699890136719,322.40001678466797,1.0,-0.25992277384674967,2.0432820638967666,-2.944933792140771,b9a3c5b308b,yacine42152,7.0,2806.39990234375,1034.0400390625,17.010000228881836,-4350.0,6293.499755859375,0.0,-0.0,-0.0,2561.9000244140625,255.0,255.0,False,-0.009532197775441542,0.9225271940301265,6.373974722785798e-05,False,8,False,10,107.90328614429762,True,,bc87200b99b,Natsu-du-42,7.0,3057.590087890625,1349.9200439453125,16.989999771118164,-7898.900146484375,-5056.300048828125,5.0,1.0000000149011612,0.5999999865889549,2402.7999877929688,255.0,255.0,False,-0.009533573201325867,-0.6045262594173417,0.0001076785477391336,True,4,False,4,109.0,False,,enpitsu,76561198039309853,27,3540.18994140625,2591.580078125,17.049999237060547,-6134.0997314453125,9536.400146484375,-0.7999999821186066,1.0999999940395355,-2.8999999165534973,2035.0999450683594,255.0,255.0,False,-0.016699299012237365,0.9857847212869604,0.00029594855425208046,True,4,4,False,110.7470968282351,True,,games5425898691,bf81d8692db,19.0,203.80999755859375,3643.429931640625,17.0,-10328.599853515625,8172.8997802734375,3.400000035762787,-0.9000000357627869,1.0999999940395355,1192.6000213623047,255.0,255.0,,-0.009569139257852334,0.7059925635439728,0.00045874151315294356,True,255.0,False,8,False,8,
131,8532,258,False,False,1,3477.6733532653293,1500.4000244140625,1715.25,93.13999938964844,-10515.2001953125,4575.299987792969,-37.5,-1443.2000732421875,-5821.099853515625,177.39999771118164,1.0,-0.2673706187202288,2.777317016528525,-2.6654821567693903,b9a3c5b308b,yacine42152,7.0,1524.72998046875,1496.52001953125,16.989999771118164,-15574.3994140625,7428.599853515625,2.5,-0.0,-0.0,-2033.800048828125,255.0,0.0,True,-0.009599343410379319,0.49772346815331614,-0.00018513101439466358,,8,False,10,42.69680862272939,True,,bc87200b99b,Natsu-du-42,7.0,2185.5,674.6799926757812,16.989999771118164,-10928.499755859375,-7329.000244140625,4.600000083446503,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,-0.009554735126672978,-0.5907182923675669,4.8137777698206374e-05,True,4,False,4,109.0,False,,enpitsu,76561198039309853,27,2023.27001953125,2635.2900390625,17.049999237060547,-19770.999755859375,-5384.0997314453125,-1.8000000715255737,1.899999976158142,0.7999999821186066,-1159.8999786376953,128.0,255.0,,-0.016786177946424643,-0.2627931314106168,-0.00039907222189282225,True,4,4,False,36.0,False,,games5425898691,bf81d8692db,19.0,-738.6799926757812,4312.14990234375,17.0,-636.6999816894531,7288.499755859375,3.700000047683716,-0.0,-0.0,-2229.9000549316406,128.0,0.0,,-0.009632929455224247,1.5090482492600843,-1.876219857947667e-07,True,255.0,False,8,False,8,
132,8536,258,False,False,1,3372.9100844818004,1339.5400390625,1796.3800048828125,96.37000274658203,-7612.0001220703125,12941.300048828125,2385.2000427246094,-17.899999618530273,-3349.7000122070312,-4977.799987792969,1.0,0.47643255896214237,2.783132267779934,3.0704301737760047,b9a3c5b308b,yacine42152,7.0,1291.8399658203125,1649.550048828125,16.6200008392334,-13205.30029296875,11488.00048828125,-189.59999084472656,497.79998779296875,-618.1000137329102,-2111.9000244140625,255.0,0.0,False,-0.009887038519804109,0.8977229690930806,-0.015738213707195213,,8,False,10,30.023655911927584,True,,bc87200b99b,Natsu-du-42,7.0,1991.1500244140625,544.3499755859375,16.989999771118164,-11257.2998046875,-7549.0997314453125,4.600000083446503,0.5000000074505806,0.09999999776482582,0.0,255.0,128.0,,-0.009554735126672978,-0.5907182923675669,4.8137777698206374e-05,True,4,False,4,109.0,False,,enpitsu,76561198039309853,27,1662.9100341796875,2554.340087890625,17.049999237060547,-20591.0009765625,-4613.599853515625,2.800000011920929,0.9000000357627869,-0.29999999329447746,1255.0,128.0,255.0,,-0.016804302530973876,-0.22664129178246242,0.0003867351045598882,True,5,4,False,36.0,False,,games5425898691,bf81d8692db,19.0,-728.1799926757812,4417.31005859375,17.0,1680.2000427246094,5944.000244140625,3.700000047683716,-0.0,-0.0,-2121.9000244140625,128.0,0.0,,-0.009640539397416143,1.8542541556586,-3.774193635125367e-06,True,255.0,False,8,False,8,
133,8545,258,False,False,0,7269.747362966233,-1163.3399658203125,-2124.830078125,202.85000610351562,-3746.099853515625,12577.80029296875,10590.999755859375,4517.60009765625,448.69998931884766,3922.9000854492188,0.0,-1.3893842039718365,0.894751986817354,-1.5865478089022862,76561198039309853,enpitsu,27.0,-1121.239990234375,-2320.669921875,71.16000366210938,9512.899780273438,14031.400146484375,3104.8001098632812,-1442.8999328613281,-1573.3000183105469,2952.60009765625,128.0,255.0,,0.01749239267441074,0.8513983063306395,-0.015911662020949784,True,5,False,6,36.0,False,,bf81d8692db,games5425898691,19.0,638.5499877929688,-4548.02001953125,17.0,-3311.400146484375,-2436.699981689453,3.700000047683716,-0.29999999329447746,-0.09999999776482582,-1736.4999389648438,128.0,0.0,,0.009643926214433654,-2.4655853790914564,-2.4102040709484785e-05,True,8,False,8,255.0,False,,yacine42152,b9a3c5b308b,7,-1080.969970703125,-2071.419921875,16.81999969482422,2692.6998901367188,-17071.300048828125,19.299999475479126,-96.00000381469727,-54.60000038146973,-1120.8999633789062,255.0,128.0,False,0.016735355968064223,-1.4853062160662287,-0.0031254243324334015,,10,8,False,17.0,False,,Natsu-du-42,bc87200b99b,7.0,-1607.3399658203125,-286.989990234375,16.989999771118164,11692.60009765625,7840.999755859375,4.600000083446503,-0.5000000074505806,0.0,0.0,255.0,128.0,,0.009554735126672978,0.5907182923675669,4.8137777698206374e-05,True,109.0,False,4,False,4,
