,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
97,6477,192,False,False,0,9764.147629963152,-455.1400146484375,-4614.18994140625,348.29998779296875,15628.499755859375,13570.6005859375,5908.3001708984375,185.9000015258789,4212.099914550781,-4268.900146484375,0.0,-0.8933570753807585,-0.46190069872419204,0.08204104325639652,76561198039309853,enpitsu,26.0,-521.6799926757812,-4788.83984375,218.72999572753906,4004.8001098632812,7367.5,2893.2998657226562,-251.00000381469727,4897.60009765625,2490.0,255.0,0.0,,-0.04359426966665174,1.0033775406474683,0.8080972684833496,True,73.0,False,2,1,False,,bf81d8692db,games5425898691,18.0,-2347.7099609375,-5008.240234375,28.18000030517578,13751.700439453125,-412.00000762939453,140.79999923706055,-913.3000183105469,657.6999664306641,1892.7000427246094,255.0,211.0,,0.020061129672779326,0.00462766519376629,-0.3859644557770128,True,31.0,False,False,6,6,,RGTITO,4864972377327238000,12,-1234.0,-4977.330078125,20.6299991607666,16530.799560546875,2206.699981689453,-411.1000061035156,1611.0000610351562,103.4000015258789,1931.1000061035156,255.0,255.0,,0.02495042046247138,0.2049967711796521,-0.1761161835460887,True,4,False,229.95612886644182,True,4,,SORIANO268,2389101314914475938,14.0,-1974.6700439453125,-2587.43994140625,17.049999237060547,20376.099853515625,-7083.4002685546875,-2.0999999344348907,1.8000000715255737,-0.5000000074505806,142.2000026702881,255.0,128.0,,0.01678553166695996,-0.3206001791274933,-0.00011817319039721409,,166.6255484729685,True,4,False,4,
98,6536,194,False,False,1,5001.313928141745,-2832.929931640625,1807.0999755859375,122.0999984741211,-24424.19921875,-2806.7999267578125,526.5000152587891,700.4000091552734,962.6000213623047,-5880.7000732421875,1.0,0.8189486095595574,0.7372425529851038,-0.0016375565578146591,2389101314914475938,SORIANO268,14.0,-2598.14990234375,1790.8699951171875,17.049999237060547,-21137.19970703125,-9067.19970703125,-1.8000000715255737,-8.00000011920929,-2.8999999165534973,-1093.7000274658203,255.0,128.0,,-0.01679350870240139,-0.35558302884696474,-2.44955147697367e-05,,77.0,False,4,4,False,,4864972377327238000,RGTITO,12.0,-2505.860107421875,2808.679931640625,15.770000457763672,-14484.7998046875,-9276.099853515625,141.49999618530273,-53.80000114440918,-4.699999988079071,1775.2000427246094,0.0,255.0,,-0.010033273061576573,-0.6488376290063546,0.0056566185097724556,True,202.0,False,False,6,6,,enpitsu,76561198039309853,26,-940.3499755859375,3918.97998046875,17.049999237060547,-13609.69970703125,5728.699951171875,-2.0999999344348907,0.3999999910593033,-0.5999999865889549,-50.999999046325684,255.0,128.0,,-0.01676791154646882,0.40439148049754353,4.859131129129659e-05,True,2,False,22.864808590181408,True,2,,games5425898691,bf81d8692db,18.0,-1626.949951171875,4745.9501953125,17.0,-21404.09912109375,-5611.6998291015625,3.400000035762787,0.19999999552965164,0.5000000074505806,1.899999976158142,255.0,128.0,,-0.009629620399385265,-0.2566967993798037,2.9756424909357717e-05,True,3.0,False,8,False,8,
99,6577,196,False,False,1,6071.361763315373,-3955.25,1489.4100341796875,1083.4000244140625,6250.8001708984375,4533.699951171875,9809.89990234375,586.5000152587891,-2191.199951171875,-4204.89990234375,1.0,1.0134785832810873,-2.0391385186939894,0.9858944789265207,2389101314914475938,SORIANO268,14.0,-4073.969970703125,1358.1400146484375,919.1799926757812,2999.2001342773438,3681.6000366210938,10421.700439453125,-1850.8000183105469,-0.0,0.5000000074505806,128.0,0.0,,1.2083058973466323,1.5236405503545964,1.5264174047576764,,77.0,False,5,4,False,,4864972377327238000,RGTITO,12.0,-2470.340087890625,979.3699951171875,17.020000457763672,7365.7000732421875,-11979.599609375,0.7000000029802322,-0.09999999776482582,0.7999999821186066,278.1999969482422,255.0,128.0,,-0.009567284623948579,-2.137425657912972,-2.7475483961064814e-05,True,202.0,False,False,6,6,,enpitsu,76561198039309853,26,-2873.7099609375,3887.39990234375,17.049999237060547,-996.5000152587891,-9673.900146484375,3.700000047683716,-0.0,0.5999999865889549,3044.2999267578125,255.0,255.0,False,-0.01670999341860997,-1.6408668103745656,3.595952054601877e-05,True,2,False,31.0,False,2,,games5425898691,bf81d8692db,18.0,-4079.43994140625,3301.580078125,393.32000732421875,102.20000267028809,-8652.899780273438,7868.699951171875,1822.2999572753906,-180.20000457763672,-11.799999475479126,128.0,255.0,,0.5947819551027879,-1.5675954427983942,-1.576656386282035,True,255.0,False,8,False,8,
100,6685,200,False,False,0,8666.291671050538,1671.31005859375,-3137.2900390625,204.75,-7135.10009765625,14415.899658203125,14402.39990234375,5102.0001220703125,1128.8999938964844,-2948.599853515625,0.0,-0.479939566853596,2.811339804064879,-0.062444615603167344,bf81d8692db,games5425898691,18.0,1691.9300537109375,-3252.800048828125,92.25,-14255.899658203125,12214.7998046875,2601.9000244140625,-3912.3001098632812,-3865.1998901367188,-53.60000133514404,,,,0.7159394760696868,2.341713450040492,-0.007304003732608308,True,232.0,False,10,9,False,,76561198039309853,enpitsu,26.0,581.6400146484375,-5083.39013671875,17.049999237060547,1764.6000671386719,3727.9998779296875,2.8999999165534973,-0.19999999552965164,-0.19999999552965164,1907.7000427246094,255.0,,,0.016631687693912323,1.0389868617434623,9.611382390949212e-05,True,31.0,False,False,2,2,,RGTITO,4864972377327238000,12,1926.0400390625,-3561.449951171875,260.1099853515625,-1256.1000061035156,-18285.50048828125,-149.89999771118164,-701.6999816894531,-5216.9000244140625,1593.8999938964844,255.0,,,-0.3094276324219894,-1.6911479171402652,-2.26515563276357,True,7,False,133.0,False,8,,SORIANO268,2389101314914475938,14.0,1284.3900146484375,-3578.8798828125,17.059999465942383,-8768.900146484375,1435.0,3.799999952316284,3.400000035762787,1.5000000596046448,-2252.7999877929688,0.0,255.0,,0.016734926021060303,-0.3702627111359525,-0.00017566844187438233,,,False,6,False,6,
101,6791,203,False,False,0,3033.9835620871204,-917.1400146484375,2106.090087890625,787.280029296875,5719.4000244140625,9266.699829101562,-3567.6998901367188,4155.5999755859375,3632.0999145507812,-1770.0999450683594,0.0,-0.0784877408125015,-2.7549444357826323,1.6076214931392074,bf81d8692db,games5425898691,18.0,-1031.6800537109375,2145.260009765625,670.8300170898438,-2695.10009765625,16429.000244140625,-1555.3999328613281,3207.9998779296875,445.0,-247.60000228881836,128.0,111.0,,-0.7193676751837439,-0.06498300208990175,2.228005699562349,True,166.0,False,12,10,False,,76561198039309853,enpitsu,26.0,-3215.610107421875,-833.9400024414062,17.049999237060547,-12097.60009765625,17746.500244140625,2.5999999046325684,0.29999999329447746,-0.09999999776482582,-58.499999046325684,255.0,0.0,,0.016796155737443506,2.163171440648278,3.6303756560474304e-05,True,6.0,False,False,4,4,,RGTITO,4864972377327238000,12,-552.280029296875,-900.780029296875,87.87999725341797,-5417.9998779296875,21856.4990234375,971.3999938964844,-5429.2999267578125,527.7000045776367,-702.6000213623047,255.0,128.0,,1.116049424185572,-1.7109486713904145,-3.046992378264029,True,11,False,44.0,False,12,,SORIANO268,2389101314914475938,14.0,1832.2900390625,-1535.7099609375,17.059999465942383,372.5,6006.300048828125,1.8000000715255737,0.0,1.0000000149011612,-2210.800018310547,255.0,38.0,,0.016656419322858045,1.5361131297535038,-7.52815224127859e-05,,31.0,False,6,False,6,
102,6862,206,False,False,1,9114.880552105416,-468.0299987792969,-3872.239990234375,248.0500030517578,-26487.60009765625,-11465.6005859375,4207.9998779296875,2717.2000122070312,2205.0,-2994.89990234375,1.0,-0.07095287251935149,-1.0888371432294237,-1.7496696688501194,4864972377327238000,RGTITO,12.0,-203.67999267578125,-3759.7099609375,131.91000366210938,-20045.50048828125,-10678.199462890625,3606.099853515625,-1206.8000030517578,-1554.7999572753906,-2163.699951171875,255.0,62.0,,0.22379247422031645,-0.25283316512620974,0.06298902608931288,True,0.0,False,14,13,False,,2389101314914475938,SORIANO268,14.0,-1128.22998046875,-2046.7099609375,17.059999465942383,6964.6002197265625,-17750.6005859375,1.2999999523162842,-0.0,-0.0,1.5999999642372131,255.0,128.0,,-0.016778662821300402,-1.944907564869135,7.514182621269595e-06,,0.0,False,False,6,6,,enpitsu,76561198039309853,26,-147.1999969482422,-2144.3701171875,17.049999237060547,-21356.4990234375,-8537.999877929688,-1.899999976158142,0.3999999910593033,-0.0,-6.700000166893005,255.0,128.0,False,-0.016768109799572387,-0.37961852763590637,1.880091817451932e-05,True,4,False,120.34546233248967,True,4,,games5425898691,bf81d8692db,18.0,534.1900024414062,-5114.5400390625,70.77999877929688,-12243.900146484375,-465.2000045776367,-467.5,4740.4998779296875,1846.9000244140625,469.3000030517578,255.0,128.0,,-0.45085224969691434,-0.11971672599135044,1.4801378366371531,True,166.0,False,10,False,12,
103,6919,208,False,False,0,4769.306963667848,3468.239990234375,3216.5400390625,181.08999633789062,1961.9000244140625,6401.500244140625,11644.200439453125,5959.7998046875,366.19998931884766,587.7999877929688,0.0,-0.26471012201369437,0.06751254177216638,1.8626965689070971,76561198039309853,enpitsu,26.0,3488.570068359375,3124.300048828125,78.18000030517578,2919.2001342773438,13288.599853515625,2346.999969482422,-3521.300048828125,-2451.300048828125,3441.0000610351562,255.0,255.0,False,0.18195968709049562,1.4774753348058844,-0.06851124008226311,True,106.0,False,6,5,False,,bf81d8692db,games5425898691,18.0,1855.449951171875,2707.47998046875,17.010000228881836,3444.7000122070312,-20972.5,2.3000000417232513,0.19999999552965164,-0.09999999776482582,-2001.7999267578125,255.0,0.0,,0.00958378321457001,-1.4863333559730978,-7.378617655204302e-06,True,75.0,False,False,12,10,,RGTITO,4864972377327238000,12,3233.7099609375,4348.990234375,16.649999618530273,1853.800048828125,-12773.900146484375,53.20000171661377,34.40000057220459,-61.19999885559082,-2188.0999755859375,118.0,15.0,,0.007129104384982099,-1.496950997390097,-0.0069819489506351895,True,14,False,0.0,False,14,,SORIANO268,2389101314914475938,14.0,3095.889892578125,4004.090087890625,17.059999465942383,18892.099609375,-10338.199462890625,1.8000000715255737,0.29999999329447746,-0.29999999329447746,-1979.7000122070312,255.0,0.0,False,0.016786804503990845,-0.5701254954866587,-5.647248939472077e-05,,255.0,False,6,False,6,
104,7006,211,False,False,0,4174.48013051312,3122.699951171875,4010.25,359.0400085449219,-7733.900146484375,-10168.499755859375,4997.60009765625,4034.7000122070312,4427.300109863281,345.9000015258789,0.0,1.1911257110383824,1.4752670726788255,1.4046944895845985,76561198039309853,enpitsu,26.0,3165.8701171875,4093.179931640625,202.00999450683594,-13745.999755859375,3067.3001098632812,2320.5999755859375,1500.5999755859375,-5290.4998779296875,-91.70000076293945,255.0,255.0,,0.30237893194869436,2.5235802543624466,-0.4430079850574604,True,68.0,False,8,7,False,,bf81d8692db,games5425898691,18.0,647.1599731445312,2552.320068359375,17.010000228881836,3157.3001098632812,2044.4000244140625,2.199999988079071,-0.5999999865889549,-0.19999999552965164,1866.9999694824219,255.0,255.0,,0.009499110567028587,0.4757995757951103,0.00013295232138339837,True,106.0,False,False,12,10,,RGTITO,4864972377327238000,12,937.0999755859375,4777.7001953125,17.020000457763672,-2263.8999938964844,3718.800048828125,0.0,-0.7000000029802322,1.7000000178813934,3540.1998901367188,0.0,0.0,False,0.009719140298550977,-1.4993413754127212,-1.9057979746448546e-05,True,14,False,,False,14,,SORIANO268,2389101314914475938,14.0,3256.89990234375,4291.240234375,17.06999969482422,1416.6000366210938,-6987.60009765625,0.5999999865889549,0.29999999329447746,-0.19999999552965164,-2404.9000549316406,255.0,0.0,False,0.016627924410371735,-1.3713427995164975,-4.610317628874569e-05,,238.0,False,6,False,6,
105,7049,213,False,False,0,3906.4256635249053,1971.1099853515625,2486.72998046875,353.6099853515625,10327.099609375,6771.500244140625,4409.4000244140625,3936.199951171875,-1597.8999328613281,4236.9000244140625,0.0,-1.439627415408726,0.2476979044996017,-1.7156292234050816,bf81d8692db,games5425898691,18.0,1883.93994140625,2410.1201171875,219.57000732421875,11089.89990234375,-1398.800048828125,-656.5000152587891,1637.5,-1008.1999969482422,-4829.200134277344,255.0,255.0,,-0.5077462976069448,-0.5958466837450864,-1.3621231587387455,True,106.0,False,14,11,False,,76561198039309853,enpitsu,26.0,1065.3499755859375,4534.4501953125,17.020000457763672,-12398.499755859375,-5498.699951171875,12.000000476837158,-3.3000001311302185,-1.0999999940395355,2242.5999450683594,255.0,255.0,,0.01674074881898734,-2.6622526663931936,-0.00021316029433350443,True,68.0,False,False,8,8,,RGTITO,4864972377327238000,12,942.3099975585938,4404.52978515625,17.020000457763672,-1116.6999816894531,2169.4000244140625,0.7999999821186066,-0.3999999910593033,-0.19999999552965164,3.100000023841858,0.0,128.0,False,0.009774089885797177,-1.0956837222429734,-4.081520207943361e-06,True,14,False,,False,14,,SORIANO268,2389101314914475938,14.0,2142.330078125,2753.89990234375,146.30999755859375,-7119.7998046875,-13804.69970703125,3363.9999389648438,744.1000366210938,-140.79999923706055,-93.29999923706055,255.0,15.0,False,0.05320533896929521,-1.774143265956849,-0.0009876482175077308,,194.0,False,6,False,8,
106,7166,217,False,False,0,4514.145076220959,3475.760009765625,4015.179931640625,113.1500015258789,-10354.49951171875,3676.0000610351562,172.19999313354492,334.59999084472656,1371.6000366210938,1976.0000610351562,0.0,0.20486470400743748,1.7849308805921338,-2.805667516817721,bf81d8692db,games5425898691,18.0,3621.169921875,4040.169921875,16.790000915527344,-9091.500244140625,7813.4002685546875,-189.40000534057617,45.10000228881836,-1248.3000183105469,1852.5,255.0,255.0,,0.020741917343895345,2.4541226062660755,-0.006903241430324906,True,71.36840450379155,True,14,12,False,,76561198039309853,enpitsu,26.0,505.19000244140625,4989.08984375,73.8499984741211,-6653.599853515625,19607.39990234375,2748.2000732421875,-4756.700134277344,-2512.5,1144.4000244140625,255.0,255.0,False,0.25048265038860745,2.110623513844635,0.01496979704404751,True,0.0,False,False,10,9,,RGTITO,4864972377327238000,12,290.8299865722656,5084.2998046875,128.1999969482422,-503.49998474121094,168.50000381469727,5423.800048828125,0.5999999865889549,2.8999999165534973,-0.5999999865889549,128.0,128.0,False,0.011054261071509456,-0.3211400257356343,-0.00014539511897868515,True,14,4,31.0,False,16,,SORIANO268,2389101314914475938,14.0,-463.29998779296875,2257.110107421875,17.049999237060547,11129.599609375,13014.100341796875,2.5,-0.19999999552965164,-0.5000000074505806,0.0,255.0,128.0,False,0.01679484881125552,0.8632869426072887,4.406033454759453e-05,,195.0,False,8,False,8,
107,7171,217,False,False,0,4302.160648640693,3273.800048828125,4081.06005859375,106.79000091552734,-12417.19970703125,1500.0999450683594,192.09999084472656,336.89998626708984,1209.1999816894531,1794.4000244140625,0.0,0.04222924732900571,2.187621000635747,-2.594685165252387,bf81d8692db,games5425898691,18.0,3426.93994140625,4155.68017578125,16.790000915527344,-12735.10009765625,5150.7000732421875,-118.99999618530273,-353.1999969482422,-467.90000915527344,1651.300048828125,255.0,255.0,,0.014578182340091608,2.828148992202276,0.0009024720954538596,True,55.97107982635498,True,14,12,False,,76561198039309853,enpitsu,26.0,388.29998779296875,5332.89990234375,103.04000091552734,-6693.800048828125,19665.699462890625,-66.50000095367432,-4710.400085449219,-2818.800048828125,340.49999237060547,255.0,255.0,False,1.4876929617040562,2.9503129395702454,0.7982018732382465,True,0.0,False,False,10,9,,RGTITO,4864972377327238000,12,282.010009765625,5087.240234375,212.6699981689453,-503.49998474121094,168.50000381469727,4285.5999755859375,0.29999999329447746,0.7999999821186066,-0.5999999865889549,128.0,128.0,False,0.011384440522748805,-0.3211406509085085,-0.0001988762199224974,True,14,4,31.0,False,16,,SORIANO268,2389101314914475938,14.0,-287.1700134277344,2463.159912109375,17.049999237060547,11129.599609375,13014.100341796875,2.5,-0.19999999552965164,-0.5000000074505806,0.0,255.0,128.0,False,0.01679484881125552,0.8632869426072887,4.406033454759453e-05,,195.0,False,8,False,8,
108,7187,218,False,False,0,3578.712104706068,2462.659912109375,3904.449951171875,122.63999938964844,-17914.200439453125,-9517.999877929688,1723.0000305175781,-2972.60009765625,-1179.4999694824219,-2845.1998901367188,0.0,-0.024906675733073192,2.3778716759967895,-2.191946231089739,bf81d8692db,games5425898691,18.0,2553.090087890625,3970.68994140625,16.790000915527344,-13611.400146484375,-11398.699951171875,9.49999988079071,-76.99999809265137,-45.59999942779541,773.8999938964844,255.0,128.0,,0.013550234526543923,-2.3854602205937723,0.01977216180501132,True,5.865436618046097,True,14,12,False,,76561198039309853,enpitsu,26.0,64.94000244140625,5954.31005859375,360.8999938964844,-4439.700012207031,-3638.2998657226562,6623.3001708984375,3076.199951171875,-2331.199951171875,-111.40000343322754,255.0,255.0,False,-0.8867921909375889,-2.3691865104149663,-2.461808122755732,True,0.0,False,False,10,10,,RGTITO,4864972377327238000,12,255.3800048828125,5096.1201171875,349.9800109863281,-333.4000015258789,110.69999694824219,542.7000045776367,-4.000000059604645,1.4000000059604645,-408.80001068115234,255.0,71.0,False,0.011397238636291007,-0.33268934475019285,-0.00031074745396375287,True,14,4,31.0,False,16,,SORIANO268,2389101314914475938,14.0,500.989990234375,3293.080078125,17.049999237060547,16773.1005859375,14477.39990234375,-1.8000000715255737,-3.6000001430511475,-3.400000035762787,-1088.7000274658203,255.0,0.0,False,0.01678481454759965,0.7020789324945229,-0.0002592203399676426,,181.48833530692642,True,8,False,8,
109,7206,219,False,False,0,2832.092490901783,1198.97998046875,3234.27001953125,98.30999755859375,-16334.49951171875,-8441.300048828125,1287.2999572753906,-588.1000137329102,-4442.60009765625,-2845.1998901367188,0.0,0.503798163947445,-1.046430932603928,2.630934319522525,bf81d8692db,games5425898691,18.0,1542.97998046875,3278.580078125,16.989999771118164,-16250.0,-7641.6998291015625,4.600000083446503,0.5999999865889549,0.09999999776482582,-7.300000190734863,255.0,128.0,,0.009586478363379208,-2.7030710565554585,6.360430119698015e-05,True,0.0,False,14,12,False,,76561198039309853,enpitsu,26.0,-574.7000122070312,5823.7001953125,450.8699951171875,-9860.499877929688,2223.800048828125,-1054.000015258789,-250.40000915527344,-62.30000019073486,-211.5999984741211,255.0,255.0,False,-0.010345903507733999,2.8839976009404715,3.11199434682733,True,0.0,False,False,10,10,,RGTITO,4864972377327238000,12,245.0800018310547,5093.89990234375,213.4199981689453,-34.100000858306885,-226.8000030517578,-4188.299865722656,-1191.9000244140625,-820.2999877929688,-2973.2000732421875,255.0,128.0,False,-0.3181653813386804,-1.711017071532676,0.1450895301100019,True,14,4,31.0,False,16,,SORIANO268,2389101314914475938,14.0,1909.239990234375,3504.85009765625,17.049999237060547,19534.49951171875,-10413.199462890625,3.3000001311302185,-0.7000000029802322,0.3999999910593033,-2472.4000549316406,255.0,0.0,True,0.01677560659898344,-0.6022136245724451,-9.729703808994591e-05,,141.0,False,8,False,8,
110,7227,219,False,False,0,2672.855828831974,11.890000343322754,2626.06005859375,94.55000305175781,-14856.99951171875,-7453.3001708984375,324.59999084472656,1239.5999908447266,-5504.7998046875,-2039.4999694824219,0.0,1.0852495955814603,-1.4899757258589468,0.23200860498911324,bf81d8692db,games5425898691,18.0,336.0899963378906,2610.580078125,97.75,-19802.5,-11467.80029296875,91.5999984741211,2761.400146484375,-4756.499938964844,0.09999999776482582,255.0,128.0,,1.358199039894524,-2.6153162833964214,0.00025974861413396446,True,0.0,False,16,13,False,,76561198039309853,enpitsu,26.0,-817.8599853515625,5921.18994140625,124.83999633789062,3903.9999389648438,-1580.0,-5749.69970703125,-626.8999862670898,-2326.699981689453,-2824.8001098632812,255.0,0.0,False,0.669290867882012,-0.42484691781682576,0.42652817444952573,True,0.0,False,False,10,10,,RGTITO,4864972377327238000,12,130.6999969482422,5033.990234375,17.010000228881836,-5093.800048828125,-1697.8999328613281,2.0999999344348907,-0.7000000029802322,-0.5999999865889549,-1.5000000596046448,255.0,128.0,False,0.009456928073988756,-2.8201598372871324,-4.6350696036343045e-05,True,14,4,31.0,False,16,,SORIANO268,2389101314914475938,14.0,1854.6400146484375,2371.909912109375,17.049999237060547,-16690.799560546875,-7383.699951171875,-1.1999999731779099,0.29999999329447746,0.0,-2019.4999694824219,255.0,0.0,False,0.01678160606152706,-2.794502078236156,3.3606515516842366e-05,,135.87165598715507,True,8,False,8,24.0
111,7231,219,False,False,0,2713.345845026494,-209.97999572753906,2514.81005859375,93.22000122070312,-14517.900390625,-7244.69970703125,270.40000915527344,1516.9999694824219,-5518.3001708984375,-1801.6999816894531,0.0,0.7631331586979127,-0.5961923735709489,1.657181189361325,bf81d8692db,games5425898691,18.0,6.21999979019165,2419.52001953125,95.31999969482422,-19769.89990234375,-11448.399658203125,-165.30000686645508,2761.300048828125,-4756.499938964844,0.09999999776482582,255.0,128.0,,0.5776165316609562,0.5259274054760265,3.1415084394538044,True,0.0,False,16,13,False,,76561198039309853,enpitsu,26.0,-775.0599975585938,5886.43994140625,75.62999725341797,4564.700012207031,-4964.599914550781,-3975.7998657226562,-3025.7000732421875,-345.2000045776367,-2926.199951171875,255.0,128.0,False,0.47195348711434876,-0.7829674458517637,0.39960133801379594,True,0.0,False,False,10,10,,RGTITO,4864972377327238000,12,74.54000091552734,5015.2900390625,17.010000228881836,-6042.60009765625,-2011.6999816894531,2.0999999344348907,-0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,False,0.009455200775188794,-2.8202035486128496,-3.590663394931263e-05,True,14,4,31.0,False,16,,SORIANO268,2389101314914475938,14.0,1708.300048828125,2322.780029296875,17.049999237060547,-18207.39990234375,-4623.999938964844,-1.1999999731779099,0.5000000074505806,0.0,-2026.300048828125,255.0,0.0,False,0.016782522961979192,-2.9630665989520626,3.420019905813622e-05,,123.33360008783238,True,8,False,8,
112,7243,220,False,False,0,2939.529486564812,-842.3599853515625,2200.9599609375,93.1500015258789,-13522.60009765625,-6674.6002197265625,0.0,2070.7000732421875,-5499.5001220703125,-1210.999984741211,0.0,-0.4094100145264604,-1.4222439566294247,-2.2262051760248025,bf81d8692db,games5425898691,18.0,-797.3900146484375,1954.1800537109375,85.58999633789062,-19659.100341796875,-11383.199462890625,-773.7999725341797,2013.800048828125,-3469.8001098632812,0.09999999776482582,255.0,,,-1.0439256144742024,-2.615783650364602,0.00013042424384274146,True,,False,16,14,False,,76561198039309853,enpitsu,26.0,-671.3400268554688,5440.8798828125,20.479999542236328,611.5000152587891,-10853.800048828125,-426.8000030517578,6.000000238418579,-0.5000000074505806,-16.00000023841858,255.0,0.0,,0.0558190156276024,-1.5165300550680865,0.002072678286607325,True,,False,False,10,10,,RGTITO,4864972377327238000,12,-324.44000244140625,4882.47998046875,17.010000228881836,-9573.099975585938,-3104.4000244140625,2.199999988079071,1.8000000715255737,0.0,-217.99999237060547,255.0,101.0,,0.009488837185894609,-2.8220179134519476,-4.998646258971284e-05,True,14,4,31.0,False,16,,SORIANO268,2389101314914475938,14.0,833.760009765625,2302.219970703125,17.049999237060547,-22642.099609375,832.2000122070312,-2.3000000417232513,0.5999999865889549,0.0,-10.199999809265137,255.0,,,0.016787124652217888,3.1037554662656768,3.310274859824097e-05,,110.82248612885836,True,8,False,8,
113,7271,221,False,False,0,3718.7284086359805,-2055.260009765625,1606.5799560546875,93.1500015258789,-11168.800048828125,-5445.7000732421875,0.0,2535.2999877929688,-5420.10009765625,-440.8000183105469,0.0,-0.6007939763599514,-1.1556489495939826,-2.568405433088374,bf81d8692db,games5425898691,18.0,-2214.72998046875,1581.300048828125,17.020000457763672,-3338.3999633789062,4717.39990234375,1.4000000059604645,-2.3999999463558197,0.09999999776482582,-1733.0000305175781,0.0,0.0,,0.009789384113508425,2.152191039017085,4.5911745553915935e-05,True,,False,16,14,False,,76561198039309853,enpitsu,26.0,-1204.2099609375,4420.02978515625,129.3000030517578,-9360.2001953125,-10249.3994140625,-152.39999771118164,-1119.4000244140625,-5384.5001220703125,54.20000076293945,128.0,128.0,,-0.25580739086813914,-1.0780288790317625,-2.8004769831365355,True,,False,False,12,12,,RGTITO,4864972377327238000,12,-1469.030029296875,4558.1201171875,16.989999771118164,-13727.5,-4465.400085449219,-274.89999771118164,-1043.7000274658203,-459.59999084472656,1461.3999938964844,255.0,128.0,,0.018844780646586984,-2.7627949611981144,-0.030354049953538503,True,14,4,31.0,False,16,,SORIANO268,2389101314914475938,14.0,-1485.75,2262.530029296875,17.049999237060547,-21748.701171875,-2711.099853515625,2.5,1.1999999731779099,-4.099999964237213,264.3000030517578,51.0,133.0,,0.016914176834171606,-3.0004015843500373,-3.1639137654950135e-05,,22.0,False,8,False,8,
