,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
112,7513,221,False,False,1,5393.5639999477535,-149.16000366210938,-151.3300018310547,107.23999786376953,-23729.09912109375,9272.999877929688,8222.7001953125,3614.2999267578125,-1132.7999877929688,4653.299865722656,1.0,-0.08169685947516661,-0.3968217053631369,-0.1236451419928282,bf81d8692db,games5425898691,20.0,-76.8499984741211,-323.92999267578125,88.5199966430664,974.7000122070312,22780.50048828125,2365.399932861328,-5489.89990234375,-329.1999816894531,49.80000019073486,128.0,128.0,,-0.7163813651514459,1.5030631747562333,0.006494912042403543,True,3,False,0.0,False,4,,76561198039309853,enpitsu,24.0,-38.20000076293945,-2102.39990234375,17.049999237060547,-518.3000183105469,7501.300048828125,2.5999999046325684,-0.3999999910593033,-0.3999999910593033,0.0,128.0,128.0,,-0.016816699996441323,1.5018040565172226,3.0692586600934185e-05,True,False,False,False,116.0,False,,Outer Heaven,76561198019325819,7,10.800000190734863,62.40999984741211,90.68000030517578,-15647.099609375,-11990.10009765625,2353.000030517578,-1092.699966430664,-5388.699951171875,-131.49999618530273,255.0,13.0,,-0.26681572115353813,-0.9769121460509343,0.5164689733680033,True,0.0,False,4,False,3,,Cool boi,76561198015950686,7.0,-2834.18994140625,4057.050048828125,18.329999923706055,-17288.800048828125,3641.9000244140625,3.400000035762787,0.7000000029802322,-0.0,1899.7999572753906,251.0,255.0,,-0.01706108369524837,0.1456477548603252,8.06004486982484e-05,True,0.0,False,False,False,False,
113,7632,225,False,False,0,8210.906366767713,1129.719970703125,-2817.10009765625,144.61000061035156,-26105.0,-11521.300048828125,3216.7001342773438,854.0000152587891,-1009.3000030517578,-1802.4000549316406,0.0,-1.3488386635762517,3.111754754896833,0.6096036063557203,76561198019325819,Outer Heaven,7.0,1421.050048828125,-2680.9599609375,77.83999633789062,-19592.5,-11389.89990234375,3875.1998901367188,143.99999618530273,-522.599983215332,-2348.6000061035156,255.0,201.0,,0.029495119693270903,-2.9694906088415647,-0.0023780671077031227,True,4,False,187.0,False,6,,76561198015950686,Cool boi,7.0,1105.0,3271.969970703125,18.34000015258789,-19422.39990234375,2495.5999755859375,2.3999999463558197,-0.09999999776482582,0.0,2060.8999633789062,252.0,255.0,,0.017057543209096086,3.096243651968855,-3.7039623839881525e-06,True,False,4,4,143.0,False,,enpitsu,76561198039309853,25,832.1400146484375,3959.64990234375,17.049999237060547,-14066.400146484375,-13133.299560546875,2.5999999046325684,-0.29999999329447746,-0.09999999776482582,48.00000190734863,255.0,128.0,,0.016789190065528047,-2.3851591781558215,-4.542388668612032e-05,True,217.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,3249.909912109375,-13.220000267028809,93.66999816894531,189.69999313354492,19061.8994140625,-140.79999923706055,-5496.199951171875,-203.29999923706055,12.699999809265137,255.0,,,-1.2412783252029402,-1.526897741430895,3.1342861696347137,,,False,False,5,6,
114,7788,231,False,False,1,3702.05408809373,3592.360107421875,2603.300048828125,101.1500015258789,724.5999908447266,23231.201171875,6456.9000244140625,-148.90000343322754,3969.5999145507812,4496.600036621094,1.0,-0.9259641439255795,-1.464742023679974,2.4076971113452377,76561198039309853,enpitsu,24.0,3603.360107421875,2413.780029296875,126.30999755859375,721.3999938964844,22899.7998046875,209.3000030517578,-5497.19970703125,172.70000457763672,0.0,128.0,128.0,False,-1.4114366705474453,1.6025086925045444,-0.00030826971527000155,True,1,False,175.0,False,2,,bf81d8692db,games5425898691,20.0,3677.570068359375,-2323.919921875,16.989999771118164,3136.199951171875,22783.40087890625,4.399999976158142,-0.0,0.5999999865889549,5.199999809265137,255.0,128.0,,-0.009600322680134145,1.7069208706000547,-6.560226952159019e-05,True,False,8,8,237.0,False,,Outer Heaven,76561198019325819,7,3525.7099609375,2754.77001953125,187.80999755859375,139.79999542236328,-5666.9000244140625,-149.79999542236328,945.1999664306641,5098.800048828125,1832.4000549316406,128.0,255.0,,-0.10669904023652557,-1.958920156136429,-2.6192916751656212,True,217.0,False,8,False,5,,Cool boi,76561198015950686,7.0,452.6600036621094,5817.9599609375,47.849998474121094,443.1999969482422,-790.0,-241.70000076293945,-322.20001220703125,87.70000457763672,19.09999966621399,255.0,128.0,False,-0.1899631039117807,-2.1808946968813143,0.2069946001067358,True,255.0,False,False,6,6,
115,7789,231,False,False,0,8250.965155568356,-3630.330078125,-2644.719970703125,93.0999984741211,-10092.000122070312,-14943.699951171875,-2184.7999572753906,-1203.6000061035156,3860.0,2395.399932861328,0.0,0.9385209703947016,1.7001621497955035,2.4118929300165433,76561198019325819,Outer Heaven,7.0,-3520.31005859375,-2722.449951171875,195.32000732421875,2163.300018310547,-2440.0,3563.2998657226562,-3946.7001342773438,-997.7999877929688,3698.2998657226562,128.0,255.0,,0.6530809541384398,2.189063480429331,-2.975707596503119,True,5,False,217.0,False,8,,76561198015950686,Cool boi,7.0,-452.6600036621094,-5817.9599609375,47.849998474121094,-443.1999969482422,790.0,-241.70000076293945,322.20001220703125,-87.70000457763672,19.09999966621399,255.0,128.0,False,0.1899631039117807,2.1808946968813143,0.2069946001067358,True,False,6,6,255.0,False,,enpitsu,76561198039309853,24,-3610.300048828125,-2529.39990234375,138.0,-1804.6000671386719,-11059.100341796875,2353.300018310547,4909.89990234375,824.1000366210938,-2337.2000122070312,128.0,128.0,False,1.1144511022183305,1.5327304851554813,-3.115546592564701,True,175.0,False,2,False,1,,games5425898691,bf81d8692db,20.0,-3677.570068359375,2323.919921875,16.989999771118164,-3136.199951171875,-22783.40087890625,4.399999976158142,0.0,-0.5999999865889549,5.199999809265137,255.0,128.0,,0.009600322680134145,-1.7069208706000547,-6.560226952159019e-05,True,237.0,False,False,8,8,
116,7833,233,False,False,1,2985.49499117295,3729.1201171875,4198.39990234375,403.5799865722656,-16158.199462890625,6632.5,5554.6002197265625,1103.7000274658203,-4671.9000244140625,-2094.4000244140625,1.0,1.2582445694465358,-1.4519397280578694,2.2539945707066353,76561198039309853,enpitsu,25.0,3850.889892578125,4191.27978515625,283.6099853515625,-5186.500244140625,6266.099853515625,8882.100219726562,-232.70000457763672,-1842.1000671386719,1383.5000610351562,255.0,255.0,False,0.8316868247698798,0.8063187885992563,-1.5724250602653527,True,2,False,145.0,False,2,,bf81d8692db,games5425898691,20.0,3494.719970703125,1479.02001953125,17.010000228881836,-6050.30029296875,22127.2998046875,2.0999999344348907,0.09999999776482582,-0.3999999910593033,0.09999999776482582,255.0,128.0,,-0.009593750924273364,1.3038731198187798,4.099798391372327e-05,True,False,8,8,228.0,False,,Outer Heaven,76561198019325819,7,3189.580078125,3116.360107421875,16.219999313354492,-421.19998931884766,5611.5997314453125,154.399995803833,-7.599999904632568,-108.80000114440918,785.6999969482422,255.0,128.0,,-0.016895363092875284,1.5196350565961745,0.0063396023617937145,True,201.34972923289064,True,8,False,6,,Cool boi,76561198015950686,7.0,182.27000427246094,5162.72021484375,18.34000015258789,62.69999980926514,3218.2998657226562,2.0999999344348907,-0.0,0.09999999776482582,1666.4999389648438,0.0,0.0,False,-0.017217098469913133,-1.8108014890835968,0.00010103157993849048,True,255.0,False,False,6,6,
117,7882,234,False,True,1,346.6342326540555,1078.260009765625,4845.14990234375,367.1400146484375,-23300.50048828125,19886.800537109375,-397.90000915527344,-60.900001525878906,-4917.39990234375,3437.3001098632812,1.0,0.5047538884361333,1.6866592967162635,1.8732283252572248,bf81d8692db,games5425898691,20.0,1232.9000244140625,4614.27001953125,264.69000244140625,-12933.299560546875,18842.7001953125,2584.2001342773438,350.29998779296875,-603.6000061035156,1199.5999908447266,255.0,255.0,,0.5916452822425703,1.5929643861009255,0.89878962501928,True,8,False,142.64243457394267,True,10,,76561198039309853,enpitsu,25.0,1640.9300537109375,4199.91015625,17.030000686645508,-12316.800537109375,-14797.19970703125,5.099999904632568,1.899999976158142,2.5,937.3999786376953,255.0,0.0,False,-0.016777120317253185,-0.9426625085085362,-0.00018715919923012684,True,False,2,2,90.0,False,,Outer Heaven,76561198019325819,7,2010.31005859375,5103.0,244.02999877929688,-14484.599609375,-19.199999570846558,114.89999771118164,-22.40000009536743,-2010.8000183105469,-26.30000114440918,255.0,237.0,,-0.026828023238998217,0.015277061244172491,-1.5726089299023613,True,213.0,False,8,False,6,,Cool boi,76561198015950686,7.0,712.780029296875,5021.60986328125,173.8800048828125,12565.30029296875,-5243.499755859375,6231.199951171875,38.59999895095825,-2265.0999450683594,-59.80000019073486,255.0,40.0,False,0.6134963622666478,-3.1393391615891413,-0.0477940659757741,True,183.04662386576342,True,3,6,8,
118,7885,234,False,False,0,10162.713407695632,-904.3699951171875,-5022.7099609375,393.6199951171875,-6377.80029296875,-17472.80029296875,19360.799560546875,2878.699951171875,4257.200012207031,3096.4999389648438,0.0,-0.2940958303898181,-1.0745211828286025,1.3502632816780353,76561198015950686,Cool boi,7.0,-826.739990234375,-4974.97021484375,226.27999877929688,-10506.700439453125,4381.600036621094,3673.699951171875,3044.1000366210938,4286.600036621094,1028.0999755859375,255.0,0.0,False,-0.8713989402415825,-3.084923452782006,-0.1279292022005766,True,6,4,173.65178494043258,True,8,,76561198019325819,Outer Heaven,7.0,-1877.969970703125,-5102.93994140625,235.97000122070312,14392.7001953125,3.3000001311302185,-1570.5999755859375,4.4999998807907104,518.8000106811523,-6.899999976158142,255.0,128.0,,0.13203623873053213,-0.016583682570876626,-1.5735589114478274,True,False,8,6,213.0,False,,enpitsu,76561198039309853,25,-1535.3699951171875,-4059.1201171875,17.030000686645508,11139.200439453125,15604.200439453125,5.199999809265137,-2.5999999046325684,-4.000000059604645,-244.3000030517578,255.0,0.0,False,0.016774128594743327,0.9816722004575299,-0.0002654816082536699,True,90.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-1016.1900024414062,-4924.06982421875,301.3500061035156,12292.19970703125,-17447.099609375,2034.1000366210938,-5070.7000732421875,-215.49999237060547,2119.1000366210938,255.0,255.0,,-1.2397464237006275,-1.0946455900312049,0.7470600270650567,True,133.24759564861182,True,False,8,10,
119,7993,238,False,True,0,5911.016861526639,-1209.8299560546875,-762.6799926757812,902.0599975585938,3306.9000244140625,27649.09912109375,-552.400016784668,-2436.300048828125,4680.799865722656,-2855.4000854492188,0.0,-1.0450928133438182,0.558230503509396,-0.9603429725360111,76561198019325819,Outer Heaven,7.0,-1289.5,-922.989990234375,806.0599975585938,-8435.499877929688,14271.700439453125,4991.600036621094,-3056.9000244140625,772.6999664306641,-2558.000030517578,255.0,93.0,False,-1.0199065920479695,1.7983441511701193,0.20937586979568557,True,6,False,90.83271394750132,True,10,,76561198015950686,Cool boi,7.0,-3192.02001953125,-1732.1300048828125,18.309999465942383,-2705.4998779296875,18743.299560546875,5.799999833106995,0.0,-0.7000000029802322,-1341.199951171875,241.0,0.0,,0.017055261434026355,1.6984402405934313,-0.00022503320791884788,True,4,8,6,86.0,False,,enpitsu,76561198039309853,24,679.989990234375,965.52001953125,17.030000686645508,-1378.6000061035156,15056.8994140625,5.099999904632568,0.0,0.29999999329447746,0.09999999776482582,255.0,128.0,False,0.016780786062926503,1.6621357317388032,-2.74480932292524e-05,True,90.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,-932.4000244140625,-3666.8701171875,105.6500015258789,-557.5,16729.000244140625,-161.8000030517578,-5462.9998779296875,581.8999862670898,-257.90000915527344,255.0,128.0,,0.30656400797682165,-1.8233128873348823,-3.1385889210584916,True,87.0,False,False,9,12,
120,8040,240,False,False,1,8856.633769637114,688.8099975585938,-3714.2099609375,198.39999389648438,17724.100341796875,-12118.1005859375,3705.7000732421875,3782.9000854492188,-4336.400146484375,-1698.3999633789062,1.0,0.5651317724020746,1.5577750808528923,-2.926890603641229,76561198039309853,enpitsu,25.0,458.29998779296875,-3697.929931640625,201.0,11445.999755859375,-11533.499755859375,-1808.699951171875,-5159.5001220703125,1838.6000061035156,498.3000183105469,255.0,255.0,False,-0.03869805876840068,-2.8381728907228956,-0.639982508062595,True,3,False,47.0,False,4,,bf81d8692db,games5425898691,20.0,1047.239990234375,551.1199951171875,98.54000091552734,860.0,-21807.19970703125,-138.99999618530273,5494.2999267578125,248.70000839233398,-3.8999998569488525,255.0,128.0,,1.539167132635741,-1.6382900576640023,-0.022226768988851835,True,False,14,12,118.0,False,,Outer Heaven,76561198019325819,7,2705.239990234375,-1797.22998046875,882.239990234375,8273.699951171875,-16027.39990234375,-5095.400085449219,1270.5999755859375,-319.6999931335449,-264.3000030517578,128.0,128.0,False,-0.3130154459259351,-1.2584760142876268,-0.526787249729225,True,75.0,False,10,False,6,,Cool boi,76561198015950686,7.0,3811.080078125,-1124.030029296875,18.3799991607666,4840.299987792969,-16473.900146484375,42.800002098083496,-89.49999809265137,-161.5999984741211,-791.2999725341797,240.0,128.0,,-0.015450644670836072,-1.7979832020579256,0.0019470133979879354,True,86.0,False,4,6,8,
121,8090,242,False,False,0,2518.4641421513957,-3316.639892578125,4444.89990234375,158.13999938964844,-163.89999389648438,17705.30029296875,9152.899780273438,4427.39990234375,-3094.8001098632812,-2611.400146484375,0.0,-0.6161567808555445,2.5344199987185814,0.7216556271338019,76561198019325819,Outer Heaven,7.0,-3332.080078125,4228.47021484375,72.83000183105469,6097.39990234375,18387.5,816.6000366210938,195.79999923706055,92.29999542236328,5495.7000732421875,255.0,255.0,False,-0.01835080110399489,2.4959339707001056,0.005496247481045205,True,6,False,75.0,False,10,,76561198015950686,Cool boi,7.0,-3380.820068359375,3761.06005859375,18.350000381469727,9424.500122070312,3608.0999755859375,1.1999999731779099,-0.09999999776482582,-0.09999999776482582,-2401.1000061035156,220.0,0.0,,0.017008282584320192,0.3036038675550467,2.045170517184095e-05,True,4,8,6,86.0,False,,enpitsu,76561198039309853,24,-2286.8798828125,4756.259765625,17.030000686645508,-11148.599853515625,-8379.400024414062,6.499999761581421,11.59999966621399,0.0,20.59999942779541,255.0,128.0,False,0.016383595247046665,-2.4947021642766205,0.0005703145696523431,True,30.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,472.7900085449219,2792.070068359375,16.989999771118164,16912.80029296875,12206.400146484375,4.799999892711639,-0.9000000357627869,-0.5000000074505806,1870.2000427246094,255.0,255.0,,0.009593893908384853,0.6853251324077444,0.00012899033347004509,True,113.0,False,False,12,14,
122,8149,244,False,False,1,10078.90216679923,1431.239990234375,-4924.68017578125,454.1300048828125,28264.19921875,-14917.900390625,1920.5000305175781,1515.7000732421875,1030.999984741211,-54.29999828338623,1.0,0.7806935276576755,-2.300928529383118,0.18079364998858147,bf81d8692db,games5425898691,20.0,1317.5899658203125,-4854.77978515625,390.7200012207031,18444.100341796875,-3510.7000732421875,2590.4000854492188,-1910.0,2184.199981689453,-2886.9000244140625,255.0,215.0,,0.3091360137921261,-2.7106373826122083,0.15988256829886377,True,13,False,67.86522146450575,True,16,,76561198039309853,enpitsu,25.0,2327.280029296875,-4239.89013671875,17.040000915527344,-4110.5999755859375,-6979.1998291015625,-3.100000023841858,-51.30000114440918,-21.400001049041748,-1993.6000061035156,255.0,0.0,False,-0.014337364602197696,-1.0363588137004327,0.002268643313236317,True,False,4,4,145.38639139103637,True,,Outer Heaven,76561198019325819,7,2221.6201171875,-4366.35986328125,26.649999618530273,-15384.89990234375,-9476.699829101562,2774.7000122070312,168.89999389648438,-62.5,-1900.5999755859375,255.0,0.0,False,-0.0153558787255527,0.575891933482068,-0.009381390934081925,True,75.0,False,10,False,6,,Cool boi,76561198015950686,7.0,1184.969970703125,-2491.18994140625,18.350000381469727,-6104.5001220703125,12255.699462890625,1.0999999940395355,-0.0,0.19999999552965164,-2222.5,252.0,0.0,,-0.01703496320051027,1.1776175690440154,-3.0192366622894283e-05,True,86.0,False,4,6,8,
123,8212,246,False,False,0,4017.199371833975,-4002.530029296875,2592.969970703125,255.63999938964844,382.79998779296875,13201.400146484375,19630.0,-725.6999969482422,-5091.700134277344,3089.8001098632812,0.0,-0.5807643594397955,2.3087934339472036,-0.28401252793910775,76561198015950686,Cool boi,7.0,-3903.179931640625,2470.35009765625,141.0,-15318.199462890625,8450.700073242188,2883.800048828125,2694.7000122070312,3860.2999877929688,1288.5000610351562,255.0,128.0,,-0.3292230659365154,2.6676903039759456,-0.06256718630308324,True,6,4,0.0,True,10,,76561198019325819,Outer Heaven,7.0,-1102.8800048828125,4872.85009765625,475.8800048828125,-2781.099853515625,-4675.7000732421875,1625.7000732421875,-246.90000534057617,-3714.4000244140625,3327.9998779296875,128.0,0.0,,0.13230762765635937,-2.0300769219635737,-1.5316239490636514,True,False,12,6,75.0,False,,enpitsu,76561198039309853,24,-1516.3699951171875,3002.110107421875,17.040000915527344,7229.2999267578125,-8773.900146484375,5.0,-0.3999999910593033,0.29999999329447746,3068.3999633789062,255.0,255.0,False,0.016723051285353084,-0.7088640567996372,6.434890654385314e-05,True,131.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-2286.9599609375,5102.990234375,242.92999267578125,8550.700073242188,-2.7000001072883606,-6719.69970703125,-0.5999999865889549,102.5,2.5,255.0,111.0,,0.6450920445621902,0.011825705397112809,1.5779946791297172,True,54.0,False,False,14,16,
124,8317,250,False,False,1,9868.02894242619,1337.0,-4718.169921875,292.5400085449219,15289.100341796875,13264.100341796875,4921.199951171875,-558.4999847412109,-5421.6998291015625,2508.5000610351562,1.0,-0.2207940276033929,-0.537152783142433,0.7549421637241093,76561198039309853,enpitsu,25.0,1285.93994140625,-4770.919921875,201.77000427246094,15399.7998046875,3630.0,-713.1999969482422,-2903.2998657226562,4626.600036621094,644.4000244140625,255.0,128.0,False,-0.8236284931800536,2.7260103106817835,-0.0647962235785276,True,5,False,120.0,False,6,,bf81d8692db,games5425898691,20.0,854.4099731445312,-4600.740234375,17.010000228881836,9465.0,6034.1998291015625,2.0999999344348907,-0.7000000029802322,-0.3999999910593033,405.49999237060547,255.0,128.0,,-0.009538463276821969,2.5381863802974456,-0.0001673595995714346,True,False,16,14,85.0,False,,Outer Heaven,76561198019325819,7,3401.659912109375,-3021.1298828125,17.059999465942383,13663.900146484375,745.0,1.5999999642372131,3.8999998569488525,-0.0,595.6999969482422,255.0,240.0,False,-0.016737846624384965,3.1113392948034972,0.0002909824746581697,True,75.0,False,12,False,6,,Cool boi,76561198015950686,7.0,3391.570068359375,701.6699829101562,18.329999923706055,-11123.199462890625,7684.4000244140625,3.6000001430511475,-0.0,-0.0,2250.5999755859375,242.0,255.0,,-0.017033796158421197,0.533835183902337,1.232135374347747e-05,True,255.0,False,4,6,10,
125,8364,252,False,False,0,3971.44054432765,-3878.5,2517.590087890625,176.50999450683594,-18829.49951171875,4301.000061035156,-6182.19970703125,-1835.2000427246094,1200.6999969482422,5584.7998046875,0.0,-1.3316463967711876,2.827830681064578,-2.7812212979100397,76561198019325819,Outer Heaven,7.0,-3798.81005859375,2384.169921875,199.4199981689453,7960.5999755859375,2470.8999633789062,-29.40000057220459,-2555.399932861328,4733.500061035156,1145.8000183105469,0.0,255.0,False,0.2531200860208667,-1.281573011470893,-2.9534083296143803,True,7,False,75.0,False,14,,76561198015950686,Cool boi,7.0,-1476.3199462890625,-85.29000091552734,18.329999923706055,12418.699951171875,3721.199951171875,3.6000001430511475,-1.0000000149011612,-0.09999999776482582,2244.199981689453,240.0,153.0,False,0.01702948889542794,0.3523289579841299,9.97938231654593e-05,True,4,10,6,255.0,False,,enpitsu,76561198039309853,25,-3194.77001953125,4089.25,17.059999465942383,6094.6002197265625,-3816.6000366210938,2.0999999344348907,0.7000000029802322,-0.09999999776482582,2471.699981689453,255.0,255.0,False,0.016639116164554726,-0.5467327554836229,-6.53842095996623e-05,True,120.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-2588.919921875,3316.52001953125,17.010000228881836,-12482.19970703125,-5789.69970703125,2.0999999344348907,0.7999999821186066,0.29999999329447746,-262.00000762939453,255.0,128.0,,0.009569990224569877,-2.7376831264202885,0.00019175635621981435,True,85.0,False,False,14,16,
126,8451,255,False,False,1,9103.299783084765,2256.840087890625,-3861.010009765625,297.75,-20259.69970703125,5311.199951171875,5762.60009765625,596.5999984741211,736.6000366210938,4914.200134277344,1.0,1.4820770902480862,-1.9534815941403834,-1.695247203800641,bf81d8692db,games5425898691,20.0,2430.280029296875,-3924.610107421875,133.83999633789062,-11228.199462890625,4337.799987792969,4743.299865722656,292.39999771118164,925.1000213623047,1138.3999633789062,255.0,128.0,,0.43067609985537114,-0.2678687526456493,-0.10658112307619202,True,14,3,223.63536328397774,True,18,,76561198039309853,enpitsu,24.0,1845.050048828125,-4155.25,76.08999633789062,16427.19970703125,9792.100219726562,2963.5000610351562,-2543.6000061035156,4273.999938964844,-3.700000047683716,255.0,,,-0.1633766189185769,2.6049157187711307,-1.5379642629023393e-05,True,False,8,7,66.0,False,,Outer Heaven,76561198019325819,7,2343.889892578125,-3780.719970703125,108.05000305175781,-669.4999694824219,-16146.600341796875,3820.5999755859375,-1866.9000244140625,-396.19998931884766,1807.8999328613281,255.0,43.0,,0.1703164038670635,-1.951361672457683,-0.02239486390520638,True,19.0,False,16,False,8,,Cool boi,76561198015950686,7.0,-1143.1800537109375,-2043.8299560546875,18.329999923706055,9166.599731445312,-8668.200073242188,3.6000001430511475,-1.5000000596046448,1.2999999523162842,2057.4000549316406,248.0,255.0,,-0.01703625087241523,-2.4160436753042442,0.00023295575813755417,True,255.0,False,4,6,10,
127,8543,258,False,False,0,5398.994407791517,3707.330078125,2318.919921875,132.2100067138672,21497.80029296875,1869.6000671386719,-1543.3000183105469,518.4999847412109,5977.39990234375,-29.000000953674316,0.0,0.11594346167642916,-0.15462603968571464,-1.3400060506644575,76561198015950686,Cool boi,7.0,3530.9599609375,2239.449951171875,85.48999786376953,16262.900390625,-1774.1000366210938,3626.199951171875,-83.90000343322754,-832.2000122070312,657.7999877929688,252.0,128.0,False,-0.09067997485147468,0.01366610066121771,-0.003520109972103257,True,6,4,176.20585788962663,True,12,,76561198019325819,Outer Heaven,7.0,-900.3200073242188,3398.3701171875,17.059999465942383,10680.6005859375,-9170.800170898438,1.2999999523162842,-0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,,0.016733189417292148,-0.7094969700523668,5.5308352879099476e-05,True,False,16,8,50.0,False,,enpitsu,76561198039309853,24,-2332.39990234375,4518.830078125,17.059999465942383,13067.39990234375,2890.7000732421875,1.1999999731779099,-0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,False,0.016704107994115872,0.21771400052304507,5.095388334106911e-05,True,66.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,-951.5999755859375,4459.259765625,16.989999771118164,14680.899658203125,-5378.499755859375,2.3000000417232513,0.3999999910593033,0.19999999552965164,8.199999928474426,255.0,128.0,,0.009554769905358087,-0.3503359494538323,-3.098834582601752e-05,True,157.0,False,4,14,18,
128,8654,262,False,False,1,8601.03099396134,-2839.7099609375,-2607.39990234375,229.99000549316406,-2061.4999389648438,27968.9990234375,10423.00048828125,5682.39990234375,1510.2999877929688,1195.199966430664,1.0,1.0716797062867138,-2.571601961263064,2.5745982625323647,bf81d8692db,games5425898691,20.0,-2816.610107421875,-2926.929931640625,113.6500015258789,-1559.1000366210938,22851.39892578125,2093.2000732421875,-896.9999694824219,73.80000114440918,600.9999847412109,255.0,93.0,,0.33804814084353935,1.2013203282958194,-0.02566594336596508,True,15,4,194.82658058340832,True,20,,76561198039309853,enpitsu,25.0,-1201.02001953125,-4355.93017578125,17.059999465942383,-8699.69970703125,4725.5999755859375,2.0999999344348907,1.5999999642372131,-0.7999999821186066,2031.6999816894531,255.0,128.0,False,-0.016700099474082318,0.4926681717528663,0.00029008954088892804,True,False,8,8,66.0,False,,Outer Heaven,76561198019325819,7,-1167.6500244140625,190.39999389648438,17.059999465942383,2262.5,13851.300048828125,1.8000000715255737,-0.0,0.5999999865889549,1692.2999572753906,255.0,255.0,,-0.01674692053203166,1.71054077978816,0.00018173292207124354,True,111.0,False,16,False,8,,Cool boi,76561198015950686,7.0,-2942.77001953125,-2637.39990234375,583.1400146484375,3030.4000854492188,-597.9999923706055,-7960.3997802734375,825.8999633789062,1921.7999267578125,1059.7000122070312,128.0,128.0,False,-0.8899126272587502,1.0816978809974362,2.0614569654085586,True,60.075079379543176,True,4,6,14,
