,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
140,8088,251.0,False,False,0,6742.067974604622,1454.469970703125,-1179.0799560546875,142.66000366210938,3547.0999145507812,20011.600341796875,606.1000061035156,1635.8000183105469,-1134.000015258789,-1125.8999633789062,0.0,0.25935524135241045,2.1216447670727274,1.9388193223799908,be8c27d163b,D. Artic,10.0,1466.8499755859375,-1268.0400390625,16.920000076293945,4676.400146484375,20899.19921875,12.400000095367432,62.30000019073486,23.299999237060547,13.200000524520874,255.0,128.0,False,0.02041810484343667,1.3516040179219444,-0.0022929414051159045,False,8,4,10,0.0,False,,76561198172758054,berou,8.0,1202.0699462890625,-2197.47998046875,16.989999771118164,-3790.2999877929688,11489.89990234375,4.600000083446503,-0.19999999552965164,-0.5000000074505806,0.0,186.0,128.0,False,0.009535400993774755,1.8894458621594477,4.857296389691473e-05,True,16,228.0,False,14,False,,enpitsu,76561198039309853,25,806.780029296875,-5765.68994140625,39.75,-644.0000152587891,-2779.5001220703125,261.70000076293945,-448.10001373291016,473.1999969482422,-1632.2000122070312,255.0,0.0,,-0.05649605463864664,-1.6325240117018276,0.15250187444634997,True,48.0,False,12,False,12,,games5425898691,bf81d8692db,18.0,-1890.0899658203125,189.86000061035156,87.37000274658203,-580.099983215332,22518.60107421875,330.8000183105469,-5499.69970703125,-9.599999785423279,50.999999046325684,255.0,128.0,0.8319547243558716,-1.573167434175552,3.126949755307828,True,31.0,False,9,False,12,,
141,8097,251.0,False,False,0,6174.4197821386615,1560.47998046875,-524.72998046875,140.5,1877.2999572753906,20812.7001953125,337.2999954223633,526.3999938964844,-381.5999984741211,-1308.5000610351562,0.0,-0.07144445900363391,1.693638967766644,1.4458064186063968,be8c27d163b,D. Artic,10.0,1609.469970703125,-590.3599853515625,16.90999984741211,3008.800048828125,20625.2001953125,-2.7000001072883606,-19.40000057220459,30.59999942779541,1305.5999755859375,128.0,214.0,False,0.023254252778864032,1.4519385544045609,-0.0007034643023640546,False,8,4,10,0.0,False,,76561198172758054,berou,8.0,1061.989990234375,-1772.9200439453125,16.989999771118164,-4078.599853515625,12292.2998046875,4.600000083446503,-0.19999999552965164,-0.09999999776482582,60.10000228881836,255.0,140.0,False,0.009535379009635542,1.890311184879456,5.269866177086726e-05,True,16,228.0,False,14,False,,enpitsu,76561198039309853,25,760.0499877929688,-5860.41015625,61.720001220703125,-3220.1998901367188,-3735.8999633789062,1967.8999328613281,-1792.4000549316406,274.3000030517578,-2548.3999633789062,255.0,0.0,,-0.43400175906679667,-2.224411026709963,0.24657490150641131,True,48.0,False,12,False,12,,games5425898691,bf81d8692db,18.0,-1909.77001953125,955.8699951171875,83.8499984741211,-576.5999984741211,22354.599609375,-138.99999618530273,-5499.4000244140625,-44.099998474121094,60.0,255.0,128.0,-1.5008413380623942,1.4216601013055414,0.15754472087487323,True,61.0,False,9,False,12,,
142,8118,252.0,False,False,0,4772.324843847289,1602.3499755859375,1073.8800048828125,94.23999786376953,116.99999809265137,20050.10009765625,1436.4999389648438,-4131.199951171875,-54.49999809265137,-1408.3000183105469,0.0,0.023156108572377807,0.6487310996956014,1.3220735238715002,be8c27d163b,D. Artic,10.0,1739.1400146484375,927.0800170898438,17.030000686645508,2985.2999877929688,20546.8994140625,5.199999809265137,0.09999999776482582,0.29999999329447746,-10.299999713897705,255.0,128.0,,0.01678076749226427,1.4253674537231933,-3.665623628832903e-05,,8,4,10,,False,,76561198172758054,berou,8.0,617.6199951171875,-822.47998046875,16.989999771118164,-6406.500244140625,12559.100341796875,4.600000083446503,-0.3999999910593033,0.19999999552965164,0.0,237.0,128.0,,0.009568427579435402,2.042507457100089,-4.658581194783655e-05,True,16,228.0,False,14,False,,enpitsu,76561198039309853,25,196.3000030517578,-5866.22021484375,63.650001525878906,-9553.900146484375,4030.5999755859375,-2179.199981689453,1947.5999450683594,-111.99999809265137,-161.5999984741211,255.0,0.0,,0.2144797155527865,2.7337287183685164,0.4779264591998141,True,44.781230293294435,True,12,False,12,,games5425898691,bf81d8692db,18.0,-2014.9100341796875,2633.360107421875,17.010000228881836,-5061.000061035156,21782.5,4.799999892711639,0.29999999329447746,1.0000000149011612,151.899995803833,255.0,128.0,0.009631378437645227,1.8159097201545096,-0.00012046908848044685,True,92.0,False,10,False,12,,
143,8131,252.0,False,False,0,4003.158670451953,1607.7900390625,2016.489990234375,95.5,103.00000190734863,18938.199462890625,697.3000335693359,-5859.000244140625,-29.100000858306885,-1292.5,0.0,0.09041801472787973,-0.5560663666701111,-0.6422098769250231,be8c27d163b,D. Artic,10.0,1825.780029296875,1975.8399658203125,17.030000686645508,257.7000045776367,20696.69921875,5.099999904632568,0.0,0.19999999552965164,20.799999237060547,255.0,128.0,,0.01677738731124759,1.5605924025548228,-2.4622245813050588e-05,,8,4,10,,False,,76561198172758054,berou,8.0,356.1199951171875,-198.58999633789062,16.989999771118164,-3414.5999145507812,11108.499755859375,4.699999988079071,1.8000000715255737,-1.4000000059604645,-1054.4999694824219,134.0,31.0,,0.009773437705273369,1.8686070645015813,-0.00014622362574835435,True,16,228.0,False,14,False,,enpitsu,76561198039309853,25,-160.4600067138672,-5422.009765625,19.700000762939453,-2551.0000610351562,14050.400390625,-551.1999893188477,-4.300000071525574,-85.20000457763672,-2227.5,255.0,128.0,,0.055758972720734386,1.6857828940366562,0.0043339436364217936,True,4.182589454035604,True,12,False,12,,games5425898691,bf81d8692db,18.0,-2165.889892578125,3707.1298828125,17.010000228881836,2810.4998779296875,21643.798828125,2.199999988079071,0.0,-0.09999999776482582,-1791.0000610351562,255.0,0.0,0.009587958375222472,1.383812971323782,-6.376092622250916e-05,True,92.0,False,10,False,12,,
144,8150,253.0,False,False,0,3144.2079716105545,1614.1500244140625,3246.5400390625,93.1500015258789,84.79999542236328,17268.900146484375,0.0,-5953.0999755859375,3.8999998569488525,-748.1999969482422,0.0,0.18454947276894354,0.6255945578447131,1.540935640957024,be8c27d163b,D. Artic,10.0,1720.530029296875,3323.050048828125,17.030000686645508,-8153.599853515625,17244.49951171875,5.5000001192092896,0.0,-0.3999999910593033,1989.4999694824219,128.0,254.0,,0.01684319443935817,2.083073378584785,4.1740459169265513e-05,,8,4,10,31.0,False,,76561198172758054,berou,8.0,314.42999267578125,570.1300048828125,16.989999771118164,637.2999954223633,12209.599609375,4.600000083446503,-0.09999999776482582,-0.09999999776482582,-260.3000068664551,128.0,113.0,,0.009640763516139706,1.5124868041342237,2.4152970097941012e-05,True,16,228.0,False,14,False,,enpitsu,76561198039309853,25,-68.08000183105469,-4341.2001953125,17.049999237060547,2069.9000549316406,16426.800537109375,2.7000001072883606,-0.5000000074505806,-0.09999999776482582,-0.09999999776482582,255.0,128.0,,0.01673510491140833,1.4454202059480714,1.970336377712438e-05,True,21.544851749174054,True,12,False,12,,games5425898691,bf81d8692db,18.0,-1302.6099853515625,4728.27978515625,17.010000228881836,18433.900146484375,8042.9998779296875,2.0999999344348907,-1.2999999523162842,-0.29999999329447746,-328.49998474121094,255.0,98.0,0.009584267573138622,0.38542379418948836,0.00014978743437286964,True,122.0,False,10,False,12,,
145,8163,254.0,False,True,0,2411.366596499316,1175.1199951171875,3905.030029296875,191.0399932861328,-9152.5,14561.500244140625,9164.400024414062,-3732.0999145507812,2501.999969482422,2797.3001098632812,0.0,0.8140219464378611,-1.4687975230872938,-2.274969093691357,be8c27d163b,D. Artic,10.0,1188.6400146484375,3876.090087890625,58.66999816894531,-12068.299560546875,10493.599853515625,5926.099853515625,51.79999828338623,62.69999980926514,-185.0,128.0,128.0,,0.01323023335917688,2.3961916361148377,0.0006372269622365326,,8,5,12,31.0,False,,76561198172758054,berou,8.0,374.8399963378906,1035.5699462890625,16.989999771118164,649.8999786376953,2696.9000244140625,4.600000083446503,2.0999999344348907,-0.5000000074505806,-65.19999980926514,128.0,128.0,,0.00990690147354746,1.325122429595601,4.532185820981284e-05,True,16,228.0,False,14,False,,enpitsu,76561198039309853,25,30.950000762939453,-3445.669921875,17.049999237060547,691.1000061035156,20098.1005859375,0.19999999552965164,0.0,-3.8999998569488525,450.29998779296875,255.0,128.0,,0.016792286407186306,1.5660036269349527,-0.00013185749583415613,True,0.0,False,12,False,12,,games5425898691,bf81d8692db,18.0,-336.1400146484375,4871.31005859375,17.010000228881836,18970.400390625,-3672.0999145507812,2.3000000417232513,0.3999999910593033,0.0,-1958.6000061035156,255.0,0.0,0.009577454062860202,-0.26055936707679844,-3.06472128475296e-05,True,122.0,False,10,False,12,,
146,8232,256.0,False,False,0,1583.9020872311119,-473.8900146484375,3613.3798828125,405.1400146484375,1297.7999877929688,2208.2000732421875,8135.9002685546875,5351.6998291015625,-2627.60009765625,-673.7999725341797,0.0,-0.5471298556028071,2.4381196543216963,0.4341570892795302,76561198172758054,berou,9.0,-494.3299865722656,3613.219970703125,236.5399932861328,-2548.000030517578,12153.699951171875,-572.599983215332,4996.000061035156,2206.300048828125,648.7000274658203,255.0,112.0,,-0.708200883094579,-1.5786463248229903,-2.301640281166297,True,15,False,18,136.93864964413385,True,,be8c27d163b,D. Artic,10.0,-640.8099975585938,5978.08984375,228.49000549316406,7212.0001220703125,-348.3000183105469,-1889.7000122070312,-955.8000183105469,2178.8999938964844,-422.7000045776367,255.0,0.0,False,0.22378000946652357,-0.019935044660389357,1.4588455529496778,True,12,31.0,False,8,6,,enpitsu,76561198039309853,25,-96.08000183105469,2120.510009765625,17.049999237060547,-561.3000106811523,22993.1005859375,1.5999999642372131,0.0,0.3999999910593033,0.0,255.0,128.0,,0.016794284384260456,1.5952208346209447,-3.911613766834077e-05,True,0.0,False,12,False,12,,games5425898691,bf81d8692db,18.0,3505.31005859375,4533.759765625,258.6499938964844,-9854.7998046875,9850.10009765625,2013.2000732421875,-1320.3999328613281,-1770.2999877929688,3.0000001192092896,255.0,255.0,-0.11407972039316099,2.342034872263032,-1.5358652168481512,True,226.8080948116959,True,12,False,14,,
147,8329,260.0,False,False,1,9375.234687504097,114.06999969482422,-4202.56982421875,361.1099853515625,-1988.9999389648438,16988.00048828125,6616.9000244140625,5916.5997314453125,222.09999084472656,971.8000030517578,1.0,-0.29044863935546983,-1.9105406254384172,2.4245211133250946,76561198039309853,enpitsu,25.0,127.72000122070312,-4341.10009765625,236.75999450683594,373.69998931884766,16036.500244140625,1744.6000671386719,-1377.7999877929688,3413.0999755859375,4086.7001342773438,128.0,0.0,False,0.8921559744893213,1.2162932095059316,0.6463941410789024,True,13,False,14,0.0,False,,bf81d8692db,games5425898691,18.0,2046.800048828125,-2365.2900390625,266.94000244140625,13533.800048828125,13016.500244140625,-4558.699951171875,-768.0000305175781,578.6999893188477,-461.89998626708984,255.0,128.0,,0.43013161410624234,2.127365470919666,-0.44505624709794006,True,16,80.0,False,14,False,,berou,76561198172758054,9,-170.97999572753906,-4488.31982421875,17.010000228881836,337.59998321533203,9239.69970703125,2.0999999344348907,-0.0,-0.5000000074505806,-141.5999984741211,255.0,128.0,False,-0.0095354315496836,1.622494857746083,0.00011979678834313989,True,132.0,False,18,False,16,,D. Artic,be8c27d163b,10.0,168.8699951171875,-3960.81005859375,139.6199951171875,-1290.0,-4264.89990234375,3150.7998657226562,3857.7999877929688,1514.4999694824219,49.699997901916504,0.0,118.0,0.4825102767032652,1.9281723069867294,0.4087458393922793,False,31.0,False,8,6,14,,False
148,8392,262.0,False,False,0,4828.72938076597,326.1000061035156,468.4800109863281,169.3800048828125,11560.799560546875,-22641.10107421875,-346.5999984741211,-3682.39990234375,-4290.5999755859375,-2007.4000549316406,0.0,1.1732354504397666,2.7469438180524435,-2.9561867608554158,76561198172758054,berou,9.0,227.02999877929688,606.969970703125,71.11000061035156,10245.2001953125,-20416.8994140625,2680.5999755859375,795.5999755859375,5030.299987792969,224.50000762939453,255.0,247.0,,0.06693731511394135,-1.3955347735040948,-0.19733863390818548,,17,False,20,93.06904104448135,True,,be8c27d163b,D. Artic,10.0,403.8500061035156,2579.14990234375,100.41000366210938,12967.7001953125,-9945.800170898438,-163.29999923706055,-81.89999580383301,5454.1998291015625,703.3999633789062,242.0,128.0,,0.5459374710137023,-2.3602668310488895,-2.8090310640960308,True,16,,False,9,6,,enpitsu,76561198039309853,25,-139.27000427246094,2332.8701171875,17.059999465942383,3687.5,-9857.100219726562,2.0999999344348907,-0.19999999552965164,1.2999999523162842,2263.8999938964844,255.0,255.0,,0.01669412697293024,-1.1798727477612363,0.00013979108497454528,True,,False,14,False,14,,games5425898691,bf81d8692db,18.0,-715.0499877929688,41.599998474121094,17.010000228881836,22895.90087890625,-2185.399932861328,-0.09999999776482582,4.1999998688697815,-0.29999999329447746,-1098.3000183105469,255.0,104.0,0.009593446201440503,-0.14075565877612414,-8.678910502163039e-05,True,24.78602158638739,True,14,False,16,,
149,8442,264.0,False,False,0,8890.319876253157,2173.820068359375,-3203.5,93.19000244140625,8831.900024414062,-17903.499755859375,-66.5999984741211,5541.400146484375,1448.0000305175781,-1787.7000427246094,0.0,-1.3652401242462155,-1.433819807159519,2.784762816652265,76561198172758054,berou,9.0,2092.0,-2975.139892578125,17.0,11534.000244140625,-12064.200439453125,3.3000001311302185,0.3999999910593033,-1.8000000715255737,369.59999084472656,172.0,190.0,,0.009660760202456683,-0.8084481661210693,7.445509883098802e-05,False,18,False,20,76.0,False,,be8c27d163b,D. Artic,10.0,2905.659912109375,606.9000244140625,87.37999725341797,16647.099609375,-13747.099609375,-155.10000228881836,3431.199951171875,4298.399963378906,-1.1999999731779099,251.0,128.0,,-0.1436778395520191,2.4678600618320843,-3.141315705678869,True,18,,False,11,6,,enpitsu,76561198039309853,25,2390.1298828125,1202.0799560546875,15.850000381469727,16242.900390625,-5397.9998779296875,142.2000026702881,-22.100000381469727,-58.89999866485596,-52.199997901916504,255.0,0.0,,0.02091551058379122,-0.32213389817375354,0.000192696684843214,True,,False,16,False,16,,games5425898691,bf81d8692db,18.0,1801.1600341796875,-2746.6201171875,17.010000228881836,11205.999755859375,-18939.89990234375,2.0999999344348907,1.5000000596046448,-2.5999999046325684,899.5999908447266,255.0,244.0,0.009589163177321282,-1.030331278174106,0.00010709321969620627,True,0.0,False,14,False,16,,
150,8490,266.0,False,False,1,3774.137955067005,-2873.60009765625,4954.97998046875,642.010009765625,6762.0001220703125,-795.0,1902.7999877929688,-4533.2000732421875,282.60000228881836,506.89998626708984,1.0,-0.002827269627545077,-2.1533648308980613,-0.8135896686310795,bf81d8692db,games5425898691,18.0,-3054.610107421875,4959.60986328125,712.010009765625,4971.099853515625,3230.7998657226562,3002.9998779296875,-746.9999694824219,1626.6999816894531,-700.8999633789062,128.0,0.0,,0.3914992084975983,2.5508416833091756,1.5662022796756072,True,14,False,16,0.0,False,,76561198039309853,enpitsu,25.0,-3659.02001953125,1043.6199951171875,17.059999465942383,-2982.7999877929688,15585.0,1.7000000178813934,-0.0,0.29999999329447746,-1572.5999450683594,255.0,128.0,,-0.016766659569879674,1.4006722678990673,-0.0002396126702744811,True,16,,False,16,False,,berou,76561198172758054,9,-3089.610107421875,4936.2099609375,553.530029296875,8150.7000732421875,6189.000244140625,6522.39990234375,-1690.5999755859375,1237.9000091552734,-1702.2000122070312,255.0,3.0,,0.5484193890870321,2.499835806799883,1.574927995198431,True,255.0,False,20,False,18,,D. Artic,be8c27d163b,10.0,-4078.93994140625,2438.5400390625,392.3399963378906,1.899999976158142,19083.299560546875,-4128.2000732421875,-227.00000762939453,-0.7000000029802322,0.0,255.0,128.0,-0.22086778345010535,1.5535969583324198,1.5747348044614733,True,234.0,False,12,6,18,,
151,8534,267.0,False,False,1,2741.59887201236,-1826.9300537109375,4820.60009765625,146.11000061035156,4787.900085449219,-7718.0999755859375,2429.1000366210938,-5585.3997802734375,2163.8999938964844,347.40001678466797,1.0,0.663576096821979,-2.6062326609368682,-1.668372517427272,bf81d8692db,games5425898691,18.0,-1856.52001953125,4924.68017578125,14.800000190734863,4206.199951171875,-7716.199951171875,11.299999952316284,-557.9999923706055,635.6000137329102,-365.49999237060547,128.0,128.0,,0.013397716882651695,-2.0355371517467726,0.00546162221262746,True,14,False,16,0.0,False,,76561198039309853,enpitsu,25.0,-2689.389892578125,2896.47998046875,17.059999465942383,14063.900146484375,973.3000183105469,1.1999999731779099,-1.0999999940395355,-0.0,-54.699997901916504,255.0,128.0,,-0.01675593165919336,3.0792207521728465,0.00010711537161555802,True,16,31.0,False,16,False,,berou,76561198172758054,9,-1735.1300048828125,4728.97021484375,44.619998931884766,-4734.800109863281,-15270.2001953125,1764.2999267578125,-1658.0999755859375,-1101.500015258789,1105.5000305175781,255.0,3.0,,0.5367867751173587,-1.7193994855181578,-0.15029445754454468,True,236.20569477799117,True,22,False,19,,D. Artic,be8c27d163b,10.0,-1895.25,4667.5498046875,110.02999877929688,19829.69970703125,11270.50048828125,2958.699951171875,3212.0999145507812,3217.0999145507812,2609.7000122070312,207.0,50.0,0.07891735101118427,2.10441653785861,0.47241912649923073,True,172.20569477799117,True,12,6,20,,True
152,8535,267.0,False,False,0,10357.239156740146,1774.31005859375,-4867.08984375,159.6300048828125,-18275.899658203125,-20729.69970703125,4402.699890136719,4394.5001220703125,-1415.3999328613281,1075.999984741211,0.0,-0.6848878079673139,2.767348913763342,-1.8783788667989914,76561198172758054,berou,9.0,1735.1300048828125,-4728.97021484375,44.619998931884766,4734.800109863281,15270.2001953125,1764.2999267578125,1658.0999755859375,1101.500015258789,1105.5000305175781,255.0,3.0,,-0.5367867751173587,1.7193994855181578,-0.15029445754454468,True,19,False,22,233.079028027032,True,,be8c27d163b,D. Artic,10.0,1895.25,-4667.5498046875,110.02999877929688,-19829.69970703125,-11270.50048828125,2958.699951171875,-3212.0999145507812,-3217.0999145507812,2609.7000122070312,207.0,50.0,True,-0.07891735101118427,-2.10441653785861,0.47241912649923073,True,20,169.079028027032,True,12,6,,enpitsu,76561198039309853,25,2560.409912109375,-2904.780029296875,17.059999465942383,-14074.000244140625,-867.6999664306641,1.1999999731779099,0.7000000029802322,0.0,-13.899999856948853,255.0,128.0,,0.016756701136204432,-3.08180112261592,6.392621478626166e-05,True,31.0,False,16,False,16,,games5425898691,bf81d8692db,18.0,1821.760009765625,-4850.1201171875,15.5600004196167,-3312.0999145507812,8516.099853515625,270.79999923706055,232.90000915527344,-6.899999976158142,-1653.699951171875,255.0,0.0,0.02800367439001962,1.9531757280376525,0.020466820437740247,True,0.0,False,14,False,16,,
153,8539,267.0,False,False,0,10411.100112614866,1535.050048828125,-4983.2900390625,227.49000549316406,-21938.00048828125,-16783.199462890625,8220.30029296875,-3430.1998901367188,441.19998931884766,197.39999771118164,0.0,-0.5705156638190176,-2.71053469358315,-2.463419170052591,be8c27d163b,D. Artic,10.0,1573.02001953125,-4847.18994140625,174.10000610351562,-16084.200439453125,-7880.2001953125,2926.199951171875,-4162.300109863281,1319.7999572753906,-2533.5000610351562,234.0,79.0,False,-0.2812524291708392,-2.4445194923866223,0.27388370783001104,True,12,6,20,156.55508817395852,True,,76561198172758054,berou,9.0,1778.31005859375,-4444.56982421875,52.400001525878906,1562.7999877929688,16543.599853515625,-98.69999885559082,-2069.7000122070312,4489.700012207031,2410.0,255.0,4.0,,-0.349817019736204,1.904827498989335,1.0293181146675625,True,22,229.0,False,19,False,,enpitsu,76561198039309853,25,2361.0,-2916.760009765625,17.059999465942383,-14076.800537109375,-834.8000335693359,1.1999999731779099,0.5000000074505806,0.0,-1.5000000596046448,255.0,128.0,,0.016757042296377155,-3.0825568960256713,4.680865792825625e-05,True,31.0,False,16,False,16,,games5425898691,bf81d8692db,18.0,1788.3299560546875,-4703.509765625,16.950000762939453,-739.1000366210938,9820.499877929688,15.199999809265137,28.19999933242798,-36.19999885559082,-2360.5999755859375,255.0,0.0,0.010802379624197304,1.6060669672570398,0.0018769077661985674,True,0.0,False,14,False,16,,
154,8625,270.0,False,False,1,3291.5871661503697,3743.0,3487.989990234375,285.1600036621094,19597.80029296875,11239.7998046875,7690.8001708984375,5687.39990234375,930.6999969482422,1669.2999267578125,1.0,1.1058776382891988,2.07619258401773,3.052542756710702,76561198039309853,enpitsu,25.0,3580.919921875,3314.4599609375,144.82000732421875,17890.799560546875,8565.0,5692.19970703125,1.0999999940395355,1.8000000715255737,392.99999237060547,128.0,128.0,,-0.01732099988442846,2.5344203677176873,-0.0004477356492671384,True,18,2,20,9.0,False,,bf81d8692db,games5425898691,18.0,1506.510009765625,1468.760009765625,17.010000228881836,15926.099853515625,-14319.49951171875,2.0999999344348907,-0.5000000074505806,-0.0,0.09999999776482582,255.0,128.0,,-0.009638963342656928,-2.409281689337036,1.911171672932197e-05,False,18,0.0,False,16,False,,berou,76561198172758054,9,-39.27000045776367,4149.52978515625,17.010000228881836,6879.2999267578125,12303.900146484375,2.0000000298023224,-0.5000000074505806,-0.7000000029802322,-123.69999885559082,173.0,106.0,,-0.009587438629275045,2.079423967005781,6.722262564522642e-06,True,255.0,False,22,False,20,,D. Artic,be8c27d163b,10.0,3506.64990234375,3631.389892578125,138.38999938964844,17421.8994140625,-14711.099853515625,3009.2999267578125,1868.9999389648438,-2100.800018310547,1626.9000244140625,255.0,15.0,0.34831430774298205,-2.8167924926068473,0.7211408217088109,True,217.40480003818388,True,12,6,22,,False
155,8682,273.0,False,False,0,10128.833869824304,-1747.25,-4953.0,137.97999572753906,-2416.6000366210938,8145.9002685546875,859.3000030517578,601.5999984741211,4106.700134277344,-4332.699890136719,0.0,-1.210484519906535,-0.9562612940402426,2.7679703186668614,76561198172758054,berou,9.0,-1639.3499755859375,-5032.56982421875,41.029998779296875,-9709.199829101562,-1316.300048828125,756.6999816894531,-1215.0,-681.2999725341797,-719.4000244140625,200.0,3.0,,-0.1135547432326316,-2.954397730689276,0.5030486087352273,True,20,False,22,233.0,False,,be8c27d163b,D. Artic,10.0,-3842.469970703125,-2880.6298828125,19.18000030517578,-4503.500061035156,344.1999816894531,202.19999313354492,-126.19999885559082,589.3000030517578,-2025.2000427246094,255.0,0.0,,-0.045779063615378285,3.1413705066916746,-0.0004320072924713326,True,22,208.0,False,12,6,,enpitsu,76561198039309853,25,-3166.570068359375,-3038.93994140625,219.57000732421875,4369.599914550781,1459.2999267578125,-6030.9002685546875,1385.2999877929688,-35.999999046325684,611.1000061035156,255.0,128.0,,-1.1375906120484458,-2.862611005624446,0.32172680554929467,True,9.0,False,20,2,18,,games5425898691,bf81d8692db,18.0,-3153.989990234375,1457.25,17.010000228881836,14352.7001953125,5680.2001953125,2.3000000417232513,0.0,0.0,-2043.0000305175781,255.0,0.0,0.009583427506593035,0.3085198080670784,-1.1225681989419096e-05,True,255.0,False,16,False,18,,
156,8713,274.0,False,False,0,9318.96073690411,-1945.0999755859375,-4119.72021484375,102.56999969482422,9412.000122070312,13986.400146484375,3373.5000610351562,-1456.7999267578125,-4396.600036621094,-508.80001068115234,0.0,-0.2377445336330178,0.844147531313889,1.4655176648521244,76561198172758054,berou,9.0,-2076.64990234375,-4244.06982421875,17.020000457763672,7757.60009765625,10867.19970703125,-2.0999999344348907,2.5,3.100000023841858,-298.799991607666,255.0,186.0,,0.00957324276958965,0.8949226971591977,0.00036381900284897,False,20,False,22,211.07673965730973,True,,be8c27d163b,D. Artic,10.0,-3907.56005859375,-2125.9599609375,29.190000534057617,6765.30029296875,9057.5,-2007.1000671386719,-167.99999237060547,-2899.4000244140625,-424.59999084472656,255.0,128.0,,0.18436499814452562,0.8700211681288513,0.23223529357374773,True,22,208.0,False,12,6,,enpitsu,76561198039309853,25,-3015.7900390625,-3262.929931640625,17.049999237060547,3703.0999755859375,-5969.1998291015625,3.100000023841858,0.0,0.09999999776482582,2430.8999633789062,255.0,255.0,False,0.016654674362342893,-1.0097479742858293,1.0848913144268813e-05,True,0.0,False,20,2,18,,games5425898691,bf81d8692db,18.0,-1890.47998046875,264.7699890136719,17.010000228881836,2199.199981689453,-22548.89892578125,-0.29999999329447746,0.0,0.19999999552965164,-231.10000610351562,255.0,128.0,0.009598850395488115,-1.4965851284248606,0.00015019949708441487,True,194.18057635522658,True,16,False,18,,
157,8743,275.0,False,False,0,7779.769285596422,-874.6500244140625,-2639.739990234375,99.9000015258789,22306.0009765625,5582.1002197265625,2024.4999694824219,-3623.699951171875,1577.2999572753906,-1465.8000183105469,0.0,0.4086303263740061,0.9545354799152013,2.7008267594859148,76561198172758054,berou,9.0,-1056.280029296875,-2575.1201171875,97.6500015258789,18663.699951171875,12602.39990234375,2483.3999633789062,3867.7999877929688,3890.7000732421875,389.59999084472656,255.0,4.0,,0.04971066201000191,0.8017328607991084,0.8364453025055485,False,21,False,24,117.06529894439126,True,,be8c27d163b,D. Artic,10.0,-2668.3798828125,-1252.010009765625,17.030000686645508,14405.30029296875,817.6999664306641,2.3000000417232513,0.0,0.0,-2158.6000061035156,255.0,0.0,,0.01677268916535314,-0.005875154050612633,-7.172845845741025e-07,True,22,179.77139793929234,True,12,6,,enpitsu,76561198039309853,25,-2192.719970703125,-2909.0400390625,17.049999237060547,2971.4999389648438,11664.100341796875,2.5999999046325684,0.19999999552965164,1.2999999523162842,66.39999866485596,255.0,0.0,False,0.016714548742270876,1.3296492779141817,-0.0001345799286521943,True,0.0,False,20,2,18,,games5425898691,bf81d8692db,18.0,-1016.0499877929688,-2076.030029296875,19.459999084472656,17460.0,-14681.199951171875,2933.599853515625,-3.100000023841858,2.3000000417232513,-984.8000335693359,255.0,7.0,0.009599913893047611,-0.6941998613283482,-0.0003116676071221209,True,132.0,False,16,False,19,,
