,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
110,7806,223,False,False,1,9347.538870028797,3413.280029296875,-3862.2099609375,96.66999816894531,6900.7000732421875,21175.90087890625,4564.700012207031,1402.8999328613281,4336.9000244140625,-3901.6000366210938,1.0,-0.8894206812393719,3.1311248650005163,-2.6599844566213773,7621819524963697921,Loufiacre,8.0,3433.010009765625,-4064.919921875,16.989999771118164,3161.7999267578125,14019.3994140625,2.5999999046325684,-0.19999999552965164,-0.0,2198.000030517578,255.0,255.0,False,-0.0095713050985754,1.7236839383443934,-1.3829227900735363e-05,True,28,28,162.0,False,False,,2665120328272868976,momogalexp,8.0,1448.1700439453125,140.27999877929688,16.899999618530273,-786.2999725341797,17599.89990234375,31.099998950958252,-5.799999833106995,0.19999999552965164,-1959.9000549316406,255.0,0.0,,-0.009239521730084157,1.5917385741606642,-2.0453573306773158e-05,True,185.0,False,20,18,4,,enpitsu,76561198039309853,27,-652.530029296875,1903.6600341796875,17.020000457763672,14314.599609375,14800.30029296875,2.5999999046325684,0.09999999776482582,-0.3999999910593033,-492.00000762939453,255.0,255.0,False,-0.016809361386885362,2.381230947349758,0.00022798419363878646,False,16,False,16,107.0,False,,games5425898691,bf81d8692db,17.0,-1629.6199951171875,-5063.83984375,69.08000183105469,-5186.500244140625,3042.7999877929688,-3436.300048828125,3956.7001342773438,-1945.0999450683594,-1452.7999877929688,255.0,0.0,-0.5046292996531684,0.6093298284682999,0.7344537605852285,True,121.0,False,14,18,4,,
111,7852,224,False,False,1,6485.827630216553,3685.31005859375,-715.4000244140625,95.30000305175781,-3281.0000610351562,14131.099853515625,2606.9000244140625,-4328.299865722656,-760.4000091552734,-4084.89990234375,1.0,-0.293497709834056,1.2634512315239728,2.9731449591566688,7621819524963697921,Loufiacre,8.0,3587.699951171875,-1011.9099731445312,16.989999771118164,5213.3001708984375,18704.599609375,4.699999988079071,1.7000000178813934,-0.19999999552965164,1333.8999938964844,218.0,255.0,,-0.009739492166832519,1.8321191158472943,0.00027452814601485056,True,28,28,70.0,False,False,,2665120328272868976,momogalexp,8.0,2420.469970703125,2206.6298828125,17.010000228881836,-7597.9998779296875,13591.199951171875,-0.29999999329447746,-0.09999999776482582,0.29999999329447746,322.09999084472656,255.0,126.0,,-0.009596162318085267,1.0276804727601436,-0.00021875436601894647,False,194.0300730659116,True,20,18,4,,enpitsu,76561198039309853,27,1977.760009765625,4194.52001953125,17.030000686645508,18852.5,9798.599853515625,5.5000001192092896,-0.3999999910593033,-0.29999999329447746,-1518.5000610351562,255.0,0.0,False,-0.016778842510236317,2.686731244432583,-0.00026435172588815483,True,16,False,16,168.0,False,,games5425898691,bf81d8692db,17.0,-964.6599731445312,-3207.219970703125,68.41000366210938,6939.2999267578125,13838.299560546875,-1728.2000732421875,-2239.600067138672,1175.4000091552734,-1.2999999523162842,255.0,,0.5415688446050234,2.0536547022756375,-0.001035489958371537,True,152.0,False,16,20,4,,
112,7864,225,False,False,1,5837.363048812921,3533.2099609375,-67.68000030517578,147.0,-5969.6002197265625,17500.50048828125,1718.0000305175781,687.7999877929688,908.6000061035156,-3861.6000366210938,1.0,-0.4746520575684136,-1.6928704770293825,1.2257830046723432,7621819524963697921,Loufiacre,8.0,3621.25,-205.0500030517578,16.989999771118164,-3942.0001220703125,18428.199462890625,4.799999892711639,0.09999999776482582,-0.5000000074505806,1891.9999694824219,255.0,255.0,,-0.009608764434776224,1.299709241685294,6.30339097250878e-05,True,28,28,70.0,False,False,,2665120328272868976,momogalexp,8.0,2220.47998046875,3064.35009765625,17.010000228881836,3451.9000244140625,19279.599609375,0.0,-0.0,-0.0,-1977.2000122070312,255.0,0.0,,-0.009603189151607868,1.8186876940407446,2.9843847168218128e-06,False,156.40698485989728,True,20,18,4,,enpitsu,76561198039309853,27,2881.389892578125,4156.7900390625,17.040000915527344,12102.2998046875,-11934.49951171875,4.399999976158142,-0.19999999552965164,0.19999999552965164,-2184.1000366210938,255.0,0.0,False,-0.016775439311628792,-2.273659447687593,8.044874316265944e-05,True,16,False,16,255.0,False,40.0,games5425898691,bf81d8692db,17.0,-671.7899780273438,-2405.590087890625,21.969999313354492,1826.3999938964844,18074.599609375,3004.4000244140625,2.5,-4.4999998807907104,646.3999938964844,255.0,128.0,-0.009726119069568672,1.6238342540659378,-0.00018166722369580872,True,126.0,False,16,21,4,,
113,7880,225,False,False,1,4797.4856874052475,3197.719970703125,930.72998046875,141.52999877929688,-2357.100067138672,18433.699951171875,986.2000274658203,216.70000076293945,-92.10000038146973,-3571.199951171875,1.0,-0.2625107831678412,0.764448223680459,0.7174496293762617,7621819524963697921,Loufiacre,8.0,3144.739990234375,824.0399780273438,16.989999771118164,-6078.800048828125,19066.400146484375,5.0,-0.29999999329447746,1.0999999940395355,-1874.2999267578125,251.0,0.0,,-0.009581483426548758,1.3211832345228018,-0.00012815813299505184,True,28,28,52.0,False,False,,2665120328272868976,momogalexp,8.0,3045.239990234375,3899.389892578125,17.010000228881836,20511.39892578125,4534.89990234375,2.3000000417232513,0.19999999552965164,-0.0,-2011.300048828125,255.0,0.0,,-0.009599510370860848,3.003098008494922,-1.0167333265357118e-05,True,127.0,False,20,18,4,,enpitsu,76561198039309853,27,3031.56005859375,3309.219970703125,17.040000915527344,-6176.5997314453125,-13676.300048828125,4.1999998688697815,-2.0999999344348907,-4.099999964237213,-1809.1999816894531,128.0,255.0,False,-0.016770513040937324,-1.07585159137547,3.589815429913331e-05,True,16,False,16,255.0,False,,games5425898691,bf81d8692db,17.0,-589.9299926757812,-1140.6500244140625,86.7300033569336,1406.6000366210938,22526.10107421875,-151.899995803833,-5499.2999267578125,19.09999966621399,-81.89999580383301,255.0,128.0,0.3148073221251937,-1.5624104300433639,-3.1258622182807856,True,126.0,False,17,22,4,,
114,7958,228,False,False,1,1514.7085497307223,2170.679931640625,4321.75,484.3900146484375,-26793.1005859375,6246.199951171875,2618.3999633789062,1375.8000183105469,-1903.6000061035156,-2852.3001098632812,1.0,0.7104365187046888,2.0908655628761075,-2.002016685935152,7621819524963697921,Loufiacre,9.0,2384.1201171875,4259.330078125,336.0,-20511.99951171875,3519.7000122070312,2847.9000854492188,2195.800018310547,-716.5000152587891,-4991.400146484375,255.0,255.0,,1.3308394680181288,1.058183233205275,2.6567564627494415,True,32,31,20.803079561520647,True,False,,2665120328272868976,momogalexp,8.0,3112.919921875,-38.290000915527344,17.0,-12916.600341796875,-10887.80029296875,3.3000001311302185,0.29999999329447746,0.19999999552965164,-277.90000915527344,255.0,128.0,,-0.009593174314637113,-0.6708752258503226,0.0001620226924494093,True,127.0,False,20,18,4,,enpitsu,76561198039309853,27,2366.239990234375,4392.10009765625,17.030000686645508,-20027.5,9372.100219726562,5.099999904632568,-0.3999999910593033,-0.0,5.400000214576721,255.0,255.0,False,-0.016764102803116875,0.43709520424619713,-3.717155738537244e-05,True,16,False,16,150.0,False,,games5425898691,bf81d8692db,17.0,727.030029296875,4176.14013671875,109.33999633789062,21678.5009765625,7161.400146484375,2784.5999145507812,500.99998474121094,-1903.8999938964844,-1034.7000122070312,255.0,128.0,0.292285658459852,3.0445318156897283,0.024689291276212926,True,88.28181518790542,True,18,24,4,,
115,8072,232,False,False,1,5636.690756153704,-3961.1298828125,2279.830078125,147.19000244140625,-2706.9000244140625,-5145.9002685546875,4541.700134277344,3978.5000610351562,-4090.0,-1855.5000305175781,1.0,-0.9301085347915242,-1.9123173139772753,1.75083621333109,7621819524963697921,Loufiacre,9.0,-4001.72998046875,2012.8599853515625,83.91999816894531,1985.8000183105469,-6257.1002197265625,-1701.199951171875,-226.00000381469727,-1235.1000213623047,-424.50000762939453,224.0,1.0,,-0.31246091621688576,-1.9238247841902567,-0.7260669597626058,True,34,34,0.0,False,False,,2665120328272868976,momogalexp,8.0,-1940.4100341796875,-1036.489990234375,17.0,-17313.299560546875,4733.2000732421875,0.9000000357627869,3.6000001430511475,-0.5999999865889549,-734.4999694824219,255.0,21.0,,-0.009619419263850248,0.27349267400090055,-2.21703015390424e-05,True,98.72221930052645,True,20,18,4,,enpitsu,76561198039309853,27,-4070.93994140625,1510.0999755859375,209.97000122070312,530.4000091552734,-8207.7001953125,-3100.2999877929688,734.4999694824219,-1112.3999786376953,56.10000133514404,255.0,0.0,False,0.5158730017814206,1.4552016006720454,1.34269909523987,True,18,False,18,237.0,False,,games5425898691,bf81d8692db,17.0,718.4000244140625,3134.280029296875,16.969999313354492,-14673.299560546875,-7117.2998046875,13.200000524520874,-5.5000001192092896,0.7000000029802322,-236.90000534057617,255.0,128.0,-0.009779291935733238,-0.4296376669420238,-0.00010260443647536813,True,125.0,False,20,26,4,,
116,8113,234,False,False,1,5999.876566898569,-3980.989990234375,1645.219970703125,176.80999755859375,2044.4999694824219,-4034.7000122070312,-2995.1998901367188,3490.8999633789062,-1083.6000061035156,-3373.9999389648438,1.0,-0.3637475833684554,-2.6599376179268783,-1.5328088011402845,2665120328272868976,momogalexp,8.0,-3836.050048828125,1597.0699462890625,215.77999877929688,-4765.10009765625,20322.60009765625,3444.2001342773438,-4714.599914550781,2445.0999450683594,1429.4999694824219,255.0,55.0,,-0.025027755172988823,1.1016230234108941,0.5698903804706331,True,22,19,37.0,False,4,,7621819524963697921,Loufiacre,9.0,-3889.760009765625,1412.1800537109375,146.80999755859375,3167.5,2975.8999633789062,1224.1999816894531,-3644.5001220703125,1803.6000061035156,753.0999755859375,0.0,133.0,,0.4727907925058231,-1.8099308123113176,-0.8617213815452853,True,,False,36,34,False,,enpitsu,76561198039309853,27,-3837.449951171875,1523.6500244140625,107.12999725341797,3522.0999145507812,1796.300048828125,-4473.999938964844,-3237.60009765625,-1872.4000549316406,1596.9999694824219,128.0,,,-0.09968627192954009,2.0049304395621057,0.7789067423456602,True,20,False,18,237.0,False,,games5425898691,bf81d8692db,17.0,-1170.1199951171875,3440.97998046875,17.010000228881836,-7946.9000244140625,12231.300048828125,2.0999999344348907,0.09999999776482582,-0.19999999552965164,-38.09999942779541,255.0,128.0,-0.009598351059379647,0.999701311007368,5.0704917898254266e-05,True,186.0,False,20,26,4,,
117,8118,234,False,False,1,6006.23008760361,-3942.31005859375,1581.1300048828125,129.99000549316406,-2136.9000244140625,3801.7999267578125,-1241.1000061035156,964.8000335693359,-520.4999923706055,1670.2000427246094,1.0,-0.6357107238910333,-2.3828245626703786,-0.997676662141317,7621819524963697921,Loufiacre,9.0,-3836.949951171875,1461.9100341796875,157.14999389648438,3510.4000854492188,2354.7000122070312,50.300002098083496,-4598.2000732421875,1851.9999694824219,2382.2999572753906,31.0,184.0,,0.8596274154744938,-2.6794127238227343,-1.6777246491287645,True,36,34,,False,False,,2665120328272868976,momogalexp,8.0,-3909.27001953125,1935.469970703125,233.08999633789062,-4403.699951171875,20326.99951171875,-156.09999656677246,-4701.000061035156,1663.8999938964844,2319.7000122070312,255.0,73.0,,-0.4595930167655943,0.2967098732147068,1.643933987174472,True,37.0,False,22,19,4,,enpitsu,76561198039309853,27,-3780.760009765625,1554.050048828125,31.489999771118164,2895.10009765625,1919.6000671386719,-3097.0999145507812,1337.7999877929688,-5081.700134277344,1623.5000610351562,128.0,,,-0.224523500257719,1.884841552458792,0.28272182389949396,True,20,False,18,237.0,False,,games5425898691,bf81d8692db,17.0,-1305.22998046875,3642.760009765625,17.010000228881836,-8617.100219726562,11711.500244140625,2.0999999344348907,-0.0,-0.0,1245.4000091552734,255.0,226.0,-0.009585026142475089,0.9225629673013536,0.00016985138098326853,True,186.0,False,20,26,4,,
118,8131,234,False,False,1,5914.333580926065,-3970.989990234375,1779.6800537109375,160.63999938964844,161.00000381469727,4131.600036621094,169.50000762939453,-1875.2999877929688,-249.89999771118164,4292.799987792969,1.0,-0.32854408487427095,2.387683991854766,-1.6413557766648728,7621819524963697921,Loufiacre,9.0,-3679.9599609375,1567.5899658203125,95.95999908447266,3621.300048828125,2470.2999877929688,-2754.89990234375,1907.5999450683594,4560.4998779296875,2410.8999633789062,232.0,221.0,,0.2195407681193774,2.059663115802324,-1.092010038203485,True,36,34,,False,False,,2665120328272868976,momogalexp,8.0,-3951.969970703125,2910.429931640625,222.02000427246094,1480.5999755859375,18427.7001953125,-872.3999786376953,-3286.6000366210938,654.7000122070312,1072.3999786376953,255.0,128.0,,1.2323034753890667,0.8972193340925085,-0.7605040940059395,True,37.0,False,22,20,4,,enpitsu,76561198039309853,27,-3751.47998046875,1635.4300537109375,17.049999237060547,517.9999923706055,3196.9000244140625,2.7000001072883606,-0.0,0.5999999865889549,3.1999999284744263,255.0,,,-0.016574489714371116,1.73081274556648,-5.06608569288032e-05,True,20,False,18,237.0,False,,games5425898691,bf81d8692db,17.0,-1886.22998046875,4040.10009765625,17.010000228881836,-13873.1005859375,1915.7000732421875,1.0000000149011612,0.3999999910593033,-0.0,2194.9000549316406,255.0,255.0,-0.009572970148812721,0.07130816066735247,5.2612328729921814e-05,True,179.70246869261547,True,20,26,4,,
119,8156,235,False,False,1,5614.3220502993545,-3855.429931640625,2149.260009765625,94.66999816894531,2281.0000610351562,3352.9000854492188,-230.30000686645508,-3231.099853515625,2500.0,4394.200134277344,1.0,0.3288584711083153,-2.467233664112139,-1.7482617398091782,7621819524963697921,Loufiacre,8.0,-3790.31005859375,1968.06005859375,73.6500015258789,-5362.19970703125,10975.10009765625,3047.2000122070312,-5409.89990234375,947.9000091552734,288.6000061035156,255.0,45.0,,-0.08096505072829122,0.5196877194296095,0.22302846820063174,True,38,35,,False,False,,2665120328272868976,momogalexp,8.0,-3507.340087890625,4418.33984375,81.08999633789062,12304.49951171875,10240.2001953125,-1134.000015258789,-1849.6000671386719,564.900016784668,-2239.7999572753906,255.0,0.0,False,-0.29753570836811827,2.6968711419514233,0.7140866126934563,True,37.0,False,22,20,4,,enpitsu,76561198039309853,27,-3788.780029296875,2293.6201171875,17.100000381469727,-3783.699951171875,7254.0997314453125,34.700000286102295,-75.50000190734863,143.4000015258789,3165.5999755859375,255.0,255.0,False,-0.015403296021246283,0.3852743973935835,0.0016730682232021273,True,20,False,18,237.0,False,,games5425898691,bf81d8692db,17.0,-3295.070068359375,3207.050048828125,17.010000228881836,-14119.89990234375,-17295.30029296875,-0.19999999552965164,-0.19999999552965164,-0.09999999776482582,162.39999771118164,255.0,128.0,-0.009604067370043105,-0.902730916359285,-0.00011072688346720956,True,101.38752695565576,True,20,26,4,,
120,8159,235,False,False,0,8788.284309438119,3864.590087890625,-2247.199951171875,104.86000061035156,2990.1998901367188,-207.5,5604.1998291015625,3832.0001220703125,-3782.9000854492188,-1308.5000610351562,0.0,-0.1750869731203059,2.455642658486759,-1.9874527813054148,76561198039309853,enpitsu,27.0,3856.60009765625,-2380.14990234375,20.020000457763672,4767.5,-5337.0001220703125,709.8999786376953,-485.99998474121094,-1917.5999450683594,1506.6999816894531,255.0,255.0,False,-0.07963984094318337,0.03773899321687124,0.03560221138429071,True,20,18,237.0,False,False,,bf81d8692db,games5425898691,17.0,3389.550048828125,-3088.8701171875,17.010000228881836,14247.19970703125,18035.0,-0.19999999552965164,0.5000000074505806,0.5000000074505806,59.699997901916504,255.0,128.0,,0.009604372459178188,0.9091270443767745,-8.001179071139667e-05,True,92.00191809797792,True,26,20,4,,momogalexp,2665120328272868976,8,3403.68994140625,-4496.830078125,67.31999969482422,-12482.39990234375,-8571.900024414062,-2204.1000366210938,2185.800018310547,-72.8000020980835,-2392.5999450683594,255.0,0.0,False,0.37004953873187857,-2.945263043895425,0.5589969398403674,True,22,4,20,37.0,False,,Loufiacre,7621819524963697921,8.0,3831.18994140625,-2050.760009765625,97.73999786376953,4818.999938964844,-9767.7001953125,2681.6000366210938,5453.599853515625,-702.7999877929688,116.00000381469727,255.0,0.0,0.25163783702213094,-0.40669040320780264,0.8112561635167779,True,,False,35,38,False,,
121,8161,236,False,False,1,5582.105220396104,-3888.760009765625,2264.93994140625,146.92999267578125,-2764.89990234375,12741.300048828125,4112.9998779296875,4247.799987792969,2782.7999877929688,-2260.800018310547,1.0,0.06482492863937492,-2.386211872388188,-2.3284329684175065,7621819524963697921,Loufiacre,8.0,-3871.739990234375,2130.449951171875,114.80000305175781,-4961.9000244140625,8763.900146484375,694.8000335693359,-4842.0001220703125,645.6999969482422,2527.2000122070312,255.0,0.0,,-0.36305095235855706,0.13841974272553986,1.4365586750657773,True,38,35,,False,False,,2665120328272868976,momogalexp,8.0,-3299.239990234375,4554.3798828125,46.150001525878906,12516.600341796875,5317.0001220703125,-2680.2999877929688,-2942.39990234375,-648.7999725341797,-2456.6000366210938,255.0,0.0,False,-0.3522022030594107,-3.0514538304936836,0.3333555175394631,True,37.0,False,22,20,4,,enpitsu,76561198039309853,27,-3856.60009765625,2380.14990234375,20.020000457763672,-4767.5,5337.0001220703125,709.8999786376953,485.99998474121094,1917.5999450683594,1506.6999816894531,255.0,255.0,False,0.07963984094318337,-0.03773899321687124,0.03560221138429071,True,20,False,18,237.0,False,,games5425898691,bf81d8692db,17.0,-3506.81005859375,2936.449951171875,17.010000228881836,-13733.199462890625,-18449.7998046875,-0.19999999552965164,-1.2999999523162842,-2.0999999344348907,809.1999816894531,255.0,225.0,-0.009589715796365503,-0.9417323293638806,0.00010541664908893044,True,85.73603429332849,True,20,26,4,,
122,8253,239,False,False,1,3745.257861089767,-2828.75,4748.60009765625,103.55999755859375,14919.89990234375,6989.2999267578125,1713.8999938964844,-1029.7000122070312,-248.79999160766602,2031.0000610351562,1.0,-0.29639099424403664,-1.2536633778715605,-0.40441350158036765,7621819524963697921,Loufiacre,8.0,-3007.760009765625,4653.35986328125,17.1299991607666,11756.99951171875,3235.2999877929688,56.30000114440918,-663.0000305175781,-635.2999877929688,-1183.0000305175781,255.0,0.0,,0.02306349186065633,2.9040018739416293,0.0013602019997903045,True,38,36,,False,False,,2665120328272868976,momogalexp,8.0,-3670.169921875,-762.719970703125,17.010000228881836,544.5999908447266,-20038.199462890625,2.3000000417232513,-0.0,0.7999999821186066,1931.0000610351562,255.0,255.0,False,-0.00958157899853295,-1.6643116324900522,8.172602183852552e-05,True,255.0,False,24,22,4,,enpitsu,76561198039309853,27,-2679.080078125,4598.27978515625,51.88999938964844,-11059.200439453125,19861.700439453125,3493.3999633789062,3.799999952316284,-10.0,831.1000061035156,128.0,128.0,False,-0.01703449064031531,0.9425933754829369,-0.0014935268303342202,True,22,False,18,67.0,False,,games5425898691,bf81d8692db,18.0,-1034.6400146484375,3298.449951171875,17.030000686645508,15108.599853515625,9923.099975585938,-0.3999999910593033,-0.7000000029802322,-0.09999999776482582,-34.700000286102295,255.0,128.0,-0.00958508315882482,2.5649680598040305,6.85558719068205e-05,True,133.0,False,20,26,4,7.0,
123,8256,239,False,False,0,10765.241331827563,2878.989990234375,-4941.66015625,204.67999267578125,-3628.3999633789062,3054.5001220703125,20544.09912109375,5857.80029296875,1279.5999908447266,-219.20000076293945,0.0,0.07510498407223985,0.8550945824683618,-0.33166416460941,76561198039309853,enpitsu,27.0,2754.85009765625,-4748.64013671875,75.26000213623047,8424.000244140625,-17494.3994140625,2454.2999267578125,-2546.3999938964844,-3151.7999267578125,2010.2999877929688,128.0,128.0,False,-0.23481058692907172,-0.801680146364659,0.04701760828870601,True,22,18,67.0,False,False,,bf81d8692db,games5425898691,18.0,908.7999877929688,-3381.18994140625,17.030000686645508,-14988.00048828125,-10077.5,-0.29999999329447746,-3.100000023841858,-2.0000000298023224,679.0000152587891,255.0,253.0,,0.009590760111618399,-2.5529826622105367,0.00010534375892839545,True,133.0,False,26,20,4,,momogalexp,2665120328272868976,8,3648.300048828125,943.3599853515625,17.010000228881836,-3927.3001098632812,19330.400390625,2.3000000417232513,-0.09999999776482582,-0.19999999552965164,1983.5000610351562,255.0,255.0,False,0.009578169333926185,1.8443893583451325,1.6963539030394965e-05,True,24,4,22,255.0,False,,Loufiacre,7621819524963697921,8.0,2907.6201171875,-4673.1298828125,17.110000610351562,-12209.7998046875,-1596.0000610351562,-24.200000762939453,-164.50000762939453,-431.30001068115234,-1987.4000549316406,255.0,0.0,-0.009316872652624465,-3.0463332036364594,-0.017452074281194285,True,,False,36,38,False,,
124,8327,242,False,False,0,9516.507871859883,2114.860107421875,-3887.659912109375,96.87000274658203,21155.0,19753.699951171875,-2190.8999633789062,2798.699951171875,3550.10009765625,2151.300048828125,0.0,-0.20097838530344952,0.4965095305884756,2.008356022932155,bf81d8692db,games5425898691,18.0,1966.81005859375,-4003.969970703125,17.030000686645508,15251.400146484375,8290.800170898438,-4.000000059604645,-1.4000000059604645,-0.9000000357627869,-279.4000053405762,255.0,47.0,,0.009603231712387231,0.5025219240187254,-6.920694506272227e-05,True,26,20,85.30893771366406,True,4,,76561198039309853,enpitsu,27.0,2129.570068359375,-5089.2099609375,112.06999969482422,-2838.9999389648438,4111.400146484375,-11014.7998046875,5230.9002685546875,-1438.9999389648438,903.1999969482422,255.0,0.0,False,1.2336757704090628,1.7709536467669837,0.1374321190260219,True,67.0,False,22,18,False,,momogalexp,2665120328272868976,8,1075.6800537109375,-290.67999267578125,17.010000228881836,-11779.300537109375,3411.400146484375,2.3999999463558197,0.0,-0.09999999776482582,-2347.5999450683594,255.0,0.0,False,0.009558534436983275,2.794072552786196,3.718572026390748e-06,True,24,4,22,242.0,False,,Loufiacre,7621819524963697921,9.0,-628.5599975585938,-2894.409912109375,72.73999786376953,-17636.099853515625,14455.50048828125,2908.599853515625,-5421.400146484375,-890.2999877929688,254.50000762939453,255.0,25.0,0.13395300330268978,2.9550301604991183,0.38534584175032005,False,,False,39,42,False,,
125,8443,246,False,False,1,8031.111555634124,-4013.6298828125,-1215.6500244140625,578.6599731445312,-16401.800537109375,12859.599609375,-7798.699951171875,-1918.0000305175781,-5211.199951171875,2272.4000549316406,1.0,-0.2791146761297877,-0.7580324949735909,1.7017617168107788,2665120328272868976,momogalexp,8.0,-3925.409912109375,-1345.8199462890625,566.3099975585938,-14343.399658203125,3813.800048828125,2538.2000732421875,1762.8999328613281,420.29998779296875,-5192.80029296875,255.0,28.0,False,0.641062747212576,0.8969621369853416,0.24881665254432075,True,26,22,139.0,False,4,,7621819524963697921,Loufiacre,8.0,1315.050048828125,-4234.56005859375,17.010000228881836,-18957.900390625,-6709.2999267578125,2.3000000417232513,-0.5000000074505806,-0.09999999776482582,-1914.4999694824219,255.0,6.0,False,-0.009582462843899109,-0.2689839777634445,-4.807157521562272e-05,True,241.0,False,42,40,False,,enpitsu,76561198039309853,27,-1788.5799560546875,-160.5800018310547,17.049999237060547,-6775.3997802734375,-11709.49951171875,3.6000001430511475,-0.5000000074505806,-0.5000000074505806,-2783.900146484375,255.0,0.0,True,-0.016756399255433013,-0.9137648494259439,1.9338083345015046e-05,True,22,False,18,255.0,False,,games5425898691,bf81d8692db,17.0,-3882.780029296875,-915.1400146484375,330.5199890136719,-3335.7998657226562,-21929.19921875,2720.7998657226562,87.89999961853027,-52.39999771118164,-94.30000305175781,255.0,128.0,0.28266058119137144,-1.2998007419455069,0.04181471911307846,True,0.0,False,20,28,5,,
126,8546,250,False,False,0,9918.418929079724,2427.75,-4204.93017578125,108.5,15778.499755859375,9778.900146484375,9270.10009765625,4872.9998779296875,-3356.4999389648438,-993.1999969482422,0.0,0.7634173305981189,1.8395500947093952,-0.29980892884310334,76561198039309853,enpitsu,27.0,2270.590087890625,-4334.2998046875,17.049999237060547,15390.50048828125,5883.4002685546875,3.0000001192092896,1.899999976158142,0.7999999821186066,1782.5999450683594,255.0,255.0,False,0.016769175723996856,0.42064057999619325,-2.2383760088440964e-05,True,22,18,173.0,False,False,,bf81d8692db,games5425898691,17.0,3324.610107421875,1942.949951171875,87.26000213623047,-4388.0999755859375,-16548.800048828125,-142.29999542236328,5478.3001708984375,-430.99998474121094,227.60000228881836,255.0,128.0,,-1.0544466801653056,2.0005117130079184,2.671672405481745,True,31.0,False,30,21,6,,momogalexp,2665120328272868976,7,3031.080078125,-3973.0400390625,21.969999313354492,-16905.6005859375,-14556.700439453125,3000.1998901367188,-2.3999999463558197,-2.0000000298023224,-567.9000091552734,255.0,128.0,False,0.009586237324294677,-2.480398885137035,0.00020423056112398377,True,27,4,22,0.0,False,,Loufiacre,7621819524963697921,9.0,3620.830078125,262.7900085449219,17.010000228881836,506.89998626708984,-12085.2001953125,2.0000000298023224,0.0,1.1999999731779099,-258.799991607666,204.0,128.0,0.009566216789278444,-1.5592849719691577,0.00021528289452379262,True,255.0,False,40,42,False,,False
