,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_ball_cam,opp_2_boost_collect
52,4258,111.0,False,False,0,9670.497514247405,2926.830078125,-3742.820068359375,126.30000305175781,1159.800033569336,-17105.400390625,3710.7998657226562,-5119.200134277344,2604.1000366210938,-1735.5000305175781,0.0,0.6944540838162889,0.33626398579443006,-2.651177096923785,76561198157210534,D4rk_Soul,11.0,2924.72998046875,-3600.669921875,17.010000228881836,-4818.900146484375,-15022.39990234375,2.0999999344348907,0.5000000074505806,2.0999999344348907,465.8000183105469,255.0,129.0,,0.00960603850250476,-1.8590924279588963,1.0351203198295658e-06,True,0.0,False,6,False,6,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,2730.5400390625,-3268.639892578125,17.049999237060547,3750.2999877929688,2491.1000061035156,2.5999999046325684,-0.7000000029802322,-0.19999999552965164,-108.59999656677246,255.0,128.0,,0.01658791615858107,0.5792166160404773,0.0001186762309661458,True,2,2,False,216.0,False,,games5425898691,bf81d8692db,17.0,4064.93994140625,-2322.419921875,177.9600067138672,-3487.7999877929688,5327.8997802734375,-11464.49951171875,-2107.100067138672,5063.0999755859375,417.7000045776367,255.0,255.0,,1.099712295707998,2.3054676565341277,-0.7917988043768373,False,4,255.0,False,False,True,
53,4319,114.0,False,True,1,2890.4980327918,-1842.3800048828125,4214.66015625,102.48999786376953,16524.7998046875,7455.2001953125,3227.5,5445.9002685546875,2514.4000244140625,-140.600004196167,1.0,1.1243853309062324,1.9159755083471215,-1.9202032054422424,bf81d8692db,games5425898691,17.0,-2022.75,4060.080078125,17.010000228881836,8620.2001953125,9036.699829101562,2.3000000417232513,-0.3999999910593033,-0.5000000074505806,-1770.8999633789062,128.0,0.0,,-0.009640125163321904,2.3595348832339607,-0.00012798231277909959,True,255.0,False,False,False,4,,76561198039309853,enpitsu,26.0,-2183.669921875,3807.139892578125,17.049999237060547,12994.69970703125,4467.5,2.5,0.3999999910593033,-0.3999999910593033,0.7999999821186066,255.0,0.0,False,-0.016813242958765122,2.8103101925555665,-2.8068666703545056e-05,True,140.0,False,2,False,2,,D4rk_Soul,76561198157210534,11.0,-1547.1199951171875,4259.85986328125,67.70999908447266,-9823.400268554688,-5240.9002685546875,3033.9999389648438,-2160.800018310547,-4053.800048828125,-3024.4000244140625,255.0,0.0,False,-0.07126039681121143,-0.7545319255401514,0.19098868864933063,True,8,7,False,0.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
54,4320,114.0,False,False,0,9770.950111645821,1793.260009765625,-4253.580078125,124.81999969482422,7854.1998291015625,-9744.7998046875,6487.39990234375,-172.29999542236328,-3853.2000732421875,-4595.899963378906,0.0,-1.1294150748330087,-2.70341441649267,-1.2534714888852452,76561198157210534,D4rk_Soul,11.0,1629.1700439453125,-4216.02001953125,90.4800033569336,9864.69970703125,5276.500244140625,2484.2999267578125,3491.4999389648438,4205.899963378906,-607.400016784668,255.0,0.0,False,0.20772384213521006,0.7159520812153517,0.8087638213820936,True,0.0,False,7,False,8,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,2074.72998046875,-3844.60009765625,17.049999237060547,-13135.400390625,-4517.60009765625,2.5,-0.3999999910593033,0.3999999910593033,0.09999999776482582,255.0,128.0,False,0.01681324323992857,-2.810299260731014,-2.7976723430609086e-05,True,2,2,False,140.0,False,,games5425898691,bf81d8692db,17.0,1950.719970703125,-4123.830078125,15.899999618530273,-8566.199951171875,-6339.2999267578125,33.399999141693115,49.29999828338623,-9.49999988079071,-2466.300048828125,255.0,0.0,,0.004476304990848606,-2.5400727509315453,0.009369558794663679,False,4,255.0,False,False,True,
55,4403,117.0,False,False,1,4613.020690026154,-3577.239990234375,4013.02001953125,146.82000732421875,-2757.39990234375,30885.80078125,201.49999618530273,-4010.4000854492188,-3854.2999267578125,1225.5000305175781,1.0,1.0233337597003844,0.8321316950713618,-2.648642599531533,76561198039309853,enpitsu,26.0,-3562.110107421875,3838.77001953125,125.70999908447266,-6904.89990234375,18188.599853515625,2549.7000122070312,3182.2000122070312,1130.5000305175781,-11.799999475479126,128.0,0.0,False,0.010847794168563117,0.9614962624199656,0.009241635704905366,True,37.0,False,3,False,4,,bf81d8692db,games5425898691,17.0,-1247.6500244140625,3347.22998046875,16.989999771118164,250.59999465942383,9200.800170898438,4.900000095367432,-0.0,-0.0,-2474.600067138672,255.0,0.0,,-0.00951927198056876,1.641515229121366,-1.61004236826151e-05,True,242.0,False,4,False,False,,D4rk_Soul,76561198157210534,11.0,-3210.2900390625,4727.35986328125,103.48999786376953,-3265.7000732421875,4139.700012207031,412.20001220703125,-3476.6000366210938,457.79998779296875,4237.099914550781,255.0,80.0,False,-0.6760158298474939,-1.0378838344955763,-0.6637885139778791,True,10,8,False,31.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
56,4592,123.0,False,False,1,1612.0168746751165,2329.610107421875,4402.8701171875,379.489990234375,-2390.5999755859375,8407.100219726562,317.39999771118164,1060.5999755859375,879.4999694824219,5839.6002197265625,1.0,0.8663497492097331,-1.6702372429198387,-2.2647209108412385,76561198039309853,enpitsu,26.0,2431.320068359375,4320.52978515625,259.9599914550781,9134.600219726562,10986.199951171875,891.2000274658203,232.99999237060547,-410.09998321533203,353.69998931884766,255.0,255.0,,0.9258746863011376,1.0888501256283145,-0.5560487634684811,True,0.0,False,4,False,6,,bf81d8692db,games5425898691,17.0,-14.869999885559082,4025.72998046875,17.0,5721.199951171875,-9824.199829101562,3.6000001430511475,-0.3999999910593033,1.0000000149011612,2154.499969482422,255.0,255.0,,-0.00954382926200413,-2.129010029175678,0.00017957387521961153,True,184.0,False,6,False,False,,D4rk_Soul,76561198157210534,11.0,2225.22998046875,4971.75,20.010000228881836,3879.7000122070312,-251.8000030517578,-21.400001049041748,-138.4000015258789,133.50000381469727,-1118.1999969482422,125.0,0.0,,-0.023176343901393465,-3.0957408524437873,0.12469207694906582,True,12,8,False,9.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
57,4644,125.0,False,False,1,1408.721244993941,2158.56005859375,4515.14990234375,130.72000122070312,-1535.5000305175781,6358.3001708984375,4365.7000732421875,3673.9999389648438,-3776.9000244140625,2869.7000122070312,1.0,0.1651287774958935,1.0197258280893624,-0.9393593996639583,bf81d8692db,games5425898691,18.0,2151.2099609375,4403.5498046875,17.0,11974.200439453125,6106.5997314453125,3.3000001311302185,-0.0,0.5999999865889549,2.800000011920929,128.0,128.0,,-0.00960265685262117,2.6695123661030076,-3.742194670838472e-05,True,214.0,False,False,False,6,,76561198039309853,enpitsu,26.0,2792.760009765625,4307.35986328125,17.059999465942383,-8913.200073242188,-5592.2998046875,2.199999988079071,-0.7000000029802322,-0.29999999329447746,-2379.4000244140625,255.0,128.0,,-0.016706594206778717,-0.5115956411619237,-6.393679273317905e-05,True,0.0,False,6,False,4,,D4rk_Soul,76561198157210534,11.0,2768.25,3993.39990234375,17.0,-8022.9998779296875,-3744.7000122070312,3.3000001311302185,4.000000059604645,1.8000000715255737,498.80001068115234,255.0,129.0,False,-0.009538798272876778,-0.4572784344387216,2.0789928443121446e-05,True,12,8,False,255.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
58,4722,128.0,False,False,1,1215.35282087035,1837.3399658203125,4371.259765625,96.54000091552734,-1169.4999694824219,-2992.6998901367188,776.1000061035156,3283.9999389648438,-1283.3000183105469,-350.99998474121094,1.0,0.12865758992746154,1.466880980929269,-1.500694643582257,bf81d8692db,games5425898691,18.0,1878.5799560546875,4555.759765625,17.010000228881836,-11923.900146484375,8142.9998779296875,2.199999988079071,-0.0,-0.09999999776482582,2131.6000366210938,255.0,255.0,,-0.009572917027109742,0.5315626196047059,-1.7258997233467583e-05,True,196.0,False,False,False,6,,76561198039309853,enpitsu,26.0,510.8500061035156,4806.22998046875,17.049999237060547,-7282.8997802734375,-6156.300048828125,3.400000035762787,0.9000000357627869,0.5000000074505806,2213.800048828125,255.0,128.0,,-0.01667642376383623,-0.7178358435543285,0.00016599714485774858,True,0.0,False,6,False,4,,D4rk_Soul,76561198157210534,11.0,1321.550048828125,5048.759765625,54.95000076293945,-310.49999237060547,-595.8000183105469,-430.0,-511.19998931884766,371.6999816894531,-480.09998321533203,255.0,0.0,False,-0.6413125038674905,-1.4076689685065835,-0.08204652304593668,True,12,8,False,227.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
59,4756,129.0,False,False,0,9132.699493710794,-1716.68994140625,-3955.75,109.55999755859375,-5522.80029296875,19270.6005859375,4843.699951171875,996.9000244140625,3338.800048828125,-898.3000183105469,0.0,0.9560129990399006,0.25834474541194086,0.7927633227959013,76561198157210534,D4rk_Soul,11.0,-1645.6500244140625,-4159.56005859375,17.010000228881836,-6289.000244140625,14102.900390625,-0.3999999910593033,0.5000000074505806,-1.7000000178813934,-106.80000305175781,255.0,128.0,,0.009594908901081754,1.9773560767060783,0.00012379366089345674,True,197.85316989498753,True,8,False,12,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,-664.780029296875,-3624.31005859375,17.049999237060547,-9145.700073242188,9247.7001953125,2.800000011920929,3.0000001192092896,-3.100000023841858,-299.6999931335449,255.0,128.0,,0.016743173357788136,2.3580083305881363,-9.382440778458645e-05,True,8,5,False,,False,,games5425898691,bf81d8692db,17.0,-1043.6600341796875,-3783.93994140625,17.010000228881836,-8329.299926757812,11218.699951171875,0.09999999776482582,-0.09999999776482582,-0.09999999776482582,2252.2999572753906,255.0,255.0,,0.009561818442564384,2.277674493508562,-1.7940743613907356e-05,False,6,170.813772145138,True,False,True,
60,4797,131.0,False,False,0,6466.105326316768,-2519.2099609375,-1119.050048828125,102.5199966430664,140.79999923706055,28256.298828125,354.90001678466797,-815.8999633789062,-5.899999737739563,4856.199951171875,0.0,0.14667708221460113,0.28887822883470293,0.25576959766164137,76561198157210534,D4rk_Soul,11.0,-2574.169921875,-1387.050048828125,16.969999313354492,1936.9000244140625,22918.20068359375,4.600000083446503,0.0,-0.7000000029802322,-94.39999580383301,255.0,128.0,,0.009598206046100987,1.4755317130303505,0.00010005029446988206,True,69.40394844291026,True,8,False,12,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,-2291.1201171875,-1463.449951171875,56.65999984741211,-12849.3994140625,18960.699462890625,-2092.899932861328,-3341.6000366210938,-1341.9999694824219,-811.3999938964844,255.0,128.0,,0.30934714584861234,1.880720997306374,-0.045523561719422685,True,8,6,False,6.0,False,,games5425898691,bf81d8692db,17.0,-2747.8798828125,-1630.2900390625,17.010000228881836,592.2999954223633,22992.2998046875,-0.29999999329447746,0.0,-0.7000000029802322,-71.10000133514404,255.0,128.0,,0.009592954891142143,1.5366845135715408,8.054498871977444e-05,False,6,42.364550693060735,True,False,True,
61,4961,137.0,False,False,0,1493.6244157971687,-2373.550048828125,4921.4599609375,103.19999694824219,12469.000244140625,-3802.60009765625,8454.000244140625,880.2999877929688,-5807.9998779296875,-1221.2999725341797,0.0,0.1001290342372844,-1.4663037019390015,2.2999191246072184,76561198157210534,D4rk_Soul,11.0,-2525.14990234375,5011.33984375,27.93000030517578,5387.7001953125,-8467.80029296875,-3891.300048828125,-5070.7000732421875,-855.9999847412109,-1517.8999328613281,255.0,0.0,False,0.27263175880443175,-1.0351153623786806,0.15868139544796958,True,232.0,False,8,False,12,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,-3380.159912109375,1921.8299560546875,17.049999237060547,5208.4002685546875,22402.39990234375,-2.0999999344348907,-0.29999999329447746,-0.5000000074505806,-1.899999976158142,255.0,0.0,,0.016775955473291797,1.3421439340627404,3.1972196223891856e-05,True,10,6,False,148.55218090036854,True,,games5425898691,bf81d8692db,17.0,-1642.260009765625,5102.990234375,1008.3499755859375,-4860.199890136719,-2.7000001072883606,-11056.8994140625,0.7999999821186066,-1992.2999572753906,2.0999999344348907,255.0,183.0,,1.2069750541500641,3.114712467902443,-1.5959598833876472,False,6,0.0,False,False,True,
62,5116,143.0,False,False,1,9055.793553623915,-2627.530029296875,-3202.18994140625,103.83000183105469,9992.999877929688,11715.400390625,7499.89990234375,-1352.4000549316406,-5780.999755859375,865.8999633789062,1.0,-0.07669771668038639,1.19314762806796,-0.6483057220543607,bf81d8692db,games5425898691,17.0,-2734.739990234375,-3284.090087890625,15.710000038146973,8313.099975585938,4893.900146484375,-93.29999923706055,-114.79999542236328,-150.79999923706055,-390.6999969482422,255.0,0.0,,-0.0026510887444780324,2.61013879144989,-0.024757598153954834,True,251.78184076022077,True,False,False,6,,76561198039309853,enpitsu,26.0,-3749.8701171875,-1286.4300537109375,91.2300033569336,1808.800048828125,19838.199462890625,-163.60000610351562,-5467.7001953125,584.0000152587891,113.80000114440918,255.0,128.0,,-0.43355954848593714,-1.4547557088122403,3.118786268728442,False,0.0,False,14,False,9,,D4rk_Soul,76561198157210534,11.0,-2881.14990234375,4351.830078125,17.010000228881836,-5417.2998046875,-5671.300048828125,2.5,1.5999999642372131,1.2999999523162842,2040.5000305175781,255.0,255.0,,-0.009510351197939882,-0.784581474384677,0.00036755618089909296,True,False,False,False,85.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
63,5188,145.0,False,False,1,5541.349027638386,-233.52000427246094,-285.010009765625,218.77999877929688,-12663.199462890625,23483.30078125,9881.400146484375,-4380.299987792969,3910.0,-1234.5999908447266,1.0,-0.12658427346720932,-0.7088812644783588,0.7460130326184523,bf81d8692db,games5425898691,18.0,-42.40999984741211,-508.2099914550781,106.5999984741211,-11941.800537109375,15493.399658203125,3236.400146484375,1558.0999755859375,-1471.3999938964844,3321.7999267578125,255.0,255.0,,-0.009123968347932526,0.7335453832920189,-0.015138680058372593,True,157.0,False,3,False,8,,76561198039309853,enpitsu,26.0,-1460.4599609375,3488.3798828125,17.030000686645508,-446.1000061035156,18580.699462890625,5.5000001192092896,-3.400000035762787,-0.9000000357627869,1863.699951171875,0.0,0.0,,-0.0170928271529804,1.4744977063499205,3.689729065844771e-05,False,205.0,False,14,False,10,,D4rk_Soul,76561198157210534,11.0,-1596.719970703125,4080.77001953125,98.37000274658203,1819.2999267578125,693.1999969482422,2276.7999267578125,0.09999999776482582,-0.7000000029802322,-97.5,204.0,120.0,,-0.009056449682087875,2.7870583008960526,0.0003235171819072054,True,4,False,False,255.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
64,5275,148.0,False,False,0,9564.557972064902,2250.6201171875,-3892.139892578125,247.75999450683594,-3531.199951171875,8567.100219726562,15791.800537109375,-699.8000335693359,-5958.900146484375,37.5,0.0,0.05353638783954836,-0.03991864300556692,1.2480723227694817,76561198157210534,D4rk_Soul,11.0,2313.070068359375,-3880.56005859375,89.66999816894531,14306.8994140625,6103.699951171875,695.5999755859375,-79.29999828338623,1241.6000366210938,-1009.8999786376953,255.0,0.0,,0.3030743026763157,0.44198729944347187,0.20825900991691576,True,223.0,False,3,4,6,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,447.739990234375,-4333.52978515625,17.049999237060547,8933.099975585938,-146.99999809265137,-1.0999999940395355,6.1000001430511475,0.0,1230.8999633789062,255.0,255.0,,0.01665450184516255,-0.04449355872113906,0.00032554640015873716,True,18,10,False,93.98525594895887,True,,games5425898691,bf81d8692db,18.0,2566.2900390625,-3189.639892578125,17.010000228881836,-9835.999755859375,-8520.599975585938,2.3999999463558197,0.09999999776482582,0.0,-2292.5,255.0,0.0,,0.009556942343134277,-2.4952677650522577,2.031769965427008e-05,False,8,157.0,False,4,True,
65,5378,152.0,False,False,1,4531.908725113995,-1360.989990234375,1210.0899658203125,221.85000610351562,-16021.400146484375,12755.400390625,-9419.199829101562,-3657.2000122070312,1581.0000610351562,-4486.000061035156,1.0,-0.014792164925354529,-1.3969543014493642,2.4976719536054484,76561198039309853,enpitsu,26.0,-1268.469970703125,1041.1099853515625,227.6300048828125,-19504.7998046875,-3795.7000732421875,-337.99999237060547,4352.0001220703125,-3189.2999267578125,-1066.6000366210938,255.0,128.0,False,0.2754834960252235,0.2738866261624286,-1.9188324998210833,True,8.0,False,11,False,20,,bf81d8692db,games5425898691,17.0,1817.449951171875,-425.489990234375,17.010000228881836,12985.6005859375,-11294.599609375,2.3000000417232513,0.7000000029802322,-0.5999999865889549,-1732.5999450683594,255.0,0.0,,-0.009596599105197685,-2.3852464765283012,-0.0001729595380274267,True,218.0,False,10,False,6,,D4rk_Soul,76561198157210534,11.0,-1790.6300048828125,1469.8399658203125,46.20000076293945,15668.399658203125,-13616.099853515625,3469.2001342773438,7.699999809265137,3.3000001311302185,-286.299991607666,255.0,92.0,,-0.009659967733282579,-2.3913293929946247,0.0004576557744613034,True,8,4,4,173.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
66,5381,152.0,False,False,0,6852.741720572974,1439.050048828125,-1302.6400146484375,163.92999267578125,-20942.099609375,-4894.200134277344,3762.0999145507812,3769.8001098632812,235.30000686645508,4661.7999267578125,0.0,-0.39422747770565303,1.2750974413093752,2.548282845401926,76561198157210534,D4rk_Soul,11.0,1623.4300537109375,-1317.3800048828125,84.12000274658203,-12263.199462890625,19221.800537109375,3008.3999633789062,-2403.6000061035156,-116.40000343322754,-928.7000274658203,255.0,0.0,,0.045809849425537515,2.330536044027558,0.013198372398267197,True,173.0,False,5,4,8,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,1431.25,-1009.5499877929688,226.08999633789062,19556.500244140625,3780.4998779296875,-153.80000114440918,-5061.400146484375,1694.9000549316406,-1326.199951171875,128.0,128.0,False,-0.20505341395387272,-0.2866527759417792,-2.5298195572558386,True,20,11,False,8.0,False,,games5425898691,bf81d8692db,17.0,-1908.6099853515625,515.8400268554688,17.010000228881836,-11418.599853515625,12655.799560546875,2.3000000417232513,-0.5999999865889549,0.5999999865889549,-1893.0999755859375,255.0,0.0,,0.009593116826430631,2.247628586026897,-9.347311159786758e-05,False,10,218.0,False,6,True,
67,5505,157.0,False,False,1,3773.6197459000678,3975.39990234375,2958.830078125,553.530029296875,-13739.69970703125,25008.798828125,-3271.199951171875,-1899.1999816894531,3695.10009765625,4328.800048828125,1.0,0.48217207600057654,2.5212206612034627,0.46486581593544063,bf81d8692db,games5425898691,17.0,4079.0,2737.239990234375,578.989990234375,-2.199999988079071,22940.80078125,-1647.7999877929688,-1799.9000549316406,-0.5999999865889549,0.0,255.0,255.0,,-0.11681584544435548,1.5804639003167453,-1.5718356446602686,True,164.23798699532787,True,6,False,10,,76561198039309853,enpitsu,26.0,-2210.0,3799.85009765625,17.059999465942383,13448.900146484375,-4240.199890136719,1.1999999731779099,-0.5999999865889549,0.19999999552965164,-0.7000000029802322,255.0,128.0,False,-0.016771269869394232,-2.836035738627281,5.4014986515441224e-05,True,255.0,False,20,False,12,,D4rk_Soul,76561198157210534,11.0,3089.97998046875,4445.47021484375,17.010000228881836,6274.7998046875,20661.0009765625,2.3000000417232513,-0.19999999552965164,-0.29999999329447746,1980.8000183105469,196.0,255.0,,-0.009575297450417356,1.7894502402531998,3.88564044273749e-05,True,10,8,4,255.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
68,5529,158.0,False,False,0,10301.694217725033,-2768.75,-4990.0400390625,212.02999877929688,-451.5999984741211,7739.69970703125,4880.400085449219,3331.300048828125,4831.000061035156,-1250.1000213623047,0.0,-0.8995169177158191,-0.5787570493210578,-2.696356823387886,76561198157210534,D4rk_Soul,11.0,-2633.52001953125,-5066.31005859375,198.5800018310547,3736.199951171875,3516.400146484375,-2312.7999877929688,189.0999984741211,1597.4000549316406,394.50000762939453,54.0,234.0,,0.5162143593976471,-0.08673783846847731,-1.585442325097164,True,255.0,False,8,4,12,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,1142.760009765625,-3328.330078125,17.059999465942383,-12429.300537109375,6548.2000732421875,1.8000000715255737,0.7999999821186066,-0.29999999329447746,1681.9000244140625,0.0,255.0,False,0.01677615564321726,2.6710678641261554,0.00030038628501445066,True,20,12,False,255.0,False,,games5425898691,bf81d8692db,17.0,-3290.6201171875,-3907.090087890625,17.030000686645508,18875.699462890625,-67.1999979019165,2.800000011920929,-25.399999618530273,15.59999942779541,1958.800048828125,255.0,255.0,,0.008930902789376405,0.0658285518193861,0.0010551484962667724,False,10,154.0,False,6,True,
69,5604,160.0,False,False,0,8610.981063768715,-2746.929931640625,-3269.699951171875,136.1199951171875,1021.9000244140625,15411.199951171875,3447.39990234375,3881.9000244140625,-650.2999877929688,-977.0999908447266,0.0,-0.011723434133679505,2.9960140907633193,-0.38517660788550406,76561198157210534,D4rk_Soul,11.0,-2745.14990234375,-3457.68994140625,16.989999771118164,432.90000915527344,13598.900146484375,3.0000001192092896,0.09999999776482582,1.1999999731779099,-2030.0,255.0,16.0,,0.009589708549494693,1.5014194698040904,-0.0001801067997158812,True,176.66903225837217,True,8,4,12,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,-1008.6400146484375,-1825.0799560546875,17.059999465942383,-8922.5,10221.799926757812,-4.099999964237213,0.3999999910593033,-1.0000000149011612,-61.90000057220459,255.0,255.0,,0.016729209643572558,2.281228304696424,6.997987247111908e-05,True,20,12,False,214.28753543925544,True,,games5425898691,bf81d8692db,17.0,-3447.820068359375,-2198.219970703125,17.030000686645508,-8003.4002685546875,9178.300170898438,0.0,-0.29999999329447746,0.19999999552965164,-2351.999969482422,255.0,0.0,,0.009547028771480824,2.2227020927246945,-3.467260930803651e-05,False,10,154.0,False,6,True,
70,5622,161.0,False,False,0,7583.476821749154,-2675.320068359375,-2231.780029296875,226.27000427246094,3365.10009765625,21785.6005859375,5506.7999267578125,3538.2998657226562,90.60000419616699,-1448.800048828125,0.0,-0.45655623869967754,2.8426770643486656,-3.0688374805178573,76561198157210534,D4rk_Soul,11.0,-2696.6201171875,-2373.10009765625,96.52999877929688,2894.8001098632812,20093.800048828125,2490.0,-4495.7000732421875,3078.699951171875,-748.1999969482422,255.0,55.0,,0.6059834675489225,1.5943538504064807,0.32570310055052815,True,158.0,False,9,4,14,,76561198322052847,kanté~,6.0,,,,,,,,,,,,,,,,,,,,,,,enpitsu,76561198039309853,26.0,-1806.4100341796875,-1393.260009765625,67.83999633789062,-12121.400146484375,629.900016784668,3911.7999267578125,8.799999952316284,3.100000023841858,603.3000183105469,128.0,128.0,,0.016555552147910296,-3.079293226556415,-0.0021235476614398672,True,22,12,False,178.77600860595703,True,,games5425898691,bf81d8692db,17.0,-3326.93994140625,-1395.969970703125,17.030000686645508,8857.2998046875,8994.199829101562,-0.09999999776482582,0.5999999865889549,0.5000000074505806,1284.9000549316406,255.0,255.0,,0.009556393073733,0.7685413226725215,0.0004717593346215254,False,10,154.0,False,6,True,
71,5667,163.0,False,False,1,6488.162187916196,2138.5,-1228.0799560546875,255.72999572753906,-7864.69970703125,-5431.099853515625,3776.300048828125,328.6000061035156,-1065.1000213623047,250.0,1.0,0.4439009938930205,-2.839492291441562,-2.9966158426450087,bf81d8692db,games5425898691,17.0,2211.780029296875,-1310.719970703125,124.45999908447266,-4396.7999267578125,-9182.2998046875,2711.7001342773438,-4496.400146484375,3163.900146484375,147.89999961853027,255.0,72.0,,0.7547835908148439,-0.30157273928382056,0.4217065648709447,True,70.0,False,7,False,12,,76561198039309853,enpitsu,26.0,4075.639892578125,914.969970703125,239.30999755859375,451.3999938964844,-1266.6000366210938,3197.2000122070312,1841.4999389648438,-1080.5999755859375,-159.0999984741211,255.0,0.0,,1.318363428260185,-1.8814364753543265,1.2305772236257526,True,164.0,False,22,False,14,,D4rk_Soul,76561198157210534,11.0,2204.02001953125,-932.3800048828125,17.010000228881836,-6046.6998291015625,-19588.699951171875,2.0999999344348907,-0.19999999552965164,-1.899999976158142,-456.3999938964844,128.0,129.0,,-0.00959677261423182,-1.2340048218721964,9.426715979350629e-05,True,14,10,4,150.0,False,,kanté~,76561198322052847,6.0,,,,,,,,,,,,,,,,,,,,,,
