,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
120,8132,206,False,False,0,3594.6636732353336,2056.22998046875,3089.159912109375,574.52001953125,-7162.9998779296875,4777.300109863281,7270.7000732421875,2368.2000732421875,-2621.0000610351562,4849.800109863281,0.0,0.7259587635007057,-3.050448230737268,-0.9138921490730252,bf81d8692db,games5425898691,17.0,2155.760009765625,3071.35009765625,447.95001220703125,11435.699462890625,11407.5,1403.5000610351562,527.5,1566.6999816894531,5245.5999755859375,255.0,198.0,,0.3298342267463831,0.8713578649950309,0.9812973522181694,True,10.544533432170931,True,8,False,7,,76561198039309853,enpitsu,26.0,3508.389892578125,3611.969970703125,17.059999465942383,-3220.4998779296875,-16659.69970703125,2.0000000298023224,3.700000047683716,-7.400000095367432,-1779.9000549316406,255.0,0.0,False,0.016586686882031982,-1.8026618913652148,-0.0004337484972339905,True,68.0,False,4,4,False,,RodriS_88,b97cff51f0b,13,2124.7099609375,4095.77001953125,17.010000228881836,-2936.400146484375,6668.800048828125,2.0000000298023224,-0.09999999776482582,-1.4000000059604645,17.899999618530273,128.0,128.0,False,0.009561620912217343,-1.1498172796036994,-9.476218624282338e-05,False,255.0,False,False,False,False,,Terror Das Novin,bb1a1783a9b,16.0,-560.1900024414062,5062.14013671875,17.010000228881836,6276.500244140625,3718.699951171875,2.0999999344348907,0.5999999865889549,-0.19999999552965164,1.8000000715255737,128.0,128.0,0.00969220073988503,0.535354320670883,-3.255730280995423e-05,True,255.0,False,False,4,4,,
121,8194,208,False,True,0,1711.5845309373653,489.05999755859375,4134.4501953125,538.5700073242188,-17259.7998046875,15920.50048828125,255.49999237060547,-2295.500030517578,-1151.9000244140625,-1787.7999877929688,0.0,1.2214187722657814,-2.5679608025752967,-1.2423174225261955,76561198039309853,enpitsu,26.0,603.4299926757812,4015.419921875,408.489990234375,-17150.699462890625,8570.2001953125,2766.0000610351562,261.299991607666,314.50000762939453,161.20000839233398,128.0,128.0,False,-1.1784838181517225,-2.5640958002195484,-0.7861703559866523,True,2.0,False,6,False,4,,bf81d8692db,games5425898691,17.0,3680.820068359375,4262.60009765625,92.72000122070312,2549.7000122070312,-7440.10009765625,-4125.5999755859375,-1514.2999267578125,1773.5000610351562,-170.30000686645508,255.0,128.0,,0.45908060599262335,-1.3160626480847701,0.7014259603832721,True,0.0,False,8,8,False,,RodriS_88,b97cff51f0b,13,2923.780029296875,2931.56005859375,17.010000228881836,-1444.1000366210938,-12125.10009765625,2.199999988079071,0.0,-0.09999999776482582,-2365.399932861328,255.0,0.0,False,0.009521789873199966,-1.7520279932508438,-7.178089067708841e-06,True,255.0,False,False,False,False,,Terror Das Novin,bb1a1783a9b,16.0,362.8699951171875,4464.16015625,348.79998779296875,2005.5999755859375,-12702.39990234375,2331.699981689453,1490.0999450683594,-2191.6000366210938,148.1999969482422,128.0,0.0,-0.6720517816932751,-0.96924429676349,0.0796066195120744,True,173.5406969439599,True,3,4,6,,
122,8196,208,False,False,1,9480.991839389791,-346.45001220703125,-4259.22998046875,542.4199829101562,23206.4990234375,3185.2999877929688,12972.19970703125,4325.10009765625,2392.7999877929688,-3401.0000610351562,1.0,-1.0931004908619095,2.0480660949393963,-0.4190114316583989,bb1a1783a9b,Terror Das Novin,16.0,-381.2699890136719,-4355.60986328125,368.260009765625,-2363.000030517578,13296.400146484375,2333.6000061035156,-2352.4000549316406,3857.3001098632812,3136.300048828125,128.0,0.0,,0.6523820940514531,1.0690418624247857,0.7211850929770907,True,167.25886441046194,True,6,4,3,,b97cff51f0b,RodriS_88,13.0,-2907.070068359375,-2851.919921875,17.010000228881836,3326.7001342773438,11763.599853515625,2.199999988079071,-0.0,-0.0,-2369.199981689453,255.0,0.0,False,-0.009512458060923067,1.9098894130604243,-2.95252754503204e-06,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26,-466.4800109863281,-4082.830078125,423.9700012207031,16126.800537109375,-7884.4000244140625,1352.8999328613281,-2048.5000610351562,-3499.2999267578125,-1979.4000244140625,128.0,128.0,False,1.2260593869166876,1.9675673138432588,-1.5685667065332183,True,2.0,False,6,False,4,,games5425898691,bf81d8692db,17.0,-3694.2900390625,-4208.81982421875,67.12999725341797,-1663.699951171875,8428.800048828125,-3814.4000244140625,1372.8999328613281,-2372.2000122070312,-628.1000137329102,255.0,28.0,-0.39330368902853885,1.4053813293522959,0.5379554277014039,True,0.0,False,8,False,8,,
123,8371,215,False,False,1,7250.903645806199,2590.93994140625,-1910.02001953125,126.51000213623047,-15829.7998046875,17306.500244140625,1586.0000610351562,2771.7999267578125,1713.699951171875,-1468.0000305175781,1.0,-0.8249358458242939,-2.7363611816013846,-2.708091048274056,b97cff51f0b,RodriS_88,13.0,2683.10009765625,-2012.8900146484375,14.770000457763672,-11363.599853515625,10868.900146484375,-544.0000152587891,-986.1000061035156,-285.79999923706055,-261.8000030517578,255.0,128.0,False,-0.04527943357563765,0.764243830121073,0.016119179943071014,True,217.40472280850972,True,4,False,4,,bb1a1783a9b,Terror Das Novin,16.0,1251.1700439453125,-2630.510009765625,17.0,-5460.999755859375,12851.700439453125,3.6000001430511475,0.29999999329447746,-0.3999999910593033,2118.800048828125,255.0,255.0,,-0.009594917656185139,1.112663977979037,7.493783011527986e-05,True,158.0,False,6,4,4,,enpitsu,76561198039309853,26,2586.590087890625,1522.18994140625,17.049999237060547,-13572.900390625,-30.69999933242798,2.5999999046325684,-1.0000000149011612,-0.0,245.49999237060547,255.0,255.0,False,-0.016744393014476104,-0.027659600859783702,-0.00018386180005299966,True,255.0,False,8,False,6,,games5425898691,bf81d8692db,17.0,1920.030029296875,1945.3399658203125,17.010000228881836,-4471.700134277344,15104.49951171875,2.0999999344348907,-0.19999999552965164,1.4000000059604645,82.60000228881836,255.0,151.0,-0.009606157694329978,1.282581279264463,-5.537261439885679e-05,True,33.0,False,10,False,10,,
124,8409,216,False,False,0,5387.211006592744,-566.4199829101562,-237.1199951171875,118.55999755859375,3259.4000244140625,15456.500244140625,5157.8997802734375,5024.200134277344,982.6000213623047,3128.9999389648438,0.0,-0.07055432456334537,-2.7267406233240448,-0.8016252046120338,76561198039309853,enpitsu,26.0,-552.1300048828125,-444.989990234375,83.62000274658203,11115.699462890625,20065.0,1682.8999328613281,-5303.599853515625,-1234.3000030517578,773.0999755859375,255.0,255.0,False,0.5265398116607968,0.9020255080762697,-0.49136711295255736,True,172.0,False,10,False,7,,bf81d8692db,games5425898691,17.0,-344.42999267578125,-2541.090087890625,17.010000228881836,13668.800048828125,3461.7001342773438,2.0000000298023224,0.5000000074505806,0.09999999776482582,0.09999999776482582,255.0,128.0,,0.009590837461333292,0.2481150692010176,-4.902419322016008e-05,True,63.0,False,10,10,False,,RodriS_88,b97cff51f0b,13,-638.5499877929688,174.61000061035156,142.97000122070312,19601.500244140625,-11827.7001953125,2101.300048828125,1.0999999940395355,4264.2999267578125,-2752.2000122070312,128.0,255.0,False,0.00570598187888934,-1.610138003982094,-0.06035994571938334,True,138.0,False,6,False,5,,Terror Das Novin,bb1a1783a9b,16.0,-254.0,132.72000122070312,17.0,10041.300048828125,-20692.19970703125,1.0999999940395355,-0.5000000074505806,1.0000000149011612,1738.0000305175781,255.0,255.0,0.00960648084534348,-1.0685179636348983,0.00016465815259722973,True,51.58643434380979,True,4,4,6,,
125,8487,219,True,True,0,1905.4004751328844,254.6300048828125,3621.25,129.4499969482422,-2782.5,28601.298828125,3688.9999389648438,3158.9999389648438,4524.4000244140625,-1347.2000122070312,0.0,1.1391089042791482,1.7405948294178382,0.9195898139249121,76561198039309853,enpitsu,26.0,304.5299987792969,3336.2099609375,68.8499984741211,-4722.300109863281,22341.59912109375,2747.7999877929688,-4698.800048828125,-857.6999664306641,-160.49999237060547,255.0,128.0,False,0.13852177021642217,1.747669609260997,0.00018659217446526617,True,82.0,False,12,False,9,,bf81d8692db,games5425898691,17.0,542.530029296875,2448.669921875,17.010000228881836,-3095.1998901367188,22708.00048828125,2.0999999344348907,-0.29999999329447746,0.19999999552965164,5.400000214576721,255.0,128.0,,0.009569009954106401,1.7069777050621815,-3.567356006279107e-05,True,0.0,False,12,12,False,,RodriS_88,b97cff51f0b,13,3324.43994140625,1001.02001953125,96.19000244140625,4634.5001220703125,21072.39990234375,-398.6000061035156,-3964.4000244140625,-2454.499969482422,546.1999893188477,255.0,255.0,False,-0.6584251702698467,0.6497674676412647,1.2582756502086787,True,138.0,False,8,False,8,,Terror Das Novin,bb1a1783a9b,16.0,614.1199951171875,3502.5400390625,35.15999984741211,-6172.39990234375,21833.1005859375,-3548.699951171875,-2245.399932861328,-612.7999877929688,69.60000038146973,255.0,255.0,0.08193815630471393,2.0723380297557887,-0.389047472092906,True,0.0,False,6,4,8,,False
126,8764,220,False,False,0,5242.815666510705,45.040000915527344,-17.670000076293945,153.39999389648438,7510.10009765625,5147.0001220703125,6330.4998779296875,5219.000244140625,-1654.2999267578125,-2454.600067138672,0.0,-0.09726502438739265,0.025944145490260865,0.6171094035978731,bf81d8692db,games5425898691,16.0,7.699999809265137,-139.4600067138672,86.2300033569336,428.8999938964844,1075.999984741211,-86.09999656677246,586.6999816894531,833.8999938964844,-5404.6002197265625,128.0,128.0,,1.4331468353863952,1.5904719393067313,0.2049694679406017,True,22.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-2985.840087890625,-4173.18017578125,17.049999237060547,-13944.300537109375,-176.29999160766602,3.400000035762787,-1.2999999523162842,0.19999999552965164,-2473.0999755859375,255.0,0.0,False,0.016772508805527494,3.0633607732265675,-5.712073217328688e-05,True,255.0,False,False,False,False,,RodriS_88,b97cff51f0b,13,-410.0,3685.419921875,17.0,-7587.5,-7972.60009765625,3.1999999284744263,0.5000000074505806,0.3999999910593033,-1.5999999642372131,255.0,128.0,,0.009513461863224434,-2.331712221599713,5.7130969215039244e-05,True,116.0,False,False,False,False,,Terror Das Novin,bb1a1783a9b,16.0,-4.119999885559082,166.14999389648438,85.66000366210938,7339.0997314453125,-21556.10107421875,3220.4998779296875,681.3999938964844,1879.6000671386719,2846.400146484375,255.0,255.0,0.020157570349409827,-1.1813221100804305,-0.009820259350110638,True,8.0,False,3,False,4,,
127,8765,220,False,False,1,5214.80358716055,-56.70000076293945,12.960000038146973,163.10000610351562,-6916.199951171875,2371.0000610351562,5248.2000732421875,37.00000047683716,1128.7000274658203,987.3000335693359,1.0,0.12103970647074688,-0.009210256307508932,0.6602930315224413,bb1a1783a9b,Terror Das Novin,16.0,-38.91999816894531,-145.55999755859375,119.11000061035156,-5253.0999755859375,-1023.3999633789062,4317.799987792969,810.8999633789062,-5200.10009765625,-1596.9999694824219,255.0,255.0,,0.24304405044403776,1.514771260576066,-0.5188276927718869,True,8.0,False,4,False,3,,b97cff51f0b,RodriS_88,13.0,410.0,-3685.419921875,17.0,7587.5,7972.60009765625,3.1999999284744263,-0.5000000074505806,-0.3999999910593033,-1.5999999642372131,255.0,128.0,,-0.009513461863224434,2.331712221599713,5.7130969215039244e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26,2985.840087890625,4173.18017578125,17.049999237060547,13944.300537109375,176.29999160766602,3.400000035762787,1.2999999523162842,-0.19999999552965164,-2473.0999755859375,255.0,0.0,False,-0.016772508805527494,-3.0633607732265675,-5.712073217328688e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,16.0,-7.699999809265137,139.4600067138672,86.2300033569336,-428.8999938964844,-1075.999984741211,-86.09999656677246,-586.6999816894531,-833.8999938964844,-5404.6002197265625,128.0,128.0,-1.4331468353863952,-1.5904719393067313,0.2049694679406017,True,22.0,False,3,False,4,,
128,8826,222,False,False,1,5173.769981170645,-1458.5699462890625,533.0599975585938,193.9199981689453,-8656.400146484375,14004.49951171875,1725.5000305175781,4335.400085449219,-2555.399932861328,-3266.9000244140625,1.0,0.19869464404103937,0.45281003807220016,2.3470242122851235,bb1a1783a9b,Terror Das Novin,16.0,-1379.27001953125,381.7099914550781,156.57000732421875,-8196.400146484375,12210.30029296875,347.7000045776367,-4972.300109863281,-454.70001220703125,2306.300048828125,255.0,0.0,,-0.7325972427340566,0.27674236526653645,1.129382878902313,True,16.0,False,6,False,5,,b97cff51f0b,RodriS_88,13.0,-1934.219970703125,-3580.8798828125,17.0,-19581.8994140625,-8339.89990234375,3.0000001192092896,0.09999999776482582,-0.0,-9.599999785423279,255.0,128.0,,-0.00956019467804323,-0.40154100721546737,1.32211125038793e-05,True,19.0,False,False,False,False,,enpitsu,76561198039309853,26,1908.8499755859375,4111.259765625,17.049999237060547,-13738.699951171875,11653.599853515625,3.0000001192092896,0.9000000357627869,-0.9000000357627869,1822.2999572753906,255.0,128.0,False,-0.016757687118237285,0.6556888207407454,0.00016402525480239673,True,234.0,False,False,False,False,,games5425898691,bf81d8692db,16.0,-1197.6800537109375,728.1599731445312,89.72000122070312,-11455.799560546875,8550.599975585938,-142.5,-3340.4000854492188,-4369.2999267578125,-3.3000001311302185,255.0,128.0,1.0499271625400286,-2.487770426254003,-3.1403463985942346,True,0.0,False,5,False,6,,
129,8847,223,False,False,0,7362.302185535853,2107.18994140625,-1581.9300537109375,136.6699981689453,7921.199951171875,-15224.3994140625,-1024.1999816894531,-987.5,3057.0001220703125,-3041.7999267578125,0.0,-0.6616577296110995,-0.09213200786508158,-2.408874620293751,bf81d8692db,games5425898691,16.0,2055.679931640625,-1397.3599853515625,16.950000762939453,9458.800048828125,-10659.100341796875,19.199999570846558,-2.3000000417232513,-3.6000001430511475,-1988.9999389648438,255.0,0.0,,0.009830715792520258,-0.8907114631729827,-0.00013144077778044872,False,0.0,False,6,False,6,,76561198039309853,enpitsu,26.0,-690.3800048828125,-4629.02978515625,17.049999237060547,15670.899658203125,-5614.69970703125,2.5,0.5999999865889549,0.3999999910593033,0.0,0.0,128.0,False,0.01680975465595841,-0.34403461298556676,-3.47518196768531e-05,True,234.0,False,False,False,False,,RodriS_88,b97cff51f0b,14,3399.639892578125,3887.580078125,17.0,14730.0,-9468.599853515625,3.6000001430511475,0.7000000029802322,-0.5999999865889549,-2687.6998901367188,255.0,0.0,False,0.009562977809365566,-0.7241818452492945,4.086202815021526e-05,True,255.0,False,False,False,False,,Terror Das Novin,bb1a1783a9b,16.0,2026.4200439453125,-1312.4000244140625,130.7899932861328,9864.500122070312,-12971.099853515625,-1012.0999908447266,1818.3000183105469,327.2999954223633,-470.40000915527344,128.0,128.0,-0.3346703759289443,-0.6512141150774367,-0.5597145859827258,True,0.0,False,6,False,6,,
130,8885,224,False,False,0,9435.74359324023,3102.760009765625,-3406.530029296875,93.16000366210938,6457.9998779296875,-11356.300048828125,12.000000476837158,4720.899963378906,3387.3001098632812,-1496.0000610351562,0.0,0.38400755240354834,-1.270764716785105,-2.6338073533424082,bf81d8692db,games5425898691,16.0,2862.31005859375,-3441.080078125,85.04000091552734,8106.5997314453125,-17385.899658203125,-158.00000190734863,4995.5999755859375,2300.7000732421875,-1.4000000059604645,255.0,128.0,,0.04445527833129406,2.002414834318693,-3.141314234590197,True,,False,8,False,7,,76561198039309853,enpitsu,26.0,196.2100067138672,-4946.66015625,17.049999237060547,964.7000122070312,-345.29998779296875,2.5,-0.5000000074505806,-0.29999999329447746,0.0,255.0,,,0.016898943968736146,-0.34403412419392054,3.736970699738821e-05,True,234.0,False,False,False,False,,RodriS_88,b97cff51f0b,14,3398.909912109375,1630.6800537109375,17.0,-3386.9000244140625,-17708.499755859375,3.0000001192092896,0.0,0.7999999821186066,0.0,255.0,,,0.009563590162158523,-1.759795943032784,7.448591142078649e-05,True,255.0,False,False,False,False,,Terror Das Novin,bb1a1783a9b,16.0,3141.419921875,-3126.0,17.010000228881836,2093.5000610351562,-15344.69970703125,2.0999999344348907,0.0,0.0,-329.7999954223633,255.0,128.0,0.009586042728476895,-1.4687897155149194,0.0001761321967716028,True,,False,6,False,6,,
131,8887,224,False,False,0,9543.29343927691,3156.139892578125,-3500.2900390625,93.13999938964844,6360.7000732421875,-11160.400390625,0.0,4792.39990234375,3335.7998657226562,-1379.9000549316406,0.0,0.8269438852342474,-1.5444340554330152,-2.8919236036440594,bf81d8692db,games5425898691,16.0,2929.760009765625,-3585.72998046875,83.76000213623047,8083.900146484375,-17337.099609375,-148.69999885559082,4995.5999755859375,2300.7000732421875,-1.4000000059604645,255.0,128.0,,-0.5584336225162303,2.0022234483779457,-3.1412607925337768,True,,False,8,False,7,,76561198039309853,enpitsu,26.0,202.36000061035156,-4948.85986328125,17.049999237060547,552.7000045776367,-197.70000457763672,2.5,-0.5000000074505806,-0.29999999329447746,0.0,128.0,,,0.016898943968736146,-0.34403412419392054,3.736970699738821e-05,True,234.0,False,False,False,False,,RodriS_88,b97cff51f0b,14,3376.35009765625,1512.5999755859375,17.0,-3386.9000244140625,-17708.499755859375,3.0000001192092896,0.0,0.7999999821186066,0.0,255.0,,,0.009563590162158523,-1.759795943032784,7.448591142078649e-05,True,255.0,False,False,False,False,,Terror Das Novin,bb1a1783a9b,16.0,3160.800048828125,-3305.530029296875,19.479999542236328,1437.5999450683594,-15435.30029296875,2958.900146484375,0.0,0.9000000357627869,-49.80000019073486,255.0,128.0,0.009586489607555104,-1.4848093691383788,0.00011458892294917955,True,,False,6,False,7,,
132,8888,224,False,False,1,4371.686330498539,-3175.590087890625,3548.2099609375,94.81999969482422,-5224.7998046875,19618.599853515625,1387.5,-3109.5999145507812,-4182.60009765625,2047.5999450683594,1.0,-0.9515455006167263,1.700605353489095,-3.1050220011968817,bb1a1783a9b,Terror Das Novin,16.0,-3160.800048828125,3305.530029296875,19.479999542236328,-1437.5999450683594,15435.30029296875,2958.900146484375,-0.0,-0.9000000357627869,-49.80000019073486,255.0,128.0,,-0.009586489607555104,1.4848093691383788,0.00011458892294917955,True,,False,7,False,6,,b97cff51f0b,RodriS_88,14.0,-3348.14990234375,-1365.0,17.0,3386.9000244140625,17708.499755859375,3.0000001192092896,-0.0,-0.7999999821186066,0.0,255.0,,,-0.009563590162158523,1.759795943032784,7.448591142078649e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26,-202.36000061035156,4948.85986328125,17.049999237060547,-552.7000045776367,197.70000457763672,2.5,0.5000000074505806,0.29999999329447746,0.0,128.0,,,-0.016898943968736146,0.34403412419392054,3.736970699738821e-05,True,234.0,False,False,False,False,,games5425898691,bf81d8692db,16.0,-2929.760009765625,3585.72998046875,83.76000213623047,-8083.900146484375,17337.099609375,-148.69999885559082,-4995.5999755859375,-2300.7000732421875,-1.4000000059604645,255.0,128.0,0.5584336225162303,-2.0022234483779457,-3.1412607925337768,True,,False,7,False,8,,
133,8897,224,False,False,0,10191.863813736138,3333.219970703125,-4132.9599609375,105.70999908447266,9297.2998046875,-17125.400390625,-995.8000183105469,3848.900146484375,2577.0999145507812,1251.6000366210938,0.0,0.5206586323168495,-2.9754758130573533,0.8262609357611614,bf81d8692db,games5425898691,16.0,3185.31005859375,-4133.81982421875,69.87000274658203,8081.9000244140625,-17334.100341796875,-1170.8999633789062,3000.7998657226562,1381.4999389648438,-0.5999999865889549,255.0,128.0,,-0.8133202662701574,-1.1389929507998013,-0.00023928372432853866,True,255.0,False,8,False,8,,76561198039309853,enpitsu,26.0,248.49000549316406,-4965.3798828125,17.049999237060547,1094.800033569336,-392.00000762939453,2.5,0.09999999776482582,0.29999999329447746,0.0,128.0,,,0.016825926022922374,-0.34403436782333435,-4.704856803646398e-06,True,234.0,False,False,False,False,,RodriS_88,b97cff51f0b,14,3235.260009765625,774.6300048828125,17.0,-3487.39990234375,-17680.400390625,3.100000023841858,0.5000000074505806,3.3000001311302185,-266.3999938964844,255.0,0.0,,0.009562210519394296,-1.7620211406803057,4.865648974879525e-05,True,255.0,False,False,False,False,,Terror Das Novin,bb1a1783a9b,16.0,3214.169921875,-3799.179931640625,140.92999267578125,1665.2000427246094,-14766.8994140625,3350.4000854492188,-638.4000015258789,150.6999969482422,-346.3999938964844,255.0,255.0,-0.28512266776317147,-1.5761226904577397,-0.1371343056977128,True,,False,6,False,8,,
134,8959,227,False,False,1,3957.1792637359576,-3048.820068359375,4827.490234375,767.8200073242188,8695.499877929688,-559.3999862670898,7232.19970703125,-3948.800048828125,-3175.7000732421875,1426.6000366210938,1.0,-0.041732727554150334,3.0648254413611893,-0.2958153174855239,bb1a1783a9b,Terror Das Novin,16.0,-3136.43994140625,4850.240234375,569.97998046875,4603.299865722656,-1044.4999694824219,5324.4000244140625,-1906.300048828125,1982.2000122070312,-165.59999465942383,255.0,0.0,,1.0078435997775728,2.3704097687930443,1.5359207344089618,True,,False,9,False,6,,b97cff51f0b,RodriS_88,13.0,-2170.7099609375,1283.6500244140625,17.0,3787.3001098632812,9435.599975585938,3.100000023841858,-0.3999999910593033,-1.0000000149011612,-293.6000061035156,255.0,128.0,,-0.00951392751409821,1.9836518114279607,0.00020584914129290815,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26,-684.47998046875,5004.77978515625,17.049999237060547,-0.0,0.09999999776482582,2.5999999046325684,-0.5000000074505806,-0.0,0.0,128.0,128.0,,-0.016780379382278544,-0.055375587679277666,-4.797883532301666e-05,True,234.0,False,False,False,False,,games5425898691,bf81d8692db,16.0,-3417.68994140625,4590.14990234375,161.27000427246094,1327.2999572753906,-1273.3999633789062,-4350.199890136719,-661.6999816894531,-2596.400146484375,469.7999954223633,255.0,0.0,1.1482741361458897,0.26639690791562043,-0.47349934098908564,True,215.0,False,8,False,8,,
135,9028,229,False,False,0,10001.608734726213,1024.3499755859375,-4675.52001953125,572.7999877929688,13575.400390625,7703.0999755859375,6209.4000244140625,3425.7000732421875,-4924.800109863281,-99.20000076293945,0.0,0.07279662500252972,-2.927710914144108,-0.7417867650728677,76561198039309853,enpitsu,26.0,889.4600219726562,-4743.14990234375,431.7099914550781,12911.500244140625,6286.5997314453125,3241.4999389648438,-2266.699981689453,4862.900085449219,1209.7000122070312,255.0,128.0,,-0.17036881081370164,0.3973998713327121,0.22735147557330226,True,148.0,False,2,False,1,,bf81d8692db,games5425898691,17.0,1166.0,-5048.72998046875,385.80999755859375,-19287.19970703125,9951.699829101562,-7613.3001708984375,-2360.0,-2451.0000610351562,270.6999969482422,255.0,6.0,,0.6443281785046263,-3.078373617553549,1.621214915251911,True,99.0,False,10,9,False,,RodriS_88,b97cff51f0b,13,999.010009765625,-4136.10009765625,467.0799865722656,-7795.7000732421875,-15738.800048828125,-377.00000762939453,1781.3999938964844,-2284.7999572753906,2616.9000244140625,128.0,128.0,,0.6205294743276085,-1.7777109055453046,0.5451462702436186,True,168.0,False,4,4,False,,Terror Das Novin,bb1a1783a9b,16.0,1857.97998046875,-4467.169921875,17.010000228881836,-7221.199951171875,2642.9998779296875,2.5999999046325684,-2.0000000298023224,0.7999999821186066,-2444.600067138672,255.0,0.0,0.009534000910115142,2.7781763599208853,-0.00014458813785614758,True,,False,6,False,10,,False
136,9097,232,False,False,1,5346.70707443334,-3991.699951171875,2972.590087890625,218.27999877929688,6819.6002197265625,10207.19970703125,5881.099853515625,-405.49999237060547,-1235.2999877929688,5857.39990234375,1.0,-0.9265969657390958,-1.8363677984527857,-2.5518517542833745,bb1a1783a9b,Terror Das Novin,16.0,-3818.830078125,2903.699951171875,215.3800048828125,-9039.199829101562,4896.199951171875,780.4000091552734,-4067.9000854492188,850.1000213623047,-3602.60009765625,128.0,0.0,False,-0.11851058281311116,0.17482756365426566,1.192361708383977,True,0.0,False,12,False,7,,b97cff51f0b,RodriS_88,14.0,-75.16000366210938,5046.1298828125,17.0,304.7999954223633,-12419.3994140625,4.900000095367432,5.799999833106995,0.3999999910593033,0.0,255.0,128.0,False,-0.009209141811014733,-1.5953448362740223,2.148131907383284e-05,True,126.0,False,4,False,4,,enpitsu,76561198039309853,26,-3121.139892578125,3479.510009765625,17.049999237060547,-3461.099853515625,-2683.599853515625,3.100000023841858,-4.099999964237213,-1.0000000149011612,252.00000762939453,255.0,255.0,,-0.016780501748061828,-0.6375288390482677,5.566513556407423e-05,True,148.0,False,2,False,2,,games5425898691,bf81d8692db,17.0,3090.9599609375,3743.449951171875,17.0,3149.5999145507812,12499.69970703125,3.6000001430511475,-0.09999999776482582,-0.0,2303.699951171875,255.0,255.0,-0.009568751578360117,1.7501869013848081,1.2683844652321226e-05,True,99.0,False,10,False,10,,
