,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_dodge_active,opp_2_boost_collect
120,7976,247.0,False,False,0,8768.050788257808,3060.360107421875,-2684.699951171875,135.57000732421875,10063.900146484375,-12702.60009765625,456.19998931884766,-890.8999633789062,-2838.2000732421875,-3515.0,0.0,-0.6666323661197028,-2.3648014055242648,2.67116155638486,76561198273900649,theTRICKSTER,20.0,2899.8701171875,-2619.72998046875,17.010000228881836,9334.7998046875,-11401.300048828125,-0.09999999776482582,0.5999999865889549,-1.1999999731779099,68.49999904632568,255.0,128.0,,0.009605214080699963,-0.8755776334209353,-8.220787964911998e-05,True,64,44,165.0,False,8,,76561198367569986,DonTLkDWn,16.0,-91.12000274658203,-797.0399780273438,38.279998779296875,-2306.699981689453,-22580.50048828125,-3183.599853515625,1543.2000732421875,-141.00000381469727,59.40000057220459,255.0,128.0,,-0.07736552288632814,-1.6655372936556974,0.042043101910742654,True,61.0,False,64,56,10,,enpitsu,76561198039309853,27.0,3523.090087890625,-1751.469970703125,17.020000457763672,505.9000015258789,-22994.3994140625,2.199999988079071,0.09999999776482582,0.5999999865889549,0.0,255.0,128.0,,0.016770016515105256,-1.548784431488733,5.486930029415959e-05,True,158.3606625654364,True,14,False,14,,games5425898691,bf81d8692db,24.0,2269.969970703125,-527.8300170898438,17.010000228881836,-3209.4000244140625,-13722.80029296875,2.0999999344348907,0.0,-1.0000000149011612,53.400001525878906,255.0,128.0,,0.009583721068308236,-1.7929482561346788,-0.00010933021714172238,True,31.0,False,False,50,46,
121,7989,247.0,False,False,0,9514.322942641522,3572.919921875,-3259.469970703125,111.95999908447266,17051.99951171875,-12091.199951171875,1013.1999969482422,-1313.800048828125,1388.8999938964844,-2724.4000244140625,0.0,0.4722290989364657,2.109858760387968,2.939724018508554,76561198273900649,theTRICKSTER,20.0,3372.27001953125,-3230.75,45.810001373291016,12186.300048828125,-12880.0,3047.2000122070312,-96.00000381469727,1667.7999877929688,2109.2999267578125,128.0,255.0,,0.02011217373338004,-0.64699376091142,-0.008934031349119145,True,65,44,130.57960426935585,True,8,,76561198367569986,DonTLkDWn,17.0,-268.3999938964844,-1912.0400390625,18.649999618530273,-7629.1998291015625,-21608.00048828125,0.7000000029802322,-0.19999999552965164,-0.19999999552965164,-323.6000061035156,255.0,128.0,,0.0059886025763642835,-1.940139745741911,0.00010762641216116134,True,51.77364289632408,True,64,56,10,,enpitsu,76561198039309853,27.0,3630.43994140625,-2972.780029296875,40.279998779296875,2713.0999755859375,-22600.10009765625,3297.2000122070312,206.20000839233398,24.800000190734863,4.099999964237213,255.0,255.0,,0.019375553478857433,-1.4507270917338453,2.824669009520168e-06,True,185.0,False,16,False,15,,games5425898691,bf81d8692db,24.0,2025.5999755859375,-1183.6300048828125,17.010000228881836,-6731.5997314453125,-12385.999755859375,2.0999999344348907,0.29999999329447746,0.7000000029802322,-27.999999523162842,255.0,128.0,,0.009593237654745913,-2.0727727095033925,9.223521211626776e-05,True,61.0,False,False,50,46,
122,8000,248.0,False,False,0,10056.60908386091,3999.93994140625,-3644.3701171875,287.239990234375,-801.6000366210938,-6287.39990234375,9055.700073242188,2098.699951171875,4822.300109863281,2887.9000854492188,0.0,-0.2825471597368296,2.2350486269636,-2.2607916080668464,76561198273900649,theTRICKSTER,20.0,3847.89990234375,-3721.320068359375,160.8699951171875,15072.900390625,-16790.699462890625,3229.5001220703125,764.1999816894531,1437.2999572753906,3837.39990234375,128.0,255.0,True,0.47508207506879097,0.3500765576736608,-0.2390480341769816,True,66,44,111.0,False,8,,76561198367569986,DonTLkDWn,17.0,-765.7899780273438,-2721.27001953125,18.649999618530273,-16643.599853515625,-15874.100341796875,0.5999999865889549,0.0,0.0,-376.5999984741211,255.0,128.0,,0.005980848426741014,-2.4150151030965885,0.00013246991457224053,False,17.300283952425893,True,64,56,10,,enpitsu,76561198039309853,27.0,3721.889892578125,-3715.7099609375,95.37999725341797,2573.0999755859375,-19742.39990234375,-173.79999160766602,5305.0,1446.1000061035156,122.89999961853027,128.0,128.0,,1.3331628875413764,1.8917294663865913,-3.1364843979042343,True,185.0,False,16,False,15,,games5425898691,bf81d8692db,24.0,1784.4100341796875,-1690.2099609375,17.010000228881836,-3317.39990234375,-13593.299560546875,2.3000000417232513,0.09999999776482582,1.5999999642372131,2006.4999389648438,255.0,233.0,,0.009593821047326345,-1.7560548119300343,8.95528916292073e-05,True,61.0,False,False,50,46,
123,8043,249.0,False,False,0,10488.83883684589,3572.1298828125,-4349.5498046875,853.97998046875,-2994.89990234375,4253.599853515625,4050.4000854492188,-149.20000076293945,2054.600067138672,5635.2001953125,0.0,-0.3862014083166932,0.07932769530950233,2.1337083199961446,76561198273900649,theTRICKSTER,20.0,3576.5400390625,-4463.3701171875,724.0,-137.29999542236328,-137.7999973297119,4084.7000122070312,0.5000000074505806,-0.29999999329447746,0.0,0.0,128.0,False,1.5257160408365886,0.5677691627409194,-1.7882226509419556,True,66,44,111.0,False,8,,76561198367569986,DonTLkDWn,17.0,-3126.070068359375,-4806.39990234375,82.80000305175781,9528.499755859375,-16018.699951171875,4435.299987792969,-1185.5000305175781,2634.5001220703125,1954.1999816894531,255.0,255.0,False,-0.22608689939308493,-0.9890676527880711,-0.7610374296528734,True,226.81513969616222,True,64,56,10,,enpitsu,76561198039309853,27.0,3822.090087890625,-4217.009765625,648.989990234375,5290.3997802734375,5497.80029296875,-4006.9000244140625,-1674.1000366210938,1799.1999816894531,474.39998626708984,255.0,255.0,True,0.46690620243776854,0.7854840041177792,-1.5812818175405365,True,185.0,False,16,False,16,,games5425898691,bf81d8692db,24.0,667.72998046875,-3093.47998046875,17.010000228881836,-13045.30029296875,4092.60009765625,2.3000000417232513,-0.3999999910593033,0.09999999776482582,-2220.399932861328,255.0,0.0,,0.009578470750084486,2.7704837346578643,-5.79851774614928e-05,True,92.0,False,False,50,46,
124,8075,250.0,False,False,0,9892.39242352899,3232.830078125,-3849.56005859375,888.6500244140625,-3732.9000854492188,16203.399658203125,-1504.7999572753906,-1480.0,2864.7000122070312,3094.8001098632812,0.0,-0.16222832484599767,0.6033513294732631,2.183431954583878,76561198273900649,theTRICKSTER,20.0,3223.080078125,-4002.429931640625,860.6799926757812,-1168.1999969482422,10938.800048828125,-1665.2999877929688,3219.5999145507812,-2938.2998657226562,3353.9999389648438,255.0,128.0,False,-0.6736798656966372,1.5357248729864719,2.290162505102213,True,68,45,67.34056771955186,True,8,,76561198367569986,DonTLkDWn,17.0,-710.1799926757812,-4767.89013671875,18.649999618530273,21201.4990234375,8169.2999267578125,1.4000000059604645,-8.399999737739563,-4.399999976158142,73.80000114440918,255.0,128.0,False,0.00608699904286469,0.37561797058060026,-0.00033133499676221787,True,182.0,False,64,56,10,,enpitsu,76561198039309853,27.0,3644.60009765625,-4097.8701171875,21.600000381469727,-8545.700073242188,-1286.6000366210938,-682.6000213623047,1559.6000671386719,781.9999694824219,-2327.899932861328,255.0,0.0,False,0.07963870295306594,-3.033121581700051,0.1307670073251691,True,185.0,False,16,False,16,,games5425898691,bf81d8692db,24.0,177.07000732421875,-1755.989990234375,17.010000228881836,-1438.699951171875,13937.60009765625,2.3000000417232513,0.19999999552965164,-1.0999999940395355,-1569.7999572753906,255.0,0.0,,0.009586850284326601,1.6614038588225155,-0.00021455113532714936,True,92.0,False,False,50,46,
125,8194,255.0,False,False,0,4877.855371017219,2250.159912109375,1412.3800048828125,96.80000305175781,-1231.9000244140625,7909.89990234375,2008.3000183105469,-5902.7001953125,-919.4000244140625,558.6999893188477,0.0,-0.37389937368416826,-0.0637660375680854,3.0162925152664073,76561198273900649,theTRICKSTER,20.0,2243.25,1161.9200439453125,17.010000228881836,-1285.2999877929688,10441.500244140625,2.0999999344348907,0.5999999865889549,0.0,2.3999999463558197,128.0,128.0,False,0.009700011718848971,1.6937812796697638,1.0083553718540446e-06,True,68,46,0.0,False,8,,76561198367569986,DonTLkDWn,16.0,4077.35009765625,808.6199951171875,613.780029296875,-2.8999999165534973,6820.999755859375,1748.0000305175781,-2383.0999755859375,0.0,0.0,255.0,255.0,False,-0.2965861165236501,1.5645774754484478,-1.5689530221631174,True,123.0,False,66,58,10,,enpitsu,76561198039309853,27.0,2090.800048828125,1429.6500244140625,173.8000030517578,-8543.300170898438,-7875.9002685546875,1298.800048828125,666.2999725341797,5440.0,460.60001373291016,128.0,255.0,False,0.06277363461869942,-1.6546664553895007,-1.0620379287370783,True,41.0,False,18,False,17,,games5425898691,bf81d8692db,24.0,4078.989990234375,-792.4000244140625,389.1300048828125,-2.7000001072883606,11276.300048828125,-3722.9998779296875,-76.30000114440918,0.9000000357627869,-0.29999999329447746,255.0,128.0,,0.30519925376977186,1.5607764628672438,-1.5739283719290584,True,0.0,False,False,52,48,
126,8207,255.0,False,False,0,4539.053398251633,2189.659912109375,1811.0799560546875,119.62999725341797,-1691.0000610351562,12020.6005859375,-327.00000762939453,-2128.0999755859375,-2074.1000366210938,2667.0001220703125,0.0,0.3488707368763751,0.6805062674303173,0.3326868314451311,76561198273900649,theTRICKSTER,20.0,2244.22998046875,1653.1800537109375,17.149999618530273,2169.1000366210938,9500.0,26.80000066757202,-81.00000381469727,14.900000095367432,1289.6000671386719,255.0,255.0,False,-0.010980990320821749,1.3081729351840514,-0.000227383686759737,True,68,46,0.0,False,8,,76561198367569986,DonTLkDWn,16.0,4077.35009765625,1202.06005859375,484.20001220703125,-2.800000011920929,8614.89990234375,-6697.80029296875,-221.8000030517578,0.29999999329447746,-0.5999999865889549,255.0,128.0,False,0.6622043363715637,1.5632732188185017,-1.5755941679442238,True,123.0,False,66,58,10,,enpitsu,76561198039309853,27.0,1734.800048828125,1101.6500244140625,169.55999755859375,-8543.300170898438,-7875.9002685546875,-154.49999809265137,758.6000061035156,5386.300048828125,813.4999847412109,128.0,128.0,False,0.13016540291413103,-1.6801427175872319,2.1165141330458934,True,41.0,False,18,False,18,,games5425898691,bf81d8692db,24.0,4069.72998046875,-191.5399932861328,198.83999633789062,-561.5999984741211,13590.999755859375,-2545.7000732421875,1769.7999572753906,1251.3999938964844,-741.2000274658203,255.0,0.0,,0.1537959390758572,1.594119483489164,-1.3384069854430818,True,0.0,False,False,52,48,
127,8224,256.0,False,False,0,3980.0852128172255,2085.610107421875,2503.510009765625,94.36000061035156,-1691.0000610351562,10100.599975585938,544.0000152587891,-5395.4998779296875,-1560.7000732421875,2110.0999450683594,0.0,0.8168228179763912,-0.2846285378199712,2.889459779709469,76561198273900649,theTRICKSTER,20.0,2211.360107421875,2296.93994140625,17.0,1355.2000427246094,11710.999755859375,3.3000001311302185,0.0,0.19999999552965164,-434.70001220703125,255.0,128.0,False,0.009553011445233888,1.4134221125412165,0.00021869163856708918,True,68,46,0.0,False,8,,76561198367569986,DonTLkDWn,16.0,4065.1298828125,2045.219970703125,186.64999389648438,-1524.7000122070312,16484.89990234375,-5279.6002197265625,-151.40000343322754,2975.2999877929688,314.89999771118164,255.0,128.0,False,0.3350604780290364,1.6879819347102232,-1.266917827460659,True,79.2129807728593,True,66,58,10,,enpitsu,76561198039309853,27.0,1165.780029296875,576.3599853515625,51.38999938964844,-7934.89990234375,-7658.599853515625,-1267.9000091552734,-1981.9999694824219,4293.299865722656,-1183.1999969482422,255.0,0.0,False,0.6977834964719348,-2.5983618041434804,-0.055406511982558214,True,28.557178543459987,True,18,False,18,,games5425898691,bf81d8692db,24.0,3957.8701171875,662.969970703125,106.11000061035156,-5636.9000244140625,18815.799560546875,-1783.699951171875,-3911.9000244140625,-905.0,-3758.599853515625,255.0,128.0,,0.3522879349126475,1.6102207445887478,-0.778263067080898,True,0.0,False,False,54,49,
128,8238,256.0,False,False,0,3611.829517729024,2003.0400390625,2985.72998046875,93.13999938964844,-1587.1000671386719,9007.100219726562,0.0,-5696.199951171875,-1227.2000122070312,1430.7000732421875,0.0,-0.23118361160103454,0.471887326884077,0.16622689738875196,76561198273900649,theTRICKSTER,20.0,2174.39990234375,2920.72998046875,19.469999313354492,-6269.0997314453125,10940.799560546875,2960.4998779296875,0.09999999776482582,-0.09999999776482582,2318.9999389648438,255.0,255.0,,0.009551109841904602,2.156087943471997,9.164506314362805e-06,True,69,46,,False,8,,76561198367569986,DonTLkDWn,16.0,3837.550048828125,2969.830078125,18.479999542236328,-5627.80029296875,19320.50048828125,-176.70000076293945,-243.09999465942383,879.4000244140625,-72.8000020980835,255.0,,,0.009605681508057816,1.8610863717613826,-0.02620069108029197,True,63.0,False,66,58,10,,enpitsu,76561198039309853,27.0,647.1699829101562,612.0900268554688,17.020000457763672,-9255.399780273438,9728.699951171875,2.8999999165534973,-0.7000000029802322,-0.7000000029802322,-2337.7000427246094,255.0,128.0,,0.016673959342586062,2.2652550851275883,2.1843504750401836e-05,True,0.0,False,18,False,18,,games5425898691,bf81d8692db,24.0,3671.659912109375,1511.969970703125,113.44999694824219,-5918.699951171875,16997.900390625,-101.09999656677246,-4268.0999755859375,-621.5000152587891,-3412.6998901367188,255.0,128.0,,-0.4793798325250907,-1.8500565214308282,-2.367121995974208,True,,False,False,54,49,
129,8258,257.0,False,True,0,2543.597017041256,1255.5,3783.18994140625,95.62000274658203,-9241.900024414062,10111.799926757812,1160.8999633789062,-5382.39990234375,-2606.400146484375,484.90001678466797,0.0,-0.1772804192805288,-0.3775717220489236,2.170007253963327,76561198273900649,theTRICKSTER,20.0,1349.5699462890625,3583.85009765625,100.6500015258789,-12516.300048828125,8940.999755859375,-154.7000026702881,1670.8000183105469,-5235.10009765625,226.5999984741211,128.0,128.0,True,-0.6402372455982082,1.6267236510330552,1.9594013022545451,True,70,47,,False,8,,76561198367569986,DonTLkDWn,16.0,2942.429931640625,4036.179931640625,18.65999984741211,-15644.200439453125,6639.1998291015625,1.0000000149011612,0.5000000074505806,-0.09999999776482582,1850.2000427246094,128.0,255.0,,0.0060076131550785596,2.79669305290052,6.522871783844246e-05,True,255.0,False,66,58,10,,enpitsu,76561198039309853,27.0,344.1300048828125,1546.22998046875,92.31999969482422,-4063.2000732421875,18773.299560546875,2599.2999267578125,-5394.4000244140625,-1072.0999908447266,-27.300000190734863,255.0,128.0,,0.5810336914778221,1.7637560928576892,-0.002556473250539106,True,0.0,False,20,False,19,,games5425898691,bf81d8692db,24.0,3244.969970703125,2778.3701171875,19.889999389648438,-4579.5001220703125,17342.900390625,-968.3999633789062,-712.9000091552734,4168.800048828125,1336.0000610351562,255.0,255.0,,0.03570049124574657,1.8866945462949491,-0.10258752233971358,True,,False,False,54,50,
130,8269,258.0,False,True,0,2035.4598702071803,896.739990234375,4176.06005859375,93.62000274658203,-8543.300170898438,9548.800048828125,710.9999847412109,-5045.899963378906,-3224.89990234375,371.19998931884766,0.0,-0.3052303169771974,1.2405756219536215,-0.3380062006943952,76561198273900649,theTRICKSTER,20.0,838.5,3948.89990234375,55.4900016784668,-12516.300048828125,8940.999755859375,-2372.7999877929688,-505.60001373291016,-1690.7000732421875,-1331.1000061035156,128.0,0.0,False,-0.11901111471755194,2.359547688581165,0.2696188690246158,True,70,48,,False,8,,76561198367569986,DonTLkDWn,16.0,2422.3701171875,4077.300048828125,18.65999984741211,-13672.19970703125,-3704.5001220703125,1.0000000149011612,-0.19999999552965164,-0.09999999776482582,2059.2999267578125,128.0,255.0,,0.005980356144242919,-2.8128142841255026,-1.9619465890519556e-05,True,255.0,False,66,58,10,,enpitsu,76561198039309853,27.0,164.75,2375.31005859375,107.12000274658203,-4041.4999389648438,18672.7001953125,-147.60000228881836,-5396.7999267578125,-1060.1000213623047,-13.799999952316284,128.0,128.0,,-0.634835981875039,-1.378662065656443,-3.1384703466289214,True,0.0,False,20,False,20,,games5425898691,bf81d8692db,24.0,2850.580078125,3397.510009765625,17.020000457763672,-12174.200439453125,12224.7998046875,0.9000000357627869,0.7999999821186066,-0.5999999865889549,1325.5000305175781,255.0,210.0,,0.009599865569014324,2.38586323981714,0.00013054914708684887,True,,False,False,54,50,
131,8280,258.0,True,True,0,1574.6328902619234,565.2100219726562,4553.2001953125,94.33999633789062,-3887.0999145507812,17664.200439453125,2068.8999938964844,-2413.8999938964844,-4222.60009765625,3513.0999755859375,0.0,0.7053445120683817,0.3394397931122442,-2.763794341677687,76561198273900649,theTRICKSTER,20.0,523.4299926757812,4392.31982421875,24.389999389648438,-1530.2999877929688,12637.900390625,2903.2000732421875,1092.6000213623047,-899.5999908447266,-2374.199981689453,255.0,0.0,False,0.0005336192325271513,1.5856305282992837,-0.008167371146476046,True,71,48,,False,8,,76561198367569986,DonTLkDWn,16.0,2039.719970703125,3747.300048828125,18.65999984741211,-3811.0000610351562,-9881.400146484375,1.0000000149011612,0.3999999910593033,0.0,2237.2000122070312,128.0,255.0,,0.00595783858840578,-1.8840714068514597,1.6842840712095578e-05,True,255.0,False,66,58,10,,enpitsu,76561198039309853,27.0,33.66999816894531,2981.419921875,90.7699966430664,-4036.099853515625,18646.500244140625,-1344.7000122070312,-3163.9999389648438,-620.9000015258789,-7.599999904632568,255.0,128.0,,-0.7099928563215286,1.766933709545017,-0.003192334478304857,True,27.797057890122936,True,20,False,20,,games5425898691,bf81d8692db,24.0,2372.929931640625,3805.199951171875,94.04000091552734,-17256.8994140625,14211.400146484375,2170.7000732421875,-3222.0999145507812,-4457.200012207031,20.0,255.0,128.0,,0.9462875598673137,2.5207126217855214,0.00512542335221789,True,,False,False,56,51,
132,8542,258.0,False,False,1,5204.643435012487,7.480000019073486,11.760000228881836,96.12999725341797,10948.299560546875,20656.201171875,3660.10009765625,4800.4998779296875,-3396.9000244140625,1189.4999694824219,1.0,-0.046074169989602023,-0.014498506597572208,-0.06409379684336966,76561198039309853,enpitsu,27.0,-68.13999938964844,-146.77999877929688,95.44999694824219,13506.700439453125,18489.3994140625,2003.3000183105469,-4780.0,2718.900146484375,94.39999580383301,255.0,0.0,,-0.8677054178922528,2.06769492348143,0.021783177564926735,True,2,1,4.0,False,False,,bf81d8692db,games5425898691,24.0,-2836.77001953125,-4094.800048828125,17.010000228881836,-16540.699462890625,-3287.0001220703125,2.3000000417232513,-0.5000000074505806,-0.09999999776482582,-1896.7999267578125,128.0,0.0,,-0.009644682627284962,-0.1336818263050265,-6.26820464968421e-05,True,0.0,False,False,False,False,,DonTLkDWn,76561198367569986,16.0,94.7699966430664,275.8399963378906,93.45999908447266,-5536.9000244140625,-22122.39990234375,2943.2000732421875,5272.7001953125,992.9000091552734,1209.000015258789,255.0,255.0,,-0.2456004873344976,-1.112807936701733,-0.06894373833516264,True,0.0,False,4,False,3,,theTRICKSTER,76561198273900649,20.0,-6.480000019073486,1513.719970703125,17.010000228881836,483.49998474121094,-14050.10009765625,2.3000000417232513,-0.0,0.9000000357627869,-1485.0999450683594,255.0,0.0,,-0.009595385536805867,-1.6015431544448104,-0.0002645141848720503,True,70.0,False,False,False,False,
133,8545,258.0,False,False,0,5213.336449013396,-63.02000045776367,-6.360000133514404,100.08000183105469,-8267.899780273438,-5855.999755859375,-1477.7000427246094,-1880.2000427246094,1875.8000183105469,1445.5000305175781,0.0,0.2229608411813068,0.060151645102208606,-0.3220387300106652,76561198367569986,DonTLkDWn,16.0,-71.38999938964844,-153.33999633789062,124.81999969482422,-2198.300018310547,1768.0999755859375,5562.0001220703125,-5430.8001708984375,-690.8000183105469,528.1999969482422,255.0,255.0,,0.7056098858018044,0.903415392387922,-0.5647019374493607,True,4,3,0.0,False,False,,76561198273900649,theTRICKSTER,20.0,7.739999771118164,-1373.1199951171875,17.010000228881836,569.0999984741211,14067.39990234375,2.0999999344348907,0.19999999552965164,2.3000000417232513,-413.8999938964844,255.0,128.0,,0.009599376779216162,1.4981179520800512,7.854351575269012e-05,True,70.0,False,False,False,False,,enpitsu,76561198039309853,27.0,16.200000762939453,116.41000366210938,96.7699966430664,-5370.2001953125,1999.1999816894531,76.79999828338623,4987.39990234375,-1963.800048828125,-1232.300033569336,255.0,0.0,,1.4098689954447365,1.4889987820705213,-2.781393725308056,True,4.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,2999.969970703125,4110.39990234375,17.010000228881836,16039.599609375,106.80000305175781,2.3000000417232513,0.19999999552965164,0.0,-1958.800048828125,128.0,0.0,,0.009633026988519942,-0.059671014084294226,-3.382251210654348e-05,True,255.0,False,False,False,False,
134,8558,259.0,False,False,0,5109.047229075587,-331.17999267578125,62.27000045776367,93.54000091552734,-4614.5001220703125,1488.699951171875,804.4999694824219,-1316.7999267578125,-3465.4998779296875,4717.60009765625,0.0,0.4967115157920382,2.2506206692568886,-1.05432181034693,76561198367569986,DonTLkDWn,16.0,-197.57000732421875,-125.44999694824219,148.63999938964844,-2507.5999450683594,488.80001068115234,-149.0999984741211,-5163.2000732421875,-1067.7999877929688,1565.2999877929688,255.0,255.0,,-0.4090518991332487,-0.023002293684283717,1.8376656744539837,True,4,3,0.0,False,False,,76561198273900649,theTRICKSTER,20.0,-127.77999877929688,-726.0800170898438,17.010000228881836,-7169.6002197265625,12009.300537109375,2.0000000298023224,-0.5999999865889549,0.9000000357627869,222.09999084472656,255.0,128.0,,0.009571022965391772,2.1356888966542535,-0.0001856316544026186,True,101.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-251.3000030517578,252.07000732421875,89.01000213623047,-5147.19970703125,2677.6998901367188,-386.1000061035156,4300.299987792969,-2314.600067138672,-467.2999954223633,255.0,0.0,,-0.9217197505691946,-1.9380333095556275,-0.031663364875769255,True,4.0,False,2,False,2,,games5425898691,bf81d8692db,24.0,3612.43994140625,3790.06005859375,17.010000228881836,7793.900146484375,-11785.6005859375,2.3000000417232513,0.3999999910593033,-0.19999999552965164,-2144.499969482422,255.0,0.0,,0.009568060242392288,-1.0536328171247913,-4.194075324580121e-05,True,255.0,False,False,False,False,
135,8570,259.0,False,False,0,5029.24002741813,-521.9400024414062,124.69000244140625,93.68000030517578,-4023.599853515625,1347.2999572753906,94.39999580383301,-1415.0,-4225.799865722656,4017.39990234375,0.0,0.7994368962377186,-0.24017153711844758,0.7970721660262042,76561198367569986,DonTLkDWn,16.0,-317.0,-96.7300033569336,81.18000030517578,-2336.0000610351562,709.7000122070312,-2882.39990234375,-1985.0,-1394.1999816894531,4684.700012207031,255.0,255.0,,-0.06818191170240091,1.841978187564884,0.20294314389120516,True,4,4,0.0,False,False,,76561198273900649,theTRICKSTER,20.0,-451.20001220703125,-222.4499969482422,17.010000228881836,-7425.30029296875,11953.499755859375,2.3000000417232513,2.0999999344348907,-3.100000023841858,-793.8999938964844,255.0,0.0,,0.009591729683830501,2.134408084776833,-0.00015396021596721964,True,101.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-461.57000732421875,352.4200134277344,26.709999084472656,-4627.799987792969,1193.499984741211,-1263.3000183105469,-323.3000183105469,2840.1998901367188,1806.4999389648438,255.0,255.0,,0.2562374632341652,-2.5859343675932047,0.015939151812037474,True,4.0,False,3,False,2,,games5425898691,bf81d8692db,24.0,3676.050048828125,3229.820068359375,17.010000228881836,-4670.799865722656,-12646.99951171875,2.3000000417232513,0.0,0.0,-2247.5999450683594,255.0,0.0,,0.009566472287273909,-1.9928171357941553,2.9246379841095367e-06,True,255.0,False,False,False,False,
136,8574,259.0,False,False,0,4997.287329562532,-584.6699829101562,152.4199981689453,95.80000305175781,-6598.2000732421875,15112.60009765625,3714.89990234375,1867.7000427246094,-2135.500030517578,1351.6000366210938,0.0,0.1787813079877447,0.24435552017364848,0.5853286431915034,76561198273900649,theTRICKSTER,20.0,-556.1099853515625,-28.3700008392334,17.010000228881836,-6295.999755859375,12058.199462890625,2.3000000417232513,-1.7000000178813934,2.8999999165534973,1101.2999725341797,128.0,255.0,,0.009610840262921413,2.0258280365232237,0.00032998862299842024,True,False,False,101.0,False,False,,76561198367569986,DonTLkDWn,16.0,-336.55999755859375,-90.58999633789062,54.68000030517578,-2359.7999572753906,758.7999725341797,-3425.2999877929688,-2428.800048828125,-1366.6000366210938,4741.600036621094,255.0,255.0,,0.15486166832703727,2.2507938231550164,0.18834407933265868,True,0.0,False,4,4,False,,enpitsu,76561198039309853,27.0,-526.219970703125,326.67999267578125,19.15999984741211,-2205.0,-3497.5,3025.10009765625,34.90000009536743,-45.50000190734863,2333.5000610351562,255.0,255.0,,0.01349841892704319,-2.1013211264002023,-0.0009789600765339303,True,4.0,False,4,False,2,,games5425898691,bf81d8692db,24.0,3552.469970703125,3032.77001953125,17.010000228881836,-9050.0,-9730.999755859375,2.3000000417232513,0.09999999776482582,0.0,-2267.7999877929688,255.0,0.0,,0.009550204273294774,-2.3880911550470842,1.3221490088642092e-05,True,255.0,False,False,False,False,
