,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
127,8361,233,False,False,0,5116.4617019905145,-20.040000915527344,99.08000183105469,95.3499984741211,-310.0,808.0999755859375,817.2000122070312,1940.5000305175781,-939.3000030517578,-1684.9000549316406,0.0,0.3291899201273938,-0.5785624535452106,2.4003126966810044,ba55cb3f8fb,Carlagr27,11.0,-194.8300018310547,-215.02000427246094,113.1500015258789,-2564.1000366210938,-1568.6000061035156,-1378.0999755859375,-2713.900146484375,1121.2999725341797,-36.40000104904175,255.0,86.0,,-0.6475942321996302,0.9454861419033704,0.20419935555132993,,31.0,False,4,False,4,,250133438555295361,Xxguruguillo74xX,21.0,-3072.030029296875,-3737.60009765625,17.049999237060547,1891.300048828125,13233.900146484375,3.700000047683716,0.0,0.0,-2281.3999938964844,255.0,0.0,,0.016742602239427862,1.3638962208628203,-2.0038771327493474e-05,False,False,False,255.0,False,False,,enpitsu,76561198039309853,25,152.91000366210938,302.0299987792969,90.5,1998.2000732421875,2702.9998779296875,-1085.5999755859375,3017.7999877929688,-2167.2999572753906,-1003.1999969482422,255.0,0.0,,-0.5689696734832085,-2.020015823578574,0.1355794374295627,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,20.0,3501.2099609375,3139.050048828125,17.010000228881836,-7501.5997314453125,-13252.5,0.5999999865889549,0.19999999552965164,0.0,-2073.3999633789062,255.0,0.0,,0.009574493623120215,-2.153306633115795,2.8968992405355367e-05,True,232.60189243285888,True,False,False,False,
128,8388,234,False,False,0,5080.25095194651,-60.279998779296875,128.9600067138672,93.1500015258789,-453.4000015258789,61.39999866485596,0.0,-67.1999979019165,-497.09999084472656,-1684.9000549316406,0.0,0.39913524157286095,-1.818379327195773,-2.834245137151814,ba55cb3f8fb,Carlagr27,11.0,-168.77999877929688,-114.11000061035156,58.22999954223633,2839.2999267578125,5214.2999267578125,3615.7998657226562,-755.5000305175781,338.49998474121094,1380.2000427246094,255.0,91.0,,0.04037669752004519,1.1983015919269384,0.0007151381052411218,,31.0,False,4,False,6,,250133438555295361,Xxguruguillo74xX,21.0,-2312.889892578125,-2548.320068359375,17.049999237060547,9593.099975585938,13361.099853515625,3.0000001192092896,-0.3999999910593033,-0.09999999776482582,0.0,255.0,128.0,,0.016761285442811795,0.9480935474501448,3.1956353209765754e-05,True,False,False,234.0,False,False,,enpitsu,76561198039309853,25,45.84000015258789,329.4100036621094,111.88999938964844,-6160.2001953125,-6618.900146484375,2061.1000061035156,3570.1998901367188,-3607.3001098632812,2118.9999389648438,255.0,255.0,,0.5030564943868205,-2.7149270123807216,-0.00486854701934543,True,15.0,False,4,False,3,,games5425898691,bf81d8692db,20.0,2328.5400390625,3078.550048828125,17.010000228881836,-6929.2999267578125,11592.39990234375,2.7000001072883606,-1.4000000059604645,2.199999988079071,-1908.6000061035156,255.0,84.0,,0.009561963767529446,2.0366570095338825,1.8027914199006155e-05,True,230.0,False,False,False,False,
129,8389,234,False,False,1,5301.557395720658,74.4800033569336,-97.5199966430664,94.19000244140625,3742.3001098632812,8611.400146484375,231.49999618530273,3843.2000732421875,-235.9000015258789,306.9000053405762,1.0,-0.24114079517658707,1.796282254557154,-2.8048142011070616,76561198039309853,enpitsu,25.0,10.020000457763672,-270.0400085449219,128.02000427246094,5872.39990234375,6069.6002197265625,1590.3999328613281,-4560.5999755859375,1886.7999267578125,2426.9000244140625,255.0,255.0,,-0.9841029174941257,2.8149761195999115,-0.5576823258558382,True,15.0,False,3,False,4,,bf81d8692db,games5425898691,20.0,-2301.419921875,-3127.93994140625,17.010000228881836,6244.4000244140625,-12013.1005859375,2.5999999046325684,1.2999999523162842,-2.8999999165534973,-971.9999694824219,255.0,128.0,,-0.00957344945308712,-1.9817449730342294,0.00017161161044595082,True,False,False,230.0,False,False,,Carlagr27,ba55cb3f8fb,11,161.6699981689453,101.05000305175781,67.0,-2845.10009765625,-5229.7998046875,3452.39990234375,1048.499984741211,-444.59999084472656,1257.9000091552734,255.0,78.0,,-0.06622693342507005,-1.2308796626138094,0.0020682604178321063,,31.0,False,6,False,4,,Xxguruguillo74xX,250133438555295361,21.0,2272.93994140625,2492.669921875,17.049999237060547,-9593.099975585938,-13361.099853515625,3.0000001192092896,0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,,-0.016761285442811795,-0.9480935474501448,3.1956353209765754e-05,True,234.0,False,False,False,False,
130,8390,234,False,False,0,5126.518738306482,-83.41999816894531,78.29000091552734,93.37000274658203,4405.10009765625,10426.600341796875,-285.79999923706055,-4182.60009765625,624.7000122070312,2464.2999267578125,0.0,0.1109127381229784,-1.7648204783312995,-2.787312805301541,ba55cb3f8fb,Carlagr27,11.0,-148.0,-76.37999725341797,83.48999786376953,2175.7000732421875,3464.4000244140625,3340.8999633789062,2824.2999267578125,-1483.5000610351562,-326.50001525878906,255.0,70.0,,0.10018272237609054,1.274804343967743,0.0009387533129509118,,31.0,False,4,False,6,,250133438555295361,Xxguruguillo74xX,21.0,-2240.97998046875,-2448.14990234375,17.049999237060547,9593.099975585938,13361.099853515625,3.0000001192092896,-0.3999999910593033,-0.09999999776482582,0.0,255.0,128.0,,0.016761285442811795,0.9480935474501448,3.1956353209765754e-05,True,False,False,234.0,False,False,,enpitsu,76561198039309853,25,-10.020000457763672,270.0400085449219,128.02000427246094,-5872.39990234375,-6069.6002197265625,1590.3999328613281,4560.5999755859375,-1886.7999267578125,2426.9000244140625,255.0,255.0,,0.9841029174941257,-2.8149761195999115,-0.5576823258558382,True,15.0,False,4,False,3,,games5425898691,bf81d8692db,20.0,2281.610107421875,3168.570068359375,17.010000228881836,-5777.5,12286.8994140625,2.5999999046325684,-0.19999999552965164,0.5999999865889549,-552.0999908447266,255.0,128.0,,0.009575323389023782,1.9587372390000377,0.00021708069863029896,True,230.0,False,False,False,False,
131,8391,234,False,False,1,5307.463147569121,72.38999938964844,-103.16999816894531,93.4800033569336,552.400016784668,9627.899780273438,-1015.0,4471.499938964844,-838.4999847412109,2534.199981689453,1.0,0.04150976313635021,1.6820172751179905,-2.7916321491437004,76561198039309853,enpitsu,25.0,58.5,-221.0500030517578,135.1999969482422,5353.499755859375,4560.5999755859375,-9.800000190734863,-4052.7999877929688,1558.3000183105469,3375.7998657226562,255.0,255.0,,-1.1837046692584687,-2.6126385910861356,-1.8621328574177434,True,15.0,False,3,False,4,,bf81d8692db,games5425898691,20.0,-2272.219970703125,-3189.18994140625,17.010000228881836,5589.6002197265625,-12400.0,2.5999999046325684,-0.09999999776482582,0.19999999552965164,-417.59998321533203,255.0,128.0,,-0.009576346820171097,-1.951254334517823,0.00022015538708072696,True,False,False,230.0,False,False,,Carlagr27,ba55cb3f8fb,11,128.89999389648438,52.52000045776367,94.16999816894531,-5733.800048828125,-7177.19970703125,3121.9000244140625,2741.6000366210938,-3797.2000122070312,-698.3000183105469,255.0,71.0,,-0.1409738889829328,-1.2611585173486486,0.053427722681158855,,31.0,False,6,False,5,,Xxguruguillo74xX,250133438555295361,21.0,2225.0,2425.889892578125,17.049999237060547,-9593.099975585938,-13361.099853515625,3.0000001192092896,0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,,-0.016761285442811795,-0.9480935474501448,3.1956353209765754e-05,True,234.0,False,False,False,False,
132,8392,234,False,False,0,5101.629662767132,-51.34000015258789,108.77999877929688,92.05000305175781,5130.999755859375,-3906.4999389648438,-1505.5999755859375,-1082.9000091552734,-389.70001220703125,5888.499755859375,0.0,-0.1549640314389048,-1.414098344041043,-2.846091906790448,ba55cb3f8fb,Carlagr27,11.0,-122.36000061035156,-49.88999938964844,100.0199966430664,4138.2000732421875,2005.0999450683594,3473.699951171875,1413.2000732421875,4144.700012207031,-2913.2000732421875,255.0,70.0,,0.1392388599111057,1.2283878802907218,0.11938531721349091,,31.0,False,5,False,6,,250133438555295361,Xxguruguillo74xX,21.0,-2193.0400390625,-2381.3701171875,17.049999237060547,9593.099975585938,13361.099853515625,3.0000001192092896,-0.3999999910593033,-0.09999999776482582,0.0,255.0,128.0,,0.016761285442811795,0.9480935474501448,3.1956353209765754e-05,True,False,False,234.0,False,False,,enpitsu,76561198039309853,25,-65.2300033569336,220.8699951171875,135.49000549316406,-3997.9998779296875,133.00000190734863,158.00000190734863,3840.7000732421875,-1468.699951171875,3652.60009765625,255.0,255.0,,1.1260418385967108,2.35494426527324,-2.345258145778783,True,15.0,False,4,False,3,,games5425898691,bf81d8692db,20.0,2254.2099609375,3230.929931640625,17.010000228881836,-5306.500244140625,12583.399658203125,2.5999999046325684,0.29999999329447746,-1.0000000149011612,-237.19999313354492,255.0,129.0,,0.00957451145686715,1.9413212181969832,0.00018758912679469778,True,230.0,False,False,False,False,
133,8403,234,False,False,0,5071.628032034938,123.75,171.9499969482422,92.98999786376953,4305.5999755859375,1661.9999694824219,0.0,-482.79998779296875,2046.7999267578125,1985.0999450683594,0.0,0.11068335003476178,-0.6337873513178209,3.116216988791475,ba55cb3f8fb,Carlagr27,11.0,35.58000183105469,-68.41999816894531,133.11000061035156,3795.7998657226562,-481.50001525878906,-156.49999618530273,-2544.9000549316406,4718.2000732421875,1229.3000030517578,255.0,104.0,,-0.028230111015824948,-3.1118173545941263,2.9065636313053997,True,31.0,False,5,False,6,,250133438555295361,Xxguruguillo74xX,21.0,-1811.9599609375,-1850.5899658203125,17.049999237060547,8800.800170898438,12257.5,3.0000001192092896,-0.5999999865889549,0.19999999552965164,0.0,128.0,128.0,,0.016804863193039376,0.9480936320052186,1.7932759819790616e-05,True,False,False,234.0,False,False,,enpitsu,76561198039309853,25,-204.72000122070312,280.010009765625,132.22000122070312,-3491.400146484375,1546.7999267578125,-151.5999984741211,4681.300048828125,-693.0000305175781,2802.60009765625,255.0,255.0,,-0.1925341788607465,3.0819330250061587,1.3965727865184143,True,15.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,1941.7099609375,3686.6298828125,17.010000228881836,-11266.600341796875,7695.30029296875,2.8999999165534973,0.0,0.0,2218.5000610351562,255.0,255.0,,0.009560608803936657,2.608509209922354,1.2372018627548183e-05,True,230.0,False,False,False,False,
134,8414,235,False,False,0,5047.612675444478,287.7300109863281,233.14999389648438,92.98999786376953,3571.199951171875,1298.0999755859375,0.0,-1422.5999450683594,3913.699951171875,1985.0999450683594,0.0,1.160036202943809,-0.6746637765953946,1.7341265922749367,ba55cb3f8fb,Carlagr27,11.0,193.3800048828125,-88.5,111.58999633789062,3706.7999267578125,-431.30001068115234,-1466.199951171875,-1800.5999755859375,2034.4000244140625,364.70001220703125,255.0,158.0,,-0.8503096236382568,1.0280688367082471,-0.35390158255517234,True,31.0,False,6,False,6,,250133438555295361,Xxguruguillo74xX,21.0,-1305.1500244140625,-1407.469970703125,17.049999237060547,15078.900146484375,9428.699951171875,-1.4000000059604645,-0.9000000357627869,-0.7000000029802322,-71.19999885559082,255.0,128.0,,0.01679152923403365,0.5510039802854627,7.677884168709283e-05,True,False,False,205.8238797879988,True,False,,enpitsu,76561198039309853,25,-358.3599853515625,343.3500061035156,77.08000183105469,-3701.0000610351562,1388.800048828125,-2646.7001342773438,618.1999969482422,54.099998474121094,4519.5001220703125,255.0,255.0,,0.09855255484075368,-1.7815770416507561,0.4731893766166883,True,15.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,1371.43994140625,3748.340087890625,17.010000228881836,-14332.5,-5019.700012207031,0.5999999865889549,0.19999999552965164,0.0,2091.300048828125,255.0,255.0,,0.009598373418371093,-2.736230076671576,6.297696190698569e-06,True,207.98078290877805,True,False,False,False,
135,8441,236,False,False,0,5019.91917714404,634.7999877929688,359.17999267578125,92.98999786376953,3488.599853515625,1265.0,0.0,-1386.3999938964844,3823.2000732421875,1985.0999450683594,0.0,-0.0064123982114594694,-0.5528072810747869,-3.023792065126463,ba55cb3f8fb,Carlagr27,11.0,584.280029296875,135.1199951171875,17.010000228881836,6442.7001953125,5305.0,2.7000001072883606,-0.09999999776482582,0.0,66.39999866485596,255.0,139.0,,0.00951986772906857,0.684740537578906,7.68803509103241e-05,,31.0,False,6,False,6,,250133438555295361,Xxguruguillo74xX,20.0,232.47999572753906,38.040000915527344,17.049999237060547,15406.8994140625,17076.99951171875,-1.4000000059604645,0.3999999910593033,0.29999999329447746,0.0,255.0,,,0.016786264765680157,0.8367797683329581,-2.8444211910122005e-05,True,False,False,227.70171177771783,True,False,,enpitsu,76561198039309853,25,-86.23999786376953,420.1199951171875,17.040000915527344,6576.300048828125,5263.4002685546875,5.0,-0.3999999910593033,0.0,2477.5,255.0,255.0,,0.016659680235619048,0.7012308800475577,4.409515196694484e-05,True,,False,4,False,4,,games5425898691,bf81d8692db,20.0,823.719970703125,2128.22998046875,17.010000228881836,1359.1999816894531,-22959.7998046875,0.09999999776482582,0.0,-0.7999999821186066,8.799999952316284,255.0,,,0.009596865250759845,-1.510544606349065,-7.717765405545159e-05,True,208.70171177771783,True,False,False,False,
136,8446,236,False,False,0,5009.5951124890935,686.72998046875,387.0,94.81999969482422,2990.4998779296875,8486.500244140625,1443.9999389648438,496.6999816894531,3231.9000244140625,4158.999938964844,0.0,0.42754424859574985,-0.2899430890976901,2.8571197268772246,ba55cb3f8fb,Carlagr27,11.0,684.9199829101562,221.6300048828125,16.860000610351562,6663.0999755859375,5915.999755859375,-42.5,700.1000213623047,398.4000015258789,662.9000091552734,255.0,251.0,,0.004542943371923586,0.7454042025362133,0.017908413056331514,,31.0,False,6,False,6,,250133438555295361,Xxguruguillo74xX,20.0,464.5,295.0799865722656,17.049999237060547,15406.8994140625,17076.99951171875,-1.4000000059604645,0.3999999910593033,0.29999999329447746,0.0,255.0,,,0.016786264765680157,0.8367797683329581,-2.8444211910122005e-05,True,False,False,212.0670625548209,True,False,,enpitsu,76561198039309853,25,-1.2400000095367432,520.3400268554688,17.040000915527344,4655.7000732421875,7853.2000732421875,5.0,-0.09999999776482582,0.0,2465.0,255.0,128.0,,0.016668783407178034,1.0723346241275706,8.689826223122267e-06,True,,False,4,False,4,,games5425898691,bf81d8692db,20.0,844.530029296875,1782.6300048828125,17.010000228881836,1393.0000305175781,-22957.7001953125,0.09999999776482582,0.0,-0.7999999821186066,0.7999999821186066,255.0,,,0.009596883572533828,-1.5100557452351577,-7.483211792634858e-05,True,143.0,False,False,False,False,
137,8448,236,False,False,0,4938.655873899905,799.22998046875,501.4100036621094,132.00999450683594,20141.99951171875,13011.800537109375,5991.400146484375,4722.200012207031,-3676.0000610351562,-432.00000762939453,0.0,0.4226830739665925,0.06962444000586954,3.133795374516213,250133438555295361,Xxguruguillo74xX,20.0,626.530029296875,477.07000732421875,16.239999771118164,14768.699951171875,16362.2998046875,68.49999904632568,-61.599998474121094,4.699999988079071,-397.90000915527344,255.0,,,0.012792276350015059,0.8083319245946363,0.0025083202568552073,True,205.80929042959727,True,False,False,False,,ba55cb3f8fb,Carlagr27,11.0,751.9000244140625,294.94000244140625,17.0,5723.599853515625,7483.800048828125,1.899999976158142,-118.29999923706055,-108.50000381469727,2168.9999389648438,255.0,255.0,,0.00874563231226076,0.9300885335594543,0.007074061015306944,,6,False,31.0,False,6,,enpitsu,76561198039309853,25,40.189998626708984,613.25,17.040000915527344,3339.2001342773438,9072.899780273438,4.399999976158142,-0.7999999821186066,-2.0999999344348907,893.3999633789062,255.0,128.0,,0.016674363961769852,1.2784421461673152,-0.000303355431645267,True,,False,4,False,4,,games5425898691,bf81d8692db,20.0,859.5800170898438,1534.489990234375,26.979999542236328,1383.3999633789062,-22754.7998046875,3050.10009765625,0.0,-0.7999999821186066,0.09999999776482582,255.0,,,0.009596883572533828,-1.5100557452351577,-7.483211792634858e-05,True,143.0,False,3,False,False,
138,8509,238,False,False,0,4711.246787389566,3334.110107421875,3065.8701171875,120.62999725341797,-545.0,13522.80029296875,3004.4000244140625,-1748.0999755859375,-5717.0001220703125,-509.3000030517578,0.0,0.3534760560155919,1.320836785824383,-0.4906646317775102,250133438555295361,Xxguruguillo74xX,20.0,3241.81005859375,2962.639892578125,16.5,569.7999954223633,6193.4002685546875,-668.1999969482422,-2449.2999267578125,1330.5000305175781,4064.5001220703125,197.0,255.0,,0.039398848156838605,1.3477532020114709,0.006145432533580316,True,127.0,False,False,False,False,,ba55cb3f8fb,Carlagr27,11.0,1403.760009765625,2199.72998046875,17.020000457763672,12973.800048828125,7291.6998291015625,-0.9000000357627869,-0.3999999910593033,0.0,-1608.3000183105469,255.0,0.0,,0.009595471409918746,0.49457128705590164,-0.0002984332466705153,True,8,False,2.822658213235999,True,8,,enpitsu,76561198039309853,25,-114.2300033569336,3399.75,17.040000915527344,-1912.8999328613281,13971.099853515625,4.399999976158142,0.0,-0.19999999552965164,0.0,255.0,128.0,,0.016761445692291644,1.7068651081433492,1.792375458521673e-05,True,61.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,1912.4300537109375,-3280.89990234375,16.989999771118164,14503.199462890625,-17585.10009765625,5.299999713897705,-0.5999999865889549,0.5000000074505806,1779.4999694824219,255.0,255.0,,0.009601180745525422,-0.8258253655923713,0.0001227568952119895,True,134.0,False,4,False,4,
139,8545,240,False,False,0,4094.7606187592264,3176.8701171875,4717.16015625,185.64999389648438,-17696.300048828125,24041.69921875,5399.5001220703125,-1766.6000366210938,2120.7000732421875,5327.39990234375,0.0,0.8303810803852752,-0.721806828761092,-2.5500683976857763,250133438555295361,Xxguruguillo74xX,21.0,3194.5400390625,4532.56982421875,185.6199951171875,3029.4000244140625,18785.699462890625,2622.39990234375,-2368.8999938964844,1388.3000183105469,-1081.8000030517578,255.0,71.0,,0.33717085231122423,1.519072363125131,0.11976357503079102,False,83.0,False,3,False,4,,ba55cb3f8fb,Carlagr27,11.0,3005.5400390625,1197.25,17.020000457763672,8586.099853515625,-14630.999755859375,1.4000000059604645,1.0000000149011612,-1.7000000178813934,-331.89998626708984,255.0,128.0,,0.009589059831950329,-1.061655438833006,1.9809643816704528e-05,False,8,False,0.0,False,8,,enpitsu,76561198039309853,25,111.4000015258789,4950.68017578125,17.040000915527344,2570.4998779296875,2716.199951171875,5.400000214576721,-3.100000023841858,-2.800000011920929,839.4999694824219,0.0,255.0,,0.01721732795125745,0.7356625299621502,0.0003157676750059086,True,61.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,4006.860107421875,-3141.719970703125,86.56999969482422,2176.199951171875,20662.099609375,2485.7000732421875,-1558.9999389648438,-1379.4999694824219,1228.6000061035156,255.0,255.0,,-0.07486840139200669,1.4852782113235028,-0.7965325706609411,True,223.74920431003775,True,4,False,4,
140,8731,246,False,False,0,3557.5881042750984,-3573.5400390625,2797.52001953125,93.13999938964844,3240.4998779296875,-3869.5999145507812,0.0,4240.7000732421875,3551.199951171875,-2246.0000610351562,0.0,0.7933647014833585,-2.380779781223337,-1.246173927697282,ba55cb3f8fb,Carlagr27,12.0,-3724.570068359375,2575.93994140625,16.989999771118164,6234.2999267578125,18450.400390625,2.8999999165534973,0.0,0.19999999552965164,-1970.5000305175781,255.0,0.0,,0.009580499336339149,1.1753143868812828,-2.8745458507476995e-05,True,221.7829589971932,True,8,False,8,,250133438555295361,Xxguruguillo74xX,19.0,1309.3900146484375,-4465.52978515625,17.059999465942383,-19708.499755859375,-7067.60009765625,2.3000000417232513,0.0,0.0,-2065.5999755859375,255.0,0.0,,0.016770314537503345,-2.87553072856652,-3.7133959698003686e-06,True,8,False,252.0,False,8,,enpitsu,76561198039309853,25,-3144.320068359375,3607.969970703125,17.049999237060547,533.6999893188477,-14424.69970703125,4.1999998688697815,0.0,0.3999999910593033,2917.0999145507812,255.0,255.0,False,0.016782958070451,-1.3759618075085767,5.331631648845475e-05,True,245.0,False,6,False,6,,games5425898691,bf81d8692db,20.0,-3702.909912109375,2914.550048828125,15.279999732971191,14863.399658203125,-3529.1000366210938,315.6999969482422,-64.89999771118164,196.20000839233398,-745.9999847412109,255.0,0.0,,-0.001204217399901808,-0.21141795779169012,0.0076198260954462955,True,55.31983667035258,True,6,False,4,
141,8732,246,False,False,1,8336.530091335962,3542.679931640625,-2765.239990234375,98.12999725341797,-12551.600341796875,13555.999755859375,2434.600067138672,-1706.7999267578125,897.3000335693359,-5348.2000732421875,1.0,-0.8377350821014349,2.6033164552770782,-1.343748232476945,bf81d8692db,games5425898691,20.0,3678.739990234375,-2909.0400390625,15.569999694824219,-14084.3994140625,3026.7001342773438,66.50000095367432,1632.7000427246094,1485.5999755859375,-1728.0999755859375,255.0,0.0,,0.014996765424695985,0.2334846037992137,-0.003700299158014565,True,52.2414368634583,True,4,False,6,,76561198039309853,enpitsu,25.0,3142.570068359375,-3584.169921875,17.049999237060547,-1226.2999725341797,14234.100341796875,4.1999998688697815,-0.0,-0.5000000074505806,2918.2000732421875,255.0,255.0,False,-0.016781291059908065,1.3273209296427126,4.692629486619809e-05,True,6,False,245.0,False,6,,Carlagr27,ba55cb3f8fb,12,3713.389892578125,-2606.550048828125,16.989999771118164,-6860.9002685546875,-18341.500244140625,2.8999999165534973,-0.0,-0.19999999552965164,-1975.8999633789062,255.0,0.0,,-0.009581342738079616,-1.1424072749995886,-3.07796665013679e-05,True,218.7045591902989,True,8,False,8,,Xxguruguillo74xX,250133438555295361,19.0,-1276.3399658203125,4476.43017578125,17.059999465942383,19871.8994140625,6363.599853515625,2.3000000417232513,-0.0,-0.0,-2066.9000244140625,255.0,0.0,,-0.01677821895063113,2.9099802948359277,-8.92305185224457e-06,True,252.0,False,8,False,8,
142,8794,249,False,True,1,5195.978025049953,1094.3699951171875,-52.189998626708984,99.4800033569336,-6609.0997314453125,26394.3994140625,4013.2000732421875,2995.10009765625,-4634.599914550781,2355.5999755859375,1.0,-0.5301307804281541,-1.9671535726962857,2.6869040708548773,76561198039309853,enpitsu,25.0,1089.18994140625,-210.1199951171875,16.43000030517578,-3350.10009765625,20947.5,-124.39999580383301,600.6999969482422,199.79999542236328,-1196.500015258789,255.0,128.0,False,-0.0013814887713760123,1.4580690498741582,0.0042273026237535155,True,126.55972471032092,True,6,False,6,,bf81d8692db,games5425898691,20.0,1779.510009765625,-2428.080078125,17.010000228881836,43.60000133514404,8867.100219726562,2.7000001072883606,-0.0,-5.099999904632568,977.2000122070312,255.0,128.0,,-0.009528987308450653,1.5510938645641594,6.335621819091028e-05,True,4,False,31.0,False,6,23.0,Carlagr27,ba55cb3f8fb,11,969.72998046875,-551.7999877929688,17.0,-4725.799865722656,22508.00048828125,3.8999998569488525,0.09999999776482582,-0.7999999821186066,0.0,255.0,128.0,,-0.009596300701042311,1.3638576996710086,6.835744425871887e-05,True,47.0,False,8,False,8,,Xxguruguillo74xX,250133438555295361,18.0,260.4100036621094,3083.919921875,17.059999465942383,-2826.400146484375,6775.7000732421875,1.8000000715255737,-0.7000000029802322,-0.09999999776482582,0.0,0.0,128.0,,-0.016984176550907514,-1.9660120241443264,8.048089167522453e-06,True,252.0,False,8,False,8,
143,8833,250,False,False,0,8750.053302672675,-179.75999450683594,-3580.68994140625,128.97000122070312,-6234.6002197265625,15855.999755859375,7157.39990234375,2990.4000854492188,4636.400146484375,2358.0999755859375,0.0,-0.6910658299014426,-2.7329902896995155,3.1294870935869286,250133438555295361,Xxguruguillo74xX,18.0,-127.3499984741211,-3764.639892578125,94.22000122070312,-5679.89990234375,6697.60009765625,2999.2001342773438,-1222.3999786376953,-5262.0001220703125,1032.699966430664,255.0,255.0,,0.24043979913806016,1.671767033364219,-0.37909736091858104,True,224.0,False,9,False,10,,ba55cb3f8fb,Carlagr27,11.0,-768.780029296875,-2595.06005859375,17.0,-9569.299926757812,-19891.600341796875,3.8999998569488525,-1.7000000178813934,-3.400000035762787,-1133.7000274658203,235.0,128.0,,0.009583849229443364,-2.0919391236341722,8.187907474150691e-05,True,8,False,47.0,False,8,,enpitsu,76561198039309853,25,-500.9800109863281,-2912.5400390625,165.52999877929688,10804.200439453125,-20243.699951171875,1567.2999572753906,2400.399932861328,3728.2000732421875,893.0999755859375,255.0,128.0,False,0.08553432409524224,-1.2967561990642953,-0.036497643419461594,True,59.0,False,8,False,7,,games5425898691,bf81d8692db,20.0,-1990.800048828125,747.9000244140625,17.010000228881836,-67.39999771118164,-13520.30029296875,2.8999999165534973,0.09999999776482582,0.7999999821186066,2105.800018310547,255.0,250.0,,0.009553380296225438,-1.5190224628992508,7.182818640836673e-05,True,61.0,False,6,False,4,
