,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
11,860,15.0,False,False,0,6022.54122388556,-2639.010009765625,-624.7999877929688,346.0299987792969,-21253.20068359375,20581.99951171875,4066.0000610351562,1433.3999633789062,1684.1000366210938,5577.5,0.0,0.5856089323439809,-1.518078461940632,0.708329877468045,76561198039309853,enpitsu,25.0,-2454.719970703125,-761.6400146484375,302.010009765625,-931.5000152587891,18005.2001953125,584.5000076293945,-3188.599853515625,2146.199951171875,3933.900146484375,255.0,0.0,-0.2541558407535083,2.1860818449224797,0.9051198476138387,True,44.0,False,2,False,1,,bf81d8692db,games5425898691,17.0,-3364.0400390625,115.73999786376953,46.2599983215332,-16346.800537109375,1226.9999694824219,-2137.100067138672,1337.2000122070312,-2083.800048828125,1868.8999938964844,255.0,255.0,,-0.41506004534221885,-2.910211807596662,-0.11589559797716124,True,0.0,False,6,False,6,,milkay,1946625956288759256,9,338.0199890136719,2874.929931640625,17.010000228881836,-10591.600341796875,-9242.19970703125,2.3000000417232513,-0.19999999552965164,-0.29999999329447746,-1624.2999267578125,255.0,0.0,False,0.009577891972833461,-2.434035161564002,-0.00028712433931171613,True,255.0,False,False,False,False,,Hs_Ob1,6824888005443887466,9.0,-2513.139892578125,-644.1500244140625,180.58999633789062,-3482.39990234375,-3169.8001098632812,251.20000839233398,-500.9000015258789,4511.499938964844,1100.2999877929688,255.0,128.0,False,-0.9964588679561635,-2.0538151792587476,-0.3933495985357019,True,6,False,4,31.0,False,,False
12,905,17.0,False,False,0,3457.816698692805,-2811.330078125,2261.110107421875,103.04000091552734,-14102.5,16184.3994140625,1433.699951171875,-27.999999523162842,3043.5000610351562,5170.5999755859375,0.0,0.6590191819943169,2.8082088342609364,1.6303445219141208,76561198039309853,enpitsu,25.0,-2649.330078125,2185.1298828125,53.0099983215332,-9015.900268554688,19884.300537109375,2126.999969482422,-3009.89990234375,-1619.2999267578125,3804.8001098632812,255.0,255.0,0.32728072806913816,1.9907158739022472,0.07298291800059424,True,27.0,False,4,False,3,,bf81d8692db,games5425898691,17.0,-3677.489990234375,-1409.9200439453125,16.670000076293945,12139.599609375,-6057.0001220703125,85.29999732971191,-71.79999828338623,107.39999771118164,2185.8999633789062,255.0,255.0,,0.0056974662760918915,-0.40063992338263227,0.006885845236613845,True,255.0,False,6,False,6,,milkay,1946625956288759256,9,-1818.0400390625,2835.699951171875,17.010000228881836,-18228.00048828125,2035.0999450683594,1.2999999523162842,0.5000000074505806,0.0,1901.3999938964844,255.0,255.0,,0.009591287679623342,3.091409968264409,6.689309267577447e-05,True,208.0,False,False,False,False,,Hs_Ob1,6824888005443887466,9.0,-2847.2099609375,-1388.449951171875,17.010000228881836,-1440.5999755859375,-10177.100219726562,-0.3999999910593033,-0.5999999865889549,-5.400000214576721,-678.0999755859375,255.0,128.0,,0.009529865082553149,-1.7475989704284671,0.00010510366048418836,False,6,False,4,18.443268940012942,True,,
13,954,19.0,False,False,0,2914.7112725934003,-3672.489990234375,4253.06982421875,600.02001953125,2063.6000061035156,-9838.200073242188,-1232.3999786376953,3196.7999267578125,-2810.7998657226562,4228.399963378906,0.0,0.8918013259343901,0.5576673948254257,0.24322581534065746,76561198039309853,enpitsu,25.0,-3633.030029296875,4407.830078125,651.0,-4491.700134277344,-3709.4000244140625,7562.19970703125,1550.8999633789062,-1771.6999816894531,-1301.199951171875,255.0,255.0,-0.5355758363550909,-2.3881454341251054,-1.558742403983206,True,27.0,False,4,False,4,,bf81d8692db,games5425898691,17.0,-1259.449951171875,91.56999969482422,17.020000457763672,19143.1005859375,8928.599853515625,0.7999999821186066,0.0,0.29999999329447746,-64.0999984741211,255.0,128.0,,0.009565581230903973,0.42975953041784737,1.7003229043864573e-05,True,184.0,False,6,False,6,,milkay,1946625956288759256,9,-4016.840087890625,2303.570068359375,100.38999938964844,2047.5,-4913.900146484375,-2369.2999267578125,1350.8999633789062,-1297.2999572753906,1751.6999816894531,255.0,255.0,,0.3698544223481548,-1.2061116338406404,-0.8012366738284686,True,239.0,False,4,False,False,,Hs_Ob1,6824888005443887466,9.0,-3121.929931640625,-3829.3798828125,17.010000228881836,-716.5000152587891,-14059.300537109375,2.199999988079071,-0.19999999552965164,-3.4999999403953552,882.9000091552734,255.0,255.0,,0.009597961162469722,-1.6268051439565216,0.00014329624382709564,True,6,False,4,0.0,False,,False
14,1067,23.0,False,False,0,4656.890547130124,-3265.68994140625,1131.1099853515625,102.30000305175781,3232.5,10428.800048828125,2318.2000732421875,992.0999908447266,-230.49999237060547,5912.8997802734375,0.0,1.1776280522200686,-0.0789898221275298,-0.5684463612805696,76561198039309853,enpitsu,25.0,-3288.919921875,989.0800170898438,75.97000122070312,12151.199951171875,2721.400146484375,2736.4999389648438,-845.6999969482422,3171.0000610351562,1349.4000244140625,255.0,255.0,0.08527705473701422,0.2478066660816383,-0.006649704658288684,True,191.0,False,6,False,5,,bf81d8692db,games5425898691,17.0,712.52001953125,-66.58999633789062,17.020000457763672,-11873.199462890625,-7587.60009765625,0.7999999821186066,0.5999999865889549,0.29999999329447746,-10.099999904632568,255.0,134.0,,0.009592574915464112,-2.581559113695647,8.094232243641852e-05,True,245.0,False,6,False,6,,milkay,1946625956288759256,9,-3471.43994140625,3282.02001953125,17.010000228881836,-33.29999923706055,-6481.6998291015625,2.5,0.09999999776482582,-2.0999999344348907,1609.9000549316406,255.0,255.0,,0.009476336902304332,-1.6184882481662983,0.0002318821943902706,True,239.0,False,6,False,4,,Hs_Ob1,6824888005443887466,9.0,-3226.6298828125,1295.0999755859375,116.5199966430664,-22697.099609375,3717.0999145507812,-152.60000228881836,4921.9000244140625,-2434.9000549316406,309.0999984741211,255.0,255.0,False,0.0712026335486103,2.7182631960708457,-1.9629763909544682,True,10,False,7,197.0,False,,False
15,1103,24.0,False,False,1,7711.339339998848,3745.60009765625,-2025.510009765625,97.19999694824219,15455.2001953125,11213.599853515625,6076.199951171875,5990.9002685546875,124.39999580383301,304.59999084472656,1.0,-0.48305734469631323,-0.5518440644223681,-1.8594198594870417,1946625956288759256,milkay,9.0,3562.27001953125,-2202.830078125,17.010000228881836,12093.199462890625,7709.000244140625,-0.3999999910593033,-2.199999988079071,-0.9000000357627869,-168.09999465942383,255.0,128.0,-0.009577424095935419,2.594480257680697,0.0001939279363652403,True,198.37287743373582,True,6,4,False,,6824888005443887466,Hs_Ob1,9.0,4077.2099609375,-1667.8900146484375,248.19000244140625,-374.50000762939453,-5707.19970703125,-4489.800109863281,-269.3000030517578,988.6000061035156,-172.19999313354492,255.0,0.0,False,-0.5746770954769908,-1.5311994689765105,1.507585759300996,True,197.0,False,10,False,8,,enpitsu,76561198039309853,25,1631.989990234375,-1238.469970703125,16.68000030517578,-12833.00048828125,-945.1999664306641,66.10000133514404,-21.30000114440918,-18.799999952316284,-2353.2000732421875,255.0,0.0,False,-0.016104603493317816,-0.01535860919744655,-0.0014678863851939987,True,191.0,False,6,6,False,,games5425898691,bf81d8692db,17.0,710.22998046875,956.1900024414062,17.020000457763672,2661.400146484375,13136.600341796875,1.0999999940395355,-0.0,-0.09999999776482582,2256.1000061035156,255.0,255.0,,-0.009574008597826275,1.702491944916476,1.8569167797443933e-05,True,6,False,6,245.0,False,,
16,1107,24.0,False,False,1,7660.574382955831,3922.52001953125,-1897.3699951171875,180.7100067138672,-7287.2998046875,-6273.499755859375,5554.5001220703125,-352.2999954223633,5632.39990234375,-2037.2999572753906,1.0,-0.5328432888103795,-0.008484263972551543,-2.7308963769512347,6824888005443887466,Hs_Ob1,9.0,4057.969970703125,-1771.4100341796875,156.83999633789062,-742.6999664306641,-2637.5,-3059.89990234375,-17.999999523162842,2057.5999450683594,1877.4000549316406,0.0,0.0,-0.732814880703289,-1.1770726921653007,0.9412547700102125,True,197.0,False,10,False,8,,1946625956288759256,milkay,9.0,3756.1201171875,-2077.68994140625,16.610000610351562,10395.699462890625,8199.400024414062,64.00000095367432,4.799999892711639,158.99999618530273,1784.7000122070312,0.0,255.0,,-0.003214697859266659,2.430422845268909,-0.005107678049757858,True,197.0,False,6,4,False,,enpitsu,76561198039309853,25,1442.8699951171875,-1219.989990234375,17.059999465942383,-12094.100341796875,3463.0999755859375,4.300000071525574,-3.1999999284744263,0.5000000074505806,-2670.10009765625,255.0,0.0,False,-0.016712446213027934,0.378180493158734,-0.00018284765740535247,True,191.0,False,6,6,False,,games5425898691,bf81d8692db,17.0,703.6599731445312,1208.989990234375,17.020000457763672,-3071.300048828125,12845.400390625,1.0999999940395355,-0.09999999776482582,-0.0,2276.0000610351562,255.0,255.0,,-0.00954596834546899,1.268010894530267,5.4063133958525546e-06,True,6,False,6,245.0,False,,False
17,1158,26.0,False,False,1,8343.103430337924,2607.35009765625,-3025.699951171875,93.80999755859375,-20559.29931640625,-5438.0999755859375,5596.400146484375,2584.1000366210938,-16.49999976158142,-2330.7000732421875,1.0,-1.1341100187012636,-3.0010294594222846,-0.16914349466167344,6824888005443887466,Hs_Ob1,9.0,2797.60009765625,-3018.550048828125,16.989999771118164,-18269.100341796875,-6350.4998779296875,2.3999999463558197,-1.1999999731779099,-0.5000000074505806,-1768.0999755859375,255.0,24.0,-0.009574777874049218,-0.27266454474225166,-5.328235747344284e-05,True,138.17112248174604,True,10,False,8,,1946625956288759256,milkay,9.0,2608.719970703125,-1862.72998046875,17.020000457763672,-11166.300048828125,-8560.599975585938,0.9000000357627869,-1.4000000059604645,-1.1999999731779099,-1396.300048828125,255.0,28.0,,-0.009573581705573396,-0.640079842818697,-0.0002654538055465894,True,166.0,False,6,4,False,,enpitsu,76561198039309853,25,1242.9100341796875,-703.8599853515625,17.059999465942383,-6404.89990234375,-10488.499755859375,-4.1999998688697815,0.5999999865889549,0.3999999910593033,-595.2999877929688,255.0,,,-0.016721888444080846,-0.9738924454594419,0.00041139676192474,True,172.17112248174604,True,6,6,False,,games5425898691,bf81d8692db,17.0,-980.6199951171875,1276.75,17.020000457763672,-6465.10009765625,-18618.00048828125,-2.0000000298023224,1.5999999642372131,4.900000095367432,773.0000305175781,255.0,128.0,,-0.009596248988312392,-1.2702757197137566,8.267201280424087e-05,True,6,False,6,226.17112248174604,True,,
18,1202,28.0,False,False,1,9144.85581921978,-619.0599975585938,-3878.47998046875,142.22999572753906,-22635.70068359375,-3720.8999633789062,-1013.1999969482422,2437.899932861328,-775.4000091552734,-2339.1000366210938,1.0,-0.9442832135074306,-2.611339214573862,-1.1409609457017964,6824888005443887466,Hs_Ob1,9.0,-418.05999755859375,-3892.39990234375,16.989999771118164,-18479.200439453125,-3339.5999145507812,4.600000083446503,0.09999999776482582,1.5000000596046448,-3.6000001430511475,199.0,128.0,-0.009697236367746121,-0.17825093833250216,3.787054972993776e-05,True,50.0,False,10,False,8,,1946625956288759256,milkay,9.0,1066.9300537109375,-3406.85009765625,17.020000457763672,-8988.800048828125,-10849.000244140625,0.7999999821186066,-0.7000000029802322,-0.9000000357627869,355.2000045776367,255.0,194.0,,-0.009585097282926548,-0.8657607719346809,0.00015637766654656642,True,227.0,False,6,4,False,,enpitsu,76561198039309853,25,-815.0800170898438,-2914.77001953125,17.059999465942383,-17602.900390625,-14119.49951171875,1.2999999523162842,2.0000000298023224,1.0000000149011612,339.1999816894531,0.0,128.0,,-0.016845020225824528,-0.6972109968496227,-2.537337741602323e-05,True,25.0,False,6,6,False,,games5425898691,bf81d8692db,17.0,-2506.3701171875,-1809.5400390625,17.020000457763672,-19442.099609375,-9585.700073242188,0.7999999821186066,0.7999999821186066,0.09999999776482582,-50.39999961853027,255.0,128.0,,-0.009582583918835662,-0.45168622086887467,9.274052616975055e-05,True,6,False,6,140.0,False,,
19,1224,28.0,False,False,1,9847.927528184826,-2323.639892578125,-4166.75,94.2300033569336,-19648.1005859375,-3463.9999389648438,858.3999633789062,2057.7000427246094,-5386.199951171875,-1659.2999267578125,1.0,0.3355521969422185,-1.523622721414782,2.6552717393253666,6824888005443887466,Hs_Ob1,9.0,-2125.8798828125,-4324.06982421875,16.969999313354492,-22982.39990234375,-898.7999725341797,4.699999988079071,3.6000001430511475,-0.0,-1079.5999908447266,255.0,2.0,-0.009588628712124429,-0.025458717983187388,-9.914249384847736e-05,True,18.1700387026674,True,10,False,8,,1946625956288759256,milkay,9.0,507.70001220703125,-4423.1298828125,17.020000457763672,-9635.999755859375,-10259.200439453125,0.7999999821186066,-0.09999999776482582,-0.19999999552965164,-325.49999237060547,255.0,128.0,,-0.00958694743482416,-0.7853279717183237,0.00015763797100886465,True,227.0,False,6,4,False,,enpitsu,76561198039309853,25,-1931.8699951171875,-3717.919921875,17.059999465942383,-15467.5,-2550.0,-3.100000023841858,-0.0,-0.0,-2070.2000427246094,255.0,0.0,,-0.01678321479812474,-0.10049183377623216,-4.064967206736652e-06,True,0.0,False,6,6,False,,games5425898691,bf81d8692db,17.0,-3402.14990234375,-3042.949951171875,17.020000457763672,-834.0000152587891,-22259.89990234375,-1.899999976158142,-0.0,-0.0,1693.0999755859375,255.0,249.0,,-0.009597108200563528,-1.5863691894909437,0.00012813719964917494,True,6,False,6,111.78430102204763,True,,
20,1235,29.0,False,False,0,4281.393057631542,3262.02001953125,4119.60986328125,152.6300048828125,27203.40087890625,11149.49951171875,9440.800170898438,1698.6000061035156,5592.80029296875,-1354.4000244140625,0.0,1.288393670390178,2.4751421612276254,-1.2783791163049005,bf81d8692db,games5425898691,17.0,3221.929931640625,3939.699951171875,17.020000457763672,-6592.19970703125,22035.0,-2.0999999344348907,-0.09999999776482582,0.5999999865889549,19.600000381469727,255.0,128.0,0.009599830452009931,1.8639080858026458,-4.05150730435742e-05,True,84.0,False,6,False,6,,76561198039309853,enpitsu,25.0,2458.7900390625,3614.909912109375,17.059999465942383,13438.299560546875,-8022.39990234375,1.8000000715255737,0.3999999910593033,-0.09999999776482582,-2074.600067138672,255.0,128.0,,0.016767048061928552,-0.6053322491052282,-4.1711246170131325e-05,True,0.0,False,6,False,6,,milkay,1946625956288759256,9,-164.10000610351562,4760.169921875,17.020000457763672,10195.499877929688,9528.099975585938,0.9000000357627869,-2.800000011920929,-2.0999999344348907,-562.599983215332,128.0,20.0,,0.00961212957452225,0.7564148187800936,-4.113246884518408e-05,True,227.0,False,6,False,4,,Hs_Ob1,6824888005443887466,9.0,3034.590087890625,4233.3701171875,85.19999694824219,22098.5009765625,-5826.500244140625,2575.7998657226562,1356.9000244140625,3360.0,-206.90000534057617,237.0,86.0,,0.1790092572788836,-0.1536524438026877,0.02039306527985388,True,12,False,9,255.0,False,300.0,
21,1336,33.0,False,False,1,5135.126519493086,-1998.47998046875,898.3599853515625,322.8900146484375,5346.6998291015625,24723.1005859375,1929.4000244140625,-1755.0,2589.89990234375,-4984.599914550781,1.0,0.4451719458419486,-0.0025761888818235544,2.8971568207890934,1946625956288759256,milkay,9.0,-2036.030029296875,721.97998046875,221.7899932861328,-5443.2000732421875,22214.09912109375,2428.9999389648438,260.40000915527344,414.7999954223633,-362.2999954223633,255.0,0.0,0.4591121570672156,0.9339404242571074,-0.10360961765264592,True,111.0,False,8,4,False,,6824888005443887466,Hs_Ob1,9.0,-2366.510009765625,-1501.8699951171875,16.989999771118164,10224.199829101562,18187.60009765625,4.399999976158142,-0.0,-0.0,0.0,255.0,128.0,,-0.009589717863649757,2.0829259920311958,2.877090342975473e-05,True,167.0,False,12,False,10,,enpitsu,76561198039309853,25,-2167.199951171875,1251.3199462890625,165.02000427246094,17008.599853515625,-7450.3997802734375,3761.4999389648438,-1659.4999694824219,-1728.0999755859375,-2401.9000244140625,255.0,128.0,False,0.5584979657176289,-1.6951861969344593,0.22259550479308474,True,195.0,False,10,8,2,,games5425898691,bf81d8692db,17.0,214.0,-20.280000686645508,15.680000305175781,3894.4000244140625,22292.60009765625,-144.60000038146973,-332.20001220703125,-357.79998779296875,-508.4000015258789,255.0,128.0,,-0.014523597096692098,1.7863570160853117,-0.007833629779227205,True,8,False,8,57.0,False,,
22,1338,33.0,False,False,0,6848.625848131287,1948.2099609375,-1090.0999755859375,347.260009765625,-20896.39892578125,3190.1998901367188,17398.800048828125,5861.5997314453125,-337.40001678466797,-1235.8000183105469,0.0,-0.5616068655918959,-0.5489203969164641,-3.085512145239213,76561198039309853,enpitsu,25.0,2055.22998046875,-1204.3900146484375,192.25,-16165.799560546875,5835.2001953125,5608.4002685546875,1329.1000366210938,1493.0000305175781,-2081.4999389648438,255.0,128.0,-0.6579006119322438,1.4739939515496188,0.349985550983696,True,195.0,False,10,2,8,,bf81d8692db,games5425898691,17.0,-252.10000610351562,-164.1999969482422,16.549999237060547,-4978.699951171875,-22042.60009765625,90.39999961853027,-44.29999828338623,-56.90000057220459,-141.8000030517578,255.0,128.0,,0.011378361935296934,-1.8086026059827853,-0.003933412366842868,True,57.0,False,8,False,8,,milkay,1946625956288759256,9,2076.75,-899.9400024414062,238.27999877929688,10.59999942779541,-22949.69970703125,1517.2000122070312,-2455.2000427246094,-1467.5,-471.6999816894531,255.0,0.0,,-0.7618753398829013,-0.9240070556145652,-0.3625473044795789,True,111.0,False,8,3,4,,Hs_Ob1,6824888005443887466,9.0,2298.35009765625,1380.5899658203125,16.989999771118164,-10224.199829101562,-18187.60009765625,4.399999976158142,0.0,0.0,0.0,255.0,128.0,,0.009589717863649757,-2.0829259920311958,2.877090342975473e-05,True,12,False,10,167.0,False,,False
23,1419,36.0,False,False,0,5632.727444339906,-3090.469970703125,-47.66999816894531,185.99000549316406,-883.0999755859375,26194.29931640625,6590.5999755859375,5192.7001953125,-2321.4999389648438,1909.4000244140625,0.0,-0.722026065088959,-2.3785954982229365,0.2540197544640246,bf81d8692db,games5425898691,17.0,-3126.340087890625,-137.11000061035156,75.94000244140625,-3083.0999755859375,20844.599609375,-524.0000152587891,-5047.900085449219,2183.5000610351562,14.600000381469727,255.0,116.0,0.7178260351277091,1.6676536521713208,0.3334581045675904,True,0.0,False,10,False,9,,76561198039309853,enpitsu,25.0,-1727.93994140625,-212.6199951171875,17.049999237060547,-8396.199951171875,-268.6000061035156,3.400000035762787,1.4000000059604645,-0.19999999552965164,2370.0999450683594,255.0,128.0,False,0.01665465193369653,-3.098109626029005,0.00015170869844950523,True,195.0,False,10,2,8,,milkay,1946625956288759256,9,1075.5999755859375,-5102.97998046875,286.989990234375,-8795.2001953125,2.8999999165534973,-9186.500244140625,0.0,-2295.500030517578,0.0,255.0,0.0,,0.8482670401166189,-3.1271271181754488,1.5816601978314635,True,111.0,False,8,4,4,,Hs_Ob1,6824888005443887466,9.0,-2941.18994140625,64.70999908447266,16.989999771118164,-15630.30029296875,-3953.800048828125,4.399999976158142,-0.3999999910593033,0.0,84.60000038146973,255.0,128.0,,0.009611387940099324,-2.8833405517366213,-7.392204059629076e-05,True,12,False,10,176.0,False,,
24,1505,39.0,False,False,1,9918.01689200422,1418.010009765625,-4764.27001953125,148.0800018310547,-15632.7001953125,-4347.5,1838.8999938964844,-1284.1000366210938,776.5000152587891,5016.9000244140625,1.0,0.2211496714316902,2.5787716936524254,2.367990990911814,6824888005443887466,Hs_Ob1,9.0,1426.989990234375,-4692.6298828125,16.559999465942383,-17034.49951171875,-2251.4999389648438,-68.29999923706055,229.0999984741211,60.10000228881836,110.20000457763672,0.0,128.0,-0.0018629138894178797,-0.0989963260989788,-0.016560550994714308,True,40.0,False,12,False,10,,1946625956288759256,milkay,9.0,-1060.969970703125,167.52999877929688,17.010000228881836,-538.8000106811523,-21553.20068359375,2.0999999344348907,-0.5999999865889549,-0.0,-0.7999999821186066,255.0,128.0,,-0.009644460338610598,-1.545662153184661,8.50133849489655e-06,True,85.0,False,10,4,6,,enpitsu,76561198039309853,25,1059.0799560546875,-3432.739990234375,17.049999237060547,-15504.300537109375,-11134.300537109375,-2.0000000298023224,0.5000000074505806,0.29999999329447746,-9.900000095367432,128.0,255.0,,-0.01677823248477422,-0.6216759874285304,3.528214073529954e-05,True,125.0,False,10,8,2,,games5425898691,bf81d8692db,17.0,2770.469970703125,-1043.31005859375,17.010000228881836,-14423.599853515625,-588.4999847412109,2.0999999344348907,3.6000001430511475,-0.0,772.6999664306641,255.0,132.0,,-0.009593399693545848,-0.07651272488709855,5.4703953858313966e-06,True,10,False,10,230.0,False,,
25,1527,39.0,False,False,1,10270.8202399342,187.14999389648438,-5106.330078125,97.7300033569336,-13548.299560546875,-3663.800048828125,1799.1999816894531,283.1999969482422,-3675.1998901367188,4734.100036621094,1.0,0.1790214450861178,-1.5043970683816867,2.99291133204883,6824888005443887466,Hs_Ob1,9.0,490.260009765625,-4987.5,17.0,-13109.300537109375,-7016.300048828125,0.7999999821186066,-0.3999999910593033,-0.19999999552965164,249.40000534057617,255.0,128.0,-0.009605893761427795,-0.5170723888391797,-0.0001772717778011372,True,14.994486057630155,True,12,False,10,,1946625956288759256,milkay,9.0,-1102.3699951171875,-1484.7900390625,17.010000228881836,-541.3000106811523,-21552.900390625,2.0999999344348907,-0.5999999865889549,-0.0,-0.09999999776482582,255.0,128.0,,-0.009644460338610598,-1.545662153184661,8.50133849489655e-06,True,115.0,False,10,4,6,,enpitsu,76561198039309853,25,41.43000030517578,-4574.91015625,46.13999938964844,-8136.500244140625,-19488.699951171875,3450.2999877929688,-6.3999998569488525,-15.399999618530273,1392.5,255.0,255.0,,-0.016728844751750977,-1.2698795512016907,0.0013685025519147563,True,122.0,False,12,8,2,,games5425898691,bf81d8692db,17.0,1407.3499755859375,-1567.969970703125,17.010000228881836,-17904.7998046875,-12233.900146484375,-0.19999999552965164,-0.09999999776482582,-0.0,122.5,255.0,128.0,,-0.009604595157486007,-0.6115820492597602,-8.505050336838706e-05,True,10,False,10,161.12963438034063,True,,
26,1532,40.0,True,True,0,934.072450178245,37.2599983215332,5178.9501953125,118.51000213623047,-4087.7999877929688,16393.399658203125,1312.2000122070312,-1728.5000610351562,152.7999973297119,5743.499755859375,0.0,-0.27804742824191575,2.245800734733581,-2.6695476404024,76561198039309853,enpitsu,25.0,180.0500030517578,5103.8798828125,144.9199981689453,9915.2001953125,19876.700439453125,3222.9000854492188,-3639.2001342773438,-851.2999725341797,102.89999961853027,128.0,128.0,0.32160393893280514,1.608512292442782,0.011676534751355588,True,122.0,False,12,2,8,,bf81d8692db,games5425898691,17.0,-1084.3900146484375,1794.780029296875,17.010000228881836,18752.900390625,13316.300048828125,-0.19999999552965164,0.5000000074505806,0.09999999776482582,8.899999856948853,255.0,128.0,,0.009604833330170618,0.6185784908353577,-5.145046079609143e-05,True,145.4589333200968,True,10,False,10,,milkay,1946625956288759256,9,1111.8199462890625,1861.949951171875,17.010000228881836,541.3000106811523,21552.900390625,2.0999999344348907,0.5999999865889549,0.0,-0.09999999776482582,255.0,128.0,,0.009644460338610598,1.545662153184661,8.50133849489655e-06,True,115.0,False,10,6,4,,Hs_Ob1,6824888005443887466,9.0,-250.3300018310547,5123.85009765625,17.0,14421.300048828125,8192.7001953125,1.4000000059604645,-1.8000000715255737,-1.0000000149011612,-482.5,255.0,42.0,,0.009595136776730068,0.5215158692777043,-0.00011422937450657828,True,12,False,10,0.0,True,,
27,1787,40.0,False,False,1,5191.282887597004,-19.329999923706055,30.049999237060547,106.55000305175781,-9475.700073242188,7585.30029296875,1494.6000671386719,-4406.000061035156,2598.699951171875,3135.7998657226562,1.0,0.0015903108580933394,0.12685225180648424,0.3927194150729617,1946625956288759256,milkay,9.0,10.739999771118164,-210.8000030517578,95.95999908447266,4501.400146484375,21309.599609375,2141.1000061035156,-3482.0999145507812,-434.0999984741211,2695.2999877929688,255.0,225.0,-0.2950533922685371,1.670170320785394,0.033545045231631994,True,0.0,False,4,False,3,,6824888005443887466,Hs_Ob1,9.0,929.510009765625,-3463.72998046875,17.010000228881836,-10142.60009765625,-3682.3001098632812,2.7000001072883606,-0.5999999865889549,-0.0,-3198.800048828125,255.0,0.0,False,-0.009562815179212246,-0.12012432786538085,-3.566083120607774e-05,True,146.0,False,False,False,False,,enpitsu,76561198039309853,25,2426.75,1079.3699951171875,17.049999237060547,13464.200439453125,1158.3999633789062,3.100000023841858,-1.0999999940395355,-0.0,1949.7999572753906,255.0,255.0,False,-0.01673419156476099,3.0263383354069853,0.00021428551930735806,True,78.0,False,False,False,False,,games5425898691,bf81d8692db,17.0,19.989999771118164,156.61000061035156,90.93000030517578,6371.9000244140625,-6169.7998046875,-1551.3999938964844,3576.099853515625,-658.6000061035156,-4126.400146484375,255.0,76.0,,-1.3824641134329374,-2.7492896834786333,1.397558781570087,True,4,False,3,0.0,False,,
