,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
103,7815,222,False,False,1,9715.72670345621,-1247.3499755859375,-4336.35986328125,768.0800170898438,-15204.000244140625,14679.200439453125,-6022.2998046875,1657.7000427246094,-805.9999847412109,-2611.9000244140625,1.0,1.0085936254089554,-0.7516755493915468,-0.48467338332510435,b23e57418fb,AyseAmZocken09,4.0,-1254.93994140625,-4518.93994140625,743.5,-17932.900390625,12457.80029296875,-6233.0999755859375,-3263.699951171875,2001.7999267578125,269.7999954223633,255.0,128.0,,0.09895430436624686,1.8642087078977432,0.18885079308796773,True,5,121.52190970605422,True,6,False,,bbd5ccab85b,TR James69,9.0,-3102.7900390625,-4190.16015625,17.010000228881836,-13227.39990234375,-14971.600341796875,2.5999999046325684,0.5000000074505806,0.7999999821186066,2874.7000122070312,241.0,255.0,False,-0.009597240913046498,-1.0203279123059863,7.238827058016727e-05,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,21.0,-1501.1800537109375,-2783.8701171875,17.0,-13043.00048828125,-17520.0,3.3000001311302185,0.9000000357627869,1.2999999523162842,1673.699951171875,255.0,197.0,,-0.009590018488476753,-1.0087361742609624,-3.666478216318717e-05,True,5,118.0,False,4,False,,enpitsu,76561198039309853,27.0,-947.3400268554688,112.87000274658203,23.610000610351562,-19089.49951171875,-6476.500244140625,-2668.900146484375,716.9000244140625,-3106.6000366210938,1631.0000610351562,128.0,128.0,,0.08216925543316154,-0.2545474722028932,-0.009165265706231178,True,4,4,False,255.0,False,
104,7878,224,False,False,1,7994.535113492044,-3954.3798828125,-1215.030029296875,332.82000732421875,2912.39990234375,32761.0009765625,-4868.399963378906,-2897.9998779296875,-2624.2001342773438,4551.300048828125,1.0,-0.8686077481930097,-2.555291927822535,1.6597688507713877,b23e57418fb,AyseAmZocken09,4.0,-4009.06005859375,-1420.1400146484375,361.9200134277344,8634.299926757812,21313.798828125,-407.20001220703125,-1853.8999938964844,3009.2001342773438,3605.2999877929688,255.0,30.0,,-0.10680095662329536,1.437294561940005,1.6126625572468412,True,7,56.39796116531537,True,8,False,,bbd5ccab85b,TR James69,9.0,-1063.8800048828125,-3969.25,17.0,4665.10009765625,15000.50048828125,0.9000000357627869,0.09999999776482582,1.1999999731779099,81.99999809265137,255.0,128.0,False,-0.009594791896140169,1.8615560086790075,-0.00014023567643693866,True,229.8467956819842,True,8,8,False,,games5425898691,bf81d8692db,21.0,-3001.800048828125,-4992.2998046875,609.0900268554688,-5977.2998046875,3072.9000854492188,1598.800048828125,-1381.9999694824219,-2033.699951171875,-822.6000213623047,255.0,0.0,,0.2743705779337679,0.5124895785405327,1.5820893585668308,True,6,94.0,False,4,False,,enpitsu,76561198039309853,27.0,-2817.06005859375,-941.9199829101562,17.049999237060547,-945.8000183105469,-144.89999771118164,2.199999988079071,-0.29999999329447746,-0.5000000074505806,-742.6999664306641,255.0,0.0,,-0.016618542191097423,-0.4440480003469205,-0.00019177007023809362,True,4,4,False,239.4147611048914,True,
105,7992,229,False,False,0,10353.464342314706,1139.1600341796875,-5011.47021484375,753.1400146484375,-2004.9000549316406,6567.1002197265625,15458.699951171875,3435.8999633789062,-4054.5999145507812,2784.7000122070312,0.0,0.20306659058404095,2.4068200262661827,1.785547681664023,76561198039309853,enpitsu,27.0,1117.1300048828125,-5034.0498046875,578.9299926757812,-2428.699951171875,6572.7001953125,9502.5,-2964.5999145507812,1281.199951171875,1318.0999755859375,,,,-1.436359385785635,2.917597687382341,1.8234865994508087,True,4,110.0,False,6,2,,bf81d8692db,games5425898691,21.0,780.030029296875,-2017.3900146484375,31.389999389648438,-12014.3994140625,-19368.399658203125,-2405.8999633789062,2125.8999633789062,-1558.5000610351562,-201.5999984741211,255.0,,,-0.2802595278868835,-2.109060259148852,-0.008941016914177312,True,31.0,False,10,8,False,,AyseAmZocken09,b23e57418fb,4.0,1586.1099853515625,-5102.93994140625,623.9400024414062,-8538.099975585938,3.400000035762787,-2626.7001342773438,-1.7000000178813934,-2266.199951171875,-0.7000000029802322,255.0,28.0,,0.2811394274555201,-3.1242079225030133,1.5755412357937326,True,8,222.0,False,8,False,,TR James69,bbd5ccab85b,9.0,-619.77001953125,-2922.60009765625,17.0,-2193.8999938964844,-14339.599609375,1.0000000149011612,0.3999999910593033,0.09999999776482582,-0.09999999776482582,255.0,,,0.009551382213886742,-1.722659987264614,3.084487049998269e-05,True,8,8,False,240.75090740060296,True,
106,8065,231,True,True,1,2421.73108638481,-886.4099731445312,3500.550048828125,298.8800048828125,4529.700012207031,9478.699951171875,-10634.100341796875,-5856.099853515625,756.1000061035156,1064.800033569336,1.0,-0.6843232035962982,2.1061082901659476,-0.6942780766473019,b23e57418fb,AyseAmZocken09,4.0,-937.8800048828125,3381.7900390625,213.0800018310547,496.3999938964844,-4802.60009765625,1835.2999877929688,-5373.499755859375,413.1999969482422,-1097.300033569336,128.0,161.0,,1.1886444952671076,1.8482858509272817,-3.0172635746868863,True,9,193.0,False,10,False,,bbd5ccab85b,TR James69,9.0,-729.1799926757812,3335.449951171875,79.58999633789062,-6949.0997314453125,1986.9000244140625,3481.7001342773438,-1.1999999731779099,-0.29999999329447746,-19.299999475479126,128.0,181.0,False,-0.010196796572252937,0.3182953303403832,0.00031396644173589243,True,173.0,False,10,8,False,,games5425898691,bf81d8692db,21.0,-518.030029296875,4751.91015625,17.010000228881836,-1362.5999450683594,68.60000133514404,2.0999999344348907,-0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,,-0.00940520953094402,0.05035585694222383,-3.7182529387778166e-05,True,10,61.0,False,8,False,,enpitsu,76561198039309853,27.0,-463.2099914550781,3285.1298828125,1085.050048828125,2511.999969482422,-6705.30029296875,-6489.69970703125,2.800000011920929,-2.3999999463558197,-3.700000047683716,,,,0.4403811270314868,-1.2579683700365294,-2.5632905902907193,True,6,4,2,110.0,False,
107,8071,231,False,True,1,2229.7599284088974,-796.9500122070312,3688.8798828125,95.58999633789062,3412.0999145507812,8256.099853515625,7086.300048828125,-5512.5,2278.2000732421875,648.7000274658203,1.0,-1.1817615341103291,-2.1055328812247374,3.13228587821325,bbd5ccab85b,TR James69,9.0,-914.02001953125,3388.31005859375,142.57000732421875,-6893.2000732421875,1926.6000366210938,922.6000213623047,2137.100067138672,-3703.2000732421875,365.0,128.0,109.0,False,-0.22665385827920617,0.2802526610652502,-0.23611246104933753,True,8,203.0,False,10,False,,b23e57418fb,AyseAmZocken09,4.0,-928.3900146484375,3243.780029296875,222.16000366210938,350.49999237060547,-5537.0001220703125,280.40000915527344,-5319.69970703125,1244.3000030517578,-634.0000152587891,255.0,128.0,,-0.5015355752686755,2.057769911045891,2.9250314699560214,True,193.0,False,10,9,False,,games5425898691,bf81d8692db,21.0,-560.9000244140625,4754.06982421875,17.010000228881836,-3603.2998657226562,181.49999618530273,2.0999999344348907,-0.29999999329447746,-0.5000000074505806,0.0,255.0,128.0,,-0.009426782522671005,0.05035586201960523,-3.772583920778905e-05,True,10,61.0,False,8,False,,enpitsu,76561198039309853,27.0,-400.510009765625,3117.429931640625,901.8599853515625,2511.999969482422,-6705.30029296875,-8112.7001953125,0.5000000074505806,-0.5000000074505806,-0.7000000029802322,,,,0.44001685664224693,-1.2573134953581453,-2.5630326341769556,True,6,4,2,110.0,False,
108,8378,233,False,True,0,5183.338772845387,5.28000020980835,35.619998931884766,95.87000274658203,3430.4998779296875,25772.900390625,2882.60009765625,1264.000015258789,-523.4000015258789,5841.9000244140625,0.0,-0.015502552264077958,0.14726517884655335,0.030834185921578494,bf81d8692db,games5425898691,21.0,5.050000190734863,-167.49000549316406,61.119998931884766,16206.099853515625,16071.8994140625,2837.60009765625,-4671.9000244140625,2702.9998779296875,-1056.2999725341797,255.0,66.0,,0.19617089933130086,1.6968630098048585,0.13386944895229394,True,3,0.0,False,4,False,,76561198039309853,enpitsu,27.0,-227.89999389648438,-2003.760009765625,17.049999237060547,1705.5999755859375,-13075.10009765625,2.5,0.0,1.0999999940395355,-33.69999885559082,255.0,128.0,False,0.016750720782264188,-1.4453618152410377,9.637733041572049e-05,True,36.0,False,False,False,False,,AyseAmZocken09,b23e57418fb,4.0,3011.840087890625,4523.009765625,17.059999465942383,-8281.699829101562,9747.899780273438,-1.5999999642372131,0.29999999329447746,-0.29999999329447746,3312.2000122070312,255.0,249.0,False,0.01673949379339906,2.5060298500018034,8.410453408889746e-06,True,4,239.42258052928472,True,4,False,,TR James69,bbd5ccab85b,9.0,-35.36000061035156,-128.3000030517578,35.02000045776367,18235.999755859375,4499.700012207031,5432.80029296875,-1471.6999816894531,2606.7001342773438,345.6999969482422,249.0,255.0,False,0.08517186903539027,-0.22735638253533955,-0.06803651782777004,True,4,4,False,0.0,False,
109,8419,235,False,False,1,8939.19704399747,-462.1600036621094,-3695.419921875,95.0,19728.399658203125,8027.1002197265625,4786.099853515625,-2428.9999389648438,5413.800048828125,888.6000061035156,1.0,-1.0207080288095403,-2.555990280226574,-0.879456541041534,b23e57418fb,AyseAmZocken09,4.0,-692.2000122070312,-3847.139892578125,151.72999572753906,22021.201171875,6317.9998779296875,2036.1000061035156,-1195.2999877929688,3165.8999633789062,1109.000015258789,255.0,5.0,False,-0.2609210753194669,1.9889287199600376,0.06646557582136174,True,5,168.28828402232102,True,6,False,,bbd5ccab85b,TR James69,9.0,-3055.0,-126.94999694824219,223.52000427246094,-22444.29931640625,379.3000030517578,-1272.0999908447266,-1356.300048828125,-2493.699951171875,-448.8999938964844,206.0,128.0,False,-0.26696939694840144,-1.8460585241189507,-0.0515612995332735,True,0.0,False,4,6,False,,games5425898691,bf81d8692db,21.0,-2155.169921875,-1684.5799560546875,17.010000228881836,-17800.2001953125,-1492.5,2.3999999463558197,-0.0,0.7000000029802322,-1979.1000366210938,255.0,0.0,,-0.009651569899634112,-0.011205103786887037,-1.6059858540405696e-05,False,4,0.0,False,4,False,,enpitsu,76561198039309853,27.0,1182.4000244140625,3650.070068359375,17.049999237060547,15811.500244140625,8574.000244140625,2.8999999165534973,-0.7000000029802322,-0.3999999910593033,1569.4000244140625,255.0,128.0,False,-0.016774018958906043,2.618743765341694,0.0002379623258527769,False,False,False,False,12.0,False,
110,8460,236,False,False,1,7821.691475773979,2378.4599609375,-2539.919921875,96.9800033569336,16390.899658203125,6702.60009765625,2761.199951171875,-2304.4000244140625,5525.0,403.49998474121094,1.0,0.46542270342662434,-1.2043239730408237,2.5601027372663197,b23e57418fb,AyseAmZocken09,4.0,2344.080078125,-2823.0400390625,16.860000610351562,19843.00048828125,5891.500244140625,46.599998474121094,1.5000000596046448,-15.59999942779541,-122.20000267028809,128.0,128.0,False,-0.01766740269713066,2.861412149195903,0.00024123275237701973,True,6,156.0,False,6,False,,bbd5ccab85b,TR James69,9.0,-3952.7099609375,-423.45001220703125,47.369998931884766,6159.7998046875,-9453.499755859375,-3283.900146484375,229.89999771118164,-3071.7999267578125,-260.10000228881836,255.0,128.0,False,-0.28084610961157636,-2.171567290945809,-0.42817787041615857,True,211.16149678025198,True,4,6,False,,games5425898691,bf81d8692db,21.0,-3299.659912109375,286.70001220703125,80.04000091552734,1437.4000549316406,20527.60009765625,-145.600004196167,-5432.19970703125,860.1000213623047,-25.199999809265137,255.0,128.0,,-1.5077353454981208,-1.4867751004034073,-3.0683463556041595,False,6,0.0,False,5,False,,enpitsu,76561198039309853,27.0,3028.3701171875,4046.080078125,17.049999237060547,1660.5999755859375,-13570.400390625,-2.0999999344348907,-0.0,1.7000000178813934,-120.0,255.0,128.0,False,-0.016757178452640957,-1.6785678904734735,0.00011681296560777761,True,False,False,False,226.1997849454162,True,
111,8495,238,False,False,1,7588.997148000928,3995.860107421875,-1787.030029296875,358.5,-8039.2999267578125,11061.8994140625,13081.500244140625,974.8999786376953,169.20000076293945,4028.699951171875,1.0,0.897269913108609,-2.314370434409862,0.45103374673147356,b23e57418fb,AyseAmZocken09,4.0,4079.639892578125,-1848.0699462890625,225.72999572753906,2148.3999633789062,11325.0,11993.599853515625,2068.5000610351562,-2670.7000732421875,1303.699951171875,255.0,128.0,,0.8584003238996034,1.7030554430312788,-1.3417263757761788,True,6,131.0,False,6,False,,bbd5ccab85b,TR James69,9.0,-2563.97998046875,-2079.139892578125,103.20999908447266,12504.49951171875,-15587.5,-308.6000061035156,4899.89990234375,346.8000030517578,-372.90000915527344,219.0,0.0,False,0.3348869505711709,-3.0138018980461756,-0.9000074400628116,True,196.0,False,6,8,False,,games5425898691,bf81d8692db,21.0,-3125.25,2814.72998046875,17.010000228881836,1021.9000244140625,19925.10009765625,2.3000000417232513,0.29999999329447746,-0.19999999552965164,1.899999976158142,255.0,128.0,,-0.009624189515761493,1.6217807715409673,1.4089730871072502e-05,,6,,False,6,False,,enpitsu,76561198039309853,27.0,3948.8701171875,1904.81005859375,45.75,-145.0,-15916.199951171875,39.80000019073486,752.6000213623047,-142.29999542236328,-1518.0000305175781,128.0,0.0,,-0.04063789797990549,-1.5286756876249301,0.4843285438808648,True,False,False,False,188.0,False,
112,8668,244,False,False,0,9076.424599683336,157.82000732421875,-3875.0400390625,351.1199951171875,3291.4999389648438,8506.799926757812,-6290.4998779296875,-5262.80029296875,881.8000030517578,-2743.0999755859375,0.0,-1.1442769937419208,0.28535841440749254,0.8984282184491084,bf81d8692db,games5425898691,21.0,157.00999450683594,-4022.7900390625,393.04998779296875,3933.699951171875,5207.7001953125,-97.70000457763672,-2276.699981689453,2978.3999633789062,4024.2999267578125,255.0,0.0,,-0.29335846105030794,2.8960800245019938,2.2914599603985972,True,7,174.10229671385977,True,8,False,,76561198039309853,enpitsu,27.0,496.8999938964844,-4580.81005859375,17.059999465942383,-1801.300048828125,-10230.399780273438,2.3000000417232513,0.3999999910593033,0.0,-3354.2001342773438,255.0,0.0,False,0.01664451659507661,3.1120427904037884,-3.5517854127680305e-05,True,239.0,False,False,False,False,,AyseAmZocken09,b23e57418fb,4.0,1677.6500244140625,-1380.1700439453125,105.9000015258789,12931.99951171875,11494.7998046875,-140.9000015258789,-3676.400146484375,4090.5999755859375,0.7000000029802322,255.0,128.0,,-1.2375226891101672,-2.4090641787868994,3.1411382820828204,True,10,3.0,False,7,False,,TR James69,bbd5ccab85b,9.0,747.1300048828125,6.179999828338623,17.010000228881836,2026.199951171875,-14272.2998046875,-0.3999999910593033,0.0,1.7000000178813934,-79.89999771118164,255.0,128.0,False,0.009582241792088102,-1.4399180748317626,8.509995630954968e-05,True,6,8,False,130.23125171148646,True,
113,8709,245,False,True,1,2773.050855599975,-556.3599853515625,2777.699951171875,259.0299987792969,1240.4000091552734,29534.3994140625,8161.9000244140625,5690.999755859375,-1900.3999328613281,23.399999141693115,1.0,-0.3694873330941378,-0.01922745072785214,-1.4891494762102109,bbd5ccab85b,TR James69,9.0,-572.2000122070312,2611.8701171875,164.64999389648438,3497.0999145507812,22632.099609375,2106.7999267578125,-2497.2999572753906,-129.60000038146973,-11.299999952316284,238.0,136.0,False,0.6811061668459057,1.61581827229202,-0.04056182283616262,True,9,76.0,False,8,False,,b23e57418fb,AyseAmZocken09,4.0,-3637.64990234375,-111.94999694824219,17.059999465942383,-9778.099975585938,-12663.499755859375,2.199999988079071,0.5999999865889549,0.7999999821186066,2709.5999145507812,255.0,255.0,False,-0.016764077409385427,-1.042183556101782,8.682059074731032e-05,True,255.0,False,10,8,False,,games5425898691,bf81d8692db,21.0,-635.8599853515625,3141.139892578125,151.97000122070312,-1740.5000305175781,-10650.699462890625,-2723.699951171875,118.80000114440918,460.9000015258789,1288.6000061035156,255.0,128.0,,0.2506849891672954,-2.1564431418899765,-0.06890220077014177,True,8,99.64550543600514,True,8,False,,enpitsu,76561198039309853,27.0,-461.3599853515625,3675.77001953125,144.52000427246094,-1544.1000366210938,-16205.6005859375,3653.3999633789062,-1538.5000610351562,148.100004196167,-3.799999952316284,255.0,128.0,False,0.29120303119826485,-1.4734053575353092,0.0002187113197143127,True,2,1,False,151.0,False,
114,8801,249,False,True,1,4048.0493732219566,-328.489990234375,1281.5899658203125,266.7200012207031,-46.599998474121094,21202.60009765625,979.4999694824219,-2597.0999145507812,-655.5000305175781,5368.900146484375,1.0,-0.1240812066455947,-2.4933147039801002,2.711519236251341,b23e57418fb,AyseAmZocken09,5.0,-424.989990234375,1030.510009765625,231.69000244140625,16220.799560546875,15992.099609375,3183.599853515625,-590.2999877929688,4146.9000244140625,1591.6000366210938,255.0,3.0,,0.34230648530083463,1.9631762830113824,0.7456296975585175,True,9,198.62259808407032,True,12,False,,bbd5ccab85b,TR James69,9.0,2688.0,-4607.83984375,33.5099983215332,-0.0,34.000000953674316,-540.9999847412109,-0.0,-0.0,0.0,207.0,,,-7.629394270180965e-06,1.5707962925809056,0.0,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,1330.050048828125,3960.5,17.010000228881836,86.89999580383301,12748.900146484375,2.3000000417232513,-0.29999999329447746,-0.29999999329447746,2166.1000061035156,128.0,255.0,,-0.009615549900305675,1.5171490449582483,3.665317648357505e-05,True,8,104.0,False,8,False,,enpitsu,76561198039309853,27.0,-238.27000427246094,2744.68994140625,355.260009765625,835.1999664306641,-6807.7001953125,-2030.2000427246094,0.3999999910593033,0.19999999552965164,-0.5999999865889549,,,,-0.019065867465611737,-1.6849602210802888,-0.003060236988334026,True,4,2,2,66.81414188620866,True,
115,8842,250,False,False,0,9397.131511956202,389.8599853515625,-4168.740234375,163.86000061035156,22937.60009765625,4672.5,5820.4998779296875,5057.0001220703125,-2114.9000549316406,-2439.7999572753906,0.0,0.2813512898276306,-1.945829523989433,0.5928051238403942,bf81d8692db,games5425898691,21.0,288.6300048828125,-4256.91015625,109.80000305175781,16245.30029296875,3428.2998657226562,-21.700000762939453,-3446.9000244140625,3634.8001098632812,2270.5999755859375,255.0,128.0,,1.1966491481175046,-0.22003900530468995,-0.8639119391445519,True,9,97.0,False,10,False,,76561198039309853,enpitsu,27.0,603.22998046875,-1209.550048828125,17.049999237060547,11873.199462890625,3368.699951171875,3.400000035762787,0.0,0.0,-2412.2999572753906,255.0,128.0,False,0.016741502032859266,0.20646131513791974,1.507854088615777e-05,True,46.0,False,4,2,2,,AyseAmZocken09,b23e57418fb,5.0,-1907.56005859375,-2682.35009765625,27.739999771118164,-15872.60009765625,-10538.800048828125,-3739.4000244140625,-1391.1000061035156,-4340.10009765625,-841.2999725341797,255.0,0.0,False,-0.2932514096065845,-2.6722010437092876,-0.09442703006679594,True,12,197.0,False,10,False,,TR James69,bbd5ccab85b,9.0,-2816.080078125,3874.6298828125,17.010000228881836,6623.900146484375,-8280.0,0.09999999776482582,0.0,0.0,2400.0999450683594,255.0,255.0,,0.009540429882317607,-0.8460498116634645,-5.812933551033122e-06,True,False,False,False,239.36996116433093,True,
116,8964,255,False,False,0,8174.09533963581,1105.6800537109375,-2785.219970703125,107.30999755859375,380.60001373291016,26340.6005859375,7953.4002685546875,3589.4000244140625,-4626.7999267578125,-1306.7999267578125,0.0,1.0939230639292898,-2.945123518055567,0.03455809395215048,bf81d8692db,games5425898691,21.0,1057.43994140625,-2945.989990234375,15.420000076293945,-4709.200134277344,20185.400390625,-356.5999984741211,603.6999893188477,759.4999694824219,-4206.199951171875,255.0,0.0,,-0.011848036276952958,1.6506152914980246,0.018478757885556227,True,10,136.48644297866414,True,10,False,,76561198039309853,enpitsu,27.0,125.87999725341797,-3496.830078125,17.049999237060547,-1942.7999877929688,9282.7001953125,2.5999999046325684,-0.3999999910593033,0.7000000029802322,24.40000057220459,255.0,0.0,False,0.016839673592920965,1.7807648520910349,-7.452283898851611e-05,True,54.0,False,4,2,2,,AyseAmZocken09,b23e57418fb,5.0,513.239990234375,1675.8299560546875,17.040000915527344,6572.80029296875,13743.399658203125,3.700000047683716,0.09999999776482582,0.29999999329447746,94.49999809265137,255.0,105.0,False,0.016779493475212053,1.1492804166867296,-0.0001958013404516104,True,12,255.0,False,10,False,,TR James69,bbd5ccab85b,9.0,1111.1500244140625,-2341.14990234375,54.20000076293945,-282.00000762939453,-22612.7001953125,3185.2999877929688,834.8999786376953,-1928.8999938964844,-127.10000038146973,128.0,18.0,True,0.03380462525287158,-1.5163129715344916,0.06768725683818605,True,6,4,False,145.0,False,
117,8966,255,False,False,1,3209.2540198229117,-1097.4100341796875,2624.919921875,202.57000732421875,3272.3001098632812,8165.999755859375,21052.7001953125,5932.0001220703125,-899.3000030517578,48.400001525878906,1.0,-1.3626766381854725,2.7641821724394404,0.27913710630062033,bbd5ccab85b,TR James69,9.0,-1103.25,2453.18994140625,68.87000274658203,8062.0001220703125,21391.39892578125,2498.9999389648438,-1896.9000244140625,5120.3997802734375,-657.3999786376953,188.0,9.0,True,-0.09016322409624798,1.5271870386729796,0.22254745283456706,True,5,145.0,False,6,False,,b23e57418fb,AyseAmZocken09,5.0,-513.239990234375,-1675.8299560546875,17.040000915527344,-6572.80029296875,-13743.399658203125,3.700000047683716,-0.09999999776482582,-0.29999999329447746,94.49999809265137,255.0,105.0,False,-0.016779493475212053,-1.1492804166867296,-0.0001958013404516104,True,255.0,False,12,10,False,,games5425898691,bf81d8692db,21.0,-1043.8800048828125,2843.56005859375,15.829999923706055,1271.8000030517578,-20615.90087890625,137.70000457763672,215.49999237060547,193.70000839233398,-2964.4000244140625,255.0,0.0,,0.004208452910370614,-1.4810167735484583,0.013424242642306449,True,10,130.22394830693486,True,10,False,,enpitsu,76561198039309853,27.0,-125.87999725341797,3496.830078125,17.049999237060547,1942.7999877929688,-9282.7001953125,2.5999999046325684,0.3999999910593033,-0.7000000029802322,24.40000057220459,255.0,0.0,False,-0.016839673592920965,-1.7807648520910349,-7.452283898851611e-05,True,4,2,2,54.0,False,
118,9032,257,False,False,0,9646.219009587936,437.5899963378906,-4413.58984375,209.6999969482422,11426.700439453125,-6898.900146484375,53.00000190734863,-3188.9999389648438,3439.8001098632812,-1381.9999694824219,0.0,-0.40449997469355325,-2.1173232293880924,1.1858857588339442,76561198039309853,enpitsu,27.0,373.2300109863281,-4378.97998046875,85.73999786376953,-1993.0000305175781,-2957.9000854492188,2777.9998779296875,-2384.499969482422,2812.39990234375,-222.80000686645508,0.0,,,-0.02901507747086063,-2.4411714409669623,0.0007339608531973364,True,3,64.0,False,6,2,,bf81d8692db,games5425898691,21.0,777.1500244140625,-4276.31005859375,21.979999542236328,-17117.60009765625,-10935.699462890625,2998.9999389648438,-3.8999998569488525,-2.3000000417232513,-1125.1000213623047,255.0,119.0,,0.009601328977276103,-2.624262940693938,-3.215639423419803e-05,True,41.0,False,11,10,False,,AyseAmZocken09,b23e57418fb,4.0,1031.5400390625,655.5499877929688,17.040000915527344,-2655.10009765625,-14874.200439453125,3.700000047683716,0.0,-0.5999999865889549,0.0,255.0,,,0.016769353264064583,-1.7474333595178455,-5.255245718824784e-05,True,12,215.0,False,10,False,,TR James69,bbd5ccab85b,10.0,369.8999938964844,-3810.52001953125,81.7300033569336,-1848.699951171875,-16526.600341796875,4212.60009765625,-1547.8999328613281,173.79999160766602,-33.80000114440918,234.0,126.0,,-0.09424604434173686,-1.6849473790204068,9.483695017713927e-05,True,8,6,False,52.0,False,
119,9118,260,False,False,1,3834.74654340725,-2918.77001953125,4749.08984375,118.52999877929688,10457.60009765625,9741.199951171875,6624.2999267578125,2791.0000610351562,-3446.0000610351562,-4041.6000366210938,1.0,-0.5632334685048775,-2.5829473727092713,0.9326997355947837,b23e57418fb,AyseAmZocken09,4.0,-3075.889892578125,4586.68017578125,17.34000015258789,1753.3999633789062,14390.400390625,176.29999160766602,669.7000122070312,611.5999984741211,-1903.6000061035156,255.0,0.0,,-0.0073506977622924945,1.7283902557357331,0.011771974022676386,True,10,204.0,False,12,False,,bbd5ccab85b,TR James69,10.0,23.979999542236328,5595.81982421875,26.489999771118164,841.2999725341797,-9091.900024414062,-345.9000015258789,11.799999475479126,-4.000000059604645,-165.9000015258789,255.0,128.0,False,-0.04824132396530234,-1.6462682115691367,0.0024402497595094894,True,11.228602147871456,True,8,8,False,,games5425898691,bf81d8692db,21.0,-706.719970703125,5228.52978515625,16.59000015258789,-3917.9000854492188,-13354.200439453125,58.89999866485596,33.399999141693115,-1.5999999642372131,66.5999984741211,255.0,86.0,,-0.0072543296564596,-1.3094005435150535,0.001154885018925438,True,12,41.0,False,12,False,,enpitsu,76561198039309853,27.0,735.5999755859375,5721.080078125,30.389999389648438,-2934.2001342773438,-3443.900146484375,9.800000190734863,-340.2000045776367,-82.29999542236328,105.10000228881836,255.0,128.0,,-0.05694031911506829,-0.9326820589845567,-0.03341926808050458,True,6,4,2,64.0,False,
