,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_ball_cam,opp_2_boost_collect,opp_2_handbrake
99,8007,230,False,False,0,8955.85361336214,-2649.6201171875,-3642.489990234375,107.79000091552734,-20389.000244140625,17689.200439453125,-3711.7001342773438,1071.9999694824219,-2890.2999877929688,1522.5,0.0,-0.4086854104100855,1.652124700479482,-2.6661588810001615,76561198039309853,enpitsu,111.0,-2574.889892578125,-3783.7900390625,97.88999938964844,-16974.599609375,13128.499755859375,32.99999952316284,-1025.2999877929688,-4235.299987792969,-3355.5999755859375,128.0,128.0,,0.60015951852322,-0.802335670488044,-3.0851033973415296,True,84.0,False,18,False,12,,bf81d8692db,games5425898691,18.0,1458.8900146484375,-4857.7900390625,107.44999694824219,-15339.000244140625,3179.89990234375,-112.5,-111.80000305175781,-4078.699951171875,3687.9000854492188,255.0,,,-0.31796514854040625,0.2746461812454721,2.3578573648326784,19,34,False,True,61.0,False,,NiveyK,76561198132107045,5,-312.20001220703125,-2701.360107421875,17.040000915527344,-6163.800048828125,12957.39990234375,1.5000000596046448,-0.29999999329447746,0.5999999865889549,11.499999761581421,255.0,128.0,,0.016778716927248333,2.016268805793899,-6.420885389459809e-05,True,125.78849870415142,True,18,10,10,,Queu deter,76561199007016674,10.0,-3174.179931640625,-2039.4599609375,17.020000457763672,-13324.000244140625,16653.1005859375,1.4000000059604645,-1.7000000178813934,2.3999999463558197,-622.400016784668,255.0,128.0,0.00960074022337892,2.199473804634127,8.084057066164684e-05,30,10,118.0,False,24,False,,
100,8031,231,False,False,0,8114.457043780598,-4001.56005859375,-2356.659912109375,310.1499938964844,436.89998626708984,9431.300048828125,10168.900146484375,-1786.9000244140625,-4530.899963378906,3503.800048828125,0.0,-0.4187440383994286,0.9440157453864747,-1.4817245734448812,76561198039309853,enpitsu,110.0,-3988.489990234375,-2642.22998046875,67.05999755859375,-10463.499755859375,13190.999755859375,7931.099853515625,-96.89999580383301,5104.800109863281,102.20000267028809,255.0,0.0,,-0.49590429973698175,2.2737960839539717,0.5099080064098473,True,71.39555285822959,True,19,False,12,,bf81d8692db,games5425898691,18.0,-38.400001525878906,-4566.08984375,16.75,-19544.89990234375,3291.300048828125,41.39999866485596,-142.70000457763672,14.09999966621399,256.200008392334,255.0,128.0,,0.00876020240401185,2.9856448791063706,-0.0076271573238548855,20,34,False,True,23.325496699220395,True,,NiveyK,76561198132107045,5,-883.8499755859375,-1359.6800537109375,17.040000915527344,-2787.9000854492188,17841.199951171875,4.399999976158142,-0.19999999552965164,1.899999976158142,-656.9000244140625,255.0,128.0,,0.016768572760582363,1.675637582930166,0.0001692508125898479,False,95.0,False,18,10,10,,Queu deter,76561199007016674,10.0,-3649.760009765625,-501.9200134277344,17.020000457763672,3002.9998779296875,19897.2998046875,1.2999999523162842,0.0,-1.0000000149011612,-55.39999961853027,255.0,128.0,0.009605441199381096,1.4138049320246284,0.00010925020430671312,30,10,118.0,False,24,True,,
101,8047,231,False,False,0,7635.210577268317,-3976.7900390625,-1846.0699462890625,762.22998046875,4712.5,17261.8994140625,9320.800170898438,-1014.1999816894531,-2959.89990234375,199.79999542236328,0.0,1.3823832607373303,-2.8886342607819335,-2.5472603838292147,76561198039309853,enpitsu,112.0,-4074.010009765625,-2068.570068359375,613.5,2998.599853515625,13084.599609375,10851.300048828125,-1698.800048828125,-24.200000762939453,3.3000001311302185,128.0,128.0,,-0.6732106057692491,1.5916984750215484,1.5579981115906871,True,51.0,False,20,False,13,,bf81d8692db,games5425898691,18.0,-1143.449951171875,-4403.81005859375,16.989999771118164,-22640.70068359375,3243.800048828125,5.0,-0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,,0.009554928736427621,2.9992905025498566,-2.6564526715150277e-05,20,34,False,True,0.0,False,,NiveyK,76561198132107045,5,-962.97998046875,-281.9100036621094,17.040000915527344,-1107.7999877929688,17977.80029296875,4.399999976158142,0.0,-0.3999999910593033,0.0,255.0,128.0,,0.016776516648244855,1.632337626458678,3.544334132711024e-05,True,95.0,False,18,10,10,,Queu deter,76561199007016674,10.0,-3656.489990234375,645.6300048828125,17.020000457763672,-4734.599914550781,19061.400146484375,1.2999999523162842,-0.19999999552965164,0.9000000357627869,63.29999923706055,255.0,128.0,0.009588219797974896,1.822430949937042,-0.00010994682361211024,30,10,255.0,False,24,True,,
102,8134,234,False,False,1,9809.327709611698,2133.860107421875,-4590.91015625,640.0,21001.10107421875,-11177.2998046875,5236.099853515625,1223.0000305175781,1726.7999267578125,-470.49999237060547,1.0,1.3096744939269156,1.9525931962816658,1.5791942125281186,76561198132107045,NiveyK,5.0,2013.0699462890625,-4631.52978515625,508.3999938964844,11525.400390625,-14062.900390625,2771.0000610351562,28.399999141693115,-2855.10009765625,4468.0999755859375,255.0,128.0,,0.9129763634558239,-2.8299160126859064,-0.19779205698605232,True,93.35910551522363,True,20,12,10,,76561199007016674,Queu deter,10.0,1761.8900146484375,-4228.580078125,488.739990234375,-7298.699951171875,-9233.699951171875,-1337.2999572753906,-949.3000030517578,5233.699951171875,-1398.800048828125,128.0,255.0,True,-0.09112230552975036,-1.7672114359937867,1.705553056977141,24,32,12,True,225.0,False,,enpitsu,76561198039309853,115,2142.280029296875,-3193.760009765625,17.059999465942383,621.1000061035156,-6710.9002685546875,1.8000000715255737,-0.5999999865889549,0.29999999329447746,-311.5999984741211,255.0,255.0,False,-0.016673140964582042,-1.6402930635760538,0.00021310670009060717,True,51.0,False,20,False,14,,games5425898691,bf81d8692db,18.0,4027.820068359375,-1064.93994140625,111.25,949.7000122070312,-22483.798828125,1263.1999969482422,-45.999999046325684,-992.3000335693359,-110.50000190734863,255.0,128.0,0.06442935118676407,-1.6282558726038678,0.9154765269697143,34,False,221.0,False,20,True,,
103,8189,236,False,False,0,3898.4377948914225,-3964.590087890625,2735.510009765625,273.30999755859375,-13750.10009765625,10588.800048828125,-5411.9000244140625,-515.6999969482422,-2907.2000122070312,5223.0999755859375,0.0,-0.8203607656022059,-0.37039186798847923,2.4809742651326148,bf81d8692db,games5425898691,18.0,-3833.530029296875,2546.760009765625,244.19000244140625,1114.800033569336,2538.9999389648438,1033.499984741211,-2301.4999389648438,-4705.0,-1677.7999877929688,255.0,255.0,,-0.4747587014212286,1.3485008025298013,-0.43398667565212123,True,180.3242666413707,True,36,False,21,,76561198039309853,enpitsu,117.0,-3700.860107421875,3517.6201171875,17.059999465942383,-2114.199981689453,-13154.3994140625,2.3999999463558197,0.0,0.7999999821186066,2157.7999877929688,255.0,128.0,False,0.01674813458655071,-1.6817681070030852,0.00010897057494342812,14,20,False,True,255.0,False,,NiveyK,76561198132107045,5,-3593.929931640625,4251.5,43.33000183105469,-2362.5999450683594,-10077.2998046875,-2859.2999267578125,-1176.9999694824219,-2381.199951171875,2049.499969482422,255.0,255.0,,0.2690243724797606,-1.7407336159636924,-0.3789871107380943,True,91.0,False,20,12,10,,Queu deter,76561199007016674,10.0,-605.6599731445312,5147.0498046875,17.010000228881836,-2174.1000366210938,-3608.900146484375,2.5,0.0,-0.09999999776482582,2.5999999046325684,255.0,128.0,0.009458395581724713,-2.11277359684489,-1.4689306459528818e-05,32,12,225.0,False,24,True,,False
104,8200,237,False,False,0,3367.8218971265755,-3625.81005859375,3167.60009765625,93.44999694824219,6595.10009765625,6545.10009765625,3081.300048828125,-3588.0999755859375,3677.0001220703125,3099.1000366210938,0.0,-0.4285904600487941,2.128565457124435,3.095812264285495,76561198039309853,enpitsu,110.0,-3535.300048828125,2973.02001953125,17.059999465942383,7579.4000244140625,-11097.2998046875,1.8000000715255737,0.7999999821186066,-1.0000000149011612,151.09999656677246,255.0,128.0,False,0.016736016870902096,-0.9541263565878796,-0.00015456695002222484,True,255.0,False,20,False,14,,bf81d8692db,games5425898691,18.0,-3773.25,2695.64990234375,240.47999572753906,1553.3999633789062,3694.1000366210938,-146.30000114440918,-2729.5999145507812,-3597.3001098632812,-3139.7000122070312,255.0,112.0,,-0.6259792427305871,0.34330167242912407,-3.0062380720865587,21,36,False,True,167.0,False,,NiveyK,76561198132107045,5,-3559.919921875,3775.52001953125,19.520000457763672,536.5999984741211,-12078.1005859375,2963.699951171875,14.199999570846558,10.800000429153442,-290.10000228881836,255.0,128.0,,0.01605401847819072,-1.5519607590157314,0.0007158190106661767,True,91.0,False,21,12,10,,Queu deter,76561199007016674,11.0,-773.5999755859375,4919.080078125,17.010000228881836,-6464.69970703125,-5789.1998291015625,0.19999999552965164,-5.5000001192092896,-4.900000095367432,-1230.1000213623047,255.0,128.0,0.009524158543596029,-2.454961991502881,4.160520537212624e-05,32,12,215.61255076880096,True,24,True,,False
105,8205,237,False,False,1,8814.855195897117,3505.659912109375,-3279.699951171875,141.02999877929688,-10418.800048828125,12985.799560546875,7246.400146484375,5524.69970703125,-1745.8999633789062,1558.3999633789062,1.0,0.2598812351322082,-2.337098370186991,-2.11818286189402,76561198132107045,NiveyK,5.0,3551.010009765625,-3400.669921875,102.11000061035156,-396.50001525878906,16120.30029296875,2364.7000122070312,-4623.0999755859375,-1514.4000244140625,2565.5999755859375,255.0,128.0,,-0.8875100431531073,1.5699547628518598,-0.050138878772212306,True,91.0,False,22,12,11,,76561199007016674,Queu deter,11.0,897.8400268554688,-4820.830078125,17.010000228881836,8953.400268554688,6640.30029296875,0.09999999776482582,-1.2999999523162842,-0.9000000357627869,-66.79999828338623,255.0,128.0,False,-0.009554632351032974,2.512152501547294,0.0001204897911139773,24,32,12,True,199.95544084938624,True,,enpitsu,76561198039309853,106,3410.800048828125,-2797.18994140625,17.059999465942383,-8030.30029296875,11166.99951171875,1.8000000715255737,-0.3999999910593033,0.5000000074505806,13.999999761581421,255.0,128.0,False,-0.016746352110403345,0.945547714528461,-6.356537562827033e-05,True,255.0,False,20,False,14,,games5425898691,bf81d8692db,18.0,3731.7900390625,-2791.699951171875,226.30999755859375,-1641.3999938964844,-3747.5,-1234.3000030517578,2638.2000732421875,1251.2000274658203,-625.9999847412109,255.0,3.0,0.9298510486548798,-0.9838898407324043,1.6792463322807758,36,False,167.0,False,22,True,,
106,8263,239,False,False,0,4493.692680373453,-1403.43994140625,675.0499877929688,229.6199951171875,9233.599853515625,1256.1000061035156,1390.5999755859375,-471.1000061035156,-3814.1000366210938,4607.60009765625,0.0,-0.25669429498854107,2.4723334041404814,-2.325045693432432,76561198039309853,enpitsu,87.0,-1349.6600341796875,589.72998046875,94.6500015258789,19779.000244140625,-3631.099853515625,541.3999938964844,602.7999877929688,5335.5999755859375,1190.2999877929688,128.0,128.0,,1.1149791330256387,0.11102542389973372,0.07014766724663972,True,207.0,False,22,False,15,,bf81d8692db,games5425898691,18.0,-3183.56005859375,2212.85009765625,16.989999771118164,9272.100219726562,-13496.300048828125,2.800000011920929,-1.899999976158142,2.5999999046325684,804.4000244140625,255.0,130.0,,0.009609779466971943,-0.9371214593382272,2.7578441443986396e-05,22,36,False,True,98.76245993439868,True,,NiveyK,76561198132107045,5,-2258.72998046875,1605.8299560546875,17.020000457763672,17230.999755859375,4163.500061035156,3.0000001192092896,-5.099999904632568,-1.4000000059604645,1706.199951171875,255.0,128.0,,0.01678519125075201,0.30295980447222476,4.640838836006861e-05,True,90.76245993439868,True,22,12,12,,Queu deter,76561199007016674,11.0,-633.5800170898438,2461.18994140625,17.010000228881836,8980.0,-8822.000122070312,2.7000001072883606,-0.9000000357627869,-0.9000000357627869,-0.7999999821186066,128.0,,0.009742784980701732,-0.7767047435087477,6.70785810130773e-06,32,12,165.0,False,24,True,,
107,8302,240,False,False,1,5993.819030632658,288.9599914550781,-823.0,151.8800048828125,-6676.5997314453125,9111.099853515625,6436.9000244140625,4751.700134277344,-2495.8999633789062,2681.7001342773438,1.0,0.9490783586271255,-2.567809653521497,-0.03560540259496868,76561199007016674,Queu deter,11.0,305.70001220703125,-928.0999755859375,17.010000228881836,1016.1000061035156,10875.6005859375,3.0000001192092896,-0.5000000074505806,-0.29999999329447746,1837.8999328613281,128.0,255.0,,-0.0097944751681595,1.6251705230812798,8.473480083247121e-05,True,135.0,False,32,12,24,,76561198132107045,NiveyK,5.0,191.88999938964844,-1174.02001953125,17.040000915527344,190.9000015258789,16926.099853515625,4.799999892711639,-0.0,-0.0,-2027.5999450683594,255.0,0.0,False,-0.016760288749825575,1.6508151700198088,1.0046953481114763e-06,12,22,12,True,0.0,False,,enpitsu,76561198039309853,91,-1156.0999755859375,237.94000244140625,17.030000686645508,-9727.80029296875,18870.699462890625,2.3000000417232513,-0.0,1.2999999523162842,-2508.2000732421875,255.0,128.0,False,-0.016807572562239352,1.2144339217285745,-4.223702563088898e-06,True,189.0,False,22,False,16,,games5425898691,bf81d8692db,18.0,899.8599853515625,-368.7099914550781,16.989999771118164,-16407.2998046875,15930.999755859375,5.0,0.3999999910593033,-0.29999999329447746,-107.10000038146973,255.0,128.0,-0.00960376889424152,0.7829799955692147,9.187745275397235e-05,36,False,3.0,False,22,True,,
108,8358,242,False,False,1,4587.339997864431,-1004.739990234375,964.969970703125,126.47000122070312,1023.7999725341797,13446.099853515625,1022.5,4368.999938964844,-856.1000061035156,2548.300018310547,1.0,0.8719316896124752,-2.949653514472878,-0.7682013537155256,76561198132107045,NiveyK,5.0,-1079.0999755859375,900.0,15.970000267028809,-4701.600036621094,12557.39990234375,34.100000858306885,-484.59999084472656,216.49999618530273,-1771.199951171875,255.0,0.0,False,-0.04657364240811889,1.2701053235947726,0.041181826460028104,True,0.0,False,22,12,12,,76561199007016674,Queu deter,10.0,-924.5800170898438,2190.580078125,17.010000228881836,64.49999809265137,-184.3000030517578,2.3999999463558197,0.7000000029802322,1.2999999523162842,-400.6999969482422,255.0,0.0,,-0.009390776576264661,-2.367440098390742,-0.0001869251821096243,24,32,12,True,109.0,False,,enpitsu,76561198039309853,98,-352.82000732421875,4172.580078125,17.040000915527344,-940.2999877929688,15089.599609375,5.400000214576721,0.9000000357627869,2.3000000417232513,2416.6000366210938,0.0,0.0,False,-0.01674531073436685,0.18022744357687942,-9.928748551358942e-05,True,189.0,False,22,False,16,,games5425898691,bf81d8692db,18.0,-2650.800048828125,502.2200012207031,16.989999771118164,-19260.10009765625,-6637.60009765625,5.299999713897705,1.0000000149011612,0.19999999552965164,1671.300048828125,255.0,255.0,-0.009582506568244187,-0.3702423459077589,0.0002082680627143432,36,False,0.0,False,22,False,,
109,8369,243,False,False,1,4108.898319641303,-945.7100219726562,1466.969970703125,133.00999450683594,6186.500244140625,13971.300048828125,2389.499969482422,-1.0999999940395355,-663.0999755859375,4697.900085449219,1.0,0.515973108536137,-2.7658957722446535,1.1580963952574364,76561198132107045,NiveyK,5.0,-1062.949951171875,1363.5699462890625,21.739999771118164,5352.0001220703125,12146.8994140625,2986.9000244140625,-127.5,65.10000228881836,-1756.4999389648438,255.0,0.0,False,-0.034614089246642187,2.036755194047322,0.003408137624152409,True,0.0,False,23,12,12,,76561199007016674,Queu deter,10.0,-882.3499755859375,2072.75,17.010000228881836,1254.800033569336,-5829.4000244140625,0.19999999552965164,1.0000000149011612,-4.900000095367432,-964.0000152587891,255.0,128.0,,-0.009490808010440768,-1.7624699615440507,0.0001382407293068555,24,32,12,True,102.74003435975763,True,,enpitsu,76561198039309853,100,-303.2900085449219,4487.81982421875,17.049999237060547,4503.500061035156,3224.2001342773438,1.2999999523162842,-0.3999999910593033,-0.19999999552965164,2078.9999389648438,255.0,255.0,False,-0.01690401308157537,-0.48594345540291967,8.252862165038965e-05,True,189.0,False,22,False,16,,games5425898691,bf81d8692db,18.0,-3429.1201171875,156.69000244140625,16.989999771118164,-19264.49951171875,-4231.000061035156,5.299999713897705,-0.29999999329447746,-0.09999999776482582,-1948.800048828125,255.0,0.0,-0.009595072694991168,-0.14801381042827627,-5.135665163632618e-05,36,False,255.0,False,22,True,,
110,8376,243,False,False,1,3761.1401929211097,-802.010009765625,1783.969970703125,175.33999633789062,11410.400390625,-5266.199951171875,12103.199462890625,-5344.4000244140625,398.69998931884766,2697.6998901367188,1.0,0.5703378836896511,2.328859853520593,1.0342450155031577,76561199007016674,Queu deter,10.0,-855.780029296875,1917.5899658203125,46.13999938964844,1438.800048828125,-9223.099975585938,3457.7999877929688,409.00001525878906,61.30000114440918,-49.29999828338623,255.0,128.0,True,-0.01802502191244881,-1.7172996982284874,8.3370595960981e-05,True,80.81132916481266,True,34,12,24,,76561198132107045,NiveyK,5.0,-865.77001953125,1612.030029296875,83.75,12579.000244140625,11004.300537109375,2303.300018310547,459.50000762939453,5362.8997802734375,-1130.4000091552734,255.0,0.0,False,-0.6391730135521089,2.323310486949105,0.5520120869635173,13,24,12,True,0.0,False,,enpitsu,76561198039309853,102,-171.11000061035156,4582.52978515625,17.049999237060547,4519.89990234375,5435.2001953125,3.3000001311302185,0.7000000029802322,4.300000071525574,989.1999816894531,255.0,255.0,False,-0.01686672241639492,-1.008169332267521,-0.00025205523377271353,True,189.0,False,22,False,16,,games5425898691,bf81d8692db,18.0,-3874.469970703125,164.13999938964844,20.90999984741211,-17874.100341796875,4587.699890136719,1908.800048828125,549.0999984741211,5159.5001220703125,-1823.9999389648438,255.0,0.0,0.12148439178998571,0.31960890609809955,0.03656912138891068,36,False,255.0,False,22,True,,
111,8377,243,False,False,1,3742.7630615673115,-741.77001953125,1774.5899658203125,235.3699951171875,14311.600341796875,9564.600219726562,14913.199462890625,5377.5,-810.1999664306641,2534.9000549316406,1.0,0.5355310029362711,2.153097702670818,0.9782416223003308,76561198132107045,NiveyK,5.0,-761.0800170898438,1702.3699951171875,96.98999786376953,12439.89990234375,10137.80029296875,495.2000045776367,2210.2999877929688,4679.700012207031,-1861.199951171875,255.0,0.0,False,-0.8622053474969429,1.9160627288434144,1.3251883408828562,True,0.0,False,24,12,13,,76561199007016674,Queu deter,10.0,-836.8300170898438,1855.5799560546875,63.61000061035156,6882.9998779296875,-10928.1005859375,2081.4999389648438,1577.2000122070312,5132.1002197265625,1193.0000305175781,255.0,255.0,True,-0.1353529493262979,-1.7988577119270173,-0.2483976217595815,25,34,12,True,77.6424344457606,True,,enpitsu,76561198039309853,102,-138.75999450683594,4628.72998046875,17.049999237060547,3498.599853515625,5541.6998291015625,3.1999999284744263,-1.7000000178813934,-0.9000000357627869,178.99999618530273,255.0,255.0,False,-0.01674647483290872,-1.045566342561628,-0.00024356274499427608,True,185.83110528094795,True,22,False,16,,games5425898691,bf81d8692db,18.0,-3874.469970703125,164.13999938964844,20.90999984741211,-17874.100341796875,4587.699890136719,1908.800048828125,549.0999984741211,5159.5001220703125,-1823.9999389648438,255.0,0.0,0.12148439178998571,0.31960890609809955,0.03656912138891068,36,False,255.0,False,22,True,,
112,8566,250,False,False,0,7949.025065035234,-2682.070068359375,-2605.77001953125,461.0,-6345.4998779296875,17738.399658203125,-6366.9000244140625,-5622.2998046875,1054.000015258789,-1810.5999755859375,0.0,0.5255405072474112,1.8981454419854746,-1.4421009447825508,bf81d8692db,games5425898691,18.0,-2612.18994140625,-2770.800048828125,422.95001220703125,-9628.300170898438,7460.3997802734375,2277.7000427246094,-2605.0,-1001.1000061035156,-968.6000061035156,255.0,92.0,,-0.5174075045792359,2.136624691469404,0.23544008246545378,True,195.03486451025935,True,38,False,22,,76561198039309853,enpitsu,117.0,-1863.3299560546875,-1999.2099609375,17.059999465942383,8150.5999755859375,-16337.7001953125,1.899999976158142,0.7999999821186066,-2.0999999344348907,-604.1999816894531,255.0,128.0,,0.01678613600629254,-1.1527020521328355,0.00013723870262149305,18,24,False,True,41.0,False,,NiveyK,76561198132107045,5,-2666.699951171875,-2532.469970703125,255.32000732421875,-3084.8001098632812,-4850.299987792969,3883.3999633789062,-3381.4999389648438,2900.7000732421875,-494.0999984741211,0.0,128.0,,-0.7977791993530575,-2.3946286640437227,0.06614962095679291,True,230.0,False,28,14,16,,Queu deter,76561199007016674,10.0,-1739.81005859375,594.9099731445312,17.0,-6380.7000732421875,6703.699951171875,4.300000071525574,0.0,0.0,2528.9999389648438,255.0,255.0,0.009538302504606378,2.3884505955175337,-4.1605707231171405e-05,34,12,255.0,False,26,True,,False
113,8567,250,False,False,1,3142.481003625398,2696.280029296875,2564.31005859375,481.55999755859375,2546.199951171875,-9086.699829101562,14051.99951171875,5585.9002685546875,1763.0000305175781,-1299.7000122070312,1.0,-0.7948074292504481,-1.8455718127020733,-1.4162461776495099,76561198132107045,NiveyK,5.0,2693.7099609375,2573.449951171875,285.7300109863281,3387.39990234375,4358.399963378906,2140.500030517578,4465.4998779296875,-3123.2000732421875,744.5999908447266,0.0,128.0,,1.2249935992977166,2.5767637079066126,0.24061274714004047,True,230.0,False,28,14,16,,76561199007016674,Queu deter,10.0,1739.81005859375,-594.9099731445312,17.0,6380.7000732421875,-6703.699951171875,4.300000071525574,-0.0,-0.0,2528.9999389648438,255.0,255.0,False,-0.009538302504606378,-2.3884505955175337,-4.1605707231171405e-05,26,34,12,True,255.0,False,,enpitsu,76561198039309853,117,1863.3299560546875,1999.2099609375,17.059999465942383,-8150.5999755859375,16337.7001953125,1.899999976158142,-0.7999999821186066,2.0999999344348907,-604.1999816894531,255.0,128.0,,-0.01678613600629254,1.1527020521328355,0.00013723870262149305,True,41.0,False,24,False,18,,games5425898691,bf81d8692db,18.0,2612.18994140625,2770.800048828125,422.95001220703125,9628.300170898438,-7460.3997802734375,2277.7000427246094,2605.0,1001.1000061035156,-968.6000061035156,255.0,92.0,0.5174075045792359,-2.136624691469404,0.23544008246545378,38,False,191.9089203855043,True,22,True,,
114,8767,257,False,False,1,8464.46194693242,3823.050048828125,-2802.260009765625,96.4800033569336,-7199.89990234375,14554.599609375,4526.9000244140625,-4863.299865722656,-3206.0000610351562,-255.9000015258789,1.0,-0.6597391842210985,-1.370062263039991,-1.6106515778466983,76561198132107045,NiveyK,5.0,3866.090087890625,-3021.2099609375,92.5999984741211,-11330.799560546875,12159.200439453125,-694.4000244140625,-968.8999938964844,-4469.200134277344,3055.5999755859375,255.0,255.0,False,-0.5723385491946108,2.8028188330804267,2.6064567444628746,True,133.0,False,30,14,17,,76561199007016674,Queu deter,10.0,3508.590087890625,-834.510009765625,94.16999816894531,-235.30000686645508,-21828.798828125,-154.7000026702881,3965.4000854492188,-3768.900146484375,565.6999969482422,128.0,128.0,False,-0.049931852349374486,-3.0969225697666425,2.929879762856301,27,38,14,True,225.0,False,,enpitsu,76561198039309853,115,146.19000244140625,-1874.6700439453125,17.059999465942383,2008.5000610351562,-7969.2999267578125,1.8000000715255737,0.5999999865889549,-0.0,0.0,255.0,0.0,False,-0.0168076686907504,-1.8176793058323077,-1.3513273597652715e-05,True,61.0,False,24,False,18,,games5425898691,bf81d8692db,18.0,3995.360107421875,-2981.429931640625,360.6700134277344,7464.2999267578125,-5632.2998046875,2826.300048828125,-1390.8000183105469,96.40000343322754,1011.2999725341797,255.0,0.0,0.5750092253526004,2.4457759958904597,-0.7766841100180355,42,False,104.0,False,22,True,,
115,8843,260,False,False,1,4681.261267158427,2108.35009765625,618.4500122070312,93.72000122070312,-4618.999938964844,9031.900024414062,919.3000030517578,-5340.10009765625,-2734.89990234375,-50.900001525878906,1.0,0.3385872053747606,0.4782234181157999,1.920964803118047,76561198132107045,NiveyK,5.0,2106.659912109375,313.010009765625,17.030000686645508,9284.400024414062,20732.19970703125,1.7000000178813934,1.7000000178813934,3.700000047683716,836.8000030517578,255.0,255.0,False,-0.016778729511275115,1.9907145471456886,0.0002157093908720298,True,7.703320123816074,True,30,14,18,,76561199007016674,Queu deter,10.0,1619.0400390625,-1546.75,92.9800033569336,-4085.4998779296875,22633.30078125,-154.7000026702881,-4068.800048828125,3616.6000366210938,783.6000061035156,128.0,128.0,False,0.6767580836740357,0.17004048679386566,-2.470473730412973,29,40,14,True,184.0,False,,enpitsu,76561198039309853,115,-162.41000366210938,-374.0,48.59000015258789,1840.2000427246094,15632.7001953125,3171.099853515625,-517.9000091552734,35.0,309.4000053405762,255.0,128.0,,-0.02974154077253751,1.642918422600336,-0.0007218346117607405,True,,False,26,False,19,,games5425898691,bf81d8692db,18.0,3644.669921875,-3229.14990234375,16.670000076293945,-9695.800170898438,14196.99951171875,71.39999866485596,-31.400001049041748,-123.4000015258789,-1914.1000366210938,255.0,0.0,-0.0040303926412780565,1.0317906813190139,0.004493045151388511,42,False,47.620636258074036,True,22,True,,
