,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
117,7475,247.0,False,True,0,4898.545872162054,-977.969970703125,242.13999938964844,96.94000244140625,2743.599853515625,21209.3994140625,6534.0997314453125,1314.1000366210938,5249.0997314453125,-2592.2000122070312,0.0,-0.5488525254852139,-2.3247029781047015,1.0260473128150722,76561198039309853,enpitsu,27.0,-931.469970703125,98.58000183105469,16.420000076293945,-2300.7000732421875,11971.099853515625,-619.0999984741211,243.29999923706055,478.6000061035156,-127.5,255.0,0.0,False,0.01401640765488669,1.8065838569562724,0.0029585840402332193,True,22,False,22,194.73456339938667,True,,bf81d8692db,games5425898691,20.0,-1313.280029296875,-985.760009765625,17.020000457763672,13748.699951171875,-5674.89990234375,1.4000000059604645,0.0,0.09999999776482582,0.09999999776482582,255.0,128.0,,0.009583497044574854,-0.39141620456766596,-1.3452531071313097e-05,True,14,False,22,70.0,False,,Lait,76561198043613274,5,-647.5399780273438,1684.72998046875,17.010000228881836,11566.500244140625,9948.699951171875,2.7000001072883606,-0.3999999910593033,0.0,2077.100067138672,255.0,255.0,False,0.009538038890831935,0.777858777211377,4.327361094219802e-05,True,211.0,False,38,6,32,,T_C70,3833789190208251696,23.0,-2133.02001953125,-1685.1300048828125,17.030000686645508,-2938.900146484375,19907.39990234375,0.29999999329447746,-0.19999999552965164,-0.09999999776482582,2014.1000366210938,255.0,255.0,0.009566934244199327,1.7953914707700793,-3.68512967130131e-06,True,6,10,47.0,False,16,,
118,7520,249.0,False,False,1,8714.319399071279,552.3300170898438,-3567.5400390625,292.0899963378906,10101.799926757812,-17755.50048828125,-2146.4999389648438,-2952.0001220703125,1721.6000366210938,-4931.600036621094,1.0,0.15713164061122933,1.4822078455084324,-2.6398471192094513,76561198043613274,Lait,5.0,406.7699890136719,-3505.360107421875,302.82000732421875,1644.6000671386719,-8391.199951171875,4470.5999755859375,967.0999908447266,182.60000228881836,623.1000137329102,128.0,219.0,,-0.05309178959555333,-1.7914160213385755,0.0008522139853298863,True,32,8,40,211.0,False,,3833789190208251696,T_C70,23.0,3674.199951171875,-875.2999877929688,17.030000686645508,463.69998931884766,-21707.2998046875,-3.3000001311302185,-0.0,0.5999999865889549,-4.699999988079071,255.0,128.0,,-0.009598010911836154,-1.5915405021599964,3.0886461911143424e-05,True,10,6,16,214.33016782165853,True,,enpitsu,76561198039309853,27,875.760009765625,-3102.659912109375,224.3000030517578,-2280.2000427246094,-22669.69970703125,1231.2000274658203,-449.50000762939453,49.29999828338623,-41.99999809265137,255.0,128.0,,0.5599235022197299,-1.3999394189618628,0.015371974964959711,True,99.0,False,24,False,22,,games5425898691,bf81d8692db,19.0,187.66000366210938,-168.2100067138672,17.020000457763672,4065.2999877929688,-13488.00048828125,1.4000000059604645,-0.0,-0.19999999552965164,37.799999713897705,255.0,128.0,-0.00958933732861032,-1.8686215633205119,-5.033465090815052e-05,True,False,14,70.0,False,22,,
119,7600,252.0,False,False,0,2408.018999340735,-2747.3701171875,3600.199951171875,146.88999938964844,2507.7999877929688,6762.60009765625,7869.7998046875,3731.7999267578125,580.0,-4662.300109863281,0.0,-0.6272843851257456,1.0266440364421956,-0.5483001596056379,bf81d8692db,games5425898691,19.0,-2784.389892578125,3489.159912109375,21.989999771118164,-9394.69970703125,11129.7998046875,2998.900146484375,0.19999999552965164,-0.3999999910593033,1897.7999877929688,255.0,255.0,,0.009578132707500056,2.311772603690427,0.00018457194600271376,True,14,False,23,89.0,False,,76561198039309853,enpitsu,27.0,-346.82000732421875,5681.919921875,141.47999572753906,1392.8999328613281,-2054.2999267578125,-5524.2999267578125,241.70000076293945,28.299999237060547,-117.89999961853027,255.0,128.0,,-0.1334411299299945,-1.3437062829957274,0.6528580690315847,True,22,False,24,99.0,False,,Lait,76561198043613274,5,-865.4400024414062,4751.259765625,17.010000228881836,-4872.900085449219,-1104.8999786376953,2.8999999165534973,-0.19999999552965164,0.0,-1927.4000549316406,128.0,0.0,,0.009604249972492526,-2.8995871487072358,-1.1452326217925436e-05,True,211.0,False,40,8,32,,T_C70,3833789190208251696,33.0,-1978.8499755859375,4087.820068359375,17.030000686645508,2957.0999145507812,-7363.499755859375,0.3999999910593033,-0.29999999329447746,2.8999999165534973,2075.399932861328,128.0,255.0,0.009608683561667535,-1.1856902023509415,0.00023327400284684234,True,6,10,201.0,False,16,,
120,7662,254.0,False,False,1,10230.712891806934,2254.550048828125,-5000.10986328125,247.47000122070312,25728.30078125,2874.7000122070312,-2969.2999267578125,-3869.4000244140625,838.6000061035156,4508.0999755859375,1.0,0.8518542084804183,-0.012670955730149874,0.4725979516937984,3833789190208251696,T_C70,33.0,2040.02001953125,-4834.830078125,160.35000610351562,15948.199462890625,-5695.7000732421875,-63.20000171661377,3679.7000122070312,3761.0000610351562,1601.199951171875,128.0,0.0,,-0.08842481767341283,2.2377371409915447,1.8385136808995046,True,11,6,18,157.14886027510448,True,,76561198043613274,Lait,5.0,1963.93994140625,-5011.27978515625,212.4499969482422,16523.599853515625,-3116.6000366210938,2391.699981689453,3180.1998901367188,3887.9000854492188,-2130.5999755859375,128.0,8.0,,0.0045969274719724245,2.5915006291905978,-1.2402852142632386,True,33,8,42,157.7432258590575,True,,enpitsu,76561198039309853,27,59.15999984741211,-3622.699951171875,17.049999237060547,3265.10009765625,13371.600341796875,3.1999999284744263,-0.09999999776482582,-0.3999999910593033,-38.29999923706055,255.0,128.0,,-0.016740408539815965,1.8149560084650513,5.233521544522851e-05,True,130.0,False,24,False,22,,games5425898691,bf81d8692db,19.0,3007.389892578125,-4043.4599609375,17.020000457763672,2837.0001220703125,10021.199951171875,1.8000000715255737,-0.19999999552965164,-0.0,-2380.800018310547,255.0,0.0,-0.009513632437225803,1.8999583132513034,5.401119155333507e-06,True,False,14,255.0,False,24,,
121,7692,255.0,False,False,0,3343.6967308311187,-3945.56005859375,3768.68994140625,326.239990234375,10509.89990234375,-9286.400146484375,9257.80029296875,2367.7000427246094,2126.3999938964844,-5086.400146484375,0.0,0.33099458988071256,0.40922675283472343,2.0200912305438417,bf81d8692db,games5425898691,19.0,-4057.489990234375,3749.280029296875,193.9600067138672,-3675.4000854492188,-1463.9999389648438,9825.399780273438,1505.2999877929688,4271.499938964844,1692.2999572753906,255.0,128.0,,-1.2890339219498075,-2.7238627955309513,-0.5501422606053177,True,14,False,26,255.0,False,,76561198039309853,enpitsu,27.0,-433.6199951171875,2132.679931640625,17.049999237060547,-3440.2999877929688,-13675.10009765625,3.1999999284744263,0.3999999910593033,0.19999999552965164,0.0,255.0,0.0,,0.01674045767604475,-1.8172830030702998,3.285689953913667e-05,True,22,False,24,130.0,False,,Lait,76561198043613274,5,-3198.52001953125,4764.7099609375,201.5,-4121.199951171875,-5778.0999755859375,-1391.6999816894531,4972.799987792969,1717.4000549316406,1603.5000610351562,150.0,0.0,,-0.34926670872310667,0.8394301531834873,-1.0530233792452723,True,150.0,False,42,8,34,,T_C70,3833789190208251696,37.0,-3127.929931640625,4811.22998046875,110.52999877929688,-2244.7000122070312,-1736.0000610351562,-1119.8999786376953,-1902.8999328613281,4224.599914550781,1073.7999725341797,255.0,255.0,-0.17526764249823434,0.2625701158435396,0.8033195916373416,True,6,12,158.0,False,18,,
122,7763,258.0,False,False,0,3680.8121650637713,-1355.010009765625,1487.9200439453125,534.3300170898438,9362.899780273438,8207.000122070312,7715.0,2523.3999633789062,3306.199951171875,-4324.4000244140625,0.0,1.3590661264200083,-3.1042572921344393,1.210780889009587,76561198039309853,enpitsu,27.0,-1372.969970703125,1400.989990234375,372.7200012207031,-75.0,1336.4999389648438,4312.799987792969,-1752.1000671386719,-1103.6000061035156,3042.2000122070312,255.0,0.0,False,-1.5436838780062296,1.4462781806599836,1.006584731526748,True,23,False,26,57.0,False,,bf81d8692db,games5425898691,20.0,-3101.260009765625,3135.860107421875,875.8900146484375,3814.89990234375,-2433.3999633789062,-5637.2998046875,2456.199951171875,4097.900085449219,2724.5999145507812,255.0,181.0,,-0.9381677333774199,-1.431287920419922,-1.4679906254907749,True,14,False,28,255.0,False,,Lait,76561198043613274,5,-1717.9100341796875,2152.52001953125,226.77999877929688,12440.50048828125,-18712.60009765625,4905.899963378906,-1554.4999694824219,-491.3999938964844,-48.29999923706055,255.0,224.0,,-0.3115575705927058,-1.3104988392222532,0.10971015702314003,True,33.45442558360356,True,44,10,34,,T_C70,3833789190208251696,37.0,-1421.8900146484375,2103.0400390625,135.22999572753906,5223.2000732421875,-21096.4990234375,5984.5001220703125,-1947.2999572753906,-506.8000030517578,1012.2000122070312,255.0,128.0,-0.3898717018275076,-1.108239711443803,-0.038409995651402656,True,7,12,0.0,False,20,,
123,7911,263.0,False,False,0,3733.8039209829567,2828.760009765625,4880.27978515625,200.2899932861328,-9211.199951171875,26863.20068359375,1027.3999786376953,-2586.400146484375,4982.39990234375,-2.800000011920929,0.0,-0.39970634617131096,-2.2491180078075126,0.470349884390852,bf81d8692db,games5425898691,20.0,2931.0400390625,4740.89013671875,179.22999572753906,-1324.7000122070312,19105.10009765625,1249.3000030517578,424.7999954223633,-30.999999046325684,1905.3999328613281,255.0,124.0,,-0.06771978451930287,2.179273084217993,-0.09343733332354925,True,14,False,30,236.20720860778644,True,,76561198039309853,enpitsu,27.0,95.95999908447266,3367.199951171875,17.040000915527344,62.10000038146973,2792.60009765625,4.399999976158142,0.29999999329447746,0.0,0.0,255.0,0.0,False,0.016602906568762708,1.5484817451616963,5.438759600462323e-06,True,24,False,26,31.0,False,,Lait,76561198043613274,5,3440.489990234375,664.77001953125,17.010000228881836,-7050.7000732421875,15401.800537109375,0.3999999910593033,0.0,-0.09999999776482582,2039.7000122070312,255.0,250.0,,0.009559198666813056,2.068193918483416,1.890787087346047e-05,True,229.9444386651439,True,45,10,34,,T_C70,3833789190208251696,24.0,-59.59000015258789,1506.300048828125,58.31999969482422,-951.9999694824219,21130.50048828125,-2093.2000732421875,-2132.7999877929688,-67.8000020980835,-43.29999923706055,255.0,128.0,-0.37291542879322886,1.61111247491564,-0.021934035422080167,True,8,14,0.0,False,22,,
124,7947,264.0,False,False,1,9042.971938103407,-1052.6099853515625,-3690.530029296875,122.70999908447266,-23970.0,8653.200073242188,10892.7001953125,-2621.0000610351562,3272.0999145507812,-4292.200012207031,1.0,0.7958292884112431,-3.0695541786296916,-0.00177879401177112,3833789190208251696,T_C70,24.0,-857.3900146484375,-3710.719970703125,49.060001373291016,-17016.400146484375,-7278.3001708984375,3416.199951171875,-1227.9000091552734,-958.7999725341797,-1527.2000122070312,128.0,3.0,,-0.023631128222534294,-0.28380935820556696,0.03683516420571694,False,14,8,24,0.0,False,,76561198043613274,Lait,5.0,-2593.47998046875,-3459.320068359375,15.789999961853027,6299.0997314453125,-21956.69921875,-238.29999923706055,557.2999954223633,-99.0999984741211,-74.60000038146973,255.0,128.0,,-0.009103914072473324,-1.854050629092661,0.002577362319242668,True,36,10,46,201.0,False,,enpitsu,76561198039309853,27,-261.6499938964844,-3756.820068359375,17.040000915527344,3659.2001342773438,1469.7000122070312,4.699999988079071,0.29999999329447746,0.29999999329447746,1862.5999450683594,0.0,0.0,False,-0.01693454490586629,-0.6335768763286611,0.00010704539886162461,True,31.0,False,26,False,24,,games5425898691,bf81d8692db,20.0,-2763.6298828125,-5081.25,651.6500244140625,-5962.60009765625,1160.8999633789062,4055.8999633789062,-432.2999954223633,-2452.5,-596.6999816894531,255.0,0.0,0.6029818865882064,0.20687201912398678,1.5832302439488664,True,False,14,235.0,False,30,,
125,8021,267.0,False,False,1,7635.755001677238,-2142.570068359375,-1865.1300048828125,476.20001220703125,-13201.700439453125,27920.0,7819.2999267578125,421.6999816894531,5869.1998291015625,-1171.9000244140625,1.0,0.15307369860713954,1.5798515824620862,-1.442510921192619,76561198043613274,Lait,5.0,-1980.8199462890625,-2054.800048828125,326.80999755859375,-14960.6005859375,17068.599853515625,3720.1998901367188,-3188.2998657226562,-3921.7001342773438,2168.8999938964844,128.0,16.0,False,0.6442316143381995,-0.13794612193492872,-0.6073922859931239,True,37,10,48,139.84798258350742,True,,3833789190208251696,T_C70,23.0,-3006.510009765625,-4341.009765625,17.010000228881836,-1883.699951171875,8584.400024414062,2.5999999046325684,-0.5000000074505806,1.2999999523162842,245.49999237060547,255.0,128.0,,-0.009506070090415113,1.3274082645898582,-0.00023632590505914494,True,14,8,24,31.0,False,,enpitsu,76561198039309853,27,-20.5,-266.25,22.90999984741211,761.9999694824219,17685.799560546875,2781.4999389648438,1201.2000274658203,-51.500000953674316,0.0,0.0,128.0,False,-0.015216695803852378,-1.5277338358766421,4.581975296506107e-07,True,92.0,False,30,False,27,,games5425898691,bf81d8692db,20.0,-3748.889892578125,-937.010009765625,16.889999389648438,4826.199951171875,22486.8994140625,27.799999713897705,0.09999999776482582,72.30000019073486,0.29999999329447746,255.0,128.0,-0.008684643646435846,1.781862678950319,-0.004057851441284427,True,False,14,123.0,False,30,,
126,8094,270.0,False,False,0,10319.00907303318,3099.739990234375,-4373.990234375,138.02000427246094,-5053.0999755859375,2069.499969482422,-1930.8999633789062,-4547.300109863281,697.6000213623047,2144.7999572753906,0.0,0.24129750295248645,-0.8959941894978676,0.8953882185464794,bf81d8692db,games5425898691,20.0,3100.929931640625,-4481.169921875,75.36000061035156,-5203.2000732421875,-7895.9002685546875,3293.2000732421875,-3035.7998657226562,-2996.7001342773438,-1543.0999755859375,255.0,17.0,,-0.05950493213659947,-1.8424435108958654,0.21409452675973703,True,15,False,32,255.0,False,,76561198039309853,enpitsu,27.0,88.70999908447266,-5319.919921875,17.059999465942383,-807.6999664306641,-10113.400268554688,1.8000000715255737,0.5000000074505806,-0.09999999776482582,0.0,255.0,128.0,False,0.016302202982188162,1.4910825801935996,6.497884009616505e-06,True,28,False,30,184.0,False,,Lait,76561198043613274,5,3799.330078125,-1940.739990234375,16.770000457763672,-2944.8001098632812,-14928.00048828125,-35.59999942779541,-77.69999980926514,148.59999656677246,13.200000524520874,255.0,128.0,,0.009663214185233951,-1.7679132385289378,-0.007334250605203348,True,137.0,False,48,10,38,,T_C70,3833789190208251696,23.0,3061.780029296875,-102.2699966430664,17.010000228881836,-14999.100341796875,-11368.800048828125,2.8999999165534973,0.09999999776482582,0.0,-1998.8999938964844,255.0,0.0,0.009573635257192755,-2.567961363955994,1.7058850507585487e-05,False,8,16,0.0,False,26,,
127,8157,272.0,False,False,1,3453.316196624226,-2285.840087890625,3797.8798828125,94.77999877929688,6625.7000732421875,-794.3000030517578,168.60000610351562,3678.2998657226562,1826.1000061035156,1308.0000305175781,1.0,-1.0947525098641622,2.2156775442373324,-0.8893485699356445,76561198043613274,Lait,5.0,-2459.43994140625,3744.9599609375,17.06999969482422,4612.60009765625,-661.9000244140625,8.999999761581421,-106.5999984741211,99.89999771118164,-72.1999979019165,128.0,128.0,,0.00016604511362270177,-3.0062206507064033,0.013902407549443732,True,38,10,48,168.0,False,,3833789190208251696,T_C70,23.0,18.31999969482422,-1454.8699951171875,16.6299991607666,13403.199462890625,-4889.4000244140625,83.99999618530273,-21.80000066757202,-0.0,-1900.0,255.0,0.0,,-0.009975961270757068,-2.7733328404971385,0.0012645274729790657,False,16,8,28,0.0,False,,enpitsu,76561198039309853,27,-277.25,5222.52001953125,17.049999237060547,2619.7000122070312,1901.0000610351562,3.1999999284744263,0.3999999910593033,-0.0,0.0,0.0,128.0,False,-0.01695503994302725,-0.6277766757587679,3.0475140636186164e-05,True,184.0,False,30,False,28,,games5425898691,bf81d8692db,20.0,-1137.8699951171875,4868.58984375,17.020000457763672,3232.9000854492188,-2255.399932861328,2.5999999046325684,4.399999976158142,-3.3000001311302185,-1326.300048828125,128.0,0.0,-0.009766936628618281,-2.543131564669382,-0.00027487666413461266,True,False,16,186.0,False,32,,
128,8176,273.0,False,False,1,3119.065944623827,-1883.31005859375,3724.3701171875,93.25,6783.800048828125,-136.8000030517578,134.79999542236328,2551.199951171875,4238.2000732421875,2350.0999450683594,1.0,1.1407589225276473,2.260323928514381,2.2447598758704297,76561198043613274,Lait,5.0,-2015.0999755859375,3624.8798828125,17.010000228881836,6501.6998291015625,-1218.3999633789062,8.799999952316284,445.9000015258789,-355.09998321533203,181.00000381469727,128.0,128.0,,-0.004022224539051918,-2.997903496143697,0.009668095734811631,True,38,10,48,168.0,False,,3833789190208251696,T_C70,23.0,777.7999877929688,-2074.090087890625,17.010000228881836,10188.900146484375,-9747.000122070312,2.5999999046325684,-0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,,-0.009564187598978325,-2.378323230009653,6.234005716737655e-05,True,16,8,28,0.0,False,,enpitsu,76561198039309853,27,1.5,5423.75,19.760000228881836,1513.8999938964844,1080.999984741211,50.10000228881836,-15.299999713897705,7.699999809265137,-2.3000000417232513,255.0,255.0,False,-0.04043060015514278,-0.6256007918851371,-0.03251542933533283,True,184.0,False,30,False,28,,games5425898691,bf81d8692db,20.0,-1046.31005859375,4469.5,17.020000457763672,-1580.3999328613281,-11068.699951171875,-0.7999999821186066,0.3999999910593033,1.5999999642372131,-1962.4000549316406,255.0,0.0,-0.009525112707695552,-1.4123844020153975,-0.00023559697579041386,True,False,16,142.14956559673436,True,32,,
129,8188,273.0,False,False,1,2848.988351370301,-1579.8299560546875,3730.389892578125,93.13999938964844,6432.5,-140.50000190734863,0.0,907.0999908447266,5555.8001708984375,2075.8999633789062,1.0,-0.4741740212940997,2.2854583651435663,-1.7451399802351235,76561198043613274,Lait,5.0,-1738.0,3586.10009765625,90.51000213623047,6584.89990234375,-881.3999938964844,2492.100067138672,0.09999999776482582,0.29999999329447746,391.5999984741211,255.0,255.0,,-0.009672772931278996,-3.0187582672686193,-0.0015299009106721087,True,38,10,50,168.0,False,,3833789190208251696,T_C70,23.0,1193.81005859375,-2471.969970703125,17.010000228881836,10188.900146484375,-9747.000122070312,2.5999999046325684,-0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,,-0.009564187598978325,-2.378323230009653,6.234005716737655e-05,False,16,8,28,0.0,False,,enpitsu,76561198039309853,27,-59.18000030517578,5370.009765625,18.0,-1158.499984741211,-1016.6000366210938,-31.700000762939453,-35.49999952316284,1.1999999731779099,0.7000000029802322,128.0,128.0,False,-0.033547721535621675,-0.7198646545656682,-0.019952849953759264,True,184.0,False,30,False,28,,games5425898691,bf81d8692db,20.0,-1375.530029296875,3978.1298828125,61.09000015258789,-14468.900146484375,-11995.2001953125,2898.9999389648438,1457.2999572753906,-2363.5000610351562,-1274.4999694824219,255.0,122.0,-0.0715642070483604,-0.5591504516645198,-0.000871882124310396,True,False,17,126.0,False,34,,
130,8190,273.0,False,False,0,9186.802093199407,1542.3900146484375,-3717.2900390625,94.43000030517578,1914.6000671386719,22207.19970703125,2543.6000061035156,1407.7000427246094,-3102.9000854492188,4938.599853515625,0.0,0.6674191897366902,-1.8181893964696931,-1.3169901244136932,bf81d8692db,games5425898691,20.0,1495.5,-3880.030029296875,82.48999786376953,13604.200439453125,10431.800537109375,2261.999969482422,-2884.4000244140625,4657.5,-486.6999816894531,255.0,128.0,,0.6546130810686083,0.49914772848863675,0.009057935343635717,True,17,False,34,126.0,False,,76561198039309853,enpitsu,27.0,59.18000030517578,-5370.009765625,18.0,1158.499984741211,1016.6000366210938,-31.700000762939453,35.49999952316284,-1.1999999731779099,0.7000000029802322,255.0,255.0,False,0.033547721535621675,0.7198646545656682,-0.019952849953759264,True,28,False,30,184.0,False,,Lait,76561198043613274,5,1704.5,-3586.8701171875,102.02999877929688,-7210.7000732421875,-5361.500244140625,2166.7999267578125,2125.5999755859375,-385.2000045776367,867.9000091552734,166.0,255.0,,0.011457451338830906,3.051605875999385,-0.019368849431285504,True,168.0,False,50,10,39,,T_C70,3833789190208251696,23.0,-1278.7099609375,2553.169921875,17.010000228881836,-10188.900146484375,9747.000122070312,2.5999999046325684,0.19999999552965164,-0.7000000029802322,0.0,255.0,128.0,0.009564187598978325,2.378323230009653,6.234005716737655e-05,False,8,16,0.0,False,28,,
131,8191,273.0,False,False,1,2778.2321045831163,-1483.6800537109375,3706.22998046875,91.97000122070312,19785.999755859375,4333.800048828125,-1425.2000427246094,-1184.4000244140625,1065.8000183105469,-3912.39990234375,1.0,-0.7312883637006478,1.8679054678547071,-1.255023364662661,76561198043613274,Lait,5.0,-1704.5,3586.8701171875,102.02999877929688,7210.7000732421875,5361.500244140625,2166.7999267578125,-2125.5999755859375,385.2000045776367,867.9000091552734,166.0,255.0,,-0.011457451338830906,-3.051605875999385,-0.019368849431285504,True,39,10,50,168.0,False,,3833789190208251696,T_C70,23.0,1372.0999755859375,-2642.489990234375,17.010000228881836,10188.900146484375,-9747.000122070312,2.5999999046325684,-0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,,-0.009564187598978325,-2.378323230009653,6.234005716737655e-05,False,16,8,28,0.0,False,,enpitsu,76561198039309853,27,-69.27999877929688,5361.1298828125,17.75,-738.3999633789062,-651.9999694824219,-14.199999570846558,-19.800000190734863,22.300000190734863,-6.700000166893005,255.0,255.0,False,-0.030785211699394084,-0.7195896869317387,-0.017801323016312817,True,184.0,False,30,False,28,,games5425898691,bf81d8692db,20.0,-1495.5,3880.030029296875,82.48999786376953,-13604.200439453125,-10431.800537109375,2261.999969482422,2884.4000244140625,-4657.5,-486.6999816894531,255.0,128.0,-0.6546130810686083,-0.49914772848863675,0.009057935343635717,True,False,17,126.0,False,34,,
132,8243,275.0,False,False,0,9550.520746519287,-1696.780029296875,-4376.89013671875,105.97000122070312,-19755.899658203125,8829.69970703125,3477.0001220703125,4034.8001098632812,-1861.9999694824219,-4031.400146484375,0.0,-0.40195767852392356,-1.543105829559379,-2.1495144539634863,76561198039309853,enpitsu,27.0,-1618.5,-4520.22021484375,16.200000762939453,-20172.80029296875,4691.300048828125,23.09999942779541,-137.7999973297119,87.10000038146973,707.7999877929688,255.0,128.0,False,0.02026566275270063,2.911494218741624,-0.010689399890887272,True,28,False,30,39.840258059963055,True,,bf81d8692db,games5425898691,20.0,3903.4599609375,-3027.389892578125,27.950000762939453,2593.2998657226562,-9158.099975585938,684.1000366210938,775.5000305175781,-1552.8999328613281,-2135.0999450683594,128.0,0.0,,-0.0628444530380506,-1.3110264561196465,0.2384481316720953,True,18,False,34,126.0,False,,Lait,76561198043613274,5,254.9499969482422,-3332.419921875,104.63999938964844,-6552.2998046875,14737.60009765625,2432.2999572753906,-5487.80029296875,-191.90000534057617,-311.5999984741211,255.0,128.0,,0.8662892087279251,1.7096030696221223,0.056067130879139275,False,121.0,False,52,10,41,,T_C70,3833789190208251696,59.0,-3060.050048828125,4495.83984375,17.010000228881836,2796.9000244140625,13218.800048828125,2.7000001072883606,0.9000000357627869,3.700000047683716,-1781.1000061035156,255.0,128.0,0.009569328215870122,1.286906810699081,3.514984856886735e-05,True,8,16,255.0,False,28,,
133,8317,278.0,False,False,0,8511.272952941645,-3973.35009765625,-2795.469970703125,976.22998046875,4132.200012207031,17206.8994140625,11048.499755859375,562.0999908447266,204.89999771118164,-2156.6000366210938,0.0,-0.2917050879393513,-1.4093441000837283,0.9828901393344155,76561198039309853,enpitsu,27.0,-4019.580078125,-2928.550048828125,833.8900146484375,2743.3999633789062,12333.699951171875,10952.19970703125,23.19999933242798,-2726.6000366210938,1652.8999328613281,255.0,,,-1.013787745916047,1.8043153548132966,1.371392395648875,True,29,False,32,187.0,False,,bf81d8692db,games5425898691,20.0,632.6500244140625,-4326.18017578125,17.010000228881836,-15543.199462890625,-990.4000091552734,2.7000001072883606,-2.3000000417232513,-0.5000000074505806,-492.09999084472656,255.0,,,0.009554769629988384,-3.107727108203877,4.849716795374381e-05,True,20,False,36,157.0,False,,Lait,76561198043613274,5,-396.42999267578125,629.3099975585938,17.010000228881836,10330.999755859375,10426.600341796875,2.5,1.5000000596046448,1.5000000596046448,-642.6000213623047,255.0,,,0.009569575718725026,0.7433821855239845,0.00012301939146032903,True,151.0,False,52,10,42,,T_C70,3833789190208251696,59.0,-3788.25,4249.669921875,255.42999267578125,1940.2999877929688,1096.6999816894531,-14948.199462890625,-1349.4999694824219,-1443.9999389648438,-140.39999961853027,255.0,,1.4151975639793204,0.5214727800524006,1.2994355288185293,True,8,16,255.0,False,28,,
