,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
125,7275,230,False,False,0,9804.243577717692,383.4599914550781,-4580.39990234375,99.98999786376953,-2499.499969482422,4531.000061035156,3652.3001098632812,392.90000915527344,-4673.2000732421875,1108.3999633789062,0.0,0.034235631501728155,-0.05578501302772842,1.0398727803679888,bf81d8692db,games5425898691,20.0,282.3399963378906,-4652.1298828125,17.0,-4657.60009765625,3452.9998779296875,3.3000001311302185,0.3999999910593033,-0.3999999910593033,-269.0999984741211,0.0,128.0,,0.009954660157552302,2.4621880834550844,0.00020689535944084709,True,28,False,130.0,False,34,,76561198039309853,enpitsu,26.0,-49.13999938964844,-4960.75,121.66000366210938,-15300.6005859375,1539.4999694824219,-2444.600067138672,2077.100067138672,-1264.4000244140625,-846.6999816894531,128.0,128.0,False,-0.5910678119728355,-1.8820289160233794,0.4027701006272296,True,0.0,False,30,False,30,,BIO,76561198073897166,5.0,138.00999450683594,-4892.81005859375,247.88999938964844,-14359.599609375,-2837.39990234375,-2350.500030517578,229.59999084472656,2497.7999877929688,2139.7000122070312,201.0,143.0,False,0.7131950752344736,-2.499246646119645,0.054162965354294185,True,201.0,False,32,8,24,,Cactus Jack sent me,76561198302260434,11.0,-82.18000030517578,2767.6201171875,17.010000228881836,-8892.899780273438,-10673.199462890625,1.899999976158142,2.5,3.4999999403953552,1246.2999725341797,255.0,128.0,0.009553167024258975,-2.1939364146534626,-0.00010300096790814511,True,34,30,145.0,False,6,,False
126,7313,232,False,False,0,9177.155990923668,32.84000015258789,-3990.030029296875,132.3000030517578,-4970.400085449219,13266.199951171875,4891.9000244140625,4227.900085449219,-2138.9999389648438,765.8999633789062,0.0,-0.1508517686617233,-0.2710599654309345,0.3820200532697586,bf81d8692db,games5425898691,20.0,64.4000015258789,-4118.4501953125,16.5,-1388.3999633789062,11543.1005859375,-165.59999465942383,390.0,-46.599998474121094,1133.0999755859375,255.0,215.0,,-2.3887240960775042e-05,1.6769431060965154,-0.004440201031975918,True,28,False,102.0,False,34,,76561198039309853,enpitsu,26.0,-896.7100219726562,-5117.43994140625,127.43000030517578,629.0000152587891,-585.2999877929688,392.90000915527344,-628.1000137329102,210.30000686645508,-2942.0001220703125,255.0,255.0,False,-1.2496183745415277,-1.0140778314327321,-1.3959079872835132,True,0.0,False,30,False,30,,BIO,76561198073897166,5.0,-879.0,-5311.31005859375,356.510009765625,1.2999999523162842,2202.2000122070312,7531.500244140625,-2478.3999633789062,0.5000000074505806,1.2999999523162842,255.0,0.0,False,-1.277069006125624,1.603727977776994,1.5391751403626859,True,179.09112232218504,True,32,8,24,,Cactus Jack sent me,76561198302260434,11.0,45.779998779296875,1033.8800048828125,17.010000228881836,-1108.7000274658203,-13818.199462890625,1.899999976158142,0.0,0.3999999910593033,-663.3000183105469,255.0,128.0,0.009539363786631895,-1.7205536165446138,0.0001871704003289604,True,34,30,175.0,False,6,,False
127,7356,233,False,False,0,7097.492950296072,-716.3900146484375,-1955.219970703125,97.45999908447266,14522.80029296875,22117.5,3582.60009765625,1221.8000030517578,-2469.1000366210938,5330.10009765625,0.0,-0.3558289033900122,-0.3450105507933812,1.6084302373646446,bf81d8692db,games5425898691,20.0,-899.4600219726562,-2137.39990234375,17.010000228881836,8662.5,18957.5,0.0,0.0,0.0,-2005.5999755859375,255.0,0.0,,0.009590755354269067,1.0662126133567105,-2.2028754135478826e-05,True,28,False,6.416034552358817,True,34,,76561198039309853,enpitsu,26.0,-1000.719970703125,-4967.93994140625,405.2300109863281,-2329.2999267578125,2636.400146484375,-677.5,2206.7999267578125,-2900.5999755859375,-1963.0000305175781,128.0,128.0,False,-0.3876050200113717,2.565499494939278,1.9230575977748747,True,0.0,False,30,False,30,,BIO,76561198073897166,5.0,-8.699999809265137,-4329.81005859375,514.2899780273438,6780.2001953125,7664.7998046875,-3353.900146484375,-587.599983215332,121.19999885559082,379.59999084472656,224.0,16.0,True,-0.5521802734831327,1.706302947274562,-0.06986050076336395,True,149.0,False,32,8,26,,Cactus Jack sent me,76561198302260434,11.0,-918.8599853515625,48.290000915527344,17.010000228881836,-1087.6000213623047,11191.700439453125,0.0,-0.3999999910593033,-0.5999999865889549,-2441.6000366210938,255.0,0.0,0.009476500596481693,1.6086722772959852,4.976395783503995e-05,True,34,30,186.34399148469328,True,6,,False
128,7406,235,False,False,1,7460.433331647678,-1769.1099853515625,-1828.1600341796875,101.08999633789062,-28268.5009765625,-8816.900024414062,6308.800048828125,5077.60009765625,1653.800048828125,2735.4000854492188,1.0,-0.1362752812964823,2.06670633745596,2.3524389782198725,76561198302260434,Cactus Jack sent me,11.0,-1611.6500244140625,-1879.8199462890625,16.549999237060547,-20800.80078125,-6961.300048828125,-549.900016784668,2669.2001342773438,784.1999816894531,3497.9000854492188,255.0,255.0,,-0.009883739690360835,-0.3145329292003981,-0.022953495367046765,True,30,6,62.35394417855049,True,34,,76561198073897166,BIO,5.0,-1794.949951171875,2736.14990234375,94.81999969482422,-16344.89990234375,-8031.500244140625,-148.99999618530273,-1968.2000732421875,-5113.399963378906,478.4000015258789,211.0,128.0,False,0.6210429718383227,-1.4950266893668396,-2.1048797428010304,True,138.0,False,34,8,27,,enpitsu,76561198039309853,26.0,1665.4300537109375,4671.39013671875,17.049999237060547,9036.699829101562,17.999999523162842,2.7000001072883606,0.5000000074505806,0.5000000074505806,0.7000000029802322,255.0,128.0,,-0.016621697527176536,3.139440399709776,-4.145737000359227e-05,True,,False,30,False,30,,games5425898691,bf81d8692db,20.0,-2211.909912109375,-121.30999755859375,21.75,-18992.7001953125,-12696.300048828125,-2279.4000244140625,2427.2000122070312,-3185.8999633789062,-178.79999160766602,255.0,0.0,0.10739595439563367,-0.5585588294147733,0.010690139429830272,False,36,30,,False,False,,
129,7480,238,False,False,1,8900.425976758463,-1150.6800537109375,-3521.909912109375,203.74000549316406,18207.80029296875,18970.799560546875,10000.900268554688,5871.5997314453125,313.29999923706055,-1193.7999725341797,1.0,0.06551049544950417,0.6552864335865862,1.0623682851024063,76561198302260434,Cactus Jack sent me,11.0,-1253.739990234375,-3758.5400390625,110.94999694824219,14689.69970703125,17518.299560546875,2513.9999389648438,-783.7999725341797,1853.5000610351562,-468.4000015258789,0.0,0.0,False,-0.020563599484563426,1.8869617505844904,0.010837593475755903,True,31,6,176.66327748503736,True,36,,76561198073897166,BIO,5.0,-2551.159912109375,-1728.0400390625,93.08999633789062,462.20001220703125,-22667.39990234375,52.69999980926514,3967.3001098632812,-3738.900146484375,728.1999969482422,186.0,128.0,False,-0.05240546359624387,-2.9993523634938635,2.842731200031957,True,82.0,False,36,8,29,,enpitsu,76561198039309853,26.0,1931.27001953125,2400.6201171875,17.049999237060547,-12480.0,-17353.699951171875,2.5,-0.0,0.5000000074505806,-4.000000059604645,128.0,128.0,False,-0.01679971397804934,-0.9468691077566451,4.137356464502166e-05,True,202.0,False,30,False,30,,games5425898691,bf81d8692db,20.0,-1330.9000244140625,848.4199829101562,17.010000228881836,22012.80029296875,-5375.999755859375,2.0999999344348907,-3.4999999403953552,0.9000000357627869,932.9000091552734,255.0,128.0,-0.009586849602625068,-2.9621716618014053,-6.611614032603707e-05,True,36,30,180.0,False,False,,
130,7567,241,False,False,0,7689.1594528486685,-3958.780029296875,-1912.8399658203125,286.29998779296875,-11280.400390625,13725.999755859375,16156.600341796875,2707.0999145507812,4914.700012207031,-2125.0,0.0,0.8110295576246339,-0.5356840647073603,1.7847811197751644,bf81d8692db,games5425898691,20.0,-3862.3798828125,-1966.8399658203125,164.91000366210938,-12979.69970703125,9350.700073242188,-45.900001525878906,-3830.4998779296875,-3941.7999267578125,-197.80000686645508,255.0,238.0,,0.8859195649533629,1.980145546933831,-0.3699187935763263,True,31,False,199.0,False,38,,76561198039309853,enpitsu,26.0,-3386.5,-2849.97998046875,17.059999465942383,-11112.7001953125,3788.9999389648438,2.0999999344348907,-0.5000000074505806,0.0,-2445.2000427246094,255.0,0.0,False,0.016715531829478766,2.754993570123518,-0.0001770156996519821,True,202.0,False,30,False,30,,BIO,76561198073897166,5.0,703.2999877929688,4096.68017578125,17.010000228881836,-10636.99951171875,5160.8001708984375,2.199999988079071,-3.4999999403953552,1.5999999642372131,1326.6999816894531,255.0,210.0,False,0.0095210977745364,2.710320059562077,-2.5545232073054892e-05,True,112.0,False,36,8,30,,Cactus Jack sent me,76561198302260434,11.0,-3376.27001953125,-830.5,17.010000228881836,-5419.5001220703125,-18946.099853515625,2.0999999344348907,0.09999999776482582,0.7000000029802322,1807.4000549316406,255.0,255.0,0.009575926882103193,-1.800202290920915,0.0001255534089318854,True,36,32,183.0,False,6,,False
131,7711,246,False,False,1,7586.8468121200185,1231.3900146484375,-2439.429931640625,365.0799865722656,5204.5001220703125,-25814.29931640625,636.8999862670898,-3491.099853515625,-2374.600067138672,4262.900085449219,1.0,0.45084342107905273,2.1389706265859725,-2.294901135469653,76561198302260434,Cactus Jack sent me,11.0,1169.1300048828125,-2166.97998046875,297.1000061035156,560.2000045776367,-22780.0,1896.9000244140625,4063.2998657226562,2614.8001098632812,-2627.0001220703125,0.0,255.0,,0.24984899581391287,-1.3184133939551115,-0.5429720441891601,True,33,6,77.0,False,38,,76561198073897166,BIO,5.0,3049.199951171875,1993.550048828125,17.010000228881836,-3605.0,9140.700073242188,2.0000000298023224,0.29999999329447746,0.19999999552965164,0.0,247.0,128.0,False,-0.009562846179075444,1.1950993911241656,-1.4988201298954803e-05,True,50.0,False,38,8,30,,enpitsu,76561198039309853,26.0,2062.93994140625,973.5399780273438,17.040000915527344,-261.00000381469727,-21146.69921875,3.8999998569488525,-0.0,-3.8999998569488525,-854.1999816894531,255.0,128.0,False,-0.016775762361233144,-1.501450560760868,0.00010511227837306445,True,179.0,False,30,False,30,,games5425898691,bf81d8692db,20.0,1203.8299560546875,-2242.080078125,165.7899932861328,3247.6998901367188,-21760.80078125,2295.0,1847.5,-3525.10009765625,1758.3999633789062,255.0,0.0,0.5549121718557226,-2.246517635352771,0.011609281115993382,True,40,33,29.42602986674156,True,False,,
132,7795,249,False,False,1,10063.467478728076,2204.85009765625,-4837.990234375,1788.3199462890625,16613.00048828125,10036.599731445312,9366.300048828125,1575.2999877929688,-481.5999984741211,4881.499938964844,1.0,0.19557357332729014,2.1853544465214716,-2.3771009153172336,76561198302260434,Cactus Jack sent me,11.0,2042.2900390625,-4938.68994140625,1650.0699462890625,11453.00048828125,9493.900146484375,9571.900024414062,952.6999664306641,1127.3999786376953,-4328.0999755859375,0.0,255.0,,0.9338202009046369,-3.009908226351276,-1.500865687324724,True,35,6,5.304103159135387,True,40,,76561198073897166,BIO,5.0,3505.22998046875,-530.3699951171875,78.2699966430664,-2262.899932861328,-17738.699951171875,1929.2999267578125,2138.6000061035156,-5067.099914550781,-5.400000214576721,255.0,102.0,False,-0.25104802823371525,-1.790880903352714,0.990657717679397,True,255.0,False,40,8,31,,enpitsu,76561198039309853,26.0,3416.320068359375,-2277.89990234375,17.040000915527344,3395.4998779296875,745.2999877929688,3.6000001430511475,-3.700000047683716,-3.4999999403953552,-2659.89990234375,0.0,128.0,False,-0.0171127780269499,-1.213186337109962,-0.00016221580023638988,True,209.0,False,30,False,30,,games5425898691,bf81d8692db,20.0,3141.0,-4007.969970703125,17.0,10225.499877929688,8917.60009765625,3.400000035762787,-0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,-0.009561536008269448,2.4244207775784585,5.1904431678169837e-05,True,40,34,255.0,False,False,,
133,7836,251,False,False,0,3403.6846971143673,-3904.64990234375,3548.429931640625,933.1699829101562,21039.09912109375,6529.69970703125,-111.89999580383301,-318.700008392334,4490.899963378906,-3966.0000610351562,0.0,0.056135435923203386,-0.979458986587739,2.2761003253702845,bf81d8692db,games5425898691,20.0,-4019.429931640625,3459.929931640625,789.5800170898438,6225.9002685546875,8140.3997802734375,8880.10009765625,-2463.800048828125,-2739.5001220703125,3693.9999389648438,255.0,72.0,,-0.9562143539360016,1.7650324161328466,1.426920827838498,True,35,False,255.0,False,42,,76561198039309853,enpitsu,26.0,-3860.0,1614.280029296875,20.829999923706055,1100.8000183105469,2736.0000610351562,-178.50000381469727,9.599999785423279,-388.80001068115234,64.29999828338623,255.0,0.0,False,0.0519630417053282,1.1903628833379307,0.10383737661543495,True,202.73406460208275,True,30,False,30,,BIO,76561198073897166,5.0,-3022.1201171875,3130.179931640625,17.0,4524.800109863281,16205.0,3.1999999284744263,-0.7000000029802322,-3.3000001311302185,709.4000244140625,179.0,128.0,False,0.009576940321279535,1.3450283489568875,-4.9129789374480674e-05,True,255.0,False,40,8,32,,Cactus Jack sent me,76561198302260434,11.0,-3711.2099609375,3666.10009765625,1510.68994140625,-11245.30029296875,-8442.80029296875,-5721.5997314453125,1957.5,-1812.5999450683594,1560.8999633789062,128.0,128.0,0.6234116200538968,-1.9131865580037528,-1.460476362794151,True,40,36,0.0,False,6,,
134,7941,255,False,False,1,10410.850536305785,-2369.5,-4745.4599609375,167.2899932861328,-25346.201171875,6380.8001708984375,2085.8999633789062,-252.39999771118164,-3905.1998901367188,507.7000045776367,1.0,0.8989551863530718,0.10473081847424884,-2.471550451109304,76561198073897166,BIO,5.0,-2132.050048828125,-4818.009765625,138.97999572753906,-21312.60009765625,2248.3999633789062,3274.4000244140625,-3272.60009765625,327.09999084472656,-1346.199951171875,255.0,128.0,False,-0.19282035426232358,0.4915228870864559,0.8674291979113423,True,32,8,121.0,False,42,,76561198302260434,Cactus Jack sent me,11.0,-544.2000122070312,-4445.85986328125,17.010000228881836,-18920.799560546875,5112.300109863281,1.899999976158142,0.19999999552965164,0.09999999776482582,-1.5999999642372131,255.0,128.0,,-0.009585908679351541,0.2641070818765477,1.6538280133416992e-05,True,,False,42,6,38,,enpitsu,76561198039309853,26.0,-2522.719970703125,-3943.75,17.030000686645508,-13695.0,-6929.000244140625,5.099999904632568,-0.9000000357627869,0.9000000357627869,20.09999990463257,255.0,0.0,,-0.016938150606124417,-0.4709599973575661,-4.705565299714957e-05,True,51.0,False,30,False,30,,games5425898691,bf81d8692db,20.0,1081.1700439453125,-3282.06005859375,83.44000244140625,-13992.7001953125,15267.2998046875,-151.30000114440918,-4037.0999145507812,-3733.900146484375,-95.0,255.0,128.0,0.3904145744287806,-2.3100559349995025,-3.1228514992866647,True,44,37,243.0,False,False,,
135,8002,257,False,False,1,8399.013837808301,-3628.719970703125,-1936.0400390625,169.02999877929688,3080.1998901367188,25730.400390625,2930.2999877929688,-906.1000061035156,1395.2999877929688,4151.7999267578125,1.0,-0.20497376516102542,1.4293073014159121,-2.287164346343869,76561198073897166,BIO,5.0,-3647.3701171875,-2233.010009765625,49.09000015258789,463.4000015258789,19717.7001953125,3528.900146484375,0.7000000029802322,5.0,1665.8000183105469,255.0,128.0,False,-0.009480481939080977,1.4572899641341772,0.00045457013777319303,True,32,8,47.90554823670336,True,43,,76561198302260434,Cactus Jack sent me,11.0,-3064.239990234375,-2139.60009765625,17.010000228881836,7707.39990234375,13341.600341796875,1.899999976158142,1.899999976158142,3.4999999403953552,-1360.7000732421875,255.0,128.0,,-0.009542496119328088,2.168167804528973,8.740559584997e-05,True,31.0,False,42,6,38,,enpitsu,76561198039309853,26.0,-3591.1298828125,-1397.010009765625,17.040000915527344,3773.599853515625,15313.800048828125,3.8999998569488525,-0.09999999776482582,-0.09999999776482582,-3.799999952316284,255.0,128.0,,-0.016849347342792337,1.8129007088054199,1.7849568442349572e-05,True,198.0,False,30,False,30,,games5425898691,bf81d8692db,20.0,-2797.60009765625,-328.05999755859375,17.010000228881836,-14688.399658203125,17091.099853515625,2.0999999344348907,-1.0999999940395355,1.4000000059604645,-1278.499984741211,255.0,85.0,-0.009591027040307901,0.9094998790097786,-4.736053393140871e-05,True,44,38,237.0,False,False,,
136,8017,257,False,False,0,6324.701656464892,3464.409912109375,558.6599731445312,233.2100067138672,7402.9998779296875,-24573.30078125,8159.69970703125,5948.4002685546875,-274.20000076293945,-735.2999877929688,0.0,-0.3686543819355879,0.8452803465398688,-1.6841789815456625,76561198039309853,enpitsu,26.0,3397.820068359375,614.47998046875,89.13999938964844,-1206.9999694824219,-5111.099853515625,1960.0999450683594,-3197.39990234375,3886.6000366210938,-2218.000030517578,0.0,128.0,,-0.5902423769577637,-1.832549748792173,-0.11531296855747881,True,31,False,198.0,False,32,,bf81d8692db,games5425898691,20.0,3442.81005859375,-654.5,17.010000228881836,9521.400146484375,-20173.499755859375,2.0999999344348907,0.5000000074505806,-1.2999999523162842,-401.6999816894531,255.0,128.0,,0.009601039662489378,-1.163590977532878,9.700372493353155e-05,True,237.0,False,44,False,38,,BIO,76561198073897166,5.0,3506.320068359375,882.4199829101562,101.44000244140625,-2318.5000610351562,-22799.29931640625,-147.70000457763672,4650.299987792969,-2745.8999633789062,1040.999984741211,221.0,128.0,False,-0.7898160083388087,0.505729993153074,-2.8869464472664834,True,25.0,False,44,8,33,,Cactus Jack sent me,76561198302260434,11.0,2707.6201171875,1469.3699951171875,17.010000228881836,-1765.8000183105469,-14507.900390625,2.0999999344348907,0.19999999552965164,0.19999999552965164,2096.199951171875,255.0,255.0,0.00954924007891773,-1.6285129126925941,2.965301275731435e-05,True,42,38,31.0,False,6,,
137,8138,262,False,False,0,10010.873896543502,1134.8800048828125,-4662.7099609375,194.27000427246094,-786.2000274658203,10150.999755859375,-1806.3999938964844,-1194.1000366210938,-374.70001220703125,5867.9998779296875,0.0,-0.34108616022624694,-2.6676576192761527,2.8867160888874546,76561198039309853,enpitsu,26.0,1069.6500244140625,-4783.89990234375,154.74000549316406,1206.9000244140625,-7086.5997314453125,-94.79999542236328,-2746.7999267578125,4057.9998779296875,2497.4000549316406,128.0,255.0,,-0.8028238885603688,-1.2604478752483397,-1.3460008733245448,True,33,False,13.0,False,34,,bf81d8692db,games5425898691,20.0,,,,,,,,,,,,,,,,True,,,,,,,BIO,76561198073897166,5.0,2009.0899658203125,-4481.740234375,17.010000228881836,-6841.5997314453125,8571.099853515625,2.199999988079071,-3.3000001311302185,-0.09999999776482582,1185.0,79.0,211.0,False,0.009584031095043077,2.2359354086114815,0.00017849118198021648,True,244.0,False,44,8,34,,Cactus Jack sent me,76561198302260434,11.0,932.5800170898438,-3282.580078125,17.010000228881836,-14962.5,-3498.2998657226562,2.0999999344348907,0.0,-0.09999999776482582,-2051.999969482422,255.0,0.0,0.009553928258068887,-2.976348413617667,6.24092041022706e-06,True,42,38,31.0,False,6,,
138,8176,263,False,False,1,2515.436791203282,-1039.2099609375,3533.02001953125,108.02999877929688,5290.10009765625,-482.20001220703125,2953.900146484375,5360.4998779296875,519.5999908447266,2620.7998657226562,1.0,0.9865490237726701,0.8161765645128268,3.1074268190180474,76561198073897166,BIO,5.0,-1184.5,3449.260009765625,17.010000228881836,5278.800048828125,-1372.5,2.3999999463558197,-0.29999999329447746,0.09999999776482582,1561.199951171875,0.0,255.0,False,-0.009871620847490504,-2.9145143810788268,-4.5130784260662797e-05,True,34,8,193.0,False,44,,76561198302260434,Cactus Jack sent me,11.0,216.66000366210938,2324.22998046875,17.010000228881836,-4890.400085449219,-2365.800018310547,2.800000011920929,-0.29999999329447746,-0.0,-2981.300048828125,255.0,0.0,False,-0.009490369248535512,-0.140657917452834,1.4160006557700085e-05,True,61.0,False,42,6,38,,enpitsu,76561198039309853,26.0,-1092.4300537109375,4891.60009765625,16.43000030517578,1581.4999389648438,-1442.8999328613281,-1156.8000030517578,3886.6000366210938,-404.1999816894531,-780.8999633789062,255.0,128.0,,-0.026645426395982122,-3.0739486834686622,-0.06017914812280544,True,0.0,False,34,False,34,,games5425898691,bf81d8692db,20.0,2693.389892578125,4572.89013671875,16.559999465942383,418.80001068115234,-3030.4000854492188,74.40000057220459,6.3999998569488525,1.5999999642372131,649.3000030517578,255.0,161.0,-0.009041541946564995,-1.6646491613240944,3.506997676140467e-05,True,False,False,85.0,False,False,,
139,8206,264,False,True,1,2001.3753295556512,-422.2900085449219,3634.139892578125,157.75999450683594,7203.3001708984375,9480.800170898438,3230.4000854492188,1804.7999572753906,-825.9999847412109,3640.8999633789062,1.0,0.5296198825628797,0.47861326452981673,2.905745502473272,76561198073897166,BIO,5.0,-420.54998779296875,3493.969970703125,50.900001525878906,11890.50048828125,7743.4002685546875,3003.0999755859375,-1672.2999572753906,704.8000335693359,2150.7000732421875,255.0,172.0,,-0.03332530995772228,2.3534488747797533,-0.0035489703590324082,True,34,8,155.2769548046973,True,46,,76561198302260434,Cactus Jack sent me,11.0,-208.89999389648438,3001.800048828125,17.010000228881836,-302.8000068664551,10999.3994140625,2.199999988079071,-0.0,0.7000000029802322,-2034.6000671386719,255.0,0.0,,-0.00952282820702765,1.5591197802032415,-0.000196178920162701,True,61.0,False,42,6,38,,enpitsu,76561198039309853,26.0,-499.0199890136719,4466.68017578125,90.75,5316.099853515625,-7546.099853515625,3262.60009765625,1.0999999940395355,-0.0,-156.8000030517578,128.0,,,-0.01712797462072076,-2.1290844325305094,0.0005520552059854524,True,,False,36,False,34,,games5425898691,bf81d8692db,20.0,2280.18994140625,4029.669921875,17.010000228881836,-11899.3994140625,950.5999755859375,0.09999999776482582,0.19999999552965164,-0.09999999776482582,-2372.4000549316406,255.0,0.0,-0.009557951231850857,0.1386783722628101,3.3803253195874695e-05,True,False,False,63.012722346090506,True,False,,
140,8211,264,True,True,1,1773.2516743645642,-285.67999267578125,3817.860107421875,208.2899932861328,3645.5999755859375,15578.900146484375,4913.800048828125,3987.6998901367188,-298.0999946594238,4335.899963378906,1.0,0.3831985112929071,-0.4129896176225262,2.5014009679681477,76561198073897166,BIO,5.0,-281.05999755859375,3661.659912109375,83.33000183105469,9973.499755859375,15015.899658203125,1821.6000366210938,-5084.100036621094,-1746.9999694824219,1161.3999938964844,255.0,255.0,,-0.5183574856207546,2.2335931719588973,-0.5110056953974992,True,35,8,106.0,False,46,,76561198302260434,Cactus Jack sent me,11.0,-182.27000427246094,3185.97998046875,17.010000228881836,3502.39990234375,10820.999755859375,2.199999988079071,0.09999999776482582,0.5000000074505806,-2359.1000366210938,255.0,0.0,,-0.009531562457893498,1.936570927449702,-6.372024790025365e-05,True,61.0,False,42,6,38,,enpitsu,76561198039309853,26.0,-410.4200134277344,4340.8798828125,135.64999389648438,5316.099853515625,-7546.099853515625,2178.6000061035156,-0.0,-0.0,-112.89999961853027,128.0,255.0,,-0.017245087435940155,-2.106980908361706,0.0005596683057008122,True,,False,36,False,35,,games5425898691,bf81d8692db,20.0,2076.469970703125,4089.239990234375,17.010000228881836,-12139.69970703125,6026.6998291015625,0.09999999776482582,-0.19999999552965164,-0.0,-2290.0,255.0,0.0,-0.009556887042595743,0.5278733106259642,-1.7617474742622344e-05,True,False,False,47.33972458429235,True,False,,
141,8491,265,False,False,1,5182.480142534166,30.75,30.260000228881836,106.91999816894531,9726.500244140625,-7446.6998291015625,-628.4999847412109,-8.899999856948853,-686.5000152587891,1334.2999267578125,1.0,0.031828663336678664,0.6602803787383545,-0.05848815882046094,76561198302260434,Cactus Jack sent me,11.0,-10.0600004196167,-104.63999938964844,113.5,-6108.499755859375,9830.999755859375,2880.2999877929688,-4948.999938964844,1414.7000122070312,-1937.7999877929688,0.0,0.0,,-0.7371917527410251,0.8366645641701514,0.9730995051800907,True,3,False,0.0,False,4,,76561198073897166,BIO,5.0,-3226.60009765625,-4023.3798828125,17.010000228881836,812.0999908447266,-10687.19970703125,2.5,-1.1999999731779099,-0.29999999329447746,2799.4000244140625,255.0,255.0,False,-0.009601964122763179,-1.7576111989439507,-4.701405270993318e-06,True,255.0,False,4,False,4,300.0,enpitsu,76561198039309853,26.0,2285.830078125,1158.300048828125,17.049999237060547,9659.7998046875,8035.0,3.1999999284744263,-0.09999999776482582,-0.0,2346.0000610351562,255.0,128.0,,-0.016727226184470805,2.384671022355549,2.6924590544846553e-05,True,76.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,-26.799999237060547,178.36000061035156,87.91999816894531,4339.89990234375,-9350.700073242188,-7.400000095367432,5284.0997314453125,651.5000152587891,-1379.7000122070312,255.0,94.0,-1.406126933234068,-2.645838128348516,0.9348201548113436,True,4,3,0.0,False,False,,
