,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
104,7039,241.0,False,False,1,10257.96870704578,-1440.02001953125,-4848.43994140625,98.41999816894531,-15598.299560546875,-5193.0999755859375,3942.39990234375,2684.5001220703125,968.7999725341797,-5277.7001953125,1.0,0.7980527637441959,2.9613200547832195,2.3505749639478988,bf81d8692db,games5425898691,19.0,-1224.02001953125,-4844.5400390625,16.989999771118164,-15851.099853515625,-13627.19970703125,5.299999713897705,-0.3999999910593033,-0.19999999552965164,-1927.5999450683594,,0.0,,-0.009648981726150927,-0.6386034206524643,-5.433715554308269e-05,True,178.0,False,36,28,False,,76561198039309853,enpitsu,26.0,39.7400016784668,-2319.449951171875,17.030000686645508,-76.39999866485596,-22818.701171875,5.5000001192092896,-0.0,0.5000000074505806,-0.3999999910593033,255.0,,,-0.01677740045846008,-1.5673908717684815,4.7669309867390584e-05,True,23.0,False,24,26,False,,kinghelgix,5352510735272825531,12,-2850.97998046875,-3684.489990234375,17.010000228881836,-5264.69970703125,-21559.09912109375,2.800000011920929,-0.29999999329447746,-0.3999999910593033,-1426.199951171875,255.0,0.0,,-0.009605501946382409,-1.3100825380564223,-0.0002743639850708333,True,,False,26,False,24,,KaareKnallhard,6207901611651106654,14.0,546.3900146484375,-140.75999450683594,17.010000228881836,-13092.60009765625,5025.7000732421875,2.8999999165534973,-1.2999999523162842,0.5000000074505806,-1964.4999694824219,255.0,30.0,-0.0095931466865223,0.40547357359574815,-0.00019301665224833375,True,255.0,False,26,4,16,,
105,7066,242.0,False,False,1,10743.281802591186,-3085.010009765625,-4838.4599609375,302.19000244140625,-4745.0,11052.39990234375,-315.9000015258789,785.6999969482422,683.0999755859375,5908.900146484375,1.0,-0.0339010856830607,0.9156954923041968,1.9478027816827526,bf81d8692db,games5425898691,19.0,-3083.830078125,-4897.77001953125,127.2699966430664,-16897.099609375,10258.00048828125,5128.499755859375,266.70000076293945,2294.2999267578125,471.6999816894531,255.0,255.0,,0.31581895417128064,0.5006023285173268,0.9621300011491034,True,140.0,False,36,28,False,,76561198039309853,enpitsu,26.0,-117.38999938964844,-4568.8701171875,17.049999237060547,-7241.5997314453125,-17888.800048828125,5.5000001192092896,-0.0,-0.29999999329447746,-3336.099853515625,0.0,0.0,False,-0.016786621746615025,-0.5444237865041552,-8.070553184624847e-05,True,54.0,False,24,26,False,,kinghelgix,5352510735272825531,12,-3908.35009765625,-4119.43994140625,486.760009765625,-7954.89990234375,9729.000244140625,2657.9000854492188,-2534.9000549316406,-2457.4000549316406,-1602.7999877929688,255.0,0.0,False,-0.2149593310933245,0.9243500659740101,1.5611284495867979,True,255.0,False,26,False,24,,KaareKnallhard,6207901611651106654,14.0,-720.6099853515625,331.260009765625,17.010000228881836,-12185.2001953125,-5808.4002685546875,2.8999999165534973,0.5000000074505806,0.09999999776482582,2245.2999877929688,255.0,255.0,-0.009560692559767348,-0.5129226664934269,5.875514354848623e-05,True,255.0,False,26,4,16,,
106,7091,242.0,False,False,0,4549.683684967621,3480.22998046875,3895.719970703125,132.27999877929688,-16634.300537109375,-5213.800048828125,8384.89990234375,3512.2000122070312,2601.300048828125,4110.4998779296875,0.0,0.38538046902625483,-2.256934525001012,1.0523847697656779,5352510735272825531,kinghelgix,12.0,3648.81005859375,3882.110107421875,40.43000030517578,-11903.199462890625,-631.8000030517578,2975.8999633789062,-489.70001220703125,1162.699966430664,-1312.5999450683594,255.0,138.0,False,-0.1067287003281339,-3.1129300780675133,0.031196727924735428,True,255.0,False,28,24,False,,6207901611651106654,KaareKnallhard,14.0,1916.4000244140625,-228.25999450683594,17.010000228881836,11272.5,-7742.7001953125,2.8999999165534973,0.5000000074505806,-0.29999999329447746,-2210.7000732421875,255.0,2.0,,0.009567211217335643,-0.6672649536847608,-5.56750325322472e-05,True,255.0,False,16,26,4,,enpitsu,76561198039309853,26,135.5800018310547,4956.47021484375,17.049999237060547,-4944.599914550781,2426.1000061035156,3.100000023841858,-0.9000000357627869,-1.5000000596046448,0.0,128.0,128.0,False,0.016814220728543078,-0.45621476392654475,2.3287267307495646e-05,True,54.0,False,26,False,24,,games5425898691,bf81d8692db,19.0,4010.070068359375,3942.840087890625,298.0199890136719,3799.2999267578125,-9391.300048828125,-9884.500122070312,1833.0999755859375,1167.9000091552734,-1187.9000091552734,255.0,0.0,0.804348649865034,-1.1712957155641157,1.5713637547863195,True,140.0,False,36,False,28,,
107,7170,245.0,False,False,1,7593.132425480045,954.1300048828125,-2452.909912109375,208.7100067138672,2671.7999267578125,20601.8994140625,3685.8999633789062,380.8000183105469,5012.60009765625,3275.2999877929688,1.0,-0.43134081348871345,-0.7184841649385402,0.4840220580895702,bf81d8692db,games5425898691,19.0,1000.7100219726562,-2666.610107421875,147.7899932861328,13370.10009765625,17858.499755859375,1712.1000671386719,-3277.2000122070312,-3029.2999267578125,265.79999923706055,255.0,218.0,,0.3549601322283591,1.6527516889486618,-0.23278944346557415,True,80.54369022769312,True,40,31,False,,76561198039309853,enpitsu,26.0,449.010009765625,-5344.85009765625,17.549999237060547,747.5,1295.3999328613281,-28.599998950958252,54.40000057220459,-32.89999961853027,-6.499999761581421,128.0,128.0,False,-0.026510850310117223,2.097399239362205,-0.012227871121698927,True,54.0,False,24,26,False,,kinghelgix,5352510735272825531,12,-1414.8599853515625,-1118.5400390625,16.989999771118164,453.10001373291016,20055.400390625,5.099999904632568,-0.0,0.7000000029802322,1.4000000059604645,255.0,128.0,False,-0.009597640930556801,1.5931712518076153,-6.92287369195089e-05,True,151.0,False,28,False,24,,KaareKnallhard,6207901611651106654,14.0,1388.77001953125,725.7000122070312,17.010000228881836,16682.2998046875,-1652.7000427246094,2.5999999046325684,0.29999999329447746,0.29999999329447746,-78.4000015258789,174.0,123.0,-0.009563600209014778,-3.042323705821538,-4.835876618880941e-05,True,214.0,False,26,4,16,,False
108,7246,248.0,False,False,0,7715.498893205815,-1718.3399658203125,-2531.550048828125,113.61000061035156,-28013.20068359375,-2568.5000610351562,560.8000183105469,2937.9998779296875,-4283.999938964844,-3002.5,0.0,-0.6104553706736008,-2.6182804887691957,3.0821200599540557,5352510735272825531,kinghelgix,12.0,-1486.8599853515625,-2576.719970703125,92.20999908447266,-22025.400390625,-6166.6998291015625,2415.2999877929688,1504.9000549316406,-2113.5000610351562,1182.0999908447266,255.0,213.0,False,0.08712690433698307,-3.069956621141107,-0.007169460387256615,True,155.0,False,30,25,False,,6207901611651106654,KaareKnallhard,14.0,-616.3499755859375,-513.1300048828125,17.010000228881836,10543.1005859375,-9271.199951171875,2.5999999046325684,-0.19999999552965164,0.5999999865889549,2.800000011920929,255.0,128.0,False,0.009552801785030015,-0.7209175311377579,6.027553322494209e-05,True,245.0,False,16,26,4,,enpitsu,76561198039309853,26,-86.83999633789062,3524.989990234375,17.040000915527344,702.6000213623047,-13309.000244140625,4.399999976158142,0.0,0.7999999821186066,376.5999984741211,255.0,128.0,False,0.016759215072160157,-1.4872280233872304,-0.0001316661541191579,True,84.0,False,26,False,24,,games5425898691,bf81d8692db,19.0,-1966.0999755859375,-2385.330078125,17.010000228881836,15634.69970703125,-15079.3994140625,2.800000011920929,0.29999999329447746,-0.09999999776482582,1596.9000244140625,128.0,255.0,0.009635437520697544,-0.7263626321153843,0.0001298800406716533,True,0.0,False,40,False,32,,
109,7397,254.0,False,False,0,9270.91343754253,-3840.77001953125,-3650.800048828125,133.2899932861328,-58.29999923706055,12609.100341796875,584.900016784668,4973.399963378906,-454.50000762939453,-3325.2999877929688,0.0,-0.5118988357703766,-2.970381141164622,1.573204756247285,5352510735272825531,kinghelgix,12.0,-3845.5,-3800.679931640625,22.1200008392334,-3591.7999267578125,10277.2998046875,100.29999732971191,280.0,319.6999931335449,-159.20000076293945,255.0,125.0,,0.002499705212462031,1.9036107201632313,0.15680594912155843,True,235.0,False,30,26,False,,6207901611651106654,KaareKnallhard,14.0,-178.85000610351562,-4941.0400390625,17.010000228881836,-1860.8999633789062,9596.900024414062,2.7000001072883606,-0.7999999821186066,5.5000001192092896,-1359.9000549316406,255.0,128.0,False,0.009549586224635588,1.7100118169272334,3.866950029422982e-05,True,255.0,False,16,26,4,,enpitsu,76561198039309853,26,-493.239990234375,267.3999938964844,17.049999237060547,-5945.10009765625,7932.80029296875,3.8999998569488525,-0.09999999776482582,0.0,-2406.7999267578125,255.0,128.0,False,0.016678229858046636,2.1689245286417647,4.1215517014004304e-07,True,115.0,False,26,False,24,,games5425898691,bf81d8692db,19.0,-2479.080078125,-102.91000366210938,17.010000228881836,-1434.6000671386719,-17656.8994140625,0.09999999776482582,-0.29999999329447746,-5.0,-892.6000213623047,255.0,128.0,0.00958922017223466,-1.701114209545422,2.417122854928296e-05,True,195.44032692909244,True,42,False,34,,
110,7427,255.0,False,False,1,4180.717724632421,3792.1201171875,2124.889892578125,106.94000244140625,31773.5009765625,8873.099975585938,-2586.7001342773438,-367.7000045776367,-513.6000061035156,-5966.5997314453125,1.0,0.9026095312898985,-1.8534430239877568,-2.786784898855943,bf81d8692db,games5425898691,19.0,3546.68994140625,1992.6800537109375,110.05000305175781,18449.200439453125,13633.00048828125,1663.0000305175781,285.0,2067.7999877929688,-2635.1998901367188,255.0,128.0,,0.1559594328359243,3.076895024937702,0.07057937728895708,True,121.19573343184688,True,44,35,False,,76561198039309853,enpitsu,26.0,921.2100219726562,-1437.27001953125,17.049999237060547,4337.300109863281,-12834.100341796875,3.100000023841858,-0.0,0.7000000029802322,0.0,255.0,128.0,False,-0.01672981802300053,-1.8966997239298566,5.977699397488245e-05,True,115.0,False,24,26,False,,kinghelgix,5352510735272825531,12,3921.8701171875,2215.139892578125,33.810001373291016,-4478.399963378906,-18448.800048828125,-1780.7000732421875,1052.5,1583.0999755859375,-1545.8999633789062,255.0,0.0,,-0.1240631307036367,-1.27078808431209,0.3661699004948491,True,166.0,False,30,False,26,,KaareKnallhard,6207901611651106654,14.0,309.8699951171875,4020.280029296875,17.010000228881836,4336.300048828125,-6399.2999267578125,3.0000001192092896,-0.5000000074505806,0.5999999865889549,2448.2000732421875,255.0,249.0,-0.009534918341590764,-2.180453532222136,7.269485275594135e-05,True,255.0,False,26,4,16,,False
111,7428,255.0,False,False,0,7845.661044258173,-3837.56005859375,-2133.35009765625,148.10000610351562,-4775.299987792969,-557.5,14637.900390625,4151.400146484375,-3732.3001098632812,-2198.699951171875,0.0,-1.18291889162404,2.1099449639492187,2.7500111819554642,5352510735272825531,kinghelgix,12.0,-3921.8701171875,-2215.139892578125,33.810001373291016,4478.399963378906,18448.800048828125,-1780.7000732421875,-1052.5,-1583.0999755859375,-1545.8999633789062,255.0,0.0,,0.1240631307036367,1.27078808431209,0.3661699004948491,True,166.0,False,30,26,False,,6207901611651106654,KaareKnallhard,14.0,-357.8500061035156,-3964.639892578125,17.010000228881836,-5977.2998046875,5708.900146484375,3.0000001192092896,0.09999999776482582,0.0,2492.899932861328,255.0,250.0,False,0.009522777900597369,2.4076059524332445,9.465129714838527e-06,True,255.0,False,16,26,4,,enpitsu,76561198039309853,26,-957.5999755859375,1544.949951171875,17.049999237060547,-4390.199890136719,12990.799560546875,3.100000023841858,0.0,-0.7000000029802322,0.0,255.0,128.0,False,0.01672981802300053,1.8966997239298566,5.977699397488245e-05,True,115.0,False,26,False,24,,games5425898691,bf81d8692db,19.0,-3671.4599609375,-2088.60009765625,129.17999267578125,-10990.799560546875,-9287.2998046875,3475.2999877929688,-4873.299865722656,-1539.7000122070312,995.1999664306641,255.0,147.0,0.13422319720723366,3.138491725595492,0.31885283705612744,True,118.07692904626171,True,44,False,35,,
112,7429,255.0,False,False,1,4234.9310272737885,3895.139892578125,2150.050048828125,188.49000549316406,18869.69970703125,5793.0999755859375,12349.100341796875,-2926.6000366210938,-3119.8001098632812,-4207.300109863281,1.0,1.3159960557366124,-1.774226361862715,2.9507177155855975,bf81d8692db,games5425898691,19.0,3688.1298828125,2103.550048828125,135.7100067138672,10215.599975585938,8990.800170898438,3870.7000732421875,5180.4998779296875,724.4999694824219,1606.300048828125,255.0,148.0,,-0.1255062987160438,3.1062796743942505,0.428819178850527,True,114.89260217194918,True,44,35,False,,76561198039309853,enpitsu,26.0,964.9299926757812,-1566.6400146484375,17.049999237060547,4400.299987792969,-13020.50048828125,3.100000023841858,-0.0,0.7000000029802322,0.0,255.0,128.0,False,-0.01672981802300053,-1.8966997239298566,5.977699397488245e-05,True,115.0,False,24,26,False,,kinghelgix,5352510735272825531,12,3899.72998046875,2092.22998046875,22.969999313354492,-3921.4999389648438,-12908.499755859375,-557.7000045776367,99.39999580383301,2087.7999877929688,-1858.699951171875,255.0,0.0,,-0.10944571980638373,-1.1506955243198973,0.28952603547030986,True,166.0,False,30,False,26,,KaareKnallhard,6207901611651106654,14.0,357.8500061035156,3964.639892578125,17.010000228881836,5977.2998046875,-5708.900146484375,3.0000001192092896,-0.09999999776482582,-0.0,2492.899932861328,255.0,250.0,-0.009522777900597369,-2.4076059524332445,9.465129714838527e-06,True,255.0,False,26,4,16,,False
113,7513,258.0,False,False,0,8800.069246726442,-1111.9200439453125,-3657.419921875,114.47000122070312,-5855.0,17907.2998046875,4165.299987792969,3527.39990234375,-17.100000381469727,-4853.500061035156,0.0,-0.6503432620697317,0.48182568807142656,-1.8328978177599213,6207901611651106654,KaareKnallhard,14.0,-1046.9599609375,-3792.739990234375,13.569999694824219,-5941.7999267578125,8342.7001953125,-630.6999969482422,-1360.2000427246094,1457.8999328613281,-1638.5000610351562,255.0,146.0,False,0.03140842426268818,2.2121089692826206,0.08288089838666976,True,212.93586232585292,True,26,16,4,,5352510735272825531,kinghelgix,12.0,516.5800170898438,-3359.909912109375,17.010000228881836,4825.199890136719,-16158.299560546875,3.0000001192092896,0.0,0.0,-2691.300048828125,255.0,0.0,,0.009612232874132655,-1.4196155740228078,-2.9496715689977405e-05,True,227.0,False,28,32,False,,enpitsu,76561198039309853,26,-37.63999938964844,1052.06005859375,17.049999237060547,10.199999809265137,-1483.9999389648438,3.1999999284744263,0.5000000074505806,-0.09999999776482582,6.499999761581421,128.0,128.0,False,0.017281118373324737,-1.5599745802059721,-1.3307959483630383e-05,True,146.0,False,26,False,24,,games5425898691,bf81d8692db,19.0,-3736.260009765625,-3017.610107421875,17.010000228881836,1547.2000122070312,9708.599853515625,2.5999999046325684,0.0,0.5999999865889549,1.1999999731779099,255.0,128.0,0.009524405130866387,1.4129951730216705,-4.8947845895465284e-05,True,107.0,False,44,False,36,,
114,7559,260.0,False,False,0,6097.664645941469,-1975.8299560546875,-861.2899780273438,185.6300048828125,8072.1002197265625,20809.599609375,16237.19970703125,4342.200012207031,2504.7000122070312,-3297.0999145507812,0.0,-0.34523186513687354,2.5032289064208415,0.06615915083008016,6207901611651106654,KaareKnallhard,14.0,-1918.280029296875,-1140.3599853515625,82.1500015258789,-8764.69970703125,21098.20068359375,2606.099853515625,-2616.199951171875,-4816.000061035156,458.69998931884766,212.0,199.0,True,0.17015303497303455,1.8857393183706515,-0.203050032881282,True,144.87179346238412,True,28,17,4,,5352510735272825531,kinghelgix,13.0,-907.5700073242188,-3049.2900390625,17.010000228881836,854.3000030517578,18235.0,2.5,0.0,-1.0000000149011612,-182.39999771118164,255.0,128.0,False,0.009593395946179062,1.5022918531621279,0.00015221291926662106,True,228.0,False,28,32,False,,enpitsu,76561198039309853,26,-742.6599731445312,1113.9599609375,17.049999237060547,-4170.299987792969,9825.800170898438,3.799999952316284,2.800000011920929,-7.099999785423279,-1258.1999969482422,255.0,0.0,False,0.016697001063400736,1.9621216916390922,5.032264819378414e-05,True,146.0,False,26,False,24,,games5425898691,bf81d8692db,19.0,-2079.639892578125,-764.52001953125,71.81999969482422,19961.700439453125,8244.69970703125,1028.7999725341797,805.5000305175781,5440.0,-84.0999984741211,255.0,102.0,0.590486134204439,0.37294585239685685,0.2635078654322852,True,38.0,False,46,False,37,,
115,7669,264.0,True,True,0,1715.7802319925333,548.6900024414062,4214.3798828125,185.82000732421875,-7020.4998779296875,30522.5,7847.5,5475.3997802734375,1542.7999877929688,1907.7999877929688,0.0,1.1248035031162944,2.6484040411221943,0.7324885617743448,5352510735272825531,kinghelgix,13.0,583.72998046875,4002.719970703125,179.58999633789062,1295.2000427246094,21953.20068359375,2863.2000732421875,-5462.7001953125,-482.00000762939453,-419.0999984741211,255.0,193.0,,0.27837213867599214,1.2040107761467138,-0.22560510628808067,True,137.0,False,34,29,False,,6207901611651106654,KaareKnallhard,14.0,758.260009765625,5511.58984375,316.54998779296875,-4197.099914550781,6857.5,-1682.4000549316406,884.0000152587891,-3627.9998779296875,-540.4000091552734,237.0,0.0,,-0.2096342553761113,-0.12241647927607126,0.46400905104151813,True,27.0,False,18,30,4,,enpitsu,76561198039309853,26,255.25,5138.56982421875,17.049999237060547,282.8000068664551,1203.499984741211,3.1999999284744263,1.0000000149011612,-0.7000000029802322,-744.1999816894531,255.0,0.0,True,0.01669279759207591,1.5567836203913137,-0.00013990877923876922,True,176.0,False,26,False,24,,games5425898691,bf81d8692db,20.0,2756.6201171875,5082.91015625,165.25999450683594,-17069.100341796875,3837.2000122070312,1433.800048828125,1395.8999633789062,-2140.5999755859375,2393.6000061035156,255.0,255.0,-0.051183176885783534,2.9083046616942934,-1.4596536357319523,True,255.0,False,48,False,40,,
116,7934,264.0,False,False,0,5152.938371112995,-28.959999084472656,60.529998779296875,101.52999877929688,-12553.599853515625,24506.99951171875,3611.400146484375,62.800002098083496,-816.5000152587891,5943.800048828125,0.0,-0.022698363289463706,0.16501634030082113,-0.00012856247935613078,5352510735272825531,kinghelgix,12.0,76.61000061035156,-130.17999267578125,45.47999954223633,2117.4000549316406,20261.400146484375,2763.2998657226562,4689.89990234375,2356.199951171875,1643.8999938964844,255.0,234.0,False,-0.06388811786268873,1.501954626980782,0.022624616430730285,True,31.0,False,6,4,False,,6207901611651106654,KaareKnallhard,14.0,-3045.550048828125,-4087.429931640625,17.010000228881836,-19107.80029296875,7814.4000244140625,3.1999999284744263,-0.7999999821186066,0.3999999910593033,-2792.6998901367188,255.0,0.0,False,0.00959703170728581,2.600775705088122,-0.00013546900448415967,True,255.0,False,False,False,False,,enpitsu,76561198039309853,26,-2.299999952316284,500.4599914550781,114.79000091552734,519.0000152587891,-22957.900390625,1288.8999938964844,5498.599853515625,123.4000015258789,0.29999999329447746,255.0,0.0,,0.7055441201646758,-1.5480158024351167,0.00024070233698233546,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,0.0,5306.75,17.010000228881836,0.0,7708.0999755859375,2.7000001072883606,-1.7000000178813934,0.0,0.0,255.0,,0.009361300800504376,-1.5707876864314794,4.024564865410916e-08,True,116.0,False,False,False,False,,
117,7936,264.0,False,False,1,5399.789181672973,121.7300033569336,-203.99000549316406,125.0999984741211,27866.8994140625,2801.7999267578125,4006.099853515625,1533.3999633789062,-116.00000381469727,-5799.5001220703125,1.0,0.04270050627252307,-0.3047895863591915,-0.061786845462796405,76561198039309853,enpitsu,26.0,-2.0,-309.010009765625,122.83999633789062,-518.6999893188477,22983.20068359375,701.2999725341797,-5490.30029296875,-291.8000030517578,-144.79999542236328,255.0,0.0,,-1.3077402438793524,1.6156957713297524,-0.06058733612564261,True,31.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-0.0,-5357.5498046875,17.59000015258789,-0.0,-4774.89990234375,140.0,-271.00000381469727,-0.0,0.0,255.0,,,-0.021324560541612643,1.570787917026874,8.899609031965766e-08,True,116.0,False,False,False,False,,kinghelgix,5352510735272825531,12,-79.30000305175781,-8.300000190734863,62.119998931884766,4832.099914550781,-22374.49951171875,2241.9000244140625,-1745.7000732421875,1830.7000732421875,1350.3999328613281,255.0,235.0,False,0.31511548282121904,-1.6058183448253565,0.11389262877789785,True,31.0,False,6,False,5,,KaareKnallhard,6207901611651106654,14.0,3076.800048828125,4073.52001953125,17.010000228881836,18625.799560546875,-8525.599975585938,3.1999999284744263,0.7999999821186066,-0.3999999910593033,-2825.7000732421875,255.0,0.0,-0.00959800297344636,-2.553794297184532,-0.00011490409297240821,True,255.0,False,False,False,False,,False
118,8094,270.0,False,False,0,6358.423637523853,-2913.0,-890.030029296875,245.74000549316406,9696.300048828125,11272.19970703125,12078.599853515625,5402.9998779296875,-1526.6999816894531,-2115.7000732421875,0.0,0.1748931307360625,-1.9851361560587026,0.04365681495836547,6207901611651106654,KaareKnallhard,14.0,-3005.260009765625,-1006.5599975585938,97.30000305175781,11133.800048828125,16422.099609375,3079.8001098632812,-1043.0000305175781,5380.8001708984375,456.3999938964844,255.0,0.0,True,0.07540810650813586,1.6052122395456299,0.059141286930692066,True,203.85137182153682,True,4,3,False,,5352510735272825531,kinghelgix,12.0,-2831.340087890625,-2984.8701171875,17.030000686645508,16895.50048828125,5995.2001953125,0.3999999910593033,-0.29999999329447746,0.0,1980.2000427246094,255.0,255.0,,0.00959826658677366,0.4135835425194983,4.575189067911314e-05,True,247.0,False,8,8,False,,enpitsu,76561198039309853,26,2242.860107421875,3642.659912109375,17.059999465942383,-9336.099853515625,6062.9998779296875,2.3999999463558197,-4.699999988079071,3.1999999284744263,-2061.1000061035156,255.0,128.0,False,0.01670867914579007,2.5020986500410323,1.980286898803279e-05,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-1721.5400390625,2732.89990234375,17.010000228881836,-777.9000091552734,-10058.200073242188,2.7000001072883606,-0.5000000074505806,-4.600000083446503,-946.9000244140625,255.0,128.0,0.009557602871594354,-1.691245271302689,5.8093755706314245e-05,True,255.0,False,False,False,False,,
119,8173,273.0,False,True,0,3010.750333283195,-268.9100036621094,2195.280029296875,971.2100219726562,10604.000244140625,28847.39990234375,-2835.8999633789062,-2999.4000244140625,-1985.0,-1838.800048828125,0.0,-1.2974103344835488,-0.16273339085826427,-1.2750884341590485,5352510735272825531,kinghelgix,12.0,-309.4200134277344,1954.6500244140625,943.5999755859375,6337.1002197265625,21992.2998046875,2275.2999877929688,-1113.0000305175781,-187.80000686645508,-512.2000122070312,255.0,100.0,,-0.06663448594981332,1.7688900282073075,-0.4312167902257413,True,102.65509699493327,True,10,8,4,,6207901611651106654,KaareKnallhard,14.0,-866.4000244140625,4547.35009765625,16.989999771118164,10230.599975585938,18872.7001953125,5.299999713897705,0.0,0.0,-2004.6000671386719,171.0,3.0,False,0.009595755486460378,0.9947996196992529,-1.8902671672451016e-06,False,110.0,False,4,4,False,,enpitsu,76561198039309853,26,603.3900146484375,5577.169921875,25.8700008392334,145.20000457763672,2293.300018310547,91.89999580383301,-2.800000011920929,-22.200000286102295,629.3000030517578,255.0,0.0,False,0.055813999530512984,-1.4789373095990104,0.003666196914165557,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-231.55999755859375,4327.8798828125,163.33999633789062,6459.7998046875,16442.39990234375,-479.3000030517578,434.00001525878906,-0.9000000357627869,-1415.8000183105469,255.0,128.0,-0.2513275889602192,0.5763729178174767,0.10729084605248256,True,200.0,False,4,False,False,,
120,8201,274.0,False,False,1,10396.44637252902,-791.1900024414062,-5118.6298828125,349.760009765625,18274.3994140625,7865.5999755859375,11517.099609375,4302.900085449219,-1080.4000091552734,4039.4000244140625,1.0,-0.2633761816384928,-0.08708109531498061,0.18224544917963997,76561198039309853,enpitsu,26.0,-674.260009765625,-5124.02001953125,246.38999938964844,812.3000335693359,6269.5001220703125,-2319.1000366210938,-2393.800048828125,4191.199951171875,-2636.7001342773438,128.0,255.0,False,0.5717722794728818,1.1376671689810018,-1.2738030163875038,True,208.0,False,2,1,False,,bf81d8692db,games5425898691,19.0,-399.1400146484375,-5309.740234375,16.899999618530273,-3450.0,5509.0997314453125,-64.20000076293945,233.89999389648438,-160.79999923706055,-257.8000068664551,255.0,128.0,,-0.008300078833758188,1.0431204908804128,0.004146761484615471,True,174.87496784938284,True,False,4,False,,kinghelgix,5352510735272825531,12,-332.7099914550781,-4076.590087890625,767.3200073242188,-6578.599853515625,-20919.29931640625,-5126.500244140625,2433.699951171875,3134.5001220703125,3006.400146484375,255.0,36.0,,0.4840814490802704,0.25485395918504794,-1.7553893773110225,True,104.0,False,10,4,8,,KaareKnallhard,6207901611651106654,14.0,-852.1300048828125,-5841.830078125,102.38999938964844,-3430.2999877929688,-4142.9998779296875,4734.89990234375,-1352.8999328613281,5194.89990234375,-1196.8000030517578,169.0,3.0,0.8768661115582791,-0.6287122421102802,-0.5894352375658044,False,42.0,False,4,False,4,,False
