,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
89,7108,196.0,False,False,0,5190.267915518286,-25.100000381469727,23.31999969482422,125.83000183105469,-3656.7001342773438,132.89999961853027,-3615.2999877929688,-614.3999862670898,2651.0000610351562,1357.4000549316406,0.0,0.5359862669397374,-0.2913756171855597,0.34637122591234487,76561198039309853,enpitsu,26.0,95.94000244140625,-86.20999908447266,112.76000213623047,1650.3999328613281,-1303.3999633789062,73.89999866485596,-2838.5000610351562,-4700.4998779296875,-311.8000030517578,255.0,0.0,,0.7135926223672687,-1.3330262374820014,2.849408236345437,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,-3468.60009765625,-2583.39990234375,17.010000228881836,979.5999908447266,-15100.2001953125,0.29999999329447746,0.0,1.8000000715255737,1832.5,255.0,209.0,,0.00959338742763447,-1.4432072995384246,1.6529178733463245e-05,False,24.708473059438887,True,False,False,False,,MadaraSSN--,317795162492363301,11.0,-73.36000061035156,198.75,116.91999816894531,-273.50000381469727,3130.0,282.7000045776367,5106.099853515625,1990.0999450683594,-465.29998779296875,255.0,173.0,,0.2646826948996344,-1.212838847646026,-0.0263163250849927,True,0.0,False,4,False,3,,SkullZ_KiILLER,3364314495151625935,10.0,1368.27001953125,3377.06005859375,17.010000228881836,-6643.2000732421875,7692.7001953125,2.3999999463558197,-0.19999999552965164,0.0,2339.499969482422,205.0,255.0,0.009546081697034983,2.333824908359417,-2.579754980177618e-05,True,116.0,False,False,False,False,,
90,7158,198.0,False,False,0,5090.704200998879,-398.6400146484375,73.6500015258789,96.77999877929688,-10916.099853515625,4335.7000732421875,2476.1000061035156,2027.1000671386719,684.3000030517578,2549.7000122070312,0.0,0.5344435835255023,3.0429259040243473,-1.960908189336865,76561198039309853,enpitsu,26.0,-242.25,12.479999542236328,16.719999313354492,-5900.30029296875,6152.60009765625,-144.79999542236328,312.39999771118164,-15.800000429153442,699.8000335693359,255.0,0.0,,0.010810789799587285,2.3402927784960688,-0.007854140707654831,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,18.0,-1885.1600341796875,-4529.7099609375,17.010000228881836,7393.800048828125,3350.5999755859375,2.3999999463558197,-0.19999999552965164,0.0,2221.199951171875,128.0,255.0,,0.009630992968651114,0.4547199797958934,4.098831091420371e-05,True,255.0,False,False,False,False,,MadaraSSN--,317795162492363301,11.0,-7.550000190734863,470.010009765625,17.010000228881836,4074.7000122070312,-3510.8999633789062,2.3000000417232513,0.29999999329447746,0.19999999552965164,2208.8999938964844,255.0,255.0,,0.00946986467591909,-0.7485256423574184,4.2096095123130725e-05,True,0.0,False,4,False,4,,SkullZ_KiILLER,3364314495151625935,10.0,-41.099998474121094,2719.800048828125,17.010000228881836,-5765.9002685546875,-4791.700134277344,2.0999999344348907,-1.8000000715255737,-1.0000000149011612,-358.4000015258789,204.0,128.0,0.009579339317735755,-2.458501700567479,-1.4610744906089878e-06,True,146.0,False,False,False,False,,
91,7213,200.0,False,False,1,6059.777990205379,2265.919921875,-762.9000244140625,100.37000274658203,18009.7998046875,20323.199462890625,7975.4998779296875,5362.5,2570.5999755859375,-796.6000366210938,1.0,-1.2072171753189351,-2.874088215560045,1.4791880469604062,3364314495151625935,SkullZ_KiILLER,10.0,2158.760009765625,-950.6799926757812,17.010000228881836,10069.7998046875,17625.6005859375,-0.5000000074505806,-2.0000000298023224,-4.300000071525574,-678.3000183105469,255.0,0.0,,-0.00957950763847345,2.052868579909892,-0.0004377939174796706,True,79.31755682473542,True,False,False,False,,317795162492363301,MadaraSSN--,11.0,-999.5800170898438,-2374.22998046875,60.63999938964844,-4194.200134277344,-15182.2998046875,-2069.7999572753906,2253.6000061035156,-261.00000381469727,547.7000045776367,255.0,255.0,,0.2797328991413471,-1.639671493232767,-0.37222348382132586,True,,False,6,False,6,,enpitsu,76561198039309853,26.0,1257.530029296875,-390.989990234375,17.059999465942383,729.8000335693359,11317.80029296875,2.0999999344348907,-0.0,-0.0,2388.2000732421875,255.0,255.0,,-0.016701230092792032,1.5790562804846977,7.318751885117057e-06,True,,False,2,False,2,,games5425898691,bf81d8692db,18.0,3210.6298828125,3208.97998046875,17.010000228881836,12500.699462890625,8389.000244140625,2.3000000417232513,-0.29999999329447746,-0.0,2051.199951171875,255.0,255.0,-0.009580800074797738,2.482806187450316,4.251599155982309e-05,True,196.0,False,False,False,False,,
92,7277,203.0,False,False,0,8406.045074039643,-2626.419921875,-3086.010009765625,194.39999389648438,-9367.39990234375,16896.400146484375,-2847.60009765625,-61.39999866485596,-537.9000091552734,5975.4998779296875,0.0,1.346691066078801,-0.0720923645572064,0.08628493010968073,bf81d8692db,games5425898691,19.0,-2541.9599609375,-3275.35009765625,173.16000366210938,-1794.7999572753906,17334.100341796875,95.60000419616699,-2015.2999877929688,-4508.399963378906,-2421.1000061035156,255.0,254.0,,0.2801145709768735,1.5925209774642626,-1.0901811008477111,True,148.99864968945903,True,4,False,3,,76561198039309853,enpitsu,26.0,-569.4099731445312,-2623.989990234375,17.059999465942383,1620.8999633789062,-14007.80029296875,1.1999999731779099,0.0,0.5999999865889549,0.0,255.0,0.0,,0.016756414750785823,-1.4555705496999614,4.939615517770847e-05,True,31.0,False,2,False,2,,MadaraSSN--,317795162492363301,12.0,-1703.0999755859375,3422.489990234375,17.010000228881836,-16891.800537109375,5096.000061035156,2.0000000298023224,-1.5000000596046448,0.5999999865889549,-534.5000076293945,255.0,122.0,,0.009599738059261653,2.830517218044994,-3.634154408573274e-05,False,0.0,False,6,False,6,,SkullZ_KiILLER,3364314495151625935,10.0,-2627.659912109375,-2682.610107421875,184.22999572753906,6225.3997802734375,-22088.30078125,104.60000038146973,2419.7000122070312,-4429.5001220703125,2184.9000549316406,210.0,0.0,-0.348013828149591,-1.1312313399638072,1.3433069117003238,True,164.0,False,4,False,3,,False
93,7279,203.0,False,False,1,2797.1887888631704,2699.22998046875,3001.6298828125,171.0800018310547,19889.599609375,5444.69970703125,-5442.39990234375,-2082.7999877929688,-894.7000122070312,-5555.30029296875,1.0,-1.3326304821131827,-0.3638928120070103,0.48420973484376717,3364314495151625935,SkullZ_KiILLER,10.0,2565.320068359375,2903.679931640625,183.11000061035156,-6243.0999755859375,22124.29931640625,-149.89999771118164,-2413.800048828125,4431.9000244140625,2186.4999389648438,211.0,0.0,False,0.3266924393782359,1.072103915480089,2.066032192320028,True,164.0,False,4,False,3,,317795162492363301,MadaraSSN--,12.0,1843.1800537109375,-3467.070068359375,17.010000228881836,16750.699462890625,-5519.1998291015625,2.0000000298023224,-0.0,-0.19999999552965164,-46.79999828338623,255.0,133.0,,-0.009620193402586555,-2.8124185049762858,7.014728748443154e-05,False,0.0,False,6,False,6,,enpitsu,76561198039309853,26.0,569.4099731445312,2623.989990234375,17.059999465942383,-1620.8999633789062,14007.80029296875,1.1999999731779099,-0.0,-0.5999999865889549,0.0,255.0,0.0,,-0.016756414750785823,1.4555705496999614,4.939615517770847e-05,True,31.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,2544.830078125,3147.1298828125,170.88999938964844,-128.80000114440918,-14906.800537109375,-260.0,2587.0999145507812,3652.2000122070312,-3196.4999389648438,255.0,255.0,-0.38389015247940883,-1.015007897197677,-1.4846036675525185,True,142.7572989643261,True,4,False,3,,
94,7367,206.0,False,False,0,9645.601986521158,-2381.72998046875,-4390.490234375,132.4499969482422,-748.4999847412109,5976.099853515625,2477.7999877929688,1687.1000671386719,4233.500061035156,-3902.60009765625,0.0,1.2465832532983123,2.2671050832231208,3.103464597931091,76561198039309853,enpitsu,26.0,-2348.81005859375,-4459.080078125,15.859999656677246,-6544.89990234375,802.2000122070312,-969.1999816894531,-4822.699890136719,-833.8999938964844,-1975.2000427246094,255.0,0.0,,0.02995479297272641,3.003524998328881,0.04074945883461011,True,61.0,False,2,False,2,,bf81d8692db,games5425898691,19.0,-1342.25,-4876.77001953125,16.8700008392334,-5890.7000732421875,3766.4999389648438,27.40000009536743,-71.90000057220459,29.000000953674316,2191.699981689453,255.0,212.0,,0.008320631823338665,2.5834718098094887,-0.004511109780414988,True,172.0,False,4,False,4,,MadaraSSN--,317795162492363301,12.0,-2867.3798828125,3147.219970703125,17.020000457763672,-5078.800048828125,-11244.599609375,1.0999999940395355,-0.19999999552965164,-0.19999999552965164,-2323.300018310547,255.0,0.0,False,0.009568511978699653,-2.0571650552644543,-2.354047212412292e-05,True,255.0,False,6,False,6,,SkullZ_KiILLER,3364314495151625935,10.0,-2999.510009765625,-4385.93994140625,324.44000244140625,-1711.199951171875,-3776.7999267578125,-920.1000213623047,1731.300048828125,3301.199951171875,-913.0000305175781,180.0,116.0,-0.12492270749849357,2.3452631741411087,0.2518727187084174,True,87.0,False,6,False,6,,False
95,7392,207.0,False,False,0,9126.935348014016,-2446.85009765625,-3854.2099609375,97.58000183105469,263.1999969482422,4223.699951171875,1873.9999389648438,-2658.9999389648438,1520.0,-3902.60009765625,0.0,1.2236170989509747,-0.1867608494569432,0.08153777443138699,76561198039309853,enpitsu,26.0,-2634.4599609375,-4026.2099609375,17.049999237060547,1200.4000091552734,1855.7000732421875,3.100000023841858,1.1999999731779099,-2.5,-1141.2999725341797,128.0,255.0,False,0.016912951714237998,1.0957764666381526,5.04532409433644e-05,True,61.0,False,2,False,2,,bf81d8692db,games5425898691,19.0,-2124.0,-4237.18994140625,17.0,-7042.80029296875,14179.7998046875,1.0999999940395355,0.0,-0.09999999776482582,-1673.5000610351562,255.0,7.0,,0.009593006619991497,1.9987612785080515,-0.00013267798907808914,True,122.01958711172945,True,4,False,4,,MadaraSSN--,317795162492363301,12.0,-3808.050048828125,2504.169921875,17.299999237060547,-10754.000244140625,582.2999954223633,200.79999923706055,-351.3999938964844,948.3999633789062,-3427.9998779296875,255.0,0.0,False,-0.00038798051698315904,2.6986797000352527,0.009648489316446143,True,255.0,False,6,False,6,,SkullZ_KiILLER,3364314495151625935,10.0,-3148.9599609375,-4686.5400390625,35.349998474121094,-938.7999725341797,49.49999809265137,265.3000068664551,151.19999885559082,4.099999964237213,-442.59998321533203,255.0,15.0,0.012891313581982292,2.3991029801959325,0.40343051836752547,True,71.35442582253488,True,6,False,6,,False
96,7400,207.0,False,False,0,9012.39636559636,-2448.56005859375,-3737.659912109375,125.27999877929688,-20064.49951171875,11825.799560546875,3927.0999145507812,1060.2999877929688,4057.39990234375,4290.899963378906,0.0,0.6752492700663052,-2.1594728242381005,-1.0430998600998562,bf81d8692db,games5425898691,19.0,-2279.10009765625,-3828.75,58.650001525878906,-12381.099853515625,16256.300048828125,2955.2999877929688,-1069.1999816894531,-2198.0999755859375,289.6999931335449,255.0,224.0,,0.050394245339338554,1.8694287038819002,-0.014513490693895677,True,120.0,False,6,False,5,,76561198039309853,enpitsu,26.0,-2579.550048828125,-3931.4599609375,17.049999237060547,598.4000015258789,1458.3999633789062,3.3000001311302185,-4.799999892711639,-2.5999999046325684,595.8000183105469,128.0,128.0,False,0.01694918620328414,1.1176666723676225,-8.042445845538816e-06,True,61.0,False,2,False,2,,MadaraSSN--,317795162492363301,12.0,-3983.75,2701.5,67.38999938964844,-750.0,8841.500244140625,556.5000152587891,-1525.8999633789062,409.59999084472656,-2035.2999877929688,255.0,0.0,False,-0.04011736191713271,1.6542140728585004,0.6614290063738959,True,255.0,False,6,False,6,,SkullZ_KiILLER,3364314495151625935,10.0,-3235.669921875,-4567.759765625,30.610000610351562,-3613.2998657226562,6703.499755859375,-611.3999938964844,555.4999923706055,-864.0000152587891,-2105.2000427246094,255.0,0.0,0.09822213731757813,2.0864726504000415,0.30974013354706814,True,46.294657873851,True,6,False,6,,False
97,7470,210.0,False,False,0,6555.571147719883,-2168.969970703125,-1290.7900390625,174.19000244140625,12600.30029296875,21102.5,5228.699951171875,4996.000061035156,3321.4999389648438,-81.80000305175781,0.0,0.5064117944594779,-1.3999698095739397,-2.6432755193411612,76561198039309853,enpitsu,26.0,-2236.280029296875,-1456.1199951171875,75.38999938964844,2863.800048828125,21041.298828125,3288.3999633789062,-2795.5999755859375,1112.5,-868.3999633789062,255.0,0.0,False,0.11745681883433955,1.6916068948539027,0.010365810474768828,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,19.0,-3069.89990234375,104.77999877929688,17.010000228881836,8561.599731445312,13795.999755859375,2.0999999344348907,-0.29999999329447746,-0.5000000074505806,42.10000038146973,255.0,128.0,,0.009608927033486474,1.0182016763197614,1.924040089371051e-05,True,120.0,False,6,False,6,,MadaraSSN--,317795162492363301,11.0,-1690.8599853515625,2682.340087890625,17.020000457763672,5787.80029296875,11466.199951171875,1.0999999940395355,0.0,-0.09999999776482582,2308.0999755859375,255.0,255.0,False,0.00955666403328544,1.1708191878507772,2.4596218334781122e-05,True,231.0,False,6,False,6,,SkullZ_KiILLER,3364314495151625935,11.0,-2393.31005859375,-1037.3499755859375,108.19999694824219,10775.699462890625,14689.100341796875,-151.5999984741211,-918.0000305175781,5325.4998779296875,-1022.3999786376953,206.0,0.0,-0.358841972497999,1.9182257594413048,-1.820231962424387,True,0.0,False,8,False,7,,False
98,7527,212.0,False,False,1,8060.150362994921,-340.30999755859375,-2824.77001953125,191.55999755859375,2133.2000732421875,23148.30078125,6072.1002197265625,-284.20000076293945,-4880.199890136719,3478.800048828125,1.0,-0.3156309431342347,-0.6026378298320216,2.4079426915980346,317795162492363301,MadaraSSN--,11.0,-362.0299987792969,-3093.139892578125,129.22000122070312,-6303.3001708984375,17687.60009765625,3760.7000732421875,-69.60000038146973,4504.89990234375,-3154.4000244140625,255.0,0.0,False,0.14803317144029676,1.6472444493373566,0.11586545021606268,True,119.78473111378248,True,8,False,7,,3364314495151625935,SkullZ_KiILLER,11.0,380.70001220703125,-2267.81005859375,69.7699966430664,-14939.000244140625,-15575.10009765625,-979.4000244140625,-329.90001678466797,33.09999942779541,27.899999618530273,201.0,128.0,,-0.10297659672107214,-0.8921108439413226,0.4759890612135254,True,,False,8,False,8,,enpitsu,76561198039309853,26.0,665.010009765625,-1580.6199951171875,17.030000686645508,-13248.399658203125,992.9000091552734,9.200000166893005,4.699999988079071,5.0,-79.20000076293945,255.0,128.0,,-0.017016755278828784,0.08433020271492386,0.0003134041456087455,True,0.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-291.3399963378906,-2539.47998046875,75.43000030517578,-11293.1005859375,-19667.19970703125,3829.5001220703125,-743.7000274658203,363.8999938964844,-16.799999475479126,255.0,60.0,0.034933865411025895,-1.123275418874077,-0.001322708416216628,True,8.99132045622798,True,7,False,6,,
99,7529,212.0,False,False,0,2690.941663843548,330.94000244140625,2745.050048828125,245.1999969482422,-3058.3999633789062,2797.9000854492188,18647.2998046875,5512.1002197265625,-1126.2999725341797,2085.0999450683594,0.0,0.18850941367924218,0.9162158594816426,2.677686360382693,bf81d8692db,games5425898691,19.0,383.94000244140625,2696.280029296875,102.11000061035156,10824.100341796875,17690.30029296875,2433.5000610351562,857.3000335693359,-3670.4000854492188,3110.5999755859375,255.0,128.0,,-0.1498713459014135,1.2369802846191948,-0.1151792966545388,True,2.718503285479834,True,8,False,6,,76561198039309853,enpitsu,26.0,-576.1599731445312,1573.43994140625,17.049999237060547,13388.699951171875,-1124.3000030517578,2.8999999165534973,-1.899999976158142,-1.2999999523162842,-28.900001049041748,255.0,128.0,,0.01682689556142391,-0.08746366039604997,0.00013306647598826474,True,0.0,False,4,False,4,,MadaraSSN--,317795162492363301,11.0,429.9200134277344,2935.89990234375,160.55999755859375,7124.2999267578125,-14259.200439453125,2620.4998779296875,-1571.9000244140625,-5268.3001708984375,151.70000076293945,255.0,28.0,False,-0.16168772869170278,-1.9137576615510297,0.835425289423677,True,113.51191394303434,True,8,False,7,,SkullZ_KiILLER,3364314495151625935,11.0,-380.70001220703125,2267.81005859375,69.7699966430664,14939.000244140625,15575.10009765625,-979.4000244140625,329.90001678466797,-33.09999942779541,27.899999618530273,201.0,128.0,0.10297659672107214,0.8921108439413226,0.4759890612135254,True,,False,8,False,8,,
100,7678,217.0,False,False,1,9075.93028464926,494.6099853515625,-3927.050048828125,426.7200012207031,11055.2001953125,13797.900390625,10752.39990234375,5372.60009765625,-86.89999580383301,1068.7000274658203,1.0,0.8930448107838789,-1.3041735924712325,-2.096190468779198,3364314495151625935,SkullZ_KiILLER,11.0,427.05999755859375,-4040.090087890625,250.1300048828125,5414.2999267578125,13020.6005859375,4007.0999145507812,-2474.499969482422,1138.6000061035156,-392.7000045776367,128.0,147.0,False,1.1474948542972219,2.2383802954704466,0.24524192939006312,True,6.417479315111714,True,10,False,9,,317795162492363301,MadaraSSN--,12.0,2828.97998046875,-4072.409912109375,16.31999969482422,17529.300537109375,-1079.000015258789,155.50000190734863,139.3000030517578,47.89999961853027,-2271.7999267578125,255.0,0.0,True,-0.006473887242375562,-3.026995124314408,-0.005553501009389645,True,0.0,False,10,4,8,,enpitsu,76561198039309853,27.0,468.6300048828125,-3649.199951171875,237.52000427246094,1355.8999633789062,-12499.200439453125,1691.1000061035156,-515.6000137329102,-55.10000228881836,0.0,255.0,128.0,False,0.6411155706827438,-1.6789974787880997,-0.0002457978578002796,True,0.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,-78.4800033569336,507.54998779296875,17.010000228881836,15076.800537109375,-6687.1002197265625,2.0999999344348907,-2.8999999165534973,1.1999999731779099,-743.0000305175781,255.0,30.0,-0.009605202171167447,-2.7065639769799263,3.7422367545972825e-05,True,220.0,False,8,False,6,,
101,7769,220.0,False,False,0,6370.335030914274,-3995.3798828125,-425.5199890136719,382.8999938964844,15815.999755859375,-4079.7000122070312,5653.499755859375,183.99999618530273,-4479.89990234375,-3986.9000244140625,0.0,-1.344018107783821,-0.4491875701389428,-0.3525905168735688,bf81d8692db,games5425898691,19.0,-3823.010009765625,-419.5899963378906,233.9600067138672,-20028.00048828125,-1699.9000549316406,1570.0,5431.300048828125,-864.8999786376953,47.5,255.0,255.0,,-0.0158055465657381,3.052845940237464,-0.7055500474264835,True,159.47701506204507,True,10,False,7,,76561198039309853,enpitsu,26.0,-83.80999755859375,4417.43994140625,17.049999237060547,993.0999755859375,-12551.99951171875,3.100000023841858,-0.09999999776482582,2.5999999046325684,-1444.4000244140625,255.0,128.0,,0.01671860970948576,-1.4869649063365076,-0.0002533468688085339,True,,False,6,False,6,,MadaraSSN--,317795162492363301,12.0,-3769.860107421875,2496.89990234375,17.010000228881836,-9905.900268554688,-12506.99951171875,2.3000000417232513,0.0,0.09999999776482582,2017.8999328613281,228.0,255.0,False,0.009596941190505028,-2.1730233130800958,7.441805217561418e-06,True,216.0,False,10,4,8,,SkullZ_KiILLER,3364314495151625935,11.0,-1893.260009765625,4475.509765625,17.010000228881836,3316.0000610351562,-8164.5001220703125,2.3999999463558197,-0.29999999329447746,0.5000000074505806,-1492.5999450683594,204.0,7.0,0.009546421065078681,-1.1534204145215252,-0.0003725240981091567,True,9.0,False,10,False,10,,
102,7857,224.0,False,False,1,3762.225468079046,-361.3800048828125,1594.1099853515625,246.5,-5974.4000244140625,29968.00048828125,2377.7999877929688,1892.7999877929688,-4584.4000244140625,3376.400146484375,1.0,1.4053142831429999,0.8224904324920591,-0.16117124394216598,317795162492363301,MadaraSSN--,12.0,-365.3699951171875,1405.0899658203125,175.74000549316406,-2335.8999633789062,22751.39892578125,2432.2000122070312,-1061.3999938964844,5263.499755859375,1190.999984741211,255.0,0.0,False,0.26372926661891144,1.4058259626470155,0.7283667004739343,True,112.57787528602026,True,12,4,9,,3364314495151625935,SkullZ_KiILLER,11.0,2020.739990234375,117.93000030517578,17.010000228881836,3460.10009765625,14747.2998046875,2.0999999344348907,0.5999999865889549,2.5,-736.2000274658203,203.0,124.0,,-0.009592945254323509,1.8413000907448036,4.9720974594387064e-05,True,31.0,False,10,False,10,,enpitsu,76561198039309853,26.0,-210.9600067138672,1678.3900146484375,17.049999237060547,-10084.7998046875,8547.80029296875,3.1999999284744263,-0.5999999865889549,-0.19999999552965164,1855.0,0.0,128.0,,-0.01727510004731093,0.6375525093728072,-3.211153808274829e-06,True,82.57787528602026,True,9,False,8,,games5425898691,bf81d8692db,19.0,2884.030029296875,449.29998779296875,17.020000457763672,-12953.299560546875,9537.19970703125,-2.0999999344348907,3.4999999403953552,-2.3999999463558197,462.00000762939453,255.0,128.0,-0.00961329854274396,0.6092973530688988,-1.9852470598385305e-05,True,201.736370043088,True,10,False,8,,
103,7996,229.0,False,False,0,7186.836260870841,1997.2099609375,-1438.75,609.6500244140625,-6666.099853515625,20698.89892578125,3083.9999389648438,-3747.6998901367188,2747.5,-3612.0999145507812,0.0,0.2777921312314388,1.531187374897998,-2.548459040315113,bf81d8692db,games5425898691,19.0,2058.7099609375,-1561.56005859375,471.5799865722656,-4335.899963378906,11875.899658203125,3902.0999145507812,3020.4000854492188,-2076.300048828125,-849.3000030517578,255.0,233.0,,-0.5466749178416729,1.818248629995839,-0.23182136132696296,True,133.36637418757203,True,12,False,9,,76561198039309853,enpitsu,27.0,2824.780029296875,-2557.31005859375,17.040000915527344,-5202.39990234375,17002.900390625,3.700000047683716,0.09999999776482582,-0.19999999552965164,-24.90000009536743,255.0,128.0,False,0.016785683468626994,1.864908017372088,3.3674911166792966e-05,True,190.0,False,10,False,10,,MadaraSSN--,317795162492363301,12.0,107.12000274658203,-92.27999877929688,99.58999633789062,6307.0001220703125,21860.80078125,-158.100004196167,-5099.2999267578125,2058.2000732421875,-99.60000038146973,253.0,128.0,False,0.06267683602226552,-2.1072701175741573,-3.132923613789315,True,124.0,False,16,4,13,,SkullZ_KiILLER,3364314495151625935,11.0,3755.320068359375,123.45999908447266,17.010000228881836,9373.599853515625,11853.499755859375,0.5000000074505806,-0.19999999552965164,-0.3999999910593033,3183.9999389648438,255.0,255.0,0.00960184326371871,1.1316525963995794,4.594716110895534e-05,True,245.44731163209485,True,10,False,10,,False
104,8054,231.0,False,False,1,7961.213634837497,-696.02001953125,-2660.409912109375,214.74000549316406,19632.7001953125,722.6000213623047,10690.6005859375,4287.39990234375,-3495.5999755859375,2323.3999633789062,1.0,-0.7315356425958531,-3.0659387853324174,-2.1650164083523733,3364314495151625935,SkullZ_KiILLER,11.0,-892.530029296875,-2727.159912109375,123.94000244140625,22825.10009765625,-377.7000045776367,2209.2999267578125,-4450.799865722656,3149.2001342773438,-722.9000091552734,128.0,128.0,,-0.15987758967416227,-3.1269363488162387,-0.5007451578600755,True,182.0,False,12,False,11,,317795162492363301,MadaraSSN--,12.0,-629.510009765625,-3985.60009765625,17.010000228881836,6727.19970703125,-5761.199951171875,2.0999999344348907,-4.000000059604645,3.1999999284744263,1190.999984741211,128.0,113.0,,-0.009642239605654829,-2.4978153281747377,-0.00016169621615401682,True,154.0,False,16,4,14,,enpitsu,76561198039309853,26.0,-615.989990234375,504.9200134277344,17.040000915527344,15829.599609375,1807.1000671386719,3.799999952316284,0.5999999865889549,-0.0,0.09999999776482582,255.0,0.0,,-0.016792156662699266,3.027886063840006,-5.475335697287694e-05,True,190.0,False,10,False,10,,games5425898691,bf81d8692db,19.0,-877.280029296875,-972.0399780273438,16.959999084472656,11682.60009765625,-6716.9000244140625,14.900000095367432,4.699999988079071,-0.7000000029802322,2226.7999267578125,255.0,255.0,-0.009460840212081744,-2.6846346604264895,-0.00021160695354599556,True,119.0,False,12,False,10,,
105,8178,235.0,False,False,1,7823.658536027406,2039.0999755859375,-2599.699951171875,402.8900146484375,-15293.699951171875,11078.900146484375,5338.0999755859375,3270.7998657226562,-627.7000045776367,-4990.7000732421875,1.0,0.8480216152713697,2.1983469544108667,-1.5245440404323707,3364314495151625935,SkullZ_KiILLER,11.0,2118.580078125,-2698.639892578125,255.77000427246094,-16532.5,8639.000244140625,3022.6998901367188,380.29998779296875,-4126.099853515625,-554.3000030517578,128.0,128.0,False,0.526794551800945,-0.16980904062538985,-0.3705228577164198,True,170.03160432846317,True,14,False,13,,317795162492363301,MadaraSSN--,12.0,1002.5700073242188,-3640.260009765625,17.010000228881836,-1338.2000732421875,9945.499877929688,2.0999999344348907,-0.09999999776482582,1.2999999523162842,168.50000381469727,255.0,137.0,False,-0.009534706697212987,1.431738602457921,-7.783940078087263e-05,True,123.0,False,16,4,14,,enpitsu,76561198039309853,26.0,1789.7099609375,310.4800109863281,17.040000915527344,-5288.599853515625,12758.1005859375,3.799999952316284,0.09999999776482582,-0.7999999821186066,-1.4000000059604645,255.0,255.0,,-0.01674178862108733,1.1780302563055014,7.133020574491738e-05,True,220.0,False,10,False,10,,games5425898691,bf81d8692db,19.0,3718.469970703125,-3904.860107421875,123.5,-2445.2000427246094,-9116.300048828125,-8173.4002685546875,-612.400016784668,682.5,-580.4000091552734,255.0,128.0,0.06135989344151686,-0.6796781943369717,0.0891185132825433,True,0.0,False,14,False,12,,
