,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,shot_taker_handbrake
135,7820,232,False,False,0,5164.41704861851,-841.5499877929688,-24.1299991607666,276.6700134277344,30438.89892578125,10881.700439453125,-5272.80029296875,-3362.5,2611.0000610351562,-4227.900085449219,0.0,-1.0082712999328656,2.7544454246321495,0.8967773554351417,bf6efbc0d1b,BlxxmOw,12.0,-1022.5,-134.3000030517578,241.57000732421875,21083.20068359375,8932.19970703125,2170.399932861328,1383.3000183105469,4817.5,2264.4000244140625,255.0,53.0,-0.06331293326102232,0.3734649973606587,0.544573592054954,False,84.49421053548022,True,5,False,6,,b2d05d5f14b,Pouka.,5.0,-3678.93994140625,-229.74000549316406,16.989999771118164,-3840.7998657226562,-18146.99951171875,2.5,0.0,0.0,2053.000030517578,255.0,255.0,False,0.009607643545115318,-1.698313519218298,-3.238499544397356e-05,True,234.54740626581253,True,False,6,6,,enpitsu,76561198039309853,27.0,-705.8699951171875,288.69000244140625,17.049999237060547,7967.39990234375,-5334.2999267578125,2.5999999046325684,2.3999999463558197,-2.0000000298023224,-852.6999664306641,255.0,0.0,,0.016691653950013836,-0.6444043864466829,0.00023471891224267699,True,False,101.0,False,2,3,,games5425898691,bf81d8692db,17.0,-500.45001220703125,691.7999877929688,93.8499984741211,10399.69970703125,11729.69970703125,-149.49999809265137,182.99999237060547,5493.0999755859375,-205.6999969482422,255.0,128.0,,-0.4325314311475459,2.0954667026355085,-2.5072344089658225,True,5,False,6,61.0,False,,False
136,7993,238,False,False,0,4283.623751739661,3278.469970703125,4179.14990234375,119.2300033569336,297.39999771118164,3942.2000122070312,8350.399780273438,-4323.599853515625,326.19998931884766,-2141.7999267578125,0.0,-1.089172001665277,2.297379877038571,-0.020115668800741098,bf6efbc0d1b,BlxxmOw,29.0,3509.18994140625,4010.179931640625,15.760000228881836,-17359.49951171875,1437.7000427246094,247.70000457763672,205.59999465942383,-309.7999954223633,-1730.8000183105469,255.0,0.0,-0.00911910896332677,3.0217677297788965,0.01853899454147153,True,42.13682577686925,True,6,False,6,,b2d05d5f14b,Pouka.,5.0,2120.830078125,1928.8699951171875,17.0,-16111.400146484375,1906.6999816894531,3.3000001311302185,0.19999999552965164,-0.09999999776482582,-1229.1999816894531,230.0,35.0,False,0.009588618500438623,2.9902241551321684,-5.080847635490939e-05,True,176.0,False,False,8,8,,enpitsu,76561198039309853,27.0,2666.699951171875,2623.5,17.049999237060547,-13867.7001953125,18089.49951171875,2.7000001072883606,-3.8999998569488525,5.600000023841858,-1165.0,255.0,255.0,False,0.016793231383761736,2.1682645546750186,-4.152654279550878e-05,True,False,72.0,False,4,4,,games5425898691,bf81d8692db,18.0,3980.68994140625,-1043.68994140625,56.45000076293945,-15435.2001953125,-5089.4000244140625,-11600.6005859375,1156.6999816894531,5374.89990234375,148.4000015258789,255.0,0.0,,0.5777409270021975,-2.88260346924235,0.12912925229345795,True,8,False,8,140.42338053641782,True,,
137,8058,240,False,False,1,10556.20941935209,-2994.429931640625,-4673.16015625,337.3399963378906,-30199.3994140625,-894.5999908447266,983.0000305175781,2359.9000549316406,1173.3999633789062,-4892.5,1.0,0.07734522320550861,1.1202556343088406,-1.9645597831901873,76561198039309853,enpitsu,27.0,-2874.699951171875,-4693.2900390625,267.79998779296875,-17123.800048828125,-6697.19970703125,1354.4000244140625,4099.700012207031,-898.3999633789062,-3554.5001220703125,255.0,128.0,0.2964112451141434,0.04700956903056578,-0.4234141019858051,True,18.0,False,5,False,6,,bf81d8692db,games5425898691,18.0,-2092.719970703125,-3030.050048828125,16.989999771118164,-6340.3997802734375,-21924.3994140625,4.600000083446503,0.7000000029802322,3.0000001192092896,-1200.0,255.0,0.0,,-0.009599028500243065,-1.2705832045550989,-0.00010146514928624003,True,16.0,False,False,8,8,,BlxxmOw,bf6efbc0d1b,29.0,-3032.18994140625,-4259.4599609375,122.62000274658203,-4199.700012207031,-5772.2998046875,3796.400146484375,1218.0000305175781,-5327.2998046875,-620.9000015258789,255.0,0.0,True,-0.02100054623429834,-1.7488330848585119,0.3170529106136222,False,False,31.5733161716051,True,7,8,,Pouka.,b2d05d5f14b,5.0,-1481.9000244140625,-2058.75,17.0,9046.199951171875,-736.6999816894531,3.1999999284744263,-0.09999999776482582,0.3999999910593033,-33.90000104904175,219.0,107.0,False,-0.009502260143490556,-3.072820801713627,-0.00010555532823316161,True,8,False,8,147.0,False,,False
138,8139,243,False,False,0,6423.282030346817,3302.659912109375,278.95001220703125,106.4800033569336,2664.8001098632812,7598.699951171875,6782.80029296875,2920.7998657226562,-2423.5000610351562,4647.0001220703125,0.0,-0.9973948437393324,-2.8348631571706906,-1.1800844307152167,b2d05d5f14b,Pouka.,6.0,3287.469970703125,158.92999267578125,17.0,16568.399658203125,1485.2000427246094,3.400000035762787,1.4000000059604645,3.1999999284744263,1223.7000274658203,12.0,255.0,0.009689908745152818,0.10470369367885753,0.0001349965239933507,True,57.0,False,8,False,8,,bf6efbc0d1b,BlxxmOw,29.0,2947.6298828125,2744.7900390625,86.68000030517578,3411.7001342773438,-17123.199462890625,-725.9999847412109,4083.9999389648438,190.20000457763672,-222.19999313354492,255.0,128.0,,-1.0449316312676815,-1.1715999597070585,-0.3342205177768172,,0.0,False,False,10,10,,enpitsu,76561198039309853,27.0,3117.64990234375,3890.830078125,42.65999984741211,-160.40000915527344,-2084.4000244140625,-1611.6999816894531,-1812.1000671386719,1876.3999938964844,6.800000071525574,255.0,0.0,,0.013808488649461695,-0.5703820648048974,0.48190188342889756,True,False,18.0,False,6,6,,games5425898691,bf81d8692db,18.0,3494.02001953125,1627.4000244140625,16.989999771118164,-215.79999923706055,-20277.60009765625,4.000000059604645,0.0,1.1999999731779099,555.9999847412109,255.0,138.0,,0.009597812623941904,-1.5610618116412327,2.3827107975501564e-05,True,8,False,8,0.0,False,,
139,8197,245,False,False,1,8367.187932467532,-3877.669921875,-1731.8199462890625,115.55999755859375,-9173.400268554688,20315.30029296875,6067.19970703125,-3022.9998779296875,3201.7999267578125,4075.4000854492188,1.0,0.8579882264864171,2.648114600915023,-1.2597608388863621,76561198039309853,enpitsu,27.0,-3793.6201171875,-2001.949951171875,49.189998626708984,-4702.5,13347.2998046875,3536.199951171875,-487.40001678466797,-177.60000228881836,-303.0999946594238,255.0,0.0,-0.029712451366262705,1.2383443848485265,-0.00016753490267063336,True,0.0,False,7,False,8,,bf81d8692db,games5425898691,18.0,-2449.429931640625,1125.489990234375,16.989999771118164,13135.999755859375,-8400.999755859375,4.600000083446503,1.2999999523162842,-0.7999999821186066,-1380.7000732421875,255.0,87.0,,-0.00958057989206988,-2.5078853888995285,7.762456579036585e-05,True,0.0,False,False,8,8,,BlxxmOw,bf6efbc0d1b,29.0,-3436.9599609375,1387.030029296875,33.77000045776367,-859.1000366210938,21690.2001953125,-2481.300048828125,-2773.699951171875,1129.800033569336,331.8000030517578,255.0,161.0,,0.15119081683461114,1.4983224622796163,-0.3852776700250883,,False,0.0,False,12,12,,Pouka.,b2d05d5f14b,6.0,-4035.909912109375,1202.510009765625,123.9000015258789,777.0999908447266,13182.7001953125,-1142.9000091552734,-1023.0999755859375,-506.8000030517578,-681.9999694824219,246.0,50.0,False,-0.09906375037174926,1.6221051838156584,0.9845421633705923,True,8,False,8,57.0,False,,
140,8267,248,False,False,1,5470.091127109836,-3949.919921875,2602.489990234375,144.6199951171875,-3936.7999267578125,27878.60107421875,770.9999847412109,-2108.000030517578,-1577.8999328613281,5391.300048828125,1.0,-0.6002621794277351,0.32333574223860656,-1.2247897460778425,76561198039309853,enpitsu,27.0,-3919.080078125,2391.719970703125,35.869998931884766,3469.5001220703125,22671.298828125,1724.1999816894531,-101.5999984741211,-856.1000061035156,58.00000190734863,255.0,255.0,-0.06227111484664876,1.6727070959703345,0.35673168713293996,True,140.701918150789,True,9,False,10,,bf81d8692db,games5425898691,18.0,1668.0899658203125,-712.6799926757812,16.90999984741211,19490.699462890625,-2784.2001342773438,26.19999885559082,7.599999904632568,-7.799999713897705,548.1000137329102,255.0,128.0,,-0.009954428498487235,-3.033785270982108,-0.0006505620850504223,False,31.0,False,False,10,10,,BlxxmOw,bf6efbc0d1b,32.0,-1082.8199462890625,4444.56005859375,17.010000228881836,15516.800537109375,804.4000244140625,2.5,0.5999999865889549,0.09999999776482582,2680.2999877929688,255.0,255.0,True,-0.009587664494193269,2.957599476198699,7.728841677533783e-05,True,False,255.0,False,12,12,,Pouka.,b2d05d5f14b,6.0,-3307.110107421875,4334.66015625,17.0,7559.7998046875,10861.099853515625,3.6000001430511475,0.09999999776482582,0.5999999865889549,-2129.600067138672,128.0,0.0,False,-0.009633487413260337,2.2389454489963923,-7.288638704459354e-05,True,8,False,8,57.0,False,,
141,8284,249,False,True,1,4807.626646153046,-3803.0400390625,4123.97998046875,259.9800109863281,13188.199462890625,13455.6005859375,1769.1999816894531,-1082.3999786376953,-61.30000114440918,5901.199951171875,1.0,0.1812909035028706,2.4834185044680157,-0.7726066920831733,76561198039309853,enpitsu,27.0,-3844.7099609375,3838.659912109375,108.4000015258789,299.4000053405762,21012.900390625,-73.89999866485596,-5180.30029296875,-1745.8000183105469,605.0,128.0,128.0,0.6438589493365475,-1.9790120614794882,3.003620951996267,True,139.0,False,10,False,10,,bf81d8692db,games5425898691,18.0,2773.4599609375,-479.7699890136719,17.010000228881836,17073.1005859375,8229.400024414062,2.0000000298023224,0.5999999865889549,0.19999999552965164,22.40000009536743,255.0,128.0,,-0.009597812857083865,2.689364656117752,-6.722747118912599e-05,True,31.0,False,False,10,10,,BlxxmOw,bf6efbc0d1b,32.0,-558.2000122070312,4811.60986328125,17.010000228881836,-1075.199966430664,7196.199951171875,2.3999999463558197,-0.0,-0.0,3483.599853515625,255.0,255.0,False,-0.00953215989206825,0.7666072664061092,2.44276382558061e-05,True,False,255.0,False,12,12,,Pouka.,b2d05d5f14b,6.0,-2762.8701171875,4702.85009765625,17.0,8612.999877929688,7934.000244140625,3.700000047683716,-0.29999999329447746,-0.29999999329447746,2485.0,255.0,255.0,True,-0.009564375898315887,2.330068048069533,0.00011033272675128701,True,8,False,8,57.0,False,,
142,8308,249,False,False,0,10750.769015411795,2632.1298828125,-5015.35986328125,190.89999389648438,2145.399932861328,8477.000122070312,403.69998931884766,-1794.7999572753906,1740.0,5454.4000244140625,0.0,0.1261725153670419,2.8100392282157594,-0.5585500865782032,b2d05d5f14b,Pouka.,6.0,2516.530029296875,-5095.6201171875,130.58999633789062,-1037.9000091552734,-1482.4000549316406,1856.300048828125,920.0,-2310.399932861328,2733.599853515625,255.0,255.0,-1.3761915169578625,-1.5688462503269258,0.03331308264437629,True,57.0,False,8,False,8,,bf6efbc0d1b,BlxxmOw,32.0,987.2000122070312,-4913.330078125,17.010000228881836,8551.099853515625,-486.1000061035156,2.0999999344348907,-1.0999999940395355,0.0,-57.10000038146973,255.0,128.0,False,0.009519182059573217,-0.06488434296097799,9.589370572122023e-05,False,255.0,False,False,12,12,,enpitsu,76561198039309853,27.0,3363.179931640625,-4676.669921875,495.3900146484375,-7795.2001953125,-7794.5001220703125,-4080.7000732421875,1706.9999694824219,-1706.9000244140625,0.0,255.0,0.0,False,0.39150602678974733,-2.3381149099902885,1.5777316367129819,True,False,139.0,False,10,10,,games5425898691,bf81d8692db,18.0,-3680.570068359375,-665.7999877929688,17.010000228881836,1855.3999328613281,-19423.499755859375,0.0,0.0,0.19999999552965164,1992.8999328613281,255.0,255.0,,0.009584290392799852,-1.4027054984990324,1.8803735836497565e-05,True,10,False,10,226.8029162576122,True,,False
143,8331,250,False,False,1,3785.4004616594893,-2804.449951171875,4342.5498046875,127.9000015258789,298.6000061035156,-15000.10009765625,4066.0000610351562,-2200.2000427246094,-5059.100036621094,1992.5,1.0,-0.4278786751710817,-1.3029022145414362,-1.4823920338253178,76561198039309853,enpitsu,27.0,-2815.64990234375,4467.81982421875,16.610000610351562,3187.3001098632812,-12440.2001953125,-58.20000171661377,-129.3000030517578,-417.79998779296875,-784.7000122070312,255.0,0.0,-0.009372933731944387,-1.7478085088733297,0.012887800274790877,True,120.14966865508785,True,10,False,10,,bf81d8692db,games5425898691,18.0,2418.330078125,1751.8599853515625,17.010000228881836,-22293.5009765625,1294.1999816894531,2.199999988079071,-0.0,-0.09999999776482582,1940.8999633789062,255.0,255.0,,-0.009575801181835208,-0.015726354395533042,3.753317202691483e-05,True,180.0,False,False,10,10,,BlxxmOw,bf6efbc0d1b,29.0,-1916.969970703125,4767.27978515625,16.989999771118164,-12946.500244140625,-7948.0999755859375,2.3000000417232513,0.7000000029802322,-0.19999999552965164,-153.4000015258789,255.0,118.0,False,-0.009566177695630935,-0.5612680071547549,-5.547869808270755e-05,False,False,214.3686967767695,True,12,12,,Pouka.,b2d05d5f14b,6.0,-2744.239990234375,5084.7998046875,347.79998779296875,-6714.7998046875,-1216.3999938964844,339.0999984741211,547.0999908447266,-2359.499969482422,772.7999877929688,255.0,255.0,False,0.0973434512640081,-0.18741751832998,-1.568923172099753,True,8,False,8,57.0,False,,False
144,8371,252,False,False,1,4647.31625387001,-2754.9599609375,2264.580078125,125.33999633789062,12293.299560546875,-13976.800537109375,5674.89990234375,3155.10009765625,-3662.9998779296875,3553.3999633789062,1.0,0.011209958034717717,-2.177618398490159,0.24867964734739156,76561198039309853,enpitsu,27.0,-2898.81005859375,2278.56005859375,59.58000183105469,13399.200439453125,-15879.200439453125,2458.800048828125,1393.800048828125,4243.399963378906,2198.300018310547,255.0,255.0,-0.10696374472639984,-2.2761941489951045,-0.01639350717212196,True,63.0,False,11,False,12,,bf81d8692db,games5425898691,18.0,-464.32000732421875,310.8900146484375,17.010000228881836,-19260.999755859375,-8812.60009765625,2.3000000417232513,-1.0000000149011612,-0.09999999776482582,-1852.1000671386719,255.0,0.0,,-0.009601654928257108,-0.37028467427879297,-0.0001282388221185665,True,180.0,False,False,10,10,,BlxxmOw,bf6efbc0d1b,29.0,-3008.10009765625,2472.47998046875,16.989999771118164,13408.199462890625,-15952.80029296875,4.4999998807907104,-1.4000000059604645,1.8000000715255737,728.8999938964844,255.0,121.0,False,-0.009581244245413154,-2.328846323912913,-0.00015870296023078772,False,False,146.0,False,12,12,,Pouka.,b2d05d5f14b,6.0,-2765.989990234375,3817.89990234375,17.010000228881836,7908.3001708984375,-10690.0,2.0999999344348907,0.09999999776482582,-0.19999999552965164,409.50000762939453,255.0,128.0,False,-0.009576227607833065,-2.249027677461627,-0.0002221857441074104,True,8,False,8,57.0,False,,False
145,8427,254,False,False,0,4776.813600106304,461.8800048828125,560.25,94.4000015258789,-2978.599853515625,13239.7998046875,2106.3999938964844,-3580.7998657226562,368.49998474121094,3584.5001220703125,0.0,-0.43079557317417205,1.0804141262407156,0.23586148037113885,bf6efbc0d1b,BlxxmOw,33.0,356.54998779296875,487.80999755859375,17.0,-5977.80029296875,13227.80029296875,3.799999952316284,-3.100000023841858,-2.800000011920929,-648.0000305175781,0.0,62.0,0.009706535381478228,1.974653930877254,-5.325536504045538e-05,,166.0,False,12,False,12,,b2d05d5f14b,Pouka.,6.0,400.8399963378906,-1331.300048828125,17.010000228881836,-17843.599853515625,13266.800537109375,0.0,2.0000000298023224,-1.0000000149011612,-1173.7000274658203,255.0,0.0,,0.009600481962848153,2.4882761149837074,-0.0001938353509132224,True,8.26178050553927,True,False,8,8,,enpitsu,76561198039309853,27.0,55.849998474121094,679.8400268554688,60.400001525878906,-16105.400390625,15817.2998046875,527.7999877929688,-2102.7000427246094,-1051.2000274658203,-4284.100036621094,255.0,0.0,,0.2536638539040321,1.5573562122363243,-0.06634031774699133,True,False,63.0,False,12,12,,games5425898691,bf81d8692db,18.0,2160.4599609375,1129.43994140625,17.010000228881836,-16179.200439453125,13085.799560546875,0.0,0.0,0.0,2002.2000122070312,255.0,255.0,,0.00957599276642457,2.536976317239766,-8.316091376243231e-06,True,10,False,10,86.02489472717367,True,,
146,8434,254,False,False,0,4429.258532901909,395.1600036621094,903.1099853515625,130.13999938964844,1774.1000366210938,14215.6005859375,2246.199951171875,-2317.5999450683594,-2744.5999145507812,2190.500030517578,0.0,0.46265739452351134,2.0034271123474516,0.23624148518051258,bf6efbc0d1b,BlxxmOw,33.0,281.6499938964844,772.6500244140625,17.020000457763672,-320.09998321533203,11638.499755859375,-3.1999999284744263,5.5000001192092896,16.699999570846558,-2272.7999877929688,255.0,0.0,0.009781159942029844,1.554997740364906,-8.599287093864968e-06,,147.17014188920297,True,12,False,12,,b2d05d5f14b,Pouka.,6.0,-8.210000038146973,-923.0499877929688,17.010000228881836,-13988.599853515625,17436.400146484375,2.0999999344348907,0.29999999329447746,-0.3999999910593033,-174.50000762939453,255.0,128.0,,0.009594534420676936,2.2276112547179183,0.0001097128399369123,True,40.0,False,False,8,8,,enpitsu,76561198039309853,27.0,-349.4200134277344,1080.8800048828125,58.72999954223633,-14726.300048828125,14680.30029296875,-230.20000457763672,545.9999847412109,-2669.8001098632812,-4777.39990234375,128.0,128.0,,0.3433583135405828,0.09105481087237403,-0.5238848436182187,True,False,63.0,False,12,12,,games5425898691,bf81d8692db,18.0,1655.3599853515625,1356.72998046875,17.010000228881836,-21950.0,5120.8001708984375,-0.29999999329447746,0.29999999329447746,-0.09999999776482582,491.1000061035156,255.0,128.0,,0.009584566081959898,2.957902160299685,-0.00022724635309077394,True,10,False,10,100.03969889558773,True,,
147,8447,255,False,False,1,6828.931152195065,-461.0799865722656,-1552.72998046875,172.4600067138672,10875.400390625,-14432.900390625,6949.89990234375,-2962.3001098632812,-4574.4000244140625,2509.7000122070312,1.0,-1.2654511509215185,0.35511112695631325,3.0147631438685782,bf81d8692db,games5425898691,18.0,-542.0499877929688,-1601.3800048828125,44.349998474121094,11528.900146484375,-18780.6005859375,2010.2999877929688,-2592.3001098632812,1971.9000244140625,-2905.2999877929688,255.0,81.0,-0.029228154836731895,-2.6348149680972432,-0.11233431677690718,True,72.0,False,10,False,12,,76561198039309853,enpitsu,27.0,969.4400024414062,-1802.780029296875,16.649999618530273,7553.699951171875,-17254.200439453125,76.50000095367432,15.399999618530273,12.400000095367432,-50.0,0.0,128.0,,-0.01786604733415777,1.1845090056224774,-0.0002450516213570156,True,63.0,False,False,12,12,,BlxxmOw,bf6efbc0d1b,33.0,-472.0299987792969,-1460.760009765625,17.09000015258789,11509.49951171875,-14713.399658203125,6387.1002197265625,-3275.4998779296875,2111.3999938964844,-3881.0000610351562,221.0,255.0,,0.049173499935571144,-1.1776267894292032,-0.011892411139918076,,False,119.0,False,12,12,,Pouka.,b2d05d5f14b,6.0,684.4099731445312,58.470001220703125,17.010000228881836,15335.899658203125,-16064.599609375,2.3000000417232513,-0.7000000029802322,0.5999999865889549,1714.2999267578125,255.0,255.0,,-0.009604250554262827,-2.3798000425472505,0.00016956653220714975,True,8,False,8,40.0,False,,
148,8448,255,False,False,0,3748.8937505165813,407.5299987792969,1625.030029296875,208.0399932861328,-10580.799560546875,15199.200439453125,8307.899780273438,1413.8999938964844,2712.0999145507812,2500.7000732421875,0.0,1.471941872127039,0.3903964385766544,-2.639451951689987,bf6efbc0d1b,BlxxmOw,33.0,472.0299987792969,1460.760009765625,17.09000015258789,-11509.49951171875,14713.399658203125,6387.1002197265625,3275.4998779296875,-2111.3999938964844,-3881.0000610351562,221.0,255.0,-0.049173499935571144,1.1776267894292032,-0.011892411139918076,,119.0,False,12,False,12,,b2d05d5f14b,Pouka.,6.0,-684.4099731445312,-58.470001220703125,17.010000228881836,-15335.899658203125,16064.599609375,2.3000000417232513,0.7000000029802322,-0.5999999865889549,1714.2999267578125,255.0,255.0,,0.009604250554262827,2.3798000425472505,0.00016956653220714975,True,40.0,False,False,8,8,,enpitsu,76561198039309853,27.0,-1018.1500244140625,1918.489990234375,16.950000762939453,-7188.2000732421875,17402.2998046875,26.400001049041748,-5.600000023841858,-3.700000047683716,10.700000524520874,0.0,128.0,,0.017115651405564654,-1.184763198432576,-6.74702578259095e-05,True,False,63.0,False,12,12,,games5425898691,bf81d8692db,18.0,503.6199951171875,1665.77001953125,50.060001373291016,-11524.599609375,19849.89990234375,1470.0,-954.7000122070312,-3946.7999267578125,-3598.3999633789062,255.0,80.0,,0.0881652600841332,2.5255165879516275,-0.19343238985095412,True,11,False,12,72.0,False,,
149,8513,257,False,False,0,1093.6940026476077,-1981.7900390625,5008.75,336.1300048828125,-6375.7000732421875,-8482.7001953125,-5405.999755859375,3674.4000244140625,1715.5000305175781,-4422.099914550781,0.0,-0.20483916437763044,-2.424033830187942,-1.8523168308176656,bf6efbc0d1b,BlxxmOw,33.0,-1839.9000244140625,5076.2998046875,485.1600036621094,-12911.700439453125,-465.2000045776367,-172.00000762939453,-709.8000335693359,448.8999938964844,425.9000015258789,255.0,255.0,-1.2495637114450948,0.041025203980286924,-1.5919041155410112,,5.0,False,14,False,12,,b2d05d5f14b,Pouka.,5.0,-3962.989990234375,1155.030029296875,53.540000915527344,2742.5,13983.299560546875,-1767.1000671386719,-257.90000915527344,-1243.7000274658203,263.700008392334,255.0,128.0,False,0.13297852927756867,1.384497095151465,0.5485208088997989,True,40.0,False,False,8,8,,enpitsu,76561198039309853,27.0,-1339.739990234375,5102.9501953125,185.97000122070312,-566.1000061035156,-35.49999952316284,209.3000030517578,23.299999237060547,279.89999771118164,-12.899999618530273,255.0,128.0,,0.08679693101880996,3.129581667662479,-1.5684755297297477,True,False,63.0,False,12,12,,games5425898691,bf81d8692db,18.0,-1575.68994140625,4954.0400390625,18.979999542236328,-4778.399963378906,6298.2000732421875,648.0999755859375,2028.6000061035156,233.60000610351562,327.79998779296875,255.0,191.0,,-0.05119156659137186,2.183878747826878,-0.04122996998389175,True,12,False,12,72.0,False,,False
150,8556,258,False,False,1,9165.565250243922,2700.8798828125,-3846.10009765625,182.10000610351562,7422.9998779296875,25997.7001953125,-1338.800048828125,-83.59999656677246,2162.100067138672,-1545.2999877929688,1.0,0.5898601033652411,-2.8550402300789774,2.0350067023234106,bf81d8692db,games5425898691,18.0,2650.1298828125,-4129.14990234375,159.8000030517578,3783.599853515625,19654.49951171875,1352.4000549316406,-5312.0001220703125,-1261.1000061035156,-664.4999694824219,255.0,128.0,-0.20138543498433806,1.3628693942666368,-0.14053684844420342,True,25.017462325352486,True,13,False,14,,76561198039309853,enpitsu,27.0,1773.7900390625,-4237.56982421875,17.049999237060547,-2360.800018310547,13028.900146484375,-0.9000000357627869,-0.0,-2.0999999344348907,2159.9000549316406,255.0,255.0,,-0.016728571424657515,1.3499802759962711,0.00011968576953420466,True,65.7225115555589,True,False,12,12,32.0,BlxxmOw,bf6efbc0d1b,28.0,3313.030029296875,-4392.3701171875,16.309999465942383,-2696.6000366210938,11016.600341796875,-897.5,1275.8000183105469,3120.7000732421875,2783.3999633789062,255.0,204.0,False,-0.038274483640574494,1.1195615855927836,-0.011194441283044402,False,False,5.0,False,14,12,,Pouka.,b2d05d5f14b,5.0,3000.510009765625,-3369.39990234375,81.97000122070312,-11548.299560546875,-14599.599609375,2712.7999877929688,-228.09999465942383,232.99999237060547,849.5999908447266,128.0,164.0,False,0.06800970113691553,-0.9527474993168216,-0.0026161512285434053,True,8,False,10,31.0,False,,
151,8558,259,False,False,0,2362.5310423346677,-2741.179931640625,3664.580078125,180.2100067138672,20171.8994140625,9798.699951171875,10093.499755859375,109.30000305175781,-2173.3999633789062,-1558.699951171875,0.0,-0.42186716544110237,2.762253608506616,1.960036124574599,b2d05d5f14b,Pouka.,5.0,-2904.31005859375,3491.10009765625,102.08999633789062,11548.299560546875,14599.599609375,2170.800018310547,-429.70001220703125,242.29999542236328,433.49998474121094,128.0,34.0,-0.0560215590768613,1.0082319646914786,-0.006387522963542491,True,27.923595666885376,True,8,False,10,,bf6efbc0d1b,BlxxmOw,28.0,-3313.030029296875,4392.3701171875,16.309999465942383,2696.6000366210938,-11016.600341796875,-897.5,-1275.8000183105469,-3120.7000732421875,2783.3999633789062,255.0,204.0,False,0.038274483640574494,-1.1195615855927836,-0.011194441283044402,False,0.0,True,False,14,12,,enpitsu,76561198039309853,27.0,-1751.0699462890625,4149.85009765625,17.049999237060547,4260.7000732421875,-13205.400390625,-1.0000000149011612,0.0,0.7999999821186066,2211.6000366210938,255.0,255.0,,0.016755694141423683,-1.203509437013289,3.1431071752839026e-05,True,False,59.50308796923648,True,12,12,,games5425898691,bf81d8692db,18.0,-2679.820068359375,3971.72998046875,166.13999938964844,-3433.3999633789062,-18513.00048828125,-20.299999713897705,5270.9002685546875,1203.7000274658203,-1008.8999938964844,255.0,128.0,,0.7802912521048961,-1.513589845462169,-0.2057871137306707,True,13,False,14,18.798038739030073,True,,False
