,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
109,6789,213,False,False,0,9748.030145922556,512.5399780273438,-4505.72998046875,204.8699951171875,-11697.5,8637.60009765625,12252.60009765625,5885.3997802734375,-357.7000045776367,-1110.5000305175781,0.0,0.6027509940164272,-0.8688076711629702,0.3493228108607649,76561198039309853,enpitsu,26.0,508.4200134277344,-4605.22021484375,94.19999694824219,-12523.800048828125,6447.2998046875,1701.300048828125,-3867.3001098632812,-3258.2998657226562,-2162.5,255.0,128.0,,0.7087063467646847,2.515493432347271,0.0384152265672863,True,73.0,False,20,False,19,,bf81d8692db,games5425898691,25.0,1755.949951171875,-3470.739990234375,180.77000427246094,8669.400024414062,2540.0999450683594,-361.5999984741211,-960.2999877929688,4771.7999267578125,-533.4000015258789,255.0,12.0,,-0.42279113689307213,-2.3436743831931923,3.069693849062689,True,16,14,False,16.0,False,,V4ste,b0ec9132e2b,10.0,1957.030029296875,-4026.35009765625,281.8500061035156,11580.999755859375,-11652.2998046875,-183.1999969482422,-49.000000953674316,599.3000030517578,-812.6999664306641,128.0,128.0,False,-0.7035426895335641,-1.4989458398441344,-1.3022484199936784,True,40.0,False,22,4,20,,Azoor Ahai,bcab7761f6b,9.0,894.969970703125,-3863.909912109375,404.3900146484375,-9293.400268554688,-5059.200134277344,-2075.0999450683594,-1016.9000244140625,2148.3999633789062,-1934.9000549316406,128.0,128.0,False,-0.24037822522720276,-0.7937943893348587,-0.766587271302324,True,22,False,24,0.0,False,
110,6895,217,False,False,0,6861.734602422825,-3623.1298828125,-1156.52001953125,105.38999938964844,3976.7001342773438,30058.798828125,1821.6000366210938,-4455.4998779296875,110.60000419616699,4016.9000244140625,0.0,-0.45311940076936397,0.8303667105064279,-2.195525928367968,76561198039309853,enpitsu,26.0,-3694.139892578125,-1468.22998046875,80.51000213623047,5723.3001708984375,20169.200439453125,841.6999816894531,-2761.9000244140625,4703.999938964844,-702.6999664306641,128.0,128.0,,0.552142073172036,1.4636574736912642,0.5417881543074092,True,201.0,False,22,False,21,,bf81d8692db,games5425898691,25.0,372.760009765625,-2500.699951171875,59.59000015258789,-10796.199951171875,13517.39990234375,-2142.4000549316406,-1775.7000732421875,-1088.3999633789062,-9.300000071525574,255.0,128.0,,-0.3804205824681828,2.12286719578561,-0.005166574557913347,True,18,16,False,77.0,False,,V4ste,b0ec9132e2b,10.0,2944.0,-4146.33984375,16.989999771118164,-891.9999694824219,8954.69970703125,2.199999988079071,-0.09999999776482582,-1.1999999731779099,-195.0,255.0,128.0,False,0.009505871824182542,1.64881782172224,0.00019541097539038806,True,245.64062808149603,True,22,4,20,,Azoor Ahai,bcab7761f6b,9.0,-3179.0,-3128.8701171875,91.66000366210938,-4095.5999755859375,18150.400390625,-164.50000762939453,-5492.7001953125,266.299991607666,-93.10000419616699,255.0,128.0,False,0.5127869467826177,-1.60968920079175,-3.1221040790190147,False,25,False,28,0.0,False,
111,7014,221,False,False,0,593.8856377203033,-1478.8199462890625,5025.89013671875,1040.5999755859375,13670.50048828125,-2800.0,-1897.5,-5381.199951171875,-2548.8999938964844,-738.6000061035156,0.0,0.288927591686655,1.196085024603347,3.122822709077478,76561198039309853,enpitsu,26.0,-1701.77001953125,5102.93994140625,1053.719970703125,12145.699462890625,-2.5,-4829.100036621094,0.0,2264.1000366210938,0.0,255.0,0.0,,0.4126445030860792,0.018261317539068105,1.578123125853387,True,255.0,False,22,False,22,,bf81d8692db,games5425898691,25.0,2235.610107421875,3526.1201171875,17.010000228881836,-7495.0,11339.100341796875,2.3000000417232513,0.0,0.0,2234.1000366210938,255.0,255.0,,0.009570951133265565,2.2228466832811655,1.4373291174223314e-05,True,20,18,False,108.0,False,,V4ste,b0ec9132e2b,10.0,553.760009765625,3706.449951171875,17.010000228881836,-3171.9000244140625,10937.2998046875,2.0999999344348907,0.09999999776482582,0.5999999865889549,0.09999999776482582,128.0,128.0,,0.009670714448274744,1.8531069613248607,-5.141087734231819e-05,True,157.0,False,24,4,22,,Azoor Ahai,bcab7761f6b,9.0,-2183.1201171875,5103.14990234375,446.9599914550781,19675.50048828125,-42.60000228881836,5800.5999755859375,2.800000011920929,-787.3999786376953,29.600000381469727,255.0,128.0,,-0.32844542281348416,0.00842529788550372,1.5674149796976238,True,28,False,30,213.0,False,
112,7047,223,False,False,1,9879.506094994022,-120.91999816894531,-4687.02978515625,346.0199890136719,15085.0,3841.300048828125,696.8000030517578,710.5000305175781,897.7999877929688,5889.69970703125,1.0,-0.7170838476785635,-0.6341265633527606,2.0901449408554407,b0ec9132e2b,V4ste,10.0,-252.17999267578125,-4706.2099609375,233.42999267578125,6097.7001953125,-6067.1002197265625,1892.7000427246094,-612.7999877929688,-3827.39990234375,-1652.2999572753906,128.0,255.0,,0.794193435886001,-1.7396661923058307,0.12680304531287143,True,131.92921288295463,True,26,4,23,,bcab7761f6b,Azoor Ahai,9.0,287.8599853515625,-5002.72998046875,612.97998046875,-10807.80029296875,3682.9000854492188,-9362.899780273438,1218.499984741211,-1499.6000671386719,4966.7999267578125,0.0,255.0,True,-1.3646231160629299,2.471044427124435,-1.4604260440548291,True,32,28,False,203.0,False,,enpitsu,76561198039309853,26.0,1647.5400390625,-4845.830078125,16.280000686645508,5996.6998291015625,10080.499877929688,163.99999618530273,-297.7000045776367,-31.700000762939453,2121.3999938964844,255.0,255.0,,-0.0016626242216925045,2.0751249874275572,0.0117125605837787,True,255.0,False,22,False,22,,games5425898691,bf81d8692db,24.0,-438.0799865722656,-4525.72998046875,244.9499969482422,20628.20068359375,-9930.499877929688,2204.199981689453,-570.099983215332,5456.7999267578125,-384.3000030517578,255.0,255.0,,0.22800229538567918,-2.4488634139543666,0.04942749221588535,True,19,False,22,34.74970321757819,True,
113,7076,224,False,False,0,990.7430941254472,-1421.010009765625,4299.7998046875,106.58000183105469,-9176.699829101562,9066.400146484375,1856.1000061035156,600.2999877929688,-2756.0000610351562,5295.5999755859375,0.0,0.46325733836773303,0.5703397904580212,2.0694737750656973,76561198039309853,enpitsu,26.0,-1450.469970703125,4143.64990234375,88.45999908447266,-2693.5000610351562,3502.0999145507812,2183.6000061035156,-4064.8001098632812,-3704.7000122070312,43.89999866485596,128.0,255.0,False,-0.4730903456596832,0.15614535193716794,-0.5314065234588241,True,255.0,False,24,False,23,,bf81d8692db,games5425898691,24.0,-878.9500122070312,5500.66015625,345.19000244140625,-53.00000190734863,9037.2998046875,926.2999725341797,-2439.2999267578125,146.09999656677246,-11.699999570846558,255.0,0.0,,-0.10834320721385818,1.581722805140887,1.5706422273408949,True,22,20,False,15.0,False,,V4ste,b0ec9132e2b,10.0,785.9400024414062,5139.83984375,181.19000244140625,9250.499877929688,3447.2000122070312,-2545.5999755859375,3291.9000244140625,-1856.6999816894531,-1104.7000122070312,255.0,255.0,,-1.4570610972872193,0.41745160671395876,2.5069939631864813,True,124.0,False,26,4,24,,Azoor Ahai,bcab7761f6b,9.0,306.30999755859375,4760.06005859375,21.639999389648438,2353.800048828125,-919.0000152587891,-2309.199981689453,-671.9000244140625,3990.0,-988.1999969482422,255.0,255.0,False,0.058852597882726,-2.777014227903316,0.03291927679065189,True,28,False,32,203.0,False,
114,7144,226,False,False,1,10215.436413507265,2992.840087890625,-4857.919921875,156.10000610351562,22205.80078125,16266.99951171875,7622.19970703125,918.6000061035156,2420.399932861328,4552.099914550781,1.0,0.12827206272849329,3.0670124752430503,-2.3276350757790927,bcab7761f6b,Azoor Ahai,9.0,2706.0,-4911.10986328125,170.42999267578125,22325.400390625,-5018.0999755859375,2321.9000244140625,1992.8999328613281,2846.0000610351562,-288.29999923706055,255.0,0.0,True,-0.12322135837234134,3.088617674370163,0.02123622921720509,True,73.97952685304867,True,34,False,29,,b0ec9132e2b,V4ste,9.0,75.1500015258789,-5245.2998046875,16.739999771118164,7299.5001220703125,8588.800048828125,40.50000190734863,-33.69999885559082,13.09999942779541,25.299999713897705,255.0,128.0,,-0.0073539983559183985,2.270178613154878,0.0022394325724735234,True,26,24,4,124.0,False,,enpitsu,76561198039309853,26.0,2770.949951171875,-3411.25,17.020000457763672,15125.2001953125,11035.799560546875,2.0999999344348907,-0.19999999552965164,-0.09999999776482582,530.2000045776367,255.0,128.0,False,-0.016782062971308853,2.4674916148768977,-0.00020728095083978888,True,144.9111567363944,True,24,False,24,,games5425898691,bf81d8692db,25.0,1386.8299560546875,-4139.47021484375,91.0999984741211,7330.0,16562.80029296875,619.7000122070312,-5480.9002685546875,386.19998931884766,244.20000076293945,255.0,131.0,,-1.0198959865060844,2.492055372101246,-0.7553399890701684,True,21,False,24,15.0,False,
115,7253,230,False,False,0,6979.05913024003,-3633.320068359375,-1279.8399658203125,133.64999389648438,-4523.500061035156,8902.60009765625,5272.60009765625,4567.099914550781,1153.6000061035156,-3716.199951171875,0.0,-0.369250800163384,0.5788134251718422,-2.991705541155639,76561198039309853,enpitsu,26.0,-3563.219970703125,-1425.5999755859375,73.72000122070312,-8265.499877929688,1420.0999450683594,3051.7999267578125,-4166.199951171875,-1085.199966430664,-3258.699951171875,128.0,0.0,,-0.011243357188374012,-2.8750601022474847,0.05619274513115798,True,170.0,False,26,False,25,,bf81d8692db,games5425898691,24.0,-829.1799926757812,-3040.510009765625,17.010000228881836,13978.399658203125,-13939.300537109375,2.3000000417232513,0.7999999821186066,-0.5000000074505806,-1952.5999450683594,255.0,0.0,,0.00957608650292998,-0.8527883131144949,-8.974075402133723e-05,True,26,24,False,46.0,False,,V4ste,b0ec9132e2b,9.0,-2102.1298828125,1032.6300048828125,17.010000228881836,-4366.9000244140625,-10027.60009765625,2.0999999344348907,0.19999999552965164,0.3999999910593033,-197.80000686645508,255.0,128.0,,0.009546029598335597,-2.0032733743391633,0.00014484903076754556,True,185.0,False,26,4,24,,Azoor Ahai,bcab7761f6b,9.0,-3622.330078125,-4.179999828338623,17.0,-269.7999954223633,-5456.400146484375,3.400000035762787,-0.9000000357627869,0.09999999776482582,0.0,128.0,128.0,,0.009890937650139877,-1.6202607479525521,7.173199717311722e-06,True,30,False,34,255.0,False,
116,7337,233,False,False,0,5396.862722758815,-3494.06005859375,409.6499938964844,134.74000549316406,12359.100341796875,13987.5,5492.19970703125,5650.7000732421875,-217.90000915527344,-2005.2999877929688,0.0,0.7839003618608967,-0.6899303854022317,0.4858531665499103,76561198039309853,enpitsu,26.0,-3609.780029296875,331.45001220703125,16.440000534057617,3504.8001098632812,18509.200439453125,-85.9000015258789,42.5,-63.60000133514404,-2787.5,255.0,0.0,,0.013682069686941158,1.3111481337305382,0.015156759326773222,True,75.0,False,26,False,26,,bf81d8692db,games5425898691,24.0,-3188.52001953125,-3855.719970703125,17.010000228881836,-3598.599853515625,15353.1005859375,2.199999988079071,-0.3999999910593033,2.5,-1314.1999816894531,255.0,86.0,,0.009600795959496184,1.7582553726365013,-7.068672503838611e-05,True,26,24,False,255.0,False,,V4ste,b0ec9132e2b,9.0,-2764.030029296875,1777.550048828125,17.010000228881836,1824.9000549316406,12730.2001953125,2.0999999344348907,0.0,0.7999999821186066,0.0,255.0,128.0,False,0.00956364773206262,1.4284086358875847,-7.012223481062284e-05,True,185.0,False,26,4,24,,Azoor Ahai,bcab7761f6b,9.0,-3826.81005859375,940.0999755859375,125.2699966430664,5174.2999267578125,-3143.800048828125,839.8000335693359,2308.000030517578,4916.499938964844,-866.1000061035156,128.0,255.0,False,-0.16097354301212177,-1.9699097300543176,-1.5026919969775572,True,31,False,36,225.0,False,
117,7377,235,False,False,1,7543.700041955442,1750.1300048828125,-2355.18994140625,240.64999389648438,-4672.5,12744.100341796875,-840.5000305175781,-5572.8997802734375,226.90000534057617,-2180.2999877929688,1.0,-0.18977769041563766,-0.6650901485436626,-2.8235299605220905,b0ec9132e2b,V4ste,10.0,1697.6700439453125,-2526.1201171875,196.69000244140625,-13299.69970703125,3717.60009765625,2887.3001098632812,129.60000038146973,-5118.2000732421875,-2009.1999816894531,255.0,255.0,False,0.09441066908103196,1.4744957328484012,-0.24226145489848355,True,159.86002599039386,True,28,4,25,,bcab7761f6b,Azoor Ahai,9.0,2973.739990234375,-505.3399963378906,17.010000228881836,-10417.5,-1093.3000183105469,0.09999999776482582,0.5999999865889549,0.09999999776482582,2398.0999755859375,255.0,255.0,False,-0.00954801435997572,-0.1530564334096125,2.332689631780242e-05,True,36,32,False,207.49542379635636,True,,enpitsu,76561198039309853,26.0,1778.8800048828125,-2229.39990234375,127.80999755859375,-9623.400268554688,-20744.09912109375,2463.6000061035156,4963.599853515625,1732.8999328613281,1615.2999877929688,255.0,128.0,,-0.6745161267549725,-1.078477096454014,-0.4055660738381965,True,72.0,False,28,False,27,23.0,games5425898691,bf81d8692db,24.0,2163.85009765625,1313.9599609375,17.010000228881836,-14890.30029296875,-17408.1005859375,2.0999999344348907,-0.7999999821186066,-1.0000000149011612,-1341.3999938964844,255.0,37.0,,-0.009601033500619915,-0.8235288935323744,-0.0001337813446151859,True,24,False,26,184.0,False,
118,7558,241,False,False,1,6439.713248513181,3460.340087890625,-767.1199951171875,606.0900268554688,12886.8994140625,12081.8994140625,8530.499877929688,-172.19999313354492,-663.0000305175781,-4256.600036621094,1.0,-0.07027771052323627,-0.44291018986868685,1.655852764075138,b0ec9132e2b,V4ste,9.0,3372.8701171875,-854.3300170898438,439.92999267578125,11486.800537109375,9896.799926757812,5062.200012207031,192.80000686645508,-223.99999618530273,0.0,128.0,,,1.403973705620006,2.429607319193856,-0.0007981073306772995,True,147.02704517302973,True,30,4,26,,bcab7761f6b,Azoor Ahai,9.0,3772.0,-1174.6500244140625,16.68000030517578,-3827.2000122070312,2373.2000732421875,43.89999866485596,-28.599998950958252,-53.20000171661377,-1929.4000244140625,255.0,0.0,False,-0.006522840824775405,0.5256136159971012,0.0033345962612085418,True,38,32,False,71.0,False,,enpitsu,76561198039309853,26.0,3645.889892578125,-1909.0400390625,17.020000457763672,1038.6000061035156,22653.20068359375,2.3999999463558197,0.5000000074505806,6.3999998569488525,-1453.3999633789062,255.0,255.0,False,-0.016787914982500898,1.6831294597165074,-1.1645312381042797e-05,True,174.61987953544946,True,30,False,30,,games5425898691,bf81d8692db,25.0,4051.159912109375,77.88999938964844,148.88999938964844,339.39998626708984,8626.500244140625,698.6000061035156,73.20000171661377,-535.6000137329102,-43.09999942779541,255.0,128.0,,0.12685020963754612,1.6407592368375319,-1.0903729510718012,True,24,False,26,214.0,False,
119,7570,242,False,False,1,6207.927663614292,3991.7099609375,-240.97999572753906,913.030029296875,-7627.19970703125,9622.000122070312,3784.8001098632812,-90.9000015258789,2223.2000732421875,-5572.1002197265625,1.0,-0.3126297153075537,1.5048166943628334,1.6564214741062562,b0ec9132e2b,V4ste,9.0,3898.5,-394.7900085449219,611.4199829101562,10387.7001953125,9120.0,1959.1999816894531,-332.99999237060547,-2546.199951171875,-1446.9000244140625,128.0,128.0,,-0.002662167301244548,0.08704711390608419,-2.438314336073385,True,143.0,False,30,4,26,,bcab7761f6b,Azoor Ahai,9.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,26.0,3637.330078125,-917.9500122070312,17.010000228881836,-9002.2998046875,12215.899658203125,-5.199999809265137,-15.099999904632568,-34.90000009536743,1676.199951171875,255.0,128.0,False,-0.016776125635480515,0.8006332216032476,0.000287860023797101,True,149.0,False,30,False,30,,games5425898691,bf81d8692db,25.0,4072.8798828125,479.5400085449219,215.27999877929688,248.79999160766602,10358.800048828125,1301.1000061035156,-182.70000457763672,-537.9000091552734,-61.39999866485596,255.0,68.0,,0.12328236205751135,1.6098465866215321,-1.3967658799755094,True,24,False,26,214.0,False,
120,7626,244,False,False,0,6954.887986359269,-2486.719970703125,-1630.530029296875,364.6600036621094,9371.099853515625,9780.0,7323.2000732421875,4746.499938964844,-3637.0001220703125,-491.5999984741211,0.0,0.4299373898828894,-1.0744676715292387,1.6603056927442472,bf81d8692db,games5425898691,24.0,-2469.9599609375,-1680.4300537109375,212.94000244140625,15742.2998046875,8432.899780273438,1090.199966430664,-4243.299865722656,1169.1999816894531,-3297.9998779296875,255.0,255.0,,-0.35017453635377677,0.40157410676111643,-0.5188752306291841,True,160.1452987373516,True,28,False,25,,76561198039309853,enpitsu,26.0,-2258.75,-1557.739990234375,71.5999984741211,470.9000015258789,-15573.699951171875,2808.3999633789062,1.0000000149011612,0.09999999776482582,-6.1000001430511475,128.0,128.0,False,0.01711446514577265,-1.5424728411053388,1.34792440674527e-05,True,32,30,2,133.0,False,,V4ste,b0ec9132e2b,10.0,-3415.050048828125,-344.32000732421875,17.020000457763672,1617.7999877929688,10542.7001953125,1.4000000059604645,-0.5000000074505806,-0.5000000074505806,2689.2001342773438,255.0,255.0,False,0.009515042935918696,1.5309744969375432,-3.68596440171143e-05,True,143.0,False,30,4,26,,Azoor Ahai,bcab7761f6b,9.0,,,,,,,,,,,,,,,,True,,,,,,
121,7727,247,False,False,1,6606.630235458798,-415.92999267578125,-1335.06005859375,307.1700134277344,-19436.400146484375,8204.89990234375,4206.9000244140625,3179.4000244140625,-458.3000183105469,-5067.60009765625,1.0,-0.0942553762446365,0.27795743467946277,-2.111107227953947,b0ec9132e2b,V4ste,9.0,-182.1300048828125,-1443.0699462890625,194.1699981689453,-18856.400146484375,-923.7000274658203,2680.10009765625,2595.7998657226562,-2923.2998657226562,-685.5000305175781,255.0,255.0,False,0.5808519620329022,0.20813849543954524,-0.09789946422326719,True,190.46087730571787,True,32,4,27,,bcab7761f6b,Azoor Ahai,9.0,-1285.4100341796875,-2383.25,17.010000228881836,8890.10009765625,10181.199951171875,2.0999999344348907,-1.0999999940395355,1.7000000178813934,35.19999980926514,0.0,128.0,False,-0.009826240905935845,2.2829105392134674,-4.0308324583240095e-05,True,False,False,False,185.0,False,,enpitsu,76561198039309853,26.0,823.77001953125,3229.530029296875,17.059999465942383,-9852.80029296875,-9406.199951171875,1.899999976158142,-0.7999999821186066,-0.7999999821186066,-2135.7000732421875,255.0,128.0,False,-0.016746945245810094,-0.7132835256012454,-0.00012216100631775014,True,164.0,False,32,2,30,,games5425898691,bf81d8692db,25.0,-2028.489990234375,-663.3300170898438,17.010000228881836,16348.599853515625,-14996.300048828125,-0.29999999329447746,0.5000000074505806,-0.19999999552965164,392.5,255.0,128.0,,-0.009588635004645617,-2.438332708570616,-0.00022514670377148566,True,26,False,28,91.29244714142169,True,
122,7856,252,False,False,1,5795.969425968905,-3285.909912109375,1126.9100341796875,561.780029296875,5650.7000732421875,12954.89990234375,10887.2998046875,1580.8000183105469,-3525.5999755859375,661.9000244140625,1.0,0.7178339656696405,-2.13896399176784,-3.077659807411867,bcab7761f6b,Azoor Ahai,9.0,-3315.1298828125,1036.3399658203125,376.6600036621094,2503.000030517578,13197.900390625,4788.500061035156,-1428.800048828125,646.8000030517578,2432.4000549316406,255.0,0.0,True,1.2931772002273343,1.7184457516186085,-0.07603448303086632,True,167.28079122881738,True,4,False,False,,b0ec9132e2b,V4ste,10.0,-3208.570068359375,930.2899780273438,165.77000427246094,1801.300048828125,3733.5000610351562,-866.9000244140625,-1265.8999633789062,585.8000183105469,1.4000000059604645,128.0,128.0,False,-0.2084935860108704,2.0043285799945716,-0.0013649197058099416,True,34,28,4,184.0,False,,enpitsu,76561198039309853,26.0,-2741.25,3026.1298828125,17.059999465942383,33.80000114440918,805.1999664306641,1.2999999523162842,-3.6000001430511475,-1.4000000059604645,-289.3000030517578,255.0,128.0,False,-0.01695014121971522,-1.3952591185158567,9.63481537591384e-06,True,255.0,False,32,2,30,,games5425898691,bf81d8692db,25.0,-2134.510009765625,4966.7900390625,19.600000381469727,3160.7000732421875,14180.799560546875,1480.7000732421875,4869.700012207031,-263.1999969482422,-1888.699951171875,0.0,0.0,,0.07770893674140487,1.8499421877653877,0.028439944840401698,True,28,False,30,78.0,False,
123,7933,255,False,False,1,2701.952259248777,-1757.6199951171875,4631.22998046875,983.719970703125,8080.0,14440.2001953125,960.6999969482422,971.6000366210938,330.60001373291016,1336.300048828125,1.0,0.05125217221262919,-2.5593247552615463,1.6864258473911522,bcab7761f6b,Azoor Ahai,9.0,-1770.3900146484375,4599.16015625,837.2999877929688,7544.69970703125,10135.30029296875,-198.89999389648438,-1950.5999755859375,-4187.200012207031,-2985.2999877929688,0.0,255.0,True,1.077953792612312,-0.026308350106318497,2.9829185194415437,True,22.547380588387924,True,4,False,False,,b0ec9132e2b,V4ste,9.0,-1651.010009765625,1748.31005859375,17.010000228881836,2030.3999328613281,6641.500244140625,2.5,-0.19999999552965164,-1.0000000149011612,2274.4000244140625,255.0,255.0,False,-0.009524932050376819,1.8809102469835208,0.00017138742310311207,True,34,28,4,184.0,False,,enpitsu,76561198039309853,26.0,-678.1099853515625,3577.110107421875,17.059999465942383,125.10000228881836,8313.599853515625,1.2999999523162842,-0.0,-0.29999999329447746,1262.699966430664,128.0,128.0,False,-0.016828123865943664,1.2966049233985333,-0.00016604222931721095,True,255.0,False,32,2,30,,games5425898691,bf81d8692db,24.0,-1540.5,5102.97998046875,682.719970703125,-1247.7999877929688,-2.5999999046325684,2932.2000122070312,-2.199999988079071,-16.00000023841858,-0.9000000357627869,255.0,128.0,,-1.2103339361763201,3.1149175573784462,1.5957449549221048,True,28,False,30,78.0,False,
124,7986,257,True,True,1,2049.7440538004334,-575.9199829101562,3713.5,137.14999389648438,6734.0997314453125,14822.900390625,6403.699951171875,1587.5999450683594,1378.3000183105469,5619.5001220703125,1.0,0.3665854114599529,-0.12470581298237919,1.8014967515448366,b0ec9132e2b,V4ste,9.0,-650.72998046875,3525.3798828125,114.41999816894531,12835.799560546875,9736.900024414062,3072.0999145507812,-6.000000238418579,-4.900000095367432,-875.4000091552734,255.0,128.0,False,-0.009091011109727626,2.7620070013729947,-0.002741748904034028,True,210.0,False,36,4,28,,bcab7761f6b,Azoor Ahai,9.0,-1150.800048828125,4563.66015625,16.290000915527344,2050.0999450683594,-4233.999938964844,-127.29999542236328,491.50001525878906,-1223.0999755859375,1762.4000549316406,255.0,255.0,False,-0.007499550724863275,-2.027305365767166,-0.009928526716885811,True,4,False,False,6.0,False,,enpitsu,76561198039309853,26.0,-673.989990234375,4206.509765625,104.75,5119.4000244140625,668.3999633789062,84.89999771118164,676.2999725341797,5446.9000244140625,-350.60001373291016,128.0,0.0,False,-0.05493011112063975,1.732679723699972,1.341446919072425,True,247.0,False,34,2,31,,games5425898691,bf81d8692db,24.0,-465.2300109863281,4455.85986328125,58.790000915527344,9349.7998046875,-6653.900146484375,-10513.399658203125,-1054.4999694824219,-737.5,-383.49998474121094,255.0,128.0,,0.05199278333886385,-2.1658833239626154,0.829744633270945,True,30,False,32,24.561703117944855,True,
125,8264,258,False,False,1,5181.575802350271,11.470000267028809,34.47999954223633,107.4000015258789,5611.9000244140625,23649.49951171875,8250.399780273438,3916.0000610351562,-3378.2998657226562,3041.4999389648438,1.0,-0.06289193345006394,-0.052806131587851045,-0.069101156104163,bcab7761f6b,Azoor Ahai,9.0,15.75,-101.43000030517578,14.880000114440918,11131.600341796875,16369.49951171875,-296.49999618530273,1197.0999908447266,1786.4999389648438,2772.0999145507812,255.0,0.0,,-0.0030781091364160055,1.9723873187185703,-0.10417801947462758,True,0.0,False,4,False,4,,b0ec9132e2b,V4ste,9.0,5.78000020980835,-5153.990234375,17.010000228881836,2.0000000298023224,-5716.5997314453125,2.0999999344348907,0.5999999865889549,-0.0,0.0,128.0,128.0,,-0.00959781626192729,1.570437865140049,-5.9093446785666955e-06,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26.0,-2.2699999809265137,1900.050048828125,17.049999237060547,97.89999961853027,-2809.4000244140625,2.5999999046325684,-0.5999999865889549,-0.0,0.0,128.0,128.0,,-0.016909618282713344,-1.6056867826681775,-2.6328460910597806e-06,True,48.0,False,False,False,False,,games5425898691,bf81d8692db,24.0,44.88999938964844,884.3200073242188,21.979999542236328,-1891.6000366210938,-18146.300048828125,2999.2001342773438,0.29999999329447746,3.6000001430511475,1373.0000305175781,255.0,159.0,,-0.009583321897123308,-1.534059639175109,-4.632800591908613e-05,True,False,False,4,31.0,False,
