,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
10,914,26,False,False,0,6075.316449961618,-3936.64990234375,-119.6500015258789,302.1300048828125,15688.1005859375,15009.3994140625,-1041.6000366210938,-1915.0999450683594,17.999999523162842,-5686.099853515625,0.0,0.6861957254308675,-2.2917454979488774,-2.545255074094658,8179933407471405355,edalti76,7.0,-4049.18994140625,-269.75,288.55999755859375,-415.0,22134.3994140625,3554.2001342773438,585.4000091552734,4073.2000732421875,2166.9000244140625,211.0,0.0,,-0.5704451056184545,1.7500402178179317,0.6639352292443599,True,4,98.0,False,4,8,,9145427433175672767,KBR_SharKo,8.0,-3203.030029296875,758.7100219726562,17.010000228881836,-4444.5001220703125,-7075.2001953125,2.0999999344348907,0.19999999552965164,0.0,-17.100000381469727,255.0,128.0,,0.009504356207990531,-2.134199394462856,4.521862910157411e-05,True,8,False,147.0,False,10,,enpitsu,76561198039309853,27.0,-220.49000549316406,5285.43994140625,17.049999237060547,2573.699951171875,4729.4000244140625,2.5,-0.5999999865889549,0.0,0.0,255.0,128.0,False,0.016748308060763273,-2.0691826885660722,-1.8730783607401564e-05,True,8,255.0,False,10,False,,games5425898691,bf81d8692db,20.0,-3713.3798828125,27.290000915527344,172.9499969482422,-5511.400146484375,-248.4000015258789,-140.10000228881836,4698.800048828125,2818.800048828125,-473.80001068115234,255.0,255.0,-0.4453849233474457,-2.3759704705792806,-2.0512788882585444,True,15,False,16,255.0,False,,
11,974,29,False,False,1,7761.801066627193,1067.3299560546875,-2619.909912109375,134.22999572753906,-1881.6000366210938,27954.7998046875,14269.69970703125,4339.599914550781,-3695.7998657226562,1873.0000305175781,1.0,0.7469682322645975,2.838688754492042,2.234938454928561,76561198039309853,enpitsu,27.0,1053.27001953125,-2775.0,40.970001220703125,4006.099853515625,18010.799560546875,1321.6000366210938,-1907.4000549316406,-1585.5999755859375,2210.800018310547,255.0,128.0,False,-0.04818280558611451,1.706986953395461,-0.032493022010670836,True,9,151.0,False,False,12,,bf81d8692db,games5425898691,20.0,3954.909912109375,428.8500061035156,48.95000076293945,686.6999816894531,8165.3997802734375,326.6999816894531,-563.6000061035156,-432.20001220703125,1198.7999725341797,255.0,241.0,,0.06641307583895112,1.7007542410446301,-0.49516508383661734,True,16,False,255.0,False,16,,KBR_SharKo,9145427433175672767,8.0,2242.52001953125,1001.9199829101562,17.010000228881836,-1025.5000305175781,13011.99951171875,2.0000000298023224,-0.0,-1.0000000149011612,-42.89999961853027,255.0,128.0,,-0.009577495388099131,1.4985147041549693,0.00010198896266678857,True,8,147.0,False,10,False,,edalti76,8179933407471405355,8.0,2926.3701171875,-508.5,64.41000366210938,-11331.400146484375,14546.99951171875,2971.0000610351562,-2006.7999267578125,1169.1000366210938,-1137.5,128.0,50.0,-0.07077576853832042,1.097046061295808,0.10173623149636705,True,4,4,10,0.0,False,,False
12,1089,33,True,True,1,2138.7811033944704,450.4599914550781,3048.139892578125,302.92999267578125,-3533.900146484375,11446.600341796875,1180.5000305175781,4054.5999145507812,-3997.6998901367188,1891.3999938964844,1.0,0.41387487687882973,-2.8215602043520596,2.8691635566276554,bf81d8692db,games5425898691,20.0,481.510009765625,2903.909912109375,216.24000549316406,7550.8001708984375,5975.0,-2993.2998657226562,-4473.900146484375,1148.3999633789062,2985.7000732421875,255.0,128.0,,0.2627350463389489,1.6074051178348303,2.8409817898650225,True,17,148.9392773746163,True,False,18,,76561198039309853,enpitsu,27.0,466.6099853515625,2720.8798828125,192.52999877929688,-591.8999862670898,18185.899658203125,2149.199981689453,-4182.60009765625,16.59999966621399,-59.89999771118164,255.0,128.0,False,-0.08366719961076595,1.575831293968513,0.00044595201328971086,True,11,False,104.0,False,14,,KBR_SharKo,9145427433175672767,8.0,-180.5399932861328,5102.97021484375,1329.489990234375,-6896.5997314453125,-3.0000001192092896,-9701.099853515625,6.200000047683716,-3062.3001098632812,8.100000023841858,255.0,248.0,False,-1.138172805043507,0.022679463362349855,-1.590859687994402,True,8,0.0,False,12,False,,edalti76,8179933407471405355,7.0,931.989990234375,4859.7998046875,17.010000228881836,-9437.000122070312,3478.2998657226562,2.0999999344348907,0.5000000074505806,0.29999999329447746,-0.7999999821186066,128.0,128.0,-0.009688618215865414,0.35333850818700496,2.9403776006698488e-05,True,6,4,10,173.0,False,,False
13,1118,34,False,False,0,10374.6357880561,313.3399963378906,-5163.91015625,337.32000732421875,24190.2001953125,-18818.900146484375,5354.000244140625,1159.5999908447266,-1693.3000183105469,-4024.8001098632812,0.0,-0.40314049104687005,2.7941936010308748,2.8510182514830764,8179933407471405355,edalti76,7.0,180.6199951171875,-5145.83984375,211.75,16427.5,-7816.6998291015625,1921.3999938964844,5433.499755859375,751.2000274658203,402.2999954223633,138.0,17.0,,-0.2791926000075878,0.30128138966674184,1.6117073777927857,True,7,126.06702807385432,True,4,12,,9145427433175672767,KBR_SharKo,8.0,-321.1000061035156,-5125.16015625,93.52999877929688,-7106.7999267578125,-367.59998321533203,2378.9999389648438,5328.2000732421875,-752.3999786376953,-1137.300033569336,255.0,0.0,,1.0978653934978917,-0.32901404185048005,-1.8866353385273669,True,8,False,,False,12,,enpitsu,76561198039309853,27.0,-427.5400085449219,-4304.10986328125,122.08999633789062,349.0999984741211,-14262.2998046875,-3014.5001220703125,1608.9999389648438,667.3999786376953,917.3000335693359,128.0,128.0,,-0.10906152225774157,-1.2351744854890874,-0.25770316320882214,True,12,104.0,False,14,False,,games5425898691,bf81d8692db,20.0,-1077.47998046875,-5075.740234375,48.2400016784668,-3204.4000244140625,-4027.5,1063.0999755859375,-5381.500244140625,-1133.0999755859375,-67.69999980926514,255.0,0.0,-0.3708443391127816,-2.9730595191900178,0.7035656608886439,True,18,False,18,144.0,False,,
14,1383,34,False,False,1,5092.92569379817,-23.459999084472656,130.75999450683594,92.36000061035156,-4550.0,-10726.500244140625,373.8999938964844,-5289.5001220703125,1788.6000061035156,2195.800018310547,1.0,0.07398113800550048,-0.284493431259084,0.38603878192348096,76561198039309853,enpitsu,28.0,25.18000030517578,21.989999771118164,118.38999938964844,1611.6999816894531,6872.8997802734375,3965.4998779296875,4331.9000244140625,1261.3999938964844,3145.1998901367188,255.0,128.0,,-1.1403489128795703,-1.6421832700627659,2.8835057301564153,True,1,31.0,False,False,2,,bf81d8692db,games5425898691,20.0,3060.360107421875,-4061.75,17.010000228881836,19973.699951171875,-840.0,2.3000000417232513,-0.09999999776482582,0.09999999776482582,1993.0999755859375,255.0,255.0,,-0.00957690127153464,3.108828072361829,1.1226088088224746e-05,True,False,False,255.0,False,False,,KBR_SharKo,9145427433175672767,8.0,-1.8600000143051147,314.1400146484375,66.87999725341797,574.1999816894531,-19527.80029296875,3445.5999755859375,-538.1000137329102,-16.59999966621399,17.899999618530273,255.0,126.0,,0.035925592302290144,-1.6042295159671196,-4.35005012011373e-05,True,False,0.0,False,4,False,,edalti76,8179933407471405355,8.0,-3356.7099609375,3846.409912109375,17.010000228881836,-7660.5999755859375,-13693.900146484375,0.7000000029802322,0.19999999552965164,0.7000000029802322,3347.7999877929688,255.0,255.0,-0.009588825768816991,-1.347415918517545,-6.369819594673537e-07,True,False,False,False,242.5006967334337,True,,False
15,1385,34,False,False,0,5347.950327280371,93.45999908447266,-115.62000274658203,93.63999938964844,12863.399658203125,7734.89990234375,-113.4000015258789,1879.1000366210938,1109.1999816894531,-1779.4999694824219,0.0,-0.10933369416459249,0.3450736934304276,0.5807954740212644,9145427433175672767,KBR_SharKo,8.0,12.729999542236328,-281.82000732421875,67.98999786376953,4906.9000244140625,3322.9000854492188,-811.2000274658203,1593.8999938964844,3575.4998779296875,-3509.1000366210938,255.0,58.0,,-0.392702373839193,1.1812269529725552,0.18754039113830673,True,3,0.0,False,False,4,,8179933407471405355,edalti76,8.0,3395.760009765625,-3726.110107421875,17.010000228881836,2333.300018310547,14835.2001953125,0.29999999329447746,0.0,-0.7000000029802322,2885.7998657226562,255.0,255.0,False,0.009608004862810268,1.6066779880897843,-5.652573321259905e-05,True,False,False,236.19645573759593,True,False,,enpitsu,76561198039309853,27.0,-25.18000030517578,-21.989999771118164,118.38999938964844,-1611.6999816894531,-6872.8997802734375,3965.4998779296875,-4331.9000244140625,-1261.3999938964844,3145.1998901367188,255.0,128.0,,1.1403489128795703,1.6421832700627659,2.8835057301564153,True,1,31.0,False,2,False,,games5425898691,bf81d8692db,20.0,-3225.1201171875,4053.75,17.010000228881836,-19520.6005859375,-2421.199951171875,2.3000000417232513,0.09999999776482582,0.0,2003.6000061035156,255.0,255.0,0.009578199769256251,-2.9421859298788404,2.0194431767703107e-05,True,False,False,False,255.0,False,,
16,1451,36,False,False,0,5172.614927995632,2554.889892578125,1286.780029296875,93.13999938964844,7578.800048828125,4151.099853515625,0.0,-2846.7001342773438,5267.80029296875,-381.1000061035156,0.0,-0.06923559772254649,0.5492038650090575,1.6604167806885,8179933407471405355,edalti76,8.0,2731.159912109375,1169.1600341796875,17.010000228881836,-10347.7001953125,20540.80078125,-0.09999999776482582,-0.9000000357627869,2.3000000417232513,1586.6999816894531,255.0,255.0,False,0.009605331831608825,2.083951210936018,6.700315649649486e-05,False,False,136.30401727717413,True,False,False,,9145427433175672767,KBR_SharKo,8.0,1480.010009765625,-23.06999969482422,17.010000228881836,13565.999755859375,919.1000366210938,1.899999976158142,0.5999999865889549,0.19999999552965164,-126.09999656677246,255.0,128.0,,0.009557858096250905,0.05933621732296706,1.9184551969579013e-05,True,4,False,0.0,False,4,,enpitsu,76561198039309853,27.0,-882.739990234375,-911.1500244140625,32.34000015258789,-11607.60009765625,4559.800109863281,3158.0999755859375,-2.8999999165534973,2.800000011920929,-324.1999816894531,255.0,128.0,,0.016682561641562857,2.7330518202095693,0.0005053167593235639,True,3,5.0,False,4,False,,games5425898691,bf81d8692db,19.0,-2293.580078125,3302.989990234375,17.020000457763672,9395.399780273438,14164.100341796875,0.7000000029802322,0.19999999552965164,0.3999999910593033,0.09999999776482582,255.0,128.0,0.009590532174957393,0.9851495033366726,-3.868352570615136e-05,True,False,False,False,219.0,False,,
17,1539,40,False,False,0,1743.1755901150837,-2246.1201171875,4037.35009765625,99.51000213623047,3976.7001342773438,9736.500244140625,2148.5000610351562,-4394.599914550781,2385.5999755859375,-3315.8999633789062,0.0,0.35555764126118694,0.17835912002949939,1.527673684305641,8179933407471405355,edalti76,8.0,-2402.14990234375,3912.39990234375,74.68000030517578,-13533.499755859375,15940.400390625,3082.5,1171.500015258789,-3585.7998657226562,1268.6000061035156,128.0,0.0,,0.03904545730451705,2.0266005527112245,-0.1712052594153479,True,False,112.0,False,False,4,,9145427433175672767,KBR_SharKo,8.0,2435.550048828125,543.02001953125,17.010000228881836,-13242.099609375,5902.80029296875,-0.09999999776482582,0.5000000074505806,-0.5999999865889549,-14.299999475479126,255.0,128.0,False,0.0095640426659231,2.72024518633172,6.769112043751016e-05,True,4,False,232.0,False,4,,enpitsu,76561198039309853,28.0,-3841.0400390625,1861.530029296875,638.1599731445312,2901.7999267578125,16637.5,-154.7000026702881,-99.20000076293945,-1366.6999816894531,5326.500244140625,128.0,128.0,,0.035396766648775675,-0.2105051498849682,1.8201909693364506,True,6,255.0,False,6,False,,games5425898691,bf81d8692db,19.0,82.11000061035156,4999.759765625,17.010000228881836,-4079.1000366210938,2024.6000671386719,1.899999976158142,0.29999999329447746,-0.19999999552965164,-166.90000534057617,255.0,128.0,0.009478724733824653,2.6721646788533575,0.00013524717448408434,True,False,False,4,208.0,False,,
18,1585,41,False,False,1,10182.525854479209,1753.9200439453125,-5006.31982421875,365.19000244140625,15074.000244140625,11059.7998046875,8448.400268554688,1845.2999877929688,-2644.5999145507812,5059.700012207031,1.0,0.6588558656072723,0.6561995220763149,-2.434555186579369,bf81d8692db,games5425898691,19.0,1655.27001953125,-5103.97998046875,267.4800109863281,13757.60009765625,135.20000457763672,4608.699951171875,195.9000015258789,-533.8999938964844,151.899995803833,255.0,255.0,,0.3987683321850624,3.1227488749267662,-1.5388841276087162,True,False,151.55913099422247,True,False,4,,76561198039309853,enpitsu,27.0,3359.6201171875,-4546.85986328125,67.44000244140625,-5058.699951171875,-11876.8994140625,4069.1000366210938,-1706.3999938964844,-2074.7000122070312,5.299999713897705,255.0,128.0,False,0.30460468210855096,-1.1969771949780617,0.5768840909649878,True,6,False,255.0,False,6,,KBR_SharKo,9145427433175672767,8.0,-365.239990234375,-1557.469970703125,17.010000228881836,14013.1005859375,1396.9999694824219,2.0999999344348907,0.7000000029802322,0.19999999552965164,-91.89999580383301,255.0,128.0,False,-0.009574492512543756,3.0498204955083263,1.3005008737812027e-05,True,4,232.0,False,4,False,,edalti76,8179933407471405355,8.0,2621.820068359375,-5057.52978515625,64.9000015258789,-6082.39990234375,3991.400146484375,-4778.699951171875,3934.2001342773438,2247.2999572753906,747.7999877929688,255.0,128.0,-0.5137552883941939,0.5583022753467691,0.617787301589642,True,4,False,4,112.0,False,,True
19,1656,44,False,False,1,8149.518690027913,3109.409912109375,-2703.179931640625,317.9599914550781,-14726.500244140625,3022.9998779296875,2617.0001220703125,2379.600067138672,-3898.2998657226562,-3891.0000610351562,1.0,-0.4537186650285043,-2.148846419540167,-2.160651793454099,bf81d8692db,games5425898691,20.0,3155.760009765625,-2700.610107421875,178.39999389648438,9736.900024414062,13395.30029296875,2557.899932861328,3050.7998657226562,3269.89990234375,1213.7000274658203,255.0,0.0,,0.6124843369130853,2.0760996152623834,0.1746196578587039,True,3,121.0,False,False,6,,76561198039309853,enpitsu,27.0,435.9700012207031,-4620.0,17.049999237060547,-3553.5000610351562,2296.3999938964844,2.7000001072883606,5.099999904632568,6.1000001430511475,-480.8000183105469,255.0,128.0,False,-0.01669802376527766,2.0003141630818755,-0.0005967103545904077,True,6,False,255.0,False,6,,KBR_SharKo,9145427433175672767,8.0,2973.93994140625,-2068.0400390625,17.010000228881836,-541.5999984741211,-9360.700073242188,1.1999999731779099,-0.0,-0.09999999776482582,-2468.000030517578,255.0,0.0,False,-0.009525642119786746,-1.4705789015620643,-4.098862099233392e-06,True,4,210.74364717032321,True,4,False,,edalti76,8179933407471405355,8.0,3254.889892578125,-762.1799926757812,16.739999771118164,5307.80029296875,22197.19970703125,-909.0000152587891,-2579.1000366210938,633.1999969482422,-89.79999542236328,255.0,128.0,0.01963845084037166,1.8061508236289543,0.0008313185348572188,False,6,False,6,49.0,False,,False
20,1712,46,False,False,1,7347.251754993966,435.55999755859375,-2192.81005859375,198.6300048828125,1296.300048828125,16030.799560546875,12138.800048828125,2568.0999755859375,-5263.699951171875,-1302.8999328613281,1.0,-0.5094547896236545,-0.9357693689753873,-3.0190037836947154,76561198039309853,enpitsu,28.0,337.4800109863281,-2369.75,64.95999908447266,11425.50048828125,16086.199951171875,3045.0,-1612.5999450683594,4229.700012207031,-2415.0,255.0,128.0,False,-0.10381956853019562,2.112870222448609,0.033168610158214165,True,7,163.0,False,False,8,,bf81d8692db,games5425898691,19.0,3941.31005859375,-21.579999923706055,41.47999954223633,-3400.0,13967.2998046875,-1734.9000549316406,231.5999984741211,2002.5999450683594,-18.09999942779541,255.0,128.0,,-0.10997514492643057,1.324960104656192,-0.43375379469880404,True,4,False,121.0,False,6,,KBR_SharKo,9145427433175672767,8.0,912.8499755859375,-1951.5400390625,17.010000228881836,-15405.699462890625,17078.1005859375,-0.19999999552965164,-0.0,0.5000000074505806,-31.19999885559082,255.0,128.0,False,-0.009623618983043866,0.8399720517901182,-2.1644775471129812e-06,True,4,91.3526279234117,True,4,False,,edalti76,8179933407471405355,7.0,3298.97998046875,3819.179931640625,16.989999771118164,-11481.700439453125,19405.50048828125,4.799999892711639,0.29999999329447746,-0.29999999329447746,1916.9999694824219,211.0,255.0,-0.009597875726974724,0.9659365260757036,5.343567296865918e-05,True,6,False,6,57.0,False,,False
21,1859,51,False,False,0,10068.055967991075,-810.1500244140625,-4927.68994140625,453.9599914550781,-2023.3000183105469,8719.000244140625,8687.899780273438,5980.999755859375,55.59999942779541,-473.1999969482422,0.0,0.5290849324533422,-2.7813963642177337,-2.6585914220489877,8179933407471405355,edalti76,8.0,-777.9600219726562,-5057.89013671875,284.1600036621094,-1546.6000366210938,6359.1998291015625,3925.8999633789062,-3832.0999145507812,-348.49998474121094,-3929.7000122070312,255.0,184.0,False,-0.9854412888925089,1.59230264546091,-0.773658433120054,True,7,214.0,False,False,8,,9145427433175672767,KBR_SharKo,8.0,-667.1199951171875,-4874.27001953125,280.1700134277344,-21016.4990234375,-4460.299987792969,4064.2001342773438,2847.2000122070312,-3436.9000244140625,-1561.9999694824219,255.0,180.0,,-0.9605272557779722,-2.6745462515791987,-0.3303344088731702,True,5,False,53.95022792457254,True,6,,enpitsu,76561198039309853,28.0,20.139999389648438,-5051.33984375,17.049999237060547,-1551.6999816894531,8729.400024414062,-1.1999999731779099,-0.19999999552965164,0.19999999552965164,-2434.2999267578125,255.0,128.0,,0.016662379295235764,1.726172466594909,-3.452750675818838e-05,True,8,44.88758700893773,True,10,False,,games5425898691,bf81d8692db,20.0,832.0499877929688,-4159.6201171875,16.40999984741211,-185.6999969482422,-2595.5999755859375,-3.0000001192092896,199.50000762939453,-109.60000038146973,-388.1999969482422,255.0,128.0,0.00579139461468947,-2.7991585678343616,-0.009461133613170499,True,4,False,8,0.0,False,,
22,1935,54,False,False,1,2560.9621803330115,1361.0699462890625,2621.6201171875,333.7799987792969,10473.399658203125,4831.7999267578125,882.6000213623047,-5203.599853515625,-2388.800048828125,1793.2000732421875,1.0,0.704045674748988,2.667429894210167,-0.7692695010747929,76561198039309853,enpitsu,27.0,1235.3299560546875,2555.340087890625,192.6199951171875,9545.0,-1513.3000183105469,2669.5999145507812,5035.799865722656,-147.7999973297119,2206.3999938964844,128.0,128.0,False,0.4744711032642442,-3.0642832578158177,0.8144919742064409,True,9,0.0,False,False,12,,bf81d8692db,games5425898691,20.0,1670.06005859375,2369.989990234375,17.010000228881836,13148.699951171875,-14093.599853515625,6.000000238418579,-2.0999999344348907,-0.5999999865889549,6.299999952316284,255.0,128.0,,-0.009717798368767626,-2.3223585834376363,4.4753766819535465e-05,False,6,False,31.0,False,10,,KBR_SharKo,9145427433175672767,9.0,2910.510009765625,4758.93994140625,17.270000457763672,-8933.200073242188,2004.2999267578125,-133.80000114440918,-549.0000152587891,308.0999946594238,2509.199981689453,255.0,255.0,False,-0.021185997121789295,0.15282811277626399,-0.021886330622865584,True,6,42.0,False,6,False,,edalti76,8179933407471405355,8.0,2431.18994140625,4319.08984375,17.020000457763672,-9065.2001953125,-2469.2999267578125,1.0999999940395355,-0.19999999552965164,-0.0,1424.4000244140625,192.0,255.0,-0.009547280496879529,-0.2226717603303759,0.0004973876751398361,True,8,False,8,214.0,False,,False
23,1974,55,False,False,0,8587.443938492295,-2658.39990234375,-3264.64990234375,178.89999389648438,8676.400146484375,19180.999755859375,6893.800048828125,4332.699890136719,-2100.2000427246094,-3579.89990234375,0.0,1.5395885700918217,2.7592692438177733,-1.9511925904650909,9145427433175672767,KBR_SharKo,9.0,-2731.300048828125,-3419.68994140625,137.8300018310547,-2319.4000244140625,19677.19970703125,2008.2000732421875,-3970.0,3673.699951171875,-996.2000274658203,255.0,0.0,False,0.38979579109071255,2.243054393802043,0.9520953238950818,True,7,0.0,False,False,8,,8179933407471405355,edalti76,8.0,-1869.739990234375,-3185.590087890625,17.020000457763672,9525.900268554688,7231.6998291015625,-0.9000000357627869,-1.2999999523162842,-0.5999999865889549,-297.99999237060547,255.0,128.0,False,0.00954399465578289,0.6162128731439974,0.00023489015109790374,True,8,False,204.55126886213978,True,8,,enpitsu,76561198039309853,27.0,-2521.6201171875,-2186.25,16.5,-9492.60009765625,3939.7000122070312,112.29999542236328,-9.599999785423279,-9.700000286102295,-340.0,255.0,0.0,False,0.015806555936043517,2.7251001472890213,-0.00011440136485822831,True,10,0.0,False,12,False,,games5425898691,bf81d8692db,20.0,-3539.429931640625,184.88999938964844,17.010000228881836,-4344.2999267578125,21766.10107421875,2.3000000417232513,-0.09999999776482582,0.29999999329447746,-1943.5000610351562,255.0,0.0,0.009588152665990925,1.6948901116023447,-3.878380352150449e-05,True,6,False,10,255.0,False,,
24,2029,57,False,False,0,4623.202101837615,-964.8099975585938,517.3099975585938,226.44000244140625,142.60000228881836,30659.29931640625,-2747.6998901367188,2682.5,-2581.7001342773438,-4705.10009765625,0.0,1.2091491251309248,-1.963044113384149,-0.6112617527792259,8179933407471405355,edalti76,7.0,-900.3599853515625,233.5800018310547,203.44000244140625,-5262.9998779296875,22389.69970703125,-27.40000009536743,-1615.0,-4471.700134277344,-2764.89990234375,255.0,170.0,,0.36893512389615946,1.2348664529495368,-1.559424765393553,True,9,163.57563017773373,True,False,10,,9145427433175672767,KBR_SharKo,8.0,-3567.570068359375,-206.14999389648438,17.010000228881836,6414.1998291015625,12979.7998046875,2.3999999463558197,-0.09999999776482582,0.0,-2103.2000732421875,255.0,0.0,,0.00957750164310435,1.0448936901251098,5.516508781065003e-06,True,8,False,,False,8,,enpitsu,76561198039309853,27.0,-3487.860107421875,368.0199890136719,99.19999694824219,-6208.3001708984375,17710.899658203125,-146.5999984741211,-5067.5,-2137.7000427246094,18.899999856948853,255.0,,,-0.7096273064502051,-1.1686486388909216,3.1370495924037987,,12,,False,14,False,,games5425898691,bf81d8692db,20.0,-1039.1500244140625,964.8200073242188,199.44000244140625,10843.900146484375,-11901.8994140625,2006.0000610351562,2962.6998901367188,-4632.9998779296875,-81.09999656677246,255.0,37.0,-0.25218792116250943,-2.0341798090258805,0.6207725363432185,True,7,False,12,245.57563017773373,True,,
25,2032,58,False,False,1,5830.172702788875,998.02001953125,-689.280029296875,175.14999389648438,13684.7998046875,-18381.800537109375,-7039.1998291015625,2981.0000610351562,-1410.3999328613281,5012.39990234375,1.0,-1.380937511045827,1.7742100036266328,-0.23508075684634758,bf81d8692db,games5425898691,20.0,932.97998046875,-840.6199951171875,216.52000427246094,-10469.49951171875,12877.900390625,1388.800048828125,-1142.699966430664,4629.2999267578125,2740.8999633789062,255.0,55.0,,-0.165100455206166,1.7393559248004107,1.122982748751071,True,7,236.17333330133908,True,False,12,,76561198039309853,enpitsu,27.0,3539.530029296875,-515.469970703125,98.0,6195.9002685546875,-17682.5,-140.2999973297119,5067.5,2137.5999450683594,18.899999856948853,255.0,,,1.3124991200906315,1.158531787403631,3.1280812717373836,,12,False,,False,14,,KBR_SharKo,9145427433175672767,8.0,3490.14990234375,86.19000244140625,17.010000228881836,-8804.299926757812,-11086.199951171875,2.3999999463558197,0.09999999776482582,-0.0,-2141.4999389648438,255.0,0.0,,-0.009582009768671695,-0.8324745816574123,6.704911613316544e-06,True,8,,False,8,False,,edalti76,8179933407471405355,7.0,966.489990234375,-546.239990234375,199.50999450683594,4694.89990234375,-13369.89990234375,-311.8000030517578,2862.2000122070312,3726.4999389648438,-2858.2998657226562,232.0,161.0,-0.0461370158644065,-0.28860226695918445,-2.415616955272294,True,9,False,10,54.0,False,,
26,2104,60,False,False,0,2761.8670103308573,-3530.199951171875,4310.0,132.92999267578125,-10981.199951171875,-2464.9000549316406,4743.2000732421875,-4977.799987792969,-1846.0000610351562,2795.1998901367188,0.0,-1.2154569025462383,0.7948885569851413,-1.918827238913372,8179933407471405355,edalti76,7.0,-3381.300048828125,4345.43994140625,200.82000732421875,-13903.299560546875,16081.099853515625,-2169.7000122070312,-574.7000122070312,-677.0999908447266,713.7999725341797,142.0,92.0,,0.16093128522621947,2.531531880108707,-1.0573688662101364,True,10,24.0,False,False,12,,9145427433175672767,KBR_SharKo,8.0,-339.54998779296875,1189.969970703125,17.010000228881836,14003.499755859375,-777.3000335693359,1.5000000596046448,0.9000000357627869,0.0,-2111.9000244140625,255.0,7.0,,0.009588801562392174,-0.11525006579260844,-5.061560220726485e-05,False,8,False,27.83880421423143,True,8,,enpitsu,76561198039309853,27.0,-2431.93994140625,4699.91015625,17.049999237060547,11983.199462890625,10548.800048828125,3.1999999284744263,-1.2999999523162842,-1.2999999523162842,2376.3999938964844,255.0,255.0,False,0.01678431285401067,0.7887715176659399,0.00017787075874411715,True,12,255.0,False,14,False,,games5425898691,bf81d8692db,20.0,1330.050048828125,1043.739990234375,34.97999954223633,3854.4000244140625,12460.50048828125,3200.10009765625,3.1999999284744263,8.00000011920929,-343.69998931884766,255.0,128.0,0.009544706346051427,1.2361766207767733,0.00043843906416042675,True,9,False,14,184.0,False,,
