,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
130,7443,236,False,False,0,7403.561938842516,-2601.090087890625,-2064.5400390625,434.9800109863281,-11032.19970703125,12219.69970703125,782.3000335693359,-261.200008392334,2510.7000732421875,-238.1999969482422,0.0,0.4488523508800508,-3.1174192078702068,-2.225954021368132,bf81d8692db,games5425898691,20.0,-2537.909912109375,-2099.820068359375,282.3999938964844,-6444.7998046875,11339.7998046875,-571.1999893188477,3818.699951171875,-3270.10009765625,-2229.9000549316406,255.0,255.0,,-0.593348126764323,2.663664288453098,-2.0626014904820495,True,0.0,False,30,False,25,,76561198039309853,enpitsu,24.0,-781.2100219726562,-4866.60009765625,17.049999237060547,-5398.3001708984375,7269.1998291015625,2.5999999046325684,0.3999999910593033,-0.9000000357627869,-442.5,255.0,128.0,,0.01666057495315567,2.1696227455889114,0.0002962258245318084,True,24,237.0,False,20,False,,Mogzy,76561198121011812,7,-2472.2099609375,-1925.239990234375,17.010000228881836,-12870.999755859375,11290.799560546875,2.3000000417232513,-0.7999999821186066,0.5000000074505806,-1900.5000305175781,255.0,0.0,,0.00957565070471932,2.363033826210629,-9.703422177704364e-05,,24,0.0,False,30,4,,Doritjoes,bfbe099dceb,8.0,-2567.080078125,-1902.6500244140625,259.489990234375,-12625.6005859375,363.1999969482422,2485.500030517578,3343.5000610351562,2381.1000061035156,-3660.7000732421875,128.0,244.0,,-0.5762705949475934,-2.3183612488595124,-1.1894662047022673,True,14,13,False,183.0,False,
131,7477,238,False,False,1,5434.8559311225645,3889.159912109375,603.6300048828125,140.05999755859375,-3289.2999267578125,-2617.9000854492188,3557.0999145507812,4447.200012207031,2956.0000610351562,-2735.5999755859375,1.0,0.6581633132757655,-0.7405813697940757,-0.14016412120924168,bfbe099dceb,Doritjoes,8.0,3999.0400390625,510.17999267578125,122.7699966430664,-576.1999893188477,-10940.400390625,-3863.599853515625,803.7000274658203,1489.1999816894531,-546.5999984741211,255.0,128.0,,0.7603593351224422,2.2962255236725495,-0.14365045278011446,True,183.0,False,14,False,14,,76561198121011812,Mogzy,7.0,3462.8798828125,85.69999694824219,17.010000228881836,5988.900146484375,-15500.50048828125,2.199999988079071,0.5000000074505806,-1.7000000178813934,1165.1000213623047,255.0,238.0,,-0.00959184609863426,-1.9463768701945616,0.00019964924874581674,True,30,255.0,False,24,4,,enpitsu,76561198039309853,24,2232.56005859375,4038.89990234375,17.049999237060547,19901.8994140625,-894.3000030517578,-0.09999999776482582,-0.7999999821186066,-0.0,1983.0000305175781,255.0,0.0,True,-0.016772971578348835,3.1207076772792024,6.186113656744558e-05,True,20,185.0,False,24,False,,games5425898691,bf81d8692db,20.0,3300.0,893.3599853515625,71.88999938964844,6358.2000732421875,-9574.69970703125,-5008.2000732421875,459.7999954223633,977.3999786376953,-634.0999984741211,255.0,96.0,,0.1321836901629301,-2.664565837332996,-0.38195660924318314,True,30,26,False,0.0,False,
132,7499,239,False,False,0,6170.0604121601455,-3623.1201171875,-394.6600036621094,216.58999633789062,6500.3997802734375,3533.2000732421875,225.59999465942383,-3491.199951171875,-1678.5000610351562,-4532.0001220703125,0.0,-0.5841987715732112,0.30173994195166176,1.57887828083618,bf81d8692db,games5425898691,20.0,-3742.97998046875,-410.42999267578125,109.62000274658203,715.2999877929688,4406.099853515625,134.3000030517578,-1011.6000366210938,5286.6998291015625,-1130.1000213623047,255.0,0.0,,-0.629363078460864,1.9085589963952516,1.3573082291173015,True,0.0,False,32,False,27,,76561198039309853,enpitsu,24.0,-3280.820068359375,-3453.56005859375,17.049999237060547,2003.0000305175781,14235.0,-1.7000000178813934,0.0,1.899999976158142,-808.4999847412109,255.0,128.0,False,0.016753273806341326,1.3666527080032924,0.00033173742586719,True,24,236.24327742925254,True,20,False,,Mogzy,76561198121011812,7,-3935.239990234375,1156.0400390625,39.63999938964844,-1492.5999450683594,15794.3994140625,657.7999877929688,-88.59999656677246,587.9000091552734,10.099999904632568,255.0,128.0,,-0.03302623203862054,1.6813927824789054,0.41072526422234545,True,24,255.0,False,30,4,,Doritjoes,bfbe099dceb,8.0,-3871.570068359375,-295.8900146484375,22.43000030517578,4260.7000732421875,1769.9000549316406,-744.3000030517578,390.49999237060547,-1428.3000183105469,-66.39999866485596,0.0,128.0,,-0.15859626812350444,-2.762541153652323,-0.04600623503954034,True,14,14,False,183.0,False,
133,7519,239,False,False,1,5492.337032157357,3168.0400390625,139.63999938964844,110.5199966430664,-10439.100341796875,-4481.600036621094,2997.3001098632812,3883.2000732421875,1751.6999816894531,-1421.1000061035156,1.0,0.5647124102776889,-0.6187047350595043,-2.77333354643698,bfbe099dceb,Doritjoes,7.0,3330.0,191.5,17.010000228881836,-9290.0,-1123.6000061035156,2.3000000417232513,0.19999999552965164,-3.6000001430511475,134.7000026702881,7.0,121.0,,-0.009875116037670826,3.011608396899943,3.180596541626333e-05,True,183.0,False,14,False,14,,76561198121011812,Mogzy,7.0,3936.1201171875,-2328.330078125,39.34000015258789,-2980.8999633789062,-15335.50048828125,-1264.1999816894531,256.9000053405762,1304.1000366210938,134.399995803833,255.0,128.0,,-0.08694386452158516,-1.3709419058071535,0.4160588451698529,True,30,255.0,False,24,4,,enpitsu,76561198039309853,24,2950.830078125,2152.840087890625,17.049999237060547,-7368.499755859375,-19250.10009765625,2.800000011920929,1.0000000149011612,3.100000023841858,-1138.6000061035156,255.0,0.0,False,-0.01677732031373235,-1.1961873371719176,-0.0001823384073392951,True,20,194.0,False,24,False,,games5425898691,bf81d8692db,20.0,3667.2099609375,73.93000030517578,191.57000732421875,-1168.0000305175781,-4580.10009765625,372.40001678466797,-2209.7999572753906,-2412.5999450683594,-583.8999938964844,255.0,40.0,,-0.4164015650265649,-2.1324339740282525,-0.9380022264499559,True,32,28,False,0.0,False,
134,7546,240,False,False,1,5584.067854773293,2158.9599609375,-299.3699951171875,96.33999633789062,-9326.199951171875,-8807.100219726562,2498.000030517578,-510.60001373291016,-1995.2999877929688,-2009.7999572753906,1.0,0.33862446440145927,-0.07180870935900667,-0.6270881116309719,bfbe099dceb,Doritjoes,7.0,2234.239990234375,-153.30999755859375,17.0,-11371.199951171875,-6419.6002197265625,3.3000001311302185,0.29999999329447746,-0.0,50.70000171661377,1.0,128.0,,-0.009626649118117519,2.6149937746537053,-8.141822909475781e-05,True,183.0,False,14,False,14,,76561198121011812,Mogzy,7.0,3135.25,-3450.489990234375,17.010000228881836,-12984.000244140625,-7219.0997314453125,2.0999999344348907,0.7999999821186066,0.19999999552965164,-164.79999542236328,255.0,128.0,,-0.009587111339313305,-0.48719874405859803,0.0001424818273237135,True,30,248.76607293723734,True,24,4,,enpitsu,76561198039309853,24,1755.52001953125,1012.6500244140625,17.049999237060547,-8832.39990234375,-16255.2001953125,-1.5000000596046448,0.19999999552965164,-0.0,2009.2999267578125,255.0,128.0,False,-0.016762567106630814,-1.1412069386088641,2.108331950756745e-05,True,20,134.53981925851565,True,24,False,,games5425898691,bf81d8692db,20.0,3535.080078125,-370.2699890136719,16.510000228881836,-3938.5000610351562,-4700.5999755859375,2.7000001072883606,-110.60000419616699,-4.1999998688697815,-2198.800048828125,255.0,0.0,,-0.012136769319591767,-0.9488718059182518,0.015869871579953534,True,32,28,False,0.0,False,
135,7568,241,False,False,1,6143.840094015654,1438.0699462890625,-979.8800048828125,93.11000061035156,-8198.499755859375,-7472.8997802734375,1523.0000305175781,2566.0000610351562,-4467.0001220703125,-2009.7999572753906,1.0,-0.7227849008558449,2.1301394461495633,-1.595983082773796,bfbe099dceb,Doritjoes,7.0,1381.050048828125,-745.3900146484375,17.0,-10665.699462890625,-9223.800048828125,3.3000001311302185,-0.3999999910593033,-0.3999999910593033,1476.0000610351562,1.0,44.0,,-0.009603962444572643,2.3290225602205545,0.00013238882217624423,True,183.0,False,14,False,14,,76561198121011812,Mogzy,7.0,1924.0400390625,-3989.639892578125,17.010000228881836,-14644.3994140625,-7007.0001220703125,2.3000000417232513,-1.7000000178813934,-0.7000000029802322,-1697.7999877929688,212.0,0.0,,-0.009602096030861781,-0.41894156486891243,-0.00025861199070853453,True,30,240.0,False,24,4,,enpitsu,76561198039309853,24,1360.8599853515625,-549.0800170898438,17.049999237060547,-2114.600067138672,-22902.5,-2.0999999344348907,-0.0,-1.5000000596046448,143.100004196167,255.0,128.0,False,-0.016785326561698448,-1.4922750026759166,-0.00012492861964259234,True,20,65.61811609422017,True,25,False,,games5425898691,bf81d8692db,20.0,2891.14990234375,-397.7900085449219,84.54000091552734,-14139.100341796875,4738.0999755859375,2465.5999755859375,-2074.2999267578125,-5093.599853515625,-46.30000114440918,255.0,128.0,,-0.5953647501684426,0.39234860637686914,-0.003265597130007014,True,34,29,False,0.0,False,
136,7574,241,False,False,0,3962.3553224922566,-1234.8499755859375,1192.1600341796875,116.9000015258789,13066.600341796875,20659.19921875,2343.9999389648438,-14.299999475479126,3440.4000854492188,-4915.5999755859375,0.0,-0.3929817249196245,-2.7977473391535956,-1.890074725070595,76561198039309853,enpitsu,24.0,-1339.0799560546875,1028.0999755859375,66.94000244140625,5649.1998291015625,20637.7001953125,2826.7001342773438,-1582.2000122070312,2048.8999938964844,-1563.9999389648438,255.0,0.0,False,0.07157414417170961,1.58552817615982,0.032288437024635706,True,61.0,False,26,False,21,,bf81d8692db,games5425898691,20.0,-2537.010009765625,279.07000732421875,99.4800033569336,14151.099853515625,-4742.900085449219,-166.8000030517578,2097.5999450683594,5084.200134277344,-19.40000057220459,255.0,128.0,,0.7375124089904155,2.7535215886774758,-3.136756806378717,True,34,0.0,False,29,False,,Mogzy,76561198121011812,7,-1539.43994140625,4080.2900390625,17.010000228881836,15600.0,0.0,2.3000000417232513,0.0,0.09999999776482582,-2027.2999572753906,141.0,0.0,,0.009581088824958589,-0.06667687797030422,-1.0657635882684106e-06,True,24,255.0,False,30,4,,Doritjoes,bfbe099dceb,7.0,,,,,,,,,,,,,,,,True,,,,,,
137,7605,242,False,False,1,8595.436313477538,-232.3000030517578,-3381.06005859375,143.72999572753906,-26526.8994140625,-2535.399932861328,8408.699951171875,5929.6002197265625,292.1999931335449,868.0999755859375,1.0,1.2350442894643843,3.0552865512089467,-1.2162844948575167,76561198121011812,Mogzy,7.0,7.400000095367432,-3448.929931640625,17.010000228881836,-19825.10009765625,677.5,-0.29999999329447746,1.4000000059604645,-0.09999999776482582,-261.3999938964844,255.0,77.0,,-0.009586525511416095,0.02676510699984605,-6.895207494965949e-05,True,182.8975654673833,True,30,4,24,,bfbe099dceb,Doritjoes,7.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,24,737.969970703125,-3351.2900390625,27.530000686645508,-5778.499755859375,-21641.39892578125,-2237.5,806.2999725341797,-3952.39990234375,-1503.3000183105469,255.0,0.0,False,-0.007179242400778794,-1.3641124095756914,-0.3418490859834182,True,22,54.79448576640058,True,26,False,,games5425898691,bf81d8692db,20.0,975.72998046875,246.1999969482422,17.010000228881836,-14431.500244140625,3493.9999389648438,3.6000001430511475,1.4000000059604645,1.5000000596046448,1523.0000305175781,255.0,238.0,,-0.009692139752195494,0.21072983911545085,0.00018474734496393906,False,34,30,False,0.0,False,
138,7678,245,False,False,1,8908.415150548359,-2259.72998046875,-3190.739990234375,125.70999908447266,9763.499755859375,18211.700439453125,-2403.699951171875,-1531.3999938964844,3649.89990234375,-4509.100036621094,1.0,-1.1968615496281383,3.034389274764095,1.9750164556161696,76561198121011812,Mogzy,7.0,-2244.8701171875,-3378.72998046875,66.72000122070312,-1284.9000549316406,5642.19970703125,2903.5000610351562,-3748.3999633789062,2139.2999267578125,-1476.6999816894531,128.0,0.0,,0.02285573086573401,0.21309434333676472,0.04920410475138568,True,211.0,False,32,4,25,,bfbe099dceb,Doritjoes,7.0,2994.070068359375,-4402.93017578125,17.010000228881836,8020.7000732421875,2727.0001220703125,2.199999988079071,1.4000000059604645,0.5000000074505806,285.5999946594238,255.0,183.0,,-0.009513340092611296,2.8289222909782437,0.0001068443459119141,False,False,85.0,False,False,False,,enpitsu,76561198039309853,24,-2413.510009765625,-3337.75,17.06999969482422,-7321.6998291015625,-3159.2001342773438,-2.5999999046325684,90.10000228881836,45.39999961853027,492.2999954223633,0.0,128.0,False,-0.0166170560236992,2.660795504265887,-0.005541655879829837,True,22,0.0,False,26,False,,games5425898691,bf81d8692db,20.0,-3932.969970703125,424.8999938964844,35.40999984741211,-9556.699829101562,14322.2998046875,2986.9000244140625,-896.8000030517578,4976.7999267578125,-1858.6000061035156,255.0,0.0,,0.2221743443420208,1.0352145474940917,0.3191275685232026,True,36,32,False,255.0,False,
139,7749,248,False,False,0,5661.2771695522715,211.80999755859375,-411.8299865722656,114.30999755859375,-6030.30029296875,12755.6005859375,6547.1002197265625,3184.7000122070312,944.0000152587891,-4996.600036621094,0.0,-0.806229940814403,-0.15191525265856035,0.7342035188534507,bf81d8692db,games5425898691,20.0,256.4100036621094,-601.0700073242188,17.0,-18790.6005859375,10326.99951171875,3.4999999403953552,-1.7000000178813934,0.7999999821186066,-1622.7000427246094,128.0,0.0,,0.009635662465826875,2.603954307528259,-0.0002651025321648013,True,147.0,False,36,False,32,,76561198039309853,enpitsu,24.0,3706.25,3158.580078125,17.06999969482422,3714.5999145507812,9601.599731445312,0.9000000357627869,0.0,0.0,2497.899932861328,255.0,255.0,False,0.01670171373053886,1.2682727992300087,-4.527328876801947e-05,False,26,,False,22,False,,Mogzy,76561198121011812,7,1720.0899658203125,3776.2900390625,17.010000228881836,-11141.700439453125,6938.2000732421875,2.0999999344348907,-0.5999999865889549,0.29999999329447746,215.79999923706055,255.0,128.0,,0.009567287295395323,2.6097945657814043,-0.00016222887703810004,True,26,184.0,False,32,4,,Doritjoes,bfbe099dceb,7.0,-2383.010009765625,4776.68017578125,17.010000228881836,10484.300537109375,2634.5999145507812,2.3000000417232513,-1.5999999642372131,-0.3999999910593033,-1865.8000183105469,128.0,23.0,False,0.009655994637988666,0.21408347918809378,-3.1336844596218e-05,True,False,False,False,255.0,False,
140,7793,249,True,True,0,3583.375318223371,-705.3499755859375,1561.699951171875,338.2200012207031,673.0000305175781,23073.5009765625,6120.5999755859375,-456.6999816894531,-5587.60009765625,537.9999923706055,0.0,0.40659597120011665,-3.0788485662909926,0.36545497996077553,bf81d8692db,games5425898691,20.0,-739.4400024414062,1444.6500244140625,180.97999572753906,6254.89990234375,16233.599853515625,2946.400146484375,1663.0000305175781,-1511.300048828125,-1194.800033569336,255.0,240.0,,-0.9234936797404266,0.05082664861021221,0.5077633543340814,True,115.71562157907793,True,38,False,32,,76561198039309853,enpitsu,24.0,2318.389892578125,3647.820068359375,17.059999465942383,-9729.69970703125,-13961.8994140625,-4.699999988079071,-1.0000000149011612,-2.0000000298023224,398.4000015258789,255.0,128.0,False,0.01677766400120275,-2.142322536818507,-0.00030125489126704057,True,26,192.3907613497909,True,22,False,,Mogzy,76561198121011812,7,-319.6300048828125,2799.18994140625,88.91000366210938,-11477.5,-16179.599609375,4345.4998779296875,-1290.0,1201.2000274658203,-1504.1999816894531,255.0,96.0,,-0.12245753327726135,-2.428309542124081,0.008023685075693655,True,26,124.0,False,34,4,,Doritjoes,bfbe099dceb,7.0,-1050.239990234375,3086.340087890625,17.010000228881836,6543.499755859375,-14031.99951171875,2.3000000417232513,0.29999999329447746,1.4000000059604645,1416.6000366210938,0.0,255.0,False,0.0098862158764547,-1.1128292962701365,0.0002360444597729858,True,False,False,False,173.0,False,
141,8098,251,False,True,1,5180.106156771009,2.009999990463257,37.619998931884766,95.3499984741211,1105.8999633789062,28269.09912109375,2268.8999938964844,-5985.0,389.00001525878906,-167.80000686645508,1.0,0.006568134999269089,0.0032418136950993198,0.10370836221714795,bfbe099dceb,Doritjoes,7.0,-0.7300000190734863,-133.13999938964844,70.77999877929688,1622.1000671386719,22761.69921875,2865.4000854492188,2790.1998901367188,-523.4000015258789,1446.1000061035156,255.0,128.0,,-0.002997528324729987,1.6257719769315466,-0.005623463142378106,True,16.0,False,4,False,3,,76561198121011812,Mogzy,7.0,3284.929931640625,-4283.7099609375,17.010000228881836,8382.000122070312,-15188.900146484375,2.3000000417232513,0.29999999329447746,-0.0,-1965.0999450683594,255.0,0.0,,-0.009558751732998659,-2.0049514573690286,-1.6866801361197626e-05,True,False,255.0,False,False,False,,enpitsu,76561198039309853,25,-14.859999656677246,329.69000244140625,73.41999816894531,-357.09999084472656,-22921.298828125,1857.5999450683594,5499.2999267578125,-86.00000381469727,0.0,255.0,128.0,,-0.6418899484714953,-1.555107728879482,-1.3607529100141e-05,True,1,31.0,False,2,False,,games5425898691,bf81d8692db,19.0,3247.840087890625,4149.919921875,17.010000228881836,16119.100341796875,-3206.099853515625,2.3000000417232513,0.29999999329447746,-0.0,-1952.4000549316406,128.0,0.0,,-0.009621580631380272,-2.877115172642929,-4.44052198568718e-05,True,False,False,False,255.0,False,
142,8100,251,False,False,0,5277.913791683762,-64.54000091552734,-72.01000213623047,200.8800048828125,-17122.39990234375,35.39999961853027,15799.599609375,2410.399932861328,-2476.1000061035156,4311.000061035156,0.0,-0.1291912500126651,0.11361933439906034,0.4688721455363836,76561198039309853,enpitsu,25.0,21.43000030517578,-146.02000427246094,77.26000213623047,1030.8999633789062,4332.39990234375,-788.6000061035156,2277.2999572753906,-885.8000183105469,4927.300109863281,255.0,128.0,,1.2488505231812204,1.618619794237427,-0.34079188229970975,True,31.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,-3377.530029296875,-4111.6298828125,17.010000228881836,-15080.50048828125,5710.4998779296875,2.3000000417232513,-0.19999999552965164,0.09999999776482582,-2005.5000305175781,255.0,0.0,,0.009594903468375108,2.7117225702068755,-3.49773067518034e-05,True,False,255.0,False,False,False,,Mogzy,76561198121011812,7,-3284.929931640625,4283.7099609375,17.010000228881836,-8382.000122070312,15188.900146484375,2.3000000417232513,-0.29999999329447746,0.0,-1965.0999450683594,255.0,0.0,,0.009558751732998659,2.0049514573690286,-1.6866801361197626e-05,True,False,255.0,False,False,False,,Doritjoes,bfbe099dceb,7.0,0.7300000190734863,133.13999938964844,70.77999877929688,-1622.1000671386719,-22761.69921875,2865.4000854492188,-2790.1998901367188,523.4000015258789,1446.1000061035156,255.0,128.0,,0.002997528324729987,-1.6257719769315466,-0.005623463142378106,True,4,3,False,16.0,False,
143,8200,255,False,False,0,5801.784840053689,-3891.699951171875,171.4499969482422,109.1500015258789,4734.599914550781,28973.89892578125,1324.7000122070312,-2485.500030517578,3807.9998779296875,-3914.1000366210938,0.0,0.47678939547326604,2.469462456269052,1.6266017260016215,bf81d8692db,games5425898691,20.0,-3874.580078125,22.170000076293945,63.68000030517578,6600.4998779296875,19893.699951171875,2481.3999938964844,1689.1999816894531,5234.000244140625,31.19999885559082,255.0,12.0,,-0.1629902219781786,1.6333013764574873,0.3308040031063864,True,182.0,False,4,False,3,,76561198039309853,enpitsu,24.0,14.25,-3317.699951171875,34.02000045776367,3203.699951171875,-16788.599853515625,-2499.1000366210938,2272.5999450683594,430.09998321533203,-1.1999999731779099,255.0,,,-0.3021049887096456,-1.382429987247903,9.652436931095542e-06,True,4,61.0,False,4,False,,Mogzy,76561198121011812,7,-2613.93994140625,3904.969970703125,17.020000457763672,-60.39999961853027,-158.90000343322754,0.7999999821186066,0.9000000357627869,-0.29999999329447746,0.0,255.0,,,0.00933316343327115,-1.9342393784556782,7.131839401191519e-06,True,False,255.0,False,False,False,,Doritjoes,bfbe099dceb,7.0,-2841.080078125,208.61000061035156,17.010000228881836,-16135.6005859375,-3549.89990234375,2.0999999344348907,3.799999952316284,0.7000000029802322,949.0000152587891,255.0,128.0,,0.00957955866148842,-2.8733162870612277,-3.0076464982423423e-05,True,4,4,False,,False,
144,8231,256,False,False,1,8719.363989376101,3363.260009765625,-3223.010009765625,134.1699981689453,-4233.699951171875,7003.699951171875,10497.099609375,4214.89990234375,-2354.499969482422,3562.3001098632812,1.0,0.2501188408835019,-3.099577983819648,2.495814432741517,76561198121011812,Mogzy,7.0,3387.68994140625,-3370.909912109375,14.4399995803833,12390.50048828125,6206.400146484375,-394.3000030517578,1742.7000427246094,1357.5,-1767.5,255.0,255.0,,-0.02042200850628109,2.53742066778303,0.06422105701118427,True,176.66575468996524,True,False,False,False,,bfbe099dceb,Doritjoes,8.0,4079.1201171875,-381.2799987792969,268.67999267578125,7.599999904632568,-11966.8994140625,2842.0999145507812,2308.8999938964844,-359.1999816894531,88.00000190734863,255.0,5.0,False,0.2104768433420609,-1.587181082728104,1.5590924572500486,True,4,255.0,False,4,False,,enpitsu,76561198039309853,25,155.97000122070312,4881.91015625,17.049999237060547,5369.2999267578125,4623.2000732421875,4.1999998688697815,-0.09999999776482582,-0.3999999910593033,-1343.800048828125,255.0,128.0,False,-0.01665355801244752,-2.7443042426830497,0.00019714593716750262,True,4,92.0,False,4,False,,games5425898691,bf81d8692db,20.0,3189.260009765625,-2173.2099609375,25.149999618530273,-5722.1002197265625,-20499.599609375,-2035.5000305175781,3435.4998779296875,-2391.300048828125,-1337.1000671386719,255.0,0.0,,0.24640715235830626,-1.3444547422608724,-0.018709605602090434,True,4,4,False,182.0,False,
145,8303,258,False,False,1,6759.700945186502,2298.6201171875,-1472.5799560546875,618.3099975585938,-17126.300048828125,11207.19970703125,3948.800048828125,2015.5000305175781,1171.6000366210938,790.5000305175781,1.0,0.9174579866072383,-1.9428538756752698,-0.09075216020936333,76561198121011812,Mogzy,7.0,2428.510009765625,-1526.949951171875,459.5199890136719,-14032.80029296875,6547.2998046875,1335.0999450683594,-3180.2999877929688,-1147.7999877929688,4337.900085449219,128.0,180.0,,0.654506033439416,-0.19644203024051538,1.0643851782418399,True,100.63837417479483,True,4,4,False,,bfbe099dceb,Doritjoes,8.0,3523.969970703125,-2894.530029296875,17.0,-6217.60009765625,-10117.000122070312,3.4999999403953552,0.3999999910593033,0.7999999821186066,-1486.300048828125,255.0,42.0,False,-0.009556208664365835,-1.0093395021781284,-0.0001510651819312161,True,4,255.0,False,4,False,,enpitsu,76561198039309853,25,266.1400146484375,5363.56982421875,18.020000457763672,-816.6999816894531,-4431.199951171875,-95.0,-235.6999969482422,51.599998474121094,-1722.1000671386719,255.0,128.0,False,-0.03847783949307554,-1.4408521489760129,-0.0032455089968557796,True,4,92.0,False,4,False,,games5425898691,bf81d8692db,20.0,-249.75999450683594,-53.689998626708984,16.889999389648438,-8047.1002197265625,20290.400390625,30.69999933242798,12.999999523162842,2.8999999165534973,-1828.800048828125,128.0,0.0,,-0.010398451057839113,1.2522294379143877,6.318568128983642e-05,True,6,6,False,182.0,False,
146,8406,262,False,False,0,8105.759285306589,3053.469970703125,-1938.489990234375,124.80000305175781,4356.000061035156,27355.90087890625,10242.19970703125,3367.60009765625,4961.499938964844,206.10000610351562,0.0,-0.11734206236975483,2.748080585403359,-1.146357300450445,bf81d8692db,games5425898691,20.0,3061.909912109375,-2118.449951171875,54.439998626708984,8427.899780273438,17757.39990234375,2032.5,65.59999942779541,-1088.1999969482422,-1405.2000427246094,128.0,255.0,,0.00740901463655749,0.948222427938699,-0.036712277304136856,True,144.0,False,8,False,7,,76561198039309853,enpitsu,25.0,1038.4300537109375,-4636.85009765625,17.049999237060547,-4237.900085449219,583.3000183105469,2.5999999046325684,0.09999999776482582,-0.3999999910593033,0.0,128.0,128.0,False,0.016734370142322732,-0.13687583698254882,-2.7701170874733848e-05,True,4,122.0,False,4,False,,Mogzy,76561198121011812,7,3836.3798828125,-527.8099975585938,17.81999969482422,6970.2001953125,-16973.399658203125,288.1999969482422,23.80000114440918,-949.8000335693359,-1893.8999938964844,54.0,0.0,,-0.010431548759893227,-1.2571740657857413,0.02742589770578504,True,False,255.0,False,4,4,,Doritjoes,bfbe099dceb,8.0,1018.1400146484375,2337.89990234375,17.0,17250.999755859375,2998.9999389648438,3.3000001311302185,-3.0000001192092896,-0.5000000074505806,933.0000305175781,255.0,128.0,False,0.009575511491532506,0.23888561843889694,-0.00014941865786377903,True,4,4,False,218.0,False,
147,8499,265,False,False,1,10715.857284937872,-2591.469970703125,-4992.47998046875,132.2100067138672,-14414.89990234375,5997.39990234375,155.10000228881836,-810.0,-4479.599914550781,3908.5000610351562,1.0,0.9379528627316713,-1.946657329099964,-1.1319073357755385,bfbe099dceb,Doritjoes,7.0,-2353.639892578125,-4983.85986328125,126.94000244140625,-11311.099853515625,-14179.7998046875,3989.2999267578125,-2028.800048828125,1576.7999267578125,-1598.0999755859375,255.0,14.0,,0.3282396208220105,-0.6959828140052529,0.03197365662838923,True,176.0,False,6,False,4,,76561198121011812,Mogzy,7.0,-1536.1199951171875,-3132.179931640625,17.010000228881836,9934.400024414062,-19770.0,2.3000000417232513,-0.7999999821186066,1.4000000059604645,1700.8999633789062,255.0,189.0,,-0.009601883581520053,-2.0964752183100512,7.898066660479147e-05,True,6,255.0,False,4,4,,enpitsu,76561198039309853,24,-44.34000015258789,1578.8299560546875,17.049999237060547,313.29999923706055,-14394.100341796875,2.5999999046325684,-0.0,0.5000000074505806,0.0,255.0,0.0,,-0.016777796361361227,-1.5925514070739333,4.5110808333782756e-05,True,4,97.0,False,4,False,,games5425898691,bf81d8692db,20.0,-2294.0400390625,-4164.259765625,17.030000686645508,-3887.6998901367188,-20302.39990234375,0.0,-0.0,-1.0000000149011612,-1930.2000427246094,255.0,0.0,,-0.009582126397400624,-1.31433183396563,-8.162991350129575e-05,True,8,8,False,86.0,False,
