,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
115,7612,224,False,False,1,3833.794385396644,1554.719970703125,1363.219970703125,191.8800048828125,13141.99951171875,9517.39990234375,7676.500244140625,2190.0999450683594,-1153.1999969482422,5465.5999755859375,1.0,0.40258109129297937,1.2551700872410134,0.3785837072002051,bf81d8692db,games5425898691,21.0,1464.5799560546875,1247.0999755859375,84.16999816894531,22748.89892578125,-1393.8999938964844,2438.699951171875,-521.5000152587891,5473.2000732421875,147.70000457763672,128.0,180.0,,-0.694315714530071,3.138070035364914,-0.0426119245151231,True,13,14,,False,False,,76561198039309853,enpitsu,26.0,3184.409912109375,3751.1201171875,17.030000686645508,6059.5001220703125,-18082.19970703125,0.7999999821186066,1.4000000059604645,-4.1999998688697815,-736.1000061035156,255.0,128.0,,-0.016779512802610735,-1.8492374221588057,0.00010933571684319451,True,6,False,6,223.68184945916616,True,,xx_diogopinho_xx,1942814351299910691,14.0,926.3300170898438,2534.39990234375,16.989999771118164,13334.599609375,16115.30029296875,4.4999998807907104,-1.0000000149011612,-1.2999999523162842,687.9000091552734,207.0,128.0,,-0.009591436327462583,2.2022097923927713,-0.00017123667356196552,True,117.0,False,8,6,4,,xx_machado23_xx,1050108442328652631,13.0,1616.75,3389.139892578125,17.020000457763672,13015.6005859375,-4280.899963378906,1.0999999940395355,0.09999999776482582,-0.0,2193.2000732421875,140.0,255.0,,-0.009573443933284426,-2.891171969634968,-1.4210880449518137e-05,True,88.0,False,4,4,False,
116,7681,227,False,False,0,8954.886266119865,-3576.7900390625,-3404.199951171875,126.51000213623047,8184.7998046875,15126.199951171875,4255.4998779296875,2984.2999267578125,3487.9998779296875,-3863.599853515625,0.0,-0.20803378028505107,0.22045326481560487,2.0087850197149586,1050108442328652631,xx_machado23_xx,13.0,-3607.0400390625,-3542.090087890625,15.449999809265137,-287.60000228881836,9215.999755859375,-431.6999816894531,-805.6999969482422,2429.199981689453,-1090.999984741211,255.0,128.0,False,0.033372964230950125,1.5933290145860104,0.061166083170937344,True,4,4,53.552318480707,True,False,,1942814351299910691,xx_diogopinho_xx,14.0,-3412.830078125,-3491.389892578125,16.989999771118164,2609.5001220703125,10263.399658203125,4.900000095367432,-0.09999999776482582,0.0,-2369.9000549316406,240.0,0.0,,0.009530883105927103,1.267689471576308,-4.636227181101522e-06,True,4,6,8,117.0,False,,enpitsu,76561198039309853,26.0,-2935.669921875,-1031.5999755859375,17.059999465942383,11394.000244140625,1019.3000030517578,1.1999999731779099,1.8000000715255737,-0.19999999552965164,236.39999389648438,255.0,255.0,False,0.01674878922682991,0.11503454365808817,-0.00022983588360667414,True,240.0,False,6,False,6,,games5425898691,bf81d8692db,21.0,-3888.239990234375,1584.9000244140625,22.93000030517578,6042.2998046875,19325.6005859375,-1148.6000061035156,-547.9999923706055,-2281.300048828125,247.00000762939453,255.0,128.0,,0.06910304643696709,1.2632194806674235,0.19351039811242082,False,0.0,False,14,15,False,
117,7734,229,False,False,0,5933.277313165537,-2065.72998046875,-676.8300170898438,143.8300018310547,10492.2998046875,19747.5,-1565.2999877929688,3343.2000732421875,-86.5999984741211,-309.0999984741211,0.0,-1.0564010829721326,2.2620471390675543,2.4336694502362675,1050108442328652631,xx_machado23_xx,13.0,-2150.449951171875,-901.5999755859375,97.98999786376953,10636.600341796875,18308.599853515625,-161.8000030517578,-5232.80029296875,1689.7999572753906,109.89999771118164,202.0,128.0,False,0.691117226740903,-1.899740306171066,3.115592339543915,True,5,6,0.0,False,False,,1942814351299910691,xx_diogopinho_xx,14.0,-1863.1099853515625,-805.0,16.989999771118164,8761.400146484375,17783.1005859375,4.799999892711639,0.09999999776482582,0.5999999865889549,-1941.6000366210938,244.0,0.0,,0.009581784529039942,1.0457899537113595,-6.244491766676251e-05,True,4,6,8,67.0,False,,enpitsu,76561198039309853,26.0,-2286.510009765625,-702.489990234375,172.1300048828125,-4439.700012207031,-4301.300048828125,-149.399995803833,4928.999938964844,-2419.4000244140625,-317.2999954223633,255.0,0.0,False,0.07047759004986023,-0.4932355674713576,1.9025833368472875,True,230.0,False,8,False,7,,games5425898691,bf81d8692db,21.0,-2205.93994140625,5078.1298828125,81.54000091552734,19632.099609375,1973.6000061035156,3061.0000610351562,3116.6000366210938,1558.8999938964844,-1325.5000305175781,255.0,0.0,,-0.12667234634771435,0.10107608946090071,0.9821876773031929,True,245.69249021109715,True,16,16,False,
118,7765,230,False,False,0,3803.3695455488414,-984.0599975585938,1337.6500244140625,93.0199966430664,8762.7001953125,16111.8994140625,630.6000137329102,-4773.2000732421875,3622.9000854492188,-300.0,0.0,0.525817618958362,0.2704696570041151,-3.0799295984593487,1050108442328652631,xx_machado23_xx,13.0,-947.2100219726562,1171.0699462890625,17.010000228881836,9140.30029296875,18088.800048828125,2.0999999344348907,0.5000000074505806,1.0999999940395355,61.19999885559082,171.0,128.0,False,0.00958217514229409,1.1104030300595702,-0.00010632816880010218,True,6,6,0.0,False,False,,1942814351299910691,xx_diogopinho_xx,14.0,-701.280029296875,1126.760009765625,16.989999771118164,105.69999694824219,22999.69970703125,2.3000000417232513,0.0,2.0000000298023224,-1504.4000244140625,255.0,0.0,,0.009601824900781769,1.5420767342126755,-0.0003210172202325159,True,4,6,8,32.715483911575824,True,,enpitsu,76561198039309853,26.0,-2731.860107421875,-1165.3399658203125,19.329999923706055,-1920.8999633789062,-2426.1000061035156,-1848.800048828125,1303.9999389648438,-3537.7999877929688,1389.1999816894531,255.0,255.0,False,0.07972383153675001,0.6243329380434999,0.02958101462180919,True,208.02042159982906,True,8,False,8,,games5425898691,bf81d8692db,21.0,-461.6000061035156,3590.010009765625,17.030000686645508,-2307.5,-22883.89892578125,-4.1999998688697815,-0.09999999776482582,-1.1999999731779099,-595.2999877929688,255.0,128.0,,0.009607547999346419,-1.7240947178359853,0.0002568917628532565,True,148.50233122866646,True,16,16,False,
119,7776,230,False,True,0,3102.572808435219,-668.489990234375,2045.780029296875,93.0999984741211,8043.599853515625,18136.500244140625,-79.0999984741211,-3924.8001098632812,4220.5999755859375,1507.5999450683594,0.0,0.747635386898923,-2.1188610104426644,0.06849983843530218,1050108442328652631,xx_machado23_xx,13.0,-598.530029296875,1904.7900390625,16.979999542236328,5802.9998779296875,18853.699951171875,5.600000023841858,2.5999999046325684,14.500000476837158,367.09999084472656,166.0,116.0,False,0.009467521845759615,1.3113726409271482,-0.000796428379373519,True,6,6,0.0,False,False,,1942814351299910691,xx_diogopinho_xx,14.0,-525.2999877929688,1820.300048828125,16.989999771118164,9633.900146484375,20345.10009765625,1.2999999523162842,-23.900001049041748,-43.89999866485596,-1370.7000732421875,244.0,0.0,,0.009487830803346748,1.1113935602180167,0.002443451831521673,True,4,6,8,23.0,False,,enpitsu,76561198039309853,26.0,-2674.909912109375,-1064.3199462890625,17.020000457763672,3038.900146484375,6402.8997802734375,2.199999988079071,-2.0999999344348907,-2.3000000417232513,730.8000183105469,255.0,128.0,False,0.01659977529231641,1.156692500409116,-0.0002126744277762251,True,173.62747541037942,True,8,False,8,,games5425898691,bf81d8692db,21.0,-589.4400024414062,2832.39990234375,21.940000534057617,-3789.2999267578125,-22490.6005859375,2968.0999755859375,0.0,-0.5000000074505806,313.799991607666,255.0,152.0,,0.009624141423087993,-1.7307800158311526,3.981423431997769e-05,True,128.0,False,16,17,False,
120,7777,230,False,True,0,3001.671236349054,-621.7899780273438,2150.8798828125,93.13999938964844,7984.1998291015625,17950.2001953125,0.0,-4124.89990234375,4116.499938964844,1427.7000427246094,0.0,0.4169224932858134,-2.0916214575811702,-0.03739419770249534,1942814351299910691,xx_diogopinho_xx,14.0,-406.8599853515625,2032.0899658203125,16.989999771118164,12255.30029296875,18637.099609375,4.399999976158142,-2.800000011920929,-3.0000001192092896,-1839.4000244140625,244.0,20.0,,0.009551558808255796,0.9291724288512093,7.41068368770273e-05,True,4,8,23.0,False,6,,1050108442328652631,xx_machado23_xx,13.0,-598.530029296875,1904.7900390625,16.979999542236328,5802.9998779296875,18853.699951171875,5.600000023841858,2.5999999046325684,14.500000476837158,367.09999084472656,166.0,116.0,False,0.009467521845759615,1.3113726409271482,-0.000796428379373519,True,6,False,6,0.0,False,,enpitsu,76561198039309853,26.0,-2645.389892578125,-997.3300170898438,17.020000457763672,3373.3999633789062,8036.9000244140625,2.199999988079071,0.09999999776482582,1.4000000059604645,142.89999961853027,255.0,128.0,False,0.01664419195512754,1.1870353465907033,-0.00017903697456263492,True,170.47453775200796,True,8,False,8,,games5425898691,bf81d8692db,21.0,-623.1400146484375,2626.320068359375,51.68000030517578,-3652.39990234375,-22444.09912109375,3434.7000122070312,616.5000152587891,-89.30000305175781,222.29999542236328,255.0,128.0,,0.027791469225340606,-1.7079445391201016,0.0001102092217632264,True,128.0,False,16,18,False,
121,7779,230,False,True,0,2916.731084332079,-582.0,2240.219970703125,93.13999938964844,7939.000244140625,17813.900146484375,0.0,-4235.4998779296875,4024.4000244140625,1365.2000427246094,0.0,0.13367827605736407,-2.043795238838157,-0.11956220027075207,1050108442328652631,xx_machado23_xx,13.0,-551.0700073242188,2061.989990234375,16.979999542236328,5909.4000244140625,18783.399658203125,5.899999737739563,0.0,2.3000000417232513,-1298.5000610351562,166.0,0.0,False,0.009538569580930285,1.260733156507932,-0.0004328261942636924,True,6,6,0.0,False,False,,1942814351299910691,xx_diogopinho_xx,14.0,-296.2699890136719,2180.429931640625,16.989999771118164,13810.699462890625,17333.699951171875,4.600000083446503,3.400000035762787,4.099999964237213,277.5,244.0,167.0,,0.009580297310094464,0.8489750316287625,0.0002982868350383473,True,4,6,8,23.0,False,,enpitsu,76561198039309853,26.0,-2645.389892578125,-997.3300170898438,17.020000457763672,3373.3999633789062,8036.9000244140625,2.199999988079071,0.09999999776482582,1.4000000059604645,142.89999961853027,255.0,128.0,False,0.01664419195512754,1.1870353465907033,-0.00017903697456263492,True,164.24624525090704,True,8,False,8,,games5425898691,bf81d8692db,21.0,-641.219970703125,2513.830078125,66.95999908447266,-3543.2000732421875,-22581.79931640625,2538.5000610351562,4637.099914550781,-612.9999923706055,203.09999465942383,255.0,128.0,,0.12019413984958154,-1.6973889592221743,0.0006057100421908525,True,128.0,False,17,18,False,
122,7953,237,False,False,0,7072.777066630228,3521.72998046875,-383.3900146484375,97.69999694824219,-2339.2999267578125,-6382.5,2675.4000854492188,5059.800109863281,-1854.4000244140625,2637.9998779296875,0.0,1.1552290887684145,-2.6922912151755964,-0.8154478420868729,1942814351299910691,xx_diogopinho_xx,14.0,3688.639892578125,-495.07000732421875,16.989999771118164,-3267.6998901367188,-8369.7998046875,4.4999998807907104,0.0,-0.5999999865889549,0.0,0.0,128.0,,0.009691239805069196,1.1985607748028861,5.393592360151012e-05,False,4,8,84.0,False,6,,1050108442328652631,xx_machado23_xx,13.0,3231.179931640625,-811.239990234375,16.989999771118164,8063.0999755859375,12553.00048828125,4.4999998807907104,0.19999999552965164,0.29999999329447746,-1411.1000061035156,158.0,16.0,False,0.00958622025595853,1.0032176202027445,-0.0003481638022635754,True,8,False,8,217.0,False,,enpitsu,76561198039309853,26.0,2975.139892578125,2986.75,17.049999237060547,-4195.10009765625,-15064.49951171875,-2.0999999344348907,2.0000000298023224,8.199999928474426,790.8000183105469,128.0,128.0,False,0.016792602841393764,-1.80289122239315,-5.2551356363107926e-05,True,177.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,1621.0899658203125,4053.199951171875,17.010000228881836,5723.4002685546875,-11739.7998046875,2.3999999463558197,0.0,-0.09999999776482582,-2289.4000244140625,255.0,0.0,,0.009559524316755502,-1.1850278930670168,-2.9659865885631674e-05,True,158.0,False,18,18,False,
123,7958,237,False,False,0,7127.815702746363,3499.639892578125,-471.07000732421875,141.72000122070312,19410.6005859375,18589.3994140625,11726.8994140625,5449.6002197265625,-2489.9000549316406,-318.50000381469727,0.0,0.9762768742719009,1.7807999107527916,3.1103185277625096,1050108442328652631,xx_machado23_xx,13.0,3391.860107421875,-584.47998046875,69.62000274658203,10010.999755859375,13223.699951171875,2006.6999816894531,-2345.7000732421875,2063.300018310547,-674.8000335693359,177.0,128.0,False,0.1176491668364772,0.7816653948028911,-0.0048041747231342006,True,9,10,217.0,False,False,,1942814351299910691,xx_diogopinho_xx,14.0,3633.3798828125,-643.0999755859375,16.989999771118164,-3864.1000366210938,-9110.599975585938,4.600000083446503,0.7000000029802322,1.2999999523162842,-2062.2999572753906,0.0,255.0,,0.009650453723733939,1.0100051388062758,-0.00020676933972601345,False,4,6,8,84.0,False,,enpitsu,76561198039309853,26.0,2889.280029296875,2585.800048828125,17.049999237060547,-3045.2999877929688,-15998.900146484375,2.3999999463558197,0.3999999910593033,-0.3999999910593033,18.700000047683716,0.0,128.0,False,0.016816120495499853,-1.7566469300326182,-3.458837465943846e-05,True,177.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,1686.9300537109375,3845.050048828125,17.010000228881836,2746.7001342773438,-12963.1005859375,2.0999999344348907,-0.09999999776482582,0.5000000074505806,-549.7000122070312,255.0,117.0,,0.009574886090054144,-1.396470574154733,0.00015508934794811714,True,158.0,False,18,18,False,
124,8012,239,False,False,1,7915.0252519566575,-2077.159912109375,-2195.389892578125,563.5499877929688,6905.5999755859375,19414.69970703125,-2730.4998779296875,-1225.199966430664,-2117.2999572753906,-5478.599853515625,1.0,-0.4345920229854038,2.8495688306880345,2.405869638608853,bf81d8692db,games5425898691,21.0,-2092.530029296875,-2432.85009765625,530.489990234375,3176.9000244140625,9397.60009765625,5777.1002197265625,-3796.300048828125,-979.3000030517578,3857.2000122070312,255.0,108.0,,0.4946449997656062,1.558322670256895,0.8048689390909227,True,19,20,73.50276132040128,True,False,,76561198039309853,enpitsu,26.0,-2067.110107421875,-2033.469970703125,17.049999237060547,10943.399658203125,-9355.10009765625,-1.0000000149011612,0.29999999329447746,0.19999999552965164,-2224.7000122070312,255.0,128.0,False,-0.016759718039415446,-2.3677361900535656,2.7584996007910485e-05,True,8,False,8,67.37322998046876,True,,xx_diogopinho_xx,1942814351299910691,14.0,-3065.02001953125,1486.199951171875,16.989999771118164,6729.69970703125,-3030.10009765625,4.799999892711639,-0.0,-0.0,2452.5,238.0,255.0,,-0.009513829116796298,-2.7337404825074554,-7.651811908471611e-07,True,84.0,False,8,6,4,,xx_machado23_xx,1050108442328652631,13.0,-3549.8798828125,-1416.699951171875,16.829999923706055,15254.100341796875,1256.2000274658203,55.79999923706055,-68.29999923706055,51.500000953674316,2002.5999450683594,255.0,255.0,False,-0.006310302351430723,3.001790015760819,0.003410829532724915,True,174.5990022484974,True,10,10,False,
125,8057,241,False,False,0,6008.171699610741,1119.8800048828125,-519.8900146484375,300.3599853515625,-13122.80029296875,16812.900390625,11802.80029296875,5945.8001708984375,188.09999465942383,781.9000244140625,0.0,-0.6117968003555951,-0.6664061649039618,2.0911070886379175,1942814351299910691,xx_diogopinho_xx,14.0,1220.239990234375,-705.5800170898438,194.88999938964844,-10665.999755859375,16002.5,2228.800048828125,-2054.499969482422,491.89998626708984,-146.30000114440918,240.0,20.0,,0.016056823633622513,2.5300397551694647,0.01640130108978158,True,5,10,43.0,False,6,,1050108442328652631,xx_machado23_xx,13.0,1841.6700439453125,-937.1300048828125,17.010000228881836,-8007.2998046875,-15184.69970703125,2.0999999344348907,0.29999999329447746,0.3999999910593033,-134.7000026702881,128.0,128.0,False,0.009635855833877171,-2.0724212852816386,0.00010662499248470916,True,10,False,10,113.0,False,,enpitsu,76561198039309853,26.0,516.1799926757812,4072.419921875,17.049999237060547,-8093.499755859375,-3703.9999389648438,2.5,0.29999999329447746,0.5999999865889549,1476.9000244140625,255.0,128.0,False,0.01669853771726195,-2.388700552273038,-0.00016895704141055718,True,85.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,1638.9200439453125,1067.7900390625,153.32000732421875,-2864.2999267578125,-8392.000122070312,-7135.0,-214.69999313354492,157.2000026702881,-458.3000183105469,255.0,128.0,,-0.05397304015995998,-2.3125120826953185,1.2074529049122715,True,58.0,False,20,20,False,
126,8195,246,False,False,1,8771.742065434533,2031.3199462890625,-3557.9599609375,414.30999755859375,-6453.3001708984375,13050.400390625,786.5000152587891,540.2999877929688,-4494.200134277344,2482.5999450683594,1.0,0.45850690028336766,-1.1512048833126276,0.5701457579236342,76561198039309853,enpitsu,26.0,2065.97998046875,-3698.010009765625,272.510009765625,-3666.199951171875,12454.89990234375,148.69999885559082,315.5999946594238,5121.400146484375,1980.0999450683594,128.0,128.0,False,0.36730002993555905,1.6749734610688125,1.6059722068548825,True,9,10,176.0,False,False,,bf81d8692db,games5425898691,20.0,-111.4000015258789,-5218.56005859375,17.010000228881836,-692.5,-157.10000038146973,1.5000000596046448,2.0000000298023224,-0.0,301.49999618530273,255.0,255.0,,-0.009405862922445142,2.7804694788982696,5.539583025413656e-05,True,22,False,22,88.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,1977.2099609375,-2746.0,17.010000228881836,-8996.900024414062,1934.7000122070312,2.3999999463558197,-0.3999999910593033,-0.0,-2466.0000610351562,248.0,0.0,,-0.009529200008118256,0.25527167493797365,-4.263980466262492e-05,True,104.0,False,10,6,6,,xx_machado23_xx,1050108442328652631,13.0,2629.780029296875,488.5,17.010000228881836,-11910.999755859375,-7707.5,-0.29999999329447746,-1.2999999523162842,-0.3999999910593033,255.30000686645508,255.0,158.0,False,-0.009595609351324927,-0.5701338512349008,4.048262651295595e-05,True,216.0,False,12,12,False,
127,8224,247,False,False,0,2972.855784484109,-1357.72998046875,2203.219970703125,139.67999267578125,12001.400146484375,-4422.9998779296875,2407.4000549316406,5190.2001953125,1937.5,2303.6000061035156,0.0,-0.8743964413819469,1.2339801659072203,-0.22014478243626956,1942814351299910691,xx_diogopinho_xx,14.0,-1463.719970703125,2179.219970703125,17.010000228881836,6765.0,-4231.499938964844,0.09999999776482582,-1.0000000149011612,0.19999999552965164,2334.4000244140625,255.0,255.0,,0.00955276730688072,-0.5577424257626896,0.0001434889359953876,True,6,10,121.51163001983396,True,6,,1050108442328652631,xx_machado23_xx,13.0,-1605.1800537109375,690.469970703125,17.010000228881836,12664.599609375,4959.800109863281,2.3000000417232513,0.0,0.0,-2107.5999450683594,128.0,0.0,False,0.009626074773934283,0.309327946909052,-7.046629503663019e-07,True,12,False,12,188.0,False,,enpitsu,76561198039309853,26.0,-1670.0699462890625,2318.030029296875,142.72000122070312,3581.7999267578125,-13089.200439453125,-3966.300048828125,222.99999237060547,-28.499999046325684,906.1000061035156,255.0,255.0,False,-0.1981854696898295,-1.332926303144611,-0.23697060398405542,True,167.0,False,10,False,10,,games5425898691,bf81d8692db,21.0,58.810001373291016,5177.85009765625,17.010000228881836,1617.7000427246094,2708.9999389648438,2.0000000298023224,-3.6000001430511475,2.199999988079071,0.0,255.0,128.0,,0.009554779788716005,-2.109164855592575,7.448058155986709e-06,True,88.0,False,22,22,False,
128,8248,247,False,False,0,3354.780317930334,-340.9200134277344,1831.4599609375,107.41999816894531,12576.300048828125,1683.3999633789062,1113.8999938964844,1727.7999877929688,1672.7999877929688,2895.7998657226562,0.0,-0.036476955350333407,1.1514385638709028,-1.0005054826817927,1942814351299910691,xx_diogopinho_xx,14.0,-413.6300048828125,1718.4300537109375,16.989999771118164,14343.699951171875,-1697.7000427246094,4.799999892711639,1.1999999731779099,0.09999999776482582,1782.4000549316406,233.0,255.0,,0.00956490989719963,-0.07982729898280108,7.695222856322862e-05,True,6,10,85.0,False,6,,1050108442328652631,xx_machado23_xx,13.0,-453.0799865722656,600.719970703125,17.010000228881836,14528.399658203125,-2035.3999328613281,2.0000000298023224,-1.0999999940395355,0.5999999865889549,-143.00000190734863,128.0,90.0,False,0.009607314753622991,-0.13665621055578103,-2.480339487223144e-05,True,12,False,12,157.0,False,,enpitsu,76561198039309853,26.0,-882.6900024414062,1689.8699951171875,17.020000457763672,15895.30029296875,2067.5,2.3999999463558197,7.200000286102295,0.7999999821186066,828.1999969482422,255.0,128.0,False,0.016791891528174802,0.1378597240311502,-1.417223011874882e-05,True,107.53554406730078,True,10,False,10,,games5425898691,bf81d8692db,21.0,33.130001068115234,4961.64013671875,17.010000228881836,489.0999984741211,-2867.60009765625,2.199999988079071,-1.5000000596046448,-0.7000000029802322,1179.7000122070312,255.0,229.0,,0.009585507211292416,-1.5010363241120737,8.255421175281478e-05,True,88.0,False,22,22,False,
129,8261,248,False,False,0,3366.890614674452,238.1199951171875,1969.8699951171875,124.58999633789062,10950.2001953125,5907.9998779296875,1007.6000213623047,764.5999908447266,1493.0999755859375,2719.7000122070312,0.0,-0.7901065165125318,2.3206854123246936,-0.3299222642552778,1942814351299910691,xx_diogopinho_xx,14.0,277.0199890136719,1870.8900146484375,16.8799991607666,12688.00048828125,6027.8997802734375,-153.4000015258789,-301.5999984741211,15.90000033378601,1676.7999267578125,236.0,255.0,,0.011120404861296198,0.47452409823959185,-0.002078644454549964,True,6,10,85.0,False,6,,1050108442328652631,xx_machado23_xx,13.0,85.30999755859375,425.5299987792969,17.010000228881836,11191.099853515625,-4928.399963378906,2.0999999344348907,-0.7000000029802322,0.0,-14.40000057220459,128.0,128.0,False,0.009658884972726486,-0.4172330070374354,6.725510667660431e-05,True,12,False,12,157.0,False,,enpitsu,76561198039309853,26.0,3.9100000858306885,1883.1300048828125,17.020000457763672,20257.39990234375,4915.899963378906,2.3000000417232513,4.600000083446503,0.9000000357627869,266.70000076293945,255.0,128.0,False,0.016800820103030883,0.23526283024253325,1.3509438504429733e-05,True,66.7818064946,True,11,False,10,,games5425898691,bf81d8692db,21.0,155.0,4718.1201171875,17.010000228881836,5098.0999755859375,-5919.2999267578125,2.0999999344348907,-0.7999999821186066,1.0000000149011612,522.7999877929688,255.0,128.0,,0.009513741186461077,-0.8281241983312265,-0.0001680061709560189,True,88.0,False,22,22,False,
130,8265,248,False,False,1,7332.460465025894,-419.1700134277344,-2073.550048828125,141.61000061035156,-14734.599609375,-18615.10009765625,8837.100219726562,-3189.5001220703125,3613.5000610351562,3573.3999633789062,1.0,0.9857189824687141,-2.8458828767495983,-0.4113065563628766,76561198039309853,enpitsu,26.0,-260.9800109863281,-1959.1500244140625,19.479999542236328,-20773.701171875,-7329.89990234375,2957.39990234375,8.899999856948853,3.1999999284744263,1057.9000091552734,255.0,0.0,False,-0.01679331553547156,-0.3847621247132179,4.487034361403384e-05,True,11,12,61.81446885549894,True,False,,bf81d8692db,games5425898691,21.0,-256.1600036621094,-4609.14013671875,17.010000228881836,-6285.3997802734375,6559.89990234375,2.0999999344348907,-0.5000000074505806,0.5000000074505806,20.09999990463257,255.0,128.0,,-0.009530726375066585,0.8036160409860202,-6.978291476302774e-05,True,22,False,22,88.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,-464.69000244140625,-1988.27001953125,21.65999984741211,-11033.1005859375,-8599.199829101562,2922.0999145507812,-826.6000366210938,-741.5000152587891,1853.3999633789062,240.0,255.0,,-0.010990217379270811,-0.725915153444759,0.01629852645005629,True,85.0,False,11,6,6,,xx_machado23_xx,1050108442328652631,13.0,-277.3599853515625,-357.8699951171875,17.010000228881836,-10827.39990234375,2433.9999389648438,2.3999999463558197,1.2999999523162842,-0.29999999329447746,2061.3999938964844,128.0,255.0,False,-0.009635427778679099,0.1893779924294402,0.00017413345730518304,True,153.81446885549894,True,12,12,False,
131,8366,252,False,False,1,8940.291742367457,-3515.18994140625,-2636.260009765625,311.1099853515625,8173.900146484375,14469.000244140625,2214.600067138672,-67.5,-1676.0000610351562,-5760.7000732421875,1.0,-0.4307290852124757,0.5616686837719881,0.1807693613976792,bf81d8692db,games5425898691,21.0,-3640.570068359375,-2575.219970703125,209.10000610351562,-1817.2000122070312,22430.70068359375,-268.29999923706055,-932.6000213623047,3993.2998657226562,3665.10009765625,255.0,0.0,,-0.30424563533970694,1.2824025598183109,1.4109083854995246,True,23,24,201.7420385729882,True,False,,76561198039309853,enpitsu,26.0,-3123.85009765625,-4332.919921875,16.8799991607666,11451.500244140625,1512.2000122070312,43.89999866485596,-38.29999923706055,69.40000057220459,698.0000305175781,255.0,255.0,,-0.012653108249761576,3.039304414619719,0.0023925414109186717,True,12,False,12,108.0,False,,xx_diogopinho_xx,1942814351299910691,14.0,-2342.409912109375,4468.89990234375,17.010000228881836,-2753.699951171875,-4591.499938964844,2.3000000417232513,-0.0,-0.19999999552965164,-2183.699951171875,236.0,0.0,,-0.009494470701571122,-1.0655108367675523,-3.205770143847044e-05,True,85.0,False,False,False,False,,xx_machado23_xx,1050108442328652631,13.0,-3597.72998046875,-110.29000091552734,17.010000228881836,-11371.199951171875,4925.799865722656,2.3999999463558197,-0.3999999910593033,-0.0,-2219.7999572753906,128.0,0.0,,-0.009618933450841633,0.4748444757968015,-4.638512498773187e-05,True,255.0,False,12,12,False,
