,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
110,8224,228,False,True,0,1323.900091068506,280.82000732421875,4533.52978515625,161.6199951171875,-6681.099853515625,18144.49951171875,1926.6000366210938,-1748.5000610351562,2563.2998657226562,5135.30029296875,0.0,0.2010056305171907,-0.3132985098449011,0.5298104537097633,76561198039309853,enpitsu,25.0,304.55999755859375,4396.0498046875,171.13999938964844,12715.799560546875,15242.7001953125,1103.499984741211,4107.0001220703125,3533.5000610351562,-946.5000152587891,128.0,0.0,False,0.002722741801136188,1.159855531014215,1.3143929968359995,True,5,6,False,88.0,False,,bf81d8692db,games5425898691,17.0,1149.3499755859375,4666.06005859375,14.90999984741211,15141.300048828125,-11027.80029296875,-407.7000045776367,-894.8999786376953,1995.2999877929688,81.80000305175781,255.0,0.0,,0.004885433218894981,-0.7952802742871149,0.016186946311902792,True,16,False,16,31.0,False,,Lucifer,76561198838649612,8.0,251.42999267578125,4884.08984375,32.119998931884766,9414.600219726562,2677.6998901367188,-1604.9000549316406,2084.1000366210938,4684.5001220703125,1990.2999877929688,44.0,38.0,False,-0.43262477850324704,0.3425259252769007,-0.15694783720602926,True,14,238.0,False,18,False,,Dudelsack,76561199067141024,8.0,374.6700134277344,4633.7001953125,115.69999694824219,-3550.5999755859375,-9315.599975585938,930.6999969482422,2828.2000732421875,-4132.60009765625,2274.2999267578125,0.0,0.0,False,0.6001961130800673,-1.6308629869473292,0.871138563513752,True,67.57825374346906,True,16,13,False,
111,8225,228,False,False,1,9781.565366885947,-225.58999633789062,-4577.0498046875,177.02999877929688,20874.7998046875,-2983.9999389648438,5794.0997314453125,3735.8999633789062,-536.8999862670898,-4664.100036621094,1.0,-0.19985452260416528,0.4734880489454519,0.3263318994143294,76561199067141024,Dudelsack,8.0,-374.6700134277344,-4633.7001953125,115.69999694824219,3550.5999755859375,9315.599975585938,930.6999969482422,-2828.2000732421875,4132.60009765625,2274.2999267578125,0.0,0.0,False,-0.6001961130800673,1.6308629869473292,0.871138563513752,True,13,16,False,69.0,False,,76561198838649612,Lucifer,8.0,-251.42999267578125,-4884.08984375,32.119998931884766,-9414.600219726562,-2677.6998901367188,-1604.9000549316406,-2084.1000366210938,-4684.5001220703125,1990.2999877929688,44.0,38.0,False,0.43262477850324704,-0.3425259252769007,-0.15694783720602926,True,14,False,18,238.0,False,,enpitsu,76561198039309853,25.0,-304.55999755859375,-4396.0498046875,171.13999938964844,-12715.799560546875,-15242.7001953125,1103.499984741211,-4107.0001220703125,-3533.5000610351562,-946.5000152587891,128.0,0.0,False,-0.002722741801136188,-1.159855531014215,1.3143929968359995,True,5,88.0,False,6,False,,games5425898691,bf81d8692db,17.0,-1271.699951171875,-4550.509765625,16.329999923706055,-12200.50048828125,13553.199462890625,135.2999973297119,-15.59999942779541,7.699999809265137,-1568.9999389648438,255.0,0.0,,-0.009133570109776367,0.8902172025680118,-0.002091695943015715,True,31.0,False,16,16,False,
112,8341,232,False,False,1,8375.971336868575,3993.409912109375,-2642.219970703125,205.02000427246094,1248.8999938964844,15969.3994140625,7432.1002197265625,-1145.1000213623047,-3570.4000854492188,-3197.3001098632812,1.0,1.19249573692381,1.0480732144145983,0.9893855312025942,76561199067141024,Dudelsack,8.0,3978.47998046875,-2774.719970703125,60.630001068115234,6801.099853515625,10215.800170898438,5037.5,-1316.300048828125,-3424.2001342773438,2054.7000122070312,255.0,255.0,,0.37261196587946055,2.1490469707416158,-0.510836332652572,True,14,16,False,66.0,False,,76561198838649612,Lucifer,8.0,2314.75,-3847.0400390625,17.010000228881836,10857.900390625,9121.400146484375,2.0999999344348907,1.5000000596046448,1.0000000149011612,670.2999877929688,176.0,170.0,False,-0.009608211038139008,2.4281761258323624,-2.9287723818410654e-05,True,14,False,18,201.0,False,,enpitsu,76561198039309853,26.0,-2314.389892578125,-3432.340087890625,24.549999237060547,6596.099853515625,12510.400390625,3039.4000244140625,0.09999999776482582,0.5000000074505806,2.3999999463558197,255.0,128.0,,-0.016755858807331683,2.0556753574402067,-6.473656249080477e-05,True,7,221.0,False,8,False,,games5425898691,bf81d8692db,17.0,3946.449951171875,1341.6400146484375,44.439998626708984,1563.6000061035156,21593.9990234375,665.1999664306641,-63.89999866485596,-641.9999694824219,-12.100000381469727,255.0,128.0,,0.022333267915337754,1.6582562486759433,-0.4571178811597974,True,255.0,False,16,16,False,
113,8406,235,False,False,1,5207.807978073152,3911.010009765625,893.7100219726562,129.27000427246094,4269.2999267578125,22870.90087890625,6704.6002197265625,-1422.5999450683594,-5820.8001708984375,-305.40000915527344,1.0,1.1517172917974394,1.0148530104569489,1.1503261761829535,76561199067141024,Dudelsack,8.0,3855.52001953125,789.3400268554688,18.329999923706055,10152.000122070312,14106.700439453125,164.40000534057617,-3571.099853515625,-4172.39990234375,295.40000915527344,255.0,75.0,,0.02756791898361883,2.285186526328051,-0.09850451784482873,False,14,16,False,8.281324891633888,True,,76561198838649612,Lucifer,8.0,408.9100036621094,-1109.3699951171875,106.12000274658203,-19956.99951171875,7615.9002685546875,-830.8999633789062,944.7000122070312,-3665.4000854492188,942.6000213623047,179.0,129.0,False,0.7205203267408851,0.47952229670468194,0.6975685327597155,True,16,False,20,154.0,False,,enpitsu,76561198039309853,26.0,-50.380001068115234,866.4400024414062,17.040000915527344,10271.400146484375,19509.7998046875,3.8999998569488525,0.29999999329447746,-0.09999999776482582,0.0,255.0,128.0,,-0.016809376199546918,2.055397208899767,-4.899673990591627e-06,True,8,255.0,False,8,False,,games5425898691,bf81d8692db,17.0,3691.22998046875,4199.6201171875,61.88999938964844,-4979.5001220703125,44.000000953674316,-2649.7000122070312,-2825.0,683.0000305175781,1650.5999755859375,255.0,255.0,,-0.44724418268277216,-0.05224175009081657,-0.413335640757515,True,255.0,False,16,16,False,
114,8449,236,False,False,0,9717.038741352297,-3782.639892578125,-4138.3701171875,290.8599853515625,14262.099609375,4161.9000244140625,-419.70001220703125,1078.1999969482422,2246.999969482422,-5457.80029296875,0.0,0.47046699815310045,-2.5785661941533533,-0.4375058808480356,bf81d8692db,games5425898691,17.0,-3595.159912109375,-4003.72998046875,215.97000122070312,-6040.4998779296875,2108.2000732421875,-28.19999933242798,1460.3999328613281,-4559.4000244140625,-2707.0001220703125,255.0,255.0,,-0.47241865342373623,1.894370953278372,-2.394314287188207,True,17,18,False,195.51156986144278,True,,76561198039309853,enpitsu,26.0,-84.41999816894531,-3868.68994140625,17.040000915527344,5956.5997314453125,-18729.69970703125,4.799999892711639,0.29999999329447746,-1.2999999523162842,-2741.6000366210938,255.0,0.0,False,0.016772584657363056,-1.3980627801866476,-0.00019427426147137166,True,8,False,8,255.0,False,,Lucifer,76561198838649612,8.0,600.02001953125,-835.0599975585938,17.020000457763672,-14928.1005859375,-10143.300170898438,1.0000000149011612,0.0,0.0,-1975.0999450683594,176.0,7.0,False,0.009583342442777388,-2.6164908190906084,-1.0865261691094196e-05,True,16,184.0,False,20,False,,Dudelsack,76561199067141024,8.0,-3545.300048828125,-3274.18994140625,17.049999237060547,7532.5,-15923.900146484375,2.5999999046325684,0.09999999776482582,2.0000000298023224,0.0,255.0,128.0,,0.01671680180424046,-1.1289725206658836,0.00011032054678321658,False,0.0,False,16,14,False,
115,8494,238,False,False,0,8680.792809973122,-1784.530029296875,-3495.199951171875,115.23999786376953,-1858.3999633789062,29539.29931640625,2236.0000610351562,-1302.7000427246094,3226.099853515625,4888.2000732421875,0.0,-0.4953681689179941,0.07893890868234582,0.5929395211115677,76561198039309853,enpitsu,25.0,-1724.699951171875,-3806.320068359375,72.41000366210938,1949.7000122070312,22737.39990234375,2864.7000122070312,-3137.7999877929688,3091.300048828125,-3293.599853515625,255.0,128.0,False,0.13661090106816826,1.3808374630926554,0.02418562975734148,True,9,10,False,214.0,False,,bf81d8692db,games5425898691,17.0,-3563.530029296875,-3284.889892578125,16.93000030517578,13897.19970703125,357.20001220703125,20.899999141693115,22.899999618530273,27.799999713897705,-266.49999618530273,255.0,128.0,,0.007998809863385458,-0.003020231511286464,-0.00112881228203189,True,18,False,18,155.2929205176651,True,,Lucifer,76561198838649612,8.0,-1935.2099609375,-1884.719970703125,17.020000457763672,-14259.100341796875,8825.700073242188,1.0999999940395355,-0.3999999910593033,0.0,-1994.6000671386719,176.0,0.0,False,0.009581749221035541,2.517415560558006,-4.7316080733834994e-05,True,16,164.0,False,20,False,,Dudelsack,76561199067141024,8.0,-2037.8199462890625,-3665.06005859375,17.049999237060547,6757.80029296875,14730.30029296875,-1.5000000596046448,0.3999999910593033,1.7000000178813934,-1908.2000732421875,255.0,0.0,False,0.016788057284597147,1.095610390854468,-7.770931705562882e-05,False,168.72532491786507,True,16,14,False,
116,8610,242,False,False,1,10208.220444526272,2260.5400390625,-4976.60986328125,804.3499755859375,-8807.5,8962.80029296875,9975.399780273438,1793.3999633789062,1141.500015258789,-5610.7000732421875,1.0,0.6324514329107225,-2.0982074807147755,-1.1938040912212233,76561198838649612,Lucifer,9.0,2338.590087890625,-5098.81005859375,683.239990234375,-10487.7001953125,2920.10009765625,7950.5999755859375,688.7000274658203,-252.80000686645508,-1284.7000122070312,187.0,0.0,,0.6624333397703964,0.017103483787740223,1.523406036252474,True,16,21,False,255.0,False,,76561199067141024,Dudelsack,9.0,-72.44999694824219,-4290.31005859375,17.049999237060547,-1378.0999755859375,-20651.99951171875,3.0000001192092896,-0.0,-1.4000000059604645,-1593.5000610351562,211.0,0.0,,-0.016783490388222307,-1.4740413581898428,-0.00027795395762284777,True,16,False,18,196.0,False,,enpitsu,76561198039309853,25.0,-2203.56005859375,-1511.5799560546875,17.030000686645508,-16767.19970703125,15743.499755859375,0.7999999821186066,0.3999999910593033,-0.19999999552965164,-1.0000000149011612,255.0,128.0,,-0.01679113352568944,0.7540422930542877,4.149168142748729e-05,True,10,17.0,False,10,False,,games5425898691,bf81d8692db,17.0,1674.300048828125,-3672.81005859375,16.989999771118164,-18153.599853515625,-6052.7001953125,4.699999988079071,1.7000000178813934,0.5000000074505806,-1677.2999572753906,255.0,0.0,,-0.00960951419041004,-0.26236595660864,4.353257422613965e-05,True,47.0,False,18,18,False,
117,8672,244,False,False,1,8174.257187979962,341.2300109863281,-3015.409912109375,1357.8299560546875,-5315.0,20318.499755859375,-943.6000061035156,-2056.300048828125,-460.29998779296875,-1625.2999877929688,1.0,0.3577068073442693,-1.2741534040560014,-1.3395556216621307,76561198838649612,Lucifer,9.0,325.010009765625,-3237.64990234375,1290.27001953125,-6618.900146484375,15318.00048828125,749.0000152587891,2411.699981689453,2283.9999389648438,4383.599853515625,196.0,0.0,,0.8618448245297821,2.555203874467154,1.9817630384834053,True,16,22,False,138.394425712606,True,,76561199067141024,Dudelsack,8.0,-1360.25,-3354.570068359375,17.049999237060547,-7726.300048828125,11949.100341796875,-1.1999999731779099,-0.5999999865889549,0.29999999329447746,2.5999999046325684,255.0,128.0,False,-0.016755159234398066,0.9964587809363686,-3.1654877688290765e-05,True,16,False,18,189.71322989463806,True,,enpitsu,76561198039309853,25.0,-2119.929931640625,495.4100036621094,17.040000915527344,9621.099853515625,-10669.000244140625,3.799999952316284,-0.09999999776482582,0.7999999821186066,-23.80000114440918,128.0,255.0,False,-0.016827015924070588,-2.3015526046322203,6.561043085143481e-05,True,10,255.0,False,10,False,,games5425898691,bf81d8692db,17.0,-1989.5699462890625,-1478.949951171875,87.16000366210938,-7157.80029296875,21763.40087890625,1924.1999816894531,-5465.9002685546875,-600.4000091552734,-114.79999542236328,255.0,128.0,,-0.7747132110591276,1.4817178719668211,-0.019534155527920562,False,31.0,False,20,19,False,
118,8718,246,False,False,0,5612.924392812891,514.8800048828125,-292.7099914550781,315.80999755859375,-9882.999877929688,527.7999877929688,1523.800048828125,1043.3000183105469,-114.0999984741211,-2086.4999389648438,0.0,0.9851204005266658,2.7206710447141336,-1.0617870973380472,76561198039309853,enpitsu,25.0,585.5700073242188,-380.2699890136719,197.0800018310547,-10159.400024414062,-6812.0001220703125,974.5999908447266,2858.3999633789062,-2222.7000427246094,-4139.800109863281,255.0,255.0,False,-0.8774897410871665,2.464088472864028,-0.11206314389868079,True,11,12,False,243.0,False,,bf81d8692db,games5425898691,17.0,2953.27001953125,-2153.18994140625,17.010000228881836,2687.60009765625,-22370.50048828125,2.0999999344348907,0.0,-0.7000000029802322,-123.00000190734863,255.0,128.0,,0.009604199094550452,-1.459969558543119,1.3148525568400607e-05,True,20,False,20,61.0,False,,Lucifer,76561198838649612,9.0,455.2699890136719,532.9600219726562,540.6199951171875,1373.699951171875,-20946.8994140625,-9398.800048828125,566.5999984741211,-46.30000114440918,-8.500000238418579,195.0,9.0,,0.05358229321194195,-1.5700916495473063,-0.22844268827473457,True,16,59.51698070444094,True,22,False,,Dudelsack,76561199067141024,8.0,887.989990234375,261.79998779296875,17.049999237060547,-17153.399658203125,-13292.2998046875,3.0000001192092896,0.0,0.0,-2057.2999572753906,255.0,0.0,False,0.016771729639093815,-2.5611492977219217,3.596283244633326e-06,True,97.0,False,18,16,False,
119,8784,248,False,False,0,5324.545527815494,-1395.760009765625,-161.0399932861328,132.97000122070312,1290.2999877929688,21566.79931640625,3873.3999633789062,3185.2999877929688,-4897.0001220703125,1368.3000183105469,0.0,-1.348935372399197,-0.5843714062726456,-0.593054889734785,76561198039309853,enpitsu,25.0,-1445.3499755859375,-366.9100036621094,89.80000305175781,-835.1999664306641,14583.00048828125,1940.5999755859375,-1067.6000213623047,5217.1002197265625,-1375.2000427246094,128.0,0.0,,0.11117337641412328,1.6524739158001747,0.65425029598401,True,13,14,False,179.0,False,,bf81d8692db,games5425898691,17.0,1029.239990234375,-4980.85009765625,16.649999618530273,-12845.799560546875,1726.9999694824219,-79.00000095367432,360.40000915527344,206.5999984741211,-1643.800048828125,255.0,14.0,,0.012775533081695739,2.9829610180577157,-0.011465911127734678,True,20,False,20,255.0,False,,Lucifer,76561198838649612,8.0,-2725.22998046875,-400.8299865722656,78.7699966430664,-19574.3994140625,11909.69970703125,-1305.8999633789062,-2087.4000549316406,-1745.0,-940.9999847412109,178.0,147.0,,-0.5429143338118549,2.5771411996218228,-0.6430918642116877,,18,,False,24,False,,Dudelsack,76561199067141024,8.0,-1681.02001953125,622.0800170898438,19.510000228881836,2327.4000549316406,-16579.300537109375,2953.699951171875,0.7000000029802322,-4.1999998688697815,-1741.3999938964844,255.0,69.0,,0.0167795017567331,-1.4677595232399714,-0.0002043336660722115,True,68.69889045018022,True,19,16,False,
120,8852,251,False,False,0,551.4885871177438,-1151.5999755859375,4651.31982421875,109.08000183105469,16440.50048828125,26173.701171875,2258.5000610351562,-3235.1998901367188,-3644.2001342773438,3500.2999877929688,0.0,-0.48769082825071913,-3.02557026732839,1.7741429001311624,76561198039309853,enpitsu,26.0,-1380.3399658203125,4417.81982421875,69.05999755859375,14488.199462890625,17658.399658203125,2687.9000854492188,-1018.6000061035156,2635.8999633789062,-3066.4999389648438,255.0,0.0,,0.10471468394465862,0.8222009268094526,0.0025702394694683594,True,15,16,False,34.0,False,,bf81d8692db,games5425898691,17.0,42.02000045776367,-603.6099853515625,116.68000030517578,1023.1999969482422,22950.90087890625,-1099.1999816894531,-134.3000030517578,39.80000019073486,-64.40000057220459,255.0,128.0,,-0.2706415851849865,1.4152374614041543,-0.004580510167541113,True,20,False,22,151.0,False,,Lucifer,76561198838649612,8.0,-2414.530029296875,4172.02001953125,106.94000244140625,11315.699462890625,19911.300048828125,-1067.300033569336,1457.2999572753906,-639.900016784668,-13.40000033378601,175.0,129.0,,0.7517283253218036,1.1647034004559687,0.03802055614275067,True,18,209.0,False,26,False,,Dudelsack,76561199067141024,8.0,945.6699829101562,-3363.72998046875,17.059999465942383,20639.19921875,9853.599853515625,0.7999999821186066,0.7000000029802322,0.19999999552965164,573.4999847412109,255.0,128.0,,0.016786899687860558,0.4951831126762801,-0.0003028842630515749,False,31.0,False,20,18,False,
121,8938,254,False,False,0,5257.798304186726,3632.889892578125,2469.1201171875,93.12999725341797,11635.899658203125,-6559.000244140625,0.0,2880.1998901367188,5119.200134277344,1223.499984741211,0.0,-0.1791681985720428,2.633078756562663,-3.070670237343148,bf81d8692db,games5425898691,17.0,3668.0400390625,2279.280029296875,134.32000732421875,5408.499755859375,13940.50048828125,1262.0999908447266,-3007.2000122070312,521.3999938964844,-1323.3000183105469,255.0,211.0,,-0.4070794946275767,-0.44098794379752265,-1.3520945752582545,True,20,22,False,151.0,False,,76561198039309853,enpitsu,25.0,2873.64990234375,4791.0498046875,16.989999771118164,12224.599609375,-9135.399780273438,113.59999656677246,172.29999542236328,-170.9000015258789,-327.2999954223633,255.0,0.0,,0.01125165830471329,-0.6587346804717087,0.0038450630481113163,True,16,False,16,0.0,False,,Lucifer,76561198838649612,9.0,593.969970703125,4448.0400390625,17.010000228881836,253.1999969482422,27.200000286102295,2.0999999344348907,0.29999999329447746,1.0999999940395355,25.0,185.0,134.0,,0.009432461809817178,0.0739427359738221,-3.4404138338589544e-05,True,18,209.0,False,28,False,,Dudelsack,76561199067141024,8.0,3832.219970703125,2568.3701171875,47.970001220703125,4998.0999755859375,19381.400146484375,26.19999885559082,-1459.1999816894531,-1486.6999816894531,-1434.7999572753906,255.0,255.0,,-0.06772644640934608,1.5880739136125013,0.8143827922138848,False,254.0,False,20,18,False,
122,8959,255,False,False,1,10071.035835948058,-3641.919921875,-3850.719970703125,98.72000122070312,7284.000244140625,-7846.199951171875,4142.699890136719,4190.299987792969,-1270.8999633789062,4101.9000244140625,1.0,0.7610970841828857,3.0118264755738102,0.1644983065370305,76561199067141024,Dudelsack,8.0,-3695.050048828125,-3962.260009765625,17.020000457763672,11701.8994140625,-14338.699951171875,-3.4999999403953552,68.4000015258789,-180.0,1999.2999267578125,184.0,255.0,,-0.02134696634437975,-2.3249207765732427,-0.010699848131018526,False,18,20,False,254.0,False,,76561198838649612,Lucifer,9.0,-869.8099975585938,-4502.5,17.010000228881836,-7857.19970703125,-4932.9998779296875,0.0,0.9000000357627869,0.3999999910593033,2423.9999389648438,255.0,208.0,,-0.00952683068154999,-0.5947796129573572,4.773911637846578e-05,True,18,False,28,171.39506236968504,True,,enpitsu,76561198039309853,26.0,-3208.590087890625,-3987.300048828125,17.06999969482422,3137.39990234375,3387.60009765625,1.0999999940395355,1.2999999523162842,3.0000001192092896,-1673.9999389648438,255.0,128.0,False,-0.017160836719260688,2.510579816683046,0.0002272600940825284,True,16,255.0,False,16,False,,games5425898691,bf81d8692db,17.0,-4014.550048828125,-3073.72998046875,186.86000061035156,550.0,-8538.800048828125,614.5999908447266,74.20000076293945,-2811.0000610351562,17.899999618530273,255.0,0.0,,0.4461024858281023,1.3948425701063694,-2.7488119182385082,True,181.0,False,22,20,False,
123,8994,256,False,False,1,10614.615520344314,-2727.580078125,-4836.9599609375,93.66000366210938,4869.599914550781,-6568.900146484375,2486.1000061035156,4468.299865722656,2977.60009765625,2677.2000122070312,1.0,1.0068999417416407,-2.8270223815657465,1.8949935418072967,76561198838649612,Lucifer,9.0,-2513.239990234375,-4956.580078125,64.9800033569336,-15755.799560546875,11119.100341796875,1628.800048828125,-1525.8999633789062,-1877.5999450683594,-2073.5000610351562,175.0,0.0,,-0.20029582146046016,0.34349840290035466,0.2539454834511813,True,19,30,False,126.0,False,,76561199067141024,Dudelsack,8.0,-1878.1099853515625,-4544.759765625,17.059999465942383,11735.699462890625,-7919.000244140625,1.1999999731779099,-0.29999999329447746,0.7000000029802322,-4.699999988079071,128.0,128.0,,-0.01682500655018005,-2.54737452468378,5.628196963085774e-05,True,18,False,20,254.0,False,,enpitsu,76561198039309853,26.0,-2421.610107421875,-3858.1298828125,17.06999969482422,10378.1005859375,-1460.0999450683594,-2.8999999165534973,-3.4999999403953552,0.5999999865889549,2200.399932861328,255.0,255.0,False,-0.016696120741383352,-3.0222345441548697,0.00020761069454610314,True,16,233.01826237350383,True,16,False,,games5425898691,bf81d8692db,17.0,-3969.050048828125,-3765.760009765625,73.91000366210938,-2152.5,2023.3999633789062,1405.8000183105469,1007.0999908447266,1164.1000366210938,1053.3999633789062,255.0,237.0,,0.44042515214505706,0.792995001867864,0.52512094983935,True,181.0,False,22,20,False,
124,9055,258,False,False,0,5593.870521358711,3475.550048828125,1649.8800048828125,168.74000549316406,15581.600341796875,15596.99951171875,5497.19970703125,4035.7998657226562,-3619.7000122070312,2570.7998657226562,0.0,-0.3467498136525723,2.334651626843366,2.2208908198378254,76561198039309853,enpitsu,26.0,3327.669921875,1491.0799560546875,85.86000061035156,21440.70068359375,7947.39990234375,2476.1000061035156,-3788.3999633789062,3409.5999145507812,1789.4000244140625,255.0,255.0,,0.21040881466664849,0.2788803780732945,-0.030243844499303906,True,17,18,False,130.0,False,,bf81d8692db,games5425898691,17.0,4059.02001953125,2315.10009765625,158.7899932861328,-3809.5999145507812,-15983.299560546875,-11823.399658203125,280.9000015258789,5492.60009765625,-43.89999866485596,255.0,128.0,,0.6312259794293512,-1.9103907802016065,1.0732494611767733,True,20,False,22,165.39123425432433,True,,Lucifer,76561198838649612,9.0,3694.639892578125,2218.3798828125,17.0,-1721.199951171875,-8345.700073242188,3.799999952316284,4.600000083446503,-9.49999988079071,162.19999313354492,0.0,129.0,,0.009597369527023475,-1.7539389773305112,-0.0004446052747604171,True,20,85.0,False,30,False,,Dudelsack,76561199067141024,8.0,1322.7900390625,2579.06005859375,17.059999465942383,14440.30029296875,-11494.69970703125,1.7000000178813934,0.0,0.0,2037.7999877929688,255.0,255.0,,0.016774221977038133,-0.5994453940016082,-5.852181657927269e-06,True,201.0,False,20,18,False,
125,9092,260,False,False,1,9239.419807653709,-3111.93994140625,-3184.860107421875,143.4499969482422,989.4999694824219,-3047.5,4246.499938964844,-784.1000366210938,5244.4000244140625,-2807.0999145507812,1.0,-0.6834193023357477,2.5543526655052715,0.8694808277947934,76561199067141024,Dudelsack,8.0,-3107.590087890625,-3259.320068359375,16.3799991607666,-5569.000244140625,-11273.900146484375,-151.5999984741211,-1417.1000671386719,564.7000122070312,142.5,128.0,255.0,,0.018375372831370106,-1.0913259798307653,0.004287448141060407,True,18,20,False,201.0,False,,76561198838649612,Lucifer,9.0,-3512.340087890625,-2807.2099609375,77.58999633789062,3356.0000610351562,-9321.699829101562,3779.2001342773438,1369.4000244140625,482.99999237060547,154.7000026702881,128.0,148.0,,0.08098295729249858,1.2230061162298933,-0.00032582953483356424,True,20,False,32,85.0,False,,enpitsu,76561198039309853,25.0,-4078.93994140625,-1627.4200439453125,417.1099853515625,2.5999999046325684,2173.0999755859375,4140.899963378906,2134.7999572753906,-0.19999999552965164,-0.19999999552965164,255.0,255.0,False,1.0772847482531482,1.5356685121244567,1.5399092783547093,True,18,130.0,False,18,False,,games5425898691,bf81d8692db,17.0,-1782.0400390625,-2030.010009765625,17.020000457763672,7423.3001708984375,-16365.999755859375,1.0000000149011612,-0.0,-0.09999999776482582,-1979.1999816894531,255.0,0.0,,-0.009591053202565274,-1.9240498829562145,-2.4123954789490024e-05,True,58.0,False,22,20,False,
126,9125,261,False,False,0,4214.493534694999,3007.7900390625,3551.800048828125,185.4499969482422,17561.400146484375,18780.6005859375,5072.60009765625,622.400016784668,-5959.0997314453125,318.0999946594238,0.0,1.4018959118998717,-1.9002727933121761,2.023195172076159,bf81d8692db,games5425898691,17.0,2877.0,3432.06005859375,94.30000305175781,18690.2001953125,8486.799926757812,184.20000076293945,-3012.5,4598.599853515625,162.60000228881836,255.0,153.0,,1.250556308445051,-0.044601046282730816,-0.6007261762040996,True,21,24,False,58.0,False,,76561198039309853,enpitsu,25.0,4078.93994140625,2113.64990234375,678.9099731445312,-1.899999976158142,9124.500122070312,-4466.7999267578125,-271.70000076293945,1.5999999642372131,-0.5999999865889549,255.0,128.0,False,0.455287084161133,1.552210564779581,-1.5792568187645897,True,18,False,18,123.75747096153997,True,,Lucifer,76561198838649612,9.0,3118.85009765625,3894.75,79.73999786376953,-3419.7000122070312,9349.89990234375,-3612.3001098632812,-1733.3999633789062,-833.1999969482422,1561.4999389648438,190.0,128.0,,-0.624213892839774,2.4391838592702615,0.4403084869777517,True,20,85.0,False,32,False,,Dudelsack,76561199067141024,8.0,3085.820068359375,4108.9501953125,17.049999237060547,-686.2999725341797,186.70000076293945,0.0,-4.1999998688697815,0.7999999821186066,188.29999923706055,255.0,255.0,False,0.01655665002739228,3.134173715288498,-9.918319125711394e-05,True,191.5953977697639,True,20,18,False,
