,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
110,7180,227.0,False,False,1,5523.316396352708,2216.35009765625,-223.17999267578125,94.41000366210938,27689.49951171875,11979.69970703125,1714.2999267578125,116.40000343322754,2962.0999145507812,1274.7000122070312,1.0,-0.7047682474213841,1.835709119467472,0.23467118429487543,76561198342164470,Sane,12.0,2033.31005859375,-312.7900085449219,85.55999755859375,19510.2001953125,11970.50048828125,2248.6000061035156,4307.099914550781,3398.2998657226562,-387.00000762939453,128.0,0.0,True,-0.06262311025513821,2.4822697767825774,0.6926933495428127,False,14,205.0,False,False,11,,2533274802239656,SPUDLEYMONK UK,8.0,2691.780029296875,-125.36000061035156,17.0,826.6000366210938,-8979.69970703125,3.6000001430511475,-0.0,-0.0,-1817.7999877929688,255.0,0.0,,-0.009497139133663474,-1.6787969820199327,-0.0002812726450371635,True,8,False,8,98.0,False,,enpitsu,76561198039309853,26,-839.0599975585938,5827.2099609375,69.61000061035156,191.8000030517578,96.19999885559082,-163.79999160766602,101.70000076293945,-196.49999618530273,-293.6000061035156,128.0,,,-0.4146114682024945,-1.8080647230650297,-0.537684224051599,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,19.0,2817.300048828125,1868.239990234375,17.010000228881836,-16901.300048828125,-15599.3994140625,0.0,0.5999999865889549,0.5999999865889549,1559.4999694824219,255.0,255.0,,-0.009600415767786736,-0.7791310566354993,0.00023825303671095064,True,8,False,8,145.37166455740567,True,
111,7254,230.0,False,False,1,4534.878513558816,3929.85009765625,1769.4100341796875,1752.489990234375,-6309.0997314453125,9636.500244140625,3900.0,-2212.7000427246094,272.99999237060547,69.29999828338623,1.0,0.26733890043484887,0.69099421683451,2.2355255060357866,76561198342164470,Sane,12.0,4067.8701171875,1633.77001953125,1625.1500244140625,-1422.5999450683594,7758.4002685546875,7097.80029296875,-129.20000076293945,-1540.2999877929688,277.5,128.0,128.0,False,0.8260489645401892,1.3812709856584278,-1.8282363148846859,True,14,194.0,False,False,12,,2533274802239656,SPUDLEYMONK UK,8.0,3068.3701171875,-3972.60009765625,17.0,-13985.30029296875,-16619.89990234375,3.400000035762787,0.7000000029802322,0.29999999329447746,-2274.2999267578125,254.0,0.0,True,-0.009540846264165003,-0.7790712191293574,-4.308789323380383e-05,True,8,False,8,255.0,False,,enpitsu,76561198039309853,26,-646.1199951171875,5616.27978515625,27.399999618530273,1444.4999694824219,-1102.6000213623047,-43.09999942779541,-2.0000000298023224,-15.399999618530273,502.79998779296875,128.0,128.0,,-0.04239291373624172,-2.432011124107561,0.029922135433900255,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,19.0,3739.02001953125,1174.52001953125,117.6500015258789,-4104.2999267578125,17204.49951171875,927.2000122070312,-4998.299865722656,-1427.1000671386719,-1796.9000244140625,255.0,128.0,,-0.15574846084560695,-1.9033273678772884,-2.805011840290122,True,9,False,10,116.0,False,
112,7339,233.0,False,False,0,9826.815198187276,-2107.010009765625,-4611.91015625,216.19000244140625,-12621.199951171875,-18592.2998046875,8095.4998779296875,215.6999969482422,4170.7000732421875,-4307.900085449219,0.0,0.7700740164018016,-0.7997781055957909,2.708232671785033,bf81d8692db,games5425898691,19.0,-1958.9000244140625,-4443.7900390625,162.61000061035156,-1885.0999450683594,-22643.40087890625,1470.2000427246094,5390.10009765625,-1035.0,352.90000915527344,255.0,43.0,,0.2914179798432614,-1.2904636630850363,0.23961340281941437,True,12,78.45069241011015,True,False,11,,76561198039309853,enpitsu,26.0,-1865.68994140625,-4749.169921875,153.38999938964844,-17954.3994140625,3276.400146484375,3167.60009765625,0.0,0.0,53.69999885559082,128.0,128.0,,0.016767170531603096,2.9945263358577243,-0.00010459167554460497,True,4,False,6,205.0,False,,Sane,76561198342164470,12,-2158.760009765625,-5094.240234375,974.530029296875,3987.5,-810.1000213623047,-6179.5001220703125,-3513.2000732421875,1682.1000671386719,3399.7000122070312,255.0,255.0,False,0.8388372828547896,0.03536690372916533,-1.5459817116915597,True,16,False,14,162.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-1037.969970703125,582.7000122070312,17.0,-5510.30029296875,-7444.89990234375,3.1999999284744263,0.29999999329447746,0.9000000357627869,-48.80000114440918,255.0,128.0,False,0.00951785750692497,-2.2145438629553156,8.32702181762315e-05,True,8,False,8,200.0,False,
113,7347,233.0,False,False,0,10212.670665643924,-2442.10009765625,-4954.9599609375,410.79998779296875,-7814.000244140625,11056.199951171875,4330.0,2858.900146484375,2306.3999938964844,4743.999938964844,0.0,0.6038777292668256,-2.5282714751469437,1.1734020156669533,76561198039309853,enpitsu,26.0,-2340.919921875,-4823.85986328125,280.30999755859375,-18477.2998046875,-4212.5,4575.199890136719,2745.4998779296875,-93.80000114440918,289.7999954223633,128.0,128.0,,-0.034595616127741965,3.125327785418461,-1.1694701938543193,True,6,205.0,False,False,4,,bf81d8692db,games5425898691,19.0,-2284.070068359375,-4758.64013671875,152.3699951171875,-14460.999755859375,-4584.599914550781,-165.40000915527344,5426.6998291015625,-617.2000122070312,-647.3999786376953,255.0,128.0,,0.5177459194844662,1.030072657612664,3.0317293068701083,True,11,False,12,66.0,False,,Sane,76561198342164470,12,-2066.909912109375,-5103.39990234375,761.25,2023.3999633789062,-26.80000066757202,-10174.199829101562,-20.299999713897705,2389.1000366210938,-222.5,255.0,255.0,False,1.4299231636505438,-0.047249191748493666,-1.610623373362487,True,16,False,14,162.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-1215.0,377.3699951171875,17.0,-8982.39990234375,-8085.0,0.9000000357627869,-3.799999952316284,-3.700000047683716,-1482.2999572753906,255.0,116.0,False,0.009523561874262275,-2.4526243965201404,-7.35521132797103e-05,True,8,False,8,178.0521203753769,True,
114,7432,236.0,False,False,1,3485.1204112477535,3942.93994140625,3448.18994140625,266.2799987792969,-1398.3999633789062,5556.5997314453125,-1854.7999572753906,-36.30000114440918,-3960.5999755859375,4506.7999267578125,1.0,0.3197817035149536,-2.9541868623527687,2.7979888396963726,76561198342164470,Sane,11.0,3926.080078125,3350.669921875,151.41000366210938,1674.6000671386719,-12.400000095367432,2239.1000366210938,-5356.9000244140625,-1210.999984741211,293.0999946594238,0.0,255.0,,0.5830866594308907,-2.51116826057272,-0.1386912124149805,,18,120.63729919413085,True,False,15,,2533274802239656,SPUDLEYMONK UK,8.0,2938.469970703125,1106.3299560546875,17.0,735.4000091552734,2286.300048828125,3.1999999284744263,-0.7999999821186066,0.09999999776482582,0.0,175.0,128.0,,-0.009438713765088863,1.8820997575598877,9.365161942065781e-06,True,8,False,8,129.0,False,,enpitsu,76561198039309853,26,3953.10009765625,3817.06005859375,75.43000030517578,-1202.9000091552734,-10034.400024414062,597.599983215332,-1127.7999877929688,766.6000366210938,-752.2000122070312,255.0,128.0,,-0.1729339775478359,-1.633519551510188,0.6710460703363673,True,8,False,5,205.0,False,,games5425898691,bf81d8692db,19.0,1972.9100341796875,4909.75,15.6899995803833,-816.2000274658203,-6839.7998046875,98.99999618530273,151.5999984741211,-48.89999866485596,1784.9000549316406,255.0,158.0,,0.00735522622215674,-1.4859438871887856,0.008780944968232852,True,12,False,12,66.0,False,
115,7438,236.0,False,False,0,9193.677370420608,-3909.659912109375,-3545.7099609375,229.42999267578125,4557.39990234375,8279.199829101562,11233.800048828125,5886.9000244140625,1134.000015258789,240.59999465942383,0.0,-0.8770756251617725,-2.026398270385678,2.2523104127816223,76561198039309853,enpitsu,26.0,-3928.679931640625,-3644.659912109375,86.08999633789062,1875.7000732421875,15450.50048828125,394.00001525878906,-3164.4000244140625,-178.99999618530273,1455.2999877929688,255.0,128.0,,0.11098292672954985,1.5424575060459407,0.5649256529676278,True,8,205.0,False,False,5,,bf81d8692db,games5425898691,19.0,-1970.5999755859375,-4719.52978515625,17.010000228881836,-460.09998321533203,8729.400024414062,2.7000001072883606,-6.299999952316284,-6.9999998807907104,211.39999389648438,255.0,114.0,,0.009178475727039365,1.640410971283185,0.00015165890942659497,True,12,False,12,66.0,False,,Sane,76561198342164470,12,-3991.610107421875,-3324.610107421875,176.1699981689453,-2764.2001342773438,1195.999984741211,-162.19999313354492,5349.0997314453125,319.7999954223633,-1238.7000274658203,0.0,255.0,,-0.6485432448108379,-2.4102230099915287,-2.6456032916693446,True,18,False,15,116.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-2964.179931640625,-1186.300048828125,17.0,-1347.8999328613281,-4243.299865722656,3.1999999284744263,0.0,-0.19999999552965164,42.199997901916504,255.0,137.0,,0.009438711260029972,-1.8815658415934036,1.1885236523560234e-05,True,8,False,8,129.0,False,
116,7516,239.0,False,False,0,6649.019732678646,-2663.7900390625,-1269.7099609375,712.5800170898438,2859.2001342773438,21728.00048828125,-3356.099853515625,190.40000915527344,1418.0000305175781,-4637.900085449219,0.0,-0.4096837730197132,2.1320189604968807,-1.6371890889156344,bf81d8692db,games5425898691,19.0,-2683.919921875,-1440.719970703125,672.4299926757812,-3132.5,12373.599853515625,1421.9999694824219,-4147.099914550781,1742.5,-683.8999938964844,255.0,169.0,,-0.2641429380641816,1.8073002011757808,0.8677331424119055,True,14,0.0,False,False,12,,76561198039309853,enpitsu,26.0,-2146.68994140625,-665.4000244140625,17.049999237060547,9760.900268554688,10152.100219726562,2.7000001072883606,2.7000001072883606,2.8999999165534973,-420.29998779296875,255.0,128.0,,0.01676604265067527,0.7913295634104818,-6.544690159476947e-05,True,6,False,8,235.0,False,,Sane,76561198342164470,12,-3702.2099609375,-562.469970703125,16.989999771118164,2103.9999389648438,19234.7998046875,5.600000023841858,0.0,0.29999999329447746,-1561.199951171875,255.0,0.0,,0.009589821040652697,1.4335400467671295,-0.00022326563744848587,True,18,False,16,0.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-1399.06005859375,452.3599853515625,54.150001525878906,7188.3001708984375,17098.00048828125,-2428.300018310547,-1790.3999328613281,284.89999771118164,303.6000061035156,226.0,128.0,,-0.34660091891805384,1.3032879150409258,0.1931954571669973,True,10,False,10,86.0,False,
117,7572,241.0,False,False,1,7697.846444254235,2148.239990234375,-2455.31005859375,323.8599853515625,15452.80029296875,-11640.799560546875,1191.9000244140625,5217.39990234375,86.99999809265137,-550.8000183105469,1.0,0.09446394268167357,2.651715501380799,-1.5351209575614713,2533274802239656,SPUDLEYMONK UK,8.0,1977.27001953125,-2449.780029296875,284.2900085449219,7990.8001708984375,-7891.6998291015625,-23.399999141693115,4438.900146484375,-203.60000610351562,-3241.0000610351562,128.0,128.0,,-0.06404372259685757,-2.403668526093908,0.20130061585901485,True,12,49.0,False,False,10,,76561198342164470,Sane,12.0,2961.909912109375,-3193.699951171875,16.989999771118164,-6844.89990234375,-17343.00048828125,4.600000083446503,0.29999999329447746,0.7000000029802322,-50.79999923706055,255.0,128.0,,-0.00958605297971216,-1.1881517154495456,0.00010161178684497927,True,16,False,18,255.0,False,,enpitsu,76561198039309853,26,-306.0400085449219,-478.82000732421875,17.049999237060547,-2277.2999572753906,-11627.5,3.799999952316284,-0.0,0.5999999865889549,2979.1000366210938,255.0,255.0,False,-0.01672678819305117,-1.530107278395619,-2.7532484316691284e-05,True,8,False,6,255.0,False,,games5425898691,bf81d8692db,19.0,3234.429931640625,-1074.9000244140625,17.010000228881836,723.3999633789062,-13013.199462890625,2.8999999165534973,-0.3999999910593033,2.7000001072883606,46.599998474121094,255.0,128.0,,-0.009583879445783336,-1.6325007887467704,0.00010495226398931605,True,12,False,14,0.0,False,
118,7635,244.0,False,False,1,9704.525756499721,3789.1298828125,-4123.240234375,773.5599975585938,15601.600341796875,15985.30029296875,4125.199890136719,484.00001525878906,-1290.0999450683594,602.400016784668,1.0,-0.11927981957865552,2.672689450268268,-0.9380616046225632,76561198342164470,Sane,12.0,3635.510009765625,-4177.02978515625,694.2999877929688,11893.00048828125,14122.19970703125,3766.199951171875,4736.300048828125,2569.2999267578125,1102.300033569336,255.0,0.0,False,0.6869797252302471,2.5368995269853505,-0.9541461450575217,True,20,196.46244304923601,True,False,17,,2533274802239656,SPUDLEYMONK UK,8.0,3399.949951171875,-4641.91015625,421.75,3674.89990234375,4066.9000244140625,14631.400146484375,190.49999237060547,211.5999984741211,49.49999809265137,255.0,128.0,,1.2167722316101526,2.341239823668442,-1.593641330891556,True,10,False,12,201.74916965987092,True,,enpitsu,76561198039309853,26,237.02999877929688,-2579.5400390625,17.049999237060547,10439.69970703125,-2803.5000610351562,3.400000035762787,-0.0,-0.0,2415.0,255.0,255.0,False,-0.01670938964407456,-2.9355002504040995,-8.66932326200071e-06,True,8,False,6,255.0,False,,games5425898691,bf81d8692db,19.0,3982.909912109375,-3947.719970703125,664.0399780273438,-6924.5001220703125,-17450.2001953125,3144.5999145507812,1487.8999328613281,705.5000305175781,907.9000091552734,255.0,128.0,,0.11572754701398136,-1.2257511168922082,1.3725563205460924,True,13,False,16,0.0,False,
119,7715,247.0,False,False,1,5800.902178561259,3562.35009765625,-11.800000190734863,936.9199829101562,-1083.7999725341797,24693.798828125,1888.0999755859375,3558.5000610351562,-1677.2999572753906,-3859.89990234375,1.0,0.03204250201910968,0.9568146152612572,-1.485606705581804,2533274802239656,SPUDLEYMONK UK,8.0,3570.219970703125,-109.16999816894531,781.1099853515625,1141.500015258789,20642.099609375,-551.3999938964844,-3873.0999755859375,-1744.1999816894531,955.8999633789062,254.0,255.0,False,0.7541106006757651,2.144156602649046,-0.5107046672536961,True,14,72.30797406422195,True,False,12,,76561198342164470,Sane,12.0,3735.330078125,-682.6900024414062,17.0,-2336.999969482422,13903.699951171875,3.400000035762787,-0.09999999776482582,-1.899999976158142,-0.09999999776482582,255.0,128.0,False,-0.009561483533452889,1.4043157429771402,0.00010105504633633794,False,18,False,20,163.0,False,,enpitsu,76561198039309853,26,2318.760009765625,818.8900146484375,17.049999237060547,5851.099853515625,13365.899658203125,2.5999999046325684,-0.3999999910593033,-1.5000000596046448,673.3999633789062,255.0,128.0,,-0.01678973175455712,1.9319261051707703,-0.0002186685600567607,True,8,False,6,217.0,False,,games5425898691,bf81d8692db,19.0,1806.77001953125,-4114.27001953125,17.010000228881836,-44.099998474121094,12023.800048828125,2.0999999344348907,-0.0,3.799999952316284,-1458.8999938964844,255.0,112.0,,-0.00954604685740139,1.6387400754685941,0.00011070666049622887,True,14,False,16,31.0,False,
120,7836,251.0,True,True,1,1038.3506765881268,-109.36000061035156,4880.33984375,112.80999755859375,-12669.69970703125,25554.19921875,-4873.599853515625,-1192.3999786376953,-3359.7000122070312,160.6999969482422,1.0,-0.3835921962560517,2.1641502876099006,-0.6945382054605819,76561198342164470,Sane,12.0,-49.63999938964844,4712.64990234375,212.02999877929688,-6862.1002197265625,21951.79931640625,-163.99999618530273,-5003.500061035156,1888.6000061035156,-1283.3999633789062,255.0,0.0,False,-0.9434915259572717,0.5996090571037365,1.2818497440023806,False,22,111.0,False,False,19,,2533274802239656,SPUDLEYMONK UK,8.0,2534.43994140625,2985.31005859375,17.010000228881836,-8961.300048828125,-6245.9002685546875,2.0999999344348907,2.8999999165534973,2.199999988079071,-1030.999984741211,228.0,10.0,False,-0.009535814996492514,-0.6197222791198803,-0.00011338167562952325,True,12,False,14,255.0,False,,enpitsu,76561198039309853,26,1380.239990234375,4928.740234375,204.99000549316406,-2014.1999816894531,-1810.8999633789062,-4679.800109863281,713.8999938964844,-175.59999465942383,36.40000104904175,128.0,128.0,,0.5517953567080859,-1.0314953045697806,-1.37120261736358,True,10,False,8,178.0,False,,games5425898691,bf81d8692db,19.0,-9.319999694824219,4360.259765625,16.989999771118164,-16199.300537109375,16267.099609375,4.699999988079071,0.5000000074505806,-0.5999999865889549,-1245.6999969482422,255.0,0.0,,-0.009592001750352649,0.8041209639593054,-0.00020377437533488423,True,18,False,20,31.0,False,
121,8099,251.0,False,False,1,5177.949493245464,12.279999732971191,38.02000045776367,93.48999786376953,9718.200073242188,28556.201171875,598.4999847412109,-1460.8000183105469,260.49999237060547,5813.599853515625,1.0,0.006595168074674205,-0.11215303112983391,0.02786322503590542,76561198342164470,Sane,11.0,-35.31999969482422,-132.3800048828125,92.05000305175781,8859.500122070312,17904.100341796875,3230.1998901367188,1502.5999450683594,4894.4000244140625,-2009.1000366210938,128.0,0.0,True,0.002187223047193568,1.7509614643125402,0.43860134757499986,True,6,36.88380215501273,True,False,5,,2533274802239656,SPUDLEYMONK UK,7.0,27.1200008392334,-5256.52001953125,17.0,-281.5999984741211,2268.3999633789062,3.100000023841858,-0.7000000029802322,-0.0,0.0,254.0,128.0,,-0.009364011601769412,1.44719092158899,-1.4862592386617877e-06,True,False,False,False,116.0,False,,enpitsu,76561198039309853,26,55.470001220703125,421.3399963378906,114.62999725341797,1596.7999267578125,-22841.10107421875,2166.4999389648438,5483.0999755859375,429.1999816894531,23.69999885559082,255.0,0.0,,-0.48776102319842835,-1.651317438962378,0.0012887354394222094,True,2,False,1,31.0,False,,games5425898691,bf81d8692db,19.0,11.25,4477.52001953125,17.010000228881836,1358.9999389648438,-7640.4998779296875,2.0999999344348907,0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,,-0.009458294060630836,-1.7468539964112224,7.578810255966421e-06,True,4,False,4,116.0,False,
122,8207,255.0,False,False,0,5415.153075083018,-3950.419921875,668.489990234375,757.0999755859375,11535.799560546875,15106.400146484375,7673.699951171875,-3265.0,1324.4000244140625,-4856.400146484375,0.0,0.7560281304874479,-2.6948572902084043,-3.0630908472699523,76561198039309853,enpitsu,26.0,-4024.070068359375,600.4299926757812,659.4199829101562,7799.7998046875,13020.999755859375,9053.599853515625,-179.79999542236328,-1582.2000122070312,2743.5000610351562,255.0,0.0,,-0.695819193598566,1.6887184833725493,1.418111930294183,True,4,212.0,False,False,3,,bf81d8692db,games5425898691,19.0,-3551.7099609375,-2927.77001953125,16.979999542236328,10364.49951171875,9936.900024414062,3.799999952316284,4.699999988079071,14.800000190734863,1828.800048828125,255.0,255.0,,0.009258510060498376,0.7927581564736279,-0.0003650130114115983,True,4,False,4,233.27648155150877,True,,Sane,76561198342164470,11,-127.45999908447266,2371.25,113.7300033569336,19325.899658203125,10283.00048828125,-208.79999160766602,-2143.9999389648438,4921.199951171875,-24.800000190734863,,,,-1.4295973326299798,0.4435698359000657,-0.033028995480313114,,8,False,8,,False,,SPUDLEYMONK UK,2533274802239656,8.0,-2230.510009765625,5089.240234375,111.45999908447266,6838.0999755859375,-1341.4999389648438,-3564.2001342773438,-2504.9000549316406,41.30000114440918,-569.7000122070312,254.0,128.0,,0.4804035160542932,-0.257572283386731,1.2195636194435981,True,False,False,False,255.0,False,
123,8281,258.0,False,False,1,9703.685988416355,959.22998046875,-4563.47998046875,444.67999267578125,-14659.000244140625,1764.6000671386719,-301.1000061035156,5385.7000732421875,-2404.1000366210938,-1101.6000366210938,1.0,-1.030012311379037,-1.8715913121350398,-0.8386600693088705,2533274802239656,SPUDLEYMONK UK,8.0,1080.8599853515625,-4693.60009765625,364.8599853515625,-8279.400024414062,2766.7001342773438,435.09998321533203,-1458.3000183105469,-5125.3997802734375,-1361.3999938964844,254.0,145.0,,-0.2992092314766711,0.5613876759425461,-0.3344364646562303,True,4,205.0,False,False,3,,76561198342164470,Sane,12.0,-2324.260009765625,-5007.31982421875,28.190000534057617,14185.999755859375,-400.8000183105469,144.60000038146973,-352.99999237060547,49.699997901916504,61.70000076293945,255.0,128.0,False,-0.006358147532552756,-3.103376590828525,-0.3575029874389694,True,8,False,8,255.0,False,,enpitsu,76561198039309853,26,1796.5699462890625,-3904.6298828125,17.049999237060547,-12404.300537109375,-6707.0001220703125,2.7000001072883606,0.3999999910593033,0.3999999910593033,-1.0000000149011612,255.0,128.0,False,-0.01679906519912078,-0.4955199433625921,4.80329696087907e-05,True,4,False,4,212.0,False,,games5425898691,bf81d8692db,19.0,-201.9199981689453,637.52001953125,16.989999771118164,-5853.900146484375,-11873.00048828125,4.4999998807907104,-0.29999999329447746,-0.7999999821186066,335.6999969482422,255.0,128.0,,-0.009563383397533872,-1.1495586530595447,-0.00022672599297622706,True,4,False,4,217.0,False,
124,8311,259.0,False,False,1,9631.782959708202,-562.2100219726562,-4380.759765625,129.97000122070312,20921.201171875,19123.00048828125,11608.00048828125,211.39999389648438,-5989.6002197265625,282.09999084472656,1.0,-0.6051387234519614,-2.1555607129880547,-0.36171888233009253,76561198342164470,Sane,12.0,-660.1599731445312,-4486.06005859375,90.41999816894531,18646.199951171875,4681.099853515625,1683.6000061035156,-377.90000915527344,4423.0999755859375,3247.0001220703125,255.0,0.0,True,-0.46168578522654863,2.387936832104343,0.3380382334881209,False,10,207.94312283556945,True,False,9,,2533274802239656,SPUDLEYMONK UK,8.0,165.44000244140625,-4493.27978515625,224.69000244140625,-8284.400024414062,1778.6000061035156,-3982.6998901367188,6.299999952316284,-915.5000305175781,-58.80000114440918,222.0,128.0,,0.7949245028662584,0.0014617464289401558,-0.24064861390460393,True,4,False,4,205.0,False,,enpitsu,76561198039309853,26,162.64999389648438,-4450.52001953125,17.049999237060547,-20639.7998046875,-454.70001220703125,-2.0999999344348907,1.1999999731779099,-0.0,-90.29999732971191,255.0,0.0,False,-0.01678330904776763,-0.012716647147304801,6.89519852042892e-05,True,4,False,4,133.61883013222808,True,,games5425898691,bf81d8692db,19.0,-1115.3900146484375,-461.6000061035156,16.989999771118164,-13119.200439453125,-5147.5,4.600000083446503,0.7999999821186066,-0.0,-47.89999961853027,255.0,128.0,,-0.009581302465183763,-0.3670149208702085,8.27810005662177e-05,True,4,False,4,217.0,False,
125,8463,264.0,False,False,0,8189.597421714819,-906.9600219726562,-3049.590087890625,128.7100067138672,-1151.1000061035156,15912.39990234375,9354.7998046875,4654.100036621094,3715.1998901367188,-731.8000030517578,0.0,-0.28254322234267143,1.3701380725551515,0.8474665946323732,bf81d8692db,games5425898691,19.0,-837.3800048828125,-3212.93994140625,16.989999771118164,-14988.900146484375,17445.10009765625,2.3000000417232513,-1.2999999523162842,1.7000000178813934,-1640.3999328613281,255.0,85.0,,0.00960017241091076,2.2031165943443027,2.5948793304172688e-05,True,4,66.76620240108942,True,False,4,,76561198039309853,enpitsu,26.0,922.4299926757812,-3509.9599609375,17.030000686645508,-15374.599609375,8721.900024414062,5.5000001192092896,-0.09999999776482582,0.0,-2018.9999389648438,255.0,0.0,False,0.016776905308801937,2.554682283860428,-3.063605321925794e-06,True,4,False,4,255.0,False,,Sane,76561198342164470,12,1600.5,3992.39990234375,17.010000228881836,-9932.2998046875,-6640.2001953125,2.0999999344348907,-1.0000000149011612,-0.7000000029802322,124.30000305175781,255.0,128.0,,0.009548964003083993,-2.5356772212953986,-0.0001521735543497306,True,False,False,False,116.0,False,,SPUDLEYMONK UK,2533274802239656,8.0,-2299.139892578125,970.2999877929688,17.010000228881836,-10230.499877929688,-3488.800048828125,1.899999976158142,0.19999999552965164,0.5999999865889549,0.0,128.0,128.0,False,0.009655746180510783,-2.812942870769167,4.259947872110352e-05,True,6,False,6,236.0,False,
126,8528,267.0,False,False,0,4598.210116361181,-1157.1199951171875,549.2100219726562,505.510009765625,17798.199462890625,20960.30029296875,5056.099853515625,-79.00000095367432,-3318.2998657226562,4998.2000732421875,0.0,-0.6580290185771791,0.4263942038316472,2.403346015075396,bf81d8692db,games5425898691,19.0,-1336.1099853515625,440.5199890136719,406.5199890136719,16953.1005859375,12277.5,2342.7999877929688,2005.3999328613281,4457.60009765625,2521.3999938964844,255.0,104.0,,0.48695355305869137,-0.06633343698646757,0.8524326129454445,True,6,13.686761161332514,True,False,5,,76561198039309853,enpitsu,26.0,-18.309999465942383,-395.7099914550781,17.030000686645508,-7999.69970703125,11402.7001953125,5.600000023841858,-0.7000000029802322,0.7999999821186066,-2163.9999389648438,255.0,128.0,,0.01674371778778193,2.1254269647223287,-0.000104555747210562,True,4,False,4,255.0,False,,Sane,76561198342164470,12,-735.0399780273438,1605.0,211.00999450683594,-8953.699951171875,-14034.49951171875,5413.800048828125,-610.4999923706055,380.99998474121094,940.5000305175781,128.0,128.0,,-0.4556644090842015,-1.4346694665658248,-0.14729644667682085,True,4,3,False,111.0,False,,SPUDLEYMONK UK,2533274802239656,7.0,-2107.85009765625,2688.419921875,17.010000228881836,12315.2001953125,10971.8994140625,1.899999976158142,-0.09999999776482582,-0.09999999776482582,-358.4000015258789,254.0,128.0,False,0.009566521895445296,0.6933384633014975,0.00014628336391220477,True,6,False,6,170.0,False,
