,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
118,8597,232.0,False,False,0,2608.005473525445,-3015.31005859375,3620.06005859375,147.52999877929688,3847.2000122070312,7496.5997314453125,435.8000183105469,1856.9999694824219,-4.4999998807907104,-302.8000068664551,0.0,0.7909771424720997,2.466236820572754,0.19385009891924707,76561198054434500,:(,11.0,-3087.77001953125,3571.070068359375,17.010000228881836,1847.4000549316406,9170.30029296875,2.199999988079071,-0.7999999821186066,-10.0,582.599983215332,219.0,128.0,False,0.009605006189609173,1.407159519219136,0.00016160080330658607,True,234.0,False,False,12,12,,76561198156643344,TerraMW,3.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,24,-1387.77001953125,4399.31982421875,17.049999237060547,1555.0,600.6999969482422,2.5,-0.29999999329447746,0.5000000074505806,0.0,0.0,0.0,False,0.017052460920082852,-2.772889680256236,-8.691950254652186e-06,True,33.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,-2118.570068359375,3214.85009765625,17.010000228881836,-15294.599609375,15883.499755859375,-0.09999999776482582,-0.5999999865889549,0.7000000029802322,1297.5999450683594,255.0,241.0,,0.009592375542907606,2.3620321690761257,0.00019455982180542042,True,13.2855483844716,True,8,8,False,
119,8603,232.0,False,False,0,2441.386374065736,-2928.639892578125,3787.68994140625,140.92999267578125,5321.500244140625,6715.8001708984375,260.40000915527344,924.8000335693359,-507.00000762939453,-43.60000133514404,0.0,0.4918119873305925,2.1842875641557913,-0.16059012453953667,76561198054434500,:(,11.0,-3045.110107421875,3733.889892578125,16.969999313354492,3503.800048828125,9217.999877929688,6.299999952316284,-12.699999809265137,-40.70000171661377,-2155.7000732421875,194.0,0.0,False,0.009444543177870595,1.1875321412557964,0.0012918656383889865,True,234.0,False,False,12,12,,76561198156643344,TerraMW,3.0,-2688.0,-4608.0,33.5099983215332,0.0,0.0,-540.9999847412109,0.0,0.0,-426.8000030517578,,,,1.0630316587528644e-07,1.5429286728525662,7.628653729177116e-06,True,85.0,False,False,False,False,,enpitsu,76561198039309853,24,-1305.8199462890625,4425.669921875,17.049999237060547,4454.2999267578125,1623.3000183105469,2.8999999165534973,0.9000000357627869,0.7999999821186066,1922.2000122070312,0.0,0.0,False,0.016938531880012854,-2.5629149070699757,0.00018479936603342333,True,33.0,False,4,False,2,,games5425898691,bf81d8692db,19.0,-2579.280029296875,3581.949951171875,17.010000228881836,-18699.200439453125,13374.7998046875,1.5000000596046448,0.7000000029802322,-0.5000000074505806,-1151.9000244140625,255.0,0.0,,0.009577208002601463,2.51597426152143,-0.00031358467370329064,True,0.0,False,8,8,False,
120,8710,236.0,False,False,1,7770.9851729627935,608.0900268554688,-2625.64990234375,198.5399932861328,-238.1999969482422,23493.89892578125,13100.799560546875,4228.800048828125,-3948.0999755859375,1590.0999450683594,1.0,0.8238050287563502,-0.027457524286387914,2.8458426131174344,76561198039309853,enpitsu,24.0,601.8300170898438,-2743.8701171875,89.37999725341797,6761.5997314453125,19670.30029296875,1934.4999694824219,-5178.0999755859375,1853.8999938964844,-4.699999988079071,255.0,128.0,,-0.8561069093235691,1.915642308891572,-0.001017233036974392,True,0.0,False,False,3,6,,bf81d8692db,games5425898691,19.0,-218.55999755859375,-4843.43017578125,96.6500015258789,-19019.300537109375,1717.1000671386719,-143.100004196167,-707.6999664306641,-5451.5997314453125,-167.99999237060547,255.0,128.0,,0.9927393123775035,-2.96560770833052,-3.0856226189941633,False,,False,False,10,9,,TerraMW,76561198156643344,3,1196.510009765625,2403.9599609375,17.010000228881836,-8807.39990234375,-11081.300048828125,2.0999999344348907,1.2999999523162842,1.8000000715255737,715.1000213623047,255.0,128.0,,-0.009603517291365049,-0.956262495423757,-0.0001818118086621868,True,244.0,False,False,False,False,,:(,76561198054434500,11.0,-2411.169921875,4490.18994140625,17.010000228881836,-4772.60009765625,-2788.2998657226562,2.3000000417232513,-0.0,-0.0,-2208.2000732421875,233.0,0.0,,-0.009506755359584104,-0.5579897801555468,-2.080907462250643e-05,True,85.0,False,False,False,False,
121,8803,239.0,False,False,0,10091.571068820973,-574.22998046875,-4946.43994140625,814.7899780273438,-26385.6005859375,-11083.1005859375,4984.4000244140625,1468.699951171875,2148.000030517578,5406.300048828125,0.0,0.4619039831817967,0.7947975118484589,2.292807529953108,76561198054434500,:(,11.0,-381.2099914550781,-4939.27001953125,678.9199829101562,-19197.80029296875,-11737.5,4761.300048828125,-1287.7000427246094,-2089.7999572753906,-2113.5000610351562,222.0,0.0,False,-0.7857127886697366,-2.6556958689976944,0.35325005714697716,True,73.29150966418689,True,4,False,4,,76561198156643344,TerraMW,3.0,-408.8399963378906,-3207.5,17.010000228881836,387.5,-11516.800537109375,2.0999999344348907,0.0,-0.7000000029802322,43.499999046325684,255.0,128.0,,0.009555761724025363,-1.5310502001797592,-9.24177665881895e-05,True,244.0,False,False,False,False,,enpitsu,76561198039309853,24,-3606.169921875,-867.989990234375,17.059999465942383,6370.0,-11308.499755859375,1.1999999731779099,0.5999999865889549,-1.0999999940395355,131.09999656677246,255.0,255.0,False,0.016731807233275085,-1.042756140447319,-0.00014775745106807318,True,255.0,False,6,False,4,,games5425898691,bf81d8692db,19.0,1794.47998046875,1099.1099853515625,17.010000228881836,-17516.800537109375,-14652.900390625,2.0999999344348907,0.19999999552965164,0.0,-10.399999618530273,255.0,128.0,,0.009586521910492581,-2.44632696278406,3.6563169498391074e-05,True,184.0,False,10,10,False,
122,8869,242.0,False,False,1,3684.2479148064767,3851.340087890625,2940.080078125,101.26000213623047,18183.800048828125,12394.49951171875,6796.6998291015625,3691.7999267578125,25.69999933242798,-4729.599914550781,1.0,-0.7792716435375961,-2.976428827050139,2.544985748779495,76561198039309853,enpitsu,24.0,3707.93994140625,2807.159912109375,71.19999694824219,9889.400024414062,9327.100219726562,3990.2999877929688,-670.2999877929688,1045.5999755859375,-2074.9000549316406,255.0,128.0,False,-0.08380149923635698,2.6927669029064942,-0.005888731384695683,True,227.0,False,False,4,8,,bf81d8692db,games5425898691,19.0,2622.06005859375,-954.7000122070312,17.010000228881836,16527.60009765625,9162.39990234375,2.199999988079071,-2.7000001072883606,-1.4000000059604645,1382.1000671386719,255.0,176.0,,-0.009585314326523492,2.575853759243221,1.6384557038266944e-05,True,215.0,False,False,10,10,,TerraMW,76561198156643344,3,2035.530029296875,3482.659912109375,17.010000228881836,-1189.3000030517578,-13379.000244140625,2.3000000417232513,-0.0,-0.0,-2252.100067138672,255.0,0.0,,-0.009580658379081447,-1.4141164173966976,-9.756577400761692e-06,True,255.0,False,False,False,False,,:(,76561198054434500,11.0,3600.469970703125,4042.06005859375,15.489999771118164,2408.300018310547,-11404.100341796875,126.70000076293945,-480.09998321533203,778.6000061035156,-2072.5999450683594,190.0,0.0,False,-0.011067035258503116,-1.7056159964139277,0.014924597614435696,True,18.0,False,6,False,4,
123,8970,245.0,False,False,1,1621.0876007220825,2452.56005859375,4687.18017578125,94.63999938964844,-16608.800048828125,-5765.3997802734375,1812.8999328613281,5452.9998779296875,-2211.1000061035156,1172.699966430664,1.0,0.31597598152546436,0.40174874861615,0.991017669359605,76561198039309853,enpitsu,24.0,2706.8798828125,4758.89013671875,16.790000915527344,-16884.599609375,3877.5,57.199997901916504,46.599998474121094,-75.50000190734863,-1448.0999755859375,128.0,255.0,,-0.01319793687929104,0.2401038892974953,0.003684326438123785,True,172.0,False,False,4,8,,bf81d8692db,games5425898691,19.0,453.760009765625,2408.530029296875,17.010000228881836,-11943.199462890625,2749.2001342773438,2.3999999463558197,-1.2999999523162842,0.09999999776482582,-2081.300048828125,255.0,0.0,,-0.009552641047120052,0.2566540636795875,-0.0002045636052362004,True,206.0,False,False,10,10,,TerraMW,76561198156643344,3,881.9199829101562,4913.10986328125,17.010000228881836,2766.4999389648438,17.100000381469727,2.3000000417232513,-0.7999999821186066,0.09999999776482582,-882.0999908447266,128.0,13.0,,-0.009607660103780174,3.059897103287592,-5.5474111499787855e-05,True,255.0,False,False,False,False,,:(,76561198054434500,10.0,-1209.75,3361.43994140625,17.010000228881836,-847.3000335693359,13717.60009765625,2.0999999344348907,-0.0,3.6000001430511475,-16.100000143051147,148.0,179.0,,-0.009589709898095483,1.5676006733231445,0.00030524345208263784,True,61.0,False,8,4,4,
124,9003,247.0,True,True,1,1151.3287993302345,583.510009765625,4031.889892578125,104.37000274658203,-1388.6000061035156,26647.900390625,11626.099853515625,1861.9999694824219,-4143.0999755859375,3920.0,1.0,0.19463496217324047,0.6371284449139311,-0.21913599302190795,bf81d8692db,games5425898691,19.0,520.7999877929688,3855.090087890625,19.479999542236328,13658.599853515625,13355.400390625,2958.800048828125,4.600000083446503,4.1999998688697815,420.60001373291016,255.0,220.0,,-0.009594685443569527,2.387277946141949,0.00013917541313549747,True,135.0,False,False,10,11,,76561198039309853,enpitsu,24.0,1439.6800537109375,3983.679931640625,17.049999237060547,332.00000762939453,-15594.100341796875,2.5,-0.0,-1.0999999940395355,104.30000305175781,255.0,128.0,,-0.016774077553035407,-1.6041562857666312,-0.0001246639937338332,True,142.0,False,False,8,4,,TerraMW,76561198156643344,3,505.1499938964844,4734.97998046875,17.010000228881836,-6290.3997802734375,-5802.80029296875,2.0999999344348907,0.3999999910593033,-0.7000000029802322,-138.90000343322754,128.0,148.0,,-0.009606506460928638,2.4036973238509347,-2.7889833525634297e-05,True,255.0,False,False,False,False,,:(,76561198054434500,11.0,-391.9200134277344,4329.35009765625,17.010000228881836,15428.199462890625,1636.9999694824219,-0.3999999910593033,-5.600000023841858,-0.5999999865889549,982.2000122070312,255.0,128.0,False,-0.009603002525170387,2.9808198255645157,-8.693754869505778e-05,True,20.0,False,8,4,4,
125,9271,247.0,False,False,1,5127.689944559013,-80.4000015258789,106.12999725341797,94.83000183105469,2917.9000854492188,5107.39990234375,2585.4998779296875,-3392.39990234375,1718.3000183105469,4640.899963378906,1.0,-0.49625270905423485,-0.6028827123003294,-0.575422671148981,76561198039309853,enpitsu,24.0,-68.91000366210938,-32.720001220703125,111.22000122070312,-9899.69970703125,6265.3997802734375,1013.7999725341797,-5187.5,-1159.4000244140625,-1412.5,255.0,128.0,,-1.2136614815301232,-1.764092879021773,-3.092270191760971,True,0.0,False,False,1,2,,bf81d8692db,games5425898691,19.0,-3447.760009765625,-2314.489990234375,17.010000228881836,-4206.700134277344,-14598.299560546875,2.0000000298023224,-0.09999999776482582,-1.0999999940395355,49.89999771118164,255.0,128.0,,-0.009589405045692391,-1.2973248390538659,-0.00010264202701994875,False,0.0,False,False,False,False,,TerraMW,76561198156643344,3,-3371.68994140625,4131.18017578125,16.950000762939453,-2358.300018310547,2506.699981689453,18.50000023841858,9.599999785423279,-1.1999999731779099,-0.7000000029802322,255.0,128.0,,-0.008907630252988191,-2.3272137247930504,-0.0003930753083704683,True,255.0,False,4,False,4,,:(,76561198054434500,11.0,-155.0500030517578,98.13999938964844,178.75,-19616.700439453125,-2971.9000244140625,4244.100036621094,3141.4999389648438,-614.5999908447266,-3764.8001098632812,254.0,39.0,True,-0.03262746277394805,-0.6619949236600058,0.7697544567249283,True,0.0,False,4,4,False,
126,9336,249.0,False,False,0,7905.206162925335,319.95001220703125,-2671.1298828125,104.0199966430664,-6789.7998046875,26826.4990234375,6667.9998779296875,2674.4000244140625,791.5000152587891,-5312.2998046875,0.0,0.30751292729987145,-0.6425008646855416,0.5090838293961428,76561198156643344,TerraMW,3.0,341.8299865722656,-2853.489990234375,46.43000030517578,-14808.900146484375,12874.300537109375,2378.2000732421875,3657.0001220703125,1541.4999389648438,-3627.39990234375,255.0,142.0,,-0.06432193231854129,2.167100704554643,-0.020060595233573245,True,119.0,False,False,4,6,,76561198054434500,:(,11.0,3425.60009765625,-119.30000305175781,17.010000228881836,-5549.2999267578125,-10746.099853515625,-0.09999999776482582,2.0999999344348907,4.1999998688697815,-1480.0999450683594,255.0,0.0,False,0.009551127940128726,-2.04976326969685,-0.0001880722122255667,True,226.8046021717851,True,False,5,4,,enpitsu,76561198039309853,24,293.44000244140625,-1684.0400390625,17.049999237060547,-12027.60009765625,-1412.2999572753906,3.1999999284744263,-0.09999999776482582,0.0,-2368.000030517578,255.0,128.0,,0.016725945314343245,-3.0855043549362815,-2.1937944805738616e-05,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,715.4299926757812,4765.81982421875,16.979999542236328,-21321.10107421875,-8350.700073242188,5.899999737739563,3.799999952316284,1.1999999731779099,618.4999847412109,255.0,128.0,,0.009573225470835433,-2.726454617265564,1.48674362877709e-05,True,196.0,False,False,False,False,
127,9381,251.0,False,False,1,6768.756083325536,759.52001953125,-1627.3800048828125,325.82000732421875,-5827.5,12559.7998046875,11878.499755859375,5351.6998291015625,-123.50000381469727,2709.8001098632812,1.0,-0.6594413482204827,-1.6469519179808578,-0.4866179648783775,bf81d8692db,games5425898691,19.0,801.469970703125,-1826.8699951171875,180.72999572753906,1999.4999694824219,22828.60107421875,1962.7999877929688,-2922.9000854492188,1911.199951171875,1961.1000061035156,255.0,0.0,,0.6197913697096676,0.9347712664075334,-0.10223697597840829,True,200.86006861091943,True,False,3,4,,76561198039309853,enpitsu,24.0,1860.6099853515625,582.5800170898438,91.98999786376953,15679.49951171875,-10341.199951171875,-154.49999809265137,4050.0,3718.0999755859375,-151.09999656677246,,,,1.3386963219424652,0.9446418394591415,-3.021854436812145,True,,False,False,4,4,,TerraMW,76561198156643344,3,2389.39990234375,699.6300048828125,17.010000228881836,20233.800048828125,-2554.7999572753906,3.1999999284744263,-3.1999999284744263,-2.5999999046325684,1998.699951171875,255.0,255.0,,-0.009776777193012471,-3.0919823902609163,0.00015138010921801148,True,107.0,False,6,False,6,,:(,76561198054434500,11.0,-2086.280029296875,3063.280029296875,17.020000457763672,15618.699951171875,11877.7001953125,3.6000001430511475,5.400000214576721,2.8999999165534973,-2582.5,211.0,62.0,False,-0.009626001586418282,2.63568439403138,-0.0002699750868422311,True,191.0,False,6,6,False,
128,9482,255.0,False,False,1,3249.0603780356873,-1256.0699462890625,2705.8701171875,284.6600036621094,-4881.7999267578125,4104.700012207031,8664.000244140625,-4473.2000732421875,-2170.399932861328,3358.3999633789062,1.0,0.10877478075415153,1.071073656620898,1.644302019657668,bf81d8692db,games5425898691,19.0,-1222.93994140625,2710.090087890625,97.30999755859375,-4576.499938964844,900.8000183105469,916.5000152587891,1116.9000244140625,1443.9999389648438,-2754.5999145507812,255.0,97.0,,0.60204321113234,0.07498124785395104,0.08240405293656415,True,240.0,False,False,5,6,,76561198039309853,enpitsu,24.0,1853.1500244140625,-4021.9599609375,17.059999465942383,-14383.499755859375,8041.7999267578125,1.8000000715255737,-0.0,0.09999999776482582,-1995.2999877929688,255.0,128.0,False,-0.016788575408093587,0.5714184187053006,-2.2873173488628868e-05,True,255.0,False,False,6,6,,TerraMW,76561198156643344,3,227.5800018310547,4436.60986328125,17.010000228881836,-11137.900390625,4430.10009765625,2.3999999463558197,-0.0,-0.0,-2207.100067138672,128.0,0.0,,-0.009640333908439104,0.4388862954697956,-2.2092642163430227e-05,True,228.0,False,6,False,6,,:(,76561198054434500,11.0,-399.7200012207031,270.2699890136719,332.29998779296875,1474.4000244140625,-17396.300048828125,-3834.2001342773438,462.5,142.7999973297119,5.199999809265137,251.0,128.0,False,0.6542255671504194,-1.6841513438609017,0.04890725322258854,False,51.82199559929551,True,8,6,4,
129,9549,257.0,False,False,1,3619.9116386741,-2419.300048828125,3686.5400390625,443.2099914550781,-10627.7001953125,10585.699462890625,2313.9999389648438,-3599.1000366210938,1899.4000244140625,2489.2999267578125,1.0,-0.686262668713331,-0.979972840214492,2.999113021931353,bf81d8692db,games5425898691,19.0,-2350.43994140625,3632.820068359375,320.510009765625,-7298.2000732421875,1325.3999328613281,-790.9999847412109,4706.9000244140625,-1224.1000366210938,-2568.2000732421875,255.0,128.0,,0.4827296147250133,-0.16095327882689864,-3.0958982286875707,True,180.494038725412,True,False,7,8,,76561198039309853,enpitsu,24.0,-686.3300170898438,-581.4299926757812,17.049999237060547,-17331.400146484375,3792.0999145507812,3.0000001192092896,-1.5999999642372131,0.19999999552965164,-1781.9999694824219,255.0,0.0,False,-0.016780906549881503,0.25855392827801377,-0.00018498152294769095,True,255.0,False,False,8,8,,TerraMW,76561198156643344,4,-2394.949951171875,3915.800048828125,280.0,-6610.2001953125,-11805.899658203125,3758.3999633789062,1841.0000610351562,2284.499969482422,-360.0,255.0,225.0,,0.7249593515084523,-1.9501766328763936,-0.6773036608206747,True,192.39938947462267,True,8,False,7,,:(,76561198054434500,11.0,1208.2099609375,-1097.989990234375,64.36000061035156,-3645.8999633789062,14435.699462890625,2967.39990234375,-1690.8000183105469,1087.699966430664,969.3000030517578,239.0,63.0,True,-0.06393880895018172,1.1249666560632223,0.08324677167402565,True,0.0,False,10,7,4,
130,9551,257.0,False,False,0,9514.03570138124,2491.449951171875,-3750.56005859375,461.8800048828125,17957.60009765625,4727.900085449219,12248.00048828125,5519.0997314453125,705.5999755859375,-2245.2000427246094,0.0,0.3367310611433894,1.1066573128317245,3.087080754546215,76561198156643344,TerraMW,4.0,2448.77001953125,-3815.389892578125,310.3699951171875,6342.60009765625,11348.699951171875,3083.2998657226562,607.9999923706055,-3937.9998779296875,-3791.099853515625,255.0,237.0,,-0.3868327120663584,1.703903909973328,-0.9387877676210492,True,186.12595286420597,True,False,7,8,,76561198054434500,:(,11.0,-1188.8800048828125,982.8099975585938,82.51000213623047,2149.1000366210938,-20117.39990234375,2529.2999267578125,5238.900146484375,-1539.4000244140625,658.6000061035156,237.0,50.0,True,0.2504845492918113,-1.025358287084973,0.32369031445436136,True,0.0,False,4,10,7,,enpitsu,76561198039309853,24,686.3300170898438,581.4299926757812,17.049999237060547,17331.400146484375,-3792.0999145507812,3.0000001192092896,1.5999999642372131,-0.19999999552965164,-1781.9999694824219,255.0,128.0,False,0.016780906549881503,-0.25855392827801377,-0.00018498152294769095,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,2414.760009765625,-3642.7099609375,318.1000061035156,8057.9998779296875,-1113.1999969482422,-67.69999980926514,-4850.7000732421875,-1546.7999267578125,-2080.2000427246094,255.0,128.0,,-0.47407951631286827,0.16618042318546664,2.57529298483726,True,174.2206021149953,True,8,7,False,
131,9642,261.0,True,True,1,3601.977557075148,-1525.6400146484375,2473.56005859375,490.45001220703125,8864.600219726562,26192.39990234375,2218.0999755859375,526.1000061035156,-2957.39990234375,-2849.89990234375,1.0,-0.10313582410404361,-1.2742903990516974,-1.8861242259050046,76561198039309853,enpitsu,24.0,-1532.9000244140625,2306.610107421875,368.989990234375,4142.9998779296875,18090.50048828125,-151.70000076293945,-2791.400146484375,3944.1000366210938,2626.9000244140625,128.0,0.0,False,0.4921895221602963,0.998698653539904,1.7300808390528815,True,166.0,False,False,9,10,,bf81d8692db,games5425898691,19.0,-2285.0400390625,-246.94000244140625,16.989999771118164,14012.5,2416.699981689453,4.799999892711639,0.09999999776482582,0.09999999776482582,2128.3999633789062,255.0,255.0,,-0.00958148496858377,2.904792749463793,-2.8285246223276554e-05,True,133.0,False,False,8,8,,TerraMW,76561198156643344,3,-2042.8299560546875,2751.02001953125,19.469999313354492,17968.299560546875,6355.30029296875,2956.099853515625,-0.5999999865889549,-0.0,1921.6000366210938,255.0,255.0,,-0.009608728825726711,2.7389172403169293,5.057593573752587e-05,True,89.9604215596312,True,9,False,8,,:(,76561198054434500,11.0,-231.3300018310547,4829.43017578125,17.0,-3930.0,-690.2999877929688,4.099999964237213,-0.0,-0.0,1906.1000061035156,128.0,255.0,False,-0.009620138986029808,-0.3001033902079003,-7.87215522105168e-05,True,92.0,False,10,8,4,
132,9925,262.0,False,False,1,5110.072491267731,25.200000762939453,104.66999816894531,92.69999694824219,5550.2001953125,22745.50048828125,0.0,278.6000061035156,360.99998474121094,5974.5001220703125,1.0,0.0156301726263873,-0.3546261986468411,-0.026594094551733144,76561198039309853,enpitsu,24.0,12.729999542236328,-43.08000183105469,123.94999694824219,10422.2998046875,18390.50048828125,-141.8000030517578,-5471.6998291015625,-342.20001220703125,439.1999816894531,255.0,255.0,,-0.9020351908925652,-2.7058995555179735,-2.2983715734577417,True,0.0,False,False,1,2,,bf81d8692db,games5425898691,19.0,2911.75,-4134.919921875,17.010000228881836,17807.39990234375,-1989.1000366210938,2.3000000417232513,0.09999999776482582,-0.0,1598.699951171875,255.0,249.0,,-0.009590232797177583,-3.087362137147198,4.337893529213301e-06,True,0.0,False,False,False,False,310.0,TerraMW,76561198156643344,3,11.9399995803833,281.45001220703125,17.010000228881836,-18032.099609375,-3597.9998779296875,2.3000000417232513,-0.19999999552965164,-0.0,-1988.6000061035156,255.0,0.0,,-0.0095951683064689,-0.1234213879756624,-1.789975274412814e-05,False,0.0,False,False,False,False,,:(,76561198054434500,11.0,60.650001525878906,4706.97021484375,17.010000228881836,3305.4998779296875,-4429.89990234375,2.199999988079071,-0.0,0.3999999910593033,2235.2999877929688,255.0,247.0,False,-0.009481720489453485,-2.179248724439908,5.823201190954838e-05,True,116.0,False,False,False,False,
133,9935,262.0,False,False,1,4293.009997470161,219.6699981689453,900.5999755859375,92.69999694824219,5309.4000244140625,21706.0009765625,0.0,-1828.9999389648438,816.2999725341797,5655.8001708984375,1.0,0.2704674599078652,-2.513758379751967,-0.2965755823456111,76561198039309853,enpitsu,24.0,371.42999267578125,583.1300048828125,118.56999969482422,10584.200439453125,18270.400390625,-148.100004196167,-5332.19970703125,115.50000190734863,1342.7999877929688,255.0,255.0,,0.4678418117975336,-2.9557217570217964,1.7484962278796774,True,0.0,False,False,2,2,,bf81d8692db,games5425898691,19.0,3484.4599609375,-4016.570068359375,17.010000228881836,14596.99951171875,8500.700073242188,2.3000000417232513,-0.5000000074505806,-0.0,1984.2999267578125,255.0,255.0,,-0.009571204694782105,2.544905365344943,5.9199195230926945e-05,True,255.0,False,False,False,False,,TerraMW,76561198156643344,3,-700.3300170898438,237.9600067138672,17.010000228881836,-18108.00048828125,-1579.7000122070312,2.0999999344348907,0.5999999865889549,-0.0,1106.2999725341797,255.0,203.0,,-0.00959486599057024,-0.11110057547610284,0.00011750474635028539,False,0.0,False,False,False,False,,:(,76561198054434500,11.0,222.32000732421875,4464.5,17.010000228881836,3315.0,-7723.3001708984375,2.0999999344348907,1.2999999523162842,-4.099999964237213,-260.40000915527344,232.0,166.0,False,-0.00953668121937781,-1.9235515705384127,0.00023503660879714254,True,116.0,False,False,False,False,
134,9964,263.0,False,False,0,8072.951137177971,-722.2000122070312,-2931.080078125,115.56999969482422,4934.89990234375,23019.09912109375,11764.49951171875,5946.5997314453125,-410.09998321533203,-684.7000122070312,0.0,-0.9653155689636557,2.3581320895317006,0.12278096434478844,76561198054434500,:(,11.0,-742.780029296875,-3199.340087890625,19.469999313354492,-4819.89990234375,18272.2998046875,2955.5999755859375,0.0,-0.9000000357627869,-105.60000419616699,255.0,128.0,False,0.00959296501180014,1.8168553956587234,0.00013301832410783288,True,41.0,False,False,False,4,,76561198156643344,TerraMW,3.0,2508.389892578125,-117.88999938964844,17.010000228881836,17910.6005859375,661.3999938964844,2.0999999344348907,-1.0999999940395355,0.0,1121.6000366210938,255.0,200.0,,0.009586612890255985,0.06045945852269402,0.0001441634491310454,True,0.0,False,False,False,False,,enpitsu,76561198039309853,24,-936.0499877929688,-2603.360107421875,86.80000305175781,6142.19970703125,-22023.00048828125,2337.7000427246094,4419.599914550781,3267.6998901367188,196.8000030517578,255.0,0.0,,0.6535271681736534,-0.9069820055108955,0.036139096894714354,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,19.0,-3580.39990234375,2579.77001953125,17.020000457763672,12283.00048828125,-8951.699829101562,3.100000023841858,-7.900000214576721,8.899999856948853,2044.2999267578125,255.0,255.0,,0.009458179200824132,-0.562477974006046,0.0006087554320296358,True,255.0,False,False,False,False,
135,10052,266.0,False,False,1,9428.032491686787,-808.9000244140625,-4132.60009765625,453.6600036621094,-34294.09912109375,-17998.900146484375,-800.5999755859375,576.8000030517578,406.5999984741211,5958.3001708984375,1.0,1.1265106387457393,3.090933196683012,-0.7051037003800209,bf81d8692db,games5425898691,19.0,-644.3400268554688,-4123.259765625,385.3900146484375,-20038.599853515625,2582.0001220703125,1533.3999633789062,2159.7999572753906,-4970.10009765625,939.3000030517578,255.0,255.0,,0.03333583685231528,0.7782243411071653,-0.13292807604906112,True,146.95739346934897,True,False,3,4,,76561198039309853,enpitsu,24.0,2547.860107421875,2162.43994140625,99.13999938964844,9483.499755859375,-12863.199462890625,-155.6999969482422,4665.899963378906,2911.7001342773438,-21.19999885559082,128.0,,,0.12551829238431592,1.0133761458620854,-3.137658166651665,True,,False,False,6,5,,TerraMW,76561198156643344,3,-515.010009765625,-3731.719970703125,673.0800170898438,17425.10009765625,-14782.19970703125,2617.3001098632812,179.79999542236328,-5160.5999755859375,1893.3000183105469,255.0,59.0,,0.5643570275114824,-2.0704374096042786,-1.8810813080030122,True,121.95739346934899,True,4,4,False,,:(,76561198054434500,11.0,-1889.8399658203125,1077.780029296875,19.56999969482422,-15375.30029296875,-10869.7998046875,-1921.4999389648438,1335.2999877929688,-1050.5999755859375,-1096.1000061035156,211.0,125.0,,0.0273516942712305,-0.6380396842324957,0.03382749761212905,True,,False,6,4,False,
